InitialReturnMin,TimestepsSoFar,InitialReturnMean,InitialBound,EpLenMean,ReturnStepMaxmin,MeanIW,Weights,RewardCompression,ReturnMeanIW,ESSRenyi,Iteration,EpThisIter,Bound,MaxIW,EpisodesSoFar,ESSClassic,MinIW,EmpiricalD2,MeanEntropy,StdIW,ReturnStepMax,EpRewMean,InitialReturnStd,TimeElapsed,InitialReturnMax
113.50694274902344,1050075,751.804443359375,634.58704,163.75,10.0,1.0,[-0.508  1.225 -1.968 -1.453 -1.682],,751.804443359375,100.0,83,100,634.5870361328125,1.0,8300,93.83270263671875,1.0,1.0,-0.2634288966655731,,10.0,1626.9772036721063,192.74171447753906,775.1572444438934,957.0762939453125
9.981019020080566,1066050,720.9445190429688,604.55457,159.75,10.0,1.0,[-0.508  1.225 -1.968 -1.453 -1.682],,720.9445190429688,100.0,84,100,604.5545654296875,1.0,8400,89.55168914794922,1.0,1.0,-0.2634288966655731,,10.0,1587.0179655604627,246.25665283203125,784.9003553390503,950.3197021484375
229.765869140625,1083527,778.126708984375,660.3359,174.77,10.0,1.0,[-0.508  1.225 -1.968 -1.453 -1.682],,778.126708984375,100.0,85,100,660.3358764648438,1.0,8500,95.37429809570312,1.0,1.0,-0.2634288966655731,,10.0,1737.222328152442,171.36537170410156,795.0228433609009,961.7579345703125
9.981369972229004,1101639,775.2315673828125,657.04205,181.12,10.0,1.0,[-0.508  1.225 -1.968 -1.453 -1.682],,775.2315673828125,100.0,86,100,657.0420532226562,1.0,8600,93.45880889892578,1.0,1.0,-0.2634288966655731,,10.0,1800.6394500761712,205.09234619140625,806.0561797618866,965.0132446289062
9.9833345413208,1119150,766.0599975585938,645.93915,175.11,10.0,1.0,[-0.508  1.225 -1.968 -1.453 -1.682],,766.0599975585938,100.0,87,100,645.9391479492188,1.0,8700,92.97793579101562,1.0,1.0,-0.2634288966655731,,10.0,1740.6169024190883,210.5257110595703,816.254504442215,980.78271484375
113.49903106689453,1135887,747.8758544921875,626.49133,167.37,10.0,1.0,[-0.508  1.225 -1.968 -1.453 -1.682],,747.8758544921875,100.0,88,100,626.4913330078125,1.0,8800,92.72714233398438,1.0,1.0,-0.2634288966655731,,10.0,1663.1880807148639,209.4495086669922,825.8769705295563,991.1007080078125
221.9854736328125,1152875,766.0616455078125,647.1435,169.88,10.0,1.0,[-0.508  1.225 -1.968 -1.453 -1.682],,766.0616455078125,100.0,89,100,647.1434936523438,1.0,8900,94.46900939941406,1.0,1.0,-0.2634288966655731,,10.0,1688.3042361911087,185.36209106445312,835.6714358329773,970.9627685546875
,1169115,738.4581298828125,622.01697,162.4,10.0,1.0,[-0.508  1.225 -1.968 -1.453 -1.682],,738.4581298828125,100.0,90,100,622.0169677734375,1.0,9000,91.6727523803711,1.0,1.0,-0.2634288966655731,,10.0,1613.4643266086648,222.56488037109375,845.5647695064545,950.7379760742188
9.980371475219727,1185806,738.7019653320312,620.5742,166.91,10.0,1.0,[-0.508  1.225 -1.968 -1.453 -1.682],,738.7019653320312,100.0,91,100,620.57421875,1.0,9100,90.70618438720703,1.0,1.0,-0.2634288966655731,,10.0,1658.6012093164309,236.45462036132812,855.7942323684692,964.5087890625
131.12457275390625,1202559,751.802978515625,632.1452,167.53,10.0,1.0,[-0.508  1.225 -1.968 -1.453 -1.682],,751.802978515625,100.0,92,100,632.1452026367188,1.0,9200,93.86956024169922,1.0,1.0,-0.2634288966655731,,10.0,1664.7818021127068,192.12677001953125,864.7319533824921,977.0018310546875
9.980175018310547,1220319,774.8724365234375,653.9755,177.6,10.0,1.0,[-0.508  1.225 -1.968 -1.453 -1.682],,774.8724365234375,100.0,93,100,653.9755249023438,1.0,9300,94.67841339111328,1.0,1.0,-0.2634288966655731,,10.0,1765.4504176709133,183.70701599121094,875.0859076976776,987.119140625
,1236777,746.999267578125,628.07446,164.58,10.0,1.0,[-0.508  1.225 -1.968 -1.453 -1.682],,746.999267578125,100.0,94,100,628.074462890625,1.0,9400,92.43742370605469,1.0,1.0,-0.2634288966655731,,10.0,1635.2709545328391,213.66380310058594,884.822746515274,971.01708984375
104.57110595703125,1254556,771.2927856445312,651.7169,177.79,10.0,1.0,[-0.508  1.225 -1.968 -1.453 -1.682],,771.2927856445312,100.0,95,100,651.7169189453125,1.0,9500,93.08370208740234,1.0,1.0,-0.2634288966655731,,10.0,1767.3913923473315,210.2417755126953,895.1976244449615,976.3327026367188
9.984485626220703,1269609,714.8955688476562,597.342,150.53,10.0,1.6319861189620566,[-0.508  1.225 -1.968 -1.453 -1.682],,1084.3983154296875,13.824626922607422,96,100,768.2366943359375,29.46894712971666,9600,15.840741157531738,0.022508433374447606,7.233468055725098,-0.22241351008415222,3.711786522211333,10.0,1494.8269213848837,202.46092224121094,904.8020853996277,959.8208618164062
,1283678,679.7615356445312,563.6117,140.69,10.0,1.1697802345783155,[-0.509  1.246 -1.977 -1.438 -1.641],,882.4921875,44.00481414794922,97,100,707.3993530273438,7.5770761437795455,9700,32.67176055908203,0.060309956178597836,2.2724785804748535,-0.23022997379302979,1.3948265824297046,10.0,1396.4288309183785,237.86842346191406,915.4542741775513,948.3592529296875
,1300677,740.560791015625,619.5928,169.99,10.0,1.0,[-0.496  1.252 -2.015 -1.464 -1.649],,740.560791015625,100.0,98,100,619.5927734375,1.0,9800,91.47360229492188,1.0,1.0,-0.23022997379302979,,10.0,1689.3758231066918,226.09759521484375,929.6847057342529,987.699951171875
122.37943267822266,1316572,731.3218994140625,609.9469,158.95,10.0,1.0,[-0.496  1.252 -2.015 -1.464 -1.649],,731.3218994140625,100.0,99,100,609.9468994140625,1.0,9900,92.96134948730469,1.0,1.0,-0.23022997379302979,,10.0,1578.9667191913884,201.23443603515625,938.8186612129211,991.02294921875
113.50863647460938,1333650,749.9615478515625,631.146,170.78,10.0,1.0,[-0.496  1.252 -2.015 -1.464 -1.649],,749.9615478515625,100.0,100,100,631.14599609375,1.0,10000,92.63729095458984,1.0,1.0,-0.23022997379302979,,10.0,1697.2479271249902,211.42910766601562,949.7651269435883,970.1246337890625
122.3525161743164,1351531,746.42138671875,625.16846,178.81,10.0,1.0,[-0.496  1.252 -2.015 -1.464 -1.649],,746.42138671875,100.0,101,100,625.16845703125,1.0,10100,90.94174194335938,1.0,1.0,-0.23022997379302979,,10.0,1777.5560915389422,235.57260131835938,959.6514718532562,990.0257568359375
113.50817108154297,1368670,757.9463500976562,638.9834,171.39,10.0,1.0,[-0.496  1.252 -2.015 -1.464 -1.649],,757.9463500976562,100.0,102,100,638.9833984375,1.0,10200,93.68136596679688,1.0,1.0,-0.23022997379302979,,10.0,1703.3649459180458,196.8443603515625,969.9646215438843,971.3284301757812
122.39962768554688,1385969,763.7464599609375,645.8589,172.99,10.0,1.0,[-0.496  1.252 -2.015 -1.464 -1.649],,763.7464599609375,100.0,103,100,645.85888671875,1.0,10300,94.08622741699219,1.0,1.0,-0.23022997379302979,,10.0,1719.3507059909077,191.4779815673828,980.7895307540894,962.5480346679688
122.37539672851562,1402831,755.99609375,637.3949,168.62,10.0,1.0,[-0.496  1.252 -2.015 -1.464 -1.649],,755.99609375,100.0,104,100,637.3948974609375,1.0,10400,93.55126953125,1.0,1.0,-0.23022997379302979,,10.0,1675.678691132479,198.487060546875,991.0801920890808,968.374755859375
113.51278686523438,1418474,712.7647094726562,593.3474,156.43,10.0,0.9843732787853672,[-0.496  1.252 -2.015 -1.464 -1.649],,732.3643188476562,91.59822082519531,105,100,607.5904541015625,2.260870916877945,10500,75.59441375732422,0.39174607366273656,1.0917242765426636,-0.23876845836639404,0.3487433052763467,10.0,1553.7773778745398,239.28977966308594,1000.7434322834015,975.037841796875
,1437391,808.72705078125,690.3275,189.17,10.0,1.228673550015452,[-0.499  1.251 -2.034 -1.468 -1.658],,1043.0489501953125,34.36658477783203,106,100,841.081298828125,12.949115988282182,10600,32.60004806518555,0.049786497507799767,2.9098033905029297,-0.2419598400592804,1.6370813495359107,10.0,1881.141522172151,161.30538940429688,1012.2766978740692,966.728271484375
113.5094223022461,1456534,796.6331176757812,675.7077,191.43,10.0,1.0,[-0.483  1.234 -2.05  -1.481 -1.661],,796.6331176757812,100.0,107,100,675.7077026367188,1.0,10700,94.4984130859375,1.0,1.0,-0.2419598400592804,,10.0,1903.792388234878,192.2163848876953,1025.8086862564087,987.3519287109375
,1474855,789.3909912109375,670.84454,183.21,10.0,1.0624959500561622,[-0.483  1.234 -2.05  -1.481 -1.661],,861.61279296875,62.36650848388672,108,100,711.501708984375,5.63551118770211,10800,55.945960998535156,0.22975947527772503,1.6034246683120728,-0.24568679928779602,0.8521119391440686,10.0,1821.57958255112,194.62564086914062,1035.4205348491669,967.927490234375
122.35968780517578,1494319,810.3526611328125,688.7352,194.64,10.0,1.0,[-0.488  1.226 -2.058 -1.49  -1.665],,810.3526611328125,100.0,109,100,688.7352294921875,1.0,10900,95.5992660522461,1.0,1.0,-0.24568679928779602,,10.0,1935.9567502351897,173.86416625976562,1048.0606718063354,993.0020141601562
122.36053466796875,1513656,820.56689453125,699.7358,193.37,10.0,1.0,[-0.488  1.226 -2.058 -1.49  -1.665],,820.56689453125,100.0,110,100,699.7357788085938,1.0,11000,96.73007202148438,1.0,1.0,-0.24568679928779602,,10.0,1923.2348814678726,150.87002563476562,1059.0262699127197,986.5819091796875
,1534741,835.330322265625,714.86255,210.85,10.0,1.0,[-0.488  1.226 -2.058 -1.49  -1.665],,835.330322265625,100.0,111,100,714.862548828125,1.0,11100,96.2176742553711,1.0,1.0,-0.24568679928779602,,10.0,2097.9938921354105,165.61923217773438,1071.278282880783,983.6152954101562
148.42001342773438,1555009,838.8071899414062,717.1883,202.68,10.0,1.0,[-0.488  1.226 -2.058 -1.49  -1.665],,838.8071899414062,100.0,112,100,717.1882934570312,1.0,11200,98.1161880493164,1.0,1.0,-0.24568679928779602,,10.0,2016.42039895486,116.22730255126953,1081.708928346634,993.0142822265625
122.40058135986328,1575928,846.4812622070312,725.81793,209.19,10.0,1.0,[-0.488  1.226 -2.058 -1.49  -1.665],,846.4812622070312,100.0,113,100,725.8179321289062,1.0,11300,97.80783081054688,1.0,1.0,-0.24568679928779602,,10.0,2081.422409700298,126.72598266601562,1093.2604162693024,985.2119140625
252.6684112548828,1597241,853.9664306640625,732.53986,213.13,10.0,1.0,[-0.488  1.226 -2.058 -1.49  -1.665],,853.9664306640625,100.0,114,100,732.5398559570312,1.0,11400,98.72431945800781,1.0,1.0,-0.24568679928779602,,10.0,2120.8244216662993,97.07170104980469,1104.940982580185,991.4437255859375
122.35885620117188,1617631,826.772705078125,705.6626,203.9,10.0,1.0,[-0.488  1.226 -2.058 -1.49  -1.665],,826.772705078125,100.0,115,100,705.66259765625,1.0,11500,96.49573516845703,1.0,1.0,-0.24568679928779602,,10.0,2028.5241785646074,157.55416870117188,1115.4959847927094,988.860107421875
131.11807250976562,1637244,821.2793579101562,702.11127,196.13,10.0,1.0,[-0.488  1.226 -2.058 -1.49  -1.665],,821.2793579101562,100.0,116,100,702.1112670898438,1.0,11600,96.37364196777344,1.0,1.0,-0.24568679928779602,,10.0,1950.789064099505,159.3114013671875,1126.432686328888,973.0035400390625
,1656851,801.3635864257812,680.2393,196.07,10.0,1.0,[-0.488  1.226 -2.058 -1.49  -1.665],,801.3635864257812,100.0,117,100,680.2393188476562,1.0,11700,93.38644409179688,1.0,1.0,-0.24568679928779602,,10.0,1950.2329282168794,213.2579345703125,1137.1671435832977,988.9752807617188
122.37206268310547,1677563,835.0409545898438,714.412,207.12,10.0,1.0,[-0.488  1.226 -2.058 -1.49  -1.665],,835.0409545898438,100.0,118,100,714.4119873046875,1.0,11800,96.80452728271484,1.0,1.0,-0.24568679928779602,,10.0,2060.732952773424,151.71485900878906,1147.6434059143066,984.93115234375
,1698439,840.2266235351562,718.9945,208.76,10.0,1.0,[-0.488  1.226 -2.058 -1.49  -1.665],,840.2266235351562,100.0,119,100,718.9945068359375,1.0,11900,96.77459716796875,1.0,1.0,-0.24568679928779602,,10.0,2077.1320535191867,153.39404296875,1159.8722581863403,989.856201171875
122.35999298095703,1719068,820.974365234375,699.3143,206.29,10.0,1.0,[-0.488  1.226 -2.058 -1.49  -1.665],,820.974365234375,100.0,120,100,699.3142700195312,1.0,12000,95.48208618164062,1.0,1.0,-0.24568679928779602,,10.0,2052.5274958926816,178.5817108154297,1172.5366842746735,993.350341796875
122.35832214355469,1739457,826.19873046875,705.3437,203.89,10.0,1.0,[-0.488  1.226 -2.058 -1.49  -1.665],,826.19873046875,100.0,121,100,705.3436889648438,1.0,12100,95.8538818359375,1.0,1.0,-0.24568679928779602,,10.0,2028.43777188084,171.8306427001953,1182.5401675701141,986.77734375
148.44326782226562,1759710,830.111083984375,709.4066,202.53,10.0,1.0,[-0.488  1.226 -2.058 -1.49  -1.665],,830.111083984375,100.0,122,100,709.4066162109375,1.0,12200,97.549560546875,1.0,1.0,-0.24568679928779602,,10.0,2014.7717996233323,131.56626892089844,1194.478458404541,985.548095703125
245.1014404296875,1778345,799.9478149414062,679.7779,186.35,10.0,1.0,[-0.488  1.226 -2.058 -1.49  -1.665],,799.9478149414062,100.0,123,100,679.7778930664062,1.0,12300,95.86204528808594,1.0,1.0,-0.24568679928779602,,10.0,1853.072372602107,166.199951171875,1205.981376171112,981.1834716796875
9.980849266052246,1798766,814.3189086914062,693.9526,204.21,10.0,1.0,[-0.488  1.226 -2.058 -1.49  -1.665],,814.3189086914062,100.0,124,100,693.9525756835938,1.0,12400,94.45870971679688,1.0,1.0,-0.24568679928779602,,10.0,2031.6281062379735,197.23265075683594,1217.2566747665405,982.7870483398438
113.50074768066406,1818473,818.9234619140625,697.8314,197.07,10.0,1.0,[-0.488  1.226 -2.058 -1.49  -1.665],,818.9234619140625,100.0,125,100,697.8314208984375,1.0,12500,96.59174346923828,1.0,1.0,-0.24568679928779602,,10.0,1960.2242362387485,153.82994079589844,1229.9488248825073,988.7122192382812
139.7864532470703,1839426,833.8699951171875,712.3813,209.53,10.0,1.0,[-0.488  1.226 -2.058 -1.49  -1.665],,833.8699951171875,100.0,126,100,712.3812866210938,1.0,12600,96.54669952392578,1.0,1.0,-0.24568679928779602,,10.0,2084.798545350466,157.70489501953125,1241.374855518341,991.9512939453125
131.11932373046875,1859363,812.3102416992188,692.889,199.37,10.0,1.0,[-0.488  1.226 -2.058 -1.49  -1.665],,812.3102416992188,100.0,127,100,692.8889770507812,1.0,12700,95.01773834228516,1.0,1.0,-0.24568679928779602,,10.0,1983.177941047155,186.00852966308594,1253.5303089618683,975.0706787109375
,1879012,805.9408569335938,684.7782,196.49,10.0,1.0,[-0.488  1.226 -2.058 -1.49  -1.665],,805.9408569335938,100.0,128,100,684.7781982421875,1.0,12800,94.18071746826172,1.0,1.0,-0.24568679928779602,,10.0,1954.432522351081,200.33465576171875,1265.3872873783112,989.2891845703125
,1898264,798.3297119140625,677.3224,192.52,10.0,1.0,[-0.488  1.226 -2.058 -1.49  -1.665],,798.3297119140625,100.0,129,100,677.3223876953125,1.0,12900,93.97746276855469,1.0,1.0,-0.24568679928779602,,10.0,1914.7097115112588,202.09689331054688,1277.0915882587433,988.0203857421875
113.50277709960938,1919540,844.9365844726562,724.14105,212.76,10.0,1.0,[-0.488  1.226 -2.058 -1.49  -1.665],,844.9365844726562,100.0,130,100,724.1410522460938,1.0,13000,97.30941009521484,1.0,1.0,-0.24568679928779602,,10.0,2117.093032051285,140.4976806640625,1288.8928592205048,986.2913208007812
,1938984,807.9697875976562,687.4703,194.44,10.0,1.0,[-0.488  1.226 -2.058 -1.49  -1.665],,807.9697875976562,100.0,131,100,687.4702758789062,1.0,13100,94.71443176269531,1.0,1.0,-0.24568679928779602,,10.0,1933.940163732558,190.8677520751953,1300.4788556098938,983.8742065429688
122.36289978027344,1959915,834.5731201171875,713.51935,209.31,10.0,1.0,[-0.488  1.226 -2.058 -1.49  -1.665],,834.5731201171875,100.0,132,100,713.5193481445312,1.0,13200,96.7393569946289,1.0,1.0,-0.24568679928779602,,10.0,2082.5990539654917,153.21958923339844,1312.0007419586182,988.399658203125
139.8345489501953,1979269,823.1328735351562,703.3089,193.54,10.0,1.0,[-0.488  1.226 -2.058 -1.49  -1.665],,823.1328735351562,100.0,133,100,703.3088989257812,1.0,13300,97.31077575683594,1.0,1.0,-0.24568679928779602,,10.0,1924.8954721945834,136.83718872070312,1322.5615239143372,978.358642578125
122.351806640625,1997467,764.7078247070312,644.79004,181.98,10.0,1.0,[-0.488  1.226 -2.058 -1.49  -1.665],,764.7078247070312,100.0,134,100,644.7900390625,1.0,13400,91.73886108398438,1.0,1.0,-0.24568679928779602,,10.0,1809.3568813607899,229.47720336914062,1333.192488193512,979.1246337890625
122.34286499023438,2017371,825.7703247070312,704.7927,199.04,10.0,1.0,[-0.488  1.226 -2.058 -1.49  -1.665],,825.7703247070312,100.0,135,100,704.792724609375,1.0,13500,96.62605285644531,1.0,1.0,-0.24568679928779602,,10.0,1979.9246412180046,154.3053741455078,1343.6049616336823,987.778076171875
,2036720,824.615966796875,705.0196,193.49,10.0,1.0,[-0.488  1.226 -2.058 -1.49  -1.665],,824.615966796875,100.0,136,100,705.0195922851562,1.0,13600,96.98815155029297,1.0,1.0,-0.24568679928779602,,10.0,1924.425096521497,145.31455993652344,1354.7920334339142,976.5001220703125
131.13748168945312,2056695,839.8244018554688,721.9952,199.75,10.0,1.0,[-0.488  1.226 -2.058 -1.49  -1.665],,839.8244018554688,100.0,137,100,721.9951782226562,1.0,13700,98.08297729492188,1.0,1.0,-0.24568679928779602,,10.0,1987.0020757480947,117.40930938720703,1365.1960229873657,962.0717163085938
,2075791,802.102783203125,681.6897,190.96,10.0,1.0,[-0.488  1.226 -2.058 -1.49  -1.665],,802.102783203125,100.0,138,100,681.689697265625,1.0,13800,95.08387756347656,1.0,1.0,-0.24568679928779602,,10.0,1899.1142161377447,182.3845672607422,1375.3707258701324,983.1689453125
113.50445556640625,2094765,801.704345703125,683.3092,189.74,10.0,1.0,[-0.488  1.226 -2.058 -1.49  -1.665],,801.704345703125,100.0,139,100,683.3092041015625,1.0,13900,94.68445587158203,1.0,1.0,-0.24568679928779602,,10.0,1886.9572099897848,189.9543914794922,1386.4715509414673,966.6920776367188
9.980690002441406,2115509,835.4625244140625,715.369,207.44,10.0,1.0,[-0.488  1.226 -2.058 -1.49  -1.665],,835.4625244140625,100.0,140,100,715.3690185546875,1.0,14000,96.44632720947266,1.0,1.0,-0.24568679928779602,,10.0,2063.945011435944,160.36965942382812,1396.8363435268402,980.5592651367188
229.73223876953125,2135832,838.8892822265625,717.2338,203.23,10.0,1.0,[-0.488  1.226 -2.058 -1.49  -1.665],,838.8892822265625,100.0,141,100,717.2338256835938,1.0,14100,98.06863403320312,1.0,1.0,-0.24568679928779602,,10.0,2021.8870524087629,117.72570037841797,1407.960124015808,993.3125
122.3807144165039,2156230,836.7404174804688,714.5985,203.98,10.0,1.0,[-0.488  1.226 -2.058 -1.49  -1.665],0.010000000000000009,835.7620849609375,100.0,142,100,714.5985107421875,1.0,14200,96.45062255859375,1.0,1.0,-0.24568679928779602,,10.0,2029.331680670073,135.54544067382812,1418.464693069458,989.2964477539062
139.81106567382812,2176552,816.6553955078125,695.4906,203.22,10.0,1.0,[-0.488  1.226 -2.058 -1.49  -1.665],,816.6553955078125,100.0,143,100,695.4906005859375,1.0,14300,96.0137939453125,1.0,1.0,-0.24568679928779602,,10.0,2021.758965579876,166.3999786376953,1429.456221818924,989.306640625
9.981622695922852,2197426,840.84521484375,719.5982,208.74,10.0,1.0,[-0.488  1.226 -2.058 -1.49  -1.665],,840.84521484375,100.0,144,100,719.5982055664062,1.0,14400,97.17028045654297,1.0,1.0,-0.24568679928779602,,10.0,2076.919935270049,143.4901123046875,1440.6471848487854,989.9776000976562
113.5174789428711,2218631,846.77001953125,725.9128,212.05,10.0,1.0,[-0.488  1.226 -2.058 -1.49  -1.665],,846.77001953125,100.0,145,100,725.9127807617188,1.0,14500,97.43822479248047,1.0,1.0,-0.24568679928779602,,10.0,2109.996819262804,137.29989624023438,1452.6894381046295,986.795166015625
122.36685943603516,2238734,826.5013427734375,705.7564,201.03,10.0,1.0,[-0.488  1.226 -2.058 -1.49  -1.665],,826.5013427734375,100.0,146,100,705.7564086914062,1.0,14600,96.85398864746094,1.0,1.0,-0.24568679928779602,,10.0,1999.8236410584454,148.9586181640625,1462.6254634857178,985.87841796875
122.36937713623047,2258586,821.6427612304688,702.0394,198.52,10.0,1.0,[-0.488  1.226 -2.058 -1.49  -1.665],,821.6427612304688,100.0,147,100,702.0394287109375,1.0,14700,95.92271423339844,1.0,1.0,-0.24568679928779602,,10.0,1974.737108061107,169.39747619628906,1473.7113654613495,976.5570068359375
131.13235473632812,2279767,842.1507568359375,721.79504,211.81,10.0,1.0,[-0.488  1.226 -2.058 -1.49  -1.665],,842.1507568359375,100.0,148,100,721.7950439453125,1.0,14800,96.70441436767578,1.0,1.0,-0.24568679928779602,,10.0,2107.610729166205,155.46533203125,1484.9078109264374,982.7000732421875
252.60691833496094,2299937,843.805908203125,722.4309,201.7,10.0,1.0,[-0.488  1.226 -2.058 -1.49  -1.665],,843.805908203125,100.0,149,100,722.430908203125,1.0,14900,98.22795104980469,1.0,1.0,-0.24568679928779602,,10.0,2006.5462522110984,113.33421325683594,1496.627536058426,991.0225830078125
237.45626831054688,2320605,841.4924926757812,722.5919,206.68,10.0,1.0,[-0.488  1.226 -2.058 -1.49  -1.665],,841.4924926757812,100.0,150,100,722.5919189453125,1.0,15000,97.29935455322266,1.0,1.0,-0.24568679928779602,,10.0,2056.329687163942,140.19406127929688,1507.1541271209717,970.8189697265625
139.83059692382812,2340968,833.2986450195312,712.1888,203.63,10.0,1.0,[-0.488  1.226 -2.058 -1.49  -1.665],,833.2986450195312,100.0,151,100,712.1887817382812,1.0,15100,96.9910888671875,1.0,1.0,-0.24568679928779602,,10.0,2025.8292960130784,146.77053833007812,1519.5467615127563,988.8577880859375
245.12149047851562,2361330,837.1049194335938,716.8879,203.62,10.0,1.0,[-0.488  1.226 -2.058 -1.49  -1.665],,837.1049194335938,100.0,152,100,716.8878784179688,1.0,15200,97.72818756103516,1.0,1.0,-0.24568679928779602,,10.0,2025.7331262686785,127.63146209716797,1532.0419504642487,981.5681762695312
9.98060131072998,2380878,810.521240234375,690.3706,195.48,10.0,1.0,[-0.488  1.226 -2.058 -1.49  -1.665],,810.521240234375,100.0,153,100,690.37060546875,1.0,15300,95.32062530517578,1.0,1.0,-0.24568679928779602,,10.0,1944.350047291235,179.58340454101562,1544.1517033576965,981.0257568359375
122.37835693359375,2400647,821.7349243164062,701.34424,197.69,10.0,1.0,[-0.488  1.226 -2.058 -1.49  -1.665],,821.7349243164062,100.0,154,100,701.34423828125,1.0,15400,96.49583435058594,1.0,1.0,-0.24568679928779602,,10.0,1966.4452353432405,156.5916290283203,1555.0920042991638,982.9856567382812
131.12733459472656,2421480,838.319091796875,718.51984,208.33,10.0,1.0,[-0.488  1.226 -2.058 -1.49  -1.665],,838.319091796875,100.0,155,100,718.5198364257812,1.0,15500,96.78958129882812,1.0,1.0,-0.24568679928779602,,10.0,2072.7953588971527,152.67822265625,1565.3268885612488,978.1568603515625
245.1025848388672,2441781,835.9628295898438,716.0966,203.01,10.0,1.0,[-0.488  1.226 -2.058 -1.49  -1.665],,835.9628295898438,100.0,156,100,716.0966186523438,1.0,15600,97.57536315917969,1.0,1.0,-0.24568679928779602,,10.0,2019.6102171528626,131.7772674560547,1576.356338262558,978.7034301757812
122.39105987548828,2461635,824.6570434570312,704.88043,198.54,10.0,1.0,[-0.488  1.226 -2.058 -1.49  -1.665],,824.6570434570312,100.0,157,100,704.8804321289062,1.0,15700,97.13040924072266,1.0,1.0,-0.24568679928779602,,10.0,1974.9336885011028,141.7445831298828,1586.966228723526,977.9718017578125
9.98038101196289,2482248,836.77392578125,717.3688,206.13,10.0,1.0,[-0.488  1.226 -2.058 -1.49  -1.665],,836.77392578125,100.0,158,100,717.3687744140625,1.0,15800,96.46627044677734,1.0,1.0,-0.24568679928779602,,10.0,2050.796051257979,160.154296875,1599.3233768939972,974.9391479492188
9.982319831848145,2502238,799.129638671875,678.1963,199.9,10.0,1.0,[-0.488  1.226 -2.058 -1.49  -1.665],,799.129638671875,100.0,159,100,678.1962890625,1.0,15900,93.0512924194336,1.0,1.0,-0.24568679928779602,,10.0,1988.527241959067,218.37738037109375,1609.7035295963287,987.4168701171875
19.86370086669922,2522817,824.9776611328125,703.9369,205.79,10.0,1.0,[-0.488  1.226 -2.058 -1.49  -1.665],,824.9776611328125,100.0,160,100,703.9368896484375,1.0,16000,95.76697540283203,1.0,1.0,-0.24568679928779602,,10.0,2047.3630111009943,173.44482421875,1620.8145043849945,988.29345703125
122.37185668945312,2543525,847.36865234375,726.853,207.08,10.0,1.0,[-0.488  1.226 -2.058 -1.49  -1.665],,847.36865234375,100.0,161,100,726.85302734375,1.0,16100,98.18122863769531,1.0,1.0,-0.24568679928779602,,10.0,2060.2928725737247,115.33145904541016,1631.9566977024078,984.0059204101562
131.14503479003906,2563572,831.5585327148438,711.44763,200.47,10.0,1.0,[-0.488  1.226 -2.058 -1.49  -1.665],,831.5585327148438,100.0,162,100,711.4476318359375,1.0,16200,97.03360748291016,1.0,1.0,-0.24568679928779602,,10.0,1994.2325431107272,145.3938446044922,1643.5903489589691,980.7015380859375
113.51732635498047,2584076,825.1890869140625,704.3062,205.04,10.0,1.0,[-0.488  1.226 -2.058 -1.49  -1.665],,825.1890869140625,100.0,163,100,704.3062133789062,1.0,16300,95.7480697631836,1.0,1.0,-0.24568679928779602,,10.0,2039.9362896677276,173.89263916015625,1653.8632113933563,987.0043334960938
131.1151123046875,2603576,817.6593627929688,698.3973,195.0,10.0,1.0,[-0.488  1.226 -2.058 -1.49  -1.665],,817.6593627929688,100.0,164,100,698.3972778320312,1.0,16400,96.29182434082031,1.0,1.0,-0.24568679928779602,,10.0,1939.5326474868705,160.4564971923828,1664.4088335037231,973.77099609375
274.8921203613281,2624811,857.2178344726562,736.8097,212.35,10.0,1.0,[-0.488  1.226 -2.058 -1.49  -1.665],,857.2178344726562,100.0,165,100,736.8096923828125,1.0,16500,98.57777404785156,1.0,1.0,-0.24568679928779602,,10.0,2113.0231097605424,102.96390533447266,1677.0008845329285,983.1285400390625
122.3510971069336,2643209,784.8148193359375,663.9603,183.98,10.0,1.0,[-0.488  1.226 -2.058 -1.49  -1.665],,784.8148193359375,100.0,166,100,663.9603271484375,1.0,16600,93.63134765625,1.0,1.0,-0.24568679928779602,,10.0,1829.3542754990337,204.68258666992188,1685.687720298767,986.772705078125
229.75204467773438,2663466,841.3019409179688,721.9995,202.57,10.0,1.0,[-0.488  1.226 -2.058 -1.49  -1.665],,841.3019409179688,100.0,167,100,721.99951171875,1.0,16700,97.93812561035156,1.0,1.0,-0.24568679928779602,,10.0,2015.2063235081507,122.06961059570312,1697.3070983886719,974.1004028320312
131.11782836914062,2683605,819.4210205078125,697.9531,201.39,10.0,1.0,[-0.488  1.226 -2.058 -1.49  -1.665],,819.4210205078125,100.0,168,100,697.953125,1.0,16800,95.60865020751953,1.0,1.0,-0.24568679928779602,,10.0,2003.4051880984919,175.6135711669922,1708.151664018631,991.7811279296875
9.980183601379395,2703638,805.8590698242188,684.8094,200.33,10.0,1.0,[-0.488  1.226 -2.058 -1.49  -1.665],,805.8590698242188,100.0,169,100,684.8093872070312,1.0,16900,93.7598876953125,1.0,1.0,-0.24568679928779602,,10.0,1992.827313754826,207.89627075195312,1719.5333507061005,988.366455078125
