InitialReturnStd,ESSClassic,StdIWNorm,J_sample_variance,ReturnMeanIW,MeanIW,Weights,MeanIWNorm,InitialBound,EpisodesSoFar,ReturnStepMax,EpThisIter,ESSRenyi,StdIW,ReturnStepMaxmin,EntropyCoefficient,EmpiricalD2,TimeElapsed,InitialReturnMax,Bound,Iteration,MinIW,InitialReturnMean,InitialReturnMin,MeanEntropy,TimestepsSoFar,MinIWNorm,MaxIWNorm,EpLenMean,MaxIW,EpRewMean
97.83133,99.9814,0.00013675276,9660.246,0.026599884,1.0024229,[-0.01   0.834 -3.589 -2.774 -0.725],0.010024229,-119.20057,14700,10.0,100,99.97636,0.013675275,9.997307,,1.0002365,3127.789654493332,10.09613,-119.18799,147,0.9701904,-7.141113e-05,-973.268,0.69379854,6106078,0.009701904,0.010335401,493.77,1.0335401,4936.756878991091
98.82234,99.988686,0.00010641859,9849.576,0.011827946,1.0002618,[-0.01   0.833 -3.59  -2.774 -0.725],0.010002618,-120.42057,14800,10.0,100,99.98802,0.010641859,9.997271,,1.0001198,3151.420018196106,10.102844,-120.416016,148,0.96898144,6.225586e-05,-983.2303,0.69370705,6155496,0.009689814,0.010267468,494.18,1.0267469,4940.8449335547575
98.86922,99.980415,0.00014051764,9871.996,0.040115356,1.0039042,[-0.01   0.834 -3.59  -2.774 -0.725],0.010039043,-120.379745,14900,10.0,100,99.97378,0.014051764,9.997004,,1.0002623,3178.0188357830048,10.44812,-120.35546,149,0.9683837,4.5166016e-05,-982.89685,0.69338274,6204769,0.009683837,0.010331701,492.73,1.0331701,4926.28176913058
194.15115,99.77408,0.000481128,38041.5,0.47905445,1.011075,[-0.01   0.833 -3.59  -2.774 -0.725],0.010110749,-116.79509,15000,10.0,100,99.77212,0.048112795,9.996429,,1.002284,3201.0162971019745,39.711243,-116.44936,150,0.8531962,3.173828e-05,-953.6281,0.6932711,6252774,0.008531962,0.011270499,480.05,1.1270499,4799.37987306511
97.82851,99.97729,0.00015086588,9602.461,0.048433304,1.0014728,[-0.01   0.838 -3.595 -2.778 -0.726],0.01001473,-119.211174,15100,10.0,100,99.976845,0.015086588,9.996799,,1.0002316,3226.5958490371704,10.00354,-119.17657,151,0.9518181,2.8076172e-05,-973.35535,0.69300586,6302189,0.009518181,0.0103109535,494.15,1.0310954,4940.431708064799
98.828636,99.981544,0.00013617858,9876.38,0.025771141,1.0023767,[-0.01   0.838 -3.597 -2.778 -0.726],0.010023765,-120.40141,15200,10.0,100,99.98422,0.013617856,9.996765,,1.0001578,3251.367764234543,10.276611,-120.38507,152,0.9616749,-5.9204103e-05,-983.0729,0.692925,6351523,0.009616749,0.010271629,493.34,1.0271629,4932.337459394421
185.12114,99.79137,0.00045472413,33998.625,0.42252016,0.99443537,[-0.01   0.839 -3.597 -2.779 -0.726],0.009944352,-116.71936,15300,10.0,100,99.817505,0.045472413,9.995462,,1.0018283,3274.2038588523865,40.338562,-116.40355,153,0.8875204,6.286621e-05,-953.0101,0.6927526,6399097,0.008875203,0.010943387,475.74,1.0943387,4756.058452551147
138.33398,99.90657,0.00030756695,19330.559,0.11002827,1.0056494,[-0.009  0.839 -3.61  -2.78  -0.726],0.010056493,-119.198784,15400,10.0,100,99.91314,0.030756697,9.995945,,1.0008694,3299.881753206253,20.102783,-119.140594,154,0.93832386,4.0283205e-05,-973.2543,0.69192076,6447903,0.009383238,0.010889386,488.06,1.0889386,4879.341121007566
183.27171,98.92552,0.0010583022,32630.105,1.4908047,1.0154643,[-0.01   0.839 -3.61  -2.78  -0.727],0.010154643,-117.08978,15500,10.0,100,98.9074,0.10583023,9.995996,,1.0110466,3323.316351890564,37.30963,-116.243996,155,0.7781346,6.8969726e-05,-956.0346,0.68893385,6495852,0.007781346,0.012758932,479.49,1.2758932,4793.675880959213
181.15799,99.19234,0.0009138696,31289.586,1.8052845,1.012764,[-0.011  0.836 -3.613 -2.776 -0.73 ],0.010127639,-115.927986,15600,10.0,100,98.977776,0.09138695,9.995171,,1.0103278,3349.8640937805176,36.81598,-114.71978,156,0.82766664,-3.234863e-05,-946.5478,0.68761045,6543836,0.0082766665,0.014728892,479.84,1.4728892,4796.973264633056
4.6991205,96.894196,0.0017797078,4.4479628,0.260315,0.9940556,[-0.013  0.841 -3.624 -2.783 -0.731],0.009940556,-5.7258487,15700,10.0,100,96.98882,0.1779708,9.997391,,1.0310466,3377.9930460453033,0.56396484,-5.5537367,157,0.38484693,-1.8310546e-06,-46.751343,0.68785447,6593628,0.0038484691,0.012725431,497.92,1.2725431,4978.266218372067
102.9076,99.346794,0.0008152305,9236.797,1.1426601,1.0053792,[-0.008  0.842 -3.624 -2.782 -0.731],0.010053792,-92.663956,15800,10.0,100,99.34178,0.081523046,9.99691,,1.0066258,3401.2622940540314,14.76593,-91.82774,158,0.8244295,-3.0517578e-05,-756.5978,0.6860857,6642688,0.008244295,0.012452341,490.6,1.2452341,4904.965734459265
106.292786,99.058266,0.0009812841,10293.545,1.1555662,1.0064205,[-0.009  0.844 -3.635 -2.784 -0.733],0.010064203,-118.698494,15900,10.0,100,99.20459,0.09812841,9.997232,,1.0080179,3426.552438020706,14.205017,-118.01785,159,0.81159216,1.586914e-05,-969.16925,0.6837049,6691774,0.008115921,0.012398172,490.86,1.2398173,4907.651810010341
98.82608,99.91341,0.00029528307,9775.617,0.07364845,1.0029813,[-0.009  0.844 -3.657 -2.785 -0.735],0.010029813,-120.429535,16000,10.0,100,99.93582,0.029528303,9.997276,,1.0006422,3451.8109517097473,10.050781,-120.39462,160,0.93626744,7.019043e-05,-983.3036,0.6830856,6741243,0.009362674,0.011047457,494.69,1.1047457,4945.944073667873
1.0421115,100.0,1.8626451e-09,1.096966,5.4724514e-06,1.0,[-0.009  0.843 -3.657 -2.785 -0.736],0.010000002,-1.267894,16100,10.0,100,100.0,,9.997799,,1.0,3476.7443268299103,0.19433594,-1.267894,161,1.0,5.4931643e-06,-10.352356,0.6830856,6791149,0.01,0.01,499.06,1.0,4989.767681348386
182.21312,99.92537,0.00027300563,33264.38,0.17422414,0.998908,[-0.009  0.843 -3.657 -2.785 -0.736],0.00998908,-117.10502,16200,10.0,100,99.91659,0.027300566,9.995102,,1.0008348,3500.6017525196075,37.18579,-116.9796,162,0.9266692,-6.164551e-05,-956.15796,0.68297,6839000,0.009266691,0.01067677,478.51,1.067677,4783.675018324553
145.97018,99.82163,0.00042346423,21191.506,0.32292056,1.0017356,[-0.009  0.846 -3.661 -2.787 -0.736],0.010017354,-117.38295,16300,10.0,100,99.87758,0.042346425,9.99608,,1.0012257,3526.195164203644,24.94159,-117.13192,163,0.9289652,-2.380371e-05,-958.42755,0.68263924,6887471,0.009289652,0.011643918,484.71,1.1643919,4845.882220845716
171.6859,98.954544,0.0010346466,27200.182,2.1547594,1.006613,[-0.01   0.844 -3.666 -2.786 -0.736],0.01006613,-117.37533,16400,10.0,100,98.767105,0.10346467,9.995472,,1.0124829,3552.314769744873,34.980103,-115.950874,164,0.812857,-1.8310546e-06,-958.3655,0.68119985,6935422,0.008128569,0.0134492405,479.51,1.3449241,4793.758104816982
182.00987,99.95385,0.00021437129,33002.645,0.19647217,0.99761635,[-0.009  0.835 -3.672 -2.78  -0.738],0.009976163,-117.120926,16500,10.0,100,99.95447,0.021437127,9.996002,,1.0004555,3575.957801103592,37.069885,-116.95104,165,0.9287771,-8.239746e-05,-956.28766,0.68077976,6983394,0.009287771,0.010428286,479.72,1.0428287,4795.973875841411
0.08736868,100.0,1.8626451e-09,0.0077103907,3.0510128e-06,1.0,[-0.009  0.836 -3.679 -2.781 -0.738],0.010000002,-0.072230294,16600,10.0,100,100.0,,9.997774,,1.0,3601.226963996887,0.10650635,-0.072230294,166,1.0,3.0517579e-06,-0.5897827,0.68077976,7033386,0.01,0.01,499.92,1.0,4998.35666312156
137.67165,99.94249,0.00024090816,19161.81,0.07847214,1.0043494,[-0.009  0.836 -3.679 -2.781 -0.738],0.010043494,-119.23884,16700,10.0,100,99.94219,0.024090817,9.996994,,1.0005784,3624.402673959732,19.76709,-119.1949,167,0.9456496,5.6152345e-05,-973.5814,0.6802212,7082375,0.009456496,0.010892341,489.89,1.0892341,4897.885916139158
168.30525,99.92358,0.0002772296,28566.354,0.103248596,1.0025566,[-0.009  0.835 -3.679 -2.781 -0.739],0.0100255655,-118.02455,16800,10.0,100,99.90803,0.02772296,9.997019,,1.0009205,3649.5025470256805,29.67926,-117.97557,168,0.9125411,-3.601074e-05,-963.6661,0.67968935,7130880,0.009125411,0.0107976375,485.05,1.0797638,4849.509228762626
168.85037,99.74129,0.0005126815,28526.586,0.35510063,1.0066172,[-0.01   0.836 -3.679 -2.781 -0.739],0.01006617,-117.99106,16900,10.0,100,99.74439,0.05126815,9.996532,,1.0025626,3673.723917722702,29.958313,-117.78699,169,0.87110287,-5.5541994e-05,-963.3925,0.678705,7179258,0.008711029,0.011364715,483.78,1.1364715,4836.693985429803
0.75380486,100.0,3.7383874e-08,0.57394695,-1.5370548e-05,0.9999994,[-0.01   0.836 -3.682 -2.783 -0.74 ],0.009999994,-0.85115594,17000,10.0,100,100.0,3.7354853e-06,9.997112,,1.0,3700.5951170921326,0.19421387,-0.8511548,170,0.99998593,-1.6479493e-05,-6.949524,0.678705,7229137,0.009999859,0.010000054,498.79,1.0000054,4986.890790999366
97.83116,99.98659,0.000115986186,9667.687,0.014427185,1.0015423,[-0.01   0.836 -3.682 -2.783 -0.74 ],0.0100154225,-119.21699,17100,10.0,100,99.98868,0.011598622,9.996998,,1.0001132,3723.9726543426514,9.957153,-119.20935,171,0.9782034,4.8828126e-05,-973.40295,0.6787179,7278587,0.009782034,0.010448078,494.5,1.0448078,4943.981915037079
0.10437456,100.0,1.8626451e-09,0.011004089,-2.563512e-05,1.0,[-0.01   0.835 -3.682 -2.783 -0.74 ],0.010000002,-0.097293586,17200,10.0,100,100.0,,9.997875,,1.0,3749.910265684128,0.10003662,-0.097293586,172,1.0,-2.5634765e-05,-0.79418945,0.6787179,7328577,0.01,0.01,499.9,1.0,4998.181359049468
121.00009,99.67076,0.0005872987,14035.234,0.92822576,1.0218608,[-0.01   0.835 -3.682 -2.783 -0.74 ],0.010218608,-118.31583,17300,10.0,100,99.481,0.058729872,9.996637,,1.0052171,3774.798675775528,17.326721,-117.69583,173,0.86622083,-2.4414062e-06,-966.0446,0.67859435,7377485,0.008662208,0.011924076,489.08,1.1924076,4889.707716139143
193.65732,99.4757,0.0007328358,37663.953,0.51146126,1.0094212,[-0.01   0.828 -3.687 -2.777 -0.74 ],0.010094211,-116.80407,17400,10.0,100,99.6042,0.07328358,9.995949,,1.0039737,3800.6374638080597,39.65393,-116.5244,174,0.8611889,-4.5776367e-05,-953.7008,0.6783281,7425474,0.008611889,0.013098823,479.89,1.3098823,4797.661725890948
99.016045,99.997314,5.1814655e-05,9895.585,0.008844376,0.9999881,[-0.009  0.823 -3.678 -2.774 -0.741],0.0099998815,-120.34372,17500,10.0,100,100.00279,0.0051814714,9.996969,,0.9999721,3826.7106137275696,10.747253,-120.33328,175,0.98834157,8.850098e-05,-982.603,0.67832935,7474725,0.009883416,0.010114489,492.51,1.011449,4924.072488338504
0.6441256,100.0,1.8626451e-09,0.4190887,5.1874667e-05,1.0,[-0.009  0.823 -3.678 -2.773 -0.741],0.010000002,-0.77999794,17600,10.0,100,100.0,,9.997812,,1.0,3850.899696111679,0.15826416,-0.77999794,176,1.0,5.1879884e-05,-6.3690796,0.67832935,7524658,0.01,0.01,499.33,1.0,4992.462863092963
0.080186,100.0,1.8626451e-09,0.0064947424,0.00011047395,1.0,[-0.009  0.823 -3.678 -2.773 -0.741],0.010000002,-0.033378646,17700,10.0,100,100.0,,0.01910305,,1.0,3875.9824006557465,0.095458984,-0.033378646,177,1.0,0.00011047363,-0.2734375,0.67832935,7574658,0.01,0.01,500.0,1.0,4999.276671941166
139.88461,99.51583,0.0006982644,19468.225,0.47465706,1.0010868,[-0.009  0.823 -3.678 -2.773 -0.741],0.010010869,-118.93849,17800,10.0,100,99.6608,0.06982644,9.996553,,1.0034035,3898.4406881332397,22.219849,-118.66617,178,0.78918743,0.000100708006,-971.1295,0.67726743,7623232,0.007891874,0.011695715,485.74,1.1695715,4856.288232357153
96.850914,99.84847,0.00038973772,8934.546,0.2889142,1.0003632,[-0.009  0.827 -3.688 -2.777 -0.742],0.010003631,-118.02299,17900,10.0,100,99.830734,0.038973775,9.997772,,1.0016955,3925.0555346012115,9.825806,-117.834145,179,0.86089975,6.1035156e-05,-963.6541,0.6766673,7672735,0.008608997,0.010830669,495.03,1.0830669,4949.473393917479
10.469293,99.08088,0.0009619746,86.008865,0.12560424,0.9987881,[-0.009  0.828 -3.701 -2.778 -0.742],0.009987881,-12.7576685,18000,10.0,100,99.063934,0.09619746,9.997793,,1.0094491,3952.686849832535,1.140564,-12.692215,180,0.7799028,1.953125e-05,-104.16608,0.6763807,7722454,0.007799028,0.01277536,497.19,1.277536,4971.068060893897
137.66058,99.97217,0.00016736604,19097.916,0.07575083,1.0023533,[-0.01   0.824 -3.701 -2.78  -0.742],0.0100235315,-119.22763,18100,10.0,100,99.97494,0.016736602,9.996687,,1.0002507,3976.914838552475,19.86206,-119.16681,181,0.9588481,-1.4648437e-05,-973.4894,0.6762318,7771339,0.009588481,0.010429072,488.85,1.0429072,4887.411132695359
98.821175,99.974724,0.00015941515,9863.562,0.024763107,1.0023248,[-0.01   0.824 -3.705 -2.78  -0.743],0.010023248,-120.41836,18200,10.0,100,99.98384,0.015941514,9.997002,,1.0001616,4003.3904581069946,10.148743,-120.40329,182,0.9663589,-2.8076172e-05,-983.2115,0.6758757,7820735,0.009663588,0.010369873,493.96,1.0369873,4938.572991397204
1.8556557,97.79281,0.0015037789,0.63350546,0.107025705,1.0009613,[-0.01   0.824 -3.705 -2.781 -0.743],0.010009613,-2.2603548,18300,10.0,100,97.378784,0.15037788,9.997959,,1.0269177,4028.1481606960297,0.26550293,-2.1835225,183,0.39270172,-2.6245118e-05,-18.455505,0.67616427,7870602,0.003927017,0.012309557,498.67,1.2309557,4985.905279075682
98.8275,99.99415,7.654289e-05,9865.69,0.007341385,1.0007645,[-0.004  0.825 -3.705 -2.781 -0.743],0.010007645,-120.43187,18400,10.0,100,99.99423,0.007654287,9.997828,,1.0000577,4052.640286207199,10.022705,-120.42788,184,0.9707941,-0.00012268066,-983.32104,0.67623085,7920103,0.009707941,0.010148052,495.01,1.0148052,4949.284263670975
1.2160968,97.62605,0.0015470366,0.36030763,0.06143634,0.9920816,[-0.004  0.825 -3.705 -2.781 -0.743],0.009920816,-1.4793357,18500,10.0,100,97.13699,0.15470366,9.99781,,1.0294739,4077.0259358882904,0.2111206,-1.4394749,185,0.48296398,-6.591797e-05,-12.078186,0.67427874,7970000,0.0048296396,0.013438276,498.97,1.3438276,4988.874513567266
2.9159005,99.99999,1.5917542e-06,8.583369,8.124113e-05,1.0000215,[ 1.125e-03  8.266e-01 -3.706e+00 -2.779e+00 -7.447e-01],0.010000215,-3.5527217,18600,10.0,100,100.0,0.00015917548,9.997906,,1.0,4103.188642501831,0.36627197,-3.5526283,186,0.9996096,-1.2207031e-05,-29.007751,0.6742786,8019832,0.009996096,0.010003861,498.32,1.0003861,4982.384352782051
120.152466,99.19548,0.0009153405,13618.764,1.0131435,1.0163949,[ 1.119e-03  8.266e-01 -3.706e+00 -2.779e+00 -7.447e-01],0.010163949,-119.57913,18700,10.0,100,99.31583,0.09153405,9.997526,,1.0068889,4128.4825620651245,16.999084,-118.97718,187,0.88019294,2.6245118e-05,-976.3597,0.67234534,8068869,0.008801929,0.0128822895,490.37,1.288229,4902.817419985902
38.822327,98.92909,0.0010393406,985.3599,0.76687145,0.9989641,[-3.926e-04  8.243e-01 -3.712e+00 -2.775e+00 -7.466e-01],0.009989642,-47.309105,18800,10.0,100,98.99069,0.103934065,9.997944,,1.010196,4155.31117939949,4.0009155,-46.78274,188,0.8024624,-5.7983398e-05,-386.27673,0.6723984,8118462,0.008024624,0.013585276,495.93,1.3585277,4958.506117347089
168.31221,99.81067,0.00043821323,28566.727,0.2175169,1.0061063,[-2.370e-03  8.199e-01 -3.722e+00 -2.776e+00 -7.465e-01],0.010061061,-118.02111,18900,10.0,100,99.83076,0.043821324,9.99655,,1.0016953,4180.4114899635315,29.712402,-117.903625,189,0.7681705,3.90625e-05,-963.6386,0.6719867,8166931,0.0076817046,0.010820828,484.69,1.0820829,4845.793443285435
97.87222,99.94678,0.00023067114,9672.141,0.062830925,0.9994365,[-9.522e-04  8.202e-01 -3.723e+00 -2.775e+00 -7.469e-01],0.009994363,-119.14422,19000,10.0,100,99.955826,0.023067119,9.997057,,1.0004419,4205.492958068848,10.560425,-119.107765,190,0.8711366,4.5166016e-05,-972.80884,0.67187345,8216085,0.008711366,0.010335745,491.54,1.0335746,4914.395563376156
139.0521,99.838745,0.00040525582,19496.588,0.18854618,1.0083536,[-1.848e-04  8.201e-01 -3.723e+00 -2.775e+00 -7.471e-01],0.010083535,-119.21202,19100,10.0,100,99.85366,0.040525578,9.997044,,1.0014656,4229.438648700714,19.986084,-119.11086,191,0.9115047,6.164551e-05,-973.36255,0.67185116,8265055,0.009115047,0.011047532,489.7,1.1047533,4895.997574418618
137.67375,99.627426,0.0006244536,18810.658,0.6061473,1.0211642,[ 3.493e-04  8.186e-01 -3.723e+00 -2.776e+00 -7.471e-01],0.010211642,-119.24103,19200,10.0,100,99.61611,0.06244536,9.997593,,1.0038537,4253.4613428115845,19.754944,-118.86438,192,0.88703257,-4.0283205e-05,-973.5986,0.6705107,8314059,0.008870325,0.01171271,490.04,1.1712711,4899.530103945882
98.8289,99.98814,0.00010913659,9872.178,0.022534847,1.0025901,[-6.867e-04  8.189e-01 -3.735e+00 -2.778e+00 -7.484e-01],0.0100259,-120.43355,19300,10.0,100,99.981514,0.010913663,9.997879,,1.0001849,4279.126148939133,10.014587,-120.42205,193,0.9612078,-9.1552734e-05,-983.335,0.67078614,8363560,0.009612078,0.0102576185,495.01,1.0257618,4949.292310545299
163.9245,99.1888,0.0008983422,25201.469,1.3981415,0.993372,[-2.939e-04  8.190e-01 -3.735e+00 -2.778e+00 -7.482e-01],0.00993372,-117.6629,19400,10.0,100,99.1059,0.08983423,9.996069,,1.0090216,4303.266872406006,32.639954,-116.79438,194,0.8179469,5.4626464e-05,-960.714,0.67003953,8411640,0.008179469,0.012068706,480.8,1.2068706,4806.787998587066
96.85247,99.98897,0.00010510346,9402.116,0.044482708,1.000618,[-1.865e-03  8.139e-01 -3.740e+00 -2.777e+00 -7.488e-01],0.01000618,-118.0248,19500,10.0,100,99.986115,0.010510339,9.99799,,1.0001389,4329.851509094238,9.818726,-117.98865,195,0.96381366,0.00013000489,-963.6695,0.66992193,8461143,0.009638136,0.010236839,495.03,1.0236839,4949.5166671925535
168.87314,99.82988,0.0004159076,28860.865,0.20272636,1.007546,[-1.571e-03  8.140e-01 -3.743e+00 -2.777e+00 -7.490e-01],0.010075459,-118.01262,19600,10.0,100,99.86214,0.04159075,9.997118,,1.0013806,4355.496023178101,29.785767,-117.8913,196,0.9270965,-2.9296874e-05,-963.5687,0.67044955,8509647,0.009270964,0.011820458,485.04,1.1820458,4849.427069185086
0.1636123,100.0,1.8626451e-09,0.02703938,0.00010131858,1.0,[-2.609e-03  8.154e-01 -3.745e+00 -2.778e+00 -7.484e-01],0.010000002,-0.17952894,19700,10.0,100,100.0,,9.997936,,1.0,4383.037155628204,0.10925293,-0.17952894,197,1.0,0.00010131836,-1.4666748,0.67044955,8559627,0.01,0.01,499.8,1.0,4997.196289039542
97.835144,99.93212,0.00026134928,9520.562,0.103652954,1.0027423,[-2.609e-03  8.154e-01 -3.745e+00 -2.778e+00 -7.484e-01],0.010027423,-119.2224,19800,10.0,100,99.91146,0.026134929,9.997881,,1.0008862,4406.987434148788,9.92334,-119.1716,198,0.93378127,3.967285e-05,-973.4471,0.6698094,8609129,0.009337813,0.010791422,495.02,1.0791422,4949.388216896693
97.83607,99.969864,0.00017423811,9653.883,0.042886734,1.0035515,[-2.173e-03  8.158e-01 -3.747e+00 -2.779e+00 -7.492e-01],0.010035515,-119.2235,19900,10.0,100,99.97019,0.017423816,9.998028,,1.0002981,4430.4132697582245,9.912109,-119.198456,199,0.9603832,6.713867e-05,-973.45636,0.67037076,8658631,0.009603832,0.0106156375,495.02,1.0615637,4949.430150552236
98.82966,99.99002,0.00010001719,9860.443,0.016497612,1.0013641,[-2.132e-03  8.158e-01 -3.747e+00 -2.779e+00 -7.486e-01],0.01001364,-120.434395,20000,10.0,100,99.9852,0.010001723,9.998058,,1.000148,4452.821584224701,10.005554,-120.42679,200,0.97675806,-1.3427734e-05,-983.3425,0.6700338,8708132,0.009767581,0.010403864,495.01,1.0403864,4949.336142509455
0.06264491,100.0,1.8626451e-09,0.003964025,-1.5258789e-05,1.0,[-2.327e-03  8.162e-01 -3.747e+00 -2.779e+00 -7.488e-01],0.010000002,-0.026365515,20100,10.0,100,100.0,,0.018597603,,1.0,4477.23069858551,0.08465576,-0.026365515,201,1.0,-1.5258789e-05,-0.21514893,0.6700338,8758132,0.01,0.01,500.0,1.0,4999.27004540196
96.85019,99.948616,0.00022812502,9430.1455,0.0804801,1.0059423,[-2.327e-03  8.162e-01 -3.747e+00 -2.779e+00 -7.488e-01],0.010059422,-118.02158,20200,10.0,100,99.95278,0.022812502,9.997602,,1.0004724,4502.1251854896545,9.842834,-117.96899,202,0.9515076,1.4648437e-05,-963.6423,0.66992795,8807598,0.009515076,0.010750905,494.66,1.0750905,4945.725175062414
98.82405,99.98884,0.000105665844,9843.353,0.01768303,1.0006981,[-2.891e-03  8.157e-01 -3.749e+00 -2.779e+00 -7.490e-01],0.010006981,-120.42517,20300,10.0,100,99.98811,0.010566588,9.997421,,1.0001189,4526.5122146606445,10.088806,-120.4146,203,0.97369015,-3.540039e-05,-983.267,0.6695392,8857033,0.009736901,0.01028367,494.35,1.028367,4942.578650805411
139.05527,99.83175,0.00041453846,19527.396,0.19936371,1.0097284,[-2.921e-03  8.157e-01 -3.749e+00 -2.779e+00 -7.493e-01],0.010097284,-119.215,20400,10.0,100,99.840645,0.041453846,9.997404,,1.0015961,4549.324753284454,19.960876,-119.11078,204,0.92610717,4.272461e-05,-973.3867,0.66906476,8906035,0.009261072,0.0113476515,490.02,1.1347651,4899.287677431493
137.67307,99.92381,0.00027839196,19142.29,0.16464758,1.0081105,[-2.178e-03  8.142e-01 -3.749e+00 -2.780e+00 -7.498e-01],0.010081104,-119.2402,20500,10.0,100,99.87538,0.027839197,9.997499,,1.0012478,4574.042227745056,19.767456,-119.149925,205,0.9448468,7.3242186e-06,-973.59216,0.6688275,8955039,0.009448468,0.010615482,490.04,1.0615482,4899.502395364249
124.03976,99.200714,0.00089535076,13780.436,1.2350864,0.9974592,[-1.091e-03  8.128e-01 -3.749e+00 -2.779e+00 -7.502e-01],0.0099745905,-119.49739,20600,10.0,100,99.22072,0.08953508,9.997488,,1.007854,4599.952677726746,17.669373,-118.7307,206,0.77344227,4.3945314e-05,-975.69244,0.6684236,9004067,0.0077344226,0.012769262,490.28,1.2769263,4901.898385012785
98.828285,99.99457,7.380303e-05,9861.375,0.010899067,1.0008595,[-1.761e-03  8.073e-01 -3.754e+00 -2.779e+00 -7.506e-01],0.010008595,-120.43268,20700,10.0,100,99.996414,0.007380304,9.997889,,1.0000359,4627.378646850586,10.022766,-120.423965,207,0.9832405,3.3569337e-05,-983.3289,0.6684726,9053568,0.009832405,0.010222849,495.01,1.022285,4949.295636183109
136.28917,99.86942,0.00036342425,18643.373,0.16357422,1.0050004,[-1.727e-03  8.068e-01 -3.753e+00 -2.778e+00 -7.504e-01],0.0100500025,-118.04176,20800,10.0,100,99.86285,0.03634243,9.997459,,1.0013734,4653.2307097911835,19.561462,-117.95918,208,0.90478694,-3.7841797e-05,-963.80664,0.668088,9102574,0.00904787,0.010893287,490.06,1.0893288,4899.696463352911
193.66478,99.35588,0.0008148412,37107.668,0.9269228,1.0120064,[-1.433e-03  8.080e-01 -3.753e+00 -2.777e+00 -7.507e-01],0.010120064,-116.80852,20900,10.0,100,99.23285,0.08148412,9.996679,,1.0077308,4677.414343833923,39.618103,-116.33215,209,0.8214513,-7.141113e-05,-953.7369,0.6664729,9150580,0.008214513,0.012656259,480.06,1.265626,4799.5336071045795
215.6096,99.46913,0.00074298814,46900.27,0.92943573,1.017044,[-1.294e-04  8.020e-01 -3.754e+00 -2.773e+00 -7.525e-01],0.010170441,-115.5914,21000,10.0,100,99.44523,0.074298814,9.996151,,1.0055786,4702.291620254517,49.551514,-114.984,210,0.86716676,5.2490235e-05,-943.8003,0.66563064,9198087,0.008671667,0.012745594,475.07,1.2745594,4749.524987101003
98.84558,99.964264,0.00018884634,9825.31,0.031906605,0.99860567,[-1.607e-04  7.960e-01 -3.751e+00 -2.766e+00 -7.533e-01],0.009986056,-120.3882,21100,10.0,100,99.975655,0.018884636,9.99721,,1.0002435,4725.806500196457,10.38916,-120.37102,211,0.92834145,6.7749024e-05,-982.96606,0.6651537,9247355,0.009283414,0.010334439,492.68,1.0334439,4925.828549513022
97.83507,99.993835,7.854917e-05,9651.935,0.009001255,1.000058,[ 1.280e-04  7.961e-01 -3.751e+00 -2.766e+00 -7.537e-01],0.010000579,-119.22237,21200,10.0,100,99.99474,0.007854917,9.997862,,1.0000526,4747.779183149338,9.927246,-119.216484,212,0.98150533,-8.544922e-06,-973.4465,0.665424,9296857,0.009815053,0.010200157,495.02,1.0200157,4949.3854819298485
168.28937,99.48065,0.0007355037,28434.213,0.63866234,1.0179571,[ 2.338e-04  7.958e-01 -3.751e+00 -2.766e+00 -7.536e-01],0.01017957,-118.01145,21300,10.0,100,99.53395,0.073550366,9.9966545,,1.0046823,4770.858388662338,29.791077,-117.648735,213,0.86498857,-5.4931643e-06,-963.5594,0.66369516,9345271,0.008649886,0.012356803,484.14,1.2356803,4840.325948570241
138.36021,99.963806,0.0001907325,19339.682,0.04702568,1.0024167,[ 2.997e-04  7.914e-01 -3.750e+00 -2.763e+00 -7.552e-01],0.010024168,-119.228806,21400,10.0,100,99.967255,0.019073252,9.997219,,1.0003276,4794.385949134827,19.846985,-119.20126,214,0.96014017,-2.6245118e-05,-973.49884,0.66367674,9394262,0.009601401,0.0105586415,489.91,1.0558642,4898.143359318446
193.66422,99.75389,0.00050187984,37696.215,0.53637433,1.0104539,[-1.527e-04  7.918e-01 -3.751e+00 -2.764e+00 -7.552e-01],0.01010454,-116.80823,21500,10.0,100,99.67955,0.050187986,9.996681,,1.0032148,4818.864858627319,39.618164,-116.45942,215,0.8716755,-4.0283205e-05,-953.73486,0.663561,9442268,0.008716755,0.01137274,480.06,1.137274,4799.541579579088
192.69295,98.75346,0.0011512596,36899.848,1.3615112,1.0246996,[ 5.309e-04  7.865e-01 -3.750e+00 -2.759e+00 -7.554e-01],0.010246997,-116.83191,21600,10.0,100,98.81883,0.11512595,9.99666,,1.0119529,4845.48758482933,39.415527,-116.16662,216,0.7376615,5.5541994e-05,-953.92896,0.66017944,9490276,0.0073766145,0.014224156,480.08,1.4224156,4799.72737320459
98.82867,100.0,1.8626451e-09,9865.764,2.4795532e-05,1.0,[ 9.126e-04  7.839e-01 -3.753e+00 -2.755e+00 -7.587e-01],0.010000002,-120.43314,21700,10.0,100,100.0,,9.998011,,1.0,4868.464540243149,10.028198,-120.43314,217,1.0,2.6245118e-05,-983.33264,0.66017944,9539777,0.01,0.01,495.01,1.0,4949.325773624322
