EmpiricalD2,ReturnStepMaxmin,InitialBound,StdIW,Iteration,EpThisIter,EntropyCoefficient,MaxIWNorm,J_sample_variance,ReturnStepMax,Bound,InitialReturnMax,MeanIW,MeanEntropy,ReturnMeanIW,Weights,ESSClassic,MinIWNorm,StdIWNorm,ESSRenyi,EpLenMean,InitialReturnMean,InitialReturnStd,MeanIWNorm,EpRewMean,TimestepsSoFar,EpisodesSoFar,MinIW,InitialReturnMin,MaxIW,TimeElapsed
1.0001383,9.9976635,-120.43282,0.010206432,73,100,,0.010298828,9874.651,10.0,-120.42446,10.0252075,1.0021205,0.54690933,0.016647339,[ 0.025  0.405 -2.859 -1.972 -0.872],99.98962,0.009756713,0.0001020643,99.986176,495.01,-4.2114258e-05,98.828354,0.010021205,4949.260670145793,2782551,7300,0.97567135,-983.3295,1.0298828,1418.954118013382
1.0053645,9.996702,-117.19553,0.06889317,74,100,,0.012016639,22058.066,10.0,-116.56176,26.480652,1.0035751,0.54554814,0.94775486,[ 0.026  0.405 -2.859 -1.972 -0.872],99.53097,0.008586804,0.0006889317,99.46641,485.43,4.5166016e-05,151.71117,0.01003575,4853.25026168661,2831094,7400,0.8586804,-956.8979,1.201664,1441.0445232391357
1.0014789,9.996647,-119.21224,0.037404157,75,100,,0.0110918535,19062.316,10.0,-119.08729,19.99054,1.0065997,0.5449292,0.21304512,[ 0.025  0.402 -2.866 -1.969 -0.873],99.862114,0.008323588,0.00037404159,99.852325,488.59,-2.8076172e-05,137.6577,0.010065997,4884.82947171933,2879953,7500,0.83235884,-973.3636,1.1091853,1464.9834339618683
1.0002325,9.996853,-119.19021,0.01651754,76,100,,0.010527999,19510.488,10.0,-119.15213,20.166748,1.0021396,0.54527044,0.051995754,[ 0.026  0.403 -2.866 -1.971 -0.874],99.97282,0.009639987,0.00016517541,99.97676,488.59,6.652832e-05,139.04277,0.010021397,4884.873676367972,2928812,7600,0.96399873,-973.1845,1.0527999,1487.4788420200348
1.0064375,9.997034,-119.63602,0.07204432,77,100,,0.011609393,13047.612,10.0,-119.122696,16.533752,1.0076933,0.5438258,0.89783096,[ 0.026  0.402 -2.869 -1.97  -0.874],99.49143,0.0085954275,0.00072044315,99.36037,490.44,5.126953e-05,117.51514,0.0100769345,4903.424448393694,2977856,7700,0.8595427,-976.8244,1.1609393,1512.1736316680908
1.005681,9.996582,-117.987335,0.078642435,78,100,,0.012368761,18424.803,10.0,-117.65353,20.009888,1.0128188,0.5415033,0.6685009,[ 0.026  0.405 -2.873 -1.97  -0.875],99.40071,0.0077440226,0.0007864243,99.435104,488.52,2.6855469e-05,137.64384,0.010128187,4884.123923420285,3026708,7800,0.77440226,-963.3628,1.2368761,1534.5048995018005
1.0,0.018657684,-0.037461225,,79,100,,0.01,0.0052299355,10.0,-0.037461225,0.09222412,1.0,0.5415033,-1.770063e-05,[ 0.025  0.406 -2.873 -1.97  -0.877],100.0,0.01,1.8626451e-09,100.0,500.0,-1.7700195e-05,0.07195579,0.010000002,4999.247527595656,3076708,7900,1.0,-0.3057251,1.0,1554.9687478542328
1.0247501,9.99766,-1.863314,0.15948077,80,100,,0.012554982,0.5795885,10.0,-1.813824,0.26733398,0.97281206,0.54063845,0.07251011,[ 0.025  0.406 -2.873 -1.97  -0.877],97.38277,0.0048834574,0.0015948077,97.58476,498.81,0.00010131836,1.5307562,0.009728121,4987.252042536013,3126589,8000,0.48834577,-15.214722,1.2554982,1574.6522035598755
1.0300313,9.997116,-4.667243,0.16262212,81,100,,0.015530408,5.6244283,10.0,-4.482577,0.68408203,0.98647285,0.53807664,0.25418827,[ 0.029  0.407 -2.873 -1.97  -0.878],97.354294,0.0050411923,0.0016262211,97.08443,496.72,-4.0893556e-05,4.3034983,0.009864728,4966.228600930729,3176261,8100,0.5041192,-38.107544,1.5530409,1596.7525963783264
1.0029099,9.995335,-117.13388,0.05732392,82,100,,0.011354159,32685.434,10.0,-116.816734,36.964844,1.0015786,0.5379674,0.487463,[ 0.026  0.413 -2.874 -1.971 -0.881],99.67349,0.008419315,0.0005732393,99.709854,479.14,2.1972657e-05,181.39516,0.010015786,4790.0433085898185,3224175,8200,0.8419316,-956.3943,1.1354159,1615.5757780075073
1.0022368,9.996664,-115.55761,0.04631586,83,100,,0.010942332,17780.773,10.0,-115.18663,20.180847,1.002702,0.53756744,0.50016785,[ 0.027  0.41  -2.882 -1.967 -0.881],99.787094,0.008701509,0.00046315862,99.77682,487.52,2.1972657e-05,135.02692,0.01002702,4874.143091638059,3272927,8300,0.8701509,-943.5241,1.0942333,1637.7530369758606
1.0268401,9.997118,-2.7641582,0.13078779,84,100,,0.012627816,1.3471129,10.0,-2.6833181,0.37164307,1.0091609,0.5371168,0.11779781,[ 0.027  0.412 -2.889 -1.971 -0.881],98.3481,0.004688022,0.0013078777,97.38615,498.08,0.00010681152,2.299179,0.01009161,4979.82783776773,3322735,8400,0.4688022,-22.57013,1.2627816,1660.3968844413757
1.0017853,9.997179,-119.05205,0.042756572,85,100,,0.010856324,9666.157,10.0,-118.87202,11.325745,1.0052133,0.53710747,0.28626728,[ 0.032  0.412 -2.889 -1.972 -0.882],99.81939,0.008862482,0.0004275657,99.82179,491.95,1.953125e-05,98.66538,0.010052135,4918.553557427973,3371930,8500,0.88624823,-972.056,1.0856324,1682.4626920223236
1.003786,9.997255,-119.22855,0.068702355,86,100,,0.012451404,19091.11,10.0,-118.984795,19.862305,1.0168141,0.5356073,0.46919298,[ 0.031  0.411 -2.901 -1.972 -0.882],99.545555,0.008488493,0.0006870235,99.62283,490.03,-5.5541994e-05,138.35985,0.010168141,4899.374862094639,3420933,8600,0.8488493,-973.4966,1.2451404,1705.3575448989868
1.0005488,9.997114,-118.02965,0.021745197,87,100,,0.0106316265,18832.996,10.0,-117.98605,19.664246,1.0006865,0.5348171,0.075855255,[ 0.032  0.41  -2.901 -1.972 -0.883],99.95279,0.009341335,0.00021745196,99.945145,490.05,-0.00012634277,136.9678,0.010006864,4899.541447315407,3469938,8700,0.93413347,-963.70703,1.0631627,1725.689655303955
1.0017986,9.997168,-119.22712,0.045119792,88,100,,0.011185561,19333.268,10.0,-119.1225,19.867065,1.0103685,0.5337288,0.21179104,[ 0.032  0.41  -2.902 -1.973 -0.884],99.80098,0.0090764025,0.0004511979,99.82046,490.03,5.4931643e-06,138.35829,0.010103684,4899.35952790655,3518941,8800,0.9076403,-973.4853,1.1185561,1749.9657073020935
1.0,0.018884659,-0.031998936,,89,100,,0.01,0.005112482,10.0,-0.031998936,0.10723877,1.0,0.5337288,5.4931734e-05,[ 0.031  0.411 -2.901 -1.974 -0.885],100.0,0.01,1.8626451e-09,100.0,500.0,5.493164e-05,0.07114321,0.010000002,4999.2721958147185,3568941,8900,1.0,-0.26171875,1.0,1771.2741014957428
1.0104651,9.997543,-81.96627,0.094432846,90,100,,0.012210359,3303.1118,10.0,-81.32259,6.8795166,1.0070968,0.5321136,1.0713735,[ 0.031  0.411 -2.901 -1.974 -0.885],99.12841,0.007721202,0.0009443284,98.964325,495.39,-8.178711e-05,67.26229,0.0100709675,4953.034786825961,3618480,9000,0.77212024,-669.2511,1.221036,1791.7959113121033
1.0210805,9.997192,-22.503828,0.15247269,91,100,,0.014781854,174.00438,10.0,-22.069101,2.272461,1.0176268,0.5281707,0.67067,[ 0.032  0.416 -2.906 -1.978 -0.887],97.80433,0.006940659,0.0015247269,97.93547,494.94,-1.4648437e-05,18.713726,0.0101762675,4948.451328286793,3667974,9100,0.6940659,-183.74286,1.4781854,1815.0762135982513
1.0,0.018200874,-0.027804587,,92,100,,0.01,0.0039025825,10.0,-0.027804587,0.09112549,1.0,0.5281707,-7.141009e-05,[ 0.031  0.419 -2.916 -1.98  -0.891],100.0,0.01,1.8626451e-09,100.0,500.0,-7.141113e-05,0.06215751,0.010000002,4999.301065200298,3717974,9200,1.0,-0.22644043,1.0,1838.324832201004
1.0,9.9976635,-0.34292784,,93,100,,0.01,0.084833875,10.0,-0.34292784,0.13317871,1.0,0.5281707,6.712973e-06,[ 0.031  0.419 -2.916 -1.98  -0.891],100.0,0.01,1.8626451e-09,100.0,499.65,6.713867e-06,0.28980258,0.010000002,4995.6610791432,3767939,9300,1.0,-2.8000488,1.0,1860.2742602825165
1.0,0.016066551,-0.02761906,,94,100,,0.01,0.0052747885,10.0,-0.02761906,0.10461426,1.0,0.5281707,2.4414607e-05,[ 0.031  0.419 -2.916 -1.98  -0.891],100.0,0.01,1.8626451e-09,100.0,500.0,2.4414063e-05,0.07226369,0.010000002,4999.261189215464,3817939,9400,1.0,-0.22570801,1.0,1881.3616642951965
1.0006561,9.99761,-116.83658,0.025207983,95,100,,0.010577079,9111.373,10.0,-116.74005,9.733826,1.0044174,0.52783424,0.13489151,[ 0.031  0.419 -2.916 -1.98  -0.891],99.93709,0.009437101,0.00025207986,99.93443,495.04,4.6386718e-05,95.87732,0.0100441715,4949.547722080075,3867443,9500,0.9437101,-953.967,1.0577079,1903.955494403839
1.0,0.015398979,-0.02572173,,96,100,,0.01,0.003802172,10.0,-0.02572173,0.08782959,1.0,0.52783424,-2.9297546e-05,[ 0.031  0.42  -2.922 -1.981 -0.891],100.0,0.01,1.8626451e-09,100.0,500.0,-2.9296874e-05,0.06135267,0.010000002,4999.267968855833,3917443,9600,1.0,-0.20977783,1.0,1927.3327567577362
1.0005746,9.996851,-120.38292,0.023253988,97,100,,0.010911179,9844.962,10.0,-120.34355,10.434448,1.0048733,0.52745974,0.0739522,[ 0.031  0.42  -2.922 -1.981 -0.891],99.94648,0.009541595,0.00023253997,99.94257,492.95,1.586914e-05,98.86381,0.010048733,4928.471275321728,3966738,9700,0.95415956,-982.9225,1.0911179,1949.907681465149
1.0,0.017512321,-0.02395696,,98,100,,0.01,0.005130704,10.0,-0.02395696,0.10491943,1.0,0.52745974,-2.8687064e-05,[ 0.031  0.42  -2.922 -1.981 -0.891],100.0,0.01,1.8626451e-09,100.0,500.0,-2.8686523e-05,0.07126989,0.010000002,4999.29494946796,4016738,9800,1.0,-0.19537354,1.0,1971.0960471630096
1.0,0.016108513,-0.020854719,,99,100,,0.01,0.003768666,10.0,-0.020854719,0.076538086,1.0,0.52745974,3.1127827e-05,[ 0.031  0.42  -2.922 -1.981 -0.891],100.0,0.01,1.8626451e-09,100.0,500.0,3.112793e-05,0.06108174,0.010000002,4999.278739040819,4066738,9900,1.0,-0.17053223,1.0,1991.6248528957367
1.0,0.018935204,-0.033148162,,100,100,,0.01,0.005809174,10.0,-0.033148162,0.09680176,1.0,0.52745974,-4.0282495e-05,[ 0.031  0.42  -2.922 -1.981 -0.891],100.0,0.01,1.8626451e-09,100.0,500.0,-4.0283205e-05,0.07583589,0.010000002,4999.239576081547,4116738,10000,1.0,-0.2703247,1.0,2011.9584147930145
1.0122197,9.997583,-21.622955,0.114978366,101,100,,0.0128117995,223.748,10.0,-21.476877,1.8934937,0.99178314,0.5248661,0.27783817,[ 0.031  0.42  -2.922 -1.981 -0.891],98.673805,0.007190771,0.0011497837,98.792786,496.69,4.8828126e-05,17.74423,0.009917831,4966.046640977327,4166407,10100,0.7190771,-176.55109,1.28118,2032.497943162918
1.0324761,9.997671,-22.992544,0.18198973,102,100,,0.013407754,38.476788,10.0,-22.072279,2.0091553,1.0015274,0.5243759,1.2905374,[ 0.029  0.418 -2.924 -1.981 -0.894],96.80362,0.0031981259,0.0018198972,96.854546,496.63,-9.521484e-05,18.867952,0.0100152735,4965.468812734205,4216070,10200,0.3198126,-187.73254,1.3407754,2056.0297796726227
1.0008748,9.997705,-118.022064,0.029434716,103,100,,0.010682967,9210.794,10.0,-117.899055,9.852844,1.0036213,0.5240708,0.17465305,[ 0.034  0.419 -2.924 -1.981 -0.895],99.91407,0.0091865,0.00029434712,99.9126,495.03,2.8076172e-05,96.85014,0.010036213,4949.4793526358935,4265573,10300,0.91865,-963.64636,1.0682967,2078.5107786655426
1.0036505,9.997921,-119.223946,0.061191194,104,100,,0.0117430175,8883.788,10.0,-118.87862,9.924805,1.0151762,0.52246994,0.56270266,[ 0.034  0.419 -2.93  -1.982 -0.895],99.637985,0.008266135,0.00061191194,99.63628,495.02,-4.0893556e-05,97.83633,0.010151761,4949.4278264212,4315075,10400,0.82661355,-973.4591,1.1743017,2101.129391670227
1.0130327,9.997639,-3.51856,0.10641546,105,100,,0.012951115,5.7096896,10.0,-3.4911206,0.3994751,0.9956136,0.5205368,0.050341174,[ 0.033  0.42  -2.935 -1.984 -0.896],98.87049,0.0076868064,0.0010641546,98.7135,498.33,4.760742e-05,2.8884912,0.0099561345,4982.46089600622,4364908,10500,0.76868063,-28.72931,1.2951115,2123.9356541633606
1.0036457,9.997461,-115.66067,0.058830094,106,100,,0.011428535,8327.856,10.0,-115.374535,9.653076,1.0083905,0.51904523,0.49661064,[ 0.031  0.418 -2.936 -1.985 -0.898],99.66079,0.0087080635,0.00058830087,99.63676,494.67,-0.00015625,94.91266,0.010083906,4945.8162755036465,4414375,10600,0.87080634,-944.3641,1.1428535,2144.2192862033844
1.0032942,9.996883,-118.39143,0.048346534,107,100,,0.011216563,23165.906,10.0,-117.955536,26.690735,1.0040171,0.5190122,0.6306944,[ 0.03   0.418 -2.943 -1.983 -0.9  ],99.76867,0.008948522,0.00048346532,99.67166,485.41,-4.8828126e-05,153.26494,0.010040171,4853.087344580518,4462916,10700,0.8948522,-966.66156,1.1216563,2166.158694267273
1.0050538,9.996567,-118.36718,0.07589208,108,100,,0.012032909,22617.61,10.0,-117.76698,26.89441,0.99723876,0.51843655,0.89889646,[ 0.031  0.419 -2.966 -1.984 -0.9  ],99.42418,0.007639756,0.00075892085,99.49716,485.0,-2.380371e-05,153.88713,0.009972388,4848.917227249199,4511416,10800,0.7639756,-966.46375,1.2032909,2189.5097846984863
1.0033679,9.996931,-118.01195,0.057882898,109,100,,0.011381588,28879.484,10.0,-117.800865,29.786316,1.0145698,0.5170923,0.4096403,[ 0.03   0.417 -2.972 -1.984 -0.901],99.67557,0.008720327,0.00057882903,99.66434,485.04,-1.3427734e-05,168.87221,0.010145698,4849.406270650818,4559920,10900,0.87203276,-963.5634,1.1381588,2211.712639808655
1.0010203,9.996477,-118.02257,0.03677167,110,100,,0.010907369,28623.086,10.0,-117.93179,29.70874,1.0051184,0.51693565,0.15094757,[ 0.03   0.418 -2.972 -1.983 -0.902],99.86634,0.0090500135,0.0003677167,99.89807,485.03,-2.0751953e-05,168.30222,0.010051183,4849.199548545687,4608423,11000,0.9050014,-963.65,1.0907369,2232.5301399230957
1.0003746,9.997929,-120.43452,0.021326376,111,100,,0.010608095,9854.974,10.0,-120.41235,10.028442,1.0039036,0.51694244,0.04472685,[ 0.031  0.418 -2.976 -1.981 -0.902],99.9549,0.009531592,0.00021326382,99.962555,495.01,7.93457e-06,98.82978,0.010039034,4949.322581162076,4657924,11100,0.9531592,-983.34375,1.0608095,2253.786067724228
1.0087135,9.997509,-118.395775,0.09868109,112,100,,0.012584143,11965.397,10.0,-117.24018,16.691101,1.0051951,0.5152556,1.6702638,[ 0.031  0.417 -2.976 -1.981 -0.902],99.04546,0.0073063863,0.0009868109,99.13618,490.41,-2.0751953e-05,118.16812,0.010051952,4903.242570107419,4706965,11200,0.7306386,-966.6972,1.2584144,2275.228765487671
1.0008904,9.99736,-119.23991,0.029011406,113,100,,0.010680742,19166.89,10.0,-119.16638,19.75824,1.0068814,0.51566195,0.12663174,[ 0.031  0.42  -2.989 -1.987 -0.904],99.91704,0.0094063105,0.00029011403,99.91104,490.04,3.4179688e-05,137.67293,0.010068813,4899.499748264929,4755969,11300,0.94063103,-973.59,1.0680742,2297.703242301941
1.0,0.018671036,-0.02140607,,114,100,,0.01,0.004226361,10.0,-0.02140607,0.08685303,1.0,0.51566195,-2.6855385e-05,[ 0.031  0.42  -2.99  -1.985 -0.903],100.0,0.01,1.8626451e-09,100.0,500.0,-2.6855469e-05,0.0646846,0.010000002,4999.314248435723,4805969,11400,1.0,-0.17456055,1.0,2318.1894347667694
1.0084866,9.997187,-118.03848,0.09291725,115,100,,0.012368087,27347.752,10.0,-117.45725,29.579224,1.0161812,0.5130372,1.0810423,[ 0.031  0.42  -2.99  -1.985 -0.903],99.17084,0.007786933,0.0009291724,99.15848,485.06,-1.586914e-05,167.7499,0.010161812,4849.667888297199,4854475,11500,0.7786933,-963.7801,1.2368087,2336.498676776886
1.0,0.018291473,-0.028283758,,116,100,,0.01,0.0042011854,10.0,-0.028283758,0.09265137,1.0,0.5130372,-3.478909e-05,[ 0.032  0.421 -2.993 -1.986 -0.906],100.0,0.01,1.8626451e-09,100.0,500.0,-3.479004e-05,0.06449165,0.010000002,4999.327505716665,4904475,11600,1.0,-0.23065186,1.0,2357.6435599327087
1.00098,9.997986,-119.22486,0.030144257,117,100,,0.010685517,9467.835,10.0,-119.13726,9.917175,1.0041916,0.5121685,0.14598894,[ 0.032  0.421 -2.993 -1.986 -0.906],99.90998,0.009360843,0.0003014426,99.90209,495.02,-1.0375977e-05,97.83711,0.010041914,4949.44473318487,4953977,11700,0.9360844,-973.4668,1.0685518,2377.2738864421844
1.0141551,9.997822,-10.856325,0.11224349,118,100,,0.013745796,51.204056,10.0,-10.734388,0.98773193,1.0178096,0.5096166,0.19855091,[ 0.032  0.421 -2.996 -1.986 -0.907],98.79845,0.007858508,0.0011224349,98.60424,497.34,4.760742e-05,8.909082,0.010178097,4972.605026644579,5003711,11800,0.7858508,-88.64191,1.3745797,2400.080719470978
1.0,0.018406868,-0.021932231,,119,100,,0.01,0.0040731933,10.0,-0.021932231,0.09423828,1.0,0.5096166,-7.32427e-06,[ 0.03   0.425 -2.997 -1.987 -0.909],100.0,0.01,1.8626451e-09,100.0,500.0,-7.3242186e-06,0.06350166,0.010000002,4999.328190899665,5053711,11900,1.0,-0.17901611,1.0,2420.6880564689636
1.0004469,9.997519,-119.21773,0.02336824,120,100,,0.010649837,19457.549,10.0,-119.18671,19.948242,1.0009068,0.5091515,0.05767393,[ 0.03   0.425 -2.997 -1.987 -0.909],99.945496,0.009450712,0.0002336824,99.95533,490.02,1.2817382e-05,139.05841,0.010009068,4899.338052173361,5102713,12000,0.9450712,-973.40875,1.0649837,2440.8655998706818
1.0,0.018657684,-0.033911712,,121,100,,0.01,0.0052603674,10.0,-0.033911712,0.08843994,1.0,0.5091515,-7.873541e-05,[ 0.03   0.425 -2.997 -1.986 -0.91 ],100.0,0.01,1.8626451e-09,100.0,500.0,-7.873535e-05,0.07216484,0.010000002,4999.345393749195,5152713,12100,1.0,-0.27624512,1.0,2462.8581881523132
1.0000855,9.997967,-120.434944,0.009443335,122,100,,0.01027273,9859.381,10.0,-120.42444,10.013489,1.0012217,0.50912756,0.015607357,[ 0.03   0.425 -2.997 -1.986 -0.91 ],99.99109,0.009762391,9.443335e-05,99.991455,495.01,-4.0283205e-05,98.830086,0.010012218,4949.339508869333,5202214,12200,0.97623914,-983.34686,1.027273,2483.2204933166504
1.0,9.997841,-0.5461036,3.9150545e-06,123,100,,0.01000008,0.20661573,10.0,-0.5461026,0.13824463,1.0000006,0.50912756,-6.548874e-05,[ 0.03   0.424 -2.998 -1.985 -0.91 ],100.000015,0.009999773,3.917681e-08,100.0,499.49,-6.652832e-05,0.45228153,0.010000004,4994.097080831991,5252163,12300,0.99997735,-4.458374,1.000008,2504.7112658023834
1.0017564,9.997492,-119.2167,0.03693557,124,100,,0.011084762,19402.402,10.0,-119.097885,19.956543,1.0076588,0.5084188,0.2234149,[ 0.03   0.424 -2.998 -1.985 -0.91 ],99.86582,0.008723265,0.00036935575,99.82466,490.02,-5.1879884e-05,139.05711,0.01007659,4899.330602990175,5301165,12400,0.8723265,-973.3998,1.1084763,2527.7508051395416
1.0001384,9.997833,-120.4316,0.011775202,125,100,,0.010332477,9863.025,10.0,-120.415085,10.0477295,1.0023296,0.50830096,0.024823666,[ 0.03   0.423 -2.998 -1.986 -0.911],99.98623,0.009775155,0.0001177521,99.98616,495.01,-2.380371e-05,98.82738,0.010023296,4949.306465379754,5350666,12500,0.9775156,-983.3197,1.0332477,2550.8125698566437
1.0017837,9.996666,-117.968,0.046650816,126,100,,0.011984711,28837.041,10.0,-117.86299,30.160217,1.0071468,0.50881904,0.21014738,[ 0.03   0.423 -2.998 -1.986 -0.911],99.785904,0.00934272,0.00046650818,99.821945,483.18,-1.7700195e-05,168.848,0.010071469,4830.750818047757,5398984,12600,0.934272,-963.20447,1.1984711,2575.5342888832092
1.0013094,9.997318,-120.20359,0.037141085,127,100,,0.011060721,10017.233,10.0,-120.109634,11.895935,0.9990642,0.50829095,0.17254925,[ 0.029  0.424 -2.998 -1.986 -0.91 ],99.86198,0.009223228,0.00037141086,99.86923,491.66,-7.019043e-05,100.35859,0.009990642,4915.686894938126,5448150,12700,0.92232287,-981.4575,1.1060722,2598.6757810115814
1.0094826,9.998041,-89.80803,0.10437552,128,100,,0.012609364,4189.8286,10.0,-89.12316,7.4920044,1.021983,0.506192,1.109698,[ 0.028  0.422 -2.998 -1.984 -0.911],98.96768,0.0076343524,0.0010437552,99.060646,495.3,2.0751953e-05,73.69741,0.010219831,4952.252325953331,5497680,12800,0.76343524,-733.27966,1.2609365,2623.554946899414
1.031241,9.9979,-13.17914,0.16469285,129,100,,0.013062444,12.261079,10.0,-12.61828,1.166626,1.0188733,0.50635,0.7651667,[ 0.028  0.418 -3.009 -1.98  -0.913],97.45371,0.0031465995,0.0016469285,96.970535,497.16,2.380371e-05,10.815119,0.010188732,4970.816205084516,5547396,12900,0.31465995,-107.60742,1.3062444,2647.2127256393433
1.0001065,9.997858,-119.22251,0.010746969,130,100,,0.010243693,9662.541,10.0,-119.21142,9.94104,1.0014657,0.5062211,0.017443657,[ 0.033  0.419 -3.009 -1.98  -0.913],99.98848,0.009629835,0.00010746971,99.98936,495.02,3.0517579e-06,97.83521,0.010014657,4949.400433549698,5596898,13000,0.96298355,-973.44775,1.0243694,2673.2186183929443
1.002897,9.9976425,-120.25089,0.055992145,131,100,,0.0119443135,9917.063,10.0,-120.076965,11.5224,1.0110267,0.5050405,0.34798813,[ 0.033  0.419 -3.009 -1.98  -0.913],99.694214,0.008549662,0.0005599214,99.711136,491.86,5.4931643e-06,99.81314,0.010110267,4917.76171741635,5646084,13100,0.8549662,-981.8445,1.1944314,2698.166224718094
1.0,0.018348694,-0.027309244,,132,100,,0.01,0.005096739,10.0,-0.027309244,0.10028076,1.0,0.5050405,-0.00010681187,[ 0.032  0.418 -3.012 -1.978 -0.914],100.0,0.01,1.8626451e-09,100.0,500.0,-0.00010681152,0.0710336,0.010000002,4999.341973004199,5696084,13200,1.0,-0.22210693,1.0,2723.701382637024
1.0214525,9.99806,-0.94210064,0.14542297,133,100,,0.012807644,0.08731633,10.0,-0.9049449,0.16546631,0.9799797,0.5048729,0.047144488,[ 0.032  0.418 -3.012 -1.978 -0.914],97.84539,0.00363612,0.0014542295,97.8998,499.23,-6.225586e-05,0.77602994,0.009799796,4991.550323069751,5746007,13300,0.363612,-7.6917114,1.2807645,2746.349279165268
1.0,0.018422127,-0.028661806,,134,100,,0.01,0.0037074266,10.0,-0.028661806,0.09051514,1.0,0.5048729,-9.887759e-05,[ 0.037  0.418 -3.012 -1.978 -0.914],100.0,0.01,1.8626451e-09,100.0,500.0,-9.887695e-05,0.060583435,0.010000002,4999.318607240577,5796007,13400,1.0,-0.23321533,1.0,2771.2189593315125
1.001181,9.997606,-119.254364,0.03196132,135,100,,0.01068604,18570.197,10.0,-119.04355,19.652649,1.003625,0.5039063,0.28122473,[ 0.037  0.418 -3.012 -1.978 -0.914],99.89869,0.009198592,0.00031961323,99.88204,490.05,1.8920899e-05,136.99904,0.010036251,4899.656114332181,5845012,13500,0.91985923,-973.70795,1.068604,2791.946935415268
1.0047868,9.997534,-118.452515,0.065476105,136,100,,0.011821423,12670.663,10.0,-117.95737,16.213562,1.0039945,0.5025911,0.77835345,[ 0.037  0.418 -3.017 -1.977 -0.915],99.57649,0.008566961,0.00065476104,99.5236,490.48,3.540039e-05,115.64289,0.010039944,4903.932980425402,5894060,13600,0.8566961,-967.161,1.1821423,2820.1852202415466
1.0,0.018040657,-0.024914574,,137,100,,0.01,0.0047672275,10.0,-0.024914574,0.09094238,1.0,0.5025911,-0.00011169445,[ 0.036  0.419 -3.03  -1.976 -0.916],100.0,0.01,1.8626451e-09,100.0,500.0,-0.00011169434,0.06869902,0.010000002,4999.316902377047,5944060,13700,1.0,-0.20251465,1.0,2847.3056099414825
1.0000291,9.998011,-120.43296,0.009515657,138,100,,0.010331458,9866.264,10.0,-120.42152,10.037781,1.0013382,0.50256264,0.013197899,[ 0.036  0.419 -3.03  -1.976 -0.916],99.99095,0.009760297,9.515656e-05,99.99709,495.01,3.0517579e-06,98.82851,0.010013383,4949.343568700027,5993561,13800,0.97602975,-983.331,1.0331459,2875.9014954566956
1.0043639,9.997494,-119.22958,0.069359116,139,100,,0.012568242,18882.652,10.0,-118.98502,19.86383,1.0130439,0.50081867,0.5043793,[ 0.036  0.419 -3.03  -1.975 -0.916],99.53343,0.008483791,0.00069359114,99.565506,490.03,-5.0048828e-05,138.36107,0.010130439,4899.436280904207,6042564,13900,0.8483791,-973.50507,1.2568243,2902.097833633423
1.0034941,9.997971,-11.705112,0.05970767,140,100,,0.011466364,70.28504,10.0,-11.599323,1.0583496,0.9963835,0.5009866,0.12625799,[ 0.036  0.421 -3.032 -1.978 -0.918],99.64218,0.008466074,0.0005970767,99.6518,497.27,3.7231446e-05,9.605628,0.009963836,4971.935362105756,6092291,14000,0.84660745,-95.57214,1.1466365,2928.8366980552673
1.0,0.018176079,-0.03129949,,141,100,,0.01,0.005497304,10.0,-0.03129949,0.097351074,1.0,0.5009866,-6.042281e-05,[ 0.035  0.423 -3.048 -1.981 -0.918],100.0,0.01,1.8626451e-09,100.0,500.0,-6.0424805e-05,0.073772155,0.010000002,4999.321507275889,6142291,14100,1.0,-0.25506592,1.0,2954.931482553482
1.000704,9.998014,-119.224106,0.026340459,142,100,,0.010636824,9629.967,10.0,-119.1602,9.920654,1.0085913,0.5006156,0.10589218,[ 0.035  0.423 -3.048 -1.981 -0.918],99.93183,0.00912519,0.00026340457,99.92964,495.02,3.7231446e-05,97.83654,0.010085914,4949.452646452546,6191793,14200,0.912519,-973.461,1.0636824,2978.0335133075714
1.0,0.016655922,-0.0215362,,143,100,,0.01,0.0034400893,10.0,-0.0215362,0.085998535,1.0,0.5006156,-2.9907329e-05,[ 0.035  0.425 -3.05  -1.982 -0.918],100.0,0.01,1.8626451e-09,100.0,500.0,-2.9907227e-05,0.058358274,0.010000002,4999.347359532904,6241793,14300,1.0,-0.17559814,1.0,3008.783607006073
1.006133,9.997576,-118.68968,0.080895156,144,100,,0.011847769,10828.642,10.0,-118.27787,14.289551,0.9983179,0.49951938,0.77512217,[ 0.035  0.425 -3.05  -1.982 -0.918],99.347664,0.0071200966,0.0008089515,99.39044,490.84,-9.643555e-05,106.6422,0.009983178,4907.5464632874155,6290877,14400,0.71200967,-969.0964,1.1847769,3039.6033368110657
1.0011458,9.997286,-119.21918,0.035469074,145,100,,0.010834814,19305.207,10.0,-119.14229,19.94226,1.0063213,0.499054,0.14517403,[ 0.035  0.427 -3.073 -1.985 -0.919],99.87592,0.009324799,0.00035469074,99.885544,489.17,-5.4931643e-06,138.35216,0.010063212,4890.7812954582805,6339794,14500,0.9324799,-973.4205,1.0834814,3065.635141134262
1.0011495,9.997734,-118.03338,0.032975383,146,100,,0.010932994,18732.344,10.0,-117.94576,19.642883,1.0019602,0.49853277,0.15547276,[ 0.036  0.427 -3.074 -1.986 -0.92 ],99.8918,0.008986288,0.00032975385,99.88518,490.05,3.7231446e-05,136.97293,0.0100196,4899.690653239243,6388799,14600,0.89862883,-963.7388,1.0932994,3088.5583827495575
