ReturnStepMax,InitialReturnMin,InitialReturnMax,TimestepsSoFar,LearnableVariance,Weights,EpThisIter,MinIWNorm,MeanEntropy,MaxIW,OptimizationReturnMax,Iteration,OptimizationReturnMean,MaxIWNorm,ESSClassic,StdIWNorm,MeanIW,MeanIWNorm,ReturnMeanIW,EpRewMean,InitialReturnStd,VarianceInit,J_sample_variance,TimeElapsed,EmpiricalD2,EpLenMean,Bound,OptimizationReturnMin,StdIW,EpisodesSoFar,MinIW,InitialReturnMean,InitialBound,ReturnStepMaxmin,ESSRenyi
10.0,679.7256,1859.7917,510705,True,[-1.333  1.41  -1.781 -1.835 -1.564],100,0.0026783221,-0.16086616,5.423734,1180.0662,71,321.11465,0.05423734,67.54726,0.007889131,1.1381704,0.0113817025,1139.4158,1000.8402779126675,225.678,-1,712148.06,306.628751039505,1.3899809,101.11,870.87244,,0.78891313,7100,0.26783222,1000.84033,773.0632,10.0,71.943436
10.0,9.980219,2379.6833,520882,True,[-1.34   1.427 -1.784 -1.806 -1.58 ],100,9.032872e-06,-0.22355542,76.6976,2369.7031,72,997.4597,0.766976,6.855594,0.092504315,2.5096095,0.025096096,2442.8848,1007.4399526679769,240.73352,-1,83216616.0,314.9457702636719,18.577686,101.77,1186.6794,,9.25043,7200,0.0009032872,1007.43994,715.98944,10.0,5.3828015
10.0,719.6586,2119.748,531259,True,[-1.344  1.391 -1.778 -1.85  -1.642],100,6.264213e-08,-0.31225193,454.3966,1400.0894,73,307.79114,4.543966,2.4220378,0.5683902,8.954908,0.08954907,11087.131,1027.4497761607577,262.66116,-1,1427956400.0,322.6499972343445,121.6648,103.77,8223.531,,56.83902,7300,6.264213e-06,1027.4498,767.83466,10.0,0.8219304
10.0,,1609.79,540447,True,[-1.352  1.347 -1.774 -1.889 -1.731],100,0.001500577,-0.3322486,3.0440257,1609.79,74,908.5491,0.030440256,72.73512,0.006758084,1.1038089,0.011038087,1010.97,908.5490537251459,217.56195,-1,504450.53,331.25998401641846,1.3725342,91.88,779.9889,,0.67580837,7400,0.1500577,908.5491,711.3908,10.0,72.85793
10.0,669.5858,1769.8025,550502,True,[-1.337  1.335 -1.781 -1.914 -1.751],100,0.001704098,-0.33223,7.2348614,1100.2167,75,325.66156,0.07234861,56.349026,0.010639653,1.2088537,0.012088536,1214.5897,995.2473939574485,254.60826,-1,1160314.0,341.363703250885,1.8292483,100.55,921.42834,,1.0639653,7500,0.1704098,995.24744,778.49176,10.0,54.667263
10.0,689.66077,1859.7109,560401,True,[-1.329  1.347 -1.774 -1.902 -1.751],100,0.0010060406,-0.3282175,13.735218,1170.0502,76,289.98892,0.13735218,28.294085,0.02314121,1.4536386,0.014536388,1634.8617,979.6496811026383,238.10075,-1,5255372.5,349.8737232685089,2.3108337,98.99,1288.6232,,2.3141212,7600,0.10060406,979.64966,751.8825,10.0,43.274426
10.0,639.6814,2859.6963,570649,True,[-1.344  1.376 -1.773 -1.853 -1.747],100,0.00071211613,-0.3609593,5.284554,2220.015,77,374.86987,0.052845538,60.44744,0.009514854,1.1762614,0.011762614,1274.6438,1014.551271768189,322.86487,-1,1677273.9,359.0035798549652,1.6809021,102.48,820.5592,,0.9514855,7700,0.07121161,1014.5513,664.3114,10.0,59.491863
10.0,709.5372,1919.728,580250,True,[-1.355  1.374 -1.778 -1.855 -1.78 ],100,0.0003382603,-0.3754264,5.6402416,1210.1909,78,240.29807,0.056402415,58.700706,0.009609127,1.1456035,0.011456035,1088.2192,949.8352058538284,245.03438,-1,845521.1,367.33180356025696,1.6878351,96.01,782.7621,,0.96091276,7800,0.03382603,949.8352,714.71747,10.0,59.247494
10.0,709.6312,2139.767,590257,True,[-1.368  1.372 -1.775 -1.847 -1.794],100,0.0030246892,-0.36919844,2.8084486,1430.1359,79,280.80948,0.028084485,82.33005,0.004879784,1.0533245,0.010533244,1054.653,990.4407082892205,265.73483,-1,679831.44,377.5218358039856,1.2210002,100.07,765.072,,0.48797837,7900,0.30246893,990.4407,728.37384,10.0,81.90007
10.0,679.6796,2969.7524,600381,True,[-1.362  1.375 -1.775 -1.85  -1.788],100,0.0003893829,-0.38816532,14.856822,2290.0728,80,322.4677,0.14856821,30.14125,0.023381358,1.5358186,0.015358187,1516.3951,1002.1473450656347,313.17987,-1,1646199.4,385.9291055202484,2.9073615,101.24,896.2185,,2.3381355,8000,0.03893829,1002.1473,638.42834,10.0,34.395447
10.0,639.7284,1699.7649,610297,True,[-1.339  1.37  -1.778 -1.876 -1.807],100,0.0041558547,-0.3790283,2.2604835,1060.0365,81,341.61945,0.022604834,90.83583,0.0033137007,1.0432669,0.01043267,1027.5286,981.3478460746159,222.63074,-1,543305.44,395.58393812179565,1.1145879,99.16,807.7468,,0.3313701,8100,0.4155855,981.34784,773.17,10.0,89.71926
10.0,699.656,2109.7256,620207,True,[-1.335  1.363 -1.781 -1.895 -1.798],100,0.003399262,-0.37593585,2.5770438,1410.0696,82,281.08856,0.025770437,87.64058,0.0039803246,1.0599159,0.010599158,1038.339,980.7445482863477,242.06561,-1,631398.8,403.8182199001312,1.1688776,99.1,758.98425,,0.39803252,8200,0.3399262,980.7445,722.357,10.0,85.552155
10.0,659.76917,1659.8094,630028,True,[-1.341  1.361 -1.782 -1.889 -1.795],100,0.006679372,-0.37242386,1.3689346,1000.0403,83,312.08096,0.013689346,98.2729,0.0013412756,1.0117574,0.010117574,981.8491,971.8501320445426,223.88478,-1,503742.34,412.18324398994446,1.0191399,98.21,776.6286,,0.13412756,8300,0.6679372,971.8501,768.5658,10.0,98.121956
10.0,669.60394,1939.7725,639712,True,[-1.339  1.358 -1.782 -1.898 -1.791],100,0.0049146325,-0.3560929,2.5413227,1270.1685,84,288.5404,0.025413226,88.64483,0.0037075859,1.0359079,0.010359079,1012.5359,958.144326681302,215.51566,-1,571484.4,421.73705863952637,1.1316223,96.84,759.8115,,0.37075862,8400,0.49146324,958.14435,720.5717,10.0,88.368706
10.0,679.6454,2549.7388,650110,True,[-1.365  1.384 -1.795 -1.905 -1.775],100,0.0020645226,-0.38419622,4.7651596,1870.0934,85,349.9019,0.047651596,72.46511,0.007216037,1.170635,0.0117063485,1237.2363,1029.5473028121785,329.08258,-1,1088392.2,430.7265417575836,1.4267708,103.98,864.2281,,0.7216037,8500,0.20645227,1029.5474,717.2693,10.0,70.08834
10.0,9.980388,1599.7737,659682,True,[-1.364  1.394 -1.797 -1.896 -1.803],100,0.0048006563,-0.37694234,2.3004634,1589.7933,86,936.9675,0.023004634,92.76733,0.0028268085,1.0123831,0.010123831,974.7822,946.9479152571012,209.53532,-1,184697.75,440.2066032886505,1.0841491,95.72,770.7735,,0.28268087,8600,0.48006564,946.9479,751.0164,10.0,92.238235
10.0,679.7331,1869.8054,669833,True,[-1.368  1.403 -1.799 -1.887 -1.796],100,1.0181362e-05,-0.34936514,419.04712,1190.0723,87,325.1175,4.190471,1.3643123,0.4168232,4.9022083,0.04902209,5033.328,1004.8506018319174,247.98405,-1,214323060.0,449.77968883514404,152.10681,101.51,2208.9917,,41.68232,8700,0.0010181363,1004.85065,775.8471,10.0,0.65743273
10.0,699.67676,1859.7776,680351,True,[-1.334  1.415 -1.797 -1.891 -1.768],100,0.0031501742,-0.335541,4.1911025,1160.1008,88,341.8846,0.041911025,73.82263,0.0063634743,1.0686269,0.010686269,1119.24,1041.5614003820156,245.40169,-1,706784.06,459.46870946884155,1.243222,105.18,865.2708,,0.6363475,8800,0.31501743,1041.5614,813.7861,10.0,80.43616
10.0,729.62836,1999.7579,690976,True,[-1.348  1.431 -1.802 -1.871 -1.754],100,0.002663965,-0.3436746,2.5162075,1270.1296,89,322.6285,0.025162075,86.6618,0.004074659,1.0386196,0.010386196,1085.1298,1052.2568746541222,261.1066,-1,692885.06,468.9065237045288,1.1512376,106.25,822.3418,,0.407466,8900,0.26639652,1052.2568,807.3375,10.0,86.863045
10.0,,2039.7504,701190,True,[-1.352  1.428 -1.809 -1.891 -1.763],100,0.0005910664,-0.33050156,17.44199,2039.7504,90,1011.1554,0.1744199,25.69102,0.024885058,1.4632169,0.014632168,1467.6842,1011.1554498383954,293.1479,-1,5493503.5,477.52861428260803,3.608972,102.14,993.09875,,2.4885058,9000,0.059106637,1011.1554,761.33813,10.0,27.708721
10.0,739.5984,1949.761,711344,True,[-1.358  1.458 -1.806 -1.857 -1.749],100,0.0013728727,-0.332401,6.354417,1210.1626,91,265.55896,0.06354417,55.256573,0.010124685,1.125146,0.011251461,1144.0723,1005.1573641897245,216.70033,-1,872867.6,487.48638796806335,1.7202086,101.54,830.87524,,1.0124685,9100,0.13728727,1005.15735,766.3613,10.0,58.132484
10.0,739.82477,2319.7695,721702,True,[-1.367  1.45  -1.811 -1.86  -1.751],100,0.0036939208,-0.34810233,2.6837049,1579.9448,92,285.72873,0.026837047,83.221725,0.004824108,1.0743898,0.010743898,1094.092,1025.5535132734992,234.60297,-1,726005.0,496.2198076248169,1.204164,103.58,782.32275,,0.48241082,9200,0.3693921,1025.5536,741.4409,10.0,83.045166
10.0,709.7647,1909.7263,731970,True,[-1.364  1.439 -1.804 -1.871 -1.767],100,0.004398841,-0.32417682,3.0290203,1199.9617,93,306.78888,0.030290203,87.77776,0.0038645722,1.035663,0.01035663,1057.0364,1016.5535969871969,230.21265,-1,629969.56,505.7443091869354,1.1381478,102.68,807.5102,,0.3864572,9300,0.43988413,1016.5535,782.6608,10.0,87.862045
10.0,719.63306,2039.6974,742065,True,[-1.359  1.432 -1.813 -1.871 -1.743],100,0.0034006583,-0.34158236,2.9532557,1320.0643,94,279.62155,0.029532555,85.7785,0.004251982,1.0442593,0.010442593,1045.2119,999.2545761070297,201.79425,-1,632514.3,513.7341909408569,1.1433115,100.95,778.09973,,0.42519826,9400,0.34006584,999.2545,749.4436,10.0,87.465225
10.0,719.72266,2029.7819,752355,True,[-1.353  1.432 -1.818 -1.87  -1.761],100,0.00050836435,-0.3798343,9.630876,1310.0592,95,299.03622,0.09630875,41.42834,0.013990195,1.1765997,0.011765998,1201.2391,1018.758864670148,240.22954,-1,1016188.6,521.9081857204437,2.165441,102.9,835.4185,,1.3990195,9500,0.050836436,1018.75885,770.1623,10.0,46.17997
10.0,729.6045,1949.7936,763045,True,[-1.352  1.447 -1.838 -1.872 -1.799],100,0.0039970563,-0.38775656,2.4947782,1220.1891,96,329.1558,0.024947781,90.20352,0.0034836659,1.0570931,0.010570932,1116.1113,1058.7602637134587,270.82074,-1,700292.7,531.9131541252136,1.1237848,106.9,862.9625,,0.3483666,9600,0.39970562,1058.7603,819.96027,10.0,88.98501
10.0,,2209.7092,773398,True,[-1.329  1.419 -1.827 -1.869 -1.807],100,0.0007088854,-0.3598971,25.023497,2209.7092,97,1025.064,0.25023496,16.113073,0.033621687,1.4735389,0.014735388,1495.934,1025.0639667355492,288.63306,-1,10720292.0,541.2365729808807,4.269183,103.53,936.752,,3.3621688,9700,0.07088854,1025.064,754.4308,10.0,23.423685
10.0,729.672,1969.7561,783902,True,[-1.345  1.456 -1.845 -1.839 -1.779],100,0.0025799363,-0.37194505,2.6961815,1240.0841,98,310.4855,0.026961815,83.51934,0.0048609087,1.0942681,0.010942681,1145.0547,1040.1575055395833,212.88423,-1,745785.0,550.7473695278168,1.2564887,105.04,874.63556,,0.48609093,9800,0.25799364,1040.1575,798.9126,10.0,79.58687
10.0,9.981084,2749.734,794600,True,[-1.348  1.45  -1.844 -1.847 -1.791],100,3.1117746e-05,-0.4355964,24.407274,2739.7527,99,1049.5723,0.24407274,18.977522,0.027497962,1.3308145,0.013308145,1600.0762,1059.5533343042662,326.22922,-1,27436666.0,558.6994619369507,3.085708,106.98,1008.49585,,2.7497962,9900,0.0031117748,1059.5533,722.78125,10.0,32.407475
10.0,759.6994,2349.6836,805466,True,[-1.366  1.466 -1.841 -1.822 -1.855],100,0.0034774174,-0.42702368,2.1015434,1589.9841,100,316.65823,0.021015434,86.7124,0.0041310587,1.0553079,0.010553079,1139.5736,1076.3576421087125,286.50424,-1,806903.44,567.560299873352,1.1665496,108.66,828.75525,,0.4131059,10000,0.34774175,1076.3577,788.58136,10.0,85.72289
10.0,769.6874,1579.8192,815998,True,[-1.359  1.466 -1.841 -1.832 -1.846],100,0.0006677299,-0.42781425,5.099651,810.13184,101,273.2725,0.05099651,57.18977,0.009800504,1.1327492,0.011327491,1170.0042,1042.9599075511503,171.8074,-1,882713.94,574.9890954494476,1.7984207,105.32,910.5273,,0.9800505,10100,0.06677299,1042.96,849.4723,10.0,55.604343
10.0,729.6361,2019.7747,826648,True,[-1.374  1.469 -1.831 -1.813 -1.847],100,0.0058437274,-0.4323943,1.717694,1290.1385,102,325.12054,0.01717694,95.54045,0.0022033493,1.0198414,0.010198414,1075.2274,1054.756638058885,226.15347,-1,620610.9,583.2711746692657,1.0473648,106.5,822.066,,0.22033495,10200,0.58437276,1054.7566,807.3856,10.0,95.477715
10.0,749.7041,2009.7245,837312,True,[-1.371  1.468 -1.831 -1.824 -1.851],100,0.0021570234,-0.43929198,4.874511,1260.0204,103,306.45242,0.048745107,67.18209,0.007244447,1.0365173,0.010365172,1122.897,1056.156529152105,247.61688,-1,859990.6,591.765257358551,1.3849231,106.64,833.23267,,0.72444475,10300,0.21570235,1056.1566,810.0165,10.0,72.20618
10.0,719.676,1889.7892,847473,True,[-1.385  1.474 -1.826 -1.812 -1.858],100,0.0060002613,-0.4410677,2.164223,1170.1132,104,286.16946,0.021642229,95.24859,0.002256038,1.0100998,0.010100998,1021.1217,1005.845459346777,190.94171,-1,577546.1,599.9129621982574,1.0419288,101.61,784.86835,,0.22560377,10400,0.60002613,1005.84546,774.3945,10.0,95.97585
10.0,789.7676,2019.7681,858104,True,[-1.389  1.481 -1.829 -1.806 -1.86 ],100,2.6081034e-05,-0.39663947,212.53284,1230.0005,105,263.08762,2.1253283,2.2577362,0.21201839,3.2223217,0.032223213,2944.599,1052.8551989997775,223.70233,-1,8165986.5,608.9471035003662,33.46356,106.31,1513.6202,,21.201836,10500,0.0026081034,1052.8552,805.48517,10.0,2.9883254
10.0,729.6511,2499.7996,868986,True,[-1.363  1.487 -1.829 -1.815 -1.816],100,0.0045389337,-0.3855927,3.6047943,1770.1484,106,348.295,0.036047943,78.059975,0.0056984797,1.0748669,0.010748668,1157.0383,1077.946114019379,320.4037,-1,790144.0,618.9911658763885,1.2474935,108.82,815.0825,,0.56984794,10600,0.4538934,1077.946,771.7845,10.0,80.160736
10.0,729.7241,2559.7334,879875,True,[-1.367  1.482 -1.829 -1.824 -1.805],100,8.7375854e-05,-0.38763687,48.975395,1830.0093,107,348.93082,0.48975393,8.752589,0.052411955,1.623261,0.01623261,1812.5784,1078.6549579918126,252.65094,-1,5158275.5,629.5836052894592,7.097601,108.89,977.3675,,5.241195,10700,0.0087375855,1078.6549,765.15295,10.0,14.089268
10.0,699.6233,2189.8115,890973,True,[-1.341  1.482 -1.833 -1.852 -1.807],100,5.1390526e-07,-0.39771467,1383.093,1490.1882,108,399.93396,13.83093,1.2076945,1.3758988,15.212602,0.15212601,14763.238,1099.5572254781405,292.09897,-1,1233529100.0,639.5190181732178,866.54047,110.98,6868.335,,137.58989,10800,5.139053e-05,1099.5571,831.3611,10.0,0.11540142
10.0,729.66046,2209.8005,901350,True,[-1.297  1.431 -1.846 -1.961 -1.817],100,0.00049970753,-0.3426675,37.43006,1480.1401,109,297.80933,0.3743006,12.880712,0.04127989,1.587272,0.015872719,1570.1698,1027.4697672194575,259.8784,-1,2716545.2,648.989946603775,5.1648445,103.77,955.0959,,4.1279893,10900,0.049970753,1027.4697,756.82556,10.0,19.361668
10.0,729.6834,1959.7649,911866,True,[-1.296  1.41  -1.836 -1.961 -1.762],100,0.0015872677,-0.3628976,5.7015667,1230.0815,110,311.67938,0.057015665,62.110416,0.009342481,1.1961471,0.011961471,1257.8267,1041.3628161277577,253.27885,-1,1026017.06,658.2038450241089,1.7066466,105.16,944.2661,,0.93424815,11000,0.15872678,1041.3628,801.34155,10.0,58.59444
10.0,749.6487,1749.8179,922459,True,[-1.302  1.41  -1.838 -2.019 -1.782],100,0.0008035904,-0.36531308,4.849207,1000.1692,111,299.41995,0.048492067,62.23758,0.008623954,1.107141,0.011071409,1182.188,1049.068613517084,258.12354,-1,898702.3,668.5194590091705,1.6747078,105.93,904.8509,,0.8623954,11100,0.08035904,1049.0686,834.76044,10.0,59.71191
10.0,709.7142,1769.8206,932736,True,[-1.307  1.431 -1.843 -2.006 -1.784],100,0.00023652136,-0.36447468,23.182678,1060.1064,112,307.75693,0.23182678,16.308424,0.033731136,1.489005,0.014890049,1602.3993,1017.4710910830346,218.56607,-1,3569410.2,678.1946008205414,6.0975127,102.77,1067.156,,3.373114,11200,0.023652136,1017.471,800.7132,10.0,16.40013
10.0,,1759.8262,943087,True,[-1.288  1.439 -1.846 -2.018 -1.783],100,2.671305e-09,-0.4972539,5031.41,1759.8262,113,1024.886,50.314102,1.0049441,5.006067,50.43834,0.50438344,54459.55,1024.886053368763,250.4587,-1,295160740000.0,687.4821643829346,3358.901,103.51,41968.066,,500.60663,11300,2.671305e-07,1024.886,809.3523,10.0,0.029771643
10.0,769.7063,1989.8329,954033,True,[-1.262  1.467 -1.857 -2.032 -1.916],100,9.883236e-05,-0.4857184,57.606567,1220.1266,114,314.69003,0.57606566,6.6025,0.069120884,1.8377899,0.0183779,2100.899,1084.3963453632296,253.71526,-1,11820994.0,697.3087642192841,13.34662,109.46,1210.5753,,6.912088,11400,0.009883236,1084.3964,840.6926,10.0,7.4925337
10.0,789.6762,1939.8254,964837,True,[-1.232  1.461 -1.859 -2.057 -1.905],100,0.0014585913,-0.52066237,3.0824056,1150.1492,115,280.526,0.030824056,77.459,0.0056917295,1.0550997,0.010550997,1155.0839,1070.202223769366,214.91013,-1,868493.3,706.1161942481995,1.309373,108.04,883.2272,,0.5691729,11500,0.14585914,1070.2021,832.62305,10.0,76.37243
10.0,789.6686,2299.8188,975967,True,[-1.242  1.474 -1.863 -2.082 -1.94 ],100,0.0091704745,-0.5226464,1.1043856,1510.1503,116,313.13995,0.011043856,99.88303,0.00034250386,1.0008773,0.010008773,1105.7745,1102.8084966591982,262.32724,-1,704453.2,714.5967898368835,1.0015067,111.3,823.8933,,0.034250386,11600,0.91704744,1102.8085,821.1393,10.0,99.849556
10.0,779.7397,2089.8486,986901,True,[-1.244  1.475 -1.867 -2.081 -1.942],100,0.002994838,-0.5359808,2.2073617,1310.1089,117,303.46954,0.022073617,89.03872,0.0038836873,1.1068863,0.011068863,1201.637,1083.2092332699133,245.00528,-1,861257.9,723.53821849823,1.1598736,109.34,925.982,,0.38836876,11700,0.2994838,1083.2092,827.2561,10.0,86.21629
10.0,759.74713,2019.825,997970,True,[-1.236  1.465 -1.87  -2.099 -1.955],100,0.004393007,-0.52417886,2.6419592,1260.0779,118,336.96066,0.026419591,85.1647,0.0044324277,1.0619969,0.010619971,1151.8658,1096.7077971494189,271.18594,-1,772506.1,731.5418727397919,1.1481477,110.69,886.79724,,0.44324276,11800,0.43930072,1096.7078,849.33075,10.0,87.09681
10.0,769.65857,1899.8038,1008571,True,[-1.226  1.453 -1.874 -2.112 -1.943],100,0.0065192357,-0.53244907,1.3818891,1130.1453,119,280.25595,0.013818891,97.26061,0.001696407,1.0108153,0.010108154,1064.6865,1049.9145423274554,211.90822,-1,665368.0,740.0234491825104,1.0329278,106.01,828.2093,,0.1696407,11900,0.6519236,1049.9146,817.23706,10.0,96.812195
10.0,769.71375,2439.777,1019921,True,[-1.227  1.452 -1.873 -2.105 -1.951],100,0.0027593686,-0.539001,2.0511348,1670.0634,120,355.09763,0.020511348,91.188095,0.0031761301,1.0217224,0.010217225,1158.3911,1124.8113828939963,328.4883,-1,782594.75,749.317754983902,1.092382,113.5,846.0831,,0.317613,12000,0.27593687,1124.8114,826.001,10.0,91.543076
10.0,799.7663,2289.8245,1031008,True,[-1.226  1.447 -1.877 -2.123 -1.958],100,0.00065869524,-0.5834368,4.305502,1490.0581,121,298.74915,0.04305502,65.84655,0.0082057025,1.1393704,0.011393704,1274.7697,1098.5154632072522,260.43994,-1,1130165.4,759.4205596446991,1.6216056,110.87,917.6445,,0.8205703,12100,0.065869525,1098.5155,818.07043,10.0,61.667274
10.0,789.76337,2389.8408,1042480,True,[-1.229  1.446 -1.89  -2.145 -2.002],100,0.0012811664,-0.52566767,11.971575,1600.0774,122,347.2506,0.11971574,30.552803,0.017974876,1.1922412,0.011922411,1469.5592,1137.0139949960528,318.11185,-1,2234362.2,770.9052081108093,2.6659095,114.72,991.6589,,1.7974876,12200,0.12811665,1137.014,844.31934,10.0,37.51065
10.0,769.7661,1949.8359,1053166,True,[-1.234  1.456 -1.912 -2.144 -1.945],100,0.0038620427,-0.51494455,4.2302685,1180.0698,123,288.6419,0.042302683,77.58129,0.0061190305,1.1382976,0.011382976,1203.0331,1058.408007961948,240.84761,-1,910265.44,781.322986125946,1.3068718,106.86,930.03467,,0.6119031,12300,0.38620427,1058.408,819.6028,10.0,76.5186
10.0,769.7178,2259.8164,1064022,True,[-1.224  1.448 -1.912 -2.166 -1.934],100,3.3161984e-06,-0.51571596,446.45297,1490.0986,124,305.6961,4.4645295,1.5420479,0.4445605,5.5635815,0.05563581,5499.521,1075.4138931325224,262.94186,-1,115070860.0,791.7643442153931,104.36162,108.56,2672.1086,,44.456055,12400,0.00033161984,1075.414,798.6439,10.0,0.9582067
10.0,779.7235,1969.8293,1074995,True,[-1.194  1.454 -1.914 -2.18  -1.935],100,0.0026125945,-0.49478093,3.0293283,1190.1058,125,307.40033,0.030293282,77.69475,0.005961065,1.112541,0.01112541,1230.6879,1087.1238271650714,263.49933,-1,952149.3,802.3925449848175,1.2836081,109.73,957.35583,,0.5961065,12500,0.26125947,1087.1238,845.86993,10.0,77.9054
10.0,789.71674,2539.8335,1086955,True,[-1.186  1.445 -1.915 -2.203 -1.914],100,0.0029868458,-0.47090617,4.4950814,1750.1167,126,396.11105,0.044950813,75.67543,0.00641653,1.1317617,0.011317616,1367.1964,1185.827804428985,317.6209,-1,1105872.6,814.2401926517487,1.3169218,119.6,1010.22705,,0.641653,12600,0.2986846,1185.8278,874.76294,10.0,75.934654
10.0,799.7385,2919.8105,1098764,True,[-1.189  1.455 -1.914 -2.196 -1.89 ],100,0.0027223164,-0.48595357,2.653186,2120.072,127,370.9865,0.02653186,84.74654,0.004602569,1.084868,0.0108486805,1305.0641,1170.7250798430434,352.00653,-1,1051755.2,825.557382106781,1.2226633,118.09,909.64856,,0.46025693,12700,0.27223164,1170.7251,813.1228,10.0,81.788666
10.0,769.6875,2339.785,1109886,True,[-1.193  1.468 -1.914 -2.18  -1.905],100,9.777744e-05,-0.46257725,96.20631,1570.0974,128,332.3299,0.962063,4.3060102,0.09620386,2.0407403,0.020407403,2138.7031,1102.0173717661557,289.90268,-1,6302788.0,835.2262325286865,12.0831375,111.22,1142.5837,,9.620386,12800,0.009777744,1102.0175,815.4535,10.0,8.275996
10.0,759.7162,2659.7727,1120974,True,[-1.205  1.449 -1.917 -2.192 -1.882],100,9.712697e-06,-0.45690972,250.78935,1900.0565,129,338.89944,2.5078936,1.820738,0.24939424,3.3962545,0.033962544,4392.6875,1098.61563864183,326.5826,-1,240722610.0,844.3876919746399,55.70602,110.88,1961.3726,,24.939423,12900,0.00097126974,1098.6156,772.8613,10.0,1.7951381
10.0,,2449.8315,1131900,True,[-1.162  1.429 -1.916 -2.252 -1.876],100,0.00023311679,-0.5117517,6.50618,2449.8315,130,1082.4235,0.0650618,51.546932,0.012300079,1.2686698,0.0126867,1350.6194,1082.423534257798,317.49442,-1,1771436.5,854.203173160553,2.0131702,109.26,924.90125,,1.2300078,13000,0.02331168,1082.4235,782.3817,10.0,49.672897
10.0,809.69763,2019.845,1143186,True,[-1.144  1.406 -1.875 -2.253 -1.931],100,0.0020710735,-0.5149441,3.4380856,1210.1473,131,308.7317,0.034380853,70.35189,0.0070415526,1.0846955,0.010846955,1226.8977,1118.4292919659356,275.31985,-1,985731.56,864.1960701942444,1.4746675,112.86,926.49023,,0.70415527,13100,0.20710737,1118.4293,871.0498,10.0,67.8119
10.0,769.777,2079.8423,1154486,True,[-1.143  1.418 -1.873 -2.247 -1.934],100,0.0006911457,-0.48815933,20.149622,1310.0653,132,350.05173,0.20149621,26.856977,0.021018099,1.2736073,0.012736073,1406.4863,1119.8286762444345,273.73444,-1,1265863.0,873.765695810318,2.429787,113.0,1009.4226,,2.1018097,13200,0.06911457,1119.8286,865.1011,10.0,41.155872
10.0,789.79706,2329.8472,1165635,True,[-1.166  1.45  -1.882 -2.209 -1.907],100,0.0035918774,-0.47253168,2.6439414,1540.05,133,314.9327,0.026439413,86.247795,0.004138172,1.0363259,0.010363259,1144.8809,1104.7297470865874,249.62599,-1,771640.8,884.2682967185974,1.1426294,111.49,839.8627,,0.41381723,13300,0.35918775,1104.7299,819.3828,10.0,87.51744
10.0,769.6968,2459.8484,1177311,True,[-1.168  1.447 -1.882 -2.206 -1.891],100,5.7256082e-05,-0.48525742,69.91273,1690.1516,134,387.72824,0.69912726,6.0456266,0.073936164,1.8755084,0.018755084,3125.572,1157.4249763046496,336.13364,-1,79839864.0,894.7922682762146,10.451489,116.76,2151.6077,,7.393616,13400,0.005725608,1157.4249,856.15625,10.0,9.568014
10.0,829.792,1989.8048,1188822,True,[-1.179  1.487 -1.885 -2.148 -1.904],100,0.00013320883,-0.48037714,20.25796,1160.0128,135,311.1341,0.20257959,15.9904785,0.031018497,1.3532786,0.013532787,1796.6805,1140.9260773321157,255.32576,-1,8277984.5,905.954252243042,5.769058,115.11,1211.3401,,3.1018496,13500,0.013320883,1140.9261,897.2257,10.0,17.33385
10.0,799.687,2459.8389,1199850,True,[-1.198  1.483 -1.888 -2.183 -1.899],100,0.0059592794,-0.47644046,1.7014266,1660.1519,136,292.9323,0.017014265,94.84747,0.0024253398,1.040579,0.01040579,1137.5062,1092.619329824818,287.56723,-1,793963.4,915.417916059494,1.0812485,110.28,824.2389,,0.24253397,13600,0.59592795,1092.6194,791.35175,10.0,92.48567
10.0,789.7506,2499.853,1211778,True,[-1.195  1.486 -1.887 -2.183 -1.895],100,1.6587815e-06,-0.5799239,373.39008,1710.1024,137,392.87848,3.7339008,1.9073958,0.373699,5.211038,0.05211038,5333.7056,1182.6290458593708,310.53366,-1,69822090.0,925.6933948993683,90.9011,119.28,2414.6345,,37.3699,13700,0.00016587815,1182.6292,876.4608,10.0,1.1000967
10.0,829.7294,2589.8533,1222691,True,[-1.177  1.5   -1.873 -2.174 -1.999],100,0.0019579828,-0.57112783,3.6262462,1760.1239,138,251.39825,0.03626246,78.59106,0.0057120165,1.0944062,0.010944063,1185.8057,1081.1276333900123,266.71143,-1,951785.2,934.5517537593842,1.2622586,109.13,829.44073,,0.5712017,13800,0.19579828,1081.1277,763.93677,10.0,79.22307
10.0,789.7671,2329.8555,1233766,True,[-1.168  1.495 -1.874 -2.181 -1.99 ],100,0.0015295938,-0.52566767,12.217756,1540.0884,139,307.56134,0.12217756,41.170036,0.015365025,1.2853595,0.012853594,1436.7316,1097.3284139346276,249.28873,-1,1839595.0,943.5443248748779,2.1225922,110.75,1021.0049,,1.5365026,13900,0.15295939,1097.3284,811.9806,10.0,47.112206
10.0,789.72064,2189.879,1245078,True,[-1.117  1.418 -1.902 -2.112 -1.945],100,0.0009953338,-0.5314853,4.9367013,1400.1582,140,331.30914,0.04936701,59.54656,0.009120369,1.1065296,0.011065296,1279.4225,1121.0297917385208,270.35873,-1,1128452.9,953.0579056739807,1.6406794,113.12,935.88226,,0.91203696,14000,0.09953338,1121.0298,852.82544,10.0,60.950363
