Bound,TimestepsSoFar,InitialReturnMean,MeanIW,EpRewMean,ESSClassic,OptimizationReturnMax,MeanEntropy,StdIWNorm,TimeElapsed,InitialReturnStd,MinIW,ReturnMeanIW,ReturnStepMax,MaxIW,EpisodesSoFar,OptimizationReturnMean,InitialReturnMax,MinIWNorm,EpThisIter,EmpiricalD2,Iteration,J_sample_variance,InitialBound,OptimizationReturnMin,ReturnStepMaxmin,StdIW,EpLenMean,LearnableVariance,Weights,MaxIWNorm,InitialReturnMin,ESSRenyi,VarianceInit,MeanIWNorm
5389.4053,1481057,4729.409,1.4148067,4729.409398722962,21.13529,4679.7593,0.27429086,0.027329667,1081.7586843967438,875.066,0.013224274,6836.6235,10.0,17.874245,7000,4409.5835,4999.5854,0.00013224274,100,5.5860996,70,166602060.0,4117.0874,,10.0,2.732967,473.15,True,[ 0.018  0.383 -1.801 -2.013 -1.16 ],0.17874244,319.82617,17.901579,-1,0.014148066
9684.557,1526502,4541.997,3.0129004,4541.996595447435,2.263078,4999.6562,0.2873393,0.19799964,1116.0689051151276,1229.5991,0.017067064,12732.727,10.0,198.4632,7100,4541.997,4999.6562,0.00017067064,100,24.780323,71,6986472400.0,3929.6663,,10.0,19.799965,454.45,True,[ 0.016  0.409 -1.806 -1.996 -1.145],1.9846319,,4.03546,-1,0.030129
4942.386,1572629,4609.562,1.429589,4609.561734036254,5.890498,4629.809,0.28121954,0.057141546,1154.6535799503326,915.3329,0.01935687,6983.875,10.0,56.712215,7200,4239.801,4999.57,0.00019356869,100,11.115714,72,708462460.0,3997.2412,,10.0,5.7141542,461.27,True,[-0.007  0.374 -1.802 -1.967 -1.132],0.56712216,369.76093,8.996273,-1,0.014295893
7672.308,1620883,4823.5776,2.3255434,4823.5778567941925,3.5947645,4060.231,0.2354236,0.120431334,1194.8032343387604,639.8039,0.0014412693,11476.853,10.0,118.971725,7300,3884.1729,4999.6357,1.44126925e-05,100,38.60445,73,2420232000.0,4211.25,,10.0,12.043134,482.54,True,[ 0.007  0.329 -1.801 -1.936 -1.138],1.1897172,939.4047,2.590375,-1,0.023255432
4260.2695,1667473,4656.7686,1.073881,4656.768432124061,79.82501,4589.9087,0.23650694,0.0053987517,1226.3243732452393,1042.1655,0.25307137,4959.04,10.0,2.9940357,7400,4247.058,4999.619,0.0025307136,100,1.3022797,74,7054625.5,4044.4424,,10.0,0.5398752,465.9,True,[ 0.019  0.288 -1.828 -1.859 -1.184],0.029940357,409.7105,76.78842,-1,0.0107388105
7808.7793,1714824,4733.1147,2.6938572,4733.11470766786,2.6848507,4519.896,0.22455357,0.16218278,1256.2786893844604,909.4623,0.00052922044,12454.453,10.0,162.62878,7500,4253.404,4999.607,5.292204e-06,100,57.561806,75,5393752600.0,4120.7905,,10.0,16.218277,473.51,True,[ 0.024  0.28  -1.833 -1.872 -1.182],1.6262878,479.71085,1.7372631,-1,0.026938569
10542.787,1763161,4831.991,3.610418,4831.99103239452,1.7257922,4999.6514,0.18272538,0.27244765,1296.6606726646423,781.69946,6.0508853e-05,17641.293,10.0,273.3573,7600,4831.991,4999.6514,6.0508853e-07,100,134.38881,76,18691402000.0,4219.6616,,10.0,27.244762,483.37,True,[ 0.029  0.321 -1.836 -1.861 -1.194],2.733573,,0.7441096,-1,0.036104187
3976.9675,1807221,4401.9873,1.0305417,4401.987493099849,70.01121,4569.823,0.17397891,0.0067446805,1330.6998853683472,1162.1455,0.19673246,4691.306,10.0,4.1023955,7700,3972.2288,4999.582,0.0019673246,100,1.3609732,77,11293920.0,3789.666,,10.0,0.67446804,440.6,True,[ 0.063  0.302 -1.837 -1.876 -1.236],0.041023955,429.75854,73.47683,-1,0.010305417
4918.9795,1852300,4504.83,1.3275325,4504.830387444142,16.077194,4999.6997,0.14417443,0.030330531,1363.2386577129364,1179.424,0.009297586,6482.7817,10.0,23.475346,7800,4504.83,4999.6997,9.297586e-05,100,6.522057,78,233818830.0,3892.4949,,10.0,3.0330532,450.79,True,[ 0.063  0.302 -1.856 -1.904 -1.245],0.23475344,,15.332586,-1,0.013275324
10296.243,1900745,4843.139,3.253538,4843.139012517238,2.2964032,4969.7827,0.19969171,0.21222037,1399.1490054130554,779.2617,0.0025337653,16066.34,10.0,212.41066,7900,4813.197,4999.725,2.5337653e-05,100,88.7938,79,11238811000.0,4230.8003,,10.0,21.222036,484.45,True,[ 0.039  0.304 -1.862 -1.904 -1.275],2.1241066,29.942585,1.1262047,-1,0.032535378
4570.619,1947780,4701.819,1.1410701,4701.818681408941,67.97519,4959.703,0.18759157,0.00783214,1435.111090183258,1110.3502,0.053253587,5375.7896,10.0,4.5758767,8000,4661.8926,4999.6294,0.00053253584,100,1.7290547,80,16378912.0,4089.4912,,10.0,0.78321403,470.35,True,[ 0.026  0.314 -1.873 -1.884 -1.219],0.045758765,39.92634,57.83507,-1,0.011410701
7437.606,1995541,4774.5664,2.038659,4774.565850614752,3.9668505,4609.951,0.1461961,0.10030725,1471.3238034248352,917.21735,0.0024813078,10138.376,10.0,99.30842,8100,4384.9043,4999.613,2.4813078e-05,100,19.454102,81,2161163800.0,4162.2407,,10.0,10.030724,477.61,True,[ 0.038  0.324 -1.882 -1.888 -1.231],0.99308413,389.66144,5.140304,-1,0.020386592
4697.901,2045244,4969.3125,1.1208795,4969.312587436188,47.514618,1879.9094,0.13950175,0.01178052,1507.4693298339844,216.21846,0.037179317,5596.302,10.0,8.194199,8200,1849.5286,4999.6934,0.00037179317,100,2.1525953,82,17321928.0,4356.9775,,10.0,1.1780521,497.03,True,[ 0.013  0.327 -1.879 -1.898 -1.273],0.081941985,3119.784,46.45555,-1,0.011208795
46323.13,2094918,4966.4873,11.778482,4966.48697543552,1.176716,3270.789,0.10104608,1.079402,1545.3391482830048,325.3805,5.3129246e-05,58886.652,10.0,1084.4081,8300,3237.4932,4999.783,5.3129247e-07,100,420.94882,83,126312000000.0,4354.141,,10.0,107.94019,496.74,True,[ 0.02   0.335 -1.866 -1.871 -1.279],10.844081,1728.9941,0.23755857,-1,0.11778484
76422.516,2144232,4930.424,17.761847,4930.423990492224,1.0873475,4659.9834,0.08832635,1.6940641,1579.3986568450928,511.51862,9.216745e-05,88748.7,10.0,1703.2124,8400,4590.709,4999.698,9.216745e-07,100,405.2089,84,629225100000.0,4318.0884,,10.0,169.4064,493.14,True,[ 0.016  0.354 -1.867 -1.776 -1.318],17.032124,339.71497,0.2467863,-1,0.17761843
4998.9985,2193045,4880.219,1.3323659,4880.219526029131,16.980745,4560.13,0.049460966,0.029460125,1617.0361802577972,682.7505,0.008081338,6520.3267,10.0,20.653385,8500,4440.591,4999.759,8.0813385e-05,100,6.1724353,85,183433760.0,4267.877,,10.0,2.9460125,488.13,True,[ 0.033  0.304 -1.863 -1.787 -1.331],0.20653385,439.62878,16.201061,-1,0.013323661
5833.6064,2241793,4873.38,1.6628189,4873.379905132446,9.259916,4170.234,0.048564814,0.05205243,1656.98907828331,636.9526,0.00603141,8207.518,10.0,37.308136,8600,4043.8818,4999.732,6.0314098e-05,100,15.029485,86,478560670.0,4261.041,,10.0,5.2052426,487.48,True,[ 0.049  0.313 -1.877 -1.796 -1.369],0.37308136,829.4981,6.653588,-1,0.01662819
5229.6445,2291003,4919.929,1.2755467,4919.929040095632,24.28602,4969.758,0.030849468,0.02252196,1697.0946249961853,572.4576,0.057882667,6331.532,10.0,16.449654,8700,4889.986,4999.701,0.00057882664,100,3.2381384,87,126909510.0,4307.593,,10.0,2.2521958,492.1,True,[ 0.049  0.332 -1.886 -1.744 -1.37 ],0.16449653,29.94336,30.88194,-1,0.012755468
9019.596,2340705,4969.4214,2.3694022,4969.421582551308,7.0400867,2990.4297,0.06258018,0.086098894,1734.1188895702362,297.5059,0.019312438,11839.973,10.0,71.16725,8800,2960.1453,4999.706,0.00019312438,100,21.214565,88,692539000.0,4357.0854,,10.0,8.60989,497.02,True,[ 0.027  0.33  -1.884 -1.747 -1.388],0.7116725,2009.2764,4.7137427,-1,0.02369402
4874.549,2390003,4928.7754,1.1824765,4928.775116422923,52.129173,2250.039,0.03748897,0.011331504,1771.6587555408478,371.70978,0.06666393,5800.9707,10.0,4.5508146,8900,2179.089,4999.725,0.00066663924,100,2.2889395,89,17109570.0,4316.4365,,10.0,1.1331505,492.98,True,[ 0.004  0.344 -1.896 -1.756 -1.356],0.045508146,2749.686,43.688354,-1,0.011824765
6791.1304,2439644,4963.3296,1.8800559,4963.329747083049,5.0217695,2050.2275,0.08163375,0.08176256,1809.2266404628754,255.0368,0.0067195175,9241.686,10.0,73.44949,9000,2013.7837,4999.7734,6.719517e-05,100,16.015375,90,312748100.0,4350.9854,,10.0,8.176255,496.41,True,[-1.648e-03  3.578e-01 -1.886e+00 -1.760e+00 -1.381e+00],0.7344949,2949.546,6.244,-1,0.018800557
6087.5947,2487660,4799.3994,1.6462408,4799.399623660567,11.540445,3900.1445,0.124753356,0.04557791,1846.5187356472015,644.5948,0.020431437,7930.702,10.0,39.013073,9100,3699.7937,4999.7505,0.00020431436,100,9.0596895,91,300602530.0,4187.0576,,10.0,4.557791,480.16,True,[-0.009  0.35  -1.899 -1.778 -1.337],0.39013073,1099.606,11.037906,-1,0.016462408
6321.4,2535971,4828.9595,1.7495325,4828.959420002585,9.33783,2920.1997,0.14787307,0.0545145,1885.2145280838013,524.668,0.012304381,8651.159,10.0,48.62527,9200,2749.4756,4999.6836,0.0001230438,100,14.475908,92,269682340.0,4216.626,,10.0,5.4514503,483.11,True,[-0.009  0.347 -1.886 -1.75  -1.294],0.4862527,2079.484,6.9080296,-1,0.017495325
7871.505,2585017,4903.2153,2.209502,4903.215291816279,5.9904757,2260.063,0.19654843,0.087528534,1920.3393321037292,416.22064,0.014352096,10937.696,10.0,83.85064,9300,2163.5913,4999.687,0.00014352096,100,25.07388,93,432837150.0,4290.8813,,10.0,8.752852,490.46,True,[-0.007  0.381 -1.901 -1.729 -1.271],0.8385064,2739.624,3.9882143,-1,0.022095019
7787.2495,2630084,4503.753,2.2103024,4503.752623268975,6.857858,4999.681,0.16972356,0.081457414,1956.9912087917328,1091.1838,0.0010919066,10738.551,10.0,76.51755,9400,4503.753,4999.681,1.0919065e-05,100,23.230104,94,1677156000.0,3891.4185,,10.0,8.1457405,450.67,True,[-0.014  0.358 -1.913 -1.707 -1.222],0.76517546,,4.304759,-1,0.022103027
4681.705,2678549,4845.2773,1.143687,4845.277549007144,53.162453,4650.069,0.14945216,0.010734993,1996.6467263698578,742.3449,0.073315084,5575.211,10.0,5.0760136,9500,4495.621,4999.725,0.0007331508,100,2.1291742,95,25819266.0,4232.9385,,10.0,1.0734993,484.65,True,[ 0.003  0.322 -1.913 -1.717 -1.249],0.050760135,349.65622,46.966564,-1,0.01143687
20598.234,2728083,4952.4595,6.542795,4952.4592152179985,1.2691646,4599.907,0.14095303,0.57707304,2036.1430089473724,457.6354,3.893036e-05,32347.627,10.0,580.32007,9600,4552.7173,4999.649,3.893036e-07,100,368.1802,96,71148060000.0,4340.1294,,10.0,57.707306,495.34,True,[ 0.012  0.326 -1.907 -1.709 -1.269],5.8032007,399.74182,0.27160612,-1,0.06542796
4182.9985,2774080,4597.523,1.0661573,4597.523490529028,75.5169,4989.621,0.15697666,0.006070612,2071.796395778656,1152.068,0.2545499,4893.567,10.0,5.1029224,9700,4587.543,4999.6016,0.0025454988,100,1.3466346,97,10592854.0,3985.1997,,10.0,0.6070612,459.97,True,[ 0.032  0.338 -1.858 -1.613 -1.278],0.051029224,9.9802475,74.25919,-1,0.010661573
7895.9297,2823495,4940.2773,2.1042588,4940.277312400594,2.590124,4340.2686,0.14530234,0.12904476,2108.247833967209,451.33047,0.016618757,10515.047,10.0,130.18097,9800,4280.868,4999.6777,0.00016618756,100,18.295086,98,3170172200.0,4327.9443,,10.0,12.904475,494.15,True,[ 0.037  0.343 -1.873 -1.617 -1.262],1.3018097,659.40924,5.4659486,-1,0.021042591
4806.247,2872346,4883.881,1.2114975,4883.880727595329,36.75439,4590.023,0.16677152,0.015892167,2149.623336315155,578.4679,0.11365083,5766.2744,10.0,9.726426,9900,4474.2075,4999.6963,0.0011365083,100,2.458038,99,50025296.0,4271.545,,10.0,1.5892168,488.51,True,[ 1.768e-03  3.439e-01 -1.870e+00 -1.645e+00 -1.274e+00],0.09726426,409.67334,40.682854,-1,0.0121149765
4310.4033,2920830,4846.7427,1.0278258,4846.742402667923,94.34305,4989.702,0.16691017,0.0025168401,2191.779110431671,638.5078,0.57335997,4941.6924,10.0,1.9573907,10000,4836.7593,4999.685,0.0057335994,100,1.0628693,100,1479880.4,4234.408,,10.0,0.251684,484.84,True,[ 1.234e-03  3.182e-01 -1.863e+00 -1.617e+00 -1.252e+00],0.019573906,9.983093,94.084946,-1,0.010278258
5764.84,2968616,4776.7383,1.6488564,4776.737764163747,6.198682,3279.8103,0.11781248,0.06414129,2226.4085149765015,690.0001,0.0002718069,8135.989,10.0,56.58847,10100,3056.9316,4999.6167,2.718069e-06,100,14.995227,101,455417660.0,4164.412,,10.0,6.414128,477.86,True,[-1.177e-03  3.183e-01 -1.860e+00 -1.629e+00 -1.252e+00],0.5658847,1719.8064,6.668789,-1,0.016488563
7859.4097,3016563,4793.423,2.2706792,4793.423009304227,9.234957,4989.6973,0.1473165,0.071186505,2264.703761100769,920.7588,0.0013971992,11198.863,10.0,48.98405,10200,4783.4424,4999.6777,1.3971992e-05,100,29.742369,102,1276800000.0,4181.09,,10.0,7.1186504,479.47,True,[ 0.009  0.318 -1.857 -1.605 -1.301],0.4898405,9.980506,3.362207,-1,0.022706795
4976.6035,3065686,4911.187,1.2418841,4911.186906578679,22.464775,4989.677,0.12704466,0.023071693,2304.2523243427277,597.70056,0.044374473,6076.9775,10.0,19.103992,10300,4901.2056,4999.658,0.00044374474,100,3.2293007,103,120147544.0,4298.8564,,10.0,2.3071694,491.23,True,[ 0.015  0.27  -1.874 -1.57  -1.272],0.19103992,9.981246,30.966455,-1,0.012418841
4334.694,3114431,4872.9136,1.0118439,4872.913598824555,89.222244,2839.9492,0.12064107,0.00351675,2347.847682952881,464.63705,0.31977576,4982.5117,10.0,2.0705228,10400,2713.1685,4999.6943,0.0031977575,100,1.1192516,104,6088443.0,4260.578,,10.0,0.351675,487.45,True,[ 0.002  0.275 -1.877 -1.598 -1.292],0.020705227,2159.745,89.34541,-1,0.010118438
5063.704,3163857,4941.6143,1.2498993,4941.614113518148,30.673637,4550.126,0.0995941,0.01879064,2389.083167552948,464.87323,0.0040808185,6227.6055,10.0,15.318852,10500,4491.9917,4999.748,4.0808183e-05,100,3.6128085,105,74338930.0,4329.2725,,10.0,1.8790641,494.26,True,[ 0.005  0.282 -1.889 -1.609 -1.298],0.15318853,449.6222,27.679296,-1,0.0124989925
13462.876,3212580,4871.2812,3.6597998,4871.281373710051,1.8362703,4989.7075,0.12635037,0.26758668,2428.698561191559,738.2735,0.004398806,18058.01,10.0,268.55972,10600,4861.2983,4999.6904,4.398806e-05,100,56.314316,106,18005654000.0,4258.947,,10.0,26.75867,487.23,True,[ 0.013  0.299 -1.892 -1.597 -1.319],2.6855972,9.983094,1.7757474,-1,0.036597997
4625.614,3261965,4937.391,1.1045853,4937.390878259962,52.002586,2479.8467,0.10719012,0.010611963,2463.692084312439,358.328,0.017772596,5506.746,10.0,7.1972284,10700,2417.636,4999.6016,0.00017772596,100,2.0707138,107,14881399.0,4325.067,,10.0,1.0611963,493.85,True,[ 0.02   0.244 -1.892 -1.521 -1.293],0.07197228,2519.755,48.292526,-1,0.011045852
30074.324,3310386,4840.7236,8.0962515,4840.7234629595505,1.3794568,4609.936,0.056635518,0.6845633,2503.0390305519104,797.4595,0.00018777215,40244.15,10.0,688.31195,10800,4450.973,4999.6865,1.8777215e-06,100,275.83554,108,100611640000.0,4228.389,,10.0,68.45633,484.21,True,[ 0.031  0.241 -1.891 -1.527 -1.312],6.8831196,389.7503,0.36253485,-1,0.08096252
6014.5645,3359019,4862.12,1.5898749,4862.120106879098,15.2683,4969.7188,0.02015686,0.037453342,2543.2206251621246,679.3368,0.0038111594,7824.825,10.0,28.027346,10900,4832.1646,4999.675,3.8111593e-05,100,8.73992,109,350187970.0,4249.787,,10.0,3.7453344,486.33,True,[ 0.017  0.206 -1.888 -1.527 -1.362],0.28027344,29.956121,11.441752,-1,0.015898747
6056.591,3406209,4717.235,2.2060053,4717.23480390586,4.592137,4590.0005,0.0017904043,0.10055211,2581.962255716324,892.5367,0.0010820628,9506.131,10.0,97.73056,11000,4307.511,4999.724,1.0820628e-05,100,31.735039,110,1471445800.0,4104.8965,,10.0,10.055212,471.9,True,[ 0.005  0.222 -1.892 -1.544 -1.399],0.9773056,409.72354,3.151091,-1,0.022060052
4224.6865,3448726,4247.4717,1.1009839,4247.471805914276,59.07575,4999.7554,-0.014328025,0.0091636125,2615.7740631103516,1198.5831,0.06553772,5076.0244,10.0,4.171738,11100,4247.4717,4999.7554,0.00065537717,100,1.932926,111,23538214.0,3635.1292,,10.0,0.9163612,425.17,True,[-0.008  0.255 -1.892 -1.539 -1.417],0.04171738,,51.735035,-1,0.011009838
6166.9277,3495457,4671.101,1.6372801,4671.101138557363,20.255772,3600.101,-0.05175249,0.03248615,2652.8986184597015,888.00226,0.001413359,8167.319,10.0,21.85027,11200,3271.478,4999.724,1.41335895e-05,100,10.672015,112,143649310.0,4058.7625,,10.0,3.2486148,467.31,True,[-0.002  0.243 -1.894 -1.546 -1.433],0.21850269,1399.6229,9.370301,-1,0.016372802
45442.152,3545328,4986.3843,14.621285,4986.384305079204,1.3138127,690.3672,-0.05576707,1.2672054,2693.1700024604797,91.83641,0.0001895174,65218.74,10.0,1270.8944,11300,676.9327,4999.819,1.895174e-06,100,1043.0446,113,4143234300.0,4374.0347,,10.0,126.720535,498.71,True,[ 0.01   0.253 -1.893 -1.548 -1.471],12.708943,4309.4517,0.095873185,-1,0.14621283
4885.2114,3592213,4686.107,1.2068921,4686.106952606598,48.189903,4989.801,-0.056607354,0.012514041,2728.7381505966187,871.155,0.050305028,5852.3965,10.0,7.7811522,11400,4676.127,4999.781,0.0005030503,100,2.494744,114,40438730.0,4073.7612,,10.0,1.2514042,468.85,True,[-0.006  0.301 -1.897 -1.52  -1.475],0.077811524,9.9799595,40.08427,-1,0.012068922
6883.874,3641485,4926.1187,1.9689994,4926.1182115071,5.113598,1930.2239,-0.10655215,0.08481726,2766.188407897949,328.85236,0.0010580629,9828.1045,10.0,83.469025,11500,1856.5369,4999.805,1.0580628e-05,100,23.11779,115,307664770.0,4313.769,,10.0,8.481726,492.72,True,[-5.967e-04  2.863e-01 -1.896e+00 -1.546e+00 -1.476e+00],0.8346902,3069.5813,4.325673,-1,0.019689992
6112.885,3690988,4949.694,1.6318719,4949.694182303968,14.753491,4979.8257,-0.07507984,0.039226267,2804.5650050640106,495.45636,0.0035384218,8094.0273,10.0,29.50843,11600,4929.7285,4999.7915,3.538422e-05,100,10.467345,116,385990460.0,4337.3467,,10.0,3.9226265,495.03,True,[ 0.004  0.293 -1.898 -1.504 -1.525],0.2950843,19.96562,9.553521,-1,0.016318716
4582.026,3740988,4999.44,1.0720596,4999.440276008634,49.31384,1.0585938,-0.06385032,0.010868741,2843.600239753723,0.21976748,0.26374015,5359.6567,10.0,7.678967,11700,0.74413085,4999.755,0.0026374015,100,1.6127174,117,29007882.0,4387.0977,,10.0,1.0868741,500.0,True,[ 0.009  0.329 -1.914 -1.561 -1.494],0.07678967,4998.6963,62.007145,-1,0.010720597
6484.636,3790155,4915.6826,2.441742,4915.682717569071,4.250676,3910.2512,-0.033984575,0.11588804,2882.1469955444336,460.6841,0.041117955,9334.837,10.0,114.13016,11800,3826.1453,4999.7886,0.00041117953,100,21.66488,118,821186500.0,4303.3364,,10.0,11.588804,491.67,True,[ 5.054e-04  3.319e-01 -1.849e+00 -1.550e+00 -1.483e+00],1.1413015,1089.5374,4.615765,-1,0.024417417
4328.898,3835422,4523.1167,1.1500194,4523.1169118642665,49.820164,4999.7476,-0.035042357,0.011541629,2915.2826969623566,885.3366,0.047181323,5259.871,10.0,5.7626977,11900,4523.1167,4999.7476,0.00047181323,100,2.311463,119,32314030.0,3910.7751,,10.0,1.154163,452.67,True,[-0.015  0.33  -1.848 -1.543 -1.453],0.057626974,,43.26264,-1,0.0115001965
4387.544,3881826,4636.169,1.1486927,4636.168836976299,29.17991,2320.3696,-0.066070266,0.017895345,2949.0646753311157,616.61676,0.02520188,5330.4004,10.0,15.886801,12000,1956.7596,4999.779,0.0002520188,100,2.3708193,120,26057412.0,4023.8235,,10.0,1.7895347,464.04,True,[-0.018  0.349 -1.855 -1.523 -1.454],0.158868,2679.4092,42.179512,-1,0.011486929
4629.9307,3929395,4754.3335,1.1314553,4754.3331737207245,50.860905,4969.86,-0.080890894,0.011121388,2985.065435409546,714.8711,0.08665027,5409.526,10.0,9.782747,12100,4724.3896,4999.803,0.00086650264,100,1.620843,121,31056622.0,4141.985,,10.0,1.1121387,475.69,True,[-0.018  0.353 -1.847 -1.524 -1.485],0.09782747,29.943573,61.69629,-1,0.011314553
6499.671,3976082,4665.4985,1.9414846,4665.498360798394,5.0636525,4979.858,-0.04476754,0.084065594,3020.4260034561157,810.2615,0.013752557,9440.01,10.0,77.63426,12200,4645.538,4999.818,0.00013752557,100,23.056591,122,1756642800.0,4053.1484,,10.0,8.406559,466.87,True,[-0.022  0.37  -1.856 -1.528 -1.5  ],0.77634263,19.959763,4.3371544,-1,0.01941484
4682.9146,4024620,4851.2515,1.1076767,4851.251189007063,69.73587,2380.3293,-0.036559533,0.007297077,3056.665992498398,438.744,0.07516764,5503.452,10.0,3.9960728,12300,2231.8323,4999.7485,0.0007516764,100,1.7955997,123,11682310.0,4238.9097,,10.0,0.7297077,485.38,True,[-0.018  0.39  -1.841 -1.493 -1.464],0.039960727,2619.4192,55.6917,-1,0.011076767
56062.156,4073935,4930.243,14.204801,4930.2430848784625,1.1414325,1790.1243,-0.08751185,1.3219568,3099.6352458000183,303.80457,0.00038778642,70955.65,10.0,1328.9543,12400,1720.6985,4999.669,3.877864e-06,100,591.58795,124,58656360000.0,4317.911,,10.0,132.19566,493.15,True,[-0.01   0.395 -1.832 -1.496 -1.455],13.289543,3209.5447,0.16903657,-1,0.14204802
4674.4937,4121357,4739.052,1.1244061,4739.051922374129,62.840702,4410.1626,-0.08926458,0.008646422,3137.872725009918,623.5406,0.1380205,5479.8354,10.0,4.571703,12500,4149.4805,4999.7344,0.0013802049,100,1.7297184,125,15745641.0,4126.712,,10.0,0.86464226,474.22,True,[-0.028  0.421 -1.829 -1.466 -1.506],0.045717027,589.5718,57.812878,-1,0.011244061
4621.902,4170360,4898.3203,1.0800022,4898.320376507236,78.81387,1930.001,-0.098040745,0.005599498,3173.2636411190033,311.95633,0.29191855,5349.3047,10.0,2.681655,12600,1828.5486,4999.773,0.0029191854,100,1.4111009,126,12390553.0,4285.9756,,10.0,0.5599498,490.03,True,[-0.021  0.416 -1.829 -1.482 -1.508],0.026816549,3069.772,70.86665,-1,0.010800021
5161.1846,4219287,4890.916,1.3300823,4890.916301623393,23.69518,4340.273,-0.07346338,0.023868464,3205.1587483882904,490.71674,0.026519526,6472.734,10.0,15.076441,12700,4231.4443,4999.745,0.00026519524,100,4.5875673,127,105324024.0,4278.575,,10.0,2.3868465,489.27,True,[-0.017  0.426 -1.826 -1.48  -1.517],0.1507644,659.4721,21.798046,-1,0.013300822
7585.999,4268238,4892.927,2.4573703,4892.927224914019,5.2864285,1820.1309,-0.03340091,0.104014896,3241.6589567661285,324.7476,0.009557612,10899.246,10.0,84.45338,12800,1713.2612,4999.797,9.557612e-05,100,29.275995,128,201718750.0,4280.5796,,10.0,10.40149,489.51,True,[-0.019  0.417 -1.824 -1.516 -1.492],0.84453374,3179.666,3.4157677,-1,0.024573699
4660.4287,4314083,4580.57,1.2209707,4580.56994535054,38.94608,2930.0889,-0.012601853,0.015287276,3272.842118501663,788.8739,0.16386293,5479.9,10.0,11.463354,12900,2510.958,4999.7007,0.0016386292,100,1.7909693,129,26227466.0,3968.2334,,10.0,1.5287277,458.45,True,[-0.027  0.393 -1.826 -1.519 -1.452],0.11463354,2069.6118,55.83569,-1,0.012209709
4526.16,4357323,4318.2017,1.3056073,4318.201773252924,26.455217,3260.4324,-0.03905534,0.021768717,3306.457907676697,906.69586,0.007023811,5755.608,10.0,12.963245,13000,2578.8848,4999.7495,7.023811e-05,100,4.031183,130,50075724.0,3705.8599,,10.0,2.1768718,432.4,True,[-0.031  0.399 -1.835 -1.538 -1.432],0.12963246,1739.3171,24.806616,-1,0.013056072
5247.0957,4401412,4403.698,1.40321,4403.698699505184,19.70858,4720.0,-0.057829548,0.028322367,3343.1582267284393,893.5753,0.048356168,6434.0327,10.0,26.383944,13100,4123.929,4999.7695,0.00048356166,100,3.7571988,131,178760340.0,3791.3545,,10.0,2.8322368,440.89,True,[-0.036  0.42  -1.838 -1.519 -1.458],0.26383942,279.7697,26.615574,-1,0.0140321
4202.2993,4447730,4627.447,1.0430816,4627.446924523325,55.09044,4729.981,-0.049020145,0.009417802,3377.1723165512085,735.2974,0.15422381,5013.0205,10.0,7.459971,13200,4357.693,4999.7354,0.0015422382,100,1.7529018,132,20777788.0,4015.1067,,10.0,0.94178027,463.18,True,[-0.03   0.433 -1.832 -1.491 -1.477],0.074599706,269.75436,57.04826,-1,0.010430817
5014.186,4495799,4804.679,1.3167763,4804.679724232555,18.515507,2120.4219,-0.013478894,0.027623689,3414.850069999695,490.2201,0.012013556,6540.1235,10.0,17.656235,13300,1925.3224,4999.7793,0.00012013556,100,6.209841,133,49310956.0,4192.3345,,10.0,2.7623692,480.69,True,[-0.022  0.428 -1.834 -1.495 -1.468],0.17656234,2879.3574,16.103472,-1,0.013167761
4747.8506,4544547,4873.448,1.2340531,4873.4479879104565,26.882778,4320.2773,-0.021962898,0.020351974,3456.644070148468,567.55396,0.13468435,5700.235,10.0,18.412613,13400,4193.943,4999.782,0.0013468435,100,2.4189727,134,46365908.0,4261.102,,10.0,2.0351977,487.48,True,[-0.014  0.429 -1.831 -1.497 -1.432],0.18412612,679.5051,41.339863,-1,0.01234053
8399.906,4592178,4760.2,2.2297442,4760.199794498477,7.868108,4999.7207,-0.003815254,0.076300055,3490.1358029842377,677.26825,0.013425007,10840.244,10.0,73.582664,13500,4760.2,4999.7207,0.00013425008,100,15.882442,135,1470747500.0,4147.8613,,10.0,7.630007,476.31,True,[-0.026  0.436 -1.832 -1.491 -1.441],0.7358266,,6.296261,-1,0.022297444
9231.747,4640726,4852.5645,3.280648,4852.564515440619,1.8655843,2240.294,-0.07059457,0.2379375,3524.4744353294373,425.98416,0.0001001632,16034.5,10.0,238.75278,13600,2093.1157,4999.7427,1.001632e-06,100,123.41922,136,2950874600.0,4240.223,,10.0,23.793749,485.48,True,[-0.021  0.431 -1.845 -1.565 -1.423],2.3875277,2759.4487,0.8102466,-1,0.03280648
4310.4263,4687114,4635.401,1.0844911,4635.401154620742,80.61362,4949.866,-0.071346015,0.005318271,3556.0314416885376,766.76013,0.35445657,5009.65,10.0,3.1925604,13700,4585.4985,4999.769,0.0035445658,100,1.3038898,137,6892945.0,4023.0571,,10.0,0.5318271,463.88,True,[-0.03   0.448 -1.851 -1.546 -1.49 ],0.031925604,49.902718,76.6936,-1,0.010844911
5075.422,4734505,4735.919,1.2756398,4735.918554030384,41.015656,4989.7817,-0.096867405,0.015297542,3589.661244869232,673.25806,0.058593556,6158.904,10.0,7.4025207,13800,4725.938,4999.762,0.00058593554,100,3.1307855,138,58375944.0,4123.5747,,10.0,1.5297542,473.91,True,[-0.029  0.44  -1.852 -1.563 -1.49 ],0.074025206,9.980529,31.940866,-1,0.012756398
