Bound,J_sample_variance,InitialReturnMean,VarianceInit,ReturnStepMax,MeanEntropy,EpRewMean,EpLenMean,ESSRenyi,EmpiricalD2,LearnableVariance,OptimizationReturnMean,StdIW,InitialReturnStd,ReturnStepMaxmin,MaxIWNorm,OptimizationReturnMin,TimeElapsed,InitialBound,TimestepsSoFar,InitialReturnMax,MeanIW,MeanIWNorm,MinIWNorm,ReturnMeanIW,EpisodesSoFar,InitialReturnMin,MinIW,MaxIW,OptimizationReturnMax,StdIWNorm,EpThisIter,Weights,Iteration,ESSClassic
905.9019,1014479.94,1338.0217,-1,10.0,-0.49262476,1338.0217685621724,134.82,94.37627,1.0595884,True,448.28525,0.292028,369.91263,10.0,0.024547817,,1242.9756786823273,876.3141,1402755,3769.8281,1.0353537,0.010353536,0.0058973012,1381.1669,13900,889.7365,0.58973014,2.4547818,2880.0916,0.00292028,100,[-0.928  1.372 -1.661 -1.853 -1.919],139,92.63072
2530.6626,1436516500.0,1319.4259,-1,10.0,-0.43926984,1319.4259570797553,132.96,1.1727829,85.26727,True,1309.4462,26.659464,341.4563,10.0,2.6251385,,1255.683803319931,969.1655,1416051,2859.8647,4.1360736,0.041360736,6.8609406e-05,5764.9775,14000,9.979865,0.0068609407,262.51385,2849.8848,0.26659465,100,[-0.931  1.375 -1.66  -1.844 -1.912],140,2.3504124
1833.6273,34743132.0,1351.4033,-1,10.0,-0.35410872,1351.4032848368836,136.16,3.8960814,25.666815,True,421.76538,16.996809,359.37033,10.0,1.6981366,,1266.621694803238,1025.6381,1429667,2659.8613,2.8319378,0.028319381,0.0001254358,3484.0327,14100,929.63794,0.0125435805,169.81366,1730.2234,0.1699681,100,[-0.896  1.362 -1.685 -1.84  -1.858],141,2.7010994
1034.7787,251909.75,1376.2217,-1,10.0,-0.35230845,1376.221662037287,138.64,91.20991,1.0963721,True,1366.2418,0.30695856,389.4722,10.0,0.019912897,,1278.5969002246857,991.6881,1443531,3139.7026,1.0660018,0.010660018,0.004164291,1437.4152,14200,9.979821,0.41642913,1.9912897,3129.723,0.0030695854,100,[-0.868  1.322 -1.67  -1.841 -1.773],142,92.34318
1104.9958,10409941.0,1377.3024,-1,10.0,-0.35665813,1377.302330291324,138.75,40.69319,2.4574134,True,457.5374,1.3063176,471.07913,10.0,0.10545734,,1290.451096534729,921.72986,1457406,3719.734,1.1005362,0.011005363,0.00085851346,1819.1577,14300,919.7649,0.08585135,10.545734,2799.969,0.013063175,100,[-0.862  1.313 -1.669 -1.853 -1.771],143,41.512238
1120.759,1349071.6,1358.5139,-1,10.0,-0.3822054,1358.5138045832762,136.87,65.2426,1.5327408,True,438.6968,0.82830775,331.06586,10.0,0.050088033,,1302.2490870952606,1058.4789,1471093,2449.7734,1.0880945,0.010880944,0.0018010753,1492.2137,14400,919.817,0.18010753,5.0088034,1529.9564,0.008283078,100,[-0.858  1.333 -1.663 -1.85  -1.776],144,63.311348
1126.6165,1738741.1,1389.5146,-1,10.0,-0.353486,1389.5147790629662,139.97,55.509068,1.8015075,True,429.90796,1.4542265,362.96954,10.0,0.12032763,,1315.9996201992035,1000.06665,1485090,3179.8296,1.2258106,0.012258105,0.0020092889,1649.3345,14500,959.6068,0.20092888,12.0327635,2220.2227,0.014542265,100,[-0.861  1.351 -1.687 -1.869 -1.801],145,41.5386
1894.8759,65149252.0,1373.0139,-1,10.0,-0.4026068,1373.0139136799187,138.32,9.562712,10.457285,True,1363.033,5.298003,328.8799,10.0,0.3905457,,1328.060798883438,1065.6304,1498922,2509.776,1.9453045,0.019453045,0.00012093026,2888.8843,14600,9.980932,0.012093026,39.05457,2499.795,0.05298003,100,[-0.846  1.341 -1.676 -1.856 -1.772],146,11.880211
1218.0212,1611625.8,1428.6925,-1,10.0,-0.41961592,1428.692643719814,143.89,66.665344,1.5000298,True,459.0205,0.76795816,376.91696,10.0,0.036568888,,1340.7935762405396,1087.0094,1513311,2789.8318,1.126781,0.011267808,0.0025684878,1636.5002,14700,969.6721,0.25684878,3.656889,1820.1597,0.007679582,100,[-0.83   1.355 -1.666 -1.845 -1.822],147,68.28216
1077.9324,322275.88,1461.1069,-1,10.0,-0.4287422,1461.1068734661867,147.13,96.1589,1.0399454,True,1451.1257,0.21263292,424.7314,10.0,0.016773855,,1353.356737613678,1060.6337,1528024,3269.8496,1.0167102,0.010167101,0.0055679516,1486.3258,14800,9.981204,0.5567952,1.6773856,3259.8684,0.0021263293,100,[-0.837  1.369 -1.653 -1.824 -1.839],148,95.80942
1342.071,1798248.6,1395.9985,-1,10.0,-0.43267828,1395.99858311529,140.62,48.161816,2.0763338,True,416.29483,1.0680736,238.85086,10.0,0.050489996,,1364.8402061462402,1126.5796,1542086,2199.796,1.199072,0.011990719,0.001010929,1730.2898,14900,979.70374,0.101092905,5.049,1220.0922,0.010680735,100,[-0.839  1.369 -1.66  -1.828 -1.848],149,55.75888
1199.1682,1168067.0,1407.8844,-1,10.0,-0.46537063,1407.8843716967397,141.81,72.796486,1.3736926,True,1397.9036,0.6188496,351.47778,10.0,0.029053893,,1376.480854511261,1104.1677,1556267,2479.8354,1.0863184,0.010863184,0.0022837238,1555.1381,15000,9.980839,0.2283724,2.9053893,2469.8545,0.0061884956,100,[-0.834  1.382 -1.665 -1.824 -1.852],150,75.498436
1351.6565,4234754.5,1477.0988,-1,10.0,-0.4875285,1477.0986128054844,148.73,32.54893,3.0722973,True,457.4293,1.6267724,359.30768,10.0,0.08782946,,1387.5402517318726,1125.6207,1571140,2869.8042,1.2385448,0.012385447,0.00022257715,1967.7258,15100,1019.6693,0.022257715,8.782947,1850.1349,0.016267724,100,[-0.827  1.374 -1.662 -1.817 -1.884],151,36.69505
1226.5068,1422747.6,1444.1094,-1,10.0,-0.48090577,1444.1093228096163,145.43,77.12291,1.2966316,True,414.4492,0.5276489,309.00723,10.0,0.03011224,,1398.7578265666962,1155.0896,1585683,2359.836,1.0627476,0.010627476,0.0032697106,1555.6128,15200,1029.6602,0.32697105,3.011224,1330.1758,0.005276489,100,[-0.835  1.363 -1.664 -1.819 -1.906],152,80.22417
1278.8232,2963721.2,1494.9957,-1,10.0,-0.5038532,1494.9957762692181,150.52,60.932568,1.6411585,True,515.314,0.94846666,421.3204,10.0,0.052456588,,1411.778921842575,1122.7052,1600735,3039.7393,1.1163208,0.011163209,0.0016110585,1755.7561,15300,979.68176,0.16110586,5.245659,2060.0576,0.009484666,100,[-0.831  1.368 -1.661 -1.82  -1.9  ],153,58.075993
1077.4949,1191042.6,1381.6821,-1,10.0,-0.5104962,1381.6820664683587,139.19,87.54314,1.142294,True,401.90732,0.37138438,308.80304,10.0,0.02126239,,1423.9806654453278,1046.1199,1614654,2739.8538,1.0339082,0.010339082,0.0032674235,1436.1376,15400,979.7748,0.32674235,2.126239,1760.079,0.0037138439,100,[-0.827  1.374 -1.667 -1.81  -1.923],154,88.57178
1390.6995,2860498.0,1499.0021,-1,10.0,-0.4769904,1499.0021620679158,150.92,42.1775,2.3709323,True,449.23212,1.3684431,353.1155,10.0,0.09567551,,1436.5412583351135,1186.7064,1629746,2549.884,1.2032466,0.012032466,0.000881847,1871.5673,15500,1049.77,0.0881847,9.567552,1500.114,0.013684432,100,[-0.819  1.364 -1.663 -1.816 -1.929],155,43.60274
1987.4011,12498526.0,1455.2937,-1,10.0,-0.50740653,1455.2935720397186,146.55,10.615651,9.4200535,True,445.89862,8.442136,310.43573,10.0,0.7522834,,1448.4515566825867,1139.3396,1644401,2579.753,2.0837786,0.020837782,9.8831464e-05,2957.1301,15600,1009.3949,0.009883147,75.22834,1570.358,0.084421344,100,[-0.836  1.377 -1.675 -1.821 -1.896],156,5.742667
1229.771,1723393.0,1440.7667,-1,10.0,-0.5079731,1440.766884376774,145.1,64.667854,1.5463634,True,421.30087,0.7245557,332.65353,10.0,0.034230895,,1461.0178053379059,1095.418,1658911,2819.7612,1.1472889,0.011472889,0.001554783,1659.222,15700,1019.46606,0.1554783,3.4230895,1800.2952,0.0072455574,100,[-0.85   1.408 -1.671 -1.78  -1.926],157,71.48782
1309.8997,11989971.0,1520.6558,-1,10.0,-0.5464151,1520.6558806296173,153.09,24.99715,4.000456,True,521.24365,2.537503,473.51013,10.0,0.16473909,,1472.9881870746613,991.5941,1674220,4319.77,1.4006829,0.014006831,0.00021594366,2368.0833,15800,999.41223,0.021594366,16.47391,3320.358,0.025375031,100,[-0.855  1.4   -1.669 -1.779 -1.927],158,23.353785
1072.5767,239804.2,1426.3604,-1,10.0,-0.54797417,1426.3603135353312,143.66,97.8334,1.0221459,True,1136.6097,0.14425498,363.74533,10.0,0.015590793,,1485.3851583003998,1057.7406,1688586,3009.7676,1.015365,0.010153648,0.007021134,1445.2557,15900,289.7506,0.7021134,1.5590794,2720.017,0.0014425499,100,[-0.847  1.409 -1.676 -1.771 -1.965],159,98.0215
1274.1263,1859170.2,1487.0564,-1,10.0,-0.5481171,1487.0564953452747,149.73,63.119553,1.5842952,True,457.6274,0.7963892,346.08078,10.0,0.04625983,,1497.2889578342438,1156.4062,1703559,2699.7476,1.1388925,0.011388925,0.0019508442,1690.3118,16000,1029.4291,0.19508442,4.625983,1670.3185,0.007963892,100,[-0.843  1.405 -1.668 -1.773 -1.967],160,67.16036
1143.2942,1308127.1,1453.639,-1,10.0,-0.54367006,1453.638997902186,146.39,87.15847,1.1473354,True,413.9905,0.4497066,310.16736,10.0,0.030735152,,1509.5169858932495,1104.6123,1718198,2849.7917,1.0432649,0.010432649,0.00397698,1517.1499,16100,1039.6484,0.39769804,3.0735152,1810.1433,0.004497066,100,[-0.839  1.413 -1.664 -1.768 -1.967],161,84.33053
1165.3615,1203140.1,1474.2343,-1,10.0,-0.53277636,1474.2343036624304,148.45,80.74904,1.2384049,True,584.74475,0.5203935,359.02945,10.0,0.032577015,,1521.9607961177826,1109.3005,1733043,2979.6724,1.0449879,0.010449879,0.003705932,1571.4731,16200,889.48956,0.37059322,3.2577016,2090.1829,0.005203935,100,[-0.834  1.413 -1.653 -1.758 -1.963],162,80.12859
6121.356,11176599000.0,1521.2422,-1,10.0,-0.56329286,1521.2422278821891,153.15,0.5376987,185.97777,True,1511.2621,88.45052,398.8306,10.0,8.894876,,1535.8485214710236,1112.2178,1748358,3339.6704,9.5662,0.095662005,6.9729167e-06,11699.372,16300,9.980138,0.0006972917,889.4876,3329.6902,0.88450515,100,[-0.827  1.409 -1.651 -1.756 -1.952],163,1.1561859
1305.391,1310661.9,1609.9675,-1,10.0,-0.56674415,1609.9676478135889,162.03,67.231834,1.4873906,True,1160.3452,0.7022086,434.05746,10.0,0.050412424,,1549.5336427688599,1235.2205,1764561,3059.7983,1.0726637,0.010726636,0.0007562641,1762.4276,16400,449.62244,0.07562641,5.0412426,2610.1758,0.007022085,100,[-0.822  1.44  -1.656 -1.724 -1.982],164,70.000885
3072.7014,2128820700.0,1546.792,-1,10.0,-0.51117724,1546.7919999424196,155.71,1.7931416,55.768044,True,1257.079,24.965382,448.1997,10.0,2.508397,,1564.2779052257538,1053.2549,1780132,4029.7134,3.4074512,0.034074508,2.9976116e-05,6758.338,16500,289.71298,0.0029976116,250.8397,3740.0005,0.24965383,100,[-0.818  1.432 -1.655 -1.739 -1.986],165,1.8288027
1090.917,261799.7,1480.0255,-1,10.0,-0.5134278,1480.0254639486543,149.03,96.99085,1.031025,True,1350.1361,0.1633411,408.16122,10.0,0.016995868,,1577.9942016601562,1080.7773,1795035,3259.8474,1.0079716,0.010079715,0.007042421,1496.3112,16600,129.88937,0.7042421,1.6995867,3129.958,0.0016334109,100,[-0.836  1.426 -1.66  -1.753 -1.93 ],166,97.44121
1190.5743,1483328.6,1574.9033,-1,10.0,-0.50387335,1574.9032488308337,158.52,89.439026,1.1180801,True,545.42975,0.38355166,454.253,10.0,0.02407813,,1592.7922728061676,1134.0311,1810887,3599.7065,1.0410212,0.010410212,0.003878668,1656.7496,16700,1029.4735,0.3878668,2.407813,2570.233,0.0038355165,100,[-0.834  1.428 -1.66  -1.755 -1.932],167,88.04783
1891.5098,149283500.0,1501.8052,-1,10.0,-0.47067523,1501.8050935718688,151.21,6.7562985,14.801003,True,1361.9337,5.293103,388.77048,10.0,0.39963797,,1605.7561144828796,1154.0201,1826008,2839.6526,1.786821,0.01786821,0.00023940152,3229.5107,16800,139.87143,0.023940152,39.9638,2699.7812,0.05293103,100,[-0.838  1.438 -1.667 -1.755 -1.923],168,10.229938
1103.7039,895193.75,1503.4989,-1,10.0,-0.46575913,1503.4988855871206,151.38,99.00979,1.0100012,True,673.9111,0.08691466,428.53616,10.0,0.012491147,,1619.266608953476,1099.4447,1841146,3299.0884,1.0034863,0.010034863,0.007906779,1509.7734,16900,829.58777,0.79067785,1.2491148,2469.5005,0.0008691465,100,[-0.836  1.399 -1.642 -1.718 -1.89 ],169,99.25541
1276.5032,1465678.4,1510.7208,-1,10.0,-0.4811117,1510.7207637495803,152.1,59.37118,1.6843189,True,921.2043,0.8336726,382.80426,10.0,0.057488926,,1631.707820892334,1169.0461,1856356,2789.7612,1.1199183,0.011199184,0.00027706422,1719.933,17000,589.5165,0.027706422,5.748893,2200.2446,0.008336726,100,[-0.836  1.398 -1.64  -1.718 -1.885],170,64.34433
5535.5273,7014551600.0,1418.5403,-1,10.0,-0.48114017,1418.5403116767347,142.88,0.41969225,238.26982,True,1278.6902,47.63725,334.97162,10.0,4.7860975,,1645.363679409027,1096.4692,1870644,2629.6987,5.788012,0.05788011,6.3845514e-06,10507.013,17100,139.8501,0.00063845515,478.60974,2489.8486,0.47637257,100,[-0.831  1.384 -1.655 -1.733 -1.9  ],171,1.4547921
1109.2947,197215.78,1540.3512,-1,10.0,-0.48115054,1540.3511394479851,155.06,97.7037,1.0235027,True,1530.3701,0.16460453,405.19415,10.0,0.017441843,,1660.1800315380096,1094.5933,1886150,3639.5977,1.0154959,0.010154959,0.006846627,1560.2604,17200,9.981028,0.68466276,1.7441843,3629.6167,0.0016460451,100,[-0.799  1.389 -1.664 -1.742 -1.9  ],172,97.43985
1271.6451,1759484.6,1605.3265,-1,10.0,-0.48364505,1605.326586813801,161.56,83.449745,1.198326,True,485.8697,0.4672836,397.37238,10.0,0.032967325,,1672.007660150528,1236.6946,1902306,3009.867,1.0308914,0.010308914,0.004318993,1675.1794,17300,1119.4569,0.4318993,3.2967327,1890.41,0.004672836,100,[-0.8    1.393 -1.671 -1.742 -1.9  ],173,82.95561
1175.5923,1939226.0,1526.7422,-1,10.0,-0.49783087,1526.7421777405602,153.7,64.353096,1.5539267,True,1246.9315,0.9022294,402.7157,10.0,0.05518893,,1684.8146455287933,1067.4905,1917676,3749.775,1.1322888,0.011322889,0.0015521487,1748.08,17400,279.81067,0.15521488,5.5188932,3469.9644,0.009022295,100,[-0.808  1.397 -1.666 -1.748 -1.903],174,61.165047
1357.5846,4619263.0,1539.9358,-1,10.0,-0.48212454,1539.9356377707115,155.02,53.751637,1.8604084,True,1539.9358,1.1836892,453.58868,10.0,0.08055372,,1696.608696937561,1141.9407,1933178,3249.6143,1.2076545,0.012076545,0.0006636978,1900.4368,17500,,0.06636978,8.055372,3249.6143,0.011836892,100,[-0.816  1.395 -1.663 -1.742 -1.917],175,51.002068
1337.1201,1307352.5,1584.4624,-1,10.0,-0.46902397,1584.4622499730356,159.47,71.14303,1.4056191,True,1574.4814,0.59573203,424.37888,10.0,0.031127091,,1709.9712126255035,1242.7825,1949125,2789.8022,1.0830482,0.0108304825,0.0019079213,1742.2114,17600,9.980881,0.19079213,3.1127093,2779.8213,0.0059573203,100,[-0.809  1.384 -1.665 -1.762 -1.901],176,76.77211
1424.2712,16176945.0,1524.4421,-1,10.0,-0.43249238,1524.442106157526,153.47,29.791681,3.3566418,True,1524.4421,2.0080738,453.3142,10.0,0.1271097,,1723.4201867580414,1128.89,1964472,3229.6694,1.297332,0.01297332,0.0005414422,2148.9678,17700,,0.05414422,12.710971,3229.6694,0.020080736,100,[-0.811  1.398 -1.675 -1.76  -1.888],177,29.447836
1271.8303,1890561.5,1586.2177,-1,10.0,-0.4543154,1586.2177722870695,159.65,79.09072,1.2643708,True,476.50528,0.5145488,429.7748,10.0,0.02770041,,1736.7077267169952,1145.3429,1980437,3599.7283,1.1078128,0.011078128,0.0012054577,1767.5687,17800,1109.7125,0.120545775,2.770041,2490.0156,0.005145488,100,[-0.807  1.409 -1.686 -1.749 -1.851],178,82.254776
1373.6531,2935348.0,1558.7362,-1,10.0,-0.485136,1558.7361864205982,156.9,55.947914,1.7873768,True,1548.7557,0.93439287,453.5731,10.0,0.04482525,,1751.9135644435883,1193.8066,1996127,2979.6375,1.1850425,0.011850425,0.0013579212,1861.5377,17900,9.9803505,0.13579212,4.482525,2969.657,0.009343929,100,[-0.812  1.416 -1.687 -1.743 -1.873],179,61.663124
1188.043,1436209.1,1547.8372,-1,10.0,-0.49429524,1547.8373775913392,155.81,91.37363,1.0944077,True,458.08932,0.3176543,330.3034,10.0,0.01855083,,1766.130420923233,1148.6257,2011708,3259.5493,1.0365806,0.010365806,0.0025053215,1605.674,18000,1089.748,0.25053215,1.8550831,2169.8013,0.003176543,100,[-0.805  1.414 -1.693 -1.759 -1.904],180,91.41535
1160.9287,798499.3,1525.67,-1,10.0,-0.5014854,1525.6698919810694,153.59,85.546036,1.1689613,True,1525.67,0.39672726,496.8734,10.0,0.023578884,,1780.1556088924408,1095.8257,2027067,3509.6624,1.0421008,0.010421008,0.0015196099,1625.6697,18100,,0.151961,2.3578885,3509.6624,0.0039672726,100,[-0.808  1.419 -1.693 -1.753 -1.913],181,87.34143
1148.8057,691464.8,1546.0509,-1,10.0,-0.4823711,1546.0508829354833,155.63,82.39784,1.213624,True,1266.273,0.47075856,479.4093,10.0,0.028645508,,1793.5584332942963,1074.571,2042630,3849.6177,1.088613,0.010886132,0.0038402497,1668.2097,18200,279.778,0.38402498,2.8645508,3569.8396,0.0047075856,100,[-0.806  1.413 -1.705 -1.765 -1.92 ],182,84.24576
1228.2375,1266687.4,1525.7614,-1,10.0,-0.46868905,1525.7614225795703,153.6,94.033295,1.0634531,True,496.04724,0.2760247,319.67603,10.0,0.021180404,,1806.306425333023,1200.0101,2057990,2659.7485,1.0212774,0.010212774,0.0057243407,1564.1649,18300,1029.7142,0.57243407,2.1180406,1630.0343,0.0027602469,100,[-0.802  1.408 -1.712 -1.771 -1.901],183,93.19246
2565.8003,1113501600.0,1531.7562,-1,10.0,-0.44036868,1531.7561524312168,154.2,2.4808323,40.30905,True,1531.7562,14.236297,376.3305,10.0,1.4260536,,1818.8492052555084,1215.7988,2073410,2579.7817,2.2339315,0.022339312,4.8773323e-05,4571.7954,18400,,0.0048773326,142.60536,2579.7817,0.14236297,100,[-0.802  1.409 -1.721 -1.772 -1.888],184,2.4031534
3697.1904,469237950.0,1623.9921,-1,10.0,-0.38757575,1623.99194874804,163.43,2.5598862,39.064236,True,1204.2827,14.922924,412.99658,10.0,1.2148762,,1832.285926580429,1245.6025,2089753,3089.536,3.5677662,0.03567766,5.6337823e-05,6062.1763,18500,419.70917,0.0056337826,121.48762,2669.8267,0.14922924,100,[-0.797  1.435 -1.719 -1.741 -1.859],185,5.4068522
2348.6086,36005908.0,1577.7085,-1,10.0,-0.4490356,1577.7084976229087,158.8,5.311376,18.827513,True,448.04224,7.330296,322.5296,10.0,0.54260075,,1845.156947851181,1275.2238,2105633,2469.7764,2.2560377,0.022560375,3.0261455e-05,3661.1099,18600,1129.6663,0.0030261455,54.26008,1340.1101,0.07330296,100,[-0.769  1.407 -1.716 -1.758 -1.807],186,8.652585
1258.2546,1458000.6,1601.8892,-1,10.0,-0.44817,1601.8890866286006,161.22,98.17113,1.0186294,True,472.6102,0.14751966,356.644,10.0,0.016131718,,1859.4484531879425,1238.1738,2121755,2969.7234,1.0175252,0.0101752505,0.0073710773,1625.3423,18700,1129.2789,0.73710775,1.6131718,1840.4445,0.0014751966,100,[-0.791  1.411 -1.716 -1.729 -1.868],187,97.94139
1565.5509,7349285.5,1600.797,-1,10.0,-0.45834285,1600.797149292769,161.11,38.78984,2.5779946,True,1590.8163,1.5322692,433.07047,10.0,0.09667126,,1873.282232761383,1234.6445,2137866,2989.6235,1.3198544,0.013198545,0.0004238866,2153.4504,18800,9.980799,0.042388663,9.667127,2979.6428,0.015322693,100,[-0.786  1.405 -1.701 -1.72  -1.867],188,42.59348
1670.1521,27831426.0,1671.0988,-1,10.0,-0.486349,1671.0987712929114,168.14,23.18395,4.3133287,True,1381.3207,3.8498633,487.64197,10.0,0.33715492,,1887.1537520885468,1243.6852,2154680,3489.8162,1.5126295,0.015126295,0.00015624419,2557.8281,18900,289.77814,0.015624419,33.715492,3200.038,0.038498633,100,[-0.771  1.397 -1.696 -1.738 -1.877],189,13.372976
1412.3232,3048330.8,1681.1562,-1,10.0,-0.46319586,1681.1561585073994,169.15,50.62066,1.975478,True,1431.375,1.4466857,468.52917,10.0,0.11132467,,1902.9611790180206,1284.4619,2171595,3238.9956,1.2083794,0.012083791,0.000544894,1969.8838,19000,249.7812,0.054489404,11.132467,2989.2144,0.014466857,100,[-0.776  1.415 -1.696 -1.711 -1.905],190,41.096195
1270.4482,1673549.8,1554.2015,-1,10.0,-0.44429484,1554.2014646052787,156.45,74.36886,1.3446488,True,1544.221,0.7141145,386.04663,10.0,0.044262223,,1915.9565036296844,1168.4432,2187240,3149.7021,1.1146873,0.011146872,0.0036304283,1717.7695,19100,9.980618,0.36304283,4.4262223,3139.7214,0.0071411445,100,[-0.782  1.417 -1.708 -1.737 -1.882],191,70.900826
1242.032,1158636.5,1546.3801,-1,10.0,-0.44906637,1546.3800774946403,155.67,77.92747,1.2832446,True,1536.4,0.57176244,501.5256,10.0,0.039895773,,1929.521226644516,1154.5085,2202807,3199.616,1.0793599,0.010793599,0.0027668055,1685.9453,19200,9.980217,0.27668056,3.9895775,3189.6357,0.0057176244,100,[-0.789  1.424 -1.707 -1.729 -1.863],192,78.08795
1330.0427,650142.06,1594.7,-1,10.0,-0.45688754,1594.7001003740725,160.5,81.96293,1.2200638,True,1454.8488,0.41186103,453.20673,10.0,0.02583425,,1943.5880851745605,1210.1754,2218857,3139.6309,1.0974898,0.010974896,0.0037256682,1754.7753,19300,139.85126,0.37256682,2.583425,2999.7795,0.00411861,100,[-0.783  1.425 -1.713 -1.737 -1.868],193,87.65535
1250.5298,286921.94,1584.3962,-1,10.0,-0.45733696,1584.3962302275725,159.47,97.95087,1.02092,True,1294.6539,0.1402709,398.8002,10.0,0.01385605,,1959.114497423172,1226.8569,2234804,2919.2964,1.0121582,0.01012158,0.0071199904,1611.7897,19400,289.74228,0.71199906,1.385605,2629.5542,0.001402709,100,[-0.775  1.423 -1.712 -1.738 -1.876],194,98.115585
1235.7264,3783102.0,1705.5848,-1,10.0,-0.45436788,1705.584866676387,171.59,62.872364,1.590524,True,535.9507,0.86583316,467.94412,10.0,0.050168917,,1973.6029586791992,1147.1746,2251963,4559.4004,1.0656806,0.010656805,0.001678155,1939.971,19500,1169.6342,0.1678155,5.016892,3389.766,0.008658332,100,[-0.778  1.431 -1.722 -1.745 -1.876],195,60.237083
1493.4229,4705508.5,1585.9055,-1,10.0,-0.48094922,1585.9054671562576,159.62,42.02272,2.3796651,True,1446.0378,1.5265979,399.31168,10.0,0.10378204,,1987.6708645820618,1235.6733,2267925,2859.6326,1.2834085,0.012834085,0.00086457026,2033.6965,19600,139.86761,0.08645703,10.378204,2719.765,0.015265979,100,[-0.762  1.415 -1.732 -1.742 -1.873],196,41.40993
1343.9717,2742610.5,1642.9485,-1,10.0,-0.47497773,1642.948362966824,165.32,58.519043,1.7088455,True,463.50952,0.90426695,390.4152,10.0,0.053131483,,2002.5993168354034,1244.9258,2284457,3249.84,1.1135443,0.011135442,0.0012930095,1864.278,19700,1179.4388,0.12930095,5.3131485,2070.4014,0.009042669,100,[-0.747  1.402 -1.725 -1.755 -1.9  ],197,60.261135
1573.6204,3313621.0,1612.5151,-1,10.0,-0.4968772,1612.51511119295,162.28,44.7912,2.2325814,True,533.0503,1.7169583,362.07532,10.0,0.14024048,,2016.840951681137,1257.3618,2300685,2899.8152,1.2823799,0.0128238,0.00033170666,2104.2844,19800,1079.4648,0.033170667,14.024048,1820.3503,0.017169584,100,[-0.759  1.408 -1.728 -1.748 -1.894],198,35.808773
1327.1559,824736.8,1632.782,-1,10.0,-0.48086542,1632.7819983564345,164.31,84.07727,1.1893821,True,1632.782,0.43385485,466.66788,10.0,0.023487266,,2031.5329794883728,1254.3977,2317116,3089.4941,1.0642742,0.010642742,0.0036534294,1739.8171,19900,,0.36534294,2.3487267,3089.4941,0.004338548,100,[-0.771  1.42  -1.725 -1.73  -1.916],199,85.74997
1291.53,753653.56,1564.9109,-1,10.0,-0.46858737,1564.9108278082963,157.52,85.428406,1.1705709,True,1554.9307,0.40733,441.3766,10.0,0.022100093,,2043.8337054252625,1235.4745,2332868,2689.836,1.0359874,0.010359874,0.0028338337,1647.9568,20000,9.980214,0.28338337,2.2100093,2679.8557,0.0040733,100,[-0.774  1.418 -1.721 -1.726 -1.9  ],200,86.61076
1265.8899,1506231.6,1578.3,-1,10.0,-0.47149453,1578.2998519686325,158.86,70.243,1.4236294,True,1288.576,0.68528086,427.99197,10.0,0.03923358,,2054.692305088043,1139.8824,2348754,3579.6638,1.1031907,0.011031908,0.0024745374,1788.992,20100,289.7239,0.24745375,3.923358,3289.94,0.006852809,100,[-0.772  1.413 -1.73  -1.735 -1.888],201,72.157074
1499.0112,23705654.0,1662.2557,-1,10.0,-0.45055306,1662.255733025716,167.26,43.618618,2.292599,True,1392.471,1.8131499,513.96234,10.0,0.17149632,,2068.336621284485,1215.2867,2365480,3649.4854,1.1921289,0.011921289,0.0012439974,2175.7815,20200,269.78497,0.12439974,17.149632,3379.7004,0.0181315,100,[-0.774  1.425 -1.738 -1.725 -1.89 ],202,30.181925
3648.538,1863853800.0,1548.2383,-1,10.0,-0.49002078,1548.2382711518917,155.86,0.9453353,105.78257,True,1418.3519,31.659967,422.24695,10.0,3.1385732,,2080.3692429065704,1228.6565,2381066,2609.375,4.482195,0.044821948,2.0980985e-06,6935.4585,20300,129.88635,0.00020980986,313.85733,2479.4888,0.31659967,100,[-0.785  1.432 -1.724 -1.71  -1.869],203,1.9649074
1325.8236,1673750.1,1657.1813,-1,10.0,-0.49979436,1657.181233745964,166.75,85.99271,1.1628894,True,567.4283,0.42626727,473.90692,10.0,0.028116759,,2091.74107670784,1239.583,2397741,3409.6738,1.0685642,0.01068564,0.0038564492,1776.1503,20400,1089.7529,0.3856449,2.811676,2319.921,0.0042626723,100,[-0.811  1.423 -1.725 -1.712 -1.909],204,86.2713
1279.5188,803476.75,1588.48,-1,10.0,-0.50918627,1588.4800499228268,159.88,75.80756,1.3191296,True,1308.7137,0.597332,453.6541,10.0,0.03429454,,2105.8388748168945,1189.2458,2413729,3259.7344,1.1049615,0.011049614,0.0016100582,1738.0529,20500,279.76636,0.16100582,3.4294538,2979.968,0.00597332,100,[-0.817  1.435 -1.734 -1.711 -1.919],205,77.38511
1360.273,1914115.4,1611.703,-1,10.0,-0.49591836,1611.7028194903576,162.2,64.34444,1.5541359,True,542.2072,0.8514577,390.56467,10.0,0.046884283,,2118.036426305771,1240.6237,2429949,3029.848,1.1276323,0.011276322,0.0021428182,1822.8787,20600,1069.4956,0.21428183,4.6884284,1960.3523,0.008514577,100,[-0.81   1.429 -1.728 -1.721 -1.928],206,63.688076
