AvgRet,VarRet,VarNormIw,Bound,AvgVanillaIw,MaxVanillaIw,AvgNormIw,AvgDiscRet,eRenyi2,VarDiscRet,VarJ,Delta,ESSRenyi,MinNormIw,AvgEpLen,J,MaxNormIw,IterType,ESSClassic,MinVanillaIw,BatchSize,VanillaAvgRet,VarVanillaIw,EpsThisIter
-352.522133846,1431.3133102,3.50449e-18,-443.305,1.0,1.0,0.01,-352.522133846,1.0,1431.3133102,37.6431,0.2,200.0,0.01,500.0,-352.522,0.01,2,100.0,1.0,200,-352.522133846,,100
-345.697219706,954.159208089,7.32402e-07,-414.419,0.986985,1.4591,0.005,-345.697219706,1.02916,954.159208089,33.6283,0.2,194.332563056,0.00249283,500.0,-347.183,0.00739169,1,194.335194987,0.492076,200,-345.697219706,0.0285384,100
-356.0462317,1077.43754842,3.50449e-18,-447.208,1.0,1.0,0.01,-356.0462317,1.0,1077.43754842,32.6598,0.2,200.0,0.01,500.0,-356.046,0.01,2,100.0,1.0,200,-356.0462317,,100
-351.46565008,1074.14814094,1.99581e-07,-417.932,0.994084,1.25466,0.005,-351.46565008,1.00907,1074.14814094,32.9404,0.2,198.202929684,0.00367609,500.0,-353.179,0.00631065,1,198.423838503,0.730867,200,-351.46565008,0.00788905,100
-347.42874441,1019.94604907,3.50449e-18,-431.176,1.0,1.0,0.01,-347.42874441,1.0,1019.94604907,31.7765,0.2,200.0,0.01,500.0,-347.429,0.01,2,100.0,1.0,200,-347.42874441,,100
-347.877599508,1050.72362754,4.48182e-07,-408.681,1.01066,1.32562,0.005,-347.877599508,1.01827,1050.72362754,31.9829,0.2,196.411879669,0.00291821,500.0,-346.539,0.0065582,1,196.494880344,0.589865,200,-347.877599508,0.0183116,100
-354.961434527,861.681886156,3.50449e-18,-440.658,1.0,1.0,0.01,-354.961434527,1.0,861.681886156,29.2073,0.2,200.0,0.01,500.0,-354.961,0.01,2,100.0,1.0,200,-354.961434527,,100
-352.649188248,1224.48012559,2.66003e-06,-413.27,0.988082,3.84675,0.005,-352.649188248,1.06356,1224.48012559,36.8468,0.2,188.047876999,0.00267549,500.0,-350.524,0.0194657,1,180.853212908,0.528721,200,-352.649188248,0.10388,100
-352.090067225,1036.5226587,3.50449e-18,-445.35,1.0,1.0,0.01,-352.090067225,1.0,1036.5226587,32.0337,0.2,200.0,0.01,500.0,-352.09,0.01,2,100.0,1.0,200,-352.090067225,,100
-355.831208273,1022.41236834,3.32772e-07,-419.426,1.01936,1.35829,0.005,-355.831208273,1.01578,1022.41236834,31.4473,0.2,196.892709935,0.00336238,500.0,-352.963,0.00666247,1,197.385707152,0.685494,200,-355.831208273,0.0138312,100
-351.819087175,1014.48695697,3.50449e-18,-442.883,1.0,1.0,0.01,-351.819087175,1.0,1014.48695697,31.6914,0.2,200.0,0.01,500.0,-351.819,0.01,2,100.0,1.0,200,-351.819087175,,100
-353.107998261,1011.70396335,4.44568e-07,-424.353,1.00376,1.42839,0.005,-353.107998261,1.01692,1011.70396335,31.5407,0.2,196.671572549,0.00359251,500.0,-351.226,0.00711524,1,196.522777204,0.721202,200,-353.107998261,0.0179166,100
-356.661592231,1255.8591385,3.50449e-18,-450.031,1.0,1.0,0.01,-356.661592231,1.0,1255.8591385,35.2605,0.2,200.0,0.01,500.0,-356.662,0.01,2,100.0,1.0,200,-356.661592231,,100
-350.449660262,1193.13328522,2.99744e-06,-418.823,1.00496,4.82165,0.005,-350.449660262,1.05474,1193.13328522,44.0138,0.2,189.621035197,0.0024468,500.0,-351.018,0.0239893,1,178.683407614,0.491786,200,-350.449660262,0.121089,100
-353.730365101,1365.11006948,3.50449e-18,-450.343,1.0,1.0,0.01,-353.730365101,1.0,1365.11006948,36.7622,0.2,200.0,0.01,500.0,-353.73,0.01,2,100.0,1.0,200,-353.730365101,,100
-345.854200457,1146.40827553,1.10555e-06,-416.919,0.999654,1.43917,0.005,-345.854200457,1.03752,1146.40827553,34.875,0.2,192.766605813,0.00225702,500.0,-347.334,0.00719834,1,191.570707392,0.451248,200,-345.854200457,0.0441913,100
-347.766109144,1006.12553532,3.50449e-18,-432.528,1.0,1.0,0.01,-347.766109144,1.0,1006.12553532,31.5605,0.2,200.0,0.01,500.0,-347.766,0.01,2,100.0,1.0,200,-347.766109144,,100
-353.707939174,1063.12175793,6.94704e-07,-416.627,0.998108,1.36272,0.005,-353.707939174,1.02518,1063.12175793,32.2472,0.2,195.087672623,0.00215402,500.0,-349.144,0.00682654,1,194.618915283,0.429989,200,-353.707939174,0.0276831,100
-346.60295963,842.468765534,3.50449e-18,-431.181,1.0,1.0,0.01,-346.60295963,1.0,842.468765534,28.8798,0.2,200.0,0.01,500.0,-346.603,0.01,2,100.0,1.0,200,-346.60295963,,100
-347.468840967,1228.95374629,1.95673e-07,-419.636,1.0023,1.20336,0.005,-347.468840967,1.00896,1228.95374629,30.9387,0.2,198.2239823,0.00359514,500.0,-346.388,0.00600299,1,198.454420185,0.720684,200,-347.468840967,0.007863,100
-349.608006443,1363.25945446,3.50449e-18,-448.085,1.0,1.0,0.01,-349.608006443,1.0,1363.25945446,36.7373,0.2,200.0,0.01,500.0,-349.608,0.01,2,100.0,1.0,200,-349.608006443,,100
-353.363188211,1327.65635988,7.60656e-07,-420.301,0.990217,1.43104,0.005,-353.363188211,1.02325,1327.65635988,36.1195,0.2,195.456137281,0.00176449,500.0,-349.863,0.00722591,1,194.12298354,0.349445,200,-353.363188211,0.0298338,100
-341.731309444,949.289634808,3.50449e-18,-424.548,1.0,1.0,0.01,-341.731309444,1.0,949.289634808,30.6561,0.2,200.0,0.01,500.0,-341.731,0.01,2,100.0,1.0,200,-341.731309444,,100
-341.087063949,820.907393371,3.29135e-07,-410.874,0.999325,1.25624,0.005,-341.087063949,1.01385,820.907393371,29.3003,0.2,197.268007896,0.00296708,500.0,-340.431,0.00628543,1,197.413999893,0.593016,200,-341.087063949,0.0131476,100
-344.609255872,1074.20351602,3.50449e-18,-435.654,1.0,1.0,0.01,-344.609255872,1.0,1074.20351602,32.6108,0.2,200.0,0.01,500.0,-344.609,0.01,2,100.0,1.0,200,-344.609255872,,100
-347.904031705,1122.69945893,9.9571e-07,-409.687,0.954067,1.44328,0.005,-347.904031705,1.03137,1122.69945893,31.7267,0.2,193.916193267,0.00205343,500.0,-344.224,0.00756381,1,192.376315609,0.391823,200,-347.904031705,0.0362536,100
-350.378227901,1185.17692404,3.50449e-18,-442.411,1.0,1.0,0.01,-350.378227901,1.0,1185.17692404,34.2538,0.2,200.0,0.01,500.0,-350.378,0.01,2,100.0,1.0,200,-350.378227901,,100
-347.883911488,1218.59855479,0.0046051,-368.37,0.0284786,5.46243,0.005,-347.883911488,1.0,1218.59855479,31.4653,0.2,199.999976158,,500.0,-303.293,0.95904,1,1.08528819057,,200,-347.883911488,0.149395,100
-379.027044313,2242.43090333,3.50449e-18,-482.588,1.0,1.0,0.01,-379.027044313,1.0,2242.43090333,47.1169,0.2,200.0,0.01,500.0,-379.027,0.01,2,100.0,1.0,200,-379.027044313,,100
-347.883911488,1218.59855479,nan,nan,inf,inf,nan,-384.238375656,nan,2578.33024102,nan,0.2,nan,nan,500.0,nan,nan,,nan,0.183069,300,-347.883911488,nan,100
-346.162362977,860.204261915,3.63849e-07,-400.576,1.00201,1.59714,0.00333333,-346.162362977,1.02993,860.204261915,33.7693,0.2,291.282169045,0.00174018,500.0,-346.652,0.00531312,1,290.518303444,0.523101,300,-346.162362977,0.0328781,100
-342.178190412,1040.36899598,3.50449e-18,-434.066,1.0,1.0,0.01,-342.178190412,1.0,1040.36899598,32.0931,0.2,300.0,0.01,500.0,-342.178,0.01,2,100.0,1.0,300,-342.178190412,,100
-343.666683414,1027.9914762,2.1793e-19,-407.897,1.0,1.0,0.005,-343.666683414,1.0,1027.9914762,32.0061,0.2,300.0,0.005,500.0,-342.922,0.005,2,200.000000102,1.0,300,-343.666683414,,100
-341.464388788,596.572611897,3.33564e-07,-394.762,1.0122,1.4596,0.00333333,-341.464388788,1.02596,596.572611897,29.1994,0.2,292.409341548,0.00198002,500.0,-341.026,0.00480671,1,291.284483269,0.601251,300,-341.464388788,0.0307576,100
-344.058129504,1051.43298701,3.50449e-18,-435.877,1.0,1.0,0.01,-344.058129504,1.0,1051.43298701,32.2633,0.2,300.0,0.01,500.0,-344.058,0.01,2,100.0,1.0,300,-344.058129504,,100
-339.0552521,919.856584962,2.1793e-19,-406.482,1.0,1.0,0.005,-339.0552521,1.0,919.856584962,31.3376,0.2,300.0,0.005,500.0,-341.557,0.005,2,200.000000102,1.0,300,-339.0552521,,100
-353.19642014,1062.49038829,1.9997e-07,-401.245,1.00906,1.52802,0.00333333,-353.19642014,1.01728,1062.49038829,31.3803,0.2,294.903751911,0.00202675,500.0,-344.498,0.00504765,1,294.713552377,0.613534,300,-353.19642014,0.018325,100
-346.647304606,799.87244694,3.50449e-18,-429.235,1.0,1.0,0.01,-346.647304606,1.0,799.87244694,28.1402,0.2,300.0,0.01,500.0,-346.647,0.01,2,100.0,1.0,300,-346.647304606,,100
-348.698004049,1071.98905451,2.1793e-19,-411.592,1.0,1.0,0.005,-348.698004049,1.0,1071.98905451,30.4569,0.2,300.0,0.005,500.0,-347.673,0.005,2,200.000000102,1.0,300,-348.698004049,,100
-341.319514695,952.088591103,2.37989e-07,-397.22,1.00034,1.53264,0.00333333,-341.319514695,1.01938,952.088591103,30.8879,0.2,294.295749299,0.0017178,500.0,-344.527,0.00510706,1,293.729754814,0.515517,300,-341.319514695,0.0214336,100
-342.458667138,841.828333333,3.50449e-18,-428.149,1.0,1.0,0.01,-342.458667138,1.0,841.828333333,28.8688,0.2,300.0,0.01,500.0,-342.459,0.01,2,100.0,1.0,300,-342.458667138,,100
-344.13530926,1068.68137819,2.1793e-19,-405.391,1.0,1.0,0.005,-344.13530926,1.0,1068.68137819,30.7637,0.2,300.0,0.005,500.0,-343.297,0.005,2,200.000000102,1.0,300,-344.13530926,,100
-339.813362094,844.560257672,3.32756e-07,-396.735,0.992693,1.5706,0.00333333,-339.813362094,1.02531,844.560257672,29.6581,0.2,292.593573105,0.00153513,500.0,-340.723,0.00527386,1,291.305005158,0.457173,300,-339.813362094,0.029512,100
-340.984369344,849.927517244,3.50449e-18,-423.218,1.0,1.0,0.01,-340.984369344,1.0,849.927517244,29.0074,0.2,300.0,0.01,500.0,-340.984,0.01,2,100.0,1.0,300,-340.984369344,,100
-345.963319166,953.990210859,2.1793e-19,-406.994,1.0,1.0,0.005,-345.963319166,1.0,953.990210859,29.9856,0.2,300.0,0.005,500.0,-343.474,0.005,2,200.000000102,1.0,300,-345.963319166,,100
-341.107169996,876.772660847,2.30684e-07,-394.039,0.996488,1.28995,0.00333333,-341.107169996,1.02055,876.772660847,29.5001,0.2,293.958998706,0.0014346,500.0,-341.645,0.004315,1,293.918076799,0.428868,300,-341.107169996,0.020616,100
-342.275963561,919.324872805,3.50449e-18,-429.676,1.0,1.0,0.01,-342.275963561,1.0,919.324872805,30.1684,0.2,300.0,0.01,500.0,-342.276,0.01,2,100.0,1.0,300,-342.275963561,,100
-341.042839057,855.67224628,2.1793e-19,-403.46,1.0,1.0,0.005,-341.042839057,1.0,855.67224628,29.648,0.2,300.0,0.005,500.0,-341.659,0.005,2,200.000000102,1.0,300,-341.042839057,,100
-341.05458193,1263.16601872,1.61702e-07,-396.449,1.00292,1.26387,0.00333333,-341.05458193,1.01546,1263.16601872,31.2579,0.2,295.432850423,0.00219365,500.0,-340.612,0.00420065,1,295.710802512,0.660013,300,-341.05458193,0.0146382,100
-341.31094503,1248.49975722,3.50449e-18,-432.413,1.0,1.0,0.01,-341.31094503,1.0,1248.49975722,35.157,0.2,300.0,0.01,500.0,-341.311,0.01,2,100.0,1.0,300,-341.31094503,,100
-347.751824052,982.664060865,2.1793e-19,-410.707,1.0,1.0,0.005,-347.751824052,1.0,982.664060865,33.3886,0.2,300.0,0.005,500.0,-344.531,0.005,2,200.000000102,1.0,300,-347.751824052,,100
-341.247958487,896.111101064,1.94481e-07,-397.076,0.998774,1.48358,0.00333333,-341.247958487,1.01604,896.111101064,32.2726,0.2,295.264876128,0.00201315,500.0,-342.612,0.00495135,1,294.856263173,0.603205,300,-341.247958487,0.0174604,100
-337.036080972,963.94390389,3.50449e-18,-423.061,1.0,1.0,0.01,-337.036080972,1.0,963.94390389,30.8918,0.2,300.0,0.01,500.0,-337.036,0.01,2,100.0,1.0,300,-337.036080972,,100
-342.270225709,1195.28959973,2.1793e-19,-403.714,1.0,1.0,0.005,-342.270225709,1.0,1195.28959973,32.7974,0.2,300.0,0.005,500.0,-339.653,0.005,2,200.000000102,1.0,300,-342.270225709,,100
-346.453269354,1257.73909074,3.87684e-07,-400.763,0.991396,1.60402,0.00333333,-346.453269354,1.03326,1257.73909074,32.7778,0.2,290.344160495,0.00149292,500.0,-340.017,0.00539313,1,289.918007612,0.444024,300,-346.453269354,0.0342937,100
-338.961718546,810.003907064,3.50449e-18,-421.747,1.0,1.0,0.01,-338.961718546,1.0,810.003907064,28.3179,0.2,300.0,0.01,500.0,-338.962,0.01,2,100.0,1.0,300,-338.961718546,,100
-342.441063947,757.297529337,2.1793e-19,-401.382,1.0,1.0,0.005,-342.441063947,1.0,757.297529337,27.9077,0.2,300.0,0.005,500.0,-340.701,0.005,2,200.000000102,1.0,300,-342.441063947,,100
-342.688519118,910.697853724,1.7229e-07,-390.643,0.992476,1.26282,0.00333333,-342.688519118,1.01483,910.697853724,28.8681,0.2,295.615183069,0.00190598,500.0,-340.623,0.0042413,1,295.434159567,0.567491,300,-342.688519118,0.0152737,100
-343.594034276,1079.05358324,3.50449e-18,-431.79,1.0,1.0,0.01,-343.594034276,1.0,1079.05358324,32.6843,0.2,300.0,0.01,500.0,-343.594,0.01,2,100.0,1.0,300,-343.594034276,,100
-341.262429012,846.45172762,2.1793e-19,-404.792,1.0,1.0,0.005,-341.262429012,1.0,846.45172762,30.8947,0.2,300.0,0.005,500.0,-342.428,0.005,2,200.000000102,1.0,300,-341.262429012,,100
-345.111691532,1189.58019045,0.00275216,-381.108,0.000133164,0.0361093,0.00333333,-345.111691532,1.0,1189.58019045,42.3546,0.2,299.998855595,,500.0,-328.751,0.903877,1,1.21031786784,,300,-345.111691532,4.39231e-06,100
-1094.18249951,521383.356469,3.50449e-18,-1493.81,1.0,1.0,0.01,-1094.18249951,1.0,521383.356469,718.449,0.2,300.0,0.01,500.0,-1094.18,0.01,2,100.0,1.0,300,-1094.18249951,,100
-1026.37964884,494046.24176,2.1793e-19,-1342.86,1.0,1.0,0.005,-1026.37964884,1.0,494046.24176,709.78,0.2,300.0,0.005,500.0,-1060.28,0.005,2,200.000000102,1.0,300,-1026.37964884,,100
-345.111691532,1189.58019045,nan,nan,inf,inf,nan,-1113.61285932,4.28694e-16,506758.988291,nan,0.2,9.33066154617e+17,nan,500.0,nan,nan,,nan,27.6937,400,-345.111691532,nan,100
-342.803399051,742.994009556,2.65924e-07,-387.663,0.995658,1.46263,0.0025,-342.803399051,1.03803,742.994009556,30.1245,0.2,385.345262797,0.000830515,500.0,-341.467,0.00367253,1,383.714556926,0.330763,400,-342.803399051,0.0421792,100
-341.259104794,1212.50126796,3.50449e-18,-427.771,1.0,1.0,0.01,-341.259104794,1.0,1212.50126796,34.6464,0.2,400.0,0.01,500.0,-341.259,0.01,2,100.0,1.0,400,-341.259104794,,100
-344.178449402,645.303812528,2.1793e-19,-403.892,1.0,1.0,0.005,-344.178449402,1.0,645.303812528,30.3602,0.2,400.0,0.005,500.0,-342.719,0.005,2,200.000000102,1.0,400,-344.178449402,,100
-339.739416499,738.963345858,5.43914e-20,-396.242,1.0,1.0,0.00333333,-339.739416499,1.0,738.963345858,29.3313,0.2,400.0,0.00333333,500.0,-341.726,0.00333333,2,299.999969474,1.0,400,-339.739416499,,100
-339.352381018,1229.29001892,1.21034e-07,-387.834,0.994817,1.3523,0.0025,-339.352381018,1.02068,1229.29001892,30.5382,0.2,391.894382121,0.00126469,500.0,-340.135,0.00339835,1,392.419859008,0.503255,400,-339.352381018,0.0191652,100
-340.543391737,1019.39899805,3.50449e-18,-427.618,1.0,1.0,0.01,-340.543391737,1.0,1019.39899805,31.768,0.2,400.0,0.01,500.0,-340.543,0.01,2,100.0,1.0,400,-340.543391737,,100
-341.800477894,881.876670246,2.1793e-19,-402.743,1.0,1.0,0.005,-341.800477894,1.0,881.876670246,30.6843,0.2,400.0,0.005,500.0,-341.172,0.005,2,200.000000102,1.0,400,-341.800477894,,100
-342.270815192,959.35533206,5.43914e-20,-395.385,1.0,1.0,0.00333333,-342.270815192,1.0,959.35533206,30.7334,0.2,400.0,0.00333333,500.0,-341.538,0.00333333,2,299.999969474,1.0,400,-342.270815192,,100
-339.540140467,815.981506973,1.27181e-07,-387.276,0.996755,1.49721,0.0025,-339.540140467,1.01735,815.981506973,30.3989,0.2,393.178878385,0.00149075,500.0,-340.24,0.00375521,1,392.042408876,0.594366,400,-339.540140467,0.0202171,100
-340.968638093,1013.17622831,3.50449e-18,-434.46,1.0,1.0,0.01,-340.968638093,1.0,1013.17622831,31.6709,0.2,400.0,0.01,500.0,-340.969,0.01,2,100.0,1.0,400,-340.968638093,,100
-340.484027784,1010.16695183,2.1793e-19,-406.835,1.0,1.0,0.005,-340.484027784,1.0,1010.16695183,31.6483,0.2,400.0,0.005,500.0,-340.726,0.005,2,200.000000102,1.0,400,-340.484027784,,100
-342.082681283,947.116927602,5.43914e-20,-395.156,1.0,1.0,0.00333333,-342.082681283,1.0,947.116927602,31.3161,0.2,400.0,0.00333333,500.0,-341.178,0.00333333,2,299.999969474,1.0,400,-342.082681283,,100
-343.701850958,1049.88282869,1.40201e-07,-388.012,1.00116,1.29974,0.0025,-343.701850958,1.02367,1049.88282869,31.5108,0.2,390.751669646,0.000936368,500.0,-340.717,0.0032456,1,391.245281779,0.374981,400,-343.701850958,0.0224842,100
-342.30937632,753.319921767,3.50449e-18,-423.599,1.0,1.0,0.01,-342.30937632,1.0,753.319921767,27.3091,0.2,400.0,0.01,500.0,-342.309,0.01,2,100.0,1.0,400,-342.30937632,,100
-339.589030935,1044.89627415,2.1793e-19,-402.765,1.0,1.0,0.005,-339.589030935,1.0,1044.89627415,29.8658,0.2,400.0,0.005,500.0,-340.949,0.005,2,200.000000102,1.0,400,-339.589030935,,100
-342.494410964,1087.50262211,5.43914e-20,-392.985,1.0,1.0,0.00333333,-342.494410964,1.0,1087.50262211,30.8877,0.2,400.0,0.00333333,500.0,-341.464,0.00333333,2,299.999969474,1.0,400,-342.494410964,,100
-339.437547667,1043.7869636,2.67625e-07,-384.973,1.00598,1.64708,0.0025,-339.437547667,1.04284,1043.7869636,31.2193,0.2,383.566500675,0.00104481,500.0,-339.046,0.00409324,1,383.614805481,0.420422,400,-339.437547667,0.0433335,100
-339.319542414,760.327215025,3.50449e-18,-420.948,1.0,1.0,0.01,-339.319542414,1.0,760.327215025,27.4358,0.2,400.0,0.01,500.0,-339.32,0.01,2,100.0,1.0,400,-339.319542414,,100
-341.984819623,930.864278575,2.1793e-19,-399.887,1.0,1.0,0.005,-341.984819623,1.0,930.864278575,28.964,0.2,400.0,0.005,500.0,-340.652,0.005,2,200.000000102,1.0,400,-341.984819623,,100
-344.084192699,1253.9406803,5.43914e-20,-391.94,1.0,1.0,0.00333333,-344.084192699,1.0,1253.9406803,31.2361,0.2,400.0,0.00333333,500.0,-341.796,0.00333333,2,299.999969474,1.0,400,-344.084192699,,100
-334.240006457,1140.44466227,2.29147e-07,-383.024,1.01858,1.54919,0.0025,-334.240006457,1.03448,1140.44466227,33.6479,0.2,386.6687317,0.00132469,500.0,-338.466,0.00380231,1,385.887070879,0.53972,400,-334.240006457,0.0380387,100
-335.765427269,762.795941373,3.50449e-18,-417.011,1.0,1.0,0.01,-335.765427269,1.0,762.795941373,27.4803,0.2,400.0,0.01,500.0,-335.765,0.01,2,100.0,1.0,400,-335.765427269,,100
-339.768690602,964.091128067,2.1793e-19,-400.408,1.0,1.0,0.005,-339.768690602,1.0,964.091128067,29.3056,0.2,400.0,0.005,500.0,-337.767,0.005,2,200.000000102,1.0,400,-339.768690602,,100
-340.557562963,1207.37269521,5.43914e-20,-389.921,1.0,1.0,0.00333333,-340.557562963,1.0,1207.37269521,31.1883,0.2,400.0,0.00333333,500.0,-338.697,0.00333333,2,299.999969474,1.0,400,-340.557562963,,100
-338.044858571,716.234467242,9.77668e-08,-382.594,0.992248,1.29697,0.0025,-338.044858571,1.01406,716.234467242,30.8288,0.2,394.453922758,0.00120038,500.0,-337.923,0.00326777,1,393.854424941,0.476431,400,-338.044858571,0.0154011,100
-344.43264101,1266.6985229,3.50449e-18,-441.489,1.0,1.0,0.01,-344.43264101,1.0,1266.6985229,35.4123,0.2,400.0,0.01,500.0,-344.433,0.01,2,100.0,1.0,400,-344.43264101,,100
-338.430574994,954.250126652,2.1793e-19,-410.061,1.0,1.0,0.005,-338.430574994,1.0,954.250126652,33.2923,0.2,400.0,0.005,500.0,-341.432,0.005,2,200.000000102,1.0,400,-338.430574994,,100
-334.526993012,1100.2114344,5.43914e-20,-395.166,1.0,1.0,0.00333333,-334.526993012,1.0,1100.2114344,33.3554,0.2,400.0,0.00333333,500.0,-339.13,0.00333333,2,299.999969474,1.0,400,-334.526993012,,100
-338.347604073,931.837295638,2.00877e-07,-386.748,0.996905,1.56622,0.0025,-338.347604073,1.03069,931.837295638,32.54,0.2,388.091165205,0.000713599,500.0,-337.481,0.00392771,1,387.574235471,0.284556,400,-338.347604073,0.0319418,100
-344.364461021,1254.39715188,3.50449e-18,-437.347,1.0,1.0,0.01,-344.364461021,1.0,1254.39715188,35.2399,0.2,400.0,0.01,500.0,-344.364,0.01,2,100.0,1.0,400,-344.364461021,,100
-342.562904023,1156.32004133,2.1793e-19,-409.213,1.0,1.0,0.005,-342.562904023,1.0,1156.32004133,34.556,0.2,400.0,0.005,500.0,-343.464,0.005,2,200.000000102,1.0,400,-342.562904023,,100
-335.742682656,616.910230177,5.43914e-20,-394.574,1.0,1.0,0.00333333,-335.742682656,1.0,616.910230177,31.8262,0.2,400.0,0.00333333,500.0,-340.89,0.00333333,2,299.999969474,1.0,400,-335.742682656,,100
-339.498680809,927.029111863,9.17808e-08,-386.635,0.988409,1.65115,0.0025,-339.498680809,1.01492,927.029111863,30.8177,0.2,394.120753455,0.00151085,500.0,-339.798,0.00417629,1,394.22552138,0.597334,400,-339.498680809,0.0143465,100
-341.947595497,1141.65522865,3.50449e-18,-438.314,1.0,1.0,0.01,-341.947595497,1.0,1141.65522865,33.619,0.2,400.0,0.01,500.0,-341.948,0.01,2,100.0,1.0,400,-341.947595497,,100
-337.998626939,936.48794555,2.1793e-19,-408.114,1.0,1.0,0.005,-337.998626939,1.0,936.48794555,32.1338,0.2,400.0,0.005,500.0,-339.973,0.005,2,200.000000102,1.0,400,-337.998626939,,100
-341.161109839,1067.83414573,5.43914e-20,-398.969,1.0,1.0,0.00333333,-341.161109839,1.0,1067.83414573,32.2659,0.2,400.0,0.00333333,500.0,-340.369,0.00333333,2,299.999969474,1.0,400,-341.161109839,,100
-337.730257928,972.770831364,6.71368e-08,-390.171,1.01051,1.29465,0.0025,-337.730257928,1.01051,972.770831364,31.4967,0.2,395.839223441,0.00138632,500.0,-339.156,0.00320295,1,395.759357531,0.560358,400,-337.730257928,0.0109689,100
-335.194800638,878.163896839,3.50449e-18,-422.71,1.0,1.0,0.01,-335.194800638,1.0,878.163896839,29.4853,0.2,400.0,0.01,500.0,-335.195,0.01,2,100.0,1.0,400,-335.194800638,,100
-334.765058189,1099.15470985,2.1793e-19,-396.862,1.0,1.0,0.005,-334.765058189,1.0,1099.15470985,31.2861,0.2,400.0,0.005,500.0,-334.98,0.005,2,200.000000102,1.0,400,-334.765058189,,100
-336.950829236,1017.25501507,5.43914e-20,-389.278,1.0,1.0,0.00333333,-336.950829236,1.0,1017.25501507,31.45,0.2,400.0,0.00333333,500.0,-335.637,0.00333333,2,299.999969474,1.0,400,-336.950829236,,100
-337.097155828,1152.78499984,2.48512e-07,-381.611,0.987529,1.46876,0.0025,-337.097155828,1.03901,1152.78499984,31.2525,0.2,384.982988409,0.000657405,500.0,-334.258,0.00371828,1,384.7401951,0.259682,400,-337.097155828,0.0387763,100
-340.422868796,1048.65415809,3.50449e-18,-432.092,1.0,1.0,0.01,-340.422868796,1.0,1048.65415809,32.2206,0.2,400.0,0.01,500.0,-340.423,0.01,2,100.0,1.0,400,-340.422868796,,100
-335.47552003,758.228491865,2.1793e-19,-402.769,1.0,1.0,0.005,-335.47552003,1.0,758.228491865,30.0088,0.2,400.0,0.005,500.0,-337.949,0.005,2,200.000000102,1.0,400,-335.47552003,,100
-339.072077374,698.350855086,5.43914e-20,-391.248,1.0,1.0,0.00333333,-339.072077374,1.0,698.350855086,28.8286,0.2,400.0,0.00333333,500.0,-338.323,0.00333333,2,299.999969474,1.0,400,-339.072077374,,100
-334.420918458,686.864732192,7.74258e-08,-382.906,0.988139,1.32593,0.0025,-334.420918458,1.01261,686.864732192,27.7226,0.2,395.020642547,0.00138444,500.0,-336.784,0.00335461,1,395.117343218,0.547208,400,-334.420918458,0.012096,100
-340.03183076,903.734823235,3.50449e-18,-428.332,1.0,1.0,0.01,-340.03183076,1.0,903.734823235,29.9115,0.2,400.0,0.01,500.0,-340.032,0.01,2,100.0,1.0,400,-340.03183076,,100
-335.890303823,797.36461758,2.1793e-19,-400.399,1.0,1.0,0.005,-335.890303823,1.0,797.36461758,29.0918,0.2,400.0,0.005,500.0,-337.961,0.005,2,200.000000102,1.0,400,-335.890303823,,100
-335.816771573,965.832966143,5.43914e-20,-388.226,1.0,1.0,0.00333333,-335.816771573,1.0,965.832966143,29.7316,0.2,400.0,0.00333333,500.0,-337.246,0.00333333,2,299.999969474,1.0,400,-335.816771573,,100
-339.937657732,961.887236487,1.10007e-07,-381.701,1.0023,1.53473,0.0025,-339.937657732,1.01661,961.887236487,30.2752,0.2,393.464635836,0.00139695,500.0,-337.186,0.003828,1,393.098037308,0.560065,400,-339.937657732,0.0176822,100
-340.549472437,900.96379317,3.50449e-18,-423.911,1.0,1.0,0.01,-340.549472437,1.0,900.96379317,29.8656,0.2,400.0,0.01,500.0,-340.549,0.01,2,100.0,1.0,400,-340.549472437,,100
-336.356256645,962.427118729,2.1793e-19,-399.109,1.0,1.0,0.005,-336.356256645,1.0,962.427118729,30.443,0.2,400.0,0.005,500.0,-338.453,0.005,2,200.000000102,1.0,400,-336.356256645,,100
-334.965569751,1232.554393,5.43914e-20,-388.629,1.0,1.0,0.00333333,-334.965569751,1.0,1232.554393,32.0514,0.2,400.0,0.00333333,500.0,-337.29,0.00333333,2,299.999969474,1.0,400,-334.965569751,,100
-341.441155337,1239.92111176,4.48486e-08,-392.569,0.995726,1.33743,0.0025,-341.441155337,1.00704,1239.92111176,32.4388,0.2,397.201842915,0.00177853,500.0,-337.954,0.00335794,1,397.156898164,0.708371,400,-341.441155337,0.00711456,100
-339.453196191,1004.52780148,3.50449e-18,-430.215,1.0,1.0,0.01,-339.453196191,1.0,1004.52780148,31.5354,0.2,400.0,0.01,500.0,-339.453,0.01,2,100.0,1.0,400,-339.453196191,,100
-332.78675775,939.940694856,2.1793e-19,-400.298,1.0,1.0,0.005,-332.78675775,1.0,939.940694856,31.2029,0.2,400.0,0.005,500.0,-336.12,0.005,2,200.000000102,1.0,400,-332.78675775,,100
-337.971624329,752.335750238,5.43914e-20,-389.139,1.0,1.0,0.00333333,-337.971624329,1.0,752.335750238,29.9686,0.2,400.0,0.00333333,500.0,-336.737,0.00333333,2,299.999969474,1.0,400,-337.971624329,,100
