BatchSize,Bound,VarNormIw,VarDiscRet,AvgVanillaIw,MinVanillaIw,VarVanillaIw,VarRet,AvgRet,AvgEpLen,MaxVanillaIw,AvgDiscRet,AvgNormIw,ESSRenyi,VanillaAvgRet,MaxNormIw,J,eRenyi2,VarJ,ESSClassic,MinNormIw
100,4579.134,3.5044917e-18,0.003069800777224123,1.0,1.0,,0.003069800777224123,4999.94394527373,500.0,1.0,4999.94394527373,0.009999998,100.0,4999.94394527373,0.01,4999.9443,1.0,0.055136964,100.0,0.01
100,4579.12,3.5044917e-18,0.0062248299059741215,1.0,1.0,,0.0062248299059741215,4999.930894154364,500.0,1.0,4999.930894154364,0.009999998,100.0,4999.930894154364,0.01,4999.9307,1.0,0.078503944,100.0,0.01
100,4579.131,3.5044917e-18,0.004542171193542307,1.0,1.0,,0.004542171193542307,4999.940948446509,500.0,1.0,4999.940948446509,0.009999998,100.0,4999.940948446509,0.01,4999.9414,1.0,0.067057565,100.0,0.01
100,4579.1196,3.5044917e-18,0.005325797277124092,1.0,1.0,,0.005325797277124092,4999.930294914606,500.0,1.0,4999.930294914606,0.009999998,100.0,4999.930294914606,0.01,4999.93,1.0,0.072608225,100.0,0.01
100,4579.1245,3.5044917e-18,0.005863587329626205,1.0,1.0,,0.005863587329626205,4999.934808181504,500.0,1.0,4999.934808181504,0.009999998,100.0,4999.934808181504,0.01,4999.935,1.0,0.07620705,100.0,0.01
100,4579.131,3.5044917e-18,0.003770511421720571,1.0,1.0,,0.003770511421720571,4999.941419813788,500.0,1.0,4999.941419813788,0.009999998,100.0,4999.941419813788,0.01,4999.9414,1.0,0.06110008,100.0,0.01
100,4579.127,3.5044917e-18,0.004355566333301536,1.0,1.0,,0.004355566333301536,4999.937331344788,500.0,1.0,4999.937331344788,0.009999998,100.0,4999.937331344788,0.01,4999.9375,1.0,0.065678746,100.0,0.01
100,4579.1187,3.5044917e-18,0.008149498855092394,1.0,1.0,,0.008149498855092394,4999.929315908712,500.0,1.0,4999.929315908712,0.009999998,100.0,4999.929315908712,0.01,4999.929,1.0,0.0898157,100.0,0.01
100,4579.1294,3.5044917e-18,0.004355934915520517,1.0,1.0,,0.004355934915520517,4999.939663589758,500.0,1.0,4999.939663589758,0.009999998,100.0,4999.939663589758,0.01,4999.94,1.0,0.06567406,100.0,0.01
100,4579.123,4.023722e-11,0.004510769390459726,1.00001,0.9976524,4.023731e-07,0.004510769390459726,4999.933248214389,500.0,1.0015833,4999.933248214389,0.010000002,99.99979734461846,4999.933248214389,0.010015733,4999.934,1.000002,0.06680782,99.99995422410953,0.009976423
100,4579.1323,1.9773666e-12,0.004842485514374664,1.0000039,0.99952435,1.977286e-08,0.004842485514374664,4999.941894350668,500.0,1.0002799,4999.941894350668,0.010000002,100.0,4999.941894350668,0.010002759,4999.943,1.0,0.06927431,99.99999237063618,0.009995203
100,4579.133,3.5044917e-18,0.0040301012280355465,1.0,1.0,,0.0040301012280355465,4999.943564404873,500.0,1.0,4999.943564404873,0.009999998,100.0,4999.943564404873,0.01,4999.9434,1.0,0.06317882,100.0,0.01
100,4579.1226,3.7145855e-12,0.004302292788013168,1.0000067,0.9993705,3.7147636e-08,0.004302292788013168,4999.932456415757,500.0,1.0004035,4999.932456415757,0.01,100.0,4999.932456415757,0.010003969,4999.933,1.0,0.065255105,99.99999237065654,0.009993639
100,4579.132,1.492588e-10,0.0035346238137709133,1.0000825,0.9963961,1.4928447e-06,0.0035346238137709133,4999.941861980857,500.0,1.0042543,4999.941861980857,0.010000002,99.99992847447743,4999.941861980857,0.010041716,4999.9424,1.0000007,0.059142206,99.99984361049358,0.00996314
100,4579.123,2.2979734e-11,0.004153523578011774,1.0000296,0.9986581,2.2981132e-07,0.004153523578011774,4999.932910875357,500.0,1.0015268,4999.932910875357,0.01,99.99997615814777,4999.932910875357,0.010014972,4999.9336,1.0000002,0.06411174,99.99996948333222,0.009986286
100,4579.119,3.5044917e-18,0.004140096438695182,1.0,1.0,,0.004140096438695182,4999.929992407998,500.0,1.0,4999.929992407998,0.009999998,100.0,4999.929992407998,0.01,4999.9297,1.0,0.06402931,100.0,0.01
100,4579.135,5.3184406e-12,0.0029218002181322354,0.9999792,0.9991442,5.318288e-08,0.0029218002181322354,4999.944353809363,500.0,1.0003848,4999.944353809363,0.010000002,100.0,4999.944353809363,0.010004057,4999.9453,1.0,0.05379402,99.99995422269507,0.0099916505
100,4579.1255,1.6325215e-11,0.0038488443706571744,1.0000011,0.99913645,1.6325124e-07,0.0038488443706571744,4999.935337441148,500.0,1.0013775,4999.935337441148,0.01,99.99998807907247,4999.935337441148,0.010013764,4999.936,1.0000001,0.061736204,99.99998474122899,0.009991353
100,4579.124,2.8090006e-11,0.004277346337623142,0.99999094,0.9964525,2.8089246e-07,0.004277346337623142,4999.934369624161,500.0,1.0006639,4999.934369624161,0.01,99.99998807907247,4999.934369624161,0.0100067295,4999.9346,1.0000001,0.0650407,99.99997711161254,0.009964615
100,4579.1265,1.0099698e-11,0.004275701537944758,1.0000142,0.9988997,1.0100046e-07,0.004275701537944758,4999.936163816546,500.0,1.0005828,4999.936163816546,0.010000002,99.99998807907247,4999.936163816546,0.010005686,4999.937,1.0000001,0.06504283,99.99997711214513,0.009988856
100,4579.13,3.5044917e-18,0.004674727433468811,1.0,1.0,,0.004674727433468811,4999.9401916723655,500.0,1.0,4999.9401916723655,0.009999998,100.0,4999.9401916723655,0.01,4999.9404,1.0,0.06804113,100.0,0.01
100,4579.121,3.5044917e-18,0.0038001236765657573,1.0,1.0,,0.0038001236765657573,4999.93146473256,500.0,1.0,4999.93146473256,0.009999998,100.0,4999.93146473256,0.01,4999.9316,1.0,0.061332714,100.0,0.01
100,4579.1187,2.2377686e-10,0.00872271016270874,1.0000498,0.9941355,2.237998e-06,0.00872271016270874,4999.929121216904,500.0,1.001699,4999.929121216904,0.01,99.99969005680782,4999.929121216904,0.010016491,4999.9297,1.0000031,0.092647895,99.99977875894794,0.00994086
100,4579.123,2.2178015e-10,0.0044818715731884074,0.99993324,0.9949341,2.2175104e-06,0.0044818715731884074,4999.933217676196,500.0,1.0028598,4999.933217676196,0.01,99.9997377402508,4999.933217676196,0.0100292675,4999.934,1.0000026,0.06653478,99.99979017797342,0.009950005
100,4579.1216,5.3057732e-11,0.004520210064255116,0.9998632,0.99688554,5.3043016e-07,0.004520210064255116,4999.931738044249,500.0,1.0017834,4999.931738044249,0.010000002,99.99997615814777,4999.931738044249,0.010019205,4999.932,1.0000002,0.06688855,99.99991606523113,0.009970219
100,4579.1206,4.5267193e-11,0.0038909422993317713,0.9999949,0.9980826,4.526673e-07,0.0038909422993317713,4999.930741491851,500.0,1.0021511,4999.930741491851,0.010000002,99.99997615814777,4999.930741491851,0.010021563,4999.931,1.0000002,0.062040735,99.9999504087005,0.009980877
100,4579.1235,1.2953079e-10,0.005804860550417952,0.99996054,0.9962785,1.2951941e-06,0.005804860550417952,4999.934194337038,500.0,1.0016981,4999.934194337038,0.01,99.99972581938579,4999.934194337038,0.010017376,4999.9346,1.0000027,0.075718895,99.9998741101435,0.009963178
100,4579.125,9.819689e-11,0.004857326544362951,0.99998116,0.9960831,9.819302e-07,0.004857326544362951,4999.934728055194,500.0,1.0015451,4999.934728055194,0.01,99.99995231630692,4999.934728055194,0.0100156395,4999.9355,1.0000005,0.069301456,99.99989318654927,0.009961018
100,4579.11,5.7526685e-11,0.0055477424306513085,0.9999303,0.9978086,5.7518787e-07,0.0055477424306513085,4999.919732310076,500.0,1.001542,4999.919732310076,0.01,99.99996423722592,4999.919732310076,0.010016117,4999.9204,1.0000004,0.07407756,99.9999542204597,0.0099787805
100,4573.664,2.5891702e-06,67084.20472020464,0.9767758,0.085081354,0.02470304,67084.20472020464,4974.038126216991,497.42,1.1157166,4974.038126216991,0.010000002,98.49180386382065,4974.038126216991,0.011422442,4997.684,1.0153129,22.656584,97.50075976673669,0.0008710428
100,4579.1274,3.5044917e-18,0.004219836544569814,1.0,1.0,,0.004219836544569814,4999.937773674634,500.0,1.0,4999.937773674634,0.009999998,100.0,4999.937773674634,0.01,4999.938,1.0,0.06465163,100.0,0.01
100,4579.1274,1.6679571e-11,0.004158867543241907,0.9999987,0.99817324,1.6679482e-07,0.004158867543241907,4999.937434283939,500.0,1.0009983,4999.937434283939,0.01,100.0,4999.937434283939,0.010009996,4999.938,1.0,0.06413895,99.99996948238928,0.009981745
