MeanEntropy,Inner Iteration,EpThisIter,TimeElapsed,EpLenMean,MinIW,ReturnStepMaxmin,MeanIW,Epsilon,EpRewMean,ReturnStepMax,LearnableVariance,OptimizationReturnMax,MaxIW,InitialReturnStd,StdWReturnMean,OptimizationReturnMean,InitialReturnMin,EpisodesSoFar,DivergenceHarmonic,Weights,InitialBound,TimestepsSoFar,ReturnMeanIW,EmpiricalD2Harmonic,EmpiricalD2Arithmetic,Penalization,MeanD2-0,InitialReturnMean,InitialReturnMax,MinTargetPdf,Bound,VarianceInitializer,ESSRenyiHarmonic,MinBehavPdf,WReturnMean,OptimizationReturnMin,ESSRenyiArithmetic,StdIW,Iteration
0.4189424,1,100,1442.6026101112366,92.55,0.13795926,0.8622241,7612874.0,2.0,-62.85453621074557,0.8622241,,56.230343,690100860.0,9.77463,,33.812454,-96.66699,13600,2.2455775e+31,[0.269 3.469],-1344.2136,1841100,8990799000.0,1.0,1.0,True,1.0,-62.854538,-40.43665,-66.38229,-4.9944106e+17,-1.0,100.0,-66.38229,1238.8256,,100.0,68679290.0,136
0.4189424,1,100,1449.9529316425323,87.95,0.025921382,0.8601749,101665050.0,2.0,-60.3609319549799,0.8601749,,38.286293,10022583000.0,8.124377,,18.317352,-78.67828,13700,9.9390126e+30,[0.256 3.594],-450.38922,1849895,26028194000.0,1.0,1.0,True,1.0,-60.36093,-40.39199,-61.064175,-1.5404127e+17,-1.0,100.0,-61.064175,401.5309,,100.0,997101200.0,137
0.4189424,1,100,1457.8419127464294,89.27,0.07822513,0.857291,36098.48,2.0,-61.01967807874084,0.857291,,30.468513,2089009.0,8.487846,,19.922216,-80.941895,13800,4.6433405e+19,[0.239 3.47 ],-499.8812,1858822,5293242.5,1.0,1.0,True,1.0,-61.019684,-50.47338,-55.304268,-210866440000.0,-1.0,100.0,-55.304268,468.93823,,100.0,217668.92,138
0.4189424,1,100,1466.3874580860138,89.82,0.024609182,0.8558744,201298.95,2.0,-61.72623130038381,0.8558744,,54.73823,8595449.0,9.204105,,33.662968,-95.3892,13900,7.799428e+22,[0.313 3.369],-1317.7826,1867804,207250290.0,1.0,1.0,True,1.0,-61.726234,-40.650967,-64.73821,-27892977000000.0,-1.0,100.0,-64.73821,1217.9108,,100.0,1039524.7,139
0.4189424,1,100,1473.7481396198273,88.64,0.23061739,0.86276895,1760353.8,2.0,-60.837469010204074,0.86276895,,40.26957,86599280.0,8.555449,,19.754282,-80.59175,14000,3.2995372e+27,[0.248 3.263],-517.4796,1876668,221833360.0,1.0,1.0,True,1.0,-60.83747,-40.32218,-61.54547,-3104983300000000.0,-1.0,100.0,-61.54547,463.42737,,100.0,10026071.0,140
0.4189424,1,100,1481.0466482639313,91.16,0.19859846,0.86307085,289178720.0,2.0,-62.57528035342693,0.86307085,,40.60859,28884492000.0,10.144131,,28.336187,-90.91147,14100,8.6758646e+24,[0.205 3.145],-960.8098,1885784,264250360000.0,1.0,1.0,True,1.0,-62.575283,-50.30288,-59.458344,-162173230000000.0,-1.0,100.0,-59.458344,905.84296,,100.0,2873937200.0,141
0.4189424,1,100,1488.8265271186829,88.93,0.027644582,0.8618015,26563.176,2.0,-61.04084398001432,0.8618015,,44.378048,2234162.8,8.94512,,22.632025,-83.67287,14200,5.7045852e+17,[0.16  3.262],-657.86707,1894677,12392536.0,1.0,1.0,True,1.0,-61.040844,-39.29482,-63.739807,-49594753000.0,-1.0,100.0,-63.739807,592.22363,,100.0,222885.52,142
0.4189424,1,100,1497.6309566497803,90.81,0.052620538,0.8568568,25.329956,2.0,-62.0562821854651,0.8568568,,47.699722,275.00647,9.01156,,25.979292,-88.035576,14300,105725900.0,[0.075 3.17 ],-831.97205,1903758,13958.377,1.0,1.0,True,1.0,-62.05628,-40.335854,-72.31246,-793790.56,-1.0,100.0,-72.31246,756.1319,,100.0,47.748688,143
0.4189424,1,100,1506.3240175247192,86.79,0.25773594,0.8592661,16278980.0,2.0,-59.77660526111722,0.8592661,,31.51136,1444110300.0,8.489638,,21.423529,-81.200134,14400,7.1799856e+28,[0.085 3.232],-564.1385,1912437,5557141000.0,1.0,1.0,True,1.0,-59.7766,-49.688774,-55.029823,-8869010000000000.0,-1.0,100.0,-55.029823,531.04156,,100.0,144365740.0,144
0.4189424,1,100,1514.8674845695496,89.64,0.05314179,0.86309576,8204314.0,2.0,-61.22567710787058,0.86309576,,45.92241,540287900.0,8.714054,,25.131292,-86.35697,14500,1.4764653e+34,[0.062 3.355],-777.80804,1921401,4074481200.0,1.0,1.0,True,1.0,-61.225677,-40.434563,-63.361446,-8.5416094e+18,-1.0,100.0,-63.361446,707.5167,,100.0,55593380.0,145
0.4189424,1,100,1522.9266154766083,87.61,0.21566953,0.8575567,721329.5,2.0,-60.14623572960496,0.8575567,,47.29257,71298240.0,8.933625,,36.84519,-96.991425,14600,2.3288868e+20,[-0.158  3.474],-1511.9263,1930162,102312104.0,1.0,1.0,True,1.0,-60.146236,-49.698856,-69.95622,-1137831000000.0,-1.0,100.0,-69.95622,1437.3776,,100.0,7093326.0,146
0.4189424,1,100,1530.3528463840485,86.29,0.029314792,0.8628159,36.78514,2.0,-59.00252893984318,0.8628159,,49.35418,680.1933,8.521142,,31.037586,-90.040115,14700,45891230.0,[-0.225  3.579],-1117.1321,1938791,34505.71,1.0,1.0,True,1.0,-59.002533,-40.685936,-58.431675,-584542.1,-1.0,100.0,-58.431675,1035.9417,,100.0,100.32429,147
0.4189424,1,100,1537.6293115615845,88.51,0.010599794,0.8666871,761083.94,2.0,-60.86925043851137,0.8666871,,51.282127,64083200.0,9.323621,,30.243843,-91.11309,14800,7.007947e+26,[-0.218  3.517],-1089.2769,1947642,194989420.0,1.0,1.0,True,1.0,-60.86925,-39.830963,-64.07651,-2320632000000000.0,-1.0,100.0,-64.07651,1001.6197,,100.0,6380343.0,148
0.4189424,1,100,1545.9449951648712,90.95,0.0069700484,0.85274786,46753.13,2.0,-61.97451396480203,0.85274786,,37.434746,4440621.5,9.311898,,25.429111,-87.403625,14900,1.3347622e+18,[-0.185  3.397],-780.0612,1956737,9964868.0,1.0,1.0,True,1.0,-61.974506,-49.96888,-60.278687,-53977240000.0,-1.0,100.0,-60.278687,733.35114,,100.0,441659.53,149
0.4189424,1,100,1554.864416360855,91.3,0.001512505,0.8698339,11308883.0,2.0,-62.442421622723344,0.8698339,,52.053497,469843780.0,10.850031,,30.030144,-92.472565,15000,3.0380336e+30,[-0.262  3.495],-1109.8452,1965867,5596591600.0,1.0,1.0,True,1.0,-62.44242,-40.419067,-72.05748,-1.5742543e+17,-1.0,100.0,-72.05748,1019.5326,,100.0,60287372.0,150
0.4189424,1,100,1563.018394947052,88.97,0.03825091,0.8624635,6189901.5,2.0,-60.817967086434365,0.8624635,,48.082085,588471400.0,10.057126,,27.802187,-88.620155,15100,1.1748014e+28,[-0.284  3.372],-951.16614,1974764,2125472000.0,1.0,1.0,True,1.0,-60.81797,-40.53807,-65.19977,-8352715000000000.0,-1.0,100.0,-65.19977,874.1074,,100.0,58560380.0,151
0.4189424,1,100,1570.9631700515747,89.44,0.17939411,0.8660226,1105201.1,2.0,-61.357505111396314,0.8660226,,44.768898,50497500.0,9.118587,,23.911789,-85.269295,15200,1.2857031e+34,[-0.247  3.252],-721.72687,1983708,296569150.0,1.0,1.0,True,1.0,-61.35751,-40.500397,-62.303417,-7.5753366e+18,-1.0,100.0,-62.303417,654.9223,,100.0,5579320.5,152
0.4189424,1,100,1578.708374261856,88.79,0.467851,0.85976815,2988846.8,2.0,-60.8075934651494,0.85976815,,44.031982,157466820.0,8.778393,,32.501354,-93.308945,15300,1.3310563e+27,[-0.279  3.131],-1198.0231,1992587,1590535200.0,1.0,1.0,True,1.0,-60.807594,-49.276962,-61.23031,-2357837000000000.0,-1.0,100.0,-61.23031,1133.398,,100.0,18519136.0,153
0.4189424,1,100,1587.4320323467255,89.94,0.012688905,0.85783446,305601.25,2.0,-61.8771340829134,0.85783446,,35.91653,17214498.0,8.916275,,24.190855,-86.067986,15400,2.082548e+28,[-0.243  3.012],-707.6959,2001581,174257700.0,1.0,1.0,True,1.0,-61.87713,-50.151455,-66.835785,-6205331700000000.0,-1.0,100.0,-66.835785,664.69727,,100.0,1770486.1,154
0.4189424,1,100,1594.8995547294617,91.64,0.04528463,0.8680407,7694980.5,2.0,-62.837839495390654,0.8680407,,38.353268,362668480.0,9.840973,,24.811712,-87.64955,15500,3.157324e+30,[-0.21   2.891],-761.49646,2010745,2256148200.0,1.0,1.0,True,1.0,-62.83784,-49.296284,-61.680126,-8.712506e+16,-1.0,100.0,-61.680126,712.46576,,100.0,45889480.0,155
0.4189424,1,100,1601.7422516345978,89.95,0.03880824,0.86495954,7332950.0,2.0,-61.61639619663358,0.86495954,,45.262722,363324800.0,9.47906,,23.751143,-85.36754,15600,9.638668e+27,[-0.207  2.766],-722.2572,2019740,4431154000.0,1.0,1.0,True,1.0,-61.616398,-40.104816,-62.356438,-6704538400000000.0,-1.0,100.0,-62.356438,653.96936,,100.0,47294624.0,156
0.4189424,1,100,1609.2215721607208,93.79,0.27798355,0.8554038,5499589.0,2.0,-64.34536630600691,0.8554038,,39.191483,293529860.0,10.415174,,24.734962,-89.08033,15700,7.0309184e+29,[-0.18   2.644],-771.4916,2029119,2226190800.0,1.0,1.0,True,1.0,-64.34537,-49.888847,-67.96928,-4.2930724e+16,-1.0,100.0,-67.96928,720.29425,,100.0,31602708.0,157
0.4189424,1,100,1618.2996871471405,95.72,0.80397636,0.86425966,18623178.0,2.0,-65.53365832060575,0.86425966,,52.418804,773242000.0,10.267149,,35.96402,-101.49768,15800,7.00415e+34,[-0.213  2.524],-1490.4135,2038691,20306297000.0,1.0,1.0,True,1.0,-65.53366,-49.078876,-67.63111,-2.4239893e+19,-1.0,100.0,-67.63111,1398.8253,,100.0,94017200.0,158
0.4189424,1,100,1625.6925320625305,91.24,0.0302066,0.8653402,39.48045,2.0,-62.87412802547217,0.8653402,,63.24762,1590.548,11.247483,,40.112106,-102.98624,15900,361802430.0,[-0.213  2.649],-1868.8257,2047815,36971.215,1.0,1.0,True,1.0,-62.874126,-39.738617,-69.95403,-2573284.5,-1.0,100.0,-69.95403,1735.487,,100.0,171.60461,159
0.4189424,1,100,1633.0828535556793,91.27,0.3082084,0.85941654,21181140.0,2.0,-62.84980412617326,0.85941654,,50.860016,1882383100.0,10.635355,,27.689814,-90.53962,16000,3.7267857e+26,[-0.206  2.711],-966.0579,2056942,19093100000.0,1.0,1.0,True,1.0,-62.849804,-39.679604,-58.986595,-1664577100000000.0,-1.0,100.0,-58.986595,879.8366,,100.0,188003440.0,160
0.4189424,1,100,1641.7489955425262,92.65,1.1651293,0.8658618,26021284000.0,2.0,-63.57683074429631,0.8658618,,52.616905,2579825700000.0,10.102506,,29.403852,-92.98068,16100,6.239689e+34,[-0.242  2.83 ],-1058.9283,2066207,2443206500000.0,1.0,1.0,True,1.0,-63.576836,-40.363777,-63.313957,-2.305212e+19,-1.0,100.0,-63.313957,966.64703,,100.0,256676510000.0,161
0.4189424,1,100,1650.2512304782867,92.25,0.35797563,0.8584355,1640941.1,2.0,-63.084720932990315,0.8584355,,69.74454,163228210.0,10.617142,,46.574974,-109.6597,16200,1.6394683e+21,[-0.234  2.955],-2444.0906,2075432,12904579.0,1.0,1.0,True,1.0,-63.08472,-39.915165,-67.35593,-6565253300000.0,-1.0,100.0,-67.35593,2281.9521,,100.0,16240191.0,162
0.4189424,1,100,1659.1179254055023,88.46,0.04894755,0.8600742,6322754.5,2.0,-60.804664064496755,0.8600742,,49.703655,307166370.0,9.538963,,38.6007,-99.405365,16300,2.2189803e+30,[-0.32   2.864],-1663.3512,2084278,3483756800.0,1.0,1.0,True,1.0,-60.804657,-49.70171,-64.59671,-1.2266824e+17,-1.0,100.0,-64.59671,1581.0059,,100.0,40456630.0,163
0.4189424,1,100,1667.6876010894775,90.53,0.26704368,0.85424924,667473.8,2.0,-62.123617802113294,0.85424924,,46.504364,60123940.0,9.542317,,24.478615,-86.602234,16400,3.809397e+23,[-0.326  2.739],-762.34485,2093331,169877870.0,1.0,1.0,True,1.0,-62.12362,-40.09787,-57.361595,-44493437000000.0,-1.0,100.0,-57.361595,690.2584,,100.0,5991813.0,164
0.4189424,1,100,1675.2928247451782,93.41,0.1459989,0.8646632,16456131.0,2.0,-63.693294212818145,0.8646632,,42.97456,792993340.0,9.294187,,28.80526,-92.49855,16500,1.6548301e+35,[-0.392  2.633],-977.68256,2102672,7729338000.0,1.0,1.0,True,1.0,-63.693295,-49.52399,-75.76599,-2.5042538e+19,-1.0,100.0,-75.76599,916.1247,,100.0,92734220.0,165
0.4189424,1,100,1683.4110679626465,90.33,0.17379117,0.85759616,4253.6772,2.0,-62.23108921334148,0.85759616,,52.549213,251629.9,9.2233,,30.207909,-92.438995,16600,76869720000000.0,[-0.376  2.757],-1089.6307,2111705,2397878.8,1.0,1.0,True,1.0,-62.23109,-39.889782,-62.75347,-809426370.0,-1.0,100.0,-62.75347,997.58685,,100.0,25485.008,166
0.4189424,1,100,1691.6106307506561,91.77,0.06240911,0.86182266,272.183,2.0,-62.88215973883867,0.86182266,,46.66368,5143.349,10.850051,,33.52047,-96.402626,16700,142471580000.0,[-0.278  2.835],-1313.926,2120882,359344.44,1.0,1.0,True,1.0,-62.882156,-49.738945,-66.67501,-27756208.0,-1.0,100.0,-66.67501,1241.3452,,100.0,815.1131,167
0.4189424,1,100,1699.348352432251,90.66,0.009109611,0.8661343,581511.8,2.0,-62.27148640707135,0.8661343,,58.745026,40996588.0,10.357887,,35.97496,-98.246445,16800,5.774677e+30,[-0.385  2.77 ],-1516.5116,2129948,455803260.0,1.0,1.0,True,1.0,-62.271484,-39.50142,-65.40696,-2.7642976e+17,-1.0,100.0,-65.40696,1401.4835,,100.0,4139912.5,168
0.4189424,1,100,1708.3662109375,91.78,0.017420927,0.8602735,7586257.5,2.0,-63.016070010364054,0.8602735,,36.964066,328336800.0,9.036555,,23.38795,-86.40402,16900,1.2980874e+30,[-0.346  2.651],-674.19885,2139126,1883121500.0,1.0,1.0,True,1.0,-63.016068,-49.439957,-68.070694,-5.1890777e+16,-1.0,100.0,-68.070694,628.6556,,100.0,41157600.0,169
0.4189424,1,100,1716.6738278865814,90.12,0.08977763,0.85565925,877463800.0,2.0,-61.881733285486696,0.85565925,,72.143875,87159840000.0,11.335212,,50.132668,-112.0144,17000,3.1482314e+31,[-0.313  2.771],-2815.2551,2148138,2389673000000.0,1.0,1.0,True,1.0,-61.881733,-39.87052,-63.047436,-9.7344643e+17,-1.0,100.0,-63.047436,2641.7708,,100.0,8671847000.0,170
0.4189424,1,100,1725.5779275894165,89.86,0.3077549,0.8569468,520522.6,2.0,-62.04622517302632,0.8569468,,45.554214,21945064.0,8.848456,,23.188087,-85.234314,17100,3.894862e+25,[-0.295  2.895],-685.1532,2157124,116503990.0,1.0,1.0,True,1.0,-62.04622,-39.6801,-66.91021,-431700000000000.0,-1.0,100.0,-66.91021,615.98254,,100.0,2491515.8,171
0.4189424,1,100,1733.877564907074,88.91,0.68631464,0.8643477,904483.8,2.0,-60.930259405076505,0.8643477,,59.392372,48408716.0,8.921386,,38.55024,-99.4805,17200,6.339139e+24,[-0.253  2.777],-1683.2902,2166015,1372466700.0,1.0,1.0,True,1.0,-60.930252,-40.088127,-68.551414,-296044680000000.0,-1.0,100.0,-68.551414,1565.712,,100.0,5193085.0,172
0.4189424,1,100,1741.485072851181,93.05,0.06438994,0.85685617,14092897.0,2.0,-64.24340150251984,0.85685617,,44.91124,913252100.0,10.268471,,29.956343,-94.199745,17300,2.7110248e+29,[-0.203  2.663],-1070.0564,2175320,7165757000.0,1.0,1.0,True,1.0,-64.2434,-49.288506,-59.716667,-3.5007063e+16,-1.0,100.0,-59.716667,1002.824,,100.0,94935280.0,173
0.4189424,1,100,1748.6574428081512,91.81,0.06355099,0.85832626,9762.86,2.0,-62.89502813503146,0.85832626,,51.248554,239598.23,10.096339,,37.930542,-100.82557,17400,5.5133533e+19,[-0.183  2.786],-1628.2054,2184501,10790129.0,1.0,1.0,True,1.0,-62.89503,-49.577015,-65.68885,-650065500000.0,-1.0,100.0,-65.68885,1540.662,,100.0,33952.887,174
0.4189424,1,100,1756.9183611869812,91.01,0.032195386,0.8592249,12951813.0,2.0,-62.562027661055325,0.8592249,,35.43121,535363940.0,9.110254,,22.530823,-85.09285,17500,3.929374e+30,[-0.108  2.686],-632.4791,2193602,7256032000.0,1.0,1.0,True,1.0,-62.56203,-49.66164,-62.034637,-8.2949245e+16,-1.0,100.0,-62.034637,590.63464,,100.0,73481830.0,175
0.4189424,1,100,1766.0504808425903,92.32,0.0051329257,0.85244393,52064.13,2.0,-63.33690820604563,0.85244393,,42.98947,3335833.8,10.413382,,29.489843,-92.82675,17600,1.8918637e+23,[-0.108  2.561],-1039.6909,2202834,23351866.0,1.0,1.0,True,1.0,-63.33691,-49.83728,-64.10068,-26794659000000.0,-1.0,100.0,-64.10068,978.0893,,100.0,337333.97,176
0.4189424,1,100,1773.891093492508,94.53,0.2456408,0.8613664,19129546.0,2.0,-64.8890210455656,0.8613664,,41.95018,1175057000.0,10.66764,,27.179712,-92.06873,17700,2.6647508e+31,[-0.05   2.451],-911.19354,2212287,12612084000.0,1.0,1.0,True,1.0,-64.88902,-50.118553,-69.85965,-3.0281313e+17,-1.0,100.0,-69.85965,852.5353,,100.0,130614700.0,177
0.4189424,1,100,1782.4509990215302,96.13,0.18977018,0.8687414,11512623.0,2.0,-66.06866766139865,0.8687414,,43.17894,322997440.0,10.725202,,27.03056,-93.09923,17800,1.3628849e+28,[-0.063  2.326],-907.82806,2221900,2622760700.0,1.0,1.0,True,1.0,-66.068665,-49.920288,-69.19462,-7255251500000000.0,-1.0,100.0,-69.19462,845.68115,,100.0,46414772.0,178
0.4189424,1,100,1790.6416985988617,94.13,0.056798354,0.85550356,23722870.0,2.0,-64.647097774148,0.85550356,,49.878166,1881220100.0,11.510856,,35.061142,-99.70824,17900,6.466819e+29,[-0.093  2.447],-1444.7091,2231313,9479832000.0,1.0,1.0,True,1.0,-64.6471,-49.83007,-65.49331,-6.6687605e+16,-1.0,100.0,-65.49331,1361.7833,,100.0,188912380.0,179
0.4189424,1,100,1799.653465270996,92.18,0.10555172,0.8570687,1005635.6,2.0,-63.49243695229292,0.8570687,,55.00565,33807624.0,10.464842,,32.730175,-96.22261,18000,1.5757905e+29,[-0.065  2.569],-1281.6285,2240531,727080640.0,1.0,1.0,True,1.0,-63.492435,-41.21696,-63.595016,-4.0035254e+16,-1.0,100.0,-63.595016,1180.7772,,100.0,3959685.0,180
0.4189424,1,100,1808.0095038414001,94.16,0.062580995,0.86111563,1273682.6,2.0,-64.54868265450001,0.86111563,,46.26061,67866850.0,10.783493,,31.347435,-95.89612,18100,9.225814e+27,[-0.041  2.692],-1170.2783,2249947,632235500.0,1.0,1.0,True,1.0,-64.54868,-49.63551,-76.1298,-6851787000000000.0,-1.0,100.0,-76.1298,1098.9453,,100.0,7333797.5,181
0.4189424,1,100,1815.6609704494476,90.36,0.047301,0.86157185,28290.537,2.0,-61.847357260733844,0.86157185,,45.085434,1309654.2,9.6773815,,22.484377,-84.33173,18200,1.6001527e+22,[-0.07   2.813],-666.95294,2258983,3001564.2,1.0,1.0,True,1.0,-61.847355,-39.2463,-57.22065,-8571013000000.0,-1.0,100.0,-57.22065,599.19885,,100.0,171343.69,182
0.4189424,1,100,1824.396291732788,91.98,0.65684503,0.8591517,172873.48,2.0,-63.016498034596445,0.8591517,,44.420464,9235794.0,10.162569,,21.470432,-84.48693,18300,3.0211685e+25,[0.009 2.91 ],-630.0281,2268181,48938412.0,1.0,1.0,True,1.0,-63.016495,-40.066467,-64.190254,-361520080000000.0,-1.0,100.0,-64.190254,564.2572,,100.0,988535.06,183
0.4189424,1,100,1833.7025866508484,90.99,0.16091952,0.86388665,670084.5,2.0,-62.4014386716485,0.86388665,,37.707897,44438268.0,9.010934,,25.295444,-87.696884,18400,5.824994e+30,[-0.053  3.018],-768.4505,2277280,198677070.0,1.0,1.0,True,1.0,-62.401436,-49.988987,-62.95156,-1.1439082e+17,-1.0,100.0,-62.95156,721.0565,,100.0,4502983.0,184
0.4189424,1,100,1842.6178622245789,91.15,0.0642545,0.8548498,18491866.0,2.0,-62.80169585734606,0.8548498,,44.582184,1249010800.0,9.60982,,22.546368,-85.34806,18500,2.100896e+30,[-0.04   2.894],-666.93695,2286395,2968283100.0,1.0,1.0,True,1.0,-62.801693,-40.765877,-58.013695,-9.602929e+16,-1.0,100.0,-58.013695,600.6872,,100.0,132012810.0,185
0.4189424,1,100,1850.5769352912903,92.09,0.5000007,0.86980385,1229651.2,2.0,-62.98225621253252,0.86980385,,43.63715,66949380.0,8.6492195,,21.397678,-84.37994,18600,4.4851074e+26,[-0.028  3.019],-596.13983,2295604,516391260.0,1.0,1.0,True,1.0,-62.982254,-40.742786,-60.021473,-1344244000000000.0,-1.0,100.0,-60.021473,532.66974,,100.0,7231108.0,186
0.4189424,1,100,1859.1778542995453,92.9,0.022626286,0.8629238,2596643.8,2.0,-63.396023423820736,0.8629238,,41.72499,194920880.0,9.334637,,28.131983,-91.52801,18700,3.009318e+25,[0.021 3.134],-936.57367,2304894,923278500.0,1.0,1.0,True,1.0,-63.396027,-49.803017,-67.18063,-318351230000000.0,-1.0,100.0,-67.18063,878.54395,,100.0,19644256.0,187
0.4189424,1,100,1867.728447675705,89.76,0.5556928,0.8631834,261513.55,2.0,-61.575149915218354,0.8631834,,52.12694,7363360.5,10.2733135,,31.11145,-92.6866,18800,1.3121369e+26,[0.078 3.245],-1164.0334,2313870,117697310.0,1.0,1.0,True,1.0,-61.575157,-40.559658,-66.45812,-1037511300000000.0,-1.0,100.0,-66.45812,1073.4634,,100.0,1139994.0,188
0.4189424,1,100,1875.989116191864,88.75,0.024272243,0.8644385,254326.86,2.0,-60.67052985399962,0.8644385,,38.784798,22630794.0,8.068332,,27.959467,-88.63,18900,4.9114806e+19,[0.026 3.358],-896.9691,2322745,82082270.0,1.0,1.0,True,1.0,-60.67053,-49.8452,-69.95997,-351487160000.0,-1.0,100.0,-69.95997,846.8298,,100.0,2258834.8,189
0.4189424,1,100,1884.845994234085,90.86,0.060429245,0.8572052,99.88519,2.0,-61.83171337977052,0.8572052,,36.031082,2549.165,8.7939005,,24.343512,-86.175224,19000,640640300.0,[-0.045  3.461],-713.2118,2331831,40724.016,1.0,1.0,True,1.0,-61.831715,-50.144142,-60.1873,-1136042.8,-1.0,100.0,-60.1873,669.9392,,100.0,282.05975,190
0.4189424,1,100,1893.149939775467,89.95,0.06373112,0.86049396,738964.6,2.0,-61.76531631529331,0.86049396,,46.665222,52407430.0,8.784466,,24.751446,-86.51676,19100,4.778232e+27,[0.065 3.52 ],-762.38654,2340826,124523300.0,1.0,1.0,True,1.0,-61.765316,-39.85154,-57.837605,-5017635300000000.0,-1.0,100.0,-57.837605,689.80084,,100.0,5311660.5,191
0.4189424,1,100,1901.5201015472412,89.26,0.06978432,0.85937226,3592.9954,2.0,-61.06742051541805,0.85937226,,50.71528,156520.95,8.455149,,30.074926,-91.14235,19200,2058786700000000.0,[0.013 3.407],-1061.7202,2349752,1998647.9,1.0,1.0,True,1.0,-61.067417,-40.42707,-60.47318,-3892110300.0,-1.0,100.0,-60.47318,975.99097,,100.0,17103.74,192
0.4189424,1,100,1909.2726621627808,88.64,0.08656354,0.85692334,3252727.2,2.0,-60.588985402435064,0.85692334,,58.828617,226969420.0,9.448252,,37.94264,-98.531624,19300,4.8780386e+25,[-0.081  3.324],-1644.2667,2358616,4643481600.0,1.0,1.0,True,1.0,-60.58899,-39.703007,-65.13568,-805714400000000.0,-1.0,100.0,-65.13568,1528.9132,,100.0,23525450.0,193
0.4189424,1,100,1917.184716463089,89.33,0.10646401,0.8665209,675.97034,2.0,-61.28635931164026,0.8665209,,50.21071,26554.195,9.670045,,28.887949,-90.17431,19400,2339895200000.0,[-0.138  3.213],-1012.05786,2367549,418256.47,1.0,1.0,True,1.0,-61.286358,-39.9636,-67.46031,-128967540.0,-1.0,100.0,-67.46031,928.02344,,100.0,2846.9136,194
0.4189424,1,100,1924.6441187858582,88.89,0.02605482,0.8589837,11692753.0,2.0,-60.74138936683536,0.8589837,,49.717003,994067500.0,8.875501,,29.558609,-90.299995,19500,5.3364944e+29,[-0.242  3.143],-1034.875,2376438,4566173700.0,1.0,1.0,True,1.0,-60.74139,-40.582993,-63.528088,-6.0188937e+16,-1.0,100.0,-63.528088,952.4857,,100.0,99304550.0,195
0.4189424,1,100,1932.8380081653595,92.44,0.011308716,0.86936134,592469.8,2.0,-62.6919636926055,0.86936134,,48.803947,22210522.0,9.878575,,27.12172,-89.81368,19600,1.9628053e+33,[-0.249  3.268],-912.5639,2385682,294634600.0,1.0,1.0,True,1.0,-62.691963,-41.009735,-65.42311,-3.5174443e+18,-1.0,100.0,-65.42311,833.1738,,100.0,2686364.5,196
0.4189424,1,100,1940.0934376716614,89.9,0.025079435,0.85158384,436290.1,2.0,-61.478522397875786,0.85158384,,48.319298,40786310.0,9.363892,,27.65827,-89.13679,19700,1.9730174e+25,[-0.196  3.381],-930.483,2394672,116638824.0,1.0,1.0,True,1.0,-61.478527,-40.81749,-59.858833,-345689030000000.0,-1.0,100.0,-59.858833,852.6621,,100.0,4058015.5,197
0.4189424,1,100,1946.9213540554047,88.36,0.80296797,0.8622609,723624450.0,2.0,-60.47341602474451,0.8622609,,40.203873,72159986000.0,7.6747036,,19.957722,-80.43114,19800,2.4879118e+30,[-0.127  3.276],-511.0866,2403508,177144320.0,1.0,1.0,True,1.0,-60.47341,-40.227264,-55.812355,-8.4983e+16,-1.0,100.0,-55.812355,457.2117,,100.0,7179643000.0,198
0.4189424,1,100,1954.6324527263641,91.53,0.15058687,0.8550154,318919170.0,2.0,-62.628972606658934,0.8550154,,35.83397,31082540000.0,9.731723,,23.08376,-85.71273,19900,3.3321697e+31,[-0.142  3.152],-670.36707,2412661,61067964000.0,1.0,1.0,True,1.0,-62.628975,-49.87876,-63.405125,-2.4707696e+17,-1.0,100.0,-63.405125,627.5663,,100.0,3092871700.0,199
0.4189424,1,100,1962.8960773944855,89.73,0.053728845,0.8654611,477.58548,2.0,-61.0951751615107,0.8654611,,37.028687,24931.47,7.781242,,25.126215,-86.22139,20000,274457580000.0,[-0.13   3.277],-737.5762,2421634,264046.78,1.0,1.0,True,1.0,-61.09517,-49.192703,-57.80622,-24207842.0,-1.0,100.0,-57.80622,691.87445,,100.0,2561.3508,200
0.4189424,1,100,1970.6061778068542,88.95,0.36718684,0.8532555,6682494.5,2.0,-60.67315820604563,0.8532555,,34.63872,388454660.0,8.738461,,24.065567,-84.73872,20100,4.9943225e+30,[0.115 3.227],-695.5054,2430529,2566911700.0,1.0,1.0,True,1.0,-60.673153,-50.100002,-64.88819,-8.938009e+16,-1.0,100.0,-64.88819,655.5122,,100.0,41269068.0,201
0.4189424,1,100,1979.2285704612732,90.91,0.29438972,0.8697865,473729.88,2.0,-62.46134893998504,0.8697865,,46.3725,27175138.0,9.78526,,24.25696,-86.71831,20200,1.7447588e+36,[0.099 3.103],-755.8283,2439620,76242904.0,1.0,1.0,True,1.0,-62.461353,-40.345806,-69.0624,-9.4682025e+19,-1.0,100.0,-69.0624,684.15137,,100.0,2785855.0,202
0.4189424,1,100,1987.4089200496674,90.36,0.36515585,0.86014104,23684536.0,2.0,-61.69820100933313,0.86014104,,36.302845,2152079400.0,9.038815,,24.534863,-86.23306,20300,8.927693e+28,[0.093 2.978],-727.588,2448656,4445549600.0,1.0,1.0,True,1.0,-61.698204,-49.930218,-60.480885,-1.3125923e+16,-1.0,100.0,-60.480885,683.65955,,100.0,214561820.0,203
