MinBehavPdf,ReturnStepMax,MeanD2-0,Penalization,VarianceInitializer,ReturnStepMaxmin,EpRewMean,ESSRenyiHarmonic,TimestepsSoFar,LearnableVariance,InitialBound,Bound,WReturnMean,StdIW,InitialReturnMax,MeanEntropy,Epsilon,InitialReturnMean,MaxIW,MinIW,Weights,ReturnMeanIW,EpThisIter,Inner Iteration,OptimizationReturnMin,EmpiricalD2Arithmetic,Iteration,InitialReturnMin,MeanIW,EmpiricalD2Harmonic,InitialReturnStd,EpLenMean,MinTargetPdf,EpisodesSoFar,DivergenceHarmonic,TimeElapsed,ESSRenyiArithmetic,OptimizationReturnMax,StdWReturnMean,OptimizationReturnMean
-65.38913,0.8647945,1.0,True,-1.0,0.8647945,-63.014139984995126,100.0,1680339,,-1537.2012,-7.263405e+18,1453.3882,25407358.0,-49.27864,0.4189424,2.0,-63.014145,238216060.0,0.22010872,[-0.177  2.373],906508800.0,100,1,,1.0,136,-99.423035,3698206.0,1.0,11.304013,91.16,-65.38913,13600,7.509888e+33,1273.1610918045044,100.0,50.144394,,36.408897
-76.89054,0.86371577,1.0,True,-1.0,0.86371577,-65.10207877889276,100.0,1689725,,-1645.8981,-34933636.0,1551.9772,1228.3665,-49.62397,0.4189424,2.0,-65.10208,9161.983,0.13727261,[-0.201  2.495],493495.25,100,1,,1.0,137,-102.70612,343.4643,1.0,11.743638,93.86,-76.89054,13700,134455360000.0,1282.1477608680725,100.0,53.082153,,37.604042
-67.32928,0.8549082,1.0,True,-1.0,0.8549082,-63.55631680369377,100.0,1699016,,-673.24774,-4.8636184e+16,604.4407,7718023.5,-40.748543,0.4189424,2.0,-63.55632,68842040.0,0.088774,[0.044 2.444],578896200.0,100,1,,1.0,138,-86.18273,1504955.2,1.0,9.616963,92.91,-67.32928,13800,4.9960907e+29,1290.0232207775116,100.0,45.43419,,22.626413
-67.97455,0.8584682,1.0,True,-1.0,0.8584682,-64.08494503721595,100.0,1708321,,-963.5246,-2084289.8,875.6582,354.664,-40.01863,0.4189424,2.0,-64.08494,2578.3677,0.06350155,[0.013 2.323],66953.734,100,1,,1.0,139,-91.36128,122.96298,1.0,11.474307,93.05,-67.97455,13900,527091260.0,1298.5524711608887,100.0,51.34265,,27.276335
-63.184505,0.8634833,1.0,True,-1.0,0.8634833,-64.06852435305714,100.0,1717672,,-748.7908,-2.621023e+17,674.0027,54001412.0,-40.496002,0.4189424,2.0,-64.06853,540337300.0,0.04826817,[0.124 2.381],2327184100.0,100,1,,1.0,140,-87.86373,7638313.0,1.0,10.3822365,93.51,-63.184505,14000,1.228157e+31,1306.7358832359314,100.0,47.36773,,23.795208
-73.51956,0.86090076,1.0,True,-1.0,0.86090076,-66.6570530666411,100.0,1727360,,-1434.3164,-1.4042979e+19,1346.2313,1068890200.0,-50.481323,0.4189424,2.0,-66.65706,10000127000.0,0.013648357,[0.111 2.257],97797780000.0,100,1,,1.0,141,-101.88764,160702660.0,1.0,10.248761,96.88,-73.51956,14100,2.5415283e+34,1315.8912680149078,100.0,51.40632,,35.230587
-67.16931,0.8576474,1.0,True,-1.0,0.8576474,-65.6903799469769,100.0,1736923,,-959.2058,-61002528000000.0,897.2956,1637867.2,-50.715073,0.4189424,2.0,-65.690384,16190166.0,0.0027382076,[0.1   2.132],110763690.0,100,1,,1.0,142,-93.8119,228871.1,1.0,10.318716,95.63,-67.16931,14200,9.7085754e+23,1325.1348419189453,100.0,43.096825,,28.12152
-63.626247,0.8634412,1.0,True,-1.0,0.8634412,-65.62379481956363,100.0,1746462,,-638.2497,-5.725195e+18,591.5287,433569180.0,-50.124096,0.4189424,2.0,-65.623795,4074281500.0,0.20566693,[-0.131  2.23 ],16722215000.0,100,1,,1.0,143,-87.56273,64513816.0,1.0,10.498181,95.39,-63.626247,14300,1.5015615e+34,1333.6938347816467,100.0,37.438633,,21.938936
-76.50606,0.8601829,1.0,True,-1.0,0.8601829,-68.01237555637955,100.0,1756307,,-2267.5767,-2.9457844e+17,2137.1133,33370374000.0,-49.93428,0.4189424,2.0,-68.012375,335392240000.0,0.13509595,[-0.135  2.355],5849657000000.0,100,1,,1.0,144,-112.496155,3361415200.0,1.0,12.582001,98.45,-76.50606,14400,5.097864e+30,1342.7728686332703,100.0,62.561874,,44.483776
-74.4547,0.8660297,1.0,True,-1.0,0.8660297,-65.1475902043283,100.0,1765864,,-3803.6829,-2442792.0,3619.3127,141.55305,-49.776573,0.4189424,2.0,-65.14759,800.6996,0.014456621,[-0.11   2.478],137465.95,100,1,,1.0,145,-124.14906,46.456253,1.0,11.753254,95.57,-74.4547,14500,156335630.0,1350.4571814537048,100.0,74.37249,,59.00147
-68.942535,0.85994893,1.0,True,-1.0,0.85994893,-64.71058222457766,100.0,1775274,,-1327.735,-13397412.0,1249.6417,15599.668,-49.944756,0.4189424,2.0,-64.71058,116330.69,0.049737334,[-0.102  2.416],1293514.4,100,1,,1.0,146,-98.34777,2656.691,1.0,10.8711195,94.1,-68.942535,14600,24021678000.0,1358.6760096549988,100.0,48.403015,,33.63719
-75.90172,0.86263967,1.0,True,-1.0,0.86263967,-62.054167235940696,100.0,1784318,,-1139.9943,-7.9960815e+17,1049.111,9598991.0,-40.453053,0.4189424,2.0,-62.05417,71619896.0,0.9628396,[0.005 2.481],1117755000.0,100,1,,1.0,147,-92.669556,2123506.0,1.0,10.573975,90.44,-75.90172,14700,7.740441e+31,1367.407057762146,100.0,52.216503,,30.615389
-63.713364,0.8540568,1.0,True,-1.0,0.8540568,-63.898864806443456,100.0,1793606,,-1236.6726,-9743357000000000.0,1135.8876,19038304.0,-40.93912,0.4189424,2.0,-63.89887,190619200.0,0.09677919,[-0.013  2.357],896727740.0,100,1,,1.0,148,-95.926674,2357481.5,1.0,10.493197,92.88,-63.713364,14800,9.345489e+27,1375.8847305774689,100.0,54.987553,,32.02781
-62.817253,0.85931385,1.0,True,-1.0,0.85931385,-64.26966965928673,100.0,1802980,,-2117.5337,-52442340000.0,2007.3439,1659249.9,-50.13618,0.4189424,2.0,-64.26968,16594981.0,0.007812876,[-0.05   2.476],408498100.0,100,1,,1.0,149,-107.63208,196151.22,1.0,11.271438,93.74,-62.817253,14900,2.2298048e+17,1384.582775592804,100.0,57.4959,,43.36241
-61.84524,0.8633853,1.0,True,-1.0,0.8633853,-62.653394224643705,100.0,1812115,,-996.59375,-7.31537e+19,936.64154,663121100.0,-49.114502,0.4189424,2.0,-62.653393,6657405400.0,0.15190174,[-0.135  2.385],27823310000.0,100,1,,1.0,150,-91.524635,72915690.0,1.0,10.153472,91.35,-61.84524,15000,1.4888008e+36,1393.4519679546356,100.0,42.410133,,28.87124
-57.828056,0.86298645,1.0,True,-1.0,0.86298645,-62.44754305556417,100.0,1821193,,-902.4486,-2.6848057e+16,818.6906,111754760.0,-39.307175,0.4189424,2.0,-62.447544,780728900.0,0.03620418,[-0.135  2.51 ],7557453000.0,100,1,,1.0,151,-89.43513,19947530.0,1.0,9.5058365,90.78,-57.828056,15100,1.0274202e+29,1401.0292687416077,100.0,50.127953,,26.987585
-68.055435,0.8632381,1.0,True,-1.0,0.8632381,-63.468785078376534,100.0,1830392,,-1136.1766,-5560791300000000.0,1040.0342,94783496.0,-40.329113,0.4189424,2.0,-63.46878,952934300.0,0.00089058833,[-0.116  2.387],5014199300.0,100,1,,1.0,152,-94.03519,10043916.0,1.0,10.2824745,91.99,-68.055435,15200,3.3451946e+27,1409.039869070053,100.0,53.706074,,30.5664
-62.094574,0.8638905,1.0,True,-1.0,0.8638905,-65.75826537057758,100.0,1839921,,-696.87463,-99895080000.0,621.7232,2249646.5,-40.557983,0.4189424,2.0,-65.75827,22612672.0,0.011731246,[-0.076  2.268],10113071.0,100,1,,1.0,153,-88.04042,251398.34,1.0,11.190566,95.29,-62.094574,15300,1.766488e+18,1417.302698135376,100.0,47.482437,,22.282158
-75.91887,0.86094165,1.0,True,-1.0,0.86094165,-65.70943839356303,100.0,1849497,,-2255.3096,-6913622500.0,2092.3855,9452.123,-39.828217,0.4189424,2.0,-65.70944,89133.98,0.08281373,[-0.318  2.204],1890043.8,100,1,,1.0,154,-109.74142,1826.7747,1.0,12.392354,95.76,-75.91887,15400,1799615200000000.0,1425.5180537700653,100.0,69.9132,,44.03198
-70.96068,0.86424506,1.0,True,-1.0,0.86424506,-66.25713408604264,100.0,1859075,,-1667.4133,-3.426486e+18,1566.5242,1388664800.0,-48.957634,0.4189424,2.0,-66.25713,13959106000.0,0.06691307,[-0.566  2.172],79546245000.0,100,1,,1.0,155,-103.97328,142606270.0,1.0,12.000687,95.78,-70.96068,15500,1.1534411e+33,1434.3984835147858,100.0,55.015648,,37.71615
-64.74342,0.864228,1.0,True,-1.0,0.864228,-64.95566979438067,100.0,1868500,,-976.8861,-7.4303635e+17,911.9316,6844834.5,-49.132263,0.4189424,2.0,-64.95567,65142536.0,0.020847654,[-0.535  2.293],481292930.0,100,1,,1.0,156,-93.27625,1171458.8,1.0,10.4821825,94.25,-64.74342,15600,1.3085077e+32,1442.6916589736938,100.0,44.14399,,28.320583
-67.2431,0.85837567,1.0,True,-1.0,0.85837567,-63.88305386066437,100.0,1877789,,-2390.7166,-4.44259e+16,2268.0352,240389420.0,-49.762123,0.4189424,2.0,-63.883053,2381444000.0,0.037654147,[-0.576  2.411],50862360000.0,100,1,,1.0,157,-110.429535,30149858.0,1.0,10.07274,92.89,-67.2431,15700,1.31127e+29,1451.2301831245422,100.0,60.66741,,46.54648
-64.789825,0.86381686,1.0,True,-1.0,0.86381686,-63.03118284448981,100.0,1886976,,-1016.17145,-3.776599e+16,954.47943,13156206.0,-49.170094,0.4189424,2.0,-63.03118,115340620.0,0.1334818,[-0.604  2.533],1012525440.0,100,1,,1.0,158,-92.19121,2619891.5,1.0,10.206489,91.87,-64.789825,15800,3.7472926e+29,1458.4866456985474,100.0,43.021114,,29.160027
-68.83819,0.86135626,1.0,True,-1.0,0.86135626,-64.15992082268,100.0,1896313,,-593.3716,-20307727000000.0,550.5171,19447332.0,-49.57525,0.4189424,2.0,-64.15992,194668220.0,0.060401823,[-0.625  2.656],396876500.0,100,1,,1.0,159,-85.43147,2250459.8,1.0,9.901425,93.37,-68.83819,15900,2.2453802e+23,1466.7042272090912,100.0,35.856224,,21.271551
-64.54599,0.86773336,1.0,True,-1.0,0.86773336,-63.72394567340612,100.0,1905574,,-1038.3257,-2.2493817e+18,973.9493,56378748.0,-48.98709,0.4189424,2.0,-63.723946,566005200.0,0.007849441,[-0.697  2.554],3595739600.0,100,1,,1.0,160,-92.93413,6569003.0,1.0,10.987017,92.61,-64.54599,16000,1.2208165e+33,1474.3812956809998,100.0,43.947037,,29.21018
-67.82616,0.8587159,1.0,True,-1.0,0.8587159,-63.357243963032964,100.0,1914754,,-1399.2848,-3734362400000000.0,1288.8182,57494300.0,-39.964325,0.4189424,2.0,-63.357243,570670800.0,0.01713155,[-0.685  2.678],2089342700.0,100,1,,1.0,161,-97.532135,7062888.5,1.0,10.995229,91.8,-67.82616,16100,1.1427627e+27,1482.6672155857086,100.0,57.56781,,34.17489
-63.48968,0.85913986,1.0,True,-1.0,0.85913986,-64.95551301240921,100.0,1924193,,-2847.481,-786361160000.0,2652.9927,142012.98,-38.70059,0.4189424,2.0,-64.95551,1037081.5,0.0120103145,[-0.736  2.564],41333330.0,100,1,,1.0,162,-115.08631,27190.412,1.0,11.827747,94.39,-63.48968,16200,1.6345267e+19,1489.930990934372,100.0,76.38573,,50.130795
-59.190323,0.85849357,1.0,True,-1.0,0.85849357,-65.93787880286574,100.0,1933753,,-632.03534,-364994340000000.0,582.7291,259683870.0,-49.066864,0.4189424,2.0,-65.93788,2609943300.0,0.7612244,[-0.972  2.645],5240854000.0,100,1,,1.0,163,-87.52745,27732004.0,1.0,10.799054,95.6,-59.190323,16300,5.479472e+25,1498.8975620269775,100.0,38.460587,,21.589573
-62.96511,0.863556,1.0,True,-1.0,0.863556,-63.924628160595894,100.0,1943076,,-851.69885,-557631400000000.0,794.532,3543177.0,-48.82563,0.4189424,2.0,-63.92463,29366522.0,0.00087023666,[-0.92   2.758],357269440.0,100,1,,1.0,164,-90.23894,654511.6,1.0,10.103918,93.23,-62.96511,16400,9.514296e+25,1507.9470753669739,100.0,41.413307,,26.314306
-60.817207,0.86388624,1.0,True,-1.0,0.86388624,-62.71999383360148,100.0,1952160,,-761.9519,-1.4807157e+17,712.3019,31217630.0,-49.03258,0.4189424,2.0,-62.719994,255381400.0,0.0020638192,[-0.858  2.867],655272900.0,100,1,,1.0,165,-87.62726,6150590.0,1.0,9.588022,90.84,-60.817207,16500,8.8935704e+30,1516.842407464981,100.0,38.594677,,24.907263
-65.46939,0.8624477,1.0,True,-1.0,0.8624477,-60.566926488280295,100.0,1960966,,-1014.92584,-6.009986e+16,958.2278,1845694500.0,-49.08306,0.4189424,2.0,-60.566925,18245597000.0,0.025951657,[-0.852  2.992],83798745000.0,100,1,,1.0,166,-90.326294,219405920.0,1.0,8.521024,88.06,-65.46939,16600,1.1235111e+30,1523.8517940044403,100.0,41.243233,,29.759367
-70.12988,0.86370105,1.0,True,-1.0,0.86370105,-61.47109300404787,100.0,1969885,,-1111.6266,-5.2246276e+16,1019.7995,59030380.0,-39.31722,0.4189424,2.0,-61.47109,561279200.0,0.22513941,[-0.842  2.867],3324441000.0,100,1,,1.0,167,-91.804634,9271647.0,1.0,9.983777,89.19,-70.12988,16700,3.2369234e+29,1530.6878159046173,100.0,52.487415,,30.333542
-58.452656,0.8546908,1.0,True,-1.0,0.8546908,-60.643391799032685,100.0,1978759,,-846.2905,-1.241336e+17,770.9674,17262146.0,-39.496895,0.4189424,2.0,-60.643394,161913470.0,0.28269634,[-0.825  2.991],1897907600.0,100,1,,1.0,168,-87.03414,3033699.2,1.0,8.631091,88.74,-58.452656,16800,2.715721e+30,1537.2788093090057,100.0,47.537247,,26.390749
-58.027603,0.8608653,1.0,True,-1.0,0.8608653,-63.065969026088716,100.0,1987881,,-648.90924,-9036544000000.0,605.51276,427309.56,-49.889122,0.4189424,2.0,-63.065968,3537564.0,0.23071682,[-0.831  2.866],24190326.0,100,1,,1.0,169,-85.97138,95632.95,1.0,8.991934,91.22,-58.027603,16900,4.3358077e+22,1545.1500988006592,100.0,36.08226,,22.905413
-70.28421,0.85861003,1.0,True,-1.0,0.85861003,-62.24277727395296,100.0,1997013,,-578.3285,-5.751495e+18,515.6481,25493048.0,-39.913963,0.4189424,2.0,-62.24278,212703000.0,0.12444245,[-0.891  2.976],1592195000.0,100,1,,1.0,170,-83.27859,4118826.2,1.0,8.552356,91.32,-70.28421,17000,8.419022e+33,1552.309599161148,100.0,43.364624,,21.03581
-65.12979,0.86122215,1.0,True,-1.0,0.86122215,-62.14662383273244,100.0,2006062,,-877.8262,-1.1003119e+16,801.0532,194067380.0,-40.25254,0.4189424,2.0,-62.14662,1945978000.0,0.025801813,[-0.92   2.854],3277572000.0,100,1,,1.0,171,-88.24502,21417358.0,1.0,10.951123,90.49,-65.12979,17100,2.0539085e+28,1560.2245509624481,100.0,47.992477,,26.098394
-63.164085,0.86650646,1.0,True,-1.0,0.86650646,-64.1874019998312,100.0,2015353,,-1880.1293,-1.812518e+16,1774.0688,21007862.0,-48.537064,0.4189424,2.0,-64.1874,211184660.0,0.5660134,[-0.96   2.736],2587241200.0,100,1,,1.0,172,-104.94514,2171616.0,1.0,10.624309,92.91,-63.164085,17200,2.920398e+28,1567.6071598529816,100.0,56.408073,,40.757736
-67.225845,0.859023,1.0,True,-1.0,0.859023,-63.843363789767025,100.0,2024585,,-1181.4156,-2.4010185e+17,1110.7045,98571680.0,-49.483017,0.4189424,2.0,-63.843365,971388200.0,0.42989781,[-0.908  2.85 ],3969148700.0,100,1,,1.0,173,-95.5416,12550181.0,1.0,10.292046,92.32,-67.225845,17300,1.1528985e+31,1575.6196410655975,100.0,46.058586,,31.698242
-65.51024,0.85896796,1.0,True,-1.0,0.85896796,-62.76460084915161,100.0,2033706,,-1220.0222,-2050418.0,1148.8281,99.05601,-49.12564,0.4189424,2.0,-62.7646,557.96857,0.068184935,[-0.933  2.727],44253.234,100,1,,1.0,174,-95.34125,46.002853,1.0,9.358964,91.21,-65.51024,17400,794001000.0,1583.5829184055328,100.0,46.215607,,32.576645
-69.3645,0.86306334,1.0,True,-1.0,0.86306334,-62.05436033844948,100.0,2042730,,-1063.7242,-3.0774636e+19,1000.4108,551875100.0,-48.637463,0.4189424,2.0,-62.05436,4269777700.0,0.04526425,[-1.037  2.795],9366985000.0,100,1,,1.0,175,-92.22019,81997220.0,1.0,9.50965,90.24,-69.3645,17500,2.3624935e+35,1592.0557298660278,100.0,43.58273,,30.165833
-74.92203,0.86719984,1.0,True,-1.0,0.86719984,-62.709040671437975,100.0,2051837,,-2304.8008,-5127984000000000.0,2190.48,261063.03,-49.775627,0.4189424,2.0,-62.709038,2049917.1,0.008851662,[-1.051  2.92 ],76917790.0,100,1,,1.0,176,-108.33926,57298.73,1.0,10.409774,91.07,-74.92203,17600,2.011981e+27,1600.3157534599304,100.0,58.56363,,45.630215
-60.309853,0.865282,1.0,True,-1.0,0.865282,-61.07385532483458,100.0,2060752,,-921.5598,-6.98411e+17,840.2386,207469580.0,-39.32467,0.4189424,2.0,-61.073853,1952893800.0,0.14516588,[-1.12   3.024],21833611000.0,100,1,,1.0,177,-88.71836,31127874.0,1.0,8.718937,89.15,-60.309853,17700,7.375283e+31,1608.9787073135376,100.0,49.393692,,27.644505
-61.138958,0.8590073,1.0,True,-1.0,0.8590073,-62.821077549159526,100.0,2069916,,-768.1105,-2.960715e+18,717.54895,25821038.0,-49.164307,0.4189424,2.0,-62.82108,257343170.0,0.2327793,[-1.145  3.146],1049857500.0,100,1,,1.0,178,-88.111755,3385528.8,1.0,8.827831,91.64,-61.138958,17800,3.4286216e+33,1617.7764730453491,100.0,38.94745,,25.290678
-62.259605,0.8592594,1.0,True,-1.0,0.8592594,-62.10797325119376,100.0,2078947,,-1699.6987,-2287832000000.0,1575.8455,440233.4,-39.385487,0.4189424,2.0,-62.107967,4398440.0,0.10859448,[-1.164  3.023],87716730.0,100,1,,1.0,179,-100.342545,58646.86,1.0,10.675351,90.31,-62.259605,17900,3.411626e+20,1625.540673494339,100.0,60.957058,,38.23457
-61.234886,0.85874945,1.0,True,-1.0,0.85874945,-60.191546022892,100.0,2087672,,-746.88696,-55448296000000.0,703.1811,1400463.2,-49.112423,0.4189424,2.0,-60.191547,13946364.0,0.91015613,[-0.925  3.094],51438732.0,100,1,,1.0,180,-85.32321,197160.62,1.0,8.4605255,87.25,-61.234886,18000,1.6094081e+24,1633.2688794136047,100.0,36.21079,,25.131664
-61.441017,0.8635941,1.0,True,-1.0,0.8635941,-61.54120359241963,100.0,2096642,,-742.35443,-1.2401266e+17,673.6753,2618521.8,-40.691193,0.4189424,2.0,-61.54121,24147768.0,0.39017412,[-0.864  3.203],127419784.0,100,1,,1.0,181,-86.08354,469682.6,1.0,8.446829,89.7,-61.441017,18100,3.2601982e+30,1640.891365289688,100.0,45.39235,,24.54234
-65.370865,0.86296546,1.0,True,-1.0,0.86296546,-60.860465346574784,100.0,2105457,,-1100.4928,-3.0688813e+17,1039.2343,242307740.0,-48.94616,0.4189424,2.0,-60.86047,2353232600.0,0.13616695,[-0.892  3.081],14126036000.0,100,1,,1.0,182,-91.81594,31058370.0,1.0,8.999601,88.15,-65.370865,18200,2.50956e+31,1648.056387424469,100.0,42.86978,,30.955473
-73.0701,0.8596051,1.0,True,-1.0,0.8596051,-61.95275233104825,100.0,2114479,,-1062.7141,-2.905165e+16,1001.33923,80727330.0,-49.061756,0.4189424,2.0,-61.952755,808097200.0,0.016558293,[-0.884  2.956],4200413200.0,100,1,,1.0,183,-91.97258,9165426.0,1.0,10.007461,90.22,-73.0701,18300,2.2403536e+29,1655.4936873912811,100.0,42.910824,,30.019827
-65.2875,0.8696528,1.0,True,-1.0,0.8696528,-61.61858200162649,100.0,2123406,,-680.13654,-7.58181e+16,638.3343,749763260.0,-49.83845,0.4189424,2.0,-61.61858,6160476700.0,0.650566,[-0.918  3.076],19235369000.0,100,1,,1.0,184,-85.252075,125085070.0,1.0,8.932652,89.27,-65.2875,18400,3.2893246e+30,1662.5309007167816,100.0,35.413624,,23.633492
-61.061943,0.8595855,1.0,True,-1.0,0.8595855,-59.68622851997614,100.0,2132083,,-2438.64,-5.2767614e+17,2325.6162,959751.94,-48.84726,0.4189424,2.0,-59.68623,8502507.0,0.00526661,[-0.911  3.201],324957800.0,100,1,,1.0,185,-107.07871,199611.98,1.0,8.920139,86.77,-61.061943,18500,2.17945e+31,1669.3612871170044,100.0,58.231453,,47.392487
-67.93533,0.86477375,1.0,True,-1.0,0.86477375,-60.415917998105286,100.0,2140893,,-1032.2649,-360519300.0,976.24835,721.3958,-49.295097,0.4189424,2.0,-60.415916,6079.2173,0.14194924,[-0.859  3.315],105495.914,100,1,,1.0,186,-90.29002,149.616,1.0,9.153479,88.1,-67.93533,18600,41392800000000.0,1675.998214483261,100.0,40.994926,,29.874107
-61.283787,0.86109275,1.0,True,-1.0,0.86109275,-61.43813278436661,100.0,2149852,,-1129.2151,-1.2563816e+19,1039.5321,4886944300.0,-40.24051,0.4189424,2.0,-61.438133,48757390000.0,0.16190471,[-0.611  3.344],52880910000.0,100,1,,1.0,187,-92.11157,578193340.0,1.0,9.933393,89.59,-61.283787,18700,1.9623886e+34,1683.1250960826874,100.0,51.871063,,30.673435
-74.76264,0.85850525,1.0,True,-1.0,0.85850525,-60.17393813326955,100.0,2158626,,-725.1646,-2.8019527e+16,660.6673,428008420.0,-40.51394,0.4189424,2.0,-60.173935,4274177800.0,0.11632279,[-0.597  3.22 ],31007533000.0,100,1,,1.0,188,-84.50263,51628504.0,1.0,8.29349,87.74,-74.76264,18800,1.8871173e+29,1689.750411272049,100.0,43.988693,,24.328697
-64.75685,0.8588697,1.0,True,-1.0,0.8588697,-60.88371214419603,100.0,2167515,,-921.93964,-1.3589217e+17,842.7959,4847811.5,-39.785564,0.4189424,2.0,-60.883717,25936834.0,0.0017757333,[-0.577  3.096],884015360.0,100,1,,1.0,189,-88.51381,1533288.4,1.0,8.909188,88.89,-64.75685,18900,2.9478695e+30,1696.779227733612,100.0,48.728245,,27.630098
-59.067272,0.8615987,1.0,True,-1.0,0.8615987,-60.73298395514488,100.0,2176367,,-878.71826,-3.6498072e+17,805.0419,26563496.0,-40.21398,0.4189424,2.0,-60.73298,212615400.0,0.36208206,[-0.547  3.218],2425046500.0,100,1,,1.0,190,-87.22858,5619988.5,1.0,10.150146,88.52,-59.067272,19000,2.4538701e+31,1703.819982767105,100.0,47.014595,,26.49559
-70.46776,0.86630106,1.0,True,-1.0,0.86630106,-61.982268585711715,100.0,2185373,,-1191.6998,-3.36677e+17,1097.3927,728033900.0,-39.762466,0.4189424,2.0,-61.98227,7265686000.0,0.03510288,[-0.555  3.093],38914204000.0,100,1,,1.0,191,-92.95404,89386940.0,1.0,11.753383,90.06,-70.46776,19100,1.2743771e+31,1712.1544077396393,100.0,53.191574,,30.971773
-63.284878,0.8618491,1.0,True,-1.0,0.8618491,-61.63198555842042,100.0,2194337,,-672.3039,-1.1470129e+17,605.7265,4585975.5,-40.004227,0.4189424,2.0,-61.63198,31299640.0,0.006812121,[-0.557  3.218],510272640.0,100,1,,1.0,192,-84.69655,1002446.75,1.0,8.587923,89.64,-63.284878,19200,2.9678875e+30,1719.6732957363129,100.0,44.69232,,23.064564
-60.184933,0.85818714,1.0,True,-1.0,0.85818714,-60.01766860723495,100.0,2203092,,-490.77448,-4.09432e+16,438.33716,12570202.0,-39.374607,0.4189424,2.0,-60.017666,119454024.0,0.4635784,[-0.563  3.343],680919600.0,100,1,,1.0,193,-79.03821,2205652.2,1.0,8.749641,87.55,-60.184933,19300,6.0958947e+29,1727.3214192390442,100.0,39.6636,,19.02054
-69.53233,0.85809994,1.0,True,-1.0,0.85809994,-62.04551523417234,100.0,2212168,,-742.127,-10225167000000.0,693.6305,5924201.0,-48.751755,0.4189424,2.0,-62.045517,52794300.0,0.058077898,[-0.574  3.218],328294300.0,100,1,,1.0,194,-86.89606,1052192.2,1.0,8.722447,90.76,-69.53233,19400,4.4446417e+22,1735.4257190227509,100.0,38.144302,,24.85054
-65.673515,0.86558497,1.0,True,-1.0,0.86558497,-63.10436615526676,100.0,2221395,,-892.6946,-799218.4,807.13245,381.6301,-39.27058,0.4189424,2.0,-63.10436,3235.0835,0.049699023,[-0.645  3.115],48117.074,100,1,,1.0,195,-89.936066,88.2201,1.0,9.3376875,92.27,-65.673515,19500,77053210.0,1743.0611238479614,100.0,50.665485,,26.8317
-60.854744,0.86150265,1.0,True,-1.0,0.86150265,-61.3356002266705,100.0,2230339,,-976.6727,-3.5413607e+16,896.875,409493.7,-40.50943,0.4189424,2.0,-61.3356,2860787.8,0.16258426,[-0.636  3.177],47346692.0,100,1,,1.0,196,-89.43816,100710.55,1.0,10.349922,89.44,-60.854744,19600,1.9693681e+29,1750.3619096279144,100.0,48.928734,,28.102564
-57.97157,0.85846174,1.0,True,-1.0,0.85846174,-60.482454304099086,100.0,2239157,,-769.8289,-3247177300000000.0,701.17334,128112824.0,-39.91719,0.4189424,2.0,-60.482452,1287764200.0,0.16704156,[-0.573  3.285],2568960500.0,100,1,,1.0,197,-85.30187,13727401.0,1.0,9.22875,88.18,-57.97157,19700,2.2367456e+27,1757.872892856598,100.0,45.38468,,24.819416
-60.845074,0.86838496,1.0,True,-1.0,0.86838496,-61.00063467949629,100.0,2248112,,-618.896,-5.1451866e+16,556.74786,417198.62,-39.869827,0.4189424,2.0,-61.000633,2454684.2,0.18945192,[-0.627  3.172],33902190.0,100,1,,1.0,198,-83.05003,127532.38,1.0,8.400708,89.55,-60.845074,19800,6.853396e+29,1765.5396296977997,100.0,43.180206,,22.049397
-61.727844,0.8603224,1.0,True,-1.0,0.8603224,-60.0838540931046,100.0,2256870,,-633.4952,-3.3622623e+18,595.7981,136409220.0,-49.528534,0.4189424,2.0,-60.08385,1205412400.0,0.21044622,[-0.641  3.297],3907291000.0,100,1,,1.0,199,-83.15856,19945000.0,1.0,7.9596467,87.58,-61.727844,19900,7.954204e+33,1772.6709289550781,100.0,33.630028,,23.074707
-59.89717,0.8516085,1.0,True,-1.0,0.8516085,-60.24660871565342,100.0,2265649,,-685.7686,-6465040400000.0,623.1791,1398428400.0,-40.12771,0.4189424,2.0,-60.246613,14054964000.0,0.027127681,[-0.637  3.172],25990687000.0,100,1,,1.0,200,-83.46096,140797570.0,1.0,9.180034,87.79,-59.89717,20000,1.0582807e+22,1780.7127969264984,100.0,43.333252,,23.214354
-53.24624,0.85395813,1.0,True,-1.0,0.85395813,-59.82084140077233,100.0,2274338,,-698.9256,-1.3358501e+17,658.18445,19978278.0,-49.085556,0.4189424,2.0,-59.82084,196428670.0,0.23773657,[-0.869  3.266],765636030.0,100,1,,1.0,201,-84.04695,2949841.2,1.0,8.442753,86.89,-53.24624,20100,1.0749864e+31,1787.8247368335724,100.0,34.961395,,24.226109
-52.415253,0.859971,1.0,True,-1.0,0.859971,-58.73282104983926,100.0,2282880,,-703.7523,-2.7616757e+19,642.85815,2324156200.0,-40.10398,0.4189424,2.0,-58.732822,23363195000.0,0.18705912,[-0.893  3.388],24733456000.0,100,1,,1.0,202,-82.84641,245038740.0,1.0,7.8353605,85.42,-52.415253,20200,2.0566054e+35,1795.3078126907349,100.0,42.74243,,24.113594
