InitialBound,OptimizationReturnMin,WReturnMean,VarianceInitializer,ESSRenyiArithmetic,MeanD2-0,TimestepsSoFar,MinTargetPdf,ReturnMeanIW,ReturnStepMax,InitialReturnMean,EpLenMean,DivergenceHarmonic,InitialReturnStd,InitialReturnMin,MeanEntropy,EpisodesSoFar,EpThisIter,Weights,EmpiricalD2Arithmetic,MeanIW,Inner Iteration,StdWReturnMean,StdIW,OptimizationReturnMean,ESSRenyiHarmonic,EpRewMean,TimeElapsed,OptimizationReturnMax,MaxIW,InitialReturnMax,LearnableVariance,Iteration,ReturnStepMaxmin,Epsilon,MinIW,EmpiricalD2Harmonic,MinBehavPdf,Bound,Penalization
-832.5206,,776.77814,-1.0,100.0,1.0,1617078,-66.72407,12502305000.0,0.86315536,-64.76936,94.0,6.289904e+31,10.694468,-90.50662,0.4189424,13600,100,[-0.278  2.22 ],1.0,32011356.0,1,,278549760.0,25.737259,100.0,-64.76936216384172,1816.2705826759338,40.89387,2791549700.0,-49.61275,,136,0.86315536,2.0,0.11377,1.0,-66.72407,-4.4209665e+17,True
-1556.7434,,1438.1079,-1.0,100.0,1.0,1626248,-66.116714,13914270000.0,0.8622278,-63.05027,91.7,1.5260211e+32,10.718223,-99.42647,0.4189424,13700,100,[-0.293  2.344],1.0,18252462.0,1,,113777470.0,36.376198,100.0,-63.05027105093002,1826.3789594173431,59.658337,850394300.0,-39.76813,,137,0.8622278,2.0,0.046482127,1.0,-66.116714,-1.4655522e+18,True
-779.5776,,726.787,-1.0,100.0,1.0,1635645,-77.422516,8311762400.0,0.87071943,-64.843666,93.97,4.446847e+29,10.952823,-89.47744,0.4189424,13800,100,[-0.283  2.219],1.0,29216064.0,1,,194502910.0,24.633772,100.0,-64.8436684139073,1837.2472052574158,39.796318,1755243400.0,-49.68112,,138,0.87071943,2.0,0.15051164,1.0,-77.422516,-3.5203897e+16,True
-3096.6182,,2882.2786,-1.0,100.0,1.0,1645556,-86.03107,887642.44,0.865912,-68.52751,99.11,246162000.0,12.668786,-120.6982,0.4189424,13900,100,[-0.301  2.095],1.0,396.04538,1,,3113.3296,52.170685,100.0,-68.52751178339123,1848.2628169059753,80.189224,31064.428,-40.508972,,139,0.865912,2.0,0.058825746,1.0,-86.03107,-4250599.0,True
-742.75507,,689.67145,-1.0,100.0,1.0,1655019,-65.39914,18043212000.0,0.8592075,-65.10773,94.63,2.411361e+30,9.813944,-89.466675,0.4189424,14000,100,[-0.281  2.155],1.0,56238956.0,1,,290325100.0,24.358938,100.0,-65.1077342890203,1858.8720169067383,39.906677,2211214000.0,-49.559998,,140,0.8592075,2.0,0.04490789,1.0,-65.39914,-8.2433e+16,True
-694.80255,,645.6644,-1.0,100.0,1.0,1664439,-65.73416,17326785000.0,0.86285746,-64.57261,94.2,1.582161e+33,9.597089,-88.10047,0.4189424,14100,100,[-0.276  2.279],1.0,65857736.0,1,,436371170.0,23.527864,100.0,-64.57260801747441,1869.616723060608,38.395016,4044271600.0,-49.705456,,141,0.86285746,2.0,0.36818832,1.0,-65.73416,-1.9545816e+18,True
-1317.1807,,1193.9454,-1.0,100.0,1.0,1674293,-68.95372,153790.3,0.8626431,-67.881966,98.54,3151310000.0,12.068988,-100.2592,0.4189424,14200,100,[-0.058  2.157],1.0,198.85893,1,,1423.359,32.37723,100.0,-67.88197049751878,1881.1548829078674,60.803955,14309.294,-39.455246,,142,0.8626431,2.0,0.13352102,1.0,-68.95372,-7071908.5,True
-2320.758,,2195.6912,-1.0,100.0,1.0,1683690,-61.244553,2331936300000.0,0.8619807,-65.16665,93.97,7.673337e+33,12.286425,-110.3854,0.4189424,14300,100,[-0.308  2.173],1.0,1562283400.0,1,,13886501000.0,45.218746,100.0,-65.1666522923112,1891.6585083007812,61.25426,138672420000.0,-49.131138,,143,0.8619807,2.0,0.5293282,1.0,-61.244553,-1.0955788e+19,True
-1555.6769,,1457.6217,-1.0,100.0,1.0,1693527,-71.27017,1119338500.0,0.87002456,-68.00882,98.37,3.1906107e+28,12.387996,-104.12197,0.4189424,14400,100,[-0.524  2.299],1.0,2112379.8,1,,15645880.0,36.113144,100.0,-68.00882504805922,1903.6002192497253,54.237724,155381950.0,-49.884247,,144,0.87002456,2.0,0.024378955,1.0,-71.27017,-1.751534e+16,True
-1068.5789,,998.52246,-1.0,100.0,1.0,1703082,-64.54509,169480380.0,0.86301833,-65.91705,95.55,5.792701e+26,11.244851,-95.447975,0.4189424,14500,100,[-0.483  2.181],1.0,283586.75,1,,1168086.6,29.53093,100.0,-65.91704505845904,1918.0470132827759,45.844578,8784796.0,-49.603397,,145,0.86301833,2.0,0.10658064,1.0,-64.54509,-1686146700000000.0,True
-1627.0562,,1530.6897,-1.0,100.0,1.0,1712584,-61.09466,75265.57,0.85794705,-65.844894,95.02,632855230.0,11.881796,-103.12106,0.4189424,14600,100,[-0.434  2.066],1.0,74.46445,1,,214.78746,37.27617,100.0,-65.84489680200815,1928.928716659546,53.768394,1553.1932,-49.35267,,146,0.85794705,2.0,0.0067063547,1.0,-61.09466,-2499558.5,True
-1497.3472,,1400.656,-1.0,100.0,1.0,1722434,-71.970985,16212375.0,0.8614858,-68.00972,98.5,6.0419967e+18,12.077787,-103.43264,0.4189424,14700,100,[-0.684  2.071],1.0,23510.91,1,,108868.1,35.422916,100.0,-68.00972299709916,1940.0962128639221,53.85904,986732.75,-49.5736,,147,0.8614858,2.0,0.31877172,1.0,-71.970985,-237692700000.0,True
-2170.5002,,2031.3246,-1.0,100.0,1.0,1732656,-70.239456,1267112.0,0.86301047,-70.80085,102.22,1056081440000.0,12.964403,-113.96622,0.4189424,14800,100,[-0.769  1.979],1.0,933.37695,1,,3966.7698,43.165367,100.0,-70.80084917515516,1951.206803560257,64.616844,34593.85,-49.349373,,148,0.86301047,2.0,0.047441233,1.0,-70.239456,-144294400.0,True
-1784.4001,,1677.4816,-1.0,100.0,1.0,1742322,-80.18294,748506200.0,0.86346483,-66.83818,96.66,1.8198979e+17,11.378752,-106.182884,0.4189424,14900,100,[-0.867  2.057],1.0,1023259.7,1,,9074494.0,39.344704,100.0,-66.83818138569593,1965.1644451618195,56.6359,90997930.0,-49.546986,,149,0.86346483,2.0,0.07576577,1.0,-80.18294,-46361215000.0,True
-1770.0802,,1660.328,-1.0,100.0,1.0,1752118,-74.81184,15630359000.0,0.85845613,-67.55503,97.96,1.422062e+27,11.666801,-106.59621,0.4189424,15000,100,[-0.778  2.145],1.0,13949551.0,1,,64582584.0,39.041183,100.0,-67.55502506732941,1976.4350426197052,57.381447,391053600.0,-49.21476,,150,0.85845613,2.0,0.12395399,1.0,-74.81184,-4138878000000000.0,True
-1652.5046,,1550.7966,-1.0,100.0,1.0,1761738,-68.98493,692929340.0,0.85473067,-66.994095,96.2,5.698675e+28,11.999474,-104.50156,0.4189424,15100,100,[-0.834  2.032],1.0,540664.3,1,,2971672.8,37.507458,100.0,-66.99410011947155,1991.1958734989166,55.238495,27431984.0,-49.26306,,151,0.85473067,2.0,0.05609981,1.0,-68.98493,-2.4280039e+16,True
-1076.9303,,1001.153,-1.0,100.0,1.0,1771330,-59.55684,7047042600.0,0.854123,-66.532005,95.92,7.6770164e+33,9.948691,-96.56825,0.4189424,15200,100,[-0.864  2.154],1.0,12499547.0,1,,67660110.0,30.036257,100.0,-66.53199749782681,2003.2126529216766,47.679817,579741600.0,-48.888435,,152,0.854123,2.0,0.078234084,1.0,-59.55684,-6.6396346e+18,True
-1703.1287,,1594.9675,-1.0,100.0,1.0,1781075,-73.32349,25017188.0,0.85643834,-67.56772,97.45,2.0152635e+20,11.865264,-105.70147,0.4189424,15300,100,[-0.876  2.029],1.0,25636.885,1,,136172.9,38.133755,100.0,-67.5677166840434,2016.994359254837,56.963882,1151848.6,-48.737587,,153,0.85643834,2.0,0.000850759,1.0,-73.32349,-1535503900000.0,True
-2236.1853,,2114.1604,-1.0,100.0,1.0,1790512,-72.59342,646276450000.0,0.86344045,-65.403824,94.37,3.2171384e+30,12.81668,-109.56142,0.4189424,15400,100,[-0.79  2.12],1.0,439480220.0,1,,4255799000.0,44.157597,100.0,-65.40382095456124,2028.167576789856,60.504692,42777846000.0,-49.056725,,154,0.86344045,2.0,0.25187308,1.0,-72.59342,-2.1887344e+17,True
-1559.3569,,1461.012,-1.0,100.0,1.0,1800152,-61.120537,17021873000.0,0.867057,-66.7893,96.4,5.416198e+33,11.155225,-103.348465,0.4189424,15500,100,[-0.814  1.998],1.0,16757171.0,1,,140361740.0,36.559166,100.0,-66.78929505005479,2041.1359615325928,54.317554,1409323600.0,-49.03091,,155,0.867057,2.0,0.083973266,1.0,-61.120537,-7.2377975e+18,True
-1853.2688,,1733.0675,-1.0,100.0,1.0,1810044,-66.17326,57796.723,0.85249245,-68.57351,98.92,63575970.0,12.832736,-108.17639,0.4189424,15600,100,[-0.784  2.119],1.0,41.131573,1,,120.94898,39.602882,100.0,-68.57350771650673,2053.3567745685577,60.050804,1106.179,-48.125587,,156,0.85249245,2.0,0.055941667,1.0,-66.17326,-1016232.25,True
-1581.4379,,1479.4604,-1.0,100.0,1.0,1819922,-65.373535,16675426000.0,0.86258334,-68.011635,98.78,4.3614757e+34,12.144535,-104.50781,0.4189424,15700,100,[-0.796  2.057],1.0,438465570.0,1,,4074944300.0,36.496174,100.0,-68.01163761168718,2066.39679145813,55.311737,40897147000.0,-49.196075,,157,0.86258334,2.0,0.026519494,1.0,-65.373535,-2.129757e+19,True
-1291.5,,1202.0266,-1.0,100.0,1.0,1829828,-71.0414,2903168500.0,0.85951823,-68.64788,99.06,1.4897644e+27,12.375859,-101.034065,0.4189424,15800,100,[-0.805  2.182],1.0,3706519.2,1,,30065466.0,32.38618,100.0,-68.64788497507573,2079.388161420822,51.809494,300321120.0,-49.22457,,158,0.85951823,2.0,0.79238796,1.0,-71.0414,-3453477200000000.0,True
-1111.3774,,1038.0085,-1.0,100.0,1.0,1839393,-67.41255,244317570000.0,0.8592068,-65.97978,95.65,5.315965e+35,10.567591,-96.41553,0.4189424,15900,100,[-0.756  2.297],1.0,348157380.0,1,,3248374300.0,30.435747,100.0,-65.97978059470654,2094.4406473636627,46.91574,32645378000.0,-49.499786,,159,0.8592068,2.0,0.02916154,1.0,-67.41255,-5.349423e+19,True
-1253.0054,,1150.9646,-1.0,100.0,1.0,1848505,-64.60155,25216647000.0,0.8593601,-62.7496,91.12,6.582223e+30,9.808747,-95.22656,0.4189424,16000,100,[-0.76   2.422],1.0,134507000.0,1,,1325507000.0,32.476963,100.0,-62.749599413722756,2108.526582956314,55.32888,13323022000.0,-39.897682,,160,0.8593601,2.0,0.039075337,1.0,-64.60155,-2.6179953e+17,True
-1591.6588,,1497.1711,-1.0,100.0,1.0,1858078,-65.63707,993979840.0,0.86621916,-65.97171,95.73,1.1245948e+25,11.726058,-102.84542,0.4189424,16100,100,[-0.754  2.547],1.0,2350526.5,1,,18632212.0,36.873714,100.0,-65.9717062869668,2122.312385559082,53.242107,184653010.0,-49.603313,,161,0.86621916,2.0,0.24453945,1.0,-65.63707,-316875470000000.0,True
-1004.7849,,914.8122,-1.0,100.0,1.0,1867316,-63.904167,2194523100.0,0.8644165,-63.346737,92.38,1.5428623e+29,10.492018,-91.7145,0.4189424,16200,100,[-0.806  2.66 ],1.0,3621311.2,1,,22484350.0,28.36776,100.0,-63.346740537285804,2137.003525018692,51.95464,186128220.0,-39.75986,,162,0.8644165,2.0,0.12111956,1.0,-63.904167,-3.5341995e+16,True
-1228.9427,,1158.1309,-1.0,100.0,1.0,1876449,-67.84577,58604.207,0.85920256,-62.666515,91.33,168018820.0,10.052346,-95.17929,0.4189424,16300,100,[-0.825  2.784],1.0,82.441345,1,,411.55557,32.512783,100.0,-62.6665068487823,2149.0803129673004,46.09165,4061.3584,-49.087643,,163,0.85920256,2.0,0.030675732,1.0,-67.84577,-976518.56,True
-953.2691,,895.77057,-1.0,100.0,1.0,1885502,-70.823395,197463490.0,0.8623363,-62.200733,90.53,1.560483e+25,9.638094,-90.53583,0.4189424,16400,100,[-0.826  2.846],1.0,730557.8,1,,4605312.0,28.335098,100.0,-62.20073144927621,2162.66508936882,41.533516,34851000.0,-49.00231,,164,0.8623363,2.0,0.094134256,1.0,-70.823395,-227146500000000.0,True
-913.8664,,827.2201,-1.0,100.0,1.0,1894757,-62.90264,4843005000.0,0.86507607,-63.443798,92.55,1.715136e+35,10.097707,-90.37438,0.4189424,16500,100,[-1.059  2.938],1.0,6604851.0,1,,43209090.0,26.930586,100.0,-63.443797443956136,2176.2762076854706,50.985367,424565600.0,-39.389015,,165,0.86507607,2.0,0.58420336,1.0,-62.90264,-3.5885509e+19,True
-1569.2214,,1481.4468,-1.0,100.0,1.0,1903800,-57.331135,285594620.0,0.8590061,-62.57049,90.43,1.6259408e+26,9.239878,-99.93453,0.4189424,16600,100,[-1.074  2.814],1.0,278769.88,1,,1690285.1,37.364037,100.0,-62.570493068993095,2190.56116938591,51.316246,12639446.0,-48.618286,,166,0.8590061,2.0,0.013654138,1.0,-57.331135,-1119285800000000.0,True
-1533.2639,,1448.0867,-1.0,100.0,1.0,1912957,-72.46673,29085300000.0,0.86807454,-62.863834,91.57,2.8990999e+31,9.98041,-99.585464,0.4189424,16700,100,[-1.017  2.925],1.0,19940044.0,1,,180031360.0,36.72163,100.0,-62.86383538603783,2200.1537733078003,50.551147,1808655000.0,-49.034317,,167,0.86807454,2.0,0.05556141,1.0,-72.46673,-4.5864052e+17,True
-1631.8918,,1542.6467,-1.0,100.0,1.0,1922028,-63.402664,88407.914,0.86493397,-62.22687,90.71,262433420.0,10.038432,-100.19892,0.4189424,16800,100,[-1.011  2.8  ],1.0,148.72224,1,,807.6901,37.97205,100.0,-62.22687130749225,2211.7118842601776,51.743984,6179.334,-48.454937,,168,0.86493397,2.0,0.03304209,1.0,-63.402664,-1534207.2,True
-1508.1677,,1424.4799,-1.0,100.0,1.0,1931208,-62.137814,3567616000.0,0.8581036,-62.879528,91.8,2.1351316e+28,10.145019,-99.23277,0.4189424,16900,100,[-1.003  2.862],1.0,3940799.8,1,,38559030.0,36.35325,100.0,-62.87952546685934,2223.6893293857574,50.10701,387587300.0,-49.125763,,169,0.8581036,2.0,0.017034972,1.0,-62.137814,-1.2228922e+16,True
-693.2445,,621.5346,-1.0,100.0,1.0,1940332,-62.67602,42274.566,0.8595968,-62.58215,91.24,178491070.0,9.429533,-85.660675,0.4189424,17000,100,[-0.941  2.753],1.0,315.79132,1,,1995.8618,23.078527,100.0,-62.58214582502842,2236.8640961647034,46.382805,19001.479,-39.27787,,170,0.8595968,2.0,0.026198937,1.0,-62.67602,-1000352.9,True
-1325.8524,,1217.9149,-1.0,100.0,1.0,1949507,-70.565674,15689358000.0,0.8596387,-63.055397,91.75,1.3448595e+32,10.390915,-96.371216,0.4189424,17100,100,[-0.932  2.815],1.0,15913818.0,1,,97658104.0,33.31582,100.0,-63.05539399489761,2246.9689638614655,56.905434,702601340.0,-39.465782,,171,0.8596387,2.0,1.3854421,1.0,-70.565674,-1.2517703e+18,True
-1931.6925,,1830.3207,-1.0,100.0,1.0,1958612,-83.57064,51093.258,0.8628788,-62.92742,91.05,4324116500.0,11.752669,-104.06372,0.4189424,17200,100,[-0.908  2.937],1.0,43.989502,1,,126.49744,41.136303,100.0,-62.92741797655821,2256.9802117347717,55.147778,924.9102,-48.915943,,172,0.8628788,2.0,0.030258035,1.0,-83.57064,-6717373.0,True
-880.8719,,828.44244,-1.0,100.0,1.0,1967700,-60.605095,1114881900.0,0.8615173,-62.62415,90.88,2.195295e+29,9.7072525,-89.72049,0.4189424,17300,100,[-0.911  3.   ],1.0,1903937.9,1,,10637625.0,27.096342,100.0,-62.62414879783988,2269.1543550491333,39.660183,83366900.0,-50.060307,,173,0.8615173,2.0,0.07892652,1.0,-60.605095,-2.456601e+16,True
-628.11224,,586.4342,-1.0,100.0,1.0,1976730,-64.654976,96179640.0,0.85849655,-61.924904,90.3,3.1442306e+23,8.818726,-84.47849,0.4189424,17400,100,[-0.94   3.121],1.0,225444.12,1,,1064805.6,22.553589,100.0,-61.92490582093596,2282.333198070526,35.360836,9929826.0,-49.117657,,174,0.85849655,2.0,0.056010425,1.0,-64.654976,-23371293000000.0,True
-1888.9714,,1792.1011,-1.0,100.0,1.0,1985740,-72.914505,25973030000.0,0.86312795,-61.937096,90.1,1.0124538e+35,10.447683,-102.96083,0.4189424,17500,100,[-1.008  3.016],1.0,44285500.0,1,,388094940.0,41.02374,100.0,-61.9370917712152,2295.7725055217743,53.909386,3897150000.0,-49.051445,,175,0.86312795,2.0,0.09661873,1.0,-72.914505,-3.0824435e+19,True
-624.4083,,557.02527,-1.0,100.0,1.0,1994800,-64.535126,2743299000.0,0.86520004,-62.400272,90.6,7.93432e+28,9.544935,-83.98544,0.4189424,17600,100,[-0.991  3.14 ],1.0,17863902.0,1,,169691090.0,21.585169,100.0,-62.40027500376105,2310.0514812469482,44.961975,1705580900.0,-39.023468,,176,0.86520004,2.0,0.021079563,1.0,-64.535126,-1.8981234e+16,True
-1205.9447,,1139.8732,-1.0,100.0,1.0,2003703,-57.125736,98942380000.0,0.8564782,-61.251846,89.03,1.9499532e+36,10.439381,-93.35936,0.4189424,17700,100,[-1.018  3.262],1.0,101860170.0,1,,798973200.0,32.107517,100.0,-61.25184383332729,2324.3267397880554,44.522354,7917091000.0,-48.837006,,177,0.8564782,2.0,0.06380751,1.0,-57.125736,-9.2267146e+19,True
-931.6278,,878.39795,-1.0,100.0,1.0,2012639,-70.80707,12050522000.0,0.86793387,-61.234146,89.36,4.3093554e+31,9.89416,-89.17164,0.4189424,17800,100,[-1.234  3.387],1.0,29754886.0,1,,220796260.0,27.937492,100.0,-61.23414575487375,2336.4344997406006,39.962578,2139734900.0,-49.20906,,178,0.86793387,2.0,0.0025979478,1.0,-70.80707,-3.494555e+17,True
-622.5355,,582.91455,-1.0,100.0,1.0,2021452,-57.414368,83861.99,0.8660952,-60.35426,88.13,756033000.0,7.9993625,-83.13418,0.4189424,17900,100,[-1.234  3.262],1.0,165.98376,1,,834.9034,22.779919,100.0,-60.354258531332015,2349.6868994235992,34.47711,8356.987,-48.657066,,179,0.8660952,2.0,0.024110746,1.0,-57.414368,-1173321.1,True
-582.0701,,544.2782,-1.0,100.0,1.0,2030330,-67.395905,5790168600.0,0.8616291,-61.11626,88.78,2.5667547e+32,8.049717,-83.0133,0.4189424,18000,100,[-1.344  3.203],1.0,10647027.0,1,,94419840.0,21.89704,100.0,-61.1162585452199,2364.05562210083,33.67209,947945340.0,-49.34121,,180,0.8616291,2.0,0.00333881,1.0,-67.395905,-6.054957e+17,True
-585.2373,,548.42316,-1.0,100.0,1.0,2039085,-62.885887,77343304.0,0.85904396,-60.203594,87.55,1.06226136e+30,9.100996,-81.78124,0.4189424,18100,100,[-1.336  3.078],1.0,771829.06,1,,3332848.0,21.577652,100.0,-60.203592286109924,2377.559404850006,33.233665,21695354.0,-48.547577,,181,0.85904396,2.0,0.21104759,1.0,-62.885887,-3.7944683e+16,True
-646.4241,,604.68164,-1.0,100.0,1.0,2047955,-70.46292,967328.6,0.8582368,-61.162,88.7,18853920000000.0,8.684041,-84.16785,0.4189424,18200,100,[-1.364  3.2  ],1.0,4395.659,1,,42196.508,23.00585,100.0,-61.16199903190136,2390.0881202220917,35.38833,424216.88,-48.77952,,182,0.8582368,2.0,0.51693815,1.0,-70.46292,-182226380.0,True
-995.79596,,941.2046,-1.0,100.0,1.0,2056650,-73.616135,156322100.0,0.8593224,-59.93557,86.95,1.31925875e+26,9.158141,-89.21582,0.4189424,18300,100,[-1.459  3.282],1.0,248879.42,1,,980731.8,29.28025,100.0,-59.93556979104876,2402.6998178958893,40.469864,6587946.5,-48.745956,,183,0.8593224,2.0,0.14520907,1.0,-73.616135,-627057440000000.0,True
-1025.8422,,966.21014,-1.0,100.0,1.0,2065537,-68.045815,344284930.0,0.86000514,-61.439117,88.87,2.7640396e+28,9.744329,-90.9562,0.4189424,18400,100,[-1.411  3.166],1.0,853908.9,1,,3981933.0,29.517082,100.0,-61.4391164675355,2415.010546207428,42.29724,29047874.0,-48.65896,,184,0.86000514,2.0,0.020871842,1.0,-68.045815,-9914595000000000.0,True
-930.8699,,872.91016,-1.0,100.0,1.0,2074795,-69.038055,13653837000.0,0.8571217,-63.57968,92.58,1.4510353e+29,11.069953,-90.972496,0.4189424,18500,100,[-1.386  3.044],1.0,27711644.0,1,,270645200.0,27.392815,100.0,-63.579681106954816,2428.538647174835,41.69951,2720545300.0,-49.272987,,185,0.8571217,2.0,0.020469708,1.0,-69.038055,-2.2079022e+16,True
-1202.6892,,1137.9247,-1.0,100.0,1.0,2083604,-62.071968,22957790000.0,0.8592688,-60.993176,88.09,3.1768005e+29,9.315878,-93.414444,0.4189424,18600,100,[-1.424  2.925],1.0,47446644.0,1,,317502140.0,32.421276,100.0,-60.99316829487682,2441.590389728546,44.079544,2698674000.0,-49.3349,,186,0.8592688,2.0,0.012159401,1.0,-62.071968,-3.6504645e+16,True
-872.11084,,817.6666,-1.0,100.0,1.0,2092714,-58.482903,294242800.0,0.8553395,-62.228153,91.1,3.0125355e+28,8.319372,-89.58606,0.4189424,18700,100,[-1.391  3.045],1.0,433837.16,1,,1788945.1,27.357899,100.0,-62.22816025927663,2453.366354942322,40.415226,15186874.0,-49.170834,,187,0.8553395,2.0,0.25110176,1.0,-58.482903,-9450066000000000.0,True
-979.6432,,919.7811,-1.0,100.0,1.0,2101823,-66.269135,10234036000.0,0.85431916,-62.827442,91.09,1.6282688e+31,10.109729,-91.4207,0.4189424,18800,100,[-1.363  2.923],1.0,24661780.0,1,,211836540.0,28.593262,100.0,-62.82743904918432,2463.9021236896515,42.378563,2121804000.0,-49.042137,,188,0.85431916,2.0,0.002249263,1.0,-66.269135,-2.4156516e+17,True
-739.839,,694.93835,-1.0,100.0,1.0,2110601,-57.714943,28449921000.0,0.86437315,-60.40499,87.78,4.9896774e+31,8.816175,-85.248764,0.4189424,18900,100,[-1.371  3.048],1.0,156333040.0,1,,1518435700.0,24.843779,100.0,-60.40498419329524,2477.472144842148,36.702637,15261990000.0,-48.546127,,189,0.86437315,2.0,0.44592276,1.0,-57.714943,-3.1718275e+17,True
-1569.532,,1456.1133,-1.0,100.0,1.0,2119438,-64.87204,1198995800.0,0.8631974,-60.76918,88.37,1.85946e+32,9.85784,-97.632935,0.4189424,19000,100,[-1.372  3.173],1.0,1409951.2,1,,5318065.5,36.863754,100.0,-60.76918138727546,2491.810225009918,58.332497,31366336.0,-39.300438,,190,0.8631974,2.0,0.02597394,1.0,-64.87204,-1.5466546e+18,True
-880.8586,,826.4439,-1.0,100.0,1.0,2128447,-60.45585,64956896.0,0.8589224,-62.00998,90.09,7.41258e+23,9.337016,-89.199394,0.4189424,19100,100,[-1.347  3.05 ],1.0,111185.61,1,,434074.9,27.189411,100.0,-62.009982479065656,2505.8202888965607,40.404213,3170350.5,-48.79518,,191,0.8589224,2.0,0.098546915,1.0,-60.45585,-46850833000000.0,True
-930.7894,,872.2476,-1.0,100.0,1.0,2137571,-65.52255,582385.9,0.85834306,-62.70892,91.24,35403900000000.0,9.177349,-90.78068,0.4189424,19200,100,[-1.286  3.159],1.0,1007.58044,1,,3944.629,28.071762,100.0,-62.70891518712044,2517.4695043563843,41.9086,30871.166,-48.872078,,192,0.85834306,2.0,0.10048674,1.0,-65.52255,-348928220.0,True
-861.5781,,809.60046,-1.0,100.0,1.0,2146541,-65.980835,52698450.0,0.86799866,-61.796173,89.7,5.54089e+24,8.94069,-88.80847,0.4189424,19300,100,[-1.187  3.236],1.0,80691.5,1,,439763.78,27.012304,100.0,-61.79616732567549,2530.8428740501404,39.489285,4270471.5,-49.319187,,193,0.86799866,2.0,0.6357648,1.0,-65.980835,-122356540000000.0,True
-735.6521,,689.68036,-1.0,100.0,1.0,2155585,-77.448715,153737820.0,0.8649305,-62.17313,90.44,1.5041948e+31,9.865184,-86.51155,0.4189424,19400,100,[-1.248  3.127],1.0,814076.94,1,,4060094.5,24.338415,100.0,-62.173135407269,2543.23032951355,37.137604,32409944.0,-49.373947,,194,0.8649305,2.0,2.5454977,1.0,-77.448715,-1.7830297e+17,True
-1232.0242,,1132.2228,-1.0,100.0,1.0,2164496,-68.603714,134200820.0,0.86605704,-61.56702,89.11,2.3335025e+27,9.6060505,-93.81522,0.4189424,19500,100,[-1.271  3.25 ],1.0,996781.44,1,,7412643.0,32.248203,100.0,-61.567018723487855,2556.696151971817,54.718506,73798710.0,-39.096718,,195,0.86605704,2.0,0.012054379,1.0,-68.603714,-4821158000000000.0,True
-1145.2399,,1049.2169,-1.0,100.0,1.0,2173534,-60.86708,11018027000.0,0.8648457,-61.805878,90.38,1.6562589e+30,9.111282,-92.889656,0.4189424,19600,100,[-1.196  3.35 ],1.0,15507700.0,1,,100727760.0,31.083778,100.0,-61.80587551176548,2568.579097509384,53.673775,933726000.0,-39.21588,,196,0.8648457,2.0,0.083561055,1.0,-60.86708,-1.235854e+17,True
-1186.1967,,1121.1959,-1.0,100.0,1.0,2182516,-69.31524,2547682300.0,0.85532236,-61.572872,89.82,5.660532e+31,8.850558,-93.866264,0.4189424,19700,100,[-1.187  3.475],1.0,9824762.0,1,,78203360.0,32.2934,100.0,-61.57286757007241,2582.2423911094666,44.159874,782219460.0,-49.70639,,197,0.85532236,2.0,0.64521766,1.0,-69.31524,-4.8906102e+17,True
-470.2059,,420.64777,-1.0,100.0,1.0,2191148,-72.16591,47330.742,0.8555897,-59.227734,86.32,1375065300000.0,8.937681,-77.68758,0.4189424,19800,100,[-1.163  3.597],1.0,327.24548,1,,1819.9398,18.459837,100.0,-59.22773839980364,2596.0884697437286,38.559715,17614.3,-39.12786,,198,0.8555897,2.0,0.028087635,1.0,-72.16591,-58164984.0,True
-867.71265,,790.5575,-1.0,100.0,1.0,2200039,-82.83377,1415887600.0,0.8590348,-60.912594,88.91,2.1952e+34,9.448012,-87.39452,0.4189424,19900,100,[-1.066  3.518],1.0,5149079.5,1,,29567374.0,26.481928,100.0,-60.91259281873703,2609.939918756485,48.112427,281669630.0,-39.282097,,199,0.8590348,2.0,0.12757394,1.0,-82.83377,-1.1432213e+19,True
-654.9666,,594.3985,-1.0,100.0,1.0,2208606,-58.97312,3982747400.0,0.862806,-59.02926,85.67,5.2868064e+29,8.729197,-81.79326,0.4189424,20000,100,[-1.072  3.393],1.0,12511027.0,1,,78643690.0,22.764,100.0,-59.02925976470113,2623.3503818511963,42.627632,645395400.0,-39.165627,,200,0.862806,2.0,0.022450723,1.0,-58.97312,-4.4041076e+16,True
-626.63556,,586.34827,-1.0,100.0,1.0,2217528,-60.97762,3812800000.0,0.8583602,-61.49791,89.22,7.4999466e+31,9.388161,-83.81855,0.4189424,20100,100,[-1.094  3.27 ],1.0,52278476.0,1,,362723170.0,22.320635,100.0,-61.49791538000107,2635.9576592445374,34.76626,3094398700.0,-49.05229,,201,0.8583602,2.0,0.2833744,1.0,-60.97762,-3.489183e+17,True
-573.2666,,530.1244,-1.0,100.0,1.0,2226960,-64.58847,21626.85,0.8592236,-64.235275,94.32,1042218940.0,8.687328,-85.55791,0.4189424,20200,100,[-1.068  3.392],1.0,47.081654,1,,98.44599,21.322638,100.0,-64.23527445182204,2647.7225341796875,35.977108,595.80164,-49.5808,,202,0.8592236,2.0,0.16576187,1.0,-64.58847,-1414497.4,True
