InitialReturnMin,StdIW,MinBehavPdf,MinIW,EpRewMean,Bound,OptimizationReturnMean,VarianceInitializer,EpThisIter,InitialBound,OptimizationReturnMin,Iteration,Weights,LearnableVariance,EpisodesSoFar,Penalization,EmpiricalD2Arithmetic,WReturnMean,ESSRenyiArithmetic,ReturnStepMaxmin,MeanEntropy,TimeElapsed,DivergenceHarmonic,InitialReturnStd,EpLenMean,ReturnStepMax,InitialReturnMean,ReturnMeanIW,Inner Iteration,MeanIW,EmpiricalD2Harmonic,MaxIW,InitialReturnMax,MeanD2-0,Epsilon,OptimizationReturnMax,MinTargetPdf,StdWReturnMean,ESSRenyiHarmonic,TimestepsSoFar
-109.1003,152516770.0,-65.7838,0.56074804,-65.84504306659102,-3.753425e+16,43.25526,-1.0,100,-2130.2021,,135,[0.014 2.051],,13500,True,1.0,2013.6707,100.0,0.8558029,0.4189424,1990.7614831924438,1.0374112e+29,11.943749,95.56,0.8558029,-65.84505,24742670000.0,1,19715174.0,1.0,1470998300.0,-49.973198,1.0,2.0,59.127106,-65.7838,,100.0,1680517
-108.5923,6665359.5,-70.73451,0.02435488,-69.5067237842083,-9.63188e+16,39.085575,-1.0,100,-1780.5667,,136,[-0.025  1.932],,13600,True,1.0,1667.3907,100.0,0.8605657,0.4189424,2005.3784461021423,7.242781e+29,11.819839,100.49,0.8605657,-69.50672,1498107100.0,1,1290196.8,1.0,56760704.0,-50.322998,1.0,2.0,58.269302,-70.73451,,100.0,1690566
-111.7773,101238300.0,-73.29037,0.65999216,-68.77044097915292,-4.1876346e+18,43.006855,-1.0,100,-2160.3435,,137,[0.03  2.045],,13700,True,1.0,2033.4119,100.0,0.8595695,0.4189424,2020.6933975219727,1.0883867e+33,13.558107,99.79,0.8595695,-68.77044,9312082000.0,1,14777089.0,1.0,927782400.0,-50.0682,1.0,2.0,61.7091,-73.29037,,100.0,1700545
-106.96759,98408280.0,-62.44617,0.1308526,-64.98319233104587,-1.2890111e+17,41.984398,-1.0,100,-2004.906,,138,[0.025 2.169],,13800,True,1.0,1896.9226,100.0,0.8703463,0.4189424,2034.497967004776,1.4248771e+30,11.585898,94.51,0.8703463,-64.98319,14211560000.0,1,17058194.0,1.0,905177860.0,-50.050255,1.0,2.0,56.917336,-62.44617,,100.0,1709996
-96.91295,7126090.5,-66.83778,1.4202569,-66.64649009719491,-7.415419e+16,30.26646,-1.0,100,-1136.4833,,139,[0.02  2.294],,13900,True,1.0,1061.8734,100.0,0.85837275,0.4189424,2046.5480916500092,9.87749e+29,12.075382,96.81,0.85837275,-66.646484,1535059700.0,1,2136102.5,1.0,39499790.0,-49.601437,1.0,2.0,47.311512,-66.83778,,100.0,1719677
-98.33868,203.03513,-66.51865,0.0018624013,-66.49412398651242,-951174.6,31.844553,-1.0,100,-1236.927,,140,[0.009 2.17 ],,14000,True,1.0,1158.5748,100.0,0.8663783,0.4189424,2060.2438781261444,133053950.0,12.020792,95.86,0.8663783,-66.494125,47363.438,1,49.472477,1.0,1883.2538,-49.855335,1.0,2.0,48.48334,-66.51865,,100.0,1729263
-100.614296,18812602.0,-71.57793,0.21832916,-67.04111784905196,-9806302000000000.0,33.573177,-1.0,100,-1352.1414,,141,[0.118 2.108],,14100,True,1.0,1268.1385,100.0,0.8631857,0.4189424,2074.019031047821,1.3627213e+28,11.873512,96.82,0.8631857,-67.04112,868441540.0,1,2636617.5,1.0,175581180.0,-50.413403,1.0,2.0,50.200893,-71.57793,,100.0,1738945
-99.99629,76541976.0,-66.69342,0.30422518,-66.9778951716423,-4.115096e+18,33.0184,-1.0,100,-1356.1002,,142,[0.055 2.   ],,14200,True,1.0,1238.5931,100.0,0.85257775,0.4189424,2088.1633338928223,1.226352e+33,12.181076,96.83,0.85257775,-66.9779,553323400.0,1,8211624.5,1.0,769434560.0,-40.622223,1.0,2.0,59.37407,-66.69342,,100.0,1748628
-94.074005,90265256.0,-65.36347,0.12286558,-67.75959068581462,-1.25426024e+17,26.314415,-1.0,100,-878.53467,,143,[0.072 1.876],,14300,True,1.0,814.0873,100.0,0.8583472,0.4189424,2101.5697696208954,3.7875123e+30,11.029004,98.25,0.8583472,-67.75959,4924080600.0,1,9425050.0,1.0,907286600.0,-50.103046,1.0,2.0,43.97096,-65.36347,,100.0,1758453
-108.66193,90.35517,-69.34066,0.08101302,-69.34640350088478,-1437339.4,39.31552,-1.0,100,-1819.8057,,144,[0.054 1.752],,14400,True,1.0,1704.0493,100.0,0.8667023,0.4189424,2116.852306127548,142406260.0,12.583283,100.33,0.8667023,-69.346405,55959.566,1,41.301178,1.0,587.4245,-49.732136,1.0,2.0,58.92979,-69.34066,,100.0,1768486
-136.11319,4038217700.0,-74.344795,0.025217194,-72.27054015427828,-2.4459634e+18,63.842648,-1.0,100,-4583.0244,,145,[0.068 1.691],,14500,True,1.0,4337.342,100.0,0.85891306,0.4189424,2131.089286327362,9.911499e+31,16.169674,104.29,0.85891306,-72.27054,1669855400000.0,1,411439230.0,1.0,40588480000.0,-50.26115,1.0,2.0,85.852036,-74.344795,,100.0,1778915
-110.60232,11341149.0,-70.24928,0.4707009,-72.64586192592978,-5.264341e+18,37.956455,-1.0,100,-1719.1685,,146,[-0.165  1.6  ],,14600,True,1.0,1594.9471,100.0,0.86789185,0.4189424,2143.4406576156616,1.7959163e+33,12.419932,104.42,0.86789185,-72.64586,2946448100.0,1,2392648.8,1.0,81530824.0,-49.55577,1.0,2.0,61.046547,-70.24928,,100.0,1789357
-129.52252,3533992400.0,-75.7169,0.001803573,-73.36875646695495,-8.123296e+18,56.153763,-1.0,100,-3574.9702,,147,[-0.173  1.725],,14700,True,1.0,3362.5571,100.0,0.8588012,0.4189424,2156.2702441215515,1.4624737e+33,14.467613,105.71,0.8588012,-73.36876,800999400000.0,1,370573120.0,1.0,35521487000.0,-49.69462,1.0,2.0,79.8279,-75.7169,,100.0,1799928
-103.70535,1600582000.0,-80.07344,0.2556717,-66.89767441496252,-2.029269e+19,36.80768,-1.0,100,-1597.1698,,148,[-0.14   1.845],,14800,True,1.0,1500.2207,100.0,0.8660046,0.4189424,2167.2656140327454,4.3810337e+34,12.058838,96.86,0.8660046,-66.897675,3631599000.0,1,164485650.0,1.0,16088300000.0,-49.774628,1.0,2.0,53.930725,-80.07344,,100.0,1809614
-97.963066,388.8978,-66.39076,0.020247595,-70.0515418766439,-1692176.0,27.911526,-1.0,100,-961.09186,,149,[-0.17   1.724],,14900,True,1.0,885.07117,100.0,0.8681821,0.4189424,2181.902459859848,446210600.0,10.296506,101.34,0.8681821,-70.051544,86318.95,1,102.49258,1.0,2960.108,-50.20694,1.0,2.0,47.756126,-66.39076,,100.0,1819748
-116.45156,723776.44,-69.28903,0.11576105,-69.27544530540705,-6.489362e+16,47.17611,-1.0,100,-2541.282,,150,[-0.17   1.661],,15000,True,1.0,2392.0166,100.0,0.86780846,0.4189424,2195.7490956783295,1.8900745e+29,12.900814,99.41,0.86780846,-69.27545,144699070.0,1,131434.05,1.0,6781634.5,-49.533722,1.0,2.0,66.91784,-69.28903,,100.0,1829689
-107.88287,18457964.0,-74.618256,0.008145331,-70.40742362722754,-1.7995581e+19,37.475452,-1.0,100,-1688.1638,,151,[-0.104  1.555],,15100,True,1.0,1575.6597,100.0,0.85911125,0.4189424,2208.2236421108246,2.558544e+34,13.086261,101.99,0.85911125,-70.407425,2340305000.0,1,3114652.2,1.0,171642130.0,-49.786995,1.0,2.0,58.09588,-74.618256,,100.0,1839888
-122.892334,13000463.0,-82.048416,0.6174609,-77.38132602840662,-8.783101e+17,45.51101,-1.0,100,-2513.6804,,152,[-0.11  1.43],,15200,True,1.0,2335.142,100.0,0.85601705,0.4189424,2220.76211977005,2.4200802e+31,16.244696,109.65,0.85601705,-77.381325,2922076700.0,1,2214659.8,1.0,120388160.0,-49.706482,1.0,2.0,73.18585,-82.048416,,100.0,1850853
-129.29718,997821.0,-85.139305,0.012736139,-78.57505995005369,-7079170400000.0,50.722115,-1.0,100,-3129.1628,,153,[-0.067  1.313],,15300,True,1.0,2920.9817,100.0,0.8544736,0.4189424,2232.5778064727783,1.1562586e+21,18.661413,111.43,0.8544736,-78.57506,198117710.0,1,159732.31,1.0,8887941.0,-50.268997,1.0,2.0,79.02818,-85.139305,,100.0,1861996
-125.16254,179935870.0,-79.24234,0.023163738,-77.06092113822699,-1.1559015e+18,48.101616,-1.0,100,-2730.7205,,154,[0.014 1.407],,15400,True,1.0,2544.9146,100.0,0.85694844,0.4189424,2244.722771883011,3.8700726e+31,15.203592,110.36,0.85694844,-77.06092,67448513000.0,1,29102632.0,1.0,1368790400.0,-50.501976,1.0,2.0,74.66056,-79.24234,,100.0,1873032
-169.4227,6537337.5,-88.31646,0.012342782,-73.54663306966424,-3.4090324e+17,95.876076,-1.0,100,-10067.036,,155,[0.063 1.523],,15500,True,1.0,9501.309,100.0,0.8624339,0.4189424,2256.991131067276,3.6311266e+29,17.58095,105.58,0.8624339,-73.54663,11278091000.0,1,1194467.1,1.0,62232044.0,-39.146267,1.0,2.0,130.27643,-88.31646,,100.0,1883590
-111.94085,203641650.0,-78.204346,0.5632263,-75.01803870737552,-1.5870153e+19,36.922813,-1.0,100,-1681.7516,,156,[0.1   1.404],,15600,True,1.0,1556.5328,100.0,0.8584169,0.4189424,2274.2804460525513,1.6062615e+34,13.901041,107.73,0.8584169,-75.01804,23929975000.0,1,31328674.0,1.0,1614479000.0,-50.64979,1.0,2.0,61.291058,-78.204346,,100.0,1894363
-112.36305,10968597.0,-72.37146,0.29289657,-72.28834526374936,-5.6533584e+18,40.074707,-1.0,100,-1883.7225,,157,[0.08  1.527],,15700,True,1.0,1756.8256,100.0,0.85955846,0.4189424,2288.6996309757233,1.9847583e+33,12.281836,103.78,0.85955846,-72.288345,2045606700.0,1,1460566.5,1.0,109781210.0,-50.662796,1.0,2.0,61.700256,-72.37146,,100.0,1904741
-121.35155,15548526.0,-82.18956,0.46557927,-73.70132944270968,-1.3539514e+19,47.650215,-1.0,100,-2702.2676,,158,[0.118 1.646],,15800,True,1.0,2530.4607,100.0,0.8620293,0.4189424,2301.224114894867,6.210385e+33,16.121958,105.78,0.8620293,-73.701324,6504158700.0,1,3170058.5,1.0,142536450.0,-49.55848,1.0,2.0,71.79307,-82.18956,,100.0,1915319
-105.05459,15082973.0,-75.46344,0.2675331,-71.52286921679973,-432281180000000.0,33.53172,-1.0,100,-1372.6355,,159,[0.104 1.77 ],,15900,True,1.0,1272.8553,100.0,0.8627367,0.4189424,2313.473950147629,1.8768639e+25,12.185206,102.59,0.8627367,-71.52287,2250364400.0,1,2198339.0,1.0,144581280.0,-50.342354,1.0,2.0,54.712234,-75.46344,,100.0,1925578
-110.74187,129.30775,-68.810074,0.023040537,-68.39760852083563,-961939.75,42.344257,-1.0,100,-2080.6533,,160,[0.167 1.878],,16000,True,1.0,1958.0558,100.0,0.868471,0.4189424,2324.781935930252,51861664.0,12.845995,98.75,0.868471,-68.397606,79040.78,1,48.37326,1.0,1028.7777,-50.09554,1.0,2.0,60.646328,-68.810074,,100.0,1935453
-104.68654,225051890.0,-76.96666,0.2738942,-69.90734202355146,-2.7134798e+17,34.779198,-1.0,100,-1459.2902,,161,[0.165 1.816],,16100,True,1.0,1361.078,100.0,0.86442316,0.4189424,2337.739634990692,7.6332785e+30,12.307948,100.81,0.86442316,-69.90734,40293396000.0,1,38819684.0,1.0,1735191300.0,-50.405754,1.0,2.0,54.280785,-76.96666,,100.0,1945534
-108.11224,194629090.0,-70.896805,0.066219844,-67.38096691027283,-3.7257438e+18,40.731277,-1.0,100,-1910.0925,,162,[0.163 1.941],,16200,True,1.0,1798.9761,100.0,0.8598328,0.4189424,2351.9883482456207,1.1242231e+33,11.82959,97.83,0.8598328,-67.38097,24383097000.0,1,21342372.0,1.0,1956144600.0,-50.375275,1.0,2.0,57.73697,-70.896805,,100.0,1955317
-107.35548,99.273476,-72.38516,0.044048365,-66.59742028847337,-2703299.0,40.758057,-1.0,100,-1892.4548,,163,[0.179 2.065],,16300,True,1.0,1783.1589,100.0,0.8630469,0.4189424,2362.8259813785553,582947100.0,11.042643,96.73,0.8630469,-66.59741,64391.375,1,41.411346,1.0,657.53796,-50.09362,1.0,2.0,57.261856,-72.38516,,100.0,1964990
-107.96095,1788874.5,-61.860428,0.023781717,-68.31581306695938,-225633240000000.0,39.645138,-1.0,100,-1809.6444,,164,[0.174 2.003],,16400,True,1.0,1701.9442,100.0,0.85863805,0.4189424,2373.96608710289,4.3889453e+24,11.41084,99.14,0.85863805,-68.31582,426141600.0,1,297977.38,1.0,17250786.0,-51.118645,1.0,2.0,56.842308,-61.860428,,100.0,1974904
-105.436745,2262001.2,-70.64638,0.09097635,-65.22774104073643,-4.9674788e+17,40.209003,-1.0,100,-1851.288,,165,[0.238 2.11 ],,16500,True,1.0,1748.2449,100.0,0.85887814,0.4189424,2387.494611978531,2.3238864e+31,11.466512,94.51,0.85887814,-65.22774,595531100.0,1,607151.25,1.0,16435215.0,-49.83673,1.0,2.0,55.600014,-70.64638,,100.0,1984355
-102.32288,21484.963,-71.65787,0.016877921,-66.27658330842853,-7941491500000.0,36.046303,-1.0,100,-1515.3689,,166,[0.204 2.23 ],,16600,True,1.0,1425.8427,100.0,0.8632786,0.4189424,2403.1383984088898,7.868359e+21,11.247532,96.69,0.8632786,-66.27658,5062430.5,1,5667.6675,1.0,171489.38,-50.49774,1.0,2.0,51.82514,-71.65787,,100.0,1994024
-94.09046,4871.0786,-59.93302,0.0039950265,-65.43718869581818,-137263870.0,28.65327,-1.0,100,-961.1416,,167,[0.286 2.136],,16700,True,1.0,898.05707,100.0,0.86514264,0.4189424,2417.7836101055145,4700566500000.0,8.777644,95.18,0.86514264,-65.437195,488629.56,1,934.54944,1.0,43663.72,-50.5867,1.0,2.0,43.50376,-59.93302,,100.0,2003542
-90.651024,289465.9,-69.24313,0.034677513,-67.55407399013639,-154646610000.0,23.09695,-1.0,100,-708.8545,,168,[0.38  2.054],,16800,True,1.0,654.02606,100.0,0.85936654,0.4189424,2431.1444630622864,7.953137e+18,10.979844,98.39,0.85936654,-67.55407,20382344.0,1,64113.984,1.0,2551552.5,-50.09386,1.0,2.0,40.557163,-69.24313,,100.0,2013381
-113.80017,2966.7234,-66.48198,0.045698687,-68.64549455404281,-628965400.0,45.15468,-1.0,100,-2371.8557,,169,[0.137 1.997],,16900,True,1.0,2234.4824,100.0,0.86350656,0.4189424,2444.5853157043457,20900160000000.0,13.983478,98.76,0.86350656,-68.6455,932951.2,1,676.78375,1.0,25351.725,-49.603237,1.0,2.0,64.19693,-66.48198,,100.0,2023257
-106.38058,504.17798,-72.00008,0.05135083,-66.63379201740027,-11562019.0,39.74678,-1.0,100,-1835.3875,,170,[0.238 2.071],,17000,True,1.0,1730.0166,100.0,0.86782205,0.4189424,2455.668726682663,11471133000.0,12.256014,96.97,0.86782205,-66.6338,276250.25,1,191.01436,1.0,4079.868,-50.156204,1.0,2.0,56.224373,-72.00008,,100.0,2032954
-95.20725,16112.772,-60.602272,0.010158939,-66.86878600656986,-1582952700.0,28.338467,-1.0,100,-1006.744,,171,[0.13  2.007],,17100,True,1.0,937.926,100.0,0.854179,0.4189424,2468.3558654785156,527603040000000.0,11.612808,96.47,0.854179,-66.86879,2210991.0,1,3492.2861,1.0,134831.73,-49.769768,1.0,2.0,45.437485,-60.602272,,100.0,2042601
-104.48882,235605.69,-85.32788,0.101739526,-65.38692846059799,-2796929000000.0,39.101894,-1.0,100,-1763.5106,,172,[0.042 2.096],,17200,True,1.0,1665.0626,100.0,0.86585796,0.4189424,2482.202201128006,8.070563e+20,11.666381,94.63,0.86585796,-65.38693,89683780.0,1,53764.984,1.0,1664271.0,-50.14272,1.0,2.0,54.346104,-85.32788,,100.0,2052064
-105.48837,582056060.0,-74.98178,0.111797,-66.99754966899752,-8025444400000000.0,38.49082,-1.0,100,-1744.2635,,173,[0.119 2.194],,17300,True,1.0,1641.8562,100.0,0.8587655,0.4189424,2497.66192483902,6.141329e+27,12.661464,96.85,0.8587655,-66.99755,19974089000.0,1,65217750.0,1.0,5820353000.0,-50.060394,1.0,2.0,55.42798,-74.98178,,100.0,2061749
-104.811424,241462020.0,-66.00821,0.08953241,-65.48507589101791,-2.4806934e+18,39.326347,-1.0,100,-1813.3674,,174,[0.165 2.31 ],,17400,True,1.0,1676.0236,100.0,0.8581813,0.4189424,2511.436308145523,3.2622327e+32,11.378134,95.34,0.8581813,-65.48508,30775680000.0,1,29615888.0,1.0,2408707000.0,-40.62127,1.0,2.0,64.190155,-66.00821,,100.0,2071283
-97.06752,3989296.2,-61.891937,0.06942534,-65.68777054682374,-717142500000.0,31.37975,-1.0,100,-1177.1072,,175,[0.148 2.187],,17500,True,1.0,1103.254,100.0,0.8631005,0.4189424,2525.399157524109,9.421597e+19,10.88877,95.67,0.8631005,-65.687775,274063840.0,1,439932.6,1.0,40082052.0,-49.99698,1.0,2.0,47.07054,-61.891937,,100.0,2080850
-106.98721,67328870.0,-66.28693,0.046839185,-65.78598974511027,-9.876347e+16,41.20122,-1.0,100,-1926.2885,,176,[0.227 2.283],,17600,True,1.0,1820.1449,100.0,0.8569623,0.4189424,2538.3678500652313,8.6573226e+29,11.072679,95.89,0.8569623,-65.78599,11196261000.0,1,8312330.0,1.0,664332200.0,-50.556847,1.0,2.0,56.430367,-66.28693,,100.0,2090439
-99.82798,5153278.0,-66.92705,0.018142767,-66.26185406818986,-342953980000000.0,33.566124,-1.0,100,-1347.7587,,177,[0.241 2.159],,17700,True,1.0,1266.6178,100.0,0.8579222,0.4189424,2553.7813799381256,1.7863738e+25,11.829328,96.28,0.8579222,-66.261856,585375940.0,1,824927.75,1.0,49883300.0,-50.48958,1.0,2.0,49.3384,-66.92705,,100.0,2100067
-130.63736,39926916.0,-83.5412,0.18589535,-67.43814840510487,-8.612943e+18,63.199207,-1.0,100,-4417.045,,178,[0.292 2.044],,17800,True,1.0,4202.303,100.0,0.8571572,0.4189424,2568.8581264019012,1.6086234e+33,14.427858,97.67,0.8571572,-67.438156,16038265000.0,1,6129337.0,1.0,349899600.0,-50.37299,1.0,2.0,80.26437,-83.5412,,100.0,2109834
-130.99341,24891664.0,-76.576645,0.07476433,-69.95573612630368,-3.4269268e+19,61.03767,-1.0,100,-4151.615,,179,[0.327 1.924],,17900,True,1.0,3935.0059,100.0,0.85639,0.4189424,2585.125595808029,2.5028914e+34,14.47095,101.14,0.85639,-69.955734,12074699000.0,1,4948590.0,1.0,228871780.0,-50.380882,1.0,2.0,80.612526,-76.576645,,100.0,2119948
-122.39,446.99905,-68.55525,0.025514446,-70.3548022441566,-1841859.6,52.035194,-1.0,100,-3037.9487,,180,[0.318 1.8  ],,18000,True,1.0,2865.6597,100.0,0.8663574,0.4189424,2599.7019827365875,92847464.0,12.56972,101.89,0.8663574,-70.354805,181698.16,1,73.57911,1.0,4436.7373,-50.495895,1.0,2.0,71.894104,-68.55525,,100.0,2130137
-110.12659,2303387600.0,-78.57822,0.43004867,-69.75825432613492,-5.600017e+17,40.368332,-1.0,100,-1897.5214,,181,[0.312 1.737],,18100,True,1.0,1779.7201,100.0,0.86846155,0.4189424,2611.784146785736,2.2598083e+31,12.252261,100.92,0.86846155,-69.758255,21321450000.0,1,232059780.0,1.0,23150453000.0,-50.678566,1.0,2.0,59.44802,-78.57822,,100.0,2140229
-149.32845,7201834.0,-83.054825,0.03341819,-74.9472474873066,-2.1114472e+18,74.381195,-1.0,100,-6128.5522,,182,[0.344 1.617],,18200,True,1.0,5802.5786,100.0,0.8601584,0.4189424,2628.346816778183,4.195554e+31,16.432182,107.73,0.8601584,-74.94724,6887027700.0,1,1405525.9,1.0,57794604.0,-50.43821,1.0,2.0,98.890236,-83.054825,,100.0,2151002
-130.97253,491571.44,-75.574265,0.15474299,-69.96442048415541,-7738306000000.0,61.00811,-1.0,100,-4191.7163,,183,[0.388 1.734],,18300,True,1.0,3973.6099,100.0,0.85790694,0.4189424,2643.772884607315,1.2586543e+21,15.862527,101.08,0.85790694,-69.964424,366619900.0,1,109928.25,1.0,4016452.8,-50.08219,1.0,2.0,80.89034,-75.574265,,100.0,2161110
-124.46308,625.60986,-87.70264,0.025493626,-74.78069205731154,-2732066.0,49.682384,-1.0,100,-2936.0166,,184,[0.147 1.667],,18400,True,1.0,2753.727,100.0,0.867957,0.4189424,2659.7125277519226,187609280.0,16.89341,107.56,0.867957,-74.78069,235206.89,1,160.76842,1.0,5009.372,-50.512085,1.0,2.0,73.951,-87.70264,,100.0,2171866
-114.648315,71549560.0,-74.37355,0.024410594,-72.07298593714833,-2.4829586e+17,42.575333,-1.0,100,-2179.3354,,185,[0.153 1.729],,18500,True,1.0,2041.0757,100.0,0.86081827,0.4189424,2671.1177158355713,3.2250877e+30,15.113477,102.96,0.86081827,-72.07298,15600487000.0,1,7979420.0,1.0,718588500.0,-50.244743,1.0,2.0,64.40357,-74.37355,,100.0,2182162
-123.4124,56181764.0,-69.595566,0.1789164,-69.60053576648235,-2022923600000000.0,53.811867,-1.0,100,-3311.788,,186,[0.159 1.854],,18600,True,1.0,3082.5486,100.0,0.86406386,0.4189424,2683.2158150672913,7.78696e+25,13.668658,100.3,0.86406386,-69.60054,14776287000.0,1,5769235.0,1.0,564741300.0,-40.48333,1.0,2.0,82.92907,-69.595566,,100.0,2192192
-104.85188,28184028.0,-65.59868,0.013152262,-70.53149117559195,-4.7028927e+19,34.320393,-1.0,100,-1426.4437,,187,[0.093 1.747],,18700,True,1.0,1326.3306,100.0,0.8591604,0.4189424,2697.20561170578,2.2066612e+35,12.183648,101.83,0.8591604,-70.53149,5238279000.0,1,7864830.0,1.0,183388050.0,-50.048264,1.0,2.0,54.80362,-65.59868,,100.0,2202375
-100.08501,46496250.0,-72.63281,0.053712044,-68.86350802749395,-1.4622508e+17,31.221498,-1.0,100,-1182.051,,188,[0.1   1.872],,18800,True,1.0,1099.265,100.0,0.8628894,0.4189424,2712.6996655464172,3.1197343e+30,11.157194,99.74,0.8628894,-68.86351,3163612700.0,1,6669218.5,1.0,451765060.0,-50.249123,1.0,2.0,49.835884,-72.63281,,100.0,2212349
-97.75135,12136019.0,-66.81387,0.04788049,-67.7454571351409,-1.1211222e+17,30.005894,-1.0,100,-1119.07,,189,[0.088 1.996],,18900,True,1.0,1044.1105,100.0,0.8561784,0.4189424,2723.0857338905334,2.2368449e+30,11.989864,97.92,0.8561784,-67.74546,1429625200.0,1,1993223.5,1.0,96159176.0,-50.32954,1.0,2.0,47.42181,-66.81387,,100.0,2222141
-110.23977,33312992.0,-63.290985,0.46412867,-66.2079719223082,-1.7103326e+16,44.031796,-1.0,100,-2205.738,,190,[0.086 2.121],,19000,True,1.0,2086.5251,100.0,0.8577334,0.4189424,2733.975734472275,2.05824e+28,12.154261,95.78,0.8577334,-66.20797,9020531000.0,1,3916382.0,1.0,334170850.0,-50.43624,1.0,2.0,59.803528,-63.290985,,100.0,2231719
-86.69029,184245000.0,-68.02642,0.11241195,-65.18080218330026,-1.6727583e+17,21.50949,-1.0,100,-636.3798,,191,[0.06  2.244],,19100,True,1.0,565.1307,100.0,0.8647349,0.4189424,2747.1107029914856,5.5116433e+30,10.122871,95.52,0.8647349,-65.1808,15857963000.0,1,28429872.0,1.0,1757012100.0,-40.456776,1.0,2.0,46.233517,-68.02642,,100.0,2241271
-101.81169,6530017.5,-82.68971,0.39904153,-68.01556946113706,-1771713700000000.0,33.79612,-1.0,100,-1420.6246,,192,[0.066 2.119],,19200,True,1.0,1292.4642,100.0,0.8594181,0.4189424,2760.7923967838287,1.9110063e+26,12.259139,98.16,0.8594181,-68.01557,1085305600.0,1,1312706.5,1.0,60486950.0,-39.804543,1.0,2.0,62.00715,-82.68971,,100.0,2251087
-90.481,180143950.0,-70.44425,0.4022173,-64.15905212432146,-5.699388e+18,26.321949,-1.0,100,-875.65247,,193,[0.116 2.233],,19300,True,1.0,793.1092,100.0,0.8621159,0.4189424,2771.635021209717,4.7673492e+33,10.013199,92.94,0.8621159,-64.15905,8619349000.0,1,25202270.0,1.0,1763135400.0,-40.718124,1.0,2.0,49.76288,-70.44425,,100.0,2260381
-97.14539,26892892.0,-61.4553,0.5224235,-65.13678950667381,-6.7565495e+18,32.008606,-1.0,100,-1244.3035,,194,[0.125 2.109],,19400,True,1.0,1169.0143,100.0,0.87027395,0.4189424,2784.7609128952026,8.053271e+33,12.0193,94.39,0.87027395,-65.136795,4077669000.0,1,3609292.8,1.0,267433330.0,-49.61953,1.0,2.0,47.525864,-61.4553,,100.0,2269820
-93.529366,17175561000.0,-64.87096,0.14011897,-65.20247775033117,-1.6504547e+17,28.326889,-1.0,100,-986.2778,,195,[0.102 1.986],,19500,True,1.0,923.85455,100.0,0.86433816,0.4189424,2796.5670902729034,6.990313e+30,11.020071,94.55,0.86433816,-65.20248,798567240000.0,1,1728097000.0,1.0,172622740000.0,-50.25435,1.0,2.0,43.275017,-64.87096,,100.0,2279275
-114.259796,10039965.0,-73.104324,0.2240291,-66.34897861391306,-6.7434904e+16,47.910816,-1.0,100,-2552.3145,,196,[0.108 2.111],,19600,True,1.0,2417.1646,100.0,0.8605623,0.4189424,2810.501213788986,2.4895581e+29,11.032587,96.23,0.8605623,-66.348976,2407839700.0,1,1703149.1,1.0,95056296.0,-50.58429,1.0,2.0,63.675507,-73.104324,,100.0,2288898
-103.476906,17125.166,-66.48694,0.14453705,-66.74766654193401,-95345960000.0,36.729237,-1.0,100,-1582.0155,,197,[0.133 1.988],,19700,True,1.0,1487.3304,100.0,0.8631527,0.4189424,2821.5393364429474,1.0138773e+18,11.759833,97.05,0.8631527,-66.747665,4524594.5,1,4655.042,1.0,125938.07,-50.17962,1.0,2.0,53.297287,-66.48694,,100.0,2298603
-94.52856,3292288.8,-65.53786,0.08871713,-67.31996460005641,-4739643000000000.0,27.208593,-1.0,100,-980.9211,,198,[0.216 1.895],,19800,True,1.0,886.24524,100.0,0.8601759,0.4189424,2833.9140918254852,2.506132e+27,12.080469,97.18,0.8601759,-67.31997,234469700.0,1,628044.06,1.0,25974060.0,-41.234047,1.0,2.0,53.29451,-65.53786,,100.0,2308321
-111.36609,419964.06,-75.819214,0.017613305,-66.25893709480762,-4932563000000.0,45.107155,-1.0,100,-2303.6367,,199,[0.175 2.013],,19900,True,1.0,2179.4016,100.0,0.86271936,0.4189424,2845.317092895508,1.5762541e+21,12.031064,96.23,0.86271936,-66.25894,84167150.0,1,71160.945,1.0,3920060.8,-50.31595,1.0,2.0,61.05014,-75.819214,,100.0,2317944
-120.180695,870.7586,-71.535675,0.020295696,-67.57452103778719,-2934155.5,52.60617,-1.0,100,-3099.436,,200,[0.096 2.11 ],,20000,True,1.0,2937.41,100.0,0.86378396,0.4189424,2859.534357070923,177124800.0,13.038424,98.18,0.86378396,-67.574524,777734.25,1,246.38873,1.0,6655.405,-50.460663,1.0,2.0,69.72003,-71.535675,,100.0,2327762
-105.38947,355987.94,-63.235504,0.019634677,-68.02146470278501,-6998927000.0,37.368008,-1.0,100,-1625.8163,,201,[0.208 2.166],,20100,True,1.0,1524.3313,100.0,0.86303777,0.4189424,2875.151911020279,4654358300000000.0,11.31209,98.88,0.86303777,-68.02146,75225430.0,1,37084.285,1.0,3578827.0,-50.211617,1.0,2.0,55.177856,-63.235504,,100.0,2337650
-97.31304,59915630.0,-67.716125,0.03352199,-65.67431013345718,-3.8734744e+19,31.638727,-1.0,100,-1206.0936,,202,[0.12  2.254],,20200,True,1.0,1131.1477,100.0,0.8619808,0.4189424,2886.204525947571,2.6710767e+35,11.407821,95.28,0.8619808,-65.67431,2432064500.0,1,7738356.0,1.0,598368200.0,-49.895462,1.0,2.0,47.41758,-67.716125,,100.0,2347178
