InitialReturnMax,OptimizationReturnMin,InitialReturnMean,StdWReturnMean,TimeElapsed,VarianceInitializer,EmpiricalD2Arithmetic,ReturnStepMax,MinBehavPdf,TimestepsSoFar,WReturnMean,MinTargetPdf,DivergenceHarmonic,EmpiricalD2Harmonic,MaxIW,Iteration,InitialReturnMin,Bound,EpisodesSoFar,LearnableVariance,Epsilon,ESSRenyiHarmonic,MeanIW,EpLenMean,MeanEntropy,EpThisIter,ESSRenyiArithmetic,StdIW,ReturnStepMaxmin,Penalization,InitialBound,OptimizationReturnMax,MeanD2-0,MinIW,InitialReturnStd,ReturnMeanIW,Weights,OptimizationReturnMean,EpRewMean,Inner Iteration
-50.541084,,-69.66306,,635.6363327503204,-1.0,1.0,0.856897,-69.75864,1723274,1651.3296,-69.75864,3.5907306e+18,1.0,1130544.1,136,-108.46141,-211909200000.0,13600,,2.0,100.0,17646.682,100.95,0.4189424,100,100.0,120795.61,0.856897,True,-1763.1533,57.920326,1.0,0.042612437,12.083801,8608877.0,[0.384 1.856],38.798344,-69.66306817635893,1
-50.407646,,-69.98705,,639.9414141178131,-1.0,1.0,0.8630063,-67.7271,1733391,3266.2297,-67.7271,5.9306587e+29,1.0,425554720.0,137,-125.338715,-1.4412991e+17,13700,,2.0,100.0,7681721.0,101.17,0.4189424,100,100.0,44550704.0,0.8630063,True,-3453.3828,74.93107,1.0,0.0049472204,14.227559,20135764000.0,[0.297 1.767],55.35166,-69.98705248713493,1
-50.745163,,-69.95425,,644.2978739738464,-1.0,1.0,0.8582226,-73.07364,1743493,2812.9956,-73.07364,1.0376019e+22,1.0,11473716.0,138,-121.267,-16886811000000.0,13800,,2.0,100.0,178483.72,101.02,0.4189424,100,100.0,1180988.5,0.8582226,True,-2978.7712,70.521835,1.0,0.10219541,13.416288,246901840.0,[0.296 1.892],51.312756,-69.95424450084568,1
-50.335255,,-72.550545,,648.9318127632141,-1.0,1.0,0.85684633,-75.55399,1753974,1849.3704,-75.55399,8.5493823e+27,1.0,12225454.0,139,-113.454895,-1.2279344e+16,13900,,2.0,100.0,263727.6,104.81,0.4189424,100,100.0,1474465.5,0.85684633,True,-1982.1724,63.11964,1.0,0.30038965,13.274205,356026940.0,[0.217 1.795],40.904346,-72.55054380312562,1
-50.865913,,-72.69819,,653.2422270774841,-1.0,1.0,0.8636209,-74.60089,1764406,3031.2734,-74.60089,5.4647344e+24,1.0,2717481.2,140,-125.55124,-434644400000000.0,14000,,2.0,100.0,103316.25,104.32,0.4189424,100,100.0,397819.75,0.8636209,True,-3217.2007,74.685326,1.0,0.102608696,15.421691,224560930.0,[0.268 1.681],52.853058,-72.69818629607558,1
-49.905796,,-72.5737,,657.3611302375793,-1.0,1.0,0.85894644,-67.31207,1774872,2107.3264,-67.31207,8170373000.0,1.0,22686.857,141,-116.50293,-13874828.0,14100,,2.0,100.0,384.86728,104.66,0.4189424,100,100.0,2381.1233,0.85894644,True,-2255.165,66.59714,1.0,0.03463204,13.324763,511617.44,[0.196 1.578],43.929234,-72.57369975075126,1
-51.369385,,-75.058655,,661.7569727897644,-1.0,1.0,0.8584658,-81.02831,1785653,2546.4316,-81.02831,76213980.0,1.0,859.00555,142,-123.008354,-1592362.4,14200,,2.0,100.0,52.843826,107.81,0.4189424,100,100.0,130.85301,0.8584658,True,-2717.5022,71.63897,1.0,0.027992439,15.724434,98898.38,[0.446 1.589],47.949696,-75.05865243852139,1
-50.92276,,-77.39227,,666.0584802627563,-1.0,1.0,0.8582219,-74.53596,1796774,2131.0842,-74.53596,4.0149935e+32,1.0,550826430.0,143,-121.20425,-3.2991578e+18,14300,,2.0,100.0,16724183.0,111.21,0.4189424,100,100.0,85505750.0,0.8582219,True,-2295.7327,70.28149,1.0,0.019040165,14.54632,28157108000.0,[0.438 1.527],43.811966,-77.3922738020122,1
-50.598015,,-73.04592,,670.4029579162598,-1.0,1.0,0.8597087,-77.18861,1807302,2040.1227,-77.18861,3.4141736e+30,1.0,86065100.0,144,-116.137634,-2.6456318e+17,14400,,2.0,100.0,1169445.6,105.28,0.4189424,100,100.0,8827199.0,0.8597087,True,-2183.3027,65.53962,1.0,0.21971947,13.536121,2200034600.0,[0.442 1.652],43.09172,-73.0459138558805,1
-50.236935,,-76.38757,,674.4443950653076,-1.0,1.0,0.85831594,-68.21502,1818177,1739.7197,-68.21502,1.4504047e+35,1.0,5407603000.0,145,-115.07766,-5.3372696e+19,14500,,2.0,100.0,56297056.0,108.75,0.4189424,100,100.0,537875600.0,0.85831594,True,-1879.863,64.84073,1.0,0.78630555,15.5819435,23951528000.0,[0.377 1.545],38.690086,-76.38757310315967,1
-49.964615,,-71.269745,,678.4832520484924,-1.0,1.0,0.86129147,-76.87208,1828438,3115.9504,-76.87208,5.727865e+30,1.0,1871028900.0,146,-125.50702,-4.5525726e+17,14600,,2.0,100.0,31257768.0,102.61,0.4189424,100,100.0,206398180.0,0.86129147,True,-3306.1704,75.542404,1.0,0.039212115,13.20106,87145685000.0,[0.39  1.669],54.237274,-71.26974115431308,1
-50.908337,,-73.754486,,682.832103729248,-1.0,1.0,0.86915934,-75.211716,1839017,1899.3241,-75.211716,2936566300.0,1.0,5883.9585,147,-114.43059,-7370161.5,14700,,2.0,100.0,126.23601,105.79,0.4189424,100,100.0,618.113,0.86915934,True,-2033.8257,63.52225,1.0,0.07040466,15.645418,81455.96,[0.408 1.546],40.676098,-73.75448820501566,1
-40.502068,,-73.5431,,687.1122159957886,-1.0,1.0,0.861309,-70.82876,1849634,2821.728,-70.82876,2.067492e+33,1.0,535592740.0,148,-124.531654,-1.0702005e+19,14800,,2.0,100.0,12167433.0,106.17,0.4189424,100,100.0,58788290.0,0.861309,True,-3057.0913,84.02959,1.0,0.0022255187,14.896149,19339385000.0,[0.417 1.607],50.98855,-73.5430978217721,1
-50.561596,,-70.96108,,690.7955162525177,-1.0,1.0,0.8643172,-85.19883,1859855,3343.3884,-85.19883,7.8841405e+33,1.0,92241440.0,149,-127.14904,-1.7360856e+19,14900,,2.0,100.0,3143811.2,102.21,0.4189424,100,100.0,13579522.0,0.8643172,True,-3538.9077,76.58745,1.0,0.24930549,13.649251,7852123000.0,[0.406 1.732],56.187958,-70.96108328148722,1
-51.121975,,-74.603226,,694.6952540874481,-1.0,1.0,0.8689665,-99.90184,1870538,4225.7153,-99.90184,3.0007593e+20,1.0,500914.8,150,-137.87152,-4345444200000.0,15000,,2.0,100.0,15162.716,106.83,0.4189424,100,100.0,71941.12,0.8689665,True,-4476.563,86.74954,1.0,0.013683286,14.927759,54512444.0,[0.401 1.607],63.268295,-74.60322390809655,1
-50.970474,,-73.843735,,698.8968629837036,-1.0,1.0,0.86621785,-74.94896,1881199,2755.059,-74.94896,7.874907e+16,1.0,104906.96,151,-124.461136,-50523070000.0,15100,,2.0,100.0,2233.2876,106.61,0.4189424,100,100.0,13417.878,0.86621785,True,-2935.086,73.49066,1.0,0.14641161,13.890223,2787387.0,[0.323 1.705],50.617393,-73.84373933553695,1
-50.16748,,-69.5148,,702.7305734157562,-1.0,1.0,0.86915416,-77.90631,1891196,2059.8228,-77.90631,1.3780274e+34,1.0,352490530.0,152,-112.55577,-1.5230489e+19,15200,,2.0,100.0,6840663.0,99.97,0.4189424,100,100.0,36785228.0,0.86915416,True,-2189.5652,62.38829,1.0,0.050444707,14.397811,7771315000.0,[0.078 1.754],43.040977,-69.51479276508093,1
-50.051834,,-69.023026,,706.4728095531464,-1.0,1.0,0.86228406,-76.58481,1901183,1433.805,-76.58481,45811532.0,1.0,1728.619,153,-104.669365,-733153.0,15300,,2.0,100.0,66.67604,99.87,0.4189424,100,100.0,255.5674,0.86228406,True,-1533.2402,54.61753,1.0,0.030588793,12.772755,60129.387,[0.079 1.629],35.646347,-69.02302061229945,1
-50.109848,,-69.918465,,710.4675769805908,-1.0,1.0,0.85756385,-68.26707,1911241,2604.1174,-68.26707,8.738329e+23,1.0,12419589.0,154,-119.21536,-148805800000000.0,15400,,2.0,100.0,192390.45,100.58,0.4189424,100,100.0,1292018.8,0.85756385,True,-2763.3013,69.105515,1.0,0.05389923,13.18838,506141540.0,[0.104 1.686],49.296894,-69.91846543833613,1
-50.404007,,-70.57641,,714.8776390552521,-1.0,1.0,0.86137587,-72.91256,1921412,1301.9784,-72.91256,1.6891907e+29,1.0,109575370.0,155,-104.571236,-4.0196784e+16,15500,,2.0,100.0,2459168.8,101.71,0.4189424,100,100.0,14062040.0,0.86137587,True,-1399.7797,54.16723,1.0,0.22440372,12.096693,1428591000.0,[0.042 1.795],33.994827,-70.57640566259623,1
-40.61297,,-69.84937,,718.6904807090759,-1.0,1.0,0.8635212,-63.1205,1931542,1665.753,-63.1205,2.0477846e+35,1.0,639018560.0,156,-109.01486,-7.0576015e+19,15600,,2.0,100.0,18453584.0,101.3,0.4189424,100,100.0,95546856.0,0.8635212,True,-1821.7118,68.40189,1.0,0.022516076,11.481202,14526953000.0,[0.084 1.913],39.16548,-69.8493774177134,1
-49.815903,,-68.36782,,722.569244146347,-1.0,1.0,0.86026907,-66.01431,1941416,878.78284,-66.01431,7.191459e+33,1.0,4552998400.0,157,-95.48926,-5.896755e+18,15700,,2.0,100.0,60944170.0,98.74,0.4189424,100,100.0,461779680.0,0.86026907,True,-948.31714,45.673355,1.0,0.37582275,11.967061,18288230000.0,[0.087 2.038],27.121435,-68.36782137721777,1
-50.160545,,-69.85061,,726.4986488819122,-1.0,1.0,0.8615293,-71.94142,1951502,1942.5916,-71.94142,2.8968159e+32,1.0,49231852.0,158,-111.7639,-2.1530194e+18,15800,,2.0,100.0,1708996.8,100.86,0.4189424,100,100.0,6788985.5,0.8615293,True,-2069.0889,61.603355,1.0,0.21092363,13.633315,2289054000.0,[0.061 1.916],41.913292,-69.85060561135411,1
-50.335938,,-65.48748,,730.239254951477,-1.0,1.0,0.86626726,-66.76779,1961007,1537.5767,-66.76779,2.3085953e+17,1.0,544534.94,159,-102.73213,-43975365000.0,15900,,2.0,100.0,6035.463,95.05,0.4189424,100,100.0,54197.676,0.86626726,True,-1629.0874,52.396194,1.0,0.029006438,12.264282,5805671.5,[0.072 2.04 ],37.24465,-65.48747971147299,1
-50.71549,,-69.96299,,734.2713537216187,-1.0,1.0,0.868292,-70.61322,1971054,3584.3726,-70.61322,5827232500000.0,1.0,6104.734,160,-128.28159,-484638850.0,16000,,2.0,100.0,209.72676,100.47,0.4189424,100,100.0,780.64667,0.868292,True,-3784.919,77.5661,1.0,0.21214211,13.539387,517908.78,[0.165 1.957],58.31859,-69.96299801498651,1
-49.99256,,-68.26098,,737.4269349575043,-1.0,1.0,0.86179036,-68.485985,1980857,1379.7074,-68.485985,7.4242003e+21,1.0,3148439.8,161,-103.24622,-8145274000000.0,16100,,2.0,100.0,77835.26,98.03,0.4189424,100,100.0,392269.16,0.86179036,True,-1474.2377,53.253662,1.0,0.47458452,12.479596,58587308.0,[-0.084  1.981],34.98524,-68.26098209083081,1
-49.862804,,-70.11638,,741.7054443359375,-1.0,1.0,0.86863136,-72.56587,1991061,1636.9387,-72.56587,7.6320025e+28,1.0,952272830.0,162,-108.41179,-3.1567252e+16,16200,,2.0,100.0,9771568.0,102.04,0.4189424,100,100.0,94740140.0,0.86863136,True,-1751.2035,58.548985,1.0,0.0062560197,13.053741,1453790300.0,[-0.161  1.883],38.29541,-70.1163785327971,1
-49.718323,,-67.37869,,746.1986262798309,-1.0,1.0,0.8658098,-63.53311,2000823,2366.3975,-63.53311,4.8615168e+33,1.0,732409200.0,163,-114.230385,-9.672672e+18,16300,,2.0,100.0,9533455.0,97.62,0.4189424,100,100.0,74072390.0,0.8658098,True,-2505.1223,64.51206,1.0,0.008964754,13.088793,10940147000.0,[-0.088  1.985],46.85169,-67.37869728431106,1
-50.323784,,-70.07544,,750.3897697925568,-1.0,1.0,0.85780144,-78.06182,2010891,1621.5032,-78.06182,375413380.0,1.0,4755.5684,164,-108.54807,-2375027.2,16400,,2.0,100.0,148.76518,100.68,0.4189424,100,100.0,571.591,0.85780144,True,-1734.5037,58.22429,1.0,0.0597111,11.889471,185541.97,[-0.075  1.86 ],38.472633,-70.0754399845004,1
-49.44712,,-68.367935,,754.2129292488098,-1.0,1.0,0.85718095,-76.96011,2020751,1185.1743,-76.96011,2.1683362e+30,1.0,497660540.0,165,-100.61103,-1.2849006e+17,16500,,2.0,100.0,8174328.5,98.6,0.4189424,100,100.0,53345416.0,0.85718095,True,-1272.4312,51.16391,1.0,0.055989068,12.064703,4307852300.0,[-0.325  1.867],32.243095,-68.3679339082539,1
-49.255413,,-67.48175,,758.009122133255,-1.0,1.0,0.86348003,-70.43262,2030494,1065.91,-70.43262,2.0224199e+30,1.0,2471817700.0,166,-98.17736,-1.1345455e+17,16600,,2.0,100.0,29746270.0,97.43,0.4189424,100,100.0,248023310.0,0.86348003,True,-1145.6873,48.921947,1.0,0.021861156,11.121581,11270441000.0,[-0.311  1.991],30.695608,-67.48175160080194,1
-49.744568,,-68.872894,,762.0817697048187,-1.0,1.0,0.86370146,-69.38779,2040482,916.19165,-69.38779,6.011358e+33,1.0,250210800.0,167,-97.11816,-5.8001283e+18,16700,,2.0,100.0,7129062.5,99.88,0.4189424,100,100.0,33283634.0,0.86370146,True,-990.99896,47.37359,1.0,0.042123057,10.881036,6235983400.0,[-0.272  2.11 ],28.245258,-68.87289593324066,1
-39.79889,,-66.13453,,766.0815145969391,-1.0,1.0,0.8623743,-62.108955,2050098,2344.995,-62.108955,1.5768647e+31,1.0,2385517600.0,168,-113.03078,-7.098661e+17,16800,,2.0,100.0,28115448.0,96.16,0.4189424,100,100.0,239244240.0,0.8623743,True,-2523.7546,73.23189,1.0,0.025061073,12.072182,49943257000.0,[-0.247  2.232],46.896244,-66.13453264638781,1
-49.987667,,-65.165306,,769.9056088924408,-1.0,1.0,0.8650564,-66.55774,2059610,1449.4434,-66.55774,1.3947747e+27,1.0,3893711.5,169,-101.69851,-3328848500000000.0,16900,,2.0,100.0,111447.48,95.12,0.4189424,100,100.0,470264.34,0.8650564,True,-1538.575,51.710842,1.0,1.2040328,10.713009,132111170.0,[-0.253  2.357],36.5332,-65.16530720174313,1
-39.431778,,-63.278515,,773.5182294845581,-1.0,1.0,0.86119944,-60.75316,2068858,805.77563,-60.75316,4.065765e+31,1.0,1299162100.0,170,-89.72347,-5.3757927e+17,17000,,2.0,100.0,34481290.0,92.48,0.4189424,100,100.0,174401580.0,0.86119944,True,-890.0824,50.291695,1.0,0.033332758,10.31696,22464207000.0,[-0.48   2.463],26.444962,-63.27851212397218,1
-49.887894,,-65.394066,,777.5655438899994,-1.0,1.0,0.8554368,-72.74063,2078344,1132.2075,-72.74063,43233380000.0,1.0,4339.0225,171,-97.10571,-15626298.0,17100,,2.0,100.0,204.00746,94.86,0.4189424,100,100.0,582.2318,0.8554368,True,-1206.5225,47.21782,1.0,0.01580787,11.250722,173748.08,[-0.452  2.585],31.71165,-65.39406104028225,1
-50.113247,,-63.71042,,781.5309534072876,-1.0,1.0,0.86847126,-62.951508,2087622,724.75464,-62.951508,7891412000.0,1.0,35025.676,172,-88.76388,-4619441.0,17200,,2.0,100.0,806.6731,92.78,0.4189424,100,100.0,4632.861,0.86847126,True,-774.54877,38.65063,1.0,0.021362893,9.8528805,195908.22,[-0.203  2.613],25.053452,-63.71042622312903,1
-49.325615,,-61.425377,,785.6553130149841,-1.0,1.0,0.8589207,-66.308464,2096541,691.7067,-66.308464,5.1262856e+29,1.0,87379096.0,173,-86.21087,-3.2470258e+16,17300,,2.0,100.0,1530044.1,89.19,0.4189424,100,100.0,9120972.0,0.8589207,True,-737.0561,36.885254,1.0,0.034640625,8.796931,559948400.0,[-0.31   2.548],24.785494,-61.42537527427077,1
-49.565113,,-63.968197,,789.3270437717438,-1.0,1.0,0.86884093,-75.91637,2105889,2119.2864,-75.91637,8.3557784e+23,1.0,762464.7,174,-108.6382,-106328960000000.0,17400,,2.0,100.0,19372.717,93.48,0.4189424,100,100.0,88756.45,0.86884093,True,-2235.604,59.073086,1.0,0.10441238,11.130028,13183328.0,[-0.299  2.424],44.67,-63.9682001388073,1
-49.651848,,-65.42511,,793.083105802536,-1.0,1.0,0.8636502,-66.681335,2115398,1150.7524,-66.681335,2.5616258e+33,1.0,78174300000.0,175,-97.38403,-3.8437868e+18,17500,,2.0,100.0,801701300.0,95.09,0.4189424,100,100.0,7777959400.0,0.8636502,True,-1226.6957,47.732185,1.0,0.8297631,11.3745365,614073900000.0,[-0.377  2.522],31.958916,-65.42511636823416,1
-40.148132,,-66.39512,,797.1509730815887,-1.0,1.0,0.8668926,-78.2948,2125063,1159.1042,-78.2948,3.694304e+34,1.0,1140156300.0,176,-98.36287,-2.1712555e+19,17600,,2.0,100.0,16317257.0,96.65,0.4189424,100,100.0,120380930.0,0.8668926,True,-1272.0665,58.214737,1.0,0.09320949,11.7118435,1639891700.0,[-0.367  2.646],31.967749,-66.39512056142092,1
-40.5409,,-61.200165,,800.9573533535004,-1.0,1.0,0.8610265,-58.941048,2133944,805.7332,-58.941048,5.026505e+29,1.0,430972000.0,177,-88.06283,-5.337033e+16,17700,,2.0,100.0,5423102.0,88.81,0.4189424,100,100.0,43050564.0,0.8610265,True,-881.00775,47.521927,1.0,0.1172642,9.17227,1003983200.0,[-0.327  2.765],26.862663,-61.20016414001584,1
-49.711494,,-63.18921,,804.7491784095764,-1.0,1.0,0.8687221,-62.92656,2143131,1391.59,-62.92656,1.5927809e+16,1.0,65116.848,178,-99.02339,-10232396000.0,17800,,2.0,100.0,2746.8374,91.87,0.4189424,100,100.0,9233.102,0.8687221,True,-1472.6422,49.311897,1.0,0.008433695,10.368288,2758380.0,[-0.312  2.889],35.834183,-63.189210020303726,1
-40.746635,,-61.914005,,808.1942167282104,-1.0,1.0,0.8611698,-67.75451,2152214,1036.2036,-67.75451,4.5567233e+31,1.0,342598270.0,179,-92.7873,-6.093836e+17,17900,,2.0,100.0,4762982.0,90.83,0.4189424,100,100.0,34544400.0,0.8611698,True,-1126.4757,52.040665,1.0,0.032423273,9.11281,2901513000.0,[-0.222  2.975],30.873293,-61.914006853103636,1
-49.939594,,-61.01738,,812.0516543388367,-1.0,1.0,0.861587,-58.014877,2161147,850.8122,-58.014877,2.8749867e+19,1.0,295342700.0,180,-88.9069,-272183150000.0,18000,,2.0,100.0,3573257.0,89.33,0.4189424,100,100.0,29914734.0,0.861587,True,-901.42535,38.967304,1.0,0.00083315885,8.543226,790927700.0,[-0.233  3.1  ],27.889524,-61.01737462118268,1
-41.262043,,-60.56313,,815.432727098465,-1.0,1.0,0.8638462,-65.308975,2170017,1319.7908,-65.308975,2.4031715e+25,1.0,10259268.0,181,-95.8828,-487513500000000.0,18100,,2.0,100.0,174892.06,88.7,0.4189424,100,100.0,1068414.1,0.8638462,True,-1419.2345,54.620754,1.0,0.1602139,8.503655,128844410.0,[-0.314  3.005],35.319668,-60.563132234215736,1
-40.043583,,-60.38274,,818.4590809345245,-1.0,1.0,0.8620111,-58.714317,2178902,572.23663,-58.714317,5.097939e+33,1.0,98801440.0,182,-82.69704,-4.329966e+18,18200,,2.0,100.0,2124686.8,88.85,0.4189424,100,100.0,11884620.0,0.8620111,True,-632.8774,42.653454,1.0,0.07695773,8.6202345,751766850.0,[-0.236  3.102],22.314304,-60.38273304730654,1
-39.94816,,-62.88621,,821.9210357666016,-1.0,1.0,0.8646463,-68.18625,2188083,1645.1871,-68.18625,2.244037e+28,1.0,4195932.5,183,-102.02154,-1.9239976e+16,18300,,2.0,100.0,115951.45,91.81,0.4189424,100,100.0,466560.2,0.8646463,True,-1773.6179,62.07338,1.0,0.039748564,10.6589575,141680500.0,[-0.245  2.978],39.135326,-62.88621024131775,1
-39.721542,,-63.039448,,824.8211576938629,-1.0,1.0,0.85850656,-67.776344,2197301,778.53125,-67.776344,8.551647e+29,1.0,1672100900.0,184,-88.943794,-7.468385e+16,18400,,2.0,100.0,24468554.0,92.18,0.4189424,100,100.0,169813280.0,0.85850656,True,-859.2893,49.22225,1.0,0.032752953,10.368027,15357218000.0,[-0.296  2.864],25.90435,-63.03944625526667,1
-39.943756,,-62.78631,,827.8136301040649,-1.0,1.0,0.86804676,-63.31149,2206440,842.93,-63.31149,2.220456e+28,1.0,116087496.0,185,-90.06874,-1.2479821e+16,18500,,2.0,100.0,1862746.1,91.39,0.4189424,100,100.0,12368695.0,0.86804676,True,-926.6769,50.124985,1.0,0.08830656,9.929693,643149100.0,[-0.31   2.739],27.282434,-62.7863069665432,1
-49.12621,,-64.376564,,831.1180145740509,-1.0,1.0,0.86346304,-66.639015,2215808,906.7474,-66.639015,1.158332e+31,1.0,127646090.0,186,-93.024254,-2.1861786e+17,18600,,2.0,100.0,2384396.8,93.68,0.4189424,100,100.0,13714741.0,0.86346304,True,-970.9805,43.898045,1.0,0.034683865,9.27672,1709216400.0,[-0.345  2.619],28.647686,-64.37656897976994,1
-39.898735,,-63.17639,,834.9882214069366,-1.0,1.0,0.8581206,-67.45516,2224984,831.8337,-67.45516,5.0916853e+28,1.0,2450692600.0,187,-89.942566,-1.883696e+16,18700,,2.0,100.0,27905218.0,91.76,0.4189424,100,100.0,244253780.0,0.8581206,True,-915.3103,50.04383,1.0,0.10002703,10.742698,9398940000.0,[-0.342  2.494],26.766174,-63.17639051511884,1
-49.493465,,-64.69781,,838.8151304721832,-1.0,1.0,0.85868204,-77.73947,2234437,1008.62146,-77.73947,1.861745e+35,1.0,93143810.0,188,-94.76323,-2.9475103e+19,18800,,2.0,100.0,3027969.0,94.53,0.4189424,100,100.0,12863458.0,0.85868204,True,-1076.9314,45.269764,1.0,0.043909453,10.231911,2145841400.0,[-0.291  2.609],30.06542,-64.6978087478876,1
-39.29915,,-62.213604,,842.3552069664001,-1.0,1.0,0.85839987,-60.098766,2243479,690.24603,-60.098766,1.9448336e+34,1.0,5215102500.0,189,-86.4817,-1.0348629e+19,18900,,2.0,100.0,73553320.0,90.42,0.4189424,100,100.0,537395100.0,0.85839987,True,-764.4504,47.18255,1.0,0.009054939,10.065082,28770906000.0,[-0.296  2.484],24.268091,-62.21360666155815,1
-48.923367,,-61.2729,,846.1294319629669,-1.0,1.0,0.8560428,-64.8058,2252435,570.0909,-64.8058,4107461600000000.0,1.0,39086.785,190,-83.61888,-2572496000.0,19000,,2.0,100.0,1939.5496,89.56,0.4189424,100,100.0,5535.1064,0.8560428,True,-610.21545,34.695515,1.0,0.007530327,8.411187,843848.9,[-0.314  2.607],22.345982,-61.27290107652545,1
-40.475777,,-62.304413,,849.8355572223663,-1.0,1.0,0.8594721,-62.469486,2261515,792.09393,-62.469486,1.9837892e+26,1.0,2454010.0,191,-88.5706,-1085983550000000.0,19100,,2.0,100.0,68976.23,90.8,0.4189424,100,100.0,268666.6,0.8594721,True,-869.1953,48.094826,1.0,0.093900055,10.108467,31894608.0,[-0.552  2.683],26.266191,-62.304410914480684,1
-49.601696,,-62.803844,,853.6559202671051,-1.0,1.0,0.8550985,-62.92137,2270712,1127.8549,-62.92137,1.609921e+32,1.0,6986328600.0,192,-94.94203,-8.694619e+17,19200,,2.0,100.0,140638020.0,91.97,0.4189424,100,100.0,939160770.0,0.8550985,True,-1196.3773,45.340336,1.0,0.27232727,9.746365,48243827000.0,[-0.506  2.567],32.138187,-62.803842176944016,1
-49.444363,,-64.675255,,857.5314736366272,-1.0,1.0,0.86191964,-57.607166,2280131,1526.5758,-57.607166,1.19782856e+30,1.0,1185050500.0,193,-102.27784,-1.0183441e+17,19300,,2.0,100.0,21556968.0,94.19,0.4189424,100,100.0,131437160.0,0.86191964,True,-1619.6187,52.833477,1.0,0.11984371,10.61233,14977507000.0,[-0.517  2.443],37.602585,-64.67525528162717,1
-49.70511,,-63.404766,,861.0728373527527,-1.0,1.0,0.8590877,-59.4739,2289352,1916.8763,-59.4739,4045371200000000.0,1.0,250379.4,194,-105.71568,-6660460500.0,19400,,2.0,100.0,6700.8955,92.21,0.4189424,100,100.0,30420.066,0.8590877,True,-2021.4457,56.010574,1.0,0.1412632,11.2544775,9291970.0,[-0.491  2.565],42.310913,-63.404773562997576,1
-49.134903,,-64.0702,,864.6333341598511,-1.0,1.0,0.8635501,-64.27301,2298659,1037.4462,-64.27301,1.6048196e+31,1.0,893506600.0,195,-94.53892,-2.7528366e+17,19500,,2.0,100.0,17686260.0,93.07,0.4189424,100,100.0,103178024.0,0.8635501,True,-1106.1613,45.404015,1.0,0.039316062,10.44525,13928713000.0,[-0.397  2.648],30.468718,-64.07019734621048,1
-49.36888,,-62.51066,,868.3103313446045,-1.0,1.0,0.8523463,-65.30318,2307720,704.01306,-65.30318,4.043094e+28,1.0,446215780.0,196,-87.12813,-9556137000000000.0,19600,,2.0,100.0,5184182.0,90.61,0.4189424,100,100.0,44529990.0,0.8523463,True,-751.53723,37.759247,1.0,0.26702535,9.89915,410963200.0,[-0.409  2.524],24.61747,-62.5106555749476,1
-48.890976,,-64.5695,,872.0336978435516,-1.0,1.0,0.86339605,-68.67039,2317084,1012.5403,-68.67039,2.9962613e+28,1.0,15607835000.0,197,-94.1574,-1.1822835e+16,19700,,2.0,100.0,159630140.0,93.64,0.4189424,100,100.0,1552727800.0,0.86339605,True,-1080.8405,45.266426,1.0,0.07258554,11.708838,16398557000.0,[-0.381  2.402],29.58789,-64.5695090444386,1
-39.950188,,-64.67144,,875.7172448635101,-1.0,1.0,0.8613267,-70.34105,2326466,600.83264,-70.34105,2.870322e+34,1.0,11286873.0,198,-86.805405,-1.2398237e+19,19800,,2.0,100.0,359450.6,93.82,0.4189424,100,100.0,1335718.6,0.8613267,True,-674.0115,46.855217,1.0,0.19502337,10.5318775,96034936.0,[-0.328  2.515],22.133963,-64.67144365414977,1
-49.41191,,-65.39201,,879.6637847423553,-1.0,1.0,0.8589792,-68.99939,2335993,892.1944,-68.99939,1.1444924e+32,1.0,3078245600.0,199,-93.621666,-6.969818e+17,19900,,2.0,100.0,35083620.0,95.27,0.4189424,100,100.0,306418530.0,0.8589792,True,-957.34247,44.209755,1.0,0.101638675,9.7612,5415536600.0,[-0.293  2.395],28.229656,-65.39201153218747,1
-49.43435,,-63.853867,,883.2221856117249,-1.0,1.0,0.85828024,-60.969894,2345297,1406.3306,-60.969894,253001470000.0,1.0,969894.56,200,-99.82051,-50071684.0,20000,,2.0,100.0,10251.707,93.04,0.4189424,100,100.0,96505.16,0.85828024,True,-1490.9537,50.38616,1.0,0.0043212357,10.617482,7505688.5,[-0.297  2.52 ],35.96665,-63.85386359021068,1
-49.87154,,-63.500977,,887.5171790122986,-1.0,1.0,0.8590344,-69.25413,2354573,1304.9758,-69.25413,5.407953e+32,1.0,798049100.0,201,-98.093025,-1.8025046e+18,20100,,2.0,100.0,15156200.0,92.76,0.4189424,100,100.0,87405260.0,0.8590344,True,-1382.4833,48.221485,1.0,0.0077251536,10.409901,8857974000.0,[-0.542  2.572],34.592045,-63.50097646281123,1
-39.952892,,-62.198414,,891.0967085361481,-1.0,1.0,0.8579993,-63.092316,2363614,666.6192,-63.092316,1.3707336e+30,1.0,187230610.0,202,-85.94667,-8.255692e+16,20200,,2.0,100.0,5572674.0,90.41,0.4189424,100,100.0,25338568.0,0.8579993,True,-737.1322,45.99378,1.0,0.057866037,10.131118,1651109600.0,[-0.566  2.695],23.748255,-62.198414747565984,1
-49.46807,,-63.93836,,895.5847897529602,-1.0,1.0,0.8599342,-65.13942,2372894,1068.8763,-65.13942,1.1038079e+23,1.0,4464775.5,203,-94.86602,-22824377000000.0,20300,,2.0,100.0,112531.86,92.8,0.4189424,100,100.0,572098.0,0.8599342,True,-1137.5741,45.39795,1.0,0.048663445,10.599804,49872690.0,[-0.551  2.571],30.927666,-63.93835373386741,1
