WReturnMean,DivergenceHarmonic,OptimizationReturnMin,Penalization,MaxIW,ReturnStepMax,ESSRenyiArithmetic,OptimizationReturnMax,ReturnStepMaxmin,EpThisIter,EpisodesSoFar,EmpiricalD2Arithmetic,MinIW,MinTargetPdf,OptimizationReturnMean,EpLenMean,EmpiricalD2Harmonic,InitialReturnStd,Inner Iteration,InitialReturnMean,InitialBound,StdWReturnMean,ReturnMeanIW,Weights,MinBehavPdf,ESSRenyiHarmonic,Iteration,TimestepsSoFar,MeanIW,StdIW,Bound,MeanEntropy,EpRewMean,TimeElapsed,MeanD2-0,Epsilon,InitialReturnMax,VarianceInitializer,LearnableVariance,InitialReturnMin
17444.52,8284025000.0,,True,3869.112,0.85815346,100.0,160.08282,0.85815346,100,6800,1.0,0.2716487,-115.502914,129.80325,127.59,1.0,24.405558,1,-90.205124,-18298.738,,1709662.0,[-0.182  1.044],-115.502914,100.0,68,1075327,116.05429,417.00943,-79457620.0,0.4189424,-90.20512944743037,391.3358545303345,1.0,2.0,-59.92557,-1.0,,-220.00839
4846.4023,197440780.0,,True,1086.9209,0.86449987,100.0,105.365295,0.86449987,100,6900,1.0,0.09098467,-115.45018,66.10882,140.94,1.0,21.818026,1,-100.14768,-5216.465,,241451.3,[-0.193  0.983],-115.45018,100.0,69,1089421,44.09373,115.994644,-5441320.5,0.4189424,-100.14767871364951,396.8010301589966,1.0,2.0,-60.8912,-1.0,,-166.2565
8523.391,3.5981957e+32,,True,197505700000.0,0.85798025,100.0,123.723495,0.85798025,100,7000,1.0,0.026638934,-113.76304,89.01809,147.08,1.0,24.477964,1,-104.957825,-9033.642,,15847492000000.0,[-0.218  0.925],-113.76304,100.0,70,1104129,2415783000.0,20084482000.0,-9.678904e+18,0.4189424,-104.95781915336848,402.2155990600586,1.0,2.0,-70.25241,-1.0,,-193.9759
4992.806,17140109000.0,,True,166571.19,0.85878676,100.0,103.04256,0.85878676,100,7100,1.0,0.050498232,-113.87431,66.95277,134.65,1.0,22.586128,1,-95.71062,-5346.732,,9216724.0,[-0.15  1.03],-113.87431,100.0,71,1117594,1884.4069,16573.438,-55552748.0,0.4189424,-95.71061114519834,406.83343958854675,1.0,2.0,-59.620815,-1.0,,-162.66338
3402.6936,5.814525e+32,,True,118994664.0,0.8644275,100.0,82.524216,0.8644275,100,7200,1.0,0.11695773,-88.52449,55.334385,124.51,1.0,18.46075,1,-87.727165,-3629.7017,,1440256000.0,[-0.154  1.092],-88.52449,100.0,72,1130045,1350888.8,11853352.0,-5.473923e+18,0.4189424,-87.7271670588851,410.9491198062897,1.0,2.0,-60.537334,-1.0,,-143.06155
4809.8306,704572000.0,,True,3705.3079,0.8576497,100.0,100.363914,0.8576497,100,7300,1.0,0.046768125,-95.692566,65.96157,134.29,1.0,21.421988,1,-95.241066,-5145.5947,,1109859.9,[-0.092  0.984],-95.692566,100.0,73,1143474,233.29547,711.7056,-10022300.0,0.4189424,-95.24106513485313,415.8554792404175,1.0,2.0,-60.838722,-1.0,,-161.20264
3857.2847,296176450.0,,True,83911.41,0.85635686,100.0,88.62106,0.85635686,100,7400,1.0,0.08528719,-92.19714,59.454433,127.12,1.0,17.957033,1,-89.4892,-4119.0747,,3087214.0,[-0.087  1.046],-92.19714,100.0,74,1156186,954.75073,8348.431,-7592557.5,0.4189424,-89.48920048415661,420.25782799720764,1.0,2.0,-60.322567,-1.0,,-148.94363
12549.276,155421340.0,,True,19955.506,0.86358345,100.0,149.0767,0.86358345,100,7500,1.0,0.08389706,-96.00038,109.51991,126.31,1.0,23.551352,1,-89.30411,-13290.071,,2677945.2,[-0.089  1.109],-96.00038,100.0,75,1168817,409.15857,2309.3484,-11913301.0,0.4189424,-89.30409839391709,424.3907063007355,1.0,2.0,-49.7473,-1.0,,-198.824
3198.9048,479456000.0,,True,11839.494,0.8617549,100.0,80.39775,0.8617549,100,7600,1.0,0.06496183,-80.47188,53.82383,123.12,1.0,17.37528,1,-86.613,-3414.3647,,291628.0,[-0.074  1.169],-80.47188,100.0,76,1181129,276.3772,1262.7622,-5009443.0,0.4189424,-86.61299803569914,428.6140401363373,1.0,2.0,-60.039074,-1.0,,-140.43683
12032.535,1.4740432e+35,,True,2893620500.0,0.86457443,100.0,138.66922,0.86457443,100,7700,1.0,0.62471074,-110.72719,107.77455,114.19,1.0,20.42507,1,-80.51423,-12673.504,,543057200000.0,[-0.07   1.232],-110.72719,100.0,77,1192548,34493520.0,288554240.0,-2.4609002e+20,0.4189424,-80.51422976121306,432.38998079299927,1.0,2.0,-49.61956,-1.0,,-188.28877
3326.7998,2963218400.0,,True,9584.111,0.8659635,100.0,92.22409,0.8659635,100,7800,1.0,0.02414738,-92.7321,54.563595,124.97,1.0,18.697983,1,-88.18216,-3610.3096,,661631.25,[-0.086  1.108],-92.7321,100.0,78,1205045,199.61028,993.38586,-16094596.0,0.4189424,-88.18216882899404,436.45183658599854,1.0,2.0,-50.52167,-1.0,,-142.74576
6662.249,1.4454472e+36,,True,1010831740.0,0.85798323,100.0,118.58934,0.85798323,100,7900,1.0,0.18923669,-117.61525,78.8692,128.85,1.0,21.02138,1,-91.12417,-7131.0303,,24368128000.0,[0.021 1.044],-117.61525,100.0,79,1217930,13856997.0,103016610.0,-5.6360023e+20,0.4189424,-91.1241769632697,440.4220042228699,1.0,2.0,-51.404037,-1.0,,-169.99338
4275.1797,197427570.0,,True,2002.42,0.8680462,100.0,87.14068,0.8680462,100,8000,1.0,0.05526294,-98.092575,62.909214,122.24,1.0,17.821615,1,-85.52646,-4528.296,,435192.25,[0.068 1.16 ],-98.092575,100.0,80,1230154,108.903206,280.37323,-3991706.2,0.4189424,-85.52645322039723,444.98978996276855,1.0,2.0,-61.29499,-1.0,,-148.43567
8375.024,2.146257e+34,,True,115571410.0,0.8655231,100.0,121.73629,0.8655231,100,8100,1.0,0.036509577,-92.01723,89.41475,117.85,1.0,19.49426,1,-83.05271,-8869.014,,26875110000.0,[0.072 1.223],-92.01723,100.0,81,1241939,5394240.0,18957010.0,-7.2370194e+19,0.4189424,-83.05271463066339,449.4795858860016,1.0,2.0,-50.73118,-1.0,,-172.46747
6074.826,1766312200.0,,True,2319.5188,0.8686344,100.0,105.59571,0.8686344,100,8200,1.0,0.07125142,-88.15743,75.702354,115.34,1.0,18.546705,1,-80.41299,-6446.5063,,517213.72,[0.078 1.348],-88.15743,100.0,82,1253473,107.58876,329.90372,-16138077.0,0.4189424,-80.41299197375774,453.46029806137085,1.0,2.0,-50.51963,-1.0,,-156.11534
1726.3253,9.863873e+35,,True,1871214500.0,0.8665751,100.0,64.55769,0.8665751,100,8300,1.0,0.014286452,-86.561,39.19972,108.55,1.0,13.773434,1,-75.611244,-1865.2478,,17583473000.0,[0.083 1.41 ],-86.561,100.0,83,1264328,35432772.0,217496600.0,-1.379744e+20,0.4189424,-75.61124936088919,457.39928936958313,1.0,2.0,-50.25327,-1.0,,-114.81097
3025.187,2.3380928e+31,,True,49331376000.0,0.8536099,100.0,76.01906,0.8536099,100,8400,1.0,0.022347504,-74.43042,52.83959,104.4,1.0,15.269717,1,-72.78367,-3217.8164,,964079450000.0,[0.057 1.532],-74.43042,100.0,84,1274768,517885570.0,4911692300.0,-9.314403e+17,0.4189424,-72.78366786748171,462.29804706573486,1.0,2.0,-49.604202,-1.0,,-125.62326
3092.0164,1.7868666e+32,,True,459772930.0,0.8595645,100.0,75.274185,0.8595645,100,8500,1.0,0.015161046,-87.36253,53.52504,103.58,1.0,15.069399,1,-72.01337,-3280.8882,,17992344000.0,[0.094 1.652],-87.36253,100.0,85,1285126,7432469.0,50191524.0,-2.5247418e+18,0.4189424,-72.01336692586541,466.0953412055969,1.0,2.0,-50.26422,-1.0,,-125.53841
2121.2751,3.6539886e+33,,True,348836030.0,0.86305106,100.0,63.8997,0.86305106,100,8600,1.0,0.3734162,-75.01506,43.604836,101.69,1.0,14.828813,1,-70.577034,-2257.3792,,7155768300.0,[0.085 1.776],-75.01506,100.0,86,1295295,4790289.5,34962050.0,-8.2273503e+18,0.4189424,-70.57703454256058,469.81396293640137,1.0,2.0,-50.28217,-1.0,,-114.18187
1268.2833,5.638812e+31,,True,2923154000.0,0.8591193,100.0,50.514275,0.8591193,100,8700,1.0,0.32013535,-74.160034,34.07854,96.85,1.0,10.341002,1,-66.79543,-1353.3381,,14915656000.0,[0.095 1.901],-74.160034,100.0,87,1304980,34481456.0,294144420.0,-6.387057e+17,0.4189424,-66.79542715415359,473.52748012542725,1.0,2.0,-50.359695,-1.0,,-100.87397
2006.6256,5.828474e+28,,True,326991870.0,0.85885185,100.0,59.567898,0.85885185,100,8800,1.0,0.36421403,-73.918106,43.1807,96.89,1.0,11.918613,1,-66.92299,-2124.9014,,15456249000.0,[0.123 2.023],-73.918106,100.0,88,1314669,7085167.5,43975908.0,-2.8554923e+16,0.4189424,-66.9229893425107,477.06440472602844,1.0,2.0,-50.535786,-1.0,,-110.10368
1013.76404,1.3807062e+25,,True,32571314.0,0.8628152,100.0,45.475834,0.8628152,100,8900,1.0,0.008170009,-61.934883,29.682917,95.85,1.0,11.519043,1,-66.38582,-1082.6979,,197186340.0,[0.168 2.139],-61.934883,100.0,89,1324254,415882.7,3264625.0,-256148060000000.0,0.4189424,-66.38581496611238,480.2201871871948,1.0,2.0,-50.5929,-1.0,,-96.06873
1576.9285,6.7134625e+30,,True,732632770.0,0.87026966,100.0,54.813965,0.87026966,100,9000,1.0,0.0625958,-81.84882,38.350502,97.43,1.0,10.303775,1,-66.910736,-1677.0789,,6363408400.0,[0.121 2.255],-81.84882,100.0,90,1333997,13370985.0,78358860.0,-2.5949826e+17,0.4189424,-66.9107390961051,482.80604100227356,1.0,2.0,-50.447273,-1.0,,-105.26124
1457.269,3.198242e+32,,True,106535190.0,0.86130476,100.0,61.71206,0.86130476,100,9100,1.0,0.6513631,-64.89638,36.56816,95.28,1.0,10.956216,1,-64.99687,-1584.2112,,1936783100.0,[0.136 2.379],-64.89638,100.0,91,1343525,2214505.0,11983061.0,-2.2702542e+18,0.4189424,-64.99687336936593,486.1056296825409,1.0,2.0,-39.852974,-1.0,,-101.56503
1386.2571,2.151288e+27,,True,20300930000.0,0.85996366,100.0,58.861275,0.85996366,100,9200,1.0,0.004808308,-71.81917,35.72539,92.13,1.0,10.485868,1,-63.63653,-1501.7421,,305453860000.0,[0.163 2.257],-71.81917,100.0,92,1352738,207724350.0,2019814300.0,-5356883000000000.0,0.4189424,-63.63653039932251,489.7665944099426,1.0,2.0,-40.50065,-1.0,,-99.36192
1298.3046,4.613201e+34,,True,608816800.0,0.8656038,100.0,50.486057,0.8656038,100,9300,1.0,0.9169028,-69.54018,34.41862,97.47,1.0,10.6612835,1,-66.618286,-1383.2642,,4774332400.0,[0.121 2.139],-69.54018,100.0,93,1362485,6318155.0,60558416.0,-1.824832e+19,0.4189424,-66.61828824132681,493.49798703193665,1.0,2.0,-50.550854,-1.0,,-101.03691
1197.2765,8.920007e+29,,True,467458900.0,0.86065996,100.0,50.170326,0.86065996,100,9400,1.0,1.9275063,-63.368683,32.32465,98.36,1.0,12.344772,1,-68.17366,-1281.1775,,9258782000.0,[0.131 2.014],-63.368683,100.0,94,1372321,11512201.0,64215924.0,-7.924196e+16,0.4189424,-68.17365535318851,497.23754358291626,1.0,2.0,-50.32798,-1.0,,-100.49831
758.04425,9.5653916e+20,,True,697060.9,0.8608639,100.0,41.2473,0.8608639,100,9500,1.0,0.07443054,-68.23581,25.04784,96.41,1.0,11.430225,1,-66.479416,-814.7542,,4579469.5,[0.148 2.138],-68.23581,100.0,95,1381962,12746.646,71803.555,-1753970500000.0,0.4189424,-66.47941384479404,501.378671169281,1.0,2.0,-50.279953,-1.0,,-91.52725
1629.0245,270981280.0,,True,756.0021,0.85879266,100.0,65.920555,0.85879266,100,9600,1.0,0.046754032,-74.85575,38.522125,98.59,1.0,12.044526,1,-67.9091,-1773.8728,,51275.766,[0.224 2.039],-74.85575,100.0,96,1391821,32.65554,94.0356,-2435736.0,0.4189424,-67.90909828111529,504.9670612812042,1.0,2.0,-40.510666,-1.0,,-106.43122
878.94025,2.275072e+29,,True,295872670.0,0.85832286,100.0,53.592243,0.85832286,100,9700,1.0,0.2163609,-67.25365,27.763166,94.03,1.0,10.399365,1,-65.09603,-974.67596,,1476298100.0,[0.113 2.097],-67.25365,100.0,97,1401224,4485878.0,31863380.0,-4.5664655e+16,0.4189424,-65.0960331325233,508.7539141178131,1.0,2.0,-39.266956,-1.0,,-92.8592
1013.8367,9.325949e+24,,True,34733676.0,0.85859174,100.0,46.21239,0.85859174,100,9800,1.0,0.027876925,-69.374954,29.74617,95.42,1.0,11.357914,1,-66.40932,-1085.0221,,228879060.0,[0.085 1.976],-69.374954,100.0,98,1410766,394537.12,3456679.8,-217391510000000.0,0.4189424,-66.40931900933384,512.8161962032318,1.0,2.0,-49.943096,-1.0,,-96.15549
1953.14,1.2086779e+34,,True,689306300.0,0.86235064,100.0,59.040443,0.86235064,100,9900,1.0,0.4112737,-71.31231,42.13258,96.43,1.0,13.341134,1,-67.17091,-2069.3315,,5810190300.0,[0.015 1.872],-71.31231,100.0,99,1420409,8109316.5,68950650.0,-1.2774187e+19,0.4189424,-67.1709107734263,516.7186923027039,1.0,2.0,-50.263046,-1.0,,-109.30349
2206.341,2.7534634e+32,,True,391833060.0,0.8615679,100.0,66.80577,0.8615679,100,10000,1.0,0.33624595,-71.38743,45.076283,103.5,1.0,13.208677,1,-71.56552,-2355.1062,,3313162200.0,[0.017 1.747],-71.38743,100.0,100,1430759,5028133.0,39138390.0,-2.4685754e+18,0.4189424,-71.5655267892778,520.5070109367371,1.0,2.0,-49.836044,-1.0,,-116.641815
1208.0565,1.09253386e+21,,True,595037.1,0.8577811,100.0,53.39874,0.8577811,100,10100,1.0,0.03318179,-72.95853,32.52196,102.82,1.0,12.262891,1,-71.42999,-1303.1031,,21461784.0,[-0.016  1.626],-72.95853,100.0,101,1441041,24374.46,88401.79,-3141674200000.0,0.4189424,-71.4299952045083,524.659191608429,1.0,2.0,-50.55322,-1.0,,-103.95196
1849.1757,3.7971876e+18,,True,287451.53,0.8578578,100.0,64.10497,0.8578578,100,10200,1.0,0.03838334,-80.12882,40.4176,105.78,1.0,14.68309,1,-73.80478,-1986.1561,,8904515.0,[0.054 1.523],-80.12882,100.0,102,1451619,8070.6523,37773.38,-266936350000.0,0.4189424,-73.80477952644229,528.5303544998169,1.0,2.0,-50.11741,-1.0,,-114.22238
1772.9031,3.8470624e+23,,True,18555462.0,0.86053336,100.0,61.592445,0.86053336,100,10300,1.0,0.3784122,-71.72313,39.999382,102.67,1.0,13.15113,1,-71.3528,-1899.3567,,577215400.0,[-0.035  1.435],-71.72313,100.0,103,1461886,315045.9,1889805.0,-78433480000000.0,0.4189424,-71.35279724881053,532.5236308574677,1.0,2.0,-49.759735,-1.0,,-111.35218
2414.94,9.4915027e+30,,True,1137758000.0,0.85704195,100.0,71.423836,0.85704195,100,10400,1.0,0.75971586,-72.655495,46.356266,107.33,1.0,16.310635,1,-75.237495,-2584.9841,,19971641000.0,[0.04  1.534],-72.655495,100.0,104,1472619,14911996.0,115222030.0,-5.238809e+17,0.4189424,-75.23749896451831,536.5645542144775,1.0,2.0,-50.16993,-1.0,,-121.593765
4327.93,3.227286e+34,,True,8706509000.0,0.85747635,100.0,91.14686,0.85747635,100,10500,1.0,0.10012401,-102.036026,63.956676,110.51,1.0,15.410196,1,-77.82144,-4604.8535,,465009870000.0,[0.028 1.41 ],-102.036026,100.0,105,1483670,96823624.0,868271700.0,-4.9748604e+19,0.4189424,-77.8214436456561,540.669358253479,1.0,2.0,-50.631264,-1.0,,-141.77812
4779.201,199763510000000.0,,True,15225042.0,0.858455,100.0,95.988174,0.858455,100,10600,1.0,0.093583226,-83.32822,66.73601,115.02,1.0,18.041834,1,-80.82527,-5086.3247,,330004740.0,[0.029 1.285],-83.32822,100.0,106,1495172,152911.67,1514807.8,-4670829600.0,0.4189424,-80.82527833834291,544.7514002323151,1.0,2.0,-51.573105,-1.0,,-147.56128
2593.2234,9.353555e+30,,True,347433630.0,0.86345804,100.0,81.16596,0.86345804,100,10700,1.0,0.30525747,-85.09657,48.112003,118.48,1.0,16.687082,1,-83.325066,-2812.8196,,11604565000.0,[-0.218  1.249],-85.09657,100.0,107,1507020,4492440.0,34960336.0,-6.7160665e+17,0.4189424,-83.32506973609328,548.8688170909882,1.0,2.0,-50.27111,-1.0,,-131.43707
3706.8604,2.624013e+18,,True,44090.527,0.8633667,100.0,85.85127,0.8633667,100,10800,1.0,0.0065431604,-77.243225,58.587013,110.78,1.0,16.565708,1,-77.93973,-3952.5405,,5997240.5,[-0.162  1.36 ],-77.243225,100.0,108,1518098,1524.2382,5431.59,-397980470000.0,0.4189424,-77.93972313195466,552.8890314102173,1.0,2.0,-50.67546,-1.0,,-136.52673
6808.506,1.7576211e+35,,True,32183669000.0,0.8592009,100.0,112.85708,0.8592009,100,10900,1.0,0.0381012,-80.27535,80.0774,118.88,1.0,19.902699,1,-83.86498,-7233.0625,,1438915100000.0,[-0.073  1.272],-80.27535,100.0,109,1529986,324773760.0,3201985500.0,-1.7799137e+20,0.4189424,-83.86498765915633,556.7961890697479,1.0,2.0,-51.085304,-1.0,,-163.94238
2575.1643,7.9494165e+31,,True,173801250.0,0.8580874,100.0,74.0566,0.8580874,100,11000,1.0,0.47850746,-76.203,48.486607,108.83,1.0,14.973766,1,-75.89618,-2757.9758,,8982144000.0,[-0.099  1.395],-76.203,100.0,110,1540869,2591425.0,17591964.0,-1.6299487e+18,0.4189424,-75.89617982387543,560.6385607719421,1.0,2.0,-50.32618,-1.0,,-124.38278
3437.7341,1.3222693e+33,,True,5060322300.0,0.8633878,100.0,80.53764,0.8633878,100,11100,1.0,0.023845851,-88.92514,56.312366,106.62,1.0,16.32946,1,-74.354675,-3653.9434,,100289620000.0,[-0.116  1.519],-88.92514,100.0,111,1551531,53550930.0,503338800.0,-7.8620634e+18,0.4189424,-74.35466992080211,564.582129240036,1.0,2.0,-50.129395,-1.0,,-130.66704
1941.4855,5941498300000000.0,,True,143112.12,0.86489654,100.0,64.445274,0.86489654,100,11200,1.0,0.22577241,-71.71277,41.514233,104.11,1.0,14.7666445,1,-72.76544,-2079.924,,5530829.5,[-0.105  1.643],-71.71277,100.0,112,1561942,3391.5225,15799.413,-10676623000.0,0.4189424,-72.7654444372654,568.4012756347656,1.0,2.0,-49.834404,-1.0,,-114.27968
1632.4266,72902980.0,,True,879.25555,0.86585975,100.0,60.045395,0.86585975,100,11300,1.0,0.013965518,-84.598465,38.049774,102.03,1.0,13.588289,1,-71.262474,-1752.6068,,58846.938,[-0.008  1.722],-84.598465,100.0,113,1572145,40.677486,118.805336,-1084996.8,0.4189424,-71.2624682611227,572.17626786232,1.0,2.0,-49.266846,-1.0,,-109.31224
1364.6915,3.2909865e+33,,True,12451846.0,0.86523837,100.0,55.31634,0.86523837,100,11400,1.0,1.1278011,-65.04028,34.67159,102.83,1.0,12.750388,1,-70.97132,-1466.6866,,357370430.0,[-0.017  1.783],-65.04028,100.0,114,1582428,364397.97,1518203.9,-5.8512507e+18,0.4189424,-70.9713239146769,576.7764942646027,1.0,2.0,-50.326572,-1.0,,-105.642914
3155.2415,4.876394e+18,,True,6324361.5,0.862591,100.0,76.10215,0.862591,100,11500,1.0,0.09380196,-77.03129,54.222122,103.63,1.0,14.669777,1,-72.08068,-3348.2915,,223505260.0,[0.034 1.669],-77.03129,100.0,115,1592791,86571.78,642705.6,-426530050000.0,0.4189424,-72.08068383783102,580.6341931819916,1.0,2.0,-50.20066,-1.0,,-126.30281
2411.995,2.7207856e+32,,True,369108300.0,0.8688234,100.0,69.85977,0.8688234,100,11600,1.0,0.02853191,-67.31827,47.22007,105.31,1.0,13.500375,1,-73.02109,-2574.6738,,13999472000.0,[-0.051  1.578],-67.31827,100.0,116,1603322,5997751.5,39579824.0,-2.6833677e+18,0.4189424,-73.0210887210071,584.505925655365,1.0,2.0,-50.381382,-1.0,,-120.24116
2130.3555,1.7006371e+29,,True,31780412.0,0.86082643,100.0,64.98061,0.86082643,100,11700,1.0,0.30319867,-64.15874,44.308353,101.02,1.0,12.927685,1,-70.31331,-2271.1033,,676155140.0,[-0.052  1.703],-64.15874,100.0,117,1613424,690532.2,3575576.0,-5.8043313e+16,0.4189424,-70.31330119073391,588.7880744934082,1.0,2.0,-49.641045,-1.0,,-114.62166
3616.1973,1.1931577e+31,,True,104098280.0,0.85571414,100.0,80.220604,0.85571414,100,11800,1.0,0.17949815,-78.325096,58.450474,102.7,1.0,14.132894,1,-71.58868,-3830.708,,5669060600.0,[-0.008  1.586],-78.325096,100.0,118,1623694,1511428.1,10477357.0,-7.409681e+17,0.4189424,-71.5886735548079,593.0631878376007,1.0,2.0,-49.81855,-1.0,,-130.03915
1699.8733,1.771644e+32,,True,99990490.0,0.8632498,100.0,57.97306,0.8632498,100,11900,1.0,0.24192478,-83.54289,38.78208,99.69,1.0,13.9936905,1,-69.361115,-1811.9012,,1939361000.0,[-0.02   1.711],-83.54289,100.0,119,1633663,1572197.5,10168455.0,-1.4911435e+18,0.4189424,-69.36111312821508,597.0530171394348,1.0,2.0,-50.170135,-1.0,,-108.143196
2051.696,6.3215365e+33,,True,5226494000.0,0.8634524,100.0,62.571693,0.8634524,100,12000,1.0,0.12609343,-68.20727,43.327816,100.16,1.0,13.205914,1,-69.345665,-2182.2017,,102274070000.0,[-0.059  1.829],-68.20727,100.0,120,1643679,56221256.0,520118980.0,-1.037638e+19,0.4189424,-69.34566035270691,601.0149989128113,1.0,2.0,-50.101784,-1.0,,-112.67348
4478.0166,4.8096935e+19,,True,2291179.0,0.8615152,100.0,86.8736,0.8615152,100,12100,1.0,0.0028894772,-85.81952,65.28417,103.62,1.0,14.696717,1,-72.34256,-4729.5825,,142799400.0,[-0.054  1.704],-85.81952,100.0,121,1654041,47216.99,286370.47,-1744811700000.0,0.4189424,-72.34255316510797,604.0586702823639,1.0,2.0,-50.753128,-1.0,,-137.62672
1117.4625,8.9809084e+33,,True,580467400.0,0.8610092,100.0,52.170307,0.8610092,100,12200,1.0,0.059382185,-77.31601,31.361547,101.53,1.0,11.572206,1,-70.58768,-1208.186,,7835149300.0,[-0.29   1.786],-77.31601,100.0,122,1664194,8934904.0,60562500.0,-8.597767e+18,0.4189424,-70.58768083319067,607.07350730896,1.0,2.0,-49.77892,-1.0,,-101.94923
2745.9011,1374943700.0,,True,1670.7505,0.8663103,100.0,71.67406,0.8663103,100,12300,1.0,0.15630686,-72.909935,50.434155,102.85,1.0,14.223104,1,-71.444725,-2917.1387,,158763.77,[-0.324  1.666],-72.909935,100.0,123,1674479,60.336044,223.65091,-6508347.0,0.4189424,-71.44472359761596,610.6462411880493,1.0,2.0,-50.20483,-1.0,,-121.87888
2153.7446,7.303931e+33,,True,1243002800.0,0.8574221,100.0,67.40178,0.8574221,100,12400,1.0,0.26933122,-84.348526,44.14644,104.23,1.0,14.312108,1,-72.5156,-2305.1768,,22339810000.0,[-0.333  1.604],-84.348526,100.0,124,1684902,29257204.0,161945970.0,-1.2941953e+19,0.4189424,-72.5156007359922,615.200172662735,1.0,2.0,-49.260258,-1.0,,-116.66204
1314.4711,3636704600000.0,,True,40151.008,0.86136913,100.0,55.945488,0.86136913,100,12500,1.0,0.038959242,-68.56926,33.558308,104.47,1.0,13.722651,1,-72.55147,-1418.7998,,1064508.4,[-0.29   1.721],-68.56926,100.0,125,1695349,1004.9932,4271.9355,-200023200.0,0.4189424,-72.55146414801479,619.2568430900574,1.0,2.0,-50.164284,-1.0,,-106.10977
2176.6926,1.389701e+33,,True,764688400.0,0.85920393,100.0,65.0658,0.85920393,100,12600,1.0,0.16988969,-71.96912,44.645992,100.85,1.0,13.543575,1,-70.09104,-2317.8103,,16348740000.0,[-0.393  1.65 ],-71.96912,100.0,126,1705434,8445337.0,76146456.0,-5.260718e+18,0.4189424,-70.09104072198272,623.3707067966461,1.0,2.0,-49.671227,-1.0,,-114.73703
1121.4832,2.2138025e+24,,True,168647490.0,0.85935473,100.0,52.360023,0.85935473,100,12700,1.0,0.0064192484,-70.13049,31.199142,101.52,1.0,12.169493,1,-70.71856,-1212.868,,3441283000.0,[-0.415  1.773],-70.13049,100.0,127,1715586,2043691.4,17065478.0,-135974920000000.0,0.4189424,-70.71855720311403,627.5918116569519,1.0,2.0,-49.55768,-1.0,,-101.9177
1604.8966,3.9659675e+33,,True,947518700.0,0.8700384,100.0,59.044155,0.8700384,100,12800,1.0,0.97816247,-73.37083,37.344696,101.91,1.0,14.500695,1,-70.98826,-1721.103,,13973462000.0,[-0.488  1.671],-73.37083,100.0,128,1725777,19428568.0,114654970.0,-7.318249e+18,0.4189424,-70.98825551360845,631.577791929245,1.0,2.0,-49.2888,-1.0,,-108.332954
1203.7507,48691492.0,,True,4923.4756,0.86406624,100.0,49.91104,0.86406624,100,12900,1.0,0.060745426,-63.991875,32.424362,96.56,1.0,12.345512,1,-67.07139,-1286.7871,,98894.15,[-0.506  1.795],-63.991875,100.0,129,1735433,123.53635,566.7166,-678320.94,0.4189424,-67.07139036357403,635.9145638942719,1.0,2.0,-49.58471,-1.0,,-99.49575
1484.6534,441758400.0,,True,3166.2246,0.8685329,100.0,55.044525,0.8685329,100,13000,1.0,0.14947484,-73.19319,36.83958,97.55,1.0,11.291525,1,-67.65486,-1585.6487,,130943.61,[-0.513  1.857],-73.19319,100.0,130,1745188,145.73605,496.76776,-2253696.2,0.4189424,-67.65486419811845,639.9914286136627,1.0,2.0,-49.44992,-1.0,,-104.494446
2503.8938,1373434400000000.0,,True,500326.62,0.85762787,100.0,68.731964,0.85762787,100,13100,1.0,0.01849157,-70.091644,48.22645,100.21,1.0,13.345548,1,-69.3376,-2661.3613,,13039075.0,[-0.505  1.919],-70.091644,100.0,131,1755209,5926.8467,49771.504,-5848837000.0,0.4189424,-69.3375916390121,644.0930707454681,1.0,2.0,-48.832077,-1.0,,-117.56404
691.06177,6.144075e+25,,True,545889700.0,0.8574494,100.0,42.55373,0.8574494,100,13200,1.0,0.14421542,-60.436016,24.139343,98.4,1.0,10.40932,1,-67.6705,-751.42163,,363599940.0,[-0.599  2.001],-60.436016,100.0,132,1765049,9388537.0,64827920.0,-473132320000000.0,0.4189424,-67.67049434542656,648.3775155544281,1.0,2.0,-49.256107,-1.0,,-91.80984
2727.5144,6.4426893e+33,,True,1289799600.0,0.86293924,100.0,70.0327,0.86293924,100,13300,1.0,0.3885522,-67.27217,50.51024,98.97,1.0,13.275164,1,-68.55526,-2890.9985,,53091566000.0,[-0.668  1.898],-67.27217,100.0,133,1774946,23533016.0,156001490.0,-1.3122425e+19,0.4189424,-68.55526475608349,652.2903757095337,1.0,2.0,-49.032806,-1.0,,-119.065506
1425.8552,9.5341246e+30,,True,1237627900.0,0.85840195,100.0,52.807377,0.85840195,100,13400,1.0,0.00020613869,-75.825775,35.984417,95.5,1.0,11.444516,1,-66.15133,-1518.8076,,24457892000.0,[-0.654  2.022],-75.825775,100.0,134,1784496,14067964.0,123252530.0,-2.8701751e+17,0.4189424,-66.15133221179246,656.4543979167938,1.0,2.0,-49.328373,-1.0,,-102.13575
1993.4994,2.6175619e+36,,True,207305490.0,0.8613119,100.0,61.88472,0.8613119,100,13500,1.0,0.29603502,-70.16409,43.029472,98.16,1.0,11.914866,1,-68.08969,-2121.1553,,7694508500.0,[-0.666  1.897],-70.16409,100.0,135,1794312,5041558.5,23207756.0,-2.0653522e+20,0.4189424,-68.08969146445394,660.1924338340759,1.0,2.0,-49.234444,-1.0,,-111.11916
