EpThisIter,InitialReturnMean,InitialReturnMin,ESSRenyiArithmetic,DivergenceHarmonic,ESSRenyiHarmonic,Iteration,StdIW,InitialReturnStd,LearnableVariance,StdWReturnMean,TimeElapsed,ReturnStepMaxmin,OptimizationReturnMean,MinBehavPdf,Penalization,InitialBound,MinIW,EmpiricalD2Harmonic,MeanEntropy,OptimizationReturnMin,EpRewMean,ReturnStepMax,MeanIW,EpLenMean,TimestepsSoFar,MinTargetPdf,EpisodesSoFar,Epsilon,Inner Iteration,InitialReturnMax,VarianceInitializer,MeanD2-0,WReturnMean,Weights,Bound,MaxIW,ReturnMeanIW,EmpiricalD2Arithmetic,OptimizationReturnMax
100,-69.677666,-119.68798,100.0,5.6495046e+18,100.0,69,25209.832,13.738069,,,790.567357301712,0.861223,50.01031,-75.58768,True,-2850.6873,0.07988186,1.0,0.4189424,,-69.67766828611494,0.861223,6372.2656,100.26,1194035,-75.58768,6900,2.0,1,-50.20655,-1.0,1.0,2689.7659,[0.313 1.978],-382504730000.0,216581.2,13555112.0,1.0,69.48143
100,-69.277664,-131.71243,100.0,3.9864456e+16,100.0,70,2013.4718,13.6740055,,,800.5662422180176,0.8678167,62.43478,-74.08629,True,-4303.599,0.005362255,1.0,0.4189424,,-69.27765817642212,0.8678167,757.7662,99.46,1203981,-74.08629,7000,2.0,1,-50.74527,-1.0,1.0,4085.0793,[0.392 1.882],-43633480000.0,10228.498,3043791.2,1.0,80.96716
100,-69.18711,-111.94151,100.0,6.830834e+30,100.0,71,3517643300.0,12.925131,,,810.2750124931335,0.8639566,42.754406,-88.44891,True,-2120.7197,0.04969239,1.0,0.4189424,,-69.1871106004715,0.8639566,364304200.0,100.51,1214032,-88.44891,7100,2.0,1,-50.527428,-1.0,1.0,1994.998,[0.639 1.921],-3.285882e+17,35353320000.0,246169750000.0,1.0,61.414085
100,-68.28122,-111.27491,100.0,1.5311195e+32,100.0,72,24885950.0,11.738312,,,818.6806447505951,0.8718875,42.993687,-72.6005,True,-2154.0532,0.15677384,1.0,0.4189424,,-68.2812228551507,0.8718875,5200380.0,99.09,1223941,-72.6005,7200,2.0,1,-40.321808,-1.0,1.0,1986.245,[0.635 2.045],-2.076472e+18,173788660.0,8329093000.0,1.0,70.9531
100,-68.81263,-98.362,100.0,221560540000.0,100.0,73,2607.0017,11.746186,,,827.0867903232574,0.8598664,29.549368,-66.20569,True,-1085.0797,0.07761637,1.0,0.4189424,,-68.81263234704733,0.8598664,606.6866,99.81,1233922,-66.20569,7300,2.0,1,-51.26322,-1.0,1.0,1011.13794,[0.651 2.169],-35082930.0,23731.04,277720.62,1.0,47.098778
100,-67.74824,-105.42906,100.0,1.628817e+30,100.0,74,72222880.0,11.834378,,,835.2108368873596,0.8618557,37.680824,-72.60135,True,-1658.2955,0.2058302,1.0,0.4189424,,-67.7482367579639,0.8618557,11658563.0,98.89,1243811,-72.60135,7400,2.0,1,-51.096863,-1.0,1.0,1559.8971,[0.749 2.092],-1.2558261e+17,555277900.0,14857158000.0,1.0,54.3322
100,-67.36379,-104.24693,100.0,1.6083339e+32,100.0,75,4508621.5,12.099454,,,843.2371377944946,0.8619862,36.88314,-74.7187,True,-1602.8926,0.006681993,1.0,0.4189424,,-67.36379418045283,0.8619862,1066391.9,97.73,1253584,-74.7187,7500,2.0,1,-50.544525,-1.0,1.0,1506.7627,[0.76  1.968],-1.2191422e+18,35367970.0,1067693800.0,1.0,53.702408
100,-71.99189,-115.95449,100.0,1.1724239e+19,100.0,76,169463.33,13.823277,,,851.4953718185425,0.86865944,43.962597,-78.670265,True,-2259.8777,0.052811578,1.0,0.4189424,,-71.99189157277345,0.86865944,23836.096,104.43,1264027,-78.670265,7600,2.0,1,-52.05931,-1.0,1.0,2123.793,[0.756 1.843],-466003260000.0,1650161.0,33970870.0,1.0,63.89518
100,-69.367714,-105.42866,100.0,2.291522e+24,100.0,77,3808932.0,12.731175,,,860.6045000553131,0.86916864,36.060944,-68.0825,True,-1559.6824,0.047904972,1.0,0.4189424,,-69.36771256163716,0.86916864,800210.75,100.74,1274101,-68.0825,7700,2.0,1,-51.425934,-1.0,1.0,1462.4745,[0.85  1.925],-147154670000000.0,31917700.0,667557300.0,1.0,54.002724
100,-71.81984,-111.39218,100.0,1.9721411e+18,100.0,78,122219.47,11.27419,,,870.2632908821106,0.8656155,39.572342,-72.487015,True,-1812.4396,0.017562985,1.0,0.4189424,,-71.81983951121569,0.8656155,26516.148,104.4,1284541,-72.487015,7800,2.0,1,-51.551598,-1.0,1.0,1693.0776,[0.916 1.819],-167655830000.0,1048018.2,30602486.0,1.0,59.840584
100,-70.91218,-136.62173,100.0,2.9003274e+31,100.0,79,132555784.0,13.790454,,,879.889368057251,0.85891587,65.70956,-80.69916,True,-4809.479,0.42398265,1.0,0.4189424,,-70.91217755675316,0.85891587,15733553.0,102.73,1294814,-80.69916,7900,2.0,1,-41.50737,-1.0,1.0,4507.923,[0.829 1.729],-1.6240317e+18,1326434300.0,81749570000.0,1.0,95.114365
100,-72.27172,-120.88131,100.0,3.763819e+33,100.0,80,1406167800.0,13.516429,,,889.8896913528442,0.86373997,48.60959,-72.31219,True,-2710.468,0.14121364,1.0,0.4189424,,-72.27171874329447,0.86373997,149252540.0,105.08,1305322,-72.31219,8000,2.0,1,-50.549835,-1.0,1.0,2545.586,[0.801 1.851],-1.0115621e+19,14120527000.0,116653040000.0,1.0,70.331474
100,-68.04347,-100.4443,100.0,3.1046114e+26,100.0,81,569835.5,12.650165,,,898.622754573822,0.85743326,32.400826,-78.65321,True,-1292.6089,0.17278904,1.0,0.4189424,,-68.04347552999855,0.85743326,115346.91,98.64,1315186,-78.65321,8100,2.0,1,-50.61358,-1.0,1.0,1209.84,[0.803 1.976],-1458400200000000.0,4732141.0,66160010.0,1.0,49.83072
100,-70.57504,-108.44929,100.0,2.0752248e+33,100.0,82,149117020.0,12.41194,,,907.5646352767944,0.85909367,37.87424,-68.9769,True,-1697.0143,0.54604554,1.0,0.4189424,,-70.57504629775882,0.85909367,16090986.0,102.85,1325471,-68.9769,8200,2.0,1,-51.396317,-1.0,1.0,1588.5143,[0.859 1.864],-4.9427407e+18,1499004400.0,22038376000.0,1.0,57.05297
100,-68.123436,-105.91161,100.0,1.5632381e+35,100.0,83,86343260.0,11.346035,,,916.7152619361877,0.8622606,37.788174,-75.57361,True,-1656.0173,0.062068887,1.0,0.4189424,,-68.123440656811,0.8622606,10466410.0,99.62,1335433,-75.57361,8300,2.0,1,-51.320343,-1.0,1.0,1556.6783,[0.846 1.989],-3.9276943e+19,864867460.0,4221213700.0,1.0,54.59127
100,-68.26938,-107.0594,100.0,2.9990934e+29,100.0,84,10242698000.0,12.54406,,,926.0658483505249,0.8579189,38.790024,-75.54595,True,-1766.4578,0.07067213,1.0,0.4189424,,-68.26937657490373,0.8579189,1032290050.0,99.41,1345374,-75.54595,8400,2.0,1,-51.08456,-1.0,1.0,1662.0195,[0.842 2.113],-5.7196316e+16,102945720000.0,1130471500000.0,1.0,55.974842
100,-68.26886,-108.44012,100.0,6.91353e+30,100.0,85,26261120.0,11.857935,,,935.7907495498657,0.8634795,40.17126,-74.03113,True,-1900.2058,0.032884907,1.0,0.4189424,,-68.26885141715407,0.8634795,5038950.5,99.62,1355336,-74.03113,8500,2.0,1,-42.28844,-1.0,1.0,1754.3411,[0.823 2.237],-3.8353972e+17,228698980.0,4888190000.0,1.0,66.15167
100,-66.4396,-99.47757,100.0,1.1808339e+35,100.0,86,760263360.0,10.925667,,,945.2474761009216,0.86488056,33.03797,-81.64943,True,-1323.5392,0.039497055,1.0,0.4189424,,-66.439597953856,0.86488056,81740310.0,97.59,1365095,-81.64943,8600,2.0,1,-41.340637,-1.0,1.0,1210.8778,[0.852 2.358],-3.871483e+19,7639219000.0,3911977700.0,1.0,58.136932
100,-64.97406,-103.557434,100.0,205153280.0,100.0,87,121.332115,12.025312,,,954.2641701698303,0.8659198,38.583378,-64.74628,True,-1762.7689,0.069778204,1.0,0.4189424,,-64.9740556138754,0.8659198,39.410683,95.03,1374598,-64.74628,8700,2.0,1,-41.23118,-1.0,1.0,1633.2852,[0.862 2.483],-1922847.8,931.2687,68205.72,1.0,62.326256
100,-67.18317,-117.7465,100.0,2.7501638e+29,100.0,88,13019587.0,12.191988,,,962.859965801239,0.8589627,50.56333,-72.34106,True,-2851.4028,0.02938869,1.0,0.4189424,,-67.18316904470325,0.8589627,1884310.1,97.63,1384361,-72.34106,8800,2.0,1,-51.539574,-1.0,1.0,2705.295,[0.874 2.422],-7.6624e+16,128889880.0,2735489300.0,1.0,66.206924
100,-66.44799,-100.50542,100.0,1.5118924e+24,100.0,89,1636893.5,10.6540985,,,971.0186924934387,0.85905486,34.057423,-73.44195,True,-1354.0157,0.14614601,1.0,0.4189424,,-66.4479940468073,0.85905486,329676.1,97.33,1394094,-73.44195,8900,2.0,1,-51.33236,-1.0,1.0,1273.4178,[0.911 2.541],-99104720000000.0,11659560.0,166963890.0,1.0,49.173058
100,-66.489334,-93.49415,100.0,6.910804e+32,100.0,90,146048590.0,11.232694,,,979.8476824760437,0.85677433,27.004814,-69.89577,True,-947.01526,0.10617929,1.0,0.4189424,,-66.48933456391096,0.85677433,15754435.0,97.35,1403829,-69.89577,9000,2.0,1,-41.076973,-1.0,1.0,855.43335,[0.838 2.44 ],-2.407633e+18,1467803300.0,6209365500.0,1.0,52.417175
100,-67.04517,-117.04604,100.0,5015705000000.0,100.0,91,1552.3984,12.613424,,,988.413138628006,0.8583096,50.00087,-72.57255,True,-2801.5603,0.10615378,1.0,0.4189424,,-67.04517088353634,0.8583096,645.5426,97.55,1413584,-72.57255,9100,2.0,1,-51.69039,-1.0,1.0,2659.1858,[0.851 2.315],-320427870.0,8033.158,1559776.2,1.0,65.35565
100,-68.27402,-101.91138,100.0,3.3604484e+23,100.0,92,2484186.0,11.647123,,,997.1908531188965,0.86274517,33.63736,-70.984146,True,-1353.0796,0.024090152,1.0,0.4189424,,-68.27402018174529,0.86274517,546716.5,99.71,1423555,-70.984146,9200,2.0,1,-51.131123,-1.0,1.0,1267.1271,[0.75  2.241],-49827543000000.0,19082500.0,271929150.0,1.0,50.780254
100,-65.14818,-99.45953,100.0,7747643400.0,100.0,93,276.22058,10.234312,,,1005.7983908653259,0.8608673,34.311356,-63.78034,True,-1358.4814,0.04595497,1.0,0.4189424,,-65.14818018555641,0.8608673,77.52927,95.97,1433152,-63.78034,9300,2.0,1,-51.56172,-1.0,1.0,1282.0101,[0.814 2.349],-6821163.0,2430.0002,89925.15,1.0,47.89781
100,-65.99878,-117.45322,100.0,4.5449173e+30,100.0,94,2334491.0,11.426254,,,1014.6830065250397,0.8612319,51.454437,-65.268524,True,-2927.5872,0.047685087,1.0,0.4189424,,-65.99877593010665,0.8612319,612055.94,96.13,1442765,-65.268524,9400,2.0,1,-50.489395,-1.0,1.0,2778.1187,[0.564 2.345],-3.186561e+17,19927314.0,1244236400.0,1.0,66.96382
100,-63.518497,-88.500336,100.0,3.9941838e+31,100.0,95,51025000.0,9.7002325,,,1023.114027261734,0.86778724,24.981838,-65.94438,True,-767.2117,0.07287296,1.0,0.4189424,,-63.51849564641714,0.86778724,9302717.0,92.64,1452029,-65.94438,9500,2.0,1,-50.149582,-1.0,1.0,718.1869,[0.592 2.467],-3.098422e+17,441286460.0,3931081700.0,1.0,38.350754
100,-66.315155,-93.55249,100.0,2.7025738e+17,100.0,96,138900.69,10.304271,,,1032.1559929847717,0.8615812,27.237337,-61.646427,True,-908.21643,0.02933862,1.0,0.4189424,,-66.31515125691891,0.8615812,20364.088,96.77,1461706,-61.646427,9600,2.0,1,-51.06699,-1.0,1.0,848.0506,[0.593 2.342],-31286290000.0,1353827.5,7567565.0,1.0,42.4855
100,-63.845684,-87.975914,100.0,1.3058305e+29,100.0,97,332811650.0,9.700373,,,1040.7644801139832,0.86320233,24.130232,-63.43345,True,-724.46533,0.0022229904,1.0,0.4189424,,-63.845678935348985,0.86320233,39543108.0,92.99,1471005,-63.43345,9700,2.0,1,-49.988583,-1.0,1.0,676.36536,[0.684 2.428],-1.7382025e+16,3338957800.0,25393342000.0,1.0,37.98733
100,-65.34938,-104.62649,100.0,1.4696308e+35,100.0,98,415457300.0,11.297477,,,1050.5685453414917,0.8531696,39.27711,-65.203735,True,-1766.4521,0.056656826,1.0,0.4189424,,-65.34937977582216,0.8531696,46236236.0,95.22,1480527,-65.203735,9800,2.0,1,-50.924263,-1.0,1.0,1670.3241,[0.651 2.307],-3.6852542e+19,4172364000.0,45300960000.0,1.0,53.702225
100,-66.6613,-115.11715,100.0,6.571282e+28,100.0,99,22764372000.0,11.189621,,,1060.1280250549316,0.86476994,48.45585,-64.54073,True,-2659.434,0.010924426,1.0,0.4189424,,-66.66129797250032,0.86476994,2290120700.0,97.4,1490267,-64.54073,9900,2.0,1,-40.365536,-1.0,1.0,2473.177,[0.653 2.182],-4.774875e+16,228792700000.0,1871674100000.0,1.0,74.75162
100,-68.033936,-103.504425,100.0,235007260000.0,100.0,100,723.66644,10.938877,,,1068.5699000358582,0.8591112,35.47049,-76.7486,True,-1469.1903,0.086746015,1.0,0.4189424,,-68.03393658742309,0.8591112,246.7833,99.33,1500200,-76.7486,10000,2.0,1,-51.14687,-1.0,1.0,1377.8146,[0.609 2.065],-44495920.0,4356.7026,198532.6,1.0,52.357555
100,-70.71396,-95.589294,100.0,2.0112817e+26,100.0,101,6309131.0,11.285249,,,1076.9590499401093,0.8651619,24.875332,-71.07561,True,-812.4536,0.014630044,1.0,0.4189424,,-70.71396196290851,0.8651619,831014.4,102.7,1510470,-71.07561,10100,2.0,1,-50.98571,-1.0,1.0,746.13904,[0.858 2.089],-940491500000000.0,61289200.0,340283870.0,1.0,44.603584
100,-70.369415,-109.76993,100.0,3.152393e+29,100.0,102,1760223.4,13.834242,,,1086.0588433742523,0.8661194,39.40051,-87.26014,True,-1901.938,0.028718196,1.0,0.4189424,,-70.36941477417946,0.8661194,369337.16,101.96,1520666,-87.26014,10200,2.0,1,-40.888687,-1.0,1.0,1743.7866,[0.916 2.2  ],-8.879753e+16,15620379.0,318282400.0,1.0,68.88124
100,-66.071556,-94.51035,100.0,5.4066308e+32,100.0,103,427384320.0,11.040456,,,1094.5087513923645,0.8655896,28.438791,-65.5252,True,-1023.77106,0.16364081,1.0,0.4189424,,-66.07156105294824,0.8655896,59483916.0,96.45,1530311,-65.5252,10300,2.0,1,-41.65667,-1.0,1.0,930.6566,[0.881 2.32 ],-2.1651731e+18,4137620700.0,27582388000.0,1.0,52.853683
100,-65.51948,-90.25652,100.0,6.4803987e+32,100.0,104,50819100.0,9.810645,,,1102.4599237442017,0.86357766,24.737043,-68.31069,True,-758.2801,0.003067349,1.0,0.4189424,,-65.51948186665773,0.86357766,9409702.0,96.18,1539929,-68.31069,10400,2.0,1,-51.483513,-1.0,1.0,708.1699,[0.916 2.439],-1.275671e+18,357948580.0,3062238700.0,1.0,38.77301
100,-64.74236,-101.68763,100.0,1.0702258e+25,100.0,105,17923646.0,11.039139,,,1111.0813229084015,0.8532011,36.945263,-67.158875,True,-1572.4578,0.057917714,1.0,0.4189424,,-64.74236580267548,0.8532011,1898292.5,94.1,1549339,-67.158875,10500,2.0,1,-50.99904,-1.0,1.0,1486.8152,[0.898 2.316],-280181290000000.0,180152720.0,1436051300.0,1.0,50.68859
100,-64.78983,-90.89286,100.0,7.401626e+25,100.0,106,2592012.2,9.709676,,,1118.9963364601135,0.8658998,26.103027,-65.74764,True,-828.31793,0.08052805,1.0,0.4189424,,-64.78983197554946,0.8658998,497653.53,94.19,1558758,-65.74764,10600,2.0,1,-51.140953,-1.0,1.0,775.6459,[0.845 2.429],-453167230000000.0,21983102.0,273445700.0,1.0,39.751907
100,-64.571495,-130.17297,100.0,3.602186e+18,100.0,107,129956.266,12.552284,,,1127.2696013450623,0.8579255,65.60148,-76.7305,True,-4672.914,0.009554879,1.0,0.4189424,,-64.57149220898748,0.8579255,23196.943,93.82,1568140,-76.7305,10700,2.0,1,-50.459564,-1.0,1.0,4461.114,[0.799 2.545],-402068540000.0,1232984.4,69884300.0,1.0,79.71341
100,-68.518776,-121.66201,100.0,65095624.0,100.0,108,137.10672,12.597909,,,1136.7209973335266,0.8646015,53.143238,-77.59657,True,-3197.3718,0.009453869,1.0,0.4189424,,-68.5187736992538,0.8646015,49.103603,99.56,1578096,-77.59657,10800,2.0,1,-41.449783,-1.0,1.0,2982.9106,[0.875 2.446],-1861957.2,976.35596,131599.84,1.0,80.21223
100,-65.93683,-91.71937,100.0,1.6661421e+29,100.0,109,3430057.8,10.337019,,,1144.9558515548706,0.86973315,25.782537,-69.328316,True,-826.30145,0.30696934,1.0,0.4189424,,-65.9368339112401,0.86973315,919571.2,96.07,1587703,-69.328316,10900,2.0,1,-51.206383,-1.0,1.0,771.593,[0.989 2.498],-2.2331777e+16,23649650.0,292427200.0,1.0,40.512985
100,-67.07156,-94.88758,100.0,1.9856658e+16,100.0,110,19719.791,10.933497,,,1152.6812250614166,0.8555305,27.816015,-62.137222,True,-956.89026,0.13264376,1.0,0.4189424,,-67.0715642991662,0.8555305,3815.325,97.98,1597501,-62.137222,11000,2.0,1,-51.200012,-1.0,1.0,893.27216,[0.961 2.62 ],-8967078000.0,186482.6,2133613.8,1.0,43.68757
100,-64.08137,-83.87134,100.0,3.2957968e+30,100.0,111,170683870.0,9.050102,,,1160.6187274456024,0.86046016,19.789967,-64.04974,True,-509.39267,0.019564547,1.0,0.4189424,,-64.08137039124966,0.86046016,33330472.0,93.98,1606899,-64.04974,11100,2.0,1,-51.077934,-1.0,1.0,473.54715,[1.052 2.706],-6.507767e+16,1249125100.0,2996984800.0,1.0,32.793404
100,-66.06713,-101.45959,100.0,6.0856745e+30,100.0,112,325470100.0,11.600119,,,1169.6902134418488,0.8636269,35.39246,-73.4814,True,-1472.115,0.12112695,1.0,0.4189424,,-66.0671288716793,0.8636269,38571344.0,96.8,1616579,-73.4814,11200,2.0,1,-50.982944,-1.0,1.0,1387.1887,[1.075 2.829],-2.0951447e+17,3246318300.0,10121738000.0,1.0,50.476643
100,-65.68109,-94.23099,100.0,5.27039e+31,100.0,113,6108438.0,9.858982,,,1177.9946360588074,0.8601856,28.54989,-65.86005,True,-973.2259,0.04552157,1.0,0.4189424,,-65.68109742119908,0.8601856,1472304.1,96.32,1626211,-65.86005,11300,2.0,1,-51.476112,-1.0,1.0,912.2957,[1.064 2.704],-4.4235545e+17,48911384.0,1188576900.0,1.0,42.754875
100,-66.46358,-90.85858,100.0,5.717141e+30,100.0,114,17603900000.0,9.390154,,,1187.339319229126,0.86669135,24.395004,-62.94722,True,-734.98987,0.20826122,1.0,0.4189424,,-66.4635738515854,0.86669135,1770254000.0,96.69,1635880,-62.94722,11400,2.0,1,-51.475475,-1.0,1.0,683.2914,[1.097 2.825],-1.2361987e+17,176926820000.0,55810290000.0,1.0,39.383106
100,-63.79079,-98.546875,100.0,1.4426505e+31,100.0,115,141969000.0,9.524687,,,1196.0848987102509,0.85785174,34.756084,-58.46361,True,-1409.522,0.4171038,1.0,0.4189424,,-63.79078985050321,0.85785174,18167052.0,93.16,1645196,-58.46361,11500,2.0,1,-40.887455,-1.0,1.0,1298.7051,[1.043 2.712],-4.2092026e+17,1404965000.0,4688696000.0,1.0,57.65942
100,-66.079285,-94.72577,100.0,3.0751718e+18,100.0,116,6540.0176,10.249766,,,1203.582816362381,0.8665072,28.646482,-73.4728,True,-1018.6895,0.017850045,1.0,0.4189424,,-66.07928414687514,0.8665072,1501.759,97.7,1654966,-73.4728,11600,2.0,1,-41.900963,-1.0,1.0,925.6788,[1.08  2.831],-163114070000.0,53914.203,801989.0,1.0,52.824806
100,-65.425026,-95.51309,100.0,2.2328583e+34,100.0,117,12542692.0,10.054663,,,1211.3287229537964,0.8624955,30.088064,-68.87677,True,-1104.4062,0.1517662,1.0,0.4189424,,-65.425028180331,0.8624955,2821765.5,95.94,1664560,-68.87677,11700,2.0,1,-41.28524,-1.0,1.0,1006.3878,[1.18  2.907],-1.4647183e+19,108686140.0,1451398300.0,1.0,54.22785
100,-65.50758,-97.45151,100.0,5.6975794e+34,100.0,118,414048200.0,10.015732,,,1219.6470618247986,0.8670835,31.943926,-65.4445,True,-1192.3802,0.03393448,1.0,0.4189424,,-65.50758241042494,0.8670835,50113370.0,96.48,1674208,-65.4445,11800,2.0,1,-51.087585,-1.0,1.0,1120.7292,[1.196 3.031],-1.7103472e+19,4104576300.0,17570680000.0,1.0,46.363922
100,-63.85221,-82.82588,100.0,2.0323828e+28,100.0,119,71530720.0,8.923769,,,1227.278969526291,0.8594763,18.973671,-68.17122,True,-497.8378,0.1574487,1.0,0.4189424,,-63.85221172899008,0.8594763,7371607.0,93.86,1683594,-68.17122,11900,2.0,1,-41.038467,-1.0,1.0,439.63382,[1.202 3.156],-8297983000000000.0,719043650.0,704687800.0,1.0,41.787415
100,-64.17192,-95.41245,100.0,1.3580505e+17,100.0,120,34705.64,10.562064,,,1235.4664063453674,0.8572804,31.240534,-77.257,True,-1183.9059,0.02203968,1.0,0.4189424,,-64.17191655144096,0.8572804,6982.095,93.72,1692966,-77.257,12000,2.0,1,-41.64013,-1.0,1.0,1087.5282,[1.176 3.278],-35524920000.0,309087.7,6442781.5,1.0,53.772324
100,-63.722435,-98.1074,100.0,3.9603155e+27,100.0,121,23281424.0,10.35209,,,1243.8397192955017,0.86354023,34.38496,-67.665596,True,-1393.0676,0.17367719,1.0,0.4189424,,-63.722438192814586,0.86354023,3659387.8,93.19,1702285,-67.665596,12100,2.0,1,-42.36264,-1.0,1.0,1289.4913,[1.262 3.369],-6518564000000000.0,187844400.0,2953222400.0,1.0,55.74476
100,-62.141117,-90.13047,100.0,5.427939e+20,100.0,122,216715.97,9.039097,,,1251.5310606956482,0.8696031,27.989351,-67.78167,True,-947.6346,0.021151252,1.0,0.4189424,,-62.1411172619462,0.8696031,47690.59,91.13,1711398,-67.78167,12200,2.0,1,-40.371838,-1.0,1.0,865.10913,[1.232 3.49 ],-1922818200000.0,1503830.4,22593942.0,1.0,49.758633
100,-63.541935,-89.25748,100.0,2.4602296e+29,100.0,123,199358020.0,9.006845,,,1259.6842324733734,0.8692288,25.715538,-69.67845,True,-791.5688,0.0022904256,1.0,0.4189424,,-63.54193872794509,0.8692288,26961602.0,93.31,1720729,-69.67845,12300,2.0,1,-50.854702,-1.0,1.0,742.4122,[1.302 3.386],-2.4383268e+16,1948518300.0,5669993500.0,1.0,38.402775
100,-65.09843,-91.46401,100.0,1.0836389e+29,100.0,124,60967108.0,8.894135,,,1268.9711635112762,0.8634922,26.365583,-69.116714,True,-827.004,0.02382712,1.0,0.4189424,,-65.09842991143465,0.8634922,7818694.0,96.01,1730330,-69.116714,12400,2.0,1,-51.68038,-1.0,1.0,774.2496,[1.288 3.262],-1.7367207e+16,597050300.0,3065231000.0,1.0,39.78363
100,-64.61328,-102.230804,100.0,2.5174942e+32,100.0,125,3663976.5,8.795596,,,1277.166164636612,0.8693515,37.617516,-72.02536,True,-1616.3226,0.4301537,1.0,0.4189424,,-64.6132869951427,0.8693515,689909.06,95.07,1739837,-72.02536,12500,2.0,1,-41.266205,-1.0,1.0,1492.4401,[1.32  3.383],-1.9657055e+18,31646610.0,1050916600.0,1.0,60.9646
100,-65.937416,-103.657486,100.0,576827700000.0,100.0,126,2787.982,11.1736,,,1286.02992105484,0.86213225,37.720066,-71.41658,True,-1635.9052,0.0010310926,1.0,0.4189424,,-65.93742027878761,0.86213225,461.98483,97.05,1749542,-71.41658,12600,2.0,1,-52.20175,-1.0,1.0,1547.6527,[1.35  3.262],-67688080.0,27751.807,658056.06,1.0,51.455734
100,-64.643,-94.39354,100.0,6.434496e+27,100.0,127,203817.31,9.52081,,,1295.3108904361725,0.8649921,29.750544,-64.94395,True,-1037.3496,0.42472407,1.0,0.4189424,,-64.64299599781633,0.8649921,40784.074,94.96,1759038,-64.94395,12700,2.0,1,-51.400986,-1.0,1.0,975.74066,[1.101 3.239],-4942225000000000.0,1808797.2,22724204.0,1.0,42.992554
100,-63.507862,-94.711205,100.0,8.436319e+33,100.0,128,9885271000.0,9.791714,,,1303.8304867744446,0.86635613,31.203346,-55.671856,True,-1165.9581,0.024717944,1.0,0.4189424,,-63.50785555362702,0.86635613,996747260.0,92.87,1768325,-55.671856,12800,2.0,1,-40.92375,-1.0,1.0,1069.5266,[1.048 3.352],-8.8576233e+18,99353780000.0,357890850000.0,1.0,53.787453
100,-63.522083,-85.580925,100.0,7.926999e+30,100.0,129,4167935.5,9.130795,,,1312.3386325836182,0.8581078,22.058838,-66.33162,True,-636.4898,0.014543019,1.0,0.4189424,,-63.52208612769842,0.8581078,929613.25,93.42,1777667,-66.33162,12900,2.0,1,-40.905197,-1.0,1.0,569.96375,[1.063 3.476],-1.8731667e+17,36767892.0,178418720.0,1.0,44.675728
100,-62.593872,-83.539696,100.0,3.3137953e+29,100.0,130,138842080.0,8.3455515,,,1320.3065230846405,0.86346895,20.945826,-61.083134,True,-542.62366,0.46458927,1.0,0.4189424,,-62.59387150511146,0.86346895,18578082.0,91.72,1786839,-61.083134,13000,2.0,1,-51.485237,-1.0,1.0,508.37576,[1.048 3.352],-1.9715985e+16,1356047000.0,434333300.0,1.0,32.05446
100,-63.27998,-100.05718,100.0,4.579444e+32,100.0,131,448276060.0,10.155198,,,1328.4976348876953,0.8595638,36.7772,-74.716995,True,-1568.9634,0.19383813,1.0,0.4189424,,-63.27998156279325,0.8595638,51392092.0,93.31,1796170,-74.716995,13100,2.0,1,-41.761337,-1.0,1.0,1455.6904,[1.054 3.227],-2.4241546e+18,4482308000.0,19987888000.0,1.0,58.295845
100,-64.15972,-91.817535,100.0,2.2425456e+22,100.0,132,356477.1,10.5531435,,,1336.756334066391,0.8649953,27.65781,-70.963264,True,-930.9375,0.020290121,1.0,0.4189424,,-64.1597255307436,0.8649953,67701.33,94.07,1805577,-70.963264,13200,2.0,1,-51.33879,-1.0,1.0,876.3233,[1.018 3.107],-8179071600000.0,2953356.2,10081148.0,1.0,40.478745
100,-63.441444,-98.362045,100.0,645249540.0,100.0,133,155.23907,10.627745,,,1344.5563685894012,0.86472374,34.92061,-61.466583,True,-1407.2388,0.01551537,1.0,0.4189424,,-63.44144031494856,0.86472374,56.234146,92.96,1814873,-61.466583,13300,2.0,1,-50.977036,-1.0,1.0,1332.3975,[0.943 3.007],-1963468.5,886.226,62282.855,1.0,47.38501
100,-64.1798,-88.44883,100.0,1.9506292e+29,100.0,134,5571076.5,7.9636235,,,1352.7050483226776,0.85390824,24.269026,-59.3311,True,-699.67346,0.24893868,1.0,0.4189424,,-64.1798034863174,0.85390824,995910.94,94.21,1824294,-59.3311,13400,2.0,1,-50.791023,-1.0,1.0,652.40497,[0.943 3.069],-2.0877385e+16,45074060.0,362350800.0,1.0,37.657806
100,-65.59817,-101.161224,100.0,1.4530056e+35,100.0,135,33215852.0,10.816333,,,1360.3547103404999,0.8646871,35.56306,-70.90985,True,-1465.8989,0.30813554,1.0,0.4189424,,-65.59816913589835,0.8646871,5970140.0,96.24,1833918,-70.90985,13500,2.0,1,-50.90845,-1.0,1.0,1381.7239,[0.956 2.945],-3.2087248e+19,259319970.0,5645518300.0,1.0,50.252773
100,-64.17282,-88.17226,100.0,5.3890236e+21,100.0,136,4976367.5,9.574263,,,1368.4682693481445,0.8606441,23.999428,-59.98807,True,-739.2289,0.15263477,1.0,0.4189424,,-64.17282621398569,0.8606441,563161.3,93.32,1843250,-59.98807,13600,2.0,1,-41.82831,-1.0,1.0,667.63916,[0.979 2.822],-5255592400000.0,49934708.0,22137918.0,1.0,46.34395
