VarRet,VarVanillaIw,MinVanillaIw,AvgVanillaIw,VarJ,eRenyi2,MaxVanillaIw,BatchSize,VanillaAvgRet,EpsThisIter,ESSClassic,VarDiscRet,MaxNormIw,AvgEpLen,ESSRenyi,AvgNormIw,Bound,MinNormIw,IterType,Delta,AvgDiscRet,J,VarNormIw,AvgRet
11528.2706027,0.0534902,0.338202,0.988176,87.1583,1.05948,1.86368,200,-97.7265792355,100,189.662585925,11528.2706027,0.0094299,131.96,188.77222,0.005,-132.771,0.00171124,1,0.3,-97.7265792355,-86.3904,1.36945e-06,-97.7265792355
8330.28492892,,1.0,1.0,90.8129,1.0,1.0,200,-87.5105889897,100,100.0,8330.28492892,0.01,120.12,200.0,0.01,-151.23,0.01,2,0.3,-87.5105889897,-87.5106,3.50449e-18,-87.5105889897
4982.12013806,0.168652,0.0302426,0.955102,61.9776,1.16419,1.62997,200,-76.2554892239,100,168.925183664,4982.12013806,0.00853295,106.56,171.792552386,0.005,-123.662,0.000158321,1,0.3,-76.2554892239,-75.0466,4.62201e-06,-76.2554892239
6187.14715886,,1.0,1.0,78.2641,1.0,1.0,200,-78.7068984982,100,100.0,6187.14715886,0.01,108.9,200.0,0.01,-142.427,0.01,2,0.3,-78.7068984982,-78.7069,3.50449e-18,-78.7068984982
1355.91395171,0.0115668,0.713649,0.997617,58.352,1.01166,1.41008,200,-65.3966109121,100,197.713647943,1355.91395171,0.00706725,94.39,197.694415761,0.005,-116.849,0.00357677,1,0.3,-65.3966109121,-71.5307,2.90553e-07,-65.3966109121
2597.77557372,,1.0,1.0,50.7129,1.0,1.0,200,-68.5875507438,100,100.0,2597.77557372,0.01,97.36,200.0,0.01,-132.303,0.01,2,0.3,-68.5875507438,-68.5876,3.50449e-18,-68.5875507438
8424.99311853,0.0544936,0.306087,0.999082,66.5878,1.05583,1.33806,200,-86.1262713447,100,189.695599914,8424.99311853,0.00669643,117.51,189.424069949,0.005,-121.316,0.00153184,1,0.3,-86.1262713447,-75.02,1.36484e-06,-86.1262713447
4941.45973758,,1.0,1.0,69.9432,1.0,1.0,200,-77.4648675928,100,100.0,4941.45973758,0.01,108.49,200.0,0.01,-141.189,0.01,2,0.3,-77.4648675928,-77.4649,3.50449e-18,-77.4648675928
7272.64720087,0.0232303,0.559539,0.995452,74.435,1.02471,1.39592,200,-83.0327416582,100,195.441101583,7272.64720087,0.00701149,114.03,195.176388812,0.005,-124.715,0.00281048,1,0.3,-83.0327416582,-79.1022,5.86076e-07,-83.0327416582
3813.83103061,,1.0,1.0,61.4467,1.0,1.0,200,-72.8378652996,100,100.0,3813.83103061,0.01,102.57,200.0,0.01,-136.555,0.01,2,0.3,-72.8378652996,-72.8379,3.50449e-18,-72.8378652996
2602.41886406,0.0129883,0.628503,1.00823,51.2806,1.01976,1.41294,200,-69.4606239104,100,197.489220913,2602.41886406,0.00700705,98.71,196.124575904,0.005,-115.692,0.00311687,1,0.3,-69.4606239104,-70.1933,3.1943e-07,-69.4606239104
4960.33666824,,1.0,1.0,70.0766,1.0,1.0,200,-77.2015946354,100,100.0,4960.33666824,0.01,107.68,200.0,0.01,-140.921,0.01,2,0.3,-77.2015946354,-77.2016,3.50449e-18,-77.2015946354
6149.95591546,0.0722372,0.221275,1.02328,65.1538,1.06643,2.15223,200,-80.0859733239,100,187.153268201,6149.95591546,0.0105163,110.79,187.541426929,0.005,-122.132,0.00108121,1,0.3,-80.0859733239,-75.6033,1.7247e-06,-80.0859733239
3795.89872806,,1.0,1.0,61.302,1.0,1.0,200,-73.2938287924,100,100.0,3795.89872806,0.01,103.3,200.0,0.01,-137.013,0.01,2,0.3,-73.2938287924,-73.2938,3.50449e-18,-73.2938287924
4949.3131693,0.0758765,0.175482,1.0175,51.3336,1.07741,1.50977,200,-77.3809365995,100,186.406692832,4949.3131693,0.00741902,108.72,185.630870734,0.005,-118.327,0.000862318,1,0.3,-77.3809365995,-71.5593,1.83222e-06,-77.3809365995
6086.9822074,,1.0,1.0,77.628,1.0,1.0,200,-82.0499209243,100,100.0,6086.9822074,0.01,113.46,200.0,0.01,-145.767,0.01,2,0.3,-82.0499209243,-82.0499,3.50449e-18,-82.0499209243
2612.72151381,0.135468,0.0498086,0.991204,42.8033,1.12321,1.52642,200,-70.6796115252,100,175.87158407,2612.72151381,0.00769985,100.16,178.061194653,0.005,-119.005,0.000251253,1,0.3,-70.6796115252,-71.2535,3.44707e-06,-70.6796115252
2587.47469852,,1.0,1.0,50.6123,1.0,1.0,200,-69.2514173605,100,100.0,2587.47469852,0.01,98.66,200.0,0.01,-132.97,0.01,2,0.3,-69.2514173605,-69.2514,3.50449e-18,-69.2514173605
3802.7934541,0.0104222,0.880561,0.985211,52.828,1.01499,1.39722,200,-72.0489069524,100,197.885765935,3802.7934541,0.00709097,101.31,197.046420589,0.005,-115.327,0.0044689,1,0.3,-72.0489069524,-69.9355,2.68437e-07,-72.0489069524
6142.47213977,,1.0,1.0,77.9811,1.0,1.0,200,-79.3056340934,100,100.0,6142.47213977,0.01,110.01,200.0,0.01,-143.025,0.01,2,0.3,-79.3056340934,-79.3056,3.50449e-18,-79.3056340934
1354.71673584,0.00584284,0.715834,0.995589,59.6486,1.00742,1.28573,200,-65.6795140418,100,198.833833238,1354.71673584,0.00645713,94.09,198.527528552,0.005,-117.376,0.00359503,1,0.3,-65.6795140418,-72.1526,1.47368e-07,-65.6795140418
3801.33950273,,1.0,1.0,61.346,1.0,1.0,200,-73.6006450982,100,100.0,3801.33950273,0.01,104.1,200.0,0.01,-137.319,0.01,2,0.3,-73.6006450982,-73.6006,3.50449e-18,-73.6006450982
3782.36978713,0.022951,0.697913,1.0105,57.145,1.01882,1.52818,200,-73.6480030619,100,195.625032955,3782.36978713,0.00756153,103.9,196.306232844,0.005,-118.237,0.00345331,1,0.3,-73.6480030619,-72.7593,5.61916e-07,-73.6480030619
2584.80921933,,1.0,1.0,50.5862,1.0,1.0,200,-68.0546254002,100,100.0,2584.80921933,0.01,97.18,200.0,0.01,-131.774,0.01,2,0.3,-68.0546254002,-68.0546,3.50449e-18,-68.0546254002
6177.96929177,0.0156832,0.49048,0.987162,63.8877,1.01403,1.217,200,-78.8220603676,100,196.847845222,6177.96929177,0.00616413,109.29,197.23356941,0.005,-118.3,0.00248429,1,0.3,-78.8220603676,-72.9282,4.02345e-07,-78.8220603676
3808.76776851,,1.0,1.0,61.4059,1.0,1.0,200,-72.7405723819,100,100.0,3808.76776851,0.01,102.42,200.0,0.01,-136.46,0.01,2,0.3,-72.7405723819,-72.7406,3.50449e-18,-72.7405723819
4979.63621559,0.0288083,0.430819,0.999682,60.3723,1.03346,1.40945,200,-77.2852741154,100,194.423527201,4979.63621559,0.00704949,107.98,193.52403574,0.005,-119.408,0.00215478,1,0.3,-77.2852741154,-73.6039,7.20666e-07,-77.2852741154
9421.62318344,,1.0,1.0,96.5785,1.0,1.0,200,-91.1320224789,100,100.0,9421.62318344,0.01,124.4,200.0,0.01,-154.852,0.01,2,0.3,-91.1320224789,-91.132,3.50449e-18,-91.1320224789
2609.5809278,0.0341478,0.844302,0.994258,71.9784,1.03656,2.15518,200,-67.2465610044,100,193.354234509,2609.5809278,0.0108381,95.52,192.945088238,0.005,-123.258,0.00424589,1,0.3,-67.2465610044,-77.3847,8.63585e-07,-67.2465610044
4975.54678904,,1.0,1.0,70.184,1.0,1.0,200,-77.7809909219,100,100.0,4975.54678904,0.01,108.23,200.0,0.01,-141.5,0.01,2,0.3,-77.7809909219,-77.781,3.50449e-18,-77.7809909219
1353.4635761,0.0155914,0.790664,1.00433,52.4021,1.0179,1.68399,200,-65.8873829648,100,196.97053544,1353.4635761,0.0083837,95.09,196.482588848,0.005,-116.415,0.00393629,1,0.3,-65.8873829648,-70.9574,3.86433e-07,-65.8873829648
1354.62984235,,1.0,1.0,36.6208,1.0,1.0,200,-65.3368352354,100,100.0,1354.62984235,0.01,93.36,200.0,0.01,-129.055,0.01,2,0.3,-65.3368352354,-65.3368,3.50449e-18,-65.3368352354
3808.84296685,0.060964,0.182654,0.969177,39.2059,1.04838,1.36207,200,-72.4433258995,100,187.867705887,3808.84296685,0.00702696,101.8,190.769889924,0.005,-112.885,0.000942315,1,0.3,-72.4433258995,-66.7517,1.62258e-06,-72.4433258995
3863.37260371,,1.0,1.0,61.8445,1.0,1.0,200,-71.4358715132,100,100.0,3863.37260371,0.01,100.57,200.0,0.01,-135.155,0.01,2,0.3,-71.4358715132,-71.4359,3.50449e-18,-71.4358715132
4997.37264811,0.0517421,0.349091,1.00967,55.4688,1.05222,1.50526,200,-76.0109977271,100,190.385061394,4997.37264811,0.00745426,106.53,190.074472161,0.005,-117.522,0.00172874,1,0.3,-76.0109977271,-71.3038,1.2689e-06,-76.0109977271
7199.08174787,,1.0,1.0,84.4221,1.0,1.0,200,-85.3861598523,100,100.0,7199.08174787,0.01,117.68,200.0,0.01,-149.106,0.01,2,0.3,-85.3861598523,-85.3862,3.50449e-18,-85.3861598523
7248.57689478,0.102881,0.147921,0.976158,73.8462,1.09156,1.67377,200,-83.7246867973,100,180.598682014,7248.57689478,0.00857326,115.63,183.223908594,0.005,-128.246,0.000757672,1,0.3,-83.7246867973,-81.1717,2.69919e-06,-83.7246867973
1377.44019238,,1.0,1.0,36.9278,1.0,1.0,200,-64.7483250147,100,100.0,1377.44019238,0.01,92.75,200.0,0.01,-128.452,0.01,2,0.3,-64.7483250147,-64.7483,3.50449e-18,-64.7483250147
3810.61275743,0.00760097,0.90737,0.986021,47.8551,1.0107,1.37279,200,-72.6996835077,100,198.456215982,3810.61275743,0.00696127,102.53,197.883521623,0.005,-113.497,0.00460117,1,0.3,-72.6996835077,-68.2008,1.95451e-07,-72.6996835077
6121.49869365,,1.0,1.0,77.8478,1.0,1.0,200,-80.497217436,100,100.0,6121.49869365,0.01,111.65,200.0,0.01,-144.217,0.01,2,0.3,-80.497217436,-80.4972,3.50449e-18,-80.497217436
2608.31162058,0.0126218,0.85476,0.999847,63.9898,1.01297,1.56936,200,-67.902513206,100,197.51874296,2608.31162058,0.00784799,96.51,197.438638233,0.005,-118.968,0.00427445,1,0.3,-67.902513206,-73.6205,3.15642e-07,-67.902513206
9382.47612966,,1.0,1.0,96.3777,1.0,1.0,200,-91.9446596734,100,100.0,9382.47612966,0.01,125.0,200.0,0.01,-155.669,0.01,2,0.3,-91.9446596734,-91.9447,3.50449e-18,-91.9446596734
2597.23151384,0.0180545,0.659749,0.989284,73.1971,1.02825,1.39988,200,-69.3283344065,100,196.395120761,2597.23151384,0.00707523,98.72,194.505411695,0.005,-124.951,0.00333447,1,0.3,-69.3283344065,-79.2593,4.61193e-07,-69.3283344065
83.3312547951,,1.0,1.0,9.08284,1.0,1.0,200,-61.4560888074,100,100.0,83.3312547951,0.01,89.02,200.0,0.01,-74.2321,0.01,2,0.3,-61.4560888074,-61.4561,3.50449e-18,-61.4560888074
2583.77486612,0.00870642,0.620291,0.995187,33.2536,1.00934,1.24255,200,-68.6696052918,100,198.265788172,2583.77486612,0.00624279,97.7,198.149978363,0.005,-109.921,0.00311645,1,0.3,-68.6696052918,-64.6546,2.19771e-07,-68.6696052918
3813.22177443,,1.0,1.0,61.4418,1.0,1.0,200,-71.6586967379,100,100.0,3813.22177443,0.01,101.0,200.0,0.01,-135.378,0.01,2,0.3,-71.6586967379,-71.6587,3.50449e-18,-71.6586967379
2567.4160073,0.00726499,0.635056,0.999298,54.3642,1.00749,1.08316,200,-69.5994115046,100,198.562658525,2567.4160073,0.00541959,99.08,198.514115477,0.005,-115.525,0.00317751,1,0.3,-69.5994115046,-70.3004,1.8188e-07,-69.5994115046
2618.93353552,,1.0,1.0,50.919,1.0,1.0,200,-67.5654084744,100,100.0,2618.93353552,0.01,95.93,200.0,0.01,-131.285,0.01,2,0.3,-67.5654084744,-67.5654,3.50449e-18,-67.5654084744
6158.53090398,0.0296825,0.607267,1.02143,62.7894,1.02339,1.54268,200,-79.136201871,100,194.494279116,6158.53090398,0.00755161,109.54,195.429476284,0.005,-117.897,0.00297264,1,0.3,-79.136201871,-72.3166,7.11255e-07,-79.136201871
3794.68926967,,1.0,1.0,61.2923,1.0,1.0,200,-73.2637999956,100,100.0,3794.68926967,0.01,103.19,200.0,0.01,-136.983,0.01,2,0.3,-73.2637999956,-73.2638,3.50449e-18,-73.2637999956
2612.87626745,0.0436301,0.324376,0.992791,49.0592,1.0375,2.09469,200,-69.7986477914,100,191.56265266,2612.87626745,0.0105495,99.01,192.770193932,0.005,-115.652,0.00163366,1,0.3,-69.7986477914,-69.758,1.10665e-06,-69.7986477914
3797.37178646,,1.0,1.0,61.3139,1.0,1.0,200,-73.59240923,100,100.0,3797.37178646,0.01,103.9,200.0,0.01,-137.312,0.01,2,0.3,-73.59240923,-73.5924,3.50449e-18,-73.59240923
4959.26135966,0.00948479,0.914233,0.997407,63.3583,1.01236,1.49561,200,-77.5146486944,100,198.120559672,4959.26135966,0.00749752,108.25,197.558929844,0.005,-120.289,0.00458305,1,0.3,-77.5146486944,-74.955,2.38354e-07,-77.5146486944
1367.36720869,,1.0,1.0,36.7926,1.0,1.0,200,-67.5180376241,100,100.0,1367.36720869,0.01,96.75,200.0,0.01,-131.221,0.01,2,0.3,-67.5180376241,-67.518,3.50449e-18,-67.5180376241
3812.99261954,0.0313002,0.292791,0.992807,45.089,1.03157,1.23296,200,-72.5341238338,100,193.874258241,3812.99261954,0.00620946,102.34,193.879173355,0.005,-114.481,0.00147456,1,0.3,-72.5341238338,-68.719,7.93884e-07,-72.5341238338
1341.45331829,,1.0,1.0,36.4423,1.0,1.0,200,-64.5116744469,100,100.0,1341.45331829,0.01,92.65,200.0,0.01,-128.224,0.01,2,0.3,-64.5116744469,-64.5117,3.50449e-18,-64.5116744469
4979.8959872,0.0173564,0.774492,1.01904,52.1543,1.01783,1.65967,200,-76.7254009363,100,196.728365136,4979.8959872,0.00814325,106.76,196.495843857,0.005,-115.209,0.00380009,1,0.3,-76.7254009363,-69.7529,4.17844e-07,-76.7254009363
6107.27946994,,1.0,1.0,77.7574,1.0,1.0,200,-81.3780527711,100,100.0,6107.27946994,0.01,113.02,200.0,0.01,-145.098,0.01,2,0.3,-81.3780527711,-81.3781,3.50449e-18,-81.3780527711
6154.00421365,0.185238,0.116297,1.01813,53.9303,1.17888,1.66409,200,-79.1903919357,100,169.807035366,6154.00421365,0.0081723,110.19,169.652263348,0.005,-121.885,0.000571133,1,0.3,-79.1903919357,-72.9645,4.46752e-06,-79.1903919357
5037.40310638,,1.0,1.0,70.6189,1.0,1.0,200,-74.5156918804,100,100.0,5037.40310638,0.01,104.07,200.0,0.01,-138.235,0.01,2,0.3,-74.5156918804,-74.5157,3.50449e-18,-74.5156918804
2611.30009999,0.018582,0.801576,1.0083,57.6085,1.01767,1.54155,200,-70.3804986069,100,196.427812426,2611.30009999,0.00764425,99.44,196.526479895,0.005,-117.097,0.00397487,1,0.3,-70.3804986069,-71.6444,4.56929e-07,-70.3804986069
1348.80361294,,1.0,1.0,36.542,1.0,1.0,200,-66.5476568989,100,100.0,1348.80361294,0.01,95.72,200.0,0.01,-130.255,0.01,2,0.3,-66.5476568989,-66.5477,3.50449e-18,-66.5476568989
4967.39822964,0.0184569,0.555429,0.988929,51.7704,1.01586,1.76312,200,-76.97266868,100,196.313566146,4967.39822964,0.0089143,107.89,196.877137199,0.005,-116.443,0.00280823,1,0.3,-76.97266868,-71.0307,4.71812e-07,-76.97266868
7233.98684532,,1.0,1.0,84.6265,1.0,1.0,200,-84.0281078918,100,100.0,7233.98684532,0.01,116.0,200.0,0.01,-147.753,0.01,2,0.3,-84.0281078918,-84.0281,3.50449e-18,-84.0281078918
1347.84987113,0.0340681,0.7042,0.994693,58.9,1.03759,1.78696,200,-65.8364623754,100,193.374866091,1347.84987113,0.0089825,94.55,192.754447071,0.005,-119.137,0.00353979,1,0.3,-65.8364623754,-73.2375,8.60817e-07,-65.8364623754
2590.08770721,,1.0,1.0,50.6378,1.0,1.0,200,-69.2409538111,100,100.0,2590.08770721,0.01,98.62,200.0,0.01,-132.959,0.01,2,0.3,-69.2409538111,-69.241,3.50449e-18,-69.2409538111
5015.76369539,0.0246572,0.698164,0.995537,55.6956,1.02639,1.55361,200,-75.5604471393,100,195.16877836,5015.76369539,0.0078029,105.36,194.856830796,0.005,-116.881,0.00350647,1,0.3,-75.5604471393,-71.2345,6.21969e-07,-75.5604471393
4994.06472891,,1.0,1.0,70.3145,1.0,1.0,200,-76.3177656868,100,100.0,4994.06472891,0.01,106.76,200.0,0.01,-140.033,0.01,2,0.3,-76.3177656868,-76.3178,3.50449e-18,-76.3177656868
8344.4382263,0.0334494,0.662717,1.00567,76.0463,1.03283,1.56488,200,-87.8249231887,100,193.628082429,8344.4382263,0.00778032,120.02,193.642732201,0.005,-126.379,0.00329491,1,0.3,-87.8249231887,-80.5888,8.26838e-07,-87.8249231887
6171.82791562,,1.0,1.0,78.1672,1.0,1.0,200,-79.2785836501,100,100.0,6171.82791562,0.01,109.8,200.0,0.01,-142.998,0.01,2,0.3,-79.2785836501,-79.2786,3.50449e-18,-79.2785836501
3822.20255692,0.0481677,0.291824,1.00782,61.4083,1.05094,1.5889,200,-71.8977356417,100,190.988022991,3822.20255692,0.00788286,101.65,190.306117009,0.005,-119.437,0.00144779,1,0.3,-71.8977356417,-73.2475,1.18557e-06,-71.8977356417
3783.14075429,,1.0,1.0,61.1989,1.0,1.0,200,-73.117996249,100,100.0,3783.14075429,0.01,103.35,200.0,0.01,-136.836,0.01,2,0.3,-73.117996249,-73.118,3.50449e-18,-73.117996249
3822.03437089,0.0131041,0.567828,1.00164,59.0054,1.01232,1.2623,200,-71.3053685299,100,197.434172875,3822.03437089,0.00630118,100.88,197.565071576,0.005,-116.906,0.0028345,1,0.3,-71.3053685299,-71.5727,3.26533e-07,-71.3053685299
7248.51519187,,1.0,1.0,84.7114,1.0,1.0,200,-84.2154143499,100,100.0,7248.51519187,0.01,116.25,200.0,0.01,-147.935,0.01,2,0.3,-84.2154143499,-84.2154,3.50449e-18,-84.2154143499
6123.73058408,0.0527163,0.24372,1.00322,73.7131,1.05133,1.57104,200,-80.6358414273,100,190.093074464,6123.73058408,0.00782995,111.75,190.234993944,0.005,-126.57,0.00121468,1,0.3,-80.6358414273,-80.3718,1.30945e-06,-80.6358414273
3782.30829117,,1.0,1.0,61.1922,1.0,1.0,200,-73.6962043357,100,100.0,3782.30829117,0.01,104.22,200.0,0.01,-137.415,0.01,2,0.3,-73.6962043357,-73.6962,3.50449e-18,-73.6962043357
1355.63767873,0.0328469,0.385811,0.994047,42.6907,1.02884,1.54041,200,-65.0514392079,100,193.596686407,1355.63767873,0.00774819,93.42,194.394169339,0.005,-113.78,0.00194061,1,0.3,-65.0514392079,-68.079,8.31037e-07,-65.0514392079
3791.1786895,,1.0,1.0,61.2639,1.0,1.0,200,-73.9996111466,100,100.0,3791.1786895,0.01,104.3,200.0,0.01,-137.719,0.01,2,0.3,-73.9996111466,-73.9996,3.50449e-18,-73.9996111466
1356.43894493,0.015207,0.366214,0.994558,46.5508,1.01462,1.31353,200,-64.2619931363,100,196.9867042,1356.43894493,0.00660358,92.66,197.118861249,0.005,-113.874,0.00184109,1,0.3,-64.2619931363,-68.4894,3.84346e-07,-64.2619931363
7294.21616623,,1.0,1.0,84.9781,1.0,1.0,200,-83.1243248278,100,100.0,7294.21616623,0.01,113.88,200.0,0.01,-146.849,0.01,2,0.3,-83.1243248278,-83.1243,3.50449e-18,-83.1243248278
2594.25401407,0.023758,0.874125,0.9971,65.1298,1.02242,1.84584,200,-70.2246730641,100,195.355071008,2594.25401407,0.00925602,100.05,195.614956091,0.005,-121.154,0.00438334,1,0.3,-70.2246730641,-75.5921,5.9741e-07,-70.2246730641
6161.31487623,,1.0,1.0,78.1006,1.0,1.0,200,-79.9353383872,100,100.0,6161.31487623,0.01,110.46,200.0,0.01,-143.655,0.01,2,0.3,-79.9353383872,-79.9353,3.50449e-18,-79.9353383872
2604.56821883,0.0453659,0.438661,1.03619,60.4353,1.03604,1.78648,200,-68.139853608,100,191.931005102,2604.56821883,0.00862043,96.85,193.042482722,0.005,-118.39,0.0021167,1,0.3,-68.139853608,-72.5294,1.05631e-06,-68.139853608
2614.98195288,,1.0,1.0,50.8806,1.0,1.0,200,-69.4065767197,100,100.0,2614.98195288,0.01,98.86,200.0,0.01,-133.122,0.01,2,0.3,-69.4065767197,-69.4066,3.50449e-18,-69.4065767197
3817.84236737,0.00427123,0.897874,0.998569,55.4302,1.00506,1.30491,200,-72.9547616927,100,199.15125131,3817.84236737,0.00653392,102.89,198.993929441,0.005,-116.116,0.00449581,1,0.3,-72.9547616927,-70.9464,1.07087e-07,-72.9547616927
3806.83420681,,1.0,1.0,61.3903,1.0,1.0,200,-73.2091934474,100,100.0,3806.83420681,0.01,103.06,200.0,0.01,-136.929,0.01,2,0.3,-73.2091934474,-73.2092,3.50449e-18,-73.2091934474
3809.51551759,0.0570146,0.223979,0.989272,45.8858,1.06951,1.33708,200,-71.5021157745,100,189.041959684,3809.51551759,0.00675789,101.09,187.001672928,0.005,-115.059,0.00113204,1,0.3,-71.5021157745,-68.4631,1.45645e-06,-71.5021157745
3798.01682799,,1.0,1.0,61.3191,1.0,1.0,200,-73.5384447785,100,100.0,3798.01682799,0.01,103.81,200.0,0.01,-137.258,0.01,2,0.3,-73.5384447785,-73.5384,3.50449e-18,-73.5384447785
2589.79768926,0.013937,0.816784,1.01187,52.2853,1.01521,1.51521,200,-69.857309839,100,197.327367385,2589.79768926,0.00748716,99.55,197.003499917,0.005,-116.398,0.00403601,1,0.3,-69.857309839,-71.0004,3.40298e-07,-69.857309839
7345.12452252,,1.0,1.0,85.2741,1.0,1.0,200,-81.6662943655,100,100.0,7345.12452252,0.01,112.27,200.0,0.01,-145.386,0.01,2,0.3,-81.6662943655,-81.6663,3.50449e-18,-81.6662943655
8388.6002789,0.0446657,0.52154,0.993024,83.4325,1.04295,1.52258,200,-86.7876501438,100,191.374887263,8388.6002789,0.00766637,119.01,191.764507941,0.005,-128.244,0.00262602,1,0.3,-86.7876501438,-82.2306,1.13239e-06,-86.7876501438
5003.93143604,,1.0,1.0,70.3839,1.0,1.0,200,-76.0019704641,100,100.0,5003.93143604,0.01,106.21,200.0,0.01,-139.721,0.01,2,0.3,-76.0019704641,-76.002,3.50449e-18,-76.0019704641
2601.7969144,0.0311979,0.432156,0.991265,55.9459,1.03055,1.77792,200,-67.6173161159,100,193.875191579,2601.7969144,0.00896792,95.98,194.07065506,0.005,-116.107,0.00217982,1,0.3,-67.6173161159,-70.3675,7.93754e-07,-67.6173161159
1358.61958752,,1.0,1.0,36.6747,1.0,1.0,200,-65.4260412137,100,100.0,1358.61958752,0.01,93.94,200.0,0.01,-129.127,0.01,2,0.3,-65.4260412137,-65.426,3.50449e-18,-65.4260412137
6091.59711454,0.0436537,0.303116,1.00518,49.0306,1.05175,1.6335,200,-80.8916286327,100,191.756568362,6091.59711454,0.00812544,112.51,190.158794207,0.005,-116.733,0.00150777,1,0.3,-80.8916286327,-70.5257,1.08013e-06,-80.8916286327
2630.80098414,,1.0,1.0,51.0342,1.0,1.0,200,-68.2202691948,100,100.0,2630.80098414,0.01,96.83,200.0,0.01,-131.939,0.01,2,0.3,-68.2202691948,-68.2203,3.50449e-18,-68.2202691948
3798.54149383,0.0224199,0.639369,1.00762,49.0998,1.02394,1.79435,200,-72.3335387242,100,195.700181158,3798.54149383,0.00890386,101.8,195.323223349,0.005,-114.695,0.00317266,1,0.3,-72.3335387242,-69.1024,5.52047e-07,-72.3335387242
1356.56680072,,1.0,1.0,36.647,1.0,1.0,200,-64.8755150378,100,100.0,1356.56680072,0.01,93.53,200.0,0.01,-128.593,0.01,2,0.3,-64.8755150378,-64.8755,3.50449e-18,-64.8755150378
4960.9704929,0.0687408,0.389259,1.00701,45.4444,1.05323,1.88582,200,-76.3018717648,100,187.362806872,4960.9704929,0.00936345,106.58,189.891371582,0.005,-114.564,0.00193274,1,0.3,-76.3018717648,-68.325,1.69466e-06,-76.3018717648
6137.30374348,,1.0,1.0,77.9482,1.0,1.0,200,-80.055926829,100,100.0,6137.30374348,0.01,111.02,200.0,0.01,-143.775,0.01,2,0.3,-80.055926829,-80.0559,3.50449e-18,-80.055926829
6146.87460955,0.0419263,0.634967,1.01787,72.9613,1.03408,2.60436,200,-79.5915965317,100,192.258746475,6146.87460955,0.0127932,110.77,193.407959539,0.005,-124.118,0.0031191,1,0.3,-79.5915965317,-78.2996,1.01168e-06,-79.5915965317
7227.21125866,,1.0,1.0,84.5869,1.0,1.0,200,-84.5888552053,100,100.0,7227.21125866,0.01,116.57,200.0,0.01,-148.307,0.01,2,0.3,-84.5888552053,-84.5889,3.50449e-18,-84.5888552053
4980.80716634,0.0303079,0.89139,1.00504,73.064,1.02456,2.23984,200,-76.879092012,100,194.20222843,4980.80716634,0.011143,107.62,195.205183872,0.005,-125.127,0.00443458,1,0.3,-76.879092012,-79.5203,7.5011e-07,-76.879092012
2584.91357638,,1.0,1.0,50.5872,1.0,1.0,200,-69.1540517741,100,100.0,2584.91357638,0.01,98.51,200.0,0.01,-132.868,0.01,2,0.3,-69.1540517741,-69.1541,3.50449e-18,-69.1540517741
9443.5788599,0.0255843,0.844958,0.992578,71.8353,1.03471,1.75165,200,-91.0337386891,100,194.962509848,9443.5788599,0.00882376,123.49,193.291599384,0.005,-124.211,0.00425638,1,0.3,-91.0337386891,-78.3792,6.49209e-07,-91.0337386891
3819.69727671,,1.0,1.0,61.4939,1.0,1.0,200,-72.5450647703,100,100.0,3819.69727671,0.01,102.17,200.0,0.01,-136.264,0.01,2,0.3,-72.5450647703,-72.5451,3.50449e-18,-72.5450647703
2608.3587231,0.00382744,0.930142,0.998536,55.3579,1.00476,1.32731,200,-69.1113787961,100,199.239038792,2608.3587231,0.00664628,98.17,199.053402147,0.005,-115.774,0.00465753,1,0.3,-69.1113787961,-70.6108,9.59668e-08,-69.1113787961
6157.55317069,,1.0,1.0,78.0767,1.0,1.0,200,-78.6191977771,100,100.0,6157.55317069,0.01,109.09,200.0,0.01,-142.339,0.01,2,0.3,-78.6191977771,-78.6192,3.50449e-18,-78.6191977771
6184.6708005,0.0307324,0.471047,1.01506,73.5544,1.02682,1.47441,200,-78.2875344172,100,194.235449845,6184.6708005,0.00726266,108.19,194.776364157,0.005,-122.818,0.00232028,1,0.3,-78.2875344172,-77.1612,7.45674e-07,-78.2875344172
7253.09650663,,1.0,1.0,84.7382,1.0,1.0,200,-84.6584181304,100,100.0,7253.09650663,0.01,116.53,200.0,0.01,-148.378,0.01,2,0.3,-84.6584181304,-84.6584,3.50449e-18,-84.6584181304
4968.09441006,0.0804784,0.0722298,0.982507,71.9317,1.06189,1.34725,200,-77.2332376306,100,184.680271946,4968.09441006,0.00685617,107.81,188.344122071,0.005,-125.251,0.000367579,1,0.3,-77.2332376306,-78.8209,2.08424e-06,-77.2332376306
4995.03500775,,1.0,1.0,70.3213,1.0,1.0,200,-75.3116271746,100,100.0,4995.03500775,0.01,105.07,200.0,0.01,-139.031,0.01,2,0.3,-75.3116271746,-75.3116,3.50449e-18,-75.3116271746
2608.81483761,0.0790091,0.264121,1.01406,48.5831,1.07098,1.69802,200,-67.7533117548,100,185.795979643,2608.81483761,0.0083724,95.92,186.74402729,0.005,-114.897,0.0013023,1,0.3,-67.7533117548,-68.2688,1.92084e-06,-67.7533117548
106.436732046,,1.0,1.0,10.2651,1.0,1.0,200,-62.1967760262,100,100.0,106.436732046,0.01,90.31,200.0,0.01,-78.4091,0.01,2,0.3,-62.1967760262,-62.1968,3.50449e-18,-62.1967760262
