MinNormIw,VanillaAvgRet,Delta,AvgVanillaIw,VarDiscRet,VarJ,MaxNormIw,IterType,ESSClassic,J,AvgNormIw,VarNormIw,MinVanillaIw,ESSRenyi,eRenyi2,EpsThisIter,VarVanillaIw,MaxVanillaIw,AvgRet,VarRet,Bound,AvgEpLen,AvgDiscRet,BatchSize
0.00888265,-107.947781355,0.1,0.997464,8.51914204449,2.88963,0.0105297,1,99.9521204614,-107.935,0.01,4.83754e-08,0.886012,99.9619033092,1.00038,100,0.000481304,1.0503,-107.947781355,8.51914204449,-142.575,16.62,-107.947781355,100
0.00940149,-107.835670432,0.1,0.997455,8.16872880325,2.83511,0.0104171,1,99.9541188003,-107.819,0.01,4.63901e-08,0.937757,99.9510885217,1.00049,100,0.000461543,1.03906,-107.835670432,8.16872880325,-142.526,15.62,-107.835670432,100
0.00966397,-107.925427412,0.1,1.00143,7.51491051165,2.73029,0.0110214,1,99.9552830806,-107.906,0.01,4.51815e-08,0.967781,99.9511004309,1.00049,100,0.00045311,1.10372,-107.925427412,7.51491051165,-142.225,16.12,-107.925427412,100
0.00863396,-108.17713231,0.1,0.998117,9.42966046512,3.03805,0.0110732,1,99.8732986589,-108.14,0.01,1.2813e-07,0.861771,99.8762709846,1.00124,100,0.00127648,1.10524,-108.17713231,9.42966046512,-142.787,16.0,-108.17713231,100
0.00967616,-107.865915218,0.1,0.999072,7.66034843382,2.7513,0.0109913,1,99.9466614489,-107.851,0.01,5.39167e-08,0.966719,99.953196507,1.00047,100,0.000538167,1.09811,-107.865915218,7.66034843382,-142.554,16.24,-107.865915218,100
0.00915724,-107.91313826,0.1,1.00561,9.17188499297,2.98099,0.0111736,1,99.8878772012,-107.877,0.01,1.13402e-07,0.920858,99.8962407177,1.00104,100,0.00114677,1.12362,-107.91313826,9.17188499297,-142.336,16.03,-107.91313826,100
0.00925832,-107.67676478,0.1,1.00076,7.26330364298,2.6611,0.0103799,1,99.9603993874,-107.66,0.01,4.00178e-08,0.926532,99.9521246389,1.00048,100,0.000400784,1.03877,-107.67676478,7.26330364298,-142.276,16.29,-107.67676478,100
0.00931704,-107.911349278,0.1,0.997336,7.89701279212,2.79218,0.01056,1,99.9327809003,-107.892,0.01,6.7929e-08,0.929221,99.9436338744,1.00056,100,0.000675675,1.05319,-107.911349278,7.89701279212,-142.26,16.11,-107.911349278,100
0.00927414,-107.917114534,0.1,0.999741,8.3912471767,2.8823,0.0103339,1,99.9562522745,-107.903,0.01,4.41925e-08,0.927174,99.9605572886,1.00039,100,0.000441696,1.03312,-107.917114534,8.3912471767,-142.23,16.48,-107.917114534,100
0.00910403,-108.15775475,0.1,0.996621,9.03794032384,2.97128,0.0103322,1,99.9513608933,-108.144,0.01,4.91549e-08,0.907326,99.9627847937,1.00037,100,0.000488233,1.02973,-108.15775475,9.03794032384,-142.675,16.64,-108.15775475,100
0.00918739,-108.343202878,0.1,0.998479,10.3960663259,3.19837,0.0105833,1,99.9538413302,-108.327,0.01,4.66438e-08,0.917342,99.9547209812,1.00045,100,0.000465021,1.05672,-108.343202878,10.3960663259,-143.078,16.47,-108.343202878,100
0.0094273,-107.781493568,0.1,1.00188,7.52763615347,2.73477,0.0103424,1,99.9777714137,-107.773,0.01,2.24652e-08,0.944499,99.975377425,1.00025,100,0.000225496,1.03619,-107.781493568,7.52763615347,-142.288,16.94,-107.781493568,100
0.00956925,-107.672309452,0.1,1.00401,6.54865981781,2.53289,0.0112781,1,99.905312701,-107.652,0.01,9.57493e-08,0.960764,99.9423597888,1.00058,100,0.000965191,1.13233,-107.672309452,6.54865981781,-142.187,16.59,-107.672309452,100
0.00888576,-107.886183834,0.1,0.996599,9.22515324621,3.01614,0.0113888,1,99.8710810239,-107.852,0.01,1.30358e-07,0.885554,99.9024628198,1.00098,100,0.00129473,1.135,-107.886183834,9.22515324621,-142.318,16.01,-107.886183834,100
0.009397,-107.921201107,0.1,0.996702,8.06045168304,2.81489,0.0106135,1,99.9463204912,-107.904,0.01,5.42572e-08,0.9366,99.9507074265,1.00049,100,0.000538999,1.05785,-107.921201107,8.06045168304,-142.38,15.97,-107.921201107,100
0.00948566,-108.168835296,0.1,1.00263,6.94108459553,2.61522,0.010739,1,99.9337435657,-108.15,0.01,6.69627e-08,0.951057,99.9445150368,1.00056,100,0.000673149,1.07672,-108.168835296,6.94108459553,-142.577,16.5,-108.168835296,100
0.00933243,-107.909987086,0.1,1.00103,6.88737692796,2.58862,0.0104335,1,99.9506230326,-107.891,0.01,4.98836e-08,0.934204,99.945491478,1.00055,100,0.000499864,1.04443,-107.909987086,6.88737692796,-142.337,16.35,-107.909987086,100
0.00940747,-107.553832678,0.1,1.00341,10.4488447335,3.25561,0.0115145,1,99.8110440623,-107.498,0.01,1.91245e-07,0.943953,99.8361297047,1.00164,100,0.00192551,1.15538,-107.553832678,10.4488447335,-142.035,16.48,-107.553832678,100
0.00985496,-107.99598042,0.1,1.00109,7.7976280137,2.77919,0.010203,1,99.9953284581,-107.992,0.01,4.72698e-09,0.986574,99.9957563294,1.00004,100,4.73733e-05,1.02141,-107.99598042,7.7976280137,-142.396,16.07,-107.99598042,100
0.00953732,-107.596447809,0.1,0.9993,7.10082307174,2.64727,0.0105684,1,99.9478903817,-107.579,0.01,5.26808e-08,0.953064,99.9484447336,1.00052,100,0.00052607,1.0561,-107.596447809,7.10082307174,-141.922,15.6,-107.596447809,100
0.00790465,-107.645471027,0.1,1.00119,10.309488467,3.2321,0.0110371,1,99.8644919802,-107.605,0.01,1.3705e-07,0.791404,99.884452971,1.00116,100,0.00137376,1.10502,-107.645471027,10.309488467,-142.147,16.34,-107.645471027,100
0.0094251,-108.005433541,0.1,1.00252,7.32964973245,2.69104,0.0108757,1,99.9499742081,-107.989,0.01,5.05437e-08,0.944889,99.9502906069,1.0005,100,0.000507992,1.09032,-108.005433541,7.32964973245,-142.304,16.23,-108.005433541,100
0.00813909,-108.174074655,0.1,1.00056,8.27374766019,2.83707,0.0110577,1,99.8471317554,-108.132,0.01,1.54659e-07,0.814365,99.8786731149,1.00121,100,0.00154833,1.10639,-108.174074655,8.27374766019,-142.741,16.37,-108.174074655,100
0.00894855,-107.970718313,0.1,0.995672,7.54851266538,2.72654,0.0106875,1,99.9150495743,-107.944,0.01,8.58785e-08,0.890983,99.9224192242,1.00078,100,0.000851368,1.06413,-107.970718313,7.54851266538,-142.163,16.26,-107.970718313,100
0.00895899,-107.648109134,0.1,0.995522,10.4674509748,3.21975,0.0105635,1,99.9088641882,-107.621,0.01,9.21426e-08,0.891887,99.9212527988,1.00079,100,0.000913193,1.05162,-107.648109134,10.4674509748,-142.422,16.4,-107.648109134,100
0.00898366,-107.950380573,0.1,1.00047,7.00895267317,2.62519,0.0105242,1,99.9601556966,-107.936,0.01,4.0252e-08,0.89879,99.9577819799,1.00042,100,0.0004029,1.05292,-107.950380573,7.00895267317,-142.234,15.61,-107.950380573,100
0.00942476,-107.98860518,0.1,1.00209,8.20994205061,2.84392,0.0111209,1,99.9560503042,-107.979,0.01,4.44129e-08,0.944443,99.9714575242,1.00029,100,0.000445984,1.11441,-107.98860518,8.20994205061,-142.48,16.06,-107.98860518,100
0.00938447,-107.590292944,0.1,1.00831,7.20710256204,2.65236,0.0113063,1,99.8511733814,-107.563,0.01,1.50544e-07,0.946241,99.9220026406,1.00078,100,0.00153055,1.14002,-107.590292944,7.20710256204,-142.188,16.03,-107.590292944,100
0.0095734,-107.824968199,0.1,1.00609,6.50874094276,2.52423,0.0110851,1,99.9205446768,-107.805,0.01,8.03492e-08,0.963167,99.9408475985,1.00059,100,0.000813302,1.11526,-107.824968199,6.50874094276,-142.333,16.29,-107.824968199,100
0.00887142,-107.240540935,0.1,0.99692,12.7578098845,3.59531,0.0107496,1,99.8536448752,-107.196,0.01,1.48032e-07,0.88441,99.8725728813,1.00128,100,0.00147122,1.07165,-107.240540935,12.7578098845,-141.942,16.88,-107.240540935,100
0.00949268,-108.239619332,0.1,1.00101,9.83935120589,3.11044,0.0104624,1,99.9657798467,-108.224,0.01,3.45683e-08,0.95023,99.9540778379,1.00046,100,0.000346384,1.0473,-108.239619332,9.83935120589,-142.723,16.98,-108.239619332,100
0.00908487,-108.033071452,0.1,0.999692,16.1551722938,4.02554,0.0108737,1,99.9070225015,-108.01,0.01,9.40083e-08,0.908207,99.9332754283,1.00067,100,0.000939504,1.08704,-108.033071452,16.1551722938,-142.467,16.86,-108.033071452,100
0.00896085,-108.207975951,0.1,1.00085,9.95234924469,3.14078,0.0104313,1,99.9412039486,-108.19,0.01,5.94615e-08,0.896851,99.9513267076,1.00049,100,0.000595631,1.04402,-108.207975951,9.95234924469,-142.652,17.07,-108.207975951,100
0.00942591,-107.902876615,0.1,1.00333,9.35385022421,3.02973,0.0115033,1,99.9086617512,-107.874,0.01,9.23603e-08,0.945731,99.9199435781,1.0008,100,0.000929766,1.15416,-107.902876615,9.35385022421,-142.428,16.19,-107.902876615,100
0.0093989,-107.410768143,0.1,1.00348,9.1318233318,3.01091,0.0109157,1,99.9343315359,-107.392,0.01,6.63692e-08,0.94316,99.946360765,1.00054,100,0.000668319,1.09537,-107.410768143,9.1318233318,-142.062,16.84,-107.410768143,100
0.00914314,-107.850722418,0.1,1.0001,9.37966943206,3.03312,0.0107986,1,99.9511753829,-107.835,0.01,4.9358e-08,0.914402,99.9534704325,1.00047,100,0.000493675,1.07996,-107.850722418,9.37966943206,-142.488,17.03,-107.850722418,100
0.00896028,-108.016542873,0.1,0.997061,9.6031527869,3.06551,0.0105961,1,99.8972150195,-107.977,0.01,1.03931e-07,0.893395,99.8866889796,1.00113,100,0.00103321,1.05649,-108.016542873,9.6031527869,-142.488,16.66,-108.016542873,100
0.00909784,-108.241713527,0.1,1.00183,8.98832129839,2.98169,0.0106715,1,99.8865999953,-108.208,0.01,1.14661e-07,0.911453,99.904045237,1.00096,100,0.00115082,1.06911,-108.241713527,8.98832129839,-142.831,16.73,-108.241713527,100
0.00967584,-108.418233645,0.1,1.00102,8.95633148936,2.98099,0.0113542,1,99.9251028042,-108.4,0.01,7.57002e-08,0.968575,99.944467406,1.00056,100,0.000758552,1.13659,-108.418233645,8.95633148936,-142.778,16.39,-108.418233645,100
0.00970909,-107.420507247,0.1,1.00291,6.88497868204,2.60555,0.0103855,1,99.9786765053,-107.414,0.01,2.15531e-08,0.973737,99.9802985867,1.0002,100,0.000216788,1.04157,-107.420507247,6.88497868204,-142.056,15.64,-107.420507247,100
0.00952483,-107.9455486,0.1,1.00236,8.00779881359,2.80685,0.0106609,1,99.9580055805,-107.929,0.01,4.24194e-08,0.954727,99.9575080307,1.00043,100,0.000426196,1.0686,-107.9455486,8.00779881359,-142.408,16.34,-107.9455486,100
0.00944622,-108.012813867,0.1,1.00463,7.18514461326,2.64793,0.0106773,1,99.93852279,-107.99,0.01,6.21491e-08,0.948997,99.9331325682,1.00067,100,0.000627262,1.07267,-108.012813867,7.18514461326,-142.289,16.14,-108.012813867,100
0.00932991,-108.062839218,0.1,1.00041,8.22137789481,2.84606,0.0114259,1,99.9221774573,-108.039,0.01,7.86638e-08,0.933374,99.9309182888,1.00069,100,0.000787284,1.14306,-108.062839218,8.22137789481,-142.585,17.09,-108.062839218,100
0.00964374,-107.926269309,0.1,1.00182,8.90381221226,2.95887,0.0106607,1,99.9670899531,-107.914,0.01,3.32547e-08,0.966128,99.9652863885,1.00035,100,0.000333758,1.06801,-107.926269309,8.90381221226,-142.652,16.07,-107.926269309,100
0.00891541,-107.015096621,0.1,0.997302,8.28707724079,2.86584,0.0104837,1,99.9496206338,-107.001,0.01,5.09219e-08,0.889136,99.9617365437,1.00038,100,0.000506476,1.04554,-107.015096621,8.28707724079,-141.037,15.8,-107.015096621,100
0.00914344,-108.340722431,0.1,1.00327,9.86250522481,3.16333,0.0119941,1,99.8120802168,-108.301,0.01,1.9016e-07,0.917336,99.8834777221,1.00117,100,0.00191406,1.20334,-108.340722431,9.86250522481,-142.836,17.35,-108.340722431,100
0.00910865,-107.926993241,0.1,1.00126,10.0475723364,3.19858,0.0112713,1,99.9138569434,-107.899,0.01,8.70889e-08,0.912015,99.921514647,1.00079,100,0.000873088,1.12855,-107.926993241,10.0475723364,-142.534,17.03,-107.926993241,100
0.00938645,-107.935640721,0.1,1.00151,9.35620942561,3.03734,0.0111511,1,99.9434609183,-107.921,0.01,5.71937e-08,0.940059,99.9571149758,1.00043,100,0.000573661,1.11679,-107.935640721,9.35620942561,-142.457,16.66,-107.935640721,100
0.00924754,-107.948286965,0.1,1.00133,6.64130276869,2.55909,0.0115975,1,99.8872732953,-107.922,0.01,1.13952e-07,0.925985,99.9209433435,1.00079,100,0.00114256,1.1613,-107.948286965,6.64130276869,-142.197,16.04,-107.948286965,100
0.00949463,-107.814137098,0.1,0.999287,7.45903530459,2.72167,0.0110126,1,99.9530508434,-107.798,0.01,4.74526e-08,0.948786,99.954863903,1.00045,100,0.00047385,1.10047,-107.814137098,7.45903530459,-142.536,16.43,-107.814137098,100
0.00916913,-107.343858184,0.1,0.997824,6.93788743269,2.62163,0.0104751,1,99.936338993,-107.326,0.01,6.43673e-08,0.914918,99.9471824336,1.00053,100,0.000640876,1.04523,-107.343858184,6.93788743269,-141.562,15.92,-107.343858184,100
0.00924934,-107.411060527,0.1,1.00572,23.8745171206,5.04374,0.0110835,1,99.8788182039,-107.373,0.01,1.22545e-07,0.930229,99.8886871996,1.00111,100,0.00123952,1.1147,-107.411060527,23.8745171206,-142.11,17.51,-107.411060527,100
0.00946426,-107.770853957,0.1,1.00179,7.56144166681,2.73502,0.0115975,1,99.8973769579,-107.746,0.01,1.03743e-07,0.948123,99.9283827023,1.00072,100,0.00104115,1.16182,-107.770853957,7.56144166681,-142.032,16.66,-107.770853957,100
0.00932587,-108.048002373,0.1,1.00319,8.86904718454,2.95154,0.0111463,1,99.9033519519,-108.01,0.01,9.77396e-08,0.935563,99.891958268,1.00108,100,0.000983644,1.11819,-108.048002373,8.86904718454,-142.434,16.55,-108.048002373,100
0.00955582,-107.698036319,0.1,1.00005,9.2913405221,3.04864,0.0109597,1,99.9355543782,-107.683,0.01,6.51333e-08,0.955628,99.9546852508,1.00045,100,0.000651394,1.09603,-107.698036319,9.2913405221,-142.359,16.09,-107.698036319,100
0.00937103,-108.188829693,0.1,1.00161,10.2943074085,3.18577,0.0103527,1,99.9705282471,-108.177,0.01,2.97831e-08,0.938613,99.9654174279,1.00035,100,0.000298792,1.03694,-108.188829693,10.2943074085,-142.968,16.4,-108.188829693,100
0.00900465,-108.32160873,0.1,1.0018,9.05712707549,2.98893,0.0106627,1,99.9554175861,-108.31,0.01,4.50606e-08,0.902089,99.9667516664,1.00033,100,0.000452232,1.06819,-108.32160873,9.05712707549,-142.804,16.05,-108.32160873,100
0.00931523,-107.968805942,0.1,1.00693,6.91930854139,2.62636,0.0123907,1,99.8128518949,-107.935,0.01,1.89394e-07,0.937975,99.9011659889,1.00099,100,0.00192027,1.24765,-107.968805942,6.91930854139,-142.549,16.03,-107.968805942,100
0.00940407,-107.537817507,0.1,0.998024,8.45117258898,2.87853,0.0109923,1,99.9318421025,-107.517,0.01,6.89016e-08,0.938549,99.9367637227,1.00063,100,0.000686295,1.09706,-107.537817507,8.45117258898,-142.129,16.35,-107.537817507,100
0.00898013,-107.896766831,0.1,0.998798,8.78374490545,2.95343,0.0104356,1,99.9281444902,-107.872,0.01,7.26255e-08,0.896934,99.9262162467,1.00074,100,0.000724511,1.04231,-107.896766831,8.78374490545,-142.353,16.54,-107.896766831,100
0.00890735,-107.545399252,0.1,0.998581,8.72466118705,2.97226,0.0121948,1,99.8284418256,-107.514,0.01,1.73615e-07,0.889471,99.9067223728,1.00093,100,0.00173123,1.21774,-107.545399252,8.72466118705,-141.916,16.83,-107.545399252,100
0.0093319,-107.89800825,0.1,1.00135,8.72385636876,2.93105,0.010803,1,99.9304054089,-107.873,0.01,7.03149e-08,0.934451,99.9302754519,1.0007,100,0.00070505,1.08176,-107.89800825,8.72385636876,-142.507,16.01,-107.89800825,100
0.00948078,-107.43674729,0.1,0.996017,12.4181317647,3.56725,0.0111496,1,99.9094677984,-107.407,0.01,9.15359e-08,0.944301,99.9167301821,1.00083,100,0.000908081,1.11052,-107.43674729,12.4181317647,-142.067,16.4,-107.43674729,100
0.00938097,-107.834111379,0.1,1.00207,10.2704115155,3.21405,0.0105564,1,99.9686544466,-107.823,0.01,3.16523e-08,0.940039,99.9686935237,1.00031,100,0.000317835,1.05782,-107.834111379,10.2704115155,-142.483,16.84,-107.834111379,100
0.00932453,-107.663590879,0.1,1.00189,9.09651083588,2.99433,0.0105018,1,99.9548965037,-107.647,0.01,4.55727e-08,0.934218,99.9501357891,1.0005,100,0.000457454,1.05217,-107.663590879,9.09651083588,-142.255,15.91,-107.663590879,100
0.00850126,-107.41450081,0.1,0.997365,6.69515210011,2.58067,0.0105007,1,99.9035248737,-107.394,0.01,9.75343e-08,0.847886,99.9413476879,1.00059,100,0.00097021,1.04731,-107.41450081,6.69515210011,-141.969,15.8,-107.41450081,100
0.00904879,-107.814049581,0.1,0.996349,7.08559323345,2.63691,0.0104104,1,99.9513361539,-107.801,0.01,4.91837e-08,0.901575,99.9599140703,1.0004,100,0.000488252,1.03724,-107.814049581,7.08559323345,-142.043,16.24,-107.814049581,100
0.00955065,-108.022129758,0.1,0.999993,6.91541238384,2.60941,0.0101962,1,99.9825346747,-108.015,0.01,1.76293e-08,0.955059,99.9817047218,1.00018,100,0.00017629,1.01962,-108.022129758,6.91541238384,-142.433,16.14,-108.022129758,100
0.00920601,-107.993952595,0.1,1.00178,8.76416232375,2.92739,0.0106636,1,99.9118821035,-107.966,0.01,8.90917e-08,0.922239,99.9183368543,1.00082,100,0.000894091,1.06825,-107.993952595,8.76416232375,-142.559,15.92,-107.993952595,100
0.00861812,-107.79733564,0.1,1.00128,7.71351874857,2.74742,0.0109041,1,99.8606232456,-107.758,0.01,1.41019e-07,0.862919,99.8787682511,1.00121,100,0.00141382,1.09181,-107.79733564,7.71351874857,-142.396,16.3,-107.79733564,100
0.00954994,-107.934718928,0.1,1.00188,11.2962387443,3.36053,0.0108848,1,99.9414655063,-107.915,0.01,5.91421e-08,0.956785,99.9411333633,1.00059,100,0.000593641,1.09052,-107.934718928,11.2962387443,-142.414,17.67,-107.934718928,100
0.00904075,-107.961136238,0.1,0.996935,12.4582815013,3.51278,0.0108239,1,99.9221356537,-107.928,0.01,7.87369e-08,0.901304,99.9011778862,1.00099,100,0.00078255,1.07907,-107.961136238,12.4582815013,-142.572,17.1,-107.961136238,100
0.00876687,-107.61894693,0.1,0.99864,7.88377915074,2.77933,0.0113807,1,99.8622062638,-107.584,0.01,1.39376e-07,0.875495,99.8986319119,1.00101,100,0.00138997,1.13652,-107.61894693,7.88377915074,-142.105,16.41,-107.61894693,100
0.00958082,-107.946300406,0.1,0.999593,8.95005633065,2.96615,0.0105867,1,99.9618255327,-107.932,0.01,3.85949e-08,0.957692,99.9577938907,1.00042,100,0.000385635,1.05824,-107.946300406,8.95005633065,-142.428,17.01,-107.946300406,100
0.00939937,-107.54190523,0.1,1.00154,5.73301816248,2.40062,0.0113226,1,99.8622211525,-107.514,0.01,1.39368e-07,0.941386,99.9156947985,1.00084,100,0.00139798,1.13401,-107.54190523,5.73301816248,-141.682,16.33,-107.54190523,100
0.00957233,-107.90051994,0.1,1.00228,9.41344835369,3.04035,0.0109628,1,99.924010527,-107.879,0.01,7.68116e-08,0.959416,99.9360731877,1.00064,100,0.000771623,1.09878,-107.90051994,9.41344835369,-142.674,16.55,-107.90051994,100
0.00922764,-108.040466393,0.1,0.997606,11.297269362,3.35961,0.0107778,1,99.9455056541,-108.02,0.01,5.5079e-08,0.920555,99.9413357809,1.00059,100,0.000548156,1.0752,-108.040466393,11.297269362,-142.538,16.49,-108.040466393,100
0.00883796,-107.429062023,0.1,1.00067,20.2543482102,4.58877,0.0105316,1,99.9245813604,-107.4,0.01,7.62632e-08,0.884388,99.9180512199,1.00082,100,0.000763655,1.05387,-107.429062023,20.2543482102,-141.944,16.43,-107.429062023,100
0.0091075,-108.28188824,0.1,1.00305,9.89402458844,3.09719,0.0107738,1,99.8883817736,-108.242,0.01,1.1289e-07,0.913531,99.8845481183,1.00116,100,0.0011358,1.08067,-108.28188824,9.89402458844,-143.587,16.6,-108.28188824,100
0.00883553,-107.721360527,0.1,1.00114,7.8911007311,2.79535,0.0107762,1,99.9288342289,-107.708,0.01,7.19576e-08,0.884564,99.9562097703,1.00044,100,0.000721224,1.07885,-107.721360527,7.8911007311,-142.137,15.78,-107.721360527,100
0.0093049,-107.648341025,0.1,1.0009,16.6782146648,4.10009,0.0107104,1,99.9323919396,-107.629,0.01,6.83662e-08,0.931327,99.9420263886,1.00058,100,0.000684893,1.072,-107.648341025,16.6782146648,-142.148,16.85,-107.648341025,100
0.00856612,-107.490421165,0.1,1.00336,7.47039764293,2.69253,0.0111291,1,99.8823502387,-107.46,0.01,1.18974e-07,0.859487,99.9128624795,1.00087,100,0.00119773,1.11664,-107.490421165,7.47039764293,-141.794,16.25,-107.490421165,100
0.00887177,-107.713524277,0.1,1.00192,7.43318157735,2.69639,0.0106122,1,99.9405514169,-107.693,0.01,6.01054e-08,0.888882,99.9413357809,1.00059,100,0.000603366,1.06326,-107.713524277,7.43318157735,-142.442,16.3,-107.713524277,100
0.00960537,-107.808594993,0.1,0.995615,7.61801781394,2.74285,0.0104535,1,99.9621134069,-107.795,0.01,3.82968e-08,0.956324,99.960521554,1.00039,100,0.000379617,1.04076,-107.808594993,7.61801781394,-142.057,16.16,-107.808594993,100
0.00971051,-107.517393933,0.1,0.999652,5.05409033806,2.23684,0.0101537,1,99.9950202735,-107.515,0.01,5.00749e-09,0.970713,99.9940756493,1.00006,100,5.004e-05,1.01502,-107.517393933,5.05409033806,-141.577,16.12,-107.517393933,100
0.00944448,-107.633757286,0.1,0.998631,7.64072964768,2.75272,0.0102298,1,99.979566522,-107.628,0.01,2.06221e-08,0.943155,99.9847435389,1.00015,100,0.000205657,1.02158,-107.633757286,7.64072964768,-142.233,15.75,-107.633757286,100
0.00942078,-107.9737457,0.1,0.998893,5.84980294342,2.4056,0.0103455,1,99.9711924371,-107.964,0.01,2.91356e-08,0.941035,99.9726132077,1.00027,100,0.000290711,1.0334,-107.9737457,5.84980294342,-142.345,15.89,-107.9737457,100
0.00935904,-108.045762175,0.1,1.00099,7.85432800769,2.7827,0.0108791,1,99.9477687645,-108.031,0.01,5.28033e-08,0.936829,99.9572221723,1.00043,100,0.000529077,1.08898,-108.045762175,7.85432800769,-142.672,16.37,-108.045762175,100
0.00945807,-107.963035239,0.1,1.00429,8.28151647758,2.86081,0.0106468,1,99.958800135,-107.951,0.01,4.16653e-08,0.949866,99.9647384094,1.00035,100,0.000420237,1.06925,-107.963035239,8.28151647758,-142.562,16.94,-107.963035239,100
0.00913329,-107.640113435,0.1,1.00152,7.70908071475,2.75703,0.0110917,1,99.9237970101,-107.622,0.01,7.70548e-08,0.914719,99.9487305418,1.00051,100,0.000772895,1.11085,-107.640113435,7.70908071475,-142.234,15.93,-107.640113435,100
0.0093936,-108.029764145,0.1,1.00049,7.72170851153,2.75572,0.0108013,1,99.9313473204,-108.006,0.01,6.94011e-08,0.939821,99.9314658972,1.00069,100,0.000694692,1.08066,-108.029764145,7.72170851153,-142.515,16.12,-108.029764145,100
0.00920628,-107.832277768,0.1,1.00668,8.81709404507,2.92633,0.0110953,1,99.8626213751,-107.805,0.01,1.38956e-07,0.926779,99.906531994,1.00094,100,0.00140819,1.11695,-107.832277768,8.81709404507,-142.209,16.71,-107.832277768,100
0.00960489,-108.057920099,0.1,0.999785,8.898895743,2.95883,0.0104278,1,99.9783771634,-108.051,0.01,2.18616e-08,0.960283,99.9813472261,1.00019,100,0.000218522,1.04256,-108.057920099,8.898895743,-142.599,15.86,-108.057920099,100
0.00938634,-107.516129795,0.1,1.00493,8.05705776869,2.79552,0.0112116,1,99.8570034701,-107.481,0.01,1.44684e-07,0.943264,99.9009756312,1.00099,100,0.00146115,1.12669,-107.516129795,8.05705776869,-142.113,15.86,-107.516129795,100
0.00939066,-107.897854891,0.1,1.00036,8.41384377503,2.86966,0.0103942,1,99.9668970093,-107.882,0.01,3.34561e-08,0.9394,99.9539944681,1.00046,100,0.0003348,1.03979,-107.897854891,8.41384377503,-142.331,16.6,-107.897854891,100
0.00851758,-108.319891129,0.1,0.998836,10.5486232993,3.19233,0.0106378,1,99.8970810166,-108.296,0.01,1.04078e-07,0.850766,99.93554934,1.00064,100,0.00103836,1.06254,-108.319891129,10.5486232993,-143.05,17.37,-108.319891129,100
0.00945461,-107.646014049,0.1,1.00358,10.0128266389,3.15002,0.0103885,1,99.9722996899,-107.637,0.01,2.8043e-08,0.948849,99.9738523207,1.00026,100,0.000282444,1.04257,-107.646014049,10.0128266389,-142.268,16.59,-107.646014049,100
0.00915486,-107.626969718,0.1,1.00048,7.6664075888,2.73322,0.0107203,1,99.9049592259,-107.6,0.01,9.60789e-08,0.915921,99.9221692736,1.00078,100,0.000961703,1.07254,-107.626969718,7.6664075888,-142.208,15.84,-107.626969718,100
0.00946472,-107.518507063,0.1,1.00023,7.89105706497,2.79656,0.0104123,1,99.9583357993,-107.506,0.01,4.20948e-08,0.946694,99.9619866922,1.00038,100,0.000421146,1.04148,-107.518507063,7.89105706497,-142.17,16.34,-107.518507063,100
0.00957902,-108.203165856,0.1,0.997751,7.65284463849,2.75935,0.0104848,1,99.9718168114,-108.192,0.01,2.85019e-08,0.955748,99.966334713,1.00034,100,0.000283738,1.04613,-108.203165856,7.65284463849,-142.855,16.58,-108.203165856,100
0.00949939,-107.771318314,0.1,0.995844,11.9862935929,3.59,0.0113422,1,99.8932266349,-107.73,0.01,1.0796e-07,0.94599,99.8779595988,1.00122,100,0.00107064,1.12951,-107.771318314,11.9862935929,-142.117,16.78,-107.771318314,100
0.00937828,-108.060356757,0.1,1.00734,8.13665707044,2.82744,0.0113935,1,99.9346019431,-108.042,0.01,6.60993e-08,0.94471,99.9408475985,1.00059,100,0.000670731,1.14772,-108.060356757,8.13665707044,-142.572,16.34,-108.060356757,100
0.00957035,-107.80107435,0.1,1.00134,7.6854500357,2.7464,0.0107182,1,99.9667125672,-107.789,0.01,3.36479e-08,0.95832,99.9654293405,1.00035,100,0.000337383,1.07326,-107.80107435,7.6854500357,-142.284,16.31,-107.80107435,100
0.00956987,-107.825313578,0.1,1.0015,9.23511462124,3.02759,0.0108841,1,99.9433580429,-107.81,0.01,5.72704e-08,0.958426,99.9543041281,1.00046,100,0.000574428,1.09004,-107.825313578,9.23511462124,-142.129,16.5,-107.825313578,100
0.00959629,-107.733679999,0.1,1.00163,7.79990021812,2.75817,0.010899,1,99.9045364682,-107.708,0.01,9.65177e-08,0.961196,99.9263114735,1.00074,100,0.000968331,1.09168,-107.733679999,7.79990021812,-142.39,16.52,-107.733679999,100
0.00946644,-107.696392945,0.1,0.998788,10.6786601907,3.28727,0.010466,1,99.9659021541,-107.682,0.01,3.44614e-08,0.945497,99.958830147,1.00041,100,0.000343779,1.04534,-107.696392945,10.6786601907,-142.121,16.65,-107.696392945,100
0.00868967,-107.711481549,0.1,0.995567,7.94997325124,2.80962,0.0109973,1,99.8650393014,-107.675,0.01,1.36505e-07,0.865115,99.8914705679,1.00109,100,0.00135297,1.09486,-107.711481549,7.94997325124,-142.22,16.59,-107.711481549,100
0.00894804,-107.656032291,0.1,0.998072,8.41309547721,2.85887,0.0104705,1,99.9077342266,-107.63,0.01,9.32329e-08,0.893079,99.9245736122,1.00075,100,0.000928737,1.04503,-107.656032291,8.41309547721,-142.11,16.03,-107.656032291,100
