MaxNormIw,Bound,ESSRenyi,ESSClassic,eRenyi2,BatchSize,MinVanillaIw,VarVanillaIw,VarRet,IterType,Delta,AvgRet,VanillaAvgRet,MinNormIw,J,VarDiscRet,VarNormIw,AvgVanillaIw,AvgNormIw,EpsThisIter,VarJ,AvgDiscRet,MaxVanillaIw,AvgEpLen
0.0133216,3164.11,98.2415360359,97.5171491294,1.0179,100,0.458481,0.0246279,171472.640624,1,0.1,4549.5098776,4549.5098776,0.00468519,4578.52,171472.640624,2.57181e-06,0.978575,0.01,100,301.117,4549.5098776,1.30361,488.4
0.016764,3083.06,97.8242104603,97.0672951053,1.02224,100,0.649995,0.0302102,272860.093073,1,0.1,4466.53225529,4466.53225529,0.00653305,4499.39,272860.093073,3.05187e-06,0.994933,0.01,100,437.864,4466.53225529,1.66791,479.77
0.0135293,3050.09,96.4131904557,96.3803460009,1.0372,100,0.27109,0.0393227,416247.028023,1,0.1,4411.05092142,4411.05092142,0.00266266,4476.2,416247.028023,3.79356e-06,1.01812,0.01,100,491.704,4411.05092142,1.37744,473.69
0.013513,3120.33,97.390285106,96.5987882663,1.0268,100,0.465864,0.0365972,268479.101899,1,0.1,4495.85412631,4495.85412631,0.0045925,4539.97,268479.101899,3.55655e-06,1.0144,0.01,100,379.083,4495.85412631,1.37076,482.75
0.0192225,3106.26,97.7160585075,96.4356521375,1.02337,100,0.228794,0.0375637,256417.954143,1,0.1,4481.01888435,4481.01888435,0.00228094,4524.31,256417.954143,3.73341e-06,1.00307,0.01,100,381.277,4481.01888435,1.92815,481.24
0.0149217,3090.96,97.4711848746,97.1179469044,1.02594,100,0.565766,0.0315847,356200.014517,1,0.1,4470.86990832,4470.86990832,0.00551165,4509.52,356200.014517,2.99755e-06,1.02649,0.01,100,470.888,4470.86990832,1.5317,480.13
0.0138714,3132.97,98.100235082,97.3453994472,1.01937,100,0.564791,0.0277911,147981.106028,1,0.1,4517.58683549,4517.58683549,0.00562288,4547.38,147981.106028,2.75453e-06,1.00445,0.01,100,301.595,4517.58683549,1.39332,485.11
0.0124605,3196.87,99.156052608,99.1603834923,1.00851,100,0.75257,0.00872616,116274.365382,1,0.1,4590.62665542,4590.62665542,0.00745053,4603.72,116274.365382,8.5527e-07,1.01009,0.01,100,267.267,4590.62665542,1.25862,492.8
0.0116844,3188.91,99.1634605587,99.043154527,1.00844,100,0.699268,0.00967579,118817.11008,1,0.1,4583.39672778,4583.39672778,0.00702247,4595.85,118817.11008,9.75841e-07,0.995758,0.01,100,284.649,4583.39672778,1.16349,491.95
0.0129728,3144.0,97.2806305666,96.9598221574,1.02795,100,0.44561,0.0314378,233782.701291,1,0.1,4517.48852893,4517.48852893,0.00447267,4563.77,233782.701291,3.1672e-06,0.996297,0.01,100,324.529,4517.48852893,1.29247,484.93
0.0134229,3168.65,98.6075108369,97.8337885149,1.01412,100,0.568442,0.0214171,131304.972807,1,0.1,4557.25669377,4557.25669377,0.00580892,4579.21,131304.972807,2.23655e-06,0.978568,0.01,100,273.617,4557.25669377,1.31352,489.29
0.0118769,3206.37,98.8822914511,98.4880472197,1.0113,100,0.585652,0.0150373,118890.842278,1,0.1,4597.12375675,4597.12375675,0.0059472,4615.18,118890.842278,1.55066e-06,0.984751,0.01,100,232.426,4597.12375675,1.16958,493.46
0.0176703,3094.45,97.861140114,97.123644224,1.02186,100,0.596865,0.0300552,353870.99932,1,0.1,4477.58050586,4477.58050586,0.00595469,4510.22,353870.99932,2.99148e-06,1.00234,0.01,100,503.738,4477.58050586,1.77118,480.55
0.0127564,3198.96,99.0307425197,98.3604903472,1.00979,100,0.567764,0.0168954,77197.5469664,1,0.1,4591.11328581,4591.11328581,0.00566772,4606.8,77197.5469664,1.68364e-06,1.00175,0.01,100,202.531,4591.11328581,1.27787,492.84
0.0129323,3172.14,98.6460899973,98.3777477797,1.01372,100,0.678286,0.0165353,186047.138944,1,0.1,4561.32272936,4561.32272936,0.0068076,4582.35,186047.138944,1.66562e-06,0.996365,0.01,100,320.442,4561.32272936,1.28853,489.66
0.0140452,3123.05,97.2589187257,96.7992132847,1.02818,100,0.343249,0.0343892,231715.129008,1,0.1,4496.58719465,4496.58719465,0.00338278,4543.34,231715.129008,3.34003e-06,1.0147,0.01,100,342.333,4496.58719465,1.42516,482.89
0.0116747,3209.14,99.5163816435,99.3192706261,1.00486,100,0.781795,0.00683482,68899.8728918,1,0.1,4606.4376272,4606.4376272,0.00786841,4613.77,68899.8728918,6.92334e-07,0.993586,0.01,100,225.37,4606.4376272,1.15998,494.49
0.0139693,3164.61,98.7475927016,98.5681189187,1.01268,100,0.638959,0.0145299,146821.333477,1,0.1,4554.21057143,4554.21057143,0.00642103,4573.56,146821.333477,1.46733e-06,0.995104,0.01,100,303.413,4554.21057143,1.39009,488.96
0.013045,3192.76,98.5038319535,97.9426099048,1.01519,100,0.574538,0.0207955,137653.047833,1,0.1,4580.78780792,4580.78780792,0.0058035,4604.09,137653.047833,2.12183e-06,0.989986,0.01,100,256.471,4580.78780792,1.29143,491.71
0.011787,3187.53,98.7774643091,98.5938828872,1.01238,100,0.696052,0.0142896,99208.5822529,1,0.1,4577.93238844,4577.93238844,0.00698873,4596.66,99208.5822529,1.44057e-06,0.995964,0.01,100,243.695,4577.93238844,1.17395,491.37
0.0129289,3158.98,98.6872302709,98.5187572338,1.0133,100,0.665598,0.0148022,164074.801771,1,0.1,4548.74433512,4548.74433512,0.00674191,4568.74,164074.801771,1.51869e-06,0.987255,0.01,100,330.652,4548.74433512,1.27641,488.3
0.0131105,3192.78,98.8154898192,98.6041131755,1.01199,100,0.563239,0.0141547,136708.265264,1,0.1,4581.88118974,4581.88118974,0.0056611,4601.74,136708.265264,1.42994e-06,0.994929,0.01,100,256.368,4581.88118974,1.3044,491.76
0.0108925,3221.8,99.8270052463,99.8395534796,1.00173,100,0.867054,0.00162644,24285.1732613,1,0.1,4621.13338077,4621.13338077,0.00866206,4623.67,24285.1732613,1.62326e-07,1.00098,0.01,100,144.618,4621.13338077,1.09031,496.02
0.0128394,3173.45,98.9920255123,98.9943926688,1.01018,100,0.777342,0.0104385,102765.428759,1,0.1,4566.32811654,4566.32811654,0.00770686,4581.1,102765.428759,1.02605e-06,1.00864,0.01,100,268.492,4566.32811654,1.29502,490.25
0.0125637,3176.07,98.8463576084,98.6941887129,1.01167,100,0.642278,0.0136204,125951.9476,1,0.1,4566.57597443,4566.57597443,0.00636215,4584.45,125951.9476,1.33645e-06,1.00953,0.01,100,293.819,4566.57597443,1.26834,490.23
0.0118283,3197.74,99.1357450283,99.1405266793,1.00872,100,0.558285,0.00879636,94359.0712406,1,0.1,4589.93547664,4589.93547664,0.00557021,4604.63,94359.0712406,8.75658e-07,1.00227,0.01,100,231.889,4589.93547664,1.18551,492.83
0.0129247,3162.72,99.0463758006,98.894169376,1.00963,100,0.671319,0.0115174,124287.992154,1,0.1,4555.97577063,4555.97577063,0.00664793,4570.44,124287.992154,1.12946e-06,1.00982,0.01,100,307.928,4555.97577063,1.30516,489.18
0.0130002,3166.86,97.9079356287,97.0205615296,1.02137,100,0.514218,0.0295615,171821.136971,1,0.1,4549.38211134,4549.38211134,0.0052675,4582.69,171821.136971,3.10199e-06,0.976209,0.01,100,290.998,4549.38211134,1.26909,488.24
0.0136994,3156.03,98.0366051594,97.8870948417,1.02003,100,0.496311,0.0226473,211488.153811,1,0.1,4536.8898145,4536.8898145,0.00486973,4570.41,211488.153811,2.18031e-06,1.01918,0.01,100,302.698,4536.8898145,1.39621,486.96
0.0127027,3180.36,98.6122518841,98.6239150427,1.01407,100,0.667084,0.0135918,154480.55771,1,0.1,4569.11752039,4569.11752039,0.00679297,4590.86,154480.55771,1.4094e-06,0.98202,0.01,100,296.397,4569.11752039,1.24743,490.38
0.0108494,3244.94,99.7668113862,99.6884101143,1.00234,100,0.643945,0.00315471,12140.387912,1,0.1,4643.63538606,4643.63538606,0.00644211,4647.61,12140.387912,3.15732e-07,0.999587,0.01,100,80.7642,4643.63538606,1.08449,498.36
0.0123675,3223.0,98.9876917467,98.6300162419,1.01023,100,0.468627,0.0144413,87265.4812011,1,0.1,4612.84801752,4612.84801752,0.00461908,4630.54,87265.4812011,1.40302e-06,1.01455,0.01,100,177.106,4612.84801752,1.25474,495.04
0.0106926,3250.61,99.917158623,99.896510509,1.00083,100,0.858811,0.00104511,5244.43141265,1,0.1,4650.78159363,4650.78159363,0.00859388,4651.97,5244.43141265,1.04651e-07,0.999329,0.01,100,62.4937,4650.78159363,1.06854,499.04
0.0107704,3243.06,99.7696235647,99.7273817045,1.00231,100,0.732778,0.0027922,18972.6089052,1,0.1,4641.33187962,4641.33187962,0.00728654,4645.06,18972.6089052,2.76086e-07,1.00566,0.01,100,102.195,4641.33187962,1.08314,498.14
0.0118268,3201.15,99.5202777444,99.4740927513,1.00482,100,0.784087,0.005292,57364.6268538,1,0.1,4598.54877687,4598.54877687,0.00787636,4605.47,57364.6268538,5.34001e-07,0.995495,0.01,100,212.163,4598.54877687,1.17735,493.57
0.0117295,3200.54,99.0120171434,98.8760450698,1.00998,100,0.630049,0.0116297,94913.29436,1,0.1,4593.07059806,4593.07059806,0.00626036,4608.17,94913.29436,1.14821e-06,1.00641,0.01,100,231.167,4593.07059806,1.18047,493.12
0.0118422,3227.39,99.3406546558,99.1665973286,1.00664,100,0.633428,0.00853758,64013.8980786,1,0.1,4621.75232801,4621.75232801,0.00631626,4632.53,64013.8980786,8.48906e-07,1.00285,0.01,100,179.708,4621.75232801,1.1876,496.06
0.0115134,3208.99,99.5122261388,99.5789447479,1.0049,100,0.783252,0.00424336,71487.9430856,1,0.1,4605.39972098,4605.39972098,0.00785777,4612.77,71487.9430856,4.27077e-07,0.996786,0.01,100,227.562,4605.39972098,1.14764,494.27
0.0102008,3258.2,99.987520345,99.9850533446,1.00012,100,0.923254,0.000150646,423.486248906,1,0.1,4658.31798698,4658.31798698,0.00923635,4658.48,423.486248906,1.50771e-08,0.999588,0.01,100,19.0604,4658.31798698,1.01966,499.8
0.0106994,3239.47,99.8633466534,99.8389663585,1.00137,100,0.841648,0.00162127,12896.6820894,1,0.1,4638.60419987,4638.60419987,0.00843625,4640.55,12896.6820894,1.6289e-07,0.997656,0.01,100,101.419,4638.60419987,1.06743,497.79
0.0110766,3243.25,99.8798861157,99.8508605142,1.0012,100,0.840144,0.00150691,13591.1931532,1,0.1,4642.77611884,4642.77611884,0.00840719,4644.56,13591.1931532,1.50897e-07,0.999315,0.01,100,103.22,4642.77611884,1.1069,498.28
0.0119372,3225.24,99.6848532785,99.5135586701,1.00316,100,0.797681,0.00487231,51072.31326,1,0.1,4622.97830493,4622.97830493,0.00802994,4627.66,51072.31326,4.93743e-07,0.993384,0.01,100,195.998,4622.97830493,1.18583,496.29
0.0107471,3242.73,99.8250688895,99.8187699414,1.00175,100,0.853856,0.00184407,19328.5891285,1,0.1,4642.01442226,4642.01442226,0.00851459,4644.61,19328.5891285,1.83373e-07,1.00282,0.01,100,118.449,4642.01442226,1.07774,498.07
0.0111674,3240.71,99.7863456542,99.6782471944,1.00214,100,0.831879,0.00329073,39241.6226047,1,0.1,4639.30238241,4639.30238241,0.00828075,4642.5,39241.6226047,3.2607e-07,1.00459,0.01,100,166.322,4639.30238241,1.12187,497.9
0.0121931,3234.47,99.5326056004,99.309282974,1.0047,100,0.640286,0.00692318,45602.034697,1,0.1,4630.79286359,4630.79286359,0.00645012,4638.36,45602.034697,7.02577e-07,0.992672,0.01,100,163.227,4630.79286359,1.21038,496.89
0.0118253,3229.57,99.5504769663,99.4389477885,1.00452,100,0.72036,0.00565582,45815.7896697,1,0.1,4626.51977027,4626.51977027,0.00723107,4633.57,45815.7896697,5.69905e-07,0.9962,0.01,100,162.049,4626.51977027,1.17804,496.59
0.0117978,3217.88,98.9850869974,98.5122193463,1.01025,100,0.422824,0.0154819,64721.741702,1,0.1,4607.59347842,4607.59347842,0.00419713,4626.21,64721.741702,1.52549e-06,1.00741,0.01,100,153.957,4607.59347842,1.18853,494.44
0.0112408,3209.58,99.4229548688,99.3789657628,1.0058,100,0.679285,0.00642927,72854.5246848,1,0.1,4605.58105073,4605.58105073,0.00673086,4614.54,72854.5246848,6.31247e-07,1.00921,0.01,100,219.922,4605.58105073,1.13444,494.33
0.0117384,3211.47,99.6342732261,99.6098354791,1.00367,100,0.768196,0.00402482,70410.7979473,1,0.1,4608.85336231,4608.85336231,0.00761614,4614.62,70410.7979473,3.95615e-07,1.00864,0.01,100,228.253,4608.85336231,1.18398,494.73
0.011847,3219.85,98.845518998,98.1902843693,1.01168,100,0.382121,0.0185283,88733.6196817,1,0.1,4607.09159616,4607.09159616,0.00383034,4628.54,88733.6196817,1.86169e-06,0.997618,0.01,100,170.766,4607.09159616,1.18188,494.54
0.0107098,3240.5,99.839623103,99.8001948351,1.00161,100,0.781277,0.00202538,16800.8953596,1,0.1,4639.79022948,4639.79022948,0.00780657,4642.15,16800.8953596,2.02217e-07,1.00079,0.01,100,116.295,4639.79022948,1.07183,497.87
0.0109469,3228.06,99.8501641909,99.8274842689,1.0015,100,0.885428,0.0017379,27081.4778155,1,0.1,4627.53303828,4627.53303828,0.00887399,4629.7,27081.4778155,1.74565e-07,0.997779,0.01,100,153.927,4627.53303828,1.09226,496.57
0.0114138,3228.09,99.7768979936,99.6800692865,1.00224,100,0.835915,0.00324429,22221.9617921,1,0.1,4626.98481588,4626.98481588,0.00835623,4630.25,22221.9617921,3.24203e-07,1.00035,0.01,100,133.55,4626.98481588,1.14178,496.54
0.0103931,3253.42,99.9673234938,99.9683398752,1.00033,100,0.91992,0.000318946,3664.74117112,1,0.1,4653.45245009,4653.45245009,0.0092175,4653.93,3664.74117112,3.20217e-08,0.998014,0.01,100,55.614,4653.45245009,1.03724,499.37
0.0129483,3194.51,98.8718255286,98.4684968079,1.01141,100,0.724115,0.0158243,116680.312855,1,0.1,4586.06551128,4586.06551128,0.00721498,4602.99,116680.312855,1.57101e-06,1.00363,0.01,100,263.776,4586.06551128,1.29953,492.24
0.0111201,3242.59,99.7500246741,99.5306007768,1.00251,100,0.740538,0.00469712,19317.7043204,1,0.1,4640.74227186,4640.74227186,0.00745805,4644.5,19317.7043204,4.76418e-07,0.992938,0.01,100,108.773,4640.74227186,1.10416,498.04
0.0109926,3244.7,99.8505801758,99.8201473744,1.0015,100,0.803545,0.00179857,9827.88763555,1,0.1,4643.95879962,4643.95879962,0.00808321,4646.09,9827.88763555,1.82002e-07,0.994091,0.01,100,85.0684,4643.95879962,1.09276,498.31
0.0118369,3224.03,99.2006694259,98.798715926,1.00806,100,0.489379,0.011839,67720.6562443,1,0.1,4615.80541749,4615.80541749,0.00498445,4629.87,67720.6562443,1.22818e-06,0.98181,0.01,100,167.713,4615.80541749,1.16216,495.31
0.01086,3241.04,99.8877713388,99.8537105215,1.00112,100,0.879648,0.00149162,17055.7306695,1,0.1,4641.01200424,4641.01200424,0.00876157,4642.62,17055.7306695,1.47981e-07,1.00398,0.01,100,119.385,4641.01200424,1.09033,498.06
0.0110663,3239.21,99.8632753233,99.8236618522,1.00137,100,0.875684,0.0017751,35413.7976662,1,0.1,4638.6301086,4638.6301086,0.00877983,4640.67,35413.7976662,1.78443e-07,0.997381,0.01,100,167.301,4638.6301086,1.10374,497.79
0.011182,3243.44,99.7559557291,99.7519518091,1.00245,100,0.778666,0.0025031,26497.7545174,1,0.1,4641.93417419,4641.93417419,0.00779965,4645.6,26497.7545174,2.51147e-07,0.998334,0.01,100,127.034,4641.93417419,1.11634,498.1
0.0114054,3223.91,99.8081794418,99.7838316887,1.00192,100,0.854947,0.00221422,45111.6564472,1,0.1,4622.68743417,4622.68743417,0.00849875,4625.57,45111.6564472,2.18803e-07,1.00597,0.01,100,194.926,4622.68743417,1.14735,496.08
0.0114973,3228.73,99.2857459887,99.0975489911,1.00719,100,0.46236,0.00910825,55508.8054832,1,0.1,4620.75656142,4620.75656142,0.00464643,4634.21,55508.8054832,9.19843e-07,0.995086,0.01,100,134.163,4620.75656142,1.14408,495.94
0.0106216,3248.12,99.9728753252,99.9709456643,1.00027,100,0.958699,0.00029443,6649.57303014,1,0.1,4648.24823591,4648.24823591,0.00957452,4648.62,6649.57303014,2.93665e-08,1.0013,0.01,100,78.5414,4648.24823591,1.06354,498.81
0.0113851,3230.25,99.6421552219,99.6671488618,1.00359,100,0.769442,0.00341368,38008.6435056,1,0.1,4627.84428075,4627.84428075,0.00764924,4633.23,38008.6435056,3.37371e-07,1.00591,0.01,100,159.571,4627.84428075,1.14523,496.71
0.0104617,3252.79,99.9679906341,99.9694632808,1.00032,100,0.933573,0.000310221,4568.04985533,1,0.1,4652.60277572,4652.60277572,0.00930766,4653.08,4568.04985533,3.08358e-08,1.00302,0.01,100,62.6882,4652.60277572,1.04933,499.32
0.0112429,3242.26,99.7215654248,99.6721657976,1.00279,100,0.786689,0.00334336,40331.9765897,1,0.1,4640.48939468,4640.48939468,0.00784219,4644.83,40331.9765897,3.3224e-07,1.00315,0.01,100,157.082,4640.48939468,1.12783,497.87
0.011086,3236.62,99.6670875795,99.4605811572,1.00334,100,0.651193,0.00539694,40751.951745,1,0.1,4634.4623707,4634.4623707,0.00656064,4639.49,40751.951745,5.47797e-07,0.992576,0.01,100,157.794,4634.4623707,1.10037,497.31
0.0112907,3224.18,99.6895089388,99.7539913952,1.00311,100,0.858409,0.00253072,70102.1308234,1,0.1,4621.86136894,4621.86136894,0.00851632,4626.45,70102.1308234,2.49092e-07,1.00796,0.01,100,232.293,4621.86136894,1.13805,496.01
0.0119085,3203.19,99.0549019353,98.7449535238,1.00954,100,0.598366,0.0125623,81611.4408381,1,0.1,4595.45138624,4595.45138624,0.00604902,4610.13,81611.4408381,1.28382e-06,0.989196,0.01,100,222.075,4595.45138624,1.17798,493.25
0.0120795,3212.55,99.0204087896,98.6824668662,1.00989,100,0.530554,0.0134743,107255.574624,1,0.1,4602.78579471,4602.78579471,0.00530784,4619.67,107255.574624,1.3486e-06,0.999566,0.01,100,217.062,4602.78579471,1.20742,493.92
0.0111042,3240.96,99.7117626034,99.6233206746,1.00289,100,0.681594,0.00378437,18237.9807772,1,0.1,4638.96028934,4638.96028934,0.00684699,4643.28,18237.9807772,3.81893e-07,0.995465,0.01,100,105.822,4638.96028934,1.10538,497.76
0.0114355,3230.83,99.379951015,99.3239203391,1.00624,100,0.677532,0.00670684,69585.9783244,1,0.1,4626.25215827,4626.25215827,0.00686005,4635.95,69585.9783244,6.87562e-07,0.98765,0.01,100,184.418,4626.25215827,1.12943,496.4
0.010659,3247.12,99.8920058488,99.901506448,1.00108,100,0.878284,0.000994501,17844.7469815,1,0.1,4646.81790204,4646.81790204,0.00878882,4648.44,17844.7469815,9.95855e-08,0.99932,0.01,100,116.996,4646.81790204,1.06517,498.6
0.0107316,3242.96,99.741520772,99.6812939668,1.00259,100,0.698353,0.00324527,19508.4368757,1,0.1,4640.98032638,4640.98032638,0.00696657,4645.18,19508.4368757,3.22952e-07,1.00243,0.01,100,105.025,4640.98032638,1.07577,498.02
0.0114393,3227.32,99.5461177929,99.4826103728,1.00456,100,0.720238,0.0053902,35080.5725493,1,0.1,4623.71479333,4623.71479333,0.00711027,4630.75,35080.5725493,5.25321e-07,1.01295,0.01,100,146.687,4623.71479333,1.15875,496.27
0.0116426,3234.44,99.6682007106,99.5385437742,1.00333,100,0.726752,0.0045571,22645.4638526,1,0.1,4632.19213411,4632.19213411,0.00736694,4637.09,22645.4638526,4.68264e-07,0.986504,0.01,100,118.253,4632.19213411,1.14855,497.12
0.0110616,3243.17,99.6310071789,99.4419607247,1.0037,100,0.685467,0.005616,38914.487641,1,0.1,4640.19704225,4640.19704225,0.00688649,4646.35,38914.487641,5.66826e-07,0.99538,0.01,100,135.661,4640.19704225,1.10105,497.9
0.0107438,3241.89,99.8037976709,99.8009754989,1.00197,100,0.830718,0.00202821,18949.9665955,1,0.1,4640.66240159,4640.66240159,0.0082782,4643.68,18949.9665955,2.01408e-07,1.0035,0.01,100,114.985,4640.66240159,1.07814,498.04
0.0105588,3247.74,99.8924697635,99.8614496287,1.00108,100,0.804989,0.00139259,8145.3910711,1,0.1,4647.15917698,4647.15917698,0.00807408,4648.86,8145.3910711,1.40097e-07,0.997004,0.01,100,77.4907,4647.15917698,1.05271,498.71
0.0126924,3225.21,98.9785348486,98.0292279226,1.01032,100,0.393479,0.0191483,85700.6081033,1,0.1,4613.80362277,4613.80362277,0.0040521,4632.91,85700.6081033,2.03071e-06,0.971049,0.01,100,151.19,4613.80362277,1.23249,495.0
0.0105761,3244.4,99.9228596164,99.9226240694,1.00077,100,0.903859,0.000778998,17874.5490416,1,0.1,4644.52291605,4644.52291605,0.00905797,4645.59,17874.5490416,7.82341e-08,0.997861,0.01,100,123.195,4644.52291605,1.05534,498.44
0.0123215,3211.19,98.268661668,98.32181865,1.01762,100,0.479594,0.0174307,145744.352673,1,0.1,4594.24392276,4594.24392276,0.00476971,4624.19,145744.352673,1.72406e-06,1.0055,0.01,100,204.524,4594.24392276,1.23893,493.15
0.0117705,3213.26,99.4932238497,99.337221487,1.00509,100,0.745709,0.00655534,62215.4140336,1,0.1,4609.45145601,4609.45145601,0.0075611,4617.19,62215.4140336,6.73948e-07,0.986245,0.01,100,211.66,4609.45145601,1.16086,494.68
0.0106282,3253.12,99.8607788314,99.7305821701,1.00139,100,0.722902,0.00270248,6278.26963385,1,0.1,4652.13929785,4652.13929785,0.00726405,4654.33,6278.26963385,2.72874e-07,0.995177,0.01,100,57.5152,4652.13929785,1.0577,499.17
0.0106493,3248.63,99.8841318504,99.830511794,1.00116,100,0.78868,0.00170939,7131.23911194,1,0.1,4648.18370107,4648.18370107,0.00789974,4650.03,7131.23911194,1.71501e-07,0.998362,0.01,100,70.6372,4648.18370107,1.06319,498.79
0.0106474,3247.39,99.889044033,99.8807224147,1.00111,100,0.862724,0.00122395,9401.06061339,1,0.1,4647.21221094,4647.21221094,0.008564,4648.8,9401.06061339,1.20607e-07,1.00738,0.01,100,83.2762,4647.21221094,1.0726,498.73
0.0108666,3244.47,99.7940855233,99.7309655075,1.00206,100,0.767903,0.00275698,16790.5355628,1,0.1,4643.27840117,4643.27840117,0.00763435,4646.44,16790.5355628,2.72499e-07,1.00585,0.01,100,100.439,4643.27840117,1.09302,498.21
0.0103918,3251.83,99.9397402756,99.9346249391,1.0006,100,0.859071,0.000660145,2896.74531791,1,0.1,4651.68533578,4651.68533578,0.00859326,4652.52,2896.74531791,6.60537e-08,0.999703,0.01,100,47.0065,4651.68533578,1.03887,499.24
0.0100586,3258.57,99.9996423734,99.9993632123,1.0,100,0.991592,6.36676e-06,39.9396899133,1,0.1,4659.24107964,4659.24107964,0.00991182,4659.25,39.9396899133,6.36149e-10,1.00041,0.01,100,6.27034,4659.24107964,1.00627,500.0
0.01095,3240.07,99.8563567809,99.8093128842,1.00144,100,0.841019,0.00193394,15156.1561047,1,0.1,4639.81402724,4639.81402724,0.00840081,4641.91,15156.1561047,1.92962e-07,1.00112,0.01,100,107.847,4639.81402724,1.09622,497.89
0.011155,3237.27,99.5314010201,99.4037249601,1.00471,100,0.667276,0.00599923,55889.7170515,1,0.1,4633.29585087,4633.29585087,0.00670596,4641.09,55889.7170515,6.05909e-07,0.995049,0.01,100,161.578,4633.29585087,1.10998,497.06
0.0112524,3229.77,99.6905514872,99.6612086848,1.0031,100,0.814287,0.00346106,27861.4892726,1,0.1,4627.61984712,4627.61984712,0.00811093,4632.24,27861.4892726,3.43396e-07,1.00394,0.01,100,142.902,4627.61984712,1.12967,496.61
0.0105523,3248.32,99.9116486776,99.897745558,1.00088,100,0.861873,0.00103656,5495.89931728,1,0.1,4648.20663951,4648.20663951,0.00860909,4649.48,5495.89931728,1.03424e-07,1.00112,0.01,100,65.0443,4648.20663951,1.05641,498.83
0.0103756,3253.77,99.9550544661,99.9428061844,1.00045,100,0.886557,0.000573026,4476.96866395,1,0.1,4653.49092098,4653.49092098,0.00890502,4654.21,4476.96866395,5.78137e-08,0.99557,0.01,100,59.3871,4653.49092098,1.03296,499.32
0.01,3260.63,100.0,100.0,1.0,100,1.0,,18.2400686972,1,0.1,4660.83512917,4660.83512917,0.01,4660.84,18.2400686972,3.50449e-18,1.0,0.01,100,4.2494,4660.83512917,1.0,500.0
0.011165,3237.96,99.591145531,99.5677103635,1.00411,100,0.724751,0.00440648,38888.2891612,1,0.1,4635.06439465,4635.06439465,0.00723021,4641.44,38888.2891612,4.38546e-07,1.00239,0.01,100,144.518,4635.06439465,1.11918,497.36
0.0113535,3233.21,99.8076688091,99.7631090305,1.00193,100,0.862432,0.00240588,30282.6551347,1,0.1,4632.5786011,4632.5786011,0.00861091,4635.33,30282.6551347,2.39841e-07,1.00156,0.01,100,155.505,4632.5786011,1.13712,497.1
0.0110485,3235.74,99.5871138296,99.3606149346,1.00415,100,0.678895,0.00639661,28717.1004811,1,0.1,4632.18360777,4632.18360777,0.00684349,4638.94,28717.1004811,6.49978e-07,0.992032,0.01,100,125.079,4632.18360777,1.09605,497.08
0.0119256,3237.05,99.6094282491,99.5669011499,1.00392,100,0.629234,0.00446444,37531.30843,1,0.1,4633.75127445,4633.75127445,0.00624238,4640.14,37531.30843,4.39383e-07,1.008,0.01,100,146.524,4633.75127445,1.20211,497.13
0.0111314,3246.27,99.8822408483,99.8119395215,1.00118,100,0.766092,0.00190104,10884.3836317,1,0.1,4645.51576492,4645.51576492,0.00766535,4647.26,10884.3836317,1.90324e-07,0.999421,0.01,100,93.5851,4645.51576492,1.11249,498.52
0.0105704,3248.75,99.8987032926,99.890548784,1.00101,100,0.867502,0.00111254,11561.0606511,1,0.1,4648.37369196,4648.37369196,0.00865319,4649.8,11561.0606511,1.10695e-07,1.00252,0.01,100,93.1158,4648.37369196,1.05971,498.73
0.0100969,3261.35,99.9994635611,99.9988786039,1.00001,100,0.989661,1.12923e-05,23.2978956343,1,0.1,4661.64915077,4661.64915077,0.00989559,4661.66,23.2978956343,1.12899e-09,1.0001,0.01,100,4.78178,4661.64915077,1.0098,500.0
0.0106676,3251.54,99.9780226381,99.9713401072,1.00022,100,0.947211,0.000291619,4741.78869901,1,0.1,4651.63982065,4651.63982065,0.00943774,4652.0,4741.78869901,2.89507e-08,1.00364,0.01,100,66.3343,4651.63982065,1.07065,499.01
0.010187,3259.76,99.9979734831,99.9975404026,1.00002,100,0.983408,2.44197e-05,32.8297757987,1,0.1,4659.96042631,4659.96042631,0.00983074,4659.98,32.8297757987,2.44031e-09,1.00034,0.01,100,5.6613,4659.96042631,1.01905,500.0
0.0109177,3240.42,99.8702304945,99.8162936039,1.0013,100,0.873122,0.00183722,15467.6240916,1,0.1,4640.04730793,4640.04730793,0.00878386,4641.93,15467.6240916,1.85944e-07,0.994007,0.01,100,111.108,4640.04730793,1.08523,497.9
0.0106213,3246.69,99.8524105503,99.8732003304,1.00148,100,0.848472,0.00128172,21285.449056,1,0.1,4645.93306671,4645.93306671,0.00848611,4648.13,21285.449056,1.28214e-07,0.999837,0.01,100,123.413,4645.93306671,1.06196,498.45
0.0104651,3252.53,99.9456820054,99.9226310475,1.00054,100,0.88623,0.000782299,4715.41145462,1,0.1,4652.13415705,4652.13415705,0.00886124,4652.98,4715.41145462,7.82113e-08,1.00012,0.01,100,60.7615,4652.13415705,1.04664,499.21
0.0101818,3256.78,99.9903568985,99.9893097829,1.0001,100,0.945254,0.000107509,649.999227747,1,0.1,4656.80899164,4656.80899164,0.0094647,4656.96,649.999227747,1.07785e-08,0.998715,0.01,100,24.1312,4656.80899164,1.01687,499.74
