VanillaAvgRet,Bound,VarDiscRet,AvgDiscRet,eRenyi2,AvgRet,MaxNormIw,MinNormIw,AvgNormIw,Delta,J,AvgEpLen,MinVanillaIw,BatchSize,VarJ,ESSRenyi,VarNormIw,MaxVanillaIw,ESSClassic,EpsThisIter,IterType,AvgVanillaIw,VarVanillaIw,VarRet
4656.93518765,4482.47,358.748389808,4656.93518765,1.0,4656.93518765,0.00333333,0.00333333,0.00333333,0.7,4659.35,500.0,1.0,500,17.7682,500.0,5.43914e-20,1.0,299.999969474,100,2,1.0,,358.748389808
4660.46834666,4506.44,219.59919636,4660.46834666,1.0,4660.46834666,0.0025,0.0025,0.0025,0.7,4659.63,500.0,1.0,500,17.0694,500.0,5.4346e-20,1.0,400.0,100,2,1.0,,219.59919636
4662.33075343,4523.27,250.359401189,4662.33075343,1.00159,4662.33075343,0.00220714,0.00168469,0.002,0.7,4660.39,500.0,0.839223,500,16.5559,499.204472853,7.02832e-09,1.09948,499.124681319,100,1,0.99629,0.00174407,250.359401189
4658.30837031,4351.96,309.830061635,4658.30837031,1.0,4658.30837031,0.01,0.01,0.01,0.7,4658.31,500.0,1.0,500,17.5137,500.0,3.50449e-18,1.0,100.0,100,2,1.0,,309.830061635
4663.69479338,4444.36,285.493535341,4663.69479338,1.0,4663.69479338,0.005,0.005,0.005,0.7,4661.0,500.0,1.0,500,17.3764,500.0,2.1793e-19,1.0,200.000000102,100,2,1.0,,285.493535341
4660.43188488,4483.93,306.522772828,4660.43188488,1.0,4660.43188488,0.00333333,0.00333333,0.00333333,0.7,4660.81,500.0,1.0,500,17.393,500.0,5.43914e-20,1.0,299.999969474,100,2,1.0,,306.522772828
4659.37455071,4507.26,297.446718981,4659.37455071,1.0,4659.37455071,0.0025,0.0025,0.0025,0.7,4660.45,500.0,1.0,500,17.3463,500.0,5.4346e-20,1.0,400.0,100,2,1.0,,297.446718981
4658.73196552,4523.19,244.137775615,4658.73196552,1.00141,4658.73196552,0.00220214,0.00166793,0.002,0.7,4660.3,500.0,0.835062,500,16.7761,499.298425848,5.82163e-09,1.10252,499.274846902,100,1,1.00131,0.00145924,244.137775615
4661.13000643,4354.76,250.750245763,4661.13000643,1.0,4661.13000643,0.01,0.01,0.01,0.7,4661.13,500.0,1.0,500,15.7557,500.0,3.50449e-18,1.0,100.0,100,2,1.0,,250.750245763
4661.02749918,4444.44,264.204669841,4661.02749918,1.0,4661.02749918,0.005,0.005,0.005,0.7,4661.08,500.0,1.0,500,15.9657,500.0,2.1793e-19,1.0,200.000000102,100,2,1.0,,264.204669841
4659.49616348,4483.67,302.456365578,4659.49616348,1.0,4659.49616348,0.00333333,0.00333333,0.00333333,0.7,4660.55,500.0,1.0,500,16.4409,500.0,5.43914e-20,1.0,299.999969474,100,2,1.0,,302.456365578
4660.43084499,4507.34,388.592817525,4660.43084499,1.0,4660.43084499,0.0025,0.0025,0.0025,0.7,4660.52,499.91,1.0,500,17.2889,500.0,5.4346e-20,1.0,400.0,100,2,1.0,,388.592817525
4646.61510906,4521.39,16760.3967688,4646.61510906,1.00765,4646.61510906,0.00239589,0.00121301,0.002,0.7,4658.93,498.64,0.60465,500,38.6631,496.204793507,3.02597e-08,1.19428,496.253412766,100,1,0.996943,0.00751874,16760.3967688
4661.6311644,4355.26,257.23691895,4661.6311644,1.0,4661.6311644,0.01,0.01,0.01,0.7,4661.63,500.0,1.0,500,15.9582,500.0,3.50449e-18,1.0,100.0,100,2,1.0,,257.23691895
4660.78692132,4444.57,344.448502722,4660.78692132,1.0,4660.78692132,0.005,0.005,0.005,0.7,4661.21,500.0,1.0,500,17.263,500.0,2.1793e-19,1.0,200.000000102,100,2,1.0,,344.448502722
4659.20276593,4483.65,246.416794343,4659.20276593,1.0,4659.20276593,0.00333333,0.00333333,0.00333333,0.7,4660.54,500.0,1.0,500,16.7597,500.0,5.43914e-20,1.0,299.999969474,100,2,1.0,,246.416794343
4662.87920546,4507.94,193.980581984,4662.87920546,1.0,4662.87920546,0.0025,0.0025,0.0025,0.7,4661.13,500.0,1.0,500,16.1152,500.0,5.4346e-20,1.0,400.0,100,2,1.0,,193.980581984
4663.06523844,4524.59,214.071047863,4663.06523844,1.00116,4663.06523844,0.00216864,0.00163834,0.002,0.7,4661.68,500.0,0.818444,500,15.5963,499.422681124,5.19897e-09,1.08336,499.352346201,100,1,0.999111,0.00129743,214.071047863
4660.44583346,4354.07,286.749391386,4660.44583346,1.0,4660.44583346,0.01,0.01,0.01,0.7,4660.45,500.0,1.0,500,16.8488,500.0,3.50449e-18,1.0,100.0,100,2,1.0,,286.749391386
4661.89647934,4444.53,254.347628056,4661.89647934,1.0,4661.89647934,0.005,0.005,0.005,0.7,4661.17,500.0,1.0,500,16.382,500.0,2.1793e-19,1.0,200.000000102,100,2,1.0,,254.347628056
4665.18109091,4485.62,171.090028974,4665.18109091,1.0,4665.18109091,0.00333333,0.00333333,0.00333333,0.7,4662.51,500.0,1.0,500,15.4579,500.0,5.43914e-20,1.0,299.999969474,100,2,1.0,,171.090028974
4658.28270589,4508.26,319.615617017,4658.28270589,1.0,4658.28270589,0.0025,0.0025,0.0025,0.7,4661.45,500.0,1.0,500,16.1759,500.0,5.4346e-20,1.0,400.0,100,2,1.0,,319.615617017
4661.78844489,4524.6,325.855079143,4661.78844489,1.00157,4661.78844489,0.00228881,0.00166389,0.002,0.7,4661.72,500.0,0.831664,500,16.2254,499.218316961,6.98914e-09,1.14402,499.129620362,100,1,0.999662,0.00174611,325.855079143
4663.99284133,4357.67,198.318864679,4663.99284133,1.0,4663.99284133,0.01,0.01,0.01,0.7,4663.99,500.0,1.0,500,14.012,500.0,3.50449e-18,1.0,100.0,100,2,1.0,,198.318864679
4663.75509258,4447.23,224.489898711,4663.75509258,1.0,4663.75509258,0.005,0.005,0.005,0.7,4663.87,500.0,1.0,500,14.4674,500.0,2.1793e-19,1.0,200.000000102,100,2,1.0,,224.489898711
4664.44045014,4487.18,199.235264304,4664.44045014,1.0,4664.44045014,0.00333333,0.00333333,0.00333333,0.7,4664.06,500.0,1.0,500,14.3302,500.0,5.43914e-20,1.0,299.999969474,100,2,1.0,,199.235264304
4662.38775335,4510.46,385.490406537,4662.38775335,1.0,4662.38775335,0.0025,0.0025,0.0025,0.7,4663.64,500.0,1.0,500,15.8098,500.0,5.4346e-20,1.0,400.0,100,2,1.0,,385.490406537
4662.01679814,4526.4,192.56746556,4662.01679814,1.00151,4662.01679814,0.00225877,0.00157419,0.002,0.7,4663.52,500.0,0.788574,500,15.0244,499.246304607,6.82103e-09,1.13151,499.150585854,100,1,1.00188,0.00171166,192.56746556
4663.55707077,4357.19,190.243549422,4663.55707077,1.0,4663.55707077,0.01,0.01,0.01,0.7,4663.56,500.0,1.0,500,13.7237,500.0,3.50449e-18,1.0,100.0,100,2,1.0,,190.243549422
4661.50648154,4445.9,274.000297194,4661.50648154,1.0,4661.50648154,0.005,0.005,0.005,0.7,4662.53,500.0,1.0,500,15.1938,500.0,2.1793e-19,1.0,200.000000102,100,2,1.0,,274.000297194
4659.04974108,4484.49,283.290900658,4659.04974108,1.0,4659.04974108,0.00333333,0.00333333,0.00333333,0.7,4661.37,500.0,1.0,500,15.814,500.0,5.43914e-20,1.0,299.999969474,100,2,1.0,,283.290900658
4662.93482989,4508.57,238.581755264,4662.93482989,1.0,4662.93482989,0.0025,0.0025,0.0025,0.7,4661.76,500.0,1.0,500,15.7184,500.0,5.4346e-20,1.0,400.0,100,2,1.0,,238.581755264
4660.58823042,4524.59,222.703817361,4660.58823042,1.001,4660.58823042,0.00228545,0.00174033,0.002,0.7,4661.67,500.0,0.869017,500,15.363,499.500654639,3.81189e-09,1.14122,499.524912342,100,1,0.998684,0.000950465,222.703817361
4663.11854992,4356.74,252.042173117,4663.11854992,1.0,4663.11854992,0.01,0.01,0.01,0.7,4663.12,500.0,1.0,500,15.7962,500.0,3.50449e-18,1.0,100.0,100,2,1.0,,252.042173117
4659.8430171,4444.84,254.679236709,4659.8430171,1.0,4659.8430171,0.005,0.005,0.005,0.7,4661.48,500.0,1.0,500,15.922,500.0,2.1793e-19,1.0,200.000000102,100,2,1.0,,254.679236709
4659.60419161,4483.97,381.806144645,4659.60419161,1.0,4659.60419161,0.00333333,0.00333333,0.00333333,0.7,4660.86,500.0,1.0,500,17.1984,500.0,5.43914e-20,1.0,299.999969474,100,2,1.0,,381.806144645
4661.68978142,4507.88,271.659121042,4661.68978142,1.0,4661.68978142,0.0025,0.0025,0.0025,0.7,4661.06,500.0,1.0,500,17.006,500.0,5.4346e-20,1.0,400.0,100,2,1.0,,271.659121042
4660.34890424,4524.0,268.039968732,4660.34890424,1.00121,4660.34890424,0.00220323,0.00170516,0.002,0.7,4661.1,500.0,0.852441,500,16.5911,499.396814284,5.34352e-09,1.10143,499.334006206,100,1,0.999837,0.00133545,268.039968732
4663.31628304,4356.94,254.851912891,4663.31628304,1.0,4663.31628304,0.01,0.01,0.01,0.7,4663.32,500.0,1.0,500,15.8841,500.0,3.50449e-18,1.0,100.0,100,2,1.0,,254.851912891
4663.00287797,4446.52,189.82576599,4663.00287797,1.0,4663.00287797,0.005,0.005,0.005,0.7,4663.16,500.0,1.0,500,14.8371,500.0,2.1793e-19,1.0,200.000000102,100,2,1.0,,189.82576599
4662.25616357,4485.97,328.452680063,4662.25616357,1.0,4662.25616357,0.00333333,0.00333333,0.00333333,0.7,4662.86,500.0,1.0,500,15.9791,500.0,5.43914e-20,1.0,299.999969474,100,2,1.0,,328.452680063
4663.97135096,4509.95,222.087647449,4663.97135096,1.0,4663.97135096,0.0025,0.0025,0.0025,0.7,4663.14,500.0,1.0,500,15.7066,500.0,5.4346e-20,1.0,400.0,100,2,1.0,,222.087647449
4662.23954923,4525.99,300.676411805,4662.23954923,1.00074,4662.23954923,0.00214077,0.00184834,0.002,0.7,4663.05,500.0,0.925092,500,15.8926,499.630069451,2.5865e-09,1.07145,499.677437184,100,1,1.001,0.000647913,300.676411805
4660.77568125,4354.4,269.568592247,4660.77568125,1.0,4660.77568125,0.01,0.01,0.01,0.7,4660.78,500.0,1.0,500,16.3362,500.0,3.50449e-18,1.0,100.0,100,2,1.0,,269.568592247
4661.41654522,4444.45,395.186512596,4661.41654522,1.0,4661.41654522,0.005,0.005,0.005,0.7,4661.1,500.0,1.0,500,18.1427,500.0,2.1793e-19,1.0,200.000000102,100,2,1.0,,395.186512596
4650.02693859,4480.52,20102.0872768,4650.02693859,1.0,4650.02693859,0.00333333,0.00333333,0.00333333,0.7,4657.41,498.52,1.0,500,82.9479,500.0,5.43914e-20,1.0,299.999969474,100,2,1.0,,20102.0872768
4663.4635114,4505.73,307.955755095,4663.4635114,1.0,4663.4635114,0.0025,0.0025,0.0025,0.7,4658.92,500.0,1.0,500,72.4111,500.0,5.4346e-20,1.0,400.0,100,2,1.0,,307.955755095
4663.22026006,4524.12,217.58375874,4663.22026006,1.00948,4663.22026006,0.00242066,0.000690673,0.002,0.7,4661.78,500.0,0.344019,500,27.3533,495.305273816,4.2514e-08,1.20571,494.752008512,100,1,0.996186,0.0105476,217.58375874
4662.09999173,4355.72,241.572649781,4662.09999173,1.0,4662.09999173,0.01,0.01,0.01,0.7,4662.1,500.0,1.0,500,15.4647,500.0,3.50449e-18,1.0,100.0,100,2,1.0,,241.572649781
4663.47889926,4446.15,238.247465073,4663.47889926,1.0,4663.47889926,0.005,0.005,0.005,0.7,4662.79,500.0,1.0,500,15.4268,500.0,2.1793e-19,1.0,200.000000102,100,2,1.0,,238.247465073
4659.35793161,4484.76,297.87967059,4659.35793161,1.0,4659.35793161,0.00333333,0.00333333,0.00333333,0.7,4661.65,500.0,1.0,500,16.1113,500.0,5.43914e-20,1.0,299.999969474,100,2,1.0,,297.87967059
4665.58517107,4509.44,154.831624336,4665.58517107,1.0,4665.58517107,0.0025,0.0025,0.0025,0.7,4662.63,500.0,1.0,500,15.3594,500.0,5.4346e-20,1.0,400.0,100,2,1.0,,154.831624336
4661.76976793,4525.53,218.996733273,4661.76976793,1.00121,4661.76976793,0.00213499,0.0017204,0.002,0.7,4662.63,500.0,0.859536,500,15.0754,499.397587277,5.47646e-09,1.06667,499.317609034,100,1,0.999227,0.001367,218.996733273
4664.84638644,4358.47,215.605928617,4664.84638644,1.0,4664.84638644,0.01,0.01,0.01,0.7,4664.85,500.0,1.0,500,14.6099,500.0,3.50449e-18,1.0,100.0,100,2,1.0,,215.605928617
4662.24426518,4446.9,277.392800839,4662.24426518,1.0,4662.24426518,0.005,0.005,0.005,0.7,4663.54,500.0,1.0,500,15.6757,500.0,2.1793e-19,1.0,200.000000102,100,2,1.0,,277.392800839
4663.35694826,4486.6,199.508202545,4663.35694826,1.0,4663.35694826,0.00333333,0.00333333,0.00333333,0.7,4663.48,500.0,1.0,500,15.1546,500.0,5.43914e-20,1.0,299.999969474,100,2,1.0,,199.508202545
4660.09505199,4509.45,368.638643529,4660.09505199,1.0,4660.09505199,0.0025,0.0025,0.0025,0.7,4662.64,500.0,1.0,500,16.2984,500.0,5.4346e-20,1.0,400.0,100,2,1.0,,368.638643529
4659.6386783,4525.17,307.055264764,4659.6386783,1.00218,4659.6386783,0.00219016,0.00158142,0.002,0.7,4662.33,500.0,0.791858,500,15.9784,498.912796269,8.7256e-09,1.09667,498.913922615,100,1,1.00145,0.00218775,307.055264764
4660.56405448,4354.19,266.833882108,4660.56405448,1.0,4660.56405448,0.01,0.01,0.01,0.7,4660.56,500.0,1.0,500,16.2532,500.0,3.50449e-18,1.0,100.0,100,2,1.0,,266.833882108
4663.30238296,4445.29,230.868210936,4663.30238296,1.0,4663.30238296,0.005,0.005,0.005,0.7,4661.93,500.0,1.0,500,15.7556,500.0,2.1793e-19,1.0,200.000000102,100,2,1.0,,230.868210936
4661.91463431,4485.04,164.598328648,4661.91463431,1.0,4661.91463431,0.00333333,0.00333333,0.00333333,0.7,4661.93,500.0,1.0,500,14.826,500.0,5.43914e-20,1.0,299.999969474,100,2,1.0,,164.598328648
4661.16757793,4508.55,229.485508084,4661.16757793,1.0,4661.16757793,0.0025,0.0025,0.0025,0.7,4661.74,500.0,1.0,500,14.8917,500.0,5.4346e-20,1.0,400.0,100,2,1.0,,229.485508084
4658.34106393,4524.13,291.550662799,4658.34106393,1.00128,4658.34106393,0.00214922,0.00170228,0.002,0.7,4661.23,500.0,0.851022,500,15.2317,499.359059454,5.32569e-09,1.07446,499.336534168,100,1,0.999862,0.00133105,291.550662799
4664.29897381,4357.93,166.742130098,4664.29897381,1.0,4664.29897381,0.01,0.01,0.01,0.7,4664.3,500.0,1.0,500,12.8481,500.0,3.50449e-18,1.0,100.0,100,2,1.0,,166.742130098
4661.95850151,4446.49,258.716710265,4661.95850151,1.0,4661.95850151,0.005,0.005,0.005,0.7,4663.13,500.0,1.0,500,14.5593,500.0,2.1793e-19,1.0,200.000000102,100,2,1.0,,258.716710265
4662.22518223,4485.94,231.333145781,4662.22518223,1.0,4662.22518223,0.00333333,0.00333333,0.00333333,0.7,4662.83,500.0,1.0,500,14.7593,500.0,5.43914e-20,1.0,299.999969474,100,2,1.0,,231.333145781
4662.69101987,4509.6,191.839401375,4662.69101987,1.0,4662.69101987,0.0025,0.0025,0.0025,0.7,4662.79,500.0,1.0,500,14.521,500.0,5.4346e-20,1.0,400.0,100,2,1.0,,191.839401375
4661.35096408,4525.56,296.780049226,4661.35096408,1.00107,4661.35096408,0.00212781,0.00174549,0.002,0.7,4662.64,500.0,0.871146,500,14.8762,499.467820718,4.17403e-09,1.06195,499.479737997,100,1,0.998165,0.00103968,296.780049226
4661.12282906,4354.75,216.71532594,4661.12282906,1.0,4661.12282906,0.01,0.01,0.01,0.7,4661.12,500.0,1.0,500,14.6474,500.0,3.50449e-18,1.0,100.0,100,2,1.0,,216.71532594
4661.57401571,4444.71,264.231371007,4661.57401571,1.0,4661.57401571,0.005,0.005,0.005,0.7,4661.35,500.0,1.0,500,15.4311,500.0,2.1793e-19,1.0,200.000000102,100,2,1.0,,264.231371007
4661.11826667,4484.38,222.621161442,4661.11826667,1.0,4661.11826667,0.00333333,0.00333333,0.00333333,0.7,4661.27,500.0,1.0,500,15.2389,500.0,5.43914e-20,1.0,299.999969474,100,2,1.0,,222.621161442
4661.9223122,4508.25,282.561662355,4661.9223122,1.0,4661.9223122,0.0025,0.0025,0.0025,0.7,4661.43,500.0,1.0,500,15.6263,500.0,5.4346e-20,1.0,400.0,100,2,1.0,,282.561662355
4662.57732833,4524.69,199.039922324,4662.57732833,1.0009,4662.57732833,0.00217371,0.00181272,0.002,0.7,4661.77,500.0,0.907037,500,15.2521,499.552234024,3.67173e-09,1.08767,499.542128267,100,1,1.00075,0.000919305,199.039922324
4665.37764368,4359.0,202.463408547,4665.37764368,1.0,4665.37764368,0.01,0.01,0.01,0.7,4665.38,500.0,1.0,500,14.1576,500.0,3.50449e-18,1.0,100.0,100,2,1.0,,202.463408547
4660.31825461,4446.21,233.954470756,4660.31825461,1.0,4660.31825461,0.005,0.005,0.005,0.7,4662.85,500.0,1.0,500,14.9139,500.0,2.1793e-19,1.0,200.000000102,100,2,1.0,,233.954470756
4665.13140207,4486.72,153.882236062,4665.13140207,1.0,4665.13140207,0.00333333,0.00333333,0.00333333,0.7,4663.61,500.0,1.0,500,14.1501,500.0,5.43914e-20,1.0,299.999969474,100,2,1.0,,153.882236062
4664.40036893,4510.62,152.937075594,4664.40036893,1.0,4664.40036893,0.0025,0.0025,0.0025,0.7,4663.81,500.0,1.0,500,13.7163,500.0,5.4346e-20,1.0,400.0,100,2,1.0,,152.937075594
4665.5532089,4527.2,190.552885583,4665.5532089,1.00081,4665.5532089,0.00215328,0.00169563,0.002,0.7,4664.27,500.0,0.849331,500,13.5957,499.593171959,3.64102e-09,1.07856,499.546415346,100,1,1.00179,0.000913513,190.552885583
4662.80999563,4356.46,235.183932613,4662.80999563,1.0,4662.80999563,0.01,0.01,0.01,0.7,4662.81,500.0,1.0,500,15.2588,500.0,3.50449e-18,1.0,100.0,100,2,1.0,,235.183932613
4664.20836028,4446.89,179.646055826,4664.20836028,1.0,4664.20836028,0.005,0.005,0.005,0.7,4663.51,500.0,1.0,500,14.3467,500.0,2.1793e-19,1.0,200.000000102,100,2,1.0,,179.646055826
4662.36773777,4486.25,274.398294278,4662.36773777,1.0,4662.36773777,0.00333333,0.00333333,0.00333333,0.7,4663.13,500.0,1.0,500,15.1017,500.0,5.43914e-20,1.0,299.999969474,100,2,1.0,,274.398294278
4660.72993494,4509.34,242.664290923,4660.72993494,1.0,4660.72993494,0.0025,0.0025,0.0025,0.7,4662.53,500.0,1.0,500,15.2376,500.0,5.4346e-20,1.0,400.0,100,2,1.0,,242.664290923
4663.43810216,4525.74,167.426187695,4663.43810216,1.00072,4663.43810216,0.0021415,0.0017916,0.002,0.7,4662.81,500.0,0.895474,500,14.6507,499.642746783,2.98354e-09,1.07036,499.628010236,100,1,0.999636,0.000745341,167.426187695
4661.73886547,4355.38,256.073746377,4661.73886547,1.0,4661.73886547,0.01,0.01,0.01,0.7,4661.74,500.0,1.0,500,15.9221,500.0,3.50449e-18,1.0,100.0,100,2,1.0,,256.073746377
4662.34995574,4445.4,191.063234413,4662.34995574,1.0,4662.34995574,0.005,0.005,0.005,0.7,4662.04,500.0,1.0,500,14.8804,500.0,2.1793e-19,1.0,200.000000102,100,2,1.0,,191.063234413
4661.64804637,4485.03,204.2531678,4661.64804637,1.0,4661.64804637,0.00333333,0.00333333,0.00333333,0.7,4661.91,500.0,1.0,500,14.6648,500.0,5.43914e-20,1.0,299.999969474,100,2,1.0,,204.2531678
4659.01215543,4508.0,285.968525511,4659.01215543,1.0,4659.01215543,0.0025,0.0025,0.0025,0.7,4661.19,500.0,1.0,500,15.2855,500.0,5.4346e-20,1.0,400.0,100,2,1.0,,285.968525511
4663.02879265,4524.62,229.469845876,4663.02879265,1.00106,4663.02879265,0.0021833,0.00178796,0.002,0.7,4661.7,500.0,0.892418,500,15.0689,499.471805765,4.60875e-09,1.08974,499.425466233,100,1,0.998255,0.00114817,229.469845876
4662.98958891,4356.61,247.872273085,4662.98958891,1.0,4662.98958891,0.01,0.01,0.01,0.7,4662.99,500.0,1.0,500,15.665,500.0,3.50449e-18,1.0,100.0,100,2,1.0,,247.872273085
4666.04490463,4447.88,141.731627399,4666.04490463,1.0,4666.04490463,0.005,0.005,0.005,0.7,4664.52,500.0,1.0,500,13.9709,500.0,2.1793e-19,1.0,200.000000102,100,2,1.0,,141.731627399
4663.37422865,4487.25,169.625033238,4663.37422865,1.0,4663.37422865,0.00333333,0.00333333,0.00333333,0.7,4664.14,500.0,1.0,500,13.6525,500.0,5.43914e-20,1.0,299.999969474,100,2,1.0,,169.625033238
4663.43758529,4510.77,188.357245637,4663.43758529,1.0,4663.43758529,0.0025,0.0025,0.0025,0.7,4663.96,500.0,1.0,500,13.6566,500.0,5.4346e-20,1.0,400.0,100,2,1.0,,188.357245637
4662.56173133,4526.72,224.18711793,4662.56173133,1.00078,4662.56173133,0.00215976,0.00171768,0.002,0.7,4663.79,500.0,0.859241,500,13.821,499.611381976,3.53183e-09,1.08038,499.559785257,100,1,1.00046,0.000883779,224.18711793
4664.26024075,4357.88,270.072549127,4664.26024075,1.0,4664.26024075,0.01,0.01,0.01,0.7,4664.26,500.0,1.0,500,16.3515,500.0,3.50449e-18,1.0,100.0,100,2,1.0,,270.072549127
4664.57946517,4447.78,173.663275872,4664.57946517,1.0,4664.57946517,0.005,0.005,0.005,0.7,4664.42,500.0,1.0,500,14.8214,500.0,2.1793e-19,1.0,200.000000102,100,2,1.0,,173.663275872
4661.21583241,4486.46,240.148150377,4661.21583241,1.0,4661.21583241,0.00333333,0.00333333,0.00333333,0.7,4663.35,500.0,1.0,500,15.099,500.0,5.43914e-20,1.0,299.999969474,100,2,1.0,,240.148150377
4662.3682791,4509.92,204.668261673,4662.3682791,1.0,4662.3682791,0.0025,0.0025,0.0025,0.7,4663.11,500.0,1.0,500,14.8937,500.0,5.4346e-20,1.0,400.0,100,2,1.0,,204.668261673
4660.21231289,4525.6,277.985497135,4660.21231289,1.00103,4660.21231289,0.00228465,0.00171823,0.002,0.7,4662.68,500.0,0.859282,500,15.0906,499.487925034,4.54613e-09,1.14255,499.433636786,100,1,1.00019,0.00113697,277.985497135
4662.44505677,4356.08,275.455751351,4662.44505677,1.0,4662.44505677,0.01,0.01,0.01,0.7,4662.44,500.0,1.0,500,16.5137,500.0,3.50449e-18,1.0,100.0,100,2,1.0,,275.455751351
4661.91266298,4445.54,238.710411684,4661.91266298,1.0,4661.91266298,0.005,0.005,0.005,0.7,4662.18,500.0,1.0,500,15.9557,500.0,2.1793e-19,1.0,200.000000102,100,2,1.0,,238.710411684
4662.5808242,4485.43,213.060362428,4662.5808242,1.0,4662.5808242,0.00333333,0.00333333,0.00333333,0.7,4662.31,500.0,1.0,500,15.4941,500.0,5.43914e-20,1.0,299.999969474,100,2,1.0,,213.060362428
4664.34165742,4509.64,173.604476585,4664.34165742,1.0,4664.34165742,0.0025,0.0025,0.0025,0.7,4662.82,500.0,1.0,500,14.9596,500.0,5.4346e-20,1.0,400.0,100,2,1.0,,173.604476585
4661.68031957,4531.22,237.144200069,4661.68031957,1.0,4661.68031957,0.624541,3.13061e-29,0.002,0.7,4668.23,500.0,7.24407e-28,500,21.5502,499.998569493,0.000845337,14.4516,2.3594750649,100,1,0.046279,0.452625,237.144200069
3805.92523196,3499.56,1040105.81022,3805.92523196,1.0,3805.92523196,0.01,0.01,0.01,0.7,3805.93,408.7,1.0,500,1014.74,500.0,3.50449e-18,1.0,100.0,100,2,1.0,,1040105.81022
3525.3576132,3449.01,1674955.95283,3525.3576132,1.0,3525.3576132,0.005,0.005,0.005,0.7,3665.64,378.75,1.0,500,1167.75,500.0,2.1793e-19,1.0,200.000000102,100,2,1.0,,1674955.95283
3735.05833659,3511.9,1298466.74108,3735.05833659,1.0,3735.05833659,0.00333333,0.00333333,0.00333333,0.7,3688.78,401.3,1.0,500,1157.0,500.0,5.43914e-20,1.0,299.999969474,100,2,1.0,,1298466.74108
3812.05181121,3566.41,1191869.70275,3812.05181121,1.0,3812.05181121,0.0025,0.0025,0.0025,0.7,3719.6,409.25,1.0,500,1140.98,500.0,5.4346e-20,1.0,400.0,100,2,1.0,,1191869.70275
3793.87578822,4367.01,1190150.69663,3793.87578822,3.31796,3793.87578822,0.0162994,6.91138e-14,0.002,0.7,4616.58,407.18,3.37502e-11,500,176.748,150.69522085,1.04762e-05,7.95943,138.358086812,100,1,0.976655,2.49819,1190150.69663
4585.76968347,4279.41,134017.890136,4585.76968347,1.0,4585.76968347,0.01,0.01,0.01,0.7,4585.77,492.04,1.0,500,364.25,500.0,3.50449e-18,1.0,100.0,100,2,1.0,,134017.890136
4579.61803403,4366.05,155976.403843,4579.61803403,1.0,4579.61803403,0.005,0.005,0.005,0.7,4582.69,491.25,1.0,500,378.889,500.0,2.1793e-19,1.0,200.000000102,100,2,1.0,,155976.403843
4571.49538863,4402.07,137288.87302,4571.49538863,1.0,4571.49538863,0.00333333,0.00333333,0.00333333,0.7,4578.96,491.03,1.0,500,375.55,500.0,5.43914e-20,1.0,299.999969474,100,2,1.0,,137288.87302
4629.14553865,4438.32,34417.0475714,4629.14553865,1.0,4629.14553865,0.0025,0.0025,0.0025,0.7,4591.51,497.12,1.0,500,338.775,500.0,5.4346e-20,1.0,400.0,100,2,1.0,,34417.0475714
4620.12259078,4494.34,57663.2841288,4620.12259078,1.22113,4620.12259078,0.00435238,1.17724e-05,0.002,0.7,4645.75,495.77,0.00588321,500,82.6855,409.457209795,9.29834e-07,2.17508,405.846400086,100,1,0.999491,0.232222,57663.2841288
4645.94875674,4339.6,22301.9328368,4645.94875674,1.0,4645.94875674,0.01,0.01,0.01,0.7,4645.95,498.42,1.0,500,148.59,500.0,3.50449e-18,1.0,100.0,100,2,1.0,,22301.9328368
4640.78925151,4426.74,23185.2675419,4640.78925151,1.0,4640.78925151,0.005,0.005,0.005,0.7,4643.37,498.07,1.0,500,150.076,500.0,2.1793e-19,1.0,200.000000102,100,2,1.0,,23185.2675419
4568.11334099,4441.4,274235.941467,4568.11334099,1.0,4568.11334099,0.00333333,0.00333333,0.00333333,0.7,4618.28,489.81,1.0,500,326.759,500.0,5.43914e-20,1.0,299.999969474,100,2,1.0,,274235.941467
4629.71563864,4467.95,35607.0657187,4629.71563864,1.0,4629.71563864,0.0025,0.0025,0.0025,0.7,4621.14,496.54,1.0,500,298.188,500.0,5.4346e-20,1.0,400.0,100,2,1.0,,35607.0657187
4634.00396384,4508.76,27594.0626084,4634.00396384,1.11253,4634.00396384,0.0033546,7.90026e-05,0.002,0.7,4653.28,497.51,0.039358,500,61.0314,449.427000676,4.77753e-07,1.67121,446.748133133,100,1,0.996372,0.118573,27594.0626084
4658.84975833,4352.48,287.780886132,4658.84975833,1.0,4658.84975833,0.01,0.01,0.01,0.7,4658.85,500.0,1.0,500,16.8791,500.0,3.50449e-18,1.0,100.0,100,2,1.0,,287.780886132
4659.94863297,4442.76,331.718000242,4659.94863297,1.0,4659.94863297,0.005,0.005,0.005,0.7,4659.4,500.0,1.0,500,17.5201,500.0,2.1793e-19,1.0,200.000000102,100,2,1.0,,331.718000242
4662.24278842,4483.46,224.317878337,4662.24278842,1.0,4662.24278842,0.00333333,0.00333333,0.00333333,0.7,4660.35,500.0,1.0,500,16.7469,500.0,5.43914e-20,1.0,299.999969474,100,2,1.0,,224.317878337
4658.54343513,4506.71,420.065038276,4658.54343513,1.0,4658.54343513,0.0025,0.0025,0.0025,0.7,4659.9,500.0,1.0,500,17.746,500.0,5.4346e-20,1.0,400.0,100,2,1.0,,420.065038276
