ESSRenyi,IterType,MaxNormIw,EpsThisIter,MinNormIw,VarJ,VanillaAvgRet,J,VarVanillaIw,eRenyi2,VarRet,AvgDiscRet,AvgRet,Delta,MinVanillaIw,AvgEpLen,BatchSize,MaxVanillaIw,AvgNormIw,AvgVanillaIw,VarNormIw,VarDiscRet,Bound,ESSClassic
500.0,2,0.01,100,0.01,426.292,1682.60433515,1682.6,,1.0,183560.596671,1682.60433515,1682.60433515,0.6,1.0,183.42,500,1.0,0.01,1.0,3.50449e-18,183560.596671,1438.68,100.0
500.0,2,0.005,100,0.005,416.316,1620.0327671,1651.32,,1.0,164602.115701,1620.0327671,1620.0327671,0.6,1.0,176.52,500,1.0,0.005,1.0,2.1793e-19,164602.115701,1478.84,200.000000102
500.0,2,0.00333333,100,0.00333333,417.545,1680.25392512,1660.96,,1.0,177611.939448,1680.25392512,1680.25392512,0.6,1.0,183.05,500,1.0,0.00333333,1.0,5.43914e-20,177611.939448,1508.34,299.999969474
500.0,2,0.0025,100,0.0025,413.622,1622.19735176,1651.27,,1.0,161790.864958,1622.19735176,1622.19735176,0.6,1.0,177.07,500,1.0,0.0025,1.0,5.4346e-20,161790.864958,1519.1,400.0
500.0,1,0.002,100,0.002,409.066,1623.2481608,1645.67,,1.0,153246.877446,1623.2481608,1623.2481608,0.6,1.0,177.2,500,1.0,0.002,1.0,5.43187e-20,153246.877446,1527.45,500.000006643
500.0,2,0.01,100,0.01,416.105,1648.45032817,1648.45,,1.0,174892.43115,1648.45032817,1648.45032817,0.6,1.0,179.71,500,1.0,0.01,1.0,3.50449e-18,174892.43115,1408.37,100.0
500.0,2,0.005,100,0.005,415.506,1661.2323318,1654.84,,1.0,173802.913394,1661.2323318,1661.2323318,0.6,1.0,180.89,500,1.0,0.005,1.0,2.1793e-19,173802.913394,1485.08,200.000000102
500.0,2,0.00333333,100,0.00333333,424.263,1676.44620959,1662.04,,1.0,196358.738609,1676.44620959,1676.44620959,0.6,1.0,182.74,500,1.0,0.00333333,1.0,5.43914e-20,196358.738609,1514.38,299.999969474
500.0,2,0.0025,100,0.0025,410.604,1665.94484202,1663.02,,1.0,135731.471717,1665.94484202,1665.94484202,0.6,1.0,181.34,500,1.0,0.0025,1.0,5.4346e-20,135731.471717,1535.14,400.0
500.0,1,0.002,100,0.002,415.163,1609.92700787,1652.4,,1.0,187033.187681,1609.92700787,1609.92700787,0.6,1.0,176.22,500,1.0,0.002,1.0,5.43187e-20,187033.187681,1538.02,500.000006643
500.0,2,0.01,100,0.01,461.292,1682.73136106,1682.73,,1.0,214939.676622,1682.73136106,1682.73136106,0.6,1.0,183.51,500,1.0,0.01,1.0,3.50449e-18,214939.676622,1424.26,100.0
500.0,2,0.005,100,0.005,430.601,1680.8203709,1681.78,,1.0,159637.986016,1680.8203709,1680.8203709,0.6,1.0,183.1,500,1.0,0.005,1.0,2.1793e-19,159637.986016,1499.01,200.000000102
500.0,2,0.00333333,100,0.00333333,437.315,1684.94795952,1682.83,,1.0,204942.837311,1684.94795952,1684.94795952,0.6,1.0,183.77,500,1.0,0.00333333,1.0,5.43914e-20,204942.837311,1533.61,299.999969474
500.0,2,0.0025,100,0.0025,428.571,1626.11627144,1668.65,,1.0,160148.115905,1626.11627144,1626.11627144,0.6,1.0,177.45,500,1.0,0.0025,1.0,5.4346e-20,160148.115905,1539.42,400.0
500.0,1,0.002,100,0.002,423.894,1666.50540791,1668.22,,1.0,165386.0519,1666.50540791,1666.50540791,0.6,1.0,181.92,500,1.0,0.002,1.0,5.43187e-20,165386.0519,1552.63,500.000006643
500.0,2,0.01,100,0.01,454.046,1627.02175375,1627.02,,1.0,208240.308243,1627.02175375,1627.02175375,0.6,1.0,177.58,500,1.0,0.01,1.0,3.50449e-18,208240.308243,1350.04,100.0
500.0,2,0.005,100,0.005,445.113,1660.9942303,1644.01,,1.0,191430.150136,1660.9942303,1660.9942303,0.6,1.0,180.77,500,1.0,0.005,1.0,2.1793e-19,191430.150136,1448.16,200.000000102
500.0,2,0.00333333,100,0.00333333,448.449,1664.55023083,1650.86,,1.0,208876.26943,1664.55023083,1664.55023083,0.6,1.0,181.37,500,1.0,0.00333333,1.0,5.43914e-20,208876.26943,1490.94,299.999969474
500.0,2,0.0025,100,0.0025,442.417,1691.65125674,1661.05,,1.0,180163.913655,1691.65125674,1691.65125674,0.6,1.0,184.4,500,1.0,0.0025,1.0,5.4346e-20,180163.913655,1522.52,400.0
500.0,1,0.002,100,0.002,449.373,1706.15977768,1670.08,,1.0,227396.839813,1706.15977768,1706.15977768,0.6,1.0,186.1,500,1.0,0.002,1.0,5.43187e-20,227396.839813,1545.74,500.000006643
500.0,2,0.01,100,0.01,483.337,1695.33552936,1695.34,,1.0,235974.340112,1695.33552936,1695.33552936,0.6,1.0,184.69,500,1.0,0.01,1.0,3.50449e-18,235974.340112,1403.74,100.0
500.0,2,0.005,100,0.005,410.896,1610.987163,1653.16,,1.0,101514.26204,1610.987163,1610.987163,0.6,1.0,175.38,500,1.0,0.005,1.0,2.1793e-19,101514.26204,1446.97,200.000000102
500.0,2,0.00333333,100,0.00333333,417.754,1650.34849645,1652.22,,1.0,187755.303818,1650.34849645,1650.34849645,0.6,1.0,179.89,500,1.0,0.00333333,1.0,5.43914e-20,187755.303818,1483.87,299.999969474
500.0,2,0.0025,100,0.0025,428.121,1701.11636205,1664.45,,1.0,209903.373257,1701.11636205,1701.11636205,0.6,1.0,185.3,500,1.0,0.0025,1.0,5.4346e-20,209903.373257,1516.2,400.0
500.0,1,0.002,100,0.002,424.409,1685.3204255,1668.62,,1.0,168802.333129,1685.3204255,1685.3204255,0.6,1.0,183.42,500,1.0,0.002,1.0,5.43187e-20,168802.333129,1536.03,500.000006643
500.0,2,0.01,100,0.01,458.763,1734.45276537,1734.45,,1.0,212589.657522,1734.45276537,1734.45276537,0.6,1.0,188.96,500,1.0,0.01,1.0,3.50449e-18,212589.657522,1498.62,100.0
500.0,2,0.005,100,0.005,453.717,1606.90209655,1670.68,,1.0,195069.851991,1606.90209655,1606.90209655,0.6,1.0,175.59,500,1.0,0.005,1.0,2.1793e-19,195069.851991,1500.74,200.000000102
500.0,2,0.00333333,100,0.00333333,459.913,1680.51099822,1673.96,,1.0,225027.0817,1680.51099822,1680.51099822,0.6,1.0,183.09,500,1.0,0.00333333,1.0,5.43914e-20,225027.0817,1520.72,299.999969474
500.0,2,0.0025,100,0.0025,449.733,1630.44455212,1663.08,,1.0,174810.313833,1630.44455212,1630.44455212,0.6,1.0,177.66,500,1.0,0.0025,1.0,5.4346e-20,174810.313833,1530.37,400.0
500.0,1,0.002,100,0.002,451.512,1719.53445368,1674.37,,1.0,209821.611459,1719.53445368,1719.53445368,0.6,1.0,187.5,500,1.0,0.002,1.0,5.43187e-20,209821.611459,1555.67,500.000006643
500.0,2,0.01,100,0.01,436.062,1641.33555344,1641.34,,1.0,192070.391692,1641.33555344,1641.33555344,0.6,1.0,179.15,500,1.0,0.01,1.0,3.50449e-18,192070.391692,1423.56,100.0
500.0,2,0.005,100,0.005,432.158,1716.34111623,1678.84,,1.0,182382.478737,1716.34111623,1716.34111623,0.6,1.0,186.78,500,1.0,0.005,1.0,2.1793e-19,182382.478737,1522.38,200.000000102
500.0,2,0.00333333,100,0.00333333,462.842,1779.94544556,1712.54,,1.0,264981.885039,1779.94544556,1779.94544556,0.6,1.0,193.75,500,1.0,0.00333333,1.0,5.43914e-20,264981.885039,1560.66,299.999969474
500.0,2,0.0025,100,0.0025,448.981,1622.44013678,1690.02,,1.0,159169.259647,1622.44013678,1622.44013678,0.6,1.0,176.85,500,1.0,0.0025,1.0,5.4346e-20,159169.259647,1558.48,400.0
500.0,1,0.002,100,0.002,438.25,1613.56950191,1674.73,,1.0,150815.379236,1613.56950191,1613.56950191,0.6,1.0,176.08,500,1.0,0.002,1.0,5.43187e-20,150815.379236,1557.08,500.000006643
500.0,2,0.01,100,0.01,415.603,1683.30638,1683.31,,1.0,174470.239007,1683.30638,1683.30638,0.6,1.0,183.39,500,1.0,0.01,1.0,3.50449e-18,174470.239007,1447.66,100.0
500.0,2,0.005,100,0.005,425.307,1724.66362982,1703.98,,1.0,190093.139284,1724.66362982,1724.66362982,0.6,1.0,187.7,500,1.0,0.005,1.0,2.1793e-19,190093.139284,1528.13,200.000000102
500.0,2,0.00333333,100,0.00333333,431.071,1707.0140114,1704.99,,1.0,197664.389371,1707.0140114,1707.0140114,0.6,1.0,185.84,500,1.0,0.00333333,1.0,5.43914e-20,197664.389371,1559.79,299.999969474
500.0,2,0.0025,100,0.0025,434.592,1721.77113529,1709.19,,1.0,199802.576256,1721.77113529,1721.77113529,0.6,1.0,187.54,500,1.0,0.0025,1.0,5.4346e-20,199802.576256,1583.36,400.0
500.0,1,0.002,100,0.002,444.259,1733.50135138,1714.05,,1.0,233207.340476,1733.50135138,1733.50135138,0.6,1.0,188.75,500,1.0,0.002,1.0,5.43187e-20,233207.340476,1586.89,500.000006643
500.0,2,0.01,100,0.01,415.907,1683.99918695,1684.0,,1.0,174725.637185,1683.99918695,1683.99918695,0.6,1.0,183.5,500,1.0,0.01,1.0,3.50449e-18,174725.637185,1426.97,100.0
500.0,2,0.005,100,0.005,423.849,1685.91921778,1684.96,,1.0,188197.619501,1685.91921778,1685.91921778,0.6,1.0,183.78,500,1.0,0.005,1.0,2.1793e-19,188197.619501,1498.74,200.000000102
500.0,2,0.00333333,100,0.00333333,418.93,1661.18844844,1677.04,,1.0,168518.562041,1661.18844844,1661.18844844,0.6,1.0,180.92,500,1.0,0.00333333,1.0,5.43914e-20,168518.562041,1524.39,299.999969474
500.0,2,0.0025,100,0.0025,425.191,1631.03790493,1665.54,,1.0,197026.852164,1631.03790493,1631.03790493,0.6,1.0,177.93,500,1.0,0.0025,1.0,5.4346e-20,197026.852164,1533.34,400.0
500.0,1,0.002,100,0.002,421.011,1663.28334523,1665.09,,1.0,164744.635293,1663.28334523,1663.28334523,0.6,1.0,181.27,500,1.0,0.002,1.0,5.43187e-20,164744.635293,1546.84,500.000006643
500.0,2,0.01,100,0.01,443.647,1642.15367539,1642.15,,1.0,198810.343354,1642.15367539,1642.15367539,0.6,1.0,178.96,500,1.0,0.01,1.0,3.50449e-18,198810.343354,1371.34,100.0
500.0,2,0.005,100,0.005,428.567,1602.56305272,1622.36,,1.0,171448.542446,1602.56305272,1602.56305272,0.6,1.0,175.06,500,1.0,0.005,1.0,2.1793e-19,171448.542446,1430.87,200.000000102
500.0,2,0.00333333,100,0.00333333,411.479,1621.00157972,1621.91,,1.0,142023.057982,1621.00157972,1621.00157972,0.6,1.0,176.84,500,1.0,0.00333333,1.0,5.43914e-20,142023.057982,1465.55,299.999969474
500.0,2,0.0025,100,0.0025,407.336,1698.19849866,1640.98,,1.0,152911.537723,1698.19849866,1698.19849866,0.6,1.0,184.86,500,1.0,0.0025,1.0,5.4346e-20,152911.537723,1505.57,400.0
500.0,1,0.002,100,0.002,412.474,1636.37458421,1640.06,,1.0,188853.572664,1636.37458421,1636.37458421,0.6,1.0,178.27,500,1.0,0.002,1.0,5.43187e-20,188853.572664,1518.95,500.000006643
500.0,2,0.01,100,0.01,469.355,1708.64446069,1708.64,,1.0,222519.61155,1708.64446069,1708.64446069,0.6,1.0,185.85,500,1.0,0.01,1.0,3.50449e-18,222519.61155,1438.86,100.0
500.0,2,0.005,100,0.005,450.926,1695.40722787,1702.03,,1.0,188168.986175,1695.40722787,1695.40722787,0.6,1.0,184.73,500,1.0,0.005,1.0,2.1793e-19,188168.986175,1511.26,200.000000102
500.0,2,0.00333333,100,0.00333333,451.021,1649.87546236,1684.64,,1.0,203815.528467,1649.87546236,1649.87546236,0.6,1.0,180.0,500,1.0,0.00333333,1.0,5.43914e-20,203815.528467,1528.88,299.999969474
500.0,2,0.0025,100,0.0025,447.808,1756.00226271,1702.48,,1.0,189950.297803,1756.00226271,1756.00226271,0.6,1.0,190.95,500,1.0,0.0025,1.0,5.4346e-20,189950.297803,1567.59,400.0
500.0,1,0.002,100,0.002,431.545,1602.30663537,1682.45,,1.0,122218.073959,1602.30663537,1602.30663537,0.6,1.0,174.66,500,1.0,0.002,1.0,5.43187e-20,122218.073959,1561.8,500.000006643
500.0,2,0.01,100,0.01,453.001,1700.09019929,1700.09,,1.0,207282.756464,1700.09019929,1700.09019929,0.6,1.0,185.72,500,1.0,0.01,1.0,3.50449e-18,207282.756464,1455.8,100.0
500.0,2,0.005,100,0.005,439.409,1613.9949483,1657.04,,1.0,179034.603437,1613.9949483,1613.9949483,0.6,1.0,176.41,500,1.0,0.005,1.0,2.1793e-19,179034.603437,1481.73,200.000000102
500.0,2,0.00333333,100,0.00333333,451.536,1678.33153184,1664.14,,1.0,227465.423582,1678.33153184,1678.33153184,0.6,1.0,182.97,500,1.0,0.00333333,1.0,5.43914e-20,227465.423582,1520.71,299.999969474
500.0,2,0.0025,100,0.0025,457.051,1659.98426666,1663.1,,1.0,226176.729256,1659.98426666,1659.98426666,0.6,1.0,180.95,500,1.0,0.0025,1.0,5.4346e-20,226176.729256,1538.12,400.0
500.0,1,0.002,100,0.002,440.019,1625.94756983,1655.67,,1.0,132724.132766,1625.94756983,1625.94756983,0.6,1.0,177.49,500,1.0,0.002,1.0,5.43187e-20,132724.132766,1543.89,500.000006643
500.0,2,0.01,100,0.01,367.963,1606.83914018,1606.84,,1.0,136764.772984,1606.83914018,1606.83914018,0.6,1.0,175.5,500,1.0,0.01,1.0,3.50449e-18,136764.772984,1402.3,100.0
500.0,2,0.005,100,0.005,380.769,1630.6241439,1618.73,,1.0,155848.733204,1630.6241439,1630.6241439,0.6,1.0,177.8,500,1.0,0.005,1.0,2.1793e-19,155848.733204,1460.71,200.000000102
500.0,2,0.00333333,100,0.00333333,394.933,1635.84644544,1624.44,,1.0,179545.565323,1635.84644544,1635.84644544,0.6,1.0,178.58,500,1.0,0.00333333,1.0,5.43914e-20,179545.565323,1495.41,299.999969474
500.0,2,0.0025,100,0.0025,405.654,1680.78318981,1638.52,,1.0,189823.533346,1680.78318981,1680.78318981,0.6,1.0,183.02,500,1.0,0.0025,1.0,5.4346e-20,189823.533346,1505.19,400.0
500.0,1,0.002,100,0.002,417.94,1725.27379507,1655.87,,1.0,211239.361839,1725.27379507,1725.27379507,0.6,1.0,187.9,500,1.0,0.002,1.0,5.43187e-20,211239.361839,1536.62,500.000006643
500.0,2,0.01,100,0.01,412.41,1656.70844372,1656.71,,1.0,171799.755117,1656.70844372,1656.70844372,0.6,1.0,180.8,500,1.0,0.01,1.0,3.50449e-18,171799.755117,1421.72,100.0
500.0,2,0.005,100,0.005,427.596,1668.32063237,1662.51,,1.0,197502.422617,1668.32063237,1668.32063237,0.6,1.0,181.56,500,1.0,0.005,1.0,2.1793e-19,197502.422617,1470.15,200.000000102
500.0,2,0.00333333,100,0.00333333,407.505,1558.55428832,1627.86,,1.0,126564.729233,1558.55428832,1558.55428832,0.6,1.0,170.24,500,1.0,0.00333333,1.0,5.43914e-20,126564.729233,1470.8,299.999969474
500.0,2,0.0025,100,0.0025,407.25,1753.97019609,1659.39,,1.0,154849.803855,1753.97019609,1753.97019609,0.6,1.0,190.92,500,1.0,0.0025,1.0,5.4346e-20,154849.803855,1523.37,400.0
500.0,1,0.002,100,0.002,418.817,1704.95674924,1668.5,,1.0,214109.900911,1704.95674924,1704.95674924,0.6,1.0,185.84,500,1.0,0.002,1.0,5.43187e-20,214109.900911,1546.84,500.000006643
500.0,2,0.01,100,0.01,456.136,1721.14662907,1721.15,,1.0,210161.429304,1721.14662907,1721.14662907,0.6,1.0,187.18,500,1.0,0.01,1.0,3.50449e-18,210161.429304,1453.85,100.0
500.0,2,0.005,100,0.005,433.838,1675.5415648,1698.34,,1.0,169020.45626,1675.5415648,1675.5415648,0.6,1.0,182.48,500,1.0,0.005,1.0,2.1793e-19,169020.45626,1509.34,200.000000102
500.0,2,0.00333333,100,0.00333333,436.473,1684.67635668,1693.79,,1.0,196942.076065,1684.67635668,1684.67635668,0.6,1.0,183.81,500,1.0,0.00333333,1.0,5.43914e-20,196942.076065,1539.46,299.999969474
500.0,2,0.0025,100,0.0025,427.645,1644.68060364,1681.51,,1.0,159782.828771,1644.68060364,1644.68060364,0.6,1.0,179.03,500,1.0,0.0025,1.0,5.4346e-20,159782.828771,1547.86,400.0
500.0,1,0.002,100,0.002,422.324,1615.88583487,1668.39,,1.0,158407.670011,1615.88583487,1615.88583487,0.6,1.0,176.15,500,1.0,0.002,1.0,5.43187e-20,158407.670011,1548.85,500.000006643
500.0,2,0.01,100,0.01,360.148,1636.0642681,1636.06,,1.0,131016.832907,1636.0642681,1636.0642681,0.6,1.0,178.23,500,1.0,0.01,1.0,3.50449e-18,131016.832907,1400.31,100.0
500.0,2,0.005,100,0.005,387.395,1680.06483579,1658.06,,1.0,171187.384789,1680.06483579,1680.06483579,0.6,1.0,183.09,500,1.0,0.005,1.0,2.1793e-19,171187.384789,1491.36,200.000000102
500.0,2,0.00333333,100,0.00333333,379.933,1600.34171798,1638.82,,1.0,131996.694232,1600.34171798,1600.34171798,0.6,1.0,174.77,500,1.0,0.00333333,1.0,5.43914e-20,131996.694232,1502.71,299.999969474
500.0,2,0.0025,100,0.0025,400.787,1705.25154682,1655.43,,1.0,208246.768838,1705.25154682,1705.25154682,0.6,1.0,185.64,500,1.0,0.0025,1.0,5.4346e-20,208246.768838,1523.71,400.0
500.0,1,0.002,100,0.002,407.018,1624.26481019,1649.2,,1.0,186889.29493,1624.26481019,1624.26481019,0.6,1.0,176.99,500,1.0,0.002,1.0,5.43187e-20,186889.29493,1531.38,500.000006643
500.0,2,0.01,100,0.01,390.173,1614.16110708,1614.16,,1.0,153772.708473,1614.16110708,1614.16110708,0.6,1.0,176.05,500,1.0,0.01,1.0,3.50449e-18,153772.708473,1396.26,100.0
500.0,2,0.005,100,0.005,450.251,1736.18255469,1675.17,,1.0,248255.655605,1736.18255469,1736.18255469,0.6,1.0,189.11,500,1.0,0.005,1.0,2.1793e-19,248255.655605,1502.28,200.000000102
500.0,2,0.00333333,100,0.00333333,452.73,1677.09072874,1675.81,,1.0,211552.96535,1677.09072874,1677.09072874,0.6,1.0,182.82,500,1.0,0.00333333,1.0,5.43914e-20,211552.96535,1511.67,299.999969474
500.0,2,0.0025,100,0.0025,452.093,1676.58866579,1676.01,,1.0,204705.093228,1676.58866579,1676.58866579,0.6,1.0,182.58,500,1.0,0.0025,1.0,5.4346e-20,204705.093228,1533.86,400.0
500.0,1,0.002,100,0.002,439.832,1612.23297563,1663.25,,1.0,147935.209562,1612.23297563,1612.23297563,0.6,1.0,175.65,500,1.0,0.002,1.0,5.43187e-20,147935.209562,1536.11,500.000006643
500.0,2,0.01,100,0.01,452.39,1705.49215211,1705.49,,1.0,206724.141573,1705.49215211,1705.49215211,0.6,1.0,185.83,500,1.0,0.01,1.0,3.50449e-18,206724.141573,1464.06,100.0
500.0,2,0.005,100,0.005,439.183,1677.88664746,1691.69,,1.0,182550.37048,1677.88664746,1677.88664746,0.6,1.0,182.88,500,1.0,0.005,1.0,2.1793e-19,182550.37048,1520.97,200.000000102
500.0,2,0.00333333,100,0.00333333,417.789,1628.618015,1670.67,,1.0,136594.555489,1628.618015,1628.618015,0.6,1.0,177.48,500,1.0,0.00333333,1.0,5.43914e-20,136594.555489,1531.27,299.999969474
500.0,2,0.0025,100,0.0025,413.999,1695.35161051,1676.84,,1.0,163109.698446,1695.35161051,1695.35161051,0.6,1.0,184.8,500,1.0,0.0025,1.0,5.4346e-20,163109.698446,1556.12,400.0
500.0,1,0.002,100,0.002,422.905,1674.84271305,1676.44,,1.0,210766.675819,1674.84271305,1674.84271305,0.6,1.0,182.61,500,1.0,0.002,1.0,5.43187e-20,210766.675819,1557.78,500.000006643
500.0,2,0.01,100,0.01,393.513,1656.35621827,1656.36,,1.0,156416.94156,1656.35621827,1656.35621827,0.6,1.0,180.44,500,1.0,0.01,1.0,3.50449e-18,156416.94156,1435.69,100.0
500.0,2,0.005,100,0.005,440.34,1696.02565785,1676.19,,1.0,234504.569303,1696.02565785,1696.02565785,0.6,1.0,184.77,500,1.0,0.005,1.0,2.1793e-19,234504.569303,1500.15,200.000000102
500.0,2,0.00333333,100,0.00333333,460.105,1632.33152893,1661.57,,1.0,248494.473412,1632.33152893,1632.33152893,0.6,1.0,178.23,500,1.0,0.00333333,1.0,5.43914e-20,248494.473412,1499.56,299.999969474
500.0,2,0.0025,100,0.0025,453.539,1682.29637968,1666.75,,1.0,189271.623759,1682.29637968,1682.29637968,0.6,1.0,183.28,500,1.0,0.0025,1.0,5.4346e-20,189271.623759,1526.45,400.0
500.0,1,0.002,100,0.002,434.746,1637.63082972,1660.93,,1.0,122778.715344,1637.63082972,1637.63082972,0.6,1.0,178.34,500,1.0,0.002,1.0,5.43187e-20,122778.715344,1535.43,500.000006643
500.0,2,0.01,100,0.01,443.279,1646.36633512,1646.37,,1.0,198480.793233,1646.36633512,1646.36633512,0.6,1.0,179.74,500,1.0,0.01,1.0,3.50449e-18,198480.793233,1381.39,100.0
500.0,2,0.005,100,0.005,440.417,1665.91217989,1656.14,,1.0,193179.236025,1665.91217989,1665.91217989,0.6,1.0,181.9,500,1.0,0.005,1.0,2.1793e-19,193179.236025,1468.78,200.000000102
500.0,2,0.00333333,100,0.00333333,449.002,1630.13335307,1647.47,,1.0,218610.330395,1630.13335307,1630.13335307,0.6,1.0,177.71,500,1.0,0.00333333,1.0,5.43914e-20,218610.330395,1468.07,299.999969474
500.0,2,0.0025,100,0.0025,435.427,1643.86264692,1646.57,,1.0,155118.990674,1643.86264692,1643.86264692,0.6,1.0,179.22,500,1.0,0.0025,1.0,5.4346e-20,155118.990674,1491.2,400.0
500.0,1,0.002,100,0.002,433.571,1662.09927028,1649.68,,1.0,183171.176177,1662.09927028,1662.09927028,0.6,1.0,181.15,500,1.0,0.002,1.0,5.43187e-20,183171.176177,1510.71,500.000006643
500.0,2,0.01,100,0.01,404.455,1652.31845011,1652.32,,1.0,165236.456754,1652.31845011,1652.31845011,0.6,1.0,180.22,500,1.0,0.01,1.0,3.50449e-18,165236.456754,1431.42,100.0
500.0,2,0.005,100,0.005,403.846,1698.58321698,1675.45,,1.0,163159.988456,1698.58321698,1698.58321698,0.6,1.0,184.81,500,1.0,0.005,1.0,2.1793e-19,163159.988456,1516.44,200.000000102
500.0,2,0.00333333,100,0.00333333,431.93,1725.69861402,1692.2,,1.0,234166.395839,1725.69861402,1725.69861402,0.6,1.0,187.82,500,1.0,0.00333333,1.0,5.43914e-20,234166.395839,1532.05,299.999969474
500.0,2,0.0025,100,0.0025,447.686,1740.70752391,1704.33,,1.0,242660.730343,1740.70752391,1740.70752391,0.6,1.0,189.4,500,1.0,0.0025,1.0,5.4346e-20,242660.730343,1555.59,400.0
500.0,1,0.002,100,0.002,438.721,1664.63749169,1696.39,,1.0,161043.164331,1664.63749169,1664.63749169,0.6,1.0,181.31,500,1.0,0.002,1.0,5.43187e-20,161043.164331,1563.36,500.000006643
500.0,2,0.01,100,0.01,431.75,1668.80163637,1668.8,,1.0,188290.676487,1668.80163637,1668.80163637,0.6,1.0,182.03,500,1.0,0.01,1.0,3.50449e-18,188290.676487,1421.7,100.0
500.0,2,0.005,100,0.005,415.035,1635.73064348,1652.27,,1.0,159145.537646,1635.73064348,1635.73064348,0.6,1.0,178.32,500,1.0,0.005,1.0,2.1793e-19,159145.537646,1477.54,200.000000102
500.0,2,0.00333333,100,0.00333333,408.756,1652.31447086,1652.28,,1.0,158318.019261,1652.31447086,1652.31447086,0.6,1.0,180.07,500,1.0,0.00333333,1.0,5.43914e-20,158318.019261,1509.62,299.999969474
500.0,2,0.0025,100,0.0025,412.984,1650.89472939,1651.94,,1.0,182807.288621,1650.89472939,1650.89472939,0.6,1.0,180.16,500,1.0,0.0025,1.0,5.4346e-20,182807.288621,1528.39,400.0
500.0,1,0.002,100,0.002,418.305,1693.05907635,1660.16,,1.0,193252.273747,1693.05907635,1693.05907635,0.6,1.0,184.57,500,1.0,0.002,1.0,5.43187e-20,193252.273747,1544.17,500.000006643
500.0,2,0.01,100,0.01,368.892,1608.69042672,1608.69,,1.0,137455.568328,1608.69042672,1608.69042672,0.6,1.0,175.21,500,1.0,0.01,1.0,3.50449e-18,137455.568328,1390.75,100.0
500.0,2,0.005,100,0.005,417.158,1679.42715988,1644.06,,1.0,211573.716385,1679.42715988,1679.42715988,0.6,1.0,182.99,500,1.0,0.005,1.0,2.1793e-19,211573.716385,1448.0,200.000000102
500.0,2,0.00333333,100,0.00333333,426.971,1646.86524287,1644.99,,1.0,200874.56168,1646.86524287,1646.86524287,0.6,1.0,179.9,500,1.0,0.00333333,1.0,5.43914e-20,200874.56168,1484.91,299.999969474
500.0,2,0.0025,100,0.0025,416.884,1614.70281375,1637.42,,1.0,149058.354668,1614.70281375,1614.70281375,0.6,1.0,176.33,500,1.0,0.0025,1.0,5.4346e-20,149058.354668,1498.79,400.0
500.0,1,0.002,100,0.002,431.423,1729.62953348,1655.86,,1.0,230970.355991,1729.62953348,1729.62953348,0.6,1.0,188.48,500,1.0,0.002,1.0,5.43187e-20,230970.355991,1531.87,500.000006643
500.0,2,0.01,100,0.01,462.301,1729.21719076,1729.22,,1.0,215881.443608,1729.21719076,1729.21719076,0.6,1.0,188.46,500,1.0,0.01,1.0,3.50449e-18,215881.443608,1479.68,100.0
500.0,2,0.005,100,0.005,465.554,1735.61788153,1732.42,,1.0,221957.544279,1735.61788153,1735.61788153,0.6,1.0,188.85,500,1.0,0.005,1.0,2.1793e-19,221957.544279,1546.43,200.000000102
500.0,2,0.00333333,100,0.00333333,454.723,1694.73234957,1719.86,,1.0,187768.627568,1694.73234957,1694.73234957,0.6,1.0,184.86,500,1.0,0.00333333,1.0,5.43914e-20,187768.627568,1568.0,299.999969474
500.0,2,0.0025,100,0.0025,439.23,1650.75818565,1702.58,,1.0,149285.596279,1650.75818565,1650.75818565,0.6,1.0,179.63,500,1.0,0.0025,1.0,5.4346e-20,149285.596279,1571.07,400.0
500.0,1,0.002,100,0.002,433.529,1602.09144911,1682.48,,1.0,161582.209454,1602.09144911,1602.09144911,0.6,1.0,174.98,500,1.0,0.002,1.0,5.43187e-20,161582.209454,1564.86,500.000006643
500.0,2,0.01,100,0.01,422.919,1760.56944373,1760.57,,1.0,180666.736264,1760.56944373,1760.56944373,0.6,1.0,191.69,500,1.0,0.01,1.0,3.50449e-18,180666.736264,1530.29,100.0
500.0,2,0.005,100,0.005,429.433,1659.99848349,1710.28,,1.0,186775.130311,1659.99848349,1659.99848349,0.6,1.0,180.9,500,1.0,0.005,1.0,2.1793e-19,186775.130311,1526.96,200.000000102
500.0,2,0.00333333,100,0.00333333,433.016,1651.9690953,1690.85,,1.0,193351.029189,1651.9690953,1651.9690953,0.6,1.0,179.97,500,1.0,0.00333333,1.0,5.43914e-20,193351.029189,1541.17,299.999969474
500.0,2,0.0025,100,0.0025,421.007,1616.1703211,1672.18,,1.0,143731.662656,1616.1703211,1616.1703211,0.6,1.0,176.37,500,1.0,0.0025,1.0,5.4346e-20,143731.662656,1542.55,400.0
500.0,1,0.002,100,0.002,415.59,1646.3619871,1667.01,,1.0,155613.525122,1646.3619871,1646.3619871,0.6,1.0,179.18,500,1.0,0.002,1.0,5.43187e-20,155613.525122,1551.07,500.000006643
500.0,2,0.01,100,0.01,412.318,1630.37554177,1630.38,,1.0,171723.381512,1630.37554177,1630.37554177,0.6,1.0,177.79,500,1.0,0.01,1.0,3.50449e-18,171723.381512,1378.81,100.0
500.0,2,0.005,100,0.005,471.211,1757.81163251,1694.09,,1.0,268639.298343,1757.81163251,1757.81163251,0.6,1.0,191.32,500,1.0,0.005,1.0,2.1793e-19,268639.298343,1504.53,200.000000102
