VanillaAvgRet,MinNormIw,IterType,VarJ,VarRet,Delta,Bound,VarVanillaIw,AvgDiscRet,ESSRenyi,AvgNormIw,EpsThisIter,MaxVanillaIw,VarDiscRet,AvgVanillaIw,MinVanillaIw,MaxNormIw,eRenyi2,J,AvgRet,VarNormIw,BatchSize,AvgEpLen,ESSClassic
4659.7968497,0.0017244,1,15.3398,350.734431994,0.2,4243.51,0.000643285,4659.7968497,499.734364089,0.002,100,1.03862,350.734431994,0.999997,0.862197,0.00207725,1.00053,4662.22,4659.7968497,2.57315e-09,500,500.0,499.679369472
4649.39078142,0.01,2,151.219,23098.2005778,0.2,3713.41,,4649.39078142,500.0,0.01,100,1.0,23098.2005778,1.0,1.0,0.01,1.0,4649.39,4649.39078142,3.50449e-18,500,498.39,100.0
4664.24134322,0.005,2,107.708,226.893300749,0.2,3994.98,,4664.24134322,500.0,0.005,100,1.0,226.893300749,1.0,1.0,0.005,1.0,4656.82,4664.24134322,2.1793e-19,500,500.0,200.000000102
4662.76955129,0.00333333,2,88.2642,147.431097164,0.2,4118.41,,4662.76955129,500.0,0.00333333,100,1.0,147.431097164,1.0,1.0,0.00333333,1.0,4658.8,4662.76955129,5.43914e-20,500,500.0,299.999969474
4662.19620973,0.0025,2,76.7596,189.696641908,0.2,4191.66,,4662.19620973,500.0,0.0025,100,1.0,189.696641908,1.0,1.0,0.0025,1.0,4659.65,4662.19620973,5.4346e-20,500,500.0,400.0
4661.12886028,0.00147609,1,52.0082,325.965207569,0.2,4241.84,0.0022368,4661.12886028,499.03911593,0.002,100,1.09974,325.965207569,0.999683,0.737811,0.00220019,1.00193,4660.83,4661.12886028,8.95289e-09,500,500.0,498.885540494
4661.51309746,0.01,2,17.5177,309.970874325,0.2,3725.53,,4661.51309746,500.0,0.01,100,1.0,309.970874325,1.0,1.0,0.01,1.0,4661.51,4661.51309746,3.50449e-18,500,500.0,100.0
4662.14870819,0.005,2,15.9217,201.94914941,0.2,3999.98,,4662.14870819,500.0,0.005,100,1.0,201.94914941,1.0,1.0,0.005,1.0,4661.83,4662.14870819,2.1793e-19,500,500.0,200.000000102
4664.09463074,0.00333333,2,15.1564,180.532239027,0.2,4122.19,,4664.09463074,500.0,0.00333333,100,1.0,180.532239027,1.0,1.0,0.00333333,1.0,4662.59,4664.09463074,5.43914e-20,500,500.0,299.999969474
4662.93074334,0.0025,2,14.9039,201.282460466,0.2,4194.67,,4662.93074334,500.0,0.0025,100,1.0,201.282460466,1.0,1.0,0.0025,1.0,4662.67,4662.93074334,5.4346e-20,500,500.0,400.0
4663.35495254,0.00176182,1,14.0895,165.480373086,0.2,4244.28,0.00031188,4663.35495254,499.844301562,0.002,100,1.03411,165.480373086,1.00116,0.881929,0.00206582,1.00031,4662.93,4663.35495254,1.24463e-09,500,500.0,499.845123167
4660.86650219,0.01,2,16.6037,278.467370861,0.2,3724.91,,4660.86650219,500.0,0.01,100,1.0,278.467370861,1.0,1.0,0.01,1.0,4660.87,4660.86650219,3.50449e-18,500,500.0,100.0
4660.37364137,0.005,2,15.7485,222.45234142,0.2,3998.8,,4660.37364137,500.0,0.005,100,1.0,222.45234142,1.0,1.0,0.005,1.0,4660.62,4660.37364137,2.1793e-19,500,500.0,200.000000102
4665.67973841,0.00333333,2,14.4936,118.277629342,0.2,4121.92,,4665.67973841,500.0,0.00333333,100,1.0,118.277629342,1.0,1.0,0.00333333,1.0,4662.31,4665.67973841,5.43914e-20,500,500.0,299.999969474
4661.16817153,0.0025,2,14.4959,211.467218997,0.2,4194.03,,4661.16817153,500.0,0.0025,100,1.0,211.467218997,1.0,1.0,0.0025,1.0,4662.02,4661.16817153,5.4346e-20,500,500.0,400.0
4664.90166532,0.00182066,1,14.5302,250.22115052,0.2,4244.07,0.000396196,4664.90166532,499.832745729,0.002,100,1.03516,250.22115052,0.999858,0.910199,0.00207061,1.00033,4662.72,4664.90166532,1.58523e-09,500,500.0,499.802320535
4660.60145185,0.01,2,19.8883,399.54010548,0.2,3724.68,,4660.60145185,500.0,0.01,100,1.0,399.54010548,1.0,1.0,0.01,1.0,4660.6,4660.60145185,3.50449e-18,500,500.0,100.0
4661.00181161,0.005,2,17.266,202.633763813,0.2,3998.96,,4661.00181161,500.0,0.005,100,1.0,202.633763813,1.0,1.0,0.005,1.0,4660.8,4661.00181161,2.1793e-19,500,500.0,200.000000102
4663.85315577,0.00333333,2,15.9125,158.7714429,0.2,4121.43,,4663.85315577,500.0,0.00333333,100,1.0,158.7714429,1.0,1.0,0.00333333,1.0,4661.82,4663.85315577,5.43914e-20,500,500.0,299.999969474
4661.10956642,0.0025,2,16.4161,321.161380782,0.2,4193.64,,4661.10956642,500.0,0.0025,100,1.0,321.161380782,1.0,1.0,0.0025,1.0,4661.64,4661.10956642,5.4346e-20,500,500.0,400.0
4662.52787412,0.00183879,1,15.8606,243.366111782,0.2,4243.3,0.000305525,4662.52787412,499.833222247,0.002,100,1.04368,243.366111782,0.999508,0.918945,0.00208838,1.00033,4661.96,4662.52787412,1.2233e-09,500,500.0,499.847246423
4663.84173322,0.01,2,14.3566,208.194030245,0.2,3727.84,,4663.84173322,500.0,0.01,100,1.0,208.194030245,1.0,1.0,0.01,1.0,4663.84,4663.84173322,3.50449e-18,500,500.0,100.0
4659.51654613,0.005,2,18.8202,497.913731482,0.2,3999.83,,4659.51654613,500.0,0.005,100,1.0,497.913731482,1.0,1.0,0.005,1.0,4661.68,4659.51654613,2.1793e-19,500,500.0,200.000000102
4662.88207968,0.00333333,2,17.1341,173.097379034,0.2,4121.68,,4662.88207968,500.0,0.00333333,100,1.0,173.097379034,1.0,1.0,0.00333333,1.0,4662.08,4662.88207968,5.43914e-20,500,500.0,299.999969474
4660.48377748,0.0025,2,17.0564,283.880880509,0.2,4193.68,,4660.48377748,500.0,0.0025,100,1.0,283.880880509,1.0,1.0,0.0025,1.0,4661.68,4660.48377748,5.4346e-20,500,500.0,400.0
4663.43371261,0.00177063,1,16.189,214.059568308,0.2,4243.53,0.000503342,4663.43371261,499.777594833,0.002,100,1.03892,214.059568308,0.999559,0.884924,0.00207875,1.00045,4662.22,4663.43371261,2.01514e-09,500,500.0,499.748681082
4663.52769692,0.01,2,14.7384,219.415696043,0.2,3727.54,,4663.52769692,500.0,0.01,100,1.0,219.415696043,1.0,1.0,0.01,1.0,4663.53,4663.52769692,3.50449e-18,500,500.0,100.0
4660.06804865,0.005,2,15.7042,272.765648049,0.2,3999.95,,4660.06804865,500.0,0.005,100,1.0,272.765648049,1.0,1.0,0.005,1.0,4661.8,4660.06804865,2.1793e-19,500,500.0,200.000000102
4663.37999156,0.00333333,2,15.0268,184.342051763,0.2,4121.93,,4663.37999156,500.0,0.00333333,100,1.0,184.342051763,1.0,1.0,0.00333333,1.0,4662.33,4663.37999156,5.43914e-20,500,500.0,299.999969474
4664.17649896,0.0025,2,14.4298,154.44163545,0.2,4194.79,,4664.17649896,500.0,0.0025,100,1.0,154.44163545,1.0,1.0,0.0025,1.0,4662.79,4664.17649896,5.4346e-20,500,500.0,400.0
4660.99579829,0.001845,1,14.5739,257.660300127,0.2,4243.88,0.000251494,4660.99579829,499.87188285,0.002,100,1.03356,257.660300127,0.999139,0.921703,0.0020689,1.00026,4662.52,4660.99579829,1.00771e-09,500,500.0,499.8742144
4665.44138958,0.01,2,10.2909,106.971186627,0.2,3729.46,,4665.44138958,500.0,0.01,100,1.0,106.971186627,1.0,1.0,0.01,1.0,4665.44,4665.44138958,3.50449e-18,500,500.0,100.0
4662.16696729,0.005,2,12.6758,212.213249839,0.2,4001.96,,4662.16696729,500.0,0.005,100,1.0,212.213249839,1.0,1.0,0.005,1.0,4663.8,4662.16696729,2.1793e-19,500,500.0,200.000000102
4663.53585664,0.00333333,2,13.2306,205.803189692,0.2,4123.32,,4663.53585664,500.0,0.00333333,100,1.0,205.803189692,1.0,1.0,0.00333333,1.0,4663.71,4663.53585664,5.43914e-20,500,500.0,299.999969474
4662.99643901,0.0025,2,13.9122,251.170605747,0.2,4195.54,,4662.99643901,500.0,0.0025,100,1.0,251.170605747,1.0,1.0,0.0025,1.0,4663.54,4662.99643901,5.4346e-20,500,500.0,400.0
4662.6308881,0.00184094,1,13.9346,230.860718864,0.2,4244.82,0.000374316,4662.6308881,499.821249992,0.002,100,1.04381,230.860718864,0.999693,0.920189,0.00208825,1.00036,4663.48,4662.6308881,1.49818e-09,500,500.0,499.813425535
4665.0790867,0.01,2,13.3146,179.069875215,0.2,3729.09,,4665.0790867,500.0,0.01,100,1.0,179.069875215,1.0,1.0,0.01,1.0,4665.08,4665.0790867,3.50449e-18,500,500.0,100.0
4663.82595662,0.005,2,13.5419,190.605935407,0.2,4002.61,,4663.82595662,500.0,0.005,100,1.0,190.605935407,1.0,1.0,0.005,1.0,4664.45,4663.82595662,2.1793e-19,500,500.0,200.000000102
4659.88213347,0.00333333,2,15.5343,346.720595806,0.2,4122.53,,4659.88213347,500.0,0.00333333,100,1.0,346.720595806,1.0,1.0,0.00333333,1.0,4662.93,4659.88213347,5.43914e-20,500,500.0,299.999969474
4665.92724559,0.0025,2,14.5738,120.094954947,0.2,4195.68,,4665.92724559,500.0,0.0025,100,1.0,120.094954947,1.0,1.0,0.0025,1.0,4663.68,4665.92724559,5.4346e-20,500,500.0,400.0
4665.39770027,0.00188905,1,14.4196,214.086545205,0.2,4245.49,0.000224439,4665.39770027,499.901492933,0.002,100,1.03084,214.086545205,1.00033,0.944839,0.002061,1.0002,4664.11,4665.39770027,8.97156e-10,500,500.0,499.888043431
4663.37664529,0.01,2,16.2503,266.740927086,0.2,3727.44,,4663.37664529,500.0,0.01,100,1.0,266.740927086,1.0,1.0,0.01,1.0,4663.38,4663.37664529,3.50449e-18,500,500.0,100.0
4661.81694116,0.005,2,16.7219,296.926194662,0.2,4000.79,,4661.81694116,500.0,0.005,100,1.0,296.926194662,1.0,1.0,0.005,1.0,4662.6,4661.81694116,2.1793e-19,500,500.0,200.000000102
4663.86734204,0.00333333,2,15.4633,158.608393154,0.2,4122.65,,4663.86734204,500.0,0.00333333,100,1.0,158.608393154,1.0,1.0,0.00333333,1.0,4663.02,4663.86734204,5.43914e-20,500,500.0,299.999969474
4665.75285289,0.0025,2,14.6731,139.655670076,0.2,4195.71,,4665.75285289,500.0,0.0025,100,1.0,139.655670076,1.0,1.0,0.0025,1.0,4663.7,4665.75285289,5.4346e-20,500,500.0,400.0
4662.23524441,0.00183514,1,14.6037,245.492523973,0.2,4244.87,0.000222088,4662.23524441,499.892436761,0.002,100,1.03361,245.492523973,0.999976,0.917549,0.00206727,1.00022,4663.51,4662.23524441,8.88393e-10,500,500.0,499.889115703
4662.90927702,0.01,2,18.0079,327.561210549,0.2,3726.93,,4662.90927702,500.0,0.01,100,1.0,327.561210549,1.0,1.0,0.01,1.0,4662.91,4662.90927702,3.50449e-18,500,500.0,100.0
4663.92607764,0.005,2,16.1122,196.367365849,0.2,4001.58,,4663.92607764,500.0,0.005,100,1.0,196.367365849,1.0,1.0,0.005,1.0,4663.42,4663.92607764,2.1793e-19,500,500.0,200.000000102
4661.01662662,0.00333333,2,16.2606,272.896139452,0.2,4122.22,,4661.01662662,500.0,0.00333333,100,1.0,272.896139452,1.0,1.0,0.00333333,1.0,4662.62,4661.01662662,5.43914e-20,500,500.0,299.999969474
4660.44138693,0.0025,2,16.6108,309.999769746,0.2,4194.07,,4660.44138693,500.0,0.0025,100,1.0,309.999769746,1.0,1.0,0.0025,1.0,4662.07,4660.44138693,5.4346e-20,500,500.0,400.0
4662.96849116,0.00169771,1,15.5212,202.322632232,0.2,4243.79,0.000793113,4662.96849116,499.715252053,0.002,100,1.05327,202.322632232,0.998181,0.84731,0.00211039,1.00057,4662.5,4662.96849116,3.18402e-09,500,500.0,499.60297653
4660.77474217,0.01,2,14.215,204.107952729,0.2,3724.82,,4660.77474217,500.0,0.01,100,1.0,204.107952729,1.0,1.0,0.01,1.0,4660.77,4660.77474217,3.50449e-18,500,500.0,100.0
4663.69910231,0.005,2,13.5905,164.707337199,0.2,4000.42,,4663.69910231,500.0,0.005,100,1.0,164.707337199,1.0,1.0,0.005,1.0,4662.24,4663.69910231,2.1793e-19,500,500.0,200.000000102
4664.3702859,0.00333333,2,12.924,129.949960514,0.2,4122.57,,4664.3702859,500.0,0.00333333,100,1.0,129.949960514,1.0,1.0,0.00333333,1.0,4662.95,4664.3702859,5.43914e-20,500,500.0,299.999969474
4664.07646106,0.0025,2,13.3452,212.463794286,0.2,4195.23,,4664.07646106,500.0,0.0025,100,1.0,212.463794286,1.0,1.0,0.0025,1.0,4663.23,4664.07646106,5.4346e-20,500,500.0,400.0
4662.92874183,0.00186696,1,13.1368,164.24687735,0.2,4244.62,0.00017995,4662.92874183,499.917222855,0.002,100,1.03348,164.24687735,1.00027,0.93373,0.00206641,1.00017,4663.24,4662.92874183,7.19415e-10,500,500.0,499.910449442
4664.53270352,0.01,2,14.2851,206.124002375,0.2,3728.57,,4664.53270352,500.0,0.01,100,1.0,206.124002375,1.0,1.0,0.01,1.0,4664.53,4664.53270352,3.50449e-18,500,500.0,100.0
4662.60074798,0.005,2,13.5212,161.326925837,0.2,4001.74,,4662.60074798,500.0,0.005,100,1.0,161.326925837,1.0,1.0,0.005,1.0,4663.57,4662.60074798,2.1793e-19,500,500.0,200.000000102
4661.77591262,0.00333333,2,13.3951,172.222865255,0.2,4122.59,,4661.77591262,500.0,0.00333333,100,1.0,172.222865255,1.0,1.0,0.00333333,1.0,4662.97,4661.77591262,5.43914e-20,500,500.0,299.999969474
4662.36181917,0.0025,2,13.5399,196.722143532,0.2,4194.83,,4662.36181917,500.0,0.0025,100,1.0,196.722143532,1.0,1.0,0.0025,1.0,4662.82,4662.36181917,5.4346e-20,500,500.0,400.0
4661.30445448,0.00186859,1,13.8248,242.440562382,0.2,4243.98,0.000236731,4661.30445448,499.880521244,0.002,100,1.03106,242.440562382,1.00065,0.934899,0.00206079,1.00024,4662.61,4661.30445448,9.45697e-10,500,500.0,499.882127906
4664.51987928,0.01,2,13.1387,174.370167182,0.2,3728.54,,4664.51987928,500.0,0.01,100,1.0,174.370167182,1.0,1.0,0.01,1.0,4664.52,4664.51987928,3.50449e-18,500,500.0,100.0
4662.53938422,0.005,2,14.6306,256.080250446,0.2,4001.68,,4662.53938422,500.0,0.005,100,1.0,256.080250446,1.0,1.0,0.005,1.0,4663.53,4662.53938422,2.1793e-19,500,500.0,200.000000102
4663.08576339,0.00333333,2,14.1039,170.220433702,0.2,4122.98,,4663.08576339,500.0,0.00333333,100,1.0,170.220433702,1.0,1.0,0.00333333,1.0,4663.38,4663.08576339,5.43914e-20,500,500.0,299.999969474
4664.39830582,0.0025,2,13.6397,148.110522661,0.2,4195.64,,4664.39830582,500.0,0.0025,100,1.0,148.110522661,1.0,1.0,0.0025,1.0,4663.64,4664.39830582,5.4346e-20,500,500.0,400.0
4662.7068594,0.00187844,1,13.4295,172.913985763,0.2,4244.9,0.000174147,4662.7068594,499.912873194,0.002,100,1.02782,172.913985763,0.999596,0.938838,0.00205647,1.00017,4663.52,4662.7068594,6.97152e-10,500,500.0,499.912876959
4666.03892813,0.01,2,13.4042,181.488830334,0.2,3730.05,,4666.03892813,500.0,0.01,100,1.0,181.488830334,1.0,1.0,0.01,1.0,4666.04,4666.03892813,3.50449e-18,500,500.0,100.0
4665.17557074,0.005,2,12.7502,146.555125317,0.2,4003.76,,4665.17557074,500.0,0.005,100,1.0,146.555125317,1.0,1.0,0.005,1.0,4665.61,4665.17557074,2.1793e-19,500,500.0,200.000000102
4653.03293989,0.00333333,2,58.7609,10028.2506539,0.2,4121.02,,4653.03293989,500.0,0.00333333,100,1.0,10028.2506539,1.0,1.0,0.00333333,1.0,4661.42,4653.03293989,5.43914e-20,500,498.98,299.999969474
4663.57443609,0.0025,2,51.2814,158.690325092,0.2,4193.96,,4663.57443609,500.0,0.0025,100,1.0,158.690325092,1.0,1.0,0.0025,1.0,4661.96,4663.57443609,5.4346e-20,500,500.0,400.0
4662.33281481,0.00149099,1,35.5664,184.580330749,0.2,4243.78,0.00122129,4662.33281481,499.332664192,0.002,100,1.07059,184.580330749,1.00115,0.746356,0.00213871,1.00134,4662.65,4662.33281481,4.87393e-09,500,500.0,499.392552117
4665.23592946,0.01,2,10.1341,103.737234702,0.2,3729.37,,4665.23592946,500.0,0.01,100,1.0,103.737234702,1.0,1.0,0.01,1.0,4665.24,4665.23592946,3.50449e-18,500,500.0,100.0
4655.16420286,0.005,2,52.3508,5381.60856747,0.2,3998.44,,4655.16420286,500.0,0.005,100,1.0,5381.60856747,1.0,1.0,0.005,1.0,4660.2,4655.16420286,2.1793e-19,500,499.25,200.000000102
4662.22056621,0.00333333,2,43.5387,204.964841386,0.2,4120.49,,4662.22056621,500.0,0.00333333,100,1.0,204.964841386,1.0,1.0,0.00333333,1.0,4660.87,4662.22056621,5.43914e-20,500,500.0,299.999969474
4662.47526601,0.0025,2,38.462,230.837088287,0.2,4193.29,,4662.47526601,500.0,0.0025,100,1.0,230.837088287,1.0,1.0,0.0025,1.0,4661.27,4662.47526601,5.4346e-20,500,500.0,400.0
4662.64031487,0.00171049,1,31.6364,208.875342428,0.2,4243.08,0.000715117,4662.64031487,499.695427094,0.002,100,1.0581,208.875342428,0.999658,0.854953,0.00211692,1.00061,4661.79,4662.64031487,2.86243e-09,500,500.0,499.643363009
4663.32232216,0.01,2,13.091,173.105289968,0.2,3727.34,,4663.32232216,500.0,0.01,100,1.0,173.105289968,1.0,1.0,0.01,1.0,4663.32,4663.32232216,3.50449e-18,500,500.0,100.0
4637.56641271,0.005,2,156.822,49174.6889223,0.2,3988.6,,4637.56641271,500.0,0.005,100,1.0,49174.6889223,1.0,1.0,0.005,1.0,4650.44,4637.56641271,2.1793e-19,500,497.47,200.000000102
4662.99449442,0.00333333,2,128.46,217.021037965,0.2,4114.24,,4662.99449442,500.0,0.00333333,100,1.0,217.021037965,1.0,1.0,0.00333333,1.0,4654.63,4662.99449442,5.43914e-20,500,500.0,299.999969474
4663.01430553,0.0025,2,111.529,198.628866114,0.2,4188.73,,4663.01430553,500.0,0.0025,100,1.0,198.628866114,1.0,1.0,0.0025,1.0,4656.72,4663.01430553,5.4346e-20,500,500.0,400.0
4665.25537115,0.00133567,1,67.8481,157.314572748,0.2,4240.76,0.00395002,4665.25537115,498.265759304,0.002,100,1.10365,157.314572748,0.993701,0.663627,0.0022213,1.00348,4660.07,4665.25537115,1.6001e-08,500,500.0,498.011900196
4662.15920707,0.01,2,16.9353,289.700104437,0.2,3726.17,,4662.15920707,500.0,0.01,100,1.0,289.700104437,1.0,1.0,0.01,1.0,4662.16,4662.15920707,3.50449e-18,500,500.0,100.0
4663.18712309,0.005,2,15.8051,214.416959341,0.2,4000.83,,4663.18712309,500.0,0.005,100,1.0,214.416959341,1.0,1.0,0.005,1.0,4662.67,4663.18712309,2.1793e-19,500,500.0,200.000000102
4661.64662293,0.00333333,2,15.6237,234.331336939,0.2,4121.94,,4661.64662293,500.0,0.00333333,100,1.0,234.331336939,1.0,1.0,0.00333333,1.0,4662.33,4661.64662293,5.43914e-20,500,500.0,299.999969474
4663.58763689,0.0025,2,15.0491,174.157878802,0.2,4194.65,,4663.58763689,500.0,0.0025,100,1.0,174.157878802,1.0,1.0,0.0025,1.0,4662.65,4663.58763689,5.4346e-20,500,500.0,400.0
4664.1332005,0.00185894,1,14.271,144.493684421,0.2,4244.41,0.000228481,4664.1332005,499.892377182,0.002,100,1.02623,144.493684421,1.00001,0.929479,0.00205243,1.00022,4663.04,4664.1332005,9.13903e-10,500,500.0,499.886062065
4664.90773024,0.01,2,11.9235,143.607071106,0.2,3728.92,,4664.90773024,500.0,0.01,100,1.0,143.607071106,1.0,1.0,0.01,1.0,4664.91,4664.90773024,3.50449e-18,500,500.0,100.0
4660.20456337,0.005,2,15.1165,306.853579436,0.2,4000.71,,4660.20456337,500.0,0.005,100,1.0,306.853579436,1.0,1.0,0.005,1.0,4662.56,4660.20456337,2.1793e-19,500,500.0,200.000000102
4659.48027098,0.00333333,2,24.8342,1400.89312314,0.2,4121.14,,4659.48027098,500.0,0.00333333,100,1.0,1400.89312314,1.0,1.0,0.00333333,1.0,4661.53,4659.48027098,5.43914e-20,500,499.66,299.999969474
4663.46658674,0.0025,2,22.5755,187.465930701,0.2,4194.02,,4663.46658674,500.0,0.0025,100,1.0,187.465930701,1.0,1.0,0.0025,1.0,4662.01,4663.46658674,5.4346e-20,500,500.0,400.0
4663.97110782,0.00177218,1,19.668,156.619468513,0.2,4243.9,0.000360227,4663.97110782,499.824823739,0.002,100,1.04066,156.619468513,0.999985,0.886076,0.00208136,1.00035,4662.56,4663.97110782,1.44095e-09,500,500.0,499.820373414
4664.14225987,0.01,2,12.9817,170.227499188,0.2,3728.18,,4664.14225987,500.0,0.01,100,1.0,170.227499188,1.0,1.0,0.01,1.0,4664.14,4664.14225987,3.50449e-18,500,500.0,100.0
4663.55424544,0.005,2,12.7258,156.759892864,0.2,4002.02,,4663.55424544,500.0,0.005,100,1.0,156.759892864,1.0,1.0,0.005,1.0,4663.85,4663.55424544,2.1793e-19,500,500.0,200.000000102
4664.67208121,0.00333333,2,12.68,159.594916969,0.2,4123.73,,4664.67208121,500.0,0.00333333,100,1.0,159.594916969,1.0,1.0,0.00333333,1.0,4664.12,4664.67208121,5.43914e-20,500,500.0,299.999969474
4663.68126612,0.0025,2,13.4457,243.084117482,0.2,4196.01,,4663.68126612,500.0,0.0025,100,1.0,243.084117482,1.0,1.0,0.0025,1.0,4664.01,4663.68126612,5.4346e-20,500,500.0,400.0
4663.16876895,0.00183633,1,13.3534,193.271210642,0.2,4245.3,0.000215095,4663.16876895,499.901671677,0.002,100,1.02429,193.271210642,0.99984,0.918019,0.0020489,1.0002,4663.93,4663.16876895,8.60657e-10,500,500.0,499.892858055
4661.32025002,0.01,2,17.6113,313.292095554,0.2,3725.38,,4661.32025002,500.0,0.01,100,1.0,313.292095554,1.0,1.0,0.01,1.0,4661.32,4661.32025002,3.50449e-18,500,500.0,100.0
4663.94156258,0.005,2,15.5258,170.209516089,0.2,4000.8,,4663.94156258,500.0,0.005,100,1.0,170.209516089,1.0,1.0,0.005,1.0,4662.63,4663.94156258,2.1793e-19,500,500.0,200.000000102
4664.1622266,0.00333333,2,14.728,168.760246608,0.2,4122.76,,4664.1622266,500.0,0.00333333,100,1.0,168.760246608,1.0,1.0,0.00333333,1.0,4663.14,4664.1622266,5.43914e-20,500,500.0,299.999969474
4665.066926,0.0025,2,14.4889,188.074512081,0.2,4195.63,,4665.066926,500.0,0.0025,100,1.0,188.074512081,1.0,1.0,0.0025,1.0,4663.62,4665.066926,5.4346e-20,500,500.0,400.0
4663.34973718,0.00190562,1,14.629,255.621975955,0.2,4245.02,0.000123869,4663.34973718,499.926041577,0.002,100,1.02446,255.621975955,1.00049,0.953273,0.00204792,1.00015,4663.64,4663.34973718,4.94993e-10,500,500.0,499.938213472
4664.90047223,0.01,2,11.6298,136.618974513,0.2,3728.96,,4664.90047223,500.0,0.01,100,1.0,136.618974513,1.0,1.0,0.01,1.0,4664.9,4664.90047223,3.50449e-18,500,500.0,100.0
4662.42804633,0.005,2,12.5846,180.236200617,0.2,4001.84,,4662.42804633,500.0,0.005,100,1.0,180.236200617,1.0,1.0,0.005,1.0,4663.66,4662.42804633,2.1793e-19,500,500.0,200.000000102
4664.91213181,0.00333333,2,13.1098,199.817454248,0.2,4123.7,,4664.91213181,500.0,0.00333333,100,1.0,199.817454248,1.0,1.0,0.00333333,1.0,4664.08,4664.91213181,5.43914e-20,500,500.0,299.999969474
4663.10020568,0.0025,2,13.2192,184.512808745,0.2,4195.84,,4663.10020568,500.0,0.0025,100,1.0,184.512808745,1.0,1.0,0.0025,1.0,4663.83,4663.10020568,5.4346e-20,500,500.0,400.0
4662.26865959,0.00184891,1,13.5185,231.235292378,0.2,4244.98,0.000193582,4662.26865959,499.909298187,0.002,100,1.02593,231.235292378,0.999493,0.923986,0.0020529,1.00018,4663.6,4662.26865959,7.75114e-10,500,500.0,499.903351428
4662.750281,0.01,2,13.4719,183.32420993,0.2,3726.8,,4662.750281,500.0,0.01,100,1.0,183.32420993,1.0,1.0,0.01,1.0,4662.75,4662.750281,3.50449e-18,500,500.0,100.0
4641.91777484,0.005,2,133.069,35370.0157433,0.2,3990.49,,4641.91777484,500.0,0.005,100,1.0,35370.0157433,1.0,1.0,0.005,1.0,4652.33,4641.91777484,2.1793e-19,500,497.99,200.000000102
4662.48264056,0.00333333,2,109.052,195.626189557,0.2,4115.32,,4662.48264056,500.0,0.00333333,100,1.0,195.626189557,1.0,1.0,0.00333333,1.0,4655.72,4662.48264056,5.43914e-20,500,500.0,299.999969474
4661.0868101,0.0025,2,94.8676,303.747255772,0.2,4189.06,,4661.0868101,500.0,0.0025,100,1.0,303.747255772,1.0,1.0,0.0025,1.0,4657.06,4661.0868101,5.4346e-20,500,500.0,400.0
4663.08471262,0.00106415,1,47.3028,310.624569899,0.2,4240.79,0.00339433,4663.08471262,498.318504858,0.002,100,1.09614,310.624569899,0.994439,0.529116,0.00220453,1.00337,4660.08,4663.08471262,1.37296e-08,500,500.0,498.293176979
4658.30068326,0.01,2,47.9216,2319.6793465,0.2,3722.37,,4658.30068326,500.0,0.01,100,1.0,2319.6793465,1.0,1.0,0.01,1.0,4658.3,4658.30068326,3.50449e-18,500,499.56,100.0
4664.65025065,0.005,2,35.27,173.038182622,0.2,3999.66,,4664.65025065,500.0,0.005,100,1.0,173.038182622,1.0,1.0,0.005,1.0,4661.48,4664.65025065,2.1793e-19,500,500.0,200.000000102
4664.58520307,0.00333333,2,29.9668,201.646558345,0.2,4122.11,,4664.58520307,500.0,0.00333333,100,1.0,201.646558345,1.0,1.0,0.00333333,1.0,4662.51,4664.58520307,5.43914e-20,500,500.0,299.999969474
4664.11541071,0.0025,2,26.7956,177.843792786,0.2,4194.91,,4664.11541071,500.0,0.0025,100,1.0,177.843792786,1.0,1.0,0.0025,1.0,4662.91,4664.11541071,5.4346e-20,500,500.0,400.0
4663.51819564,0.00175643,1,22.3771,158.432289873,0.2,4244.56,0.000607133,4663.51819564,499.688104759,0.002,100,1.04368,158.432289873,1.00052,0.878667,0.00208629,1.00062,4663.28,4663.51819564,2.42603e-09,500,500.0,499.697443995
4665.05974,0.01,2,13.4365,182.361878776,0.2,3729.11,,4665.05974,500.0,0.01,100,1.0,182.361878776,1.0,1.0,0.01,1.0,4665.06,4665.05974,3.50449e-18,500,500.0,100.0
4664.46403898,0.005,2,13.1322,165.85288947,0.2,4002.94,,4664.46403898,500.0,0.005,100,1.0,165.85288947,1.0,1.0,0.005,1.0,4664.76,4664.46403898,2.1793e-19,500,500.0,200.000000102
4663.62790007,0.00333333,2,12.891,154.306362101,0.2,4123.99,,4663.62790007,500.0,0.00333333,100,1.0,154.306362101,1.0,1.0,0.00333333,1.0,4664.38,4663.62790007,5.43914e-20,500,500.0,299.999969474
4666.41122246,0.0025,2,12.9127,167.009334122,0.2,4196.9,,4666.41122246,500.0,0.0025,100,1.0,167.009334122,1.0,1.0,0.0025,1.0,4664.89,4666.41122246,5.4346e-20,500,500.0,400.0
4664.65229095,0.00194159,1,12.4124,111.338773013,0.2,4246.28,0.000106216,4664.65229095,499.952320831,0.002,100,1.02701,111.338773013,1.0001,0.970894,0.00205382,1.0001,4664.88,4664.65229095,4.24778e-10,500,500.0,499.946892179
4663.33780462,0.01,2,14.2474,205.038864986,0.2,3727.37,,4663.33780462,500.0,0.01,100,1.0,205.038864986,1.0,1.0,0.01,1.0,4663.34,4663.33780462,3.50449e-18,500,500.0,100.0
