#{"env_id": "ContCartPole-v0", "t_start": 1523371349.9848511}
r,l,t
1979.721492,199,331.423338
1899.787136,191,331.610403
1829.736587,184,331.702696
1349.644315,136,331.87096
1849.785982,186,332.181664
1889.713335,190,332.569251
1959.821429,197,332.963632
1569.793574,158,333.140069
1599.760478,161,333.239523
1569.709715,158,333.336832
1859.725906,187,333.448552
1949.823122,196,333.934716
1949.755766,196,334.127783
1889.691195,190,334.31979
1739.755941,175,334.408785
1859.72246,187,334.511307
1739.815908,175,334.700235
1419.649761,143,334.876866
1929.738516,194,334.997699
1859.798862,187,335.187438
1749.823847,176,335.649341
1809.768811,182,335.951115
1889.693973,190,336.147151
1819.708247,183,336.528335
1639.771753,165,336.810722
1779.624599,179,336.913575
1929.823895,194,337.113704
1859.822693,187,337.494859
1679.701559,169,337.582953
1809.488551,182,354.214822
1739.634292,175,354.307088
1609.757323,162,354.396106
1809.766681,182,354.848244
1679.691979,169,354.937721
1599.758405,161,355.029393
1539.603271,155,355.121838
1959.646866,197,355.237269
1759.709938,177,355.32352
1699.703153,171,355.415597
1699.560308,171,355.60636
1649.797451,166,355.700449
1949.720776,196,355.907861
1539.719578,155,355.984609
1819.752286,183,356.094129
1779.734122,179,356.282878
1909.598324,192,356.384929
1919.802779,193,356.668025
1779.70522,179,356.755897
1799.658497,181,356.945564
1629.749761,164,357.031793
1819.72526,183,357.135206
1989.767462,200,357.2375
1559.647894,157,357.311669
1689.618113,170,357.505985
1809.714644,182,357.605926
1929.832203,194,357.705768
1889.786736,190,357.798112
1709.664111,172,357.977789
1849.740006,186,358.078749
1809.675307,182,358.170947
1939.607554,195,358.271584
1909.734769,192,358.364963
1819.828145,183,358.738268
1569.655417,158,358.820856
1689.684496,170,359.108948
1869.815556,188,359.306136
1749.607299,176,359.396207
1739.669846,175,359.585652
1849.769043,186,359.778919
1989.687621,200,359.941416
1699.749071,171,360.021906
1599.662511,161,360.111731
1629.722728,164,360.207581
1779.78741,179,360.309182
1949.786707,196,360.411247
1759.793746,177,360.496923
1839.702658,185,360.783605
1809.768333,182,360.97136
1669.646253,168,361.059362
1839.719145,185,361.161534
1859.575541,187,361.469377
1629.713607,164,361.591287
1719.745047,173,361.690223
1849.750377,186,361.886377
1789.837794,180,362.07536
1809.744506,182,362.174017
1899.667257,191,362.273459
1889.684149,190,362.465528
1909.673278,192,362.661467
1689.666945,170,362.940908
1879.66139,189,363.333054
1449.729428,146,363.408067
1799.644176,181,363.520215
1869.773786,188,363.619468
1889.574619,190,363.717372
1459.643987,147,363.793856
1789.497407,180,380.100493
1829.56644,184,380.197465
1769.677882,178,380.384392
1529.609577,154,380.468064
1669.663965,168,380.569979
1749.344246,176,380.668633
1959.478499,197,380.773673
1769.633938,178,380.859996
1759.714093,177,381.050504
1969.653,198,381.155545
1749.566063,176,381.335541
1649.581435,166,381.426118
1939.602383,195,381.629719
1759.497417,177,381.716644
1659.535707,167,381.807439
1519.611227,153,382.183215
1509.576341,152,382.37114
1899.488227,191,382.483697
1799.486119,181,382.574551
1609.671273,162,382.660782
1759.608781,177,382.76366
1799.434735,181,382.861363
1679.62087,169,383.046157
1829.579842,184,383.149077
1619.650663,163,383.234463
1749.532857,176,383.526787
1959.623022,197,383.632766
1619.717909,163,383.808198
1599.569441,161,383.904221
1599.656567,161,384.000281
1759.54171,177,384.103796
1809.428843,182,384.393131
1909.586287,192,384.554569
1959.755729,197,384.843822
1759.41308,177,385.121662
1919.5888,193,385.225243
1759.614007,177,385.313006
1729.653908,174,385.502284
1489.598348,150,385.683381
1599.52029,161,386.075948
1979.645073,199,386.202408
1489.511872,150,386.274845
1879.643456,189,386.389626
1979.651122,199,386.58622
1869.691891,188,386.868199
1489.674284,150,386.946139
1689.542818,170,387.051678
1969.566732,198,387.256125
1649.697723,166,387.337663
1569.637525,158,387.43132
1809.553672,182,387.538365
1819.560303,183,388.077243
1769.608432,178,388.266254
1459.706071,147,388.347306
1939.546703,195,388.466232
1879.717423,189,388.559617
1619.648094,163,388.739127
1799.672842,181,389.22293
1749.638514,176,389.315032
1679.412567,169,389.502244
1879.63648,189,389.6075
1639.587486,165,389.69197
1519.614304,153,408.646739
139.874872,15,408.867522
1899.327993,191,409.047423
1559.640151,157,409.126508
1779.557808,179,409.232928
1749.632675,176,409.327826
1679.611188,169,409.420188
1849.750769,186,409.524508
1779.525748,179,409.711431
1819.552512,183,409.997396
1529.692091,154,410.175218
1899.637729,191,410.288351
1719.629688,173,410.471642
1889.522348,190,410.671117
1629.662992,164,410.754723
1679.699783,169,410.852946
1899.715811,191,411.056014
1669.736212,168,411.140179
1879.413311,189,411.246137
1909.827388,192,411.343977
1689.599711,170,411.429452
1779.553459,179,411.720767
1989.568361,200,411.922702
1879.499221,189,412.013107
1909.576247,192,412.171626
1809.666515,182,412.357878
1869.394685,188,412.456942
1519.39124,153,412.631617
1839.741955,185,412.741601
1929.565795,194,412.936007
1749.665166,176,413.120794
1689.61863,170,413.21474
1569.642067,158,413.59642
1719.560403,173,413.700823
1739.314968,175,413.798924
1619.667713,163,413.985059
1849.632135,186,414.091819
1559.730547,157,414.173739
1709.532708,172,414.276634
1329.644569,134,414.449921
1779.638336,179,414.567171
1659.717316,167,414.657415
1699.480308,171,414.755332
1529.451524,154,414.842949
1959.725102,197,414.960103
1949.753205,196,415.055536
1339.638101,135,415.217412
1979.734735,199,415.344071
1819.615337,183,415.432634
1709.473786,172,415.872035
1769.729364,178,415.97
1749.550055,176,416.063827
1929.517382,194,416.166761
1589.437323,160,416.246801
1549.704862,156,416.34112
1579.336857,159,416.438354
1769.533152,178,416.54271
1499.566887,151,416.721083
1679.434502,169,416.825416
1869.756133,188,416.930228
1679.500445,169,417.016753
1869.795257,188,417.12135
1779.661569,179,417.307992
1389.579752,140,417.722913
1609.559549,162,417.924745
1899.806766,191,418.034069
1629.518572,164,418.117136
1509.79747,152,418.20771
1659.467853,167,436.685813
1579.415142,159,436.879551
1769.619919,178,437.186489
1869.376726,188,437.291109
1489.425655,150,437.371812
1829.577061,184,437.686116
1309.319722,132,437.759087
1929.361122,194,437.8888
1689.652324,170,437.97596
1819.641065,183,438.27938
1559.506504,157,438.366871
1929.651872,194,438.843692
1729.567189,174,438.932814
1259.627476,127,439.008054
1869.550406,188,439.334913
1919.649029,193,439.436532
1759.660207,177,439.527549
1569.490208,158,439.61761
249.796152,26,439.750644
1619.60707,163,439.831708
1729.365892,174,439.923327
1659.501616,167,440.118042
1559.5749,157,440.532823
1599.365575,161,440.732042
1779.698814,179,440.83955
1849.600179,186,440.942113
1849.422062,186,441.041049
1389.447858,140,441.117331
1839.399132,185,441.238608
1829.494739,184,441.337238
1559.558211,157,441.521218
1879.308684,189,441.83482
1929.258902,194,442.196574
1909.517262,192,442.29327
1929.674004,194,442.588894
1979.295338,199,442.689557
1839.542546,185,442.780578
1619.431719,163,442.86795
1939.609192,195,442.982092
1949.545593,196,443.377332
1579.704838,159,443.457804
1709.503125,172,443.562654
1469.350696,148,443.649136
1869.373667,188,443.768401
1519.575228,153,443.850007
1699.531062,171,444.055935
1789.610811,180,444.159092
1519.64745,153,444.442568
1959.617907,197,444.563043
1309.49577,132,444.728258
1769.69005,178,444.849827
1629.506706,164,444.941635
1619.450965,163,445.039505
1629.398264,164,445.13893
1569.442956,158,445.334453
1749.539929,176,445.461827
1719.32694,173,445.797081
1849.673358,186,446.001028
1499.221008,151,446.082803
1729.728499,174,446.488649
1949.704259,196,446.598458
1759.51685,177,462.482563
1899.633007,191,462.584727
1819.635756,183,462.675094
1949.726998,196,462.774988
1969.449516,198,463.11932
1639.716035,165,463.293383
1869.616329,188,463.398589
1829.694313,184,463.491
1749.646863,176,463.608943
1649.655556,166,463.72861
1709.514869,172,463.858407
1829.557099,184,463.991997
1659.706805,167,464.233184
1499.552883,151,464.475142
1769.646289,178,464.618005
1629.670814,164,464.860285
1659.544856,167,464.95625
1659.681899,167,465.050963
1849.532808,186,465.154639
1639.671701,165,465.333815
1649.725192,166,465.522948
1989.589306,200,465.72839
1969.754592,198,465.821995
1889.446531,190,465.912615
1839.598645,185,466.005104
1619.617061,163,466.339492
1909.595622,192,466.464349
1609.80102,162,466.669803
1889.554703,190,466.778001
1969.682518,198,466.876365
1939.583748,195,466.969589
1519.543162,153,467.044643
1899.484255,191,467.252768
1899.623178,191,467.347762
1559.525294,157,467.520829
1729.548762,174,467.814075
1699.775504,171,467.9076
1439.65467,145,467.99052
1819.537131,183,468.158826
1919.54877,193,468.265718
1419.425563,143,468.433334
1459.568087,147,468.530446
1969.602407,198,468.650049
1909.67421,192,468.838661
1469.53969,148,468.912941
1599.449786,161,469.110296
1729.502073,174,469.211878
1749.71087,176,469.307983
1719.654484,173,469.401548
1529.541473,154,469.488228
1709.568424,172,469.592181
1849.532706,186,469.694078
1779.700406,179,469.785877
1959.514345,197,469.946307
1719.65074,173,470.030654
1629.59101,164,470.218105
1859.562671,187,470.324358
1919.465211,193,470.422756
1929.458664,194,470.61475
1859.698929,187,470.706918
1779.542067,179,470.798864
1719.432435,173,470.891324
1659.617741,167,471.080508
1609.521918,162,471.173933
1909.529274,192,471.28332
1639.756214,165,471.365608
1839.661517,185,471.470268
1879.544698,189,471.568223
1679.587461,169,471.749503
1769.438329,178,471.849497
1499.60143,151,471.932579
1709.72537,172,472.037739
1959.493692,197,472.145011
1659.632532,167,472.227261
1639.675723,165,472.321493
1849.609499,186,472.426765
1869.594377,188,472.522785
1909.724389,192,492.772727
1649.576534,166,492.856404
1339.503243,135,492.937486
1739.467877,175,493.052767
1649.582612,166,493.143669
1869.515894,188,493.250059
1609.681303,162,493.334248
1879.563073,189,493.443974
1639.316111,165,493.528747
1679.480452,169,493.627422
1709.252932,172,493.725621
1909.495637,192,493.831345
1609.55309,162,493.913128
1799.446318,181,494.115636
1579.213121,159,494.21756
1449.650529,146,494.334594
1849.333815,186,494.450911
1439.505656,145,494.527793
1989.545688,200,494.650166
1549.563266,156,494.725238
1859.350641,187,494.836095
1809.514796,182,494.929054
1789.579412,180,495.022591
1589.572872,160,495.108012
1639.533723,165,495.205116
1689.60037,170,495.302974
1429.559981,144,495.386048
1669.542092,168,495.492638
1619.624105,163,495.586372
1919.577041,193,495.697525
1299.448894,131,495.764045
1649.515738,166,495.87638
1579.39724,159,495.968556
1839.322553,185,496.076774
1969.643202,198,496.179438
1769.642,178,496.265334
1839.48984,185,496.364136
1739.56501,175,496.454711
1409.417615,142,496.534204
1909.556903,192,496.653119
1709.317233,172,496.738724
1569.564006,158,496.827379
1539.403739,155,496.921128
1469.481875,148,497.012715
1969.598952,198,497.13167
1799.573976,181,497.2191
1559.63067,157,497.302966
1429.582432,144,497.391723
1849.7647,186,497.506863
1889.505358,190,497.759742
1699.497127,171,497.846893
1649.611635,166,497.94044
1609.624686,162,498.033643
1559.511969,157,498.126598
1569.580581,158,498.222278
1329.37139,134,498.306002
1469.678576,148,498.407468
1899.684576,191,498.523055
1539.75111,155,498.601035
1819.549729,183,498.71011
1639.592316,165,498.797203
1819.533964,183,498.900696
1679.644852,169,498.989501
1509.319944,152,499.172785
1659.703275,167,499.276321
1569.241333,158,499.367838
1529.364092,154,499.461628
1859.552692,187,499.668333
1619.195649,163,499.752953
1659.656362,167,499.850679
1589.492147,160,499.942875
1869.554819,188,500.146737
1529.454613,154,500.226303
1529.485872,154,500.321959
1499.569026,151,500.416078
1719.589412,173,500.522352
1609.563603,162,500.612652
1439.400946,145,500.700108
1849.385682,186,500.815322
1589.565501,160,500.898378
1489.638809,150,501.050664
1429.579965,144,501.142965
1319.504111,133,501.233459
1739.706947,175,501.349251
1569.672843,158,501.437158
1409.45159,142,501.525131
1829.47319,184,501.640853
1659.557228,167,501.728224
1569.716961,158,501.819394
1519.362368,153,501.911923
1539.640812,155,502.00859
1449.494024,146,502.100078
1619.648718,163,502.204035
1519.327631,153,502.295501
1459.677352,147,521.769004
1939.463553,195,521.886192
1709.464085,172,521.969885
1609.644952,162,522.059781
1469.492743,148,522.147431
1519.440794,153,522.244384
1969.440995,198,522.360242
1699.451828,171,522.442193
1629.680042,164,522.533246
1449.602632,146,522.619993
1169.466757,118,522.70313
1889.479207,190,522.833542
1769.437667,178,522.923871
1579.597268,159,523.010846
1809.701527,182,523.117555
1489.466939,150,523.198024
1709.493467,172,523.305104
1449.453022,146,523.388499
1839.380301,185,523.503612
1879.602357,189,523.601723
1609.473221,162,523.684726
1509.602689,152,523.775336
1739.618414,175,523.881974
1369.572068,138,523.960016
1869.592567,188,524.079993
1439.583154,145,524.156226
1969.460832,198,524.374549
1459.558163,147,524.446779
1449.543004,146,524.541442
1799.470734,181,524.655544
1759.530261,177,524.749576
1529.335056,154,524.929503
1559.6077,157,525.026253
1369.408097,138,525.113164
1679.558406,169,525.224854
1429.541022,144,525.323737
1579.544359,159,525.473719
1499.607639,151,525.565956
1589.581826,160,525.665965
1899.57788,191,525.776872
1569.503054,158,525.857131
1429.658139,144,525.945662
1429.588248,144,526.039928
1439.415556,145,526.135031
1959.559117,197,526.255936
1639.483689,165,526.336118
1469.517046,148,526.422873
1559.492661,157,526.616587
1589.451939,160,526.712644
1679.504881,169,526.905731
1509.601209,152,526.992377
1729.559408,174,527.097399
1889.605664,190,527.19961
1829.532188,184,527.385504
1669.549007,168,527.473686
1539.429262,155,527.564664
1749.539481,176,527.668707
1949.535637,196,527.77269
1379.550958,139,527.840482
1899.362392,191,527.959719
1749.625689,176,528.047147
1599.677775,161,528.134444
1779.510826,179,528.242956
1529.413812,154,528.32579
1909.608231,192,528.438357
1589.551309,160,528.517579
1519.59298,153,528.608943
1729.494894,174,528.713346
1419.68767,143,528.793015
1539.488103,155,528.893486
1559.455844,157,529.084426
1629.556998,164,529.183741
1849.645165,186,529.289009
1899.613646,191,529.385992
1489.405148,150,529.462045
1719.557139,173,529.568119
1719.635678,173,529.756734
1289.551623,130,530.021707
1819.302078,183,530.141316
1929.559902,194,530.241089
1869.4668,188,530.332936
1659.599561,167,530.41729
1549.440787,156,530.506711
1759.387431,177,530.650966
1889.364185,190,530.758721
1549.455616,156,530.837241
1729.557307,174,530.940426
1819.629767,183,531.038914
1549.581605,156,531.120719
1549.406206,156,531.216732
1799.678111,181,551.608574
1489.579306,150,551.687786
1579.511612,159,551.785272
1639.295603,165,551.881874
1419.703828,143,551.96541
1709.604727,172,552.072481
1469.410278,148,552.154456
1569.545284,158,552.252654
1979.781893,199,552.365421
1539.502594,155,552.438785
1649.700877,166,552.537235
1439.671616,145,552.621079
1449.745012,146,552.715594
1639.59189,165,552.818438
1509.416478,152,552.906057
1599.587834,161,553.004191
1929.553925,194,553.113454
1589.537854,160,553.191415
1439.715976,145,553.277725
1319.667599,133,553.365786
1389.725405,140,553.462645
1439.668223,145,553.558728
1379.56465,139,553.649558
1729.673413,174,553.759456
1929.520733,194,553.862465
1589.660736,160,553.940331
1709.547268,172,554.039346
1669.502832,168,554.130989
1639.657314,165,554.223067
1659.571325,167,554.317662
1589.4478,160,554.40768
1459.615796,147,554.519928
1339.633504,135,554.614046
1669.51919,168,554.722985
1359.63581,137,554.802261
1579.62578,159,554.999214
1699.610296,171,555.098362
1419.554091,143,555.17893
1729.696894,174,555.286617
1879.436242,189,555.387383
1749.780745,176,555.474907
1609.611206,162,555.561981
1619.54056,163,555.655652
1579.381054,159,555.747437
1479.567266,149,555.836384
1439.56392,145,555.927974
1619.649858,163,556.029722
1879.359981,189,556.135617
1659.698153,167,556.218935
1779.526565,179,556.31806
1539.711192,155,556.400082
1489.657086,150,556.491594
1469.592253,148,556.770758
1829.490754,184,556.882639
1489.689396,150,556.961484
1879.62996,189,557.075074
1609.53556,162,557.156889
1799.543182,181,557.260763
1539.581681,155,557.343349
1539.442122,155,557.438269
1799.602239,181,557.545533
1789.61278,180,557.639635
1679.555653,169,557.729433
1719.652426,173,557.826329
1689.690748,170,557.920168
1519.497461,153,558.006781
1649.71055,166,558.107786
1539.624569,155,558.197375
1559.641369,157,558.292838
1469.499786,148,558.383313
1639.407386,165,558.486088
1469.579063,148,558.573009
1459.492567,147,558.667144
1499.736313,151,558.76379
1619.636505,163,558.865799
1489.56159,150,558.954471
1489.510041,150,559.049613
1509.757584,152,559.146127
1559.467262,157,559.24347
1939.633224,195,559.387214
1559.504236,157,559.569237
1649.594753,166,559.667637
1859.539893,187,559.77231
1489.696604,150,559.849611
1469.561631,148,559.94333
1709.533722,172,560.049089
1479.696,149,560.132936
1629.550949,164,560.234713
1579.562778,159,560.326962
1369.547388,138,560.411401
1429.52745,144,560.508683
1749.431843,176,560.712597
1509.535801,152,560.795715
1589.452168,160,560.893706
1589.56964,160,560.988523
1519.539107,153,579.445408
1499.631715,151,579.540094
1439.431392,145,579.63304
1609.474141,162,579.736925
1429.353094,144,579.824598
1509.60589,152,579.924923
1679.362129,169,580.028544
1619.435273,163,580.121819
1489.352114,150,580.21161
1569.39628,158,580.311109
1749.392593,176,580.415042
1439.279173,145,580.496395
1699.428208,171,580.605154
1939.385632,195,580.712602
1449.518597,146,580.784766
1609.671866,162,580.888549
1439.337842,145,581.071991
1809.624345,182,581.185594
1919.443731,193,581.383065
1619.612473,163,581.464675
1649.576846,166,581.561985
1679.448108,169,581.7547
1609.64875,162,581.847164
1939.588169,195,581.959122
1589.429655,160,582.038095
1609.64479,162,582.134671
1439.536877,145,582.222438
1409.594742,142,582.316725
1529.369078,154,582.417802
1939.61943,195,582.532754
1809.504949,182,582.622712
1529.429973,154,582.705407
1489.51981,150,582.799626
1649.459827,166,582.902944
1759.421852,177,583.003866
1549.444781,156,583.089591
1549.504579,156,583.185377
1619.504425,163,583.284992
1639.507488,165,583.38226
1309.464349,132,583.462595
1599.446979,161,583.572895
1519.646742,153,583.665695
1669.369978,168,583.864144
1669.52351,168,583.960148
1459.319155,147,584.045744
1809.39902,182,584.158196
1389.545836,140,584.233931
1619.554567,163,584.34081
1879.484548,189,584.449331
1939.40477,195,584.548487
1549.440124,156,584.625579
1309.458846,132,584.710387
1669.59183,168,584.823442
1719.269298,173,584.921252
1629.475683,164,585.011827
1489.38576,150,585.101201
1969.379839,198,585.219723
1639.515333,165,585.299694
1619.473739,163,585.394312
1549.451993,156,585.486907
1709.440554,172,585.59104
1739.259991,175,585.68874
1739.467623,175,585.783936
1829.590851,184,585.883081
1389.502623,140,585.957264
1429.578071,144,586.054576
1879.339933,189,586.171697
1599.472301,161,586.25376
1609.44993,162,586.350332
1759.542285,177,586.453334
1509.507632,152,586.536657
1449.509968,146,586.629772
1539.398375,155,586.730621
1649.608296,166,586.831735
1479.527446,149,586.919057
1519.23805,153,587.017159
1309.646012,132,587.102974
1549.571479,156,587.210327
1519.258258,153,587.304929
1599.651388,161,587.405226
1699.637737,171,587.506097
1459.53914,147,587.590381
1519.545524,153,587.689626
1659.464095,167,587.79175
1479.721344,149,587.878985
1519.458878,153,587.976775
1439.389792,145,588.068918
1479.439226,149,588.166341
1609.316239,162,588.26891
1989.530218,200,588.478677
1669.605761,168,588.558733
1519.567788,153,588.64654
1669.539794,168,588.749575
1479.551625,149,588.835446
1439.472626,145,588.928552
1559.562452,157,607.271069
1349.536264,136,607.356015
1549.340873,156,607.460415
1569.609802,158,607.55622
1289.456642,130,607.63738
1779.495711,179,607.755723
1639.457647,165,607.844159
1579.496453,159,607.936864
1539.447099,155,608.029971
1409.49261,142,608.1515
1409.564203,142,608.252553
1369.512413,138,608.34551
1449.331953,146,608.444374
1549.477554,156,608.543555
1509.589731,152,608.636405
1549.647282,156,608.733123
1489.455195,150,608.825282
1599.436321,161,608.925804
1509.467072,152,609.016471
1499.519079,151,609.111078
1939.547441,195,609.227194
1809.593371,182,609.316082
1399.661282,141,609.487109
1599.599943,161,609.591908
1609.407156,162,609.687727
1729.566873,174,609.787962
1569.396437,158,609.875858
1629.65955,164,609.973798
1679.319634,169,610.071631
1899.556129,191,610.17723
1299.442112,131,610.243593
1389.679258,140,610.342959
1689.549455,170,610.45228
1539.560717,155,610.54032
1499.569771,151,610.633321
1689.598531,170,610.737398
1589.556417,160,610.827947
1529.680166,154,610.920284
1609.232203,162,611.019032
1639.276513,165,611.115664
1399.503702,141,611.199445
1459.48128,147,611.29745
1589.536339,160,611.398358
1589.42259,160,611.508009
1699.408217,171,611.614802
1419.605032,143,611.697195
1699.451415,171,611.805832
1559.436461,157,611.894798
1629.567757,164,611.993652
1459.559864,147,612.080523
1409.509287,142,612.172763
1439.584422,145,612.268607
1559.488565,157,612.369342
1589.639325,160,612.465568
1619.596335,163,612.561556
1599.574792,161,612.655016
1469.335134,148,612.743473
1469.375621,148,612.837879
1349.510681,136,612.92701
1429.637067,144,613.024877
1479.522656,149,613.121796
1429.494282,144,613.214357
1859.581255,187,613.362746
1739.337676,175,613.47972
1499.646727,151,613.563233
1439.434068,145,613.654839
1549.608292,156,613.754994
1389.406172,140,613.842134
1469.602424,148,613.940546
1409.447329,142,614.032165
1479.679045,149,614.129792
1439.604477,145,614.222528
1389.466176,140,614.314689
1609.656343,162,614.422086
1329.37754,134,614.503211
1489.588978,150,614.605614
1639.694609,165,614.707574
1929.479859,194,614.815855
1449.546635,146,614.887492
1759.680825,177,614.996912
1649.664097,166,615.086312
1569.515802,158,615.177101
1779.552169,179,615.281187
1409.588577,142,615.358286
1489.213031,150,615.456584
1429.417092,144,615.548777
1849.547371,186,615.664079
1679.601474,169,615.752207
1539.38971,155,615.842014
1479.468679,149,615.935429
1729.507528,174,616.042961
1659.462341,167,616.134315
1539.374171,155,616.223079
1479.612119,149,616.314643
1509.447724,152,616.411975
1319.470905,133,616.499294
1619.64332,163,616.610116
1639.420583,165,616.708127
1329.574566,134,616.789356
1459.555062,147,634.101166
1589.584854,160,634.203163
1619.519535,163,634.300193
1699.551905,171,634.399179
1529.663422,154,634.486634
1389.628129,140,634.575475
1679.739087,169,634.684861
1539.73918,155,634.77338
1619.636761,163,634.872551
1289.587723,130,634.952644
1399.509274,141,635.053159
1549.483206,156,635.154931
1519.42825,153,635.248848
1489.675166,150,635.34277
1539.741746,155,635.440468
1679.604542,169,635.542426
1469.620145,148,635.628243
1349.679697,136,635.718071
1699.672367,171,635.865475
1559.650374,157,635.980461
1349.691356,136,636.065732
1899.608686,191,636.284263
1679.593382,169,636.369687
1609.595928,162,636.462202
1639.63158,165,636.559235
1339.610629,135,636.640352
1769.559908,178,636.756187
1619.51192,163,636.844676
1649.579653,166,636.941734
1499.650687,151,637.030171
1519.59082,153,637.126965
1799.64714,181,637.235928
1459.65054,147,637.315503
1439.600279,145,637.409981
1419.704217,143,637.504826
1549.709006,156,637.638571
1369.693559,138,637.735704
1489.608813,150,637.836975
1609.637897,162,637.938109
1379.628182,139,638.022448
1729.578245,174,638.135145
1509.69633,152,638.220254
1719.603337,173,638.325924
1489.609754,150,638.410406
1719.495193,173,638.517272
1409.591144,142,638.598509
1709.58249,172,638.708845
1529.67522,154,638.796126
1479.720599,149,638.889918
1449.613027,146,638.984455
1659.590366,167,639.090436
1449.692439,146,639.180024
1579.476612,159,639.321061
1779.614612,179,639.426232
1689.707277,170,639.521975
1499.661772,151,639.636209
1519.699006,153,639.763385
1519.614797,153,639.889648
1549.592935,156,640.017841
1499.52154,151,640.141095
1439.628833,145,640.263537
1689.73509,170,640.405389
1389.473299,140,640.512473
1519.489949,153,640.646888
1699.567032,171,640.784156
1599.428653,161,640.892162
1589.61943,160,640.986212
1609.582233,162,641.118317
1519.613282,153,641.233332
1599.521737,161,641.331544
1549.541191,156,641.423683
1539.533841,155,641.517328
1489.636283,150,641.609518
1739.656018,175,641.716658
1469.657849,148,641.798493
1529.671021,154,641.897398
1619.661326,163,641.996267
1559.68517,157,642.088053
1429.631691,144,642.176432
1389.580344,140,642.268902
1569.63771,158,642.371952
1479.661465,149,642.4622
1409.682304,142,642.553287
1859.697424,187,642.668948
1489.637052,150,642.745752
1329.664451,134,642.832801
1479.620428,149,642.93427
1349.681164,136,643.022377
1689.460821,170,643.132813
1779.64316,179,643.231521
1539.48093,155,643.314725
1529.659234,154,643.408284
1409.643787,142,643.497029
1419.638234,143,643.592127
1569.559418,158,643.693579
1549.62104,156,643.786809
1659.467972,167,643.886587
1589.678304,160,643.977772
1399.59871,141,644.06314
1309.528346,132,662.509885
1609.348167,162,662.618917
1769.511041,178,662.721472
1439.576355,145,662.801082
1719.431971,173,662.909021
1439.573982,145,662.990855
1719.569775,173,663.099668
1509.589046,152,663.184832
1499.671703,151,663.279135
1509.601461,152,663.374952
1599.430432,161,663.4744
1299.579288,131,663.555395
1409.424465,142,663.655528
1549.612146,156,663.81888
1379.601392,139,663.905617
1609.603373,162,664.011478
1319.52879,133,664.092793
1249.500523,126,664.184499
1429.546135,144,664.287562
1539.446464,155,664.387736
1539.370469,155,664.482688
1609.541758,162,664.581076
1629.515625,164,664.67703
1339.521029,135,664.758027
1649.520142,166,664.86723
1529.472762,154,664.956202
1489.571085,150,665.04924
1709.380377,172,665.154289
1479.446029,149,665.238653
1539.552386,155,665.336775
1539.595276,155,665.445203
1569.409938,158,665.59013
1409.537719,142,665.677778
1499.463941,151,665.778236
1349.491362,136,665.866578
1359.422099,137,665.962506
1629.607259,164,666.165788
1779.317117,179,666.26851
1469.538325,148,666.349747
1809.578169,182,666.461377
1789.539581,180,666.555764
1469.572056,148,666.635589
1479.540386,149,666.731796
1529.598642,154,666.830337
1409.475918,142,666.921329
1679.477233,169,667.029738
1399.540437,141,667.112085
1569.54491,158,667.21533
1379.484634,139,667.301332
1699.649003,171,667.411473
1459.603641,147,667.495241
1419.544486,143,667.588419
1349.589467,136,667.680479
1669.590234,168,667.790538
1549.377855,156,667.881751
1699.478947,171,667.984484
1479.505333,149,668.069555
1459.407687,147,668.163746
1469.493803,148,668.259295
1589.498827,160,668.360058
1329.464516,134,668.442959
1509.598455,152,668.546449
1409.557262,142,668.636379
1439.506047,145,668.733136
1589.426196,160,668.835517
1469.459493,148,668.932036
1509.639085,152,669.084118
1759.546311,177,669.191687
1759.607762,177,669.286886
1809.513214,182,669.384924
1479.572207,149,669.560506
1729.68905,174,669.667383
1479.593597,149,669.750967
1579.644106,159,669.851264
1469.562113,148,669.941662
1519.428566,153,670.039179
1689.602002,170,670.142653
1459.518007,147,670.227081
1539.598187,155,670.326383
1599.47593,161,670.424859
1479.46248,149,670.515242
1529.522773,154,670.613149
1529.533789,154,670.708588
1639.627066,165,670.80932
1559.25905,157,670.900793
1489.587366,150,670.993039
1579.443552,159,671.093229
1529.578289,154,671.186217
1269.431504,128,671.269331
1449.497496,146,671.373411
1439.407874,145,671.468755
1719.524623,173,671.578086
1609.642898,162,671.668961
1539.147671,155,671.76179
1419.524949,143,671.852827
1439.520061,145,671.949838
1389.525271,140,672.042093
1469.48735,148,672.140526
1439.340358,145,690.617965
1379.581333,139,690.711579
1389.352686,140,690.809912
1799.447859,181,690.925391
1469.50161,148,691.005202
1379.388238,139,691.096899
1679.458534,169,691.207381
1469.459127,148,691.293813
1649.116007,166,691.398231
1929.194456,194,691.507599
1599.449539,161,691.588182
1629.295673,164,691.685577
1149.377493,116,691.758085
1299.581561,131,691.861158
1579.484264,159,691.970623
1379.297791,139,692.057014
1809.453374,182,692.173668
1619.376093,163,692.260226
1559.509249,157,692.353686
1509.454316,152,692.447508
1299.406345,131,692.533537
1469.334604,148,692.638036
1419.376353,143,692.73209
1409.500086,142,692.827986
1409.518749,142,692.924474
1499.467463,151,693.024699
1449.33743,146,693.118146
1759.458407,177,693.228919
1229.460875,124,693.306002
1519.348656,153,693.470825
1779.440145,179,693.579835
1429.376187,144,693.65933
1679.55111,169,693.767932
1339.380001,135,693.847887
1549.406102,156,693.954401
1259.541867,127,694.036479
1569.507063,158,694.14722
1609.324966,162,694.245485
1889.529044,190,694.355611
1229.340345,124,694.420491
