J,ESSClassic,MaxVanillaIw,VarJ,EpsThisIter,MinVanillaIw,VarNormIw,MaxNormIw,VarVanillaIw,eRenyi2,Delta,Bound,AvgEpLen,AvgNormIw,BatchSize,VarRet,AvgDiscRet,IterType,AvgRet,ESSRenyi,MinNormIw,VarDiscRet,VanillaAvgRet,AvgVanillaIw
4998.739,499.83798633665214,1.0372466,18.696003,100,0.9006754,1.2993492e-09,0.002074431,0.00032485684,1.0003339,0.6,4816.1343,499.56,0.002,500,2027.4709004302229,4995.100407478942,1,4995.100407478942,499.8331031177243,0.0018012967,2027.4709004302229,4995.100407478942,1.00003
4999.583,100.0,1.0,0.37638402,100,1.0,3.5044917e-18,0.01,,1.0,0.6,4591.335,500.0,0.009999998,500,0.14308927938953964,4999.582797304113,2,4999.582797304113,500.0,0.01,0.14308927938953964,4999.582797304113,1.0
4999.593,200.00000010221265,1.0,0.46464935,100,1.0,2.179301e-19,0.005,,1.0,0.6,4710.9175,500.0,0.0049999994,500,0.2928334781606781,4999.603333971733,2,4999.603333971733,500.0,0.005,0.2928334781606781,4999.603333971733,1.0
4999.593,299.999969473632,1.0,0.4459824,100,1.0,5.4391416e-20,0.0033333334,,1.0,0.6,4763.8906,500.0,0.0033333336,500,0.16656412993192185,4999.591718466575,2,4999.591718466575,500.0,0.0033333334,0.16656412993192185,4999.591718466575,1.0
4999.581,400.0,1.0,0.44608003,100,1.0,5.434597e-20,0.0025,,1.0,0.6,4795.457,500.0,0.0024999997,500,0.19946345189440093,4999.544016087942,2,4999.544016087942,500.0,0.0025,0.19946345189440093,4999.544016087942,1.0
4999.577,499.9993460330795,1.0018969,0.45009863,100,0.99367505,4.9661143e-12,0.002003894,1.2414066e-06,1.0000027,0.6,4817.003,500.0,0.002,500,0.22179684568143626,4999.558380026035,1,4999.558380026035,499.99862909692894,0.0019874496,0.22179684568143626,4999.558380026035,0.99994993
4999.584,100.0,1.0,0.38130793,100,1.0,3.5044917e-18,0.01,,1.0,0.6,4591.336,500.0,0.009999998,500,0.1468798392848011,4999.583705849146,2,4999.583705849146,500.0,0.01,0.1468798392848011,4999.583705849146,1.0
4999.622,200.00000010221265,1.0,0.37870067,100,1.0,2.179301e-19,0.005,,1.0,0.6,4710.947,500.0,0.0049999994,500,0.13990036501227096,4999.6603527265515,2,4999.6603527265515,500.0,0.005,0.13990036501227096,4999.6603527265515,1.0
4999.619,299.999969473632,1.0,0.37083417,100,1.0,5.4391416e-20,0.0033333334,,1.0,0.6,4763.917,500.0,0.0033333336,500,0.12694252988045576,4999.613256161592,2,4999.613256161592,500.0,0.0033333334,0.12694252988045576,4999.613256161592,1.0
4999.619,400.0,1.0,0.37982377,100,1.0,5.434597e-20,0.0025,,1.0,0.6,4795.495,500.0,0.0024999997,500,0.1661764954654875,4999.6199362639245,2,4999.6199362639245,500.0,0.0025,0.1661764954654875,4999.6199362639245,1.0
4990.655,497.5612002448963,1.2338868,200.25471,100,0.82975113,1.9645817e-08,0.002481381,0.004857736,1.005289,0.6,4807.5986,495.01,0.0019999999,500,249959.74257618096,4949.599758450728,1,4949.599758450728,497.36943368147064,0.0016686526,249959.74257618096,4949.599758450728,0.9945163
4999.5923,100.0,1.0,0.37746483,100,1.0,3.5044917e-18,0.01,,1.0,0.6,4591.344,500.0,0.009999998,500,0.1439158462013823,4999.592601091927,2,4999.592601091927,500.0,0.01,0.1439158462013823,4999.592601091927,1.0
4999.6133,200.00000010221265,1.0,0.3578022,100,1.0,2.179301e-19,0.005,,1.0,0.6,4710.938,500.0,0.0049999994,500,0.11380903354690694,4999.6346901375955,2,4999.6346901375955,500.0,0.005,0.11380903354690694,4999.6346901375955,1.0
4999.6123,299.999969473632,1.0,0.35271558,100,1.0,5.4391416e-20,0.0033333334,,1.0,0.6,4763.91,500.0,0.0033333336,500,0.11832516138848209,4999.608328076147,2,4999.608328076147,500.0,0.0033333334,0.11832516138848209,4999.608328076147,1.0
4999.005,400.0,1.0,11.995222,100,1.0,5.434597e-20,0.0025,,1.0,0.6,4794.881,499.77,0.0024999997,500,576.5188211092993,4997.185921890196,2,4997.185921890196,500.0,0.0025,576.5188211092993,4997.185921890196,1.0
4999.138,499.91503347444393,1.0203252,10.001259,100,0.9296411,6.810554e-10,0.0020408684,0.00017022749,1.0001619,0.6,4816.5493,500.0,0.002,500,0.232626614517051,4999.501527029542,1,4999.501527029542,499.9190699938474,0.0018594809,0.232626614517051,4999.501527029542,0.9998932
4985.7725,100.0,1.0,137.33261,100,1.0,3.5044917e-18,0.01,,1.0,0.6,4577.5244,498.63,0.009999998,500,19050.75361017054,4985.772663124857,2,4985.772663124857,500.0,0.01,19050.75361017054,4985.772663124857,1.0
4992.703,200.00000010221265,1.0,97.35616,100,1.0,2.179301e-19,0.005,,1.0,0.6,4704.028,500.0,0.0049999994,500,0.13414760313642035,4999.633898974383,2,4999.633898974383,500.0,0.005,0.13414760313642035,4999.633898974383,1.0
4994.9897,299.999969473632,1.0,79.55717,100,1.0,5.4391416e-20,0.0033333334,,1.0,0.6,4759.2876,500.0,0.0033333336,500,0.22312566090767327,4999.561814224819,2,4999.561814224819,500.0,0.0033333334,0.22312566090767327,4999.561814224819,1.0
4996.134,400.0,1.0,68.92736,100,1.0,5.434597e-20,0.0025,,1.0,0.6,4792.01,500.0,0.0024999997,500,0.174099389670445,4999.568294869812,2,4999.568294869812,500.0,0.0025,0.174099389670445,4999.568294869812,1.0
4997.9517,494.8672642521404,1.1264963,30.038229,100,0.33230543,4.1570622e-08,0.00225472,0.010376736,1.0083429,0.6,4814.6177,499.5,0.002,500,2602.8456421118276,4994.50903578174,1,4994.50903578174,495.8630826663489,0.0006651205,2602.8456421118276,4994.50903578174,0.99923384
4999.6304,100.0,1.0,0.38028136,100,1.0,3.5044917e-18,0.01,,1.0,0.6,4591.3823,500.0,0.009999998,500,0.14608192170989273,4999.630744770441,2,4999.630744770441,500.0,0.01,0.14608192170989273,4999.630744770441,1.0
4999.574,200.00000010221265,1.0,0.46013048,100,1.0,2.179301e-19,0.005,,1.0,0.6,4710.899,500.0,0.0049999994,500,0.27519588309858173,4999.517685379906,2,4999.517685379906,500.0,0.005,0.27519588309858173,4999.517685379906,1.0
4999.599,299.999969473632,1.0,0.4251948,100,1.0,5.4391416e-20,0.0033333334,,1.0,0.6,4763.897,500.0,0.0033333336,500,0.11625273196258958,4999.649880940837,2,4999.649880940837,500.0,0.0033333334,0.11625273196258958,4999.649880940837,1.0
4999.5825,400.0,1.0,0.43143907,100,1.0,5.434597e-20,0.0025,,1.0,0.6,4795.4585,500.0,0.0024999997,500,0.20073724079766952,4999.531738670455,2,4999.531738670455,500.0,0.0025,0.20073724079766952,4999.531738670455,1.0
4999.585,500.00000664260017,1.0,0.42932257,100,1.0,5.431875e-20,0.002,,1.0,0.6,4817.0107,500.0,0.0020000003,500,0.17874665641357831,4999.591045413614,1,4999.591045413614,500.0,0.002,0.17874665641357831,4999.591045413614,1.0
4998.8447,100.0,1.0,7.989684,100,1.0,3.5044917e-18,0.01,,1.0,0.6,4590.5967,499.93,0.009999998,500,64.48015139017728,4998.844893307314,2,4998.844893307314,500.0,0.01,64.48015139017728,4998.844893307314,1.0
4989.1816,200.00000010221265,1.0,141.15836,100,1.0,2.179301e-19,0.005,,1.0,0.6,4700.5063,498.01,0.0049999994,500,40000.78546857152,4979.518501959122,2,4979.518501959122,500.0,0.005,40000.78546857152,4979.518501959122,1.0
4992.636,299.999969473632,1.0,115.35901,100,1.0,5.4391416e-20,0.0033333334,,1.0,0.6,4756.934,500.0,0.0033333336,500,0.16043575491380674,4999.543463478493,2,4999.543463478493,500.0,0.0033333334,0.16043575491380674,4999.543463478493,1.0
4994.3877,400.0,1.0,99.95005,100,1.0,5.434597e-20,0.0025,,1.0,0.6,4790.2637,500.0,0.0024999997,500,0.11556097027489654,4999.643173551786,2,4999.643173551786,500.0,0.0025,0.11556097027489654,4999.643173551786,1.0
4997.851,495.7515749023766,1.1380262,36.646103,100,0.4097759,3.4346954e-08,0.0022691851,0.008638791,1.0091028,0.6,4814.4478,500.0,0.002,500,0.12093371070869256,4999.6442168959065,1,4999.6442168959065,495.4896462691885,0.00081707904,0.12093371070869256,4999.6442168959065,1.0030264
4999.5547,100.0,1.0,0.47080025,100,1.0,3.5044917e-18,0.01,,1.0,0.6,4591.306,500.0,0.009999998,500,0.22390710549405937,4999.554387674397,2,4999.554387674397,500.0,0.01,0.22390710549405937,4999.554387674397,1.0
4999.529,200.00000010221265,1.0,0.46227303,100,1.0,2.179301e-19,0.005,,1.0,0.6,4710.8535,500.0,0.0049999994,500,0.2065166552636991,4999.503522680413,2,4999.503522680413,500.0,0.005,0.2065166552636991,4999.503522680413,1.0
4999.5405,299.999969473632,1.0,0.45279157,100,1.0,5.4391416e-20,0.0033333334,,1.0,0.6,4763.8384,500.0,0.0033333336,500,0.18880984441911217,4999.562059022498,2,4999.562059022498,500.0,0.0033333334,0.18880984441911217,4999.562059022498,1.0
4999.553,400.0,1.0,0.43962783,100,1.0,5.434597e-20,0.0025,,1.0,0.6,4795.429,500.0,0.0024999997,500,0.1575497592459812,4999.592305576623,2,4999.592305576623,500.0,0.0025,0.1575497592459812,4999.592305576623,1.0
4999.552,499.99994737162154,1.0002987,0.44308767,100,0.99911636,1.6354984e-13,0.0020006234,4.0885876e-08,1.0,0.6,4816.9775,500.0,0.0019999999,500,0.21080147724909293,4999.54007553966,1,4999.54007553966,500.0,0.0019982585,0.21080147724909293,4999.54007553966,0.99998707
4949.6157,100.0,1.0,497.45538,100,1.0,3.5044917e-18,0.01,,1.0,0.6,4541.367,495.01,0.009999998,500,249961.44671103786,4949.616101940841,2,4949.616101940841,500.0,0.01,249961.44671103786,4949.616101940841,1.0
4974.5596,200.00000010221265,1.0,352.6375,100,1.0,2.179301e-19,0.005,,1.0,0.6,4685.8843,500.0,0.0049999994,500,0.1821166910851172,4999.504713437907,2,4999.504713437907,500.0,0.005,0.1821166910851172,4999.504713437907,1.0
4982.916,299.999969473632,1.0,288.1698,100,1.0,5.4391416e-20,0.0033333334,,1.0,0.6,4747.214,500.0,0.0033333336,500,0.17371445995971585,4999.6266124832255,2,4999.6266124832255,500.0,0.0033333334,0.17371445995971585,4999.6266124832255,1.0
4987.093,400.0,1.0,249.6673,100,1.0,5.434597e-20,0.0025,,1.0,0.6,4782.9688,500.0,0.0024999997,500,0.19380968086316797,4999.624840643115,2,4999.624840643115,500.0,0.0025,0.19380968086316797,4999.624840643115,1.0
4992.1055,493.8608460205546,1.2885525,167.43776,100,0.4567858,4.9823292e-08,0.0025472033,0.012749978,1.0132403,0.6,4808.3267,500.0,0.002,500,0.18385021674243754,4999.626520891419,1,4999.626520891419,493.4663391875173,0.0009029716,0.18385021674243754,4999.626520891419,1.011739
4999.5825,100.0,1.0,0.47680235,100,1.0,3.5044917e-18,0.01,,1.0,0.6,4591.334,500.0,0.009999998,500,0.22964664563714166,4999.582574001319,2,4999.582574001319,500.0,0.01,0.22964664563714166,4999.582574001319,1.0
4974.6035,200.00000010221265,1.0,352.6406,100,1.0,2.179301e-19,0.005,,1.0,0.6,4685.928,495.01,0.0049999994,500,249962.26814573724,4949.624916621475,2,4949.624916621475,500.0,0.005,249962.26814573724,4949.624916621475,1.0
4982.935,299.999969473632,1.0,288.1709,100,1.0,5.4391416e-20,0.0033333334,,1.0,0.6,4747.233,500.0,0.0033333336,500,0.19594998780969194,4999.596361750305,2,4999.596361750305,500.0,0.0033333334,0.19594998780969194,4999.596361750305,1.0
4987.1104,400.0,1.0,249.66817,100,1.0,5.434597e-20,0.0025,,1.0,0.6,4782.9863,500.0,0.0024999997,500,0.1252350177971198,4999.637813133565,2,4999.637813133565,500.0,0.0025,0.1252350177971198,4999.637813133565,1.0
4994.269,488.95505022979364,1.2802696,119.39492,100,0.2392696,9.053649e-08,0.0025588186,0.022664575,1.0221175,0.6,4809.687,500.0,0.0019999999,500,0.10903956822610936,4999.632054019497,1,4999.632054019497,489.18055133906677,0.00047821764,0.10903956822610936,4999.632054019497,1.0006725
4998.507,100.0,1.0,9.988795,100,1.0,3.5044917e-18,0.01,,1.0,0.6,4590.259,499.91,0.009999998,500,100.78379268326735,4998.5069740659665,2,4998.5069740659665,500.0,0.01,100.78379268326735,4998.5069740659665,1.0
4997.713,200.00000010221265,1.0,20.29953,100,1.0,2.179301e-19,0.005,,1.0,0.6,4709.0376,499.74,0.0049999994,500,730.4085305042687,4996.918786390551,2,4996.918786390551,500.0,0.005,730.4085305042687,4996.918786390551,1.0
4998.3403,299.999969473632,1.0,16.599676,100,1.0,5.4391416e-20,0.0033333334,,1.0,0.6,4762.638,500.0,0.0033333336,500,0.14679299813798946,4999.594622242712,2,4999.594622242712,500.0,0.0033333334,0.14679299813798946,4999.594622242712,1.0
4998.6533,400.0,1.0,14.387377,100,1.0,5.434597e-20,0.0025,,1.0,0.6,4794.5293,500.0,0.0024999997,500,0.16263111784113646,4999.5931132696805,2,4999.5931132696805,500.0,0.0025,0.16263111784113646,4999.5931132696805,1.0
4998.9463,499.69102127959826,1.0265045,10.815108,100,0.82439286,2.4788258e-09,0.0020541167,0.0006190383,1.0005485,0.6,4816.3223,500.0,0.002,500,0.15611913425943666,4999.581733569901,1,4999.581733569901,499.725909363153,0.0016496752,0.15611913425943666,4999.581733569901,0.9994608
4999.5186,100.0,1.0,0.44375566,100,1.0,3.5044917e-18,0.01,,1.0,0.6,4591.2705,500.0,0.009999998,500,0.19891335270450974,4999.518256787395,2,4999.518256787395,500.0,0.01,0.19891335270450974,4999.518256787395,1.0
4987.6533,200.00000010221265,1.0,167.96133,100,1.0,2.179301e-19,0.005,,1.0,0.6,4698.978,497.63,0.0049999994,500,56707.362992347,4975.788938724822,2,4975.788938724822,500.0,0.005,56707.362992347,4975.788938724822,1.0
4991.6094,299.999969473632,1.0,137.2542,100,1.0,5.4391416e-20,0.0033333334,,1.0,0.6,4755.907,500.0,0.0033333336,500,0.2389843144426761,4999.5206658971765,2,4999.5206658971765,500.0,0.0033333334,0.2389843144426761,4999.5206658971765,1.0
4993.618,400.0,1.0,118.91669,100,1.0,5.434597e-20,0.0025,,1.0,0.6,4789.494,500.0,0.0024999997,500,0.1510376195223732,4999.644881232274,2,4999.644881232274,500.0,0.0025,0.1510376195223732,4999.644881232274,1.0
4998.004,493.02287075281373,1.1228377,35.21531,100,0.32734817,5.6720566e-08,0.0022675288,0.013908134,1.0110141,0.6,4814.4272,500.0,0.002,500,0.168650523533249,4999.581387879636,1,4999.581387879636,494.55294251232846,0.00066106743,0.168650523533249,4999.581387879636,0.9903624
4997.896,100.0,1.0,16.936111,100,1.0,3.5044917e-18,0.01,,1.0,0.6,4589.648,499.84,0.009999998,500,289.7288080771351,4997.89565330232,2,4997.89565330232,500.0,0.01,289.7288080771351,4997.89565330232,1.0
4998.741,200.00000010221265,1.0,12.008519,100,1.0,2.179301e-19,0.005,,1.0,0.6,4710.066,500.0,0.0049999994,500,0.14691990595907856,4999.587875014781,2,4999.587875014781,500.0,0.005,0.14691990595907856,4999.587875014781,1.0
4999.016,299.999969473632,1.0,9.816344,100,1.0,5.4391416e-20,0.0033333334,,1.0,0.6,4763.314,500.0,0.0033333336,500,0.22234513983856657,4999.565727991312,2,4999.565727991312,500.0,0.0033333334,0.22234513983856657,4999.565727991312,1.0
4999.1587,400.0,1.0,8.507298,100,1.0,5.434597e-20,0.0025,,1.0,0.6,4795.0347,500.0,0.0024999997,500,0.17326462281157912,4999.585732562961,2,4999.585732562961,500.0,0.0025,0.17326462281157912,4999.585732562961,1.0
4999.2954,499.88778777070127,1.0175079,6.444575,100,0.84642404,8.99932e-10,0.002033181,0.00022538927,1.0002395,0.6,4816.699,500.0,0.002,500,0.20510136716714322,4999.57616389775,1,4999.57616389775,499.8802829398601,0.0016913217,0.20510136716714322,4999.57616389775,1.0009024
4999.601,100.0,1.0,0.40427557,100,1.0,3.5044917e-18,0.01,,1.0,0.6,4591.353,500.0,0.009999998,500,0.16509047207921576,4999.601092104554,2,4999.601092104554,500.0,0.01,0.16509047207921576,4999.601092104554,1.0
4999.5825,200.00000010221265,1.0,0.41954467,100,1.0,2.179301e-19,0.005,,1.0,0.6,4710.907,500.0,0.0049999994,500,0.1898128310706686,4999.564500266617,2,4999.564500266617,500.0,0.005,0.1898128310706686,4999.564500266617,1.0
4999.5903,299.999969473632,1.0,0.40595588,100,1.0,5.4391416e-20,0.0033333334,,1.0,0.6,4763.888,500.0,0.0033333336,500,0.14349179292420242,4999.604886897202,2,4999.604886897202,500.0,0.0033333334,0.14349179292420242,4999.604886897202,1.0
4987.091,400.0,1.0,249.66714,100,1.0,5.434597e-20,0.0025,,1.0,0.6,4782.967,495.01,0.0024999997,500,249959.18478483075,4949.59421055158,2,4949.59421055158,500.0,0.0025,249959.18478483075,4949.59421055158,1.0
4990.892,496.38321696205344,1.4755988,194.37874,100,0.71892816,2.9203077e-08,0.002952989,0.0072919144,1.0069475,0.6,4807.6846,500.0,0.002,500,0.1754687775752966,4999.565073168153,1,4999.565073168153,496.55020878695206,0.0014387291,0.1754687775752966,4999.565073168153,0.99939334
4999.596,100.0,1.0,0.38398236,100,1.0,3.5044917e-18,0.01,,1.0,0.6,4591.348,500.0,0.009999998,500,0.14893459918366028,4999.596549712247,2,4999.596549712247,500.0,0.01,0.14893459918366028,4999.596549712247,1.0
4999.633,200.00000010221265,1.0,0.38625863,100,1.0,2.179301e-19,0.005,,1.0,0.6,4710.9575,500.0,0.0049999994,500,0.14972825610559726,4999.670321188106,2,4999.670321188106,500.0,0.005,0.14972825610559726,4999.670321188106,1.0
4999.6196,299.999969473632,1.0,0.4044816,100,1.0,5.4391416e-20,0.0033333334,,1.0,0.6,4763.9175,500.0,0.0033333336,500,0.19319292497227147,4999.591805301283,2,4999.591805301283,500.0,0.0033333334,0.19319292497227147,4999.591805301283,1.0
4999.615,400.0,1.0,0.4039109,100,1.0,5.434597e-20,0.0025,,1.0,0.6,4795.491,500.0,0.0024999997,500,0.1631683284750826,4999.602026991867,2,4999.602026991867,500.0,0.0025,0.1631683284750826,4999.602026991867,1.0
4999.6226,499.99983032524415,1.0013994,0.39432216,100,0.99781084,1.0273071e-12,0.0020028749,2.5680833e-07,1.0000002,0.6,4817.0483,500.0,0.002,500,0.12580935979500557,4999.648643523003,1,4999.648643523003,499.99988079073887,0.0019956974,0.12580935979500557,4999.648643523003,0.99996203
4999.5728,100.0,1.0,0.40038544,100,1.0,3.5044917e-18,0.01,,1.0,0.6,4591.3247,500.0,0.009999998,500,0.16191781781697204,4999.5729651957545,2,4999.5729651957545,500.0,0.01,0.16191781781697204,4999.5729651957545,1.0
4999.589,200.00000010221265,1.0,0.39279124,100,1.0,2.179301e-19,0.005,,1.0,0.6,4710.9136,500.0,0.0049999994,500,0.14926867099473803,4999.60432435474,2,4999.60432435474,500.0,0.005,0.14926867099473803,4999.60432435474,1.0
4999.57,299.999969473632,1.0,0.43012875,100,1.0,5.4391416e-20,0.0033333334,,1.0,0.6,4763.8677,500.0,0.0033333336,500,0.24683183675826934,4999.532568012384,2,4999.532568012384,500.0,0.0033333334,0.24683183675826934,4999.532568012384,1.0
4999.5796,400.0,1.0,0.42356956,100,1.0,5.434597e-20,0.0025,,1.0,0.6,4795.4556,500.0,0.0024999997,500,0.16313085337327043,4999.608394801814,2,4999.608394801814,500.0,0.0025,0.16313085337327043,4999.608394801814,1.0
4999.5693,499.9999403574507,1.000404,0.43740326,100,0.9993622,1.03762674e-13,0.002000814,2.5940025e-08,1.0,0.6,4816.995,500.0,0.002,500,0.23915457147743754,4999.52355585563,1,4999.52355585563,500.0,0.0019987305,0.23915457147743754,4999.52355585563,0.99999696
4999.54,100.0,1.0,0.48888057,100,1.0,3.5044917e-18,0.01,,1.0,0.6,4591.292,500.0,0.009999998,500,0.2414236570879582,4999.53972378445,2,4999.53972378445,500.0,0.01,0.2414236570879582,4999.53972378445,1.0
4999.5903,200.00000010221265,1.0,0.43958083,100,1.0,2.179301e-19,0.005,,1.0,0.6,4710.915,500.0,0.0049999994,500,0.1437334424854329,4999.641374151922,2,4999.641374151922,500.0,0.005,0.1437334424854329,4999.641374151922,1.0
4999.605,299.999969473632,1.0,0.43158546,100,1.0,5.4391416e-20,0.0033333334,,1.0,0.6,4763.903,500.0,0.0033333336,500,0.17289315522058016,4999.632364400761,2,4999.632364400761,500.0,0.0033333334,0.17289315522058016,4999.632364400761,1.0
4999.604,400.0,1.0,0.43492994,100,1.0,5.434597e-20,0.0025,,1.0,0.6,4795.48,500.0,0.0024999997,500,0.19986229196732883,4999.603637966936,2,4999.603637966936,500.0,0.0025,0.19986229196732883,4999.603637966936,1.0
4999.607,500.00000664260017,1.0,0.4358929,100,1.0,5.431875e-20,0.002,,1.0,0.6,4817.0327,500.0,0.0020000003,500,0.1952409729603369,4999.614733912255,1,4999.614733912255,500.0,0.002,0.1952409729603369,4999.614733912255,1.0
4999.6396,100.0,1.0,0.36209795,100,1.0,3.5044917e-18,0.01,,1.0,0.6,4591.3916,500.0,0.009999998,500,0.13241960238246642,4999.639740248735,2,4999.639740248735,500.0,0.01,0.13241960238246642,4999.639740248735,1.0
4999.645,200.00000010221265,1.0,0.3700676,100,1.0,2.179301e-19,0.005,,1.0,0.6,4710.9697,500.0,0.0049999994,500,0.14415582785800718,4999.650739388234,2,4999.650739388234,500.0,0.005,0.14415582785800718,4999.650739388234,1.0
4999.625,299.999969473632,1.0,0.39061183,100,1.0,5.4391416e-20,0.0033333334,,1.0,0.6,4763.923,500.0,0.0033333336,500,0.18300358666735322,4999.582226276253,2,4999.582226276253,500.0,0.0033333334,0.18300358666735322,4999.582226276253,1.0
4999.63,400.0,1.0,0.3874251,100,1.0,5.434597e-20,0.0025,,1.0,0.6,4795.506,500.0,0.0024999997,500,0.1437603303859149,4999.64497028599,2,4999.64497028599,500.0,0.0025,0.1437603303859149,4999.64497028599,1.0
4999.625,500.00000664260017,1.0,0.38826743,100,1.0,5.431875e-20,0.002,,1.0,0.6,4817.051,500.0,0.0020000003,500,0.15439482652748923,4999.604303363125,1,4999.604303363125,500.0,0.002,0.15439482652748923,4999.604303363125,1.0
4999.646,100.0,1.0,0.35885444,100,1.0,3.5044917e-18,0.01,,1.0,0.6,4591.398,500.0,0.009999998,500,0.13006474029067042,4999.646111492472,2,4999.646111492472,500.0,0.01,0.13006474029067042,4999.646111492472,1.0
4999.627,200.00000010221265,1.0,0.37721568,100,1.0,2.179301e-19,0.005,,1.0,0.6,4710.9517,500.0,0.0049999994,500,0.1566437740070799,4999.607801186346,2,4999.607801186346,500.0,0.005,0.1566437740070799,4999.607801186346,1.0
4999.618,299.999969473632,1.0,0.3844028,100,1.0,5.4391416e-20,0.0033333334,,1.0,0.6,4763.916,500.0,0.0033333336,500,0.159871880522849,4999.601200310019,2,4999.601200310019,500.0,0.0033333334,0.159871880522849,4999.601200310019,1.0
4999.6196,400.0,1.0,0.39132562,100,1.0,5.434597e-20,0.0025,,1.0,0.6,4795.4956,500.0,0.0024999997,500,0.1709409659675867,4999.622259479107,2,4999.622259479107,500.0,0.0025,0.1709409659675867,4999.622259479107,1.0
4999.617,500.00000964247886,1.0006491,0.40114745,100,0.9993711,2.1095606e-13,0.0020012949,5.273984e-08,1.0,0.6,4817.043,500.0,0.002,500,0.19402499658298003,4999.605080753913,1,4999.605080753913,500.0,0.0019987389,0.19402499658298003,4999.605080753913,1.0000017
4999.568,100.0,1.0,0.38761047,100,1.0,3.5044917e-18,0.01,,1.0,0.6,4591.32,500.0,0.009999998,500,0.1517720450901716,4999.568600668171,2,4999.568600668171,500.0,0.01,0.1517720450901716,4999.568600668171,1.0
4999.5977,200.00000010221265,1.0,0.37578836,100,1.0,2.179301e-19,0.005,,1.0,0.6,4710.9224,500.0,0.0049999994,500,0.13175714685072484,4999.627508399046,2,4999.627508399046,500.0,0.005,0.13175714685072484,4999.627508399046,1.0
4999.6,299.999969473632,1.0,0.4262898,100,1.0,5.4391416e-20,0.0033333334,,1.0,0.6,4763.898,500.0,0.0033333336,500,0.2653716981604077,4999.604219036536,2,4999.604219036536,500.0,0.0033333334,0.2653716981604077,4999.604219036536,1.0
4987.1167,400.0,1.0,249.66844,100,1.0,5.434597e-20,0.0025,,1.0,0.6,4782.9927,495.01,0.0024999997,500,249966.44934240548,4949.666849148923,2,4949.666849148923,500.0,0.0025,249966.44934240548,4949.666849148923,1.0
4996.5386,487.8025756988455,1.1986014,68.79814,100,0.3077013,1.00219346e-07,0.0023961607,0.025076631,1.024819,0.6,4811.7124,500.0,0.002,500,0.16657077112424867,4999.612639199344,1,4999.612639199344,487.89102463066223,0.00061513507,0.16657077112424867,4999.612639199344,1.0004349
4999.719,100.0,1.0,0.31178418,100,1.0,3.5044917e-18,0.01,,1.0,0.6,4591.471,500.0,0.009999998,500,0.09820138858512237,4999.719674408796,2,4999.719674408796,500.0,0.01,0.09820138858512237,4999.719674408796,1.0
4999.665,200.00000010221265,1.0,0.36736938,100,1.0,2.179301e-19,0.005,,1.0,0.6,4710.9897,500.0,0.0049999994,500,0.16844819669612196,4999.610533540354,2,4999.610533540354,500.0,0.005,0.16844819669612196,4999.610533540354,1.0
4999.673,299.999969473632,1.0,0.34676436,100,1.0,5.4391416e-20,0.0033333334,,1.0,0.6,4763.9707,500.0,0.0033333336,500,0.09142359575352806,4999.686709347415,2,4999.686709347415,500.0,0.0033333334,0.09142359575352806,4999.686709347415,1.0
4995.113,400.0,1.0,90.99957,100,1.0,5.434597e-20,0.0025,,1.0,0.6,4790.989,498.19,0.0024999997,500,33205.89532029814,4981.433309169107,2,4981.433309169107,500.0,0.0025,33205.89532029814,4981.433309169107,1.0
4997.705,496.3294780726014,1.1445827,43.605976,100,0.5372728,2.9640454e-08,0.0022799075,0.0074704164,1.0072602,0.6,4814.469,500.0,0.002,500,0.21862796192543177,4999.575650777591,1,4999.575650777591,496.3960636301911,0.0010701999,0.21862796192543177,4999.575650777591,1.0040607
4999.5977,100.0,1.0,0.41073143,100,1.0,3.5044917e-18,0.01,,1.0,0.6,4591.3496,500.0,0.009999998,500,0.17040269656947507,4999.598196680027,2,4999.598196680027,500.0,0.01,0.17040269656947507,4999.598196680027,1.0
4999.6084,200.00000010221265,1.0,0.38559017,100,1.0,2.179301e-19,0.005,,1.0,0.6,4710.933,500.0,0.0049999994,500,0.12971990267325662,4999.619398129932,2,4999.619398129932,500.0,0.005,0.12971990267325662,4999.619398129932,1.0
4999.6167,299.999969473632,1.0,0.37569746,100,1.0,5.4391416e-20,0.0033333334,,1.0,0.6,4763.9146,500.0,0.0033333336,500,0.12699764526856855,4999.632189719068,2,4999.632189719068,500.0,0.0033333334,0.12699764526856855,4999.632189719068,1.0
4999.6,400.0,1.0,0.38373035,100,1.0,5.434597e-20,0.0025,,1.0,0.6,4795.476,500.0,0.0024999997,500,0.1639975259665072,4999.551272966075,2,4999.551272966075,500.0,0.0025,0.1639975259665072,4999.551272966075,1.0
4999.596,499.9998190368408,1.001523,0.3898754,100,0.9967504,1.9144892e-12,0.0020030516,4.786165e-07,1.0000004,0.6,4817.022,500.0,0.002,500,0.1730181557845689,4999.574867464163,1,4999.574867464163,499.9998211861296,0.0019935062,0.1730181557845689,4999.574867464163,0.99999726
4999.4985,100.0,1.0,0.40011263,100,1.0,3.5044917e-18,0.01,,1.0,0.6,4591.2505,500.0,0.009999998,500,0.16169334645037453,4999.499105167956,2,4999.499105167956,500.0,0.01,0.16169334645037453,4999.499105167956,1.0
4999.569,200.00000010221265,1.0,0.39814597,100,1.0,2.179301e-19,0.005,,1.0,0.6,4710.8936,500.0,0.0049999994,500,0.14866203024720312,4999.638872833978,2,4999.638872833978,500.0,0.005,0.14866203024720312,4999.638872833978,1.0
