J,VarRet,MinVanillaIw,MinNormIw,AvgDiscRet,Bound,MaxNormIw,ESSRenyi,IterType,renyi2,VarDiscRet,AvgNormIw,BatchSize,VanillaAvgRet,EpsThisIter,delta,VarNormIw,MaxVanillaIw,VarJ,AvgRet,VarVanillaIw,ESSClassic,AvgVanillaIw,AvgEpLen,SamplesThisIter
184397.0,71987.7428551,4.72889e-24,2.32924e-29,733.7717897,1007.2,0.00135727,nan,1,nan,71987.7428551,8.81834e-06,100,733.7717897,630,0.5,2.23802e-09,275.558,10499.9,733.7717897,92.2479,1.80843029077,1.79033,79.3650793651,50000
193678.0,70367.099608,,,715.302817701,1029.56,0.00297633,nan,1,nan,70367.099608,8.59993e-06,100,715.302817701,646,0.5,5.11641e-09,735.167,17499.2,715.302817701,312.159,1.35298626365,2.12422,77.399380805,50000
194246.0,74515.6633695,,,731.441443143,1078.72,0.00199257,nan,1,nan,74515.6633695,8.79043e-06,100,731.441443143,632,0.5,3.43307e-09,457.759,12289.5,731.441443143,181.188,2.28923544842,2.01946,79.1139240506,50000
204153.0,82289.6925737,8.62552e-21,3.77632e-26,736.071146945,1072.72,0.00359611,nan,1,nan,82289.6925737,8.84643e-06,100,736.071146945,628,0.5,4.80915e-09,821.39,21378.2,736.071146945,250.9,1.52654870492,2.02062,79.6178343949,50000
182657.0,74291.2192047,1.56766e-18,9.07654e-24,735.634093897,992.878,0.00144283,nan,1,nan,74291.2192047,8.84643e-06,100,735.634093897,628,0.5,1.75875e-09,249.198,14291.9,735.634093897,52.4645,1.88405950037,1.52791,79.6178343949,50000
191492.0,77982.8784231,9.13479e-21,4.17991e-26,720.352606149,1056.8,0.00194702,nan,1,nan,77982.8784231,8.65351e-06,100,720.352606149,642,0.5,2.97903e-09,425.501,13288.3,720.352606149,142.278,3.15002661126,1.89114,77.8816199377,50000
191091.0,78198.331856,,,729.158898597,1000.07,0.00187363,nan,1,nan,78198.331856,8.76271e-06,100,729.158898597,634,0.5,2.15011e-09,338.598,23544.9,729.158898597,70.2203,1.5717443655,1.58358,78.8643533123,50000
206119.0,80915.0345321,3.57057e-36,1.3346e-41,733.84964294,1103.93,0.0236766,nan,1,nan,80915.0345321,8.81834e-06,100,733.84964294,630,0.5,2.22784e-08,6334.71,18289.3,733.84964294,1594.77,1.48022819171,2.35936,79.3650793651,50000
208313.0,88636.4705154,1.21085e-36,4.88072e-42,760.081422454,1162.54,0.00195533,nan,1,nan,88636.4705154,9.13743e-06,100,760.081422454,608,0.5,4.36087e-09,485.06,15806.6,760.081422454,268.363,1.14563859551,2.26672,82.2368421053,50000
188414.0,72254.251887,1.63217e-36,8.88563e-42,731.325354639,1003.13,0.00223188,nan,1,nan,72254.251887,8.79044e-06,100,731.325354639,632,0.5,2.2502e-09,409.966,16231.6,731.325354639,75.9235,2.69154439307,1.61468,79.1139240506,50000
204183.0,80730.7092558,,,743.047769872,1103.71,0.00239609,nan,1,nan,80730.7092558,8.93176e-06,100,743.047769872,622,0.5,3.49132e-09,548.51,17204.4,743.047769872,182.958,1.55659536615,2.04465,80.38585209,50000
187646.0,76959.2807611,6.49653e-25,3.06056e-30,740.733491231,1040.37,0.00208889,nan,1,nan,76959.2807611,8.90313e-06,100,740.733491231,624,0.5,2.68318e-09,443.401,11639.7,740.733491231,120.896,2.555181332,1.88983,80.1282051282,50000
198587.0,85649.8292999,3.94165e-35,1.96824e-40,743.545876656,1057.13,0.00307513,nan,1,nan,85649.8292999,8.93176e-06,100,743.545876656,622,0.5,3.17254e-09,615.836,15383.4,743.545876656,127.236,3.0099981869,1.7887,80.38585209,50000
198064.0,79051.1149877,2.6858e-22,1.24322e-27,765.364059239,1055.44,0.00314518,nan,1,nan,79051.1149877,9.19794e-06,100,765.364059239,604,0.5,3.99895e-09,679.472,14091.3,765.364059239,186.638,2.34755600218,1.98709,82.7814569536,50000
240084.0,83521.4345796,,,757.35938388,1027.64,0.063116,nan,1,nan,83521.4345796,9.10747e-06,100,757.35938388,610,0.5,1.72457e-07,32013.4,49567.1,757.35938388,44367.6,0.933952986675,4.61944,81.9672131148,50000
189245.0,79999.6861355,,,743.222279341,1043.05,0.00235789,nan,1,nan,79999.6861355,8.93176e-06,100,743.222279341,622,0.5,2.31434e-09,445.826,13683.7,743.222279341,82.7391,3.459825556,1.6888,80.38585209,50000
188583.0,80128.9230269,4.56599e-29,2.65416e-34,769.678990261,1029.91,0.0028451,nan,1,nan,80128.9230269,9.25926e-06,100,769.678990261,600,0.5,2.2495e-09,489.447,14850.1,769.678990261,66.5736,3.5588118274,1.59288,83.3333333333,50000
199525.0,80460.0345732,,,745.911443841,1087.97,0.00203893,nan,1,nan,80460.0345732,8.96057e-06,100,745.911443841,620,0.5,3.23243e-09,480.042,12054.3,745.911443841,179.178,2.4305961789,2.10966,80.6451612903,50000
198990.0,79733.4408333,,,773.19808613,1098.2,0.00136701,nan,1,nan,79733.4408333,9.29023e-06,100,773.19808613,598,0.5,2.52051e-09,282.717,10960.9,773.19808613,107.809,1.88984043665,1.92136,83.6120401338,50000
191317.0,83356.4945723,1.84126e-18,9.93097e-24,760.502191919,1069.79,0.00222331,nan,1,nan,83356.4945723,9.13743e-06,100,760.502191919,608,0.5,2.3576e-09,412.215,13819.4,760.502191919,81.0433,1.92483057483,1.69413,82.2368421053,50000
193247.0,77699.9938447,1.37825e-36,7.53338e-42,770.520980521,1064.75,0.00175325,nan,1,nan,77699.9938447,9.25926e-06,100,770.520980521,600,0.5,2.36383e-09,320.742,12790.3,770.520980521,79.1115,1.99662484191,1.6939,83.3333333333,50000
215683.0,83987.7763874,,,775.856478613,1199.78,0.00578915,nan,1,nan,83987.7763874,9.3214e-06,100,775.856478613,596,0.5,8.25309e-09,1785.9,15931.9,775.856478613,785.42,2.18844100107,2.87557,83.8926174497,50000
200789.0,75737.5364773,8.81152e-36,3.4706e-41,768.174410814,1107.75,0.00183098,nan,1,nan,75737.5364773,9.2285e-06,100,768.174410814,602,0.5,4.08127e-09,464.861,10734.1,768.174410814,263.072,1.79602648734,2.34299,83.0564784053,50000
201575.0,87829.0254488,7.31183e-25,3.87214e-30,791.689485804,1114.15,0.00138942,nan,1,nan,87829.0254488,9.51294e-06,100,791.689485804,584,0.5,2.31768e-09,262.366,11376.6,791.689485804,82.6425,1.53994032937,1.79634,85.6164383562,50000
201146.0,73755.7147871,1.60233e-30,6.73964e-36,743.16854019,1080.81,0.00250149,nan,1,nan,73755.7147871,8.93176e-06,100,743.16854019,622,0.5,4.33781e-09,594.721,18130.6,743.16854019,245.189,1.11353981245,2.1235,80.38585209,50000
199601.0,87225.6436407,4.17308e-22,1.96999e-27,786.36823026,1133.1,0.00133286,nan,1,nan,87225.6436407,9.44822e-06,100,786.36823026,588,0.5,2.45805e-09,282.344,9520.62,786.36823026,110.301,1.68372262597,2.00144,85.0340136054,50000
199099.0,73157.7303336,3.82569e-24,2.03944e-29,805.265347354,1091.22,0.0016326,nan,1,nan,73157.7303336,9.67867e-06,100,805.265347354,574,0.5,2.59532e-09,306.253,11358.4,805.265347354,91.3248,2.06490596023,1.81558,87.1080139373,50000
185965.0,66196.7151817,,,775.752561375,1037.84,0.00181436,nan,1,nan,66196.7151817,9.3214e-06,100,775.752561375,596,0.5,2.17715e-09,338.794,9350.24,775.752561375,75.913,2.44616235738,1.74058,83.8926174497,50000
188373.0,68159.1005096,2.52726e-27,1.21201e-32,764.855019592,1051.21,0.00178452,nan,1,nan,68159.1005096,9.19794e-06,100,764.855019592,604,0.5,2.8695e-09,372.104,10370.6,764.855019592,124.765,2.22790814702,1.91793,82.7814569536,50000
187610.0,62710.8436075,1.11608e-29,5.79713e-35,783.506020701,1036.35,0.00123026,nan,1,nan,62710.8436075,9.4162e-06,100,783.506020701,590,0.5,2.3124e-09,236.853,9047.72,783.506020701,85.709,1.52473493659,1.81283,84.7457627119,50000
220294.0,84977.7190872,,,778.233655156,1205.47,0.0124957,nan,1,nan,84977.7190872,9.35279e-06,100,778.233655156,594,0.5,1.43712e-08,3666.64,17909.5,778.233655156,1237.4,7.80190454767,2.74441,84.1750841751,50000
199120.0,75414.5367793,8.28557e-34,3.61261e-39,757.260836406,1075.37,0.00291305,nan,1,nan,75414.5367793,9.10747e-06,100,757.260836406,610,0.5,4.76328e-09,668.112,16540.0,757.260836406,250.558,1.71153373004,2.08881,81.9672131148,50000
203815.0,85082.1108373,2.71679e-23,1.04905e-28,755.392456834,1148.34,0.00188105,nan,1,nan,85082.1108373,9.0777e-06,100,755.392456834,612,0.5,4.2748e-09,487.144,13450.6,755.392456834,286.703,1.37130504377,2.3509,81.6993464052,50000
188168.0,73239.997803,6.56778e-36,3.29459e-41,762.529819831,1038.03,0.00134424,nan,1,nan,73239.997803,9.16758e-06,100,762.529819831,606,0.5,2.5371e-09,267.98,9869.78,762.529819831,100.829,1.54439336821,1.82759,82.5082508251,50000
193849.0,75470.341251,1.56741e-34,9.01783e-40,770.755196829,1029.04,0.00165285,nan,1,nan,75470.341251,9.25926e-06,100,770.755196829,600,0.5,2.33534e-09,287.286,18759.0,770.755196829,70.5522,1.33114900061,1.60937,83.3333333333,50000
215964.0,95985.8528388,,,783.543882388,1182.88,0.00325328,nan,1,nan,95985.8528388,9.4162e-06,100,783.543882388,590,0.5,4.7013e-09,784.847,18867.9,783.543882388,273.618,1.83500433852,2.27164,84.7457627119,50000
190922.0,65186.3256645,2.1722e-14,1.28977e-19,778.025289328,994.644,0.00208973,nan,1,nan,65186.3256645,9.35279e-06,100,778.025289328,594,0.5,2.13739e-09,351.947,19055.3,778.025289328,60.6259,1.63381009043,1.57517,84.1750841751,50000
200372.0,80386.581099,3.78865e-35,1.93055e-40,808.579526597,1118.78,0.00560957,nan,1,nan,80386.581099,9.71251e-06,100,808.579526597,572,0.5,4.91174e-09,1100.86,16154.9,808.579526597,189.164,4.05106082623,1.90604,87.4125874126,50000
201572.0,71537.9548849,8.07425e-22,3.60803e-27,797.088326719,1112.95,0.00207519,nan,1,nan,71537.9548849,9.57854e-06,100,797.088326719,580,0.5,4.36772e-09,464.397,12778.1,797.088326719,218.735,1.25638981097,2.14354,86.2068965517,50000
193161.0,76119.5471048,6.99671e-27,3.8399e-32,788.809530641,1062.97,0.00163272,nan,1,nan,76119.5471048,9.48047e-06,100,788.809530641,586,0.5,2.50936e-09,297.499,11733.0,788.809530641,83.3128,1.64862826464,1.72744,85.3242320819,50000
215028.0,94280.4805695,1.4482e-22,7.85372e-28,825.843308082,1132.88,0.00922238,nan,1,nan,94280.4805695,9.92063e-06,100,825.843308082,560,0.5,4.89056e-09,1700.57,24178.3,825.843308082,166.289,1.78963340354,1.82933,89.2857142857,50000
191414.0,75121.4385562,1.17642e-36,8.38537e-42,799.340900459,1014.87,0.00190891,nan,1,nan,75121.4385562,9.61169e-06,100,799.340900459,578,0.5,1.42091e-09,267.829,23975.2,799.340900459,27.9712,1.64647298994,1.34856,86.5051903114,50000
192307.0,66291.0959964,7.50465e-22,4.12405e-27,813.205881202,1060.22,0.00134132,nan,1,nan,66291.0959964,9.78091e-06,100,813.205881202,568,0.5,2.39301e-09,244.084,10262.4,813.205881202,79.2423,1.56332102356,1.77986,88.0281690141,50000
229402.0,96040.5849261,9.47266e-15,2.36772e-20,793.891804727,1222.61,0.0354127,nan,1,nan,96040.5849261,9.54563e-06,100,793.891804727,582,0.5,6.43983e-08,14167.7,25463.5,793.891804727,10307.6,7.01913615436,3.81897,85.910652921,50000
209588.0,85113.343759,7.84874e-29,3.74488e-34,796.944975464,1154.29,0.00224634,nan,1,nan,85113.343759,9.57854e-06,100,796.944975464,580,0.5,4.12938e-09,470.8,19513.2,796.944975464,181.388,1.60024108519,2.00753,86.2068965517,50000
220616.0,89949.1022445,6.66636e-19,3.17794e-24,834.972038554,1177.07,0.00220143,nan,1,nan,89949.1022445,1.00281e-05,100,834.972038554,554,0.5,4.43572e-09,461.793,19217.5,834.972038554,195.186,1.17646078039,2.10359,90.2527075812,50000
208588.0,81420.7497623,1.78079e-10,1.06597e-15,840.794187549,1120.43,0.00166499,nan,1,nan,81420.7497623,1.0101e-05,100,840.794187549,550,0.5,2.82801e-09,278.149,19022.1,840.794187549,78.9251,1.07504581813,1.68745,90.9090909091,50000
215646.0,90311.9032124,4.3073e-16,2.03342e-21,811.09723257,1156.91,0.00429341,nan,1,nan,90311.9032124,9.74659e-06,100,811.09723257,570,0.5,5.62078e-09,909.453,21220.0,811.09723257,252.204,1.38796838448,2.06457,87.7192982456,50000
207216.0,89985.484943,7.79598e-36,3.303e-41,797.39613547,1151.84,0.00274358,nan,1,nan,89985.484943,9.57854e-06,100,797.39613547,580,0.5,4.63512e-09,647.571,12687.1,797.39613547,258.226,2.04846356613,2.26083,86.2068965517,50000
192911.0,79325.5291634,1.69155e-13,1.05049e-18,797.538667916,1020.12,0.0039461,nan,1,nan,79325.5291634,9.57854e-06,100,797.538667916,580,0.5,2.07091e-09,635.419,19696.6,797.538667916,53.6966,1.64640213477,1.54238,86.2068965517,50000
204889.0,79491.0337285,2.01597e-22,1.01843e-27,813.502641313,1103.53,0.00284071,nan,1,nan,79491.0337285,9.78091e-06,100,813.502641313,568,0.5,4.50622e-09,562.315,16689.9,813.502641313,176.57,1.6946205717,1.93612,88.0281690141,50000
195936.0,73613.111341,,,822.469680473,1099.25,0.00168169,nan,1,nan,73613.111341,9.88533e-06,100,822.469680473,562,0.5,2.13723e-09,297.67,9190.06,822.469680473,66.9617,1.94182757523,1.74976,88.9679715302,50000
198482.0,78256.219037,3.07906e-25,1.73309e-30,819.230097763,1091.45,0.00159957,nan,1,nan,78256.219037,9.85028e-06,100,819.230097763,564,0.5,2.30424e-09,284.186,12697.3,819.230097763,72.7318,1.27543508683,1.75003,88.6524822695,50000
203775.0,73743.5098072,8.35563e-24,4.20127e-29,825.712807212,1130.87,0.00151615,nan,1,nan,73743.5098072,9.92063e-06,100,825.712807212,560,0.5,3.13888e-09,301.537,12137.7,825.712807212,124.157,1.98747966107,1.97305,89.2857142857,50000
205709.0,80928.6971925,3.96875e-19,2.34644e-24,834.739459809,1098.49,0.00205651,nan,1,nan,80928.6971925,1.00281e-05,100,834.739459809,554,0.5,2.8935e-09,347.836,15740.0,834.739459809,82.7771,1.26807225977,1.69614,90.2527075812,50000
200485.0,90123.290856,1.40467e-31,6.42372e-37,802.546074294,1145.25,0.0027591,nan,1,nan,90123.290856,9.64506e-06,100,802.546074294,576,0.5,3.88564e-09,603.331,10194.3,802.546074294,185.796,3.52115554661,2.10908,86.8055555556,50000
203240.0,89921.7887812,,,816.342603807,1159.82,0.00274653,nan,1,nan,89921.7887812,9.81547e-06,100,816.342603807,566,0.5,2.79138e-09,556.485,8750.17,816.342603807,114.593,2.07960822724,1.98875,88.3392226148,50000
206002.0,93164.886004,,,828.360836085,1162.45,0.00205105,nan,1,nan,93164.886004,9.95619e-06,100,828.360836085,558,0.5,3.31711e-09,414.448,10495.2,828.360836085,135.44,3.0555319666,2.0118,89.605734767,50000
215566.0,85492.6864497,1.40177e-19,5.77219e-25,799.115973932,1073.82,0.0185131,nan,1,nan,85492.6864497,9.61169e-06,100,799.115973932,578,0.5,2.30921e-08,4495.86,34150.3,799.115973932,1361.86,0.781372023249,2.33418,86.5051903114,50000
203419.0,94098.8881041,,,790.981472571,1134.98,0.00247145,nan,1,nan,94098.8881041,9.51294e-06,100,790.981472571,584,0.5,3.31396e-09,474.732,17553.9,790.981472571,122.276,1.63945374445,1.82731,85.6164383562,50000
188385.0,73148.4536249,6.91277e-18,4.10329e-23,797.080756908,1040.84,0.00212317,nan,1,nan,73148.4536249,9.57854e-06,100,797.080756908,580,0.5,1.83997e-09,357.688,9423.67,797.080756908,52.2217,3.9834575857,1.61369,86.2068965517,50000
209786.0,80496.2382538,3.22615e-19,1.47606e-24,834.730285891,1167.71,0.00353647,nan,1,nan,80496.2382538,1.00281e-05,100,834.730285891,554,0.5,4.29853e-09,772.951,11599.3,834.730285891,205.345,4.00476824664,2.19179,90.2527075812,50000
184353.0,62036.5027442,1.22902e-15,7.3564e-21,801.988349147,1018.64,0.00168932,nan,1,nan,62036.5027442,9.64506e-06,100,801.988349147,576,0.5,1.95775e-09,282.232,9261.88,801.988349147,54.6444,2.7228388845,1.61138,86.8055555556,50000
224453.0,91525.5402735,1.28953e-25,3.83878e-31,822.547581089,1265.91,0.00938222,nan,1,nan,91525.5402735,9.88533e-06,100,822.547581089,562,0.5,1.39556e-08,3151.69,16498.6,822.547581089,1574.8,2.12093595711,3.3207,88.9679715302,50000
205240.0,75276.2342569,5.26344e-31,2.96522e-36,843.959279109,1102.06,0.00214818,nan,1,nan,75276.2342569,1.01379e-05,100,843.959279109,548,0.5,3.10107e-09,381.315,14520.1,843.959279109,97.7099,1.57992497206,1.79954,91.2408759124,50000
206374.0,72168.615835,1.13167e-14,5.94397e-20,825.876804344,1106.05,0.0042147,nan,1,nan,72168.615835,9.92064e-06,100,825.876804344,560,0.5,4.10311e-09,802.436,19217.5,825.876804344,148.731,2.87874607789,1.88879,89.2857142857,50000
215497.0,92229.5818705,1.82394e-17,7.74303e-23,847.83483706,1217.32,0.00511601,nan,1,nan,92229.5818705,1.0175e-05,100,847.83483706,546,0.5,7.31844e-09,1205.12,12856.3,847.83483706,406.087,5.08183398634,2.39682,91.5750915751,50000
199287.0,77375.2403189,1.80845e-36,8.83939e-42,788.812748895,1130.06,0.00153189,nan,1,nan,77375.2403189,9.48047e-06,100,788.812748895,586,0.5,3.48011e-09,313.432,13158.5,788.812748895,145.688,1.06344078966,1.93974,85.3242320819,50000
222387.0,83010.2887205,9.82513e-21,3.14435e-26,817.593395304,1111.9,0.0443308,nan,1,nan,83010.2887205,9.81547e-06,100,817.593395304,566,0.5,8.64161e-08,13852.0,30799.1,817.593395304,8437.43,1.10231352841,3.06704,88.3392226148,50000
202944.0,82824.2201874,4.14532e-32,1.8444e-37,819.411415515,1133.72,0.00145732,nan,1,nan,82824.2201874,9.85028e-06,100,819.411415515,564,0.5,3.24063e-09,327.535,9036.19,819.411415515,163.696,2.41111368766,2.21387,88.6524822695,50000
208311.0,81973.5998117,2.2081e-24,8.88603e-30,805.770010438,1165.25,0.00388917,nan,1,nan,81973.5998117,9.67867e-06,100,805.770010438,574,0.5,5.33881e-09,966.425,12523.0,805.770010438,329.66,2.52708452572,2.40506,87.1080139373,50000
201612.0,88863.2669173,,,799.922673808,1147.62,0.00187521,nan,1,nan,88863.2669173,9.61169e-06,100,799.922673808,578,0.5,3.02553e-09,400.699,11034.0,799.922673808,138.146,3.2531380479,2.05385,86.5051903114,50000
215107.0,97063.130027,1.30479e-25,6.17336e-31,847.674697084,1237.96,0.003126,nan,1,nan,97063.130027,1.0175e-05,100,847.674697084,546,0.5,4.78546e-09,660.706,14045.2,847.674697084,213.778,2.14248980213,2.15057,91.5750915751,50000
231015.0,94305.9641455,1.7381e-10,6.9757e-16,859.801310116,1199.96,0.00940572,nan,1,nan,94305.9641455,1.03263e-05,100,859.801310116,538,0.5,1.59941e-08,2343.57,24875.6,859.801310116,992.962,0.993745380766,2.57295,92.936802974,50000
216133.0,98738.4927031,2.58973e-25,1.32951e-30,837.779779012,1212.0,0.00296336,nan,1,nan,98738.4927031,1.00644e-05,100,837.779779012,552,0.5,3.74541e-09,577.229,15447.4,837.779779012,142.111,2.06967487097,1.96043,90.5797101449,50000
205583.0,84376.1564032,9.76577e-25,4.68336e-30,840.767869568,1163.8,0.00195083,nan,1,nan,84376.1564032,1.0101e-05,100,840.767869568,550,0.5,3.40234e-09,406.788,9450.58,840.767869568,147.937,3.61696953859,2.10627,90.9090909091,50000
228222.0,108470.53415,,,879.16817934,1314.24,0.00321133,nan,1,nan,108470.53415,1.05619e-05,100,879.16817934,526,0.5,4.85174e-09,706.022,12512.6,879.16817934,234.512,2.63697054837,2.32207,95.0570342205,50000
207035.0,86645.3761977,6.59723e-16,3.01314e-21,834.894571799,1187.17,0.00164037,nan,1,nan,86645.3761977,1.00281e-05,100,834.894571799,554,0.5,3.53255e-09,359.157,10297.0,834.894571799,169.346,1.48981637413,2.19564,90.2527075812,50000
219723.0,92903.47972,4.32799e-21,1.92493e-26,834.553137792,1183.84,0.0219136,nan,1,nan,92903.47972,1.00281e-05,100,834.553137792,554,0.5,1.76658e-08,4927.05,24907.2,834.553137792,893.053,1.73678729471,2.2547,90.2527075812,50000
216488.0,100820.978103,4.99587e-32,2.48426e-37,865.533663452,1243.06,0.00221392,nan,1,nan,100820.978103,1.04037e-05,100,865.533663452,534,0.5,3.64316e-09,445.221,11022.7,865.533663452,147.335,2.52295019469,2.09219,93.6329588015,50000
223285.0,95128.6835116,8.52891e-32,3.64234e-37,856.786990371,1244.22,0.00368553,nan,1,nan,95128.6835116,1.02881e-05,100,856.786990371,540,0.5,6.56831e-09,863.006,13651.9,856.786990371,360.148,2.92815047957,2.40906,92.5925925926,50000
207289.0,81244.9869431,3.50904e-21,1.96472e-26,840.357436416,1118.0,0.00216198,nan,1,nan,81244.9869431,1.0101e-05,100,840.357436416,550,0.5,3.2594e-09,386.134,20360.8,840.357436416,103.971,1.45976668737,1.80406,90.9090909091,50000
223868.0,99423.8056118,3.67206e-31,1.49035e-36,853.457588558,1259.84,0.00661272,nan,1,nan,99423.8056118,1.02501e-05,100,853.457588558,542,0.5,5.96341e-09,1629.3,14511.1,853.457588558,362.023,2.68229362087,2.52551,92.2509225092,50000
204459.0,86242.4457869,1.01702e-19,5.88699e-25,850.651133984,1128.5,0.00189086,nan,1,nan,86242.4457869,1.02124e-05,100,850.651133984,544,0.5,2.56384e-09,326.659,14333.5,850.651133984,76.5179,1.45452163789,1.76427,91.9117647059,50000
226078.0,105274.402842,2.03958e-13,1.13398e-18,903.404508368,1281.44,0.00534645,nan,1,nan,105274.402842,1.08507e-05,100,903.404508368,512,0.5,4.79109e-09,961.615,16979.8,903.404508368,154.991,1.47327205925,1.95161,97.65625,50000
234792.0,114148.854459,4.82561e-30,1.69973e-35,853.852323945,1343.33,0.00868641,nan,1,nan,114148.854459,1.02501e-05,100,853.852323945,542,0.5,1.13248e-08,2466.1,17889.5,853.852323945,912.797,3.83220106763,2.91004,92.2509225092,50000
270000.0,111497.834242,1.1775e-23,1.05264e-29,869.478231352,1292.22,0.12633,nan,1,nan,111497.834242,1.04428e-05,100,869.478231352,532,0.5,4.21189e-07,141314.0,37665.6,869.478231352,527035.0,1.61354565986,11.6815,93.984962406,50000
239517.0,103588.172813,2.66192e-29,8.15363e-35,843.832490946,1315.41,0.015437,nan,1,nan,103588.172813,1.01379e-05,100,843.832490946,548,0.5,2.1079e-08,5039.73,20662.7,843.832490946,2246.65,4.12954512473,3.30971,91.2408759124,50000
233565.0,94138.5772047,9.19791e-27,3.10273e-32,853.290990332,1301.3,0.0253116,nan,1,nan,94138.5772047,1.02501e-05,100,853.290990332,542,0.5,4.28984e-08,7503.51,20556.5,853.290990332,3769.93,5.12085794318,3.0386,92.2509225092,50000
210668.0,90417.2228618,8.59738e-25,4.09572e-30,831.827078705,1193.84,0.00255734,nan,1,nan,90417.2228618,9.99201e-06,100,831.827078705,556,0.5,4.14064e-09,536.814,14343.2,831.827078705,182.448,2.01011480016,2.09744,89.928057554,50000
211433.0,97663.5965106,6.00468e-11,3.07373e-16,832.104429753,1188.24,0.00548878,nan,1,nan,97663.5965106,9.99201e-06,100,832.104429753,556,0.5,4.61948e-09,1072.26,17851.7,832.104429753,176.296,2.48163028555,1.95199,89.928057554,50000
205481.0,85904.1276349,3.50736e-10,1.972e-15,850.452820747,1158.93,0.00327335,nan,1,nan,85904.1276349,1.02124e-05,100,850.452820747,544,0.5,3.17767e-09,582.191,12655.5,850.452820747,100.52,2.7588564389,1.81636,91.9117647059,50000
225344.0,119452.526759,2.62966e-18,1.20468e-23,859.536052324,1339.34,0.00284147,nan,1,nan,119452.526759,1.03263e-05,100,859.536052324,538,0.5,5.38528e-09,620.255,15035.9,859.536052324,256.604,2.02241772867,2.2541,92.936802974,50000
