renyi2,VanillaAvgRet,MinVanillaIw,MaxNormIw,VarNormIw,AvgNormIw,SamplesThisIter,VarDiscRet,VarJ,BatchSize,AvgRet,Bound,delta,ESSClassic,VarRet,MinNormIw,IterType,AvgDiscRet,AvgEpLen,EpsThisIter,ESSRenyi,AvgVanillaIw,VarVanillaIw,MaxVanillaIw,J
nan,86.1310234709,1.39978e-05,0.000344578,2.47812e-09,5.52486e-05,50000,30.1501885222,68.4201,100,86.1310234709,83.7473,0.8,0.948448251913,30.1501885222,8.07689e-10,1,86.1310234709,500.0,100,nan,0.957494,0.744306,5.97175,16141.2
nan,83.8966977345,2.98613e-08,0.000385688,3.45579e-09,5.52486e-05,50000,136.671781775,66.441,100,83.8966977345,83.8819,0.8,1.13094712925,136.671781775,1.85284e-12,1,83.8966977345,500.0,100,nan,0.890415,0.897613,6.21595,16192.8
nan,86.5527692013,7.27251e-05,0.000312754,1.85762e-09,5.52486e-05,50000,26.5287686277,61.2735,100,86.5527692013,83.9113,0.8,0.88345220385,26.5287686277,4.02469e-09,1,86.5527692013,500.0,100,nan,0.998329,0.606545,5.6514,16140.2
nan,84.5142593363,1.81629e-06,0.000341719,2.96791e-09,5.52486e-05,50000,48.9634782608,66.8576,100,84.5142593363,83.1683,0.8,0.956555972141,48.9634782608,1.09018e-10,1,84.5142593363,500.0,100,nan,0.920467,0.823805,5.6932,16026.7
nan,85.8515664164,2.02288e-06,0.000357373,2.718e-09,5.52486e-05,50000,25.3701044476,72.6188,100,85.8515664164,83.5562,0.8,0.864794561133,25.3701044476,1.07917e-10,1,85.8515664164,500.0,100,nan,1.03562,0.955011,6.69887,16118.4
nan,85.5738248892,9.99761e-05,0.000258048,1.91864e-09,5.52486e-05,50000,21.6039297067,48.0501,100,85.5738248892,83.0574,0.8,1.13940875616,21.6039297067,5.63871e-09,1,85.5738248892,500.0,100,nan,0.979576,0.603152,4.57528,15939.9
nan,85.9813280512,1.13057e-08,0.00029583,2.32897e-09,5.52486e-05,50000,28.4534943755,55.2321,100,85.9813280512,83.7307,0.8,1.0225062672,28.4534943755,6.681e-13,1,85.9813280512,500.0,100,nan,0.93493,0.666929,5.0061,16088.9
nan,86.6435157896,1.25367e-05,0.000305,2.61603e-09,5.52486e-05,50000,27.3378202764,59.0537,100,86.6435157896,84.3271,0.8,1.08163996217,27.3378202764,6.71253e-10,1,86.6435157896,500.0,100,nan,1.03185,0.912502,5.69633,16239.2
nan,86.1502271405,4.08603e-08,0.000386981,3.00908e-09,5.52486e-05,50000,31.816966036,72.4368,100,86.1502271405,84.1241,0.8,0.944884054774,31.816966036,2.25982e-12,1,86.1502271405,500.0,100,nan,0.998964,0.983763,6.9971,16248.5
nan,87.2080121067,0.000115406,0.000293748,2.05025e-09,5.52486e-05,50000,29.0309709025,58.1012,100,87.2080121067,84.7562,0.8,1.1458531825,29.0309709025,6.41944e-09,1,87.2080121067,500.0,100,nan,0.993236,0.662626,5.28088,16284.3
nan,85.0592071946,2.39935e-05,0.000291964,2.54655e-09,5.52486e-05,50000,68.3068402314,55.8844,100,85.0592071946,83.8004,0.8,0.97071993843,68.3068402314,1.45322e-09,1,85.0592071946,500.0,100,nan,0.912185,0.694187,4.82049,16110.1
nan,87.2538232848,2.15211e-05,0.000256172,2.1325e-09,5.52486e-05,50000,25.3220049832,54.6164,100,87.2538232848,84.7253,0.8,0.942238003876,25.3220049832,1.19811e-09,1,87.2538232848,500.0,100,nan,0.992408,0.688059,4.6015,16300.7
nan,87.1120390387,0.000335667,0.000224244,1.72898e-09,5.52486e-05,50000,21.7965505114,48.7192,100,87.1120390387,84.4414,0.8,0.91835995642,21.7965505114,1.92957e-08,1,87.1120390387,500.0,100,nan,0.961105,0.523225,3.90095,16203.4
nan,85.5740443958,0.000351822,0.000258908,1.84432e-09,5.52486e-05,50000,32.0273332528,54.3152,100,85.5740443958,83.096,0.8,0.929422737791,32.0273332528,2.13811e-08,1,85.5740443958,500.0,100,nan,0.909105,0.49937,4.26027,15961.6
nan,86.886468053,0.000563632,0.000227234,1.22532e-09,5.52486e-05,50000,19.6697383673,42.0435,100,86.886468053,83.8825,0.8,1.02548029389,19.6697383673,3.34308e-08,1,86.886468053,500.0,100,nan,0.931473,0.348296,3.83108,16070.0
nan,86.711958555,0.000298602,0.000257364,2.27843e-09,5.52486e-05,50000,24.6271389627,58.0705,100,86.711958555,84.3348,0.8,0.822499681282,24.6271389627,1.65198e-08,1,86.711958555,500.0,100,nan,0.998645,0.744415,4.65198,16216.6
nan,86.7669243289,5.472e-05,0.00024767,1.61044e-09,5.52486e-05,50000,44.685656413,54.3072,100,86.7669243289,84.1486,0.8,0.932288353909,44.685656413,3.08058e-09,1,86.7669243289,500.0,100,nan,0.981376,0.508128,4.39933,16150.9
nan,88.1657935643,0.00271744,0.000253729,1.58628e-09,5.52486e-05,50000,16.9952051238,50.7243,100,88.1657935643,85.0782,0.8,0.802602501206,16.9952051238,1.51842e-07,1,88.1657935643,500.0,100,nan,0.988757,0.508061,4.54085,16336.0
nan,85.5355858891,2.6775e-06,0.00033744,2.64981e-09,5.52486e-05,50000,56.4732262362,56.336,100,85.5355858891,83.981,0.8,1.1701036454,56.4732262362,1.50464e-10,1,85.5355858891,500.0,100,nan,0.983147,0.83909,6.00474,16149.6
nan,87.7584520076,0.00380859,0.000227835,1.25426e-09,5.52486e-05,50000,19.5348060693,48.3899,100,87.7584520076,84.5542,0.8,0.809828221104,19.5348060693,2.1052e-07,1,87.7584520076,500.0,100,nan,0.999521,0.410515,4.12183,16217.4
nan,87.0922867103,4.38814e-05,0.000279092,1.73339e-09,5.52486e-05,50000,27.1625127551,47.7932,100,87.0922867103,84.5097,0.8,1.20454635176,27.1625127551,2.34614e-09,1,87.0922867103,500.0,100,nan,1.03335,0.606386,5.22003,16207.8
nan,87.7887170129,0.00035607,0.000247623,1.67538e-09,5.52486e-05,50000,18.0858426173,51.4153,100,87.7887170129,84.8862,0.8,0.943205903199,18.0858426173,2.02434e-08,1,87.7887170129,500.0,100,nan,0.971791,0.518342,4.35555,16286.9
nan,86.7292416485,2.60533e-05,0.00033455,2.11413e-09,5.52486e-05,50000,45.1702664602,62.9206,100,86.7292416485,84.4531,0.8,1.15197146524,45.1702664602,1.45133e-09,1,86.7292416485,500.0,100,nan,0.991784,0.681275,6.00561,16257.3
nan,87.4060573848,0.000411887,0.00025434,1.88651e-09,5.52486e-05,50000,26.3859759853,50.733,100,87.4060573848,84.8564,0.8,0.977317499761,26.3859759853,2.39456e-08,1,87.4060573848,500.0,100,nan,0.95033,0.558169,4.3749,16293.8
nan,86.9808551842,1.07136e-05,0.000262866,2.02401e-09,5.52486e-05,50000,34.3446252552,57.8557,100,86.9808551842,84.7031,0.8,0.912641861955,34.3446252552,6.27695e-10,1,86.9808551842,500.0,100,nan,0.942989,0.589634,4.48662,16286.3
nan,87.4401122061,0.00048918,0.000236638,1.72688e-09,5.52486e-05,50000,22.6686571409,51.4978,100,87.4401122061,84.6399,0.8,0.855269842808,22.6686571409,2.8458e-08,1,87.4401122061,500.0,100,nan,0.949698,0.510258,4.06769,16258.6
nan,88.6187650401,0.00358555,0.000288801,1.24084e-09,5.52486e-05,50000,13.5285013514,55.1101,100,88.6187650401,85.0914,0.8,1.00832419914,13.5285013514,2.0062e-07,1,88.6187650401,500.0,100,nan,0.987422,0.396349,5.16154,16340.2
nan,87.4658989458,0.000915692,0.00023739,1.77476e-09,5.52486e-05,50000,23.580602155,45.6934,100,87.4658989458,84.8038,0.8,0.863640892056,23.580602155,4.94485e-08,1,87.4658989458,500.0,100,nan,1.0231,0.608599,4.39601,16272.8
nan,88.0130674472,0.000334744,0.000219308,1.64367e-09,5.52486e-05,50000,22.2474906777,46.134,100,88.0130674472,85.2022,0.8,0.96933326935,22.2474906777,1.82567e-08,1,88.0130674472,500.0,100,nan,1.01301,0.55258,4.0211,16321.6
nan,88.0559616477,0.00022231,0.000274162,1.97706e-09,5.52486e-05,50000,33.4655559885,62.4179,100,88.0559616477,85.5292,0.8,0.849227581871,33.4655559885,1.27911e-08,1,88.0559616477,500.0,100,nan,0.960224,0.597205,4.76495,16456.5
nan,87.6297386879,3.99543e-07,0.000348353,2.97652e-09,5.52486e-05,50000,29.9892251418,77.3861,100,87.6297386879,85.3327,0.8,0.79053687463,29.9892251418,2.09851e-11,1,87.6297386879,500.0,100,nan,1.0519,1.07898,6.63241,16489.3
nan,86.4474014584,1.70787e-08,0.000307989,2.85673e-09,5.52486e-05,50000,107.621155128,63.059,100,86.4474014584,85.4137,0.8,0.996323109769,107.621155128,1.00877e-12,1,86.4474014584,500.0,100,nan,0.935376,0.818839,5.21434,16443.4
nan,87.6509215974,6.71669e-05,0.000232597,1.82339e-09,5.52486e-05,50000,29.3936733294,54.333,100,87.6509215974,85.1817,0.8,0.793632848964,29.3936733294,3.97954e-09,1,87.6509215974,500.0,100,nan,0.93249,0.519426,3.9258,16357.0
nan,89.2912361741,0.00783735,0.000186787,1.01073e-09,5.52486e-05,50000,13.1942325586,39.8024,100,89.2912361741,85.7502,0.8,0.88426244061,13.1942325586,4.38071e-07,1,89.2912361741,500.0,100,nan,0.988431,0.32351,3.34173,16421.9
nan,88.3052862748,2.92972e-05,0.000207044,1.57548e-09,5.52486e-05,50000,16.4990578937,44.7838,100,88.3052862748,85.2849,0.8,0.910900278212,16.4990578937,1.63652e-09,1,88.3052862748,500.0,100,nan,0.989069,0.50492,3.70653,16351.6
nan,87.6456307358,0.000274822,0.000279465,2.15355e-09,5.52486e-05,50000,20.9770607119,62.382,100,87.6456307358,84.8374,0.8,0.856887972078,20.9770607119,1.50808e-08,1,87.6456307358,500.0,100,nan,1.00681,0.715169,5.09277,16336.7
nan,88.7969558737,0.000613583,0.000242175,1.34359e-09,5.52486e-05,50000,13.9968865907,49.5376,100,88.7969558737,85.4155,0.8,0.894353658516,13.9968865907,3.38373e-08,1,88.7969558737,500.0,100,nan,1.00184,0.441796,4.39145,16395.1
nan,88.2731478966,0.00388356,0.00018701,1.05942e-09,5.52486e-05,50000,15.1266042747,40.0616,100,88.2731478966,84.9656,0.8,0.824740029777,15.1266042747,2.22155e-07,1,88.2731478966,500.0,100,nan,0.96582,0.323756,3.26918,16265.3
nan,89.3665140978,0.00284705,0.000237934,1.16349e-09,5.52486e-05,50000,16.0084072462,48.3551,100,89.3665140978,85.9347,0.8,0.90238592692,16.0084072462,1.67387e-07,1,89.3665140978,500.0,100,nan,0.939708,0.336593,4.04695,16486.0
nan,88.4175918518,0.000272998,0.00025008,1.58259e-09,5.52486e-05,50000,21.8650887639,53.2276,100,88.4175918518,85.4307,0.8,0.917813341728,21.8650887639,1.535e-08,1,88.4175918518,500.0,100,nan,0.982586,0.500573,4.44763,16405.8
nan,88.4988967058,0.00156188,0.000257979,1.41348e-09,5.52486e-05,50000,20.8524178962,46.154,100,88.4988967058,85.4501,0.8,1.09691832135,20.8524178962,8.48125e-08,1,88.4988967058,500.0,100,nan,1.01744,0.479363,4.75086,16379.2
nan,89.1407332113,0.00305015,0.000241097,1.39626e-09,5.52486e-05,50000,20.3585973908,47.0866,100,89.1407332113,85.9462,0.8,1.05956560566,20.3585973908,1.64367e-07,1,89.1407332113,500.0,100,nan,1.02525,0.480818,4.47404,16484.7
nan,89.1136384728,0.00146936,0.000227826,1.23755e-09,5.52486e-05,50000,15.6877914136,45.1396,100,89.1136384728,85.7885,0.8,0.951153878194,15.6877914136,8.13059e-08,1,89.1136384728,500.0,100,nan,0.998455,0.404183,4.11728,16447.3
nan,88.9173021666,0.00274388,0.000211936,1.3683e-09,5.52486e-05,50000,15.5149626852,46.0057,100,88.9173021666,85.7124,0.8,0.916482695073,15.5149626852,1.55101e-07,1,88.9173021666,500.0,100,nan,0.977397,0.428234,3.74934,16431.7
nan,88.7727769726,0.00259039,0.000196667,1.48397e-09,5.52486e-05,50000,30.9867187697,43.964,100,88.7727769726,86.1045,0.8,0.95774133919,30.9867187697,1.46969e-07,1,88.7727769726,500.0,100,nan,0.973776,0.461,3.46633,16495.3
nan,88.5626140594,5.60185e-05,0.00020793,1.29189e-09,5.52486e-05,50000,21.9636100015,40.9933,100,88.5626140594,85.6427,0.8,0.844184273931,21.9636100015,3.32932e-09,1,88.5626140594,500.0,100,nan,0.929601,0.365744,3.49858,16407.5
nan,88.8306390601,0.00138444,0.000214469,9.51369e-10,5.52486e-05,50000,12.88628325,48.5859,100,88.8306390601,85.0869,0.8,0.701647176263,12.88628325,7.90198e-08,1,88.8306390601,500.0,100,nan,0.967965,0.292029,3.75753,16331.1
nan,89.7596013516,0.00372204,0.000198781,8.33575e-10,5.52486e-05,50000,12.5153909934,39.658,100,89.7596013516,86.0253,0.8,0.818984315666,12.5153909934,2.13723e-07,1,89.7596013516,500.0,100,nan,0.962171,0.252817,3.46183,16482.5
nan,88.8947398292,0.00170124,0.000201549,1.1849e-09,5.52486e-05,50000,15.0895112876,44.5843,100,88.8947398292,85.5611,0.8,0.934440977186,15.0895112876,9.44299e-08,1,88.8947398292,500.0,100,nan,0.995352,0.384584,3.63107,16390.2
nan,89.0727775764,0.00462016,0.00019616,1.13385e-09,5.52486e-05,50000,17.1639914574,44.0708,100,89.0727775764,85.7798,0.8,0.797728263328,17.1639914574,2.70488e-07,1,89.0727775764,500.0,100,nan,0.943692,0.330804,3.35057,16438.5
nan,89.4452318396,0.00017449,0.00022001,1.52737e-09,5.52486e-05,50000,17.1779836082,48.9349,100,89.4452318396,86.2777,0.8,0.84289385052,17.1779836082,9.39905e-09,1,89.4452318396,500.0,100,nan,1.02567,0.526399,4.08439,16550.1
nan,89.9372354169,0.00190357,0.000176284,1.12372e-09,5.52486e-05,50000,12.6205141463,41.2626,100,89.9372354169,86.422,0.8,0.830877731997,12.6205141463,1.04552e-07,1,89.9372354169,500.0,100,nan,1.0059,0.372501,3.20957,16555.1
nan,89.8963073673,0.00702455,0.00020989,1.301e-09,5.52486e-05,50000,14.5598720933,46.4242,100,89.8963073673,86.5232,0.8,0.826526181102,14.5598720933,3.91112e-07,1,89.8963073673,500.0,100,nan,0.992292,0.419676,3.76973,16594.0
nan,88.7444565156,0.00126011,0.000210934,1.23123e-09,5.52486e-05,50000,19.4401062511,45.5993,100,88.7444565156,85.5706,0.8,0.878379178684,19.4401062511,7.31317e-08,1,88.7444565156,500.0,100,nan,0.951969,0.365545,3.63454,16400.5
nan,88.7715290916,0.00020672,0.000328009,1.96948e-09,5.52486e-05,50000,22.5185403854,64.9817,100,88.7715290916,85.8943,0.8,0.918124637317,22.5185403854,1.10037e-08,1,88.7715290916,500.0,100,nan,1.03792,0.695089,6.16212,16529.3
nan,89.8248121824,0.00182585,0.000209989,1.5022e-09,5.52486e-05,50000,16.6088480131,45.1784,100,89.8248121824,86.6748,0.8,0.902798258523,16.6088480131,1.04681e-07,1,89.8248121824,500.0,100,nan,0.963651,0.45701,3.66265,16620.0
nan,89.505380313,0.00241663,0.000206077,1.22108e-09,5.52486e-05,50000,14.0259610227,43.0413,100,89.505380313,86.0987,0.8,0.807654759685,14.0259610227,1.40942e-07,1,89.505380313,500.0,100,nan,0.947307,0.358991,3.53345,16514.3
nan,89.2328894418,0.000579135,0.00021301,1.47294e-09,5.52486e-05,50000,16.8251731034,47.8933,100,89.2328894418,86.128,0.8,0.857668238173,16.8251731034,3.27145e-08,1,89.2328894418,500.0,100,nan,0.978049,0.461597,3.77085,16519.4
nan,88.348263331,0.000219114,0.000215564,1.6609e-09,5.52486e-05,50000,25.4346162106,47.0077,100,88.348263331,85.7579,0.8,0.82863694879,25.4346162106,1.3069e-08,1,88.348263331,500.0,100,nan,0.926293,0.466873,3.61413,16442.2
nan,89.210347338,0.00279558,0.000221168,1.50689e-09,5.52486e-05,50000,16.8653679367,54.2374,100,89.210347338,85.9443,0.8,0.744645617285,16.8653679367,1.53535e-07,1,89.210347338,500.0,100,nan,1.00598,0.49959,4.02706,16509.6
nan,89.2151538683,0.0125125,0.000184127,1.06023e-09,5.52486e-05,50000,12.6155608911,41.3619,100,89.2151538683,85.7223,0.8,0.812255070515,12.6155608911,6.90815e-07,1,89.2151538683,500.0,100,nan,1.0007,0.347827,3.33503,16420.1
nan,91.187824921,0.0135174,0.0002002,1.0857e-09,5.52486e-05,50000,11.6214838852,47.309,100,91.187824921,87.4478,0.8,0.851078782109,11.6214838852,7.24385e-07,1,91.187824921,500.0,100,nan,1.03097,0.378056,3.73583,16772.8
nan,89.1022638913,0.00463629,0.000224878,1.30921e-09,5.52486e-05,50000,15.8958934657,44.7539,100,89.1022638913,85.8968,0.8,0.928877227131,15.8958934657,2.73956e-07,1,89.1022638913,500.0,100,nan,0.934998,0.374962,3.80571,16462.2
nan,90.6719389724,0.000332,0.000154486,7.15088e-10,5.52486e-05,50000,8.52267236923,33.8436,100,90.6719389724,86.7513,0.8,0.826082054734,8.52267236923,1.83074e-08,1,90.6719389724,500.0,100,nan,1.00192,0.235171,2.80158,16598.1
nan,89.2222513493,0.0013729,0.000221942,1.49871e-09,5.52486e-05,50000,21.5610865333,45.7021,100,89.2222513493,86.2402,0.8,0.861279868627,21.5610865333,7.70504e-08,1,89.2222513493,500.0,100,nan,0.984434,0.475827,3.95462,16538.0
nan,89.9755811575,0.00124136,0.000228683,1.44328e-09,5.52486e-05,50000,16.3446191257,51.0627,100,89.9755811575,86.7346,0.8,0.835895152962,16.3446191257,6.74973e-08,1,89.9755811575,500.0,100,nan,1.01609,0.488169,4.20576,16640.5
nan,90.3072417289,0.00347417,0.000185154,1.02742e-09,5.52486e-05,50000,14.5288651826,40.9376,100,90.3072417289,86.7699,0.8,0.838199398091,14.5288651826,1.9003e-07,1,90.3072417289,500.0,100,nan,1.01007,0.343402,3.38502,16616.6
nan,89.9964429548,0.00191901,0.000231577,1.41915e-09,5.52486e-05,50000,16.4485287915,49.4927,100,89.9964429548,86.7693,0.8,0.81164142443,16.4485287915,1.07101e-07,1,89.9964429548,500.0,100,nan,0.989933,0.455613,4.14935,16647.8
nan,90.34601015,0.00182475,0.000215299,9.32439e-10,5.52486e-05,50000,15.0509005496,44.5743,100,90.34601015,86.718,0.8,0.86437366195,15.0509005496,1.03281e-07,1,90.34601015,500.0,100,nan,0.97612,0.291061,3.80385,16617.2
nan,90.1488031441,0.00127312,0.000183947,1.29406e-09,5.52486e-05,50000,30.0408539814,45.9062,100,90.1488031441,87.0956,0.8,0.789511707737,30.0408539814,7.57231e-08,1,90.1488031441,500.0,100,nan,0.928888,0.365795,3.09267,16695.5
nan,89.9279451442,0.00253469,0.000226152,1.29084e-09,5.52486e-05,50000,15.9156065511,57.6116,100,89.9279451442,86.4087,0.8,0.753245104279,15.9156065511,1.46776e-07,1,89.9279451442,500.0,100,nan,0.954094,0.384957,3.90545,16605.7
nan,90.2442157019,0.00369156,0.000217499,1.3352e-09,5.52486e-05,50000,16.2718484379,49.2834,100,90.2442157019,86.8947,0.8,0.808090955586,16.2718484379,2.02667e-07,1,90.2442157019,500.0,100,nan,1.00635,0.442994,3.96172,16662.5
nan,89.6447452403,0.00470783,0.000218069,1.17626e-09,5.52486e-05,50000,15.9185719547,42.8792,100,89.6447452403,86.2999,0.8,0.839848117829,15.9185719547,2.55826e-07,1,89.6447452403,500.0,100,nan,1.01671,0.398342,4.01301,16531.5
nan,90.1133716912,0.000177211,0.000235208,1.54621e-09,5.52486e-05,50000,22.1261137347,52.4732,100,90.1133716912,87.0581,0.8,0.824564669337,22.1261137347,9.67995e-09,1,90.1133716912,500.0,100,nan,1.01144,0.518209,4.30596,16712.9
nan,90.7299954314,0.00693922,0.000197647,1.01244e-09,5.52486e-05,50000,10.7698175071,49.1527,100,90.7299954314,86.902,0.8,0.727248794277,10.7698175071,3.88768e-07,1,90.7299954314,500.0,100,nan,0.986147,0.322559,3.52785,16675.9
nan,90.4715158712,0.015695,0.000189551,7.77736e-10,5.52486e-05,50000,10.1038157575,39.9183,100,90.4715158712,86.6261,0.8,0.773968270067,10.1038157575,8.63321e-07,1,90.4715158712,500.0,100,nan,1.00441,0.257047,3.446,16585.9
nan,90.9447881643,0.00377224,0.00021993,1.02744e-09,5.52486e-05,50000,12.9572944745,44.6578,100,90.9447881643,87.328,0.8,0.867481193179,12.9572944745,2.07722e-07,1,90.9447881643,500.0,100,nan,1.00332,0.338839,3.99395,16730.9
nan,90.1907594189,0.00116631,0.000230655,1.31308e-09,5.52486e-05,50000,23.8894179078,45.6092,100,90.1907594189,87.1151,0.8,0.904743273615,23.8894179078,6.65846e-08,1,90.1907594189,500.0,100,nan,0.967751,0.402879,4.04023,16705.6
nan,90.5648267349,0.00240847,0.000194719,1.28933e-09,5.52486e-05,50000,15.1024070756,43.1229,100,90.5648267349,87.2308,0.8,0.840673256728,15.1024070756,1.32844e-07,1,90.5648267349,500.0,100,nan,1.00166,0.423801,3.53027,16719.7
nan,89.7602578252,0.00284831,0.000173912,1.01162e-09,5.52486e-05,50000,21.7224846451,38.2583,100,89.7602578252,86.5124,0.8,0.774395321192,21.7224846451,1.66235e-07,1,89.7602578252,500.0,100,nan,0.946644,0.296995,2.97985,16559.2
nan,90.9954674013,2.6543e-07,0.00022047,1.6195e-09,5.52486e-05,50000,17.489146985,50.894,100,90.9954674013,87.7628,0.8,0.812750007953,17.489146985,1.42494e-11,1,90.9954674013,500.0,100,nan,1.02914,0.561937,4.1068,16849.6
nan,90.4505515066,0.00344453,0.000190132,7.9541e-10,5.52486e-05,50000,11.9072941242,39.7957,100,90.4505515066,86.6306,0.8,0.847793190292,11.9072941242,1.94282e-07,1,90.4505515066,500.0,100,nan,0.979534,0.250027,3.37095,16594.6
nan,90.5650154729,0.0112423,0.000153319,8.9288e-10,5.52486e-05,50000,9.81844048365,37.2726,100,90.5650154729,86.8245,0.8,0.738038920811,9.81844048365,6.20665e-07,1,90.5650154729,500.0,100,nan,1.00073,0.292945,2.7771,16620.1
nan,90.2718423346,0.00146272,0.000170819,1.03637e-09,5.52486e-05,50000,13.0842599539,42.0114,100,90.2718423346,86.7433,0.8,0.764588573257,13.0842599539,8.00035e-08,1,90.2718423346,500.0,100,nan,1.01012,0.346432,3.12312,16611.0
nan,91.6669416709,0.0114641,0.000184514,8.58472e-10,5.52486e-05,50000,11.0474232787,40.5558,100,91.6669416709,87.8375,0.8,0.779248087475,11.0474232787,6.29471e-07,1,91.6669416709,500.0,100,nan,1.0062,0.284743,3.36042,16821.2
nan,90.5685940687,0.002984,0.000184352,8.3675e-10,5.52486e-05,50000,11.01945506,42.3621,100,90.5685940687,86.7923,0.8,0.740923810437,11.01945506,1.64578e-07,1,90.5685940687,500.0,100,nan,1.00172,0.275073,3.34252,16623.2
nan,91.2334706251,0.00971446,0.000158193,8.08107e-10,5.52486e-05,50000,10.9036366382,33.9939,100,91.2334706251,87.5107,0.8,0.89644458221,10.9036366382,5.20849e-07,1,91.2334706251,500.0,100,nan,1.03045,0.281114,2.95049,16730.8
nan,90.9854307733,0.0191315,0.000161983,6.56512e-10,5.52486e-05,50000,7.84096352775,33.0117,100,90.9854307733,86.9816,0.8,0.790220266483,7.84096352775,1.07392e-06,1,90.9854307733,500.0,100,nan,0.984229,0.208349,2.88566,16645.1
nan,90.517752951,0.0299926,0.000201138,7.41305e-10,5.52486e-05,50000,8.37318675826,39.0196,100,90.517752951,86.4946,0.8,0.713531874162,8.37318675826,1.71573e-06,1,90.517752951,500.0,100,nan,0.965796,0.226529,3.51608,16579.9
nan,91.2467628748,0.00737702,0.000191351,1.08497e-09,5.52486e-05,50000,10.7774465932,43.204,100,91.2467628748,87.5428,0.8,0.832312396325,10.7774465932,3.98442e-07,1,91.2467628748,500.0,100,nan,1.02291,0.371918,3.54279,16778.1
nan,91.3566176638,0.00526295,0.000189962,9.29411e-10,5.52486e-05,50000,10.4926060968,41.9101,100,91.3566176638,87.5204,0.8,0.726941237338,10.4926060968,2.94635e-07,1,91.3566176638,500.0,100,nan,0.986884,0.29655,3.39322,16776.9
nan,90.739248018,0.0104864,0.000172598,7.70277e-10,5.52486e-05,50000,11.7597046043,34.3517,100,90.739248018,87.0184,0.8,0.991955846627,11.7597046043,5.92279e-07,1,90.739248018,500.0,100,nan,0.978185,0.24146,3.05587,16639.7
nan,90.7808117523,0.0119929,0.00020835,1.03503e-09,5.52486e-05,50000,12.2642679797,46.1491,100,90.7808117523,87.0362,0.8,0.741425064234,12.2642679797,6.84027e-07,1,90.7808117523,500.0,100,nan,0.968663,0.318166,3.65297,16695.9
nan,91.612048463,0.00990931,0.000139893,5.70671e-10,5.52486e-05,50000,9.53901199185,30.0094,100,91.612048463,87.6655,0.8,0.78450652006,9.53901199185,5.43671e-07,1,91.612048463,500.0,100,nan,1.007,0.189583,2.54977,16750.3
nan,90.8192034319,0.00114809,0.000221567,1.31408e-09,5.52486e-05,50000,15.9793978679,43.7797,100,90.8192034319,87.4577,0.8,0.946725114702,15.9793978679,6.58966e-08,1,90.8192034319,500.0,100,nan,0.962577,0.398887,3.86028,16772.2
nan,91.6936024232,0.0183402,0.000153061,8.05952e-10,5.52486e-05,50000,9.92762018089,34.8067,100,91.6936024232,87.8385,0.8,0.784133169291,9.92762018089,1.00355e-06,1,91.6936024232,500.0,100,nan,1.00969,0.26918,2.79726,16809.9
nan,91.0739147327,0.00667191,0.000196225,9.84912e-10,5.52486e-05,50000,11.2546212619,45.0993,100,91.0739147327,87.3157,0.8,0.807049224498,11.2546212619,3.68449e-07,1,91.0739147327,500.0,100,nan,1.00045,0.322956,3.55327,16736.5
nan,91.2599655731,0.00566207,0.000215885,9.94489e-10,5.52486e-05,50000,11.6628563152,41.6267,100,91.2599655731,87.5295,0.8,0.847770382959,11.6628563152,3.18309e-07,1,91.2599655731,500.0,100,nan,0.98276,0.314667,3.84015,16777.7
nan,91.8423623033,0.0175137,0.000147667,6.64498e-10,5.52486e-05,50000,7.65936842721,31.7149,100,91.8423623033,87.8386,0.8,0.755724969389,7.65936842721,9.60642e-07,1,91.8423623033,500.0,100,nan,1.00725,0.220866,2.69215,16797.6
nan,91.4237321678,0.0138382,0.000183638,9.26856e-10,5.52486e-05,50000,14.0459642206,37.3138,100,91.4237321678,87.8447,0.8,0.932317975612,14.0459642206,7.59246e-07,1,91.4237321678,500.0,100,nan,1.00698,0.3079,3.34704,16806.0
nan,91.3271869843,0.0365556,0.000173974,8.35182e-10,5.52486e-05,50000,7.865509505,43.2725,100,91.3271869843,87.3221,0.8,0.71999444944,7.865509505,2.01847e-06,1,91.3271869843,500.0,100,nan,1.00058,0.273933,3.15076,16732.3
nan,91.3431526258,0.023912,0.000174693,7.56007e-10,5.52486e-05,50000,8.34675072197,37.4684,100,91.3431526258,87.3307,0.8,0.777966902084,8.34675072197,1.31882e-06,1,91.3431526258,500.0,100,nan,1.00173,0.248534,3.16742,16728.2
nan,91.2194107117,0.0160254,0.000202856,8.02137e-10,5.52486e-05,50000,9.42862257692,42.8178,100,91.2194107117,87.227,0.8,0.77001187684,9.42862257692,9.25261e-07,1,91.2194107117,500.0,100,nan,0.956896,0.240622,3.51343,16725.9
nan,91.8090244324,0.032271,0.000181215,8.54247e-10,5.52486e-05,50000,8.52510297591,46.1608,100,91.8090244324,87.7813,0.8,0.718929730324,8.52510297591,1.81257e-06,1,91.8090244324,500.0,100,nan,0.983649,0.270783,3.22637,16831.0
nan,91.4537763942,0.00160659,0.000199419,1.01302e-09,5.52486e-05,50000,12.2716863864,42.1674,100,91.4537763942,87.7435,0.8,0.847369414921,12.2716863864,9.13119e-08,1,91.4537763942,500.0,100,nan,0.972075,0.313599,3.50869,16817.0
