ESSRenyi,AvgEpLen,ESSClassic,Bound,MinVanillaIw,MinNormIw,EpsThisIter,VarNormIw,VarJ,J,AvgDiscRet,AvgVanillaIw,VarDiscRet,AvgNormIw,VarVanillaIw,Delta,IterType,MaxNormIw,MaxVanillaIw,AvgRet,VanillaAvgRet,VarRet,BatchSize,eRenyi2
500.0,500.0,400.0,49.6965,1.0,0.0025,100,5.4346e-20,28.852,54.2771,56.9991686629,1.0,919.209499458,0.0025,,0.7,2,0.0025,1.0,56.9991686629,56.9991686629,919.209499458,500,1.0
25.1777489876,500.0,20.7971741465,58.7185,,,100,9.23516e-05,172.739,76.9759,57.4278721589,1.18768,831.306148125,0.002,32.5677,0.7,1,0.105642,62.7345,57.4278721589,57.4278721589,831.306148125,500,19.8588
500.0,500.0,100.0,48.479,1.0,0.01,100,3.50449e-18,27.7619,55.7355,55.7354812948,1.0,778.508281122,0.01,,0.7,2,0.01,1.0,55.7354812948,55.7354812948,778.508281122,500,1.0
500.0,500.0,200.000000102,46.7064,1.0,0.005,100,2.1793e-19,28.2676,52.8683,50.0011022438,1.0,819.145592353,0.005,,0.7,2,0.005,1.0,50.0011022438,50.0011022438,819.145592353,500,1.0
500.0,500.0,299.999969474,49.5774,1.0,0.00333333,100,5.43914e-20,26.861,54.6085,58.0889736971,1.0,553.791145357,0.00333333,,0.7,2,0.00333333,1.0,58.0889736971,58.0889736971,553.791145357,500,1.0
500.0,500.0,400.0,49.6228,1.0,0.0025,100,5.4346e-20,26.7332,53.9799,52.0941248502,1.0,696.326525564,0.0025,,0.7,2,0.0025,1.0,52.0941248502,52.0941248502,696.326525564,500,1.0
161.220556414,500.0,166.746321321,53.3615,1.11317e-14,2.13435e-17,100,8.01029e-06,45.9792,60.2246,55.7435831046,1.04309,922.912158195,0.002,2.17889,0.7,1,0.0173488,9.04822,55.7435831046,55.7435831046,922.912158195,500,3.10134
500.0,500.0,100.0,51.4896,1.0,0.01,100,3.50449e-18,26.0784,59.5638,59.5638046147,1.0,686.953516403,0.01,,0.7,2,0.01,1.0,59.5638046147,59.5638046147,686.953516403,500,1.0
500.0,500.0,200.000000102,51.092,1.0,0.005,100,2.1793e-19,26.8971,56.8013,54.0388386831,1.0,759.152864795,0.005,,0.7,2,0.005,1.0,54.0388386831,54.0388386831,759.152864795,500,1.0
500.0,500.0,299.999969474,51.5374,1.0,0.00333333,100,5.43914e-20,26.8709,56.1991,54.9945034968,1.0,724.298585046,0.00333333,,0.7,2,0.00333333,1.0,54.9945034968,54.9945034968,724.298585046,500,1.0
500.0,500.0,400.0,50.842,1.0,0.0025,100,5.4346e-20,27.0644,54.879,50.9189837477,1.0,750.387376658,0.0025,,0.7,2,0.0025,1.0,50.9189837477,50.9189837477,750.387376658,500,1.0
218.682357544,500.0,157.111080334,51.9678,0.0161607,3.14796e-05,100,8.74733e-06,43.3383,57.4278,52.7992616137,1.02674,769.789355009,0.002,2.30535,0.7,1,0.0438399,22.5061,52.7992616137,52.7992616137,769.789355009,500,2.28642
500.0,500.0,100.0,46.0458,1.0,0.01,100,3.50449e-18,26.1669,52.6957,52.695738186,1.0,691.623162433,0.01,,0.7,2,0.01,1.0,52.695738186,52.695738186,691.623162433,500,1.0
500.0,500.0,200.000000102,48.4005,1.0,0.005,100,2.1793e-19,27.0818,53.9166,55.1375211157,1.0,787.034734524,0.005,,0.7,2,0.005,1.0,55.1375211157,55.1375211157,787.034734524,500,1.0
500.0,500.0,299.999969474,50.0714,1.0,0.00333333,100,5.43914e-20,26.7369,54.7197,56.3259676342,1.0,680.671372468,0.00333333,,0.7,2,0.00333333,1.0,56.3259676342,56.3259676342,680.671372468,500,1.0
500.0,500.0,400.0,51.3861,1.0,0.0025,100,5.4346e-20,26.9809,55.4117,57.4877277354,1.0,769.24236468,0.0025,,0.7,2,0.0025,1.0,57.4877277354,57.4877277354,769.24236468,500,1.0
103.234129752,500.0,85.7240903328,54.7695,5.27159e-07,1.07964e-09,100,1.93694e-05,43.7126,62.6936,56.8938227209,0.976551,618.34257115,0.002,4.61791,0.7,1,0.0407798,19.9118,56.8938227209,56.8938227209,618.34257115,500,4.84336
500.0,500.0,100.0,50.7475,1.0,0.01,100,3.50449e-18,28.4996,58.4912,58.4912083201,1.0,820.430408531,0.01,,0.7,2,0.01,1.0,58.4912083201,58.4912083201,820.430408531,500,1.0
500.0,500.0,200.000000102,50.8721,1.0,0.005,100,2.1793e-19,28.4468,56.3477,54.2041782321,1.0,805.078799483,0.005,,0.7,2,0.005,1.0,54.2041782321,54.2041782321,805.078799483,500,1.0
500.0,500.0,299.999969474,51.8635,1.0,0.00333333,100,5.43914e-20,27.4031,56.3586,56.3804470412,1.0,640.753466056,0.00333333,,0.7,2,0.00333333,1.0,56.3804470412,56.3804470412,640.753466056,500,1.0
500.0,500.0,400.0,52.0468,1.0,0.0025,100,5.4346e-20,27.0166,55.9397,54.6829217597,1.0,671.403586244,0.0025,,0.7,2,0.0025,1.0,54.6829217597,54.6829217597,671.403586244,500,1.0
225.639650653,500.0,201.392668448,53.016,0.00149736,2.99334e-06,100,5.94273e-06,39.3329,58.2462,50.5180169437,1.00046,804.663095735,0.002,1.48704,0.7,1,0.0279368,13.9748,50.5180169437,50.5180169437,804.663095735,500,2.21592
500.0,500.0,100.0,41.8154,1.0,0.01,100,3.50449e-18,27.1944,48.9017,48.9016864672,1.0,747.005875665,0.01,,0.7,2,0.01,1.0,48.9016864672,48.9016864672,747.005875665,500,1.0
500.0,500.0,200.000000102,46.988,1.0,0.005,100,2.1793e-19,27.7428,52.2355,55.5692868978,1.0,785.413737812,0.005,,0.7,2,0.005,1.0,55.5692868978,55.5692868978,785.413737812,500,1.0
500.0,500.0,299.999969474,48.7977,1.0,0.00333333,100,5.43914e-20,27.8079,53.0822,54.7755834137,1.0,784.050625868,0.00333333,,0.7,2,0.00333333,1.0,54.7755834137,54.7755834137,784.050625868,500,1.0
500.0,500.0,400.0,49.4575,1.0,0.0025,100,5.4346e-20,27.231,53.2381,53.7058950969,1.0,652.510835762,0.0025,,0.7,2,0.0025,1.0,53.7058950969,53.7058950969,652.510835762,500,1.0
186.86119732,500.0,189.690182222,52.9442,6.41048e-10,1.31353e-12,100,6.55662e-06,39.9851,58.6414,55.8735517246,0.976066,751.747920433,0.002,1.56163,0.7,1,0.0125171,6.10875,55.8735517246,55.8735517246,751.747920433,500,2.67578
500.0,500.0,100.0,44.6469,1.0,0.01,100,3.50449e-18,29.5625,52.2914,52.2913807281,1.0,882.770146681,0.01,,0.7,2,0.01,1.0,52.2913807281,52.2913807281,882.770146681,500,1.0
500.0,500.0,200.000000102,48.4932,1.0,0.005,100,2.1793e-19,29.386,54.1188,55.9461304566,1.0,855.003900014,0.005,,0.7,2,0.005,1.0,55.9461304566,55.9461304566,855.003900014,500,1.0
500.0,500.0,299.999969474,48.8104,1.0,0.00333333,100,5.43914e-20,30.1449,53.4037,51.9736162708,1.0,1006.05858006,0.00333333,,0.7,2,0.00333333,1.0,51.9736162708,51.9736162708,1006.05858006,500,1.0
500.0,500.0,400.0,49.0845,1.0,0.0025,100,5.4346e-20,29.9453,53.1408,52.3520035104,1.0,868.59100095,0.0025,,0.7,2,0.0025,1.0,52.3520035104,52.3520035104,868.59100095,500,1.0
84.3266632038,500.0,94.6726463723,54.4635,7.17808e-09,1.42483e-11,100,1.71597e-05,82.8187,63.298,55.1175034971,1.00757,880.610832341,0.002,4.35514,0.7,1,0.0508411,25.613,55.1175034971,55.1175034971,880.610832341,500,5.92932
500.0,500.0,100.0,44.544,1.0,0.01,100,3.50449e-18,26.8445,53.0578,53.0578481402,1.0,727.907889164,0.01,,0.7,2,0.01,1.0,53.0578481402,53.0578481402,727.907889164,500,1.0
500.0,500.0,200.000000102,47.0713,1.0,0.005,100,2.1793e-19,27.228,53.0915,53.12508189,1.0,769.794270833,0.005,,0.7,2,0.005,1.0,53.12508189,53.12508189,769.794270833,500,1.0
500.0,500.0,299.999969474,48.3981,1.0,0.00333333,100,5.43914e-20,27.3379,53.3136,53.7578984229,1.0,766.73337384,0.00333333,,0.7,2,0.00333333,1.0,53.7578984229,53.7578984229,766.73337384,500,1.0
500.0,500.0,400.0,48.3844,1.0,0.0025,100,5.4346e-20,27.021,52.6413,50.6244454859,1.0,679.825856703,0.0025,,0.7,2,0.0025,1.0,50.6244454859,50.6244454859,679.825856703,500,1.0
499.999940395,500.0,12.3085899378,54.8438,1.0826e-12,1.93548e-15,100,0.000158806,105.398,58.6513,53.5384552676,1.11869,785.358225462,0.002,49.6852,0.7,1,0.270594,151.355,53.5384552676,53.5384552676,785.358225462,500,1.0
500.0,500.0,100.0,47.9938,1.0,0.01,100,3.50449e-18,27.3463,55.761,55.7609537134,1.0,755.374609977,0.01,,0.7,2,0.01,1.0,55.7609537134,55.7609537134,755.374609977,500,1.0
500.0,500.0,200.000000102,50.2862,1.0,0.005,100,2.1793e-19,27.3069,55.8177,55.8745348162,1.0,751.020250964,0.005,,0.7,2,0.005,1.0,55.8745348162,55.8745348162,751.020250964,500,1.0
500.0,500.0,299.999969474,50.6481,1.0,0.00333333,100,5.43914e-20,28.1928,55.2213,54.0283689269,1.0,900.035680843,0.00333333,,0.7,2,0.00333333,1.0,54.0283689269,54.0283689269,900.035680843,500,1.0
500.0,500.0,400.0,51.1811,1.0,0.0025,100,5.4346e-20,27.2596,55.1416,54.9026142469,1.0,593.700351579,0.0025,,0.7,2,0.0025,1.0,54.9026142469,54.9026142469,593.700351579,500,1.0
137.890912457,500.0,118.697607665,53.5811,0.000327066,6.10789e-07,100,1.28753e-05,82.9473,60.4,51.9819989253,1.07096,962.518468924,0.002,3.69186,0.7,1,0.052977,28.3682,51.9819989253,51.9819989253,962.518468924,500,3.62605
500.0,500.0,100.0,46.7611,1.0,0.01,100,3.50449e-18,25.7012,54.3743,54.3742584591,1.0,667.225525142,0.01,,0.7,2,0.01,1.0,54.3742584591,54.3742584591,667.225525142,500,1.0
500.0,500.0,200.000000102,47.7175,1.0,0.005,100,2.1793e-19,27.0225,53.2572,52.1401495104,1.0,805.43208772,0.005,,0.7,2,0.005,1.0,52.1401495104,52.1401495104,805.43208772,500,1.0
500.0,500.0,299.999969474,47.4604,1.0,0.00333333,100,5.43914e-20,26.9662,51.9835,49.4360521753,1.0,718.557391835,0.00333333,,0.7,2,0.00333333,1.0,49.4360521753,49.4360521753,718.557391835,500,1.0
500.0,500.0,400.0,47.9924,1.0,0.0025,100,5.4346e-20,27.2625,51.9095,51.6875874291,1.0,799.377155647,0.0025,,0.7,2,0.0025,1.0,51.6875874291,51.6875874291,799.377155647,500,1.0
82.602535718,500.0,54.5617230552,52.9367,8.80999e-08,1.31779e-10,100,3.27212e-05,82.472,61.5962,56.4525328581,1.33708,938.876068784,0.002,14.6246,0.7,1,0.0749628,50.1157,56.4525328581,56.4525328581,938.876068784,500,6.05308
500.0,500.0,100.0,46.7066,1.0,0.01,100,3.50449e-18,24.4382,53.7562,53.7561977473,1.0,603.257206245,0.01,,0.7,2,0.01,1.0,53.7561977473,53.7561977473,603.257206245,500,1.0
500.0,500.0,200.000000102,49.2097,1.0,0.005,100,2.1793e-19,28.2133,55.3255,56.8948234946,1.0,999.827516297,0.005,,0.7,2,0.005,1.0,56.8948234946,56.8948234946,999.827516297,500,1.0
500.0,500.0,299.999969474,49.7651,1.0,0.00333333,100,5.43914e-20,28.1169,54.7586,53.6248620792,1.0,785.624418459,0.00333333,,0.7,2,0.00333333,1.0,53.6248620792,53.6248620792,785.624418459,500,1.0
500.0,500.0,400.0,50.4101,1.0,0.0025,100,5.4346e-20,27.8753,54.7346,54.6627057119,1.0,743.895863999,0.0025,,0.7,2,0.0025,1.0,54.6627057119,54.6627057119,743.895863999,500,1.0
136.437826855,500.0,109.409080084,54.5691,0.00447664,8.61538e-06,100,1.43086e-05,100.148,61.9737,54.3685359506,1.03922,658.295901406,0.002,3.86326,0.7,1,0.068459,35.572,54.3685359506,54.3685359506,658.295901406,500,3.66467
500.0,500.0,100.0,45.9989,1.0,0.01,100,3.50449e-18,24.8545,53.6118,53.6118140154,1.0,623.985312332,0.01,,0.7,2,0.01,1.0,53.6118140154,53.6118140154,623.985312332,500,1.0
500.0,500.0,200.000000102,48.5712,1.0,0.005,100,2.1793e-19,25.8118,54.0821,54.5524041326,1.0,721.523841168,0.005,,0.7,2,0.005,1.0,54.5524041326,54.5524041326,721.523841168,500,1.0
500.0,500.0,299.999969474,49.7267,1.0,0.00333333,100,5.43914e-20,28.777,54.4945,55.3193248123,1.0,1162.46257292,0.00333333,,0.7,2,0.00333333,1.0,55.3193248123,55.3193248123,1162.46257292,500,1.0
500.0,500.0,400.0,49.9097,1.0,0.0025,100,5.4346e-20,29.1045,54.4589,54.3522172088,1.0,913.046305213,0.0025,,0.7,2,0.0025,1.0,54.3522172088,54.3522172088,913.046305213,500,1.0
98.135770755,500.0,71.5732905506,54.2783,1.08904e-14,1.75464e-17,100,2.39914e-05,73.7977,63.4628,53.9727485362,1.24132,1140.80610656,0.002,9.24199,0.7,1,0.0686507,42.6089,53.9727485362,53.9727485362,1140.80610656,500,5.09498
500.0,500.0,100.0,47.8933,1.0,0.01,100,3.50449e-18,27.335,56.8896,56.8895952588,1.0,754.749872077,0.01,,0.7,2,0.01,1.0,56.8895952588,56.8895952588,754.749872077,500,1.0
500.0,500.0,200.000000102,47.4049,1.0,0.005,100,2.1793e-19,27.201,53.7662,50.6428563778,1.0,720.277651732,0.005,,0.7,2,0.005,1.0,50.6428563778,50.6428563778,720.277651732,500,1.0
500.0,500.0,299.999969474,49.2775,1.0,0.00333333,100,5.43914e-20,27.943,54.4715,55.881950704,1.0,868.352524819,0.00333333,,0.7,2,0.00333333,1.0,55.881950704,55.881950704,868.352524819,500,1.0
500.0,500.0,400.0,48.9279,1.0,0.0025,100,5.4346e-20,27.941,53.426,50.2896773876,1.0,774.982241053,0.0025,,0.7,2,0.0025,1.0,50.2896773876,50.2896773876,774.982241053,500,1.0
200.816825717,500.0,194.467612384,51.4519,0.00121905,2.69494e-06,100,6.29708e-06,34.2566,57.8003,55.0432980052,0.904699,653.641831923,0.002,1.28851,0.7,1,0.0270714,12.2457,55.0432980052,55.0432980052,653.641831923,500,2.48983
500.0,500.0,100.0,51.0886,1.0,0.01,100,3.50449e-18,25.3856,59.2198,59.2198360634,1.0,650.936727126,0.01,,0.7,2,0.01,1.0,59.2198360634,59.2198360634,650.936727126,500,1.0
500.0,500.0,200.000000102,50.2992,1.0,0.005,100,2.1793e-19,26.9397,56.0488,52.8778164521,1.0,794.903458372,0.005,,0.7,2,0.005,1.0,52.8778164521,52.8778164521,794.903458372,500,1.0
500.0,500.0,299.999969474,51.3913,1.0,0.00333333,100,5.43914e-20,28.1023,56.0858,56.1598111106,1.0,926.983569219,0.00333333,,0.7,2,0.00333333,1.0,56.1598111106,56.1598111106,926.983569219,500,1.0
500.0,500.0,400.0,51.026,1.0,0.0025,100,5.4346e-20,28.0992,55.6145,54.2003723894,1.0,794.324393069,0.0025,,0.7,2,0.0025,1.0,54.2003723894,54.2003723894,794.324393069,500,1.0
294.667688257,500.0,298.064055067,52.223,0.031471,6.29615e-05,100,2.7154e-06,39.4553,57.569,52.2375190849,0.999691,579.376456615,0.002,0.67843,0.7,1,0.0133605,6.67816,52.2375190849,52.2375190849,579.376456615,500,1.69683
500.0,500.0,100.0,46.4076,1.0,0.01,100,3.50449e-18,28.6576,54.2428,54.2428140754,1.0,829.554832393,0.01,,0.7,2,0.01,1.0,54.2428140754,54.2428140754,829.554832393,500,1.0
500.0,500.0,200.000000102,48.7164,1.0,0.005,100,2.1793e-19,27.2511,54.8388,55.434731065,1.0,669.979051346,0.005,,0.7,2,0.005,1.0,55.434731065,55.434731065,669.979051346,500,1.0
500.0,500.0,299.999969474,48.8001,1.0,0.00333333,100,5.43914e-20,26.4502,53.7989,51.7192088203,1.0,613.235700589,0.00333333,,0.7,2,0.00333333,1.0,51.7192088203,51.7192088203,613.235700589,500,1.0
500.0,500.0,400.0,48.5621,1.0,0.0025,100,5.4346e-20,27.0847,52.8912,50.1681819184,1.0,833.941359746,0.0025,,0.7,2,0.0025,1.0,50.1681819184,50.1681819184,833.941359746,500,1.0
175.584004745,500.0,166.357293352,52.9049,1.90747e-06,3.6412e-09,100,8.03839e-06,36.4624,59.4391,59.0308524389,1.04771,590.516648318,0.002,2.20594,0.7,1,0.0229404,12.0174,59.0308524389,59.0308524389,590.516648318,500,2.84764
500.0,500.0,100.0,49.356,1.0,0.01,100,3.50449e-18,28.0298,57.0957,57.0956778259,1.0,793.60420463,0.01,,0.7,2,0.01,1.0,57.0956778259,57.0956778259,793.60420463,500,1.0
500.0,500.0,200.000000102,51.8705,1.0,0.005,100,2.1793e-19,26.2888,57.4562,57.8168213165,1.0,602.293385636,0.005,,0.7,2,0.005,1.0,57.8168213165,57.8168213165,602.293385636,500,1.0
500.0,500.0,299.999969474,50.9291,1.0,0.00333333,100,5.43914e-20,27.274,55.4898,51.5570530075,1.0,834.558988844,0.00333333,,0.7,2,0.00333333,1.0,51.5570530075,51.5570530075,834.558988844,500,1.0
500.0,500.0,400.0,51.3341,1.0,0.0025,100,5.4346e-20,27.077,55.3393,54.8876929007,1.0,707.8564772,0.0025,,0.7,2,0.0025,1.0,54.8876929007,54.8876929007,707.8564772,500,1.0
184.853707313,500.0,64.1067672745,54.5011,0.0223078,3.65043e-05,100,2.72525e-05,56.8808,61.2634,59.2482747066,1.2222,787.39112125,0.002,10.1773,0.7,1,0.110226,67.3592,59.2482747066,59.2482747066,787.39112125,500,2.70484
500.0,500.0,100.0,46.2962,1.0,0.01,100,3.50449e-18,27.5738,55.095,55.0950161696,1.0,767.992192462,0.01,,0.7,2,0.01,1.0,55.0950161696,55.0950161696,767.992192462,500,1.0
500.0,500.0,200.000000102,48.9984,1.0,0.005,100,2.1793e-19,27.2832,55.2201,55.3451819517,1.0,735.76240501,0.005,,0.7,2,0.005,1.0,55.3451819517,55.3451819517,735.76240501,500,1.0
500.0,500.0,299.999969474,50.0462,1.0,0.00333333,100,5.43914e-20,27.1278,55.1261,54.9382204198,1.0,726.22024143,0.00333333,,0.7,2,0.00333333,1.0,54.9382204198,54.9382204198,726.22024143,500,1.0
500.0,500.0,400.0,51.4085,1.0,0.0025,100,5.4346e-20,26.919,55.8079,57.8531860968,1.0,692.114637567,0.0025,,0.7,2,0.0025,1.0,57.8531860968,57.8531860968,692.114637567,500,1.0
379.541258909,500.0,354.909076746,53.1837,0.307066,0.000607543,100,1.63852e-06,28.6963,57.7001,56.9763051528,1.01085,630.950185498,0.002,0.418565,0.7,1,0.0187284,9.46576,56.9763051528,56.9763051528,630.950185498,500,1.31738
500.0,500.0,100.0,50.5794,1.0,0.01,100,3.50449e-18,22.238,57.5191,57.5191303461,1.0,499.524345759,0.01,,0.7,2,0.01,1.0,57.5191303461,57.5191303461,499.524345759,500,1.0
500.0,500.0,200.000000102,49.6343,1.0,0.005,100,2.1793e-19,25.1164,56.2378,54.9564676698,1.0,771.571481,0.005,,0.7,2,0.005,1.0,54.9564676698,54.9564676698,771.571481,500,1.0
500.0,500.0,299.999969474,50.813,1.0,0.00333333,100,5.43914e-20,25.5743,56.2048,56.138734669,1.0,707.531202696,0.00333333,,0.7,2,0.00333333,1.0,56.138734669,56.138734669,707.531202696,500,1.0
500.0,500.0,400.0,51.1818,1.0,0.0025,100,5.4346e-20,25.8652,55.8513,54.7907121079,1.0,719.590718551,0.0025,,0.7,2,0.0025,1.0,54.7907121079,54.7907121079,719.590718551,500,1.0
127.52130476,500.0,93.0561908453,54.0764,1.51993e-05,2.88467e-08,100,1.75275e-05,64.2519,62.3463,55.8125903606,1.0538,624.199276367,0.002,4.86601,0.7,1,0.0599132,31.5682,55.8125903606,55.8125903606,624.199276367,500,3.92091
500.0,500.0,100.0,46.9678,1.0,0.01,100,3.50449e-18,29.3779,55.1254,55.1254404381,1.0,871.780817152,0.01,,0.7,2,0.01,1.0,55.1254404381,55.1254404381,871.780817152,500,1.0
500.0,500.0,200.000000102,47.6816,1.0,0.005,100,2.1793e-19,28.3623,53.45,51.7745381749,1.0,747.643040052,0.005,,0.7,2,0.005,1.0,51.7745381749,51.7745381749,747.643040052,500,1.0
500.0,500.0,299.999969474,50.8203,1.0,0.00333333,100,5.43914e-20,27.688,55.5301,59.6903198893,1.0,671.797436488,0.00333333,,0.7,2,0.00333333,1.0,59.6903198893,59.6903198893,671.797436488,500,1.0
500.0,500.0,400.0,50.4196,1.0,0.0025,100,5.4346e-20,27.7285,54.4985,51.4035401376,1.0,770.527002731,0.0025,,0.7,2,0.0025,1.0,51.4035401376,51.4035401376,770.527002731,500,1.0
489.608137599,500.0,489.030181921,50.9133,0.791428,0.00157823,100,8.99076e-08,28.7852,54.6001,53.1149456186,1.00293,824.028099823,0.002,0.0226089,0.7,1,0.00417832,2.09529,53.1149456186,53.1149456186,824.028099823,500,1.02122
500.0,500.0,100.0,41.7989,1.0,0.01,100,3.50449e-18,28.4903,49.1856,49.1855555034,1.0,819.898829935,0.01,,0.7,2,0.01,1.0,49.1855555034,49.1855555034,819.898829935,500,1.0
500.0,500.0,200.000000102,43.8888,1.0,0.005,100,2.1793e-19,28.825,50.4808,51.7761418,1.0,855.259501071,0.005,,0.7,2,0.005,1.0,51.7761418,51.7761418,855.259501071,500,1.0
500.0,500.0,299.999969474,47.2756,1.0,0.00333333,100,5.43914e-20,28.3272,52.658,57.0122566604,1.0,724.340698094,0.00333333,,0.7,2,0.00333333,1.0,57.0122566604,57.0122566604,724.340698094,500,1.0
500.0,500.0,400.0,49.127,1.0,0.0025,100,5.4346e-20,28.1288,53.7883,57.1790794832,1.0,749.777045552,0.0025,,0.7,2,0.0025,1.0,57.1790794832,57.1790794832,749.777045552,500,1.0
480.539833739,500.0,481.439521131,51.1186,0.717342,0.00143333,100,1.54516e-07,28.7261,55.3714,58.1697576108,1.00095,903.425892727,0.002,0.0387023,0.7,1,0.00448962,2.24693,58.1697576108,58.1697576108,903.425892727,500,1.0405
500.0,500.0,100.0,43.1691,1.0,0.01,100,3.50449e-18,30.4532,51.2145,51.2144766402,1.0,936.766528487,0.01,,0.7,2,0.01,1.0,51.2144766402,51.2144766402,936.766528487,500,1.0
500.0,500.0,200.000000102,47.3681,1.0,0.005,100,2.1793e-19,27.6385,53.8307,56.4470301105,1.0,592.613018088,0.005,,0.7,2,0.005,1.0,56.4470301105,56.4470301105,592.613018088,500,1.0
500.0,500.0,299.999969474,48.5628,1.0,0.00333333,100,5.43914e-20,27.3327,53.8395,53.8570962933,1.0,720.663553906,0.00333333,,0.7,2,0.00333333,1.0,53.8570962933,53.8570962933,720.663553906,500,1.0
500.0,500.0,400.0,50.454,1.0,0.0025,100,5.4346e-20,27.675,55.0238,58.5766116975,1.0,813.706303193,0.0025,,0.7,2,0.0025,1.0,58.5766116975,58.5766116975,813.706303193,500,1.0
437.515086083,500.0,434.789340491,52.4129,0.0343644,6.90146e-05,100,6.01134e-07,29.5577,56.7824,57.8894897846,0.99586,546.780420746,0.002,0.149042,0.7,1,0.00429414,2.13818,57.8894897846,57.8894897846,546.780420746,500,1.14282
500.0,500.0,100.0,48.2699,1.0,0.01,100,3.50449e-18,26.0544,56.4512,56.4511580721,1.0,685.687707859,0.01,,0.7,2,0.01,1.0,56.4511580721,56.4511580721,685.687707859,500,1.0
500.0,500.0,200.000000102,47.6273,1.0,0.005,100,2.1793e-19,27.4188,54.238,52.0249238363,1.0,823.189383627,0.005,,0.7,2,0.005,1.0,52.0249238363,52.0249238363,823.189383627,500,1.0
500.0,500.0,299.999969474,48.5499,1.0,0.00333333,100,5.43914e-20,26.5777,53.9476,53.3667709332,1.0,621.246994867,0.00333333,,0.7,2,0.00333333,1.0,53.3667709332,53.3667709332,621.246994867,500,1.0
500.0,500.0,400.0,48.401,1.0,0.0025,100,5.4346e-20,26.8916,53.0755,50.4591866473,1.0,772.106244287,0.0025,,0.7,2,0.0025,1.0,50.4591866473,50.4591866473,772.106244287,500,1.0
500.0,500.0,500.000006643,48.2007,1.0,0.002,100,5.43187e-20,27.2792,52.3817,49.6065199029,1.0,826.769878278,0.002,,0.7,1,0.002,1.0,49.6065199029,49.6065199029,826.769878278,500,1.0
500.0,500.0,100.0,45.8264,1.0,0.01,100,3.50449e-18,25.7729,53.8392,53.8391933893,1.0,670.950043701,0.01,,0.7,2,0.01,1.0,53.8391933893,53.8391933893,670.950043701,500,1.0
500.0,500.0,200.000000102,47.6354,1.0,0.005,100,2.1793e-19,25.4295,54.1179,54.3965722515,1.0,635.277205504,0.005,,0.7,2,0.005,1.0,54.3965722515,54.3965722515,635.277205504,500,1.0
500.0,500.0,299.999969474,49.2351,1.0,0.00333333,100,5.43914e-20,27.4131,54.5281,55.3485184165,1.0,969.808799035,0.00333333,,0.7,2,0.00333333,1.0,55.3485184165,55.3485184165,969.808799035,500,1.0
500.0,500.0,400.0,49.7216,1.0,0.0025,100,5.4346e-20,28.6291,54.3054,53.637339315,1.0,1033.80632578,0.0025,,0.7,2,0.0025,1.0,53.637339315,53.637339315,1033.80632578,500,1.0
500.0,500.0,500.000006643,50.1151,0.999993,0.00199999,100,1.29412e-17,28.1131,54.215,53.8533631558,1.0,679.854612874,0.002,3.21103e-12,0.7,1,0.00200001,1.00001,53.8533631558,53.8533631558,679.854612874,500,1.0
500.0,500.0,100.0,45.7422,1.0,0.01,100,3.50449e-18,24.3706,53.7427,53.7426676284,1.0,599.927630484,0.01,,0.7,2,0.01,1.0,53.7426676284,53.7426676284,599.927630484,500,1.0
500.0,500.0,200.000000102,49.4137,1.0,0.005,100,2.1793e-19,25.263,55.1306,56.5186193446,1.0,685.51579077,0.005,,0.7,2,0.005,1.0,56.5186193446,56.5186193446,685.51579077,500,1.0
500.0,500.0,299.999969474,49.7707,1.0,0.00333333,100,5.43914e-20,25.9269,54.4385,53.0543477471,1.0,744.74339987,0.00333333,,0.7,2,0.00333333,1.0,53.0543477471,53.0543477471,744.74339987,500,1.0
500.0,500.0,400.0,50.8019,1.0,0.0025,100,5.4346e-20,25.9236,54.8444,56.0619004521,1.0,676.302707688,0.0025,,0.7,2,0.0025,1.0,56.0619004521,56.0619004521,676.302707688,500,1.0
500.0,500.0,500.000091942,51.7445,0.999971,0.00199994,100,1.32816e-16,26.836,55.3803,57.5238406633,1.0,916.138230298,0.002,3.31656e-11,0.7,1,0.00200004,1.00002,57.5238406633,57.5238406633,916.138230298,500,1.0
500.0,500.0,100.0,48.323,1.0,0.01,100,3.50449e-18,25.9491,55.5414,55.541399412,1.0,680.159758252,0.01,,0.7,2,0.01,1.0,55.541399412,55.541399412,680.159758252,500,1.0
500.0,500.0,200.000000102,51.2126,1.0,0.005,100,2.1793e-19,23.9707,56.4735,57.4055612748,1.0,478.884933472,0.005,,0.7,2,0.005,1.0,57.4055612748,57.4055612748,478.884933472,500,1.0
500.0,500.0,299.999969474,50.1762,1.0,0.00333333,100,5.43914e-20,26.0209,54.7618,51.3384683852,1.0,873.219158057,0.00333333,,0.7,2,0.00333333,1.0,51.3384683852,51.3384683852,873.219158057,500,1.0
500.0,500.0,400.0,50.8142,1.0,0.0025,100,5.4346e-20,26.9183,54.7854,54.856336337,1.0,875.882903986,0.0025,,0.7,2,0.0025,1.0,54.856336337,54.856336337,875.882903986,500,1.0
500.0,500.0,500.000006643,51.9115,1.0,0.002,100,5.43187e-20,26.7225,55.4635,58.1756946565,1.0,669.564290818,0.002,,0.7,1,0.002,1.0,58.1756946565,58.1756946565,669.564290818,500,1.0
