MaxNormIw,VarNormIw,eRenyi2,Bound,VarVanillaIw,AvgVanillaIw,VarRet,ESSRenyi,IterType,VarJ,BatchSize,MinNormIw,VarDiscRet,MinVanillaIw,ESSClassic,MaxVanillaIw,AvgNormIw,VanillaAvgRet,EpsThisIter,J,AvgEpLen,AvgRet,AvgDiscRet
0.01,3.5044917e-18,1.0,82.019844,,1.0,23.877566302754072,500.0,2,4.8619733,500,0.01,23.877566302754072,1.0,100.0,1.0,0.009999998,90.33786653059146,100,90.33786,500.0,90.33786653059146,90.33786653059146
0.005,2.179301e-19,1.0,84.42869,,1.0,26.153826471021013,500.0,2,5.1012797,500,0.005,26.153826471021013,1.0,200.00000010221265,1.0,0.0049999994,90.35557120794158,100,90.35556,500.0,90.35557120794158,90.35557120794158
0.0033333334,5.4391416e-20,1.0,85.66802,,1.0,25.43290719978209,500.0,2,5.034693,500,0.0033333334,25.43290719978209,1.0,299.999969473632,1.0,0.0033333336,90.50728621231104,100,90.50729,500.0,90.50728621231104,90.50728621231104
0.0025,5.434597e-20,1.0,86.1902,,1.0,25.456787152889603,500.0,2,5.0391607,500,0.0025,25.456787152889603,1.0,400.0,1.0,0.0024999997,90.38113153106079,100,90.381134,500.0,90.38113153106079,90.38113153106079
0.019238273,3.0216659e-06,1.4915559,87.37627,0.8012311,1.0298777,24.155396013577953,335.2204166246406,1,5.174088,500,0.000111189904,24.155396013577953,0.057256002,285.07808182148455,9.906534,0.002,90.33995582969769,100,91.95426,500.0,90.33995582969769,90.33995582969769
0.01,3.5044917e-18,1.0,83.19763,,1.0,16.62701571054062,500.0,2,4.0571847,500,0.01,16.62701571054062,1.0,100.0,1.0,0.009999998,91.4958463801321,100,91.49584,500.0,91.4958463801321,91.4958463801321
0.005,2.179301e-19,1.0,85.33641,,1.0,22.06740333812899,500.0,2,4.6858363,500,0.005,22.06740333812899,1.0,200.00000010221265,1.0,0.0049999994,91.20413508024374,100,91.20413,500.0,91.20413508024374,91.20413508024374
0.0033333334,5.4391416e-20,1.0,86.22615,,1.0,25.60032135133728,500.0,2,5.051236,500,0.0033333334,25.60032135133728,1.0,299.999969473632,1.0,0.0033333336,91.05611895641137,100,91.056114,500.0,91.05611895641137,91.05611895641137
0.0025,5.434597e-20,1.0,86.953674,,1.0,23.664507482358946,500.0,2,4.858533,500,0.0025,23.664507482358946,1.0,400.0,1.0,0.0024999997,91.13655841405163,100,91.13655,500.0,91.13655841405163,91.13655841405163
0.0233503,3.5196654e-06,1.4348463,88.125725,0.8403641,0.97726655,22.911495905839203,348.4693839825203,1,5.338961,500,5.9230446e-05,22.911495905839203,0.028941967,266.21852686963757,11.409734,0.0019999999,91.21132174481323,100,92.607216,500.0,91.21132174481323,91.21132174481323
0.01,3.5044917e-18,1.0,82.93118,,1.0,30.90972507632081,500.0,2,5.531783,500,0.01,30.90972507632081,1.0,100.0,1.0,0.009999998,91.2860881971838,100,91.28609,500.0,91.2860881971838,91.2860881971838
0.005,2.179301e-19,1.0,85.753716,,1.0,24.722588396022108,500.0,2,4.959735,500,0.005,24.722588396022108,1.0,200.00000010221265,1.0,0.0049999994,91.66152403452284,100,91.66152,500.0,91.66152403452284,91.66152403452284
0.0033333334,5.4391416e-20,1.0,86.899796,,1.0,22.434343404270194,500.0,2,4.72859,500,0.0033333334,22.434343404270194,1.0,299.999969473632,1.0,0.0033333336,91.72350157218514,100,91.7235,500.0,91.72350157218514,91.72350157218514
0.0025,5.434597e-20,1.0,87.51825,,1.0,20.982702739002722,500.0,2,4.574959,500,0.0025,20.982702739002722,1.0,400.0,1.0,0.0024999997,91.7396026745137,100,91.7396,500.0,91.7396026745137,91.7396026745137
0.010428379,1.6674373e-06,1.3026888,88.55378,0.42627302,1.0112282,19.389921930281787,383.82151268889305,1,3.9910662,500,0.00011685436,19.389921930281787,0.05908321,353.10091071546526,5.272735,0.002,91.77612433205147,100,92.86318,500.0,91.77612433205147,91.77612433205147
0.01,3.5044917e-18,1.0,84.52646,,1.0,14.779947487737068,500.0,2,3.8251991,500,0.01,14.779947487737068,1.0,100.0,1.0,0.009999998,92.89880927823013,100,92.898796,500.0,92.89880927823013,92.89880927823013
0.005,2.179301e-19,1.0,86.78445,,1.0,13.848217993502386,500.0,2,3.7120042,500,0.005,13.848217993502386,1.0,200.00000010221265,1.0,0.0049999994,92.70458575037648,100,92.70458,500.0,92.70458575037648,92.70458575037648
0.0033333334,5.4391416e-20,1.0,87.89449,,1.0,13.315943103031262,500.0,2,3.6430147,500,0.0033333334,13.315943103031262,1.0,299.999969473632,1.0,0.0033333336,92.7282612722384,100,92.728264,500.0,92.7282612722384,92.7282612722384
0.0025,5.434597e-20,1.0,88.65595,,1.0,12.298323414538046,500.0,2,3.50251,500,0.0025,12.298323414538046,1.0,400.0,1.0,0.0024999997,92.84212206079954,100,92.84212,500.0,92.84212206079954,92.84212206079954
0.006318001,6.543184e-07,1.1487795,89.20357,0.15885007,0.98543763,12.275137028609928,435.2445312748887,1,3.4129026,500,0.0003488101,12.275137028609928,0.1718653,429.82932493083314,3.112998,0.002,92.6631852308037,100,93.21667,500.0,92.6631852308037,92.6631852308037
0.01,3.5044917e-18,1.0,83.96448,,1.0,28.330002572461865,500.0,2,5.2959137,500,0.01,28.330002572461865,1.0,100.0,1.0,0.009999998,92.3030216535274,100,92.303024,500.0,92.3030216535274,92.3030216535274
0.005,2.179301e-19,1.0,86.42235,,1.0,19.194474049407994,500.0,2,4.370183,500,0.005,19.194474049407994,1.0,200.00000010221265,1.0,0.0049999994,92.50321977910707,100,92.50322,500.0,92.50321977910707,92.50321977910707
0.0033333334,5.4391416e-20,1.0,87.50748,,1.0,16.887755491545256,500.0,2,4.1026163,500,0.0033333334,16.887755491545256,1.0,299.999969473632,1.0,0.0033333336,92.47248652850568,100,92.47249,500.0,92.47248652850568,92.47248652850568
0.0025,5.434597e-20,1.0,88.23041,,1.0,15.54386304100566,500.0,2,3.9376392,500,0.0025,15.54386304100566,1.0,400.0,1.0,0.0024999997,92.53023630556821,100,92.530235,500.0,92.53023630556821,92.53023630556821
0.0050049573,7.750415e-07,1.1681749,89.11675,0.18881847,0.987165,15.537656457082036,428.0181126095875,1,3.2519023,500,0.0002625913,15.537656457082036,0.12961046,418.9804995460116,2.4703593,0.002,92.56552184601297,100,93.27347,500.0,92.56552184601297,92.56552184601297
0.01,3.5044917e-18,1.0,84.640755,,1.0,10.401879673991733,500.0,2,3.2090282,500,0.01,10.401879673991733,1.0,100.0,1.0,0.009999998,92.99149491687612,100,92.99149,500.0,92.99149491687612,92.99149491687612
0.005,2.179301e-19,1.0,87.12,,1.0,10.252355637617075,500.0,2,3.1939156,500,0.005,10.252355637617075,1.0,200.00000010221265,1.0,0.0049999994,93.03826672159947,100,93.03827,500.0,93.03826672159947,93.03826672159947
0.0033333334,5.4391416e-20,1.0,88.185005,,1.0,13.219655542145597,500.0,2,3.62982,500,0.0033333334,13.219655542145597,1.0,299.999969473632,1.0,0.0033333336,93.02420054064588,100,93.0242,500.0,93.02420054064588,93.02420054064588
0.0025,5.434597e-20,1.0,88.7547,,1.0,12.95096072695244,500.0,2,3.5942435,500,0.0025,12.95096072695244,1.0,400.0,1.0,0.0024999997,92.96753091093717,100,92.96753,500.0,92.96753091093717,92.96753091093717
0.005561409,4.6270145e-07,1.1070521,89.40818,0.121470876,1.0247446,12.509125050300787,451.6499318482299,1,3.1160212,500,0.00026358018,12.509125050300787,0.13505119,448.2519669514161,2.849512,0.002,92.96019186393815,100,93.38497,500.0,92.96019186393815,92.96019186393815
0.01,3.5044917e-18,1.0,84.66447,,1.0,6.735843463542209,500.0,2,2.582341,500,0.01,6.735843463542209,1.0,100.0,1.0,0.009999998,92.99376188327638,100,92.99376,500.0,92.99376188327638,92.99376188327638
0.005,2.179301e-19,1.0,87.12448,,1.0,9.25106331345324,500.0,2,3.0339427,500,0.005,9.25106331345324,1.0,200.00000010221265,1.0,0.0049999994,93.0336777144786,100,93.033676,500.0,93.0336777144786,93.0336777144786
0.0033333334,5.4391416e-20,1.0,88.20319,,1.0,10.280921534406417,500.0,2,3.201039,500,0.0033333334,10.280921534406417,1.0,299.999969473632,1.0,0.0033333336,93.03498421121436,100,93.03499,500.0,93.03498421121436,93.03498421121436
0.0025,5.434597e-20,1.0,88.76587,,1.0,11.855678504904617,500.0,2,3.438901,500,0.0025,11.855678504904617,1.0,400.0,1.0,0.0024999997,93.00356734187885,100,93.00357,500.0,93.00356734187885,93.00356734187885
0.006293478,8.943026e-07,1.1741698,89.56976,0.22817068,1.010224,11.455989328423763,425.83279608920117,1,3.321037,500,0.00023369522,11.455989328423763,0.11804226,408.78775072910213,3.1789112,0.002,93.01025973154438,100,93.67692,500.0,93.01025973154438,93.01025973154438
0.01,3.5044917e-18,1.0,84.86584,,1.0,7.865032943264032,500.0,2,2.790409,500,0.01,7.865032943264032,1.0,100.0,1.0,0.009999998,93.21682439355124,100,93.21683,500.0,93.21682439355124,93.21682439355124
0.005,2.179301e-19,1.0,87.45196,,1.0,8.29173110042365,500.0,2,2.8723288,500,0.005,8.29173110042365,1.0,200.00000010221265,1.0,0.0049999994,93.35699898915696,100,93.356995,500.0,93.35699898915696,93.35699898915696
0.0033333334,5.4391416e-20,1.0,88.68331,,1.0,8.33938458463219,500.0,2,2.8829823,500,0.0033333334,8.33938458463219,1.0,299.999969473632,1.0,0.0033333336,93.53595641913206,100,93.535965,500.0,93.53595641913206,93.53595641913206
0.0025,5.434597e-20,1.0,89.207664,,1.0,8.656711747362309,500.0,2,2.938549,500,0.0025,8.656711747362309,1.0,400.0,1.0,0.0024999997,93.43037346637543,100,93.430374,500.0,93.43037346637543,93.43037346637543
0.007837504,5.9660556e-07,1.1186335,89.80706,0.1568905,1.0256157,9.363696537989734,446.97391604959114,1,3.2701461,500,0.0005161176,9.363696537989734,0.26466918,435.2165725539056,4.0191336,0.002,93.44006192722647,100,93.84697,500.0,93.44006192722647,93.44006192722647
