MaxNormIw,ESSClassic,AvgEpLen,AvgNormIw,VarJ,Delta,EpsThisIter,AvgDiscRet,ESSRenyi,VanillaAvgRet,AvgVanillaIw,VarNormIw,BatchSize,J,eRenyi2,MinVanillaIw,AvgRet,MaxVanillaIw,IterType,VarDiscRet,Bound,VarRet,VarVanillaIw,MinNormIw
0.0363918,87.4578821775,182.78,0.01,518.964,0.1,100,1673.10521481,93.9545818299,1673.10521481,1.04556,1.44856e-05,100,1725.59,1.06434,0.431314,1673.10521481,3.80497,1,192874.344834,740.964,192874.344834,0.158355,0.00412521
0.520687,3.63993366606,182.34,0.01,3641.46,0.1,100,1670.43529565,51.1633512518,1670.43529565,1.90773,0.00267404,100,2404.6,1.95452,0.0418711,1670.43529565,99.3329,1,298644.71303,859.072,298644.71303,97.3195,0.000219482
0.0203025,90.6967254172,187.38,0.01,693.59,0.1,100,1716.51793317,91.5824992284,1716.51793317,1.00721,1.03611e-05,100,1800.0,1.09191,0.323215,1716.51793317,2.04489,1,345213.596583,722.693,345213.596583,0.105111,0.00320901
0.0158548,95.2252480298,187.44,0.01,776.836,0.1,100,1715.56216155,95.0853892868,1715.56216155,0.989067,5.0648e-06,100,1774.91,1.05169,0.517717,1715.56216155,1.56814,1,477577.050049,451.109,477577.050049,0.0495466,0.0052344
0.108092,45.9863926288,180.93,0.01,1274.77,0.1,100,1655.68183872,80.0320181194,1655.68183872,1.02371,0.000118642,100,1825.59,1.2495,0.234927,1655.68183872,11.0655,1,253566.902799,637.458,253566.902799,1.24335,0.00229486
0.0234289,93.5549832848,191.47,0.01,749.495,0.1,100,1754.56506808,95.1816154399,1754.56506808,1.05808,6.95859e-06,100,1806.16,1.05062,0.608785,1754.56506808,2.47896,1,353536.809761,592.016,353536.809761,0.0779032,0.0057537
0.72755,1.88421772001,184.95,0.01,3432.61,0.1,100,1693.9280176,46.8158489072,1693.9280176,3.16722,0.00525984,100,2971.77,2.13603,0.051019,1693.9280176,230.431,1,377019.048118,1298.84,377019.048118,527.63,0.000161084
0.489121,4.10082576829,174.42,0.01,2823.37,0.1,100,1593.91638705,51.1140196301,1593.91638705,1.83143,0.00236215,100,2153.99,1.95641,0.0644617,1593.91638705,89.5793,1,191506.342661,846.789,191506.342661,79.2302,0.000351974
0.0436912,84.0855340907,190.33,0.01,788.57,0.1,100,1746.33208114,91.2719127022,1746.33208114,0.974154,1.91177e-05,100,1836.26,1.09563,0.467014,1746.33208114,4.25619,1,369578.368904,638.842,369578.368904,0.181422,0.00479405
0.0353669,86.8236091173,189.34,0.01,777.411,0.1,100,1736.44071199,92.3474420853,1736.44071199,0.955308,1.53294e-05,100,1817.35,1.08287,0.349212,1736.44071199,3.37863,1,306140.515381,594.295,306140.515381,0.139898,0.00365549
0.0194866,95.2046080419,190.54,0.01,762.252,0.1,100,1746.32668306,95.2245640682,1746.32668306,0.984591,5.0878e-06,100,1803.58,1.05015,0.441772,1746.32668306,1.91863,1,389361.69829,516.869,389361.69829,0.0493221,0.00448686
0.459764,4.60409141833,171.35,0.01,3422.69,0.1,100,1566.60665666,42.8410133443,1566.60665666,1.54895,0.00209291,100,2225.34,2.33421,0.034805,1566.60665666,71.2153,1,163352.483275,837.079,163352.483275,50.2142,0.0002247
0.0184544,94.9284136694,182.98,0.01,543.202,0.1,100,1678.35891366,95.3068093302,1678.35891366,1.00885,5.39652e-06,100,1725.72,1.04924,0.41706,1678.35891366,1.86176,1,238425.516477,711.086,238425.516477,0.0549243,0.00413402
0.0214229,91.706067888,181.31,0.01,493.618,0.1,100,1660.772797,94.7201413518,1660.772797,0.996705,9.13542e-06,100,1712.11,1.05574,0.373761,1660.772797,2.13523,1,186984.886726,717.376,186984.886726,0.0907532,0.00374997
0.0267574,88.1932979141,192.68,0.01,677.01,0.1,100,1768.82481186,91.0785731363,1768.82481186,1.02056,1.35225e-05,100,1855.9,1.09795,0.303966,1768.82481186,2.73075,1,290276.233775,790.907,290276.233775,0.140842,0.00297843
0.0327135,89.4712901091,186.77,0.01,529.622,0.1,100,1713.65179441,94.8111605489,1713.65179441,1.03153,1.18866e-05,100,1765.69,1.05473,0.547455,1713.65179441,3.3745,1,234980.269445,696.506,234980.269445,0.12648,0.00530721
0.0216072,92.9690143889,191.76,0.01,652.824,0.1,100,1760.99095867,95.6154576694,1760.99095867,1.03685,7.63912e-06,100,1804.3,1.04586,0.597723,1760.99095867,2.24034,1,288626.990221,687.1,288626.990221,0.0821249,0.0057648
0.0260156,85.423445982,183.8,0.01,756.612,0.1,100,1684.23728418,90.2606382927,1684.23728418,1.0157,1.72363e-05,100,1786.12,1.1079,0.393436,1684.23728418,2.64242,1,286380.718094,639.207,286380.718094,0.177819,0.00387353
0.0172157,94.971322544,189.39,0.01,702.276,0.1,100,1736.19921251,96.6412903742,1736.19921251,0.980494,5.34842e-06,100,1780.29,1.03475,0.382421,1736.19921251,1.68799,1,385407.020098,465.19,385407.020098,0.051418,0.00390028
0.0660079,64.8166525487,191.29,0.01,1066.28,0.1,100,1754.4252643,81.9051466936,1754.4252643,0.984507,5.48297e-05,100,1909.81,1.22092,0.244673,1754.4252643,6.49853,1,315671.342583,739.296,315671.342583,0.531439,0.00248523
0.0200855,95.0416527363,183.55,0.01,582.001,0.1,100,1683.4671613,95.7406706976,1683.4671613,1.00513,5.26974e-06,100,1727.37,1.04449,0.580326,1683.4671613,2.01885,1,226568.812111,660.837,226568.812111,0.053239,0.00577366
0.0237554,91.9662038838,183.5,0.01,611.357,0.1,100,1682.55129574,95.1608951101,1682.55129574,1.05063,8.82384e-06,100,1731.56,1.05085,0.456563,1682.55129574,2.4958,1,270588.418196,643.491,270588.418196,0.0973987,0.00434563
0.0182985,93.0184198526,181.71,0.01,625.64,0.1,100,1664.2304351,94.1644287211,1664.2304351,0.957743,7.58139e-06,100,1722.88,1.06197,0.462906,1664.2304351,1.75252,1,275328.760762,642.857,275328.760762,0.0695419,0.0048333
0.0236848,87.3644345745,198.03,0.01,801.124,0.1,100,1819.34565173,90.5348410299,1819.34565173,0.983704,1.46092e-05,100,1940.67,1.10455,0.334003,1819.34565173,2.32988,1,433970.501492,547.534,433970.501492,0.141369,0.00339536
0.0324836,76.8448507646,188.96,0.01,798.407,0.1,100,1733.1375518,87.0414997446,1733.1375518,0.998158,3.04367e-05,100,1873.29,1.14888,0.10954,1733.1375518,3.24237,1,340578.44719,628.747,340578.44719,0.303246,0.00109742
0.0175038,96.2409302715,187.64,0.01,609.14,0.1,100,1719.51729852,96.3336494842,1719.51729852,0.99607,3.94535e-06,100,1755.62,1.03806,0.510547,1719.51729852,1.7435,1,288480.107216,662.041,288480.107216,0.039144,0.00512562
0.034204,86.5982183093,178.16,0.01,647.489,0.1,100,1629.49695352,92.7742112579,1629.49695352,1.01565,1.56321e-05,100,1700.96,1.07789,0.486762,1629.49695352,3.47392,1,261840.442606,631.268,261840.442606,0.161252,0.00479262
0.60444,2.72035605443,189.8,0.01,3665.77,0.1,100,1740.15907732,40.8844436317,1740.15907732,2.09552,0.00361211,100,2707.42,2.44592,0.0732265,1740.15907732,126.661,1,267530.115983,1067.0,267530.115983,158.615,0.000349444
0.023584,87.1547605202,191.75,0.01,734.189,0.1,100,1756.82230269,90.1912414611,1756.82230269,1.01311,1.48873e-05,100,1857.66,1.10876,0.402575,1756.82230269,2.38932,1,323694.335192,771.512,323694.335192,0.152803,0.00397365
0.0245827,93.3518753449,177.91,0.01,474.694,0.1,100,1625.82507541,96.2534665317,1625.82507541,1.00942,7.19352e-06,100,1664.09,1.03892,0.590661,1625.82507541,2.48142,1,198553.213742,569.573,198553.213742,0.0732961,0.00585152
0.227879,16.4827800858,185.16,0.01,1256.74,0.1,100,1695.2709725,72.8099911537,1695.2709725,1.25744,0.000511812,100,1952.9,1.37344,0.186194,1695.2709725,28.6543,1,279918.974115,645.097,279918.974115,8.09252,0.00148074
0.77493,1.66318455323,187.71,0.01,2701.2,0.1,100,1720.45852268,45.7865458007,1720.45852268,3.39771,0.00597229,100,2840.21,2.18405,0.092565,1720.45852268,263.299,1,258868.522386,1358.91,258868.522386,689.467,0.000272434
0.0170263,96.7563702097,189.68,0.01,657.907,0.1,100,1737.27469738,96.7597521524,1737.27469738,1.03298,3.38624e-06,100,1773.23,1.03349,0.471462,1737.27469738,1.75879,1,354656.843157,596.168,354656.843157,0.036133,0.00456408
0.59537,2.80189297149,187.46,0.01,3256.41,0.1,100,1713.57962221,51.4096802045,1713.57962221,2.5802,0.00350406,100,2510.48,1.94516,0.222624,1713.57962221,153.618,1,375942.259896,994.053,375942.259896,233.281,0.000862817
0.354659,7.55375190887,194.12,0.01,2925.43,0.1,100,1778.76763985,60.1934028564,1778.76763985,1.63017,0.00123621,100,2246.81,1.66131,0.111475,1778.76763985,57.8155,1,322915.500522,751.03,322915.500522,32.8518,0.000683823
0.0169057,96.4324730809,191.13,0.01,673.725,0.1,100,1749.64348772,95.8140474138,1749.64348772,0.997158,3.73685e-06,100,1798.86,1.04369,0.660118,1749.64348772,1.68577,1,331049.772746,541.431,331049.772746,0.0371564,0.00661999
0.267344,12.794994287,189.92,0.01,974.457,0.1,100,1738.61219581,81.9723534367,1738.61219581,1.33032,0.00068844,100,1938.47,1.21992,0.251375,1738.61219581,35.5653,1,351430.072435,524.356,351430.072435,12.1837,0.00188958
0.511259,3.76313305669,188.6,0.01,6684.86,0.1,100,1727.72611281,33.5736226827,1727.72611281,1.80449,0.00258319,100,3117.99,2.97853,0.0407837,1727.72611281,92.2565,1,439046.270357,833.623,439046.270357,84.114,0.000226012
0.0564837,61.4325326699,200.41,0.01,994.918,0.1,100,1837.81160797,86.6156509787,1837.81160797,1.15405,6.34143e-05,100,1966.97,1.15453,0.441398,1837.81160797,6.51848,1,436508.474163,700.737,436508.474163,0.844567,0.00382478
0.162522,27.9335361739,183.36,0.01,2039.48,0.1,100,1678.45695498,67.869760024,1678.45695498,1.14349,0.000260599,100,1938.95,1.47341,0.0285583,1678.45695498,18.5842,1,216222.02389,790.38,216222.02389,3.4075,0.000249747
0.237202,15.6223157035,174.23,0.01,1594.8,0.1,100,1590.32380535,71.148939866,1590.32380535,1.28639,0.000545566,100,1847.99,1.4055,0.136484,1590.32380535,30.5135,1,222796.168709,645.709,222796.168709,9.02804,0.00106099
0.55418,3.22327777233,191.28,0.01,3215.66,0.1,100,1752.42694429,51.3829671439,1752.42694429,1.90012,0.00303276,100,2459.86,1.94617,0.193977,1752.42694429,105.301,1,291626.91196,754.07,291626.91196,109.496,0.00102087
0.047734,67.5505000724,190.66,0.01,1228.95,0.1,100,1745.27423942,78.1703791333,1745.27423942,1.0504,4.85226e-05,100,1991.28,1.27926,0.118186,1745.27423942,5.014,1,344626.932169,665.214,344626.932169,0.535372,0.00112515
0.586873,2.8847209839,189.53,0.01,1792.59,0.1,100,1733.01129702,64.434739821,1733.01129702,2.1318,0.00340055,100,2177.49,1.55196,0.153508,1733.01129702,125.11,1,374924.96435,805.932,374924.96435,154.541,0.000720084
0.560591,3.14852911257,176.05,0.01,3550.9,0.1,100,1606.49172454,43.8634337664,1606.49172454,1.64258,0.00310716,100,2463.74,2.2798,0.00771081,1606.49172454,92.0814,1,256635.729266,883.18,256635.729266,83.8329,4.69434e-05
0.0207189,89.0973440736,189.16,0.01,681.196,0.1,100,1729.37411008,90.7362985194,1729.37411008,1.00967,1.23603e-05,100,1826.67,1.10209,0.288128,1729.37411008,2.09192,1,319647.345619,751.109,319647.345619,0.126005,0.00285368
0.0213784,91.9304791527,184.87,0.01,595.132,0.1,100,1688.82780816,94.3088381595,1688.82780816,1.02806,8.86653e-06,100,1753.52,1.06035,0.422472,1688.82780816,2.19782,1,279993.717858,563.069,279993.717858,0.0937103,0.00410943
0.786721,1.61281509538,185.82,0.01,2305.37,0.1,100,1700.0485103,53.8775331941,1700.0485103,5.05899,0.00616196,100,2828.25,1.85606,0.266539,1700.0485103,398.001,1,364537.009392,1243.54,364537.009392,1577.06,0.000526861
0.0535026,68.2255225284,181.45,0.01,1205.17,0.1,100,1657.21876522,78.2378326744,1657.21876522,1.02668,4.70432e-05,100,1850.82,1.27815,0.157808,1657.21876522,5.493,1,329871.359698,634.458,329871.359698,0.495868,0.00153707
0.0162796,96.3140473056,198.19,0.01,629.266,0.1,100,1817.48421186,97.5099906205,1817.48421186,0.986431,3.86565e-06,100,1850.74,1.02554,0.557831,1817.48421186,1.60587,1,371855.092552,482.398,371855.092552,0.0376146,0.00565504
0.0300053,84.2147855001,199.59,0.01,1002.61,0.1,100,1829.24611071,87.2815505191,1829.24611071,0.971894,1.89333e-05,100,1986.68,1.14572,0.281112,1829.24611071,2.9162,1,500972.787068,618.75,500972.787068,0.17884,0.00289242
0.183471,19.3706538425,186.32,0.01,2567.93,0.1,100,1703.08367438,58.231738301,1703.08367438,1.38825,0.000420449,100,2227.79,1.71728,0.0533455,1703.08367438,25.4704,1,368450.003351,716.402,368450.003351,8.10306,0.000384265
0.0156887,94.7427487155,194.07,0.01,788.047,0.1,100,1776.7397597,95.1252737857,1776.7397597,0.965857,5.605e-06,100,1840.23,1.05125,0.427433,1776.7397597,1.5153,1,489311.058154,473.797,489311.058154,0.0522879,0.00442543
0.182011,20.4688279621,191.04,0.01,2715.7,0.1,100,1748.16009945,63.4208933865,1748.16009945,1.29919,0.000392473,100,2094.53,1.57677,0.162713,1748.16009945,23.6468,1,285906.066993,753.54,285906.066993,6.62455,0.00125242
0.0353185,83.5628552267,191.32,0.01,985.818,0.1,100,1750.14512122,89.3600915523,1750.14512122,0.997285,1.98691e-05,100,1856.75,1.11907,0.398636,1750.14512122,3.52226,1,365374.967996,584.194,365374.967996,0.197614,0.00399722
0.0217955,91.3209024757,193.02,0.01,713.875,0.1,100,1766.86752656,93.5240202068,1766.86752656,1.01217,9.59999e-06,100,1838.57,1.06924,0.696823,1766.86752656,2.20609,1,398992.85221,713.074,398992.85221,0.0983517,0.00688441
0.0339771,79.7217361938,197.88,0.01,920.616,0.1,100,1811.90545157,84.9408671947,1811.90545157,1.02662,2.56932e-05,100,1975.01,1.17729,0.341283,1811.90545157,3.48816,1,464968.214428,768.452,464968.214428,0.270794,0.00332434
0.0163243,94.3332208025,188.13,0.01,666.422,0.1,100,1719.34234323,94.3094425151,1719.34234323,0.990697,6.06788e-06,100,1780.64,1.06034,0.400572,1719.34234323,1.61725,1,362293.669016,605.639,362293.669016,0.059555,0.00404333
0.551287,3.25939802151,188.25,0.01,3079.62,0.1,100,1720.119425,54.6780606235,1720.119425,2.25107,0.00299803,100,2395.86,1.82889,0.161835,1720.119425,124.099,1,373700.049017,900.788,373700.049017,151.92,0.000718925
0.0196354,93.7328615688,194.72,0.01,673.567,0.1,100,1782.49447548,95.1429785987,1782.49447548,0.981784,6.75373e-06,100,1832.11,1.05105,0.386635,1782.49447548,1.92777,1,371073.328849,747.911,371073.328849,0.0650992,0.00393809
0.01,100.0,194.95,0.01,683.939,0.1,100,1783.88768139,100.0,1783.88768139,1.0,3.50449e-18,100,1783.89,1.0,1.0,1783.88768139,1.0,1,472497.54463,489.774,472497.54463,,0.01
0.01,100.0,185.3,0.01,569.728,0.1,100,1693.03873108,100.0,1693.03873108,1.0,3.50449e-18,100,1693.04,1.0,1.0,1693.03873108,1.0,1,327868.383901,492.688,327868.383901,,0.01
0.01,100.0,182.27,0.01,527.035,0.1,100,1663.82696555,100.0,1663.82696555,1.0,3.50449e-18,100,1663.83,1.0,1.0,1663.82696555,1.0,1,280571.362507,555.073,280571.362507,,0.01
0.01,100.0,191.43,0.01,642.997,0.1,100,1750.67727675,100.0,1750.67727675,1.0,3.50449e-18,100,1750.68,1.0,1.0,1750.67727675,1.0,1,417621.629169,544.146,417621.629169,,0.01
0.01,100.0,185.86,0.01,634.327,0.1,100,1698.25088088,100.0,1698.25088088,1.0,3.50449e-18,100,1698.25,1.0,1.0,1698.25088088,1.0,1,406435.208415,552.588,406435.208415,,0.01
0.01,100.0,198.61,0.01,561.555,0.1,100,1818.34377372,100.0,1818.34377372,1.0,3.50449e-18,100,1818.34,1.0,1.0,1818.34377372,1.0,1,318529.77089,667.071,318529.77089,,0.01
0.01,100.0,194.52,0.01,650.59,0.1,100,1780.54144862,100.0,1780.54144862,1.0,3.50449e-18,100,1780.54,1.0,1.0,1780.54144862,1.0,1,427543.378563,596.796,427543.378563,,0.01
0.01,100.0,193.03,0.01,606.305,0.1,100,1765.38080377,100.0,1765.38080377,1.0,3.50449e-18,100,1765.38,1.0,1.0,1765.38080377,1.0,1,371318.292914,584.129,371318.292914,,0.01
0.01,100.0,194.75,0.01,654.57,0.1,100,1782.56089148,100.0,1782.56089148,1.0,3.50449e-18,100,1782.56,1.0,1.0,1782.56089148,1.0,1,432789.446137,667.873,432789.446137,,0.01
0.0166293,95.6649681752,197.32,0.01,658.354,0.1,100,1805.61943449,95.5220182335,1805.61943449,1.0249,4.57725e-06,100,1854.03,1.04688,0.521894,1805.61943449,1.70433,1,350443.722047,755.473,350443.722047,0.0480801,0.00509216
0.01,100.0,195.99,0.01,562.83,0.1,100,1793.58049381,100.0,1793.58049381,1.0,3.50449e-18,100,1793.58,1.0,1.0,1793.58049381,1.0,1,319977.232601,711.001,319977.232601,,0.01
0.01,100.0,198.73,0.01,660.196,0.1,100,1821.47051398,100.0,1821.47051398,1.0,3.50449e-18,100,1821.47,1.0,1.0,1821.47051398,1.0,1,440261.787593,670.39,440261.787593,,0.01
0.01,100.0,196.19,0.01,617.908,0.1,100,1795.77730556,100.0,1795.77730556,1.0,3.50449e-18,100,1795.78,1.0,1.0,1795.77730556,1.0,1,385666.840988,650.085,385666.840988,,0.01
0.018679,91.716541286,184.89,0.01,687.674,0.1,100,1688.09885774,92.3535930628,1688.09885774,1.01447,9.12279e-06,100,1769.59,1.08279,0.43238,1688.09885774,1.89492,1,346886.858103,700.687,346886.858103,0.0938867,0.00426213
0.0238328,88.3632665594,185.92,0.01,605.854,0.1,100,1699.30701392,91.3033942744,1699.30701392,0.980201,1.33022e-05,100,1774.32,1.09525,0.414147,1699.30701392,2.33609,1,228277.022552,746.151,228277.022552,0.127807,0.00422512
0.01,100.0,192.32,0.01,651.93,0.1,100,1758.97373018,100.0,1758.97373018,1.0,3.50449e-18,100,1758.97,1.0,1.0,1758.97373018,1.0,1,429306.317497,582.448,429306.317497,,0.01
0.01,100.0,189.04,0.01,653.866,0.1,100,1726.68878108,100.0,1726.68878108,1.0,3.50449e-18,100,1726.69,1.0,1.0,1726.68878108,1.0,1,431859.215547,551.098,431859.215547,,0.01
0.01,100.0,198.42,0.01,659.838,0.1,100,1815.54360991,100.0,1815.54360991,1.0,3.50449e-18,100,1815.54,1.0,1.0,1815.54360991,1.0,1,439784.627029,706.289,439784.627029,,0.01
0.01,100.0,195.67,0.01,635.432,0.1,100,1790.47675717,100.0,1790.47675717,1.0,3.50449e-18,100,1790.48,1.0,1.0,1790.47675717,1.0,1,407852.2684,637.071,407852.2684,,0.01
0.01,100.0,193.53,0.01,600.446,0.1,100,1770.48943688,100.0,1770.48943688,1.0,3.50449e-18,100,1770.49,1.0,1.0,1770.48943688,1.0,1,364176.77297,401.011,364176.77297,,0.01
0.01,100.0,204.46,0.01,626.957,0.1,100,1874.82848013,100.0,1874.82848013,1.0,3.50449e-18,100,1874.83,1.0,1.0,1874.82848013,1.0,1,397045.34505,790.956,397045.34505,,0.01
0.01,100.0,199.18,0.01,656.789,0.1,100,1825.09843197,100.0,1825.09843197,1.0,3.50449e-18,100,1825.1,1.0,1.0,1825.09843197,1.0,1,435729.52018,705.173,435729.52018,,0.01
0.01,100.0,191.35,0.01,566.361,0.1,100,1750.85930702,100.0,1750.85930702,1.0,3.50449e-18,100,1750.86,1.0,1.0,1750.85930702,1.0,1,324005.059983,623.65,324005.059983,,0.01
0.01,100.0,197.79,0.01,627.271,0.1,100,1811.21284358,100.0,1811.21284358,1.0,3.50449e-18,100,1811.21,1.0,1.0,1811.21284358,1.0,1,397443.550322,562.82,397443.550322,,0.01
0.01,100.0,187.21,0.01,561.629,0.1,100,1711.28869232,100.0,1711.28869232,1.0,3.50449e-18,100,1711.29,1.0,1.0,1711.28869232,1.0,1,318612.748342,661.229,318612.748342,,0.01
0.01,100.0,180.85,0.01,525.277,0.1,100,1651.73082982,100.0,1651.73082982,1.0,3.50449e-18,100,1651.73,1.0,1.0,1651.73082982,1.0,1,278703.022795,641.813,278703.022795,,0.01
0.01,100.0,196.78,0.01,636.644,0.1,100,1801.49083573,100.0,1801.49083573,1.0,3.50449e-18,100,1801.49,1.0,1.0,1801.49083573,1.0,1,409409.357791,705.902,409409.357791,,0.01
0.01,100.0,197.03,0.01,688.163,0.1,100,1802.57281748,100.0,1802.57281748,1.0,3.50449e-18,100,1802.57,1.0,1.0,1802.57281748,1.0,1,478351.241883,486.279,478351.241883,,0.01
0.01,100.0,194.51,0.01,602.458,0.1,100,1780.09188511,100.0,1780.09188511,1.0,3.50449e-18,100,1780.09,1.0,1.0,1780.09188511,1.0,1,366621.777594,756.809,366621.777594,,0.01
0.01,100.0,189.99,0.01,625.625,0.1,100,1738.02589264,100.0,1738.02589264,1.0,3.50449e-18,100,1738.03,1.0,1.0,1738.02589264,1.0,1,395359.736861,397.258,395359.736861,,0.01
0.01,100.0,197.06,0.01,682.408,0.1,100,1802.92051389,100.0,1802.92051389,1.0,3.50449e-18,100,1802.92,1.0,1.0,1802.92051389,1.0,1,470384.62229,447.298,470384.62229,,0.01
0.01,100.0,190.88,0.01,603.706,0.1,100,1745.45749292,100.0,1745.45749292,1.0,3.50449e-18,100,1745.46,1.0,1.0,1745.45749292,1.0,1,368142.519143,613.771,368142.519143,,0.01
0.01,100.0,182.45,0.01,560.913,0.1,100,1664.44053789,100.0,1664.44053789,1.0,3.50449e-18,100,1664.44,1.0,1.0,1664.44053789,1.0,1,317801.146891,386.941,317801.146891,,0.01
0.01,100.0,195.5,0.01,686.9,0.1,100,1789.97397736,100.0,1789.97397736,1.0,3.50449e-18,100,1789.97,1.0,1.0,1789.97397736,1.0,1,476597.627387,659.286,476597.627387,,0.01
0.01,100.0,199.56,0.01,675.244,0.1,100,1828.79540917,100.0,1828.79540917,1.0,3.50449e-18,100,1828.8,1.0,1.0,1828.79540917,1.0,1,460559.443307,645.399,460559.443307,,0.01
0.01,100.0,194.91,0.01,631.772,0.1,100,1784.0122358,100.0,1784.0122358,1.0,3.50449e-18,100,1784.01,1.0,1.0,1784.0122358,1.0,1,403167.773624,585.244,403167.773624,,0.01
0.01,100.0,189.62,0.01,633.592,0.1,100,1732.95380641,100.0,1732.95380641,1.0,3.50449e-18,100,1732.95,1.0,1.0,1732.95380641,1.0,1,405493.507384,340.26,405493.507384,,0.01
0.01,100.0,180.91,0.01,533.977,0.1,100,1652.06199731,100.0,1652.06199731,1.0,3.50449e-18,100,1652.06,1.0,1.0,1652.06199731,1.0,1,288011.532557,584.147,288011.532557,,0.01
0.01,100.0,192.81,0.01,600.396,0.1,100,1763.558544,100.0,1763.558544,1.0,3.50449e-18,100,1763.56,1.0,1.0,1763.558544,1.0,1,364117.008232,649.472,364117.008232,,0.01
0.01,100.0,186.49,0.01,597.136,0.1,100,1704.61781639,100.0,1704.61781639,1.0,3.50449e-18,100,1704.62,1.0,1.0,1704.61781639,1.0,1,360173.1883,504.953,360173.1883,,0.01
0.01,100.0,189.55,0.01,601.777,0.1,100,1732.50414308,100.0,1732.50414308,1.0,3.50449e-18,100,1732.5,1.0,1.0,1732.50414308,1.0,1,365793.212005,341.242,365793.212005,,0.01
0.01,100.0,193.15,0.01,586.011,0.1,100,1768.0429488,100.0,1768.0429488,1.0,3.50449e-18,100,1768.04,1.0,1.0,1768.0429488,1.0,1,346877.906231,486.039,346877.906231,,0.01
0.01,100.0,193.16,0.01,658.696,0.1,100,1766.8166573,100.0,1766.8166573,1.0,3.50449e-18,100,1766.82,1.0,1.0,1766.8166573,1.0,1,438263.134696,587.218,438263.134696,,0.01
0.01,100.0,192.94,0.01,630.086,0.1,100,1764.26043547,100.0,1764.26043547,1.0,3.50449e-18,100,1764.26,1.0,1.0,1764.26043547,1.0,1,401018.57128,633.088,401018.57128,,0.01
0.01,100.0,195.47,0.01,595.794,0.1,100,1787.99640413,100.0,1787.99640413,1.0,3.50449e-18,100,1788.0,1.0,1.0,1787.99640413,1.0,1,358556.123419,606.925,358556.123419,,0.01
0.01,100.0,188.18,0.01,637.626,0.1,100,1720.43409631,100.0,1720.43409631,1.0,3.50449e-18,100,1720.43,1.0,1.0,1720.43409631,1.0,1,410674.138889,529.906,410674.138889,,0.01
0.01,100.0,208.26,0.01,712.455,0.1,100,1913.21127125,100.0,1913.21127125,1.0,3.50449e-18,100,1913.21,1.0,1.0,1913.21127125,1.0,1,512719.410312,512.856,512719.410312,,0.01
0.01,100.0,189.77,0.01,659.612,0.1,100,1734.57269086,100.0,1734.57269086,1.0,3.50449e-18,100,1734.57,1.0,1.0,1734.57269086,1.0,1,439482.4956,409.641,439482.4956,,0.01
0.01,100.0,190.91,0.01,619.104,0.1,100,1746.55431502,100.0,1746.55431502,1.0,3.50449e-18,100,1746.55,1.0,1.0,1746.55431502,1.0,1,387161.444591,623.456,387161.444591,,0.01
0.01,100.0,200.87,0.01,629.512,0.1,100,1840.984658,100.0,1840.984658,1.0,3.50449e-18,100,1840.98,1.0,1.0,1840.984658,1.0,1,400288.461627,634.109,400288.461627,,0.01
0.01,100.0,183.04,0.01,529.805,0.1,100,1669.71291855,100.0,1669.71291855,1.0,3.50449e-18,100,1669.71,1.0,1.0,1669.71291855,1.0,1,283528.340819,445.852,283528.340819,,0.01
0.01,100.0,195.27,0.01,682.893,0.1,100,1788.91992854,100.0,1788.91992854,1.0,3.50449e-18,100,1788.92,1.0,1.0,1788.91992854,1.0,1,471052.905045,636.311,471052.905045,,0.01
0.01,100.0,188.98,0.01,562.461,0.1,100,1728.85532541,100.0,1728.85532541,1.0,3.50449e-18,100,1728.86,1.0,1.0,1728.85532541,1.0,1,319557.545503,658.764,319557.545503,,0.01
0.01,100.0,198.87,0.01,632.225,0.1,100,1819.88684308,100.0,1819.88684308,1.0,3.50449e-18,100,1819.89,1.0,1.0,1819.88684308,1.0,1,403745.966826,632.389,403745.966826,,0.01
0.01,100.0,196.23,0.01,587.812,0.1,100,1798.89199726,100.0,1798.89199726,1.0,3.50449e-18,100,1798.89,1.0,1.0,1798.89199726,1.0,1,349012.833884,806.203,349012.833884,,0.01
0.01,100.0,191.43,0.01,634.734,0.1,100,1750.35751456,100.0,1750.35751456,1.0,3.50449e-18,100,1750.36,1.0,1.0,1750.35751456,1.0,1,406956.439467,661.584,406956.439467,,0.01
0.01,100.0,189.24,0.01,513.911,0.1,100,1730.57168089,100.0,1730.57168089,1.0,3.50449e-18,100,1730.57,1.0,1.0,1730.57168089,1.0,1,266772.675001,759.329,266772.675001,,0.01
0.01,100.0,207.15,0.01,699.119,0.1,100,1900.12993789,100.0,1900.12993789,1.0,3.50449e-18,100,1900.13,1.0,1.0,1900.12993789,1.0,1,493704.071375,604.503,493704.071375,,0.01
0.01,100.0,186.64,0.01,525.266,0.1,100,1705.87125106,100.0,1705.87125106,1.0,3.50449e-18,100,1705.87,1.0,1.0,1705.87125106,1.0,1,278690.998177,659.892,278690.998177,,0.01
0.01,100.0,198.55,0.01,599.435,0.1,100,1820.07445837,100.0,1820.07445837,1.0,3.50449e-18,100,1820.07,1.0,1.0,1820.07445837,1.0,1,362951.969974,615.577,362951.969974,,0.01
0.01,100.0,189.51,0.01,624.956,0.1,100,1734.47659478,100.0,1734.47659478,1.0,3.50449e-18,100,1734.48,1.0,1.0,1734.47659478,1.0,1,394515.219473,480.011,394515.219473,,0.01
