BatchSize,EpsThisIter,MinNormIw,VarJ,J,VanillaAvgRet,ESSClassic,AvgDiscRet,AvgVanillaIw,AvgRet,AvgEpLen,VarDiscRet,VarVanillaIw,MaxVanillaIw,eRenyi2,Bound,IterType,MaxNormIw,MinVanillaIw,Delta,AvgNormIw,VarRet,VarNormIw,ESSRenyi
100,100,0.00695075,36.1274,-388.279,-389.774688311,98.8066912307,-389.774688311,1.01396,-389.774688311,500.0,1314.97043752,0.0125422,1.50511,1.01547,-490.734,1,0.0148438,0.704778,0.2,0.01,1314.97043752,1.21992e-06,98.476923169
100,100,0.00117222,39.1912,-375.971,-383.37909502,88.869725871,-383.37909502,1.03336,-383.37909502,500.0,1591.47738269,0.135089,2.56072,1.06414,-483.004,1,0.0247805,0.121132,0.2,0.01,1591.47738269,1.26507e-05,93.972885164
100,100,0.00431733,37.1389,-376.72,-381.982459448,94.5823741637,-381.982459448,0.982638,-381.982459448,500.0,1924.89561935,0.0558666,1.45431,1.04397,-486.566,1,0.0148001,0.424237,0.2,0.01,1924.89561935,5.78582e-06,95.788620753
100,100,0.00418581,40.8092,-378.759,-383.542000113,95.3349370863,-383.542000113,1.04119,-383.542000113,500.0,1750.84578483,0.0535834,1.74325,1.04734,-477.518,1,0.0167429,0.435821,0.2,0.01,1750.84578483,4.9428e-06,95.4802897801
100,100,0.00523092,39.8262,-379.275,-381.626729895,97.68238198,-381.626729895,1.00445,-381.626729895,500.0,1601.30778264,0.0241795,1.52509,1.02258,-487.537,1,0.0151833,0.525421,0.2,0.01,1601.30778264,2.39657e-06,97.7917773661
100,100,0.00300326,39.6884,-376.741,-381.587254195,92.8773592473,-381.587254195,1.03043,-381.587254195,500.0,1454.80088212,0.0822498,2.04057,1.05675,-474.175,1,0.019803,0.309466,0.2,0.01,1454.80088212,7.74632e-06,94.6297557651
100,100,0.004715,38.5525,-374.713,-379.161685579,89.2789966744,-379.161685579,0.978658,-379.161685579,500.0,1166.62064804,0.116175,3.48592,1.0592,-468.027,1,0.0356193,0.461438,0.2,0.01,1166.62064804,1.21297e-05,94.4106593028
100,100,0.00706798,37.5729,-374.427,-376.235372936,97.9191512459,-376.235372936,1.02174,-376.235372936,500.0,1451.73616846,0.022409,1.48468,1.01777,-475.993,1,0.0145308,0.722167,0.2,0.01,1451.73616846,2.14653e-06,98.2536411709
100,100,0.00452793,35.1772,-373.434,-378.09585978,94.3142027673,-378.09585978,0.957281,-378.09585978,500.0,1554.78406717,0.0558031,1.34685,1.04312,-486.349,1,0.0140696,0.433451,0.2,0.01,1554.78406717,6.08947e-06,95.8663435698
100,100,0.00399105,40.2265,-369.723,-374.789560395,87.444918193,-374.789560395,1.01374,-374.789560395,500.0,1314.6507466,0.14904,3.19175,1.06055,-467.434,1,0.0314849,0.404589,0.2,0.01,1314.6507466,1.45028e-05,94.2911032428
100,100,0.00815738,32.7018,-373.947,-374.524597655,99.4726639336,-374.524597655,1.00878,-374.524597655,500.0,1104.04078296,0.00544935,1.17588,1.00593,-472.349,1,0.0116565,0.822902,0.2,0.01,1104.04078296,5.35488e-07,99.4104774462
100,100,0.00700693,38.0443,-375.826,-377.018683503,98.8982438646,-377.018683503,0.997451,-377.018683503,500.0,1620.6925601,0.0111956,1.35788,1.01136,-478.253,1,0.0136135,0.698907,0.2,0.01,1620.6925601,1.12529e-06,98.8771397959
100,100,0.00852837,29.6159,-377.883,-378.670962094,99.1010557794,-378.670962094,0.993839,-378.670962094,500.0,835.955590937,0.00905028,1.4758,1.00908,-468.008,1,0.0148495,0.847583,0.2,0.01,835.955590937,9.16282e-07,99.1001653085
100,100,0.0071501,31.9362,-376.783,-378.268730376,98.4346809334,-378.268730376,0.999858,-378.268730376,500.0,1054.90172352,0.0160585,1.49962,1.01586,-468.086,1,0.0149984,0.714908,0.2,0.01,1054.90172352,1.6063e-06,98.4387303216
100,100,0.00586225,38.4671,-377.909,-380.524083576,96.161608219,-380.524083576,0.997433,-380.524083576,500.0,1379.5774844,0.0401122,1.90682,1.02708,-479.59,1,0.0191173,0.58472,0.2,0.01,1379.5774844,4.03189e-06,97.3638003764
100,100,0.00717026,34.3123,-374.741,-375.958263901,98.8578000004,-375.958263901,0.995525,-375.958263901,500.0,1178.2147989,0.0115664,1.2139,1.01366,-468.996,1,0.0121936,0.713817,0.2,0.01,1178.2147989,1.16707e-06,98.6519833103
100,100,0.00652366,36.2617,-372.937,-373.925578982,98.9575498701,-373.925578982,0.996016,-373.925578982,500.0,1403.89276855,0.010556,1.21375,1.00987,-472.916,1,0.0121861,0.649767,0.2,0.01,1403.89276855,1.06407e-06,99.022524457
100,100,0.00613748,42.4656,-377.818,-379.974958808,97.6985667632,-379.974958808,0.994388,-379.974958808,500.0,1869.73855903,0.0235279,1.56939,1.02103,-486.149,1,0.0157825,0.610303,0.2,0.01,1869.73855903,2.37942e-06,97.9403657857
100,100,0.00457081,35.8794,-369.587,-371.736462549,97.2858538798,-371.736462549,0.987606,-371.736462549,500.0,1414.83691028,0.027486,1.27878,1.02285,-465.896,1,0.0129483,0.451416,0.2,0.01,1414.83691028,2.81802e-06,97.7658600441
100,100,0.00457346,32.4936,-371.764,-372.78474244,98.7622641369,-372.78474244,0.992292,-372.78474244,500.0,1080.2583049,0.0124647,1.17556,1.01018,-464.501,1,0.0118469,0.453821,0.2,0.01,1080.2583049,1.26591e-06,98.9922357855
100,100,0.0054065,35.6582,-369.172,-370.625825586,98.2067806035,-370.625825586,1.0014,-370.625825586,500.0,1334.43699706,0.0184955,1.23713,1.01613,-466.354,1,0.012354,0.541408,0.2,0.01,1334.43699706,1.84438e-06,98.4123881752
100,100,0.00587501,33.1706,-369.576,-371.693375102,97.4603745424,-371.693375102,0.997922,-371.693375102,500.0,1175.929274,0.026212,1.34256,1.02168,-470.458,1,0.0134536,0.58628,0.2,0.01,1175.929274,2.63213e-06,97.8782677689
100,100,0.00567812,34.8603,-376.18,-378.002747519,98.3231352112,-378.002747519,0.998037,-378.002747519,500.0,1249.57125768,0.0171594,1.22719,1.01966,-474.126,1,0.0122961,0.566697,0.2,0.01,1249.57125768,1.7227e-06,98.0722392088
100,100,0.00735079,40.11,-378.22,-379.55193256,98.7256181596,-379.55193256,1.00463,-379.55193256,500.0,1587.06052114,0.0131598,1.30965,1.01263,-483.776,1,0.0130361,0.738482,0.2,0.01,1587.06052114,1.30388e-06,98.7524751077
100,100,0.00597626,40.4332,-372.658,-375.882311068,95.7071914355,-375.882311068,1.01275,-375.882311068,500.0,1602.76824879,0.0464695,1.54031,1.03367,-477.719,1,0.0152092,0.605245,0.2,0.01,1602.76824879,4.53069e-06,96.7423331088
100,100,0.00811962,31.7137,-367.97,-368.448003055,99.2662940995,-368.448003055,1.00941,-368.448003055,500.0,976.38486415,0.00760685,1.3184,1.00547,-457.516,1,0.0130611,0.819601,0.2,0.01,976.38486415,7.46571e-07,99.4559721069
100,100,0.00725484,36.2991,-374.733,-376.385726437,97.6267083842,-376.385726437,1.00637,-376.385726437,500.0,1365.05417496,0.0248692,1.8406,1.01732,-475.616,1,0.0182895,0.730104,0.2,0.01,1365.05417496,2.45555e-06,98.2979677302
100,100,0.00695983,37.1428,-374.577,-376.950605073,97.8910130046,-376.950605073,0.994034,-376.950605073,500.0,1414.79373694,0.0215028,1.47043,1.02414,-480.883,1,0.0147926,0.691831,0.2,0.01,1414.79373694,2.17617e-06,97.642468462
100,100,0.00512331,31.4782,-374.978,-377.199882155,97.4429321401,-377.199882155,1.00039,-377.199882155,500.0,1094.49289961,0.0265274,1.24313,1.02504,-467.981,1,0.0124264,0.512532,0.2,0.01,1094.49289961,2.65066e-06,97.5572336737
100,100,0.00624578,37.8274,-370.996,-373.260361095,97.2550018132,-373.260361095,0.991969,-373.260361095,500.0,1433.52914697,0.028054,1.69159,1.02392,-467.036,1,0.0170528,0.619562,0.2,0.01,1433.52914697,2.85101e-06,97.6640107893
100,100,0.00644776,30.5961,-366.426,-367.603724186,98.8079759701,-367.603724186,0.993931,-367.603724186,500.0,964.719123622,0.0120383,1.31833,1.01189,-459.901,1,0.0132638,0.640862,0.2,0.01,964.719123622,1.21858e-06,98.8244885072
100,100,0.00630064,37.0084,-373.504,-375.30539762,96.4002883094,-375.30539762,1.00363,-375.30539762,500.0,1411.60452665,0.0379929,2.38891,1.01728,-475.78,1,0.0238027,0.632351,0.2,0.01,1411.60452665,3.77186e-06,98.3015501411
100,100,0.0058037,39.8263,-371.204,-373.774531139,97.1299625963,-373.774531139,0.991988,-373.774531139,500.0,1822.08972884,0.0293704,1.53809,1.02357,-481.728,1,0.0155052,0.57572,0.2,0.01,1822.08972884,2.98468e-06,97.697383209
100,100,0.00634952,35.6865,-374.744,-375.807652177,98.7120412708,-375.807652177,1.00352,-375.807652177,500.0,1345.53905114,0.0132723,1.32879,1.01031,-475.075,1,0.0132413,0.637186,0.2,0.01,1345.53905114,1.31794e-06,98.9798195153
100,100,0.00475918,38.6358,-371.596,-374.514753246,96.9345590401,-374.514753246,0.985479,-374.514753246,500.0,1607.84075021,0.0310223,1.34242,1.03121,-474.165,1,0.013622,0.469007,0.2,0.01,1607.84075021,3.19433e-06,96.9735307344
100,100,0.00520384,31.0798,-370.124,-371.8648391,97.5207651964,-371.8648391,1.01561,-371.8648391,500.0,1077.60784917,0.0264875,1.50041,1.01793,-465.034,1,0.0147735,0.528506,0.2,0.01,1077.60784917,2.56796e-06,98.2387173024
100,100,0.0063065,34.5209,-369.967,-372.216537699,97.5206793548,-372.216537699,0.964085,-372.216537699,500.0,1172.57186914,0.0238686,1.31789,1.0241,-472.223,1,0.0136699,0.608,0.2,0.01,1172.57186914,2.56801e-06,97.6469693977
100,100,0.00728824,39.6251,-373.105,-374.698370178,97.9127073809,-374.698370178,1.00318,-374.698370178,500.0,1573.71696043,0.0216709,1.90631,1.016,-474.011,1,0.0190026,0.731142,0.2,0.01,1573.71696043,2.15336e-06,98.4254362267
100,100,0.00340915,32.9889,-371.386,-373.990267453,96.9191848109,-373.990267453,0.976572,-373.990267453,500.0,1098.22665621,0.0306211,1.36655,1.02808,-469.352,1,0.0139933,0.332928,0.2,0.01,1098.22665621,3.2108e-06,97.2685948061
100,100,0.00693813,34.3569,-372.601,-374.491316191,95.9391846444,-374.491316191,1.01565,-374.491316191,500.0,1094.17687379,0.0441033,2.26684,1.02207,-468.396,1,0.0223191,0.704671,0.2,0.01,1094.17687379,4.27547e-06,97.8403437833
100,100,0.00720789,35.9576,-367.165,-368.468771058,98.3575349441,-368.468771058,0.981062,-368.468771058,500.0,1315.70866115,0.0162351,1.57873,1.0133,-469.977,1,0.016092,0.707138,0.2,0.01,1315.70866115,1.6868e-06,98.6877991639
100,100,0.00580805,34.5202,-369.73,-372.110509526,97.313874572,-372.110509526,0.98271,-372.110509526,500.0,1252.36527777,0.0269258,1.39697,1.02429,-474.805,1,0.0142155,0.570763,0.2,0.01,1252.36527777,2.78816e-06,97.6281727875
100,100,0.00492886,35.7761,-368.545,-371.088696684,96.7321380842,-371.088696684,1.01288,-371.088696684,500.0,1329.54177592,0.0350082,1.67648,1.02638,-464.087,1,0.0165517,0.499232,0.2,0.01,1329.54177592,3.41239e-06,97.4301240983
100,100,0.00661125,40.6035,-370.6,-373.242093228,95.8934969036,-373.242093228,1.02378,-373.242093228,500.0,1637.87338099,0.0453381,2.68095,1.02752,-470.453,1,0.0261868,0.676847,0.2,0.01,1637.87338099,4.32563e-06,97.3214524998
100,100,0.00727449,37.3274,-377.249,-378.740777446,98.8251323399,-378.740777446,0.99263,-378.740777446,500.0,1389.14721671,0.0118322,1.37856,1.01458,-480.171,1,0.013888,0.722088,0.2,0.01,1389.14721671,1.20086e-06,98.5628352456
100,100,0.00627121,36.0579,-369.961,-371.198519994,98.9819771517,-371.198519994,0.997789,-371.198519994,500.0,1302.67554285,0.0103429,1.21316,1.01268,-468.886,1,0.0121585,0.625735,0.2,0.01,1302.67554285,1.03888e-06,98.7477670649
100,100,0.00721316,35.4593,-372.925,-374.736444321,97.316613876,-374.736444321,1.01577,-374.736444321,500.0,1135.30221966,0.0287377,1.64639,1.01918,-474.845,1,0.0162084,0.732688,0.2,0.01,1135.30221966,2.78526e-06,98.1179744528
100,100,0.00623648,37.7981,-369.807,-370.967608942,99.0307744918,-370.967608942,1.00617,-370.967608942,500.0,1473.98077841,0.0100081,1.23145,1.01107,-471.396,1,0.0122391,0.627494,0.2,0.01,1473.98077841,9.88579e-07,98.9046409301
100,100,0.006247,44.3214,-371.739,-374.703890474,95.6251003742,-374.703890474,1.03379,-374.703890474,500.0,1579.93077846,0.0493884,2.41483,1.03461,-472.46,1,0.0233591,0.645806,0.2,0.01,1579.93077846,4.6213e-06,96.6550980083
100,100,0.00337433,35.3673,-367.437,-370.850616994,95.9902324546,-370.850616994,0.996675,-370.850616994,500.0,1449.61663998,0.0419149,1.28512,1.03425,-473.459,1,0.0128941,0.336311,0.2,0.01,1449.61663998,4.2195e-06,96.6885087559
100,100,0.00785136,32.6717,-371.728,-372.691404984,98.7733359102,-372.691404984,1.01229,-372.691404984,500.0,1065.83245437,0.0128544,1.53787,1.01061,-467.901,1,0.015192,0.794784,0.2,0.01,1065.83245437,1.25442e-06,98.9498370831
100,100,0.00689238,37.0786,-361.933,-364.624948205,97.1572542831,-364.624948205,1.0315,-364.624948205,500.0,1252.24472896,0.0314462,1.87415,1.02825,-457.009,1,0.0181691,0.710952,0.2,0.01,1252.24472896,2.95547e-06,97.2522097537
100,100,0.00337985,32.5839,-370.053,-371.850804638,97.898421441,-371.850804638,0.997176,-371.850804638,500.0,1141.71223304,0.0215614,1.22648,1.0177,-465.543,1,0.0122996,0.337031,0.2,0.01,1141.71223304,2.16837e-06,98.2605350664
100,100,0.00360508,41.2463,-370.337,-373.823264279,95.7832323506,-373.823264279,0.991443,-373.823264279,500.0,1890.92855139,0.0437112,1.72622,1.03148,-487.395,1,0.0174111,0.357423,0.2,0.01,1890.92855139,4.4469e-06,96.9479220058
100,100,0.00630708,38.8727,-367.699,-369.702055747,97.8222633534,-369.702055747,1.01391,-369.702055747,500.0,1658.01362043,0.0231168,1.43711,1.01938,-469.125,1,0.014174,0.639478,0.2,0.01,1658.01362043,2.2487e-06,98.0985830998
100,100,0.00788336,31.8933,-367.054,-368.011694686,98.961418204,-368.011694686,1.012,-368.011694686,500.0,1034.02887357,0.0108569,1.46334,1.01023,-460.44,1,0.01446,0.797793,0.2,0.01,1034.02887357,1.06011e-06,98.9869091395
100,100,0.00776628,36.035,-370.571,-371.482862491,99.0561875988,-371.482862491,0.995714,-371.482862491,500.0,1307.77974598,0.00954224,1.26167,1.00919,-470.259,1,0.012671,0.7733,0.2,0.01,1307.77974598,9.62456e-07,99.0895595784
100,100,0.00490078,31.8833,-367.29,-370.379376918,96.3414417522,-370.379376918,0.993288,-370.379376918,500.0,1130.37124709,0.0378452,1.31875,1.03181,-462.533,1,0.0132766,0.486789,0.2,0.01,1130.37124709,3.83584e-06,96.9167726882
100,100,0.00752408,31.3476,-368.274,-369.17101776,99.1975453735,-369.17101776,0.986315,-369.17101776,500.0,1032.9312798,0.00794877,1.2181,1.00936,-463.436,1,0.01235,0.742111,0.2,0.01,1032.9312798,8.17088e-07,99.0726840575
100,100,0.00347295,37.4302,-360.954,-364.293019342,93.7424765821,-364.293019342,0.978038,-364.293019342,500.0,1204.95726114,0.0644975,2.70846,1.04175,-453.775,1,0.0276928,0.339667,0.2,0.01,1204.95726114,6.74266e-06,95.9919843119
100,100,0.00658138,38.9762,-372.106,-375.526703619,85.7273409815,-375.526703619,1.02252,-375.526703619,500.0,1155.6754041,0.175831,4.80718,1.04548,-467.834,1,0.0470129,0.672961,0.2,0.01,1155.6754041,1.68171e-05,95.6498002423
100,100,0.00659138,34.3624,-366.224,-367.068072449,99.026807834,-367.068072449,0.997526,-367.068072449,500.0,1185.87502318,0.00987768,1.29739,1.00881,-463.374,1,0.013006,0.657507,0.2,0.01,1185.87502318,9.92673e-07,99.1264552973
100,100,0.00580777,36.6618,-375.355,-377.579661913,97.4158436602,-377.579661913,0.979902,-377.579661913,500.0,1381.12527487,0.025729,1.24123,1.02169,-478.314,1,0.0126669,0.569105,0.2,0.01,1381.12527487,2.67953e-06,97.8769772768
100,100,0.0077456,32.7088,-371.316,-372.223498724,99.1257637719,-372.223498724,1.00191,-372.223498724,500.0,1126.75374781,0.00894263,1.43682,1.0091,-474.36,1,0.0143408,0.776039,0.2,0.01,1126.75374781,8.90858e-07,99.0978590129
100,100,0.00536859,31.177,-365.495,-368.08516224,96.6730213823,-368.08516224,0.999003,-368.08516224,500.0,998.896401415,0.0346933,1.36792,1.02916,-455.577,1,0.0136929,0.536323,0.2,0.01,998.896401415,3.47626e-06,97.1665178811
100,100,0.00679919,35.5035,-365.036,-366.718692021,98.1198279497,-366.718692021,1.01213,-366.718692021,500.0,1261.22212498,0.0198275,1.51741,1.01863,-457.357,1,0.0149923,0.688164,0.2,0.01,1261.22212498,1.93553e-06,98.1708289696
100,100,0.00668375,35.7992,-367.573,-369.058964275,97.7735023127,-369.058964275,1.0009,-369.058964275,500.0,1207.14626671,0.0230431,1.54104,1.0167,-461.286,1,0.0153966,0.668975,0.2,0.01,1207.14626671,2.30018e-06,98.3571743474
100,100,0.00663727,40.4287,-373.174,-375.276336381,98.0545858404,-375.276336381,1.01056,-375.276336381,500.0,1709.33782476,0.0204662,1.38001,1.01943,-479.921,1,0.0136558,0.670739,0.2,0.01,1709.33782476,2.00405e-06,98.093765136
100,100,0.00666195,37.771,-365.813,-366.745530074,98.9669864821,-366.745530074,0.999837,-366.745530074,500.0,1456.31652234,0.0105394,1.25612,1.00936,-467.193,1,0.0125633,0.666086,0.2,0.01,1456.31652234,1.05428e-06,99.0729882809
100,100,0.00408817,107.679,-355.726,-371.401998101,14.5787983366,-371.401998101,1.38621,-371.401998101,500.0,1376.97491032,11.3727,34.3486,1.24682,-469.483,1,0.247789,0.566705,0.2,0.01,1376.97491032,0.000591846,80.2041558383
100,100,0.00770999,33.5231,-366.769,-368.297375989,97.8269704359,-368.297375989,1.01622,-368.297375989,500.0,1149.2806463,0.023171,1.51953,1.01678,-457.73,1,0.0149527,0.783505,0.2,0.01,1149.2806463,2.24372e-06,98.3494020794
100,100,0.00817734,33.3273,-368.301,-369.004206943,99.2627462637,-369.004206943,1.00438,-369.004206943,500.0,1147.32345207,0.00756804,1.2027,1.00748,-462.687,1,0.0119745,0.82132,0.2,0.01,1147.32345207,7.50211e-07,99.2575040298
100,100,0.00578052,34.7297,-375.887,-377.262611674,98.3845491109,-377.262611674,1.00263,-377.262611674,500.0,1252.65549584,0.0166726,1.25544,1.01393,-469.842,1,0.0125215,0.579573,0.2,0.01,1252.65549584,1.65853e-06,98.6259907443
100,100,0.00749407,35.2821,-367.355,-369.22103663,97.5604339819,-369.22103663,1.00181,-369.22103663,500.0,1302.19121556,0.0253497,1.51834,1.01874,-468.341,1,0.015156,0.750763,0.2,0.01,1302.19121556,2.52582e-06,98.1600191906
100,100,0.00655597,35.0625,-365.606,-366.580621258,98.986004222,-366.580621258,1.00094,-366.580621258,500.0,1221.47390327,0.0103669,1.214,1.01022,-461.668,1,0.0121285,0.656215,0.2,0.01,1221.47390327,1.03474e-06,98.9885094093
100,100,0.00719356,35.5449,-364.003,-365.011441665,98.8723294954,-365.011441665,1.00389,-365.011441665,500.0,1265.21318198,0.0116106,1.36659,1.01067,-457.997,1,0.0136129,0.722155,0.2,0.01,1265.21318198,1.15208e-06,98.9441181997
100,100,0.00767933,34.6335,-364.769,-365.404264649,99.21803311,-365.404264649,1.00508,-365.404264649,500.0,1179.66745446,0.00804205,1.31204,1.0063,-470.958,1,0.0130541,0.771836,0.2,0.01,1179.66745446,7.96092e-07,99.3743471183
100,100,0.00711929,35.4901,-371.714,-373.068858222,98.8080099647,-373.068858222,1.00742,-373.068858222,500.0,1288.33251151,0.0123671,1.21386,1.01571,-466.384,1,0.0120492,0.717214,0.2,0.01,1288.33251151,1.21855e-06,98.4533337089
100,100,0.00775155,42.1364,-375.814,-378.411441793,97.5711948876,-378.411441793,1.00815,-378.411441793,500.0,1783.19676212,0.0255555,1.71426,1.02627,-475.315,1,0.017004,0.781472,0.2,0.01,1783.19676212,2.5144e-06,97.4403096491
100,100,0.00662293,30.4278,-369.92,-371.266677215,98.4272852689,-371.266677215,0.994736,-371.266677215,500.0,933.3259111,0.0159702,1.35978,1.01477,-460.397,1,0.0136697,0.658807,0.2,0.01,933.3259111,1.61397e-06,98.5445179128
100,100,0.00644882,34.0944,-365.275,-366.590300329,98.1780694606,-366.590300329,1.02016,-366.590300329,500.0,1180.2342631,0.0195083,1.58272,1.01457,-456.676,1,0.0155145,0.657881,0.2,0.01,1180.2342631,1.8745e-06,98.5643523465
100,100,0.00692301,31.6472,-368.236,-369.33504151,98.6417117899,-369.33504151,1.00108,-369.33504151,500.0,1066.8650631,0.0139395,1.25404,1.01139,-460.737,1,0.0125268,0.693052,0.2,0.01,1066.8650631,1.39093e-06,98.8742611635
100,100,0.005222,33.6893,-366.858,-369.178498587,97.4427658191,-369.178498587,1.00272,-369.178498587,500.0,1249.21320359,0.0266533,1.51419,1.02349,-464.487,1,0.0151008,0.523622,0.2,0.01,1249.21320359,2.65087e-06,97.7045520406
100,100,0.00778788,37.4315,-374.479,-375.759479166,98.6923296851,-375.759479166,1.00131,-375.759479166,500.0,1307.70669384,0.0134191,1.32487,1.01389,-471.382,1,0.0132313,0.779811,0.2,0.01,1307.70669384,1.33839e-06,98.6299218061
100,100,0.00724754,31.8213,-368.291,-369.626738334,98.8128454384,-369.626738334,1.0006,-369.626738334,500.0,1042.51748866,0.0121504,1.31698,1.01456,-461.016,1,0.0131619,0.725187,0.2,0.01,1042.51748866,1.21359e-06,98.5649777299
100,100,0.00673367,33.9711,-365.455,-366.532100529,98.8068816523,-366.532100529,0.99931,-366.532100529,500.0,1190.85910809,0.0121802,1.35011,1.01129,-462.399,1,0.0135104,0.672903,0.2,0.01,1190.85910809,1.2197e-06,98.8833288402
100,100,0.00551797,32.9604,-369.276,-371.414826419,97.5876467439,-371.414826419,0.984863,-371.414826419,500.0,1072.61838178,0.0242194,1.49347,1.02414,-464.763,1,0.0151642,0.543444,0.2,0.01,1072.61838178,2.49696e-06,97.6433322458
100,100,0.00739984,34.5,-367.116,-368.617717579,98.1129838563,-368.617717579,1.00513,-368.617717579,500.0,1144.7616516,0.0196271,1.52284,1.01663,-462.216,1,0.0151507,0.74378,0.2,0.01,1144.7616516,1.94272e-06,98.3640943139
100,100,0.00390412,33.8339,-370.948,-373.398144107,96.1211696371,-373.398144107,0.972212,-373.398144107,500.0,1045.26935928,0.0385273,1.45417,1.02849,-462.159,1,0.0149573,0.379563,0.2,0.01,1045.26935928,4.07611e-06,97.2298006053
100,100,0.00580374,34.0026,-369.998,-371.406323547,98.5320353456,-371.406323547,1.00395,-371.406323547,500.0,1216.52593418,0.0151677,1.2562,1.01406,-465.72,1,0.0125126,0.582665,0.2,0.01,1216.52593418,1.50487e-06,98.6132488371
100,100,0.00805592,30.0887,-371.287,-372.388103428,98.4616969137,-372.388103428,1.00709,-372.388103428,500.0,967.17001733,0.0160055,1.7942,1.01204,-464.515,1,0.0178158,0.811301,0.2,0.01,967.17001733,1.5781e-06,98.8102636493
100,100,0.00595996,35.6462,-365.583,-367.04774515,97.9547241996,-367.04774515,1.01572,-367.04774515,500.0,1350.3162639,0.0217587,1.62966,1.01411,-471.754,1,0.0160444,0.605366,0.2,0.01,1350.3162639,2.10904e-06,98.6088670312
100,100,0.00830183,37.9351,-378.224,-378.666997056,99.5764054807,-378.666997056,0.995343,-378.666997056,500.0,1441.01171076,0.00425657,1.13585,1.00393,-482.373,1,0.0114116,0.826317,0.2,0.01,1441.01171076,4.2965e-07,99.6088368531
100,100,0.00524448,37.5444,-371.851,-373.453439258,97.6870491904,-373.453439258,0.991775,-373.453439258,500.0,1449.93408338,0.0235244,1.39163,1.01617,-468.52,1,0.0140317,0.520135,0.2,0.01,1449.93408338,2.39162e-06,98.4092132878
100,100,0.00674962,34.7197,-364.53,-366.777844414,96.9945485825,-366.777844414,1.00324,-366.777844414,500.0,1184.90946511,0.0315024,1.62593,1.02556,-455.584,1,0.0162067,0.677152,0.2,0.01,1184.90946511,3.1299e-06,97.5080297645
100,100,0.00746867,34.3003,-368.543,-369.630941683,98.7157797368,-369.630941683,0.994339,-369.630941683,500.0,1205.69602719,0.012992,1.32742,1.0113,-464.351,1,0.0133498,0.742639,0.2,0.01,1205.69602719,1.31403e-06,98.8829325317
100,100,0.00715677,31.5623,-365.949,-367.49364223,96.0142338072,-367.49364223,1.02839,-367.49364223,500.0,1062.90640143,0.0443467,2.31608,1.01759,-457.977,1,0.0225213,0.735998,0.2,0.01,1062.90640143,4.19318e-06,98.2713554841
100,100,0.0069921,38.4713,-374.87,-376.501444389,98.6535738683,-376.501444389,0.999116,-376.501444389,500.0,1510.68794657,0.0137616,1.32421,1.01781,-471.817,1,0.0132538,0.698592,0.2,0.01,1510.68794657,1.37859e-06,98.2498090897
100,100,0.00849234,36.1094,-371.3,-372.304563085,98.9374895294,-372.304563085,1.0234,-372.304563085,500.0,1398.34485268,0.0113613,1.46781,1.00967,-473.93,1,0.0143426,0.869102,0.2,0.01,1398.34485268,1.08478e-06,99.0422009861
100,100,0.00776261,38.5797,-372.819,-373.751461388,98.8791821358,-373.751461388,1.00012,-373.751461388,500.0,1599.56305725,0.0114524,1.28997,1.01,-470.028,1,0.0128981,0.776356,0.2,0.01,1599.56305725,1.14496e-06,99.0102641935
100,100,0.00743398,33.2642,-370.977,-371.849370815,99.1571855425,-371.849370815,0.993325,-371.849370815,500.0,1116.30755542,0.00847107,1.18088,1.00892,-470.42,1,0.0118881,0.738435,0.2,0.01,1116.30755542,8.58531e-07,99.1157619622
100,100,0.00711878,39.3194,-365.887,-369.003374176,94.5912083742,-369.003374176,1.02823,-369.003374176,500.0,1374.80615056,0.0610656,2.74873,1.03213,-466.129,1,0.0267326,0.731976,0.2,0.01,1374.80615056,5.77582e-06,96.8872547632
100,100,0.00615611,32.2369,-364.317,-366.813793712,97.3216811254,-366.813793712,0.991378,-366.813793712,500.0,1130.53539008,0.027321,1.57983,1.0261,-462.411,1,0.0159357,0.610303,0.2,0.01,1130.53539008,2.77983e-06,97.4563165832
100,100,0.00885992,31.0772,-359.904,-360.544955689,99.4287375103,-360.544955689,0.997535,-360.544955689,500.0,983.267916805,0.00577489,1.37737,1.00741,-446.36,1,0.0138078,0.883808,0.2,0.01,983.267916805,5.80347e-07,99.2640696739
100,100,0.00540168,31.7879,-370.527,-372.409949998,97.5777316087,-372.409949998,1.00975,-372.409949998,500.0,986.414041275,0.0255661,1.57529,1.0208,-463.839,1,0.0156008,0.545434,0.2,0.01,986.414041275,2.50748e-06,97.9626918589
100,100,0.00421083,34.6284,-370.399,-372.867509838,96.9284710284,-372.867509838,0.985996,-372.867509838,500.0,1294.08625971,0.0311186,1.34681,1.02499,-468.408,1,0.0136594,0.415186,0.2,0.01,1294.08625971,3.20088e-06,97.5620785032
100,100,0.00853389,27.1041,-359.314,-360.057004008,99.0217123155,-360.057004008,0.998079,-360.057004008,500.0,745.508310984,0.00994087,1.55049,1.00782,-457.051,1,0.0155347,0.851749,0.2,0.01,745.508310984,9.97917e-07,99.223632533
100,100,0.005298,35.402,-368.654,-371.777926877,96.3581998659,-371.777926877,0.982798,-371.777926877,500.0,1188.28403359,0.0368743,1.5318,1.03498,-461.773,1,0.0155861,0.520687,0.2,0.01,1188.28403359,3.81764e-06,96.6199519792
