BatchSize,MinVanillaIw,VarDiscRet,ESSRenyi,MaxNormIw,AvgVanillaIw,VarVanillaIw,ESSClassic,eRenyi2,EpsThisIter,AvgRet,VarJ,VarNormIw,Bound,Delta,AvgNormIw,VarRet,VanillaAvgRet,MinNormIw,AvgEpLen,MaxVanillaIw,IterType,AvgDiscRet,J
500,1.0,1370.18380442,500.0,0.01,1.0,,100.0,1.0,100,-78.3651124685,36.8304,3.50449e-18,-85.0209,0.8,0.01,1370.18380442,-78.3651124685,0.01,113.14,1.0,2,-78.3651124685,-78.3651
500,1.0,651.093655638,500.0,0.005,1.0,,200.000000102,1.0,100,-86.4212160418,31.8866,2.1793e-19,-87.0995,0.8,0.005,651.093655638,-86.4212160418,0.005,95.73,1.0,2,-86.4212160418,-82.3932
500,1.0,820.986766456,500.0,0.00333333,1.0,,299.999969474,1.0,100,-80.1692716272,30.8198,5.43914e-20,-85.4946,0.8,0.00333333,820.986766456,-80.1692716272,0.00333333,109.22,1.0,2,-80.1692716272,-81.6519
500,1.0,577.04073817,500.0,0.0025,1.0,,400.0,1.0,100,-83.5443948636,29.2555,5.4346e-20,-85.4529,0.8,0.0025,577.04073817,-83.5443948636,0.0025,102.82,1.0,2,-83.5443948636,-82.125
500,1.0,580.197081232,500.0,0.002,1.0,,500.000006643,1.0,100,-84.4808961415,28.2927,5.43187e-20,-85.5727,0.8,0.002,580.197081232,-84.4808961415,0.002,94.75,1.0,1,-84.4808961415,-82.5962
500,1.0,485.738254104,500.0,0.01,1.0,,100.0,1.0,100,-87.8629935345,21.929,3.50449e-18,-93.8871,0.8,0.01,485.738254104,-87.8629935345,0.01,89.4,1.0,2,-87.8629935345,-87.863
500,1.0,811.198347775,500.0,0.005,1.0,,200.000000102,1.0,100,-84.0699889781,25.4083,2.1793e-19,-90.272,0.8,0.005,811.198347775,-84.0699889781,0.005,102.34,1.0,2,-84.0699889781,-85.9665
500,1.0,667.059775625,500.0,0.00333333,1.0,,299.999969474,1.0,100,-81.460555407,25.5935,5.43914e-20,-87.9799,0.8,0.00333333,667.059775625,-81.460555407,0.00333333,104.93,1.0,2,-81.460555407,-84.4645
500,1.0,726.090991539,500.0,0.0025,1.0,,400.0,1.0,100,-85.1787993527,25.9051,5.4346e-20,-87.7289,0.8,0.0025,726.090991539,-85.1787993527,0.0025,98.69,1.0,2,-85.1787993527,-84.6431
500,1.0,643.480153622,500.0,0.002,1.0,,500.000006643,1.0,100,-82.2366909761,25.7914,5.43187e-20,-86.9218,0.8,0.002,643.480153622,-82.2366909761,0.002,97.76,1.0,1,-82.2366909761,-84.1618
500,1.0,730.77913349,500.0,0.01,1.0,,100.0,1.0,100,-82.4405685842,26.8974,3.50449e-18,-88.3803,0.8,0.01,730.77913349,-82.4405685842,0.01,102.38,1.0,2,-82.4405685842,-82.4406
500,1.0,1087.83327231,500.0,0.005,1.0,,200.000000102,1.0,100,-81.9437884591,30.0046,2.1793e-19,-87.1259,0.8,0.005,1087.83327231,-81.9437884591,0.005,106.5,1.0,2,-81.9437884591,-82.1922
500,1.0,681.102751976,500.0,0.00333333,1.0,,299.999969474,1.0,100,-82.355506841,28.722,5.43914e-20,-86.275,0.8,0.00333333,681.102751976,-82.355506841,0.00333333,104.54,1.0,2,-82.355506841,-82.2466
500,1.0,466.314020723,500.0,0.0025,1.0,,400.0,1.0,100,-85.5735393201,27.1331,5.4346e-20,-86.567,0.8,0.0025,466.314020723,-85.5735393201,0.0025,90.44,1.0,2,-85.5735393201,-83.0783
500,1.0,652.937197684,500.0,0.002,1.0,,500.000006643,1.0,100,-82.1059596531,26.8029,5.43187e-20,-86.0042,0.8,0.002,652.937197684,-82.1059596531,0.002,107.12,1.0,1,-82.1059596531,-82.8839
500,1.0,513.548246284,500.0,0.01,1.0,,100.0,1.0,100,-87.7835281156,22.548,3.50449e-18,-94.1137,0.8,0.01,513.548246284,-87.7835281156,0.01,90.0,1.0,2,-87.7835281156,-87.7835
500,1.0,615.922311841,500.0,0.005,1.0,,200.000000102,1.0,100,-83.9412064862,23.723,2.1793e-19,-90.3385,0.8,0.005,615.922311841,-83.9412064862,0.005,100.76,1.0,2,-83.9412064862,-85.8624
500,1.0,572.843894027,500.0,0.00333333,1.0,,299.999969474,1.0,100,-83.3711047001,23.7824,5.43914e-20,-88.6867,0.8,0.00333333,572.843894027,-83.3711047001,0.00333333,97.25,1.0,2,-83.3711047001,-85.032
500,1.0,510.185039458,500.0,0.0025,1.0,,400.0,1.0,100,-83.630425496,23.47,5.4346e-20,-87.8467,0.8,0.0025,510.185039458,-83.630425496,0.0025,99.05,1.0,2,-83.630425496,-84.6816
500,1.0,436.253206312,500.0,0.002,1.0,,500.000006643,1.0,100,-88.215129836,23.0011,5.43187e-20,-88.2192,0.8,0.002,436.253206312,-88.215129836,0.002,88.63,1.0,1,-88.215129836,-85.3883
500,1.0,655.986184819,500.0,0.01,1.0,,100.0,1.0,100,-82.557561822,25.4838,3.50449e-18,-88.4207,0.8,0.01,655.986184819,-82.557561822,0.01,101.29,1.0,2,-82.557561822,-82.5576
500,1.0,736.633167305,500.0,0.005,1.0,,200.000000102,1.0,100,-85.5860930643,26.299,2.1793e-19,-88.8337,0.8,0.005,736.633167305,-85.5860930643,0.005,100.24,1.0,2,-85.5860930643,-84.0718
500,1.0,1052.14344216,500.0,0.00333333,1.0,,299.999969474,1.0,100,-83.700113601,28.4312,5.43914e-20,-87.836,0.8,0.00333333,1052.14344216,-83.700113601,0.00333333,102.35,1.0,2,-83.700113601,-83.9479
500,1.0,959.787126127,500.0,0.0025,1.0,,400.0,1.0,100,-78.8057432054,29.1334,5.4346e-20,-86.0295,0.8,0.0025,959.787126127,-78.8057432054,0.0025,116.37,1.0,2,-78.8057432054,-82.6624
500,1.0,492.3053686,500.0,0.002,1.0,,500.000006643,1.0,100,-87.6435533599,27.9365,5.43187e-20,-86.6703,0.8,0.002,492.3053686,-87.6435533599,0.002,88.75,1.0,1,-87.6435533599,-83.6586
500,1.0,661.310816571,500.0,0.01,1.0,,100.0,1.0,100,-81.6972172445,25.5871,3.50449e-18,-87.5866,0.8,0.01,661.310816571,-81.6972172445,0.01,106.92,1.0,2,-81.6972172445,-81.6972
500,1.0,1318.04381815,500.0,0.005,1.0,,200.000000102,1.0,100,-79.9661082758,31.3134,2.1793e-19,-86.2814,0.8,0.005,1318.04381815,-79.9661082758,0.005,109.27,1.0,2,-79.9661082758,-80.8317
500,1.0,766.532390809,500.0,0.00333333,1.0,,299.999969474,1.0,100,-82.6851988269,30.1232,5.43914e-20,-85.8992,0.8,0.00333333,766.532390809,-82.6851988269,0.00333333,104.29,1.0,2,-82.6851988269,-81.4495
500,1.0,525.335502309,500.0,0.0025,1.0,,400.0,1.0,100,-84.9980101978,28.512,5.4346e-20,-86.1902,0.8,0.0025,525.335502309,-84.9980101978,0.0025,96.22,1.0,2,-84.9980101978,-82.3366
500,0.999947,548.742519551,500.0,0.00200005,1.0,8.80487e-11,500.000068428,1.0,100,-85.2762167897,27.5751,3.52239e-16,-86.3712,0.8,0.002,548.742519551,-85.2762167897,0.00199989,94.35,1.00003,1,-85.2762167897,-82.9245
500,1.0,425.456982283,500.0,0.01,1.0,,100.0,1.0,100,-88.4483627875,20.5232,3.50449e-18,-94.7623,0.8,0.01,425.456982283,-88.4483627875,0.01,90.39,1.0,2,-88.4483627875,-88.4484
500,1.0,822.778844955,500.0,0.005,1.0,,200.000000102,1.0,100,-82.8232413685,25.0157,2.1793e-19,-90.1004,0.8,0.005,822.778844955,-82.8232413685,0.005,104.35,1.0,2,-82.8232413685,-85.6358
500,1.0,615.978527869,500.0,0.00333333,1.0,,299.999969474,1.0,100,-81.6289334516,24.9806,5.43914e-20,-87.9455,0.8,0.00333333,615.978527869,-81.6289334516,0.00333333,103.99,1.0,2,-81.6289334516,-84.3002
500,1.0,1064.19544867,500.0,0.0025,1.0,,400.0,1.0,100,-85.708497467,27.0515,5.4346e-20,-88.4605,0.8,0.0025,1064.19544867,-85.708497467,0.0025,90.16,1.0,2,-85.708497467,-84.6523
500,1.0,649.842477511,500.0,0.002,1.0,,500.000006643,1.0,100,-85.5391537109,26.7249,5.43187e-20,-88.2359,0.8,0.002,649.842477511,-85.5391537109,0.002,99.43,1.0,1,-85.5391537109,-84.8296
500,1.0,863.216737237,500.0,0.01,1.0,,100.0,1.0,100,-78.5390825317,29.2333,3.50449e-18,-84.304,0.8,0.01,863.216737237,-78.5390825317,0.01,114.2,1.0,2,-78.5390825317,-78.5391
500,1.0,1086.18671638,500.0,0.005,1.0,,200.000000102,1.0,100,-84.4453882268,31.2038,2.1793e-19,-86.8587,0.8,0.005,1086.18671638,-84.4453882268,0.005,96.98,1.0,2,-84.4453882268,-81.4922
500,1.0,1169.38222594,500.0,0.00333333,1.0,,299.999969474,1.0,100,-85.831743085,32.2366,5.43914e-20,-87.3913,0.8,0.00333333,1169.38222594,-85.831743085,0.00333333,92.65,1.0,2,-85.831743085,-82.9387
500,1.0,647.646685939,500.0,0.0025,1.0,,400.0,1.0,100,-83.5844724693,30.6557,5.4346e-20,-86.9562,0.8,0.0025,647.646685939,-83.5844724693,0.0025,102.31,1.0,2,-83.5844724693,-83.1002
500,1.0,560.099418722,500.0,0.002,1.0,,500.000006643,1.0,100,-83.993332909,29.3742,5.43187e-20,-86.7278,0.8,0.002,560.099418722,-83.993332909,0.002,100.15,1.0,1,-83.993332909,-83.2788
500,1.0,899.836105752,500.0,0.01,1.0,,100.0,1.0,100,-80.8253741491,29.8469,3.50449e-18,-86.7539,0.8,0.01,899.836105752,-80.8253741491,0.01,110.85,1.0,2,-80.8253741491,-80.8254
500,1.0,637.590478381,500.0,0.005,1.0,,200.000000102,1.0,100,-82.8073273652,27.6045,2.1793e-19,-86.0085,0.8,0.005,637.590478381,-82.8073273652,0.005,103.11,1.0,2,-82.8073273652,-81.8163
500,1.0,740.599944531,500.0,0.00333333,1.0,,299.999969474,1.0,100,-81.8633289307,27.43,5.43914e-20,-85.2549,0.8,0.00333333,740.599944531,-81.8633289307,0.00333333,108.57,1.0,2,-81.8633289307,-81.832
500,1.0,675.89446149,500.0,0.0025,1.0,,400.0,1.0,100,-85.3291178305,27.0902,5.4346e-20,-85.6814,0.8,0.0025,675.89446149,-85.3291178305,0.0025,98.87,1.0,2,-85.3291178305,-82.7063
500,0.99998,1050.62249775,500.0,0.00200005,1.0,2.0784e-11,500.000165484,1.0,100,-83.5675393641,28.2001,8.31811e-17,-86.295,0.8,0.002,1050.62249775,-83.5675393641,0.00199996,96.07,1.00002,1,-83.5675393641,-82.8785
500,1.0,676.269641409,500.0,0.01,1.0,,100.0,1.0,100,-85.274838982,25.8748,3.50449e-18,-91.3483,0.8,0.01,676.269641409,-85.274838982,0.01,103.1,1.0,2,-85.274838982,-85.2748
500,1.0,1384.17234291,500.0,0.005,1.0,,200.000000102,1.0,100,-78.1494211868,32.1343,2.1793e-19,-87.228,0.8,0.005,1384.17234291,-78.1494211868,0.005,114.07,1.0,2,-78.1494211868,-81.7121
500,1.0,831.888367662,500.0,0.00333333,1.0,,299.999969474,1.0,100,-80.4762833845,31.0366,5.43914e-20,-85.8039,0.8,0.00333333,831.888367662,-80.4762833845,0.00333333,112.01,1.0,2,-80.4762833845,-81.3002
500,1.0,959.624557563,500.0,0.0025,1.0,,400.0,1.0,100,-83.7078889712,31.0008,5.4346e-20,-85.8024,0.8,0.0025,959.624557563,-83.7078889712,0.0025,97.23,1.0,2,-83.7078889712,-81.9021
500,0.999986,1159.04513558,500.0,0.00200005,1.0,1.74682e-11,499.999969872,1.0,100,-84.20817307,31.6099,6.99798e-17,-85.8575,0.8,0.002,1159.04513558,-84.20817307,0.00199997,90.29,1.00002,1,-84.20817307,-82.3633
500,1.0,558.077376491,500.0,0.01,1.0,,100.0,1.0,100,-85.0902272289,23.5052,3.50449e-18,-91.0331,0.8,0.01,558.077376491,-85.0902272289,0.01,94.54,1.0,2,-85.0902272289,-85.0902
500,1.0,597.42498418,500.0,0.005,1.0,,200.000000102,1.0,100,-86.1174029448,23.9215,2.1793e-19,-89.8061,0.8,0.005,597.42498418,-86.1174029448,0.005,95.13,1.0,2,-86.1174029448,-85.6038
500,1.0,532.33398625,500.0,0.00333333,1.0,,299.999969474,1.0,100,-82.7078730922,23.6437,5.43914e-20,-88.3909,0.8,0.00333333,532.33398625,-82.7078730922,0.00333333,101.61,1.0,2,-82.7078730922,-84.6385
500,1.0,885.923570108,500.0,0.0025,1.0,,400.0,1.0,100,-85.737614093,25.2737,5.4346e-20,-88.1629,0.8,0.0025,885.923570108,-85.737614093,0.0025,97.83,1.0,2,-85.737614093,-84.9133
500,0.999932,704.34758549,500.0,0.00200042,0.999999,4.19175e-10,499.999786016,1.0,100,-83.1871412983,25.5137,1.67686e-15,-87.4746,0.8,0.002,704.34758549,-83.1871412983,0.00199987,103.7,1.00021,1,-83.1871412983,-84.568
500,1.0,521.082826595,500.0,0.01,1.0,,100.0,1.0,100,-85.2753075627,22.7128,3.50449e-18,-91.2165,0.8,0.01,521.082826595,-85.2753075627,0.01,92.98,1.0,2,-85.2753075627,-85.2753
500,1.0,725.13637615,500.0,0.005,1.0,,200.000000102,1.0,100,-83.7910634153,24.8481,2.1793e-19,-88.851,0.8,0.005,725.13637615,-83.7910634153,0.005,101.01,1.0,2,-83.7910634153,-84.5332
500,1.0,714.681025592,500.0,0.00333333,1.0,,299.999969474,1.0,100,-83.2659036193,25.4523,5.43914e-20,-87.6363,0.8,0.00333333,714.681025592,-83.2659036193,0.00333333,101.03,1.0,2,-83.2659036193,-84.1108
500,1.0,494.376105761,500.0,0.0025,1.0,,400.0,1.0,100,-84.5333392498,24.6629,5.4346e-20,-87.2696,0.8,0.0025,494.376105761,-84.5333392498,0.0025,91.88,1.0,2,-84.5333392498,-84.2164
500,1.0,416.327358139,500.0,0.002,1.0,,500.000006643,1.0,100,-88.0983082266,23.905,5.43187e-20,-87.7236,0.8,0.002,416.327358139,-88.0983082266,0.002,87.29,1.0,1,-88.0983082266,-84.9928
500,1.0,1024.46081357,500.0,0.01,1.0,,100.0,1.0,100,-79.3519360493,31.8468,3.50449e-18,-85.2283,0.8,0.01,1024.46081357,-79.3519360493,0.01,112.39,1.0,2,-79.3519360493,-79.3519
500,1.0,696.248852163,500.0,0.005,1.0,,200.000000102,1.0,100,-82.6757629127,29.2321,2.1793e-19,-85.2028,0.8,0.005,696.248852163,-82.6757629127,0.005,105.94,1.0,2,-82.6757629127,-81.0138
500,1.0,707.855296527,500.0,0.00333333,1.0,,299.999969474,1.0,100,-83.5584377933,28.3674,5.43914e-20,-85.2823,0.8,0.00333333,707.855296527,-83.5584377933,0.00333333,98.32,1.0,2,-83.5584377933,-81.862
500,1.0,724.1985853,500.0,0.0025,1.0,,400.0,1.0,100,-82.0228106353,27.9781,5.4346e-20,-84.9278,0.8,0.0025,724.1985853,-82.0228106353,0.0025,105.79,1.0,2,-82.0228106353,-81.9022
500,1.0,1025.13335771,500.0,0.002,1.0,,500.000006643,1.0,100,-83.4422402567,28.8023,5.43187e-20,-85.6247,0.8,0.002,1025.13335771,-83.4422402567,0.002,97.04,1.0,1,-83.4422402567,-82.2103
500,1.0,818.278302742,500.0,0.01,1.0,,100.0,1.0,100,-80.9866785377,28.4622,3.50449e-18,-86.9464,0.8,0.01,818.278302742,-80.9866785377,0.01,109.46,1.0,2,-80.9866785377,-80.9867
500,1.0,472.534582202,500.0,0.005,1.0,,200.000000102,1.0,100,-84.4522412038,25.3368,2.1793e-19,-86.9577,0.8,0.005,472.534582202,-84.4522412038,0.005,95.97,1.0,2,-84.4522412038,-82.7195
500,1.0,793.883711147,500.0,0.00333333,1.0,,299.999969474,1.0,100,-82.3980880138,26.2674,5.43914e-20,-86.2215,0.8,0.00333333,793.883711147,-82.3980880138,0.00333333,103.19,1.0,2,-82.3980880138,-82.6123
500,1.0,1125.11471437,500.0,0.0025,1.0,,400.0,1.0,100,-79.9002935479,28.237,5.4346e-20,-85.4839,0.8,0.0025,1125.11471437,-79.9002935479,0.0025,106.85,1.0,2,-79.9002935479,-81.9343
500,1.0,691.152837217,500.0,0.002,1.0,,500.000006643,1.0,100,-81.2298822734,27.835,5.43187e-20,-84.9683,0.8,0.002,691.152837217,-81.2298822734,0.002,107.68,1.0,1,-81.2298822734,-81.7934
500,1.0,525.901910947,500.0,0.01,1.0,,100.0,1.0,100,-87.8152076158,22.8176,3.50449e-18,-93.7969,0.8,0.01,525.901910947,-87.8152076158,0.01,87.63,1.0,2,-87.8152076158,-87.8152
500,1.0,789.179590042,500.0,0.005,1.0,,200.000000102,1.0,100,-84.3793676626,25.5718,2.1793e-19,-90.327,0.8,0.005,789.179590042,-84.3793676626,0.005,93.65,1.0,2,-84.3793676626,-86.0973
500,1.0,741.567614729,500.0,0.00333333,1.0,,299.999969474,1.0,100,-82.6344841952,26.1405,5.43914e-20,-88.3984,0.8,0.00333333,741.567614729,-82.6344841952,0.00333333,107.47,1.0,2,-82.6344841952,-84.943
500,1.0,706.48573337,500.0,0.0025,1.0,,400.0,1.0,100,-83.7504038926,26.2224,5.4346e-20,-87.6373,0.8,0.0025,706.48573337,-83.7504038926,0.0025,97.69,1.0,2,-83.7504038926,-84.6449
500,1.0,954.146327546,500.0,0.002,1.0,,500.000006643,1.0,100,-80.6550922133,27.2316,5.43187e-20,-86.5235,0.8,0.002,954.146327546,-80.6550922133,0.002,108.95,1.0,1,-80.6550922133,-83.8469
500,1.0,1381.74965766,500.0,0.01,1.0,,100.0,1.0,100,-80.4619245413,36.9856,3.50449e-18,-87.8732,0.8,0.01,1381.74965766,-80.4619245413,0.01,112.06,1.0,2,-80.4619245413,-80.4619
500,1.0,411.611715817,500.0,0.005,1.0,,200.000000102,1.0,100,-86.1236166869,29.9287,2.1793e-19,-88.5334,0.8,0.005,411.611715817,-86.1236166869,0.005,93.01,1.0,2,-86.1236166869,-83.2928
500,1.0,603.879715789,500.0,0.00333333,1.0,,299.999969474,1.0,100,-82.1311614096,28.2264,5.43914e-20,-87.1845,0.8,0.00333333,603.879715789,-82.1311614096,0.00333333,101.96,1.0,2,-82.1311614096,-82.9056
500,1.0,721.13542045,500.0,0.0025,1.0,,400.0,1.0,100,-85.7095527653,27.8838,5.4346e-20,-87.3122,0.8,0.0025,721.13542045,-85.7095527653,0.0025,99.81,1.0,2,-85.7095527653,-83.6066
500,1.0,736.790130375,500.0,0.002,1.0,,500.000006643,1.0,100,-82.2416819112,27.7162,5.43187e-20,-86.648,0.8,0.002,736.790130375,-82.2416819112,0.002,106.76,1.0,1,-82.2416819112,-83.3336
500,1.0,535.015559629,500.0,0.01,1.0,,100.0,1.0,100,-81.4863297811,23.0145,3.50449e-18,-87.6834,0.8,0.01,535.015559629,-81.4863297811,0.01,104.27,1.0,2,-81.4863297811,-81.4863
500,1.0,585.125932711,500.0,0.005,1.0,,200.000000102,1.0,100,-83.7933783661,23.5754,2.1793e-19,-87.0219,0.8,0.005,585.125932711,-83.7933783661,0.005,103.32,1.0,2,-83.7933783661,-82.6398
500,1.0,1515.09721916,500.0,0.00333333,1.0,,299.999969474,1.0,100,-79.0072542643,29.5542,5.43914e-20,-85.6911,0.8,0.00333333,1515.09721916,-79.0072542643,0.00333333,113.54,1.0,2,-79.0072542643,-81.429
500,1.0,689.034897448,500.0,0.0025,1.0,,400.0,1.0,100,-84.0497299011,28.756,5.4346e-20,-85.7752,0.8,0.0025,689.034897448,-84.0497299011,0.0025,99.74,1.0,2,-84.0497299011,-82.0842
500,1.0,650.304441834,500.0,0.002,1.0,,500.000006643,1.0,100,-83.1043552751,28.115,5.43187e-20,-85.5896,0.8,0.002,650.304441834,-83.1043552751,0.002,101.2,1.0,1,-83.1043552751,-82.2882
500,1.0,757.35753625,500.0,0.01,1.0,,100.0,1.0,100,-83.5198786734,27.3822,3.50449e-18,-89.7243,0.8,0.01,757.35753625,-83.5198786734,0.01,103.98,1.0,2,-83.5198786734,-83.5199
500,1.0,1060.83868938,500.0,0.005,1.0,,200.000000102,1.0,100,-84.3048704202,30.0027,2.1793e-19,-89.1898,0.8,0.005,1060.83868938,-84.3048704202,0.005,96.11,1.0,2,-84.3048704202,-83.9124
500,1.0,694.588560342,500.0,0.00333333,1.0,,299.999969474,1.0,100,-83.808354134,28.798,5.43914e-20,-88.1867,0.8,0.00333333,694.588560342,-83.808354134,0.00333333,101.7,1.0,2,-83.808354134,-83.8777
500,1.0,539.949656374,500.0,0.0025,1.0,,400.0,1.0,100,-82.7210433539,27.4933,5.4346e-20,-87.3203,0.8,0.0025,539.949656374,-82.7210433539,0.0025,99.7,1.0,2,-82.7210433539,-83.5885
500,1.0,371.398709094,500.0,0.002,1.0,,500.000006643,1.0,100,-86.0820847621,26.0622,5.43187e-20,-87.425,0.8,0.002,371.398709094,-86.0820847621,0.002,91.14,1.0,1,-86.0820847621,-84.0872
500,1.0,1213.20574512,500.0,0.01,1.0,,100.0,1.0,100,-78.2129985504,34.6565,3.50449e-18,-85.8293,0.8,0.01,1213.20574512,-78.2129985504,0.01,109.58,1.0,2,-78.2129985504,-78.213
500,1.0,553.267003435,500.0,0.005,1.0,,200.000000102,1.0,100,-87.7685920919,29.9538,2.1793e-19,-88.3763,0.8,0.005,553.267003435,-87.7685920919,0.005,95.54,1.0,2,-87.7685920919,-82.9908
500,1.0,561.1251667,500.0,0.00333333,1.0,,299.999969474,1.0,100,-83.6755471994,27.9898,5.43914e-20,-87.6163,0.8,0.00333333,561.1251667,-83.6755471994,0.00333333,98.51,1.0,2,-83.6755471994,-83.2191
500,1.0,683.582070315,500.0,0.0025,1.0,,400.0,1.0,100,-79.3775711593,27.5595,5.4346e-20,-86.0668,0.8,0.0025,683.582070315,-79.3775711593,0.0025,111.16,1.0,2,-79.3775711593,-82.2587
500,1.0,1159.00752228,500.0,0.002,1.0,,500.000006643,1.0,100,-81.262340917,28.9355,5.43187e-20,-85.4655,0.8,0.002,1159.00752228,-81.262340917,0.002,102.97,1.0,1,-81.262340917,-82.0594
500,1.0,386.053574552,500.0,0.01,1.0,,100.0,1.0,100,-88.8691461012,19.5498,3.50449e-18,-94.7703,0.8,0.01,386.053574552,-88.8691461012,0.01,84.07,1.0,2,-88.8691461012,-88.8691
500,1.0,546.161985417,500.0,0.005,1.0,,200.000000102,1.0,100,-83.8977969573,21.6246,2.1793e-19,-90.5563,0.8,0.005,546.161985417,-83.8977969573,0.005,98.95,1.0,2,-83.8977969573,-86.3835
500,1.0,982.906343501,500.0,0.00333333,1.0,,299.999969474,1.0,100,-84.333293388,25.2397,5.43914e-20,-89.4304,0.8,0.00333333,982.906343501,-84.333293388,0.00333333,96.71,1.0,2,-84.333293388,-85.7001
500,1.0,515.378284787,500.0,0.0025,1.0,,400.0,1.0,100,-87.9120265562,24.6223,5.4346e-20,-89.4836,0.8,0.0025,515.378284787,-87.9120265562,0.0025,88.62,1.0,2,-87.9120265562,-86.2531
500,1.0,421.157919296,500.0,0.002,1.0,,500.000006643,1.0,100,-86.8602590382,23.8423,5.43187e-20,-89.264,0.8,0.002,421.157919296,-86.8602590382,0.002,89.85,1.0,1,-86.8602590382,-86.3745
500,1.0,708.519619221,500.0,0.01,1.0,,100.0,1.0,100,-84.8924004861,26.4846,3.50449e-18,-90.7996,0.8,0.01,708.519619221,-84.8924004861,0.01,102.57,1.0,2,-84.8924004861,-84.8924
500,1.0,398.17040992,500.0,0.005,1.0,,200.000000102,1.0,100,-89.0454870348,23.4973,2.1793e-19,-91.5638,0.8,0.005,398.17040992,-89.0454870348,0.005,83.67,1.0,2,-89.0454870348,-86.9689
500,1.0,1269.84373416,500.0,0.00333333,1.0,,299.999969474,1.0,100,-82.22460671,28.1449,5.43914e-20,-89.825,0.8,0.00333333,1269.84373416,-82.22460671,0.00333333,101.37,1.0,2,-82.22460671,-85.3875
500,1.0,1200.07051887,500.0,0.0025,1.0,,400.0,1.0,100,-86.1436770886,29.8534,5.4346e-20,-89.4196,0.8,0.0025,1200.07051887,-86.1436770886,0.0025,95.56,1.0,2,-86.1436770886,-85.5765
500,1.0,606.535537812,500.0,0.002,1.0,,500.000006643,1.0,100,-83.8698219468,28.8711,5.43187e-20,-88.6725,0.8,0.002,606.535537812,-83.8698219468,0.002,100.8,1.0,1,-83.8698219468,-85.2352
500,1.0,539.615057597,500.0,0.01,1.0,,100.0,1.0,100,-85.0266433568,23.1132,3.50449e-18,-90.8527,0.8,0.01,539.615057597,-85.0266433568,0.01,95.94,1.0,2,-85.0266433568,-85.0266
500,1.0,822.28284891,500.0,0.005,1.0,,200.000000102,1.0,100,-83.1555607531,25.981,2.1793e-19,-88.2107,0.8,0.005,822.28284891,-83.1555607531,0.005,105.08,1.0,2,-83.1555607531,-84.0911
500,1.0,536.6073442,500.0,0.00333333,1.0,,299.999969474,1.0,100,-86.9944365744,25.0791,5.43914e-20,-88.6153,0.8,0.00333333,536.6073442,-86.9944365744,0.00333333,93.08,1.0,2,-86.9944365744,-85.0589
500,1.0,717.982368817,500.0,0.0025,1.0,,400.0,1.0,100,-84.0367765035,25.4876,5.4346e-20,-87.9902,0.8,0.0025,717.982368817,-84.0367765035,0.0025,99.15,1.0,2,-84.0367765035,-84.8033
500,1.0,1276.7613728,500.0,0.002,1.0,,500.000006643,1.0,100,-78.8049194159,27.8972,5.43187e-20,-86.9975,0.8,0.002,1276.7613728,-78.8049194159,0.002,109.74,1.0,1,-78.8049194159,-83.6037
500,1.0,833.75919708,500.0,0.01,1.0,,100.0,1.0,100,-80.7113429035,28.7302,3.50449e-18,-86.9683,0.8,0.01,833.75919708,-80.7113429035,0.01,110.78,1.0,2,-80.7113429035,-80.7113
500,1.0,538.180039448,500.0,0.005,1.0,,200.000000102,1.0,100,-83.2778577811,26.0913,2.1793e-19,-86.419,0.8,0.005,538.180039448,-83.2778577811,0.005,98.77,1.0,2,-83.2778577811,-81.9946
500,1.0,886.871433575,500.0,0.00333333,1.0,,299.999969474,1.0,100,-84.3754764842,27.3453,5.43914e-20,-86.4007,0.8,0.00333333,886.871433575,-84.3754764842,0.00333333,102.98,1.0,2,-84.3754764842,-82.7882
500,1.0,812.000409791,500.0,0.0025,1.0,,400.0,1.0,100,-82.0354532109,27.6025,5.4346e-20,-85.7399,0.8,0.0025,812.000409791,-82.0354532109,0.0025,106.88,1.0,2,-82.0354532109,-82.6
500,1.0,786.356808098,500.0,0.002,1.0,,500.000006643,1.0,100,-81.876531946,27.6641,5.43187e-20,-85.2637,0.8,0.002,786.356808098,-81.876531946,0.002,102.44,1.0,1,-81.876531946,-82.4553
500,1.0,563.042999921,500.0,0.01,1.0,,100.0,1.0,100,-85.558153176,23.6096,3.50449e-18,-91.5463,0.8,0.01,563.042999921,-85.558153176,0.01,97.04,1.0,2,-85.558153176,-85.5581
500,1.0,1005.46335274,500.0,0.005,1.0,,200.000000102,1.0,100,-86.2747327245,27.8664,2.1793e-19,-91.169,0.8,0.005,1005.46335274,-86.2747327245,0.005,90.28,1.0,2,-86.2747327245,-85.9164
500,1.0,688.756408451,500.0,0.00333333,1.0,,299.999969474,1.0,100,-85.5474017466,27.2949,5.43914e-20,-90.0821,0.8,0.00333333,688.756408451,-85.5474017466,0.00333333,98.74,1.0,2,-85.5474017466,-85.7934
500,1.0,461.752819256,500.0,0.0025,1.0,,400.0,1.0,100,-86.0014456537,25.9432,5.4346e-20,-89.5596,0.8,0.0025,461.752819256,-86.0014456537,0.0025,93.45,1.0,2,-86.0014456537,-85.8454
500,1.0,654.941107032,500.0,0.002,1.0,,500.000006643,1.0,100,-87.3205284433,25.8547,5.43187e-20,-89.4625,0.8,0.002,654.941107032,-87.3205284433,0.002,96.34,1.0,1,-87.3205284433,-86.1404
