AvgNormIw,Bound,J,VarVanillaIw,VarRet,EpsThisIter,VanillaAvgRet,AvgVanillaIw,AvgEpLen,MaxVanillaIw,ESSRenyi,BatchSize,VarJ,AvgRet,AvgDiscRet,VarDiscRet,MaxNormIw,IterType,VarNormIw,eRenyi2,MinVanillaIw,ESSClassic,MinNormIw
0.0033333336,4756.977,4999.932,,0.006021690257180439,100,4999.93229981602,1.0,500.0,1.0,500.0,500,0.077471964,4999.93229981602,4999.93229981602,0.006021690257180439,0.0033333334,2,5.4391416e-20,1.0,1.0,299.999969473632,0.0033333334
0.0024999997,4789.5303,4999.9355,,0.005373276347240167,100,4999.9353503274415,1.0,500.0,1.0,500.0,500,0.073209964,4999.9353503274415,4999.9353503274415,0.005373276347240167,0.0025,2,5.434597e-20,1.0,1.0,400.0,0.0025
0.0020000003,4811.7417,4999.934,,0.005309487462302736,100,4999.933138964543,1.0,500.0,1.0,500.0,500,0.07279739,4999.933138964543,4999.933138964543,0.005309487462302736,0.002,1,5.431875e-20,1.0,1.0,500.00000664260017,0.002
0.009999998,4579.116,4999.927,,0.007337935446266562,100,4999.926835883326,1.0,500.0,1.0,500.0,500,0.085245684,4999.926835883326,4999.926835883326,0.007337935446266562,0.01,2,3.5044917e-18,1.0,1.0,100.0,0.01
0.0049999994,4702.3706,4999.9287,,0.005608796886699051,100,4999.92874332266,1.0,500.0,1.0,500.0,500,0.07471013,4999.92874332266,4999.92874332266,0.005608796886699051,0.005,2,2.179301e-19,1.0,1.0,200.00000010221265,0.005
0.0033333336,4756.971,4999.9263,,0.007504140995189082,100,4999.925883221842,1.0,500.0,1.0,500.0,500,0.08648292,4999.925883221842,4999.925883221842,0.007504140995189082,0.0033333334,2,5.4391416e-20,1.0,1.0,299.999969473632,0.0033333334
0.0024999997,4789.519,4999.9243,,0.0072832605588767545,100,4999.924520029979,1.0,500.0,1.0,500.0,500,0.0852434,4999.924520029979,4999.924520029979,0.0072832605588767545,0.0025,2,5.434597e-20,1.0,1.0,400.0,0.0025
0.0020000003,4811.7334,4999.926,,0.006991565667268467,100,4999.925201679958,1.0,500.0,1.0,500.0,500,0.08354097,4999.925201679958,4999.925201679958,0.006991565667268467,0.002,1,5.431875e-20,1.0,1.0,500.00000664260017,0.002
0.009999998,4579.124,4999.9346,,0.004722588026537184,100,4999.934492408096,1.0,500.0,1.0,500.0,500,0.06838589,4999.934492408096,4999.934492408096,0.004722588026537184,0.01,2,3.5044917e-18,1.0,1.0,100.0,0.01
0.0049999994,4702.372,4999.93,,0.004803771288275423,100,4999.930341614991,1.0,500.0,1.0,500.0,500,0.069142185,4999.930341614991,4999.930341614991,0.004803771288275423,0.005,2,2.179301e-19,1.0,1.0,200.00000010221265,0.005
0.0033333336,4756.245,4999.2,,161.44227415153787,100,4999.200026395779,1.0,499.93,1.0,500.0,500,12.684799,4999.200026395779,4999.200026395779,161.44227415153787,0.0033333334,2,5.4391416e-20,1.0,1.0,299.999969473632,0.0033333334
0.0024999997,4788.9746,4999.38,,121.07956793429015,100,4999.380188788052,1.0,499.9475,1.0,500.0,500,10.989854,4999.380188788052,4999.380188788052,121.07956793429015,0.0025,2,5.434597e-20,1.0,1.0,400.0,0.0025
0.002,4811.3145,4999.528,0.00023058864,96.86399355925693,100,4999.489172651351,0.9997998,499.958,1.0194302,499.88635977648573,500,8.975716,4999.489172651351,4999.489172651351,96.86399355925693,0.0020392686,1,9.2272395e-10,1.0002273,0.91255194,499.88485149283525,0.0018254693
0.009999998,4579.1123,4999.923,,0.005233036274210213,100,4999.923113497253,1.0,500.0,1.0,500.0,500,0.07199278,4999.923113497253,4999.923113497253,0.005233036274210213,0.01,2,3.5044917e-18,1.0,1.0,100.0,0.01
0.0049999994,4702.3643,4999.9224,,0.0073915863817809735,100,4999.9223396898315,1.0,500.0,1.0,500.0,500,0.08576078,4999.9223396898315,4999.9223396898315,0.0073915863817809735,0.005,2,2.179301e-19,1.0,1.0,200.00000010221265,0.005
0.0033333336,4756.974,4999.929,,0.006176590160774351,100,4999.929263693386,1.0,500.0,1.0,500.0,500,0.07846078,4999.929263693386,4999.929263693386,0.006176590160774351,0.0033333334,2,5.4391416e-20,1.0,1.0,299.999969473632,0.0033333334
0.0024999997,4789.522,4999.9272,,0.0071996340740570946,100,4999.926954269716,1.0,500.0,1.0,500.0,500,0.08474765,4999.926954269716,4999.926954269716,0.0071996340740570946,0.0025,2,5.434597e-20,1.0,1.0,400.0,0.0025
0.0020000003,4811.734,4999.9263,,0.0075164553642366105,100,4999.925845553724,1.0,500.0,1.0,500.0,500,0.08661368,4999.925845553724,4999.925845553724,0.0075164553642366105,0.002,1,5.431875e-20,1.0,1.0,500.00000664260017,0.002
0.009999998,4579.1235,4999.934,,0.004679505079102604,100,4999.933911613291,1.0,500.0,1.0,500.0,500,0.06804844,4999.933911613291,4999.933911613291,0.004679505079102604,0.01,2,3.5044917e-18,1.0,1.0,100.0,0.01
0.0049999994,4702.3735,4999.9316,,0.004424768250704042,100,4999.9314109050165,1.0,500.0,1.0,500.0,500,0.066338114,4999.9314109050165,4999.9314109050165,0.004424768250704042,0.005,2,2.179301e-19,1.0,1.0,200.00000010221265,0.005
0.0033333336,4756.98,4999.935,,0.004345340025776446,100,4999.934522357688,1.0,500.0,1.0,500.0,500,0.065802686,4999.934522357688,4999.934522357688,0.004345340025776446,0.0033333334,2,5.4391416e-20,1.0,1.0,299.999969473632,0.0033333334
0.0024999997,4789.5273,4999.9326,,0.004765609873228774,100,4999.9325792450445,1.0,500.0,1.0,500.0,500,0.06893467,4999.9325792450445,4999.9325792450445,0.004765609873228774,0.0025,2,5.434597e-20,1.0,1.0,400.0,0.0025
0.0020000003,4811.742,4999.9346,,0.004795764592796034,100,4999.934079864911,1.0,500.0,1.0,500.0,500,0.069173545,4999.934079864911,4999.934079864911,0.004795764592796034,0.002,1,5.431875e-20,1.0,1.0,500.00000664260017,0.002
0.009999998,4579.0938,4999.9043,,0.035152280554968655,100,4999.904257366939,1.0,500.0,1.0,500.0,500,0.18654962,4999.904257366939,4999.904257366939,0.035152280554968655,0.01,2,3.5044917e-18,1.0,1.0,100.0,0.01
0.0049999994,4702.361,4999.919,,0.020350281001037956,100,4999.9192116053155,1.0,500.0,1.0,500.0,500,0.14229418,4999.9192116053155,4999.9192116053155,0.020350281001037956,0.005,2,2.179301e-19,1.0,1.0,200.00000010221265,0.005
0.0033333336,4756.9653,4999.9204,,0.015782968679633372,100,4999.920527213359,1.0,500.0,1.0,500.0,500,0.12541692,4999.920527213359,4999.920527213359,0.015782968679633372,0.0033333334,2,5.4391416e-20,1.0,1.0,299.999969473632,0.0033333334
0.0024999997,4787.1367,4997.542,,2266.367499711895,100,4997.542129543229,1.0,499.765,1.0,500.0,500,47.546837,4997.542129543229,4997.542129543229,2266.367499711895,0.0025,2,5.434597e-20,1.0,1.0,400.0,0.0025
0.0019999999,4810.109,4998.538,0.00318371,1813.0843191341833,100,4998.014779910191,0.99695826,499.812,1.0677208,498.74359968322443,500,30.933123,4998.014779910191,4998.014779910191,1813.0843191341833,0.002141957,1,1.2812667e-08,1.0025191,0.71940565,498.4067083113988,0.0014432012
0.009999998,4579.121,4999.9316,,0.005589381919978746,100,4999.931717265334,1.0,500.0,1.0,500.0,500,0.074396245,4999.931717265334,4999.931717265334,0.005589381919978746,0.01,2,3.5044917e-18,1.0,1.0,100.0,0.01
0.0049999994,4702.3726,4999.9307,,0.005638121509850696,100,4999.930548648931,1.0,500.0,1.0,500.0,500,0.074898146,4999.930548648931,4999.930548648931,0.005638121509850696,0.005,2,2.179301e-19,1.0,1.0,200.00000010221265,0.005
0.0033333336,4756.975,4999.93,,0.005362750165292839,100,4999.930400004015,1.0,500.0,1.0,500.0,500,0.07310821,4999.930400004015,4999.930400004015,0.005362750165292839,0.0033333334,2,5.4391416e-20,1.0,1.0,299.999969473632,0.0033333334
0.0024999997,4789.5234,4999.9287,,0.006666461558958328,100,4999.928114831249,1.0,500.0,1.0,500.0,500,0.08155425,4999.928114831249,4999.928114831249,0.006666461558958328,0.0025,2,5.434597e-20,1.0,1.0,400.0,0.0025
0.0020000003,4811.736,4999.928,,0.008265614598281616,100,4999.927537559462,1.0,500.0,1.0,500.0,500,0.09083392,4999.927537559462,4999.927537559462,0.008265614598281616,0.002,1,5.431875e-20,1.0,1.0,500.00000664260017,0.002
0.009999998,4579.1294,4999.94,,0.0035551213622064693,100,4999.940109785738,1.0,500.0,1.0,500.0,500,0.05932977,4999.940109785738,4999.940109785738,0.0035551213622064693,0.01,2,3.5044917e-18,1.0,1.0,100.0,0.01
0.0049999994,4702.371,4999.929,,0.004824981005478552,100,4999.929679040165,1.0,500.0,1.0,500.0,500,0.06928199,4999.929679040165,4999.929679040165,0.004824981005478552,0.005,2,2.179301e-19,1.0,1.0,200.00000010221265,0.005
0.0033333336,4756.972,4999.9272,,0.005404289582854996,100,4999.92707914215,1.0,500.0,1.0,500.0,500,0.07338539,4999.92707914215,4999.92707914215,0.005404289582854996,0.0033333334,2,5.4391416e-20,1.0,1.0,299.999969473632,0.0033333334
0.0024999997,4789.5215,4999.927,,0.0059817843566950645,100,4999.926487087334,1.0,500.0,1.0,500.0,500,0.07725239,4999.926487087334,4999.926487087334,0.0059817843566950645,0.0025,2,5.434597e-20,1.0,1.0,400.0,0.0025
0.0020000003,4811.7373,4999.9297,,0.005413997030411596,100,4999.928707742095,1.0,500.0,1.0,500.0,500,0.07351578,4999.928707742095,4999.928707742095,0.005413997030411596,0.002,1,5.431875e-20,1.0,1.0,500.00000664260017,0.002
0.009999998,4579.1074,4999.918,,0.007501736387836578,100,4999.917910669894,1.0,500.0,1.0,500.0,500,0.08619377,4999.917910669894,4999.917910669894,0.007501736387836578,0.01,2,3.5044917e-18,1.0,1.0,100.0,0.01
0.0049999994,4702.367,4999.9253,,0.006139885181338801,100,4999.9251699811,1.0,500.0,1.0,500.0,500,0.07817169,4999.9251699811,4999.9251699811,0.006139885181338801,0.005,2,2.179301e-19,1.0,1.0,200.00000010221265,0.005
0.0033333336,4756.974,4999.929,,0.005687888287989808,100,4999.9291194709995,1.0,500.0,1.0,500.0,500,0.075299904,4999.9291194709995,4999.9291194709995,0.005687888287989808,0.0033333334,2,5.4391416e-20,1.0,1.0,299.999969473632,0.0033333334
0.0024999997,4783.7437,4994.149,,13361.777398893244,100,4994.149176218047,1.0,499.425,1.0,500.0,500,115.44858,4994.149176218047,4994.149176218047,13361.777398893244,0.0025,2,5.434597e-20,1.0,1.0,400.0,0.0025
0.0019999999,4808.423,4997.4517,0.00848691,10689.408938732147,100,4995.3035330861185,1.0030904,499.54,1.1393576,495.5840212795019,500,55.39279,4995.3035330861185,4995.3035330861185,10689.408938732147,0.0022716946,1,3.373879e-08,1.0089107,0.5374564,495.8262874963819,0.0010716012
0.009999998,4579.1304,4999.941,,0.004860862274517525,100,4999.940909322071,1.0,500.0,1.0,500.0,500,0.069349706,4999.940909322071,4999.940909322071,0.004860862274517525,0.01,2,3.5044917e-18,1.0,1.0,100.0,0.01
0.0049999994,4702.3784,4999.9365,,0.00449673823912903,100,4999.936278167075,1.0,500.0,1.0,500.0,500,0.06688739,4999.936278167075,4999.936278167075,0.00449673823912903,0.005,2,2.179301e-19,1.0,1.0,200.00000010221265,0.005
0.0033333336,4756.9814,4999.9365,,0.004775763954121805,100,4999.936359998381,1.0,500.0,1.0,500.0,500,0.068990335,4999.936359998381,4999.936359998381,0.004775763954121805,0.0033333334,2,5.4391416e-20,1.0,1.0,299.999969473632,0.0033333334
0.0024999997,4789.5254,4999.9307,,0.005807152744007686,100,4999.930307845879,1.0,500.0,1.0,500.0,500,0.076110296,4999.930307845879,4999.930307845879,0.005807152744007686,0.0025,2,5.434597e-20,1.0,1.0,400.0,0.0025
0.0020000003,4811.738,4999.93,,0.005722210533407216,100,4999.9296136252715,1.0,500.0,1.0,500.0,500,0.07557622,4999.9296136252715,4999.9296136252715,0.005722210533407216,0.002,1,5.431875e-20,1.0,1.0,500.00000664260017,0.002
0.009999998,4579.1147,4999.9253,,0.00709980061856091,100,4999.9250964360845,1.0,500.0,1.0,500.0,500,0.083825715,4999.9250964360845,4999.9250964360845,0.00709980061856091,0.01,2,3.5044917e-18,1.0,1.0,100.0,0.01
0.0049999994,4702.3726,4999.9307,,0.005665962312870042,100,4999.930785183806,1.0,500.0,1.0,500.0,500,0.07508199,4999.930785183806,4999.930785183806,0.005665962312870042,0.005,2,2.179301e-19,1.0,1.0,200.00000010221265,0.005
0.0033333336,4756.978,4999.933,,0.005725380194271415,100,4999.9327655801335,1.0,500.0,1.0,500.0,500,0.07554271,4999.9327655801335,4999.9327655801335,0.005725380194271415,0.0033333334,2,5.4391416e-20,1.0,1.0,299.999969473632,0.0033333334
0.0024999997,4789.527,4999.932,,0.007839857521014605,100,4999.931493120681,1.0,500.0,1.0,500.0,500,0.08843275,4999.931493120681,4999.931493120681,0.007839857521014605,0.0025,2,5.434597e-20,1.0,1.0,400.0,0.0025
0.0020000003,4811.74,4999.9326,,0.007251320057200163,100,4999.931959479632,1.0,500.0,1.0,500.0,500,0.08507244,4999.931959479632,4999.931959479632,0.007251320057200163,0.002,1,5.431875e-20,1.0,1.0,500.00000664260017,0.002
0.009999998,4579.129,4999.9395,,0.0036332071739309958,100,4999.9392640598035,1.0,500.0,1.0,500.0,500,0.06000196,4999.9392640598035,4999.9392640598035,0.0036332071739309958,0.01,2,3.5044917e-18,1.0,1.0,100.0,0.01
0.0049999994,4702.3784,4999.9365,,0.003986354641037503,100,4999.936380962884,1.0,500.0,1.0,500.0,500,0.06299862,4999.936380962884,4999.936380962884,0.003986354641037503,0.005,2,2.179301e-19,1.0,1.0,200.00000010221265,0.005
0.0033333336,4756.983,4999.938,,0.0038300364895301688,100,4999.937701907637,1.0,500.0,1.0,500.0,500,0.06178946,4999.937701907637,4999.937701907637,0.0038300364895301688,0.0033333334,2,5.4391416e-20,1.0,1.0,299.999969473632,0.0033333334
0.0024999997,4789.5312,4999.9365,,0.004031176709603205,100,4999.936039793562,1.0,500.0,1.0,500.0,500,0.06341287,4999.936039793562,4999.936039793562,0.004031176709603205,0.0025,2,5.434597e-20,1.0,1.0,400.0,0.0025
0.0020000003,4811.7427,4999.935,,0.0046876899044110566,100,4999.934542119114,1.0,500.0,1.0,500.0,500,0.068397924,4999.934542119114,4999.934542119114,0.0046876899044110566,0.002,1,5.431875e-20,1.0,1.0,500.00000664260017,0.002
0.009999998,4579.1216,4999.932,,0.004560278209756113,100,4999.9319469444345,1.0,500.0,1.0,500.0,500,0.067197345,4999.9319469444345,4999.9319469444345,0.004560278209756113,0.01,2,3.5044917e-18,1.0,1.0,100.0,0.01
0.0049999994,4702.3706,4999.9287,,0.005642776620973334,100,4999.929176852399,1.0,500.0,1.0,500.0,500,0.07493697,4999.929176852399,4999.929176852399,0.005642776620973334,0.005,2,2.179301e-19,1.0,1.0,200.00000010221265,0.005
0.0033333336,4756.9756,4999.9307,,0.0050205282225468184,100,4999.930846312817,1.0,500.0,1.0,500.0,500,0.0707464,4999.930846312817,4999.930846312817,0.0050205282225468184,0.0033333334,2,5.4391416e-20,1.0,1.0,299.999969473632,0.0033333334
0.0024999997,4789.523,4999.928,,0.010250628184784881,100,4999.928263761817,1.0,500.0,1.0,500.0,500,0.101117864,4999.928263761817,4999.928263761817,0.010250628184784881,0.0025,2,5.434597e-20,1.0,1.0,400.0,0.0025
0.0019999999,4811.736,4999.928,4.496754e-07,0.009410229794673033,100,4999.9278160279255,0.9999887,500.0,1.0008801,499.99988079073887,500,0.09667325,4999.9278160279255,4999.9278160279255,0.009410229794673033,0.0020017829,1,1.7987462e-12,1.0000002,0.99551946,499.99982829997595,0.0019910615
0.009999998,4579.124,4999.9346,,0.0038087185041575143,100,4999.934682540461,1.0,500.0,1.0,500.0,500,0.06141773,4999.934682540461,4999.934682540461,0.0038087185041575143,0.01,2,3.5044917e-18,1.0,1.0,100.0,0.01
0.0049999994,4702.3833,4999.9414,,0.0031322254663505487,100,4999.9418237771515,1.0,500.0,1.0,500.0,500,0.055834506,4999.9418237771515,4999.9418237771515,0.0031322254663505487,0.005,2,2.179301e-19,1.0,1.0,200.00000010221265,0.005
0.0033333336,4756.9854,4999.9404,,0.003464878102908048,100,4999.940593537956,1.0,500.0,1.0,500.0,500,0.058770154,4999.940593537956,4999.940593537956,0.003464878102908048,0.0033333334,2,5.4391416e-20,1.0,1.0,299.999969473632,0.0033333334
0.0024999997,4789.535,4999.9404,,0.0033875526438158572,100,4999.9405965355145,1.0,500.0,1.0,500.0,500,0.05813476,4999.9405965355145,4999.9405965355145,0.0033875526438158572,0.0025,2,5.434597e-20,1.0,1.0,400.0,0.0025
0.002,4811.165,4999.3955,0.00035030296,192.20504218006212,100,4999.317130345555,1.0008171,499.94,1.028303,499.7976049823612,500,12.120554,4999.317130345555,4999.317130345555,192.20504218006212,0.002054927,1,1.3989248e-09,1.000405,0.8756276,499.8254985099669,0.0017498254
0.009999998,4529.116,4949.927,,249992.5595497006,100,4949.926289745501,1.0,495.01,1.0,500.0,500,497.4863,4949.926289745501,4949.926289745501,249992.5595497006,0.01,2,3.5044917e-18,1.0,1.0,100.0,0.01
0.0049999994,4677.3745,4974.9326,,124996.61620735246,100,4974.9325703566465,1.0,497.505,1.0,500.0,500,352.6636,4974.9325703566465,4974.9325703566465,124996.61620735246,0.005,2,2.179301e-19,1.0,1.0,200.00000010221265,0.005
0.0033333336,4740.3105,4983.2656,,83331.08437983971,100,4983.265928931761,1.0,498.33666666666664,1.0,500.0,500,288.1897,4983.265928931761,4983.265928931761,83331.08437983971,0.0033333334,2,5.4391416e-20,1.0,1.0,299.999969473632,0.0033333334
0.0024999997,4777.0303,4987.4355,,62498.38424232711,100,4987.4353402457555,1.0,498.7525,1.0,500.0,500,249.68414,4987.4353402457555,4987.4353402457555,62498.38424232711,0.0025,2,5.434597e-20,1.0,1.0,400.0,0.0025
0.002,4802.2354,4990.8496,0.0042670434,49998.69571078569,100,4989.9346757838575,0.9981094,499.002,1.2954519,497.7638446704856,500,203.01707,4989.9346757838575,4989.9346757838575,49998.69571078569,0.0025958114,1,1.7132894e-08,1.0044924,0.88253015,497.8717899968225,0.0017684037
0.009999998,4579.144,4999.9546,,0.003527111293685657,100,4999.954763634119,1.0,500.0,1.0,500.0,500,0.059088532,4999.954763634119,4999.954763634119,0.003527111293685657,0.01,2,3.5044917e-18,1.0,1.0,100.0,0.01
0.0049999994,4702.3857,4999.944,,0.0039014488632823446,100,4999.943718959431,1.0,500.0,1.0,500.0,500,0.062308103,4999.943718959431,4999.943718959431,0.0039014488632823446,0.005,2,2.179301e-19,1.0,1.0,200.00000010221265,0.005
0.0033333336,4756.9824,4999.9375,,0.004246390574772042,100,4999.937613330283,1.0,500.0,1.0,500.0,500,0.06506356,4999.937613330283,4999.937613330283,0.004246390574772042,0.0033333334,2,5.4391416e-20,1.0,1.0,299.999969473632,0.0033333334
0.0024999997,4789.533,4999.9385,,0.004337655129018456,100,4999.938328402066,1.0,500.0,1.0,500.0,500,0.065783374,4999.938328402066,4999.938328402066,0.004337655129018456,0.0025,2,5.434597e-20,1.0,1.0,400.0,0.0025
0.0020000003,4811.746,4999.9385,,0.004518983125711933,100,4999.937773288378,1.0,500.0,1.0,500.0,500,0.0671552,4999.937773288378,4999.937773288378,0.004518983125711933,0.002,1,5.431875e-20,1.0,1.0,500.00000664260017,0.002
0.009999998,4579.1226,4999.933,,0.00437194755973753,100,4999.933136483068,1.0,500.0,1.0,500.0,500,0.065787666,4999.933136483068,4999.933136483068,0.00437194755973753,0.01,2,3.5044917e-18,1.0,1.0,100.0,0.01
0.0049999994,4702.3774,4999.9355,,0.004696824080555878,100,4999.9353986433125,1.0,500.0,1.0,500.0,500,0.06836691,4999.9353986433125,4999.9353986433125,0.004696824080555878,0.005,2,2.179301e-19,1.0,1.0,200.00000010221265,0.005
0.0033333336,4756.976,4999.931,,0.005447893424488275,100,4999.931276247575,1.0,500.0,1.0,500.0,500,0.07369928,4999.931276247575,4999.931276247575,0.005447893424488275,0.0033333334,2,5.4391416e-20,1.0,1.0,299.999969473632,0.0033333334
0.0024999997,4789.5254,4999.9307,,0.00533208581213347,100,4999.930688516087,1.0,500.0,1.0,500.0,500,0.07294057,4999.930688516087,4999.930688516087,0.00533208581213347,0.0025,2,5.434597e-20,1.0,1.0,400.0,0.0025
0.0020000003,4811.7393,4999.9316,,0.005764304596848911,100,4999.930453273548,1.0,500.0,1.0,500.0,500,0.07586655,4999.930453273548,4999.930453273548,0.005764304596848911,0.002,1,5.431875e-20,1.0,1.0,500.00000664260017,0.002
0.009999998,4579.122,4999.9326,,0.0033466122689866946,100,4999.932699078871,1.0,500.0,1.0,500.0,500,0.057552077,4999.932699078871,4999.932699078871,0.0033466122689866946,0.01,2,3.5044917e-18,1.0,1.0,100.0,0.01
0.0049999994,4702.3716,4999.9297,,0.004471873786019266,100,4999.929696587766,1.0,500.0,1.0,500.0,500,0.06669804,4999.929696587766,4999.929696587766,0.004471873786019266,0.005,2,2.179301e-19,1.0,1.0,200.00000010221265,0.005
0.0033333336,4756.9775,4999.9326,,0.004135644192300038,100,4999.932863357121,1.0,500.0,1.0,500.0,500,0.06419846,4999.932863357121,4999.932863357121,0.004135644192300038,0.0033333334,2,5.4391416e-20,1.0,1.0,299.999969473632,0.0033333334
0.0024999997,4789.5244,4999.9297,,0.004799329006619379,100,4999.929960255653,1.0,500.0,1.0,500.0,500,0.06919202,4999.929960255653,4999.929960255653,0.004799329006619379,0.0025,2,5.434597e-20,1.0,1.0,400.0,0.0025
0.0020000003,4811.738,4999.93,,0.004858186373712724,100,4999.929237318042,1.0,500.0,1.0,500.0,500,0.0696409,4999.929237318042,4999.929237318042,0.004858186373712724,0.002,1,5.431875e-20,1.0,1.0,500.00000664260017,0.002
0.009999998,4579.1333,4999.944,,0.0035588969820938205,100,4999.944420349604,1.0,500.0,1.0,500.0,500,0.05938359,4999.944420349604,4999.944420349604,0.0035588969820938205,0.01,2,3.5044917e-18,1.0,1.0,100.0,0.01
0.0049999994,4702.3745,4999.9326,,0.005431690497742098,100,4999.932663578067,1.0,500.0,1.0,500.0,500,0.07352183,4999.932663578067,4999.932663578067,0.005431690497742098,0.005,2,2.179301e-19,1.0,1.0,200.00000010221265,0.005
0.0033333336,4756.975,4999.93,,0.005126483434392072,100,4999.930320853381,1.0,500.0,1.0,500.0,500,0.07148183,4999.930320853381,4999.930320853381,0.005126483434392072,0.0033333334,2,5.4391416e-20,1.0,1.0,299.999969473632,0.0033333334
