AvgVanillaIw,AvgEpLen,VarVanillaIw,eRenyi2,Delta,MinVanillaIw,VarDiscRet,AvgDiscRet,J,VarJ,VanillaAvgRet,AvgRet,Bound,MinNormIw,MaxVanillaIw,EpsThisIter,IterType,VarNormIw,VarRet,ESSClassic,MaxNormIw,ESSRenyi,AvgNormIw,BatchSize
1.01325,500.0,0.0090827,1.00865,0.1,0.707779,1690.39893123,-481.574727147,-480.071,40.6808,-481.574727147,-481.574727147,-653.412,0.00698525,1.23537,100,1,8.84673e-07,1690.39893123,99.1317674307,0.0121922,99.1424234642,0.01,100
0.996386,500.0,0.00691573,1.00699,0.1,0.652826,1838.13171713,-478.606532153,-477.345,42.813,-478.606532153,-478.606532153,-661.069,0.00655194,1.13538,100,1,6.96599e-07,1838.13171713,99.3151141925,0.011395,99.3054920078,0.01,100
0.995475,500.0,0.0111204,1.01005,0.1,0.69121,1727.26904101,-470.260183629,-468.59,42.2074,-470.260183629,-470.260183629,-637.953,0.00694353,1.28518,100,1,1.12217e-06,1727.26904101,98.9012949625,0.0129103,99.0051225654,0.01,100
1.00064,500.0,0.00705928,1.00816,0.1,0.812508,1381.68132513,-469.517652456,-468.177,37.0496,-469.517652456,-469.517652456,-638.406,0.00811985,1.16673,100,1,7.05019e-07,1381.68132513,99.3068832809,0.0116598,99.1903588473,0.01,100
1.00621,500.0,0.0236032,1.01914,0.1,0.642662,1809.63872353,-468.602178864,-465.255,43.2448,-468.602178864,-468.602178864,-640.838,0.00638695,1.50786,100,1,2.33127e-06,1809.63872353,97.7441242328,0.0149855,98.1222668297,0.01,100
1.0034,500.0,0.0201606,1.01635,0.1,0.710008,1973.2146888,-475.286949449,-472.538,45.9263,-475.286949449,-475.286949449,-643.002,0.00707602,1.47947,100,1,2.00243e-06,1973.2146888,98.0561049944,0.0147445,98.3912299748,0.01,100
1.01127,500.0,0.00833098,1.00739,0.1,0.754901,1495.02081935,-469.816396546,-468.471,37.1705,-469.816396546,-469.816396546,-646.469,0.00746484,1.17809,100,1,8.14625e-07,1495.02081935,99.1999952789,0.0116496,99.2665481661,0.01,100
0.996342,500.0,0.00641172,1.00638,0.1,0.792705,1730.98112576,-468.456801489,-467.327,41.1597,-468.456801489,-468.456801489,-647.758,0.00795615,1.13608,100,1,6.45888e-07,1730.98112576,99.3646421113,0.0114025,99.3662014041,0.01,100
0.987746,500.0,0.0181984,1.01533,0.1,0.556485,1657.5163536,-473.168399485,-470.536,40.4219,-473.168399485,-473.168399485,-643.761,0.00563388,1.32427,100,1,1.86527e-06,1657.5163536,98.1868258107,0.013407,98.4904393238,0.01,100
0.989551,500.0,0.012332,1.01092,0.1,0.636162,1697.1533966,-472.968364447,-471.041,40.0668,-472.968364447,-472.968364447,-652.422,0.0064288,1.176,100,1,1.25939e-06,1697.1533966,98.768550443,0.0118841,98.9194762082,0.01,100
0.996277,500.0,0.00388676,1.00474,0.1,0.81762,1772.34998273,-465.643922367,-464.841,41.9484,-465.643922367,-465.643922367,-638.345,0.00820675,1.10401,100,1,3.91586e-07,1772.34998273,99.6138426881,0.0110814,99.528247992,0.01,100
0.999507,500.0,0.0162467,1.01385,0.1,0.635019,1798.57173651,-464.868057961,-462.541,41.9409,-464.868057961,-464.868057961,-636.95,0.00635332,1.37051,100,1,1.62628e-06,1798.57173651,98.4155112027,0.0137119,98.6342127031,0.01,100
1.00266,500.0,0.0128898,1.01144,0.1,0.616083,2149.61274399,-463.63530904,-461.691,46.1195,-463.63530904,-463.63530904,-635.272,0.00614446,1.2379,100,1,1.28214e-06,2149.61274399,98.7465872591,0.0123461,98.8685393597,0.01,100
0.973934,500.0,0.0519026,1.03196,0.1,0.594833,2377.35350526,-467.718444184,-462.119,49.6387,-467.718444184,-467.718444184,-651.501,0.00610752,2.19668,100,1,5.47179e-06,2377.35350526,94.8612993419,0.0225547,96.9030469109,0.01,100
0.997012,500.0,0.0180377,1.01479,0.1,0.658183,1746.21711336,-469.384716911,-466.756,41.9311,-469.384716911,-469.384716911,-649.646,0.00660156,1.42205,100,1,1.8146e-06,1746.21711336,98.2352697597,0.0142632,98.5421216479,0.01,100
1.00143,500.0,0.0142454,1.01189,0.1,0.644438,1333.73182715,-458.173755048,-456.199,35.714,-458.173755048,-458.173755048,-621.326,0.00643521,1.22942,100,1,1.42049e-06,1333.73182715,98.6131787954,0.0122767,98.8246980693,0.01,100
1.00987,500.0,0.00212247,1.0024,0.1,0.889345,1500.55830815,-449.999500901,-449.571,38.9306,-449.999500901,-449.999500901,-625.74,0.00880652,1.13613,100,1,2.08118e-07,1500.55830815,99.7943959605,0.0112502,99.7609976804,0.01,100
0.990462,500.0,0.0146989,1.01382,0.1,0.656585,1708.26645698,-465.852453083,-463.518,41.0644,-465.852453083,-465.852453083,-637.553,0.00662907,1.20947,100,1,1.49834e-06,1708.26645698,98.5383452468,0.0122112,98.6368454112,0.01,100
1.02641,500.0,0.0241076,1.01791,0.1,0.585467,1489.19223062,-462.086493735,-458.984,36.7129,-462.086493735,-462.086493735,-627.307,0.00570403,1.42012,100,1,2.2883e-06,1489.19223062,97.7847897662,0.0138358,98.2405810999,0.01,100
1.00581,500.0,0.0120233,1.01203,0.1,0.76784,1309.68960991,-452.380019753,-450.459,36.8439,-452.380019753,-452.380019753,-613.519,0.00763406,1.33602,100,1,1.18848e-06,1309.68960991,98.8370964886,0.0132831,98.8108223226,0.01,100
0.991304,500.0,0.0143321,1.01287,0.1,0.73321,1271.57678036,-454.747271684,-452.67,35.8597,-454.747271684,-454.747271684,-616.387,0.00739643,1.30852,100,1,1.45846e-06,1271.57678036,98.5766903411,0.0132,98.7290555805,0.01,100
0.991445,500.0,0.0508684,1.03026,0.1,0.470856,1542.12829065,-450.768044363,-445.955,41.1844,-450.768044363,-450.768044363,-613.984,0.00474919,1.88111,100,1,5.17501e-06,1542.12829065,95.1264641245,0.0189735,97.0632960019,0.01,100
0.999791,500.0,0.0516626,1.02844,0.1,0.494143,1561.55247969,-450.110409555,-445.543,42.704,-450.110409555,-450.110409555,-618.129,0.00494246,2.06523,100,1,5.16842e-06,1561.55247969,95.1323198527,0.0206567,97.2346355084,0.01,100
1.00288,500.0,0.0225899,1.01895,0.1,0.429675,2033.08464881,-457.026638614,-453.663,44.8851,-457.026638614,-457.026638614,-621.345,0.00428441,1.32851,100,1,2.24604e-06,2033.08464881,97.8248019958,0.0132469,98.1402208393,0.01,100
1.00699,500.0,0.00756381,1.0088,0.1,0.695731,1679.68978749,-451.120722823,-449.455,39.276,-451.120722823,-451.120722823,-634.395,0.00690899,1.21707,100,1,7.45912e-07,1679.68978749,99.2669649364,0.0120862,99.1272518264,0.01,100
0.998568,500.0,0.00492384,1.00525,0.1,0.857175,1267.89363999,-452.607131732,-451.782,35.8184,-452.607131732,-452.607131732,-612.186,0.00858404,1.28986,100,1,4.93797e-07,1267.89363999,99.5134923239,0.0129171,99.47770873,0.01,100
0.984222,500.0,0.0330805,1.02182,0.1,0.423942,1591.46181087,-452.149841651,-448.424,39.8008,-452.149841651,-452.149841651,-618.058,0.00430738,1.25987,100,1,3.41496e-06,1591.46181087,96.7297390189,0.0128006,97.8646336689,0.01,100
1.01511,500.0,0.0187896,1.01565,0.1,0.635638,1314.43806241,-441.830364265,-439.351,37.1944,-441.830364265,-441.830364265,-604.075,0.00626177,1.63186,100,1,1.82344e-06,1314.43806241,98.2267821598,0.0160758,98.4586955333,0.01,100
0.988043,500.0,0.0161634,1.01175,0.1,0.612443,1398.00594366,-452.106733124,-450.133,37.3092,-452.106733124,-452.106733124,-616.665,0.00619854,1.29417,100,1,1.6557e-06,1398.00594366,98.3872912108,0.0130983,98.8387873355,0.01,100
0.975154,500.0,0.0126375,1.01071,0.1,0.621606,2247.55780584,-448.408548847,-446.559,47.3644,-448.408548847,-448.408548847,-624.523,0.00637444,1.22951,100,1,1.32897e-06,2247.55780584,98.7013984184,0.0126084,98.9399636704,0.01,100
0.994038,500.0,0.0357976,1.02419,0.1,0.665775,1819.32686256,-439.613594962,-435.867,45.3568,-439.613594962,-439.613594962,-603.942,0.00669768,1.79282,100,1,3.62283e-06,1819.32686256,96.5375939794,0.0180358,97.6378315683,0.01,100
1.00223,500.0,0.00684902,1.0055,0.1,0.831651,1394.50526524,-444.16943395,-443.228,36.9164,-444.16943395,-444.16943395,-613.89,0.00829802,1.23494,100,1,6.81859e-07,1394.50526524,99.3294889634,0.0123219,99.4532601185,0.01,100
1.15159,500.0,2.73837,1.12453,0.1,0.463739,1957.40236405,-441.827873507,-426.599,93.8441,-441.827873507,-441.827873507,-614.71,0.00402696,17.0464,100,1,0.00020649,1957.40236405,32.8487825379,0.148026,88.9256664781,0.01,100
0.987074,500.0,0.0100433,1.00878,0.1,0.641101,1507.30606078,-439.420049367,-437.96,37.948,-439.420049367,-439.420049367,-603.263,0.00649496,1.22141,100,1,1.03081e-06,1507.30606078,98.9898008649,0.012374,99.1297000622,0.01,100
1.01669,500.0,0.0265727,1.02108,0.1,0.478435,1688.7032052,-435.713935784,-432.242,41.3141,-435.713935784,-435.713935784,-593.567,0.00470583,1.40312,100,1,2.57076e-06,1688.7032052,97.5180918129,0.0138009,97.9351403011,0.01,100
0.985654,500.0,0.00577694,1.00541,0.1,0.703282,1656.0360638,-441.662164926,-440.74,39.976,-441.662164926,-441.662164926,-607.732,0.00713518,1.11803,100,1,5.94633e-07,1656.0360638,99.414745626,0.0113431,99.4620805181,0.01,100
1.00342,500.0,0.00971235,1.00807,0.1,0.794259,1354.49037656,-435.695184137,-434.348,35.9114,-435.695184137,-435.695184137,-601.565,0.00791555,1.22309,100,1,9.64631e-07,1354.49037656,99.0540304205,0.0121893,99.1998951783,0.01,100
1.00357,500.0,0.0100279,1.00789,0.1,0.73217,1488.00181014,-433.924484656,-432.622,37.7388,-433.924484656,-433.924484656,-596.619,0.00729563,1.41459,100,1,9.95665e-07,1488.00181014,99.0238863416,0.0140955,99.2167201883,0.01,100
1.00899,500.0,0.017746,1.01324,0.1,0.680972,1344.63889842,-431.235031351,-429.172,36.844,-431.235031351,-431.235031351,-590.152,0.00674906,1.4242,100,1,1.74312e-06,1344.63889842,98.3035714707,0.0141151,98.6932446147,0.01,100
0.984648,500.0,0.0270177,1.01767,0.1,0.568212,1397.01954881,-428.498691048,-425.794,36.0805,-428.498691048,-428.498691048,-581.239,0.00577071,1.2715,100,1,2.78668e-06,1397.01954881,97.3152525525,0.0129132,98.263907558,0.01,100
1.02498,500.0,0.0198047,1.01584,0.1,0.529568,1978.40503703,-434.578157826,-431.353,40.312,-434.578157826,-434.578157826,-620.456,0.00516663,1.4448,100,1,1.88512e-06,1978.40503703,98.1679060147,0.0140959,98.4410637999,0.01,100
1.02411,500.0,0.0160255,1.01051,0.1,0.613289,1276.7028047,-426.388584789,-424.727,35.1231,-426.388584789,-426.388584789,-578.288,0.00598853,1.32481,100,1,1.52799e-06,1276.7028047,98.5098669181,0.0129362,98.9595490282,0.01,100
1.00469,500.0,0.00806533,1.00632,0.1,0.84783,1310.52179926,-432.586345229,-431.434,36.093,-432.586345229,-432.586345229,-613.125,0.00843875,1.38333,100,1,7.99027e-07,1310.52179926,99.2151711354,0.0137688,99.3722046189,0.01,100
1.01413,500.0,0.0161883,1.01518,0.1,0.716413,1779.55378594,-430.345659179,-427.712,41.4081,-430.345659179,-430.345659179,-605.408,0.0070643,1.42424,100,1,1.57403e-06,1779.55378594,98.4656173745,0.014044,98.5047226115,0.01,100
0.969555,500.0,0.0213843,1.01874,0.1,0.580547,1744.78619652,-432.290427729,-429.516,41.7828,-432.290427729,-432.290427729,-587.838,0.00598776,1.30137,100,1,2.27484e-06,1744.78619652,97.7975094298,0.0134224,98.1604901303,0.01,100
0.987263,500.0,0.0255908,1.01677,0.1,0.517039,1372.95785122,-433.919849892,-431.262,36.4728,-433.919849892,-433.919849892,-591.191,0.0052371,1.60168,100,1,2.62554e-06,1372.95785122,97.4665602526,0.0162235,98.3504052557,0.01,100
1.01491,500.0,0.0142374,1.01072,0.1,0.727505,1423.37148765,-431.76337769,-430.122,37.7516,-431.76337769,-431.76337769,-585.474,0.00716817,1.4686,100,1,1.38221e-06,1423.37148765,98.6500664554,0.0144702,98.939380197,0.01,100
0.998908,500.0,0.00737201,1.00753,0.1,0.729577,1588.84655262,-431.092455691,-429.9,39.8897,-431.092455691,-431.092455691,-589.743,0.00730375,1.32992,100,1,7.38813e-07,1588.84655262,99.2738837417,0.0133137,99.2529121188,0.01,100
1.00526,500.0,0.00376569,1.00511,0.1,0.863214,1350.89752955,-425.486502651,-424.666,36.2782,-425.486502651,-425.486502651,-580.032,0.00858699,1.18844,100,1,3.72639e-07,1350.89752955,99.6324104616,0.0118223,99.4913948197,0.01,100
1.00265,500.0,0.00962073,1.00786,0.1,0.790006,1634.95459863,-431.387697497,-430.111,39.6251,-431.387697497,-431.387697497,-596.927,0.00787922,1.34388,100,1,9.57003e-07,1634.95459863,99.0614584964,0.0134033,99.2204285591,0.01,100
1.0008,500.0,0.0133842,1.01235,0.1,0.663599,1887.76120209,-427.724108891,-425.706,41.2948,-427.724108891,-427.724108891,-592.307,0.00663069,1.30726,100,1,1.33628e-06,1887.76120209,98.6943660735,0.0130622,98.780465259,0.01,100
0.990282,500.0,0.022294,1.0196,0.1,0.632205,2307.38359056,-430.092211819,-426.596,47.37,-430.092211819,-430.092211819,-611.425,0.0063841,1.41587,100,1,2.27337e-06,2307.38359056,97.7988766845,0.0142977,98.0779150811,0.01,100
1.00947,500.0,0.0111755,1.01086,0.1,0.666012,1682.66980634,-425.070883295,-423.317,40.5554,-425.070883295,-425.070883295,-585.73,0.00659762,1.21437,100,1,1.09668e-06,1682.66980634,98.9259544766,0.0120298,98.9254255649,0.01,100
0.996992,500.0,0.0247839,1.02181,0.1,0.585063,1823.42251237,-429.574237886,-426.093,40.9899,-429.574237886,-429.574237886,-593.992,0.00586829,1.25303,100,1,2.49337e-06,1823.42251237,97.5910395915,0.0125681,97.8652273697,0.01,100
0.997655,500.0,0.020578,1.01587,0.1,0.563969,1721.54045074,-420.251617809,-417.845,42.8255,-420.251617809,-420.251617809,-574.671,0.00565294,1.50633,100,1,2.06749e-06,1721.54045074,97.9942308102,0.0150987,98.4381065392,0.01,100
0.996143,500.0,0.0114946,1.0124,0.1,0.620075,1777.47694463,-423.280374022,-421.239,41.1696,-423.280374022,-423.280374022,-586.354,0.00622476,1.25318,100,1,1.15838e-06,1777.47694463,98.8662418415,0.0125803,98.7751032247,0.01,100
1.01254,500.0,0.0064967,1.00743,0.1,0.797962,1646.33364526,-408.4495241,-407.158,39.7925,-408.4495241,-408.4495241,-582.693,0.00788083,1.20703,100,1,6.33683e-07,1646.33364526,99.3765731419,0.0119209,99.2624017536,0.01,100
0.988949,500.0,0.0109072,1.00794,0.1,0.408414,1557.54012234,-419.557421768,-418.096,39.4628,-419.557421768,-419.557421768,-581.495,0.00412977,1.24107,100,1,1.11523e-06,1557.54012234,98.9079492282,0.0125494,99.2121789853,0.01,100
1.01286,500.0,0.0129319,1.01303,0.1,0.624853,1438.4976735,-421.764553684,-419.821,37.844,-421.764553684,-421.764553684,-576.487,0.00616916,1.19361,100,1,1.26055e-06,1438.4976735,98.767441883,0.0117845,98.7132783624,0.01,100
0.985747,500.0,0.0143982,1.01167,0.1,0.457357,1860.62773555,-418.578766615,-416.52,42.5079,-418.578766615,-418.578766615,-582.561,0.00463969,1.16299,100,1,1.48176e-06,1860.62773555,98.5542734371,0.0117981,98.8464041983,0.01,100
0.988559,500.0,0.0136763,1.01166,0.1,0.653078,1212.08359639,-415.251778984,-413.527,35.3365,-415.251778984,-415.251778984,-568.467,0.00660636,1.20334,100,1,1.39946e-06,1212.08359639,98.6334606213,0.0121727,98.84746413,0.01,100
1.01348,500.0,0.0152304,1.01178,0.1,0.717123,1377.06864291,-416.752030933,-414.928,37.3217,-416.752030933,-416.752030933,-574.715,0.00707587,1.37145,100,1,1.48281e-06,1377.06864291,98.5532332086,0.0135321,98.8357944859,0.01,100
1.00744,500.0,0.0235595,1.01607,0.1,0.663882,1086.91815078,-419.675135767,-417.288,32.0036,-419.675135767,-419.675135767,-568.363,0.00658979,1.72016,100,1,2.32128e-06,1086.91815078,97.7535605094,0.0170745,98.418807846,0.01,100
0.994578,500.0,0.0130805,1.0101,0.1,0.525474,1549.39604323,-415.585873005,-413.911,38.232,-415.585873005,-415.585873005,-572.702,0.00528339,1.19914,100,1,1.32235e-06,1549.39604323,98.7078163605,0.0120568,99.0002151458,0.01,100
1.01531,500.0,0.0400225,1.02419,0.1,0.655631,1734.29888565,-415.583336525,-411.979,43.7912,-415.583336525,-415.583336525,-569.658,0.00645742,1.98948,100,1,3.88244e-06,1734.29888565,96.2986517318,0.0195947,97.637672467,0.01,100
1.00583,500.0,0.016477,1.01567,0.1,0.601804,1665.7260149,-414.014361271,-411.432,39.0605,-414.014361271,-414.014361271,-579.843,0.00598315,1.21327,100,1,1.62865e-06,1665.7260149,98.4132185292,0.0120624,98.4575630303,0.01,100
1.00709,500.0,0.0156936,1.01343,0.1,0.667618,1464.62418775,-417.372953967,-415.311,38.0367,-417.372953967,-417.372953967,-574.949,0.00662915,1.30393,100,1,1.54733e-06,1464.62418775,98.4912590459,0.0129474,98.674774319,0.01,100
0.994002,500.0,0.0170714,1.01383,0.1,0.601219,1178.62229299,-416.743487445,-414.604,33.7596,-416.743487445,-416.743487445,-569.498,0.00604848,1.23096,100,1,1.72781e-06,1178.62229299,98.3182316033,0.0123839,98.6361147337,0.01,100
1.00323,500.0,0.00948239,1.00728,0.1,0.733146,1150.59263561,-405.481994411,-404.42,34.0127,-405.481994411,-405.481994411,-555.172,0.00730789,1.33197,100,1,9.42151e-07,1150.59263561,99.0758891954,0.0132769,99.2772858128,0.01,100
1.0145,500.0,0.0137721,1.01181,0.1,0.502608,1997.92915671,-412.479354925,-410.19,42.9552,-412.479354925,-412.479354925,-586.095,0.00495423,1.22203,100,1,1.33812e-06,1997.92915671,98.6925786096,0.0120456,98.8325922212,0.01,100
0.974976,500.0,0.0196702,1.01934,0.1,0.396183,1561.85724435,-406.443818993,-403.065,36.6844,-406.443818993,-406.443818993,-569.622,0.00406352,1.27566,100,1,2.06929e-06,1561.85724435,97.9925285428,0.013084,98.1025181213,0.01,100
0.994598,500.0,0.0197853,1.01696,0.1,0.675268,1749.41377199,-404.469554817,-401.713,39.9114,-404.469554817,-404.469554817,-566.972,0.00678936,1.34192,100,1,2.00008e-06,1749.41377199,98.0583678882,0.0134921,98.3322820544,0.01,100
1.00824,500.0,0.0181217,1.01403,0.1,0.731205,1216.59359758,-399.696189774,-397.657,36.2559,-399.696189774,-399.696189774,-545.047,0.00725231,1.42005,100,1,1.78268e-06,1216.59359758,98.2657469701,0.0140845,98.6164600903,0.01,100
1.00955,500.0,0.00779809,1.00994,0.1,0.800704,1561.99782624,-398.767465512,-397.213,39.5433,-398.767465512,-398.767465512,-554.325,0.00793132,1.17505,100,1,7.6513e-07,1561.99782624,99.2482048294,0.0116393,99.0153128571,0.01,100
0.991723,500.0,0.0158758,1.01202,0.1,0.625489,1784.41248236,-411.818461162,-409.897,41.8576,-411.818461162,-411.818461162,-569.106,0.0063071,1.26815,100,1,1.61419e-06,1784.41248236,98.4270821678,0.0127874,98.8121608364,0.01,100
0.987848,500.0,0.0138139,1.01324,0.1,0.637507,2068.03559686,-413.455492296,-411.264,44.1315,-413.455492296,-413.455492296,-575.211,0.0064535,1.23152,100,1,1.41559e-06,2068.03559686,98.6179400794,0.0124667,98.6930588325,0.01,100
0.966567,500.0,0.0228856,1.01558,0.1,0.573884,1392.79474108,-415.131240092,-412.877,38.002,-415.131240092,-415.131240092,-565.798,0.00593735,1.18974,100,1,2.44962e-06,1392.79474108,97.6323267435,0.0123089,98.4661267856,0.01,100
1.01994,500.0,0.0511983,1.02591,0.1,0.704542,1378.87203871,-400.670348823,-397.166,39.7573,-400.670348823,-400.670348823,-544.446,0.00690768,2.18166,100,1,4.9216e-06,1378.87203871,95.3539795544,0.0213901,97.4748092128,0.01,100
0.999176,500.0,0.00729678,1.00639,0.1,0.801926,1086.41212201,-396.913255389,-396.01,33.4807,-396.913255389,-396.913255389,-539.702,0.00802588,1.35051,100,1,7.30883e-07,1086.41212201,99.2816112563,0.0135162,99.3654245704,0.01,100
0.990606,500.0,0.00537583,1.00526,0.1,0.75063,2000.26851254,-411.159052192,-410.319,44.4436,-411.159052192,-411.159052192,-567.578,0.00757748,1.13728,100,1,5.47828e-07,2000.26851254,99.4605859207,0.0114807,99.4770127278,0.01,100
0.998276,500.0,0.0168571,1.0132,0.1,0.646117,1723.66114262,-406.510021214,-404.393,40.2224,-406.510021214,-406.510021214,-569.138,0.00647233,1.2201,100,1,1.69153e-06,1723.66114262,98.352995933,0.0122221,98.6967165484,0.01,100
0.994862,500.0,0.00821249,1.00883,0.1,0.708459,1827.33371205,-404.533485378,-403.191,43.0141,-404.533485378,-404.533485378,-561.218,0.00712117,1.15373,100,1,8.29753e-07,1827.33371205,99.185252823,0.0115968,99.124393752,0.01,100
0.994011,500.0,0.0159467,1.01362,0.1,0.690005,1358.72693916,-406.347843137,-404.321,37.6704,-406.347843137,-406.347843137,-557.405,0.00694163,1.23881,100,1,1.61394e-06,1358.72693916,98.4273246823,0.0124627,98.6561484976,0.01,100
0.99075,500.0,0.0142258,1.01263,0.1,0.512021,1610.8230122,-405.661447492,-403.775,41.2536,-405.661447492,-405.661447492,-553.413,0.00516801,1.29749,100,1,1.44927e-06,1610.8230122,98.5855094948,0.013096,98.7524402316,0.01,100
0.999058,500.0,0.00397399,1.0042,0.1,0.877759,1396.75948603,-398.796734125,-398.16,37.5036,-398.796734125,-398.796734125,-551.036,0.00878587,1.23228,100,1,3.98149e-07,1396.75948603,99.6073717856,0.0123344,99.5815692956,0.01,100
0.975924,500.0,0.0145027,1.01103,0.1,0.707986,1496.89438211,-399.660304441,-398.0,39.0898,-399.660304441,-399.660304441,-556.255,0.00725452,1.31082,100,1,1.52271e-06,1496.89438211,98.5148886864,0.0134316,98.9087225204,0.01,100
0.991397,500.0,0.010704,1.00859,0.1,0.741453,1299.38011779,-403.805892505,-402.646,36.243,-403.805892505,-403.805892505,-545.548,0.00747887,1.39673,100,1,1.08906e-06,1299.38011779,98.9333306585,0.0140885,99.1486809205,0.01,100
1.01418,500.0,0.00983493,1.00707,0.1,0.753173,1145.57859158,-393.384652135,-392.385,33.6729,-393.384652135,-393.384652135,-541.055,0.00742641,1.41797,100,1,9.56179e-07,1145.57859158,99.062280334,0.0139815,99.2976396739,0.01,100
1.00239,500.0,0.0317312,1.01629,0.1,0.724914,1448.50892939,-398.817192328,-396.514,41.5103,-398.817192328,-398.817192328,-553.928,0.00723184,2.10566,100,1,3.15799e-06,1448.50892939,96.9684121896,0.0210064,98.3974852983,0.01,100
0.965982,500.0,0.0178781,1.01477,0.1,0.649277,1808.25929634,-401.639342636,-399.175,41.5047,-401.639342636,-401.639342636,-562.566,0.00672142,1.27198,100,1,1.91594e-06,1808.25929634,98.1385340402,0.0131677,98.5442979609,0.01,100
1.01316,500.0,0.00363973,1.00569,0.1,0.805183,1503.43910778,-396.692865876,-395.87,38.4718,-396.692865876,-396.692865876,-545.369,0.00794728,1.13636,100,1,3.54582e-07,1503.43910778,99.6502141338,0.0112161,99.433973894,0.01,100
0.996689,500.0,0.00474747,1.00439,0.1,0.842879,1953.06336471,-401.333349119,-400.566,44.019,-401.333349119,-401.333349119,-574.215,0.00845679,1.22686,100,1,4.77906e-07,1953.06336471,99.5291196316,0.0123093,99.5631904485,0.01,100
0.998533,500.0,0.00875278,1.00666,0.1,0.776056,1355.59542028,-396.106671013,-394.981,35.8526,-396.106671013,-396.106671013,-555.206,0.00777195,1.29911,100,1,8.77851e-07,1355.59542028,99.1384074232,0.0130102,99.3385724277,0.01,100
1.01891,500.0,0.00882891,1.00868,0.1,0.629963,1682.57475287,-400.341985125,-398.848,40.4476,-400.341985125,-400.341985125,-565.756,0.00618272,1.22524,100,1,8.50426e-07,1682.57475287,99.1651243271,0.012025,99.1395879482,0.01,100
0.998597,500.0,0.00856027,1.00894,0.1,0.748409,1448.64676773,-396.173877324,-394.771,38.3979,-396.173877324,-396.173877324,-549.52,0.0074946,1.25549,100,1,8.58434e-07,1448.64676773,99.1572961337,0.0125725,99.1137945461,0.01,100
0.970352,500.0,0.0232322,1.02007,0.1,0.430808,1603.6693426,-397.3784281,-394.254,40.2319,-397.3784281,-397.3784281,-547.61,0.00443971,1.48562,100,1,2.46735e-06,1603.6693426,97.6155620723,0.0153101,98.0326868803,0.01,100
0.987265,500.0,0.00781029,1.00741,0.1,0.780468,1139.51820638,-394.263198804,-393.188,34.4525,-394.263198804,-394.263198804,-543.259,0.00790536,1.43773,100,1,8.01308e-07,1139.51820638,99.2129737303,0.0145627,99.264739207,0.01,100
0.983312,500.0,0.0113229,1.00985,0.1,0.594972,1118.68985787,-395.914055947,-394.437,32.6603,-395.914055947,-395.914055947,-539.326,0.0060507,1.1769,100,1,1.17105e-06,1118.68985787,98.8539433824,0.0119688,99.0244531828,0.01,100
0.993634,500.0,0.0076118,1.00716,0.1,0.752485,1249.28301766,-394.906960846,-393.867,35.9582,-394.906960846,-394.906960846,-545.579,0.00757306,1.25862,100,1,7.70965e-07,1249.28301766,99.2425190694,0.0126668,99.2886721351,0.01,100
1.00952,500.0,0.00937441,1.00738,0.1,0.676318,1119.48061376,-396.873535379,-395.704,32.2491,-396.873535379,-396.873535379,-552.743,0.00669941,1.33521,100,1,9.19846e-07,1119.48061376,99.0975590882,0.0132262,99.2672059857,0.01,100
0.997731,500.0,0.02968,1.02059,0.1,0.570379,1859.71538172,-400.856067463,-397.944,44.1863,-400.856067463,-400.856067463,-547.021,0.00571676,1.33029,100,1,2.98151e-06,1859.71538172,97.1329427807,0.0133331,97.9825101982,0.01,100
0.997838,500.0,0.0224551,1.01892,0.1,0.536274,1502.97101381,-397.841725387,-395.007,37.9003,-397.841725387,-397.841725387,-549.191,0.00537436,1.28932,100,1,2.25525e-06,1502.97101381,97.8160508249,0.0129211,98.1432061581,0.01,100
1.00125,500.0,0.00705466,1.00561,0.1,0.793797,1243.75223136,-396.176008888,-395.36,35.634,-396.176008888,-396.176008888,-544.08,0.00792805,1.22788,100,1,7.03703e-07,1243.75223136,99.3081315183,0.0122634,99.4421896655,0.01,100
0.998572,500.0,0.00775761,1.00582,0.1,0.684995,1112.77561841,-400.677533285,-399.777,32.4663,-400.677533285,-400.677533285,-549.319,0.00685975,1.14829,100,1,7.77982e-07,1112.77561841,99.2357066437,0.0114993,99.4209398888,0.01,100
1.01164,500.0,0.0225635,1.0135,0.1,0.62043,1280.3461713,-388.855370029,-386.924,36.195,-388.855370029,-388.855370029,-536.667,0.0061329,1.56227,100,1,2.20471e-06,1280.3461713,97.8639648317,0.0154429,98.668135525,0.01,100
1.00183,500.0,0.0151018,1.01296,0.1,0.537966,1299.90826039,-395.190572681,-393.072,34.4551,-395.190572681,-395.190572681,-557.193,0.00536983,1.26123,100,1,1.50467e-06,1299.90826039,98.5322576924,0.0125893,98.7208642745,0.01,100
0.985531,500.0,0.00907303,1.00757,0.1,0.726728,1265.13383335,-391.740270823,-390.62,35.1526,-391.740270823,-391.740270823,-540.997,0.00737397,1.17163,100,1,9.34139e-07,1265.13383335,99.0836940701,0.0118883,99.2491073789,0.01,100
1.01052,500.0,0.0108264,1.00977,0.1,0.655745,1328.38934849,-395.533975594,-393.819,34.6798,-395.533975594,-395.533975594,-562.148,0.00648915,1.21719,100,1,1.06021e-06,1328.38934849,98.9612851924,0.0120452,99.0328469372,0.01,100
