VarDiscRet,ESSClassic,delta,VanillaAvgRet,MinVanillaIw,VarJ,renyi2,AvgDiscRet,IterType,AvgEpLen,ESSRenyi,AvgVanillaIw,AvgNormIw,AvgRet,VarVanillaIw,J,MaxNormIw,Bound,MaxVanillaIw,VarNormIw,SamplesThisIter,BatchSize,MinNormIw,EpsThisIter,VarRet
67.6970165348,3.43006538865,0.3,-58.6240522984,0.000249317,182.861,42.2038,-58.6240522984,1,85.7632933105,4.68933074636e-17,0.950033,9.52925e-06,-58.6240522984,0.503804,-10055.5,0.00013708,-60.2618,13.6664,5.06876e-11,50000,100,2.50077e-09,583,67.6970165348
58.6763433217,3.74268061571,0.3,-59.0224182067,0.000703745,174.152,40.9607,-59.0224182067,1,86.5051903114,1.62545028858e-16,0.955819,9.61169e-06,-59.0224182067,0.262123,-10292.4,0.000101441,-63.0564,10.0876,2.65065e-11,50000,100,7.07684e-09,578,58.6763433217
58.0296060958,3.54439372577,0.3,-58.9433418356,0.000492603,262.321,41.1218,-58.9433418356,1,86.5051903114,1.38370753132e-16,0.954995,9.61169e-06,-58.9433418356,0.385756,-10202.8,0.000175326,-61.7604,17.42,3.90759e-11,50000,100,4.95788e-09,578,58.0296060958
75.4095659378,3.74314775812,0.3,-58.3358328335,0.00140661,146.816,41.3503,-58.3358328335,1,85.3242320819,1.10098912013e-16,0.956483,9.48047e-06,-58.3358328335,0.255513,-10139.9,7.16182e-05,-63.0712,7.22555,2.51026e-11,50000,100,1.3942e-08,586,75.4095659378
67.1436032506,3.78813192685,0.3,-59.2202250887,0.000438763,159.159,41.9429,-59.2202250887,1,87.1080139373,6.08727120765e-17,0.920264,9.67867e-06,-59.2202250887,0.247874,-10288.5,9.95243e-05,-63.0238,9.46294,2.74181e-11,50000,100,4.61458e-09,574,67.1436032506
54.4005545817,3.98778390141,0.3,-58.6247872678,6.41077e-05,287.43,inf,-58.6247872678,1,85.910652921,,0.962009,9.54563e-06,-58.6247872678,0.46556,-10142.0,0.000202027,-60.3019,20.3603,4.58381e-11,50000,100,6.36115e-10,582,54.4005545817
53.9187050008,3.457006019,0.3,-58.2862656776,0.000149344,158.333,inf,-58.2862656776,1,85.4700854701,,0.933299,9.49668e-06,-58.2862656776,0.413549,-10071.8,0.000135024,-60.1074,13.2697,4.28182e-11,50000,100,1.51963e-09,585,53.9187050008
56.6827719337,3.85815217837,0.3,-58.3390712292,9.13138e-05,212.199,inf,-58.3390712292,1,85.4700854701,,0.955781,9.49668e-06,-58.3390712292,0.540322,-10036.6,0.000196304,-59.6759,19.7568,5.33432e-11,50000,100,9.07297e-10,585,56.6827719337
61.2788055605,3.49697546872,0.3,-57.8962424704,0.000186008,339.375,nan,-57.8962424704,1,84.8896434635,nan,0.979926,9.43218e-06,-57.8962424704,0.635077,-9939.31,0.000252444,-58.9997,26.2269,5.88389e-11,50000,100,1.7904e-09,589,61.2788055605
59.1369770351,3.38442099639,0.3,-58.9995845554,0.000638727,160.466,inf,-58.9995845554,1,86.6551126516,,0.938598,9.62835e-06,-58.9995845554,0.366853,-10212.3,0.000112956,-61.562,11.0113,3.86044e-11,50000,100,6.5522e-09,577,59.1369770351
57.7039993447,3.72455451746,0.3,-57.9770973513,1.46425e-05,258.231,inf,-57.9770973513,1,84.8896434635,,0.957301,9.43218e-06,-57.9770973513,0.529343,-9972.29,0.000187179,-59.5918,18.9973,5.13884e-11,50000,100,1.44271e-10,589,57.7039993447
64.9255579317,3.69315131547,0.3,-58.2620679644,1.52942e-05,298.831,inf,-58.2620679644,1,85.6164383562,,0.992088,9.51294e-06,-58.2620679644,0.706374,-9964.5,0.000177664,-60.0347,18.5282,6.49477e-11,50000,100,1.46653e-10,584,64.9255579317
53.3747445865,3.99759125697,0.3,-59.0871647388,0.000111187,116.852,inf,-59.0871647388,1,86.6551126516,,0.92799,9.62835e-06,-59.0871647388,0.326442,-10260.1,7.44948e-05,-61.5165,7.17988,3.51417e-11,50000,100,1.15362e-09,577,53.3747445865
53.022258411,3.90941488718,0.3,-59.2070152929,0.000106793,114.028,inf,-59.2070152929,1,86.8055555556,,0.900916,9.64506e-06,-59.2070152929,0.297678,-10271.7,8.15512e-05,-61.6433,7.61745,3.41184e-11,50000,100,1.14331e-09,576,53.022258411
53.9664639041,3.67709943184,0.3,-58.3292275268,0.00025642,134.439,nan,-58.3292275268,1,85.4700854701,nan,0.933814,9.49668e-06,-58.3292275268,0.452399,-10054.9,8.96805e-05,-60.0367,8.81834,4.6789e-11,50000,100,2.60774e-09,585,53.9664639041
59.2316344523,3.91399375223,0.3,-58.3497992892,6.72934e-05,127.198,inf,-58.3497992892,1,85.7632933105,,0.920872,9.52925e-06,-58.3497992892,0.379568,-10076.6,8.25383e-05,-60.0939,7.9762,4.06452e-11,50000,100,6.96357e-10,583,59.2316344523
56.5496826661,3.81871631896,0.3,-58.4813896494,0.000152236,156.627,inf,-58.4813896494,1,85.910652921,,0.934097,9.54563e-06,-58.4813896494,0.28835,-10161.9,0.000107023,-61.8553,10.4728,3.01124e-11,50000,100,1.55572e-09,582,56.5496826661
61.0439420142,4.03307004836,0.3,-58.5315764448,8.78661e-09,378.961,inf,-58.5315764448,1,86.0585197935,,0.996327,9.56206e-06,-58.5315764448,0.771591,-10068.5,0.000236423,-59.339,24.6343,7.10701e-11,50000,100,8.43278e-14,581,61.0439420142
71.8880180241,4.15071878238,0.3,-58.1184709406,0.00016549,485.232,inf,-58.1184709406,1,85.1788756388,,1.02159,9.46432e-06,-58.1184709406,1.15613,-9968.0,0.000382794,-58.144,41.3193,9.92279e-11,50000,100,1.53315e-09,587,71.8880180241
56.1444816781,3.61078336625,0.3,-57.9348947141,0.00254232,146.393,inf,-57.9348947141,1,84.8896434635,,0.948814,9.43218e-06,-57.9348947141,0.219845,-10131.3,9.32987e-05,-62.4358,9.38522,2.17259e-11,50000,100,2.52733e-08,589,56.1444816781
63.9450543872,3.71671966407,0.3,-58.1480982334,9.27348e-06,303.077,nan,-58.1480982334,1,85.3242320819,nan,0.991566,9.48047e-06,-58.1480982334,0.811661,-9931.21,0.000226057,-59.1251,23.6434,7.41978e-11,50000,100,8.86647e-11,586,63.9450543872
53.9368934685,3.98978659771,0.3,-57.5749172812,4.65301e-05,261.429,inf,-57.5749172812,1,84.3170320405,,0.979597,9.36856e-06,-57.5749172812,0.780719,-9855.0,0.000219413,-58.4977,22.9423,7.14078e-11,50000,100,4.45e-10,593,53.9368934685
60.3510316473,3.19191152973,0.3,-57.6997656663,4.7515e-06,508.892,inf,-57.6997656663,1,84.6023688663,,1.03265,9.40026e-06,-57.6997656663,1.47206,-9782.38,0.000309315,-57.7422,33.9792,1.21984e-10,50000,100,4.32533e-11,591,60.3510316473
67.8331546512,3.75777414869,0.3,-58.3402255448,0.0006942,365.192,inf,-58.3402255448,1,85.6164383562,,1.01052,9.51294e-06,-58.3402255448,0.939598,-9928.4,0.00021965,-59.0627,23.3324,8.32694e-11,50000,100,6.53516e-09,584,67.8331546512
471.387150931,3.43954214197,0.3,-58.795050287,0.0693137,208.298,inf,-58.795050287,1,85.6164383562,,0.991708,9.51294e-06,-58.795050287,0.0232217,-10421.0,1.81319e-05,-83.1031,1.89022,2.13676e-12,50000,100,6.6489e-07,584,471.387150931
61.3616901969,3.76490347337,0.3,-57.5945276761,0.00075384,394.286,inf,-57.5945276761,1,84.4594594595,,1.02339,9.38438e-06,-57.5945276761,0.901246,-9895.29,0.000227948,-58.6639,24.8584,7.57825e-11,50000,100,6.91261e-09,592,61.3616901969
54.2146927018,3.58414924729,0.3,-58.453305169,3.15139e-05,127.918,inf,-58.453305169,1,85.6164383562,,0.922673,9.51294e-06,-58.453305169,0.369745,-10117.1,8.16211e-05,-60.4848,7.91654,3.93039e-11,50000,100,3.24915e-10,584,54.2146927018
56.7778448411,3.69289671071,0.3,-58.296205991,0.000327346,341.955,inf,-58.296205991,1,85.3242320819,,0.996281,9.48047e-06,-58.296205991,0.554484,-10134.7,0.000196764,-59.7667,20.6775,5.02094e-11,50000,100,3.11497e-09,586,56.7778448411
57.1347503096,3.75785997203,0.3,-57.9593352328,0.00294713,265.12,inf,-57.9593352328,1,85.0340136054,,0.989225,9.44822e-06,-57.9593352328,0.428327,-10062.3,0.000164038,-61.0903,17.1747,3.90738e-11,50000,100,2.81484e-08,588,57.1347503096
59.4916571286,4.11993744692,0.3,-57.8046555984,0.000710624,439.528,inf,-57.8046555984,1,84.6023688663,,1.01772,9.40026e-06,-57.8046555984,0.866816,-9985.61,0.000276956,-58.9232,29.9847,7.39516e-11,50000,100,6.56372e-09,591,59.4916571286
65.6550880978,3.89480589271,0.3,-57.7729917974,0.00167469,332.145,inf,-57.7729917974,1,84.4594594595,,0.995589,9.38438e-06,-57.7729917974,0.43762,-10044.5,0.000167324,-60.0958,17.7514,3.88819e-11,50000,100,1.57855e-08,592,65.6550880978
64.4424420699,3.73080669892,0.3,-58.2446938275,3.0991e-05,445.907,nan,-58.2446938275,1,85.3242320819,nan,1.00943,9.48047e-06,-58.2446938275,0.768519,-10054.3,0.000256665,-59.2564,27.3285,6.77888e-11,50000,100,2.91063e-10,586,64.4424420699
60.0677876552,3.88678023973,0.3,-58.1584749732,7.04435e-05,459.073,inf,-58.1584749732,1,85.3242320819,,1.02128,9.48047e-06,-58.1584749732,0.984584,-10030.8,0.000302983,-58.4026,32.6386,8.48446e-11,50000,100,6.53923e-10,586,60.0677876552
53.3479032782,3.50865796052,0.3,-57.9956658649,5.66446e-05,137.868,nan,-57.9956658649,1,85.0340136054,nan,0.94862,9.44822e-06,-57.9956658649,0.461685,-10011.9,0.00010083,-59.9167,10.1236,4.57996e-11,50000,100,5.64179e-10,588,53.3479032782
56.1785937675,3.62876593015,0.3,-58.3106649588,0.000254627,166.647,inf,-58.3106649588,1,85.3242320819,,0.965987,9.48047e-06,-58.3106649588,0.349528,-10145.5,0.000124638,-60.8654,12.6996,3.36666e-11,50000,100,2.49898e-09,586,56.1785937675
56.1718563267,3.55998273929,0.3,-58.399813005,0.000185571,150.636,nan,-58.399813005,1,85.6164383562,nan,0.923099,9.51294e-06,-58.399813005,0.379916,-10102.0,0.00013773,-60.3113,13.3648,4.03478e-11,50000,100,1.91239e-09,584,56.1718563267
273.06196267,3.31907626507,0.3,-59.3776320675,0.100239,174.969,inf,-59.3776320675,1,86.8055555556,,0.990305,9.64506e-06,-59.3776320675,0.0213178,-10565.4,1.89865e-05,-84.3667,1.94944,2.02216e-12,50000,100,9.76273e-07,576,273.06196267
46.2429024489,3.87600973327,0.3,-58.1687701467,0.000384272,102.144,inf,-58.1687701467,1,85.1788756388,,0.904342,9.46432e-06,-58.1687701467,0.240515,-10155.7,7.38695e-05,-61.0351,7.05844,2.63424e-11,50000,100,4.02157e-09,587,46.2429024489
50.9825146066,3.56051881897,0.3,-57.566298394,0.00139908,133.965,inf,-57.566298394,1,84.0336134454,,0.933923,9.33707e-06,-57.566298394,0.321204,-10005.2,8.78501e-05,-60.3889,8.78705,3.21055e-11,50000,100,1.39876e-08,595,50.9825146066
60.9774232181,3.62580985701,0.3,-58.503758137,3.8566e-05,117.691,inf,-58.503758137,1,85.910652921,,0.926526,9.54563e-06,-58.503758137,0.319761,-10138.3,6.33344e-05,-60.9433,6.14742,3.39406e-11,50000,100,3.9733e-10,582,60.9774232181
53.7999799911,3.71410478288,0.3,-57.7351885798,0.000745279,130.401,inf,-57.7351885798,1,84.4594594595,,0.922562,9.38438e-06,-57.7351885798,0.375679,-9993.86,8.94625e-05,-59.5818,8.7949,3.88721e-11,50000,100,7.58105e-09,592,53.7999799911
63.748362031,3.73284238209,0.3,-58.368861811,0.000161791,148.791,inf,-58.368861811,1,85.4700854701,,0.915679,9.49668e-06,-58.368861811,0.283081,-10133.7,0.00010765,-61.0827,10.3797,3.04486e-11,50000,100,1.67796e-09,585,63.748362031
727.080980202,3.43339249291,0.3,-60.102806191,0.0599448,256.527,inf,-60.102806191,1,87.4125874126,,0.985183,9.71251e-06,-60.102806191,0.0360911,-10568.4,2.48822e-05,-84.4044,2.52392,3.50776e-12,50000,100,5.90971e-07,572,727.080980202
56.2531766901,3.57797184951,0.3,-58.5382925045,0.000283034,157.42,inf,-58.5382925045,1,85.7632933105,,0.939975,9.52925e-06,-58.5382925045,0.407648,-10123.8,0.000137587,-60.2516,13.5717,4.18957e-11,50000,100,2.86933e-09,583,56.2531766901
75.6228513112,3.72081581684,0.3,-58.6048003403,0.000254467,454.373,inf,-58.6048003403,1,85.7632933105,,1.01364,9.52925e-06,-58.6048003403,0.817514,-10031.7,0.00021583,-59.788,22.9582,7.22511e-11,50000,100,2.39225e-09,583,75.6228513112
54.7731415218,3.92828747348,0.3,-57.9090768145,0.00011083,161.423,nan,-57.9090768145,1,84.7457627119,nan,0.935894,9.4162e-06,-57.9090768145,0.401663,-10019.6,0.000133171,-59.8709,13.2361,4.06593e-11,50000,100,1.11508e-09,590,54.7731415218
56.4825558728,3.71468196565,0.3,-57.9209318086,0.000171453,321.827,inf,-57.9209318086,1,84.7457627119,,0.95544,9.4162e-06,-57.9209318086,0.516954,-9975.88,0.000198998,-59.4708,20.1919,5.02107e-11,50000,100,1.68973e-09,590,56.4825558728
70.5351869676,3.69237995063,0.3,-57.9584335194,0.000410474,426.511,inf,-57.9584335194,1,84.8896434635,,1.01403,9.43218e-06,-57.9584335194,0.906996,-9966.97,0.00026524,-58.5287,28.5153,7.84743e-11,50000,100,3.81809e-09,589,70.5351869676
56.8740726248,3.99722175974,0.3,-58.0761608569,0.000191316,127.566,inf,-58.0761608569,1,84.8896434635,,0.927963,9.43218e-06,-58.0761608569,0.413593,-10032.3,8.57213e-05,-59.8046,8.43348,4.27304e-11,50000,100,1.94461e-09,589,56.8740726248
59.5937133206,3.83847933214,0.3,-58.1372978694,0.000450056,230.695,inf,-58.1372978694,1,84.8896434635,,0.974822,9.43218e-06,-58.1372978694,0.525292,-10026.8,0.000142057,-60.0684,14.6817,4.91784e-11,50000,100,4.35465e-09,589,59.5937133206
269.341715949,3.43973217196,0.3,-58.8001708827,0.102609,168.592,inf,-58.8001708827,1,85.910652921,,0.993423,9.54563e-06,-58.8001708827,0.0181521,-10475.4,2.28555e-05,-84.1674,2.37859,1.67597e-12,50000,100,9.85956e-07,582,269.341715949
62.5792225405,3.48123833005,0.3,-58.7227918075,2.03761e-05,157.751,inf,-58.7227918075,1,86.2068965517,,0.944282,9.57854e-06,-58.7227918075,0.430365,-10128.7,0.000110339,-60.4804,10.8776,4.42825e-11,50000,100,2.0669e-10,580,62.5792225405
56.1722924856,3.97481446808,0.3,-57.7020226663,6.91868e-05,138.877,inf,-57.7020226663,1,84.4594594595,,0.943332,9.38439e-06,-57.7020226663,0.540348,-9912.87,7.92013e-05,-59.0169,7.96142,5.34757e-11,50000,100,6.88279e-10,592,56.1722924856
479.25011807,3.47012542414,0.3,-58.8253856364,0.0659682,209.219,inf,-58.8253856364,1,85.7632933105,,0.986939,9.52925e-06,-58.8253856364,0.0259438,-10412.5,1.96761e-05,-83.0039,2.03784,2.41864e-12,50000,100,6.36947e-07,583,479.25011807
58.0202623568,4.04198762575,0.3,-57.6008089045,0.000891329,293.843,inf,-57.6008089045,1,84.4594594595,,1.00195,9.38438e-06,-57.6008089045,0.627784,-9949.4,0.000169731,-59.0902,18.1218,5.50717e-11,50000,100,8.34829e-09,592,58.0202623568
62.0401452325,3.90801187252,0.3,-58.9813177392,0.000168206,149.026,inf,-58.9813177392,1,86.5051903114,,0.940459,9.61169e-06,-58.9813177392,0.34482,-10209.6,9.2809e-05,-61.6764,9.08093,3.60173e-11,50000,100,1.7191e-09,578,62.0401452325
72.5697743567,3.3505552087,0.3,-58.765810664,6.61818e-06,387.975,inf,-58.765810664,1,85.910652921,,1.00871,9.54563e-06,-58.765810664,0.894735,-10017.7,0.000211764,-59.691,22.3777,8.01254e-11,50000,100,6.26292e-11,582,72.5697743567
480.879101805,3.39515315558,0.3,-59.20044661,0.0595737,206.442,inf,-59.20044661,1,86.3557858377,,0.988735,9.59509e-06,-59.20044661,0.0253596,-10481.4,2.29918e-05,-83.7291,2.36921,2.38826e-12,50000,100,5.78127e-07,579,480.879101805
52.890660713,3.69728166765,0.3,-58.6794936897,0.000117591,197.065,inf,-58.6794936897,1,85.910652921,,0.965071,9.54563e-06,-58.6794936897,0.477545,-10158.3,0.000147245,-60.3911,14.8866,4.67202e-11,50000,100,1.1631e-09,582,52.890660713
55.5274469925,3.9608512976,0.3,-57.8419196177,0.000147428,322.869,inf,-57.8419196177,1,84.6023688663,,0.98416,9.40026e-06,-57.8419196177,0.592947,-9966.46,0.000224286,-59.4164,23.4817,5.40959e-11,50000,100,1.40817e-09,591,55.5274469925
51.1653494118,3.65264458249,0.3,-58.3581098339,0.000653707,176.825,inf,-58.3581098339,1,85.4700854701,,0.931365,9.49668e-06,-58.3581098339,0.380348,-10118.2,0.000141091,-60.1582,13.8372,3.95444e-11,50000,100,6.66554e-09,585,51.1653494118
262.293563297,3.38821927905,0.3,-58.8170489127,0.0845551,168.502,inf,-58.8170489127,1,85.7632933105,,0.991949,9.52925e-06,-58.8170489127,0.0184793,-10478.8,1.78646e-05,-83.6378,1.85961,1.70539e-12,50000,100,8.12287e-07,583,262.293563297
64.6311585947,3.71710851856,0.3,-58.6439879312,0.00284304,280.121,inf,-58.6439879312,1,86.0585197935,,0.971729,9.56206e-06,-58.6439879312,0.376174,-10193.6,0.000155084,-60.9941,15.7601,3.64251e-11,50000,100,2.79762e-08,581,64.6311585947
52.5382986087,4.28583585201,0.3,-57.7347329861,0.00054767,204.367,inf,-57.7347329861,1,84.4594594595,,0.974031,9.38438e-06,-57.7347329861,0.469546,-10002.7,0.000127048,-59.7891,13.1867,4.35857e-11,50000,100,5.27657e-09,592,52.5382986087
494.085424749,3.40899854667,0.3,-59.3270301443,0.0500292,226.067,inf,-59.3270301443,1,86.6551126516,,0.987822,9.62835e-06,-59.3270301443,0.0317882,-10476.9,3.08525e-05,-83.66,3.16531,3.02004e-12,50000,100,4.87637e-07,577,494.085424749
49.1218914826,3.90910350224,0.3,-57.6962732424,0.000217062,149.406,nan,-57.6962732424,1,84.3170320405,nan,0.935248,9.36856e-06,-57.6962732424,0.424378,-9991.78,0.000135737,-59.3314,13.5504,4.25838e-11,50000,100,2.17436e-09,593,49.1218914826
55.190121056,3.46785796495,0.3,-57.8262385868,0.000109936,143.143,inf,-57.8262385868,1,84.7457627119,,0.920267,9.4162e-06,-57.8262385868,0.462514,-9945.66,9.64523e-05,-59.3079,9.42651,4.84226e-11,50000,100,1.12487e-09,590,55.190121056
273.508615879,3.50856656501,0.3,-58.5249342526,0.108956,190.955,inf,-58.5249342526,1,85.3242320819,,0.992227,9.48047e-06,-58.5249342526,0.0256549,-10396.6,3.20419e-05,-83.2226,3.35351,2.34211e-12,50000,100,1.04104e-06,586,273.508615879
55.9358695644,3.6195366657,0.3,-57.7943698216,0.00059633,268.206,inf,-57.7943698216,1,84.6023688663,,0.962545,9.40026e-06,-57.7943698216,0.40482,-10005.2,0.000159557,-60.5582,16.3379,3.86101e-11,50000,100,5.82379e-09,591,55.9358695644
47.289768216,3.57243898085,0.3,-57.7040231689,0.000231012,114.648,inf,-57.7040231689,1,84.3170320405,,0.9264,9.36856e-06,-57.7040231689,0.333067,-10029.7,6.04464e-05,-60.0052,5.97718,3.40628e-11,50000,100,2.33619e-09,593,47.289768216
47.8510846885,3.89229019171,0.3,-57.9562335408,8.3093e-05,105.808,inf,-57.9562335408,1,84.7457627119,,0.909764,9.4162e-06,-57.9562335408,0.28652,-10088.7,7.05257e-05,-60.33,6.81398,3.06937e-11,50000,100,8.60026e-10,590,47.8510846885
55.905683322,3.96975527133,0.3,-57.9260497755,1.62599e-06,340.367,inf,-57.9260497755,1,84.8896434635,,0.987742,9.43218e-06,-57.9260497755,0.581133,-9996.28,0.000235958,-59.3737,24.7096,5.29923e-11,50000,100,1.5527e-11,589,55.905683322
60.3311652333,3.97891388236,0.3,-57.7352727861,0.000701997,139.727,inf,-57.7352727861,1,84.4594594595,,0.943574,9.38439e-06,-57.7352727861,0.317573,-10010.1,8.08425e-05,-61.0673,8.12849,3.14126e-11,50000,100,6.98176e-09,592,60.3311652333
61.3093552641,4.05460442424,0.3,-57.5957073592,0.00129164,184.517,inf,-57.5957073592,1,84.4594594595,,0.952867,9.38438e-06,-57.5957073592,0.405201,-9950.03,0.000109729,-60.3166,11.1416,3.93023e-11,50000,100,1.27208e-08,592,61.3093552641
59.4649197558,3.93939175744,0.3,-58.251905417,0.000209476,344.464,inf,-58.251905417,1,85.3242320819,,0.975129,9.48047e-06,-58.251905417,0.563866,-10032.9,0.000265876,-59.7448,27.3471,5.3298e-11,50000,100,2.03658e-09,586,59.4649197558
55.3859699336,3.73938907056,0.3,-58.1647681826,9.15384e-05,241.452,inf,-58.1647681826,1,85.3242320819,,0.942153,9.48047e-06,-58.1647681826,0.469602,-10031.8,0.000165954,-59.6604,16.4922,4.75496e-11,50000,100,9.21111e-10,586,55.3859699336
64.2320922417,3.75363906199,0.3,-57.9130074791,2.33022e-05,330.378,inf,-57.9130074791,1,84.8896434635,,0.978708,9.43218e-06,-57.9130074791,0.607589,-9943.2,0.000212055,-59.3622,22.0033,5.64324e-11,50000,100,2.24572e-10,589,64.2320922417
271.498932237,3.32080202389,0.3,-58.9913748763,0.0972852,173.31,inf,-58.9913748763,1,86.3557858377,,0.990064,9.59509e-06,-58.9913748763,0.0218885,-10493.9,1.94464e-05,-83.8768,2.00657,2.05583e-12,50000,100,9.42828e-07,579,271.498932237
61.5132823704,3.56125496516,0.3,-58.2434820245,4.73923e-05,277.052,inf,-58.2434820245,1,85.4700854701,,0.95856,9.49668e-06,-58.2434820245,0.624237,-9971.16,0.000194518,-59.343,19.6339,6.1271e-11,50000,100,4.69527e-10,585,61.5132823704
45.2202600179,3.92730169549,0.3,-57.4313916375,0.000249889,109.956,inf,-57.4313916375,1,83.8926174497,,0.916829,9.3214e-06,-57.4313916375,0.339377,-9986.68,8.10062e-05,-59.1781,7.96756,3.50807e-11,50000,100,2.54062e-09,596,45.2202600179
50.547255423,4.12660276832,0.3,-58.0492045921,0.000102375,108.024,inf,-58.0492045921,1,84.8896434635,,0.913125,9.43218e-06,-58.0492045921,0.319684,-10084.8,9.9947e-05,-59.8636,9.67582,3.41103e-11,50000,100,1.05749e-09,589,50.547255423
60.3275442487,3.54754681526,0.3,-58.4658569794,0.000146515,258.094,inf,-58.4658569794,1,85.6164383562,,0.95244,9.51294e-06,-58.4658569794,0.590094,-10038.2,0.000170997,-59.36,17.1203,5.88675e-11,50000,100,1.46338e-09,584,60.3275442487
52.8413596175,3.64414690957,0.3,-57.656523428,8.8671e-05,142.829,inf,-57.656523428,1,84.6023688663,,0.943985,9.40026e-06,-57.656523428,0.445609,-9959.47,9.26634e-05,-59.5839,9.30536,4.4188e-11,50000,100,8.82992e-10,591,52.8413596175
53.6486497631,3.46753967565,0.3,-57.9189810744,0.000711156,129.318,inf,-57.9189810744,1,84.7457627119,,0.940592,9.4162e-06,-57.9189810744,0.365273,-10044.2,7.62763e-05,-60.1145,7.61931,3.66071e-11,50000,100,7.11933e-09,590,53.6486497631
53.6538015375,3.91642756075,0.3,-57.3227656688,0.00129207,235.755,inf,-57.3227656688,1,83.4724540902,,0.967303,9.27472e-06,-57.3227656688,0.396714,-9976.6,0.000147867,-59.1681,15.4217,3.64715e-11,50000,100,1.23886e-08,599,53.6538015375
57.2484361545,3.92481872877,0.3,-57.8063650062,0.000239761,244.492,inf,-57.8063650062,1,84.4594594595,,0.939752,9.38438e-06,-57.8063650062,0.341948,-10028.2,0.000158573,-60.2936,15.8795,3.40993e-11,50000,100,2.39426e-09,592,57.2484361545
54.1872444753,4.32202532686,0.3,-57.2413620348,5.96245e-05,236.839,inf,-57.2413620348,1,83.6120401338,,0.987184,9.29023e-06,-57.2413620348,0.784739,-9802.23,0.000199234,-58.2921,21.1707,6.94994e-11,50000,100,5.61116e-10,598,54.1872444753
314.763809745,3.51780048202,0.3,-58.5157420324,0.0627383,181.78,inf,-58.5157420324,1,85.6164383562,,0.986023,9.51294e-06,-58.5157420324,0.0387135,-10345.9,3.00653e-05,-77.7814,3.11629,3.60344e-12,50000,100,6.05285e-07,584,314.763809745
64.9034600695,3.70910099021,0.3,-58.7735464271,0.000508085,300.864,inf,-58.7735464271,1,85.910652921,,0.952041,9.54563e-06,-58.7735464271,0.422056,-10139.4,0.000181113,-61.0914,18.0634,4.24295e-11,50000,100,5.09431e-09,582,64.9034600695
488.157289172,3.48901554479,0.3,-58.9840037169,0.0598895,217.412,inf,-58.9840037169,1,85.910652921,,0.989646,9.54563e-06,-58.9840037169,0.0298208,-10425.1,2.93545e-05,-83.2348,3.04333,2.7744e-12,50000,100,5.77664e-07,582,488.157289172
64.0451607002,4.07322537284,0.3,-58.2126365681,0.00101399,365.942,inf,-58.2126365681,1,85.3242320819,,1.01022,9.48047e-06,-58.2126365681,0.619656,-10097.9,0.000202146,-59.7935,21.5404,5.45726e-11,50000,100,9.51583e-09,586,64.0451607002
58.1021286155,4.10396892675,0.3,-57.592494631,0.000187958,260.477,inf,-57.592494631,1,84.1750841751,,0.998026,9.35279e-06,-57.592494631,0.781794,-9869.53,0.000212085,-58.777,22.6314,6.8658e-11,50000,100,1.76141e-09,594,58.1021286155
53.7825476709,3.66999204248,0.3,-58.4645998793,0.000222824,175.963,inf,-58.4645998793,1,85.6164383562,,0.954771,9.51294e-06,-58.4645998793,0.491104,-10086.5,0.00012363,-60.2385,12.4082,4.87533e-11,50000,100,2.22013e-09,584,53.7825476709
280.143526656,3.36501920408,0.3,-59.7179992376,0.0928018,184.031,inf,-59.7179992376,1,87.4125874126,,0.98856,9.71251e-06,-59.7179992376,0.0249683,-10609.6,2.71221e-05,-84.6805,2.76054,2.41016e-12,50000,100,9.1177e-07,572,280.143526656
52.0143825918,4.18400126226,0.3,-57.6035628536,0.000386227,218.297,inf,-57.6035628536,1,84.3170320405,,0.985499,9.36856e-06,-57.6035628536,0.616964,-9948.68,0.000167194,-58.7992,17.5875,5.57562e-11,50000,100,3.67163e-09,593,52.0143825918
48.9404321033,4.09074155809,0.3,-57.8717199689,0.000279514,100.819,inf,-57.8717199689,1,84.7457627119,,0.915727,9.4162e-06,-57.8717199689,0.230962,-10114.1,5.93296e-05,-61.0986,5.76981,2.44208e-11,50000,100,2.87418e-09,590,48.9404321033
57.9501880921,3.76888959646,0.3,-57.5905771696,0.000621949,208.964,inf,-57.5905771696,1,84.1750841751,,0.943987,9.35279e-06,-57.5905771696,0.455722,-9931.63,0.000174682,-59.2663,17.6309,4.47353e-11,50000,100,6.16211e-09,594,57.9501880921
63.1721590762,3.59042849795,0.3,-58.2820160583,7.66123e-05,419.849,inf,-58.2820160583,1,85.1788756388,,1.00515,9.46432e-06,-58.2820160583,0.806052,-10026.4,0.000234052,-59.292,24.8573,7.14631e-11,50000,100,7.21369e-10,587,63.1721590762
54.1584303245,4.01021159615,0.3,-57.5458765232,0.000172338,267.742,inf,-57.5458765232,1,84.0336134454,,0.98343,9.33707e-06,-57.5458765232,0.553103,-9961.85,0.000174703,-59.1412,18.4006,4.98587e-11,50000,100,1.63624e-09,595,54.1584303245
56.2270816554,3.76528988948,0.3,-57.530915024,0.00040589,232.693,inf,-57.530915024,1,84.3170320405,,0.985413,9.36856e-06,-57.530915024,0.420099,-10021.6,0.000158347,-59.2823,16.6554,3.79718e-11,50000,100,3.85889e-09,593,56.2270816554
