MinVanillaIw,ESSRenyi,VarJ,J,MinNormIw,AvgNormIw,MaxVanillaIw,ESSClassic,MaxNormIw,eRenyi2,EpsThisIter,BatchSize,AvgVanillaIw,IterType,AvgRet,VarDiscRet,VarRet,VarNormIw,Delta,VarVanillaIw,AvgEpLen,AvgDiscRet,VanillaAvgRet,Bound
0.443751,193.791386034,39.6555,-392.006,0.00218869,0.005,1.46809,194.363363528,0.00724097,1.03204,100,200,1.01373,1,-396.42898093,1712.71940433,1712.71940433,7.28665e-07,0.2,0.0299527,500.0,-396.42898093,-396.42898093,-468.133
1.0,200.0,42.9457,-389.456,0.01,0.01,1.0,100.0,0.01,1.0,100,200,1.0,2,-389.455729688,1862.96251095,1862.96251095,3.50449e-18,0.2,,500.0,-389.455729688,-389.455729688,-500.236
0.484638,196.364454383,40.2025,-389.587,0.00242053,0.005,1.37911,196.294620161,0.00688795,1.01851,100,200,1.0011,1,-392.534734485,1190.01239544,1190.01239544,4.74278e-07,0.2,0.0190129,500.0,-392.534734485,-392.534734485,-468.643
1.0,200.0,40.2126,-390.357,0.01,0.01,1.0,100.0,0.01,1.0,100,200,1.0,2,-390.356980099,1633.38384756,1633.38384756,3.50449e-18,0.2,,500.0,-390.356980099,-390.356980099,-493.058
0.567244,193.185299821,37.9599,-389.483,0.0028224,0.005,1.55938,193.318610885,0.00775892,1.03528,100,200,1.0049,1,-393.699018012,1453.92968932,1453.92968932,8.68374e-07,0.2,0.0350761,500.0,-393.699018012,-393.699018012,-463.373
1.0,200.0,40.4185,-388.87,0.01,0.01,1.0,100.0,0.01,1.0,100,200,1.0,2,-388.869748732,1650.15872444,1650.15872444,3.50449e-18,0.2,,500.0,-388.869748732,-388.869748732,-494.553
0.541055,196.256631633,42.651,-388.759,0.00272406,0.005,1.36081,195.717177401,0.00685128,1.01907,100,200,0.993104,1,-391.737275195,1963.85875257,1963.85875257,5.49819e-07,0.2,0.0216905,500.0,-391.737275195,-391.737275195,-467.094
1.0,200.0,34.7916,-385.21,0.01,0.01,1.0,100.0,0.01,1.0,100,200,1.0,2,-385.209704014,1222.68005006,1222.68005006,3.50449e-18,0.2,,500.0,-385.209704014,-385.209704014,-481.101
0.729558,198.658065879,37.086,-385.439,0.00363538,0.005,1.33411,198.527473769,0.00664787,1.00675,100,200,1.00341,1,-386.60680692,1542.21514835,1542.21514835,1.8637e-07,0.2,0.00750578,500.0,-386.60680692,-386.60680692,-456.96
1.0,200.0,36.3153,-391.569,0.01,0.01,1.0,100.0,0.01,1.0,100,200,1.0,2,-391.569400426,1332.12266012,1332.12266012,3.50449e-18,0.2,,500.0,-391.569400426,-391.569400426,-491.118
0.386832,190.962448823,43.9078,-384.647,0.00194293,0.005,3.27998,184.150180947,0.0164743,1.04733,100,200,0.995486,1,-383.578124763,1471.86487838,1471.86487838,2.16256e-06,0.2,0.0857232,500.0,-383.578124763,-383.578124763,-459.865
1.0,200.0,39.1736,-396.95,0.01,0.01,1.0,100.0,0.01,1.0,100,200,1.0,2,-396.949801101,1550.07523714,1550.07523714,3.50449e-18,0.2,,500.0,-396.949801101,-396.949801101,-502.27
0.606069,196.911867317,40.7012,-390.515,0.00300757,0.005,1.27389,197.186328395,0.00632158,1.01568,100,200,1.00757,1,-386.387422044,1718.27610355,1718.27610355,3.58523e-07,0.2,0.014559,500.0,-386.387422044,-386.387422044,-465.57
1.0,200.0,37.3848,-384.442,0.01,0.01,1.0,100.0,0.01,1.0,100,200,1.0,2,-384.442318739,1411.74209252,1411.74209252,3.50449e-18,0.2,,500.0,-384.442318739,-384.442318739,-483.814
0.299357,190.029949975,36.1203,-384.077,0.00154153,0.005,1.61262,188.51596057,0.00830409,1.05247,100,200,0.970977,1,-390.834408144,1201.43301516,1201.43301516,1.5306e-06,0.2,0.0577219,500.0,-390.834408144,-390.834408144,-456.163
1.0,200.0,39.9933,-386.266,0.01,0.01,1.0,100.0,0.01,1.0,100,200,1.0,2,-386.265524586,1615.61636171,1615.61636171,3.50449e-18,0.2,,500.0,-386.265524586,-386.265524586,-488.166
0.432755,195.134074586,39.8947,-385.579,0.00219915,0.005,1.49336,194.530686576,0.00758888,1.02494,100,200,0.983914,1,-388.421529929,1530.90871529,1530.90871529,7.0642e-07,0.2,0.0273551,500.0,-388.421529929,-388.421529929,-461.038
1.0,200.0,44.3778,-394.037,0.01,0.01,1.0,100.0,0.01,1.0,100,200,1.0,2,-394.036778746,1989.28373399,1989.28373399,3.50449e-18,0.2,,500.0,-394.036778746,-394.036778746,-505.212
0.392342,194.676512419,38.5691,-390.584,0.00196209,0.005,1.24496,195.199513508,0.00622599,1.02735,100,200,0.999807,1,-391.613841923,1219.63291299,1219.63291299,6.17894e-07,0.2,0.0247062,500.0,-391.613841923,-391.613841923,-470.264
1.0,200.0,40.6499,-382.616,0.01,0.01,1.0,100.0,0.01,1.0,100,200,1.0,2,-382.61608999,1669.10358304,1669.10358304,3.50449e-18,0.2,,500.0,-382.61608999,-382.61608999,-489.495
0.462355,194.419286905,41.2973,-382.962,0.00227437,0.005,1.46816,194.459627468,0.00722205,1.0287,100,200,1.01644,1,-387.432702714,1907.0833731,1907.0833731,7.15863e-07,0.2,0.029584,500.0,-387.432702714,-387.432702714,-459.614
1.0,200.0,38.3101,-380.98,0.01,0.01,1.0,100.0,0.01,1.0,100,200,1.0,2,-380.97995374,1482.49133932,1482.49133932,3.50449e-18,0.2,,500.0,-380.97995374,-380.97995374,-489.162
0.442153,191.716408266,39.191,-381.24,0.00213334,0.005,3.25975,185.277264468,0.015728,1.04321,100,200,1.03629,1,-387.68925133,1534.93510536,1534.93510536,1.99655e-06,0.2,0.0857642,500.0,-387.68925133,-387.68925133,-459.371
1.0,200.0,35.2335,-387.775,0.01,0.01,1.0,100.0,0.01,1.0,100,200,1.0,2,-387.77503326,1253.93681961,1253.93681961,3.50449e-18,0.2,,500.0,-387.77503326,-387.77503326,-481.753
0.669434,196.525927395,36.8858,-383.775,0.0033572,0.005,1.41602,196.280027717,0.00710132,1.01768,100,200,0.997013,1,-382.229485909,1322.47919536,1322.47919536,4.7619e-07,0.2,0.018934,500.0,-382.229485909,-382.229485909,-455.249
1.0,200.0,44.6194,-389.982,0.01,0.01,1.0,100.0,0.01,1.0,100,200,1.0,2,-389.981937605,2011.00198797,2011.00198797,3.50449e-18,0.2,,500.0,-389.981937605,-389.981937605,-508.432
0.639941,196.989181762,41.4278,-388.274,0.00319021,0.005,1.27,196.967047096,0.00633118,1.01528,100,200,1.00298,1,-389.159105333,1809.69386818,1809.69386818,3.86881e-07,0.2,0.0155675,500.0,-389.159105333,-389.159105333,-472.668
1.0,200.0,36.9531,-379.253,0.01,0.01,1.0,100.0,0.01,1.0,100,200,1.0,2,-379.253153052,1379.32697575,1379.32697575,3.50449e-18,0.2,,500.0,-379.253153052,-379.253153052,-477.114
0.349694,193.305830497,36.7283,-377.765,0.00177714,0.005,1.35967,191.712376952,0.00690979,1.03463,100,200,0.983868,1,-380.710559178,1240.86647852,1240.86647852,1.08617e-06,0.2,0.0420564,500.0,-380.710559178,-380.710559178,-448.151
1.0,200.0,36.6615,-382.565,0.01,0.01,1.0,100.0,0.01,1.0,100,200,1.0,2,-382.564833277,1357.63863143,1357.63863143,3.50449e-18,0.2,,500.0,-382.564833277,-382.564833277,-482.527
0.613388,196.772281796,38.6933,-383.343,0.00305833,0.005,1.55181,196.061629512,0.00773729,1.0164,100,200,1.00281,1,-386.607928865,1790.03646294,1790.03646294,5.04721e-07,0.2,0.0203026,500.0,-386.607928865,-386.607928865,-459.161
1.0,200.0,39.7979,-385.805,0.01,0.01,1.0,100.0,0.01,1.0,100,200,1.0,2,-385.805027024,1599.87370504,1599.87370504,3.50449e-18,0.2,,500.0,-385.805027024,-385.805027024,-482.599
0.453773,193.855225508,39.9038,-386.378,0.00226285,0.005,1.35815,193.52917228,0.00677273,1.0317,100,200,1.00266,1,-391.406474679,1639.30942978,1639.30942978,8.40093e-07,0.2,0.0337828,500.0,-391.406474679,-391.406474679,-458.834
1.0,200.0,38.4081,-384.019,0.01,0.01,1.0,100.0,0.01,1.0,100,200,1.0,2,-384.019115407,1490.08366265,1490.08366265,3.50449e-18,0.2,,500.0,-384.019115407,-384.019115407,-481.246
0.592642,196.93826393,36.6305,-383.237,0.00297005,0.005,1.32607,196.667687735,0.00664565,1.01555,100,200,0.997697,1,-384.73494961,1230.2547822,1230.2547822,4.25725e-07,0.2,0.0169506,500.0,-384.73494961,-384.73494961,-458.403
1.0,200.0,37.9885,-382.175,0.01,0.01,1.0,100.0,0.01,1.0,100,200,1.0,2,-382.175024003,1457.70166741,1457.70166741,3.50449e-18,0.2,,500.0,-382.175024003,-382.175024003,-482.752
0.322272,195.967332268,37.2755,-385.802,0.00163017,0.005,1.35448,194.873522505,0.00685144,1.02058,100,200,0.988465,1,-392.450402899,1308.78011534,1308.78011534,6.60964e-07,0.2,0.0258321,500.0,-392.450402899,-392.450402899,-457.649
1.0,200.0,38.629,-385.366,0.01,0.01,1.0,100.0,0.01,1.0,100,200,1.0,2,-385.36580794,1507.26948468,1507.26948468,3.50449e-18,0.2,,500.0,-385.36580794,-385.36580794,-488.162
0.770605,197.339265315,40.3928,-382.87,0.00387261,0.005,1.31446,197.426415888,0.0066057,1.01348,100,200,0.994942,1,-382.60551494,1861.52627519,1861.52627519,3.27528e-07,0.2,0.0129689,500.0,-382.60551494,-382.60551494,-465.521
1.0,200.0,41.9013,-381.547,0.01,0.01,1.0,100.0,0.01,1.0,100,200,1.0,2,-381.546620339,1773.45319899,1773.45319899,3.50449e-18,0.2,,500.0,-381.546620339,-381.546620339,-483.247
0.599703,193.859414274,42.0114,-377.485,0.00299076,0.005,2.26827,191.322545768,0.011312,1.03168,100,200,1.00259,1,-377.831883628,1586.13426236,1586.13426236,1.13958e-06,0.2,0.0458201,500.0,-377.831883628,-377.831883628,-450.528
1.0,200.0,37.6628,-383.934,0.01,0.01,1.0,100.0,0.01,1.0,100,200,1.0,2,-383.933551309,1432.81760574,1432.81760574,3.50449e-18,0.2,,500.0,-383.933551309,-383.933551309,-484.611
0.605457,197.79347053,39.6054,-382.066,0.00305987,0.005,1.20208,197.597193445,0.00607509,1.01116,100,200,0.989349,1,-381.748179584,1768.00797761,1768.00797761,3.05524e-07,0.2,0.011962,500.0,-381.748179584,-381.748179584,-453.651
1.0,200.0,37.2731,-387.65,0.01,0.01,1.0,100.0,0.01,1.0,100,200,1.0,2,-387.649639718,1403.31492181,1403.31492181,3.50449e-18,0.2,,500.0,-387.649639718,-387.649639718,-485.09
0.589572,194.460322468,37.8411,-383.488,0.00294666,0.005,1.82957,193.402876832,0.00914409,1.02849,100,200,1.00041,1,-382.962397526,1417.77524048,1417.77524048,8.57053e-07,0.2,0.0343102,500.0,-382.962397526,-382.962397526,-453.363
1.0,200.0,40.1795,-381.865,0.01,0.01,1.0,100.0,0.01,1.0,100,200,1.0,2,-381.864673267,1630.70208855,1630.70208855,3.50449e-18,0.2,,500.0,-381.864673267,-381.864673267,-479.621
0.494207,196.733863563,38.4345,-376.786,0.00246623,0.005,1.2428,196.576261448,0.00620189,1.0166,100,200,1.00195,1,-374.287203119,1402.73657722,1402.73657722,4.37612e-07,0.2,0.0175728,500.0,-374.287203119,-374.287203119,-448.085
1.0,200.0,40.7146,-379.651,0.01,0.01,1.0,100.0,0.01,1.0,100,200,1.0,2,-379.651038633,1674.42038834,1674.42038834,3.50449e-18,0.2,,500.0,-379.651038633,-379.651038633,-476.046
0.361072,193.364202209,39.8129,-377.067,0.00180039,0.005,1.58403,192.495535938,0.00789835,1.03432,100,200,1.00276,1,-379.480964912,1586.89603573,1586.89603573,9.79521e-07,0.2,0.0393976,500.0,-379.480964912,-379.480964912,-450.661
1.0,200.0,41.6047,-384.436,0.01,0.01,1.0,100.0,0.01,1.0,100,200,1.0,2,-384.436101155,1748.43413161,1748.43413161,3.50449e-18,0.2,,500.0,-384.436101155,-384.436101155,-491.009
0.626429,197.662110416,40.1404,-382.89,0.00314747,0.005,1.23947,197.452748148,0.00622767,1.01183,100,200,0.995132,1,-383.107553738,1393.37997077,1393.37997077,3.24131e-07,0.2,0.0128393,500.0,-383.107553738,-383.107553738,-458.693
1.0,200.0,34.0273,-382.441,0.01,0.01,1.0,100.0,0.01,1.0,100,200,1.0,2,-382.441358207,1169.55275583,1169.55275583,3.50449e-18,0.2,,500.0,-382.441358207,-382.441358207,-484.373
0.509714,196.019558474,37.6067,-377.867,0.00256131,0.005,1.35626,195.332976632,0.00681518,1.02031,100,200,0.995028,1,-376.085736652,1637.86165046,1637.86165046,6.00313e-07,0.2,0.0237743,500.0,-376.085736652,-376.085736652,-450.671
1.0,200.0,39.1556,-380.523,0.01,0.01,1.0,100.0,0.01,1.0,100,200,1.0,2,-380.522765727,1548.64944958,1548.64944958,3.50449e-18,0.2,,500.0,-380.522765727,-380.522765727,-477.834
0.456744,195.622551397,38.8926,-374.539,0.00223889,0.005,1.91598,195.139194625,0.00939186,1.02238,100,200,1.02002,1,-371.632444761,1326.4406566,1326.4406566,6.25852e-07,0.2,0.0260466,500.0,-371.632444761,-371.632444761,-444.115
1.0,200.0,33.9956,-374.094,0.01,0.01,1.0,100.0,0.01,1.0,100,200,1.0,2,-374.093987035,1167.3732385,1167.3732385,3.50449e-18,0.2,,500.0,-374.093987035,-374.093987035,-467.086
0.500172,194.199958445,38.6955,-374.449,0.00246594,0.005,1.47112,193.413875385,0.00725287,1.02987,100,200,1.01416,1,-378.827428005,1805.64915969,1805.64915969,8.55571e-07,0.2,0.0351991,500.0,-378.827428005,-378.827428005,-445.246
1.0,200.0,38.7099,-383.641,0.01,0.01,1.0,100.0,0.01,1.0,100,200,1.0,2,-383.640634173,1513.58996873,1513.58996873,3.50449e-18,0.2,,500.0,-383.640634173,-383.640634173,-486.524
0.458187,193.876171149,40.3051,-376.241,0.00229773,0.005,1.65368,192.986296016,0.00829291,1.03159,100,200,0.997043,1,-373.191546039,1514.71320806,1514.71320806,9.13135e-07,0.2,0.0363097,500.0,-373.191546039,-373.191546039,-450.483
1.0,200.0,37.5959,-381.189,0.01,0.01,1.0,100.0,0.01,1.0,100,200,1.0,2,-381.188880623,1427.72848354,1427.72848354,3.50449e-18,0.2,,500.0,-381.188880623,-381.188880623,-475.711
,199.999642373,97.2125,-373.489,,0.005,21.2087,10.1455551869,0.218561,1.0,100,200,0.48519,1,-378.891397359,1517.71274894,1517.71274894,0.000470178,0.2,4.42737,500.0,-378.891397359,-378.891397359,-446.264
1.0,200.0,42.7853,-388.418,0.01,0.01,1.0,100.0,0.01,1.0,100,200,1.0,2,-388.418208548,1849.07195309,1849.07195309,3.50449e-18,0.2,,500.0,-388.418208548,-388.418208548,-492.027
0.242924,187.801531363,41.3655,-382.068,0.00126088,0.005,2.02779,185.068213877,0.0105251,1.06495,100,200,0.963312,1,-384.807084677,1706.3574113,1706.3574113,2.0272e-06,0.2,0.0752474,500.0,-384.807084677,-384.807084677,-457.672
1.0,200.0,44.6861,-384.631,0.01,0.01,1.0,100.0,0.01,1.0,100,200,1.0,2,-384.631444517,2017.01556002,2017.01556002,3.50449e-18,0.2,,500.0,-384.631444517,-384.631444517,-491.962
0.239961,190.271498293,41.0013,-381.918,0.00118768,0.005,1.51215,189.325435219,0.0074844,1.05113,100,200,1.0102,1,-387.291710451,1804.39783526,1804.39783526,1.41664e-06,0.2,0.0578277,500.0,-387.291710451,-387.291710451,-459.728
1.0,200.0,39.2265,-381.603,0.01,0.01,1.0,100.0,0.01,1.0,100,200,1.0,2,-381.603088287,1554.25762376,1554.25762376,3.50449e-18,0.2,,500.0,-381.603088287,-381.603088287,-483.186
0.408131,191.829650786,40.493,-378.251,0.00205807,0.005,1.60366,188.369847911,0.00808672,1.04259,100,200,0.991538,1,-381.415132481,1948.36012605,1948.36012605,1.55128e-06,0.2,0.0610055,500.0,-381.415132481,-381.415132481,-451.595
1.0,200.0,39.163,-382.606,0.01,0.01,1.0,100.0,0.01,1.0,100,200,1.0,2,-382.606430426,1549.23536571,1549.23536571,3.50449e-18,0.2,,500.0,-382.606430426,-382.606430426,-483.278
0.553217,195.904336113,40.6886,-379.922,0.00278462,0.005,1.40373,196.314302123,0.00706569,1.02091,100,200,0.993344,1,-380.415153652,1785.79290275,1785.79290275,4.71715e-07,0.2,0.0186183,500.0,-380.415153652,-380.415153652,-456.083
1.0,200.0,44.2123,-385.92,0.01,0.01,1.0,100.0,0.01,1.0,100,200,1.0,2,-385.919937127,1974.4733569,1974.4733569,3.50449e-18,0.2,,500.0,-385.919937127,-385.919937127,-492.582
0.410433,195.489980583,41.6098,-380.188,0.00204785,0.005,1.27287,195.670445329,0.00635098,1.02307,100,200,1.00211,1,-377.84587266,1630.63083747,1630.63083747,5.55944e-07,0.2,0.0223315,500.0,-377.84587266,-377.84587266,-456.474
1.0,200.0,39.9682,-385.325,0.01,0.01,1.0,100.0,0.01,1.0,100,200,1.0,2,-385.325368736,1613.59543907,1613.59543907,3.50449e-18,0.2,,500.0,-385.325368736,-385.325368736,-488.409
0.476812,194.014840088,38.5176,-382.859,0.00240924,0.005,1.45613,193.317108056,0.00735757,1.03085,100,200,0.989547,1,-384.757368969,1409.06730121,1409.06730121,8.68571e-07,0.2,0.0340203,500.0,-384.757368969,-384.757368969,-456.866
1.0,200.0,40.0338,-375.253,0.01,0.01,1.0,100.0,0.01,1.0,100,200,1.0,2,-375.253239133,1618.89777536,1618.89777536,3.50449e-18,0.2,,500.0,-375.253239133,-375.253239133,-472.49
0.455344,195.63491499,43.322,-379.203,0.00227472,0.005,1.37032,195.433046342,0.00684558,1.02231,100,200,1.00088,1,-386.42031882,2078.30491243,2078.30491243,5.87149e-07,0.2,0.0235273,500.0,-386.42031882,-386.42031882,-456.37
1.0,200.0,38.7126,-377.469,0.01,0.01,1.0,100.0,0.01,1.0,100,200,1.0,2,-377.469382293,1513.80678575,1513.80678575,3.50449e-18,0.2,,500.0,-377.469382293,-377.469382293,-474.124
0.439416,195.638542244,39.0909,-370.472,0.00218494,0.005,1.39649,195.270355367,0.00694389,1.02229,100,200,1.00555,1,-366.443109956,1548.29005451,1548.29005451,6.08566e-07,0.2,0.0246138,500.0,-366.443109956,-366.443109956,-441.537
1.0,200.0,47.8896,-381.066,0.01,0.01,1.0,100.0,0.01,1.0,100,200,1.0,2,-381.066498266,2316.58072904,2316.58072904,3.50449e-18,0.2,,500.0,-381.066498266,-381.066498266,-483.667
0.535273,195.053582949,43.63,-378.496,0.0026631,0.005,1.33393,195.257291087,0.00663658,1.02536,100,200,1.00498,1,-379.444597105,1576.71820868,1576.71820868,6.10281e-07,0.2,0.0246551,500.0,-379.444597105,-379.444597105,-451.96
1.0,200.0,40.6434,-381.599,0.01,0.01,1.0,100.0,0.01,1.0,100,200,1.0,2,-381.598811027,1668.56801745,1668.56801745,3.50449e-18,0.2,,500.0,-381.598811027,-381.598811027,-483.182
0.431905,193.201428638,42.4614,-377.077,0.00216101,0.005,1.4509,192.671324219,0.00725949,1.03519,100,200,0.999314,1,-377.884567696,1947.14393315,1947.14393315,9.55709e-07,0.2,0.0381759,500.0,-377.884567696,-377.884567696,-453.542
1.0,200.0,46.3016,-377.611,0.01,0.01,1.0,100.0,0.01,1.0,100,200,1.0,2,-377.611238593,2165.49516721,2165.49516721,3.50449e-18,0.2,,500.0,-377.611238593,-377.611238593,-479.635
0.585271,196.14810166,42.9365,-377.805,0.00290638,0.005,1.76267,195.56835627,0.0087532,1.01964,100,200,1.00687,1,-380.886542431,1599.95292139,1599.95292139,5.69361e-07,0.2,0.0230886,500.0,-380.886542431,-380.886542431,-450.652
1.0,200.0,37.1033,-380.542,0.01,0.01,1.0,100.0,0.01,1.0,100,200,1.0,2,-380.542160539,1390.56422584,1390.56422584,3.50449e-18,0.2,,500.0,-380.542160539,-380.542160539,-475.354
0.652832,194.704414489,42.5659,-374.338,0.0031668,0.005,2.11106,191.634912633,0.0102405,1.0272,100,200,1.03074,1,-372.252960235,2068.59523845,2068.59523845,1.09677e-06,0.2,0.04661,500.0,-372.252960235,-372.252960235,-453.536
1.0,200.0,40.9582,-380.435,0.01,0.01,1.0,100.0,0.01,1.0,100,200,1.0,2,-380.435144362,1694.51839289,1694.51839289,3.50449e-18,0.2,,500.0,-380.435144362,-380.435144362,-478.667
0.470152,189.213833804,43.4058,-374.166,0.00235407,0.005,2.51722,183.341021574,0.0126038,1.05701,100,200,0.998594,1,-375.041467033,1707.05382996,1707.05382996,2.283e-06,0.2,0.0910634,500.0,-375.041467033,-375.041467033,-445.578
1.0,200.0,39.953,-370.06,0.01,0.01,1.0,100.0,0.01,1.0,100,200,1.0,2,-370.059977813,1612.36652845,1612.36652845,3.50449e-18,0.2,,500.0,-370.059977813,-370.059977813,-465.158
0.578588,197.565909115,38.6786,-369.512,0.00290271,0.005,1.21624,197.123050836,0.00610174,1.01232,100,200,0.996632,1,-370.62200838,1365.07678249,1365.07678249,3.66697e-07,0.2,0.0145692,500.0,-370.62200838,-370.62200838,-437.169
1.0,200.0,43.9021,-373.919,0.01,0.01,1.0,100.0,0.01,1.0,100,200,1.0,2,-373.918764172,1946.86585773,1946.86585773,3.50449e-18,0.2,,500.0,-373.918764172,-373.918764172,-470.991
0.552364,193.914041602,39.1856,-371.714,0.00281535,0.005,1.50712,193.897345276,0.00768167,1.03138,100,200,0.980985,1,-373.620660486,1158.00066008,1158.00066008,7.90799e-07,0.2,0.0304404,500.0,-373.620660486,-373.620660486,-441.423
1.0,200.0,35.3476,-376.421,0.01,0.01,1.0,100.0,0.01,1.0,100,200,1.0,2,-376.421362374,1262.07530515,1262.07530515,3.50449e-18,0.2,,500.0,-376.421362374,-376.421362374,-470.999
0.488373,194.671746145,38.1989,-376.98,0.00242941,0.005,1.33096,194.3130757,0.00662086,1.02737,100,200,1.00513,1,-381.312789034,1610.64242894,1610.64242894,7.35353e-07,0.2,0.0297166,500.0,-381.312789034,-381.312789034,-448.003
1.0,200.0,39.7353,-375.251,0.01,0.01,1.0,100.0,0.01,1.0,100,200,1.0,2,-375.250992323,1594.83902007,1594.83902007,3.50449e-18,0.2,,500.0,-375.250992323,-375.250992323,-478.276
0.655322,197.837319371,36.6749,-373.122,0.00321693,0.005,1.35408,197.563468052,0.00664707,1.01093,100,200,1.01855,1,-372.572153192,1246.54384761,1246.54384761,3.09869e-07,0.2,0.012859,500.0,-372.572153192,-372.572153192,-446.369
1.0,200.0,40.6898,-372.687,0.01,0.01,1.0,100.0,0.01,1.0,100,200,1.0,2,-372.686524489,1672.38015265,1672.38015265,3.50449e-18,0.2,,500.0,-372.686524489,-372.686524489,-468.196
0.518264,197.282134632,42.7707,-375.764,0.00260358,0.005,1.46931,196.79488346,0.00738129,1.01378,100,200,0.995292,1,-381.084060981,2009.16399827,2009.16399827,4.09208e-07,0.2,0.0162146,500.0,-381.084060981,-381.084060981,-453.69
1.0,200.0,41.9064,-379.118,0.01,0.01,1.0,100.0,0.01,1.0,100,200,1.0,2,-379.117640005,1773.88682275,1773.88682275,3.50449e-18,0.2,,500.0,-379.117640005,-379.117640005,-484.197
0.622441,195.467477809,50.2342,-381.393,0.00305177,0.005,2.12667,194.259816276,0.0104269,1.02319,100,200,1.0198,1,-387.897701746,3456.22170275,3456.22170275,7.42432e-07,0.2,0.0308851,500.0,-387.897701746,-387.897701746,-475.474
1.0,200.0,40.2159,-375.592,0.01,0.01,1.0,100.0,0.01,1.0,100,200,1.0,2,-375.591571152,1633.65144398,1633.65144398,3.50449e-18,0.2,,500.0,-375.591571152,-375.591571152,-470.35
0.48117,196.360777179,41.5664,-379.706,0.00241917,0.005,1.25988,195.723836539,0.00633426,1.01853,100,200,0.994494,1,-386.346679052,1699.59923585,1699.59923585,5.48945e-07,0.2,0.0217166,500.0,-386.346679052,-386.346679052,-451.873
1.0,200.0,38.243,-368.154,0.01,0.01,1.0,100.0,0.01,1.0,100,200,1.0,2,-368.153609287,1477.30089119,1477.30089119,3.50449e-18,0.2,,500.0,-368.153609287,-368.153609287,-465.054
0.277222,192.586043598,41.1534,-368.464,0.00135194,0.005,1.70768,191.412654013,0.00832788,1.0385,100,200,1.02528,1,-374.297204696,2111.46168746,2111.46168746,1.12722e-06,0.2,0.0473971,500.0,-374.297204696,-374.297204696,-441.9
1.0,200.0,44.6353,-376.629,0.01,0.01,1.0,100.0,0.01,1.0,100,200,1.0,2,-376.628850809,2012.43595358,2012.43595358,3.50449e-18,0.2,,500.0,-376.628850809,-376.628850809,-480.469
0.538961,191.593256077,45.586,-372.506,0.00269026,0.005,2.79337,187.90721102,0.0139433,1.04388,100,200,1.00169,1,-373.984968653,1695.23084301,1695.23084301,1.61697e-06,0.2,0.0648977,500.0,-373.984968653,-373.984968653,-447.526
1.0,200.0,46.3497,-374.258,0.01,0.01,1.0,100.0,0.01,1.0,100,200,1.0,2,-374.258446549,2169.98992601,2169.98992601,3.50449e-18,0.2,,500.0,-374.258446549,-374.258446549,-486.185
0.634517,194.977825437,43.1158,-370.75,0.00317038,0.005,2.14545,193.842006145,0.0107198,1.02576,100,200,1.00069,1,-371.008163196,1425.92436014,1425.92436014,7.98183e-07,0.2,0.0319717,500.0,-371.008163196,-371.008163196,-450.907
1.0,200.0,41.5128,-375.364,0.01,0.01,1.0,100.0,0.01,1.0,100,200,1.0,2,-375.364256706,1740.72068168,1740.72068168,3.50449e-18,0.2,,500.0,-375.364256706,-375.364256706,-475.199
0.415323,193.674877204,43.1281,-368.049,0.00208918,0.005,1.40466,194.162053323,0.00706582,1.03266,100,200,0.993985,1,-365.168363613,1956.60752769,1956.60752769,7.55463e-07,0.2,0.029856,500.0,-365.168363613,-365.168363613,-442.818
1.0,200.0,41.2099,-375.846,0.01,0.01,1.0,100.0,0.01,1.0,100,200,1.0,2,-375.846334819,1715.40887575,1715.40887575,3.50449e-18,0.2,,500.0,-375.846334819,-375.846334819,-473.949
0.387488,193.831686665,38.2589,-373.153,0.00191241,0.005,1.53861,193.433381692,0.00759365,1.03182,100,200,1.01309,1,-375.599694363,1623.27592241,1623.27592241,8.52961e-07,0.2,0.0350174,500.0,-375.599694363,-375.599694363,-453.372
1.0,200.0,39.1714,-376.124,0.01,0.01,1.0,100.0,0.01,1.0,100,200,1.0,2,-376.124086447,1549.89720271,1549.89720271,3.50449e-18,0.2,,500.0,-376.124086447,-376.124086447,-475.301
0.664896,197.496371079,37.9757,-369.901,0.00330023,0.005,1.28587,197.740926308,0.00638246,1.01268,100,200,1.00735,1,-365.466518272,1382.39597879,1382.39597879,2.87049e-07,0.2,0.0116513,500.0,-365.466518272,-365.466518272,-440.473
1.0,200.0,44.9537,-378.845,0.01,0.01,1.0,100.0,0.01,1.0,100,200,1.0,2,-378.845074829,2041.2469064,2041.2469064,3.50449e-18,0.2,,500.0,-378.845074829,-378.845074829,-496.703
0.536987,195.901545357,40.66,-377.349,0.00267939,0.005,1.87445,195.330399954,0.0093529,1.02092,100,200,1.00207,1,-379.318077148,1405.80497402,1405.80497402,6.0066e-07,0.2,0.024126,500.0,-379.318077148,-379.318077148,-461.554
1.0,200.0,40.5181,-369.791,0.01,0.01,1.0,100.0,0.01,1.0,100,200,1.0,2,-369.790551164,1658.29727586,1658.29727586,3.50449e-18,0.2,,500.0,-369.790551164,-369.790551164,-473.361
0.347504,196.682524238,39.5645,-370.573,0.00177269,0.005,1.24269,195.792815838,0.00633923,1.01687,100,200,0.980159,1,-374.077181057,1563.93927311,1563.93927311,5.39914e-07,0.2,0.0207481,500.0,-374.077181057,-374.077181057,-444.423
1.0,200.0,36.913,-373.102,0.01,0.01,1.0,100.0,0.01,1.0,100,200,1.0,2,-373.101882012,1376.33020647,1376.33020647,3.50449e-18,0.2,,500.0,-373.101882012,-373.101882012,-467.161
