AvgEpLen,IterType,VarJ,eRenyi2,VarRet,VarDiscRet,EpsThisIter,AvgNormIw,MaxVanillaIw,VanillaAvgRet,VarNormIw,MinNormIw,Bound,ESSRenyi,AvgRet,VarVanillaIw,ESSClassic,AvgDiscRet,MinVanillaIw,AvgVanillaIw,MaxNormIw,BatchSize,J
41.49,1,8.071446,1.0757303,50.21386485655875,50.21386485655875,100,0.01,1.7308095,-98.05181680064443,6.812838e-06,0.0041394257,-107.21623,92.96010141978839,-98.05181680064443,0.07248643,93.68145342324031,-98.05181680064443,0.42697692,1.0314883,0.016779728,100,-97.41054
42.49,1,8.051402,1.023215,55.22470572888198,55.22470572888198,100,0.010000003,1.371676,-97.09224573747093,2.3613345e-06,0.0060613663,-106.30572,97.73116557055229,-97.09224573747093,0.022884827,97.71564989542712,-97.09224573747093,0.5967131,0.9844532,0.013933379,100,-96.89552
42.3,1,7.440348,1.0237409,55.75738875531376,55.75738875531376,100,0.01,1.9340934,-97.75594557797969,2.260355e-06,0.0068588904,-106.85771,97.68096713450689,-97.75594557797969,0.021233188,97.81123740977098,-97.75594557797969,0.6647726,0.9692131,0.019955296,100,-97.52539
43.25,1,7.5207996,1.0152928,56.9487809411264,56.9487809411264,100,0.01,1.206045,-97.3239695822647,1.5631969e-06,0.0062896335,-106.84613,98.49375822849953,-97.3239695822647,0.015146795,98.47600589413672,-97.3239695822647,0.6191257,0.98435897,0.012252086,100,-97.171265
44.43,1,8.391603,1.093647,56.597372203302456,56.597372203302456,100,0.01,2.1141376,-98.3128446916663,1.1671632e-05,0.0029129032,-107.17805,91.43718193328752,-98.3128446916663,0.1272381,89.6419466099079,-98.3128446916663,0.3041367,1.0441016,0.020248389,100,-97.41377
44.8,1,11.478245,1.0962734,63.30419289023027,63.30419289023027,100,0.01,2.1430175,-97.09177114687618,1.0459241e-05,0.004727675,-106.28045,91.21811946837218,-97.09177114687618,0.092799716,90.61694222466194,-97.09177114687618,0.44531864,0.94194,0.022751104,100,-96.41698
45.74,1,7.800197,1.0331899,54.44283685088036,54.44283685088036,100,0.01,1.394187,-98.40498348488968,2.70519e-06,0.004429041,-107.86066,96.78762897303285,-98.40498348488968,0.027097872,97.39169537963839,-98.40498348488968,0.44328025,1.0008492,0.013930039,100,-98.109795
39.74,1,6.219198,1.0176147,39.94689407160335,39.94689407160335,100,0.01,1.1618283,-97.76847188597677,1.709127e-06,0.005377546,-107.223564,98.26901853258252,-97.76847188597677,0.015957676,98.33612994928731,-97.76847188597677,0.5196151,0.96626806,0.012023871,100,-97.60405
41.14,1,6.5312824,1.0185336,39.81398920658331,39.81398920658331,100,0.01,1.221293,-98.41671872731597,2.0416119e-06,0.0050640805,-107.7435,98.18036560757456,-98.41671872731597,0.020259317,98.01883362593401,-98.41671872731597,0.5044596,0.9961524,0.012260102,100,-98.24698
43.69,1,5.471025,1.015858,28.542316902141188,28.542316902141188,100,0.01,2.0596986,-98.84701483927937,2.1220615e-06,0.008597366,-108.04476,98.43894980247335,-98.84701483927937,0.021533651,97.94240274311794,-98.84701483927937,0.86605453,1.0073488,0.020446727,100,-98.70673
41.98,1,5.535308,1.0488913,29.68943477760234,29.68943477760234,100,0.01,1.3318595,-97.71394239631401,4.355458e-06,0.0037972333,-106.75447,95.33876335447196,-97.71394239631401,0.041986577,95.86634430756389,-97.71394239631401,0.3728255,0.9818346,0.0135650085,100,-97.31334
42.46,1,7.0310326,1.0223885,48.53652876018078,48.53652876018078,100,0.009999999,1.4027181,-98.47097050895931,2.410499e-06,0.0065279747,-108.06278,97.8101808494364,-98.47097050895931,0.02291889,97.66924359415874,-98.47097050895931,0.6365342,0.9750868,0.014385571,100,-98.26546
44.28,1,8.5198965,1.0383859,58.390253695824086,58.390253695824086,100,0.01,1.6304761,-96.73192987628885,3.3407985e-06,0.006266347,-105.5738,96.30331370516791,-96.73192987628885,0.032662764,96.79850447416992,-96.73192987628885,0.61960626,0.9887838,0.016489713,100,-96.40328
41.35,1,10.310691,1.0887352,64.0033012051356,64.0033012051356,100,0.01,1.7781312,-98.15462814004623,8.610608e-06,0.0021665145,-107.236946,91.84969669788798,-98.15462814004623,0.08436009,92.14510121322134,-98.15462814004623,0.21444368,0.9898096,0.017964378,100,-97.451225
43.31,1,6.8498816,1.0353858,42.651367203086224,42.651367203086224,100,0.009999999,1.6516315,-97.72736810210945,3.453928e-06,0.00511249,-106.87896,96.58235167198092,-97.72736810210945,0.033728663,96.6936811195293,-97.72736810210945,0.50521404,0.9881956,0.01671361,100,-97.405304
43.32,1,10.025504,1.0586847,89.5774311403729,89.5774311403729,100,0.009999998,1.3525732,-97.10484381978945,6.421716e-06,0.0037751354,-106.293015,94.45682871234429,-97.10484381978945,0.055978168,94.02253404286937,-97.10484381978945,0.35246524,0.9336493,0.014486951,100,-96.65015
44.57,1,27.396206,1.5072635,37.00828159061066,37.00828159061066,100,0.01,16.161442,-98.90367113527373,0.0002078217,0.0025421071,-107.91974,66.3453983096753,-98.90367113527373,2.608465,32.7071624778813,-98.90367113527373,0.28480062,1.1203328,0.14425571,100,-96.17394
43.59,1,21.334375,1.3363518,74.79140117048269,74.79140117048269,100,0.01,16.06924,-97.32854313997346,0.00021287825,0.0032152857,-106.01102,74.83059743012817,-97.32854313997346,2.3754597,32.180268529859894,-97.32854313997346,0.33964697,1.0563508,0.1521203,100,-95.16855
42.69,1,6.6961756,1.0472498,41.023456281735754,41.023456281735754,100,0.01,1.3554977,-98.57514215786334,4.1671674e-06,0.002254263,-107.70924,95.48820211980282,-98.57514215786334,0.044165403,96.03796409896496,-98.57514215786334,0.2320733,1.0294864,0.013166738,100,-98.16619
44.14,1,8.318044,1.0458837,58.30253499121668,58.30253499121668,100,0.01,1.5035806,-98.42501079504187,3.88169e-06,0.005829913,-107.999374,95.61292928666617,-98.42501079504187,0.037781913,96.29932843056584,-98.42501079504187,0.5751666,0.9865783,0.015240357,100,-98.00213
42.06,1,8.772224e-10,1.0000007,38.39126363558072,38.39126363558072,100,0.01,2.3259384e-08,-98.74837612977633,0.010000002,,-102.098694,99.99992847447743,-98.74837612977633,5.40999e-18,1.0,-98.74837612977633,,2.3259383e-10,1.0,100,-92.43038
42.25,1,6.9692373,1.0246304,45.79436968604094,45.79436968604094,100,0.009999999,1.2842928,-99.08690712078372,2.1721128e-06,0.006545464,-108.39402,97.59616475337522,-99.08690712078372,0.020893523,97.89489256082868,-99.08690712078372,0.64195573,0.9807643,0.013094816,100,-98.86591
45.15,1,5.9221325,1.0208206,35.902034006558026,35.902034006558026,100,0.01,1.3924801,-99.10400957559666,2.5845509e-06,0.005594211,-108.24885,97.96040388337904,-99.10400957559666,0.024677606,97.505136315641,-99.10400957559666,0.54663545,0.97714484,0.014250498,100,-98.91148
44.15,1,9.049049,1.0825043,65.86502869888845,65.86502869888845,100,0.009999999,1.8098172,-96.36566040314102,9.034542e-06,0.002611533,-105.45211,92.37838828355159,-96.36566040314102,0.09097199,91.79011363275838,-96.36566040314102,0.26205733,1.0034617,0.018035738,100,-95.65961
44.73,1,6.965229,1.0145873,44.019521022753246,44.019521022753246,100,0.010000002,1.168644,-97.806589420536,1.4220667e-06,0.0067096753,-107.26777,98.56224463119678,-97.806589420536,0.014279346,98.61168610165906,-97.806589420536,0.67235047,1.0020611,0.011662402,100,-97.67866
45.11,1,10.550842,1.116467,45.758469469771995,45.758469469771995,100,0.01,5.8533983,-97.66230083613812,2.8185972e-05,0.006033736,-106.58602,89.56825422044324,-97.66230083613812,0.30502024,78.18357150672658,-97.66230083613812,0.6276739,1.0402741,0.056267846,100,-96.7932
42.97,1,7.264826,1.0322552,44.92250269052056,44.92250269052056,100,0.010000002,1.7511729,-98.17555595976353,3.7020031e-06,0.005063063,-107.23739,96.87527138815851,-98.17555595976353,0.035933163,96.46458038807451,-98.17555595976353,0.4988186,0.9852112,0.017774595,100,-97.912865
43.01,1,15.583352,1.2168647,50.30240380936881,50.30240380936881,100,0.010000002,6.783973,-97.33314756791547,4.3772317e-05,0.0042970916,-106.24175,82.17840453590347,-97.33314756791547,0.48205018,69.76683407089102,-97.33314756791547,0.45094234,1.0494128,0.06464542,100,-95.823395
41.35,1,7.381108,1.0709944,47.430407766962325,47.430407766962325,100,0.01,1.5075215,-98.82887369523944,5.6913427e-06,0.0043219766,-108.08856,93.37117181454633,-98.82887369523944,0.059233338,94.66610873458943,-98.82887369523944,0.44091836,1.0201775,0.01477705,100,-98.224655
42.12,1,14.152912,1.1889184,49.7372559370128,49.7372559370128,100,0.01,4.1315002,-97.96673859935687,2.4604467e-05,0.0031209562,-106.91596,84.11006510337027,-97.96673859935687,0.21313292,80.41272634251143,-97.96673859935687,0.29047313,0.93071836,0.044390444,100,-96.75701
41.6,1,17.981655,1.2540449,61.796716542100825,61.796716542100825,100,0.01,5.0609083,-98.42962343059207,3.6948528e-05,0.004157604,-106.87428,79.74196200249608,-98.42962343059207,0.39261705,73.21766471194329,-98.42962343059207,0.42857733,1.0308276,0.049095582,100,-96.52908
42.25,1,9.254992,1.1072365,38.36663797244671,38.36663797244671,100,0.01,3.7827291,-98.16694777587958,1.8831364e-05,0.001205169,-107.2968,90.31494137759924,-98.16694777587958,0.2244659,84.28642647837283,-98.16694777587958,0.1315777,1.0917779,0.034647424,100,-97.30103
42.8,1,7.2979074,1.0539668,43.45480688648327,43.45480688648327,100,0.010000002,2.1739655,-98.57138982027098,6.4040964e-06,0.003950146,-107.81489,94.87965250414135,-98.57138982027098,0.065103665,94.03793110058527,-98.57138982027098,0.39827856,1.0082629,0.021561494,100,-98.14355
44.73,1,12.618627,1.1065971,102.07357549125231,102.07357549125231,100,0.01,1.8928623,-96.798413215034,1.00806155e-05,0.0025351543,-105.82921,90.36712917393862,-96.798413215034,0.10419721,90.9257897887905,-96.798413215034,0.25774422,1.0166806,0.018618062,100,-95.86243
43.52,1,9.531987,1.0610793,64.32623718661121,64.32623718661121,100,0.01,1.7552443,-97.54566285827431,5.723042e-06,0.004486436,-106.376945,94.24366625779774,-97.54566285827431,0.058551017,94.63799688927338,-97.54566285827431,0.45379034,1.0114717,0.017353369,100,-97.03633
42.13,1,8.674961,1.0710452,44.009323541406665,44.009323541406665,100,0.01,2.2476094,-98.12252720865494,1.0524656e-05,0.0042972574,-107.10048,93.3667446595711,-98.12252720865494,0.10713989,90.56377597967106,-98.12252720865494,0.43357375,1.0089546,0.022276616,100,-97.5711
40.51,1,10.127021,1.1650717,65.5489264974424,65.5489264974424,100,0.010000002,3.7130504,-97.97188291289602,2.0973072e-05,0.0009790533,-107.008545,85.83162545416967,-97.97188291289602,0.22066316,82.80657655348259,-97.97188291289602,0.10042464,1.025732,0.03619903,100,-96.73678
42.48,1,8.71151,1.0116333,68.14396596568295,68.14396596568295,100,0.01,1.3615932,-97.19526324086284,1.0140558e-06,0.0080074575,-106.01623,98.85004999295916,-97.19526324086284,0.010089974,99.0060614915347,-97.19526324086284,0.7987461,0.99750274,0.01365002,100,-97.095764
44.1,1,6.6127768,1.0338678,40.16893520644228,40.16893520644228,100,0.01,1.27731,-98.91808574485796,2.915597e-06,0.0044366177,-108.494255,96.72416194611328,-98.91808574485796,0.030075863,97.19453406169418,-98.91808574485796,0.45060638,1.0156529,0.012576245,100,-98.58964
42.2,1,6.875283,1.0828202,35.07667968557454,35.07667968557454,100,0.010000002,2.3528678,-99.55077272054069,9.370766e-06,0.0032173127,-108.676155,92.35143758571999,-99.55077272054069,0.08774976,91.51051908473865,-99.55077272054069,0.31133556,0.9676882,0.024314318,100,-98.858315
41.37,1,6.8271575,1.026558,39.36789990976912,39.36789990976912,100,0.01,1.3994688,-98.50331679594869,3.521404e-06,0.005255111,-107.55379,97.41290404467662,-98.50331679594869,0.034067526,96.63124657324352,-98.50331679594869,0.5168854,0.9835861,0.014228229,100,-98.26737
43.89,1,8.8433,1.0183785,69.47751914766623,69.47751914766623,100,0.01,1.4612563,-97.29761944447996,2.286773e-06,0.0070696743,-106.54129,98.1953177291977,-97.29761944447996,0.022238895,97.786209247514,-97.29761944447996,0.6971793,0.9861548,0.0148177175,100,-97.113716
43.08,1,9.306247,1.1083165,51.81611171093087,51.81611171093087,100,0.01,2.1317167,-98.8380438723896,1.49816315e-05,0.0018152276,-107.95039,90.22693095892079,-98.8380438723896,0.15131688,87.08388069428315,-98.8380438723896,0.18242957,1.0049956,0.021211205,100,-97.99922
41.33,1,6.3631177,1.02558,35.99833020263135,35.99833020263135,100,0.01,2.6857445,-98.58060251243887,4.9646333e-06,0.0069093537,-107.684265,97.50579697830653,-98.58060251243887,0.05068894,95.31526155132032,-98.58060251243887,0.69815266,1.0104457,0.026579801,100,-98.374176
43.45,1,7.1302757,1.0306547,44.663295838441584,44.663295838441584,100,0.01,1.6896871,-98.56721667896278,4.6033565e-06,0.0034602059,-107.9746,97.02570902400923,-98.56721667896278,0.04650629,95.64132190556204,-98.56721667896278,0.34779274,1.0051216,0.016810775,100,-98.29268
44.81,1,6.619146,1.0439725,40.58985940297804,40.58985940297804,100,0.010000002,1.3142684,-98.46160578217224,4.403072e-06,0.003274919,-107.69976,95.78796447743619,-98.46160578217224,0.04525004,95.8230113635323,-98.46160578217224,0.33199546,1.0137516,0.012964401,100,-98.07112
46.0,1,12.276761,1.0937335,86.53664243199104,86.53664243199104,100,0.01,2.1416104,-97.11348758926668,8.327655e-06,0.0039475905,-106.02378,91.42994660869402,-97.11348758926668,0.08197663,92.38356575910642,-97.11348758926668,0.3916659,0.99216443,0.021585235,100,-96.29691
42.86,1,6.790059,1.0447848,44.88881261310226,44.88881261310226,100,0.01,1.4802043,-98.02906994005389,3.8454846e-06,0.005542091,-107.5804,95.71349190864291,-98.02906994005389,0.0409038,96.33259130656694,-98.02906994005389,0.57158387,1.0313506,0.014352097,100,-97.6572
42.14,1,7.547776,1.012053,55.56988425252767,55.56988425252767,100,0.01,1.4075861,-98.68544335819314,1.2875565e-06,0.0071338993,-107.89044,98.80905321214514,-98.68544335819314,0.013207663,98.74136343232387,-98.68544335819314,0.72253156,1.0128143,0.01389777,100,-98.57566
42.44,1,8.317944,1.0762371,55.24314589136618,55.24314589136618,100,0.009999999,2.4635258,-97.65331079246938,6.945425e-06,0.0031894993,-106.68399,92.91633007983602,-97.65331079246938,0.0635639,93.56641927500478,-97.65331079246938,0.3051254,0.9566561,0.025751425,100,-97.00884
44.77,1,9.772495,1.1989914,60.87926194289071,60.87926194289071,100,0.01,1.8529168,-97.1505707545468,2.10274e-05,0.0005956865,-106.04095,83.40343267545043,-97.1505707545468,0.20121023,82.76971638668758,-97.1505707545468,0.05827067,0.9782104,0.018941905,100,-95.85444
43.19,1,11.076137,1.157284,69.91903054394955,69.91903054394955,100,0.01,2.2452166,-97.33706484751742,1.7594339e-05,0.003410458,-105.87601,86.40921169979157,-97.33706484751742,0.17073482,85.16553678349075,-97.33706484751742,0.3359598,0.985087,0.022792066,100,-96.12071
41.83,1,7.321479,1.0313586,45.094215333761234,45.094215333761234,100,0.009999999,1.6716607,-98.86712074598621,3.4505622e-06,0.0026917502,-108.07763,96.95948628604697,-98.86712074598621,0.034786355,96.69679350352285,-98.86712074598621,0.27026778,1.0040597,0.016649017,100,-98.615776
46.44,1,7.555724,1.0583334,45.35750439697401,45.35750439697401,100,0.01,1.811311,-97.2384666906844,6.828258e-06,0.0035608364,-106.137535,94.4881833000974,-97.2384666906844,0.064753756,93.66804838243343,-97.2384666906844,0.34676045,0.97381747,0.018600108,100,-96.749596
43.02,1,9.066561,1.0574183,73.20431482348476,73.20431482348476,100,0.01,1.7628368,-97.14501131787932,6.875128e-06,0.0041701607,-106.28965,94.5699498594631,-97.14501131787932,0.06887443,93.62736309132491,-97.14501131787932,0.4173894,1.0008953,0.0176126,100,-96.6499
43.5,1,9.5739155,1.1052996,63.28722913855747,63.28722913855747,100,0.010000002,2.3208601,-97.5523414714912,1.0769334e-05,0.0021606078,-106.44545,90.47320809864186,-97.5523414714912,0.11797922,90.36554267376367,-97.5523414714912,0.22614358,1.0466665,0.022173828,100,-96.62501
45.12,1,9.253376,1.0385944,73.15753335858939,73.15753335858939,100,0.009999999,1.6742493,-97.26049685082415,4.1051367e-06,0.004855514,-106.4978,96.28398088646694,-97.26049685082415,0.040756263,96.09466352217673,-97.26049685082415,0.48380306,0.9963992,0.016802996,100,-96.95851
42.35,1,8.655777,1.0622776,53.0948003043382,53.0948003043382,100,0.01,1.7131081,-97.60830007434271,6.6368107e-06,0.004317483,-106.76077,94.13735561433414,-97.60830007434271,0.06490449,93.83463594615024,-97.60830007434271,0.42696103,0.988912,0.01732316,100,-97.076614
42.3,1,9.022058,1.0709234,69.60507055988619,69.60507055988619,100,0.010000002,1.7489507,-97.21730773333786,9.239994e-06,0.0037987055,-106.18012,93.37735598494004,-97.21730773333786,0.07922715,91.6190459205163,-97.21730773333786,0.35175216,0.925979,0.018887585,100,-96.638176
43.75,1,7.874207,1.0320992,50.555566725904505,50.555566725904505,100,0.01,1.5230372,-97.26036836018694,2.615427e-06,0.005131477,-106.48836,96.88990694715424,-97.26036836018694,0.026427949,97.4760853171513,-97.26036836018694,0.51582545,1.0052183,0.015151308,100,-96.95855
41.67,1,12.607984,1.189539,63.99256118825699,63.99256118825699,100,0.009999999,3.322968,-98.75400473916471,2.5207142e-05,0.0018559237,-107.50526,84.06618339129751,-98.75400473916471,0.28700125,80.02876860114684,-98.75400473916471,0.1980342,1.0670385,0.031141968,100,-97.20994
43.32,1,27.155354,1.4266968,62.683795286973734,62.683795286973734,100,0.01,6.3348823,-98.04515154183277,6.24697e-05,0.00034275,-106.677185,70.09197860962567,-98.04515154183277,0.6164922,61.78751973502026,-98.04515154183277,0.034049172,0.9934113,0.063768975,100,-95.50307
40.52,1,6.0331955,1.0180994,37.860578870282346,37.860578870282346,100,0.01,1.404778,-99.33748325343788,1.4897504e-06,0.007734218,-108.77806,98.2222338271449,-99.33748325343788,0.015389244,98.5465742409509,-99.33748325343788,0.78608286,1.0163702,0.01382152,100,-99.15825
44.4,1,11.058889,1.1061814,80.23835641726323,80.23835641726323,100,0.01,2.1584089,-97.16375712203804,9.241844e-06,0.002025352,-106.00077,90.40108749324574,-97.16375712203804,0.0881855,91.61752773959411,-97.16375712203804,0.19784258,0.9768306,0.022096042,100,-96.256454
43.23,1,8.465992,1.0865892,51.25798303109062,51.25798303109062,100,0.01,6.631158,-97.30832197556252,3.3218435e-05,0.004951298,-106.470116,92.03109916641534,-97.30832197556252,0.37767196,75.25234471668846,-97.30832197556252,0.52794284,1.0662715,0.062190138,100,-96.7409
46.48,1,8.202286,1.0528301,57.92871857381695,57.92871857381695,100,0.010000002,2.0232146,-97.28556994022686,5.046461e-06,0.006248039,-106.304276,94.98208684796121,-97.28556994022686,0.05143154,95.24172113067074,-97.28556994022686,0.6307614,1.009535,0.020041056,100,-96.82545
45.74,1,9.780999,1.0630144,80.06173820095457,80.06173820095457,100,0.01,1.501811,-95.82528864860298,5.708256e-06,0.0047554034,-104.61754,94.07210393473923,-95.82528864860298,0.055823702,94.6510933316471,-95.82528864860298,0.47026747,0.9889118,0.015186501,100,-95.31546
39.92,1,8.6327915,1.1048663,36.15641467326561,36.15641467326561,100,0.009999999,3.7946508,-98.90844009974059,1.428552e-05,0.0066419826,-107.811,90.50869146304227,-98.90844009974059,0.16034847,87.60967823108301,-98.90844009974059,0.70369124,1.0594596,0.035816852,100,-98.02934
42.64,1,13.983646,1.1459783,89.67706811089907,89.67706811089907,100,0.01,2.0538015,-97.06052299885945,1.692994e-05,0.002815267,-106.08815,87.2616848377584,-97.06052299885945,0.16496798,85.64530287112166,-97.06052299885945,0.27790204,0.9871249,0.020805892,100,-95.96127
42.55,1,9.800273,1.2231631,55.600625866132596,55.600625866132596,100,0.01,2.6077213,-98.60034903024297,2.5803762e-05,0.0016101332,-107.4464,81.75524402191053,-98.60034903024297,0.24941295,79.65225878085998,-98.60034903024297,0.15829961,0.9831461,0.026524251,100,-96.89263
43.31,1,7.5793104,1.026763,53.86362130040953,53.86362130040953,100,0.01,2.1630766,-97.50587587244792,3.4611112e-06,0.004781988,-106.63001,97.39346243262598,-97.50587587244792,0.03479505,96.68702833374026,-97.50587587244792,0.47946778,1.0026536,0.021573517,100,-97.269066
41.17,1,8.893556,1.0498879,63.08880895891294,63.08880895891294,100,0.01,1.3991542,-98.77217770090415,5.82971e-06,0.0032575375,-107.713524,95.24826452481851,-98.77217770090415,0.05742727,94.54350837664491,-98.77217770090415,0.32331437,0.9925116,0.014097107,100,-98.30944
42.53,1,6.8541327,1.0250108,43.08809743518863,43.08809743518863,100,0.01,1.3226113,-98.48020003793077,2.716409e-06,0.00293183,-107.78559,97.55994535736474,-98.48020003793077,0.02664681,97.3812062556947,-98.48020003793077,0.29037806,0.9904328,0.013353872,100,-98.26127
41.79,1,6.3768907,1.0513874,33.93408803743408,33.93408803743408,100,0.01,2.3058162,-98.96894619452445,7.142644e-06,0.0049208496,-108.10302,95.1124173821785,-98.96894619452445,0.07427691,93.39579192083269,-98.96894619452445,0.50180787,1.0197586,0.022611393,100,-98.5272
41.34,1,8.453021,1.0445092,55.72190383852834,55.72190383852834,100,0.01,1.879888,-98.7145803947648,4.0664913e-06,0.0060119997,-107.824585,95.73874757503386,-98.7145803947648,0.037928294,96.12998363163506,-98.7145803947648,0.58061826,0.9657656,0.019465262,100,-98.31926
42.02,1,6.3193507,1.0153378,36.16505359737915,36.16505359737915,100,0.01,1.3563049,-98.66221816314406,1.251261e-06,0.0064273644,-107.71344,98.48938703488477,-98.66221816314406,0.012644928,98.77641698568337,-98.66221816314406,0.6461259,1.0052735,0.013491899,100,-98.51913
41.48,1,5.9267006,1.0484228,34.041125650762176,34.041125650762176,100,0.01,1.3998755,-98.67499883537576,5.5805813e-06,0.0031180612,-107.79505,95.38136591498075,-98.67499883537576,0.05570536,94.76448837098629,-98.67499883537576,0.31152534,0.9990995,0.014011373,100,-98.240234
42.9,1,25.643276,1.7345493,58.1976249978144,58.1976249978144,100,0.01,8.49516,-98.40134081128149,0.00013494903,0.0006364315,-106.71258,57.65186433358024,-98.40134081128149,0.97388434,42.80830961551622,-98.40134081128149,0.05406553,0.84951055,0.10000064,100,-94.27948
41.69,1,7.1111126,1.0193125,45.66914603993127,45.66914603993127,100,0.01,1.335058,-98.32476051636324,1.8208866e-06,0.0062463037,-107.60217,98.10534051769154,-98.32476051636324,0.01750157,98.22923578979909,-98.32476051636324,0.61237884,0.98038596,0.013617678,100,-98.15404
43.31,1,8.730813,1.0392138,72.3083880789991,72.3083880789991,100,0.010000002,1.6376313,-97.82014575851346,5.1409525e-06,0.003521052,-107.025986,96.2265919224847,-97.82014575851346,0.05031397,95.15693099440242,-97.82014575851346,0.3483333,0.98928756,0.016553642,100,-97.45369
42.66,1,10.023192,1.1028754,77.09547194281205,77.09547194281205,100,0.010000002,1.7655443,-97.22476622641938,9.6995955e-06,0.0031897314,-106.16278,90.67207806140112,-97.22476622641938,0.10031607,91.23868690915808,-97.22476622641938,0.3243864,1.0169709,0.017360816,100,-96.36871
44.48,1,19.685017,1.3335553,69.29242426385738,69.29242426385738,100,0.010000002,13.041554,-97.48685701861194,0.00013220868,0.0007513021,-105.95279,74.98751416082332,-97.48685701861194,1.6113114,43.31130090833038,-97.48685701861194,0.08294198,1.1039764,0.118132554,100,-94.75916
42.51,1,9.082984,1.078931,64.14384701417332,64.14384701417332,100,0.01,2.62431,-98.01316329110621,1.2922441e-05,0.0021159793,-107.228905,92.68433515134527,-98.01316329110621,0.13211298,88.65780334491274,-98.01316329110621,0.2139498,1.0111148,0.025954619,100,-97.37737
44.29,1,9.506302,1.0504322,77.21926189175707,77.21926189175707,100,0.01,1.5029895,-96.14047017819935,5.5107967e-06,0.0037644578,-105.386345,95.19890908232543,-96.14047017819935,0.058100425,94.82655998898645,-96.14047017819935,0.38653147,1.0267919,0.014637723,100,-95.68987
46.46,1,34.60541,1.8438231,51.713214530710815,51.713214530710815,100,0.010000002,62.52466,-96.69658684797486,0.0015523667,0.0023005167,-103.321144,54.23513857696354,-96.69658684797486,38.15431,6.109323952679783,-96.69658684797486,0.36066175,1.5677423,0.39881974,100,-90.62024
41.88,1,8.076695,1.0095029,61.807354444413846,61.807354444413846,100,0.009999998,1.2479037,-98.25046608984191,7.362092e-07,0.0067116222,-107.63901,99.05865670704144,-98.25046608984191,0.007519965,99.2764417412902,-98.25046608984191,0.6783203,1.0106652,0.01234735,100,-98.163445
40.86,1,9.815956,1.1460822,63.48496856138351,63.48496856138351,100,0.01,2.7280881,-97.25064101263946,1.7225928e-05,0.0026591052,-106.20819,87.25377921484363,-97.25064101263946,0.17913845,85.430899759268,-97.25064101263946,0.2711681,1.019772,0.026751941,100,-96.23021
43.7,1,15.401619,1.4176484,106.04485770836294,106.04485770836294,100,0.01,2.0051794,-95.73147454041602,4.9505205e-05,3.897754e-05,-103.990364,70.53935062924562,-95.73147454041602,0.386583,67.10952766602063,-95.73147454041602,0.0034443748,0.8836819,0.02269119,100,-92.96937
45.67,1,9.398067,1.0898962,54.967855281554286,54.967855281554286,100,0.01,3.6599503,-97.47430785338545,1.7901157e-05,0.005501567,-106.45597,91.7518565607229,-97.47430785338545,0.20606785,84.94577987206937,-97.47430785338545,0.5902703,1.072913,0.03411227,100,-96.8036
43.97,1,7.036738,1.0231514,46.47308545921885,46.47308545921885,100,0.01,2.0325444,-97.08877979535372,3.4131958e-06,0.005970355,-106.221375,97.73724614392293,-97.08877979535372,0.03587455,96.73138926093026,-97.08877979535372,0.6120865,1.0252095,0.019825649,100,-96.89497
47.57,1,10.999616,1.1407974,78.77360999059844,78.77360999059844,100,0.010000002,1.9507959,-96.39826581072188,1.8364148e-05,0.0003112732,-105.08484,87.65798558826597,-96.39826581072188,0.15674466,84.61632756631826,-96.39826581072188,0.028757608,0.9238703,0.021115473,100,-95.27185
44.68,1,7.454555,1.0256624,46.75656799337193,46.75656799337193,100,0.010000002,1.4133618,-98.32045201253906,2.2079084e-06,0.0056487466,-107.456116,97.49796603392888,-98.32045201253906,0.022018377,97.86089962706363,-98.32045201253906,0.5640975,0.99862427,0.014153088,100,-98.07542
42.98,1,8.870755,1.1261789,51.35975757318342,51.35975757318342,100,0.01,2.4982316,-97.9394527060471,1.6196567e-05,0.00038899563,-106.73718,88.79584184434692,-97.9394527060471,0.15063465,86.18118864883871,-97.9394527060471,0.0375142,0.96438617,0.02590489,100,-96.96404
40.85,1,7.934454,1.1075703,42.001284590314164,42.001284590314164,100,0.01,3.5834317,-98.55459087319755,1.8144283e-05,0.000981121,-107.52351,90.2877233633119,-98.55459087319755,0.198306,84.77247536566075,-98.55459087319755,0.10257006,1.0454373,0.034276865,100,-97.720985
42.51,1,6.006993,1.007593,36.065181064912494,36.065181064912494,100,0.01,1.3604951,-98.90694387535491,8.001819e-07,0.007948405,-108.482635,99.24641840217986,-98.90694387535491,0.007899166,99.21403437639394,-98.90694387535491,0.78972566,0.99356496,0.013693066,100,-98.83249
43.96,1,9.810396,1.0783285,67.23289923645491,67.23289923645491,100,0.01,1.6806061,-98.34041445313358,8.639869e-06,0.004076877,-107.76845,92.73611974783529,-98.34041445313358,0.07864816,92.12050298778524,-98.34041445313358,0.38897198,0.9540929,0.0176147,100,-97.6972
45.42,1,29.366693,1.6930324,55.15791549899197,55.15791549899197,100,0.01,9.424039,-97.91569316899178,0.00012841684,0.0005819664,-106.023926,59.06561560773923,-97.91569316899178,1.2779934,44.027128503038114,-97.91569316899178,0.05805656,0.9975929,0.09446778,100,-93.82804
