AvgVanillaIw,Delta,J,IterType,ESSClassic,AvgEpLen,MinVanillaIw,BatchSize,AvgRet,AvgDiscRet,VanillaAvgRet,VarNormIw,Bound,EpsThisIter,ESSRenyi,VarJ,MaxNormIw,MaxVanillaIw,AvgNormIw,MinNormIw,VarVanillaIw,VarDiscRet,eRenyi2,VarRet
1.0,0.5,26.5563,2,200.000000102,486.17,1.0,500,27.8598156319,27.8598156319,27.8598156319,2.1793e-19,17.5834,100,500.0,53.5743,0.005,1.0,0.005,0.005,,3248.36400368,1.0,3248.36400368
1.0,0.5,27.3097,2,299.999969474,486.4,1.0,500,28.8165525194,28.8165525194,28.8165525194,5.43914e-20,19.9834,100,500.0,51.6463,0.00333333,1.0,0.00333333,0.00333333,,2281.01778345,1.0,2281.01778345
1.0,0.5,26.3369,2,400.0,484.06,1.0,500,23.4185649239,23.4185649239,23.4185649239,5.4346e-20,19.9921,100,500.0,52.5282,0.0025,1.0,0.0025,0.0025,,3054.00189718,1.0,3054.00189718
1.32984,0.5,80.0863,1,27.7997875833,487.17,2.43752e-26,500,26.6560925727,26.6560925727,26.6560925727,6.80792e-05,53.0415,100,28.4943032915,109.211,0.0799204,53.1405,0.002,3.6659e-29,30.0989,3115.86894548,17.5474,3115.86894548
1.0,0.5,65.4313,2,100.0,500.0,1.0,500,65.4312623261,65.4312623261,65.4312623261,3.50449e-18,52.7446,100,500.0,32.0371,0.01,1.0,0.01,0.01,,1036.7439505,1.0,1036.7439505
1.0,0.5,64.3765,2,200.000000102,500.0,1.0,500,63.3218360012,63.3218360012,63.3218360012,2.1793e-19,54.6281,100,500.0,32.0671,0.005,1.0,0.005,0.005,,1038.38001681,1.0,1038.38001681
1.0,0.5,66.7015,2,299.999969474,500.0,1.0,500,71.3515360453,71.3515360453,71.3515360453,5.43914e-20,58.742,100,500.0,31.1868,0.00333333,1.0,0.00333333,0.00333333,,837.185557969,1.0,837.185557969
1.0,0.5,67.2308,2,400.0,500.0,1.0,500,68.8185968443,68.8185968443,68.8185968443,5.4346e-20,60.076,100,500.0,31.6844,0.0025,1.0,0.0025,0.0025,,1105.44929202,1.0,1105.44929202
1.0424,0.5,84.3359,1,99.5631556058,500.0,3.34627e-08,500,70.3588433662,70.3588433662,70.3588433662,1.612e-05,70.7196,100,110.44351258,53.3553,0.0235013,12.2489,0.002,6.42033e-11,4.37898,919.457797052,4.5272,919.457797052
1.0,0.5,78.2985,2,100.0,500.0,1.0,500,78.2984859619,78.2984859619,78.2984859619,3.50449e-18,65.6162,100,500.0,23.0021,0.01,1.0,0.01,0.01,,534.4404766,1.0,534.4404766
1.0,0.5,78.7195,2,200.000000102,500.0,1.0,500,79.1405257154,79.1405257154,79.1405257154,2.1793e-19,68.4958,100,500.0,22.1749,0.005,1.0,0.005,0.005,,458.58549588,1.0,458.58549588
1.0,0.5,79.0289,2,299.999969474,500.0,1.0,500,79.6478275703,79.6478275703,79.6478275703,5.43914e-20,70.6814,100,500.0,22.6842,0.00333333,1.0,0.00333333,0.00333333,,565.350535674,1.0,565.350535674
1.0,0.5,78.7938,2,400.0,500.0,1.0,500,78.0884605258,78.0884605258,78.0884605258,5.4346e-20,71.5646,100,500.0,22.7604,0.0025,1.0,0.0025,0.0025,,533.081929108,1.0,533.081929108
0.959073,0.5,88.4969,1,151.125514002,500.0,3.91823e-07,500,80.6502062162,80.6502062162,80.6502062162,9.25254e-06,77.3504,100,168.254903509,37.443,0.0157675,7.5611,0.002,8.17087e-10,2.12767,739.880398972,2.97168,739.880398972
1.0,0.5,85.0289,2,100.0,500.0,1.0,500,85.0289372842,85.0289372842,85.0289372842,3.50449e-18,72.5845,100,500.0,21.1669,0.01,1.0,0.01,0.01,,452.562849193,1.0,452.562849193
1.0,0.5,86.3441,2,200.000000102,500.0,1.0,500,87.6593483974,87.6593483974,87.6593483974,2.1793e-19,77.3634,100,500.0,23.1324,0.005,1.0,0.005,0.005,,624.97142877,1.0,624.97142877
1.0,0.5,86.5049,2,299.999969474,500.0,1.0,500,86.8264344163,86.8264344163,86.8264344163,5.43914e-20,77.3499,100,500.0,22.1061,0.00333333,1.0,0.00333333,0.00333333,,399.66810136,1.0,399.66810136
1.0,0.5,86.7813,2,400.0,500.0,1.0,500,87.6106525715,87.6106525715,87.6106525715,5.4346e-20,78.8529,100,500.0,22.6272,0.0025,1.0,0.0025,0.0025,,586.87052063,1.0,586.87052063
0.930408,0.5,93.3052,1,227.381543119,500.0,2.51514e-06,500,86.5072958077,86.5072958077,86.5072958077,4.8054e-06,83.0399,100,238.61454756,29.4671,0.010889,5.06562,0.002,5.40653e-09,1.03996,451.121920409,2.09543,451.121920409
1.0,0.5,90.9479,2,100.0,500.0,1.0,500,90.9479146526,90.9479146526,90.9479146526,3.50449e-18,77.7324,100,500.0,19.2493,0.01,1.0,0.01,0.01,,374.279686674,1.0,374.279686674
1.0,0.5,91.0521,2,200.000000102,500.0,1.0,500,91.1563896358,91.1563896358,91.1563896358,2.1793e-19,80.8814,100,500.0,19.9908,0.005,1.0,0.005,0.005,,433.036844313,1.0,433.036844313
1.0,0.5,91.2039,2,299.999969474,500.0,1.0,500,91.5073440308,91.5073440308,91.5073440308,5.43914e-20,82.8995,100,500.0,19.7619,0.00333333,1.0,0.00333333,0.00333333,,375.948666886,1.0,375.948666886
1.0,0.5,91.0119,2,400.0,500.0,1.0,500,90.4360392718,90.4360392718,90.4360392718,5.4346e-20,83.8201,100,500.0,19.4819,0.0025,1.0,0.0025,0.0025,,349.643183961,1.0,349.643183961
0.987281,0.5,92.3353,1,396.131214566,500.0,0.0163311,500,91.9349747421,91.9349747421,91.9349747421,1.05093e-06,85.1495,100,400.676534466,21.7643,0.00598079,2.95236,0.002,3.3083e-05,0.256092,436.131470813,1.24789,436.131470813
1.0,0.5,89.759,2,100.0,500.0,1.0,500,89.7589896984,89.7589896984,89.7589896984,3.50449e-18,76.9569,100,500.0,21.1024,0.01,1.0,0.01,0.01,,449.80963583,1.0,449.80963583
1.0,0.5,89.3248,2,200.000000102,500.0,1.0,500,88.8906427345,88.8906427345,88.8906427345,2.1793e-19,78.6765,100,500.0,21.5466,0.005,1.0,0.005,0.005,,487.696060371,1.0,487.696060371
1.0,0.5,89.6249,2,299.999969474,500.0,1.0,500,90.2250782425,90.2250782425,90.2250782425,5.43914e-20,80.9306,100,500.0,20.856,0.00333333,1.0,0.00333333,0.00333333,,379.671739678,1.0,379.671739678
1.0,0.5,90.575,2,400.0,500.0,1.0,500,93.4252261613,93.4252261613,93.4252261613,5.4346e-20,83.0455,100,500.0,21.0866,0.0025,1.0,0.0025,0.0025,,467.495713676,1.0,467.495713676
0.988484,0.5,92.1853,1,411.729765779,500.0,0.00733432,500,91.0446850558,91.0446850558,91.0446850558,8.59275e-07,84.7874,100,417.309715488,21.6254,0.00340482,1.6828,0.002,1.48395e-05,0.209899,352.041924142,1.19815,352.041924142
1.0,0.5,85.3897,2,100.0,500.0,1.0,500,85.3897154577,85.3897154577,85.3897154577,3.50449e-18,72.983,100,500.0,19.382,0.01,1.0,0.01,0.01,,379.456453126,1.0,379.456453126
1.0,0.5,88.2854,2,200.000000102,500.0,1.0,500,91.1811681145,91.1811681145,91.1811681145,2.1793e-19,78.27,100,500.0,19.8535,0.005,1.0,0.005,0.005,,399.886528558,1.0,399.886528558
1.0,0.5,89.5623,2,299.999969474,500.0,1.0,500,92.1159162904,92.1159162904,92.1159162904,5.43914e-20,81.1267,100,500.0,19.7633,0.00333333,1.0,0.00333333,0.00333333,,377.436272236,1.0,377.436272236
1.0,0.5,90.5328,2,400.0,500.0,1.0,500,93.444496657,93.444496657,93.444496657,5.4346e-20,83.2274,100,500.0,19.3932,0.0025,1.0,0.0025,0.0025,,324.559115349,1.0,324.559115349
0.992238,0.5,90.7757,1,486.166064495,500.0,0.331478,500,90.6769598883,90.6769598883,90.6769598883,1.14049e-07,84.1429,100,485.235068592,19.8106,0.00255879,1.26946,0.002,0.000668143,0.0280713,396.84109447,1.03043,396.84109447
1.0,0.5,90.7047,2,100.0,500.0,1.0,500,90.7046922591,90.7046922591,90.7046922591,3.50449e-18,76.5781,100,500.0,21.017,0.01,1.0,0.01,0.01,,446.175194956,1.0,446.175194956
1.0,0.5,91.7797,2,200.000000102,500.0,1.0,500,92.854694381,92.854694381,92.854694381,2.1793e-19,81.7907,100,500.0,20.8023,0.005,1.0,0.005,0.005,,425.707129191,1.0,425.707129191
1.0,0.5,91.7122,2,299.999969474,500.0,1.0,500,91.5771972042,91.5771972042,91.5771972042,5.43914e-20,83.3633,100,500.0,20.1828,0.00333333,1.0,0.00333333,0.00333333,,360.129630769,1.0,360.129630769
1.0,0.5,91.3696,2,400.0,500.0,1.0,500,90.3416564369,90.3416564369,90.3416564369,5.4346e-20,84.1392,100,500.0,20.8162,0.0025,1.0,0.0025,0.0025,,514.970495072,1.0,514.970495072
0.990959,0.5,93.2431,1,434.965037405,500.0,0.0494254,500,95.8623468539,95.8623468539,95.8623468539,5.99269e-07,86.2507,100,427.696010326,21.8626,0.00538125,2.6663,0.002,9.97527e-05,0.14712,357.425203207,1.16905,357.425203207
1.0,0.5,91.0623,2,100.0,500.0,1.0,500,91.0623401807,91.0623401807,91.0623401807,3.50449e-18,76.4452,100,500.0,20.0878,0.01,1.0,0.01,0.01,,407.595543875,1.0,407.595543875
1.0,0.5,92.4419,2,200.000000102,500.0,1.0,500,93.821382306,93.821382306,93.821382306,2.1793e-19,82.106,100,500.0,19.3017,0.005,1.0,0.005,0.005,,341.199964729,1.0,341.199964729
1.0,0.5,93.0362,2,299.999969474,500.0,1.0,500,94.2248696103,94.2248696103,94.2248696103,5.43914e-20,84.597,100,500.0,19.0705,0.00333333,1.0,0.00333333,0.00333333,,347.295896157,1.0,347.295896157
1.0,0.5,91.8062,2,400.0,500.0,1.0,500,88.1163069112,88.1163069112,88.1163069112,5.4346e-20,84.4976,100,500.0,19.046,0.0025,1.0,0.0025,0.0025,,345.240315316,1.0,345.240315316
0.990023,0.5,93.3972,1,429.370046634,500.0,0.0600058,500,95.1593332529,95.1593332529,95.1593332529,6.59304e-07,86.3562,100,430.980593715,21.148,0.00604076,2.99024,0.002,0.000121221,0.161553,355.118755414,1.16015,355.118755414
1.0,0.5,92.9595,2,100.0,500.0,1.0,500,92.9595222928,92.9595222928,92.9595222928,3.50449e-18,79.6181,100,500.0,18.9005,0.01,1.0,0.01,0.01,,360.838978464,1.0,360.838978464
1.0,0.5,92.1893,2,200.000000102,500.0,1.0,500,91.419150194,91.419150194,91.419150194,2.1793e-19,81.7881,100,500.0,20.7129,0.005,1.0,0.005,0.005,,504.675553908,1.0,504.675553908
1.0,0.5,92.1198,2,299.999969474,500.0,1.0,500,91.9805998359,91.9805998359,91.9805998359,5.43914e-20,83.6272,100,500.0,20.534,0.00333333,1.0,0.00333333,0.00333333,,410.970946766,1.0,410.970946766
1.0,0.5,91.3337,2,400.0,500.0,1.0,500,88.9756620724,88.9756620724,88.9756620724,5.4346e-20,83.9789,100,500.0,20.4453,0.0025,1.0,0.0025,0.0025,,403.72300813,1.0,403.72300813
1.00681,0.5,92.1491,1,440.91684447,500.0,0.0962837,500,91.6243907174,91.6243907174,91.6243907174,5.37078e-07,85.1133,100,437.0923854,22.0859,0.0040848,2.05632,0.002,0.000191264,0.136105,419.293556594,1.14392,419.293556594
1.0,0.5,87.8947,2,100.0,500.0,1.0,500,87.8946901692,87.8946901692,87.8946901692,3.50449e-18,74.5193,100,500.0,18.3071,0.01,1.0,0.01,0.01,,338.53482996,1.0,338.53482996
1.0,0.5,88.9856,2,200.000000102,500.0,1.0,500,90.0766084291,90.0766084291,90.0766084291,2.1793e-19,78.9025,100,500.0,18.307,0.005,1.0,0.005,0.005,,336.12632406,1.0,336.12632406
1.0,0.5,89.7625,2,299.999969474,500.0,1.0,500,91.3163235772,91.3163235772,91.3163235772,5.43914e-20,81.3639,100,500.0,19.0031,0.00333333,1.0,0.00333333,0.00333333,,413.572154338,1.0,413.572154338
1.0,0.5,90.549,2,400.0,500.0,1.0,500,92.9083335092,92.9083335092,92.9083335092,5.4346e-20,83.2756,100,500.0,19.1075,0.0025,1.0,0.0025,0.0025,,373.340666207,1.0,373.340666207
0.979822,0.5,92.5764,1,368.788525941,500.0,0.000704168,500,91.3396762426,91.3396762426,91.3396762426,1.42602e-06,85.0313,100,371.711820678,22.8065,0.00590322,2.89205,0.002,1.43734e-06,0.342262,398.965729586,1.34513,398.965729586
1.0,0.5,92.6537,2,100.0,500.0,1.0,500,92.6536792701,92.6536792701,92.6536792701,3.50449e-18,78.3167,100,500.0,19.6032,0.01,1.0,0.01,0.01,,388.166922032,1.0,388.166922032
1.0,0.5,92.2713,2,200.000000102,500.0,1.0,500,91.8890290481,91.8890290481,91.8890290481,2.1793e-19,82.1335,100,500.0,18.6677,0.005,1.0,0.005,0.005,,315.541888566,1.0,315.541888566
1.0,0.5,91.8181,2,299.999969474,500.0,1.0,500,90.9114856081,90.9114856081,90.9114856081,5.43914e-20,83.2823,100,500.0,19.5137,0.00333333,1.0,0.00333333,0.00333333,,448.641886747,1.0,448.641886747
1.0,0.5,92.1806,2,400.0,500.0,1.0,500,93.2684191402,93.2684191402,93.2684191402,5.4346e-20,83.5855,100,500.0,19.9098,0.0025,1.0,0.0025,0.0025,,446.139483424,1.0,446.139483424
1.04444,0.5,94.33,1,305.898714216,500.0,0.00413554,500,91.4769289528,91.4769289528,91.4769289528,2.5432e-06,84.9098,100,332.998559334,27.8786,0.0151794,7.92697,0.002,7.91915e-06,0.693565,463.24349225,1.50151,463.24349225
1.0,0.5,93.9798,2,100.0,500.0,1.0,500,93.9797704049,93.9797704049,93.9797704049,3.50449e-18,79.5991,100,500.0,19.4962,0.01,1.0,0.01,0.01,,383.942305209,1.0,383.942305209
1.0,0.5,93.8781,2,200.000000102,500.0,1.0,500,93.7764410327,93.7764410327,93.7764410327,2.1793e-19,83.5705,100,500.0,19.5905,0.005,1.0,0.005,0.005,,391.364995753,1.0,391.364995753
1.0,0.5,93.106,2,299.999969474,500.0,1.0,500,91.5616703316,91.5616703316,91.5616703316,5.43914e-20,84.6898,100,500.0,20.1527,0.00333333,1.0,0.00333333,0.00333333,,451.75786044,1.0,451.75786044
1.0,0.5,93.2115,2,400.0,500.0,1.0,500,93.5280573875,93.5280573875,93.5280573875,5.4346e-20,85.9229,100,500.0,20.3007,0.0025,1.0,0.0025,0.0025,,434.289627181,1.0,434.289627181
1.02423,0.5,96.074,1,288.436433809,500.0,0.000546,500,89.817823848,89.817823848,89.817823848,2.93982e-06,87.5243,100,290.699120217,26.7412,0.00690533,3.53633,0.002,1.06616e-06,0.771005,330.230707014,1.71999,330.230707014
1.0,0.5,94.4279,2,100.0,500.0,1.0,500,94.4278776827,94.4278776827,94.4278776827,3.50449e-18,81.3962,100,500.0,20.69,0.01,1.0,0.01,0.01,,432.398796453,1.0,432.398796453
1.0,0.5,92.7277,2,200.000000102,500.0,1.0,500,91.0274846196,91.0274846196,91.0274846196,2.1793e-19,83.5129,100,500.0,20.2967,0.005,1.0,0.005,0.005,,393.997024587,1.0,393.997024587
1.0,0.5,92.7213,2,299.999969474,500.0,1.0,500,92.7083870092,92.7083870092,92.7083870092,5.43914e-20,83.9498,100,500.0,20.3212,0.00333333,1.0,0.00333333,0.00333333,,419.13338513,1.0,419.13338513
1.0,0.5,92.5419,2,400.0,500.0,1.0,500,92.0039036961,92.0039036961,92.0039036961,5.4346e-20,84.9456,100,500.0,20.1669,0.0025,1.0,0.0025,0.0025,,391.495336875,1.0,391.495336875
0.974338,0.5,93.662,1,431.660852881,500.0,0.0753704,500,93.6170129598,93.6170129598,93.6170129598,6.34536e-07,86.3666,100,433.687216719,21.7647,0.00636247,3.0996,0.002,0.000154711,0.150597,390.765586374,1.1529,390.765586374
1.0,0.5,91.6845,2,100.0,500.0,1.0,500,91.6844561986,91.6844561986,91.6844561986,3.50449e-18,74.7487,100,500.0,20.3003,0.01,1.0,0.01,0.01,,416.264845277,1.0,416.264845277
1.0,0.5,93.9673,2,200.000000102,500.0,1.0,500,96.2501337967,96.2501337967,96.2501337967,2.1793e-19,81.9919,100,500.0,19.2273,0.005,1.0,0.005,0.005,,320.054834934,1.0,320.054834934
1.0,0.5,95.3646,2,299.999969474,500.0,1.0,500,98.1592394123,98.1592394123,98.1592394123,5.43914e-20,85.5867,100,500.0,20.1482,0.00333333,1.0,0.00333333,0.00333333,,471.467607329,1.0,471.467607329
1.0,0.5,94.7749,2,400.0,500.0,1.0,500,93.0057110628,93.0057110628,93.0057110628,5.4346e-20,86.307,100,500.0,19.7819,0.0025,1.0,0.0025,0.0025,,346.741500988,1.0,346.741500988
1.00286,0.5,96.4317,1,398.985639799,500.0,0.0209382,500,95.1478770631,95.1478770631,95.1478770631,1.01474e-06,87.9866,100,402.159923593,21.2593,0.0046715,2.34243,0.002,4.1757e-05,0.255139,345.354495462,1.24329,345.354495462
1.0,0.5,94.7721,2,100.0,500.0,1.0,500,94.7720714175,94.7720714175,94.7720714175,3.50449e-18,80.4243,100,500.0,21.2526,0.01,1.0,0.01,0.01,,456.236378227,1.0,456.236378227
1.0,0.5,95.8536,2,200.000000102,500.0,1.0,500,96.9352081138,96.9352081138,96.9352081138,2.1793e-19,84.0622,100,500.0,20.349,0.005,1.0,0.005,0.005,,377.926590823,1.0,377.926590823
1.0,0.5,95.1075,2,299.999969474,500.0,1.0,500,93.6151561529,93.6151561529,93.6151561529,5.43914e-20,85.4798,100,500.0,20.311,0.00333333,1.0,0.00333333,0.00333333,,410.211629328,1.0,410.211629328
1.0,0.5,94.7121,2,400.0,500.0,1.0,500,93.5258996401,93.5258996401,93.5258996401,5.4346e-20,86.3743,100,500.0,20.0947,0.0025,1.0,0.0025,0.0025,,379.490190891,1.0,379.490190891
1.01499,0.5,98.899,1,316.233019465,500.0,0.00359058,500,97.1916698835,97.1916698835,97.1916698835,2.32911e-06,89.5396,100,317.443681293,24.6582,0.0062636,3.17875,0.002,7.0751e-06,0.599864,424.46683788,1.57508,424.46683788
1.0,0.5,97.6957,2,100.0,500.0,1.0,500,97.6956955046,97.6956955046,97.6956955046,3.50449e-18,83.234,100,500.0,19.7466,0.01,1.0,0.01,0.01,,393.866385645,1.0,393.866385645
1.0,0.5,96.4418,2,200.000000102,500.0,1.0,500,95.1880146094,95.1880146094,95.1880146094,2.1793e-19,86.1237,100,500.0,20.2182,0.005,1.0,0.005,0.005,,428.767917627,1.0,428.767917627
1.0,0.5,96.2459,2,299.999969474,500.0,1.0,500,95.8540226444,95.8540226444,95.8540226444,5.43914e-20,87.8212,100,500.0,19.8194,0.00333333,1.0,0.00333333,0.00333333,,364.289756774,1.0,364.289756774
1.0,0.5,95.6424,2,400.0,500.0,1.0,500,93.8317955911,93.8317955911,93.8317955911,5.4346e-20,88.3463,100,500.0,19.5591,0.0025,1.0,0.0025,0.0025,,350.945172274,1.0,350.945172274
1.04881,0.5,97.3476,1,366.011021698,500.0,0.0386069,500,96.7920235077,96.7920235077,96.7920235077,1.46725e-06,89.9685,100,391.044882154,23.3674,0.015456,8.10525,0.002,7.36202e-05,0.403497,375.393117231,1.27863,375.393117231
1.0,0.5,92.0472,2,100.0,500.0,1.0,500,92.0471908305,92.0471908305,92.0471908305,3.50449e-18,79.4883,100,500.0,18.5211,0.01,1.0,0.01,0.01,,346.494568157,1.0,346.494568157
1.0,0.5,94.0891,2,200.000000102,500.0,1.0,500,96.1310527881,96.1310527881,96.1310527881,2.1793e-19,83.9114,100,500.0,19.2443,0.005,1.0,0.005,0.005,,393.247502746,1.0,393.247502746
1.0,0.5,95.4716,2,299.999969474,500.0,1.0,500,98.2365348124,98.2365348124,98.2365348124,5.43914e-20,87.1615,100,500.0,19.6773,0.00333333,1.0,0.00333333,0.00333333,,413.570073881,1.0,413.570073881
1.0,0.5,94.3024,2,400.0,500.0,1.0,500,90.7949768555,90.7949768555,90.7949768555,5.4346e-20,87.1057,100,500.0,20.2648,0.0025,1.0,0.0025,0.0025,,469.361750786,1.0,469.361750786
0.991744,0.5,95.3619,1,428.968421477,500.0,0.0305534,500,93.2267075474,93.2267075474,93.2267075474,6.63674e-07,88.3302,100,419.00096591,22.8674,0.0060476,2.99883,0.002,6.16154e-05,0.16319,412.00693586,1.19331,412.00693586
1.0,0.5,94.3693,2,100.0,500.0,1.0,500,94.3692762301,94.3692762301,94.3692762301,3.50449e-18,81.2369,100,500.0,18.7807,0.01,1.0,0.01,0.01,,356.277391208,1.0,356.277391208
1.0,0.5,94.4832,2,200.000000102,500.0,1.0,500,94.5971439654,94.5971439654,94.5971439654,2.1793e-19,83.8354,100,500.0,19.7691,0.005,1.0,0.005,0.005,,433.222715674,1.0,433.222715674
1.0,0.5,96.3434,2,299.999969474,500.0,1.0,500,100.063769826,100.063769826,100.063769826,5.43914e-20,87.6495,100,500.0,20.1091,0.00333333,1.0,0.00333333,0.00333333,,414.889044911,1.0,414.889044911
1.0,0.5,95.5146,2,400.0,500.0,1.0,500,93.0281138521,93.0281138521,93.0281138521,5.4346e-20,87.9855,100,500.0,19.7793,0.0025,1.0,0.0025,0.0025,,346.973941134,1.0,346.973941134
0.973566,0.5,97.7622,1,339.81512326,500.0,0.000557064,500,94.7863134331,94.7863134331,94.7863134331,1.88933e-06,89.6779,100,346.943323297,25.3997,0.00614031,2.989,0.002,1.14438e-06,0.447692,426.065970766,1.44116,426.065970766
1.0,0.5,95.6015,2,100.0,500.0,1.0,500,95.6015100856,95.6015100856,95.6015100856,3.50449e-18,81.1609,100,500.0,19.6643,0.01,1.0,0.01,0.01,,390.588843688,1.0,390.588843688
1.0,0.5,95.757,2,200.000000102,500.0,1.0,500,95.9124247373,95.9124247373,95.9124247373,2.1793e-19,83.6758,100,500.0,19.8066,0.005,1.0,0.005,0.005,,401.892827198,1.0,401.892827198
1.0,0.5,96.1142,2,299.999969474,500.0,1.0,500,96.8287862244,96.8287862244,96.8287862244,5.43914e-20,86.25,100,500.0,19.7976,0.00333333,1.0,0.00333333,0.00333333,,394.401954162,1.0,394.401954162
1.0,0.5,96.1906,2,400.0,500.0,1.0,500,96.4198320736,96.4198320736,96.4198320736,5.4346e-20,87.6479,100,500.0,19.5984,0.0025,1.0,0.0025,0.0025,,364.127482661,1.0,364.127482661
0.987295,0.5,98.148,1,374.289824817,500.0,0.000950667,500,95.4165525674,95.4165525674,95.4165525674,1.34614e-06,89.3322,100,375.605366773,22.4751,0.00444871,2.19609,0.002,1.9258e-06,0.328038,361.017423482,1.33118,361.017423482
1.0,0.5,94.599,2,100.0,500.0,1.0,500,94.5989958034,94.5989958034,94.5989958034,3.50449e-18,82.1333,100,500.0,18.353,0.01,1.0,0.01,0.01,,340.236582582,1.0,340.236582582
1.0,0.5,95.1745,2,200.000000102,500.0,1.0,500,95.7499204895,95.7499204895,95.7499204895,2.1793e-19,84.9713,100,500.0,18.628,0.005,1.0,0.005,0.005,,360.112835214,1.0,360.112835214
1.0,0.5,95.6325,2,299.999969474,500.0,1.0,500,96.5485291124,96.5485291124,96.5485291124,5.43914e-20,87.3016,100,500.0,19.1317,0.00333333,1.0,0.00333333,0.00333333,,406.864493982,1.0,406.864493982
1.0,0.5,95.8866,2,400.0,500.0,1.0,500,96.6489202199,96.6489202199,96.6489202199,5.4346e-20,88.6719,100,500.0,19.4257,0.0025,1.0,0.0025,0.0025,,414.735137816,1.0,414.735137816
1.01038,0.5,97.5452,1,358.02402483,500.0,0.00888634,500,94.8364972434,94.8364972434,94.8364972434,1.58939e-06,89.9042,100,356.61853544,22.9189,0.00991387,5.00841,0.002,1.759e-05,0.405643,328.318745669,1.40206,328.318745669
1.0,0.5,99.1765,2,100.0,500.0,1.0,500,99.176467294,99.176467294,99.176467294,3.50449e-18,84.5564,100,500.0,19.6895,0.01,1.0,0.01,0.01,,391.591950398,1.0,391.591950398
1.0,0.5,99.5771,2,200.000000102,500.0,1.0,500,99.9777595744,99.9777595744,99.9777595744,2.1793e-19,87.6524,100,500.0,19.7065,0.005,1.0,0.005,0.005,,392.62057462,1.0,392.62057462
1.0,0.5,98.3275,2,299.999969474,500.0,1.0,500,95.8281561269,95.8281561269,95.8281561269,5.43914e-20,88.591,100,500.0,19.4509,0.00333333,1.0,0.00333333,0.00333333,,352.476475246,1.0,352.476475246
1.0,0.5,97.4948,2,400.0,500.0,1.0,500,94.9969344085,94.9969344085,94.9969344085,5.4346e-20,89.0628,100,500.0,19.0558,0.0025,1.0,0.0025,0.0025,,312.290980739,1.0,312.290980739
1.02432,0.5,97.8884,1,460.180727567,500.0,0.33711,500,96.3471434153,96.3471434153,96.3471434153,3.46813e-07,90.0403,100,461.737007102,19.7691,0.00411786,2.109,0.002,0.000658212,0.0909718,338.762012457,1.08287,338.762012457
1.0,0.5,96.8106,2,100.0,500.0,1.0,500,96.8105547645,96.8105547645,96.8105547645,3.50449e-18,84.1309,100,500.0,17.8314,0.01,1.0,0.01,0.01,,321.17179375,1.0,321.17179375
1.0,0.5,97.7608,2,200.000000102,500.0,1.0,500,98.711099609,98.711099609,98.711099609,2.1793e-19,87.4787,100,500.0,19.0582,0.005,1.0,0.005,0.005,,410.771248656,1.0,410.771248656
1.0,0.5,97.0987,2,299.999969474,500.0,1.0,500,95.7743894039,95.7743894039,95.7743894039,5.43914e-20,88.7034,100,500.0,18.6046,0.00333333,1.0,0.00333333,0.00333333,,312.453044955,1.0,312.453044955
1.0,0.5,97.7059,2,400.0,500.0,1.0,500,99.5277394776,99.5277394776,99.5277394776,5.4346e-20,90.4354,100,500.0,18.4762,0.0025,1.0,0.0025,0.0025,,325.924726764,1.0,325.924726764
0.995433,0.5,97.4533,1,454.959809464,500.0,0.215989,500,93.2041717493,93.2041717493,93.2041717493,3.96786e-07,90.5893,100,448.788722074,19.2333,0.00461758,2.29824,0.002,0.00043396,0.0982925,347.139750635,1.11411,347.139750635
1.0,0.5,99.6004,2,100.0,500.0,1.0,500,99.6003631829,99.6003631829,99.6003631829,3.50449e-18,85.2028,100,500.0,19.4909,0.01,1.0,0.01,0.01,,383.733066467,1.0,383.733066467
1.0,0.5,98.7843,2,200.000000102,500.0,1.0,500,97.9681484196,97.9681484196,97.9681484196,2.1793e-19,88.6036,100,500.0,19.7624,0.005,1.0,0.005,0.005,,403.916903112,1.0,403.916903112
1.0,0.5,98.5578,2,299.999969474,500.0,1.0,500,98.1048968315,98.1048968315,98.1048968315,5.43914e-20,90.2453,100,500.0,19.7242,0.00333333,1.0,0.00333333,0.00333333,,389.61861181,1.0,389.61861181
1.0,0.5,98.1007,2,400.0,500.0,1.0,500,96.7295693469,96.7295693469,96.7295693469,5.4346e-20,90.886,100,500.0,19.7643,0.0025,1.0,0.0025,0.0025,,396.837018895,1.0,396.837018895
0.996615,0.5,99.1399,1,389.270034831,500.0,0.0151393,500,96.1616029956,96.1616029956,96.1616029956,1.1401e-06,91.7935,100,385.799771002,22.3611,0.00445459,2.21976,0.002,3.03814e-05,0.2831,393.625380982,1.29601,393.625380982
1.0,0.5,97.9494,2,100.0,500.0,1.0,500,97.9493862137,97.9493862137,97.9493862137,3.50449e-18,82.6445,100,500.0,21.9929,0.01,1.0,0.01,0.01,,488.574440577,1.0,488.574440577
1.0,0.5,96.6911,2,200.000000102,500.0,1.0,500,95.4327692276,95.4327692276,95.4327692276,2.1793e-19,85.8689,100,500.0,21.2722,0.005,1.0,0.005,0.005,,422.383792469,1.0,422.383792469
1.0,0.5,97.6788,2,299.999969474,500.0,1.0,500,99.6542893288,99.6542893288,99.6542893288,5.43914e-20,88.8425,100,500.0,20.6865,0.00333333,1.0,0.00333333,0.00333333,,376.694416335,1.0,376.694416335
