AvgRet,MaxNormIw,EpsThisIter,J,Bound,ESSClassic,IterType,VanillaAvgRet,MinNormIw,VarDiscRet,VarNormIw,MinVanillaIw,VarJ,VarRet,AvgDiscRet,VarVanillaIw,MaxVanillaIw,BatchSize,ESSRenyi,AvgEpLen,AvgNormIw,eRenyi2,Delta,AvgVanillaIw
-55.0554525743,0.01,100,-55.0555,-64.8099,100.0,2,-55.0554525743,0.01,5934.89870658,3.50449e-18,1.0,76.6521,5934.89870658,-55.0554525743,,1.0,500,500.0,197.37,0.01,1.0,0.6,1.0
-51.660903084,0.005,100,-53.3582,-60.3834,200.000000102,2,-51.660903084,0.005,6228.73550772,2.1793e-19,1.0,77.6137,6228.73550772,-51.660903084,,1.0,500,500.0,209.67,0.005,1.0,0.6,1.0
-63.8080547071,0.00333333,100,-56.8415,-62.5776,299.999969474,2,-63.8080547071,0.00333333,5447.10218805,5.43914e-20,1.0,76.405,5447.10218805,-63.8080547071,,1.0,500,500.0,178.19,0.00333333,1.0,0.6,1.0
-62.6923520306,0.0025,100,-58.3042,-63.2718,400.0,2,-62.6923520306,0.0025,5221.55983503,5.4346e-20,1.0,75.3462,5221.55983503,-62.6923520306,,1.0,500,500.0,188.52,0.0025,1.0,0.6,1.0
-75.8841125114,0.399556,100,5.34482,0.90167,5.9538413624,1,-75.8841125114,4.26e-13,4189.27140316,0.000332583,2.93135e-10,529.338,4189.27140316,-75.8841125114,157.476,274.939,500,499.999105932,139.04,0.002,1.0,0.6,1.37622
-50.9150433078,0.01,100,-50.915,-60.9777,100.0,2,-50.9150433078,0.01,6197.54924125,3.50449e-18,1.0,78.3299,6197.54924125,-50.9150433078,,1.0,500,500.0,205.11,0.01,1.0,0.6,1.0
-48.7311473797,0.005,100,-49.8231,-56.9385,200.000000102,2,-48.7311473797,0.005,6115.45843053,2.1793e-19,1.0,78.0777,6115.45843053,-48.7311473797,,1.0,500,500.0,216.12,0.005,1.0,0.6,1.0
-45.5522654543,0.00333333,100,-48.3995,-54.2236,299.999969474,2,-45.5522654543,0.00333333,6364.40227011,5.43914e-20,1.0,78.5391,6364.40227011,-45.5522654543,,1.0,500,500.0,217.86,0.00333333,1.0,0.6,1.0
-60.8157793659,0.0025,100,-51.5036,-56.5474,400.0,2,-60.8157793659,0.0025,5127.87335016,5.4346e-20,1.0,76.9698,5127.87335016,-60.8157793659,,1.0,500,500.0,178.34,0.0025,1.0,0.6,1.0
-43.7037688232,0.454571,100,23.3223,-15.4505,4.15616066114,1,-43.7037688232,,6768.09102969,0.00047817,,556.82,6768.09102969,-43.7037688232,66.9138,170.047,500,6.76914864652,225.95,0.002,73.8645,0.6,0.748164
-43.8212940918,0.01,100,-43.8213,-53.6342,100.0,2,-43.8212940918,0.01,6493.91687439,3.50449e-18,1.0,80.1809,6493.91687439,-43.8212940918,,1.0,500,500.0,229.24,0.01,1.0,0.6,1.0
-45.8447716822,0.005,100,-44.833,-51.8323,200.000000102,2,-45.8447716822,0.005,6506.81694355,2.1793e-19,1.0,80.2271,6506.81694355,-45.8447716822,,1.0,500,500.0,219.72,0.005,1.0,0.6,1.0
-48.3608415742,0.00333333,100,-46.009,-51.8248,299.999969474,2,-48.3608415742,0.00333333,6318.64536545,5.43914e-20,1.0,79.8677,6318.64536545,-48.3608415742,,1.0,500,500.0,222.58,0.00333333,1.0,0.6,1.0
-59.4590593446,0.0025,100,-49.3715,-54.4082,400.0,2,-59.4590593446,0.0025,5313.86040408,5.4346e-20,1.0,78.315,5313.86040408,-59.4590593446,,1.0,500,500.0,185.03,0.0025,1.0,0.6,1.0
-54.2220843424,0.00304688,100,-49.247,-53.8163,485.009664764,1,-54.2220843424,0.000864513,5935.59835233,1.23876e-07,0.429739,80.1525,5935.59835233,-54.2220843424,0.0306093,1.51457,500,486.03103884,198.6,0.002,1.02874,0.6,0.994175
-52.3283483071,0.01,100,-52.3284,-62.6944,100.0,2,-52.3283483071,0.01,5803.22380072,3.50449e-18,1.0,75.797,5803.22380072,-52.3283483071,,1.0,500,500.0,213.89,0.01,1.0,0.6,1.0
-61.9750904551,0.005,100,-57.1517,-64.4816,200.000000102,2,-61.9750904551,0.005,5479.12349293,2.1793e-19,1.0,74.8868,5479.12349293,-61.9750904551,,1.0,500,500.0,178.28,0.005,1.0,0.6,1.0
-64.2941963559,0.00333333,100,-59.5325,-65.5174,299.999969474,2,-64.2941963559,0.00333333,5183.3177178,5.43914e-20,1.0,73.8953,5183.3177178,-64.2941963559,,1.0,500,500.0,173.41,0.00333333,1.0,0.6,1.0
-52.2283561478,0.0025,100,-57.7065,-62.8895,400.0,2,-52.2283561478,0.0025,6006.44720692,5.4346e-20,1.0,74.7796,6006.44720692,-52.2283561478,,1.0,500,500.0,206.31,0.0025,1.0,0.6,1.0
-59.8240621511,0.00200001,100,-58.13,-62.7659,500.000067678,1,-59.8240621511,0.00199999,5625.04635522,4.3015e-18,0.999995,74.7534,5625.04635522,-59.8240621511,1.09643e-12,1.00001,500,500.0,185.47,0.002,1.0,0.6,1.0
-35.1628271544,0.01,100,-35.1628,-44.7461,100.0,2,-35.1628271544,0.01,6437.45541193,3.50449e-18,1.0,79.8316,6437.45541193,-35.1628271544,,1.0,500,500.0,251.28,0.01,1.0,0.6,1.0
-48.8973554463,0.005,100,-42.0301,-48.8196,200.000000102,2,-48.8973554463,0.005,6121.46753127,2.1793e-19,1.0,79.1443,6121.46753127,-48.8973554463,,1.0,500,500.0,214.93,0.005,1.0,0.6,1.0
-53.76903503,0.00333333,100,-45.9431,-51.824,299.999969474,2,-53.76903503,0.00333333,5987.28132182,5.43914e-20,1.0,78.6277,5987.28132182,-53.76903503,,1.0,500,500.0,201.97,0.00333333,1.0,0.6,1.0
-64.6448492194,0.0025,100,-50.6185,-55.7116,400.0,2,-64.6448492194,0.0025,5055.96453202,5.4346e-20,1.0,77.16,5055.96453202,-64.6448492194,,1.0,500,500.0,176.06,0.0025,1.0,0.6,1.0
-46.635742409,0.00200006,100,-49.8219,-54.3773,499.999652939,1,-46.635742409,0.00199998,6403.10516386,3.63062e-17,0.999989,77.6742,6403.10516386,-46.635742409,9.08381e-12,1.00003,500,499.996185332,222.92,0.002,1.00001,0.6,1.0
-48.1516744424,0.01,100,-48.1517,-58.0525,100.0,2,-48.1516744424,0.01,6422.26785942,3.50449e-18,1.0,79.7374,6422.26785942,-48.1516744424,,1.0,500,500.0,216.59,0.01,1.0,0.6,1.0
-53.9777779548,0.005,100,-51.0647,-58.0656,200.000000102,2,-53.9777779548,0.005,5794.70121181,2.1793e-19,1.0,77.8196,5794.70121181,-53.9777779548,,1.0,500,500.0,206.95,0.005,1.0,0.6,1.0
-32.9797131546,0.00333333,100,-45.0364,-50.7526,299.999969474,2,-32.9797131546,0.00333333,7005.46393379,5.43914e-20,1.0,80.1358,7005.46393379,-32.9797131546,,1.0,500,500.0,257.21,0.00333333,1.0,0.6,1.0
-49.046406458,0.0025,100,-46.0389,-51.03,400.0,2,-49.046406458,0.0025,6169.18746963,5.4346e-20,1.0,79.663,6169.18746963,-49.046406458,,1.0,500,500.0,215.42,0.0025,1.0,0.6,1.0
-64.3620144869,0.00200003,100,-49.7035,-54.1677,500.000165484,1,-64.3620144869,0.00199997,5155.08689414,3.99193e-17,0.999988,78.4308,5155.08689414,-64.3620144869,9.97209e-12,1.00002,500,500.0,170.3,0.002,1.0,0.6,1.0
-54.9771010862,0.01,100,-54.9771,-64.8189,100.0,2,-54.9771010862,0.01,6039.363585,3.50449e-18,1.0,77.3238,6039.363585,-54.9771010862,,1.0,500,500.0,202.4,0.01,1.0,0.6,1.0
-65.6740658496,0.005,100,-60.3256,-67.2848,200.000000102,2,-65.6740658496,0.005,4921.05211016,2.1793e-19,1.0,73.8513,4921.05211016,-65.6740658496,,1.0,500,500.0,175.6,0.005,1.0,0.6,1.0
-43.9805575023,0.00333333,100,-54.8772,-60.5594,299.999969474,2,-43.9805575023,0.00333333,6454.49663073,5.43914e-20,1.0,76.3241,6454.49663073,-43.9805575023,,1.0,500,500.0,220.94,0.00333333,1.0,0.6,1.0
-49.4036694503,0.0025,100,-53.5088,-58.4298,400.0,2,-49.4036694503,0.0025,6037.44851306,5.4346e-20,1.0,76.6088,6037.44851306,-49.4036694503,,1.0,500,500.0,208.54,0.0025,1.0,0.6,1.0
-51.4557924939,0.00200002,100,-53.0982,-57.4996,500.000518438,1,-51.4557924939,0.00199995,6042.06053341,7.06497e-17,0.999977,76.7602,6042.06053341,-51.4557924939,1.76522e-11,1.00001,500,500.0,200.02,0.002,1.0,0.6,1.0
-47.7381454845,0.01,100,-47.7381,-57.5823,100.0,2,-47.7381454845,0.01,6214.23035105,3.50449e-18,1.0,78.4352,6214.23035105,-47.7381454845,,1.0,500,500.0,214.45,0.01,1.0,0.6,1.0
-50.3431216476,0.005,100,-49.0406,-56.1835,200.000000102,2,-50.3431216476,0.005,6260.56516106,2.1793e-19,1.0,78.5921,6260.56516106,-50.3431216476,,1.0,500,500.0,208.67,0.005,1.0,0.6,1.0
-56.1627991133,0.00333333,100,-51.4147,-57.2468,299.999969474,2,-56.1627991133,0.00333333,5595.85294686,5.43914e-20,1.0,77.3028,5595.85294686,-56.1627991133,,1.0,500,500.0,188.42,0.00333333,1.0,0.6,1.0
-56.7401188196,0.0025,100,-52.746,-57.7968,400.0,2,-56.7401188196,0.0025,5809.39301677,5.4346e-20,1.0,76.9736,5809.39301677,-56.7401188196,,1.0,500,500.0,194.9,0.0025,1.0,0.6,1.0
-50.0622286172,0.002,100,-52.2093,-56.7268,500.000006643,1,-50.0622286172,0.002,6052.71198318,5.43187e-20,1.0,77.0684,6052.71198318,-50.0622286172,,1.0,500,500.0,209.18,0.002,1.0,0.6,1.0
-58.8818949696,0.01,100,-58.8819,-69.1063,100.0,2,-58.8818949696,0.01,5666.00090171,3.50449e-18,1.0,74.8955,5666.00090171,-58.8818949696,,1.0,500,500.0,193.44,0.01,1.0,0.6,1.0
-44.4308402925,0.005,100,-51.6564,-58.8861,200.000000102,2,-44.4308402925,0.005,6530.03051675,2.1793e-19,1.0,78.0336,6530.03051675,-44.4308402925,,1.0,500,500.0,222.87,0.005,1.0,0.6,1.0
-44.9822903701,0.00333333,100,-49.4317,-55.3347,299.999969474,2,-44.9822903701,0.00333333,6179.96448208,5.43914e-20,1.0,78.1587,6179.96448208,-44.9822903701,,1.0,500,500.0,221.06,0.00333333,1.0,0.6,1.0
-45.1533042433,0.0025,100,-48.3621,-53.4743,400.0,2,-45.1533042433,0.0025,6189.38769463,5.4346e-20,1.0,78.2106,6189.38769463,-45.1533042433,,1.0,500,500.0,221.83,0.0025,1.0,0.6,1.0
-34.8398745533,0.002,100,-45.6576,-50.2301,500.000006643,1,-34.8398745533,0.002,6395.79895722,5.43187e-20,1.0,78.6711,6395.79895722,-34.8398745533,,1.0,500,500.0,255.17,0.002,1.0,0.6,1.0
-52.2611629982,0.01,100,-52.2612,-62.0372,100.0,2,-52.2611629982,0.01,6057.21434663,3.50449e-18,1.0,77.438,6057.21434663,-52.2611629982,,1.0,500,500.0,207.42,0.01,1.0,0.6,1.0
-58.4688598809,0.005,100,-55.365,-62.4499,200.000000102,2,-58.4688598809,0.005,5591.02052237,2.1793e-19,1.0,75.9968,5591.02052237,-58.4688598809,,1.0,500,500.0,184.26,0.005,1.0,0.6,1.0
-62.4629140127,0.00333333,100,-57.731,-63.5935,299.999969474,2,-62.4629140127,0.00333333,5335.01880316,5.43914e-20,1.0,74.9806,5335.01880316,-62.4629140127,,1.0,500,500.0,178.61,0.00333333,1.0,0.6,1.0
-47.2629069224,0.0025,100,-55.114,-60.1911,400.0,2,-47.2629069224,0.0025,6179.71647002,5.4346e-20,1.0,75.9381,6179.71647002,-47.2629069224,,1.0,500,500.0,219.25,0.0025,1.0,0.6,1.0
-57.0658578621,0.002,100,-55.5043,-60.0455,500.000006643,1,-57.0658578621,0.002,5518.46748549,5.43187e-20,1.0,75.5417,5518.46748549,-57.0658578621,,1.0,500,500.0,191.03,0.002,1.0,0.6,1.0
-55.6145127118,0.01,100,-55.6145,-65.3931,100.0,2,-55.6145127118,0.01,5771.879106,3.50449e-18,1.0,75.5921,5771.879106,-55.6145127118,,1.0,500,500.0,193.95,0.01,1.0,0.6,1.0
-50.1638594324,0.005,100,-52.8892,-59.8037,200.000000102,2,-50.1638594324,0.005,6206.43255266,2.1793e-19,1.0,77.0499,6206.43255266,-50.1638594324,,1.0,500,500.0,216.1,0.005,1.0,0.6,1.0
-49.4622276844,0.00333333,100,-51.7469,-57.4309,299.999969474,2,-49.4622276844,0.00333333,6322.60317019,5.43914e-20,1.0,77.7616,6322.60317019,-49.4622276844,,1.0,500,500.0,208.95,0.00333333,1.0,0.6,1.0
-51.4775730845,0.0025,100,-51.6795,-56.7984,400.0,2,-51.4775730845,0.0025,6455.33894774,5.4346e-20,1.0,78.3126,6455.33894774,-51.4775730845,,1.0,500,500.0,206.79,0.0025,1.0,0.6,1.0
-48.1613618783,0.002,100,-50.9759,-55.5543,500.000006643,1,-48.1613618783,0.002,6021.41188913,5.43187e-20,1.0,78.1057,6021.41188913,-48.1613618783,,1.0,500,500.0,210.2,0.002,1.0,0.6,1.0
-60.791617647,0.01,100,-60.7916,-70.812,100.0,2,-60.791617647,0.01,5493.78190691,3.50449e-18,1.0,73.7485,5493.78190691,-60.791617647,,1.0,500,500.0,182.41,0.01,1.0,0.6,1.0
-55.1663990531,0.005,100,-57.979,-65.12,200.000000102,2,-55.1663990531,0.005,5843.12581026,2.1793e-19,1.0,74.9645,5843.12581026,-55.1663990531,,1.0,500,500.0,196.88,0.005,1.0,0.6,1.0
-52.6074843815,0.00333333,100,-56.1885,-62.0191,299.999969474,2,-52.6074843815,0.00333333,5800.44767405,5.43914e-20,1.0,75.2796,5800.44767405,-52.6074843815,,1.0,500,500.0,193.45,0.00333333,1.0,0.6,1.0
-51.28816486,0.0025,100,-54.9634,-60.0129,400.0,2,-51.28816486,0.0025,5897.84609714,5.4346e-20,1.0,75.5942,5897.84609714,-51.28816486,,1.0,500,500.0,209.05,0.0025,1.0,0.6,1.0
-69.7336166759,0.00200006,100,-57.9174,-62.4338,500.000067678,1,-69.7336166759,0.00199997,4824.49532424,8.14702e-17,0.999983,74.5771,4824.49532424,-69.7336166759,2.03555e-11,1.00003,500,500.0,156.17,0.002,1.0,0.6,1.0
-51.7317210176,0.01,100,-51.7317,-61.7192,100.0,2,-51.7317210176,0.01,5923.50576719,3.50449e-18,1.0,76.5785,5923.50576719,-51.7317210176,,1.0,500,500.0,213.66,0.01,1.0,0.6,1.0
-63.2546582231,0.005,100,-57.4932,-64.5554,200.000000102,2,-63.2546582231,0.005,5356.89593124,2.1793e-19,1.0,74.9466,5356.89593124,-63.2546582231,,1.0,500,500.0,178.16,0.005,1.0,0.6,1.0
-48.3078919135,0.00333333,100,-54.4314,-60.1977,299.999969474,2,-48.3078919135,0.00333333,6205.15282705,5.43914e-20,1.0,76.2307,6205.15282705,-48.3078919135,,1.0,500,500.0,214.56,0.00333333,1.0,0.6,1.0
-58.3886927439,0.0025,100,-55.4207,-60.4145,400.0,2,-58.3886927439,0.0025,5768.37959641,5.4346e-20,1.0,76.0851,5768.37959641,-58.3886927439,,1.0,500,500.0,185.66,0.0025,1.0,0.6,1.0
-32.4711302038,0.002,100,-50.8308,-55.2974,500.000006643,1,-32.4711302038,0.002,6923.71670816,5.43187e-20,1.0,78.0149,6923.71670816,-32.4711302038,,1.0,500,500.0,266.99,0.002,1.0,0.6,1.0
-64.8029115874,0.01,100,-64.8029,-74.5492,100.0,2,-64.8029115874,0.01,5233.84296499,3.50449e-18,1.0,71.9827,5233.84296499,-64.8029115874,,1.0,500,500.0,164.75,0.01,1.0,0.6,1.0
-46.3419682988,0.005,100,-55.5724,-62.7582,200.000000102,2,-46.3419682988,0.005,6130.75397401,2.1793e-19,1.0,75.569,6130.75397401,-46.3419682988,,1.0,500,500.0,227.69,0.005,1.0,0.6,1.0
-56.2598974479,0.00333333,100,-55.8016,-61.6688,299.999969474,2,-56.2598974479,0.00333333,5720.04943997,5.43914e-20,1.0,75.4642,5720.04943997,-56.2598974479,,1.0,500,500.0,190.4,0.00333333,1.0,0.6,1.0
-52.2703577809,0.0025,100,-54.9188,-59.9999,400.0,2,-52.2703577809,0.0025,5807.65349659,5.4346e-20,1.0,75.5702,5807.65349659,-52.2703577809,,1.0,500,500.0,195.56,0.0025,1.0,0.6,1.0
-52.6888873377,0.002,100,-54.4728,-59.0175,500.000006643,1,-52.6888873377,0.002,6156.38438498,5.43187e-20,1.0,76.0819,6156.38438498,-52.6888873377,,1.0,500,500.0,193.23,0.002,1.0,0.6,1.0
-59.3830573184,0.01,100,-59.3831,-69.4234,100.0,2,-59.3830573184,0.01,5520.63859161,3.50449e-18,1.0,73.9286,5520.63859161,-59.3830573184,,1.0,500,500.0,190.59,0.01,1.0,0.6,1.0
-53.7487996118,0.005,100,-56.5659,-63.6656,200.000000102,2,-53.7487996118,0.005,6049.50237048,2.1793e-19,1.0,75.7308,6049.50237048,-53.7487996118,,1.0,500,500.0,201.83,0.005,1.0,0.6,1.0
-60.0254939972,0.00333333,100,-57.7191,-63.5159,299.999969474,2,-60.0254939972,0.00333333,5722.68489925,5.43914e-20,1.0,75.5949,5722.68489925,-60.0254939972,,1.0,500,500.0,186.43,0.00333333,1.0,0.6,1.0
-55.4800731522,0.0025,100,-57.1594,-62.1796,400.0,2,-55.4800731522,0.0025,5903.61115353,5.4346e-20,1.0,75.8157,5903.61115353,-55.4800731522,,1.0,500,500.0,192.71,0.0025,1.0,0.6,1.0
-46.9466802994,0.002,100,-55.1168,-59.607,500.000006643,1,-46.9466802994,0.002,6225.10591521,5.43187e-20,1.0,76.4701,6225.10591521,-46.9466802994,,1.0,500,500.0,211.5,0.002,1.0,0.6,1.0
-50.3876401677,0.01,100,-50.3876,-60.416,100.0,2,-50.3876401677,0.01,6142.38688248,3.50449e-18,1.0,77.9805,6142.38688248,-50.3876401677,,1.0,500,500.0,212.25,0.01,1.0,0.6,1.0
-48.5527732694,0.005,100,-49.4702,-56.5613,200.000000102,2,-48.5527732694,0.005,6280.23361028,2.1793e-19,1.0,78.4222,6280.23361028,-48.5527732694,,1.0,500,500.0,221.19,0.005,1.0,0.6,1.0
-52.3253777776,0.00333333,100,-50.4219,-56.2118,299.999969474,2,-52.3253777776,0.00333333,5943.40064268,5.43914e-20,1.0,77.8663,5943.40064268,-52.3253777776,,1.0,500,500.0,211.78,0.00333333,1.0,0.6,1.0
-59.3060170967,0.0025,100,-52.643,-57.6571,400.0,2,-59.3060170967,0.0025,5446.92033634,5.4346e-20,1.0,76.8784,5446.92033634,-59.3060170967,,1.0,500,500.0,189.07,0.0025,1.0,0.6,1.0
-53.6437095803,0.002,100,-52.8431,-57.3279,500.000006643,1,-53.6437095803,0.002,5825.13742028,5.43187e-20,1.0,76.6927,5825.13742028,-53.6437095803,,1.0,500,500.0,198.24,0.002,1.0,0.6,1.0
-57.2486532267,0.01,100,-57.2487,-67.0466,100.0,2,-57.2486532267,0.01,5845.91989397,3.50449e-18,1.0,76.0754,5845.91989397,-57.2486532267,,1.0,500,500.0,192.08,0.01,1.0,0.6,1.0
-53.7664784006,0.005,100,-55.5076,-62.7289,200.000000102,2,-53.7664784006,0.005,6018.78726548,2.1793e-19,1.0,76.6555,6018.78726548,-53.7664784006,,1.0,500,500.0,200.77,0.005,1.0,0.6,1.0
-57.2042243303,0.00333333,100,-56.0731,-61.9693,299.999969474,2,-57.2042243303,0.00333333,5720.4089656,5.43914e-20,1.0,76.1955,5720.4089656,-57.2042243303,,1.0,500,500.0,192.44,0.00333333,1.0,0.6,1.0
-51.3300455231,0.0025,100,-54.8874,-59.9936,400.0,2,-51.3300455231,0.0025,6135.69843564,5.4346e-20,1.0,76.6623,6135.69843564,-51.3300455231,,1.0,500,500.0,210.92,0.0025,1.0,0.6,1.0
-40.8030765778,0.002,100,-52.0705,-56.6377,500.000006643,1,-40.8030765778,0.002,6556.481537,5.43187e-20,1.0,77.6635,6556.481537,-40.8030765778,,1.0,500,500.0,231.98,0.002,1.0,0.6,1.0
-63.7773806133,0.01,100,-63.7774,-73.5188,100.0,2,-63.7773806133,0.01,5144.00810296,3.50449e-18,1.0,71.3622,5144.00810296,-63.7773806133,,1.0,500,500.0,172.17,0.01,1.0,0.6,1.0
-58.1992875834,0.005,100,-60.9883,-67.8765,200.000000102,2,-58.1992875834,0.005,5456.52243021,2.1793e-19,1.0,72.4917,5456.52243021,-58.1992875834,,1.0,500,500.0,194.11,0.005,1.0,0.6,1.0
-43.597010213,0.00333333,100,-55.1912,-60.9244,299.999969474,2,-43.597010213,0.00333333,6416.56315969,5.43914e-20,1.0,75.4191,6416.56315969,-43.597010213,,1.0,500,500.0,226.71,0.00333333,1.0,0.6,1.0
-35.7601301266,0.0025,100,-50.3335,-55.3575,400.0,2,-35.7601301266,0.0025,6776.21260214,5.4346e-20,1.0,77.5496,6776.21260214,-35.7601301266,,1.0,500,500.0,244.47,0.0025,1.0,0.6,1.0
-56.0301670049,0.002,100,-51.4728,-56.0744,500.000006643,1,-56.0301670049,0.002,5867.85806055,5.43187e-20,1.0,77.3187,5867.85806055,-56.0301670049,,1.0,500,500.0,200.15,0.002,1.0,0.6,1.0
-45.0068433397,0.01,100,-45.0068,-55.1009,100.0,2,-45.0068433397,0.01,6498.89152621,3.50449e-18,1.0,80.2116,6498.89152621,-45.0068433397,,1.0,500,500.0,219.18,0.01,1.0,0.6,1.0
-51.9966703178,0.005,100,-48.5018,-55.6393,200.000000102,2,-51.9966703178,0.005,5927.98296464,2.1793e-19,1.0,78.5081,5927.98296464,-51.9966703178,,1.0,500,500.0,203.99,0.005,1.0,0.6,1.0
-66.7374597219,0.00333333,100,-54.5803,-60.4081,299.999969474,2,-66.7374597219,0.00333333,4944.89263384,5.43914e-20,1.0,76.2543,4944.89263384,-66.7374597219,,1.0,500,500.0,165.72,0.00333333,1.0,0.6,1.0
-48.5422683682,0.0025,100,-53.0708,-58.1178,400.0,2,-48.5422683682,0.0025,6466.32117408,5.4346e-20,1.0,77.2547,6466.32117408,-48.5422683682,,1.0,500,500.0,208.16,0.0025,1.0,0.6,1.0
-49.918776343,0.002,100,-52.4404,-56.9546,500.000006643,1,-49.918776343,0.002,5996.74276044,5.43187e-20,1.0,77.2242,5996.74276044,-49.918776343,,1.0,500,500.0,217.63,0.002,1.0,0.6,1.0
-44.2120023977,0.01,100,-44.212,-54.1206,100.0,2,-44.2120023977,0.01,6729.56088344,3.50449e-18,1.0,81.6227,6729.56088344,-44.2120023977,,1.0,500,500.0,232.64,0.01,1.0,0.6,1.0
-63.0169017655,0.005,100,-53.6144,-60.735,200.000000102,2,-63.0169017655,0.005,5085.05391046,2.1793e-19,1.0,77.0496,5085.05391046,-63.0169017655,,1.0,500,500.0,172.47,0.005,1.0,0.6,1.0
-45.7300812431,0.00333333,100,-50.9863,-56.8565,299.999969474,2,-45.7300812431,0.00333333,6242.93505946,5.43914e-20,1.0,77.6643,6242.93505946,-45.7300812431,,1.0,500,500.0,216.49,0.00333333,1.0,0.6,1.0
-58.419381046,0.0025,100,-52.8446,-57.9283,400.0,2,-58.419381046,0.0025,5588.16685683,5.4346e-20,1.0,76.9236,5588.16685683,-58.419381046,,1.0,500,500.0,191.37,0.0025,1.0,0.6,1.0
-60.1431566506,0.002,100,-54.3043,-58.8513,500.000006643,1,-60.1431566506,0.002,5503.05598691,5.43187e-20,1.0,76.367,5503.05598691,-60.1431566506,,1.0,500,500.0,184.17,0.002,1.0,0.6,1.0
-59.2828343024,0.01,100,-59.2828,-69.1919,100.0,2,-59.2828343024,0.01,5732.00670488,3.50449e-18,1.0,75.3305,5732.00670488,-59.2828343024,,1.0,500,500.0,186.89,0.01,1.0,0.6,1.0
-55.4100512057,0.005,100,-57.3464,-64.3532,200.000000102,2,-55.4100512057,0.005,5584.15648509,2.1793e-19,1.0,74.8682,5584.15648509,-55.4100512057,,1.0,500,500.0,194.52,0.005,1.0,0.6,1.0
-68.5421588322,0.00333333,100,-61.0784,-66.998,299.999969474,2,-68.5421588322,0.00333333,5114.69639635,5.43914e-20,1.0,73.8413,5114.69639635,-68.5421588322,,1.0,500,500.0,166.56,0.00333333,1.0,0.6,1.0
-53.8347324008,0.0025,100,-59.2674,-64.394,400.0,2,-53.8347324008,0.0025,5708.03412515,5.4346e-20,1.0,74.2427,5708.03412515,-53.8347324008,,1.0,500,500.0,199.54,0.0025,1.0,0.6,1.0
-45.5419761406,0.002,100,-56.5224,-61.1077,500.000006643,1,-45.5419761406,0.002,6314.83041237,5.43187e-20,1.0,75.4325,6314.83041237,-45.5419761406,,1.0,500,500.0,220.64,0.002,1.0,0.6,1.0
-54.2140339273,0.01,100,-54.214,-64.0926,100.0,2,-54.2140339273,0.01,6145.34485923,3.50449e-18,1.0,77.9993,6145.34485923,-54.2140339273,,1.0,500,500.0,199.53,0.01,1.0,0.6,1.0
-42.5285951677,0.005,100,-48.3713,-55.4192,200.000000102,2,-42.5285951677,0.005,6566.84230236,2.1793e-19,1.0,79.5404,6566.84230236,-42.5285951677,,1.0,500,500.0,234.15,0.005,1.0,0.6,1.0
-48.0365402991,0.00333333,100,-48.2597,-54.0143,299.999969474,2,-48.0365402991,0.00333333,6335.25842673,5.43914e-20,1.0,79.4257,6335.25842673,-48.0365402991,,1.0,500,500.0,214.79,0.00333333,1.0,0.6,1.0
-68.4078184872,0.0025,100,-53.2967,-58.2804,400.0,2,-68.4078184872,0.0025,4653.95798934,5.4346e-20,1.0,77.1965,4653.95798934,-68.4078184872,,1.0,500,500.0,164.75,0.0025,1.0,0.6,1.0
-39.1518142231,0.002,100,-50.4678,-54.9253,500.000006643,1,-39.1518142231,0.002,6555.08163515,5.43187e-20,1.0,78.0856,6555.08163515,-39.1518142231,,1.0,500,500.0,242.23,0.002,1.0,0.6,1.0
-58.5044867578,0.01,100,-58.5045,-68.5138,100.0,2,-58.5044867578,0.01,5559.41800723,3.50449e-18,1.0,74.1878,5559.41800723,-58.5044867578,,1.0,500,500.0,189.55,0.01,1.0,0.6,1.0
-61.4716575447,0.005,100,-59.9881,-67.2127,200.000000102,2,-61.4716575447,0.005,5420.19071798,2.1793e-19,1.0,73.7367,5420.19071798,-61.4716575447,,1.0,500,500.0,182.71,0.005,1.0,0.6,1.0
-49.0180931897,0.00333333,100,-56.3314,-62.2303,299.999969474,2,-49.0180931897,0.00333333,6203.94802344,5.43914e-20,1.0,75.4903,6203.94802344,-49.0180931897,,1.0,500,500.0,215.94,0.00333333,1.0,0.6,1.0
-53.6915699657,0.0025,100,-55.6714,-60.78,400.0,2,-53.6915699657,0.0025,5766.22902867,5.4346e-20,1.0,75.5151,5766.22902867,-53.6915699657,,1.0,500,500.0,208.63,0.0025,1.0,0.6,1.0
-66.1383526376,0.002,100,-57.7648,-62.3341,500.000006643,1,-66.1383526376,0.002,5154.42288253,5.43187e-20,1.0,74.834,5154.42288253,-66.1383526376,,1.0,500,500.0,175.43,0.002,1.0,0.6,1.0
-59.1897167159,0.01,100,-59.1897,-69.161,100.0,2,-59.1897167159,0.01,5684.10727682,3.50449e-18,1.0,75.0151,5684.10727682,-59.1897167159,,1.0,500,500.0,188.51,0.01,1.0,0.6,1.0
-47.1706034171,0.005,100,-53.1802,-60.2309,200.000000102,2,-47.1706034171,0.005,6302.11818588,2.1793e-19,1.0,77.2612,6302.11818588,-47.1706034171,,1.0,500,500.0,214.65,0.005,1.0,0.6,1.0
