TimestepsSoFar,EpThisIter,EpisodesSoFar,EpRewMean,EpLenMean,surrgain,meankl,Our_bound,TimeElapsed,Step_size,Max_ret,DiscEpRewMean,Avg_iw,entropy,Var_ret,optimgain,ev_tdlam_before,Var_iw,Avg_ret,Reny_4,Var_J,Max_iw,J_hat,entloss
4800000,100,9600,170.860032867,500.0,0.00939539,0.00735357,49.6032277731,4820.184798002243,1.0,62.84033966064453,60.5517293468,1.0,1.74254,2.8752248287200928,0.00939539,0.929510384798,0.6738790273666382,60.5517692565918,16.3538,1569.4541015625,32.78165054321289,61.488128662109375,
4850000,100,9700,167.630883368,500.0,0.00879928,0.00784682,44.2668990924,4870.02894115448,1.0,62.939205169677734,60.2110146751,1.0000001192092896,1.74834,3.844921350479126,0.00879928,0.93576310575,1.6087620258331299,60.2110481262207,2.80403,2946.629150390625,53.42314147949219,60.5517578125,
4900000,100,9800,167.877422595,500.0,0.0096093,0.00743879,48.6085578844,4916.976662874222,1.0,63.24177169799805,60.1645435366,0.9999999403953552,1.74288,3.8004343509674072,0.0096093,0.939317952842,0.8115625977516174,60.164581298828125,2.07263,1572.693603515625,18.899539947509766,60.50571823120117,
4950000,100,9900,169.578847279,500.0,0.012032,0.00886183,47.9912319646,4961.34214925766,1.0,63.15314483642578,60.3794978074,1.0,1.7373,3.464245080947876,0.012032,0.922673910856,1.6688019037246704,60.37953186035156,3.52462,1818.5084228515625,44.140377044677734,60.784423828125,
5000000,100,10000,167.798871058,500.0,0.0076251,0.00759757,50.4470659562,5007.55130314827,1.0,62.99671173095703,60.2282149833,0.9999999403953552,1.72073,6.029892444610596,0.0076251,0.922012217343,1.9203532934188843,60.22825241088867,4.25842,1414.685791015625,53.70439147949219,61.73075866699219,
5050000,100,10100,166.96296296,500.0,0.0099235,0.00825809,44.4136911382,5057.600794315338,1.0,63.635986328125,60.2117042658,1.0,1.71493,7.1565260887146,0.0099235,0.919543884695,1.0233266353607178,60.21173858642578,2.63149,3260.637451171875,27.470325469970703,61.544288635253906,
5100000,100,10200,168.994502828,500.0,0.00729496,0.00750545,49.4607395238,5106.480453014374,1.0,63.47459030151367,60.5347351962,0.9999999403953552,1.71227,4.88209342956543,0.00729496,0.924099333584,2.0599477291107178,60.53477478027344,17.1795,1722.395751953125,71.44693756103516,61.9112663269043,
5150000,100,10300,164.350044916,500.0,0.00953273,0.00772884,51.6244194812,5161.62106013298,1.0,63.492958068847656,60.0144823997,1.0,1.7008,8.32861042022705,0.00953273,0.931522518396,2.8925249576568604,60.014522552490234,5.86412,1470.6663818359375,75.84600830078125,63.12919998168945,
5200000,100,10400,162.68862002,500.0,0.00707323,0.00764518,48.8930377645,5214.331199645996,1.0,63.03377151489258,59.7956166593,1.0000001192092896,1.69141,12.184342384338379,0.00707323,0.930379226804,2.3899877071380615,59.795650482177734,7.43634,2001.42041015625,66.35205841064453,62.314208984375,
5250000,100,10500,160.934154909,500.0,0.00912022,0.00758511,51.1617372701,5266.879950284958,1.0,63.13127899169922,59.5995149608,1.0,1.69007,10.367549896240234,0.00912022,0.938078708947,1.4433702230453491,59.599544525146484,1.87678,1992.1768798828125,46.545875549316406,64.5518798828125,
5300000,100,10600,162.844151907,500.0,0.00919287,0.00812889,52.9225973185,5313.928838014603,1.0,63.47279357910156,59.8614433124,0.9999999403953552,1.68683,9.843406677246094,0.00919287,0.9343791008,0.5346843600273132,59.861473083496094,2.56048,846.706787109375,17.50348663330078,61.65206527709961,
5350000,100,10700,166.789738971,500.0,0.0084254,0.00805337,53.4018708365,5362.879024505615,1.0,63.33277130126953,60.3049815325,1.0,1.68254,5.904135704040527,0.0084254,0.924904771149,0.39666783809661865,60.305015563964844,9.01293,714.7371215820312,20.384057998657227,61.4222412109375,
5400000,100,10800,162.92019176,500.0,0.00808907,0.00723714,51.275017859,5409.299838066101,1.0,63.31718444824219,59.8494362771,1.0,1.68448,9.2991361618042,0.00808907,0.930592410266,1.339268445968628,59.84947204589844,9.76307,1201.9189453125,58.84211730957031,61.675628662109375,
5450000,100,10900,162.023634057,500.0,0.00725691,0.00768415,47.1109144833,5461.845031499863,1.0,63.93871307373047,59.6383941911,1.0,1.68369,10.614291191101074,0.00725691,0.93379957974,0.9749282598495483,59.638431549072266,2.34566,2489.234375,25.33075523376465,62.078582763671875,
5500000,100,11000,164.40764461,500.0,0.00708057,0.00767644,51.2508685985,5504.577747583389,1.0,63.990360260009766,60.0365627328,0.9999999403953552,1.67638,6.524271011352539,0.00708057,0.92831967026,1.439565896987915,60.036598205566406,2.73248,1061.1986083984375,57.45849609375,61.023681640625,
5550000,100,11100,167.585590585,500.0,0.00968963,0.00722175,50.3844315738,5563.398104906082,1.0,63.35993194580078,60.5516598418,1.0,1.6718,5.3253302574157715,0.00968963,0.920028097928,1.0641303062438965,60.551692962646484,2.68016,1534.9677734375,64.86333465576172,62.138031005859375,
5600000,100,11200,172.028023992,500.0,0.00892719,0.00800564,50.8834356971,5609.952062129974,1.0,63.43798828125,60.925796973,1.0,1.66962,3.4297614097595215,0.00892719,0.905417256057,0.470688134431839,60.92583084106445,2.75836,1158.369384765625,27.849782943725586,61.0938835144043,
5650000,100,11300,168.985774344,500.0,0.0089886,0.00757442,49.1842900425,5663.109080076218,1.0,63.47688293457031,60.6116116575,1.0,1.66631,5.153122425079346,0.0089886,0.922826819122,0.880453884601593,60.61164474487305,2.39565,1778.6346435546875,45.35579299926758,61.836448669433594,
5700000,100,11400,166.116638827,500.0,0.00639493,0.00888559,48.1453973262,5709.498811006546,1.0,64.10466766357422,60.559177158,1.0000001192092896,1.64358,5.481449604034424,0.00639493,0.930557355285,3.7734375,60.55921936035156,1.97119,2046.891845703125,84.187744140625,61.71817398071289,
5750000,100,11500,168.452789193,500.0,0.00733903,0.00765856,46.9968152256,5758.768634796143,1.0,64.1462173461914,60.6441948105,0.9999999403953552,1.65076,6.714878559112549,0.00733903,0.930790543556,1.7012542486190796,60.644229888916016,2.96769,2788.826904296875,53.2316780090332,62.83961868286133,
5800000,100,11600,170.147071437,500.0,0.00641074,0.00764342,47.255673085,5806.952295541763,1.0,63.790225982666016,60.8963517143,1.0000001192092896,1.65002,3.14363956451416,0.00641074,0.934781633317,0.8539049625396729,60.896392822265625,2.445,2434.43603515625,32.481258392333984,62.057674407958984,
5850000,100,11700,164.245803565,500.0,0.0230784,0.00706494,46.8514671513,5864.1822645664215,1.0,63.78590774536133,60.1041238228,1.0,1.63408,8.625256538391113,0.0230784,0.931629680097,1.3045789003372192,60.10416030883789,38.6645,2728.571533203125,91.6099624633789,62.522186279296875,
5900000,100,11800,167.443211461,500.0,0.0104187,0.00794754,51.3036986869,5910.726172924042,1.0,63.54051971435547,60.4715255589,1.0000001192092896,1.62412,9.06044864654541,0.0104187,0.939936127514,1.0325056314468384,60.4715576171875,3.17284,1250.8590087890625,72.31706237792969,61.913944244384766,
5950000,100,11900,170.763926089,500.0,0.00685891,0.00794333,50.2597912674,5955.183903694153,1.0,63.85088348388672,60.9936133936,1.0,1.60645,5.691555023193359,0.00685891,0.919944040477,0.7124818563461304,60.99365234375,3.42165,1680.9833984375,23.54642105102539,62.559730529785156,
6000000,100,12000,170.662594572,500.0,0.00738131,0.0071992,44.4846458626,6004.590338468552,1.0,63.88152313232422,60.8972370122,1.0,1.5961,5.503206729888916,0.00738131,0.910137459636,1.6093971729278564,60.897274017333984,3.14973,3387.72216796875,48.34095001220703,61.94588851928711,
6050000,100,12100,171.622925207,500.0,0.00870825,0.00627802,50.5121138714,6052.3487775325775,1.0,64.51841735839844,61.119813569,1.0,1.59475,3.6215944290161133,0.00870825,0.920314244926,1.2987806797027588,61.119850158691406,2.35512,1638.126708984375,34.19810485839844,62.65424728393555,
6100000,100,12200,170.327626202,500.0,0.00731104,0.00784707,49.8534272616,6106.035181760788,1.0,64.20858001708984,60.9356945007,1.0,1.58006,5.054259777069092,0.00731104,0.925840243697,1.0380836725234985,60.935733795166016,9.04493,1771.017822265625,23.736549377441406,62.47846603393555,
6150000,100,12300,165.117392051,500.0,0.00728408,0.00801525,47.9326263679,6157.635210514069,1.0,64.48088836669922,60.5014348273,1.0,1.58553,9.085031509399414,0.00728408,0.934112817049,0.7734876871109009,60.501468658447266,6.88174,2254.1396484375,23.581321716308594,62.175960540771484,
6200000,100,12400,168.263692716,500.0,0.00894149,0.00786097,49.8892310251,6204.9534475803375,1.0,63.94102478027344,60.7540296963,1.0,1.58136,7.658383846282959,0.00894149,0.933288618922,1.1569474935531616,60.75406265258789,6.58475,1930.72607421875,39.21706008911133,63.07123947143555,
6250000,100,12500,164.945168993,500.0,0.00696848,0.00687422,43.1337729807,6253.2854590415955,1.0,63.90451431274414,60.3887820279,1.0,1.5826,8.663654327392578,0.00696848,0.93575103581,1.7115776538848877,60.388816833496094,3.35266,3958.80810546875,40.415863037109375,62.009490966796875,
6300000,100,12600,166.51874487,500.0,0.00557254,0.00691958,48.377020242,6299.843854904175,1.0,63.55656433105469,60.5808087969,1.0000001192092896,1.56162,5.836833477020264,0.00557254,0.937835719436,1.7204943895339966,60.58084487915039,2.92881,1685.8782958984375,51.77157211303711,60.694854736328125,
6350000,100,12700,169.175461301,500.0,0.00471872,0.008115,43.0272483059,6346.532291650772,1.0,64.01376342773438,61.0056180835,1.0000001192092896,1.53331,7.713701248168945,0.00471872,0.921151615679,2.8651344776153564,61.005653381347656,16.6119,4348.71484375,53.880680084228516,62.81068420410156,
6400000,100,12800,168.608582768,500.0,0.00714125,0.00895999,49.197844377,6399.14531993866,1.0,64.32831573486328,60.955614077,1.0,1.52085,5.801431179046631,0.00714125,0.92695722729,1.8312005996704102,60.95564270019531,5.3877,2262.308837890625,28.452924728393555,63.46696472167969,
6450000,100,12900,166.434869101,500.0,0.00610433,0.00731401,51.445709042,6447.311717748642,1.0,64.6352310180664,60.6157297759,1.0,1.50684,9.760995864868164,0.00610433,0.932690791786,0.9887468814849854,60.61576843261719,11.3747,1590.4024658203125,56.98389434814453,63.409664154052734,
6500000,100,13000,169.854958829,500.0,0.00790535,0.0070177,50.4348935748,6499.771283149719,1.0,64.37265014648438,61.1655719918,1.0,1.50739,4.414724826812744,0.00790535,0.930207893252,0.7356197834014893,61.165611267089844,2.80981,1600.8121337890625,22.74930763244629,62.43793869018555,
6550000,100,13100,172.407175334,500.0,0.0114917,0.00752203,48.1119030852,6546.573552131653,1.0,64.63381958007812,61.4601379121,0.9999999403953552,1.50253,3.0315287113189697,0.0114917,0.926344826818,1.570500373840332,61.460174560546875,43.6164,2272.198486328125,36.77569580078125,62.41217803955078,
6600000,100,13200,171.684298523,500.0,0.0143406,0.00793125,51.4545209719,6598.235159635544,1.0,64.23619842529297,61.1514400051,1.0,1.49316,3.941575050354004,0.0143406,0.907698318362,1.5090272426605225,61.1514778137207,28.1671,1328.0059814453125,70.98782348632812,62.38706588745117,
6650000,100,13300,172.807482899,500.0,0.00705667,0.00784711,43.7620940827,6645.963220834732,1.0,63.87324905395508,61.4683172863,1.0,1.48079,1.7442326545715332,0.00705667,0.929335802794,1.3831028938293457,61.468353271484375,2.0206,4042.970947265625,42.699913024902344,62.83740234375,
6700000,100,13400,175.926456436,500.0,0.00809456,0.00783113,42.5461828813,6698.6706664562225,1.0,64.16362762451172,61.8826506857,1.0,1.47938,1.300662636756897,0.00809456,0.900370784104,0.6612749695777893,61.882686614990234,37.1856,4331.294921875,26.873140335083008,62.289955139160156,
6750000,100,13500,172.495148562,500.0,0.0104886,0.0084198,50.769755781,6742.751090526581,1.0,63.68222427368164,61.3104481046,1.0,1.47947,4.319118976593018,0.0104886,0.925064571202,0.449929803609848,61.310482025146484,2.12807,1483.2840576171875,21.28443717956543,62.32378387451172,
6800000,100,13600,171.629970771,500.0,0.00677656,0.00828313,38.5112683609,6800.840727806091,1.0,63.673561096191406,61.4157643337,1.0,1.46476,2.257314682006836,0.00677656,0.933072835207,1.7713030576705933,61.415802001953125,2.46643,6135.9658203125,37.608333587646484,62.010990142822266,
6850000,100,13700,175.437940008,500.0,0.00929498,0.00760627,51.7127446419,6844.508171319962,1.0,63.96157455444336,61.8137188078,1.0000001192092896,1.45321,2.5313827991485596,0.00929498,0.913108207285,0.4689199924468994,61.813758850097656,18.5067,1301.37060546875,30.062686920166016,62.535099029541016,
6900000,100,13800,174.330657464,500.0,0.0105835,0.00825963,49.3399820224,6887.618293523788,1.0,63.961666107177734,61.7046125041,1.0,1.44533,1.9252657890319824,0.0105835,0.922096304595,0.49583718180656433,61.704647064208984,2.97228,1818.9447021484375,18.89569091796875,62.134708404541016,
6950000,100,13900,173.394509474,500.0,0.00781355,0.00812549,47.5306012227,6935.60707950592,1.0,63.90974044799805,61.6441141336,1.0,1.44001,3.445746660232544,0.00781355,0.93094779551,2.614344835281372,61.6441535949707,5.60575,2312.70751953125,65.5118408203125,61.957786560058594,
7000000,100,14000,177.329659657,500.0,0.0138931,0.00815797,40.8282153829,6982.689502239227,1.0,64.01273345947266,61.8691264562,0.9999999403953552,1.43173,0.6745919585227966,0.0138931,0.888867735863,0.9113752245903015,61.869163513183594,21.1464,4695.416015625,27.87567901611328,61.38514709472656,
7050000,100,14100,176.053354652,500.0,0.00791477,0.00722826,45.3126612168,7032.687324047089,1.0,63.916893005371094,61.8549368961,1.0000001192092896,1.42026,1.4798144102096558,0.00791477,0.916030667722,2.0422096252441406,61.854976654052734,5.65927,3164.831787109375,78.46620178222656,62.18971252441406,
7100000,100,14200,175.617833512,500.0,0.00992138,0.00792956,47.5600349082,7076.430275440216,1.0,63.72724151611328,61.7983616347,1.0,1.41644,1.7824835777282715,0.00992138,0.894652873278,0.4410210847854614,61.798397064208984,17.4057,2322.83056640625,11.91622543334961,62.018760681152344,
7150000,100,14300,176.614484308,500.0,0.00921912,0.00656703,48.329794469,7132.777991533279,1.0,63.86967086791992,62.0219139236,1.0000001192092896,1.4122,1.1382851600646973,0.00921912,0.902133263648,2.605665683746338,62.02195739746094,512.306,2559.533203125,96.93928527832031,63.50734329223633,
7200000,100,14400,175.595058272,500.0,0.00440519,0.00707708,35.6014799915,7180.345148086548,1.0,63.81138610839844,61.7664130939,1.0000001192092896,1.40139,4.782037258148193,0.00440519,0.912184379995,1.6972030401229858,61.766448974609375,77.0832,8096.4404296875,29.272602081298828,62.59554672241211,
7250000,100,14500,177.43675277,500.0,0.00874546,0.00819821,35.9551333098,7227.417234420776,1.0,63.95785140991211,61.9730056405,1.0,1.39407,0.843342661857605,0.00874546,0.89870364964,1.571189284324646,61.973045349121094,8.62184,7917.1181640625,40.54533386230469,62.648590087890625,
7300000,100,14600,174.627147194,500.0,0.00692791,0.005565,45.2378176012,7277.294639348984,1.0,64.3973159790039,61.6016501392,1.0,1.38032,7.652230262756348,0.00692791,0.903991095722,1.2528443336486816,61.6016845703125,3.31213,3251.3330078125,24.268648147583008,62.343955993652344,
7350000,100,14700,176.919708421,500.0,0.00908166,0.00868045,47.823757013,7322.935730218887,1.0,64.26587677001953,62.1413063638,0.9999999403953552,1.37888,1.216008186340332,0.00908166,0.92067167908,1.0324691534042358,62.14134216308594,28.1093,2530.798828125,42.0344123840332,62.915870666503906,
7400000,100,14800,164.334063238,500.0,0.00476921,0.00824699,38.4373939424,7378.478774309158,1.0,63.682491302490234,60.0078820115,0.9999999403953552,1.36024,35.11311340332031,0.00476921,0.93782838434,2.214646100997925,60.00791549682617,3.81402,6455.36376953125,36.665069580078125,62.540977478027344,
7450000,100,14900,173.667562102,500.0,0.00462191,0.00928564,36.8122080007,7427.99121928215,1.0,63.98697280883789,61.5914800086,1.0,1.33752,8.527233123779297,0.00462191,0.946430236101,1.622603416442871,61.59151840209961,1.78872,7125.32080078125,25.88138198852539,62.13569259643555,
7500000,100,15000,178.320704059,500.0,0.00166771,0.00208063,52.8408592634,7474.976624965668,0.5,64.58184051513672,62.2782984121,0.9999999403953552,1.33291,0.9966166615486145,0.00166771,0.885922946036,0.5270170569419861,62.2783317565918,2.8627,1089.4886474609375,55.1324348449707,62.743080139160156,
7550000,100,15100,173.05341079,500.0,0.00428241,0.00791793,44.195280357,7524.330325841904,1.0,63.98504638671875,61.617422551,1.0,1.29846,6.9968976974487305,0.00428241,0.906107671559,1.9455437660217285,61.617462158203125,2.57779,4562.9033203125,33.12211990356445,64.4600601196289,
7600000,100,15200,163.320567183,500.0,0.00536097,0.00761981,44.0016841143,7581.754598140717,1.0,64.15338897705078,59.929343138,1.0,1.30773,39.316368103027344,0.00536097,0.927074484527,1.0198971033096313,59.92937469482422,2.51526,3894.321533203125,22.31839942932129,62.7230339050293,
7650000,100,15300,160.437090786,500.0,0.00471833,0.0103298,33.2515507273,7627.585141181946,1.0,63.77078628540039,59.7915291361,0.9999999403953552,1.30567,34.16395568847656,0.00471833,0.944194134325,3.4917714595794678,59.791561126708984,2.94869,9541.021484375,56.241641998291016,62.554996490478516,
7700000,100,15400,168.636448764,500.0,0.00582856,0.00636849,47.4776266594,7683.869394779205,1.0,64.96700286865234,61.1393354754,1.0,1.29542,16.56257438659668,0.00582856,0.943253267556,1.1504701375961304,61.13936996459961,2.5199,2578.8994140625,23.943267822265625,62.712486267089844,
7750000,100,15500,176.01646825,500.0,0.0106604,0.00760473,44.2951135304,7734.419339895248,1.0,64.29141235351562,62.0255490425,1.0,1.28712,2.261824607849121,0.0106604,0.932651780546,0.7344019412994385,62.02558898925781,5.90515,3669.9775390625,17.880128860473633,62.469215393066406,
7800000,100,15600,175.168540342,500.0,0.00911605,0.00684806,45.769002098,7784.760463237762,1.0,64.24219512939453,61.7597923392,1.0,1.2887,9.454480171203613,0.00911605,0.938590548933,0.9376038312911987,61.759830474853516,1.77997,3044.188232421875,23.865516662597656,62.321250915527344,
7850000,100,15700,177.632415303,500.0,0.0841662,0.00913561,54.4482645437,7833.933153867722,1.0,64.04759216308594,62.2812686596,1.0,1.2925,0.7489499449729919,0.0841662,0.876433223486,0.20325464010238647,62.28130340576172,53.6373,670.336669921875,7.086305618286133,62.21552276611328,
7900000,100,15800,177.626922764,500.0,0.00758561,0.00926347,39.3118131314,7887.3982746601105,1.0,64.4184341430664,62.2716020766,1.0,1.28554,0.9677973985671997,0.00758561,0.890291057527,1.8807473182678223,62.27164077758789,6141.87,5911.07568359375,37.94450759887695,62.376869201660156,
7950000,100,15900,178.126307503,500.0,0.00545603,0.00873709,38.1823684552,7938.618538856506,1.0,63.8953857421875,62.3429138027,1.0,1.26609,0.835750937461853,0.00545603,0.915583819151,3.7108278274536133,62.342952728271484,1.37339,6642.236328125,43.44960403442383,62.63234329223633,
8000000,100,16000,176.194863895,500.0,0.00840979,0.0083485,42.9835061271,7991.351264476776,1.0,63.98039627075195,62.0884898236,1.0,1.25442,1.744441270828247,0.00840979,0.924431800842,0.8746476769447327,62.088523864746094,5.54275,4099.3876953125,21.223743438720703,62.191444396972656,
8050000,100,16100,177.410240519,500.0,0.00564427,0.00824196,34.3740702471,8036.782752037048,1.0,63.813323974609375,62.1277601786,1.0,1.26366,0.7515683174133301,0.00564427,0.906784541905,9.044753074645996,62.1277961730957,4.6284,8850.076171875,84.50763702392578,62.59652328491211,
8100000,100,16200,177.987690169,500.0,0.00739412,0.00805114,43.1075290129,8086.769164085388,1.0,63.87843704223633,62.1504164173,1.0,1.25781,0.8307563662528992,0.00739412,0.921200856566,2.1977272033691406,62.15045928955078,4.0765,4363.71044921875,35.39060592651367,62.925045013427734,
8150000,100,16300,176.557300153,500.0,0.0157942,0.00727793,52.7710374956,8135.5507662296295,1.0,63.98458480834961,62.0532514322,1.0,1.25195,2.78590726852417,0.0157942,0.914393782616,1.080390214920044,62.05329132080078,6.53592,1086.4632568359375,65.2735366821289,62.65950012207031,
8200000,100,16400,175.863120252,500.0,0.0166726,0.0076689,48.2009274337,8188.983123779297,1.0,63.852481842041016,61.8680362641,1.0,1.25329,1.7767983675003052,0.0166726,0.913067549467,1.1317435503005981,61.86807632446289,365.973,2161.5810546875,27.740028381347656,62.14876937866211,
8250000,100,16500,171.969798488,500.0,0.0104404,0.00732157,48.1809889573,8243.80057668686,1.0,63.97170639038086,61.5676905902,1.0,1.25294,5.661921977996826,0.0104404,0.913300856948,0.7990806698799133,61.567726135253906,12.2461,2389.21240234375,16.04509162902832,62.8448600769043,
8300000,100,16600,173.518342197,500.0,0.00535797,0.00717392,48.3961189419,8290.118978738785,1.0,64.21734619140625,61.8892270956,1.0,1.25137,4.046945571899414,0.00535797,0.917033933103,0.801663339138031,61.88926696777344,3.81059,2328.157470703125,28.158313751220703,62.87141418457031,
8350000,100,16700,173.963630804,500.0,0.00475318,0.00852158,45.5754209714,8347.680227518082,1.0,64.29608917236328,61.8240097214,1.0,1.24062,6.147900581359863,0.00475318,0.924987539649,1.230199933052063,61.82404708862305,1.6812,3105.33447265625,23.75888442993164,62.2930793762207,
8400000,100,16800,172.375236502,500.0,0.00594375,0.00890582,44.4061057584,8393.619904994965,1.0,64.42999267578125,61.886370848,0.9999999403953552,1.24951,4.687621593475342,0.00594375,0.920174941421,1.1903678178787231,61.88640594482422,4.71245,3748.1875,38.16460037231445,62.7728385925293,
8450000,100,16900,166.351035707,500.0,0.0063569,0.00701135,48.9855407452,8445.354145050049,1.0,64.38578796386719,61.0719246892,1.0,1.25108,10.343375205993652,0.0063569,0.936233080924,0.9843399524688721,61.071956634521484,2.38252,2222.668701171875,28.48448371887207,63.12909698486328,
8500000,100,17000,165.54629132,500.0,0.00527023,0.00792351,45.0061536022,8494.65717124939,1.0,64.43205261230469,60.9794848741,0.9999999403953552,1.25387,8.733774185180664,0.00527023,0.938982658088,7.828297138214111,60.979522705078125,1.60838,2917.774658203125,88.07618713378906,61.211082458496094,
8550000,100,17100,166.028129179,500.0,0.00408424,0.00826553,42.8634950459,8543.686802387238,1.0,64.54092407226562,61.001869087,1.0,1.2207,8.482806205749512,0.00408424,0.935923539102,2.205752372741699,61.00189971923828,1.47636,4256.55224609375,36.8827018737793,62.43617248535156,
8600000,100,17200,163.796611682,500.0,0.00441945,0.00823848,41.4769673686,8590.188138008118,1.0,64.11846160888672,60.5956045094,1.0,1.21436,15.461479187011719,0.00441945,0.939197450876,2.2128822803497314,60.59563446044922,1.89733,5152.95068359375,52.78171157836914,63.012184143066406,
8650000,100,17300,172.170073746,500.0,0.0053346,0.00867964,46.0826291849,8645.179681777954,1.0,64.35391235351562,61.8750440774,1.0,1.20996,4.4845099449157715,0.0053346,0.941161829978,0.8613022565841675,61.875083923339844,3.06547,3016.134765625,24.92356300354004,62.558433532714844,
8700000,100,17400,171.425749352,500.0,0.00441024,0.00619119,44.6786728669,8690.517492055893,1.0,64.2284927368164,61.718332004,1.0,1.21045,4.046082019805908,0.00441024,0.944450885057,0.9612203240394592,61.71836853027344,1.45732,3632.974609375,18.997459411621094,62.760921478271484,
8750000,100,17500,172.703050695,500.0,0.00493163,0.00702621,46.2997199215,8733.147204637527,1.0,64.4403076171875,61.8808466553,1.0,1.20765,3.4766085147857666,0.00493163,0.922618195415,0.7707053422927856,61.880889892578125,2.80322,2932.7939453125,18.894872665405273,62.546302795410156,
8800000,100,17600,176.925691305,500.0,0.00849892,0.00953072,41.6547788845,8783.699735164642,1.0,64.83626556396484,62.4236053531,1.0,1.2206,1.2022312879562378,0.00849892,0.897824823856,2.057594060897827,62.42363739013672,2.48247,4886.92724609375,68.4797134399414,62.626747131347656,
8850000,100,17700,173.519490834,500.0,0.012118,0.00867167,49.8041600625,8830.106348276138,1.0,64.2594985961914,61.9122689735,1.0000001192092896,1.23044,4.356115818023682,0.012118,0.925934121013,0.3035908043384552,61.91230392456055,4.93783,1831.0654296875,26.190324783325195,62.64144515991211,
8900000,100,17800,173.222904954,500.0,0.00663205,0.00797,44.6116960194,8884.790446519852,1.0,64.3197021484375,61.9297834372,1.0,1.22608,3.746752977371216,0.00663205,0.930710785091,1.4206643104553223,61.9298210144043,3.69524,3774.297607421875,31.670833587646484,63.04228973388672,
8950000,100,17900,175.548604419,500.0,0.00717009,0.00906712,52.9205836541,8930.635368824005,1.0,63.94974136352539,61.9827909817,0.9999999403953552,1.21863,3.204030990600586,0.00717009,0.937618624419,0.37280380725860596,61.98283386230469,2.13425,965.7592163085938,10.790155410766602,62.24358367919922,
9000000,100,18000,177.316332214,500.0,0.0168635,0.00946465,53.9615369536,8978.26533985138,1.0,64.22356414794922,62.1529775366,1.0,1.21731,2.6348230838775635,0.0168635,0.93213327229,0.20756560564041138,62.153011322021484,3.1902,823.0617065429688,6.404063701629639,62.56825256347656,
9050000,100,18100,178.583654037,500.0,0.0205677,0.00929694,45.617667707,9037.596544265747,1.0,64.16539001464844,62.4713014084,1.0,1.19909,0.8789907693862915,0.0205677,0.928156778216,0.9756097197532654,62.471343994140625,15.9804,3110.55224609375,28.45733642578125,62.349365234375,
9100000,100,18200,178.61373001,500.0,0.00738813,0.00794064,41.3087542119,9084.551178693771,1.0,64.22550201416016,62.4300380406,1.0000001192092896,1.18997,0.6909435987472534,0.00738813,0.945396311581,1.4951980113983154,62.430076599121094,6.90321,5112.8466796875,36.981319427490234,62.760005950927734,
9150000,100,18300,178.423032737,500.0,0.00443622,0.00939265,2.41543969446,9137.249275922775,1.0,64.10227966308594,62.4860203307,1.0,1.17289,0.8364615440368652,0.00443622,0.917831495404,15.736589431762695,62.486061096191406,1.36903,40741.8828125,95.07569122314453,62.969295501708984,
9200000,100,18400,178.452526459,500.0,0.00511728,0.00928518,29.4684321791,9181.388509988785,1.0,64.20928955078125,62.532926334,0.9999999403953552,1.15287,0.5208026766777039,0.00511728,0.906004846096,7.506037712097168,62.5329704284668,1.9847,12163.0,76.71401977539062,62.554229736328125,
9250000,100,18500,178.324059723,500.0,0.00937822,0.00853577,39.4489784997,9244.122135400772,1.0,64.01299285888672,62.4775210921,1.0,1.13781,0.661887526512146,0.00937822,0.880883276463,1.9446160793304443,62.477561950683594,5177.11,6148.1513671875,32.191890716552734,62.972023010253906,
9300000,100,18600,178.430518,500.0,0.00401213,0.00837805,20.4790552704,9290.320547819138,1.0,64.09214782714844,62.5500317855,1.0,1.1188,0.6734182238578796,0.00401213,0.883696213365,9.999030113220215,62.55006790161133,1.15092,18955.953125,84.62379455566406,61.783241271972656,
9350000,100,18700,178.884031293,500.0,0.00463863,0.00982533,39.4379665683,9329.599032402039,1.0,64.16268920898438,62.6696066203,1.0,1.09812,0.5043768882751465,0.00463863,0.899714007974,3.078002691268921,62.66964340209961,1.20727,5870.5419921875,43.66244125366211,62.423805236816406,
9400000,100,18800,178.910207668,500.0,0.00457132,0.0103927,17.7749514964,9380.008929729462,1.0,64.0023422241211,62.6028492947,1.0000001192092896,1.07729,0.6697590351104736,0.00457132,0.910381048918,5.953064441680908,62.60289001464844,1.83878,22799.16796875,60.23124313354492,63.0731315612793,
9450000,100,18900,179.334738997,500.0,0.00525863,0.00935219,34.3041510284,9434.625146627426,1.0,64.23737335205078,62.6440508007,1.0000001192092896,1.01844,0.7339328527450562,0.00525863,0.915057323873,3.950103521347046,62.64408874511719,1.28022,9618.21875,55.21525573730469,63.72590637207031,
9500000,100,19000,179.107852478,500.0,0.0041572,0.00892569,30.6118180853,9480.625232458115,1.0,64.16663360595703,62.6920829861,1.0,0.988274,0.5440892577171326,0.0041572,0.912657223642,5.43109130859375,62.69212341308594,1.25587,11643.2861328125,65.76879119873047,62.983036041259766,
9550000,100,19100,179.082276281,500.0,0.00439563,0.00979782,31.6702756492,9531.730567216873,1.0,64.34760284423828,62.6955749241,1.0000001192092896,0.97172,0.6872453093528748,0.00439563,0.913605287671,4.489872932434082,62.695613861083984,1.33557,10709.6787109375,52.69988250732422,62.716548919677734,
