EpsThisIter,VarNormIw,VarVanillaIw,MinVanillaIw,VarJ,ESSClassic,BatchSize,J,IterType,AvgDiscRet,ESSRenyi,VanillaAvgRet,delta,AvgRet,MinNormIw,AvgEpLen,MaxVanillaIw,AvgVanillaIw,VarDiscRet,AvgNormIw,MaxNormIw,VarRet,Bound,renyi2,SamplesThisIter
104,3.68871e-10,0.125632,9.0722e-05,4417.09,1.02473338813,100,893210.0,1,4806.66757047,nan,4806.66757047,0.6,4806.66757047,4.91587e-09,480.769230769,2.26821,0.985841,913974.103709,5.34188e-05,0.000122905,913974.103709,4588.6,nan,50000
108,7.10453e-10,0.252926,9.606e-12,6057.52,1.23544565948,100,888493.0,1,4628.27069918,nan,4628.27069918,0.6,4628.27069918,5.09112e-16,462.962962963,3.98044,0.970584,1725992.57869,5.14403e-05,0.000210961,1725992.57869,4589.73,nan,50000
116,1.13788e-09,0.471507,6.40662e-11,9155.5,2.11751539683,100,875043.0,1,4308.37907498,nan,4308.37907498,0.6,4308.37907498,3.14726e-15,431.034482759,4.88508,0.974914,2968614.63271,4.78927e-05,0.00023998,2968614.63271,4586.61,nan,50000
100,8.12625e-16,2.63289e-07,0.985458,0.449525,0.555687919963,100,899882.0,1,4999.3425166,nan,4999.3425166,0.6,4999.3425166,5.47479e-05,500.0,1.0077,0.999997,0.00113460208609,5.55556e-05,5.59838e-05,0.00113460208609,4591.15,nan,50000
108,7.01273e-10,0.248892,5.09452e-07,6427.65,1.24894646415,100,887288.0,1,4628.28267882,nan,4628.28267882,0.6,4628.28267882,2.70422e-11,462.962962963,3.12479,0.969093,1714910.36664,5.14403e-05,0.000165867,1714910.36664,4588.34,nan,50000
120,1.3967e-09,0.617681,2.16375e-14,9850.78,2.52839333751,100,871455.0,1,4164.43203207,nan,4164.43203207,0.6,4164.43203207,1.02891e-18,416.666666667,8.05641,0.973592,3487724.81456,4.62963e-05,0.000383099,3487724.81456,4587.15,nan,50000
108,7.20369e-10,0.265271,3.46978e-08,6659.93,1.29062574662,100,886573.0,1,4628.25539783,nan,4628.25539783,0.6,4628.25539783,1.80815e-12,462.962962963,3.22498,0.987123,1725981.57103,5.14403e-05,0.000168058,1725981.57103,4589.73,nan,50000
120,1.46621e-09,0.655916,3.19891e-18,9821.21,2.07806193106,100,868884.0,1,4164.43152734,nan,4164.43152734,0.6,4164.43152734,1.51243e-22,416.666666667,7.87017,0.979202,3162641.01806,4.62963e-05,0.000372099,3162641.01806,4580.05,nan,50000
108,6.98295e-10,0.240849,6.31988e-08,6383.07,1.37505899328,100,887471.0,1,4628.28515852,nan,4628.28515852,0.6,4628.28515852,3.40295e-12,462.962962963,3.55989,0.955338,1722303.65821,5.14403e-05,0.000191683,1722303.65821,4589.3,nan,50000
104,3.75958e-10,0.126196,0.000357289,4373.12,0.93125950968,100,893556.0,1,4806.66557243,nan,4806.66557243,0.6,4806.66557243,1.95014e-08,480.769230769,2.40013,0.978694,929277.770984,5.34188e-05,0.000131003,929277.770984,4590.3,nan,50000
108,6.48392e-10,0.237561,2.124e-08,7019.38,1.35155475138,100,886246.0,1,4628.25397348,nan,4628.25397348,0.6,4628.25397348,1.10965e-12,462.962962963,3.23434,0.984629,1729688.78575,5.14403e-05,0.000168973,1729688.78575,4590.17,nan,50000
108,8.05813e-10,0.283952,7.86001e-08,5563.57,1.29362168265,100,888017.0,1,4628.25223752,nan,4628.25223752,0.6,4628.25223752,4.18714e-12,462.962962963,3.17171,0.965627,1550095.93396,5.14403e-05,0.000168961,1550095.93396,4582.21,nan,50000
100,3.49321e-16,1.1318e-07,0.994674,0.661144,0.555770942375,100,899877.0,1,4999.31503675,nan,4999.31503675,0.6,4999.31503675,5.52597e-05,500.0,1.00419,1.0,0.00244740168885,5.55556e-05,5.57883e-05,0.00244740168885,4591.12,nan,50000
108,7.72347e-10,0.288583,2.00056e-08,6315.52,1.40199333801,100,886129.0,1,4628.25770406,nan,4628.25770406,0.6,4628.25770406,1.03496e-12,462.962962963,3.56089,0.994336,1544258.30307,5.14403e-05,0.000184217,1544258.30307,4582.01,nan,50000
100,7.02178e-16,2.27507e-07,0.989096,0.539997,0.555772241651,100,899878.0,1,4999.32025164,nan,4999.32025164,0.6,4999.32025164,5.49496e-05,500.0,1.00858,1.0,0.00163817516144,5.55556e-05,5.60321e-05,0.00163817516144,4591.12,nan,50000
104,3.7263e-10,0.127586,0.000515052,4371.81,1.31391944766,100,893233.0,1,4806.64712202,nan,4806.64712202,0.6,4806.64712202,2.78348e-08,480.769230769,2.58028,0.988455,906398.407572,5.34188e-05,0.000139445,906398.407572,4588.03,nan,50000
108,7.12594e-10,0.247418,7.74644e-11,6369.25,1.26437193661,100,887387.0,1,4628.25245368,nan,4628.25245368,0.6,4628.25245368,4.15727e-15,462.962962963,3.09538,0.958514,1725979.43706,5.14403e-05,0.000166119,1725979.43706,4589.79,nan,50000
112,9.11403e-10,0.334535,1.85143e-09,8312.02,1.30336706729,100,880034.0,1,4462.61173339,nan,4462.61173339,0.6,4462.61173339,9.66366e-14,446.428571429,4.44905,0.950332,2393586.83231,4.96032e-05,0.000232221,2393586.83231,4587.71,nan,50000
112,9.58376e-10,0.364703,4.15466e-12,8001.48,1.43181115729,100,880580.0,1,4462.61533126,nan,4462.61533126,0.6,4462.61533126,2.12977e-16,446.428571429,4.46245,0.967634,2376179.32575,4.96032e-05,0.000228755,2376179.32575,4586.33,nan,50000
112,9.58899e-10,0.383415,1.28262e-12,7753.87,1.91311597641,100,882044.0,1,4462.62282038,nan,4462.62282038,0.6,4462.62282038,6.4143e-17,446.428571429,5.55441,0.991876,2407765.22181,4.96032e-05,0.000277773,2407765.22181,4589.14,nan,50000
108,6.19357e-10,0.22111,1.27586e-09,7086.19,1.41338333418,100,885844.0,1,4628.26578382,nan,4628.26578382,0.6,4628.26578382,6.75256e-14,462.962962963,3.31,0.971936,1725989.9413,5.14403e-05,0.000175184,1725989.9413,4589.62,nan,50000
108,1.00957e-09,0.433722,9.01579e-10,5140.17,2.35355786977,100,882691.0,1,4627.89254059,nan,4627.89254059,0.6,4627.89254059,4.34977e-14,462.962962963,3.43915,1.06621,782558.316228,5.14403e-05,0.000165926,782558.316228,4563.89,nan,50000
116,1.20367e-09,0.516781,1.66026e-09,8994.89,1.73878274649,100,876046.0,1,4308.3970829,nan,4308.3970829,0.6,4308.3970829,8.01266e-14,431.034482759,6.88238,0.992361,2968644.93176,4.78927e-05,0.000332153,2968644.93176,4586.58,nan,50000
112,1.11314e-09,0.4396,1.17815e-09,7401.27,1.73148407095,100,880676.0,1,4462.61986109,nan,4462.61986109,0.6,4462.61986109,5.92852e-14,446.428571429,4.2599,0.985742,2031042.85286,4.96032e-05,0.000214361,2031042.85286,4582.08,nan,50000
108,7.12387e-10,0.240067,6.27915e-08,6211.28,1.45413454933,100,888187.0,1,4628.27519992,nan,4628.27519992,0.6,4628.27519992,3.42052e-12,462.962962963,3.1915,0.944305,1725980.59395,5.14403e-05,0.000173855,1725980.59395,4589.75,nan,50000
104,3.53802e-10,0.116832,2.68876e-05,4697.88,0.942298214919,100,893086.0,1,4806.66063291,nan,4806.66063291,0.6,4806.66063291,1.47963e-09,480.769230769,2.2771,0.970722,933135.60039,5.34188e-05,0.000125309,933135.60039,4590.57,nan,50000
100,9.35025e-16,3.02947e-07,0.993688,0.636631,0.555757123625,100,899878.0,1,4999.31914819,nan,4999.31914819,0.6,4999.31914819,5.52049e-05,500.0,1.01281,1.0,0.00227653706511,5.55555e-05,5.62671e-05,0.00227653706511,4591.12,nan,50000
108,7.31683e-10,0.244888,2.29679e-07,5858.79,1.37930147963,100,888458.0,1,4628.26821441,nan,4628.26821441,0.6,4628.26821441,1.25545e-11,462.962962963,3.25054,0.941078,1700424.80358,5.14403e-05,0.000177678,1700424.80358,4587.42,nan,50000
100,6.86577e-16,2.22451e-07,0.99137,0.552694,0.555688832565,100,899879.0,1,4999.32963333,nan,4999.32963333,0.6,4999.32963333,5.50761e-05,500.0,1.00651,1.0,0.00171205639754,5.55556e-05,5.5917e-05,0.00171205639754,4591.13,nan,50000
108,7.36136e-10,0.250339,5.66681e-10,5765.8,1.16463064529,100,889142.0,1,4628.27628198,nan,4628.27628198,0.6,4628.27628198,3.07293e-14,462.962962963,3.59869,0.948612,1725982.12903,5.14403e-05,0.000195146,1725982.12903,4589.71,nan,50000
120,1.32175e-09,0.599674,3.50717e-33,10827.0,1.95111461693,100,867619.0,1,4164.44536243,nan,4164.44536243,0.6,4164.44536243,1.64655e-37,416.666666667,8.04277,0.986119,3477866.95748,4.62963e-05,0.000377592,3477866.95748,4586.4,nan,50000
112,1.07645e-09,0.436304,6.77142e-10,7829.89,1.56077957852,100,879107.0,1,4462.60666152,nan,4462.60666152,0.6,4462.60666152,3.36343e-14,446.428571429,4.18778,0.998636,2109147.44817,4.96032e-05,0.000208011,2109147.44817,4581.64,nan,50000
104,4.39217e-10,0.150836,0.000134524,4344.54,1.02282429648,100,892030.0,1,4806.63127852,nan,4806.63127852,0.6,4806.63127852,7.25916e-09,480.769230769,2.33977,0.989937,765126.768587,5.34188e-05,0.000126258,765126.768587,4582.48,nan,50000
120,1.32158e-09,0.626597,5.37061e-24,11470.3,2.21433304167,100,861877.0,1,4164.41325323,nan,4164.41325323,0.6,4164.41325323,2.46647e-28,416.666666667,6.15629,1.00808,3336783.75302,4.62963e-05,0.00028273,3336783.75302,4578.53,nan,50000
108,7.00811e-10,0.243664,2.48196e-06,6889.79,1.5696667232,100,886372.0,1,4628.22969514,nan,4628.22969514,0.6,4628.22969514,1.33107e-10,462.962962963,3.89534,0.959176,1729670.55945,5.14403e-05,0.000208906,1729670.55945,4589.96,nan,50000
112,1.03119e-09,0.396586,1.34529e-16,7855.06,1.95992754291,100,880632.0,1,4462.5969689,nan,4462.5969689,0.6,4462.5969689,6.85986e-21,446.428571429,5.04021,0.972767,2327562.2908,4.96032e-05,0.000257009,2327562.2908,4581.89,nan,50000
100,6.74611e-19,2.18579e-10,0.999664,0.608656,0.555567982751,100,899877.0,1,4999.31554015,nan,4999.31554015,0.6,4999.31554015,5.55369e-05,500.0,1.00043,1.0,0.00207450063042,5.55556e-05,5.55793e-05,0.00207450063042,4591.12,nan,50000
108,6.60781e-10,0.235223,2.22856e-09,7245.96,1.24591588883,100,885251.0,1,4628.23097793,nan,4628.23097793,0.6,4628.23097793,1.18117e-13,462.962962963,2.82447,0.970544,1725963.45304,5.14403e-05,0.000149701,1725963.45304,4589.68,nan,50000
104,4.03718e-10,0.133541,0.000283575,4500.67,1.24465719604,100,893426.0,1,4806.64761339,nan,4806.64761339,0.6,4806.64761339,1.55919e-08,480.769230769,2.40778,0.971543,929271.068865,5.34188e-05,0.000132388,929271.068865,4590.19,nan,50000
108,7.14779e-10,0.267023,6.30845e-07,6921.05,1.42798294449,100,883463.0,1,4627.87759867,nan,4627.87759867,0.6,4627.87759867,3.26388e-11,462.962962963,3.1977,0.994242,1525087.13748,5.14403e-05,0.000165443,1525087.13748,4577.56,nan,50000
120,1.30526e-09,0.609554,5.01435e-17,11398.7,1.85440282307,100,862746.0,1,4164.39994303,nan,4164.39994303,0.6,4164.39994303,2.32037e-21,416.666666667,8.41968,1.00047,3374322.11581,4.62963e-05,0.000389617,3374322.11581,4580.65,nan,50000
104,3.46118e-10,0.117737,0.000363874,4703.72,0.94743173964,100,893287.0,1,4806.65791868,nan,4806.65791868,0.6,4806.65791868,1.97291e-08,480.769230769,2.19334,0.985232,933134.530967,5.34188e-05,0.000118922,933134.530967,4590.59,nan,50000
104,3.67889e-10,0.123868,1.9547e-05,4666.78,1.06548677714,100,893190.0,1,4806.66282547,nan,4806.66282547,0.6,4806.66282547,1.06527e-09,480.769230769,2.25445,0.980203,929276.521019,5.34188e-05,0.000122863,929276.521019,4590.14,nan,50000
112,9.69882e-10,0.380462,1.25629e-07,7943.81,1.99604035615,100,880920.0,1,4462.60284688,nan,4462.60284688,0.6,4462.60284688,6.34301e-12,446.428571429,5.51873,0.982439,2404212.36201,4.96032e-05,0.00027864,2404212.36201,4588.85,nan,50000
108,7.31145e-10,0.261868,1.5046e-09,6481.03,1.36955965307,100,886751.0,1,4628.2532522,nan,4628.2532522,0.6,4628.2532522,7.95026e-14,462.962962963,3.21112,0.973516,1711231.41181,5.14403e-05,0.000169675,1711231.41181,4588.29,nan,50000
108,1.03601e-09,0.393674,1.15797e-12,5166.84,1.61037738327,100,884832.0,1,4628.24448058,nan,4628.24448058,0.6,4628.24448058,5.94032e-17,462.962962963,4.45096,1.00275,928698.709554,5.14403e-05,0.000228332,928698.709554,4573.38,nan,50000
108,7.32387e-10,0.244999,1.61025e-06,6246.5,1.53521615038,100,887280.0,1,4628.26517942,nan,4628.26517942,0.6,4628.26517942,8.80405e-11,462.962962963,3.52239,0.940839,1686153.83581,5.14403e-05,0.000192587,1686153.83581,4586.15,nan,50000
104,3.68481e-10,0.126013,4.27494e-06,4302.09,0.907696395553,100,893858.0,1,4806.65259551,nan,4806.65259551,0.6,4806.65259551,2.31169e-10,480.769230769,2.133,0.987859,929271.880141,5.34188e-05,0.000115343,929271.880141,4590.16,nan,50000
112,9.47372e-10,0.352184,2.77296e-09,8579.01,1.72800835036,100,878357.0,1,4462.60997434,nan,4462.60997434,0.6,4462.60997434,1.4382e-13,446.428571429,4.02099,0.956388,2379487.84216,4.96032e-05,0.000208549,2379487.84216,4586.49,nan,50000
100,2.88066e-16,9.33327e-08,0.994848,0.597523,0.555744061994,100,899880.0,1,4999.33350741,nan,4999.33350741,0.6,4999.33350741,5.52694e-05,500.0,1.00417,0.999999,0.00200506778977,5.55556e-05,5.57875e-05,0.00200506778977,4591.14,nan,50000
112,8.77533e-10,0.351197,5.17701e-11,9405.14,1.43460500854,100,876028.0,1,4462.60657301,nan,4462.60657301,0.6,4462.60657301,2.58783e-15,446.428571429,5.19069,0.992324,2393582.50485,4.96032e-05,0.000259466,2393582.50485,4587.83,nan,50000
108,7.1658e-10,0.251098,1.10743e-07,7045.15,1.38596422868,100,884580.0,1,4628.24318157,nan,4628.24318157,0.6,4628.24318157,5.91601e-12,462.962962963,3.07516,0.962925,1637419.98953,5.14403e-05,0.000164278,1637419.98953,4582.76,nan,50000
116,1.36481e-09,0.610257,1.85607e-13,8851.47,1.91173267591,100,873766.0,1,4308.37246167,nan,4308.37246167,0.6,4308.37246167,8.77753e-18,431.034482759,6.61442,1.01272,2581381.40004,4.78927e-05,0.000312803,2581381.40004,4581.48,nan,50000
120,1.31693e-09,0.637654,1.87117e-22,11183.7,2.28708627125,100,863913.0,1,4164.4221769,nan,4164.4221769,0.6,4164.4221769,8.50358e-27,416.666666667,7.10894,1.01873,3351056.3044,4.62963e-05,0.000323067,3351056.3044,4580.04,nan,50000
112,8.46532e-10,0.307164,1.72589e-15,9264.46,1.70461917766,100,876181.0,1,4462.61531373,nan,4462.61531373,0.6,4462.61531373,9.06045e-20,446.428571429,3.60477,0.944871,2379604.05332,4.96032e-05,0.000189241,2379604.05332,4586.39,nan,50000
120,1.30732e-09,0.620258,2.0687e-10,11253.6,2.48130975796,100,863544.0,1,4164.40788053,nan,4164.40788053,0.6,4164.40788053,9.49735e-15,416.666666667,6.06934,1.00842,3419197.68389,4.62963e-05,0.000278641,3419197.68389,4581.21,nan,50000
112,1.00137e-09,0.390468,1.7889e-12,8342.69,1.63485971966,100,877925.0,1,4462.59913605,nan,4462.59913605,0.6,4462.59913605,9.05922e-17,446.428571429,5.16496,0.979501,2216396.25233,4.96032e-05,0.00026156,2216396.25233,4580.07,nan,50000
112,1.04721e-09,0.424215,5.46139e-18,8426.4,1.6981098082,100,876044.0,1,4462.58691709,nan,4462.58691709,0.6,4462.58691709,2.71349e-22,446.428571429,4.683,0.998355,1979098.89267,4.96032e-05,0.000232675,1979098.89267,4581.36,nan,50000
112,9.46172e-10,0.335528,5.91767e-11,7903.64,1.58606815725,100,881411.0,1,4462.61988766,nan,4462.61988766,0.6,4462.61988766,3.14247e-15,446.428571429,3.71705,0.93409,2386589.99532,4.96032e-05,0.000197387,2386589.99532,4587.11,nan,50000
132,1.8752e-09,1.28514,5.93669e-19,13323.0,3.0778111117,100,844621.0,1,3784.93632979,nan,3784.93632979,0.6,3784.93632979,2.26774e-23,378.787878788,17.6014,1.1018,4067567.19927,4.20875e-05,0.00067235,4067567.19927,4571.28,nan,50000
116,1.45609e-09,0.65074,7.91643e-10,8288.1,2.25952032699,100,873850.0,1,4308.34938918,nan,4308.34938918,0.6,4308.34938918,3.74472e-14,431.034482759,5.64188,1.01246,2450723.32908,4.78927e-05,0.000266879,2450723.32908,4572.68,nan,50000
108,7.59962e-10,0.257995,1.96933e-09,5944.55,1.302415619,100,888278.0,1,4628.28415984,nan,4628.28415984,0.6,4628.28415984,1.06883e-13,462.962962963,3.35678,0.947793,1700439.67531,5.14403e-05,0.000182185,1700439.67531,4587.26,nan,50000
108,6.66293e-10,0.248814,4.54815e-08,6566.23,1.44295947388,100,886614.0,1,4628.28324328,nan,4628.28324328,0.6,4628.28324328,2.35358e-12,462.962962963,2.91334,0.994051,1700271.45004,5.14403e-05,0.00015076,1700271.45004,4587.04,nan,50000
104,3.52552e-10,0.116231,0.000102041,4667.54,1.27680476275,100,893251.0,1,4806.6786402,nan,4806.6786402,0.6,4806.6786402,5.61983e-09,480.769230769,2.17971,0.969938,933142.571804,5.34188e-05,0.000120047,933142.571804,4590.45,nan,50000
100,1.48884e-15,4.82389e-07,0.991567,0.879368,0.556014508198,100,899878.0,1,4999.32453713,nan,4999.32453713,0.6,4999.32453713,5.50868e-05,500.0,1.00909,1.0,0.00433816153781,5.55556e-05,5.60603e-05,0.00433816153781,4591.13,nan,50000
104,3.84562e-10,0.126882,1.54169e-05,4131.57,1.00943298253,100,893686.0,1,4806.67614551,nan,4806.67614551,0.6,4806.67614551,8.48754e-10,480.769230769,2.39353,0.97031,906426.855249,5.34188e-05,0.000131772,906426.855249,4588.04,nan,50000
100,5.0806e-16,1.64612e-07,0.992657,0.496277,0.555676540906,100,899881.0,1,4999.3382663,nan,4999.3382663,0.6,4999.3382663,5.51476e-05,500.0,1.01041,1.0,0.00138014526878,5.55556e-05,5.61341e-05,0.00138014526878,4591.14,nan,50000
116,1.17386e-09,0.484939,1.77164e-14,9628.22,2.28964354146,100,873675.0,1,4308.38768546,nan,4308.38768546,0.6,4308.38768546,8.71646e-19,431.034482759,6.96622,0.973429,2965073.96303,4.78927e-05,0.000342738,2965073.96303,4585.68,nan,50000
116,1.30555e-09,0.591477,1.42027e-32,9686.39,2.92105485719,100,869211.0,1,4308.36927547,nan,4308.36927547,0.6,4308.36927547,6.67263e-37,431.034482759,7.73785,1.01939,2555145.1925,4.78927e-05,0.000363536,2555145.1925,4576.13,nan,50000
108,7.34897e-10,0.259489,4.68621e-07,6625.14,1.4864315334,100,886995.0,1,4628.27437766,nan,4628.27437766,0.6,4628.27437766,2.49388e-11,462.962962963,3.48932,0.966606,1729703.98126,5.14403e-05,0.000185693,1729703.98126,4590.04,nan,50000
104,3.8401e-10,0.133378,0.000248247,3904.88,0.997085443693,100,894569.0,1,4806.67630606,nan,4806.67630606,0.6,4806.67630606,1.33203e-08,480.769230769,2.34085,0.995555,933141.661528,5.34188e-05,0.000125604,933141.661528,4590.49,nan,50000
108,6.23503e-10,0.225856,1.60769e-07,7383.9,1.27341858318,100,884850.0,1,4628.28011838,nan,4628.28011838,0.6,4628.28011838,8.44707e-12,462.962962963,3.57104,0.97904,1726000.44078,5.14403e-05,0.000187628,1726000.44078,4589.6,nan,50000
108,6.92573e-10,0.249632,9.10272e-13,6881.42,1.46759811465,100,886269.0,1,4628.26661647,nan,4628.26661647,0.6,4628.26661647,4.79462e-17,462.962962963,4.2685,0.97661,1722259.16742,5.14403e-05,0.000224832,1722259.16742,4589.3,nan,50000
112,9.88413e-10,0.401868,7.47981e-11,8439.64,3.18158800792,100,879951.0,1,4462.61914025,nan,4462.61914025,0.6,4462.61914025,3.70952e-15,446.428571429,6.4906,1.00019,2407760.4485,4.96032e-05,0.000321894,2407760.4485,4589.03,nan,50000
112,9.26361e-10,0.395045,1.61759e-07,8955.17,1.83721065742,100,874072.0,1,4462.62312862,nan,4462.62312862,0.6,4462.62312862,7.83314e-12,446.428571429,4.18963,1.02434,2008532.7288,4.96032e-05,0.000202881,2008532.7288,4582.19,nan,50000
112,9.89482e-10,0.395261,3.39603e-09,7511.39,1.4119129586,100,882436.0,1,4462.61009108,nan,4462.61009108,0.6,4462.61009108,1.69915e-13,446.428571429,4.46999,0.991397,2355469.74858,4.96032e-05,0.00022365,2355469.74858,4584.81,nan,50000
112,1.00149e-09,0.397185,1.18116e-07,8415.84,2.11476669627,100,877094.0,1,4462.60447729,nan,4462.60447729,0.6,4462.60447729,5.9311e-12,446.428571429,4.00727,0.98783,2132165.19117,4.96032e-05,0.000201222,2132165.19117,4581.23,nan,50000
104,3.68053e-10,0.1236,0.000152356,5023.14,1.00678688677,100,892439.0,1,4806.67644959,nan,4806.67644959,0.6,4806.67644959,8.3139e-09,480.769230769,2.52955,0.978923,933141.733918,5.34188e-05,0.000138035,933141.733918,4590.53,nan,50000
108,7.57353e-10,0.274526,4.65826e-08,6577.14,1.26504368914,100,884309.0,1,4628.26683986,nan,4628.26683986,0.6,4628.26683986,2.4467e-12,462.962962963,3.352,0.979369,1385952.54102,5.14403e-05,0.00017606,1385952.54102,4582.26,nan,50000
104,3.5759e-10,0.120924,0.000301342,4790.05,1.0074120248,100,893170.0,1,4806.66015871,nan,4806.66015871,0.6,4806.66015871,1.63869e-08,480.769230769,2.34581,0.982329,933135.420175,5.34188e-05,0.000127565,933135.420175,4590.48,nan,50000
104,3.91395e-10,0.12603,0.000124762,4531.23,1.15734128279,100,893457.0,1,4806.66419553,nan,4806.66419553,0.6,4806.66419553,6.95268e-09,480.769230769,2.42641,0.958568,933136.955385,5.34188e-05,0.000135218,933136.955385,4590.51,nan,50000
120,1.22898e-09,0.594561,3.44681e-18,12168.4,2.03785376405,100,858294.0,1,4164.44304106,nan,4164.44304106,0.6,4164.44304106,1.56708e-22,416.666666667,8.27349,1.01829,3403568.03683,4.62963e-05,0.000376151,3403568.03683,4580.19,nan,50000
108,7.22264e-10,0.263838,2.42378e-08,6017.11,1.36126832835,100,888438.0,1,4628.26868242,nan,4628.26868242,0.6,4628.26868242,1.26816e-12,462.962962963,3.52079,0.983161,1729692.25639,5.14403e-05,0.000184213,1729692.25639,4590.09,nan,50000
112,9.14544e-10,0.333344,2.01869e-11,9011.14,2.14999561833,100,877562.0,1,4462.62841814,nan,4462.62841814,0.6,4462.62841814,1.05737e-15,446.428571429,4.41059,0.947008,2411367.24042,4.96032e-05,0.000231022,2411367.24042,4589.59,nan,50000
104,3.49906e-10,0.11722,0.000170879,5169.73,1.12892325789,100,891738.0,1,4806.66898386,nan,4806.66898386,0.6,4806.66898386,9.33603e-09,480.769230769,2.19648,0.977732,902671.731053,5.34188e-05,0.000120006,902671.731053,4587.75,nan,50000
104,4.16314e-10,0.141706,0.000638147,4580.15,1.17009481066,100,892846.0,1,4806.67164735,nan,4806.67164735,0.6,4806.67164735,3.4589e-08,480.769230769,2.56856,0.985547,902672.735349,5.34188e-05,0.000139222,902672.735349,4587.8,nan,50000
100,7.4757e-16,2.42212e-07,0.984947,0.467895,0.555719348065,100,899882.0,1,4999.34353245,nan,4999.34353245,0.6,4999.34353245,5.47193e-05,500.0,1.00846,0.999999,0.00122872955941,5.55556e-05,5.60255e-05,0.00122872955941,4591.15,nan,50000
112,1.02673e-09,0.426702,4.49499e-17,7973.6,1.42079987935,100,877070.0,1,4462.5979445,nan,4462.5979445,0.6,4462.5979445,2.20493e-21,446.428571429,4.2447,1.01122,1989359.76084,4.96032e-05,0.000208215,1989359.76084,4576.71,nan,50000
104,3.3375e-10,0.109504,0.000135614,5286.98,1.03175559039,100,891928.0,1,4806.66747775,nan,4806.66747775,0.6,4806.66747775,7.48686e-09,480.769230769,2.29512,0.967605,933138.2621,5.34188e-05,0.000126707,933138.2621,4590.62,nan,50000
108,8.36748e-10,0.305547,7.487e-09,5964.21,1.27953863621,100,885466.0,1,4628.28413811,nan,4628.28413811,0.6,4628.28413811,3.91801e-13,462.962962963,4.12249,0.982982,1328181.88112,5.14403e-05,0.000215734,1328181.88112,4582.34,nan,50000
112,8.16927e-10,0.311769,7.84457e-09,9045.99,1.45902219848,100,877714.0,1,4462.6175093,nan,4462.6175093,0.6,4462.6175093,4.01554e-13,446.428571429,3.89373,0.969024,2400618.38792,4.96032e-05,0.000199315,2400618.38792,4588.35,nan,50000
112,9.15392e-10,0.349403,2.4504e-13,8919.33,1.47993395824,100,877987.0,1,4462.6095907,nan,4462.6095907,0.6,4462.6095907,1.25423e-17,446.428571429,5.36297,0.969101,2411332.51146,4.96032e-05,0.000274502,2411332.51146,4589.6,nan,50000
100,5.70328e-16,1.84785e-07,0.994803,0.554016,0.555769826401,100,899881.0,1,4999.33934516,nan,4999.33934516,0.6,4999.33934516,5.52669e-05,500.0,1.00578,0.999998,0.00172216206207,5.55555e-05,5.58766e-05,0.00172216206207,4591.14,nan,50000
104,4.93438e-10,0.171429,3.5836e-06,3798.73,1.21015692374,100,891067.0,1,4806.67486972,nan,4806.67486972,0.6,4806.67486972,1.92262e-10,480.769230769,2.42861,0.995681,469589.216347,5.34188e-05,0.000130296,469589.216347,4582.34,nan,50000
108,6.68548e-10,0.23345,1.08218e-06,6864.54,1.4688591659,100,885792.0,1,4628.27160404,nan,4628.27160404,0.6,4628.27160404,5.79121e-11,462.962962963,3.17601,0.961246,1700261.90413,5.14403e-05,0.000169962,1700261.90413,4587.1,nan,50000
112,9.66631e-10,0.385794,8.27103e-15,8471.12,1.88444631523,100,878700.0,1,4462.60651248,nan,4462.60651248,0.6,4462.60651248,4.14011e-19,446.428571429,5.64988,0.990962,2365657.02686,4.96032e-05,0.000282808,2365657.02686,4585.42,nan,50000
108,6.10727e-10,0.213166,1.08515e-08,7683.3,1.30400917089,100,883735.0,1,4628.26446761,nan,4628.26446761,0.6,4628.26446761,5.80839e-13,462.962962963,2.89823,0.961034,1729688.98289,5.14403e-05,0.000155131,1729688.98289,4590.07,nan,50000
108,6.3081e-10,0.237236,3.26102e-08,7810.66,1.2251693457,100,883666.0,1,4628.27413309,nan,4628.27413309,0.6,4628.27413309,1.68156e-12,462.962962963,3.46491,0.997572,1722295.39542,5.14403e-05,0.00017867,1722295.39542,4589.4,nan,50000
100,7.7531e-16,2.51202e-07,0.994052,0.594536,0.555908323074,100,899882.0,1,4999.34660464,nan,4999.34660464,0.6,4999.34660464,5.5225e-05,500.0,1.00579,1.0,0.00198661696064,5.55556e-05,5.58772e-05,0.00198661696064,4591.15,nan,50000
120,1.46194e-09,0.768048,7.64866e-23,10147.8,2.35692648754,100,866988.0,1,4164.45428548,nan,4164.45428548,0.6,4164.45428548,3.337e-27,416.666666667,7.63548,1.06115,3073515.13295,4.62963e-05,0.000333125,3073515.13295,4578.84,nan,50000
120,1.25687e-09,0.642036,2.72529e-25,11758.2,2.36085411751,100,862586.0,1,4164.44798127,nan,4164.44798127,0.6,4164.44798127,1.20581e-29,416.666666667,7.87568,1.04636,3477898.02956,4.62963e-05,0.00034846,3477898.02956,4586.69,nan,50000
108,7.28673e-10,0.278115,2.35842e-08,6722.71,1.45112480086,100,883320.0,1,4628.27732266,nan,4628.27732266,0.6,4628.27732266,1.20719e-12,462.962962963,3.63735,1.00496,1310497.97372,5.14403e-05,0.000186183,1310497.97372,4582.16,nan,50000
