Bound,delta,VanillaAvgRet,AvgDiscRet,BatchSize,VarRet,VarDiscRet,ESSRenyi,AvgRet,MinVanillaIw,VarNormIw,AvgNormIw,VarJ,ESSClassic,EpsThisIter,renyi2,VarVanillaIw,MinNormIw,SamplesThisIter,MaxNormIw,MaxVanillaIw,J,AvgVanillaIw,AvgEpLen,IterType
4497.25,0.5,4543.94184828,4543.94184828,100,2079151.21394,2079151.21394,nan,4543.94184828,4.72059e-08,8.26833e-10,5.0505e-05,4840.97,1.23160887581,110,nan,0.275574,2.58574e-12,50000,0.000197687,3.60902,890249.0,0.92203,454.545454545,1
4493.62,0.5,3997.45809896,3997.45809896,100,4022445.18053,4022445.18053,nan,3997.45809896,9.48478e-35,1.76922e-09,4.44444e-05,8790.35,2.92908084686,125,nan,0.872666,4.27065e-39,50000,0.000540061,11.9943,875663.0,0.987076,400.0,1
4492.9,0.5,4543.923242,4543.923242,100,2030214.32242,2030214.32242,nan,4543.923242,1.98344e-09,8.3368e-10,5.05051e-05,4615.63,1.19530838501,110,nan,0.271761,1.09856e-13,50000,0.000182832,3.301,889877.0,0.911861,454.545454545,1
4493.89,0.5,4760.79668319,4760.79668319,100,1092585.01907,1092585.01907,nan,4760.79668319,2.02323e-05,4.35511e-10,5.29101e-05,3442.11,0.901553000529,105,nan,0.136827,1.14145e-09,50000,0.000157754,2.7962,893616.0,0.937832,476.19047619,1
4497.56,0.5,4585.72084593,4585.72084593,100,1908293.85305,1908293.85305,nan,4585.72084593,1.27681e-10,7.65647e-10,5.09684e-05,5353.6,1.45741613081,109,nan,0.291574,6.54283e-15,50000,0.000162328,3.16777,889274.0,0.994629,458.71559633,1
4484.51,0.5,4164.44355966,4164.44355966,100,3174360.06404,3174360.06404,nan,4164.44355966,1.51858e-26,1.43403e-09,4.62963e-05,7489.76,1.59791217105,120,nan,0.559473,7.68822e-31,50000,0.000292505,5.77754,878656.0,0.914443,416.666666667,1
4498.07,0.5,4671.62593193,4671.62593193,100,1540228.9912,1540228.9912,nan,4671.62593193,1.22698e-07,6.786e-10,5.19211e-05,4128.92,1.02533302426,107,nan,0.232254,6.63228e-12,50000,0.000160816,2.97512,892173.0,0.960546,467.289719626,1
4499.4,0.5,4999.33475637,4999.33475637,100,0.00109019132763,0.00109019132763,nan,4999.33475637,0.993627,1.27423e-16,5.55556e-05,0.440945,0.555602180172,100,nan,4.1285e-08,5.52016e-05,50000,5.58898e-05,1.00601,899880.0,0.999999,500.0,1
4484.02,0.5,4199.52112492,4199.52112492,100,2881973.63012,2881973.63012,nan,4199.52112492,1.31486e-27,1.58032e-09,4.66853e-05,7461.77,1.65392587404,119,nan,0.644018,6.51335e-32,50000,0.000294475,5.94463,878242.0,0.942447,420.168067227,1
4499.4,0.5,4999.34028614,4999.34028614,100,0.0013422274913,0.0013422274913,nan,4999.34028614,0.99968,5.41219e-19,5.55555e-05,0.489465,0.555573916806,100,nan,1.7533e-10,5.55377e-05,50000,5.55678e-05,1.00022,899881.0,1.0,500.0,1
4480.11,0.5,4462.62221042,4462.62221042,100,2029067.02689,2029067.02689,nan,4462.62221042,1.4715e-12,1.16748e-09,4.96032e-05,5113.57,1.75840382327,112,nan,0.433613,7.63541e-17,50000,0.000195395,3.76565,886127.0,0.955952,446.428571429,1
4499.4,0.5,4999.33775602,4999.33775602,100,0.00133144239989,0.00133144239989,nan,4999.33775602,0.995205,1.40489e-16,5.55556e-05,0.487668,0.555840656506,100,nan,4.55186e-08,5.5289e-05,50000,5.58785e-05,1.00582,899881.0,1.0,500.0,1
4497.28,0.5,4345.94737956,4345.94737956,100,2857978.04863,2857978.04863,nan,4345.94737956,1.59464e-13,1.24827e-09,4.83092e-05,4636.19,1.34756389485,115,nan,0.421612,8.67681e-18,50000,0.000343665,6.31593,889013.0,0.887834,434.782608696,1
4498.62,0.5,4806.66594517,4806.66594517,100,933141.580019,933141.580019,nan,4806.66594517,0.000142265,4.0513e-10,5.34188e-05,4088.5,1.01210790411,104,nan,0.141439,7.61397e-09,50000,0.000144051,2.69156,892992.0,0.998117,480.769230769,1
4498.25,0.5,4671.61926513,4671.61926513,100,1542100.08597,1542100.08597,nan,4671.61926513,7.3996e-06,6.26936e-10,5.19211e-05,4640.53,1.09399653149,107,nan,0.222647,3.92655e-10,50000,0.000153727,2.89698,891204.0,0.978453,467.289719626,1
4498.59,0.5,4760.80181194,4760.80181194,100,1144163.06306,1144163.06306,nan,4760.80181194,1.89755e-05,4.21147e-10,5.29101e-05,3647.47,1.10580165649,105,nan,0.146933,1.0159e-09,50000,0.000152746,2.85307,894658.0,0.988282,476.19047619,1
4498.43,0.5,4671.61172745,4671.61172745,100,1542095.12079,1542095.12079,nan,4671.61172745,1.31533e-06,6.63765e-10,5.19211e-05,4406.0,1.34112766114,107,nan,0.22823,7.09342e-11,50000,0.000186601,3.46014,891857.0,0.962771,467.289719626,1
4499.4,0.5,4999.33540571,4999.33540571,100,0.00101028346419,0.00101028346419,nan,4999.33540571,0.994363,4.18312e-16,5.55556e-05,0.424716,0.555718544928,100,nan,1.35533e-07,5.52424e-05,50000,5.604e-05,1.00872,899880.0,1.0,500.0,1
4496.45,0.5,4502.90958493,4502.90958493,100,2247081.5526,2247081.5526,nan,4502.90958493,1.28771e-07,1.004e-09,5.00501e-05,5961.27,1.44986445751,111,nan,0.411454,6.36101e-12,50000,0.0002676,5.41726,886466.0,1.01321,450.45045045,1
4498.79,0.5,4760.79594944,4760.79594944,100,1144160.16064,1144160.16064,nan,4760.79594944,0.000113911,4.60183e-10,5.29101e-05,3088.19,0.955526632748,105,nan,0.147231,6.36843e-09,50000,0.000135734,2.42786,894709.0,0.946395,476.19047619,1
4497.37,0.5,4462.61978703,4462.61978703,100,2411345.20652,2411345.20652,nan,4462.61978703,1.95662e-09,9.65182e-10,4.96032e-05,5914.11,1.60122963043,112,nan,0.357729,1.01633e-13,50000,0.00019437,3.74198,887427.0,0.954953,446.428571429,1
4498.99,0.5,4901.11019726,4901.11019726,100,485176.171533,485176.171533,nan,4901.11019726,0.00234326,1.92408e-10,5.44662e-05,2980.11,0.873002007699,102,nan,0.0655114,1.26991e-07,50000,0.000104429,1.92694,896118.0,1.00502,490.196078431,1
4496.66,0.5,4462.60938412,4462.60938412,100,2405074.91974,2405074.91974,nan,4462.60938412,1.42341e-16,1.02991e-09,4.96032e-05,5252.19,1.55705966576,112,nan,0.361253,7.60017e-21,50000,0.000220268,4.12532,888601.0,0.928999,446.428571429,1
4498.87,0.5,4901.12238146,4901.12238146,100,483210.636578,483210.636578,nan,4901.12238146,0.00168282,1.91003e-10,5.44662e-05,3158.33,0.83924076732,102,nan,0.0651194,9.11387e-08,50000,0.000103459,1.91031,895780.0,1.00569,490.196078431,1
4475.01,0.5,4383.68032683,4383.68032683,100,2221736.87914,2221736.87914,nan,4383.68032683,4.25642e-14,1.30607e-09,4.87329e-05,5837.04,1.57777023142,114,nan,0.501706,2.17172e-18,50000,0.000230145,4.51068,882768.0,0.955133,438.596491228,1
4497.15,0.5,4543.94055824,4543.94055824,100,2074608.91858,2074608.91858,nan,4543.94055824,6.89891e-09,8.41658e-10,5.05051e-05,4577.98,1.54484694079,110,nan,0.275383,3.81399e-13,50000,0.000190856,3.45228,890495.0,0.913557,454.545454545,1
4493.88,0.5,4806.68377116,4806.68377116,100,763196.566005,763196.566005,nan,4806.68377116,1.41632e-07,4.04087e-10,5.34188e-05,4248.87,0.980377614572,104,nan,0.154229,7.24961e-12,50000,0.000134653,2.63064,891324.0,1.04361,480.769230769,1
4498.38,0.5,4671.61104019,4671.61104019,100,1542094.75769,1542094.75769,nan,4671.61104019,1.65069e-05,6.21225e-10,5.19211e-05,4153.01,1.14741536427,107,nan,0.212385,8.92744e-10,50000,0.0001611,2.97874,892338.0,0.960021,467.289719626,1
4499.39,0.5,4999.32270537,4999.32270537,100,0.00178064113688,0.00178064113688,nan,4999.32270537,0.994727,2.18726e-16,5.55555e-05,0.564341,0.555675999894,100,nan,7.08677e-08,5.52625e-05,50000,5.57929e-05,1.00427,899878.0,1.0,500.0,1
4497.01,0.5,4543.93950226,4543.93950226,100,2074607.61487,2074607.61487,nan,4543.93950226,2.81836e-09,8.31411e-10,5.05051e-05,5059.16,1.41499321654,110,nan,0.279354,1.53754e-13,50000,0.00021136,3.87429,889783.0,0.925773,454.545454545,1
4499.03,0.5,4901.11788299,4901.11788299,100,485177.69122,485177.69122,nan,4901.11788299,0.00219115,1.98533e-10,5.44662e-05,2777.44,0.895462254521,102,nan,0.0677075,1.18651e-07,50000,0.000100859,1.86259,896444.0,1.00584,490.196078431,1
4499.39,0.5,4999.32930213,4999.32930213,100,0.000801382353531,0.000801382353531,nan,4999.32930213,0.990327,3.21137e-16,5.55555e-05,0.377807,0.555753258964,100,nan,1.04048e-07,5.50182e-05,50000,5.58753e-05,1.00575,899879.0,0.999999,500.0,1
4493.86,0.5,4806.65424868,4806.65424868,100,725288.903784,725288.903784,nan,4806.65424868,2.93688e-05,4.207e-10,5.34188e-05,4298.62,1.21003540895,104,nan,0.162381,1.49487e-09,50000,0.000134417,2.6408,891062.0,1.04948,480.769230769,1
4494.89,0.5,4095.99897984,4095.99897984,100,3713397.51946,3713397.51946,nan,4095.99897984,1.64468e-16,1.53598e-09,4.55373e-05,7412.53,1.67028791379,122,nan,0.592383,8.37479e-21,50000,0.000348053,6.83523,880399.0,0.894284,409.836065574,1
4498.89,0.5,4901.12417714,4901.12417714,100,483210.784601,483210.784601,nan,4901.12417714,0.00160268,2.01436e-10,5.44662e-05,3087.38,0.881753985602,102,nan,0.0686273,8.68291e-08,50000,0.000108739,2.00709,895910.0,1.00533,490.196078431,1
4493.22,0.5,4671.62025265,4671.62025265,100,1392712.68031,1392712.68031,nan,4671.62025265,1.37386e-09,6.80169e-10,5.19211e-05,4627.29,1.22748642265,107,nan,0.242563,7.27509e-14,50000,0.000172345,3.25464,890073.0,0.9805,467.289719626,1
4499.39,0.5,4999.32136604,4999.32136604,100,0.00158298709633,0.00158298709633,nan,4999.32136604,0.99541,9.39016e-17,5.55556e-05,0.531426,0.555706145011,100,nan,3.04239e-08,5.53004e-05,50000,5.57422e-05,1.00336,899878.0,1.0,500.0,1
4490.08,0.5,4164.44180257,4164.44180257,100,3433098.37593,3433098.37593,nan,4164.44180257,9.88357e-17,1.42966e-09,4.62963e-05,7350.71,1.74298023335,120,nan,0.489734,5.34011e-21,50000,0.000297129,5.49932,879610.0,0.85686,416.666666667,1
4498.57,0.5,4760.79209724,4760.79209724,100,1144158.35164,1144158.35164,nan,4760.79209724,1.07979e-05,4.40734e-10,5.29101e-05,3676.74,0.953753444315,105,nan,0.144802,5.95717e-10,50000,0.000133645,2.42244,894299.0,0.959041,476.19047619,1
4498.05,0.5,4543.93345069,4543.93345069,100,2083693.02867,2083693.02867,nan,4543.93345069,3.50836e-08,7.82266e-10,5.05051e-05,5804.75,1.16548742931,110,nan,0.262861,1.9139e-12,50000,0.000197645,3.62302,888288.0,0.925807,454.545454545,1
4498.19,0.5,4760.80570457,4760.80570457,100,1139386.7963,1139386.7963,nan,4760.80570457,4.77487e-06,4.6352e-10,5.29101e-05,3052.26,1.02960455642,105,nan,0.147898,2.67309e-10,50000,0.000128188,2.28978,895034.0,0.945117,476.19047619,1
4497.3,0.5,4628.26390649,4628.26390649,100,1726021.42081,1726021.42081,nan,4628.26390649,2.097e-08,8.57701e-10,5.14403e-05,5488.31,1.31608200761,108,nan,0.337149,1.05768e-12,50000,0.000204422,4.05295,888205.0,1.01987,462.962962963,1
4497.09,0.5,4585.71233972,4585.71233972,100,1903685.88241,1903685.88241,nan,4585.71233972,6.18648e-09,8.18255e-10,5.09684e-05,5393.99,1.31523229171,109,nan,0.290167,3.28522e-13,50000,0.000184308,3.47075,888288.0,0.959799,458.71559633,1
4498.38,0.5,4671.62611968,4671.62611968,100,1542104.61804,1542104.61804,nan,4671.62611968,4.46446e-07,6.53278e-10,5.19211e-05,4390.58,1.08917251696,107,nan,0.229992,2.37937e-11,50000,0.000203842,3.82473,891948.0,0.974206,467.289719626,1
4495.67,0.5,4384.14919439,4384.14919439,100,2696489.68313,2696489.68313,nan,4384.14919439,7.63134e-17,1.1484e-09,4.87329e-05,6533.95,1.59905595761,114,nan,0.441574,3.89176e-21,50000,0.00022836,4.47791,884280.0,0.955603,438.596491228,1
4499.02,0.5,4901.11269259,4901.11269259,100,485176.668164,485176.668164,nan,4901.11269259,0.00189228,1.96068e-10,5.44662e-05,2983.42,0.828721186633,102,nan,0.065589,1.0346e-07,50000,0.000111543,2.04011,895978.0,0.996185,490.196078431,1
4478.25,0.5,4271.48634952,4271.48634952,100,2415374.58009,2415374.58009,nan,4271.48634952,1.47758e-32,1.68243e-09,4.74834e-05,7797.68,2.29916393468,117,nan,0.880709,6.45807e-37,50000,0.000250243,5.72544,875409.0,1.0864,427.35042735,1
4498.23,0.5,4760.79523648,4760.79523648,100,1139381.88502,1139381.88502,nan,4760.79523648,0.00010937,4.57703e-10,5.29101e-05,3371.14,1.01258553153,105,nan,0.148089,6.08037e-09,50000,0.000130321,2.34415,894547.0,0.951716,476.19047619,1
4494.24,0.5,4029.78598806,4029.78598806,100,3917908.83478,3917908.83478,nan,4029.78598806,2.56595e-18,1.63233e-09,4.48029e-05,8086.54,2.22181954212,124,nan,0.69813,1.24075e-22,50000,0.000297419,6.15082,877199.0,0.926553,403.225806452,1
4492.29,0.5,4543.93888627,4543.93888627,100,2021566.02607,2021566.02607,nan,4543.93888627,5.19642e-07,8.59255e-10,5.0505e-05,5268.2,1.26869105952,110,nan,0.27552,2.90194e-11,50000,0.000206725,3.70176,888208.0,0.904379,454.545454545,1
4495.47,0.5,4164.44728498,4164.44728498,100,3489442.35197,3489442.35197,nan,4164.44728498,4.09362e-11,1.4294e-09,4.62963e-05,7144.91,1.87478101869,120,nan,0.531427,2.12306e-15,50000,0.000260404,5.02103,881514.0,0.89267,416.666666667,1
4496.95,0.5,4345.94911197,4345.94911197,100,2853637.94268,2853637.94268,nan,4345.94911197,6.05176e-14,1.17365e-09,4.83092e-05,5928.54,1.35021986162,115,nan,0.399075,3.28189e-18,50000,0.000245957,4.53541,885815.0,0.890815,434.782608696,1
4498.04,0.5,4543.94019326,4543.94019326,100,2083699.16284,2083699.16284,nan,4543.94019326,6.99171e-08,8.43771e-10,5.05051e-05,5293.88,1.15730890197,110,nan,0.281584,3.82729e-12,50000,0.000187958,3.43362,889369.0,0.922628,454.545454545,1
4497.69,0.5,4585.71801698,4585.71801698,100,1910128.26776,1910128.26776,nan,4585.71801698,1.52959e-08,8.38911e-10,5.09684e-05,5387.5,1.60285215262,109,nan,0.313868,7.90787e-13,50000,0.00018226,3.52539,888551.0,0.985863,458.71559633,1
4497.48,0.5,4543.92503874,4543.92503874,100,2079134.90089,2079134.90089,nan,4543.92503874,2.00445e-07,8.21735e-10,5.0505e-05,4645.73,1.46073587863,110,nan,0.282794,1.0805e-11,50000,0.000171165,3.17529,890671.0,0.936924,454.545454545,1
4497.44,0.5,4462.61931606,4462.61931606,100,2411344.84029,2411344.84029,nan,4462.61931606,1.5089e-13,9.2107e-10,4.96032e-05,7231.29,1.38517489585,112,nan,0.324512,8.03881e-18,50000,0.000210739,3.95562,883164.0,0.931062,446.428571429,1
4483.03,0.5,4029.77220898,4029.77220898,100,3260449.59011,3260449.59011,nan,4029.77220898,1.21296e-25,1.69362e-09,4.48029e-05,8481.83,2.08071345485,124,nan,0.820998,5.50912e-30,50000,0.000293218,6.45585,874279.0,0.986436,403.225806452,1
4498.18,0.5,4671.61313113,4671.61313113,100,1540220.91159,1540220.91159,nan,4671.61313113,1.78454e-07,6.3199e-10,5.19211e-05,4611.24,1.07899287682,107,nan,0.217394,9.62182e-12,50000,0.000166994,3.09721,891308.0,0.96297,467.289719626,1
4488.74,0.5,4271.47727975,4271.47727975,100,3048409.22757,3048409.22757,nan,4271.47727975,2.56215e-12,1.21173e-09,4.74834e-05,7009.36,1.48250039704,117,nan,0.454253,1.3233e-16,50000,0.000237794,4.60413,881879.0,0.919363,427.35042735,1
4499.4,0.5,4999.33148671,4999.33148671,100,0.00144845275445,0.00144845275445,nan,4999.33148671,0.983408,5.22096e-16,5.55556e-05,0.507613,0.555694059687,100,nan,1.69158e-07,5.4634e-05,50000,5.58401e-05,1.00512,899880.0,0.999996,500.0,1
4498.88,0.5,4901.11457901,4901.11457901,100,483208.661095,483208.661095,nan,4901.11457901,0.00139806,2.02777e-10,5.44662e-05,2775.98,1.02163349464,102,nan,0.0674228,7.66711e-08,50000,9.74119e-05,1.77626,896311.0,0.993165,490.196078431,1
4499.41,0.5,4999.34465464,4999.34465464,100,0.00088558484497,0.00088558484497,nan,4999.34465464,0.995873,2.27851e-16,5.55556e-05,0.397558,0.555593248223,100,nan,7.38236e-08,5.53263e-05,50000,5.59033e-05,1.00626,899882.0,1.0,500.0,1
4492.02,0.5,4384.15616826,4384.15616826,100,2654764.15706,2654764.15706,nan,4384.15616826,7.63045e-14,1.10488e-09,4.87329e-05,6137.45,2.20156895772,114,nan,0.406579,3.97772e-18,50000,0.000231192,4.43495,885080.0,0.934843,438.596491228,1
4498.47,0.5,4806.67710566,4806.67710566,100,933145.882573,933145.882573,nan,4806.67710566,6.75123e-06,3.92053e-10,5.34188e-05,4111.21,1.23798545601,104,nan,0.133493,3.65869e-10,50000,0.000123513,2.27913,892807.0,0.985715,480.769230769,1
4495.3,0.5,4199.5271771,4199.5271771,100,3369222.04557,3369222.04557,nan,4199.5271771,1.67306e-14,1.38298e-09,4.66853e-05,7768.57,2.63687978531,119,nan,0.552748,8.36868e-19,50000,0.00030096,6.01679,879538.0,0.933332,420.168067227,1
4496.92,0.5,4345.94626068,4345.94626068,100,2857976.3617,2857976.3617,nan,4345.94626068,4.52239e-10,1.0297e-09,4.83092e-05,7808.8,1.38572181683,115,nan,0.37453,2.37126e-14,50000,0.000379993,7.24708,881156.0,0.921335,434.782608696,1
4499.4,0.5,4999.34153193,4999.34153193,100,0.00162458688087,0.00162458688087,nan,4999.34153193,0.993885,5.42954e-16,5.55555e-05,0.538218,0.55585043577,100,nan,1.75918e-07,5.52158e-05,50000,5.59055e-05,1.0063,899881.0,1.0,500.0,1
4498.39,0.5,4806.6704429,4806.6704429,100,929294.67923,929294.67923,nan,4806.6704429,0.000124781,4.01736e-10,5.34188e-05,4440.81,1.0488313518,104,nan,0.139826,6.68846e-09,50000,0.00013184,2.45965,892336.0,0.996594,480.769230769,1
4497.25,0.5,4585.7339525,4585.7339525,100,1908304.42896,1908304.42896,nan,4585.7339525,1.10515e-09,8.29212e-10,5.09684e-05,5506.97,1.39169023465,109,nan,0.305662,5.75615e-14,50000,0.000205047,3.93679,888563.0,0.978564,458.71559633,1
4498.33,0.5,4671.62260213,4671.62260213,100,1542102.29246,1542102.29246,nan,4671.62260213,8.31135e-09,6.06904e-10,5.19211e-05,5292.47,1.16723482048,107,nan,0.200202,4.57612e-13,50000,0.000214066,3.88796,890046.0,0.943014,467.289719626,1
4497.21,0.5,4462.61618217,4462.61618217,100,2406873.13989,2406873.13989,nan,4462.61618217,1.74524e-12,1.0001e-09,4.96032e-05,6126.69,1.65832265292,112,nan,0.349976,9.32952e-17,50000,0.000251222,4.69952,886366.0,0.92791,446.428571429,1
4498.83,0.5,4901.11095935,4901.11095935,100,483207.8235,483207.8235,nan,4901.11095935,0.00169961,1.93302e-10,5.44662e-05,2994.86,0.984546106913,102,nan,0.0645173,9.30312e-08,50000,0.000112604,2.05718,896055.0,0.995057,490.196078431,1
4498.24,0.5,4671.62320932,4671.62320932,100,1542102.72922,1542102.72922,nan,4671.62320932,2.59416e-07,6.44308e-10,5.19211e-05,4552.41,1.16444598147,107,nan,0.221888,1.3979e-11,50000,0.000161657,2.99995,891463.0,0.963527,467.289719626,1
4498.5,0.5,4806.66920428,4806.66920428,100,931217.056179,931217.056179,nan,4806.66920428,3.40847e-06,4.18655e-10,5.34188e-05,4200.4,1.03555974629,104,nan,0.153185,1.78188e-10,50000,0.000155694,2.97819,892966.0,1.02182,480.769230769,1
4498.53,0.5,4806.67692077,4806.67692077,100,931219.876412,931219.876412,nan,4806.67692077,4.21737e-05,4.04265e-10,5.34188e-05,4009.42,1.05942872194,104,nan,0.142801,2.24393e-09,50000,0.000123765,2.32611,893261.0,1.00398,480.769230769,1
4491.6,0.5,4462.62454028,4462.62454028,100,2300012.30226,2300012.30226,nan,4462.62454028,1.37219e-11,9.32746e-10,4.96032e-05,6955.96,1.46794670722,112,nan,0.345657,7.12807e-16,50000,0.000200871,3.86686,882533.0,0.954883,446.428571429,1
4499.01,0.5,4901.12126162,4901.12126162,100,485178.386369,485178.386369,nan,4901.12126162,0.00209411,1.98531e-10,5.44662e-05,2871.33,0.901429561235,102,nan,0.0684267,1.12798e-07,50000,0.000108949,2.02265,896262.0,1.01117,490.196078431,1
4499.03,0.5,4901.12555938,4901.12555938,100,485179.213328,485179.213328,nan,4901.12555938,0.000570709,1.98667e-10,5.44662e-05,2882.1,0.804946433006,102,nan,0.0675475,3.09509e-08,50000,0.000102225,1.88494,896302.0,1.00431,490.196078431,1
4497.36,0.5,4585.73395696,4585.73395696,100,1905539.88904,1905539.88904,nan,4585.73395696,1.67738e-08,8.12318e-10,5.09684e-05,6135.5,1.37613545821,109,nan,0.284247,8.96696e-13,50000,0.000228355,4.27165,886712.0,0.953425,458.71559633,1
4497.33,0.5,4462.62659702,4462.62659702,100,2409561.36665,2409561.36665,nan,4462.62659702,3.47611e-09,9.19114e-10,4.96032e-05,6687.83,1.48202608336,112,nan,0.338949,1.81013e-13,50000,0.000302309,5.80543,884997.0,0.95256,446.428571429,1
4497.94,0.5,4671.63633261,4671.63633261,100,1537422.21434,1537422.21434,nan,4671.63633261,1.81891e-06,6.28607e-10,5.19211e-05,4516.81,1.0312748084,107,nan,0.214628,9.8437e-11,50000,0.000196775,3.63599,891631.0,0.959394,467.289719626,1
4499.4,0.5,4999.33310504,4999.33310504,100,0.000877698276191,0.000877698276191,nan,4999.33310504,0.993127,1.7426e-16,5.55555e-05,0.395436,0.555597996482,100,nan,5.64593e-08,5.5174e-05,50000,5.56976e-05,1.00255,899880.0,0.999995,500.0,1
4497.97,0.5,4543.94388634,4543.94388634,100,2083702.57592,2083702.57592,nan,4543.94388634,3.35922e-11,8.16146e-10,5.05051e-05,5088.77,1.31708836586,110,nan,0.264113,1.86736e-15,50000,0.000174413,3.13754,889680.0,0.908543,454.545454545,1
4498.11,0.5,4760.80102696,4760.80102696,100,1139383.90527,1139383.90527,nan,4760.80102696,1.85511e-05,4.54693e-10,5.29101e-05,4019.28,0.95976784528,105,nan,0.147593,1.02967e-09,50000,0.000136929,2.46699,893677.0,0.95326,476.19047619,1
4499.4,0.5,4999.33226714,4999.33226714,100,0.00159973132289,0.00159973132289,nan,4999.33226714,1.0,5.29425e-23,5.55555e-05,0.534412,0.555555562936,100,nan,,5.55556e-05,50000,5.55556e-05,1.0,899880.0,1.0,500.0,1
4499.4,0.5,4999.33130169,4999.33130169,100,0.00149712888508,0.00149712888508,nan,4999.33130169,0.99557,3.79319e-16,5.55556e-05,0.515952,0.555724111323,100,nan,1.229e-07,5.53093e-05,50000,5.58593e-05,1.00547,899880.0,1.0,500.0,1
4495.42,0.5,4671.62604575,4671.62604575,100,1509474.80138,1509474.80138,nan,4671.62604575,2.67408e-07,6.06487e-10,5.19211e-05,4562.12,1.41793982074,107,nan,0.223377,1.39337e-11,50000,0.000150892,2.89584,891487.0,0.996443,467.289719626,1
4499.41,0.5,4999.34674234,4999.34674234,100,0.0003955036571,0.0003955036571,nan,4999.34674234,0.999847,1.55589e-19,5.55556e-05,0.26631,0.555571925441,100,nan,5.04102e-11,5.55471e-05,50000,5.55658e-05,1.00019,899882.0,1.0,500.0,1
4497.32,0.5,4585.72214053,4585.72214053,100,1903692.93448,1903692.93448,nan,4585.72214053,4.63277e-10,7.80952e-10,5.09684e-05,5993.99,1.37048691033,109,nan,0.27363,2.47497e-14,50000,0.000215315,4.03037,887041.0,0.954049,458.71559633,1
4496.63,0.5,4345.9537655,4345.9537655,100,2849312.64954,2849312.64954,nan,4345.9537655,9.75519e-11,1.13711e-09,4.83092e-05,6792.21,1.87049243642,115,nan,0.394241,5.23908e-15,50000,0.000247942,4.61669,883762.0,0.899519,434.782608696,1
4495.9,0.5,4384.15368598,4384.15368598,100,2706852.12115,2706852.12115,nan,4384.15368598,2.24378e-12,1.02993e-09,4.87329e-05,8357.56,1.86390585725,114,nan,0.400195,1.13827e-16,50000,0.000301142,5.93614,878782.0,0.960629,438.596491228,1
4498.78,0.5,4760.79448859,4760.79448859,100,1144159.48926,1144159.48926,nan,4760.79448859,4.26199e-05,4.33384e-10,5.29101e-05,4172.66,1.18392380582,105,nan,0.142224,2.35268e-09,50000,0.000144013,2.60886,893350.0,0.95849,476.19047619,1
4498.92,0.5,4901.12021858,4901.12021858,100,485178.152597,485178.152597,nan,4901.12021858,0.00310033,1.91366e-10,5.44662e-05,3172.69,0.93002639684,102,nan,0.064278,1.69165e-07,50000,0.000103405,1.89515,895833.0,0.99822,490.196078431,1
4491.69,0.5,4423.04266944,4423.04266944,100,2461074.62939,2461074.62939,nan,4423.04266944,5.52676e-13,1.20898e-09,4.91642e-05,6279.02,1.7432714034,113,nan,0.551608,2.5874e-17,50000,0.000315939,6.74854,884117.0,1.05016,442.477876106,1
4497.95,0.5,4715.78932031,4715.78932031,100,1345159.39074,1345159.39074,nan,4715.78932031,1.13437e-07,5.87867e-10,5.24109e-05,5250.96,1.11228131331,106,nan,0.227527,5.76606e-12,50000,0.000153066,3.01131,889949.0,1.0311,471.698113208,1
4497.93,0.5,4715.78881153,4715.78881153,100,1345158.7772,1345158.7772,nan,4715.78881153,9.57345e-07,5.95664e-10,5.24109e-05,5237.76,1.17105261525,106,nan,0.213585,5.05573e-11,50000,0.000160994,3.04855,889699.0,0.992444,471.698113208,1
4498.19,0.5,4671.61490369,4671.61490369,100,1542097.17687,1542097.17687,nan,4671.61490369,8.0088e-08,5.745e-10,5.19211e-05,4914.39,1.21321507951,107,nan,0.200033,4.29202e-12,50000,0.000156204,2.91474,890830.0,0.968835,467.289719626,1
4497.48,0.5,4543.94224685,4543.94224685,100,2079151.49542,2079151.49542,nan,4543.94224685,9.20024e-10,7.12754e-10,5.05051e-05,6459.41,1.40928587709,110,nan,0.255125,4.86287e-14,50000,0.000178573,3.37848,886664.0,0.955523,454.545454545,1
4485.49,0.5,4345.94670789,4345.94670789,100,2315773.47032,2315773.47032,nan,4345.94670789,9.53917e-09,1.30793e-09,4.83092e-05,6188.36,1.62891111389,115,nan,0.451577,5.13379e-13,50000,0.000247318,4.59545,882869.0,0.897641,434.782608696,1
4499.4,0.5,4999.33615597,4999.33615597,100,0.000673202442794,0.000673202442794,nan,4999.33615597,0.998963,3.76763e-18,5.55556e-05,0.345596,0.555566581655,100,nan,1.2207e-09,5.5498e-05,50000,5.55912e-05,1.00064,899880.0,1.0,500.0,1
4498.39,0.5,4806.67657058,4806.67657058,100,931219.586859,931219.586859,nan,4806.67657058,5.775e-05,3.67067e-10,5.34188e-05,4799.0,1.27994360223,104,nan,0.132923,3.03476e-09,50000,0.000128641,2.44797,891732.0,1.01653,480.769230769,1
4485.55,0.5,4271.48983826,4271.48983826,100,2688561.89886,2688561.89886,nan,4271.48983826,1.99354e-13,1.21206e-09,4.74834e-05,8606.04,1.8408359129,117,nan,0.470291,1.01205e-17,50000,0.000257213,5.06658,874514.0,0.935326,427.35042735,1
