Delta,AvgNormIw,BatchSize,MinVanillaIw,ESSRenyi,MinNormIw,VarRet,EpsThisIter,eRenyi2,VarJ,AvgVanillaIw,VanillaAvgRet,MaxVanillaIw,AvgDiscRet,AvgRet,AvgEpLen,J,IterType,Bound,VarVanillaIw,VarDiscRet,MaxNormIw,VarNormIw,ESSClassic
0.45,0.01,100,0.995507,99.99997615814777,0.009956318,0.0064141557178625155,100,1.0000002,0.07947157,0.99987465,4999.951147151098,1.0010699,4999.951147151098,4999.951147151098,500.0,4999.9517,1,4447.1807,8.34452e-07,0.0064141557178625155,0.010011954,8.346589e-11,99.99989699034104
0.45,0.009999998,100,1.0,100.0,0.01,0.0035738089115499583,100,1.0,0.05947123,1.0,4999.956402778305,1.0,4999.956402778305,4999.956402778305,500.0,4999.9565,1,4447.1855,,0.0035738089115499583,0.01,3.5044917e-18,100.0
0.45,0.009999998,100,1.0,100.0,0.01,0.0022145216749623105,100,1.0,0.046830628,1.0,4999.95201600686,1.0,4999.95201600686,4999.95201600686,500.0,4999.952,1,4447.181,,0.0022145216749623105,0.01,3.5044917e-18,100.0
0.45,0.009999998,100,1.0,100.0,0.01,0.0018257951269403027,100,1.0,0.042515814,1.0,4999.955800528196,1.0,4999.955800528196,4999.955800528196,500.0,4999.956,1,4447.185,,0.0018257951269403027,0.01,3.5044917e-18,100.0
0.45,0.009999998,100,1.0,100.0,0.01,0.0014204843838337314,100,1.0,0.03749771,1.0,4999.958870734234,1.0,4999.958870734234,4999.958870734234,500.0,4999.959,1,4447.188,,0.0014204843838337314,0.01,3.5044917e-18,100.0
0.45,0.009999998,100,1.0,100.0,0.01,0.0019119034753881882,100,1.0,0.04350816,1.0,4999.956555837178,1.0,4999.956555837178,4999.956555837178,500.0,4999.957,1,4447.186,,0.0019119034753881882,0.01,3.5044917e-18,100.0
0.45,0.009999999,100,0.99471325,99.99990463265931,0.009946936,0.00148208883823085,100,1.000001,0.038285937,1.0000198,4999.957572630593,1.0033374,4999.957572630593,4999.957572630593,500.0,4999.958,1,4447.187,1.422097e-06,0.00148208883823085,0.010033175,1.422042e-10,99.99987030298196
0.45,0.01,100,0.99555933,99.99994039539075,0.009954958,0.0032111045498017287,100,1.0000006,0.056303497,1.0000638,4999.951601001566,1.001867,4999.951601001566,4999.951601001566,500.0,4999.952,1,4447.181,9.832121e-07,0.0032111045498017287,0.010018032,9.83099e-11,99.99990082427047
0.45,0.009999998,100,1.0,100.0,0.01,0.001556198316332292,100,1.0,0.039237823,1.0,4999.960624837881,1.0,4999.960624837881,4999.960624837881,500.0,4999.961,1,4447.19,,0.001556198316332292,0.01,3.5044917e-18,100.0
0.45,0.009999999,100,0.99819654,99.99998807907247,0.009981784,0.0022378698560068066,100,1.0000001,0.047038697,1.0000181,4999.953690212969,1.0004904,4999.953690212969,4999.953690212969,500.0,4999.954,1,4447.183,1.556436e-07,0.0022378698560068066,0.0100047225,1.5564047e-11,99.99998855611699
0.45,0.01,100,0.99890316,99.99998807907247,0.009989344,0.002075608250564344,100,1.0000001,0.04532531,0.9999687,4999.9595918416335,1.0010844,4999.9595918416335,4999.9595918416335,500.0,4999.96,1,4447.189,2.0145015e-07,0.002075608250564344,0.010011158,2.0146607e-11,99.99998092591976
0.45,0.009999998,100,1.0,100.0,0.01,0.0031500282551383298,100,1.0,0.055849276,1.0,4999.95109594208,1.0,4999.95109594208,4999.95109594208,500.0,4999.951,1,4447.18,,0.0031500282551383298,0.01,3.5044917e-18,100.0
0.45,0.01,100,0.9993755,100.0,0.009993762,0.00156827821127372,100,1.0,0.039411962,0.9999994,4999.955453549977,1.001744,4999.955453549977,4999.955453549977,500.0,4999.956,1,4447.1855,1.2100892e-07,0.00156827821127372,0.010017446,1.2100665e-11,99.99999237060125
0.45,0.010000002,100,0.99989796,100.0,0.009999012,0.0014120068802677573,100,1.0,0.037407815,0.9999968,4999.962741167327,1.0001394,4999.962741167327,4999.962741167327,500.0,4999.9634,1,4447.1924,1.839568e-09,0.0014120068802677573,0.010001426,1.8394325e-13,99.99998855587252
0.45,0.010000002,100,0.99925214,99.99998807907247,0.009991749,0.003413096047701112,100,1.0000001,0.05818134,1.0000772,4999.944900658228,1.0020362,4999.944900658228,4999.944900658228,500.0,4999.946,1,4447.175,3.4426054e-07,0.003413096047701112,0.010019587,3.4420748e-11,99.99995041278638
0.45,0.01,100,0.9992689,99.99998807907247,0.009991918,0.0017466001732246161,100,1.0000001,0.04159999,1.0000772,4999.95695362786,1.0033957,4999.95695362786,4999.95695362786,500.0,4999.9575,1,4447.1865,3.7274592e-07,0.0017466001732246161,0.010033182,3.7268e-11,99.99995422718263
0.45,0.009999998,100,1.0,100.0,0.01,0.0017074553335465273,100,1.0,0.041138962,1.0,4999.96086112085,1.0,4999.96086112085,4999.96086112085,500.0,4999.961,1,4447.19,,0.0017074553335465273,0.01,3.5044917e-18,100.0
0.45,0.010000002,100,0.9980972,99.99976158198933,0.009981624,0.0015476389762817597,100,1.0000024,0.03913451,0.9999347,4999.9580357230725,1.0026609,4999.9580357230725,4999.9580357230725,500.0,4999.9585,1,4447.187,8.3505034e-07,0.0015476389762817597,0.010027263,8.3515965e-11,99.99990844134902
0.45,0.009999998,100,1.0,100.0,0.01,0.0015760262877902282,100,1.0,0.039479796,1.0,4999.964288167468,1.0,4999.964288167468,4999.964288167468,500.0,4999.9644,1,4447.1934,,0.0015760262877902282,0.01,3.5044917e-18,100.0
0.45,0.009999998,100,1.0,100.0,0.01,0.0016621088771814957,100,1.0,0.040538196,1.0,4999.9609327904445,1.0,4999.9609327904445,4999.9609327904445,500.0,4999.961,1,4447.19,,0.0016621088771814957,0.01,3.5044917e-18,100.0
0.45,0.009999998,100,1.0,100.0,0.01,0.0019599761824700326,100,1.0,0.04402732,1.0,4999.951762866408,1.0,4999.951762866408,4999.951762866408,500.0,4999.9517,1,4447.1807,,0.0019599761824700326,0.01,3.5044917e-18,100.0
0.45,0.009999998,100,1.0,100.0,0.01,0.002022517789581927,100,1.0,0.0447316,1.0,4999.957306702383,1.0,4999.957306702383,4999.957306702383,500.0,4999.9575,1,4447.1865,,0.002022517789581927,0.01,3.5044917e-18,100.0
0.45,0.009999998,100,1.0,100.0,0.01,0.0016454323584301808,100,1.0,0.04036137,1.0,4999.958121451357,1.0,4999.958121451357,4999.958121451357,500.0,4999.958,1,4447.187,,0.0016454323584301808,0.01,3.5044917e-18,100.0
0.45,0.009999998,100,1.0,100.0,0.01,0.0021806983547895914,100,1.0,0.04651998,1.0,4999.955099400035,1.0,4999.955099400035,4999.955099400035,500.0,4999.9546,1,4447.1836,,0.0021806983547895914,0.01,3.5044917e-18,100.0
0.45,0.009999998,100,1.0,100.0,0.01,0.001522715245132044,100,1.0,0.038835708,1.0,4999.957848957783,1.0,4999.957848957783,4999.957848957783,500.0,4999.958,1,4447.187,,0.001522715245132044,0.01,3.5044917e-18,100.0
0.45,0.009999998,100,1.0,100.0,0.01,0.002110483680733349,100,1.0,0.045711186,1.0,4999.954241975997,1.0,4999.954241975997,4999.954241975997,500.0,4999.954,1,4447.183,,0.002110483680733349,0.01,3.5044917e-18,100.0
0.45,0.01,100,0.99296707,99.99988079085256,0.009931824,0.002671281502591289,100,1.0000012,0.051325038,0.99978316,4999.955227458976,1.002596,4999.955227458976,4999.955227458976,500.0,4999.9556,1,4447.1846,2.394969e-06,0.002671281502591289,0.010028135,2.3960095e-10,99.99975962238508
0.45,0.01,100,0.9994862,100.0,0.009994731,0.0018854028235650998,100,1.0,0.04319511,1.0000131,4999.953542511437,1.0004225,4999.953542511437,4999.953542511437,500.0,4999.954,1,4447.1836,1.6621618e-08,0.0018854028235650998,0.010004094,1.6620336e-12,99.99999237070602
0.45,0.01,100,0.99900544,100.0,0.009989996,0.0018089400091110637,100,1.0,0.042313095,1.0000058,4999.955887409434,1.0004525,4999.955887409434,4999.955887409434,500.0,4999.956,1,4447.1855,6.106956e-08,0.0018089400091110637,0.010004467,6.10687e-12,99.99999618532496
0.45,0.01,100,0.9937323,99.99984502816375,0.009937253,0.0020533930565636827,100,1.0000015,0.044983797,1.000007,4999.959437862542,1.003521,4999.959437862542,4999.959437862542,500.0,4999.9595,1,4447.1885,2.6037997e-06,0.0020533930565636827,0.0100351395,2.6037794e-10,99.99972534429047
0.45,0.010000002,100,0.99946356,100.0,0.00999469,0.0026041839843443694,100,1.0,0.05074494,0.9999945,4999.956854794298,1.0001734,4999.956854794298,4999.956854794298,500.0,4999.957,1,4447.186,1.4303793e-08,0.0026041839843443694,0.01000179,1.4304219e-12,99.99996948226122
0.45,0.01,100,0.9973343,99.99998807907247,0.009973753,0.0011102497455536065,100,1.0000001,0.03315202,0.9999589,4999.958437597318,1.0006006,4999.958437597318,4999.958437597318,500.0,4999.959,1,4447.188,2.6189596e-07,0.0011102497455536065,0.0100064175,2.619134e-11,99.99997711087907
0.45,0.009999998,100,1.0,100.0,0.01,0.0019926607264805427,100,1.0,0.04442474,1.0,4999.955961609697,1.0,4999.955961609697,4999.955961609697,500.0,4999.956,1,4447.185,,0.0019926607264805427,0.01,3.5044917e-18,100.0
0.45,0.01,100,0.99490005,100.0,0.009949917,0.0018412163904019724,100,1.0,0.04266611,0.9999079,4999.956921631085,1.0013117,4999.956921631085,4999.956921631085,500.0,4999.9575,1,4447.1865,1.0919896e-06,0.0018412163904019724,0.0100140385,1.09219266e-10,99.9998931787253
0.45,0.009999998,100,1.0,100.0,0.01,0.0019149222140126744,100,1.0,0.043539517,1.0,4999.959346099564,1.0,4999.959346099564,4999.959346099564,500.0,4999.9595,1,4447.1885,,0.0019149222140126744,0.01,3.5044917e-18,100.0
0.45,0.010000002,100,0.99773294,99.99998807907247,0.0099784145,0.001579014591267383,100,1.0000001,0.039531484,0.9998913,4999.956882737439,1.0006667,4999.956882737439,4999.956882737439,500.0,4999.9575,1,4447.1865,3.0735777e-07,0.001579014591267383,0.010007756,3.0742072e-11,99.99994277334396
0.45,0.009999998,100,1.0,100.0,0.01,0.002618239434050092,100,1.0,0.050911397,1.0,4999.950058422088,1.0,4999.950058422088,4999.950058422088,500.0,4999.95,1,4447.179,,0.002618239434050092,0.01,3.5044917e-18,100.0
0.45,0.009999998,100,1.0,100.0,0.01,0.0021970851333169097,100,1.0,0.046638325,1.0,4999.957224493992,1.0,4999.957224493992,4999.957224493992,500.0,4999.9575,1,4447.1865,,0.0021970851333169097,0.01,3.5044917e-18,100.0
0.45,0.01,100,0.9970892,99.99998807907247,0.009971637,0.002232325869002238,100,1.0000001,0.04699869,0.9999253,4999.957908833649,1.0006461,4999.957908833649,4999.957908833649,500.0,4999.9585,1,4447.1875,3.3516648e-07,0.002232325869002238,0.010007208,3.352162e-11,99.99997711011065
0.45,0.01,100,0.9996496,100.0,0.009996497,0.002347788293772904,100,1.0,0.04820732,0.9999998,4999.953570958114,1.0001382,4999.953570958114,4999.953570958114,500.0,4999.954,1,4447.183,8.831402e-09,0.002347788293772904,0.010001383,8.831571e-13,100.00000762939614
0.45,0.01,100,0.9977357,99.99991655356695,0.009975704,0.0017385005093888224,100,1.0000008,0.041455775,1.0001656,4999.960053231233,1.0038443,4999.960053231233,4999.960053231233,500.0,4999.9604,1,4447.1895,1.4302983e-06,0.0017385005093888224,0.0100367805,1.4298338e-10,99.99986269378246
0.45,0.01,100,0.99967915,100.0,0.009996897,0.002129083905928107,100,1.0,0.045902997,0.99998945,4999.951905780329,1.0001998,4999.951905780329,4999.951905780329,500.0,4999.952,1,4447.1816,1.032494e-08,0.002129083905928107,0.010002104,1.0325097e-12,100.00001144421327
0.45,0.01,100,0.9978431,99.99995231630692,0.009979128,0.0016747396685527162,100,1.0000005,0.040695615,0.9999302,4999.95564049764,1.0016956,4999.95564049764,4999.95564049764,500.0,4999.956,1,4447.185,5.2147874e-07,0.0016747396685527162,0.010017656,5.2155554e-11,99.9999427755708
0.45,0.010000002,100,0.9964346,99.99982118638542,0.009963145,0.001554634762407398,100,1.0000018,0.03921002,1.0001206,4999.960953207985,1.0065625,4999.960953207985,4999.960953207985,500.0,4999.9614,1,4447.1904,3.2704343e-06,0.001554634762407398,0.010064411,3.2696443e-10,99.99965290531931
0.45,0.009999998,100,1.0,100.0,0.01,0.0015246593224675323,100,1.0,0.038860347,1.0,4999.9604426815085,1.0,4999.9604426815085,4999.9604426815085,500.0,4999.9604,1,4447.1895,,0.0015246593224675323,0.01,3.5044917e-18,100.0
0.45,0.009999998,100,1.0,100.0,0.01,0.0025614894381164343,100,1.0,0.050388567,1.0,4999.951466388593,1.0,4999.951466388593,4999.951466388593,500.0,4999.9517,1,4447.1807,,0.0025614894381164343,0.01,3.5044917e-18,100.0
0.45,0.009999998,100,1.0,100.0,0.01,0.0018892133364267116,100,1.0,0.043247223,1.0,4999.958579073692,1.0,4999.958579073692,4999.958579073692,500.0,4999.9585,1,4447.1875,,0.0018892133364267116,0.01,3.5044917e-18,100.0
0.45,0.009999999,100,0.9996683,99.99980926550052,0.009996089,0.0018540657737289368,100,1.0000019,0.042824246,1.0000595,4999.958987207486,1.0014197,4999.958987207486,4999.958987207486,500.0,4999.9595,1,4447.188,1.1815515e-07,0.0018540657737289368,0.010013602,1.1813938e-11,100.00000381447067
0.45,0.009999998,100,1.0,100.0,0.01,0.0019777497473881978,100,1.0,0.04424391,1.0,4999.94845296898,1.0,4999.94845296898,4999.94845296898,500.0,4999.948,1,4447.1777,,0.0019777497473881978,0.01,3.5044917e-18,100.0
0.45,0.009999998,100,1.0,100.0,0.01,0.0017693638239405557,100,1.0,0.041851856,1.0,4999.959876923719,1.0,4999.959876923719,4999.959876923719,500.0,4999.96,1,4447.189,,0.0017693638239405557,0.01,3.5044917e-18,100.0
0.45,0.01,100,0.9996398,100.0,0.009996463,0.0015786002388999355,100,1.0,0.039534558,0.99999356,4999.9626876742705,1.0007771,4999.9626876742705,4999.9626876742705,500.0,4999.9634,1,4447.1924,6.299657e-08,0.0015786002388999355,0.010007835,6.2996604e-12,99.99999618527839
0.45,0.009999998,100,1.0,100.0,0.01,0.002164689605297355,100,1.0,0.046304304,1.0,4999.95507000938,1.0,4999.95507000938,4999.95507000938,500.0,4999.955,1,4447.184,,0.002164689605297355,0.01,3.5044917e-18,100.0
0.45,0.010000002,100,0.9980588,99.99976158198933,0.009980028,0.0015317160265237765,100,1.0000024,0.038931914,1.0000561,4999.961612842858,1.005256,4999.961612842858,4999.961612842858,500.0,4999.9624,1,4447.191,1.438338e-06,0.0015317160265237765,0.010051996,1.4381812e-10,99.99984360637742
0.45,0.01,100,0.99790496,99.99997615814777,0.0099797025,0.0017892924743603494,100,1.0000002,0.042075973,0.99993455,4999.9555266696,1.0017914,4999.9555266696,4999.9555266696,500.0,4999.9565,1,4447.1855,4.4159924e-07,0.0017892924743603494,0.010018569,4.4166008e-11,99.99997329537639
0.45,0.009999998,100,1.0,100.0,0.01,0.0021215986083380125,100,1.0,0.045802057,1.0,4999.95405280051,1.0,4999.95405280051,4999.95405280051,500.0,4999.954,1,4447.183,,0.0021215986083380125,0.01,3.5044917e-18,100.0
0.45,0.009999998,100,1.0,100.0,0.01,0.0014663180460564736,100,1.0,0.038089003,1.0,4999.962198223818,1.0,4999.962198223818,4999.962198223818,500.0,4999.9624,1,4447.1914,,0.0014663180460564736,0.01,3.5044917e-18,100.0
0.45,0.009999998,100,1.0,100.0,0.01,0.008459341596034039,100,1.0,0.09152568,1.0,4999.941543452712,1.0,4999.941543452712,4999.941543452712,500.0,4999.9414,1,4447.1704,,0.008459341596034039,0.01,3.5044917e-18,100.0
0.45,0.009999998,100,1.0,100.0,0.01,0.0014112983517273095,100,1.0,0.037395682,1.0,4999.957707890493,1.0,4999.957707890493,4999.957707890493,500.0,4999.9575,1,4447.1865,,0.0014112983517273095,0.01,3.5044917e-18,100.0
0.45,0.009999998,100,1.0,100.0,0.01,0.0016229991957048397,100,1.0,0.04007299,1.0,4999.959310244105,1.0,4999.959310244105,4999.959310244105,500.0,4999.96,1,4447.189,,0.0016229991957048397,0.01,3.5044917e-18,100.0
0.45,0.009999998,100,1.0,100.0,0.01,0.0023272456824328354,100,1.0,0.047984283,1.0,4999.954204489857,1.0,4999.954204489857,4999.954204489857,500.0,4999.954,1,4447.1836,,0.0023272456824328354,0.01,3.5044917e-18,100.0
0.45,0.009999998,100,1.0,100.0,0.01,0.0018019222558888106,100,1.0,0.04221947,1.0,4999.956834564766,1.0,4999.956834564766,4999.956834564766,500.0,4999.957,1,4447.186,,0.0018019222558888106,0.01,3.5044917e-18,100.0
0.45,0.009999998,100,1.0,100.0,0.01,0.0020636828593082225,100,1.0,0.045190316,1.0,4999.9552682608155,1.0,4999.9552682608155,4999.9552682608155,500.0,4999.9556,1,4447.1846,,0.0020636828593082225,0.01,3.5044917e-18,100.0
0.45,0.009999998,100,1.0,100.0,0.01,0.0012879654581455726,100,1.0,0.035694093,1.0,4999.959829006508,1.0,4999.959829006508,4999.959829006508,500.0,4999.96,1,4447.189,,0.0012879654581455726,0.01,3.5044917e-18,100.0
0.45,0.01,100,0.99962527,100.0,0.009996114,0.0019202769910653518,100,1.0,0.043609962,1.0000138,4999.958038905036,1.0004833,4999.958038905036,4999.958038905036,500.0,4999.9585,1,4447.1875,2.5985425e-08,0.0019202769910653518,0.010004695,2.5985488e-12,100.0000152585801
0.45,0.009999998,100,1.0,100.0,0.01,0.0019347745147729669,100,1.0,0.043759372,1.0,4999.95648486684,1.0,4999.95648486684,4999.95648486684,500.0,4999.9565,1,4447.1855,,0.0019347745147729669,0.01,3.5044917e-18,100.0
0.45,0.010000002,100,0.99975353,100.0,0.009997513,0.002520078309329997,100,1.0,0.049964134,1.0000023,4999.955901848314,1.0003096,4999.955901848314,4999.955901848314,500.0,4999.9565,1,4447.1855,1.2473292e-08,0.002520078309329997,0.010003074,1.2472829e-12,99.9999656678094
0.45,0.009999998,100,1.0,100.0,0.01,0.0020180113257996595,100,1.0,0.044711474,1.0,4999.956576478405,1.0,4999.956576478405,4999.956576478405,500.0,4999.9565,1,4447.1855,,0.0020180113257996595,0.01,3.5044917e-18,100.0
0.45,0.010000002,100,0.99929214,100.0,0.0099932235,0.0028068494977324288,100,1.0,0.052705053,0.9999698,4999.95000838226,1.0001842,4999.95000838226,4999.95000838226,500.0,4999.9507,1,4447.1797,2.4134208e-08,0.0028068494977324288,0.010002144,2.4134295e-12,99.99998474075167
0.45,0.009999998,100,1.0,100.0,0.01,0.0022354362789763237,100,1.0,0.047034767,1.0,4999.957658798007,1.0,4999.957658798007,4999.957658798007,500.0,4999.958,1,4447.1875,,0.0022354362789763237,0.01,3.5044917e-18,100.0
0.45,0.009999998,100,1.0,100.0,0.01,0.0020893204843959318,100,1.0,0.045487534,1.0,4999.94489199677,1.0,4999.94489199677,4999.94489199677,500.0,4999.9453,1,4447.175,,0.0020893204843959318,0.01,3.5044917e-18,100.0
0.45,0.01,100,0.99845695,99.99994039539075,0.009983927,0.0016589887249435647,100,1.0000006,0.040513147,1.0000644,4999.960448608733,1.0018545,4999.960448608733,4999.960448608733,500.0,4999.961,1,4447.19,7.3108725e-07,0.0016589887249435647,0.010017901,7.3100324e-11,99.99992752545813
0.45,0.010000002,100,0.99761343,99.99989271175451,0.009975483,0.002359884041746197,100,1.0000011,0.048310816,1.0000653,4999.957238939336,1.0022379,4999.957238939336,4999.957238939336,500.0,4999.958,1,4447.187,9.888918e-07,0.002359884041746197,0.010021725,9.887642e-11,99.99988175221212
0.45,0.01,100,0.99938256,100.0,0.009993888,0.0016126358234058388,100,1.0,0.039956883,0.9999937,4999.955212569844,1.000415,4999.955212569844,4999.955212569844,500.0,4999.9556,1,4447.1846,4.170316e-08,0.0016126358234058388,0.010004213,4.170626e-12,100.00001144416525
0.45,0.009999998,100,1.0,100.0,0.01,0.002051469398607141,100,1.0,0.04507045,1.0,4999.955288699499,1.0,4999.955288699499,4999.955288699499,500.0,4999.9556,1,4447.1846,,0.002051469398607141,0.01,3.5044917e-18,100.0
0.45,0.009999998,100,1.0,100.0,0.01,0.0024873398715545207,100,1.0,0.049614828,1.0,4999.947681407566,1.0,4999.947681407566,4999.947681407566,500.0,4999.9478,1,4447.177,,0.0024873398715545207,0.01,3.5044917e-18,100.0
0.45,0.009999998,100,1.0,100.0,0.01,0.0020249002553681646,100,1.0,0.044777043,1.0,4999.953982904706,1.0,4999.953982904706,4999.953982904706,500.0,4999.9536,1,4447.1826,,0.0020249002553681646,0.01,3.5044917e-18,100.0
0.45,0.009999998,100,1.0,100.0,0.01,0.0019952187348466696,100,1.0,0.044445235,1.0,4999.953145055507,1.0,4999.953145055507,4999.953145055507,500.0,4999.953,1,4447.182,,0.0019952187348466696,0.01,3.5044917e-18,100.0
0.45,0.009999998,100,1.0,100.0,0.01,0.0012356742161435312,100,1.0,0.035012763,1.0,4999.9621115013615,1.0,4999.9621115013615,4999.9621115013615,500.0,4999.9624,1,4447.1914,,0.0012356742161435312,0.01,3.5044917e-18,100.0
0.45,0.010000002,100,0.9989139,100.0,0.009989501,0.001914352344560865,100,1.0,0.04352342,0.99996376,4999.946163340475,1.0008792,4999.946163340475,4999.946163340475,500.0,4999.9463,1,4447.176,9.565025e-08,0.001914352344560865,0.010009155,9.565814e-12,99.99996185165578
0.45,0.01,100,0.9983207,99.99998807907247,0.009983757,0.003114299532328782,100,1.0000001,0.05549799,0.9999449,4999.955695147973,1.0007027,4999.955695147973,4999.955695147973,500.0,4999.9565,1,4447.1855,2.7156128e-07,0.003114299532328782,0.010007579,2.7159736e-11,99.99996948074774
0.45,0.009999998,100,1.0,100.0,0.01,0.0015129078573082868,100,1.0,0.038712636,1.0,4999.9563526608,1.0,4999.9563526608,4999.9563526608,500.0,4999.9565,1,4447.1855,,0.0015129078573082868,0.01,3.5044917e-18,100.0
0.45,0.01,100,0.99514437,99.99995231630692,0.00995284,0.0033530478661359083,100,1.0000005,0.057478715,0.9998597,4999.945626109126,1.001662,4999.945626109126,4999.945626109126,500.0,4999.9463,1,4447.1753,1.0394899e-06,0.0033530478661359083,0.0100180255,1.03978895e-10,99.99990080402723
0.45,0.009999998,100,1.0,100.0,0.01,0.002541795569273286,100,1.0,0.05016236,1.0,4999.954181707756,1.0,4999.954181707756,4999.954181707756,500.0,4999.9546,1,4447.1836,,0.002541795569273286,0.01,3.5044917e-18,100.0
0.45,0.01,100,0.9976655,99.99998807907247,0.009977285,0.0012497843152825122,100,1.0000001,0.035154298,0.9999369,4999.960587093224,1.0006096,4999.960587093224,4999.960587093224,500.0,4999.961,1,4447.19,2.5090506e-07,0.0012497843152825122,0.010006728,2.509345e-11,99.99996948050322
0.45,0.009999999,100,0.99371105,99.99986886995345,0.0099385725,0.002277286171892847,100,1.0000013,0.047416504,0.9998529,4999.9558677068235,1.0031737,4999.9558677068235,4999.9558677068235,500.0,4999.956,1,4447.185,2.3017042e-06,0.002277286171892847,0.010033213,2.3023822e-10,99.9997825306219
0.45,0.01,100,0.9976591,100.0,0.009976984,0.002800905448288565,100,1.0,0.052674897,0.99996054,4999.954179531563,1.0003676,4999.954179531563,4999.954179531563,500.0,4999.955,1,4447.184,1.51706e-07,0.002800905448288565,0.010004071,1.5172003e-11,99.99998855545776
0.45,0.009999999,100,0.99958473,100.0,0.009995698,0.003325550937811519,100,1.0,0.057431422,1.0000149,4999.958463379883,1.0012921,4999.958463379883,4999.958463379883,500.0,4999.9595,1,4447.1885,5.7561227e-08,0.003325550937811519,0.010012771,5.755697e-12,100.00001525856264
0.45,0.009999999,100,0.99957085,100.0,0.0099958265,0.008738017435624315,100,1.0,0.092970885,0.9999882,4999.953236669229,1.0000783,4999.953236669229,4999.953236669229,500.0,4999.9536,1,4447.1826,5.882169e-09,0.008738017435624315,0.010000901,5.8822245e-13,100.00001907371461
0.45,0.01,100,0.99833924,99.99998807907247,0.009984051,0.0017482858183885304,100,1.0000001,0.04159156,0.9999341,4999.9541573855295,1.0007689,4999.9541573855295,4999.9541573855295,500.0,4999.9546,1,4447.1836,2.6424192e-07,0.0017482858183885304,0.010008349,2.642728e-11,99.99997711031149
0.45,0.01,100,0.15205544,98.4696983463032,0.0015532069,62000.07409478508,100,1.0155408,38.81233,0.9789774,4975.056498306298,1.118167,4975.056498306298,4975.056498306298,497.52,4996.089,1,4439.0396,0.023632122,62000.07409478508,0.011421787,2.4657977e-06,97.61702351102886
0.45,0.01,100,0.9944158,99.99988079085256,0.009944815,0.0016556216569566947,100,1.0000012,0.040473852,0.99993396,4999.953955483788,1.0018882,4999.953955483788,4999.953955483788,500.0,4999.9546,1,4447.1836,2.0429256e-06,0.0016556216569566947,0.010019544,2.0431903e-10,99.99979399305494
0.45,0.009999998,100,1.0,100.0,0.01,0.0016978221462320326,100,1.0,0.04099135,1.0,4999.953370449397,1.0,4999.953370449397,4999.953370449397,500.0,4999.9536,1,4447.1826,,0.0016978221462320326,0.01,3.5044917e-18,100.0
0.45,0.01,100,0.99820286,100.0,0.009982292,0.0017715271087963345,100,1.0,0.041894305,0.99997365,4999.953823035633,1.0005509,4999.953823035633,4999.953823035633,500.0,4999.9546,1,4447.1836,1.3233114e-07,0.0017715271087963345,0.010005772,1.32338845e-11,99.99998092601435
0.45,0.01,100,0.9980748,99.99994039539075,0.009980636,0.0018161137776992904,100,1.0000006,0.042423062,1.0000113,4999.951995651942,1.0044569,4999.951995651942,4999.951995651942,500.0,4999.952,1,4447.181,1.2570114e-06,0.0018161137776992904,0.0100444555,1.2569802e-10,99.9998741165305
0.45,0.010000003,100,0.99833053,99.99979734461846,0.009983882,0.003054329925755312,100,1.000002,0.054981064,0.99994224,4999.946337313982,1.0006542,4999.946337313982,4999.946337313982,500.0,4999.947,1,4447.1753,1.8694476e-07,0.003054329925755312,0.01000712,1.8696693e-11,99.99995040608972
0.45,0.009999998,100,1.0,100.0,0.01,0.0012350991359710106,100,1.0,0.034957834,1.0,4999.962693824869,1.0,4999.962693824869,4999.962693824869,500.0,4999.963,1,4447.192,,0.0012350991359710106,0.01,3.5044917e-18,100.0
0.45,0.010000002,100,0.9954579,99.99985694905718,0.009956144,0.002197975987483604,100,1.0000014,0.046625104,0.9998428,4999.952066883003,1.0045124,4999.952066883003,4999.952066883003,500.0,4999.9526,1,4447.1816,2.4063013e-06,0.002197975987483604,0.010046704,2.407071e-10,99.99973292975204
0.45,0.009999998,100,1.0,100.0,0.01,0.0015418405048859408,100,1.0,0.039068144,1.0,4999.955938074635,1.0,4999.955938074635,4999.955938074635,500.0,4999.956,1,4447.185,,0.0015418405048859408,0.01,3.5044917e-18,100.0
0.45,0.009999998,100,1.0,100.0,0.01,0.0018963455665014029,100,1.0,0.04334334,1.0,4999.957603277982,1.0,4999.957603277982,4999.957603277982,500.0,4999.9575,1,4447.1865,,0.0018963455665014029,0.01,3.5044917e-18,100.0
0.45,0.010000002,100,0.99802154,99.99997615814777,0.009980061,0.0016403998362566421,100,1.0000002,0.040290147,1.0000155,4999.95157559288,1.0010114,4999.95157559288,4999.95157559288,500.0,4999.952,1,4447.181,2.9541894e-07,0.0016403998362566421,0.010009958,2.9541404e-11,99.99995040972203
0.45,0.009999998,100,1.0,100.0,0.01,0.0012953471837800635,100,1.0,0.035815354,1.0,4999.956160432713,1.0,4999.956160432713,4999.956160432713,500.0,4999.9565,1,4447.1855,,0.0012953471837800635,0.01,3.5044917e-18,100.0
0.45,0.01,100,0.46178865,99.48314731997263,0.0046392744,5329.776020183743,100,1.0051954,33.882614,0.99538976,4992.660414400651,1.0738478,4992.660414400651,4992.660414400651,499.28,4996.5737,1,4442.369,0.007336308,5329.776020183743,0.010788213,7.4044226e-07,99.27230906527053
