ESSRenyi,MaxNormIw,IterType,ESSClassic,VarNormIw,EpsThisIter,VarJ,Delta,AvgDiscRet,VarVanillaIw,VarRet,MaxVanillaIw,BatchSize,AvgVanillaIw,MinVanillaIw,eRenyi2,VarDiscRet,AvgRet,VanillaAvgRet,AvgEpLen,J,Bound,MinNormIw,AvgNormIw
400.0,0.0025,1,400.0,5.434597e-20,100,0.10784107,0.7,4999.867454445872,,0.017897434679680895,1.0,400,1.0,1.0,1.0,0.017897434679680895,4999.867454445872,4999.867454445872,500.0,4999.8975,4836.234,0.0025,0.0024999997
400.0,0.01,2,100.0,3.5044917e-18,100,0.102223575,0.7,4999.8983712332565,,0.010553208363802791,1.0,400,1.0,1.0,1.0,0.010553208363802791,4999.8983712332565,4999.8983712332565,500.0,4999.898,4672.5713,0.01,0.009999998
400.0,0.005,2,200.00000010221265,2.179301e-19,100,0.11230668,0.7,4999.875446432685,,0.014667200203696076,1.0,400,1.0,1.0,1.0,0.014667200203696076,4999.875446432685,4999.875446432685,500.0,4999.8867,4768.4316,0.005,0.0049999994
400.0,0.0033333334,2,299.999969473632,5.4391416e-20,100,326.58914,0.7,4922.984146168009,,319230.9904788341,1.0,400,1.0,1.0,1.0,319230.9904788341,4922.984146168009,4922.984146168009,492.33,4974.253,4785.2705,0.0033333334,0.0033333336
379.7258390747728,0.003484983,1,377.0077567612532,3.8211743e-07,100,123.2936,0.7,4999.887820496613,0.05836704,0.013781044807541016,1.3620281,400,0.9770694,0.19476694,1.0533916,0.013781044807541016,4999.887820496613,4999.887820496613,500.0,4992.296,4824.3203,0.0004983447,0.0025
400.0,0.01,2,100.0,3.5044917e-18,100,0.103710294,0.7,4999.892569802311,,0.010861399899621644,1.0,400,1.0,1.0,1.0,0.010861399899621644,4999.892569802311,4999.892569802311,500.0,4999.892,4672.5654,0.01,0.009999998
400.0,0.005,2,200.00000010221265,2.179301e-19,100,0.100839645,0.7,4999.895965036049,,0.009672131517866651,1.0,400,1.0,1.0,1.0,0.009672131517866651,4999.895965036049,4999.895965036049,500.0,4999.8945,4768.4395,0.005,0.0049999994
400.0,0.0033333334,2,299.999969473632,5.4391416e-20,100,0.10314014,0.7,4999.88752211614,,0.011662751408837036,1.0,400,1.0,1.0,1.0,0.011662751408837036,4999.88752211614,4999.88752211614,500.0,4999.892,4810.9097,0.0033333334,0.0033333336
399.99995231628986,0.002502006,1,399.99998474111356,8.0830823e-13,100,0.10255366,0.7,4999.890754038966,1.2932709e-07,0.01027164922980836,1.000796,400,0.99999356,0.9984322,1.0000001,0.01027164922980836,4999.890754038966,4999.890754038966,500.0,4999.892,4836.2285,0.0024960965,0.0025
400.0,0.01,2,100.0,3.5044917e-18,100,497.48334,0.7,4949.89640936826,,249989.54776233732,1.0,400,1.0,1.0,1.0,249989.54776233732,4949.89640936826,4949.89640936826,495.01,4949.896,4622.5693,0.01,0.009999998
400.0,0.005,2,200.00000010221265,2.179301e-19,100,497.48364,0.7,4949.903074669625,,249990.22005421206,1.0,400,1.0,1.0,1.0,249990.22005421206,4949.903074669625,4949.903074669625,495.01,4949.8994,4718.4443,0.005,0.0049999994
400.0,0.0033333334,2,299.999969473632,5.4391416e-20,100,497.48312,0.7,4949.882594900004,,249988.15397519228,1.0,400,1.0,1.0,1.0,249988.15397519228,4949.882594900004,4949.882594900004,495.01,4949.894,4760.9116,0.0033333334,0.0033333336
362.5436331970904,0.0041552815,1,363.62039988030256,6.268687e-07,100,242.45976,0.7,4999.8752742157385,0.10076783,0.012792280829405277,1.6659927,400,1.0023345,0.15670915,1.1033155,0.012792280829405277,4999.8752742157385,4999.8752742157385,500.0,4979.0933,4807.183,0.00039086043,0.0025
400.0,0.01,2,100.0,3.5044917e-18,100,0.094696365,0.7,4999.913866375438,,0.009054875515888551,1.0,400,1.0,1.0,1.0,0.009054875515888551,4999.913866375438,4999.913866375438,500.0,4999.9136,4672.587,0.01,0.009999998
400.0,0.005,2,200.00000010221265,2.179301e-19,100,0.11104157,0.7,4999.89141396188,,0.01559897918822713,1.0,400,1.0,1.0,1.0,0.01559897918822713,4999.89141396188,4999.89141396188,500.0,4999.903,4768.4478,0.005,0.0049999994
400.0,0.0033333334,2,299.999969473632,5.4391416e-20,100,0.106133536,0.7,4999.905022066592,,0.009219141629147448,1.0,400,1.0,1.0,1.0,0.009219141629147448,4999.905022066592,4999.905022066592,500.0,4999.9033,4810.921,0.0033333334,0.0033333336
400.0,0.0025,1,400.0,5.434597e-20,100,0.10722151,0.7,4999.882198194926,,0.01197257896346961,1.0,400,1.0,1.0,1.0,0.01197257896346961,4999.882198194926,4999.882198194926,500.0,4999.8984,4836.235,0.0025,0.0024999997
400.0,0.01,2,100.0,3.5044917e-18,100,0.10304628,0.7,4999.901745578848,,0.01072590060976825,1.0,400,1.0,1.0,1.0,0.01072590060976825,4999.901745578848,4999.901745578848,500.0,4999.9014,4672.5747,0.01,0.009999998
400.0,0.005,2,200.00000010221265,2.179301e-19,100,0.10858258,0.7,4999.899053593119,,0.013092123622156924,1.0,400,1.0,1.0,1.0,0.013092123622156924,4999.899053593119,4999.899053593119,500.0,4999.9004,4768.4453,0.005,0.0049999994
400.0,0.0033333334,2,299.999969473632,5.4391416e-20,100,0.10403082,0.7,4999.91753312391,,0.008776526975650486,1.0,400,1.0,1.0,1.0,0.008776526975650486,4999.91753312391,4999.91753312391,500.0,4999.9062,4810.924,0.0033333334,0.0033333336
400.0,0.0025,1,400.0,5.434597e-20,100,0.10388419,0.7,4999.886140321873,,0.010507344458125135,1.0,400,1.0,1.0,1.0,0.010507344458125135,4999.886140321873,4999.886140321873,500.0,4999.9014,4836.238,0.0025,0.0024999997
400.0,0.01,2,100.0,3.5044917e-18,100,0.11722083,0.7,4999.870052601559,,0.013887438712216654,1.0,400,1.0,1.0,1.0,0.013887438712216654,4999.870052601559,4999.870052601559,500.0,4999.87,4672.5435,0.01,0.009999998
400.0,0.005,2,200.00000010221265,2.179301e-19,100,352.66058,0.7,4949.909952878334,,249990.91274038737,1.0,400,1.0,1.0,1.0,249990.91274038737,4949.909952878334,4949.909952878334,495.01,4974.89,4743.435,0.005,0.0049999994
400.0,0.0033333334,2,299.999969473632,5.4391416e-20,100,288.18735,0.7,4999.8959233398455,,0.013265077429982602,1.0,400,1.0,1.0,1.0,0.013265077429982602,4999.8959233398455,4999.8959233398455,500.0,4983.2246,4794.242,0.0033333334,0.0033333336
392.69884936294636,0.0037352485,1,392.65283847338895,1.1724089e-07,100,185.52232,0.7,4999.891229860128,0.019122604,0.011753445846089259,1.5085284,400,1.0096573,0.52732897,1.0185922,0.011753445846089259,4999.891229860128,4999.891229860128,500.0,4990.6113,4825.4336,0.0013057127,0.0025
400.0,0.01,2,100.0,3.5044917e-18,100,0.102005795,0.7,4999.89101007214,,0.010507743111682507,1.0,400,1.0,1.0,1.0,0.010507743111682507,4999.89101007214,4999.89101007214,500.0,4999.8906,4672.564,0.01,0.009999998
400.0,0.005,2,200.00000010221265,2.179301e-19,100,352.66037,0.7,4949.88155723507,,249988.08336716,1.0,400,1.0,1.0,1.0,249988.08336716,4949.88155723507,4949.88155723507,495.01,4974.8857,4743.4307,0.005,0.0049999994
400.0,0.0033333334,2,299.999969473632,5.4391416e-20,100,288.18732,0.7,4999.900373915431,,0.013287810882089598,1.0,400,1.0,1.0,1.0,0.013287810882089598,4999.900373915431,4999.900373915431,500.0,4983.2246,4794.242,0.0033333334,0.0033333336
395.9269863115854,0.0035240054,1,395.2354759994886,7.5530835e-08,100,213.4777,0.7,4999.896273365971,0.012099185,0.012164073948486741,1.410433,400,1.0005895,0.75169665,1.0102873,0.012164073948486741,4999.896273365971,4999.896273365971,500.0,4989.208,4824.705,0.0018781346,0.0025000004
400.0,0.01,2,100.0,3.5044917e-18,100,0.09750427,0.7,4999.8899731332085,,0.009604059017248279,1.0,400,1.0,1.0,1.0,0.009604059017248279,4999.8899731332085,4999.8899731332085,500.0,4999.89,4672.5635,0.01,0.009999998
400.0,0.005,2,200.00000010221265,2.179301e-19,100,0.095343105,0.7,4999.901175175579,,0.008695586680354113,1.0,400,1.0,1.0,1.0,0.008695586680354113,4999.901175175579,4999.901175175579,500.0,4999.8955,4768.4404,0.005,0.0049999994
400.0,0.0033333334,2,299.999969473632,5.4391416e-20,100,0.0982948,0.7,4999.891558078484,,0.010898879452792333,1.0,400,1.0,1.0,1.0,0.010898879452792333,4999.891558078484,4999.891558078484,500.0,4999.894,4810.9116,0.0033333334,0.0033333336
400.0,0.0025,1,400.0,5.434597e-20,100,0.101617984,0.7,4999.901886897402,,0.01240196363278046,1.0,400,1.0,1.0,1.0,0.01240196363278046,4999.901886897402,4999.901886897402,500.0,4999.8965,4836.233,0.0025,0.0024999997
400.0,0.01,2,100.0,3.5044917e-18,100,0.11895063,0.7,4999.900756111045,,0.014290751936513349,1.0,400,1.0,1.0,1.0,0.014290751936513349,4999.900756111045,4999.900756111045,500.0,4999.901,4672.574,0.01,0.009999998
400.0,0.005,2,200.00000010221265,2.179301e-19,100,0.110389605,0.7,4999.881533978888,,0.01013947508913286,1.0,400,1.0,1.0,1.0,0.01013947508913286,4999.881533978888,4999.881533978888,500.0,4999.891,4768.436,0.005,0.0049999994
400.0,0.0033333334,2,299.999969473632,5.4391416e-20,100,0.1065024,0.7,4999.889471191365,,0.009746104202623233,1.0,400,1.0,1.0,1.0,0.009746104202623233,4999.889471191365,4999.889471191365,500.0,4999.891,4810.9087,0.0033333334,0.0033333336
399.9996662142678,0.002505259,1,399.9996643253423,5.2660623e-12,100,0.1076691,0.7,4999.884930049804,8.4266526e-07,0.012516243519068335,1.0021588,400,1.0000551,0.9958226,1.0000008,0.012516243519068335,4999.884930049804,4999.884930049804,500.0,4999.8896,4836.226,0.0024894194,0.0025
400.0,0.01,2,100.0,3.5044917e-18,100,0.10240502,0.7,4999.881353376261,,0.010590703833128589,1.0,400,1.0,1.0,1.0,0.010590703833128589,4999.881353376261,4999.881353376261,500.0,4999.8813,4672.5547,0.01,0.009999998
400.0,0.005,2,200.00000010221265,2.179301e-19,100,0.0949327,0.7,4999.90529891472,,0.007322562222009452,1.0,400,1.0,1.0,1.0,0.007322562222009452,4999.90529891472,4999.90529891472,500.0,4999.893,4768.438,0.005,0.0049999994
400.0,0.0033333334,2,299.999969473632,5.4391416e-20,100,118.741066,0.7,4979.265629275011,,42439.02439348681,1.0,400,1.0,1.0,1.0,42439.02439348681,4979.265629275011,4979.265629275011,497.95,4993.0176,4804.035,0.0033333334,0.0033333336
395.328552394379,0.002796347,1,395.21773080930456,7.5817184e-08,100,19.243914,0.7,4999.8644003215395,0.012173644,0.016093112346930297,1.1205146,400,1.0017664,0.1870045,1.0118166,0.016093112346930297,4999.8644003215395,4999.8644003215395,500.0,4998.918,4834.2905,0.0004666869,0.0025
400.0,0.01,2,100.0,3.5044917e-18,100,0.10528472,0.7,4999.894167806417,,0.011199954201599657,1.0,400,1.0,1.0,1.0,0.011199954201599657,4999.894167806417,4999.894167806417,500.0,4999.894,4672.5674,0.01,0.009999998
400.0,0.005,2,200.00000010221265,2.179301e-19,100,0.10101861,0.7,4999.901418005419,,0.00939156121222896,1.0,400,1.0,1.0,1.0,0.00939156121222896,4999.901418005419,4999.901418005419,500.0,4999.898,4768.443,0.005,0.0049999994
400.0,0.0033333334,2,299.999969473632,5.4391416e-20,100,0.10036792,0.7,4999.880212878034,,0.009704059746957835,1.0,400,1.0,1.0,1.0,0.009704059746957835,4999.880212878034,4999.880212878034,500.0,4999.892,4810.9097,0.0033333334,0.0033333336
399.9983787602332,0.0025095579,1,399.99905390204276,1.4335607e-11,100,0.099997975,0.7,4999.903106543015,2.29343e-06,0.009830146415472382,1.0037651,400,0.9999422,0.9928167,1.000004,0.009830146415472382,4999.903106543015,4999.903106543015,500.0,4999.8955,4836.232,0.0024821854,0.0025
400.0,0.01,2,100.0,3.5044917e-18,100,0.10769443,0.7,4999.885307061776,,0.01171774871771994,1.0,400,1.0,1.0,1.0,0.01171774871771994,4999.885307061776,4999.885307061776,500.0,4999.885,4672.558,0.01,0.009999998
400.0,0.005,2,200.00000010221265,2.179301e-19,100,0.10746482,0.7,4999.90035423733,,0.011507330953025318,1.0,400,1.0,1.0,1.0,0.011507330953025318,4999.90035423733,4999.90035423733,500.0,4999.8926,4768.4375,0.005,0.0049999994
400.0,0.0033333334,2,299.999969473632,5.4391416e-20,100,288.18744,0.7,4949.892235593737,,249989.12929620914,1.0,400,1.0,1.0,1.0,249989.12929620914,4949.892235593737,4949.892235593737,495.01,4983.226,4794.2437,0.0033333334,0.0033333336
390.3205836144705,0.0032984933,1,387.94936141391554,1.9462705e-07,100,163.4712,0.7,4999.896074913729,0.029735878,0.006992778973989186,1.2893012,400,0.9771895,0.3342298,1.0247986,0.006992778973989186,4999.896074913729,4999.896074913729,500.0,4991.718,4826.0376,0.00085507927,0.0025
400.0,0.01,2,100.0,3.5044917e-18,100,0.11131894,0.7,4999.893316499013,,0.012515013993463163,1.0,400,1.0,1.0,1.0,0.012515013993463163,4999.893316499013,4999.893316499013,500.0,4999.8936,4672.567,0.01,0.009999998
400.0,0.005,2,200.00000010221265,2.179301e-19,100,0.11031477,0.7,4999.900958396797,,0.012037989242853354,1.0,400,1.0,1.0,1.0,0.012037989242853354,4999.900958396797,4999.900958396797,500.0,4999.8965,4768.4414,0.005,0.0049999994
400.0,0.0033333334,2,299.999969473632,5.4391416e-20,100,0.107319206,0.7,4999.8868666666585,,0.010241659732737609,1.0,400,1.0,1.0,1.0,0.010241659732737609,4999.8868666666585,4999.8868666666585,500.0,4999.894,4810.9116,0.0033333334,0.0033333336
400.0,0.0025,1,400.0,5.434597e-20,100,0.10655869,0.7,4999.891966405065,,0.010975469600150476,1.0,400,1.0,1.0,1.0,0.010975469600150476,4999.891966405065,4999.891966405065,500.0,4999.8936,4836.23,0.0025,0.0024999997
400.0,0.01,2,100.0,3.5044917e-18,100,0.10047046,0.7,4999.891405910253,,0.010201731632697535,1.0,400,1.0,1.0,1.0,0.010201731632697535,4999.891405910253,4999.891405910253,500.0,4999.8916,4672.565,0.01,0.009999998
400.0,0.005,2,200.00000010221265,2.179301e-19,100,0.096661225,0.7,4999.90854568925,,0.008531655727655359,1.0,400,1.0,1.0,1.0,0.008531655727655359,4999.90854568925,4999.90854568925,500.0,4999.9,4768.445,0.005,0.0049999994
400.0,0.0033333334,2,299.999969473632,5.4391416e-20,100,0.10133397,0.7,4999.882935386724,,0.012050029525818714,1.0,400,1.0,1.0,1.0,0.012050029525818714,4999.882935386724,4999.882935386724,500.0,4999.8945,4810.912,0.0033333334,0.0033333336
400.0,0.0025,1,400.0,5.434597e-20,100,0.10876709,0.7,4999.891037940941,,0.016672062653082752,1.0,400,1.0,1.0,1.0,0.016672062653082752,4999.891037940941,4999.891037940941,500.0,4999.8936,4836.23,0.0025,0.0024999997
400.0,0.01,2,100.0,3.5044917e-18,100,0.116747476,0.7,4999.887647020538,,0.013766510192482552,1.0,400,1.0,1.0,1.0,0.013766510192482552,4999.887647020538,4999.887647020538,500.0,4999.8877,4672.561,0.01,0.009999998
400.0,0.005,2,200.00000010221265,2.179301e-19,100,0.119121596,0.7,4999.887490184363,,0.014896334937625657,1.0,400,1.0,1.0,1.0,0.014896334937625657,4999.887490184363,4999.887490184363,500.0,4999.8877,4768.4326,0.005,0.0049999994
400.0,0.0033333334,2,299.999969473632,5.4391416e-20,100,288.18707,0.7,4949.885922672053,,249988.49137083758,1.0,400,1.0,1.0,1.0,249988.49137083758,4949.885922672053,4949.885922672053,495.01,4983.221,4794.239,0.0033333334,0.0033333336
386.0260684463243,0.0035045077,1,385.61601961604424,2.3371722e-07,100,76.544556,0.7,4999.892049392548,0.038034458,0.010396568243686639,1.4137424,400,1.0085171,0.1458015,1.0361995,0.010396568243686639,4999.892049392548,4999.892049392548,500.0,4996.0654,4829.4663,0.00036142542,0.0025
400.0,0.01,2,100.0,3.5044917e-18,100,0.092112735,0.7,4999.890040750388,,0.008570381834821249,1.0,400,1.0,1.0,1.0,0.008570381834821249,4999.890040750388,4999.890040750388,500.0,4999.8896,4672.563,0.01,0.009999998
400.0,0.005,2,200.00000010221265,2.179301e-19,100,0.098594934,0.7,4999.88628566024,,0.011064255739719227,1.0,400,1.0,1.0,1.0,0.011064255739719227,4999.88628566024,4999.88628566024,500.0,4999.888,4768.433,0.005,0.0049999994
400.0,0.0033333334,2,299.999969473632,5.4391416e-20,100,0.098458484,0.7,4999.884876579482,,0.009725503848636097,1.0,400,1.0,1.0,1.0,0.009725503848636097,4999.884876579482,4999.884876579482,500.0,4999.887,4810.905,0.0033333334,0.0033333336
400.0,0.0025,1,400.0,5.434597e-20,100,0.099185705,0.7,4999.88188269314,,0.010355877710344236,1.0,400,1.0,1.0,1.0,0.010355877710344236,4999.88188269314,4999.88188269314,500.0,4999.886,4836.2227,0.0025,0.0024999997
400.0,0.01,2,100.0,3.5044917e-18,100,0.100945264,0.7,4999.89471061035,,0.010292692980273485,1.0,400,1.0,1.0,1.0,0.010292692980273485,4999.89471061035,4999.89471061035,500.0,4999.895,4672.5684,0.01,0.009999998
400.0,0.005,2,200.00000010221265,2.179301e-19,100,352.6611,0.7,4949.898862274394,,249989.7935294862,1.0,400,1.0,1.0,1.0,249989.7935294862,4949.898862274394,4949.898862274394,495.01,4974.8965,4743.4414,0.005,0.0049999994
400.0,0.0033333334,2,299.999969473632,5.4391416e-20,100,288.18747,0.7,4999.888682859718,,0.010462932479612394,1.0,400,1.0,1.0,1.0,0.010462932479612394,4999.888682859718,4999.888682859718,500.0,4983.2275,4794.245,0.0033333334,0.0033333336
391.53225834682024,0.0033625986,1,390.96224761076104,1.4484257e-07,100,171.5662,0.7,4999.87533756044,0.022871729,0.017722690340714664,1.3362153,400,0.9934395,0.46635848,1.0216272,0.017722690340714664,4999.87533756044,4999.87533756044,500.0,4991.3086,4825.885,0.0011735955,0.0025
400.0,0.01,2,100.0,3.5044917e-18,100,0.09204593,0.7,4999.901747586138,,0.008562882158701277,1.0,400,1.0,1.0,1.0,0.008562882158701277,4999.901747586138,4999.901747586138,500.0,4999.9014,4672.5747,0.01,0.009999998
400.0,0.005,2,200.00000010221265,2.179301e-19,100,0.099561505,0.7,4999.8888989405505,,0.01137808955983219,1.0,400,1.0,1.0,1.0,0.01137808955983219,4999.8888989405505,4999.8888989405505,500.0,4999.8955,4768.4404,0.005,0.0049999994
400.0,0.0033333334,2,299.999969473632,5.4391416e-20,100,0.10077888,0.7,4999.8962116527655,,0.010751180066377135,1.0,400,1.0,1.0,1.0,0.010751180066377135,4999.8962116527655,4999.8962116527655,500.0,4999.8955,4810.913,0.0033333334,0.0033333336
388.9145593971427,0.003394857,1,388.5529815102804,1.8459066e-07,100,143.6416,0.7,4949.899978388435,0.029175257,249989.90583538628,1.3496587,400,0.9938995,0.23502462,1.0285035,249989.90583538628,4949.899978388435,4949.899978388435,495.01,4992.712,4826.7324,0.00059116795,0.0025
400.0,0.01,2,100.0,3.5044917e-18,100,0.1984921,0.7,4999.868918863588,,0.0397963788282356,1.0,400,1.0,1.0,1.0,0.0397963788282356,4999.868918863588,4999.868918863588,500.0,4999.8687,4672.542,0.01,0.009999998
400.0,0.005,2,200.00000010221265,2.179301e-19,100,0.1602507,0.7,4999.894399846461,,0.011755888655170355,1.0,400,1.0,1.0,1.0,0.011755888655170355,4999.894399846461,4999.894399846461,500.0,4999.8813,4768.4263,0.005,0.0049999994
400.0,0.0033333334,2,299.999969473632,5.4391416e-20,100,0.14536852,0.7,4999.896149052893,,0.012014371518636133,1.0,400,1.0,1.0,1.0,0.012014371518636133,4999.896149052893,4999.896149052893,500.0,4999.8867,4810.9043,0.0033333334,0.0033333336
399.99823571029646,0.0025071856,1,399.9977415464692,3.5323126e-11,100,0.14077798,0.7,4999.8810375704725,5.650887e-06,0.01697466913102718,1.0028021,400,0.9999281,0.98159754,1.0000044,0.01697466913102718,4999.8810375704725,4999.8810375704725,500.0,4999.8857,4836.222,0.0024541703,0.0025
400.0,0.01,2,100.0,3.5044917e-18,100,0.11269265,0.7,4999.866834862642,,0.01283269097058073,1.0,400,1.0,1.0,1.0,0.01283269097058073,4999.866834862642,4999.866834862642,500.0,4999.8667,4672.54,0.01,0.009999998
400.0,0.005,2,200.00000010221265,2.179301e-19,100,0.107554995,0.7,4999.901652629758,,0.009931203962964747,1.0,400,1.0,1.0,1.0,0.009931203962964747,4999.901652629758,4999.901652629758,500.0,4999.884,4768.4287,0.005,0.0049999994
400.0,0.0033333334,2,299.999969473632,5.4391416e-20,100,0.110814855,0.7,4999.87637767442,,0.013805251014455986,1.0,400,1.0,1.0,1.0,0.013805251014455986,4999.87637767442,4999.87637767442,500.0,4999.882,4810.8994,0.0033333334,0.0033333336
399.99923706200207,0.002501597,1,399.99995422350753,3.0950587e-13,100,0.11377671,0.7,4999.883587040362,4.952056e-08,0.015109007301954205,1.000636,400,0.9999972,0.99906737,1.0000019,0.015109007301954205,4999.883587040362,4999.883587040362,500.0,4999.883,4836.219,0.0024976754,0.0025
400.0,0.01,2,100.0,3.5044917e-18,100,496.48987,0.7,4949.991678782226,,248992.0982522115,1.0,400,1.0,1.0,1.0,248992.0982522115,4949.991678782226,4949.991678782226,495.02,4949.9917,4622.665,0.01,0.009999998
400.0,0.005,2,200.00000010221265,2.179301e-19,100,351.95682,0.7,4999.891289942364,,0.012831828579606823,1.0,400,1.0,1.0,1.0,0.012831828579606823,4999.891289942364,4999.891289942364,500.0,4974.9414,4743.4863,0.005,0.0049999994
400.0,0.0033333334,2,299.999969473632,5.4391416e-20,100,287.61185,0.7,4999.8774766020115,,0.016778038640538485,1.0,400,1.0,1.0,1.0,0.016778038640538485,4999.8774766020115,4999.8774766020115,500.0,4983.2534,4794.271,0.0033333334,0.0033333336
395.5210534393292,0.004044411,1,395.0359671734474,7.873461e-08,100,209.23248,0.7,4999.8893898100605,0.012628902,0.010507586917209584,1.619777,400,1.0012441,0.6550203,1.0113242,0.010507586917209584,4999.8893898100605,4999.8893898100605,500.0,4989.418,4824.8306,0.0016355161,0.0025
400.0,0.01,2,100.0,3.5044917e-18,100,0.12486731,0.7,4999.87968056912,,0.015745902999876764,1.0,400,1.0,1.0,1.0,0.015745902999876764,4999.87968056912,4999.87968056912,500.0,4999.8794,4672.5527,0.01,0.009999998
400.0,0.005,2,200.00000010221265,2.179301e-19,100,0.1168594,0.7,4999.901685153335,,0.011591699636904026,1.0,400,1.0,1.0,1.0,0.011591699636904026,4999.901685153335,4999.901685153335,500.0,4999.8906,4768.4355,0.005,0.0049999994
400.0,0.0033333334,2,299.999969473632,5.4391416e-20,100,288.18707,0.7,4949.879591811861,,249987.84987561006,1.0,400,1.0,1.0,1.0,249987.84987561006,4949.879591811861,4949.879591811861,495.01,4983.22,4794.238,0.0033333334,0.0033333336
389.1395353557025,0.003231748,1,388.6303085617428,1.8330745e-07,100,150.41411,0.7,4999.881958999336,0.02865853,0.010047226388778498,1.2778338,400,0.98850054,0.28255907,1.0279089,0.010047226388778498,4999.881958999336,4999.881958999336,500.0,4992.366,4826.4346,0.0007146154,0.0025
400.0,0.01,2,100.0,3.5044917e-18,100,0.1556823,0.7,4999.885453747012,,0.02448606366373694,1.0,400,1.0,1.0,1.0,0.02448606366373694,4999.885453747012,4999.885453747012,500.0,4999.8853,4672.5586,0.01,0.009999998
400.0,0.005,2,200.00000010221265,2.179301e-19,100,352.66058,0.7,4949.893767473184,,249989.28049332916,1.0,400,1.0,1.0,1.0,249989.28049332916,4949.893767473184,4949.893767473184,495.01,4974.8896,4743.4346,0.005,0.0049999994
400.0,0.0033333334,2,299.999969473632,5.4391416e-20,100,288.18756,0.7,4999.9065839295545,,0.010357824598554435,1.0,400,1.0,1.0,1.0,0.010357824598554435,4999.9065839295545,4999.9065839295545,500.0,4983.2285,4794.246,0.0033333334,0.0033333336
386.6823670086308,0.0032782801,1,385.62629631184376,2.3354495e-07,100,81.72205,0.7,4999.880974513308,0.036512118,0.018777374003827785,1.2962219,400,0.98849225,0.24183926,1.0344408,0.018777374003827785,4999.880974513308,4999.880974513308,500.0,4995.8115,4829.3535,0.0006116367,0.0025
400.0,0.01,2,100.0,3.5044917e-18,100,0.101897694,0.7,4999.873334273915,,0.010486780323161868,1.0,400,1.0,1.0,1.0,0.010486780323161868,4999.873334273915,4999.873334273915,500.0,4999.8735,4672.547,0.01,0.009999998
400.0,0.005,2,200.00000010221265,2.179301e-19,100,0.10036923,0.7,4999.904827702309,,0.009361295373207514,1.0,400,1.0,1.0,1.0,0.009361295373207514,4999.904827702309,4999.904827702309,500.0,4999.8887,4768.4336,0.005,0.0049999994
400.0,0.0033333334,2,299.999969473632,5.4391416e-20,100,0.10101663,0.7,4999.897738280123,,0.010518243877254321,1.0,400,1.0,1.0,1.0,0.010518243877254321,4999.897738280123,4999.897738280123,500.0,4999.892,4810.9097,0.0033333334,0.0033333336
394.89944398911797,0.0039181206,1,395.19370579013923,7.620215e-08,100,205.7266,0.7,4949.890538798968,0.01227737,249988.95767188031,1.5727036,400,1.0034808,0.6906338,1.0129161,249988.95767188031,4949.890538798968,4949.890538798968,495.01,4989.5957,4824.879,0.0017205953,0.0025
400.0,0.01,2,100.0,3.5044917e-18,100,0.109031565,0.7,4999.894314186071,,0.012012164123863073,1.0,400,1.0,1.0,1.0,0.012012164123863073,4999.894314186071,4999.894314186071,500.0,4999.8945,4672.568,0.01,0.009999998
400.0,0.005,2,200.00000010221265,2.179301e-19,100,0.10638456,0.7,4999.903144267368,,0.010818319922599504,1.0,400,1.0,1.0,1.0,0.010818319922599504,4999.903144267368,4999.903144267368,500.0,4999.899,4768.444,0.005,0.0049999994
400.0,0.0033333334,2,299.999969473632,5.4391416e-20,100,0.11125706,0.7,4999.876492235381,,0.014312956277757275,1.0,400,1.0,1.0,1.0,0.014312956277757275,4999.876492235381,4999.876492235381,500.0,4999.8916,4810.909,0.0033333334,0.0033333336
399.9989509610032,0.0025093418,1,399.99855050855456,2.1860453e-11,100,0.11181235,0.7,4999.890715667189,3.4981163e-06,0.013118278935001854,1.0037987,400,1.0000618,0.994048,1.0000026,0.013118278935001854,4999.890715667189,4999.890715667189,500.0,4999.8916,4836.228,0.0024849665,0.0025
400.0,0.01,2,100.0,3.5044917e-18,100,0.103278786,0.7,4999.89590782448,,0.010773553631065204,1.0,400,1.0,1.0,1.0,0.010773553631065204,4999.89590782448,4999.89590782448,500.0,4999.8955,4672.569,0.01,0.009999998
400.0,0.005,2,200.00000010221265,2.179301e-19,100,0.100276545,0.7,4999.887260074805,,0.00950011980083008,1.0,400,1.0,1.0,1.0,0.00950011980083008,4999.887260074805,4999.887260074805,500.0,4999.8916,4768.4365,0.005,0.0049999994
400.0,0.0033333334,2,299.999969473632,5.4391416e-20,100,0.097275704,0.7,4999.905026096767,,0.00824074005310411,1.0,400,1.0,1.0,1.0,0.00824074005310411,4999.905026096767,4999.905026096767,500.0,4999.896,4810.9136,0.0033333334,0.0033333336
400.0,0.0025,1,400.0,5.434597e-20,100,0.10245479,0.7,4999.891705706208,,0.013725009126626223,1.0,400,1.0,1.0,1.0,0.013725009126626223,4999.891705706208,4999.891705706208,500.0,4999.8955,4836.232,0.0025,0.0024999997
400.0,0.01,2,100.0,3.5044917e-18,100,0.09493191,0.7,4999.909846518096,,0.009101499158333352,1.0,400,1.0,1.0,1.0,0.009101499158333352,4999.909846518096,4999.909846518096,500.0,4999.91,4672.5835,0.01,0.009999998
400.0,0.005,2,200.00000010221265,2.179301e-19,100,0.10487297,0.7,4999.874017295486,,0.012471033306463514,1.0,400,1.0,1.0,1.0,0.012471033306463514,4999.874017295486,4999.874017295486,500.0,4999.8916,4768.4365,0.005,0.0049999994
