EpisodesSoFar,DiscEpRewMean,EpRewMean,EpThisIter,optimgain,entropy,EpLenMean,meankl,entloss,TimestepsSoFar,TimeElapsed,ev_tdlam_before,surrgain,Step_size
40300,28.802320051193238,365.32484744304224,100,0.0024768983,0.4189424,39.43,0.0009373175,,1301512,9670.652014255524,,0.0024768983,1.0
40400,28.085399980545045,369.02460146204174,100,0.0017351798,0.4189424,39.83,0.00091755646,,1305495,9693.506333112717,,0.0017351798,1.0
40500,29.661216430664062,353.2320150586314,100,0.002930548,0.4189424,38.13,0.0009382178,,1309308,9709.288907766342,,0.002930548,1.0
40600,31.656762323379517,365.3373675306976,100,0.0022235855,0.4189424,39.45,0.0009656315,,1313253,9729.93701505661,,0.0022235855,1.0
40700,33.4980563545227,370.6501440519026,100,0.004369622,0.4189424,39.99,0.000998602,,1317252,9747.908650636673,,0.004369622,1.0
40800,28.737274379730223,368.0915721538576,100,0.0024170082,0.4189424,39.72,0.0009662262,,1321224,9765.068469285965,,0.0024170082,1.0
40900,33.19198966026306,354.4867181024835,100,0.002619986,0.4189424,38.26,0.0009031038,,1325050,9785.38140797615,,0.002619986,1.0
41000,29.845126304626465,359.10169427827583,100,0.0033516143,0.4189424,38.76,0.0009312436,,1328926,9809.215190887451,,0.0033516143,1.0
41100,28.890062103271486,368.9509781508046,100,0.0028104368,0.4189424,39.82,0.0009523585,,1332908,9832.360355615616,,0.0028104368,1.0
41200,28.431013832092287,358.4174534004115,100,0.0024009077,0.4189424,38.68,0.0009969502,,1336776,9852.555208444595,,0.0024009077,1.0
41300,29.069319648742677,355.179894336175,100,0.0019099078,0.4189424,38.34,0.000822836,,1340610,9870.77738904953,,0.0019099078,1.0
41400,26.210798778533935,348.5329376976839,100,0.0018683202,0.4189424,37.62,0.0009370361,,1344372,9886.616062641144,,0.0018683202,1.0
41500,31.89374331474304,354.0254243654789,100,0.0030061,0.4189424,38.21,0.0009843959,,1348193,9906.457298755646,,0.0030061,1.0
41600,24.761215867996217,349.8480424527822,100,0.0025281915,0.4189424,37.77,0.00093675446,,1351970,9924.086326599121,,0.0025281915,1.0
41700,30.225872316360473,350.3898043764296,100,0.0027342278,0.4189424,37.83,0.0009309707,,1355753,9945.553263664246,,0.0027342278,1.0
41800,30.031922550201415,359.137852785882,100,0.0027803173,0.4189424,38.76,0.00096129865,,1359629,9968.949766874313,,0.0027803173,1.0
41900,26.565981273651122,359.94165500893405,100,0.0027487995,0.4189424,38.85,0.0009272006,,1363514,9993.071884155273,,0.0027487995,1.0
42000,26.2824924659729,350.9197419154872,100,0.002004064,0.4189424,37.89,0.000894612,,1367303,10013.29379940033,,0.002004064,1.0
42100,31.778136520385743,347.1361015548835,100,0.0023567646,0.4189424,37.49,0.0009514957,,1371052,10034.049524307251,,0.0023567646,1.0
42200,30.387352962493896,353.1827476943978,100,0.003031444,0.4189424,38.12,0.00081656873,,1374864,10051.424995660782,,0.003031444,1.0
42300,28.50038484573364,349.3679347251758,100,0.0024171306,0.4189424,37.73,0.0009430467,,1378637,10074.966605186462,,0.0024171306,1.0
42400,26.877696628570558,355.3577470065354,100,0.0018703311,0.4189424,38.36,0.00088667695,,1382473,10088.744243860245,,0.0018703311,1.0
42500,29.57788438796997,352.2860102633084,100,0.0034069195,0.4189424,38.03,0.000990498,,1386276,10105.084995269775,,0.0034069195,1.0
42600,25.395975208282472,346.85481060761384,100,0.002727531,0.4189424,37.44,0.000925105,,1390020,10123.850168943405,,0.002727531,1.0
42700,26.026752872467043,357.7471754735377,100,0.002230384,0.4189424,38.61,0.0009016935,,1393881,10142.807062625885,,0.002230384,1.0
42800,26.729054832458495,366.0969932132529,100,0.0037106036,0.4189424,39.52,0.0009668266,,1397833,10162.654799699783,,0.0037106036,1.0
42900,28.052268953323363,355.3008771081155,100,0.0025220832,0.4189424,38.35,0.0009410092,,1401668,10182.849551439285,,0.0025220832,1.0
43000,27.439046392440797,349.08201416154844,100,0.0021911913,0.4189424,37.69,0.0009018262,,1405437,10199.528241634369,,0.0021911913,1.0
43100,27.423474683761597,347.67945501335305,100,0.0028399858,0.4189424,37.53,0.0009853031,,1409190,10214.02860879898,,0.0028399858,1.0
43200,30.59177733421326,354.7768025524344,100,0.0035244152,0.4189424,38.29,0.000940468,,1413019,10233.35938501358,,0.0035244152,1.0
43300,30.10605255126953,366.7491136795308,100,0.0035314707,0.4189424,39.59,0.0009832226,,1416978,10254.22771692276,,0.0035314707,1.0
43400,30.307396163940428,357.6547308308372,100,0.0013276597,0.4189424,38.61,0.0009740815,,1420839,10273.086238622665,,0.0013276597,1.0
43500,27.818363485336302,360.59066993344425,100,0.0023303889,0.4189424,38.91,0.0009984139,,1424730,10290.960119962692,,0.0023303889,1.0
43600,28.440504789352417,360.7358868365723,100,0.0024582373,0.4189424,38.94,0.000991264,,1428624,10310.147805929184,,0.0024582373,1.0
43700,28.3347492980957,355.66649847589514,100,0.0015376966,0.4189424,38.4,0.0009684815,,1432464,10330.595544338226,,0.0015376966,1.0
43800,27.221155834197997,343.74731913868317,100,0.0030899774,0.4189424,37.11,0.00094595546,,1436175,10347.331012248993,,0.0030899774,1.0
43900,29.103272981643677,350.69228550754843,100,0.002437401,0.4189424,37.84,0.00093563326,,1439959,10361.741194725037,,0.002437401,1.0
44000,28.35764165878296,353.2062088403851,100,0.0019129787,0.4189424,38.13,0.0009340821,,1443772,10377.842053413391,,0.0019129787,1.0
44100,26.058005180358887,341.23609172192124,100,0.00246588,0.4189424,36.83,0.0009595215,,1447455,10394.019258022308,,0.00246588,1.0
44200,29.91714135169983,364.01413188189815,100,0.0028954505,0.4189424,39.28,0.0009454095,,1451383,10411.481028556824,,0.0028954505,1.0
44300,29.985502815246583,362.07717055740727,100,0.0023667167,0.4189424,39.05,0.0009129163,,1455288,10434.111998081207,,0.0023667167,1.0
44400,27.512235517501832,350.2521212949544,100,0.0023695063,0.4189424,37.8,0.0009463945,,1459068,10452.473847150803,,0.0023695063,1.0
44500,28.200027742385863,362.22815929306597,100,0.0024477735,0.4189424,39.07,0.0009557489,,1462975,10470.064330816269,,0.0024477735,1.0
44600,28.34198486328125,367.11824651212584,100,0.0016340448,0.4189424,39.63,0.00097644585,,1466938,10492.571687936783,,0.0016340448,1.0
44700,29.13279299736023,364.829200869842,100,0.004369925,0.4189424,39.36,0.00097443716,,1470874,10508.0823802948,,0.004369925,1.0
44800,29.347807960510252,365.3707738916585,100,0.002625811,0.4189424,39.44,0.00097033544,,1474818,10527.586080551147,,0.002625811,1.0
44900,32.6461353969574,365.432403010029,100,0.0019984706,0.4189424,39.44,0.00093257613,,1478762,10540.184841156006,,0.0019984706,1.0
45000,31.506010580062867,362.9204827484446,100,0.002750431,0.4189424,39.16,0.000985306,,1482678,10560.353125572205,,0.002750431,1.0
45100,27.622573432922362,370.0779547408294,100,0.0033021136,0.4189424,39.93,0.00097310916,,1486671,10583.436445951462,,0.0033021136,1.0
45200,28.994859609603882,363.0364163268275,100,0.0026851837,0.4189424,39.16,0.0008695177,,1490587,10601.283313274384,,0.0026851837,1.0
45300,31.26005495071411,362.4543232508737,100,0.002319766,0.4189424,39.12,0.00094782317,,1494499,10619.072332143784,,0.002319766,1.0
45400,31.32189619064331,355.85785113426516,100,0.0016527914,0.4189424,38.42,0.00093865354,,1498341,10632.396938562393,,0.0016527914,1.0
45500,27.15245141983032,366.0758653569664,100,0.0028262883,0.4189424,39.5,0.0009317894,,1502291,10652.250513076782,,0.0028262883,1.0
45600,30.292133684158326,369.52677852074476,100,0.0022305748,0.4189424,39.87,0.00095253176,,1506278,10674.973141908646,,0.0022305748,1.0
45700,26.74801857948303,360.9855271167822,100,0.0037718224,0.4189424,38.97,0.0009729361,,1510175,10695.29049873352,,0.0037718224,1.0
45800,29.76962553024292,359.70128218060495,100,0.0023619607,0.4189424,38.83,0.0009616127,,1514058,10712.021762371063,,0.0023619607,1.0
45900,27.281510448455812,367.5353309277178,100,0.004139664,0.4189424,39.65,0.00096731295,,1518023,10731.480513572693,,0.004139664,1.0
46000,35.33098889350891,380.1223169936867,100,0.0024952483,0.4189424,41.01,0.00091278745,,1522124,10748.448551893234,,0.0024952483,1.0
46100,27.050708894729613,360.0226752912937,100,0.0031157976,0.4189424,38.85,0.0009796331,,1526009,10765.83484506607,,0.0031157976,1.0
46200,32.98235710144043,372.4337874192157,100,0.0021734317,0.4189424,40.19,0.00082836836,,1530028,10784.230335474014,,0.0021734317,1.0
46300,28.63559630393982,365.02994528788696,100,0.0019434128,0.4189424,39.4,0.0009362616,,1533968,10800.963099718094,,0.0019434128,1.0
46400,33.17645941734314,377.2843864735174,100,0.0019936236,0.4189424,40.69,0.0008237458,,1538037,10819.297456264496,,0.0019936236,1.0
46500,29.81763164520264,369.2291726575819,100,0.002267021,0.4189424,39.85,0.0009742781,,1542022,10836.945846796036,,0.002267021,1.0
46600,27.150671195983886,357.98943347777174,100,0.0016753589,0.4189424,38.63,0.0009104628,,1545885,10852.378035068512,,0.0016753589,1.0
46700,27.586589097976685,353.72472218439435,100,0.0033929416,0.4189424,38.19,0.00092086435,,1549704,10869.328436851501,,0.0033929416,1.0
46800,37.32341012001038,373.24825644160984,100,0.0026007649,0.4189424,40.28,0.0009305883,,1553732,10886.81885933876,,0.0026007649,1.0
46900,27.68795097351074,364.1397020905562,100,0.0037364617,0.4189424,39.31,0.0009910027,,1557663,10901.818906068802,,0.0037364617,1.0
47000,32.37299336433411,368.8137933943542,100,0.0028300805,0.4189424,39.79,0.00092673185,,1561642,10919.707581996918,,0.0028300805,1.0
47100,30.31606011390686,365.39123672801804,100,0.0018748791,0.4189424,39.44,0.00096853334,,1565586,10936.04705619812,,0.0018748791,1.0
47200,29.199716644287108,370.53281907210084,100,0.003231959,0.4189424,39.99,0.00095340767,,1569585,10952.809398174286,,0.003231959,1.0
47300,29.958386421203613,360.2141418379425,100,0.0038070837,0.4189424,38.88,0.00089378934,,1573473,10964.068209171295,,0.0038070837,1.0
47400,28.676309356689455,371.3401436577949,100,0.0018144012,0.4189424,40.07,0.00092410983,,1577480,10982.51217842102,,0.0018144012,1.0
47500,26.754042081832885,363.92252464582504,100,0.0018512042,0.4189424,39.28,0.00097191054,,1581408,10995.427983999252,,0.0018512042,1.0
47600,33.48420899391174,357.0329353042374,100,0.0016873517,0.4189424,38.52,0.0009583816,,1585260,11011.322274446487,,0.0016873517,1.0
47700,28.413565378189087,361.05531136095016,100,0.0022157137,0.4189424,38.97,0.0009482342,,1589157,11029.682488679886,,0.0022157137,1.0
47800,29.293112907409668,353.56072584598894,100,0.003024002,0.4189424,38.15,0.00090886705,,1592972,11049.862153053284,,0.003024002,1.0
47900,27.256553916931153,355.197549904841,100,0.0032798678,0.4189424,38.34,0.00082645233,,1596806,11070.234816551208,,0.0032798678,1.0
48000,29.814322462081908,359.07746862321335,100,0.001936676,0.4189424,38.77,0.00078389974,,1600683,11087.166045665741,,0.001936676,1.0
48100,30.381995553970338,362.99887279714653,100,0.0022055248,0.4189424,39.19,0.0009372786,,1604602,11101.703272819519,,0.0022055248,1.0
48200,27.72202036857605,370.2864477893488,100,0.0026001637,0.4189424,39.96,0.0009811891,,1608598,11112.98084115982,,0.0026001637,1.0
48300,30.122633419036866,360.5481095353228,100,0.0021306863,0.4189424,38.92,0.0009814589,,1612490,11127.141784667969,,0.0021306863,1.0
48400,26.363770961761475,348.35764906785175,100,0.0029449062,0.4189424,37.62,0.00091732224,,1616252,11143.930273532867,,0.0029449062,1.0
48500,29.98248960494995,367.8740763326218,100,0.0030666718,0.4189424,39.7,0.0009744838,,1620222,11164.266843795776,,0.0030666718,1.0
48600,27.04936366081238,354.67822419204504,100,0.0019896673,0.4189424,38.28,0.0009470462,,1624050,11185.951353788376,,0.0019896673,1.0
48700,32.339468564987186,366.1571061341354,100,0.002509665,0.4189424,39.53,0.0009704654,,1628003,11203.830812215805,,0.002509665,1.0
48800,31.01571640968323,354.58876898267687,100,0.0029198579,0.4189424,38.28,0.000985199,,1631831,11216.136205911636,,0.0029198579,1.0
48900,26.60800587654114,356.11907278164574,100,0.002447626,0.4189424,38.44,0.000860038,,1635675,11228.643483638763,,0.002447626,1.0
49000,30.673048400878905,367.73248557741607,100,0.003280826,0.4189424,39.68,0.00094532926,,1639643,11247.066902160645,,0.003280826,1.0
49100,30.582216138839723,361.49494796598367,100,0.0026708657,0.4189424,39.02,0.0009408714,,1643545,11265.403412103653,,0.0026708657,1.0
49200,29.446259031295778,360.5578482604056,100,0.003119615,0.4189424,38.92,0.0009609028,,1647437,11282.788529157639,,0.003119615,1.0
49300,29.254578275680544,353.4593787219952,100,0.0025525435,0.4189424,38.15,0.000962845,,1651252,11301.90711927414,,0.0025525435,1.0
49400,32.068850393295286,360.063589688371,100,0.0029223156,0.4189424,38.87,0.00094047544,,1655139,11319.401152610779,,0.0029223156,1.0
49500,29.894272356033326,350.1656597629639,100,0.0016677432,0.4189424,37.8,0.00087218557,,1658919,11328.143972873688,,0.0016677432,1.0
49600,29.256566858291627,360.71823457486784,100,0.0017053967,0.4189424,38.93,0.0009255122,,1662812,11345.060727357864,,0.0017053967,1.0
49700,28.906843843460084,352.4263872617529,100,0.0031453283,0.4189424,38.06,0.0009815856,,1666618,11362.448204278946,,0.0031453283,1.0
49800,26.566979484558104,347.75541957739455,100,0.00199306,0.4189424,37.54,0.0008625467,,1670372,11381.78091788292,,0.00199306,1.0
49900,29.883819761276246,354.80606720700564,100,0.0022776627,0.4189424,38.31,0.0009773204,,1674203,11400.037720441818,,0.0022776627,1.0
50000,29.189582357406618,350.96367242903915,100,0.0014429858,0.4189424,37.91,0.0009894826,,1677994,11415.709389686584,,0.0014429858,1.0
