EpLenMean,surrgain,TimeElapsed,entropy,Step_size,EpRewMean,TimestepsSoFar,optimgain,DiscEpRewMean,entloss,EpThisIter,ev_tdlam_before,EpisodesSoFar,meankl
32.68,0.002391807,1410.2484571933746,0.4189424,1.0,301.894388911665,582418,0.002391807,21.424508934020995,,100,,20200,0.0009039993
32.34,0.0025496772,1417.682916879654,0.4189424,1.0,298.9244848988681,585652,0.0025496772,18.087855100631714,,100,,20300,0.0010005858
31.7,0.0022235985,1424.7699220180511,0.4189424,1.0,293.03559840206543,588822,0.0022235985,18.940570697784423,,100,,20400,0.00085261406
32.97,0.0014412091,1431.5904185771942,0.4189424,1.0,304.7838961483412,592119,0.0014412091,19.763102951049806,,100,,20500,0.0009228688
31.41,0.0021594714,1438.6746957302094,0.4189424,1.0,290.13676282339685,595260,0.0021594714,22.320712032318117,,100,,20600,0.0009433231
33.27,0.0021246555,1445.658676147461,0.4189424,1.0,307.6771426797363,598587,0.0021246555,20.69193338394165,,100,,20700,0.00075659074
31.37,0.002411921,1452.0785348415375,0.4189424,1.0,289.9965106382398,601724,0.002411921,20.73907780647278,,100,,20800,0.00096765044
32.16,0.0019623486,1459.5862867832184,0.4189424,1.0,297.3230027128137,604940,0.0019623486,21.170329809188843,,100,,20900,0.0009419333
34.44,0.0023553127,1466.1798300743103,0.4189424,1.0,318.516816335353,608384,0.0023553127,24.368083839416503,,100,,21000,0.00092326966
32.17,0.0027640131,1473.2855591773987,0.4189424,1.0,297.4201939236314,611601,0.0027640131,19.30833785057068,,100,,21100,0.00089306105
32.84,0.0022291015,1480.4737207889557,0.4189424,1.0,303.77605062280446,614885,0.0022291015,20.36330167770386,,100,,21200,0.0007527952
31.95,0.0017813758,1487.1930131912231,0.4189424,1.0,295.35294306536287,618080,0.0017813758,19.378048334121704,,100,,21300,0.00086149137
31.0,0.0035219872,1493.9221251010895,0.4189424,1.0,286.50752276211665,621180,0.0035219872,20.888716840744017,,100,,21400,0.0008734154
32.6,0.0025696259,1500.5194916725159,0.4189424,1.0,301.42164280813427,624440,0.0025696259,17.329658679962158,,100,,21500,0.0009704426
32.36,0.0031628434,1507.2248208522797,0.4189424,1.0,299.11326327247906,627676,0.0031628434,21.611717014312745,,100,,21600,0.000966047
32.66,0.003012676,1514.6766624450684,0.4189424,1.0,301.8564415739107,630942,0.003012676,22.587682247161865,,100,,21700,0.0009017166
32.12,0.0027738574,1522.1958553791046,0.4189424,1.0,296.7841952603521,634154,0.0027738574,20.158532333374023,,100,,21800,0.00095247413
32.12,0.0015780923,1529.8642592430115,0.4189424,1.0,296.82612413842276,637366,0.0015780923,21.066371364593508,,100,,21900,0.00083793775
32.41,0.002367042,1536.929797410965,0.4189424,1.0,299.4455878489664,640607,0.002367042,20.88023955345154,,100,,22000,0.0009913202
33.5,0.0032147034,1544.3140397071838,0.4189424,1.0,309.84277188310006,643957,0.0032147034,22.2356339263916,,100,,22100,0.00092020707
33.56,0.0019054364,1551.6189267635345,0.4189424,1.0,310.4860250911631,647313,0.0019054364,20.707060146331788,,100,,22200,0.0008779019
32.95,0.0032406298,1558.1027359962463,0.4189424,1.0,304.54021709254664,650608,0.0032406298,20.303955364227296,,100,,22300,0.00093529053
32.46,0.0012979519,1565.1505274772644,0.4189424,1.0,300.1740139768252,653854,0.0012979519,21.24902632713318,,100,,22400,0.00088176905
33.69,0.0028290702,1573.5912463665009,0.4189424,1.0,311.3986572709023,657223,0.0028290702,22.318611717224123,,100,,22500,0.0008509149
34.78,0.0021613445,1580.7793786525726,0.4189424,1.0,321.86290299821206,660701,0.0021613445,19.49920079231262,,100,,22600,0.0009643801
33.11,0.0022336585,1587.8384757041931,0.4189424,1.0,306.27869052477627,664012,0.0022336585,21.376931285858156,,100,,22700,0.00085087045
34.46,0.002957672,1595.2190532684326,0.4189424,1.0,318.63898146679185,667458,0.002957672,21.687696361541747,,100,,22800,0.0007696522
34.82,0.0014902576,1601.938571214676,0.4189424,1.0,322.02602836471584,670940,0.0014902576,22.62004487991333,,100,,22900,0.0009256657
33.32,0.0022657614,1609.0778875350952,0.4189424,1.0,308.11364913481333,674272,0.0022657614,25.84480209350586,,100,,23000,0.0009389543
32.51,0.0036300465,1616.3756427764893,0.4189424,1.0,300.41968050934076,677523,0.0036300465,19.953957567214967,,100,,23100,0.0009811667
33.41,0.0031103229,1623.635793685913,0.4189424,1.0,309.0672797819863,680864,0.0031103229,24.25985559463501,,100,,23200,0.0009337744
33.06,0.0020263912,1630.7995805740356,0.4189424,1.0,305.66838798549446,684170,0.0020263912,23.87204342842102,,100,,23300,0.00097177544
35.55,0.0009849217,1637.4570393562317,0.4189424,1.0,328.9184311431011,687725,0.0009849217,24.437924404144287,,100,,23400,0.0009821231
34.5,0.0030008869,1643.6875534057617,0.4189424,1.0,319.0832057965745,691175,0.0030008869,24.506312589645386,,100,,23500,0.0009534113
32.12,0.0022053407,1649.706092596054,0.4189424,1.0,296.8477148629793,694387,0.0022053407,20.745964698791504,,100,,23600,0.0009060483
33.61,0.0029549773,1655.9524874687195,0.4189424,1.0,310.8637078271026,697748,0.0029549773,19.69626015663147,,100,,23700,0.0009299733
32.84,0.0013700702,1661.463114976883,0.4189424,1.0,303.6508017093283,701032,0.0013700702,22.7786461353302,,100,,23800,0.000971935
31.53,0.0032463921,1667.5004856586456,0.4189424,1.0,291.5600859928288,704185,0.0032463921,19.22503975868225,,100,,23900,0.0008751318
31.26,0.0030396949,1674.1364951133728,0.4189424,1.0,288.88597210535335,707311,0.0030396949,20.956216011047363,,100,,24000,0.00095322647
33.41,0.0023413012,1681.2793986797333,0.4189424,1.0,308.7250638550731,710652,0.0023413012,23.504182806015013,,100,,24100,0.0009374277
32.57,0.002822387,1688.2760689258575,0.4189424,1.0,301.16080791079355,713909,0.002822387,20.346234607696534,,100,,24200,0.0007880591
32.77,0.0010891034,1695.3873083591461,0.4189424,1.0,303.0742897929766,717186,0.0010891034,19.20728346824646,,100,,24300,0.0007858662
33.16,0.001187467,1701.8485968112946,0.4189424,1.0,306.77592540370233,720502,0.001187467,21.26350290298462,,100,,24400,0.00081931235
34.04,0.0023180072,1708.299039363861,0.4189424,1.0,314.99106318398225,723906,0.0023180072,24.06433497428894,,100,,24500,0.0008148561
33.51,0.002445606,1715.363766670227,0.4189424,1.0,310.1289913383373,727257,0.002445606,21.540427103042603,,100,,24600,0.0009073469
34.23,0.002326119,1722.956067085266,0.4189424,1.0,316.64401484418,730680,0.002326119,20.794524421691893,,100,,24700,0.0009930754
36.76,0.0027402944,1730.7852532863617,0.4189424,1.0,340.3222411796645,734356,0.0027402944,27.41844971656799,,100,,24800,0.00091650477
34.03,0.0011867702,1738.526342868805,0.4189424,1.0,314.8994651812696,737759,0.0011867702,20.08776915550232,,100,,24900,0.0007753594
35.78,0.0032328987,1745.7072658538818,0.4189424,1.0,331.3511562246202,741337,0.0032328987,27.047850246429444,,100,,25000,0.0008297047
33.89,0.0013947363,1753.4338541030884,0.4189424,1.0,313.5690014060699,744726,0.0013947363,24.636477336883544,,100,,25100,0.000883508
34.09,0.0023108844,1760.6327888965607,0.4189424,1.0,315.50942318592644,748135,0.0023108844,21.681656274795532,,100,,25200,0.00089758576
35.22,0.002680459,1768.4228518009186,0.4189424,1.0,325.9497264861875,751657,0.002680459,23.411412105560302,,100,,25300,0.0009241716
35.05,0.002182554,1775.956713438034,0.4189424,1.0,324.3531881127063,755162,0.002182554,22.2278692817688,,100,,25400,0.0007657271
34.26,0.0028865351,1783.5075435638428,0.4189424,1.0,317.03669678064705,758588,0.0028865351,21.480192651748656,,100,,25500,0.00092059054
35.27,0.0027538163,1790.8979966640472,0.4189424,1.0,326.4240556380218,762115,0.0027538163,26.42057622909546,,100,,25600,0.0009419644
34.97,0.0026902289,1798.468543291092,0.4189424,1.0,323.485364397228,765612,0.0026902289,23.42869077682495,,100,,25700,0.0009527266
35.33,0.0024574525,1806.0509226322174,0.4189424,1.0,327.00372335968854,769145,0.0024574525,27.04255434036255,,100,,25800,0.0009271185
35.23,0.0027317505,1813.501783132553,0.4189424,1.0,325.9773241022677,772668,0.0027317505,23.07385371208191,,100,,25900,0.0009666051
36.49,0.002233648,1820.1252737045288,0.4189424,1.0,337.7153560618694,776317,0.002233648,26.694326047897338,,100,,26000,0.0008506924
34.48,0.0030582412,1827.3811032772064,0.4189424,1.0,319.03210144456074,779765,0.0030582412,19.109869804382324,,100,,26100,0.0009295381
36.07,0.0011567383,1834.9691371917725,0.4189424,1.0,333.9064870563969,783372,0.0011567383,23.378271799087525,,100,,26200,0.0008829731
35.31,0.0023494195,1843.1416382789612,0.4189424,1.0,326.7164634306506,786903,0.0023494195,25.450790796279907,,100,,26300,0.0008416519
35.07,0.0020146985,1850.4605050086975,0.4189424,1.0,324.5232759864196,790410,0.0020146985,21.825816202163697,,100,,26400,0.0009400095
34.99,0.0012770013,1857.925269126892,0.4189424,1.0,323.84194562570036,793909,0.0012770013,20.437092657089234,,100,,26500,0.0009025789
36.6,0.0015098468,1865.742699623108,0.4189424,1.0,338.855102669666,797569,0.0015098468,26.951954822540284,,100,,26600,0.00091738586
35.39,0.0017131629,1873.3330907821655,0.4189424,1.0,327.5758423773248,801108,0.0017131629,24.9926984500885,,100,,26700,0.0008397716
35.19,0.0022743463,1880.603674173355,0.4189424,1.0,325.63757620374145,804627,0.0022743463,22.936359281539918,,100,,26800,0.0009296777
35.42,0.0026265867,1888.099330663681,0.4189424,1.0,327.8787702314337,808169,0.0026265867,26.951127882003785,,100,,26900,0.0008583383
35.22,0.0020046833,1895.4683210849762,0.4189424,1.0,325.81709890086825,811691,0.0020046833,26.110487623214723,,100,,27000,0.0008557439
34.55,0.002417096,1903.1073441505432,0.4189424,1.0,319.76910777581276,815146,0.002417096,24.043460998535156,,100,,27100,0.00093757675
36.4,0.0033130795,1910.5428371429443,0.4189424,1.0,336.9434836431252,818786,0.0033130795,29.098870859146118,,100,,27200,0.00092677324
34.76,0.003365074,1918.3436887264252,0.4189424,1.0,321.6891554512106,822262,0.003365074,21.765766830444335,,100,,27300,0.0009733265
35.5,0.0017367243,1925.7860221862793,0.4189424,1.0,328.5942616946643,825812,0.0017367243,23.92781545639038,,100,,27400,0.0007455487
35.88,0.0026918796,1933.5599682331085,0.4189424,1.0,332.03328367727795,829400,0.0026918796,29.15380362510681,,100,,27500,0.0007840102
35.53,0.0035568287,1941.2563254833221,0.4189424,1.0,328.9775851508917,832953,0.0035568287,25.56512854576111,,100,,27600,0.0009912042
35.57,0.0025388044,1948.0720026493073,0.4189424,1.0,329.2348494106661,836510,0.0025388044,27.46821578979492,,100,,27700,0.0009715336
35.4,0.0029869548,1955.5755529403687,0.4189424,1.0,327.83893239008626,840050,0.0029869548,26.035222730636598,,100,,27800,0.00078124343
35.44,0.0033792965,1962.7746922969818,0.4189424,1.0,328.02776710606827,843594,0.0033792965,23.99181037902832,,100,,27900,0.00091565034
35.65,0.0026506842,1970.5320785045624,0.4189424,1.0,329.99865338131997,847159,0.0026506842,25.437957954406738,,100,,28000,0.0009051487
34.51,0.0035928248,1977.7898869514465,0.4189424,1.0,319.18107261066245,850610,0.0035928248,22.586451482772826,,100,,28100,0.00096041925
35.7,0.002107732,1984.8956360816956,0.4189424,1.0,330.4845592133905,854180,0.002107732,27.690958242416382,,100,,28200,0.0009146238
35.62,0.00387026,1992.476080417633,0.4189424,1.0,329.6166485157813,857742,0.00387026,30.671310119628906,,100,,28300,0.0009290247
35.39,0.0023853395,1999.5780889987946,0.4189424,1.0,327.60907647690226,861281,0.0023853395,26.766334114074706,,100,,28400,0.00096363906
36.53,0.001598479,2006.9427120685577,0.4189424,1.0,338.2140846676381,864934,0.001598479,29.696533060073854,,100,,28500,0.0008143758
35.19,0.0032866383,2014.5905730724335,0.4189424,1.0,325.72773149361495,868453,0.0032866383,23.874108247756958,,100,,28600,0.00083162246
35.97,0.0014841211,2022.0386335849762,0.4189424,1.0,333.03217364249554,872050,0.0014841211,22.643132934570314,,100,,28700,0.0009167141
36.04,0.002550464,2028.8801732063293,0.4189424,1.0,333.5176320022638,875654,0.002550464,23.21662226676941,,100,,28800,0.0009372827
36.79,0.002184004,2036.099243402481,0.4189424,1.0,340.4558983806235,879333,0.002184004,27.595445928573607,,100,,28900,0.00097414106
35.24,0.0022017346,2043.924780368805,0.4189424,1.0,326.25135104995434,882857,0.0022017346,26.332934732437135,,100,,29000,0.0008997519
36.2,0.0021470522,2051.3791975975037,0.4189424,1.0,334.89242603247686,886477,0.0021470522,32.54912106513977,,100,,29100,0.0009444458
35.7,0.0016882746,2062.463962316513,0.4189424,1.0,330.42592343141513,890047,0.0016882746,26.05745192527771,,100,,29200,0.00092759466
36.12,0.0031272345,2073.661237478256,0.4189424,1.0,334.2460143818851,893659,0.0031272345,26.45210612297058,,100,,29300,0.0008620072
34.97,0.0017629202,2084.97793507576,0.4189424,1.0,323.586470279525,897156,0.0017629202,23.61470369338989,,100,,29400,0.0009362777
36.08,0.0017794851,2094.946364402771,0.4189424,1.0,334.19316003614733,900764,0.0017794851,26.494971837997436,,100,,29500,0.0009255841
35.14,0.0019994015,2104.014151573181,0.4189424,1.0,325.297020006978,904278,0.0019994015,24.2256165599823,,100,,29600,0.0009178936
35.35,0.002310688,2112.0140285491943,0.4189424,1.0,327.1150193796791,907813,0.002310688,27.285977668762207,,100,,29700,0.00083353743
35.23,0.003200111,2121.1259722709656,0.4189424,1.0,326.1341079910866,911336,0.003200111,29.566279458999634,,100,,29800,0.000913534
34.58,0.0026493524,2130.4813680648804,0.4189424,1.0,320.01769104352735,914794,0.0026493524,20.735033140182495,,100,,29900,0.0008158197
35.09,0.0024981634,2140.168598175049,0.4189424,1.0,324.8492430644013,918303,0.0024981634,25.115908479690553,,100,,30000,0.00095132034
36.44,0.002437293,2149.6072375774384,0.4189424,1.0,337.3213017941418,921947,0.002437293,27.875627479553224,,100,,30100,0.00096782035
35.1,0.0023963659,2159.4484627246857,0.4189424,1.0,324.91042847650596,925457,0.0023963659,24.646371021270753,,100,,30200,0.000938109
35.61,0.0017477771,2169.39679479599,0.4189424,1.0,329.61066046398054,929018,0.0017477771,23.116508016586305,,100,,30300,0.0007969093
37.04,0.0036072002,2179.8775763511658,0.4189424,1.0,343.05343951470337,932722,0.0036072002,27.941484661102294,,100,,30400,0.0009466101
36.34,0.0018953369,2189.91494679451,0.4189424,1.0,336.5835262152443,936356,0.0018953369,26.71420838356018,,100,,30500,0.0009523378
36.96,0.0018824866,2199.8353250026703,0.4189424,1.0,342.2250228341698,940052,0.0018824866,25.02798921585083,,100,,30600,0.0009171331
37.4,0.0018685133,2209.507790327072,0.4189424,1.0,346.4562303594526,943792,0.0018685133,26.226777877807617,,100,,30700,0.0009120463
36.43,0.0024276727,2219.5507748126984,0.4189424,1.0,337.2546237377795,947435,0.0024276727,23.41209297180176,,100,,30800,0.0009849464
37.51,0.002409048,2229.500634908676,0.4189424,1.0,347.36032619183004,951186,0.002409048,28.809808359146118,,100,,30900,0.00088688155
37.66,0.0033332505,2238.89004778862,0.4189424,1.0,348.90475680492636,954952,0.0033332505,26.499964056015013,,100,,31000,0.0008661463
36.08,0.0021828879,2247.9196078777313,0.4189424,1.0,334.1500979558067,958560,0.0021828879,24.60701689720154,,100,,31100,0.00090319716
37.63,0.0016723815,2257.5316421985626,0.4189424,1.0,348.35113741505216,962323,0.0016723815,30.974046087265016,,100,,31200,0.00092277484
35.2,0.0031929298,2266.8240752220154,0.4189424,1.0,325.83004706128753,965843,0.0031929298,27.16783944129944,,100,,31300,0.0009489366
37.35,0.0033122874,2276.657858848572,0.4189424,1.0,345.9355315856907,969578,0.0033122874,26.958148345947265,,100,,31400,0.00097495073
35.97,0.0036477817,2286.653553724289,0.4189424,1.0,333.1189037257843,973175,0.0036477817,26.223222770690917,,100,,31500,0.0008793094
37.65,0.0028562201,2296.898097038269,0.4189424,1.0,348.707237140643,976940,0.0028562201,26.54006212234497,,100,,31600,0.00095684646
37.25,0.0029639464,2307.542272090912,0.4189424,1.0,345.017145461802,980665,0.0029639464,31.522384357452392,,100,,31700,0.0010008664
37.65,0.0035693464,2317.3087232112885,0.4189424,1.0,348.7335090004339,984430,0.0035693464,30.362708940505982,,100,,31800,0.00091085566
38.84,0.0024566264,2327.0921380519867,0.4189424,1.0,359.8106037677988,988314,0.0024566264,28.728972644805907,,100,,31900,0.0009507483
36.67,0.0016282962,2337.0210947990417,0.4189424,1.0,339.4604166675617,991981,0.0016282962,29.185401887893676,,100,,32000,0.00097266503
37.8,0.0014462689,2346.8376784324646,0.4189424,1.0,350.20077734759616,995761,0.0014462689,27.51748314857483,,100,,32100,0.0008944339
38.75,0.0020287659,2356.6883640289307,0.4189424,1.0,358.92886167799537,999636,0.0020287659,27.807961311340332,,100,,32200,0.00095248735
36.64,0.0013219428,2366.8326292037964,0.4189424,1.0,339.41988880411884,1003300,0.0013219428,26.691183433532714,,100,,32300,0.0008725334
37.84,0.0021080251,2377.1289660930634,0.4189424,1.0,350.56733541977644,1007084,0.0021080251,28.256384973526,,100,,32400,0.0009488762
37.14,0.0016919798,2386.8868288993835,0.4189424,1.0,343.94772401573624,1010798,0.0016919798,32.53888091087342,,100,,32500,0.00085726194
39.72,0.0023543648,2397.2932081222534,0.4189424,1.0,368.00084386059154,1014770,0.0023543648,26.890723829269408,,100,,32600,0.00087903306
36.13,0.002059922,2406.6979463100433,0.4189424,1.0,334.5000544788026,1018383,0.002059922,28.650980377197264,,100,,32700,0.00091361307
36.81,0.0028533149,2416.67071723938,0.4189424,1.0,340.81954747925226,1022064,0.0028533149,31.79707766532898,,100,,32800,0.00094319566
36.82,0.003044823,2426.1639437675476,0.4189424,1.0,341.10508594996196,1025746,0.003044823,28.454560976028443,,100,,32900,0.0009765888
38.62,0.0015962489,2436.0642268657684,0.4189424,1.0,357.8001309414005,1029608,0.0015962489,30.4532227230072,,100,,33000,0.000978835
38.66,0.0024051836,2446.999688386917,0.4189424,1.0,358.27105652085083,1033474,0.0024051836,30.973793478012084,,100,,33100,0.0007339047
37.29,0.0041147755,2456.702874183655,0.4189424,1.0,345.53072226937513,1037203,0.0041147755,27.48372389793396,,100,,33200,0.00096709945
37.26,0.002981946,2465.600977897644,0.4189424,1.0,345.0902407791603,1040929,0.002981946,27.60410580635071,,100,,33300,0.00095103274
36.96,0.0032506597,2475.666996717453,0.4189424,1.0,342.4040926722906,1044625,0.0032506597,28.719923162460326,,100,,33400,0.000943602
37.12,0.0015094699,2485.948180913925,0.4189424,1.0,343.8451966915773,1048337,0.0015094699,27.644218587875365,,100,,33500,0.00092795835
37.59,0.0023981628,2496.0241100788116,0.4189424,1.0,348.2673798831633,1052096,0.0023981628,26.58547998428345,,100,,33600,0.00097022596
35.97,0.0024370751,2505.672637462616,0.4189424,1.0,333.08019303815786,1055693,0.0024370751,28.55156364440918,,100,,33700,0.00086470466
37.78,0.002791266,2516.001482963562,0.4189424,1.0,349.8827562102296,1059471,0.002791266,26.376284580230713,,100,,33800,0.00096860033
36.07,0.0027236023,2525.3911426067352,0.4189424,1.0,334.097688586186,1063078,0.0027236023,30.822083749771117,,100,,33900,0.0009750569
37.64,0.0021490003,2535.651684522629,0.4189424,1.0,348.72542802025674,1066842,0.0021490003,25.552887201309204,,100,,34000,0.0009767917
36.81,0.0033541669,2545.7032446861267,0.4189424,1.0,340.91778150529893,1070523,0.0033541669,25.448943195343016,,100,,34100,0.00093888125
38.35,0.0023364283,2555.7615633010864,0.4189424,1.0,355.30836475077825,1074358,0.0023364283,30.490187091827394,,100,,34200,0.0009507165
37.15,0.0020991552,2565.8578386306763,0.4189424,1.0,344.16850615413,1078073,0.0020991552,25.653370923995972,,100,,34300,0.00095921365
38.93,0.0010451205,2576.265813589096,0.4189424,1.0,360.677010203311,1081966,0.0010451205,30.1961155128479,,100,,34400,0.0009099322
37.45,0.0025605054,2586.0506472587585,0.4189424,1.0,346.98623049298953,1085711,0.0025605054,27.43528793334961,,100,,34500,0.0009614759
37.2,0.0012744196,2596.1244702339172,0.4189424,1.0,344.600296303996,1089431,0.0012744196,27.160355253219606,,100,,34600,0.0009068718
36.51,0.0009828492,2605.9300434589386,0.4189424,1.0,337.94533682061854,1093082,0.0009828492,27.322753067016603,,100,,34700,0.00087465486
37.64,0.0024414693,2615.647336959839,0.4189424,1.0,348.5595108720136,1096846,0.0024414693,27.551542463302614,,100,,34800,0.000869897
36.56,0.0021729774,2625.5027928352356,0.4189424,1.0,338.643968650713,1100502,0.0021729774,30.284944639205932,,100,,34900,0.00097048446
36.07,0.0023441857,2635.1712186336517,0.4189424,1.0,333.9962826451219,1104109,0.0023441857,25.940627031326294,,100,,35000,0.000902999
37.77,0.0015170092,2645.121270418167,0.4189424,1.0,349.91564210937787,1107886,0.0015170092,30.67284743309021,,100,,35100,0.00096187973
37.18,0.0019156573,2654.765998363495,0.4189424,1.0,344.3662832284301,1111604,0.0019156573,27.810293769836427,,100,,35200,0.0009027904
36.86,0.0018183211,2664.9101836681366,0.4189424,1.0,341.5240820070375,1115290,0.0018183211,26.049984092712403,,100,,35300,0.0008791742
36.05,0.0017024784,2674.5175852775574,0.4189424,1.0,333.71080693297495,1118895,0.0017024784,26.273193264007567,,100,,35400,0.0006591976
38.72,0.0017763885,2684.6369485855103,0.4189424,1.0,358.54360502215087,1122767,0.0017763885,23.429849042892457,,100,,35500,0.00086754106
36.48,0.0013572382,2694.411434173584,0.4189424,1.0,337.7057923901322,1126415,0.0013572382,27.377674283981325,,100,,35600,0.0009183722
36.71,0.0027909295,2705.215730905533,0.4189424,1.0,339.9424797276713,1130086,0.0027909295,25.162750816345216,,100,,35700,0.00086704484
37.12,0.00417747,2714.7950727939606,0.4189424,1.0,343.825368381195,1133798,0.00417747,27.080533609390258,,100,,35800,0.0009796765
37.36,0.002341687,2724.456575870514,0.4189424,1.0,346.0231910572134,1137534,0.002341687,24.615340051651,,100,,35900,0.0009528844
37.7,0.0021505738,2734.722898006439,0.4189424,1.0,349.17596672044334,1141304,0.0021505738,29.47220093727112,,100,,36000,0.0009107298
37.0,0.0029520825,2745.7434310913086,0.4189424,1.0,342.71761813772946,1145004,0.0029520825,28.05752499580383,,100,,36100,0.00082772406
36.81,0.002052474,2755.4195680618286,0.4189424,1.0,340.8013216156194,1148685,0.002052474,26.118887300491334,,100,,36200,0.00091550936
37.17,0.002300773,2764.7066032886505,0.4189424,1.0,344.3533255450958,1152402,0.002300773,29.93153480529785,,100,,36300,0.0009405583
36.08,0.0022815948,2774.5650582313538,0.4189424,1.0,334.1246848500466,1156010,0.0022815948,26.486828384399413,,100,,36400,0.00085626007
36.13,0.0028103509,2784.887494802475,0.4189424,1.0,334.3941763868326,1159623,0.0028103509,28.15133755683899,,100,,36500,0.00082907034
37.2,0.004105484,2795.4995770454407,0.4189424,1.0,344.47072191288635,1163343,0.004105484,29.362216091156007,,100,,36600,0.0009337081
37.14,0.0030902973,2805.125231027603,0.4189424,1.0,343.88692091602934,1167057,0.0030902973,25.602913198471068,,100,,36700,0.0008803158
36.13,0.0028368474,2814.755030632019,0.4189424,1.0,334.6101980906111,1170670,0.0028368474,27.69052041053772,,100,,36800,0.0009517011
37.33,0.0030726637,2824.6967492103577,0.4189424,1.0,345.8261425631337,1174403,0.0030726637,23.649224376678468,,100,,36900,0.0009169347
36.96,0.0017470361,2834.3740923404694,0.4189424,1.0,342.2422398667522,1178099,0.0017470361,26.155436878204345,,100,,37000,0.0007449429
35.77,0.002130252,2844.8604650497437,0.4189424,1.0,331.176704220107,1181676,0.002130252,26.1542449092865,,100,,37100,0.0009506746
38.1,0.0026692895,2855.6389451026917,0.4189424,1.0,353.01195700633826,1185486,0.0026692895,26.57600517272949,,100,,37200,0.0009787527
36.3,0.0023080634,2865.157720565796,0.4189424,1.0,336.23186574604733,1189116,0.0023080634,28.254882106781007,,100,,37300,0.0009077145
37.52,0.002796161,2874.5212371349335,0.4189424,1.0,347.5079685187504,1192868,0.002796161,26.179538278579713,,100,,37400,0.00088374515
37.31,0.0034842237,2884.651542663574,0.4189424,1.0,345.61325027641504,1196599,0.0034842237,29.400898303985596,,100,,37500,0.00092148635
36.86,0.0026258458,2895.10001039505,0.4189424,1.0,341.40532418828764,1200285,0.0026258458,25.63759736061096,,100,,37600,0.0008658164
35.55,0.002933891,2904.672694206238,0.4189424,1.0,329.22868090723233,1203840,0.002933891,28.32153172492981,,100,,37700,0.0009572629
38.47,0.003072284,2915.4532995224,0.4189424,1.0,356.5386035018086,1207687,0.003072284,33.7986501789093,,100,,37800,0.00088951265
36.2,0.0027396658,2926.215632200241,0.4189424,1.0,335.2946093938215,1211307,0.0027396658,25.31119297027588,,100,,37900,0.00091026444
37.58,0.0022716112,2935.5251195430756,0.4189424,1.0,347.9614070576401,1215065,0.0022716112,28.032695770263672,,100,,38000,0.00090554747
36.71,0.0014212836,2945.3295805454254,0.4189424,1.0,339.962489238263,1218736,0.0014212836,27.227737865448,,100,,38100,0.00088362076
37.85,0.0024836038,2955.682172060013,0.4189424,1.0,350.61170232853533,1222521,0.0024836038,29.346338844299318,,100,,38200,0.0008650267
36.83,0.003076248,2965.9466421604156,0.4189424,1.0,341.0664965202951,1226204,0.003076248,26.60487816810608,,100,,38300,0.000904549
37.32,0.0028231433,2976.3885023593903,0.4189424,1.0,345.61883284336085,1229936,0.0028231433,23.335306091308595,,100,,38400,0.000977799
38.37,0.001723351,2986.4838802814484,0.4189424,1.0,355.37699313955375,1233773,0.001723351,26.1414328289032,,100,,38500,0.00094061205
37.68,0.0024928234,2997.1415269374847,0.4189424,1.0,349.0672737997009,1237541,0.0024928234,27.609675073623656,,100,,38600,0.0009848076
38.29,0.0020376209,3007.176511287689,0.4189424,1.0,354.6754180985639,1241370,0.0020376209,29.360583820343017,,100,,38700,0.0009336057
37.54,0.0021134713,3016.696340560913,0.4189424,1.0,347.68761511282764,1245124,0.0021134713,29.81778868675232,,100,,38800,0.0008959937
37.09,0.001120708,3026.3450515270233,0.4189424,1.0,343.68862055807944,1248833,0.001120708,25.28443917274475,,100,,38900,0.00063449796
36.46,0.0020746186,3036.2514674663544,0.4189424,1.0,337.8062574980301,1252479,0.0020746186,27.918077630996706,,100,,39000,0.00092827255
36.94,0.0011714343,3046.5556943416595,0.4189424,1.0,342.1409502811566,1256173,0.0011714343,25.176572551727293,,100,,39100,0.0009608973
37.6,0.0036366223,3056.567216157913,0.4189424,1.0,348.38802601937226,1259933,0.0036366223,28.198634119033812,,100,,39200,0.0009607593
36.64,0.002964377,3065.7784695625305,0.4189424,1.0,339.32589651584,1263597,0.002964377,25.18499921798706,,100,,39300,0.0009676874
37.35,0.001672171,3075.408781528473,0.4189424,1.0,346.07780307488997,1267332,0.001672171,25.64613334655762,,100,,39400,0.00091474917
37.8,0.0030260717,3085.516220331192,0.4189424,1.0,350.13856999064416,1271112,0.0030260717,26.472683038711548,,100,,39500,0.0009824119
36.69,0.0027791485,3095.333241701126,0.4189424,1.0,339.74094418858243,1274781,0.0027791485,25.178424758911135,,100,,39600,0.0009371976
38.32,0.0025492255,3105.7679240703583,0.4189424,1.0,355.0530311204712,1278613,0.0025492255,26.87161017417908,,100,,39700,0.0009719115
38.76,0.002765424,3116.472418785095,0.4189424,1.0,359.0999194346823,1282489,0.002765424,25.091021280288697,,100,,39800,0.00089304673
37.26,0.0022681798,3126.1868312358856,0.4189424,1.0,345.1897354260774,1286215,0.0022681798,25.1025786113739,,100,,39900,0.00095782394
37.04,0.0025585964,3136.095142841339,0.4189424,1.0,343.15014405039653,1289919,0.0025585964,27.510389852523804,,100,,40000,0.0008841545
38.26,0.0022340976,3146.136570453644,0.4189424,1.0,354.4401364482849,1293745,0.0022340976,30.663841161727905,,100,,40100,0.0009308683
