EpLenMean,Step_size,meankl,TimeElapsed,EpThisIter,TimestepsSoFar,ev_tdlam_before,EpRewMean,EpisodesSoFar,optimgain,entloss,entropy,DiscEpRewMean,surrgain
31.89,1.0,0.0009875626,1851.7010822296143,100,594560,,294.87933602389637,20200,0.0016645056,,0.4189424,19.047393341064453,0.0016645056
32.6,1.0,0.0009671625,1861.752025127411,100,597820,,301.4366184858424,20300,0.0022048187,,0.4189424,22.290375213623047,0.0022048187
33.14,1.0,0.00097128836,1871.3695194721222,100,601134,,306.62474641696184,20400,0.0018541424,,0.4189424,22.47865387916565,0.0018541424
33.81,1.0,0.0009815868,1879.9819037914276,100,604515,,312.87612630738624,20500,0.0013505158,,0.4189424,20.907575149536132,0.0013505158
31.79,1.0,0.0009694358,1888.9445934295654,100,607694,,293.9375475072988,20600,0.002111361,,0.4189424,21.335114498138427,0.002111361
31.6,1.0,0.00088979263,1898.0021085739136,100,610854,,292.196935296395,20700,0.0022850216,,0.4189424,18.5533798122406,0.0022850216
33.01,1.0,0.00096375047,1908.2394607067108,100,614155,,305.36793297032887,20800,0.0031848103,,0.4189424,21.488227519989014,0.0031848103
31.64,1.0,0.0008875482,1919.0020940303802,100,617319,,292.7228068530346,20900,0.0023977722,,0.4189424,20.82561652183533,0.0023977722
33.76,1.0,0.00096184126,1929.563586473465,100,620695,,312.46035266476304,21000,0.0020789788,,0.4189424,20.274767351150512,0.0020789788
32.46,1.0,0.0009750801,1937.9369316101074,100,623941,,300.33086029966194,21100,0.0020887111,,0.4189424,24.19143166542053,0.0020887111
31.75,1.0,0.0009548372,1946.4318437576294,100,627116,,293.63935999615103,21200,0.0021676058,,0.4189424,22.760432443618775,0.0021676058
33.84,1.0,0.00086030044,1957.2819592952728,100,630500,,313.23505014060765,21300,0.0024571642,,0.4189424,24.700062408447266,0.0024571642
35.05,1.0,0.0009044287,1967.340604543686,100,634005,,324.42435085472914,21400,0.0029805128,,0.4189424,23.303214559555055,0.0029805128
32.68,1.0,0.0009984176,1976.2402374744415,100,637273,,302.40862956302436,21500,0.0027294909,,0.4189424,20.160242166519165,0.0027294909
34.27,1.0,0.0008021692,1984.0233278274536,100,640700,,317.3543899065722,21600,0.0026814234,,0.4189424,21.272422676086425,0.0026814234
33.61,1.0,0.00093241624,1994.2065329551697,100,644061,,311.0012040292592,21700,0.0012689908,,0.4189424,20.356352272033693,0.0012689908
35.05,1.0,0.00080305984,2004.2013339996338,100,647566,,324.5686869588769,21800,0.0015892184,,0.4189424,21.936743144989013,0.0015892184
34.08,1.0,0.0008931269,2013.8380634784698,100,650974,,315.49101986172445,21900,0.002909312,,0.4189424,21.311647548675538,0.002909312
32.56,1.0,0.00080195884,2024.884307384491,100,654230,,301.1678582896752,22000,0.0014196881,,0.4189424,22.289890041351317,0.0014196881
34.0,1.0,0.0009747082,2033.5221500396729,100,657630,,314.686886448372,22100,0.003543772,,0.4189424,19.215792999267578,0.003543772
34.68,1.0,0.00084413897,2042.0554139614105,100,661098,,321.02709155814324,22200,0.002799328,,0.4189424,22.59414975166321,0.002799328
33.95,1.0,0.00095633685,2050.972630262375,100,664493,,314.1496447419655,22300,0.0019107296,,0.4189424,21.038811712265016,0.0019107296
33.4,1.0,0.0009525502,2060.3441667556763,100,667833,,309.1729829561675,22400,0.0036294165,,0.4189424,24.49421374320984,0.0036294165
32.2,1.0,0.0009765608,2070.3824050426483,100,671053,,297.8461028427544,22500,0.0025827533,,0.4189424,21.559023218154906,0.0025827533
33.03,1.0,0.00091354066,2080.7490475177765,100,674356,,305.4958201144994,22600,0.0024530294,,0.4189424,20.69482032775879,0.0024530294
32.33,1.0,0.0009889163,2089.7023808956146,100,677589,,299.1986757313893,22700,0.003164493,,0.4189424,20.907442350387573,0.003164493
33.88,1.0,0.00097640185,2100.164868593216,100,680977,,313.42578966013724,22800,0.0026071426,,0.4189424,22.036510000228883,0.0026071426
33.82,1.0,0.00086352846,2108.9873361587524,100,684359,,313.0736107474359,22900,0.0025461188,,0.4189424,23.913214015960694,0.0025461188
32.63,1.0,0.0009408822,2119.590817451477,100,687622,,302.0017468296595,23000,0.0023806547,,0.4189424,18.68889500617981,0.0023806547
34.69,1.0,0.00097492564,2128.94558095932,100,691091,,321.0930070230595,23100,0.0021201144,,0.4189424,24.009851484298707,0.0021201144
32.75,1.0,0.0009816011,2139.56897854805,100,694366,,302.8122238592516,23200,0.0024264664,,0.4189424,19.49040322303772,0.0024264664
35.05,1.0,0.00089633255,2150.683647632599,100,697871,,324.55577931852713,23300,0.0020099508,,0.4189424,26.237754917144777,0.0020099508
32.91,1.0,0.0009447949,2158.9907233715057,100,701162,,304.5861173662259,23400,0.0028579799,,0.4189424,21.465315055847167,0.0028579799
32.62,1.0,0.0009713569,2167.1353545188904,100,704424,,301.95457996309864,23500,0.0019597535,,0.4189424,20.40451102256775,0.0019597535
34.73,1.0,0.00093110703,2176.7135062217712,100,707897,,321.5645821759991,23600,0.0026157969,,0.4189424,26.12133843421936,0.0026157969
33.51,1.0,0.0009224852,2185.6599366664886,100,711248,,310.029513823354,23700,0.003043717,,0.4189424,24.092185707092284,0.003043717
34.68,1.0,0.00095837266,2195.3077890872955,100,714716,,320.94724932198505,23800,0.0036760783,,0.4189424,20.778927555084227,0.0036760783
32.32,1.0,0.0009853995,2204.3611879348755,100,717948,,299.11475749377865,23900,0.0029068885,,0.4189424,20.357277946472166,0.0029068885
34.11,1.0,0.0009824792,2212.229431629181,100,721359,,315.66750465220434,24000,0.0021484855,,0.4189424,21.004967002868653,0.0021484855
33.59,1.0,0.0009750917,2220.9281737804413,100,724718,,310.9200868226146,24100,0.001921607,,0.4189424,22.9733842086792,0.001921607
33.06,1.0,0.0009164891,2229.2049412727356,100,728024,,305.860762992929,24200,0.0029715686,,0.4189424,18.04823910713196,0.0029715686
33.44,1.0,0.00095634133,2238.097029209137,100,731368,,309.5856591037484,24300,0.0024372556,,0.4189424,23.643213663101196,0.0024372556
32.86,1.0,0.0009894151,2245.828230857849,100,734654,,304.21863078038746,24400,0.003020114,,0.4189424,20.375022983551027,0.003020114
33.65,1.0,0.00092877436,2253.3788533210754,100,738019,,311.49548032347326,24500,0.0025526574,,0.4189424,19.09440951347351,0.0025526574
34.02,1.0,0.0009276727,2261.639019012451,100,741421,,314.79131937239316,24600,0.0025080645,,0.4189424,23.307954769134522,0.0025080645
32.13,1.0,0.0009628734,2269.1375749111176,100,744634,,297.1983664481861,24700,0.0017571686,,0.4189424,22.77569896697998,0.0017571686
33.87,1.0,0.00080614776,2277.567234516144,100,748021,,313.5157081011195,24800,0.002138517,,0.4189424,24.351110315322877,0.002138517
33.21,1.0,0.000951399,2286.0452737808228,100,751342,,307.23193378761016,24900,0.0033736194,,0.4189424,20.704264831542968,0.0033736194
34.1,1.0,0.0008316467,2297.7797701358795,100,754752,,315.59741240367975,25000,0.0020420728,,0.4189424,23.982965478897096,0.0020420728
33.01,1.0,0.00094129064,2307.52676653862,100,758053,,305.4377765542021,25100,0.0016318307,,0.4189424,21.39236150741577,0.0016318307
34.93,1.0,0.00083232764,2316.56626868248,100,761546,,323.4780525080052,25200,0.002853931,,0.4189424,24.63960036277771,0.002853931
35.21,1.0,0.0009953731,2325.8311359882355,100,765067,,326.07881139656894,25300,0.0025598467,,0.4189424,24.26822360038757,0.0025598467
34.03,1.0,0.0009016164,2335.4696571826935,100,768470,,314.88574649599246,25400,0.0036847992,,0.4189424,20.967337160110475,0.0036847992
34.93,1.0,0.00094853976,2346.453584432602,100,771963,,323.4135083585181,25500,0.0031880722,,0.4189424,20.986875228881836,0.0031880722
34.47,1.0,0.0009121203,2357.4440729618073,100,775410,,319.24041548395803,25600,0.0020150428,,0.4189424,21.070687170028688,0.0020150428
34.74,1.0,0.0009103692,2366.389587163925,100,778884,,321.5025652994742,25700,0.0021810613,,0.4189424,25.183682365417482,0.0021810613
34.76,1.0,0.0009535326,2375.531679391861,100,782360,,321.83896201458106,25800,0.0031855793,,0.4189424,24.535487127304076,0.0031855793
34.15,1.0,0.0009734818,2384.2787964344025,100,785775,,316.0986706497279,25900,0.0021061432,,0.4189424,20.625017681121825,0.0021061432
35.35,1.0,0.00083117903,2392.542148590088,100,789310,,327.2487988330785,26000,0.0015810175,,0.4189424,23.541923532485963,0.0015810175
35.36,1.0,0.00094702217,2403.3065009117126,100,792846,,327.3896839657655,26100,0.0027329773,,0.4189424,29.033804092407227,0.0027329773
34.27,1.0,0.0007164412,2412.315192937851,100,796273,,317.16243483178584,26200,0.0023559052,,0.4189424,22.177966928482057,0.0023559052
34.8,1.0,0.000924245,2422.052127599716,100,799753,,322.25206100795435,26300,0.0022240018,,0.4189424,22.11510940551758,0.0022240018
35.73,1.0,0.0009017477,2431.03542470932,100,803326,,330.813550691654,26400,0.0017614728,,0.4189424,25.74864387512207,0.0017614728
35.12,1.0,0.0009747902,2441.269816637039,100,806838,,325.1985629037458,26500,0.0025387683,,0.4189424,25.96311343193054,0.0025387683
34.39,1.0,0.00095518265,2450.322248697281,100,810277,,318.63354256456273,26600,0.0029953958,,0.4189424,23.205937128067017,0.0029953958
35.48,1.0,0.0009515398,2458.746857404709,100,813825,,328.6226694851336,26700,0.0027389016,,0.4189424,28.221775379180908,0.0027389016
34.79,1.0,0.00094830047,2466.6807873249054,100,817304,,322.2719241697534,26800,0.0034191657,,0.4189424,23.457868061065675,0.0034191657
34.28,1.0,0.0009889529,2475.933261156082,100,820732,,317.3300849064537,26900,0.0022459489,,0.4189424,21.766003551483156,0.0022459489
35.39,1.0,0.0009767229,2485.456839323044,100,824271,,327.819006601203,27000,0.0013274951,,0.4189424,27.0377578830719,0.0013274951
35.51,1.0,0.0008837281,2493.9861102104187,100,827822,,328.90967126000936,27100,0.0020746973,,0.4189424,26.955837268829345,0.0020746973
34.44,1.0,0.0006547115,2501.909210205078,100,831266,,318.8858624240114,27200,0.0018651519,,0.4189424,20.908091535568236,0.0018651519
35.84,1.0,0.00096063886,2511.556360721588,100,834850,,331.9534928612006,27300,0.002471435,,0.4189424,26.277130718231202,0.002471435
33.73,1.0,0.0009690596,2519.8418307304382,100,838223,,312.17240163280644,27400,0.0016739096,,0.4189424,22.96451536178589,0.0016739096
35.99,1.0,0.00085244514,2528.9339847564697,100,841822,,333.3158799777801,27500,0.003195014,,0.4189424,24.90661600112915,0.003195014
35.64,1.0,0.0009911214,2539.2847084999084,100,845386,,330.02475468477843,27600,0.0025447723,,0.4189424,30.08079453468323,0.0025447723
36.18,1.0,0.0009858294,2548.2540669441223,100,849004,,334.9911025500594,27700,0.0014767427,,0.4189424,27.036192235946654,0.0014767427
34.42,1.0,0.0009753753,2557.226552248001,100,852446,,318.59049485262983,27800,0.0029950247,,0.4189424,25.20915788650513,0.0029950247
36.18,1.0,0.00096150435,2566.992602825165,100,856064,,335.19622360330703,27900,0.0015448882,,0.4189424,25.74074954032898,0.0015448882
35.46,1.0,0.00094803795,2576.12215256691,100,859610,,328.3401411916338,28000,0.002723565,,0.4189424,27.95474452018738,0.002723565
35.46,1.0,0.0009368158,2585.1537663936615,100,863156,,328.55708545899904,28100,0.0023442004,,0.4189424,25.63608968734741,0.0023442004
35.76,1.0,0.00094657385,2596.160704612732,100,866732,,331.31511513337335,28200,0.0024924874,,0.4189424,24.848692855834962,0.0024924874
34.63,1.0,0.0009751305,2607.2494356632233,100,870195,,320.7227002112301,28300,0.0037742518,,0.4189424,22.878508138656617,0.0037742518
35.25,1.0,0.00095102476,2617.402181148529,100,873720,,326.54051326056464,28400,0.0033600216,,0.4189424,24.09877285003662,0.0033600216
33.49,1.0,0.0009055703,2627.997183561325,100,877069,,310.10115085826715,28500,0.0024782852,,0.4189424,21.432659425735473,0.0024782852
33.62,1.0,0.000842971,2638.307803630829,100,880431,,311.2944689132741,28600,0.0025548548,,0.4189424,20.643242225646972,0.0025548548
35.18,1.0,0.0006420802,2648.471876144409,100,883949,,325.9421145570523,28700,0.0021781744,,0.4189424,22.634543714523314,0.0021781744
35.54,1.0,0.0009427195,2660.1547877788544,100,887503,,329.20242531739825,28800,0.0038562133,,0.4189424,28.733243350982665,0.0038562133
36.31,1.0,0.0009804145,2671.078351020813,100,891134,,336.3425441345696,28900,0.0016200081,,0.4189424,24.108672504425048,0.0016200081
36.57,1.0,0.0009779189,2680.5077476501465,100,894791,,338.75632554390904,29000,0.002431577,,0.4189424,26.024799909591675,0.002431577
34.6,1.0,0.00097177515,2690.3238060474396,100,898251,,320.5157920383268,29100,0.00298263,,0.4189424,20.81271188735962,0.00298263
35.17,1.0,0.0008241812,2698.8881957530975,100,901768,,325.7636986686879,29200,0.0026115656,,0.4189424,24.637702436447142,0.0026115656
36.54,1.0,0.0009394797,2708.2116808891296,100,905422,,338.28459833578484,29300,0.0023841865,,0.4189424,24.974172439575195,0.0023841865
35.43,1.0,0.0009264366,2716.8214161396027,100,908965,,328.23989364137435,29400,0.0030261145,,0.4189424,22.987056150436402,0.0030261145
35.83,1.0,0.00091904367,2724.8854928016663,100,912548,,331.8207474890576,29500,0.0014104412,,0.4189424,25.674677572250367,0.0014104412
37.2,1.0,0.0009735983,2733.5243167877197,100,916268,,344.6111314571211,29600,0.0031907773,,0.4189424,30.66246808052063,0.0031907773
36.21,1.0,0.00092836394,2742.7960209846497,100,919889,,335.4887376439754,29700,0.0030840514,,0.4189424,26.879986228942872,0.0030840514
35.72,1.0,0.00075785577,2753.2668957710266,100,923461,,330.82212045081275,29800,0.0023139678,,0.4189424,25.828666048049925,0.0023139678
35.14,1.0,0.0009560337,2760.548187494278,100,926975,,325.4887104138607,29900,0.0024288844,,0.4189424,24.287394733428954,0.0024288844
34.59,1.0,0.00088857766,2768.839976787567,100,930434,,320.3663600504888,30000,0.0015509219,,0.4189424,23.346379442214968,0.0015509219
37.86,1.0,0.00089903176,2778.312840938568,100,934220,,350.7989386787127,30100,0.0026367404,,0.4189424,28.26489653587341,0.0026367404
37.26,1.0,0.00095011457,2788.84446644783,100,937946,,345.2678191521879,30200,0.0020610737,,0.4189424,26.678917875289915,0.0020610737
35.21,1.0,0.00085093384,2797.8804199695587,100,941467,,326.2632993842672,30300,0.0023837765,,0.4189424,25.63611707687378,0.0023837765
37.91,1.0,0.0009696245,2805.787873506546,100,945258,,351.3451422997014,30400,0.0025152173,,0.4189424,27.636382732391358,0.0025152173
38.04,1.0,0.0009230542,2816.0633175373077,100,949062,,352.4064292717933,30500,0.0031770142,,0.4189424,25.91943911552429,0.0031770142
36.43,1.0,0.00092665217,2824.622920036316,100,952705,,337.5733058871728,30600,0.0028905366,,0.4189424,27.15379511833191,0.0028905366
35.59,1.0,0.0009867726,2833.7879559993744,100,956264,,329.6636259730248,30700,0.0018892962,,0.4189424,26.882319717407228,0.0018892962
34.85,1.0,0.00082136155,2842.5195066928864,100,959749,,322.7932670637901,30800,0.002501301,,0.4189424,23.053187046051026,0.002501301
36.29,1.0,0.0009272801,2850.9964039325714,100,963378,,336.27020768413416,30900,0.0020739317,,0.4189424,27.499925689697264,0.0020739317
35.85,1.0,0.0009386976,2860.1179118156433,100,966963,,332.1806646206873,31000,0.002137087,,0.4189424,27.064414024353027,0.002137087
35.81,1.0,0.0008813336,2870.0498859882355,100,970544,,331.60265479640276,31100,0.0025728063,,0.4189424,27.636459760665893,0.0025728063
38.62,1.0,0.0009478386,2881.5290534496307,100,974406,,357.8922955028505,31200,0.00403943,,0.4189424,29.743525428771974,0.00403943
36.43,1.0,0.00095929904,2891.480343580246,100,978049,,337.38275246359734,31300,0.003100115,,0.4189424,24.063561124801637,0.003100115
35.9,1.0,0.0009546133,2899.7559378147125,100,981639,,332.5622690585936,31400,0.0030708027,,0.4189424,25.69072480201721,0.0030708027
37.52,1.0,0.00096773333,2910.2884664535522,100,985391,,347.5954681746445,31500,0.0024942295,,0.4189424,27.142504425048827,0.0024942295
37.36,1.0,0.0009383139,2920.1261656284332,100,989127,,346.19485652916853,31600,0.002929834,,0.4189424,25.860223951339723,0.002929834
37.09,1.0,0.0009551917,2931.6493704319,100,992836,,343.633662919542,31700,0.0025146627,,0.4189424,27.228257961273194,0.0025146627
36.83,1.0,0.0008811941,2942.4804985523224,100,996519,,341.33977642524815,31800,0.0025432052,,0.4189424,27.508532276153563,0.0025432052
37.09,1.0,0.0009085066,2952.212172985077,100,1000228,,343.5560046673713,31900,0.0021197172,,0.4189424,26.483487968444823,0.0021197172
36.35,1.0,0.0009558508,2962.1505670547485,100,1003863,,336.7782267342371,32000,0.0029133668,,0.4189424,25.18460813522339,0.0029133668
37.53,1.0,0.0009603186,2973.202755212784,100,1007616,,347.7198104737822,32100,0.0017661956,,0.4189424,26.658372011184692,0.0017661956
37.09,1.0,0.00095016474,2983.226897716522,100,1011325,,343.7553293848916,32200,0.0024998956,,0.4189424,28.199036417007445,0.0024998956
37.45,1.0,0.0008462178,2994.5987951755524,100,1015070,,347.11265978232336,32300,0.0015867678,,0.4189424,30.76355778694153,0.0015867678
36.15,1.0,0.00089300214,3004.2513041496277,100,1018685,,334.8816890284636,32400,0.0018901343,,0.4189424,25.460523662567137,0.0018901343
36.87,1.0,0.000909529,3014.3420996665955,100,1022372,,341.7008982791543,32500,0.0026095905,,0.4189424,24.83898349761963,0.0026095905
35.91,1.0,0.0008843959,3025.2009212970734,100,1025963,,332.5423016248467,32600,0.0036841163,,0.4189424,24.139894342422487,0.0036841163
38.1,1.0,0.00096776185,3034.999769926071,100,1029773,,352.989273863591,32700,0.0026226684,,0.4189424,32.407226724624635,0.0026226684
36.36,1.0,0.0009810309,3043.95082116127,100,1033409,,336.7198790091728,32800,0.0042217537,,0.4189424,24.799221601486206,0.0042217537
36.4,1.0,0.0009365273,3052.017886400223,100,1037049,,337.1711048880937,32900,0.0023230847,,0.4189424,25.35679644584656,0.0023230847
37.78,1.0,0.0008492561,3061.1981632709503,100,1040827,,350.0152571947506,33000,0.002043181,,0.4189424,31.06273090362549,0.002043181
37.16,1.0,0.0009698099,3071.002385854721,100,1044543,,344.37181253467764,33100,0.0030021837,,0.4189424,27.64591284751892,0.0030021837
36.2,1.0,0.000876163,3080.701920032501,100,1048163,,335.36308745771174,33200,0.0024186326,,0.4189424,25.48099946975708,0.0024186326
37.07,1.0,0.0009045643,3090.322737932205,100,1051870,,343.52259509784636,33300,0.0023531683,,0.4189424,28.28374915122986,0.0023531683
36.79,1.0,0.0009787456,3099.4317770004272,100,1055549,,340.72870638600364,33400,0.0022023167,,0.4189424,28.996482954025268,0.0022023167
36.57,1.0,0.0009596751,3108.0950553417206,100,1059206,,338.7664801924495,33500,0.00229391,,0.4189424,28.91088604927063,0.00229391
36.81,1.0,0.0009594624,3115.9001100063324,100,1062887,,341.0639172979785,33600,0.0023589805,,0.4189424,26.870034379959108,0.0023589805
37.1,1.0,0.0009756854,3124.8732557296753,100,1066597,,343.76442272885527,33700,0.001990457,,0.4189424,25.96275580406189,0.001990457
36.47,1.0,0.00095311145,3133.6611516475677,100,1070244,,337.76466113169226,33800,0.002198602,,0.4189424,29.261007556915285,0.002198602
37.59,1.0,0.0009470125,3141.0234656333923,100,1074003,,348.39316449590046,33900,0.0032929291,,0.4189424,29.315932083129884,0.0032929291
35.88,1.0,0.0009324217,3150.4798810482025,100,1077591,,332.4449211093223,34000,0.0036149346,,0.4189424,27.15691734313965,0.0036149346
34.97,1.0,0.00095853803,3159.891482591629,100,1081088,,323.79764241866104,34100,0.0025555477,,0.4189424,22.941324071884154,0.0025555477
36.87,1.0,0.0009655418,3169.7793691158295,100,1084775,,341.52296283218703,34200,0.0028536115,,0.4189424,28.833375577926635,0.0028536115
37.78,1.0,0.0009837406,3178.3903357982635,100,1088553,,350.0323578960529,34300,0.0031842508,,0.4189424,27.051857833862304,0.0031842508
37.86,1.0,0.000908056,3188.3407652378082,100,1092339,,350.7425418914501,34400,0.0015112245,,0.4189424,23.5969286441803,0.0015112245
35.28,1.0,0.00085392286,3196.4481773376465,100,1095867,,326.98355270310446,34500,0.0011966279,,0.4189424,24.39224480628967,0.0011966279
36.22,1.0,0.0009825747,3206.2879655361176,100,1099489,,335.56881554815845,34600,0.0019328225,,0.4189424,26.438227167129515,0.0019328225
35.3,1.0,0.000904924,3217.6489198207855,100,1103019,,326.82588033694026,34700,0.0020578348,,0.4189424,25.113097887039185,0.0020578348
36.34,1.0,0.0009927711,3227.2083966732025,100,1106653,,336.6903014855574,34800,0.002974873,,0.4189424,23.863550939559936,0.002974873
36.04,1.0,0.0009503741,3236.2179746627808,100,1110257,,333.84198300921594,34900,0.0020568755,,0.4189424,28.256652536392213,0.0020568755
35.59,1.0,0.0009330157,3246.4343452453613,100,1113816,,329.6783359494582,35000,0.0026112378,,0.4189424,26.461534156799317,0.0026112378
35.98,1.0,0.00094332075,3257.4978260993958,100,1117414,,333.41460383659245,35100,0.002829021,,0.4189424,26.31278793334961,0.002829021
36.63,1.0,0.00095761626,3266.181953430176,100,1121077,,339.2848762875978,35200,0.0021741993,,0.4189424,29.86252963066101,0.0021741993
38.95,1.0,0.00092192384,3278.0061898231506,100,1124972,,361.12175288699143,35300,0.0033747791,,0.4189424,32.77543137550354,0.0033747791
37.31,1.0,0.0009073925,3285.994474172592,100,1128703,,345.78851691991287,35400,0.0017532281,,0.4189424,29.490630502700807,0.0017532281
35.69,1.0,0.00088221725,3295.868549823761,100,1132272,,330.68109262601934,35500,0.0025452904,,0.4189424,26.499214458465577,0.0025452904
37.27,1.0,0.0009421597,3304.4114990234375,100,1135999,,345.2714902134326,35600,0.002218618,,0.4189424,24.047173194885254,0.002218618
36.61,1.0,0.000949949,3313.5624284744263,100,1139660,,339.2528649045021,35700,0.002634077,,0.4189424,24.73161874771118,0.002634077
36.54,1.0,0.0009014445,3321.8422379493713,100,1143314,,338.5760192498635,35800,0.0024200482,,0.4189424,25.403251628875733,0.0024200482
38.83,1.0,0.0010006656,3332.9024109840393,100,1147197,,360.05489119279423,35900,0.0035256876,,0.4189424,27.32351725578308,0.0035256876
36.32,1.0,0.0009392916,3343.6515481472015,100,1150829,,336.3232551438767,36000,0.0022986438,,0.4189424,26.647000789642334,0.0022986438
37.75,1.0,0.0009701401,3353.520035505295,100,1154604,,349.8837585917618,36100,0.002507568,,0.4189424,27.82588620185852,0.002507568
37.1,1.0,0.000902511,3364.617642402649,100,1158314,,343.7557444601687,36200,0.0025060626,,0.4189424,26.67208183288574,0.0025060626
37.95,1.0,0.00093896897,3374.9869713783264,100,1162109,,351.76922787555776,36300,0.0030244875,,0.4189424,24.992149629592895,0.0030244875
37.62,1.0,0.0009496533,3385.642786026001,100,1165871,,348.6840521550694,36400,0.0025532024,,0.4189424,23.142502365112303,0.0025532024
38.56,1.0,0.00094335893,3396.4153006076813,100,1169727,,357.3201037760596,36500,0.002863236,,0.4189424,27.229792652130126,0.002863236
36.61,1.0,0.0009607846,3405.390674829483,100,1173388,,339.18121219939223,36600,0.0030315905,,0.4189424,27.14224244117737,0.0030315905
36.92,1.0,0.0009322358,3414.0495944023132,100,1177080,,342.13982475358716,36700,0.0017336439,,0.4189424,29.007561807632445,0.0017336439
37.13,1.0,0.00094595645,3423.581279039383,100,1180793,,344.2017694537299,36800,0.0026070687,,0.4189424,26.34159447669983,0.0026070687
36.27,1.0,0.0008354587,3433.987279891968,100,1184420,,336.17517828122334,36900,0.0020792938,,0.4189424,28.006817655563353,0.0020792938
37.75,1.0,0.0009539148,3442.951298236847,100,1188195,,349.7186258476826,37000,0.0025409986,,0.4189424,29.41530101776123,0.0025409986
36.14,1.0,0.00095535436,3452.0539557933807,100,1191809,,334.65195570649945,37100,0.004091618,,0.4189424,25.75622272491455,0.004091618
35.19,1.0,0.0009251604,3463.00506401062,100,1195328,,325.9163922333271,37200,0.0023091754,,0.4189424,26.804500617980956,0.0023091754
37.6,1.0,0.0009791154,3473.104588985443,100,1199088,,348.5233973163112,37300,0.0025051835,,0.4189424,28.578604707717897,0.0025051835
37.9,1.0,0.0009211057,3483.850912094116,100,1202878,,351.2554814051777,37400,0.0019260793,,0.4189424,29.95408540725708,0.0019260793
37.11,1.0,0.0009929582,3494.3537538051605,100,1206589,,343.96706814349693,37500,0.002122996,,0.4189424,28.19168288230896,0.002122996
36.84,1.0,0.0008885112,3503.6247680187225,100,1210273,,341.3898579965519,37600,0.0017786864,,0.4189424,22.1991414642334,0.0017786864
37.4,1.0,0.0009962295,3513.9803760051727,100,1214013,,346.67757345457903,37700,0.0019814158,,0.4189424,27.59972985267639,0.0019814158
36.87,1.0,0.0009952985,3524.6418216228485,100,1217700,,341.67025352788346,37800,0.003264785,,0.4189424,28.22496814727783,0.003264785
36.61,1.0,0.000915019,3533.0777595043182,100,1221361,,339.27777624722023,37900,0.0018422931,,0.4189424,29.036128053665163,0.0018422931
36.38,1.0,0.0009666693,3544.1683208942413,100,1224999,,337.071178287618,38000,0.0037605523,,0.4189424,26.412876501083375,0.0037605523
35.95,1.0,0.0009153139,3554.339776277542,100,1228594,,333.0692064822802,38100,0.0018751385,,0.4189424,25.58222472190857,0.0018751385
38.16,1.0,0.00095722306,3566.099331140518,100,1232410,,353.5477527286506,38200,0.0025532257,,0.4189424,28.794818172454836,0.0025532257
36.34,1.0,0.0009836052,3578.2034108638763,100,1236044,,336.74758396076766,38300,0.0012307293,,0.4189424,26.519900484085085,0.0012307293
37.36,1.0,0.0009096566,3588.7800662517548,100,1239780,,346.07727816461164,38400,0.0022489685,,0.4189424,29.106063804626466,0.0022489685
37.97,1.0,0.0009774247,3599.0811002254486,100,1243577,,351.78808312728603,38500,0.0023541572,,0.4189424,24.909041061401368,0.0023541572
37.63,1.0,0.0009956501,3607.3634147644043,100,1247340,,348.78567076121146,38600,0.0028963475,,0.4189424,26.785825071334838,0.0028963475
37.71,1.0,0.00097040983,3616.8023524284363,100,1251111,,349.5085057816979,38700,0.0025961078,,0.4189424,25.475655450820923,0.0025961078
38.24,1.0,0.00095372583,3628.2893092632294,100,1254935,,354.3320417973432,38800,0.0035275398,,0.4189424,28.34605869293213,0.0035275398
37.68,1.0,0.00093423005,3638.3829050064087,100,1258703,,349.24736437589587,38900,0.00294308,,0.4189424,28.65853031158447,0.00294308
37.25,1.0,0.00097091997,3649.6737027168274,100,1262428,,345.32308013760513,39000,0.00188401,,0.4189424,27.978495092391967,0.00188401
36.82,1.0,0.0009083113,3660.8637220859528,100,1266110,,341.0995855572868,39100,0.0028162012,,0.4189424,27.82686869621277,0.0028162012
37.0,1.0,0.000952178,3671.426178455353,100,1269810,,342.78529880562934,39200,0.0033954515,,0.4189424,27.602610235214232,0.0033954515
36.73,1.0,0.0009457872,3679.4384083747864,100,1273483,,340.3575420667013,39300,0.0012313147,,0.4189424,30.05250701904297,0.0012313147
36.96,1.0,0.00097653456,3689.2563393115997,100,1277179,,342.43775642300733,39400,0.0036791624,,0.4189424,27.954385385513305,0.0036791624
38.28,1.0,0.0009353578,3698.6820499897003,100,1281007,,354.7847371751865,39500,0.0012971832,,0.4189424,26.654308443069457,0.0012971832
37.7,1.0,0.0009678795,3709.084580183029,100,1284777,,349.41004032914367,39600,0.002127497,,0.4189424,27.329451417922975,0.002127497
36.59,1.0,0.0009459651,3718.841561794281,100,1288436,,338.98821323345646,39700,0.0022123468,,0.4189424,26.307501945495606,0.0022123468
37.74,1.0,0.00095698633,3729.5946805477142,100,1292210,,349.7235399641972,39800,0.0025175447,,0.4189424,31.12819383621216,0.0025175447
37.63,1.0,0.0009650958,3741.1613936424255,100,1295973,,348.6877446915368,39900,0.004595428,,0.4189424,28.06598526954651,0.004595428
37.65,1.0,0.0009795768,3751.3866777420044,100,1299738,,348.6768811499915,40000,0.004081871,,0.4189424,28.798915157318117,0.004081871
