EpLenMean,EpThisIter,entropy,meankl,surrgain,EpRewMean,Step_size,entloss,TimestepsSoFar,DiscEpRewMean,TimeElapsed,optimgain,ev_tdlam_before,EpisodesSoFar
31.5,100,0.4189424,0.0009462927,0.0025398084,290.8681157642576,1.0,,577462,21.018180961608888,4980.694952964783,0.0025398084,,20100
32.42,100,0.4189424,0.0009874894,0.0029393595,299.4003372297544,1.0,,580704,18.334178590774535,5000.5965304374695,0.0029393595,,20200
33.39,100,0.4189424,0.0009745533,0.0029495563,308.49633610958074,1.0,,584043,23.874877452850342,5026.826840639114,0.0029495563,,20300
30.73,100,0.4189424,0.00089676294,0.0032699772,283.6470540938281,1.0,,587116,18.452291231155396,5053.424587965012,0.0032699772,,20400
32.3,100,0.4189424,0.0009328178,0.0016875635,298.3821234869392,1.0,,590346,24.41587511062622,5072.543774604797,0.0016875635,,20500
30.2,100,0.4189424,0.00091728667,0.002588647,278.78199843767504,1.0,,593366,18.424411792755127,5096.547486543655,0.002588647,,20600
31.6,100,0.4189424,0.00095175917,0.0019643395,291.8929682979831,1.0,,596526,22.559986515045168,5118.636644363403,0.0019643395,,20700
33.26,100,0.4189424,0.00094872055,0.0018189402,307.3715551309443,1.0,,599852,24.484138774871827,5132.007912635803,0.0018189402,,20800
34.02,100,0.4189424,0.000997153,0.0022401046,314.5795717629951,1.0,,603254,24.224872274398805,5157.138844490051,0.0022401046,,20900
32.72,100,0.4189424,0.0009627146,0.0026745356,302.36497775342224,1.0,,606526,23.12953667640686,5185.372814655304,0.0026745356,,21000
32.66,100,0.4189424,0.0009209856,0.0036454021,301.59197351399683,1.0,,609792,21.444202938079833,5211.704793453217,0.0036454021,,21100
32.85,100,0.4189424,0.0009388219,0.0021157665,303.59803949073563,1.0,,613077,18.74898428916931,5229.868358612061,0.0021157665,,21200
32.88,100,0.4189424,0.0009214424,0.0027353931,303.8510346158899,1.0,,616365,21.829939155578614,5252.987939119339,0.0027353931,,21300
33.18,100,0.4189424,0.0008868585,0.0019992057,306.6490639619755,1.0,,619683,19.885848712921142,5275.022800445557,0.0019992057,,21400
32.49,100,0.4189424,0.0009049134,0.0026763983,300.1914202156517,1.0,,622932,19.102845277786255,5298.582475423813,0.0026763983,,21500
33.35,100,0.4189424,0.0009828222,0.003305155,308.26655710820773,1.0,,626267,20.24459931373596,5324.402219295502,0.003305155,,21600
33.73,100,0.4189424,0.0009616509,0.0022881909,311.74796538525857,1.0,,629640,25.04798882484436,5346.23760342598,0.0022881909,,21700
34.55,100,0.4189424,0.0009610079,0.0029941837,319.6773569968027,1.0,,633095,22.849255018234253,5366.637789726257,0.0029941837,,21800
33.19,100,0.4189424,0.00090148184,0.0017220178,306.89373318348515,1.0,,636414,22.024910860061645,5390.989564180374,0.0017220178,,21900
33.63,100,0.4189424,0.00094023097,0.00174797,310.7367139743851,1.0,,639777,19.02651575088501,5412.86914730072,0.00174797,,22000
33.49,100,0.4189424,0.00094901846,0.00220412,309.5512354626581,1.0,,643126,21.350180797576904,5426.701202392578,0.00220412,,22100
34.57,100,0.4189424,0.00083799916,0.0022926053,319.75162414850445,1.0,,646583,20.343407535552977,5446.199435710907,0.0022926053,,22200
33.28,100,0.4189424,0.0009896533,0.002395141,307.6563168443418,1.0,,649911,18.634484100341798,5464.5436046123505,0.002395141,,22300
33.52,100,0.4189424,0.0009834059,0.0031571395,309.90259737571995,1.0,,653263,28.727069330215453,5488.910885095596,0.0031571395,,22400
32.9,100,0.4189424,0.0009025682,0.002161373,304.043721306676,1.0,,656553,24.89083183288574,5516.551473140717,0.002161373,,22500
33.91,100,0.4189424,0.0009363837,0.0047947243,313.4128898334213,1.0,,659944,20.077493295669555,5537.628759384155,0.0047947243,,22600
33.69,100,0.4189424,0.0009365889,0.0022919504,311.4626400513441,1.0,,663313,22.08132752418518,5556.082913398743,0.0022919504,,22700
33.46,100,0.4189424,0.0009434825,0.0022106958,309.3279221354828,1.0,,666659,21.554212865829466,5578.165378570557,0.0022106958,,22800
33.68,100,0.4189424,0.0009627829,0.0022178488,311.4091191029766,1.0,,670027,21.74587176322937,5601.212160587311,0.0022178488,,22900
33.72,100,0.4189424,0.00086732674,0.0024607796,311.5688403818967,1.0,,673399,19.644243841171264,5619.394127368927,0.0024607796,,23000
32.13,100,0.4189424,0.00095468084,0.0018471949,296.713751756933,1.0,,676612,19.741745672225953,5639.600025177002,0.0018471949,,23100
33.58,100,0.4189424,0.0009527623,0.0018058997,310.3108842293896,1.0,,679970,19.33229711532593,5664.00935959816,0.0018058997,,23200
33.46,100,0.4189424,0.0009939569,0.002294163,309.1973060776277,1.0,,683316,22.289711036682128,5682.731996059418,0.002294163,,23300
33.25,100,0.4189424,0.0009862927,0.0025568511,307.544491171126,1.0,,686641,19.208410291671754,5697.546248912811,0.0025568511,,23400
31.93,100,0.4189424,0.0009016767,0.0035183649,295.15707337654527,1.0,,689834,21.816212549209595,5715.255946397781,0.0035183649,,23500
33.29,100,0.4189424,0.00096338463,0.0035710034,307.73619250151484,1.0,,693163,23.982455883026123,5736.3686101436615,0.0035710034,,23600
33.28,100,0.4189424,0.0008714717,0.0029434643,307.52276874874684,1.0,,696491,20.232570104599,5757.417571783066,0.0029434643,,23700
33.23,100,0.4189424,0.0007826082,0.0022179428,307.21013556121807,1.0,,699814,22.597150411605835,5780.19712638855,0.0022179428,,23800
33.98,100,0.4189424,0.0008651662,0.0020945154,314.13039024006184,1.0,,703212,20.444742012023926,5799.635266780853,0.0020945154,,23900
33.88,100,0.4189424,0.00085075345,0.0014387897,313.2175598148514,1.0,,706600,20.038633375167848,5821.3600924015045,0.0014387897,,24000
32.33,100,0.4189424,0.00093526795,0.0021353026,298.7643376890381,1.0,,709833,18.81601375579834,5837.240428686142,0.0021353026,,24100
34.01,100,0.4189424,0.0009058017,0.0013902277,314.5959294704011,1.0,,713234,21.568432092666626,5863.883962154388,0.0013902277,,24200
33.83,100,0.4189424,0.00096213986,0.0024649804,312.727957877965,1.0,,716617,21.238888816833494,5885.448121070862,0.0024649804,,24300
32.12,100,0.4189424,0.0008178261,0.0027741028,296.74640293540915,1.0,,719829,21.28721872329712,5905.294741630554,0.0027741028,,24400
33.52,100,0.4189424,0.0009256578,0.0021515004,309.9413910795022,1.0,,723181,21.81574860572815,5923.978613853455,0.0021515004,,24500
34.37,100,0.4189424,0.0009376942,0.0026118548,317.78119665139076,1.0,,726618,26.494543294906617,5950.3898458480835,0.0026118548,,24600
32.05,100,0.4189424,0.0008548558,0.0016824878,296.2974056314936,1.0,,729823,20.153939247131348,5970.692603588104,0.0016824878,,24700
35.19,100,0.4189424,0.00086569646,0.0024232855,325.554662680546,1.0,,733342,22.92242614746094,5990.856171131134,0.0024232855,,24800
34.36,100,0.4189424,0.00091855973,0.0018154586,317.62571591355965,1.0,,736778,21.180300970077514,6008.039259433746,0.0018154586,,24900
32.15,100,0.4189424,0.0009871684,0.0027832566,297.1739583487199,1.0,,739993,22.60401828765869,6024.708684682846,0.0027832566,,25000
32.08,100,0.4189424,0.0009177346,0.002430869,296.44730471118993,1.0,,743201,21.987398204803466,6051.608801603317,0.002430869,,25100
33.72,100,0.4189424,0.0009526294,0.0030283935,311.68952348648065,1.0,,746573,19.60276559829712,6071.098972082138,0.0030283935,,25200
33.55,100,0.4189424,0.0009805047,0.003049373,310.09807602122385,1.0,,749928,19.39994460105896,6087.767771720886,0.003049373,,25300
34.81,100,0.4189424,0.00086075044,0.0022851008,321.8397177853665,1.0,,753409,19.96603156089783,6111.181620121002,0.0022851008,,25400
34.11,100,0.4189424,0.00093577337,0.0016887476,315.3518115636951,1.0,,756820,19.38881865501404,6128.491825580597,0.0016887476,,25500
32.54,100,0.4189424,0.00093344663,0.0028623017,300.78973210218425,1.0,,760074,21.26103123664856,6148.415242671967,0.0028623017,,25600
34.61,100,0.4189424,0.00095482316,0.002987536,319.9053775489467,1.0,,763535,23.64213975906372,6165.879872083664,0.002987536,,25700
34.45,100,0.4189424,0.0008570159,0.002783298,318.4497319807644,1.0,,766980,23.128019609451293,6185.692740917206,0.002783298,,25800
33.71,100,0.4189424,0.00093547197,0.0024735038,311.55747520233643,1.0,,770351,24.237851734161378,6211.930869579315,0.0024735038,,25900
34.64,100,0.4189424,0.0009563482,0.002519079,320.2735914217879,1.0,,773815,23.745766315460205,6234.116749048233,0.002519079,,26000
33.62,100,0.4189424,0.00088351953,0.0020892785,310.93348899107946,1.0,,777177,21.0681280708313,6253.029256820679,0.0020892785,,26100
32.62,100,0.4189424,0.00097323325,0.0024908448,301.5150129486155,1.0,,780439,20.72313222885132,6272.38641834259,0.0024908448,,26200
34.29,100,0.4189424,0.0009127317,0.0020418214,317.06166048602523,1.0,,783868,22.648636560440064,6293.2550802230835,0.0020418214,,26300
33.88,100,0.4189424,0.00095532456,0.0034297898,313.2813973624015,1.0,,787256,23.85469871520996,6306.645997047424,0.0034297898,,26400
32.73,100,0.4189424,0.0008708673,0.0030384753,302.4891159356721,1.0,,790529,21.736848049163818,6327.6968014240265,0.0030384753,,26500
34.1,100,0.4189424,0.0008984808,0.002011032,315.3000199364573,1.0,,793939,21.11513956069946,6352.406260728836,0.002011032,,26600
34.15,100,0.4189424,0.00085122185,0.0007137204,315.75986287053894,1.0,,797354,23.92676989555359,6368.701376914978,0.0007137204,,26700
33.75,100,0.4189424,0.00097111816,0.0023792428,311.9101834615204,1.0,,800729,19.756175479888917,6385.320893287659,0.0023792428,,26800
34.09,100,0.4189424,0.000848115,0.0022335125,315.15730870637515,1.0,,804138,21.797918958663942,6405.249959468842,0.0022335125,,26900
34.2,100,0.4189424,0.0009488201,0.0033745808,316.34964564121407,1.0,,807558,21.837237377166748,6424.392255067825,0.0033745808,,27000
34.39,100,0.4189424,0.0009961954,0.0025056696,317.8935365313646,1.0,,810997,23.617811212539674,6442.4178874492645,0.0025056696,,27100
35.45,100,0.4189424,0.0008520012,0.0024272157,327.8602183647978,1.0,,814542,23.640297508239748,6461.253366470337,0.0024272157,,27200
33.74,100,0.4189424,0.00082913507,0.0030734278,311.67243196688764,1.0,,817916,22.28110652923584,6485.628773450851,0.0030734278,,27300
34.2,100,0.4189424,0.000898282,0.002536218,316.27190661349834,1.0,,821336,20.41969841003418,6501.933890581131,0.002536218,,27400
34.02,100,0.4189424,0.0008414757,0.0017141295,314.52513156853325,1.0,,824738,19.94505274772644,6524.03834104538,0.0017141295,,27500
33.79,100,0.4189424,0.0009033461,0.0020003452,312.3933004423351,1.0,,828117,21.578204317092897,6542.762316465378,0.0020003452,,27600
33.49,100,0.4189424,0.0009057205,0.002394366,309.57760498954127,1.0,,831466,19.73103322982788,6561.889250040054,0.002394366,,27700
34.63,100,0.4189424,0.00090173114,0.0018926025,320.22267125874316,1.0,,834929,20.619769773483277,6580.599891662598,0.0018926025,,27800
33.99,100,0.4189424,0.0008780605,0.002547128,314.2572204303028,1.0,,838328,19.47829155921936,6602.387628316879,0.002547128,,27900
34.86,100,0.4189424,0.00085800356,0.0022957898,322.42560920382533,1.0,,841814,24.72195225715637,6619.84361076355,0.0022957898,,28000
33.62,100,0.4189424,0.00089958013,0.0013193543,310.74281010336216,1.0,,845176,24.151266536712647,6642.995644569397,0.0013193543,,28100
34.22,100,0.4189424,0.00096688094,0.001544017,316.32529389332836,1.0,,848598,25.741977186203002,6660.75844502449,0.001544017,,28200
34.8,100,0.4189424,0.000892202,0.0031809125,321.7112724063557,1.0,,852078,22.596551399230957,6678.544782400131,0.0031809125,,28300
34.2,100,0.4189424,0.0009113751,0.0020421376,316.15625980008804,1.0,,855498,21.334248113632203,6696.076313734055,0.0020421376,,28400
33.96,100,0.4189424,0.00086481444,0.0029020484,313.87098282597947,1.0,,858894,21.42470998764038,6715.256733417511,0.0029020484,,28500
33.84,100,0.4189424,0.0009797125,0.002665454,312.85799950382614,1.0,,862278,22.135731048583985,6738.029620170593,0.002665454,,28600
34.34,100,0.4189424,0.00093566114,0.002531886,317.5043296728992,1.0,,865712,23.12249559402466,6759.553688526154,0.002531886,,28700
34.15,100,0.4189424,0.0009452266,0.0014788983,315.7395665346266,1.0,,869127,20.711293907165526,6778.599554777145,0.0014788983,,28800
33.9,100,0.4189424,0.00091932085,0.002333651,313.4932499126127,1.0,,872517,21.444307327270508,6795.460584402084,0.002333651,,28900
33.87,100,0.4189424,0.0008630365,0.0020090125,313.2028544366806,1.0,,875904,21.924187984466553,6815.085846662521,0.0020090125,,29000
33.83,100,0.4189424,0.00095025735,0.0032190408,312.6140368887569,1.0,,879287,21.320516138076783,6833.137022972107,0.0032190408,,29100
33.51,100,0.4189424,0.000932027,0.002218557,309.8399637984242,1.0,,882638,19.315952205657958,6852.636936187744,0.002218557,,29200
34.17,100,0.4189424,0.0009982858,0.0018777755,315.96307171049773,1.0,,886055,22.157951860427858,6872.308175086975,0.0018777755,,29300
34.36,100,0.4189424,0.0008941392,0.0029310607,317.62990649956276,1.0,,889491,22.3583581161499,6894.506739139557,0.0029310607,,29400
33.3,100,0.4189424,0.00094557,0.0018267866,307.7899011523041,1.0,,892821,18.260383834838866,6918.043178319931,0.0018267866,,29500
33.15,100,0.4189424,0.0008817894,0.0022223361,306.33695147087593,1.0,,896136,21.342387075424195,6937.147680044174,0.0022223361,,29600
32.07,100,0.4189424,0.00096831535,0.0014504101,296.30321924669477,1.0,,899343,20.79877053260803,6957.091105937958,0.0014504101,,29700
34.61,100,0.4189424,0.0007868422,0.0016267749,319.9734599649638,1.0,,902804,21.745876655578613,6978.906346321106,0.0016267749,,29800
33.55,100,0.4189424,0.0009379837,0.0023299532,310.2318863641739,1.0,,906159,19.375241775512695,6996.964488983154,0.0023299532,,29900
32.47,100,0.4189424,0.0009434398,0.0031748908,299.993805043726,1.0,,909406,21.387095613479616,7025.912491798401,0.0031748908,,30000
34.74,100,0.4189424,0.0009463907,0.0015326831,321.2311362000872,1.0,,912880,20.601970043182373,7050.52889251709,0.0015326831,,30100
34.96,100,0.4189424,0.0009576472,0.0034135717,323.2007233466772,1.0,,916376,21.86701361656189,7071.206456422806,0.0034135717,,30200
33.04,100,0.4189424,0.00080933096,0.002536922,305.34949772517774,1.0,,919680,19.122391986846925,7093.21377825737,0.002536922,,30300
33.01,100,0.4189424,0.0009302718,0.003475318,305.1185269111185,1.0,,922981,21.949169445037843,7111.682309150696,0.003475318,,30400
33.53,100,0.4189424,0.0008766889,0.002327967,309.93588426834424,1.0,,926334,20.24591130256653,7129.7060651779175,0.002327967,,30500
32.83,100,0.4189424,0.0009155397,0.002201813,303.4982450157937,1.0,,929617,23.862215929031372,7151.620572805405,0.002201813,,30600
32.96,100,0.4189424,0.00089729164,0.0018474964,304.49643436724716,1.0,,932913,19.013031997680663,7169.639630079269,0.0018474964,,30700
33.42,100,0.4189424,0.0008513871,0.0016086365,308.898610584065,1.0,,936255,28.13655303955078,7187.21662902832,0.0016086365,,30800
32.17,100,0.4189424,0.0009334158,0.0018676913,297.0920198118303,1.0,,939472,21.874553146362306,7207.529234409332,0.0018676913,,30900
34.4,100,0.4189424,0.0008357838,0.0013916534,318.1035992695823,1.0,,942912,23.128079929351806,7232.025861501694,0.0013916534,,31000
31.91,100,0.4189424,0.0009901242,0.0023471583,294.9104873384985,1.0,,946103,21.64883469581604,7256.690940380096,0.0023471583,,31100
33.02,100,0.4189424,0.0009747043,0.0023529015,305.20900573537784,1.0,,949405,22.348116445541383,7278.566339731216,0.0023529015,,31200
33.15,100,0.4189424,0.0009766972,0.0024434333,306.2925606048334,1.0,,952720,23.012381258010866,7300.029479980469,0.0024434333,,31300
34.95,100,0.4189424,0.0009618481,0.0024507348,323.0740973370873,1.0,,956215,22.38051899909973,7317.201809883118,0.0024507348,,31400
33.41,100,0.4189424,0.00087549415,0.0022087342,308.93004098257,1.0,,959556,21.420505199432373,7340.690254211426,0.0022087342,,31500
34.97,100,0.4189424,0.00092351274,0.0016641034,323.23005315213675,1.0,,963053,23.818001441955566,7364.4178857803345,0.0016641034,,31600
33.33,100,0.4189424,0.0009469311,0.0015586735,308.00426664707237,1.0,,966386,21.90010522842407,7386.395175457001,0.0015586735,,31700
34.72,100,0.4189424,0.00094424776,0.002702001,321.0000998443013,1.0,,969858,19.759741325378418,7411.726823806763,0.002702001,,31800
33.62,100,0.4189424,0.00096305605,0.0019499371,310.74087212683617,1.0,,973220,22.550537099838255,7425.133862257004,0.0019499371,,31900
32.84,100,0.4189424,0.0009828148,0.0020950525,303.42720308804945,1.0,,976504,20.805481538772582,7442.972460031509,0.0020950525,,32000
32.84,100,0.4189424,0.0009713617,0.0029219782,303.454218038203,1.0,,979788,19.45614098548889,7463.209564447403,0.0029219782,,32100
32.09,100,0.4189424,0.0009283296,0.0021273298,296.5411145620508,1.0,,982997,21.069534845352173,7485.763199806213,0.0021273298,,32200
32.92,100,0.4189424,0.0008007976,0.0019362137,304.1418890503661,1.0,,986289,21.173445692062376,7506.871023416519,0.0019362137,,32300
32.31,100,0.4189424,0.0009488804,0.0023695272,298.6981331433276,1.0,,989520,21.60914942741394,7525.409039735794,0.0023695272,,32400
33.52,100,0.4189424,0.00093707244,0.0029178252,309.5957038739312,1.0,,992872,23.669676361083983,7553.291456460953,0.0029178252,,32500
33.79,100,0.4189424,0.0009769952,0.0018052338,312.26631274619916,1.0,,996251,20.63351192474365,7572.96665930748,0.0018052338,,32600
32.77,100,0.4189424,0.0009765018,0.003714142,302.8359995295586,1.0,,999528,21.174797439575194,7593.0933701992035,0.003714142,,32700
32.78,100,0.4189424,0.0009898104,0.0018679947,302.93389640764275,1.0,,1002806,21.735984477996826,7616.716742515564,0.0018679947,,32800
34.06,100,0.4189424,0.0008838199,0.0020124456,314.84407802199837,1.0,,1006212,18.508372011184694,7637.762100458145,0.0020124456,,32900
32.88,100,0.4189424,0.0009230109,0.0018713063,303.668984502587,1.0,,1009500,23.252491893768312,7656.914118051529,0.0018713063,,33000
32.91,100,0.4189424,0.0008748758,0.0023556673,304.03461343541034,1.0,,1012791,22.084036226272584,7672.613244056702,0.0023556673,,33100
33.62,100,0.4189424,0.0008618117,0.0023487026,310.7149280330578,1.0,,1016153,19.185017004013062,7695.788597106934,0.0023487026,,33200
33.76,100,0.4189424,0.00093927595,0.0018823914,312.04997559641964,1.0,,1019529,22.908536138534547,7719.885344982147,0.0018823914,,33300
33.38,100,0.4189424,0.0009441912,0.002008073,308.50550977133605,1.0,,1022867,21.535105772018433,7746.968685626984,0.002008073,,33400
33.64,100,0.4189424,0.00087224593,0.0019768488,310.8837208243304,1.0,,1026231,21.25357843399048,7768.832723617554,0.0019768488,,33500
33.53,100,0.4189424,0.0008735249,0.0012153592,309.9233252982357,1.0,,1029584,21.177746620178223,7783.07768702507,0.0012153592,,33600
32.62,100,0.4189424,0.0008885004,0.0028666393,301.388237297345,1.0,,1032846,20.433133916854857,7802.349636793137,0.0028666393,,33700
33.79,100,0.4189424,0.00092296064,0.0021222688,312.3802883378913,1.0,,1036225,24.119089603424072,7823.9034678936005,0.0021222688,,33800
34.07,100,0.4189424,0.00086145365,0.0025725665,314.9765510355503,1.0,,1039632,22.06012632369995,7844.813050031662,0.0025725665,,33900
32.2,100,0.4189424,0.0009830568,0.0027831048,297.4400786783911,1.0,,1042852,21.7985938167572,7867.650760173798,0.0027831048,,34000
32.22,100,0.4189424,0.0008779695,0.0013420782,297.70574273245904,1.0,,1046074,20.815714111328123,7887.919860363007,0.0013420782,,34100
33.6,100,0.4189424,0.00092869275,0.0024448957,310.4778898357838,1.0,,1049434,24.0916840839386,7909.507824420929,0.0024448957,,34200
32.82,100,0.4189424,0.00072713156,0.0014620614,303.1680920647906,1.0,,1052716,22.36363561630249,7928.83557343483,0.0014620614,,34300
32.6,100,0.4189424,0.00086366734,0.001750317,301.201575931949,1.0,,1055976,17.98296946525574,7952.675685405731,0.001750317,,34400
33.95,100,0.4189424,0.0009065101,0.0011486065,313.8408251607388,1.0,,1059371,21.898975324630737,7976.237106800079,0.0011486065,,34500
32.65,100,0.4189424,0.0008440428,0.002322507,301.62343658731135,1.0,,1062636,20.772934713363647,8000.5542504787445,0.002322507,,34600
33.01,100,0.4189424,0.0009923849,0.0028659296,304.9493313940387,1.0,,1065937,20.114513301849364,8019.187391042709,0.0028659296,,34700
32.66,100,0.4189424,0.0009852701,0.0021525184,301.7721912736807,1.0,,1069203,20.945284404754638,8038.469689846039,0.0021525184,,34800
33.48,100,0.4189424,0.00096868136,0.0014395562,309.49408486259597,1.0,,1072551,22.386580228805542,8061.699051141739,0.0014395562,,34900
32.8,100,0.4189424,0.0009649969,0.0030027009,303.05000575778513,1.0,,1075831,23.115925464630127,8086.297397136688,0.0030027009,,35000
33.45,100,0.4189424,0.00085965975,0.0016705336,309.1911308293391,1.0,,1079176,20.636101331710815,8107.597990512848,0.0016705336,,35100
32.14,100,0.4189424,0.0009891092,0.002528131,296.98165760554724,1.0,,1082390,20.11318141937256,8126.900321722031,0.002528131,,35200
34.25,100,0.4189424,0.00092312775,0.0015432965,316.7458100863717,1.0,,1085815,21.664912490844728,8152.785887002945,0.0015432965,,35300
33.04,100,0.4189424,0.00091184716,0.002021211,305.1358493852866,1.0,,1089119,19.90074736595154,8174.022080659866,0.002021211,,35400
32.52,100,0.4189424,0.00091320585,0.0026884058,300.5104767248679,1.0,,1092371,26.298446855545045,8190.229501485825,0.0026884058,,35500
33.62,100,0.4189424,0.0008868129,0.0023864391,310.745265786804,1.0,,1095733,20.95284970283508,8214.609192609787,0.0023864391,,35600
32.68,100,0.4189424,0.0008763677,0.0025445041,301.81446726520454,1.0,,1099001,22.362452583312987,8234.826672792435,0.0025445041,,35700
33.74,100,0.4189424,0.00088992296,0.0021088903,311.81480867561413,1.0,,1102375,21.78397315979004,8256.056682109833,0.0021088903,,35800
34.77,100,0.4189424,0.0008963994,0.0020718165,321.2475183982023,1.0,,1105852,22.509643077850342,8279.43752360344,0.0020718165,,35900
33.6,100,0.4189424,0.00086938613,0.0028065282,310.6070297761149,1.0,,1109212,20.52774573326111,8304.66942024231,0.0028065282,,36000
33.71,100,0.4189424,0.0007920257,0.001957531,311.49069541879214,1.0,,1112583,20.66253282546997,8319.480078697205,0.001957531,,36100
33.21,100,0.4189424,0.0007853695,0.0024875188,306.8073356043375,1.0,,1115904,24.04064984321594,8337.687908411026,0.0024875188,,36200
31.97,100,0.4189424,0.0009582486,0.0027902399,295.44086597916737,1.0,,1119101,22.275014839172364,8357.135567188263,0.0027902399,,36300
32.42,100,0.4189424,0.0009107167,0.0021061639,299.59906678344726,1.0,,1122343,21.147877750396727,8380.652466535568,0.0021061639,,36400
32.71,100,0.4189424,0.0009376149,0.0021678982,302.2278131723668,1.0,,1125614,21.340403566360475,8398.29658317566,0.0021678982,,36500
33.88,100,0.4189424,0.0009577651,0.0038496219,313.20864131105253,1.0,,1129002,20.273284883499144,8415.993895292282,0.0038496219,,36600
34.03,100,0.4189424,0.0009751332,0.0034274368,314.57328184904554,1.0,,1132405,22.017353143692016,8433.969976902008,0.0034274368,,36700
34.42,100,0.4189424,0.00092410296,0.0022934868,317.99088062138003,1.0,,1135847,22.575035676956176,8452.953216791153,0.0022934868,,36800
33.27,100,0.4189424,0.0009629825,0.0016011108,307.478927076788,1.0,,1139174,20.714324340820312,8469.828552007675,0.0016011108,,36900
32.76,100,0.4189424,0.00094409636,0.002773542,302.7250074645302,1.0,,1142450,20.24717441558838,8493.300561189651,0.002773542,,37000
33.24,100,0.4189424,0.0008718123,0.0018129956,307.0658486127524,1.0,,1145774,21.608012800216674,8514.0455493927,0.0018129956,,37100
33.52,100,0.4189424,0.00086384016,0.001550096,309.69365333326186,1.0,,1149126,20.584372024536133,8533.244359970093,0.001550096,,37200
34.18,100,0.4189424,0.0009579015,0.0023667866,315.81030367183786,1.0,,1152544,21.226324844360352,8558.010546207428,0.0023667866,,37300
34.77,100,0.4189424,0.00096577726,0.0020992903,321.4977703854045,1.0,,1156021,20.950173845291136,8577.133865118027,0.0020992903,,37400
34.75,100,0.4189424,0.0007560756,0.0027481231,321.1782734915585,1.0,,1159496,21.32391146659851,8595.707767248154,0.0027481231,,37500
34.77,100,0.4189424,0.000525658,0.001653938,321.4897085470771,1.0,,1162973,20.131225776672363,8615.705976247787,0.001653938,,37600
34.66,100,0.4189424,0.00092543603,0.0029118937,320.2856256452699,1.0,,1166439,22.554687700271607,8635.758484840393,0.0029118937,,37700
35.04,100,0.4189424,0.0009577184,0.002575527,323.93394035980975,1.0,,1169943,23.20319052696228,8659.821925401688,0.002575527,,37800
34.06,100,0.4189424,0.000964483,0.0026838721,314.6787890741484,1.0,,1173349,20.583697776794434,8679.16381907463,0.0026838721,,37900
34.38,100,0.4189424,0.0009075432,0.0024053701,317.8334173614546,1.0,,1176787,21.523023157119752,8699.64524269104,0.0024053701,,38000
34.04,100,0.4189424,0.0008090323,0.0013617483,314.6770958489386,1.0,,1180191,19.462952651977538,8724.802124738693,0.0013617483,,38100
35.88,100,0.4189424,0.00095987465,0.0024378197,331.8854196535719,1.0,,1183779,25.066923027038573,8749.622381925583,0.0024378197,,38200
33.34,100,0.4189424,0.0009037157,0.0037461882,308.12352535553396,1.0,,1187113,18.92763946533203,8769.358261346817,0.0037461882,,38300
34.58,100,0.4189424,0.0009527887,0.0019425045,319.48203897059295,1.0,,1190571,22.819987535476685,8787.244047641754,0.0019425045,,38400
34.63,100,0.4189424,0.0009951068,0.0030570726,320.2399536229205,1.0,,1194034,25.444257822036743,8807.532315254211,0.0030570726,,38500
34.43,100,0.4189424,0.00096390897,0.0014123096,318.24729140468673,1.0,,1197477,25.70323660850525,8830.103036403656,0.0014123096,,38600
34.58,100,0.4189424,0.0009928612,0.0026469263,319.60118301381596,1.0,,1200935,25.334716024398805,8857.27958059311,0.0026469263,,38700
34.35,100,0.4189424,0.0009647054,0.002233917,317.4807113147518,1.0,,1204370,22.42154571533203,8876.209982395172,0.002233917,,38800
35.02,100,0.4189424,0.00087401766,0.0016182684,323.59403981238904,1.0,,1207872,24.677528142929077,8898.528104305267,0.0016182684,,38900
34.32,100,0.4189424,0.00094799546,0.00088137574,317.06076836327395,1.0,,1211304,20.003266363143922,8918.890219449997,0.00088137574,,39000
33.62,100,0.4189424,0.0009029057,0.002577332,310.75104638759274,1.0,,1214666,22.81791986465454,8935.038296699524,0.002577332,,39100
33.92,100,0.4189424,0.0009922236,0.0026461955,313.48657126341976,1.0,,1218058,21.4882848072052,8951.633858680725,0.0026461955,,39200
35.43,100,0.4189424,0.00088474504,0.0026178216,327.57136044356275,1.0,,1221601,23.546160049438477,8973.267145395279,0.0026178216,,39300
34.46,100,0.4189424,0.0008075665,0.0025753211,318.58222593069377,1.0,,1225047,21.522226810455322,8999.61934018135,0.0025753211,,39400
34.55,100,0.4189424,0.0009875469,0.0027348334,319.3931817840224,1.0,,1228502,19.842627487182618,9020.206159591675,0.0027348334,,39500
34.42,100,0.4189424,0.0009874923,0.002844234,318.0447661280844,1.0,,1231944,22.00905415534973,9043.125789642334,0.002844234,,39600
34.27,100,0.4189424,0.00089475285,0.0026493,316.73793413848165,1.0,,1235371,22.27848928451538,9061.328593492508,0.0026493,,39700
34.35,100,0.4189424,0.00094144914,0.0018883655,317.12433140945075,1.0,,1238806,21.26706238746643,9081.999822854996,0.0018883655,,39800
33.53,100,0.4189424,0.0009193773,0.0019410651,310.06720555913375,1.0,,1242159,20.44279870033264,9097.572907209396,0.0019410651,,39900
34.07,100,0.4189424,0.00092530047,0.0019750714,314.8663565396593,1.0,,1245566,21.16433948516846,9121.768895626068,0.0019750714,,40000
33.31,100,0.4189424,0.00072060793,0.0019757936,307.88123261754595,1.0,,1248897,20.165116472244264,9147.437839269638,0.0019757936,,40100
