EpisodesSoFar,entropy,EpRewMean,optimgain,EpThisIter,ev_tdlam_before,EpLenMean,meankl,surrgain,entloss,TimestepsSoFar,Step_size,DiscEpRewMean,TimeElapsed
20100,0.4189424,293.94762217332135,0.0022428124,100,,31.81,0.0009745723,0.0022428124,,572228,1.0,21.402330141067505,1844.96790933609
20200,0.4189424,289.20231194537587,0.0019502643,100,,31.32,0.000939747,0.0019502643,,575360,1.0,19.84752764701843,1854.8892731666565
20300,0.4189424,300.57904658547784,0.002474469,100,,32.52,0.0009479158,0.002474469,,578612,1.0,19.857372007369996,1862.8230910301208
20400,0.4189424,291.40790866422526,0.0027038949,100,,31.54,0.0009744141,0.0027038949,,581766,1.0,19.40787323951721,1870.9408118724823
20500,0.4189424,297.31931887024024,0.0029999095,100,,32.15,0.00086938933,0.0029999095,,584981,1.0,20.280562143325806,1880.4235413074493
20600,0.4189424,277.8947100818886,0.0025961408,100,,30.09,0.0009729089,0.0025961408,,587990,1.0,16.672479009628297,1890.6409466266632
20700,0.4189424,283.9140739682406,0.0014855502,100,,30.73,0.0008975546,0.0014855502,,591063,1.0,20.0797500705719,1900.5522675514221
20800,0.4189424,295.3883415384054,0.0035586373,100,,31.97,0.0009104732,0.0035586373,,594260,1.0,19.302366189956665,1910.233475446701
20900,0.4189424,288.2287194485871,0.0034676755,100,,31.19,0.00094548566,0.0034676755,,597379,1.0,20.00427938461304,1919.8879489898682
21000,0.4189424,282.577284997315,0.0017255503,100,,30.58,0.0009251817,0.0017255503,,600437,1.0,20.43709087371826,1928.686285018921
21100,0.4189424,290.6335508675864,0.003607805,100,,31.45,0.00091645506,0.003607805,,603582,1.0,19.17915831565857,1937.2121186256409
21200,0.4189424,299.8728284211908,0.0029298197,100,,32.43,0.00097531563,0.0029298197,,606825,1.0,19.313241014480592,1944.7539627552032
21300,0.4189424,300.4764994815439,0.002251968,100,,32.52,0.0009090038,0.002251968,,610077,1.0,23.697798404693604,1954.2032079696655
21400,0.4189424,294.8498702498968,0.0025292016,100,,31.92,0.00079815317,0.0025292016,,613269,1.0,21.62764440536499,1963.4969539642334
21500,0.4189424,304.7518935886606,0.0022050287,100,,32.99,0.0009078315,0.0022050287,,616568,1.0,23.265634489059448,1972.2711372375488
21600,0.4189424,284.61614230563987,0.0027407145,100,,30.83,0.00076592306,0.0027407145,,619651,1.0,19.008833208084106,1980.2471432685852
21700,0.4189424,291.34740455539793,0.0033536681,100,,31.53,0.00092236267,0.0033536681,,622804,1.0,20.958460264205932,1991.020721912384
21800,0.4189424,288.42490444165475,0.0026783624,100,,31.22,0.000864754,0.0026783624,,625926,1.0,22.306857223510743,1998.9478487968445
21900,0.4189424,303.6935203379544,0.0028970158,100,,32.87,0.00095681485,0.0028970158,,629213,1.0,20.582478971481322,2007.755470275879
22000,0.4189424,295.05728812652586,0.0025216904,100,,31.95,0.0009817178,0.0025216904,,632408,1.0,19.40566325187683,2017.181721687317
22100,0.4189424,295.19366109045023,0.0021241226,100,,31.94,0.000954205,0.0021241226,,635602,1.0,23.25715247154236,2026.553942680359
22200,0.4189424,296.1186892058757,0.002472798,100,,32.06,0.00095661986,0.002472798,,638808,1.0,19.399032430648802,2034.9035515785217
22300,0.4189424,294.8455455234261,0.0019490322,100,,31.91,0.0009838038,0.0019490322,,641999,1.0,20.255114879608154,2043.923011302948
22400,0.4189424,297.0303444794527,0.0017018323,100,,32.15,0.0009827282,0.0017018323,,645214,1.0,21.061308450698853,2053.4529297351837
22500,0.4189424,295.2556269027963,0.001664636,100,,31.96,0.0009855572,0.001664636,,648410,1.0,19.41765814781189,2063.693749666214
22600,0.4189424,305.4223015718879,0.001985103,100,,33.06,0.00084882695,0.001985103,,651716,1.0,22.733650703430175,2073.215880870819
22700,0.4189424,300.70334417655334,0.00234703,100,,32.55,0.0009894255,0.00234703,,654971,1.0,23.13279556274414,2082.0751509666443
22800,0.4189424,306.81866151210124,0.0021983676,100,,33.2,0.00090645126,0.0021983676,,658291,1.0,21.16781614303589,2091.7096288204193
22900,0.4189424,318.74205399212883,0.002777018,100,,34.47,0.0009025739,0.002777018,,661738,1.0,24.745907611846924,2101.3080925941467
23000,0.4189424,308.0569923235617,0.0018869134,100,,33.34,0.00084734755,0.0018869134,,665072,1.0,20.758788814544676,2110.1634805202484
23100,0.4189424,301.9537548183189,0.0014465149,100,,32.69,0.0008694482,0.0014465149,,668341,1.0,22.02709071159363,2118.5370831489563
23200,0.4189424,297.307782721614,0.003599101,100,,32.19,0.00078081497,0.003599101,,671560,1.0,21.537454891204835,2128.2985892295837
23300,0.4189424,308.0243065459128,0.0035306592,100,,33.33,0.00095528725,0.0035306592,,674893,1.0,23.11859972000122,2138.3477585315704
23400,0.4189424,295.6338105073947,0.0015285034,100,,31.98,0.0009697957,0.0015285034,,678091,1.0,20.50329119682312,2148.4624032974243
23500,0.4189424,314.8624966465426,0.002683072,100,,34.08,0.00093974924,0.002683072,,681499,1.0,24.158464393615724,2159.418669462204
23600,0.4189424,297.78993170203915,0.0022470518,100,,32.23,0.0009951727,0.0022470518,,684722,1.0,21.60059245109558,2169.3735377788544
23700,0.4189424,305.69732530000493,0.002891559,100,,33.07,0.0007567573,0.002891559,,688029,1.0,20.129235410690306,2179.136044740677
23800,0.4189424,311.07290193044855,0.0021620507,100,,33.66,0.000959677,0.0021620507,,691395,1.0,19.464707069396972,2189.2474155426025
23900,0.4189424,301.4106374722498,0.0019671156,100,,32.64,0.0009123509,0.0019671156,,694659,1.0,19.643689661026002,2198.6486308574677
24000,0.4189424,297.7489318716835,0.002396519,100,,32.22,0.00096473214,0.002396519,,697881,1.0,20.45724301338196,2208.5187351703644
24100,0.4189424,294.84279998792255,0.002731834,100,,31.92,0.0009476591,0.002731834,,701073,1.0,20.227673330307006,2215.8827629089355
24200,0.4189424,300.6951647788361,0.0024477893,100,,32.56,0.00095259387,0.0024477893,,704329,1.0,20.841189308166506,2223.3823668956757
24300,0.4189424,311.9955389021143,0.0020799746,100,,33.73,0.0009951923,0.0020799746,,707702,1.0,21.42458318710327,2232.4768359661102
24400,0.4189424,305.8301257883727,0.003607569,100,,33.09,0.00093287695,0.003607569,,711011,1.0,20.550968980789186,2241.140851020813
24500,0.4189424,309.9992256721639,0.001576434,100,,33.53,0.00091406546,0.001576434,,714364,1.0,20.70991397857666,2251.541046142578
24600,0.4189424,312.9742662337409,0.0023642732,100,,33.88,0.0009328432,0.0023642732,,717752,1.0,20.640681915283203,2259.9094681739807
24700,0.4189424,291.84186571336096,0.0033648422,100,,31.62,0.0009714001,0.0033648422,,720914,1.0,20.01663408279419,2268.3357264995575
24800,0.4189424,292.5014490425481,0.002742397,100,,31.68,0.0009553702,0.002742397,,724082,1.0,19.006133193969728,2276.383208990097
24900,0.4189424,290.09171370592105,0.0036441023,100,,31.41,0.00089512207,0.0036441023,,727223,1.0,19.077062997817993,2284.575152158737
25000,0.4189424,313.2236463469106,0.003324372,100,,33.92,0.0008909007,0.003324372,,730615,1.0,20.234372463226318,2293.74707698822
25100,0.4189424,307.9799317071119,0.0012373611,100,,33.33,0.00070568983,0.0012373611,,733948,1.0,20.705973310470583,2302.2511188983917
25200,0.4189424,312.5243700531956,0.004137198,100,,33.82,0.00094098935,0.004137198,,737330,1.0,23.150086421966552,2310.6511528491974
25300,0.4189424,306.1048773864084,0.0024325356,100,,33.16,0.00088124006,0.0024325356,,740646,1.0,18.707323131561278,2320.5644931793213
25400,0.4189424,305.9956304030877,0.002736179,100,,33.11,0.0009850549,0.002736179,,743957,1.0,18.565520877838136,2329.8329136371613
25500,0.4189424,307.86774117378843,0.0030767224,100,,33.32,0.000901881,0.0030767224,,747289,1.0,19.973982324600218,2339.4091427326202
25600,0.4189424,316.01388999831397,0.002189433,100,,34.2,0.0009299376,0.002189433,,750709,1.0,24.49408471107483,2348.8875963687897
25700,0.4189424,309.99580245473,0.0015938153,100,,33.55,0.000795687,0.0015938153,,754064,1.0,22.395097036361694,2358.4220447540283
25800,0.4189424,314.4732598558994,0.0027592492,100,,34.03,0.00089052145,0.0027592492,,757467,1.0,21.413087158203126,2368.213803052902
25900,0.4189424,303.5506108263141,0.0021603948,100,,32.88,0.0009110376,0.0021603948,,760755,1.0,23.031411714553833,2376.7548031806946
26000,0.4189424,307.7585283013864,0.0020833304,100,,33.32,0.0009101407,0.0020833304,,764087,1.0,22.58755819320679,2386.1428694725037
26100,0.4189424,301.0665889166769,0.0030157084,100,,32.59,0.0009278023,0.0030157084,,767346,1.0,22.025058650970458,2396.0166079998016
26200,0.4189424,311.611310235462,0.002382205,100,,33.7,0.00092896586,0.002382205,,770716,1.0,24.732858266830444,2406.5964846611023
26300,0.4189424,304.02407079670235,0.0014820611,100,,32.91,0.0009372689,0.0014820611,,774007,1.0,20.04454381942749,2416.904300928116
26400,0.4189424,310.10594824112775,0.0030584913,100,,33.57,0.0009315925,0.0030584913,,777364,1.0,20.99631318092346,2426.017519235611
26500,0.4189424,305.14174532742084,0.0027792838,100,,33.03,0.00090556196,0.0027792838,,780667,1.0,23.166421508789064,2434.8342146873474
26600,0.4189424,303.5077287375358,0.0023887958,100,,32.82,0.0009234929,0.0023887958,,783949,1.0,20.319303913116457,2442.7613327503204
26700,0.4189424,298.39142072085923,0.0023897623,100,,32.3,0.0009569033,0.0023897623,,787179,1.0,21.05693612098694,2451.154295682907
26800,0.4189424,304.5786029444073,0.0012327926,100,,32.96,0.00082128565,0.0012327926,,790475,1.0,20.385983648300172,2461.465674638748
26900,0.4189424,301.82807580564247,0.0016252046,100,,32.66,0.0009266339,0.0016252046,,793741,1.0,19.676359195709228,2469.293046474457
27000,0.4189424,294.0535527898352,0.0025905347,100,,31.87,0.00095667754,0.0025905347,,796928,1.0,19.677609281539915,2479.035008430481
27100,0.4189424,304.4252701673678,0.0019308697,100,,32.95,0.0008895493,0.0019308697,,800223,1.0,21.338527870178222,2488.050603866577
27200,0.4189424,311.7628655357527,0.003458869,100,,33.73,0.0009362808,0.003458869,,803596,1.0,21.9744207572937,2497.0702295303345
27300,0.4189424,305.3115943978589,0.0023856051,100,,33.06,0.0009033771,0.0023856051,,806902,1.0,21.069206619262694,2504.712831020355
27400,0.4189424,303.99520706900904,0.0006765558,100,,32.9,0.0007808003,0.0006765558,,810192,1.0,21.84479543685913,2514.335118532181
27500,0.4189424,293.9886669330272,0.0018975745,100,,31.85,0.00091837207,0.0018975745,,813377,1.0,19.869205665588378,2522.9079551696777
27600,0.4189424,306.70151024911377,0.0020870715,100,,33.19,0.00093388156,0.0020870715,,816696,1.0,21.14220587730408,2532.1178200244904
27700,0.4189424,295.49142704338624,0.002494097,100,,32.0,0.0009404418,0.002494097,,819896,1.0,20.98304738998413,2540.986647605896
27800,0.4189424,311.3334105045257,0.0035739862,100,,33.7,0.00091797067,0.0035739862,,823266,1.0,20.586201314926146,2549.9015069007874
27900,0.4189424,312.7560281051085,0.0030246913,100,,33.81,0.00089889474,0.0030246913,,826647,1.0,22.048378820419313,2557.55863404274
28000,0.4189424,303.3145754838487,0.0024497088,100,,32.82,0.000880974,0.0024497088,,829929,1.0,22.099745082855225,2566.2855343818665
28100,0.4189424,309.4724839257539,0.002084111,100,,33.48,0.0008396211,0.002084111,,833277,1.0,21.269548110961914,2575.242017030716
28200,0.4189424,317.5450530397083,0.0019888144,100,,34.34,0.00093464873,0.0019888144,,836711,1.0,21.36901319503784,2583.4433393478394
28300,0.4189424,306.35540732624327,0.0025306167,100,,33.13,0.0008398826,0.0025306167,,840024,1.0,21.501227722167968,2592.504691839218
28400,0.4189424,310.8548464621532,0.0021602875,100,,33.63,0.00096060534,0.0021602875,,843387,1.0,23.90218530654907,2601.739313840866
28500,0.4189424,324.7925899564874,0.0026299427,100,,35.12,0.0009080618,0.0026299427,,846899,1.0,29.477161874771117,2609.56329536438
28600,0.4189424,310.66655652349806,0.0020269416,100,,33.59,0.0008720849,0.0020269416,,850258,1.0,20.17808343887329,2618.5836946964264
28700,0.4189424,313.44543492550883,0.002647124,100,,33.93,0.0008151369,0.002647124,,853651,1.0,21.723938369750975,2627.965112686157
28800,0.4189424,310.09114211601843,0.0037151568,100,,33.53,0.0009449008,0.0037151568,,857004,1.0,21.83267457008362,2635.8841576576233
28900,0.4189424,316.5247375969755,0.0019300757,100,,34.23,0.0008205789,0.0019300757,,860427,1.0,22.2909184551239,2644.699152469635
29000,0.4189424,322.2652715629849,0.0022565448,100,,34.85,0.0009100212,0.0022565448,,863912,1.0,21.26759461402893,2655.726697206497
29100,0.4189424,309.8995432460657,0.0022816148,100,,33.51,0.0009455925,0.0022816148,,867263,1.0,22.854834146499634,2666.127156496048
29200,0.4189424,308.95594189865807,0.0029034498,100,,33.4,0.0009813657,0.0029034498,,870603,1.0,23.043212404251097,2676.2538380622864
29300,0.4189424,311.86609615024065,0.0029255378,100,,33.75,0.0009507274,0.0029255378,,873978,1.0,23.049338464736937,2685.4332654476166
29400,0.4189424,309.26745265364565,0.003106933,100,,33.44,0.0009774028,0.003106933,,877322,1.0,21.993989715576173,2694.726469516754
29500,0.4189424,317.27788607927016,0.0036377392,100,,34.3,0.0009573377,0.0036377392,,880752,1.0,23.298962001800536,2706.5035166740417
29600,0.4189424,323.67739556227406,0.002727436,100,,35.0,0.0008945534,0.002727436,,884252,1.0,22.82634139060974,2718.2084760665894
29700,0.4189424,327.20167255688574,0.0021657688,100,,35.36,0.0009337831,0.0021657688,,887788,1.0,25.621972026824952,2728.482028722763
29800,0.4189424,309.70566471541264,0.0023595605,100,,33.51,0.0009087802,0.0023595605,,891139,1.0,21.433451108932495,2737.544773578644
29900,0.4189424,314.32937620612097,0.0015751247,100,,33.99,0.0008929197,0.0015751247,,894538,1.0,21.682809829711914,2746.678701400757
30000,0.4189424,317.3032568735844,0.0020912972,100,,34.34,0.00095620775,0.0020912972,,897972,1.0,22.306639852523805,2756.590832710266
30100,0.4189424,308.3557506049903,0.00295755,100,,33.37,0.00083752244,0.00295755,,901309,1.0,23.380041542053224,2766.9022223949432
30200,0.4189424,306.9673473358973,0.0024809516,100,,33.2,0.00095049286,0.0024809516,,904629,1.0,18.96208239555359,2776.8576912879944
30300,0.4189424,307.8491638961685,0.0016187939,100,,33.3,0.0009681743,0.0016187939,,907959,1.0,21.99524839401245,2785.270106315613
30400,0.4189424,313.12428931507145,0.0015117999,100,,33.87,0.0009039288,0.0015117999,,911346,1.0,22.035477857589722,2795.7860300540924
30500,0.4189424,312.60620636448243,0.0023204242,100,,33.81,0.00091069227,0.0023204242,,914727,1.0,21.002239351272582,2806.1168687343597
30600,0.4189424,312.63083417328403,0.0022786218,100,,33.8,0.0009453201,0.0022786218,,918107,1.0,22.589976139068604,2816.3150475025177
30700,0.4189424,330.63748501602345,0.0021407623,100,,35.74,0.00082556513,0.0021407623,,921681,1.0,22.551345777511596,2826.500232219696
30800,0.4189424,308.01999570151713,0.0022714497,100,,33.35,0.0007140524,0.0022714497,,925016,1.0,18.989837646484375,2836.8520002365112
30900,0.4189424,308.0628688649596,0.0012927783,100,,33.31,0.0009998648,0.0012927783,,928347,1.0,20.408518266677856,2847.4165596961975
31000,0.4189424,317.0675694681064,0.0032021955,100,,34.29,0.00092269137,0.0032021955,,931776,1.0,19.64830874443054,2856.900015115738
31100,0.4189424,302.5412146296892,0.0033975819,100,,32.73,0.0009958302,0.0033975819,,935049,1.0,20.771493997573852,2864.6227717399597
31200,0.4189424,322.39638784306544,0.0024815213,100,,34.86,0.0009273423,0.0024815213,,938535,1.0,19.3314612865448,2873.228038549423
31300,0.4189424,315.7455659073961,0.0037166828,100,,34.15,0.0009563652,0.0037166828,,941950,1.0,21.03219017982483,2881.520400762558
31400,0.4189424,313.39796216027304,0.0018485925,100,,33.91,0.0009459673,0.0018485925,,945341,1.0,21.50214214324951,2890.857744216919
31500,0.4189424,320.3802860813788,0.0024980803,100,,34.65,0.0009433209,0.0024980803,,948806,1.0,20.627932558059694,2901.6580498218536
31600,0.4189424,320.0482738223882,0.0031005952,100,,34.61,0.0009248436,0.0031005952,,952267,1.0,23.20261405944824,2911.154403924942
31700,0.4189424,317.3723426631518,0.002634022,100,,34.33,0.0009725027,0.002634022,,955700,1.0,21.41832851409912,2918.7663793563843
31800,0.4189424,311.8493392501479,0.0019021186,100,,33.72,0.0009732652,0.0019021186,,959072,1.0,21.203556356430052,2928.6261677742004
31900,0.4189424,317.1002865368897,0.0019146063,100,,34.3,0.00095125305,0.0019146063,,962502,1.0,25.917988338470458,2939.2822053432465
32000,0.4189424,316.58880233004254,0.003355164,100,,34.22,0.00089887116,0.003355164,,965924,1.0,21.904603557586668,2949.1653571128845
32100,0.4189424,324.55348086129084,0.0015116483,100,,35.1,0.0007670264,0.0015116483,,969434,1.0,23.341396808624268,2958.981405735016
32200,0.4189424,318.0050139919353,0.002034093,100,,34.4,0.0009734722,0.002034093,,972874,1.0,22.020284309387208,2969.747218608856
32300,0.4189424,314.86018979233086,0.0022551452,100,,34.05,0.000864229,0.0022551452,,976279,1.0,20.601614551544188,2979.3330702781677
32400,0.4189424,317.63023335042834,0.002774499,100,,34.36,0.0009129148,0.002774499,,979715,1.0,21.89663764953613,2990.521807193756
32500,0.4189424,319.1083041867915,0.0017435278,100,,34.51,0.0009786435,0.0017435278,,983166,1.0,23.214006223678588,3001.797085046768
32600,0.4189424,312.27035067599496,0.0026161224,100,,33.79,0.0009838898,0.0026161224,,986545,1.0,24.86692816734314,3010.9494137763977
32700,0.4189424,324.42478446487314,0.0036802331,100,,35.08,0.0009357634,0.0036802331,,990053,1.0,23.420961418151855,3021.22771191597
32800,0.4189424,320.20161271304994,0.0024112714,100,,34.64,0.00092044816,0.0024112714,,993517,1.0,22.38437470436096,3032.2430510520935
32900,0.4189424,320.30013550028286,0.002346891,100,,34.63,0.00090631004,0.002346891,,996980,1.0,22.556845598220825,3043.5620613098145
33000,0.4189424,300.34026026731027,0.0025825982,100,,32.49,0.00094196317,0.0025825982,,1000229,1.0,19.182764177322387,3052.5475640296936
33100,0.4189424,306.2501757488939,0.0035945717,100,,33.15,0.0009954141,0.0035945717,,1003544,1.0,20.305474338531493,3062.5998651981354
33200,0.4189424,307.35579450619724,0.002269236,100,,33.25,0.00081543945,0.002269236,,1006869,1.0,23.86414800643921,3073.2433586120605
33300,0.4189424,308.20027154856933,0.003193275,100,,33.35,0.0008999489,0.003193275,,1010204,1.0,21.63151559829712,3082.949109315872
33400,0.4189424,308.89425577091953,0.0010147855,100,,33.43,0.0009150488,0.0010147855,,1013547,1.0,21.389802904129027,3092.0239164829254
33500,0.4189424,323.07094961891903,0.0030260398,100,,34.96,0.0009695323,0.0030260398,,1017043,1.0,23.358623371124267,3100.486268043518
33600,0.4189424,320.31739382717905,0.002045733,100,,34.63,0.0009130154,0.002045733,,1020506,1.0,26.89388279914856,3109.3186419010162
33700,0.4189424,313.9300025009598,0.0018114954,100,,33.95,0.0009016452,0.0018114954,,1023901,1.0,21.883113813400268,3117.0880088806152
33800,0.4189424,320.3281617126488,0.0029831238,100,,34.67,0.0009193221,0.0029831238,,1027368,1.0,23.07543894767761,3126.4144332408905
33900,0.4189424,326.045006131549,0.0024553519,100,,35.25,0.000972941,0.0024553519,,1030893,1.0,24.968523387908935,3134.9564983844757
34000,0.4189424,321.5802915987562,0.0019716395,100,,34.78,0.00094304304,0.0019716395,,1034371,1.0,24.61175820350647,3143.5249741077423
34100,0.4189424,312.25808680985745,0.002732771,100,,33.77,0.0008424789,0.002732771,,1037748,1.0,23.228484477996826,3152.7593467235565
34200,0.4189424,327.7758980622585,0.0018655609,100,,35.44,0.0007275815,0.0018655609,,1041292,1.0,27.99001669883728,3160.90714430809
34300,0.4189424,310.04931893018676,0.001603602,100,,33.53,0.0008939656,0.001603602,,1044645,1.0,21.736443977355957,3170.041103363037
34400,0.4189424,331.8524489863887,0.00084784854,100,,35.86,0.0009123781,0.00084784854,,1048231,1.0,26.18133725166321,3178.0413477420807
34500,0.4189424,329.41393846745405,0.002676515,100,,35.6,0.00093020586,0.002676515,,1051791,1.0,26.35805046081543,3185.980520248413
34600,0.4189424,323.3150711832642,0.0031098102,100,,34.95,0.00093096175,0.0031098102,,1055286,1.0,22.631155138015746,3194.7901470661163
34700,0.4189424,315.77814965621474,0.002261496,100,,34.18,0.0009463266,0.002261496,,1058704,1.0,22.08776005744934,3203.8281016349792
34800,0.4189424,315.154198347029,0.0028975625,100,,34.07,0.00097010256,0.0028975625,,1062111,1.0,20.116079082489012,3212.5871031284332
34900,0.4189424,327.12340087659584,0.0031223982,100,,35.4,0.00094037695,0.0031223982,,1065651,1.0,27.98899101257324,3221.8550820350647
35000,0.4189424,330.84059551188557,0.0037983356,100,,35.79,0.00092257455,0.0037983356,,1069230,1.0,25.741575298309325,3230.5791923999786
35100,0.4189424,330.04036212185,0.002498782,100,,35.72,0.00089074875,0.002498782,,1072802,1.0,25.51862317085266,3239.9824862480164
35200,0.4189424,341.07831266515575,0.002694307,100,,36.85,0.0008831731,0.002694307,,1076487,1.0,25.771571502685546,3249.1878230571747
35300,0.4189424,321.2576691283565,0.003366363,100,,34.74,0.0009013092,0.003366363,,1079961,1.0,20.986496229171753,3259.988461494446
35400,0.4189424,322.51393909414026,0.002824812,100,,34.87,0.00094074034,0.002824812,,1083448,1.0,20.2423658657074,3268.463343858719
35500,0.4189424,334.55118988274654,0.0030786088,100,,36.16,0.0009311021,0.0030786088,,1087064,1.0,27.402878704071046,3278.224390268326
35600,0.4189424,333.4478343106355,0.002031071,100,,36.02,0.00089614396,0.002031071,,1090666,1.0,26.004144926071167,3288.1369853019714
35700,0.4189424,329.5238965584412,0.0019320343,100,,35.63,0.00090457464,0.0019320343,,1094229,1.0,29.58684923171997,3299.097814798355
35800,0.4189424,336.3564763247078,0.0022597536,100,,36.34,0.0007841568,0.0022597536,,1097863,1.0,26.63727032661438,3307.602311849594
35900,0.4189424,346.4544499686742,0.002569347,100,,37.44,0.00095880753,0.002569347,,1101607,1.0,28.453971605300904,3317.597867488861
36000,0.4189424,337.3475989266715,0.0026913977,100,,36.45,0.00079948374,0.0026913977,,1105252,1.0,27.877777681350707,3327.556474208832
36100,0.4189424,338.97440989633736,0.0017360797,100,,36.64,0.0008661773,0.0017360797,,1108916,1.0,23.925538482666017,3338.4004130363464
36200,0.4189424,351.94150311216805,0.003397585,100,,38.03,0.0009473644,0.003397585,,1112719,1.0,26.186268129348754,3346.917587518692
36300,0.4189424,332.9012848273859,0.0031432174,100,,35.97,0.00095254683,0.0031432174,,1116316,1.0,26.311455612182616,3356.3823478221893
36400,0.4189424,348.9359093039298,0.0017731595,100,,37.66,0.00089451356,0.0017731595,,1120082,1.0,27.15661964416504,3365.8545105457306
36500,0.4189424,329.1897700289501,0.002422633,100,,35.59,0.00091662374,0.002422633,,1123641,1.0,27.960499458312988,3374.54945063591
36600,0.4189424,347.7221403927825,0.0019096704,100,,37.56,0.0009669281,0.0019096704,,1127397,1.0,26.184494524002076,3382.838348865509
36700,0.4189424,340.00262053415827,0.0027619659,100,,36.76,0.0008978525,0.0027619659,,1131073,1.0,27.833292217254638,3391.8592467308044
36800,0.4189424,348.02173180465195,0.0030435238,100,,37.59,0.0009377289,0.0030435238,,1134832,1.0,26.231036615371703,3401.306793451309
36900,0.4189424,332.0435595731713,0.0031771318,100,,35.89,0.00095300423,0.0031771318,,1138421,1.0,22.894505109786987,3412.0000338554382
37000,0.4189424,338.7605635848135,0.0034965067,100,,36.6,0.00096279295,0.0034965067,,1142081,1.0,24.045855770111086,3423.988779783249
37100,0.4189424,332.75338749894615,0.0020633126,100,,35.96,0.0009485923,0.0020633126,,1145677,1.0,26.26276065826416,3433.9813725948334
37200,0.4189424,344.0780531386815,0.002573567,100,,37.19,0.0008991987,0.002573567,,1149396,1.0,28.359687967300417,3443.6998720169067
37300,0.4189424,339.986402665886,0.0014033447,100,,36.75,0.00085393724,0.0014033447,,1153071,1.0,26.019130401611328,3452.7835264205933
37400,0.4189424,345.55912051419875,0.0037995721,100,,37.36,0.0009754595,0.0037995721,,1156807,1.0,27.790429859161378,3461.1974589824677
37500,0.4189424,336.06742801560483,0.0027991163,100,,36.32,0.0009781134,0.0027991163,,1160439,1.0,26.56633586883545,3470.9528982639313
37600,0.4189424,340.92863065684855,0.0030109326,100,,36.83,0.00084528624,0.0030109326,,1164122,1.0,27.617348508834837,3480.7776856422424
37700,0.4189424,343.72969345646607,0.0023331551,100,,37.15,0.00092092436,0.0023331551,,1167837,1.0,28.24754128456116,3489.7652192115784
37800,0.4189424,349.03010256789094,0.0026496975,100,,37.7,0.0007824698,0.0026496975,,1171607,1.0,28.33568407058716,3500.2876873016357
37900,0.4189424,350.247558926744,0.0034839509,100,,37.84,0.0009384229,0.0034839509,,1175391,1.0,26.880177192687988,3511.2250592708588
38000,0.4189424,353.0761055325163,0.0022390375,100,,38.15,0.0007768132,0.0022390375,,1179206,1.0,29.93718500137329,3521.484070777893
38100,0.4189424,342.0493515478336,0.0013386238,100,,36.98,0.00090784614,0.0013386238,,1182904,1.0,27.696703548431397,3531.311362028122
38200,0.4189424,335.49374761297526,0.0034988977,100,,36.26,0.0009699037,0.0034988977,,1186530,1.0,25.609051446914673,3541.4751381874084
38300,0.4189424,348.48257428246535,0.0027100525,100,,37.65,0.00092343154,0.0027100525,,1190295,1.0,28.3653196144104,3551.9184012413025
38400,0.4189424,346.08908189336574,0.0019736704,100,,37.39,0.0009021692,0.0019736704,,1194034,1.0,28.9193505859375,3562.274983406067
38500,0.4189424,338.98798869749925,0.0023253486,100,,36.61,0.00086790026,0.0023253486,,1197695,1.0,27.31017725944519,3572.5663406848907
38600,0.4189424,339.27183265626854,0.0021875924,100,,36.68,0.00076199614,0.0021875924,,1201363,1.0,26.526179304122923,3583.3807184696198
38700,0.4189424,331.91895496330244,0.002353453,100,,35.88,0.00085262797,0.002353453,,1204951,1.0,24.806381788253784,3592.164309024811
38800,0.4189424,343.75702006879925,0.0033484772,100,,37.14,0.0009248247,0.0033484772,,1208665,1.0,28.70168803215027,3601.686621904373
38900,0.4189424,354.6810050009582,0.0012877259,100,,38.3,0.0009160543,0.0012877259,,1212495,1.0,29.13987355232239,3612.5852024555206
39000,0.4189424,355.8493217200946,0.003094568,100,,38.44,0.00090946106,0.003094568,,1216339,1.0,27.411168241500853,3624.856682062149
39100,0.4189424,353.40174967532477,0.0016152689,100,,38.17,0.0008450743,0.0016152689,,1220156,1.0,29.383154802322387,3637.1156916618347
39200,0.4189424,345.4265933443462,0.003008697,100,,37.31,0.0009931761,0.003008697,,1223887,1.0,30.905153636932372,3647.727691888809
39300,0.4189424,342.4673153583021,0.0019752227,100,,37.0,0.00093764544,0.0019752227,,1227587,1.0,28.477136850357056,3656.777577161789
39400,0.4189424,343.4554326295345,0.0018277832,100,,37.11,0.00079703634,0.0018277832,,1231298,1.0,27.733178148269655,3666.3270404338837
39500,0.4189424,342.22099029520353,0.0024053091,100,,36.96,0.00076836115,0.0024053091,,1234994,1.0,30.85651358604431,3676.625500679016
39600,0.4189424,340.5380641385293,0.0018041208,100,,36.78,0.0009336786,0.0018041208,,1238672,1.0,28.731785831451415,3688.413652420044
39700,0.4189424,348.33875214949177,0.0021284649,100,,37.62,0.0009178621,0.0021284649,,1242434,1.0,28.269651460647584,3698.185353755951
39800,0.4189424,351.36280263621506,0.0036522585,100,,37.94,0.0009450569,0.0036522585,,1246228,1.0,28.165544204711914,3708.680029153824
39900,0.4189424,348.0534040547715,0.0018703341,100,,37.6,0.00096917234,0.0018703341,,1249988,1.0,27.695072212219237,3720.0487866401672
40000,0.4189424,350.3985108449812,0.0020373645,100,,37.85,0.0009724679,0.0020373645,,1253773,1.0,29.537788829803468,3728.6873302459717
