Step_size,DiscEpRewMean,EpisodesSoFar,TimestepsSoFar,surrgain,EpLenMean,entropy,TimeElapsed,meankl,EpThisIter,entloss,EpRewMean,ev_tdlam_before,optimgain
1.0,26.469428243637086,20200,600962,0.0023287034,35.33,0.4189424,1411.5390915870667,0.00069704856,100,,326.6389802036703,,0.0023287034
1.0,26.40648639678955,20300,604415,0.0018394275,34.53,0.4189424,1418.8727514743805,0.0007393673,100,,319.31154998760155,,0.0018394275
1.0,21.178338165283204,20400,607826,0.002029102,34.11,0.4189424,1425.9269421100616,0.0009463373,100,,315.3450559174989,,0.002029102
1.0,21.534753284454347,20500,611292,0.0024359887,34.66,0.4189424,1433.4115960597992,0.0009549637,100,,320.3752591988606,,0.0024359887
1.0,23.128669109344482,20600,614616,0.0017352233,33.24,0.4189424,1440.932147026062,0.00091731513,100,,307.2226903812568,,0.0017352233
1.0,21.21238307952881,20700,618111,0.002106875,34.95,0.4189424,1448.3441135883331,0.0009419313,100,,323.1639569685563,,0.002106875
1.0,21.860019388198854,20800,621527,0.0021890309,34.16,0.4189424,1454.5230011940002,0.0008555375,100,,315.53056349727916,,0.0021890309
1.0,26.38266767501831,20900,625078,0.0025551182,35.51,0.4189424,1461.851595401764,0.00066657586,100,,328.31348631584245,,0.0025551182
1.0,22.153170738220215,21000,628541,0.0017578512,34.63,0.4189424,1468.5291316509247,0.00088753813,100,,320.120614936473,,0.0017578512
1.0,20.25206202507019,21100,631937,0.0026100466,33.96,0.4189424,1475.6203620433807,0.0009541449,100,,313.83618099375116,,0.0026100466
1.0,21.378731784820555,21200,635369,0.0023059037,34.32,0.4189424,1483.00874376297,0.00085445726,100,,317.37432272386667,,0.0023059037
1.0,23.017906341552735,21300,638830,0.0020585603,34.61,0.4189424,1490.0694599151611,0.0008211337,100,,320.1273148462688,,0.0020585603
1.0,24.05498484611511,21400,642345,0.0025378228,35.15,0.4189424,1497.3020222187042,0.00089200446,100,,325.01296550517685,,0.0025378228
1.0,30.35958209991455,21500,645945,0.0037933658,36.0,0.4189424,1504.9346718788147,0.00095336133,100,,332.8342727489038,,0.0037933658
1.0,25.05162223815918,21600,649489,0.003004809,35.44,0.4189424,1512.4285471439362,0.000850383,100,,327.68794863871994,,0.003004809
1.0,28.67417823791504,21700,653093,0.0017118518,36.04,0.4189424,1519.451295375824,0.0009832181,100,,333.32214876691023,,0.0017118518
1.0,22.813139085769652,21800,656599,0.0025925122,35.06,0.4189424,1526.5692782402039,0.0008133435,100,,324.24306438350146,,0.0025925122
1.0,21.434726266860963,21900,660053,0.003124024,34.54,0.4189424,1533.9327154159546,0.00097428553,100,,319.45862396563314,,0.003124024
1.0,19.586906290054323,22000,663497,0.0028131744,34.44,0.4189424,1541.7806332111359,0.0009099667,100,,318.4760581833962,,0.0028131744
1.0,23.51170457839966,22100,666844,0.0022204819,33.47,0.4189424,1549.0726885795593,0.0008646225,100,,309.5149341080189,,0.0022204819
1.0,21.66890028953552,22200,670241,0.0028300039,33.97,0.4189424,1556.3832132816315,0.00090701063,100,,314.0168000463007,,0.0028300039
1.0,20.6731379032135,22300,673653,0.0022997863,34.12,0.4189424,1563.2788469791412,0.0008895427,100,,315.37764100039914,,0.0022997863
1.0,21.328105449676514,22400,677161,0.0026788453,35.08,0.4189424,1570.0100002288818,0.00092856074,100,,324.4801119374003,,0.0026788453
1.0,24.946893606185913,22500,680669,0.003127,35.08,0.4189424,1577.033982515335,0.0009811127,100,,324.36982809789686,,0.003127
1.0,24.614607181549072,22600,684131,0.0021023706,34.62,0.4189424,1583.5789141654968,0.00080228056,100,,320.1366898392855,,0.0021023706
1.0,22.41440447807312,22700,687521,0.0028380123,33.9,0.4189424,1591.2706117630005,0.0009440248,100,,313.3506015821001,,0.0028380123
1.0,24.00080545425415,22800,691017,0.00475259,34.96,0.4189424,1598.480518579483,0.0009808377,100,,323.1904987278866,,0.00475259
1.0,23.38229043960571,22900,694471,0.0026438148,34.54,0.4189424,1604.5045251846313,0.0009104817,100,,319.38722222631344,,0.0026438148
1.0,22.848167638778687,23000,697965,0.0028445318,34.94,0.4189424,1611.8291554450989,0.00090608554,100,,323.08064504198694,,0.0028445318
1.0,29.211353092193605,23100,701512,0.002432196,35.47,0.4189424,1618.8904910087585,0.0009314491,100,,327.9239372599051,,0.002432196
1.0,23.407100858688356,23200,705031,0.0028589754,35.19,0.4189424,1625.4875671863556,0.00095858163,100,,325.39960650964133,,0.0028589754
1.0,25.80838315963745,23300,708543,0.002687995,35.12,0.4189424,1633.1708807945251,0.0009643587,100,,324.72427670786124,,0.002687995
1.0,23.393451271057128,23400,712124,0.0021816501,35.81,0.4189424,1640.539005279541,0.00090111693,100,,331.10930610447934,,0.0021816501
1.0,25.090812768936157,23500,715603,0.0025073243,34.79,0.4189424,1647.275086402893,0.0009184706,100,,321.56396029021886,,0.0025073243
1.0,21.577954149246217,23600,719060,0.0026175592,34.57,0.4189424,1654.3093056678772,0.0009513739,100,,319.8614159866003,,0.0026175592
1.0,24.267679834365843,23700,722620,0.0015364832,35.6,0.4189424,1662.038676738739,0.00075993425,100,,329.23011064243804,,0.0015364832
1.0,21.75949947357178,23800,726071,0.0026311036,34.51,0.4189424,1669.8603987693787,0.0009329851,100,,318.90870385247126,,0.0026311036
1.0,26.94380564689636,23900,729669,0.0023550598,35.98,0.4189424,1676.942220211029,0.0009754257,100,,332.6278572281548,,0.0023550598
1.0,24.727914295196534,24000,733219,0.003257404,35.5,0.4189424,1683.99667263031,0.0009703226,100,,328.3426305912064,,0.003257404
1.0,24.60860613822937,24100,736729,0.0026223834,35.1,0.4189424,1690.2416944503784,0.0009891001,100,,324.4016378580777,,0.0026223834
1.0,26.279090633392332,24200,740300,0.0021171924,35.71,0.4189424,1697.499004125595,0.00079696596,100,,330.339582916614,,0.0021171924
1.0,21.11870141029358,24300,743768,0.0024668544,34.68,0.4189424,1705.1314136981964,0.0008603107,100,,320.8419357836367,,0.0024668544
1.0,27.598227043151855,24400,747392,0.0029800788,36.24,0.4189424,1712.5425009727478,0.0009344537,100,,335.3651318582776,,0.0029800788
1.0,26.574865379333495,24500,750971,0.0025608896,35.79,0.4189424,1719.3606934547424,0.00090983335,100,,331.2315039098799,,0.0025608896
1.0,28.17328980445862,24600,754562,0.0028552727,35.91,0.4189424,1726.4755499362946,0.0009386602,100,,332.26225606015237,,0.0028552727
1.0,25.80306760787964,24700,758241,0.0019253403,36.79,0.4189424,1733.998590707779,0.00093496195,100,,340.3143687711945,,0.0019253403
1.0,22.664268083572388,24800,761732,0.003729162,34.91,0.4189424,1740.6248807907104,0.00096952746,100,,322.7091209732133,,0.003729162
1.0,23.01124764442444,24900,765230,0.003437279,34.98,0.4189424,1748.1055598258972,0.0008470945,100,,323.4265011946872,,0.003437279
1.0,23.94949186325073,25000,768770,0.0028683902,35.4,0.4189424,1755.5901355743408,0.00093202345,100,,327.53680568060264,,0.0028683902
1.0,29.275241651535033,25100,772490,0.0025001052,37.2,0.4189424,1762.9600944519043,0.0009292275,100,,344.1300929619881,,0.0025001052
1.0,26.098822498321532,25200,776042,0.0020553393,35.52,0.4189424,1769.770877122879,0.00093528104,100,,328.4770812993287,,0.0020553393
1.0,22.762071952819824,25300,779549,0.002152664,35.07,0.4189424,1777.0976808071136,0.0009066315,100,,324.4431595872916,,0.002152664
1.0,26.493628177642822,25400,783090,0.002372767,35.41,0.4189424,1783.9187989234924,0.00096938235,100,,327.4998189133445,,0.002372767
1.0,25.089466590881347,25500,786615,0.0026556766,35.25,0.4189424,1789.738774061203,0.0009228462,100,,326.0242612983744,,0.0026556766
1.0,21.279366998672486,25600,790075,0.0022230041,34.6,0.4189424,1796.814665555954,0.00094798714,100,,319.9846726702099,,0.0022230041
1.0,21.575904960632325,25700,793551,0.002909197,34.76,0.4189424,1803.855437040329,0.0009210397,100,,321.57393746144527,,0.002909197
1.0,21.065407848358156,25800,797029,0.0026703696,34.78,0.4189424,1811.1264836788177,0.0008808472,100,,321.5326801847324,,0.0026703696
1.0,24.58153232574463,25900,800465,0.0027153736,34.36,0.4189424,1817.8119206428528,0.0009497493,100,,317.6950846952414,,0.0027153736
1.0,20.393744440078734,26000,803860,0.0017425984,33.95,0.4189424,1825.160891532898,0.00089763437,100,,313.9756240226882,,0.0017425984
1.0,21.349190645217895,26100,807374,0.0023158472,35.14,0.4189424,1832.423061132431,0.00091142295,100,,325.076240466037,,0.0023158472
1.0,28.340761260986326,26200,810901,0.0019963114,35.27,0.4189424,1839.9345257282257,0.00094884756,100,,326.27663834482354,,0.0019963114
1.0,20.70286908149719,26300,814383,0.002930833,34.82,0.4189424,1847.221821308136,0.0009850375,100,,322.03725540864934,,0.002930833
1.0,21.675516357421873,26400,817810,0.0029847256,34.27,0.4189424,1854.3390951156616,0.0009905023,100,,316.97622982410957,,0.0029847256
1.0,26.0487748336792,26500,821463,0.0021559687,36.53,0.4189424,1861.6748449802399,0.00089480745,100,,337.9969000934297,,0.0021559687
1.0,25.5366428565979,26600,825031,0.001900166,35.68,0.4189424,1868.143067598343,0.0009769534,100,,330.21682537925847,,0.001900166
1.0,23.736818447113038,26700,828603,0.0020920108,35.72,0.4189424,1876.0275790691376,0.0009820109,100,,330.24990348436023,,0.0020920108
1.0,29.497243633270262,26800,832300,0.0044478755,36.97,0.4189424,1883.7311720848083,0.0009691644,100,,342.0982725202023,,0.0044478755
1.0,28.624689664840698,26900,835972,0.0030416613,36.72,0.4189424,1891.5473778247833,0.0008730437,100,,339.8982674505636,,0.0030416613
1.0,23.954094381332396,27000,839557,0.004354214,35.85,0.4189424,1898.2895677089691,0.0009417849,100,,331.61352237254937,,0.004354214
1.0,26.461793384552003,27100,843098,0.001958016,35.41,0.4189424,1905.595957517624,0.0008891838,100,,327.48974840388655,,0.001958016
1.0,25.028123178482055,27200,846681,0.0018131946,35.83,0.4189424,1913.1407542228699,0.0008730249,100,,331.5539147930014,,0.0018131946
1.0,26.48183192253113,27300,850344,0.0010434323,36.63,0.4189424,1920.3833606243134,0.0008246257,100,,338.9030130318655,,0.0010434323
1.0,24.44420126914978,27400,853892,0.0016295557,35.48,0.4189424,1927.1735444068909,0.0009564197,100,,328.26178500317036,,0.0016295557
1.0,29.284648418426514,27500,857469,0.0029338899,35.77,0.4189424,1934.1092131137848,0.00091661164,100,,330.9372082297957,,0.0029338899
1.0,25.274947996139527,27600,861040,0.0036870951,35.71,0.4189424,1941.1449449062347,0.0009956964,100,,330.3735314330674,,0.0036870951
1.0,27.33019220352173,27700,864574,0.0028216466,35.34,0.4189424,1948.9500527381897,0.0008828606,100,,326.96665217838887,,0.0028216466
1.0,26.186146144866942,27800,868174,0.0031126025,36.0,0.4189424,1956.5528237819672,0.00088813005,100,,333.12822976553105,,0.0031126025
1.0,26.256984634399416,27900,871796,0.0026123435,36.22,0.4189424,1964.6760408878326,0.00095060404,100,,335.13205510597334,,0.0026123435
1.0,27.759494132995606,28000,875396,0.0034656036,36.0,0.4189424,1972.0877380371094,0.00095616584,100,,333.1428754703488,,0.0034656036
1.0,24.410930662155153,28100,879005,0.0024282343,36.09,0.4189424,1979.347152709961,0.00094211136,100,,333.8785497488111,,0.0024282343
1.0,29.69697043418884,28200,882544,0.0022294896,35.39,0.4189424,1986.761067867279,0.0008747985,100,,327.4980342642516,,0.0022294896
1.0,26.36373992919922,28300,886149,0.004285313,36.05,0.4189424,1994.5789370536804,0.00095951674,100,,333.49713614091,,0.004285313
1.0,25.659032258987427,28400,889733,0.0028347224,35.84,0.4189424,2001.7725534439087,0.00089814607,100,,331.51785822447795,,0.0028347224
1.0,24.449987678527833,28500,893232,0.00097031175,34.99,0.4189424,2008.9066479206085,0.00094900734,100,,323.45900882197907,,0.00097031175
1.0,26.468454999923708,28600,896797,0.002954005,35.65,0.4189424,2016.0926313400269,0.0009177352,100,,329.8349013155985,,0.002954005
1.0,21.613406581878664,28700,900248,0.0017770178,34.51,0.4189424,2023.1269142627716,0.00092669006,100,,319.2547333945595,,0.0017770178
1.0,28.452631063461304,28800,903800,0.0021929818,35.52,0.4189424,2029.781034708023,0.0009046647,100,,328.542200275185,,0.0021929818
1.0,26.752158918380736,28900,907529,0.003373295,37.29,0.4189424,2037.0636503696442,0.00090392365,100,,345.07419196682713,,0.003373295
1.0,25.51074948310852,29000,911066,0.001823846,35.37,0.4189424,2043.609218120575,0.0009592308,100,,327.13817327874136,,0.001823846
1.0,25.71938391685486,29100,914665,0.0019810298,35.99,0.4189424,2050.0528216362,0.0009569527,100,,333.09357612909656,,0.0019810298
1.0,25.64057559013367,29200,918296,0.0030191308,36.31,0.4189424,2056.6767032146454,0.000890114,100,,335.90165426559133,,0.0030191308
1.0,23.22963662147522,29300,921809,0.001935932,35.13,0.4189424,2062.808444261551,0.00095218397,100,,325.1711078784917,,0.001935932
1.0,28.030523138046263,29400,925434,0.0016585077,36.25,0.4189424,2069.2213258743286,0.000979877,100,,335.28943384797986,,0.0016585077
1.0,25.014827175140383,29500,929058,0.002895245,36.24,0.4189424,2076.9128546714783,0.00096250535,100,,335.4091791696949,,0.002895245
1.0,30.67487898826599,29600,932613,0.0017451813,35.55,0.4189424,2083.0626742839813,0.000943304,100,,328.97030497340796,,0.0017451813
1.0,27.550867824554444,29700,936363,0.0020537775,37.5,0.4189424,2089.5793538093567,0.0009708258,100,,347.1696822238598,,0.0020537775
1.0,24.2486416721344,29800,939854,0.002963412,34.91,0.4189424,2097.228545665741,0.00087424944,100,,322.95886895007794,,0.002963412
1.0,30.03419246673584,29900,943563,0.0022839406,37.09,0.4189424,2104.50914144516,0.0009045053,100,,343.4128033673121,,0.0022839406
1.0,26.282367973327638,30000,947227,0.0023520505,36.64,0.4189424,2112.2452812194824,0.0007275998,100,,338.9162350856306,,0.0023520505
1.0,23.885437860488892,30100,950840,0.0033169915,36.13,0.4189424,2120.111305475235,0.00093875796,100,,334.57537205296285,,0.0033169915
1.0,27.41781841278076,30200,954520,0.0019013964,36.8,0.4189424,2127.6056802272797,0.000840386,100,,340.65283437009,,0.0019013964
1.0,25.981734828948973,30300,958361,0.0025695495,38.41,0.4189424,2135.5107884407043,0.00096673454,100,,355.7018562595022,,0.0025695495
1.0,29.47864047050476,30400,962027,0.0017710155,36.66,0.4189424,2143.5477352142334,0.00090036355,100,,339.30437230782513,,0.0017710155
1.0,27.017338914871218,30500,965658,0.0017042261,36.31,0.4189424,2151.2525923252106,0.0009330564,100,,335.88741765228724,,0.0017042261
1.0,25.310257234573363,30600,969365,0.0036903762,37.07,0.4189424,2158.7212443351746,0.00096967834,100,,342.9622318668303,,0.0036903762
1.0,26.27615719795227,30700,973015,0.0028457025,36.5,0.4189424,2166.11173248291,0.0008585396,100,,337.8519408207309,,0.0028457025
1.0,32.833048839569095,30800,976723,0.00251665,37.08,0.4189424,2173.4433414936066,0.000936583,100,,343.0887061786079,,0.00251665
1.0,28.61574481964111,30900,980433,0.0029157975,37.1,0.4189424,2181.399085044861,0.000944099,100,,343.3117191614303,,0.0029157975
1.0,27.677187185287476,31000,984214,0.0029086927,37.81,0.4189424,2188.876811027527,0.000927574,100,,350.0676906062677,,0.0029086927
1.0,31.49800087928772,31100,988035,0.0027762244,38.21,0.4189424,2195.515533685684,0.00098349,100,,353.69361927542695,,0.0027762244
1.0,29.118255281448363,31200,991909,0.0026225767,38.74,0.4189424,2202.4698021411896,0.0009815289,100,,358.65694310773034,,0.0026225767
1.0,27.86697259902954,31300,995707,0.0015536245,37.98,0.4189424,2210.1176376342773,0.000918309,100,,351.52721368227105,,0.0015536245
1.0,28.222130393981935,31400,999424,0.0023909786,37.17,0.4189424,2217.426774263382,0.0008303154,100,,343.9289699108489,,0.0023909786
1.0,27.016574392318727,31500,1003314,0.0012687369,38.9,0.4189424,2225.5840146541595,0.00090178894,100,,360.34713284044557,,0.0012687369
1.0,28.314774351119993,31600,1007106,0.002502022,37.92,0.4189424,2233.065669298172,0.000930668,100,,350.86817925884515,,0.002502022
1.0,26.482165269851684,31700,1010929,0.0023963903,38.23,0.4189424,2240.9233605861664,0.0009875577,100,,354.036977861305,,0.0023963903
1.0,25.33520013809204,31800,1014627,0.0031177232,36.98,0.4189424,2248.2903270721436,0.0009805192,100,,342.06356899211295,,0.0031177232
1.0,25.263970403671266,31900,1018273,0.002595443,36.46,0.4189424,2256.244938135147,0.0009776613,100,,337.24626663928206,,0.002595443
1.0,25.983670682907103,32000,1021925,0.0026961456,36.52,0.4189424,2263.4508950710297,0.0009189196,100,,338.0891799470522,,0.0026961456
1.0,29.75606251716614,32100,1025584,0.003066775,36.59,0.4189424,2270.7131204605103,0.00088842673,100,,338.74311884342575,,0.003066775
1.0,27.554121408462525,32200,1029273,0.0023238196,36.89,0.4189424,2278.2740201950073,0.0009688023,100,,341.3492702836671,,0.0023238196
1.0,26.58591707229614,32300,1032833,0.0032674181,35.6,0.4189424,2285.95986700058,0.00094266067,100,,329.4658307722829,,0.0032674181
1.0,24.882591867446898,32400,1036390,0.0029247073,35.57,0.4189424,2293.202803373337,0.00092580705,100,,329.1819329100599,,0.0029247073
1.0,25.594915199279786,32500,1039940,0.0024693103,35.5,0.4189424,2300.382724761963,0.0009832487,100,,328.5082356556797,,0.0024693103
1.0,24.43391954421997,32600,1043465,0.0032702137,35.25,0.4189424,2307.10293340683,0.0009577437,100,,326.3067994902611,,0.0032702137
1.0,26.76841941833496,32700,1047057,0.00262279,35.92,0.4189424,2313.6979279518127,0.0008731164,100,,332.5043850361983,,0.00262279
1.0,24.80535391807556,32800,1050583,0.0016209,35.26,0.4189424,2320.8548016548157,0.0009416429,100,,326.3067377189477,,0.0016209
1.0,25.856241989135743,32900,1054218,0.0014394256,36.35,0.4189424,2327.875118970871,0.00072388153,100,,336.17027013359876,,0.0014394256
1.0,32.59238834381104,33000,1057863,0.0014831122,36.45,0.4189424,2335.0589587688446,0.0009702304,100,,337.27439713502264,,0.0014831122
1.0,24.543428049087524,33100,1061549,0.0016050162,36.86,0.4189424,2341.9353992938995,0.0008990266,100,,341.1995628660754,,0.0016050162
1.0,25.014024276733398,33200,1065169,0.0018521298,36.2,0.4189424,2348.688467979431,0.0008060962,100,,334.9285066602934,,0.0018521298
1.0,26.80006139755249,33300,1068724,0.0017252725,35.55,0.4189424,2355.6198840141296,0.0007884047,100,,328.96959420959416,,0.0017252725
1.0,24.031261987686158,33400,1072412,0.0030482227,36.88,0.4189424,2363.6043572425842,0.0007849385,100,,341.2515477890124,,0.0030482227
1.0,30.205814666748047,33500,1076237,0.0015522784,38.25,0.4189424,2370.9709582328796,0.00080516393,100,,354.1686933251508,,0.0015522784
1.0,26.93932804107666,33600,1079971,0.0024281133,37.34,0.4189424,2378.301708459854,0.000961866,100,,345.71664217520026,,0.0024281133
1.0,27.050547065734865,33700,1083838,0.003316177,38.67,0.4189424,2385.8953227996826,0.00096688233,100,,358.14128381331943,,0.003316177
1.0,26.553239622116088,33800,1087645,0.002844495,38.07,0.4189424,2392.6576964855194,0.0009356009,100,,352.3804600290597,,0.002844495
1.0,29.812259559631347,33900,1091489,0.003051495,38.44,0.4189424,2400.2631113529205,0.0009201184,100,,355.90916920052337,,0.003051495
1.0,31.98731125831604,34000,1095166,0.0023465278,36.77,0.4189424,2408.1077308654785,0.0009781339,100,,340.3140035856627,,0.0023465278
1.0,28.98076054573059,34100,1098960,0.0018191024,37.94,0.4189424,2415.621168613434,0.00096108567,100,,351.12578477657576,,0.0018191024
1.0,25.547269973754883,34200,1102696,0.0023924706,37.36,0.4189424,2422.961852788925,0.00092623034,100,,345.8022806983817,,0.0023924706
1.0,25.721861553192138,34300,1106369,0.0015163881,36.73,0.4189424,2430.802245616913,0.000924794,100,,339.7350066587259,,0.0015163881
1.0,29.680476427078247,34400,1110064,0.0030196668,36.95,0.4189424,2438.381633758545,0.0009467356,100,,341.9098860406637,,0.0030196668
1.0,28.52776891708374,34500,1113856,0.0025866958,37.92,0.4189424,2445.791744709015,0.0007652112,100,,350.9753035662468,,0.0025866958
1.0,27.148001585006714,34600,1117574,0.0029447128,37.18,0.4189424,2453.9388852119446,0.0009445651,100,,344.21198825528415,,0.0029447128
1.0,27.163367652893065,34700,1121323,0.004047148,37.49,0.4189424,2461.312891960144,0.0009960292,100,,347.07340104810856,,0.004047148
1.0,27.262275247573854,34800,1125003,0.002280765,36.8,0.4189424,2468.9433574676514,0.0008919565,100,,340.5068230254781,,0.002280765
1.0,27.76628071784973,34900,1128700,0.0031434994,36.97,0.4189424,2476.928177833557,0.000954492,100,,342.113625173701,,0.0031434994
1.0,33.09722160339356,35000,1132514,0.0036421262,38.14,0.4189424,2485.199782848358,0.00094224943,100,,352.99350549894024,,0.0036421262
1.0,26.890446910858156,35100,1136253,0.004409537,37.39,0.4189424,2492.230859041214,0.0009935871,100,,345.8320259104644,,0.004409537
1.0,25.37960202217102,35200,1139881,0.0024412079,36.28,0.4189424,2499.002477645874,0.0009659213,100,,335.6185448063246,,0.0024412079
1.0,30.66985602378845,35300,1143570,0.0012563006,36.89,0.4189424,2506.6888484954834,0.00096897234,100,,341.5532883542525,,0.0012563006
1.0,27.024991273880005,35400,1147305,0.003442891,37.35,0.4189424,2513.467725276947,0.0008973781,100,,345.65600544109924,,0.003442891
1.0,27.416670207977294,35500,1151111,0.002619357,38.06,0.4189424,2520.5441896915436,0.0009730743,100,,352.3135079957477,,0.002619357
1.0,27.390249948501587,35600,1154935,0.0030219317,38.24,0.4189424,2527.892850637436,0.0009708915,100,,354.20574896372835,,0.0030219317
1.0,25.680540857315062,35700,1158696,0.0014283645,37.61,0.4189424,2535.5628707408905,0.0009917776,100,,348.02126333445113,,0.0014283645
1.0,28.41740535736084,35800,1162373,0.0018613269,36.77,0.4189424,2543.163129091263,0.0009565625,100,,340.35337983478007,,0.0018613269
1.0,28.805958976745604,35900,1165999,0.0030093612,36.26,0.4189424,2550.29567694664,0.00094522414,100,,335.5536301918095,,0.0030093612
1.0,26.57966866493225,36000,1169679,0.002174793,36.8,0.4189424,2558.13339304924,0.00092484953,100,,340.4718005875082,,0.002174793
1.0,27.272571268081666,36100,1173452,0.002182211,37.73,0.4189424,2564.9458453655243,0.0008731816,100,,349.46993947018893,,0.002182211
1.0,27.718519678115843,36200,1177232,0.0024744421,37.8,0.4189424,2572.3817410469055,0.0009515194,100,,349.8863315019654,,0.0024744421
1.0,30.52461862564087,36300,1180986,0.0035567011,37.54,0.4189424,2580.3450253009796,0.00089311984,100,,347.453390844682,,0.0035567011
1.0,25.774953079223632,36400,1184634,0.002817966,36.48,0.4189424,2586.914881467819,0.0009272509,100,,337.5319864792049,,0.002817966
1.0,30.16893635749817,36500,1188422,0.0028681583,37.88,0.4189424,2594.4253029823303,0.00097625033,100,,350.56947778872296,,0.0028681583
1.0,24.85141345024109,36600,1192134,0.0026595215,37.12,0.4189424,2602.2682492733,0.00082250463,100,,343.59175171658404,,0.0026595215
1.0,27.50390118598938,36700,1196013,0.0025402408,38.79,0.4189424,2609.8885383605957,0.000900804,100,,359.04571533738635,,0.0025402408
1.0,23.429024906158446,36800,1199800,0.0016063135,37.87,0.4189424,2617.407632112503,0.00091009674,100,,350.42858826785647,,0.0016063135
1.0,29.9234836101532,36900,1203680,0.0015691645,38.8,0.4189424,2624.9082787036896,0.0009011252,100,,359.15517733022295,,0.0015691645
1.0,32.09105662345886,37000,1207617,0.0035806678,39.37,0.4189424,2633.0114912986755,0.0009870916,100,,364.37475160388533,,0.0035806678
1.0,28.549957361221313,37100,1211362,0.0036161377,37.45,0.4189424,2639.993700027466,0.0009408257,100,,346.65538861546486,,0.0036161377
1.0,26.891769123077392,37200,1215227,0.0033515857,38.65,0.4189424,2647.1600725650787,0.0009546429,100,,357.59910949479837,,0.0033515857
1.0,30.110066719055176,37300,1218983,0.0030519867,37.56,0.4189424,2654.4078805446625,0.0009331065,100,,347.5673435290771,,0.0030519867
1.0,25.904291925430297,37400,1222789,0.0029608186,38.06,0.4189424,2662.234514474869,0.0009409392,100,,352.0765329104308,,0.0029608186
1.0,27.9770388507843,37500,1226558,0.003141123,37.69,0.4189424,2669.839328289032,0.00094368873,100,,348.66767492090645,,0.003141123
1.0,29.166407995224,37600,1230362,0.0020639685,38.04,0.4189424,2677.726226091385,0.0009970332,100,,352.15622561815354,,0.0020639685
1.0,28.764662780761718,37700,1234086,0.002117058,37.24,0.4189424,2685.4262928962708,0.00096443587,100,,344.62231229217775,,0.002117058
1.0,27.47563154220581,37800,1237776,0.0027167487,36.9,0.4189424,2693.3553354740143,0.0009197406,100,,341.77746801980976,,0.0027167487
1.0,28.716154260635378,37900,1241549,0.0024094665,37.73,0.4189424,2701.343428134918,0.00097520463,100,,349.3005017105237,,0.0024094665
1.0,25.79361186027527,38000,1245247,0.0029143542,36.98,0.4189424,2708.3479940891266,0.0009664527,100,,342.2294383120402,,0.0029143542
1.0,24.582830028533934,38100,1248988,0.0021578607,37.41,0.4189424,2715.7042014598846,0.0009705507,100,,346.0664928955588,,0.0021578607
1.0,33.168946990966795,38200,1252799,0.0023872154,38.11,0.4189424,2724.116194963455,0.00092706084,100,,352.61214893935806,,0.0023872154
1.0,28.35486403465271,38300,1256462,0.0030263453,36.63,0.4189424,2731.577374458313,0.00090864516,100,,338.9548237688642,,0.0030263453
1.0,29.07417016983032,38400,1260317,0.0021037967,38.55,0.4189424,2739.418386697769,0.0009146542,100,,357.02496299415327,,0.0021037967
1.0,28.054239053726196,38500,1264216,0.0017796558,38.99,0.4189424,2746.5589616298676,0.0009285419,100,,360.86168550737466,,0.0017796558
1.0,29.85161729812622,38600,1267999,0.0026968708,37.83,0.4189424,2754.3316779136658,0.0009879401,100,,350.1573518499728,,0.0026968708
1.0,25.418025026321413,38700,1271685,0.0022477212,36.86,0.4189424,2761.6373608112335,0.00091318594,100,,341.08877495687733,,0.0022477212
1.0,27.43854637145996,38800,1275503,0.0026180139,38.18,0.4189424,2769.401222229004,0.0009799909,100,,353.56363067092127,,0.0026180139
1.0,25.867145395278932,38900,1279252,0.0030999673,37.49,0.4189424,2777.697665452957,0.0009341484,100,,347.02051946275446,,0.0030999673
1.0,27.839530992507935,39000,1283041,0.0029295837,37.89,0.4189424,2784.9058425426483,0.00097049645,100,,350.65972751983384,,0.0029295837
1.0,28.582192840576173,39100,1286873,0.0017909379,38.32,0.4189424,2792.6090784072876,0.000695627,100,,354.63562437982216,,0.0017909379
1.0,28.621132650375365,39200,1290690,0.0019576568,38.17,0.4189424,2799.9888195991516,0.0009470845,100,,353.3187316064645,,0.0019576568
1.0,26.308594465255737,39300,1294379,0.0024255249,36.89,0.4189424,2807.8699073791504,0.00092484406,100,,341.3752195032558,,0.0024255249
1.0,26.187364139556884,39400,1298133,0.0021548206,37.54,0.4189424,2815.0394763946533,0.0009218109,100,,347.2534197473665,,0.0021548206
1.0,28.033890476226805,39500,1301944,0.002387184,38.11,0.4189424,2822.5863099098206,0.0008804248,100,,352.57996677999654,,0.002387184
1.0,27.157368154525756,39600,1305806,0.002679597,38.62,0.4189424,2829.5094916820526,0.0008526676,100,,357.5367729114584,,0.002679597
1.0,30.940395278930666,39700,1309635,0.0028523419,38.29,0.4189424,2837.1791031360626,0.0007930355,100,,354.21810323414815,,0.0028523419
1.0,27.35787359237671,39800,1313363,0.0029162562,37.28,0.4189424,2844.8858318328857,0.0009942459,100,,345.00937147614025,,0.0029162562
1.0,25.528871927261353,39900,1317145,0.0029375153,37.82,0.4189424,2852.9839944839478,0.0008929696,100,,350.15870181146306,,0.0029375153
1.0,31.04496106147766,40000,1320964,0.0026272535,38.19,0.4189424,2860.663071870804,0.000794007,100,,353.5674164858629,,0.0026272535
1.0,27.669366331100463,40100,1324802,0.0024372903,38.38,0.4189424,2868.709658384323,0.0008037421,100,,355.4469998156018,,0.0024372903
