AvgEpLen,VarDiscRet,EpsThisIter,ESSClassic,eRenyi2,BatchSize,ESSRenyi,IterType,VarNormIw,MaxNormIw,VarVanillaIw,J,Bound,MinVanillaIw,MaxVanillaIw,VarRet,AvgDiscRet,VarJ,AvgNormIw,AvgRet,MinNormIw,AvgVanillaIw,VanillaAvgRet
115.42,6059.88900395148,100,174.4306306772021,1.1484028,200,174.1549204178211,1,3.6831048e-06,0.010850657,0.14511712,-72.38803,-98.9911,0.07569669,2.1538146,6059.88900395148,-82.5230142584443,60.587166,0.005,-82.5230142584443,0.00038135075,0.99248123,-82.5230142584443
106.7,4999.997895039692,100,100.0,1.0,200,200.0,2,3.5044917e-18,0.01,,-76.16568,-111.272995,1.0,1.0,4999.997895039692,-76.16568341732025,70.35622,0.009999998,-76.16568341732025,0.01,1.0,-76.16568341732025
103.87,3787.0167076071652,100,181.41456657378106,1.1148733,200,179.3925836979075,1,2.574053e-06,0.012985396,0.11478813,-70.73842,-96.950134,0.15029138,2.7421737,3787.0167076071652,-73.39910165429116,50.211315,0.005,-73.39910165429116,0.0007116957,1.0558683,-73.39910165429116
110.65,4923.020988903405,100,100.0,1.0,200,200.0,2,3.5044917e-18,0.01,,-78.60067,-113.70766,1.0,1.0,4923.020988903405,-78.6006724192202,69.81254,0.009999998,-78.6006724192202,0.01,1.0,-78.6006724192202
120.5,8344.493250826834,100,194.09409808982932,1.0550503,200,189.56443000392184,1,7.64524e-07,0.009522409,0.029733192,-81.79689,-107.29552,0.82651836,1.8778982,8344.493250826834,-88.23987590938806,75.64418,0.005,-88.23987590938806,0.0041910927,0.98604155,-88.23987590938806
117.03,7232.261011940839,100,100.0,1.0,200,200.0,2,3.5044917e-18,0.01,,-84.93306,-120.04069,1.0,1.0,7232.261011940839,-84.93306060001254,84.61642,0.009999998,-84.93306060001254,0.01,1.0,-84.93306060001254
127.28,10531.35423119856,100,118.62977763579462,1.688607,200,118.4408229205068,1,1.7234106e-05,0.017182373,0.6921097,-75.6122,-107.874084,4.314595e-06,3.443311,10531.35423119856,-93.85854557350278,71.00116,0.005,-93.85854557350278,2.1530145e-08,1.0019894,-93.85854557350278
113.31,7295.52580626301,100,100.0,1.0,200,200.0,2,3.5044917e-18,0.01,,-82.31314,-117.4204,1.0,1.0,7295.52580626301,-82.31314214915037,84.98572,0.009999998,-82.31314214915037,0.01,1.0,-82.31314214915037
111.04,6137.028646886983,100,184.47129043749612,1.0928156,200,183.01348655783957,1,2.1150602e-06,0.009435028,0.0836445,-78.70642,-104.657745,0.41147417,1.8762925,6137.028646886983,-79.93122406303883,75.61913,0.005,-79.93122406303883,0.002069118,0.99432266,-79.93122406303883
104.19,3795.4871519446906,100,100.0,1.0,200,200.0,2,3.5044917e-18,0.01,,-73.808014,-108.91518,1.0,1.0,3795.4871519446906,-73.80801841393114,61.298714,0.009999998,-73.80801841393114,0.01,1.0,-73.80801841393114
94.15,1347.6948816770548,100,197.15850125082906,1.0162741,200,196.7973020923447,1,3.6211705e-07,0.0067167375,0.014553971,-69.11828,-94.143974,0.71982837,1.3465567,1347.6948816770548,-65.19222613886,48.713905,0.005,-65.19222613886,0.0035905642,1.002389,-65.19222613886
99.7,2601.319004432638,100,100.0,1.0,200,200.0,2,3.5044917e-18,0.01,,-70.021164,-105.12805,1.0,1.0,2601.319004432638,-70.02115991219878,50.747475,0.009999998,-70.02115991219878,0.01,1.0,-70.02115991219878
106.64,4987.578568676379,100,186.43717282207172,1.064538,200,187.87492754752748,1,1.827823e-06,0.013571176,0.07335375,-71.276474,-96.889725,0.47204322,2.7187018,4987.578568676379,-76.07519434377551,52.77857,0.005,-76.07519434377551,0.0023563383,1.0016457,-76.07519434377551
114.22,7290.894039579628,100,100.0,1.0,200,200.0,2,3.5044917e-18,0.01,,-82.91959,-118.03064,1.0,1.0,7290.894039579628,-82.91959197297692,84.958725,0.009999998,-82.91959197297692,0.01,1.0,-82.91959197297692
113.6,6079.410715262919,100,135.97173559407491,1.5082616,200,132.60299481158043,1,1.1831505e-05,0.0105914725,0.50981754,-74.01522,-104.5059,0.00011947813,2.1985874,6079.410715262919,-81.62233873352409,65.547134,0.005,-81.62233873352409,5.755738e-07,1.0379045,-81.62233873352409
112.22,6115.06183537131,100,100.0,1.0,200,200.0,2,3.5044917e-18,0.01,,-80.84692,-115.95395,1.0,1.0,6115.06183537131,-80.84691750690341,77.80688,0.009999998,-80.84691750690341,0.01,1.0,-80.84691750690341
128.67,10469.730172207144,100,167.60688732655086,1.2035254,200,166.1784587272679,1,4.8559905e-06,0.008253363,0.19290668,-84.29253,-111.52902,0.020133097,1.644999,10469.730172207144,-95.0089522664249,83.07301,0.005,-95.0089522664249,0.00010101267,0.9965629,-95.0089522664249
120.26,8349.800450259238,100,100.0,1.0,200,200.0,2,3.5044917e-18,0.01,,-87.81511,-122.92255,1.0,1.0,8349.800450259238,-87.81510134011506,90.919205,0.009999998,-87.81510134011506,0.01,1.0,-87.81510134011506
98.39,2601.778287758247,100,163.19357583966857,1.217771,200,164.23448353094992,1,5.6667923e-06,0.015135797,0.22078906,-72.48697,-99.88169,0.0032816608,2.9876204,2601.778287758247,-69.18258666276932,57.54281,0.005,-69.18258666276932,1.6625458e-05,0.98693854,-69.18258666276932
107.29,4997.512993400366,100,100.0,1.0,200,200.0,2,3.5044917e-18,0.01,,-76.55909,-111.66633,1.0,1.0,4997.512993400366,-76.55908964067697,70.33873,0.009999998,-76.55908964067697,0.01,1.0,-76.55908964067697
106.1,5016.1661657855475,100,176.32704625704125,1.1453035,200,174.6262035646727,1,3.3732606e-06,0.008706193,0.14162739,-72.5118,-99.07891,0.13934289,1.7839266,5016.1661657855475,-75.92384651571513,55.974243,0.005,-75.92384651571513,0.0006800426,1.0245159,-75.92384651571513
99.01,2595.7790101959454,100,100.0,1.0,200,200.0,2,3.5044917e-18,0.01,,-69.75085,-104.85817,1.0,1.0,2595.7790101959454,-69.75084435105323,50.6934,0.009999998,-69.75084435105323,0.01,1.0,-69.75084435105323
96.26,2604.240340710333,100,194.98155677826287,1.0293555,200,194.29632906613426,1,6.466851e-07,0.0075888066,0.024736807,-67.734535,-92.9209,0.5529811,1.484222,2604.240340710333,-67.40691094636917,45.609158,0.005,-67.40691094636917,0.0028273845,0.9779022,-67.40691094636917
110.23,6142.49977485948,100,100.0,1.0,200,200.0,2,3.5044917e-18,0.01,,-79.56467,-114.67209,1.0,1.0,6142.49977485948,-79.56466790929437,77.98125,0.009999998,-79.56466790929437,0.01,1.0,-79.56466790929437
107.76,4957.285652400284,100,154.34936499578123,1.2815623,200,156.059518587187,1,7.4312065e-06,0.009755547,0.2963746,-71.29417,-99.397354,0.024227664,1.9482399,4957.285652400284,-76.9386508873105,52.291706,0.005,-76.9386508873105,0.00012131674,0.99852926,-76.9386508873105
99.93,2601.340902583903,100,100.0,1.0,200,200.0,2,3.5044917e-18,0.01,,-70.391,-105.49826,1.0,1.0,2601.340902583903,-70.39100002199412,50.747684,0.009999998,-70.39100002199412,0.01,1.0,-70.39100002199412
130.78,11571.59411755395,100,192.49248428747953,1.0501533,200,190.44839308895894,1,9.799375e-07,0.009502981,0.03976266,-82.373825,-107.81331,0.76014674,1.914249,11571.59411755395,-97.32357731178404,80.19002,0.005,-97.32357731178404,0.0037736264,1.0071834,-97.32357731178404
106.28,4997.198186729174,100,100.0,1.0,200,200.0,2,3.5044917e-18,0.01,,-75.95354,-111.06097,1.0,1.0,4997.198186729174,-75.95353861302138,70.33652,0.009999998,-75.95353861302138,0.01,1.0,-75.95353861302138
104.53,3777.2835487499556,100,163.10562390418107,1.2528778,200,159.63248369323364,1,5.683402e-06,0.008968427,0.24249838,-68.1003,-95.8871,0.012116507,1.8525355,3777.2835487499556,-74.07473659053444,40.775047,0.005,-74.07473659053444,5.8657988e-05,1.0328096,-74.07473659053444
95.78,1349.8841144492578,100,100.0,1.0,200,200.0,2,3.5044917e-18,0.01,,-66.5085,-101.61609,1.0,1.0,1349.8841144492578,-66.50850230291486,36.556602,0.009999998,-66.50850230291486,0.01,1.0,-66.50850230291486
116.37,7238.504122099495,100,174.41341445069872,1.1608461,200,172.28812463653549,1,3.6859503e-06,0.007950774,0.14438611,-70.661545,-97.40844,0.08828075,1.573611,7238.504122099495,-84.0228656026721,56.416157,0.005,-84.0228656026721,0.00044604437,0.9895961,-84.0228656026721
120.58,8341.224643316818,100,100.0,1.0,200,200.0,2,3.5044917e-18,0.01,,-87.718285,-122.82872,1.0,1.0,8341.224643316818,-87.71828449949622,90.872505,0.009999998,-87.71828449949622,0.01,1.0,-87.71828449949622
113.93,6066.463362965532,100,132.70455720448794,1.535022,200,130.29129051562754,1,1.2741383e-05,0.012035982,0.54682744,-73.814804,-104.57425,1.2302666e-05,2.4934368,6066.463362965532,-82.02404857635499,62.22551,0.005,-82.02404857635499,5.938577e-08,1.0358261,-82.02404857635499
111.84,6116.3827283428855,100,100.0,1.0,200,200.0,2,3.5044917e-18,0.01,,-80.54221,-115.64963,1.0,1.0,6116.3827283428855,-80.54221331954002,77.815285,0.009999998,-80.54221331954002,0.01,1.0,-80.54221331954002
103.08,3815.729210590855,100,196.1735076619506,1.0264555,200,194.84526683772074,1,4.9008946e-07,0.00799367,0.019509485,-76.14542,-101.29634,0.859673,1.5948926,3815.729210590855,-73.19382079035044,68.07096,0.005,-73.19382079035044,0.0043087183,0.9975972,-73.19382079035044
100.5,2589.216533056488,100,100.0,1.0,200,200.0,2,3.5044917e-18,0.01,,-70.865746,-105.97336,1.0,1.0,2589.216533056488,-70.86574695259333,50.629284,0.009999998,-70.86574695259333,0.01,1.0,-70.86574695259333
105.34,5006.2680007725685,100,180.84856244213296,1.0926591,200,183.03970296825545,1,2.6607447e-06,0.00936161,0.10111267,-69.97933,-95.92881,0.09764736,1.8249533,5006.2680007725685,-75.43731683984399,51.78161,0.005,-75.43731683984399,0.0005009095,0.97470057,-75.43731683984399
114.75,7287.361118862019,100,100.0,1.0,200,200.0,2,3.5044917e-18,0.01,,-83.12346,-118.230865,1.0,1.0,7287.361118862019,-83.12345330372453,84.93814,0.009999998,-83.12345330372453,0.01,1.0,-83.12345330372453
109.18,4947.53655832514,100,189.4197226046607,1.0484558,200,190.75672378379517,1,1.4034256e-06,0.013852201,0.056173757,-79.11105,-104.530075,0.8279214,2.7713466,4947.53655832514,-77.67629043355583,73.78774,0.005,-77.67629043355583,0.004138253,1.0003271,-77.67629043355583
99.05,2583.5574937935467,100,100.0,1.0,200,200.0,2,3.5044917e-18,0.01,,-69.65406,-104.76507,1.0,1.0,2583.5574937935467,-69.65406219288707,50.573925,0.009999998,-69.65406219288707,0.01,1.0,-69.65406219288707
98.93,2587.6473776405846,100,191.7748329666393,1.0483493,200,190.7761157336701,1,1.077633e-06,0.0067005013,0.04517167,-68.235565,-93.6559,0.29726,1.3718448,2587.6473776405846,-69.56897772490979,44.75514,0.005,-69.56897772490979,0.001451907,1.0236881,-69.56897772490979
106.72,4968.798442397117,100,100.0,1.0,200,200.0,2,3.5044917e-18,0.01,,-76.05275,-111.16012,1.0,1.0,4968.798442397117,-76.05274838119745,70.13637,0.009999998,-76.05274838119745,0.01,1.0,-76.05274838119745
112.23,6136.693299788049,100,128.7932768118539,1.1647956,200,171.70393983674572,1,1.3891357e-05,0.050344396,0.6333531,-74.74452,-101.53671,0.5585427,10.749834,6136.693299788049,-81.08135078594088,68.909706,0.005,-81.08135078594088,0.0026158076,1.0676296,-81.08135078594088
105.89,5008.269787642299,100,100.0,1.0,200,200.0,2,3.5044917e-18,0.01,,-75.69427,-110.80161,1.0,1.0,5008.269787642299,-75.69426777079701,70.41439,0.009999998,-75.69426777079701,0.01,1.0,-75.69426777079701
107.1,4963.613791763504,100,152.7741160666003,1.2990845,200,153.95456815781145,1,7.766892e-06,0.008983125,0.3063495,-70.773544,-99.06805,0.0008840109,1.784072,4963.613791763504,-76.40348288998008,51.75375,0.005,-76.40348288998008,4.451155e-06,0.993013,-76.40348288998008
107.53,4979.55879473277,100,100.0,1.0,200,200.0,2,3.5044917e-18,0.01,,-76.651855,-111.759415,1.0,1.0,4979.55879473277,-76.65186221331358,70.21227,0.009999998,-76.65186221331358,0.01,1.0,-76.65186221331358
97.46,1362.8316825387649,100,196.6780679856691,1.0183182,200,196.40226862361675,1,4.243805e-07,0.010529912,0.016660705,-71.549225,-96.60036,0.7406719,2.0863814,1362.8316825387649,-67.49130220934748,52.7093,0.005,-67.49130220934748,0.0037381512,0.99069273,-67.49130220934748
121.09,9538.897415743068,100,100.0,1.0,200,200.0,2,3.5044917e-18,0.01,,-88.76765,-123.875305,1.0,1.0,9538.897415743068,-88.76765167623758,97.17771,0.009999998,-88.76765167623758,0.01,1.0,-88.76765167623758
118.46,8418.8673819293,100,175.4591909671846,1.1251719,200,177.75061751572738,1,3.5142311e-06,0.015034412,0.13604279,-84.80568,-111.138435,0.52743334,2.958074,8418.8673819293,-86.48914247855544,88.90458,0.005,-86.48914247855544,0.00268068,0.98376775,-86.48914247855544
99.09,2583.7871094503494,100,100.0,1.0,200,200.0,2,3.5044917e-18,0.01,,-69.691284,-104.7963,1.0,1.0,2583.7871094503494,-69.69128767207265,50.57617,0.009999998,-69.69128767207265,0.01,1.0,-69.69128767207265
96.18,1355.233181467332,100,185.8607217295019,1.0704437,200,186.8384023979866,1,1.9114202e-06,0.0066677574,0.076401986,-64.97229,-90.65663,0.1212683,1.3330733,1355.233181467332,-66.44361668169499,26.161875,0.005000001,-66.44361668169499,0.000606559,0.9996414,-66.44361668169499
115.15,7271.367859657805,100,100.0,1.0,200,200.0,2,3.5044917e-18,0.01,,-83.26964,-118.3772,1.0,1.0,7271.367859657805,-83.26963630676269,84.84489,0.009999998,-83.26963630676269,0.01,1.0,-83.26963630676269
114.53,6067.014513771002,100,176.05008469860002,1.1540047,200,173.30952049652842,1,3.4181037e-06,0.012107643,0.14337888,-79.398895,-106.06683,0.13412006,2.4797597,6067.014513771002,-82.51896777302026,74.66886,0.005,-82.51896777302026,0.0006548529,1.0240473,-82.51896777302026
114.91,7258.905833742707,100,100.0,1.0,200,200.0,2,3.5044917e-18,0.01,,-83.55048,-118.657875,1.0,1.0,7258.905833742707,-83.55048489123583,84.77215,0.009999998,-83.55048489123583,0.01,1.0,-83.55048489123583
118.44,7193.015638394321,100,140.8270376065566,1.4005555,200,142.80048253804182,1,1.055733e-05,0.011741125,0.41826424,-77.74005,-107.11899,0.03680921,2.3369963,7193.015638394321,-85.56322833538056,68.219666,0.005,-85.56322833538056,0.00018493035,0.9952182,-85.56322833538056
122.54,8265.72288628769,100,100.0,1.0,200,200.0,2,3.5044917e-18,0.01,,-89.13422,-124.241776,1.0,1.0,8265.72288628769,-89.1342201448977,90.4603,0.009999998,-89.1342201448977,0.01,1.0,-89.1342201448977
117.1,7223.615317435858,100,152.82599267294594,1.290411,200,154.98937989526226,1,7.755723e-06,0.012290629,0.3020664,-78.919914,-107.11995,0.0019363969,2.425572,7223.615317435858,-84.64897897750139,72.893845,0.005,-84.64897897750139,9.811927e-06,0.9867567,-84.64897897750139
119.88,8380.822579281736,100,100.0,1.0,200,200.0,2,3.5044917e-18,0.01,,-87.42736,-122.53499,1.0,1.0,8380.822579281736,-87.42735871493817,91.087944,0.009999998,-87.42735871493817,0.01,1.0,-87.42735871493817
113.15,7336.52096034887,100,190.75330443808213,1.0628121,200,188.18001968254438,1,1.2179577e-06,0.0100567965,0.05093825,-82.8674,-108.46005,0.80645746,2.0566745,7336.52096034887,-81.94488935425878,83.55263,0.005,-81.94488935425878,0.0039434433,1.0225296,-81.94488935425878
96.2,1358.0134061569918,100,100.0,1.0,200,200.0,2,3.5044917e-18,0.01,,-66.83069,-101.93759,1.0,1.0,1358.0134061569918,-66.83068639323115,36.666515,0.009999998,-66.83068639323115,0.01,1.0,-66.83068639323115
113.47,6103.460701127059,100,191.62207559586955,1.0438488,200,191.59863862451832,1,1.0985201e-06,0.008681934,0.04299761,-73.140366,-98.50573,0.31662965,1.7176498,6103.460701127059,-81.59986557513476,54.695236,0.005,-81.59986557513476,0.001600418,0.98920923,-81.59986557513476
115.01,7264.440915670225,100,100.0,1.0,200,200.0,2,3.5044917e-18,0.01,,-83.627686,-118.73532,1.0,1.0,7264.440915670225,-83.62768820554018,84.80446,0.009999998,-83.62768820554018,0.01,1.0,-83.62768820554018
126.1,9362.27042874195,100,151.17405898376404,1.2830275,200,155.8813005705292,1,8.115035e-06,0.023584697,0.34222814,-80.67771,-108.79702,0.015047496,4.843318,9362.27042874195,-92.61016797423363,74.76333,0.005,-92.61016797423363,7.3274285e-05,1.0267924,-92.61016797423363
105.19,5023.718122199363,100,100.0,1.0,200,200.0,2,3.5044917e-18,0.01,,-75.24059,-110.34733,1.0,1.0,5023.718122199363,-75.24060045689345,70.52291,0.009999998,-75.24060045689345,0.01,1.0,-75.24060045689345
98.36,2562.0008536720034,100,166.0040824433632,1.0886792,200,183.7088473992289,1,5.1454695e-06,0.023800697,0.22627096,-69.886765,-95.78829,0.762754,4.991046,2562.0008536720034,-68.75451882436872,52.5359,0.005,-68.75451882436872,0.0036373292,1.0485084,-68.75451882436872
108.77,6176.598358909687,100,100.0,1.0,200,200.0,2,3.5044917e-18,0.01,,-78.40764,-113.5152,1.0,1.0,6176.598358909687,-78.40764362320304,78.197395,0.009999998,-78.40764362320304,0.01,1.0,-78.40764362320304
126.14,9359.558184797708,100,145.1231015940993,1.3738501,200,145.5762888199162,1,9.50101e-06,0.014723713,0.37629473,-77.97737,-107.07488,0.037426006,2.9301949,9359.558184797708,-92.56196025967598,71.61104,0.005,-92.56196025967598,0.00018805907,0.9950598,-92.56196025967598
115.99,7265.7213471918285,100,100.0,1.0,200,200.0,2,3.5044917e-18,0.01,,-83.90193,-119.0092,1.0,1.0,7265.7213471918285,-83.90193618983031,84.811935,0.009999998,-83.90193618983031,0.01,1.0,-83.90193618983031
106.75,4993.694874154623,100,158.0185172465139,1.3487043,200,148.2904698635784,1,6.675234e-06,0.010605032,0.31220463,-72.473274,-101.30315,0.022855707,2.293498,4993.694874154623,-76.48188336208463,57.335987,0.005,-76.48188336208463,0.00010568375,1.0813254,-76.48188336208463
106.58,3759.8535270885063,100,100.0,1.0,200,200.0,2,3.5044917e-18,0.01,,-75.47675,-110.58421,1.0,1.0,3759.8535270885063,-75.47675203308464,61.010284,0.009999998,-75.47675203308464,0.01,1.0,-75.47675203308464
98.86,2580.0141255141607,100,165.89534935175115,1.189177,200,168.18353693133403,1,5.1653074e-06,0.008250822,0.20795158,-67.81301,-94.88422,0.0137936175,1.6555041,2580.0141255141607,-69.51012702450156,36.565388,0.005,-69.51012702450156,6.874564e-05,1.0032358,-69.51012702450156
114.45,7284.77129478436,100,100.0,1.0,200,200.0,2,3.5044917e-18,0.01,,-83.298416,-118.405975,1.0,1.0,7284.77129478436,-83.29842124894262,84.92304,0.009999998,-83.29842124894262,0.01,1.0,-83.29842124894262
128.4,10505.780053750468,100,106.38826465501295,1.8311796,200,109.2192147306616,1,2.2108208e-05,0.017608413,0.8169079,-72.583984,-106.17732,0.00091190456,3.3847766,10505.780053750468,-95.10573453366756,58.813477,0.005,-95.10573453366756,4.7439444e-06,0.9611248,-95.10573453366756
124.29,9418.821428889316,100,100.0,1.0,200,200.0,2,3.5044917e-18,0.01,,-91.58976,-126.70023,1.0,1.0,9418.821428889316,-91.5897623591125,96.56413,0.009999998,-91.5897623591125,0.01,1.0,-91.5897623591125
102.88,3792.1254363282987,100,192.20260377546808,1.0432458,200,191.70937612125172,1,1.0193131e-06,0.010339177,0.041050054,-81.15676,-106.51476,0.81046516,2.074861,3792.1254363282987,-72.8913650277257,78.44285,0.005,-72.8913650277257,0.0040386044,1.0033976,-72.8913650277257
106.87,3751.9603638836943,100,100.0,1.0,200,200.0,2,3.5044917e-18,0.01,,-75.5921,-110.69891,1.0,1.0,3751.9603638836943,-75.59209580168128,60.94621,0.009999998,-75.59209580168128,0.01,1.0,-75.59209580168128
111.72,6146.192773207017,100,182.3461851878466,1.098328,200,182.09496710404568,1,2.4325307e-06,0.0072012385,0.09501836,-75.484985,-101.501526,0.0784516,1.423252,6146.192773207017,-80.48758205965161,63.445026,0.005,-80.48758205965161,0.00039694214,0.9881995,-80.48758205965161
107.95,4974.731195610815,100,100.0,1.0,200,200.0,2,3.5044917e-18,0.01,,-77.0198,-112.127266,1.0,1.0,4974.731195610815,-77.01979831263424,70.17822,0.009999998,-77.01979831263424,0.01,1.0,-77.01979831263424
113.15,6107.129674281516,100,168.23219406017978,1.1691371,200,171.06633305575474,1,4.744552e-06,0.012391011,0.18408567,-75.42486,-102.26718,0.2957218,2.4407268,6107.129674281516,-81.73345670521259,59.643703,0.005,-81.73345670521259,0.0015013119,0.98487794,-81.73345670521259
116.64,7230.1663111244725,100,100.0,1.0,200,200.0,2,3.5044917e-18,0.01,,-84.76196,-119.86969,1.0,1.0,7230.1663111244725,-84.7619670303166,84.604164,0.009999998,-84.7619670303166,0.01,1.0,-84.7619670303166
97.02,2585.1828010464037,100,181.51035053133188,1.0728092,200,186.42643667738741,1,2.559433e-06,0.019051097,0.10759694,-74.29074,-100.00352,0.438543,3.9061422,2585.1828010464037,-67.80012439057231,64.30462,0.005,-67.80012439057231,0.0021388687,1.0251752,-67.80012439057231
119.71,8380.688968688304,100,100.0,1.0,200,200.0,2,3.5044917e-18,0.01,,-86.86122,-121.9685,1.0,1.0,8380.688968688304,-86.86122983440757,91.08722,0.009999998,-86.86122983440757,0.01,1.0,-86.86122983440757
106.81,4988.579510686196,100,143.6683506145401,1.4694884,200,136.1017905303837,1,9.851636e-06,0.01160665,0.43312556,-72.94763,-103.04062,0.0021353655,2.4336586,4988.579510686196,-76.28735734581947,57.637318,0.005,-76.28735734581947,1.0184025e-05,1.0483898,-76.28735734581947
150.76,15228.560170981471,100,100.0,1.0,200,200.0,2,3.5044917e-18,0.01,,-113.95124,-149.06169,1.0,1.0,15228.560170981471,-113.95124326258897,122.785484,0.009999998,-113.95124326258897,0.01,1.0,-113.95124326258897
123.57,9466.158303772168,100,110.01645841003412,1.708129,200,117.08717218613529,1,2.0550493e-05,0.013884881,0.7440943,-87.034355,-119.48189,2.0223248e-09,2.642074,9466.158303772168,-90.79841108813882,110.9293,0.005,-90.79841108813882,1.0627914e-11,0.95142126,-90.79841108813882
110.35,6153.362888996768,100,100.0,1.0,200,200.0,2,3.5044917e-18,0.01,,-79.405975,-114.51329,1.0,1.0,6153.362888996768,-79.40598099350929,78.05017,0.009999998,-79.40598099350929,0.01,1.0,-79.40598099350929
122.14,9466.9695267562,100,134.3349770179355,1.4467378,200,138.24205371800994,1,1.2281795e-05,0.013761508,0.43815652,-76.355225,-106.214615,0.0015930857,2.5992603,9466.9695267562,-90.10178240045906,70.85867,0.005,-90.10178240045906,8.434424e-06,0.9443951,-90.10178240045906
94.45,1353.1197489239719,100,100.0,1.0,200,200.0,2,3.5044917e-18,0.01,,-65.50432,-100.6118,1.0,1.0,1353.1197489239719,-65.50432285442949,36.600388,0.009999998,-65.50432285442949,0.01,1.0,-65.50432285442949
102.7,3799.7504124521765,100,173.17051046710745,1.152939,200,173.46972094347205,1,3.89274e-06,0.011009724,0.14768322,-65.042854,-91.69842,0.13379966,2.144442,3799.7504124521765,-72.73930791795254,31.540842,0.005,-72.73930791795254,0.0006869373,0.9738855,-72.73930791795254
110.41,4938.7778598334435,100,100.0,1.0,200,200.0,2,3.5044917e-18,0.01,,-79.31958,-114.42674,1.0,1.0,4938.7778598334435,-79.31958230555057,69.92418,0.009999998,-79.31958230555057,0.01,1.0,-79.31958230555057
93.34,1361.6545301915805,100,192.12615651993943,1.0461487,200,191.17741872443446,1,1.0297153e-06,0.0070606316,0.043401238,-71.0936,-96.48446,0.5393381,1.4495595,1361.6545301915805,-64.91925083547831,51.09266,0.005,-64.91925083547831,0.002627052,1.0265083,-64.91925083547831
114.54,7303.381873572519,100,100.0,1.0,200,200.0,2,3.5044917e-18,0.01,,-83.220825,-118.32845,1.0,1.0,7303.381873572519,-83.22082644626498,85.031456,0.009999998,-83.22082644626498,0.01,1.0,-83.22082644626498
105.91,5012.375123794519,100,171.81287552091572,1.1424123,200,175.06814233878302,1,4.122046e-06,0.009905875,0.1490365,-76.60392,-103.13763,0.020341018,1.8835741,5012.375123794519,-75.8425445483625,71.93137,0.0049999994,-75.8425445483625,0.00010697512,0.9507359,-75.8425445483625
112.09,6113.288380193296,100,100.0,1.0,200,200.0,2,3.5044917e-18,0.01,,-80.22704,-115.33411,1.0,1.0,6113.288380193296,-80.22704323008657,77.7956,0.009999998,-80.22704323008657,0.01,1.0,-80.22704323008657
98.4,1357.3465304341125,100,177.7788750734715,1.0997679,200,181.85654968900405,1,3.1405293e-06,0.017602686,0.13116424,-71.87928,-97.913055,0.05897674,3.597371,1357.3465304341125,-68.62398337215186,50.563824,0.005,-68.62398337215186,0.00028858546,1.0218245,-68.62398337215186
116.24,7268.851145311752,100,100.0,1.0,200,200.0,2,3.5044917e-18,0.01,,-84.02759,-119.13515,1.0,1.0,7268.851145311752,-84.02758723348379,84.8302,0.009999998,-84.02758723348379,0.01,1.0,-84.02758723348379
111.05,6142.39196127657,100,183.06165103876765,1.1058689,200,180.85325807094569,1,2.324827e-06,0.009307075,0.085040815,-79.34649,-105.45232,0.14306127,1.7800477,6142.39196127657,-80.0954487465322,77.894806,0.005,-80.0954487465322,0.0007480036,0.9562873,-80.0954487465322
124.71,9410.608453231385,100,100.0,1.0,200,200.0,2,3.5044917e-18,0.01,,-91.825714,-126.933365,1.0,1.0,9410.608453231385,-91.82571046635509,96.522026,0.009999998,-91.82571046635509,0.01,1.0,-91.82571046635509
120.85,8323.430610625397,100,156.86343196684183,1.1790235,200,169.63190239875854,1,6.9094062e-06,0.02577141,0.33033636,-85.673645,-112.62918,0.6135533,5.6350274,8323.430610625397,-87.92713568463921,81.61417,0.005,-87.92713568463921,0.0028060437,1.0932711,-87.92713568463921
113.35,7317.0375724250625,100,100.0,1.0,200,200.0,2,3.5044917e-18,0.01,,-82.46555,-117.5731,1.0,1.0,7317.0375724250625,-82.46555155023933,85.11091,0.009999998,-82.46555155023933,0.01,1.0,-82.46555155023933
108.97,6178.033223931107,100,177.71817789869567,1.1482533,200,174.1775932448576,1,3.1501788e-06,0.009156715,0.13721937,-76.31023,-102.91162,0.026830256,1.9110843,6178.033223931107,-78.58571867987513,72.42677,0.005000001,-78.58571867987513,0.00012855373,1.0435425,-78.58571867987513
112.45,6114.145519285096,100,100.0,1.0,200,200.0,2,3.5044917e-18,0.01,,-81.048195,-116.15572,1.0,1.0,6114.145519285096,-81.04819767907262,77.801056,0.009999998,-81.04819767907262,0.01,1.0,-81.04819767907262
88.43,104.80522090601035,100,170.38153987207266,1.1829278,200,169.07201950032237,1,4.3677373e-06,0.007974465,0.18235955,-67.12326,-94.1233,0.069091916,1.629437,104.80522090601035,-60.60106568858028,40.389103,0.005,-60.60106568858028,0.00033813587,1.0216591,-60.60106568858028
111.86,6117.859377864913,100,100.0,1.0,200,200.0,2,3.5044917e-18,0.01,,-81.01056,-116.11784,1.0,1.0,6117.859377864913,-81.01056124567985,77.82468,0.009999998,-81.01056124567985,0.01,1.0,-81.01056124567985
100.78,2596.0952843295013,100,192.75776539620176,1.0387961,200,192.53057102131464,1,9.4401065e-07,0.012335592,0.03644573,-74.82153,-100.12323,0.8231253,2.4237893,2596.0952843295013,-70.65532941117883,61.61575,0.005,-70.65532941117883,0.0041892,0.9824374,-70.65532941117883
113.99,7314.034900409036,100,100.0,1.0,200,200.0,2,3.5044917e-18,0.01,,-83.049,-118.15666,1.0,1.0,7314.034900409036,-83.0490159496665,85.093445,0.009999998,-83.0490159496665,0.01,1.0,-83.0490159496665
