MinVanillaIw,MaxVanillaIw,MaxNormIw,BatchSize,AvgDiscRet,IterType,AvgNormIw,ESSClassic,ESSRenyi,eRenyi2,VarDiscRet,AvgEpLen,AvgVanillaIw,AvgRet,Bound,VarJ,J,VarNormIw,Delta,VanillaAvgRet,VarVanillaIw,VarRet,EpsThisIter,MinNormIw
1.0,1.0,0.0025,500,12.07023906,2,0.0025,400.0,500.0,1.0,326.600069032,48.98,1.0,12.07023906,7.36973,28.3298,7.36973,5.4346e-20,1.0,12.07023906,,326.600069032,100,0.0025
,3.52358e+34,0.1,500,13.8417623504,1,0.002,,1.15107001011e-20,4.34378e+22,455.618964464,35.48,7.04716e+32,13.8417623504,66.4224,5.3948e-05,66.4224,0.000196393,1.0,13.8417623504,inf,455.618964464,100,
1.0,1.0,0.01,500,-4.36806079626,2,0.01,100.0,500.0,1.0,2086.46030556,46.4,1.0,-4.36806079626,-4.36806,45.4488,-4.36806,3.50449e-18,1.0,-4.36806079626,,2086.46030556,100,0.01
1.0,1.0,0.005,500,-8.82231402043,2,0.005,200.000000102,500.0,1.0,2287.0059106,57.52,1.0,-8.82231402043,-6.59519,46.5814,-6.59519,2.1793e-19,1.0,-8.82231402043,,2287.0059106,100,0.005
1.0,1.0,0.00333333,500,2.90703368636,2,0.00333333,299.999969474,500.0,1.0,821.382057122,40.2,1.0,2.90703368636,-3.42778,41.6854,-3.42778,5.43914e-20,1.0,2.90703368636,,821.382057122,100,0.00333333
1.0,1.0,0.0025,500,-31.0151322327,2,0.0025,400.0,500.0,1.0,5901.91015042,107.58,1.0,-31.0151322327,-10.3246,53.9136,-10.3246,5.4346e-20,1.0,-31.0151322327,,5901.91015042,100,0.0025
,1.07905e+15,0.0833333,500,1.63384523036,1,0.002,12.0000046814,0.00338530696377,147697.0,243.681856203,36.02,2.58971e+13,1.63384523036,55.277,7.4865e-06,55.277,0.000162993,1.0,1.63384523036,2.73281e+28,243.681856203,100,
1.0,1.0,0.01,500,1.18055081303,2,0.01,100.0,500.0,1.0,655.643392802,46.46,1.0,1.18055081303,1.18055,25.4772,1.18055,3.50449e-18,1.0,1.18055081303,,655.643392802,100,0.01
1.0,1.0,0.005,500,56.7245770976,2,0.005,200.000000102,500.0,1.0,10266.3538801,67.58,1.0,56.7245770976,28.9526,78.5982,28.9526,2.1793e-19,1.0,56.7245770976,,10266.3538801,100,0.005
1.0,1.0,0.00333333,500,10.9127513169,2,0.00333333,299.999969474,500.0,1.0,387.009882842,43.38,1.0,10.9127513169,22.9393,65.7152,22.9393,5.43914e-20,1.0,10.9127513169,,387.009882842,100,0.00333333
1.0,1.0,0.0025,500,24.6453485586,2,0.0025,400.0,500.0,1.0,1224.45776375,37.74,1.0,24.6453485586,23.3658,59.5186,23.3658,5.4346e-20,1.0,24.6453485586,,1224.45776375,100,0.0025
7.96179e-06,1.59202e+19,0.0833333,500,4.18328489261,1,0.002,,79.6222813543,6.27965,1716.68671157,98.3,3.82086e+17,4.18328489261,314.242,2.51453e-10,314.242,0.000162993,1.0,4.18328489261,inf,1716.68671157,100,4.16754e-26
1.0,1.0,0.01,500,18.3460259558,2,0.01,100.0,500.0,1.0,138.744712813,50.16,1.0,18.3460259558,18.346,11.72,18.346,3.50449e-18,1.0,18.3460259558,,138.744712813,100,0.01
1.0,1.0,0.005,500,14.6400457491,2,0.005,200.000000102,500.0,1.0,377.486389862,40.18,1.0,14.6400457491,16.493,16.0925,16.493,2.1793e-19,1.0,14.6400457491,,377.486389862,100,0.005
1.0,1.0,0.00333333,500,2.08497771951,2,0.00333333,299.999969474,500.0,1.0,63.7041092952,31.48,1.0,2.08497771951,11.6904,15.4855,11.6904,5.43914e-20,1.0,2.08497771951,,63.7041092952,100,0.00333333
1.0,1.0,0.0025,500,1.5131766458,2,0.0025,400.0,500.0,1.0,1441.87879021,46.4,1.0,1.5131766458,9.14606,23.5825,9.14606,5.4346e-20,1.0,1.5131766458,,1441.87879021,100,0.0025
2.48724e-11,5.2696e+12,0.1,500,12.9515606865,1,0.002,9.99999887904,182.658475009,2.73735,600.25653121,36.94,1.05392e+11,12.9515606865,68.9901,5.3948e-05,68.9901,0.000196393,1.0,12.9515606865,5.45358e+23,600.25653121,100,4.71998e-25
1.0,1.0,0.01,500,18.8976162157,2,0.01,100.0,500.0,1.0,322.076005356,31.04,1.0,18.8976162157,18.8976,17.8565,18.8976,3.50449e-18,1.0,18.8976162157,,322.076005356,100,0.01
1.0,1.0,0.005,500,9.22392928097,2,0.005,200.000000102,500.0,1.0,775.049977664,52.02,1.0,9.22392928097,14.0608,23.8007,14.0608,2.1793e-19,1.0,9.22392928097,,775.049977664,100,0.005
1.0,1.0,0.00333333,500,-0.0740604539889,2,0.00333333,299.999969474,500.0,1.0,706.434535223,37.18,1.0,-0.0740604539889,9.34916,25.5963,9.34916,5.43914e-20,1.0,-0.0740604539889,,706.434535223,100,0.00333333
1.0,1.0,0.0025,500,4.45048391296,2,0.0025,400.0,500.0,1.0,57.7169841791,35.28,1.0,4.45048391296,8.12449,22.5868,8.12449,5.4346e-20,1.0,4.45048391296,,57.7169841791,100,0.0025
,2.77712e+23,0.0895515,500,19.7355476289,1,0.002,,,inf,440.032591787,43.42,6.20229e+21,19.7355476289,57.1143,9.20511,57.1143,0.000157642,1.0,19.7355476289,inf,440.032591787,100,
1.0,1.0,0.01,500,14.5610452052,2,0.01,100.0,500.0,1.0,120.468827949,41.02,1.0,14.5610452052,14.561,10.9208,14.561,3.50449e-18,1.0,14.5610452052,,120.468827949,100,0.01
1.0,1.0,0.005,500,26.8147025443,2,0.005,200.000000102,500.0,1.0,4409.75848986,62.22,1.0,26.8147025443,20.6879,47.7493,20.6879,2.1793e-19,1.0,26.8147025443,,4409.75848986,100,0.005
1.0,1.0,0.00333333,500,20.2474600561,2,0.00333333,299.999969474,500.0,1.0,910.862594405,38.82,1.0,20.2474600561,20.5411,42.6688,20.5411,5.43914e-20,1.0,20.2474600561,,910.862594405,100,0.00333333
1.0,1.0,0.0025,500,18.1078133344,2,0.0025,400.0,500.0,1.0,448.493104342,48.34,1.0,18.1078133344,19.9328,38.4393,19.9328,5.4346e-20,1.0,18.1078133344,,448.493104342,100,0.0025
3.83727e-15,1.55019e+29,0.0833333,500,10.3021694543,1,0.002,,3.99199675796,125.251,292.126867225,33.38,3.72047e+27,10.3021694543,189.671,1.29787e-15,189.671,0.000162993,1.0,10.3021694543,inf,292.126867225,100,1.4013e-45
1.0,1.0,0.01,500,10.9547481737,2,0.01,100.0,500.0,1.0,617.984284453,39.06,1.0,10.9547481737,10.9547,24.7347,10.9547,3.50449e-18,1.0,10.9547481737,,617.984284453,100,0.01
1.0,1.0,0.005,500,3.51505286898,2,0.005,200.000000102,500.0,1.0,403.305986324,37.52,1.0,3.51505286898,7.2349,22.7898,7.2349,2.1793e-19,1.0,3.51505286898,,403.305986324,100,0.005
1.0,1.0,0.00333333,500,5.23829188632,2,0.00333333,299.999969474,500.0,1.0,464.167462822,29.48,1.0,5.23829188632,6.56936,22.3676,6.56936,5.43914e-20,1.0,5.23829188632,,464.167462822,100,0.00333333
1.0,1.0,0.0025,500,12.4007121674,2,0.0025,400.0,500.0,1.0,954.886700727,40.36,1.0,12.4007121674,8.0272,24.8585,8.0272,5.4346e-20,1.0,12.4007121674,,954.886700727,100,0.0025
,4.11931e+35,0.1,500,-2.05995814025,1,0.002,,5.88883491455e-35,8.49064e+36,2469.61601285,45.46,8.23863e+33,-2.05995814025,71.0615,5.3948e-05,71.0615,0.000196393,1.0,-2.05995814025,inf,2469.61601285,100,
1.0,1.0,0.01,500,9.72152900757,2,0.01,100.0,500.0,1.0,401.290910149,40.74,1.0,9.72152900757,9.72153,19.9318,9.72153,3.50449e-18,1.0,9.72152900757,,401.290910149,100,0.01
1.0,1.0,0.005,500,3.93370738223,2,0.005,200.000000102,500.0,1.0,82.965534545,85.18,1.0,3.93370738223,6.82762,15.7506,6.82762,2.1793e-19,1.0,3.93370738223,,82.965534545,100,0.005
1.0,1.0,0.00333333,500,-9.88213569555,2,0.00333333,299.999969474,500.0,1.0,3268.42729745,50.56,1.0,-9.88213569555,1.2577,36.1389,1.2577,5.43914e-20,1.0,-9.88213569555,,3268.42729745,100,0.00333333
1.0,1.0,0.0025,500,6.73728995891,2,0.0025,400.0,500.0,1.0,251.677747657,36.68,1.0,6.73728995891,2.6276,32.3641,2.6276,5.4346e-20,1.0,6.73728995891,,251.677747657,100,0.0025
,1.9127e+15,0.1,500,21.9418605887,1,0.002,9.99999670293,5.66410498784,88.2752,1329.72140502,46.34,3.82541e+13,21.9418605887,122.436,0.000107896,122.436,0.000196393,1.0,21.9418605887,7.1849e+28,1329.72140502,100,
1.0,1.0,0.01,500,11.3836163131,2,0.01,100.0,500.0,1.0,781.852946898,42.44,1.0,11.3836163131,11.3836,27.8215,11.3836,3.50449e-18,1.0,11.3836163131,,781.852946898,100,0.01
1.0,1.0,0.005,500,0.178025071519,2,0.005,200.000000102,500.0,1.0,1461.8522247,41.12,1.0,0.178025071519,5.78082,33.7939,5.78082,2.1793e-19,1.0,0.178025071519,,1461.8522247,100,0.005
1.0,1.0,0.00333333,500,18.3710310864,2,0.00333333,299.999969474,500.0,1.0,1295.15919037,43.14,1.0,18.3710310864,9.97756,34.9854,9.97756,5.43914e-20,1.0,18.3710310864,,1295.15919037,100,0.00333333
1.0,1.0,0.0025,500,10.4176968743,2,0.0025,400.0,500.0,1.0,228.355339976,33.32,1.0,10.4176968743,10.0876,31.2176,10.0876,5.4346e-20,1.0,10.4176968743,,228.355339976,100,0.0025
1.71642e-26,2.79296e+20,0.0833333,500,10.8172640299,1,0.002,,0.474494858751,1053.75,372.745458381,43.26,6.70311e+18,10.8172640299,86.7147,6.3737e-12,86.7147,0.000162993,1.0,10.8172640299,inf,372.745458381,100,
1.0,1.0,0.01,500,25.4971169816,2,0.01,100.0,500.0,1.0,6639.14500441,60.74,1.0,25.4971169816,25.4971,81.0725,25.4971,3.50449e-18,1.0,25.4971169816,,6639.14500441,100,0.01
1.0,1.0,0.005,500,18.2165311884,2,0.005,200.000000102,500.0,1.0,577.228066807,36.42,1.0,18.2165311884,21.8568,59.8778,21.8568,2.1793e-19,1.0,18.2165311884,,577.228066807,100,0.005
1.0,1.0,0.00333333,500,30.2634123272,2,0.00333333,299.999969474,500.0,1.0,852.140407664,37.58,1.0,30.2634123272,24.659,51.8377,24.659,5.43914e-20,1.0,30.2634123272,,852.140407664,100,0.00333333
1.0,1.0,0.0025,500,4.72205243293,2,0.0025,400.0,500.0,1.0,6168.10819148,96.98,1.0,4.72205243293,19.6748,60.1373,19.6748,5.4346e-20,1.0,4.72205243293,,6168.10819148,100,0.0025
,9.94924e+29,0.081927,500,13.9409951808,1,0.002,,,inf,429.889752145,97.64,2.42881e+28,13.9409951808,163.017,0.747852,163.017,0.000157451,1.0,13.9409951808,inf,429.889752145,100,
1.0,1.0,0.01,500,22.3263842432,2,0.01,100.0,500.0,1.0,8178.04647068,59.84,1.0,22.3263842432,22.3264,89.9793,22.3264,3.50449e-18,1.0,22.3263842432,,8178.04647068,100,0.01
1.0,1.0,0.005,500,16.6842045186,2,0.005,200.000000102,500.0,1.0,432.801918147,67.96,1.0,16.6842045186,19.5053,65.3478,19.5053,2.1793e-19,1.0,16.6842045186,,432.801918147,100,0.005
1.0,1.0,0.00333333,500,1.59896570311,2,0.00333333,299.999969474,500.0,1.0,243.806416343,29.0,1.0,1.59896570311,13.5365,54.7594,13.5365,5.43914e-20,1.0,1.59896570311,,243.806416343,100,0.00333333
1.0,1.0,0.0025,500,18.5520226991,2,0.0025,400.0,500.0,1.0,848.548463986,35.58,1.0,18.5520226991,14.7904,49.6355,14.7904,5.4346e-20,1.0,18.5520226991,,848.548463986,100,0.0025
5.26382e-06,9.1295e+11,0.0833333,500,14.5500625796,1,0.002,12.0000001059,244.617150584,2.04401,647.390323753,27.74,2.19108e+10,14.5500625796,228.049,2.5246e-06,228.049,0.000162993,1.0,14.5500625796,1.95625e+22,647.390323753,100,4.80477e-19
1.0,1.0,0.01,500,24.9991751299,2,0.01,100.0,500.0,1.0,1605.35365833,41.04,1.0,24.9991751299,24.9992,39.866,24.9992,3.50449e-18,1.0,24.9991751299,,1605.35365833,100,0.01
1.0,1.0,0.005,500,7.09889310979,2,0.005,200.000000102,500.0,1.0,800.066546649,34.3,1.0,7.09889310979,16.049,35.6481,16.049,2.1793e-19,1.0,7.09889310979,,800.066546649,100,0.005
1.0,1.0,0.00333333,500,10.2910044349,2,0.00333333,299.999969474,500.0,1.0,187.137844481,34.9,1.0,10.2910044349,14.1297,30.2707,14.1297,5.43914e-20,1.0,10.2910044349,,187.137844481,100,0.00333333
1.0,1.0,0.0025,500,16.1038151733,2,0.0025,400.0,500.0,1.0,453.043103772,31.24,1.0,16.1038151733,14.6232,28.286,14.6232,5.4346e-20,1.0,16.1038151733,,453.043103772,100,0.0025
3.66725e-06,2.33947e+24,0.1,500,51.404026444,1,0.002,,33.0839767913,15.1131,7752.70235413,50.0,4.67893e+22,51.404026444,308.03,0.000431584,308.03,0.000196393,1.0,51.404026444,inf,7752.70235413,100,1.56756e-31
1.0,1.0,0.01,500,5.5665444034,2,0.01,100.0,500.0,1.0,1628.44265494,45.66,1.0,5.5665444034,5.56654,40.1517,5.56654,3.50449e-18,1.0,5.5665444034,,1628.44265494,100,0.01
1.0,1.0,0.005,500,30.3786930444,2,0.005,200.000000102,500.0,1.0,1461.08519925,95.24,1.0,30.3786930444,17.9726,41.0271,17.9726,2.1793e-19,1.0,30.3786930444,,1461.08519925,100,0.005
1.0,1.0,0.00333333,500,-4.66591870516,2,0.00333333,299.999969474,500.0,1.0,2185.4854109,44.36,1.0,-4.66591870516,10.4264,44.2408,10.4264,5.43914e-20,1.0,-4.66591870516,,2185.4854109,100,0.00333333
1.0,1.0,0.0025,500,24.9726957534,2,0.0025,400.0,500.0,1.0,2279.86638993,39.58,1.0,24.9726957534,14.063,45.5179,14.063,5.4346e-20,1.0,24.9726957534,,2279.86638993,100,0.0025
1.45892e-07,6.50658e+15,0.1,500,34.5908903226,1,0.002,9.99999675579,147.885145362,3.381,2867.59203998,54.12,1.30132e+14,34.5908903226,164.597,0.000107896,164.597,0.000196393,1.0,34.5908903226,8.31441e+29,2867.59203998,100,2.24222e-24
1.0,1.0,0.01,500,15.2531345359,2,0.01,100.0,500.0,1.0,459.479930532,37.12,1.0,15.2531345359,15.2531,21.328,15.2531,3.50449e-18,1.0,15.2531345359,,459.479930532,100,0.01
1.0,1.0,0.005,500,4.15476245451,2,0.005,200.000000102,500.0,1.0,1480.35947591,48.18,1.0,4.15476245451,9.70395,31.4804,9.70395,2.1793e-19,1.0,4.15476245451,,1480.35947591,100,0.005
1.0,1.0,0.00333333,500,30.9109306106,2,0.00333333,299.999969474,500.0,1.0,941.817064457,42.98,1.0,30.9109306106,16.7729,32.7325,16.7729,5.43914e-20,1.0,30.9109306106,,941.817064457,100,0.00333333
1.0,1.0,0.0025,500,18.9003224223,2,0.0025,400.0,500.0,1.0,1076.31094217,44.96,1.0,18.9003224223,17.3048,32.7231,17.3048,5.4346e-20,1.0,18.9003224223,,1076.31094217,100,0.0025
,1.83603e+23,0.0833333,500,-2.50060817826,1,0.002,,3.06842067922e-08,1.6295e+10,775.893289465,50.76,4.40647e+21,-2.50060817826,85.0315,5.2005e-05,85.0315,0.000162993,1.0,-2.50060817826,inf,775.893289465,100,
1.0,1.0,0.01,500,64.0434428161,2,0.01,100.0,500.0,1.0,12620.6660177,99.7,1.0,64.0434428161,64.0434,111.779,64.0434,3.50449e-18,1.0,64.0434428161,,12620.6660177,100,0.01
1.0,1.0,0.005,500,7.46397068078,2,0.005,200.000000102,500.0,1.0,117.887387174,27.76,1.0,7.46397068078,35.7537,84.2965,35.7537,2.1793e-19,1.0,7.46397068078,,117.887387174,100,0.005
1.0,1.0,0.00333333,500,20.720324733,2,0.00333333,299.999969474,500.0,1.0,1410.02453048,49.02,1.0,20.720324733,30.7426,72.4762,30.7426,5.43914e-20,1.0,20.720324733,,1410.02453048,100,0.00333333
1.0,1.0,0.0025,500,26.5174561456,2,0.0025,400.0,500.0,1.0,433.971154642,43.38,1.0,26.5174561456,29.6863,63.6423,29.6863,5.4346e-20,1.0,26.5174561456,,433.971154642,100,0.0025
0.00025468,4.03297e+19,0.0833333,500,12.8116797231,1,0.002,,73.9797687582,6.7586,410.951704794,40.24,9.67913e+17,12.8116797231,342.755,1.66475e-10,342.755,0.000162993,1.0,12.8116797231,inf,410.951704794,100,5.26246e-25
1.0,1.0,0.01,500,39.9304621775,2,0.01,100.0,500.0,1.0,659.598752593,39.88,1.0,39.9304621775,39.9305,25.5539,39.9305,3.50449e-18,1.0,39.9304621775,,659.598752593,100,0.01
1.0,1.0,0.005,500,2.73497881004,2,0.005,200.000000102,500.0,1.0,111.851848959,28.94,1.0,2.73497881004,21.3327,26.9767,21.3327,2.1793e-19,1.0,2.73497881004,,111.851848959,100,0.005
1.0,1.0,0.00333333,500,11.3940543813,2,0.00333333,299.999969474,500.0,1.0,187.242584613,41.86,1.0,11.3940543813,18.0198,23.8517,18.0198,5.43914e-20,1.0,11.3940543813,,187.242584613,100,0.00333333
1.0,1.0,0.0025,500,30.3891154507,2,0.0025,400.0,500.0,1.0,1743.10573434,55.82,1.0,30.3891154507,21.1122,29.7789,21.1122,5.4346e-20,1.0,30.3891154507,,1743.10573434,100,0.0025
6.05211e-23,1.45325e+26,0.0833333,500,19.878126903,1,0.002,,0.208518361986,2397.87,114.859136459,38.8,3.48781e+24,19.878126903,105.663,2.00965e-06,105.663,0.000162993,1.0,19.878126903,inf,114.859136459,100,
1.0,1.0,0.01,500,12.9929586523,2,0.01,100.0,500.0,1.0,2031.49770194,44.82,1.0,12.9929586523,12.993,44.8462,12.993,3.50449e-18,1.0,12.9929586523,,2031.49770194,100,0.01
1.0,1.0,0.005,500,18.0752643044,2,0.005,200.000000102,500.0,1.0,264.751833344,36.66,1.0,18.0752643044,15.5341,33.8098,15.5341,2.1793e-19,1.0,18.0752643044,,264.751833344,100,0.005
1.0,1.0,0.00333333,500,12.6901314935,2,0.00333333,299.999969474,500.0,1.0,214.838901939,33.48,1.0,12.6901314935,14.5861,28.8922,14.5861,5.43914e-20,1.0,12.6901314935,,214.838901939,100,0.00333333
1.0,1.0,0.0025,500,23.59029639,2,0.0025,400.0,500.0,1.0,2758.47513811,44.3,1.0,23.59029639,16.8372,36.3867,16.8372,5.4346e-20,1.0,23.59029639,,2758.47513811,100,0.0025
4.52052e-28,1.39613e+36,0.1,500,17.1386985527,1,0.002,,9.06099380799e-05,5.51816e+06,335.372623888,38.02,2.79226e+34,17.1386985527,169.115,1.58605e-05,169.115,0.000196393,1.0,17.1386985527,inf,335.372623888,100,
1.0,1.0,0.01,500,18.6334876596,2,0.01,100.0,500.0,1.0,496.310774458,32.28,1.0,18.6334876596,18.6335,22.1664,18.6335,3.50449e-18,1.0,18.6334876596,,496.310774458,100,0.01
1.0,1.0,0.005,500,30.5771975323,2,0.005,200.000000102,500.0,1.0,4239.26255479,98.76,1.0,30.5771975323,24.6053,48.7829,24.6053,2.1793e-19,1.0,30.5771975323,,4239.26255479,100,0.005
1.0,1.0,0.00333333,500,18.7700533228,2,0.00333333,299.999969474,500.0,1.0,348.411697212,35.28,1.0,18.7700533228,22.6602,41.3407,22.6602,5.43914e-20,1.0,18.7700533228,,348.411697212,100,0.00333333
1.0,1.0,0.0025,500,3.66195251034,2,0.0025,400.0,500.0,1.0,2605.57279963,47.1,1.0,3.66195251034,17.9107,44.6581,17.9107,5.4346e-20,1.0,3.66195251034,,2605.57279963,100,0.0025
6.44309e-19,1.13595e+19,0.0833333,500,12.9346398735,1,0.002,,18.6125161048,26.8636,978.947248591,45.42,2.72627e+17,12.9346398735,157.572,1.41159e-08,157.572,0.000162993,1.0,12.9346398735,inf,978.947248591,100,4.72667e-39
1.0,1.0,0.01,500,47.3450346135,2,0.01,100.0,500.0,1.0,3838.30181094,48.66,1.0,47.3450346135,47.345,61.6435,47.345,3.50449e-18,1.0,47.3450346135,,3838.30181094,100,0.01
1.0,1.0,0.005,500,43.1330961486,2,0.005,200.000000102,500.0,1.0,1394.58380073,72.48,1.0,43.1330961486,45.2391,50.9383,45.2391,2.1793e-19,1.0,43.1330961486,,1394.58380073,100,0.005
1.0,1.0,0.00333333,500,11.6067411347,2,0.00333333,299.999969474,500.0,1.0,128.292984886,36.8,1.0,11.6067411347,34.0283,44.9834,34.0283,5.43914e-20,1.0,11.6067411347,,128.292984886,100,0.00333333
1.0,1.0,0.0025,500,5.07038152857,2,0.0025,400.0,500.0,1.0,531.678423275,35.64,1.0,5.07038152857,26.7888,42.5024,26.7888,5.4346e-20,1.0,5.07038152857,,531.678423275,100,0.0025
1.13414e-13,4.65229e+20,0.0833333,500,38.2653955786,1,0.002,,11.9920881057,41.6942,1424.25733619,51.22,1.11655e+19,38.2653955786,193.302,4.0104e-08,193.302,0.000162993,1.0,38.2653955786,inf,1424.25733619,100,2.0315e-35
1.0,1.0,0.01,500,10.9900391763,2,0.01,100.0,500.0,1.0,322.202699111,44.12,1.0,10.9900391763,10.99,17.86,10.99,3.50449e-18,1.0,10.9900391763,,322.202699111,100,0.01
1.0,1.0,0.005,500,10.714406764,2,0.005,200.000000102,500.0,1.0,752.932868682,53.36,1.0,10.714406764,10.8522,23.0697,10.8522,2.1793e-19,1.0,10.714406764,,752.932868682,100,0.005
1.0,1.0,0.00333333,500,10.9111392182,2,0.00333333,299.999969474,500.0,1.0,829.544784133,40.88,1.0,10.9111392182,10.8719,25.0711,10.8719,5.43914e-20,1.0,10.9111392182,,829.544784133,100,0.00333333
1.0,1.0,0.0025,500,10.2803409333,2,0.0025,400.0,500.0,1.0,288.72805517,32.46,1.0,10.2803409333,10.724,23.3012,10.724,5.4346e-20,1.0,10.2803409333,,288.72805517,100,0.0025
,7.34061e+19,0.1,500,-2.26758312634,1,0.002,,1.39020334848e-29,3.5966e+31,2646.33216785,65.1,1.46812e+18,-2.26758312634,58.3775,5.7269e-05,58.3775,0.000196393,1.0,-2.26758312634,inf,2646.33216785,100,
1.0,1.0,0.01,500,12.8847325151,2,0.01,100.0,500.0,1.0,250.76540495,37.96,1.0,12.8847325151,12.8847,15.7562,12.8847,3.50449e-18,1.0,12.8847325151,,250.76540495,100,0.01
1.0,1.0,0.005,500,5.37428264182,2,0.005,200.000000102,500.0,1.0,377.166708574,29.62,1.0,5.37428264182,9.12951,18.0258,9.12951,2.1793e-19,1.0,5.37428264182,,377.166708574,100,0.005
1.0,1.0,0.00333333,500,13.0459772426,2,0.00333333,299.999969474,500.0,1.0,1583.07289503,41.62,1.0,13.0459772426,10.435,27.2478,10.435,5.43914e-20,1.0,13.0459772426,,1583.07289503,100,0.00333333
1.0,1.0,0.0025,500,17.3938123858,2,0.0025,400.0,500.0,1.0,168.870983636,30.5,1.0,17.3938123858,12.1747,24.6517,12.1747,5.4346e-20,1.0,17.3938123858,,168.870983636,100,0.0025
0.000184242,2.58155e+13,0.1,500,42.4066993386,1,0.002,9.99999768206,217.273087814,2.30125,763.042610618,42.42,5.16311e+11,42.4066993386,113.321,5.3948e-05,113.321,0.000196393,1.0,42.4066993386,1.30884e+25,763.042610618,100,7.13686e-19
1.0,1.0,0.01,500,14.5474361535,2,0.01,100.0,500.0,1.0,152.553484685,30.48,1.0,14.5474361535,14.5474,12.2893,14.5474,3.50449e-18,1.0,14.5474361535,,152.553484685,100,0.01
1.0,1.0,0.005,500,23.2369303548,2,0.005,200.000000102,500.0,1.0,373.482892893,37.56,1.0,23.2369303548,18.8922,16.7112,18.8922,2.1793e-19,1.0,23.2369303548,,373.482892893,100,0.005
1.0,1.0,0.00333333,500,16.2024928179,2,0.00333333,299.999969474,500.0,1.0,572.284397122,36.84,1.0,16.2024928179,17.9956,19.4072,17.9956,5.43914e-20,1.0,16.2024928179,,572.284397122,100,0.00333333
1.0,1.0,0.0025,500,15.6983861246,2,0.0025,400.0,500.0,1.0,390.046775986,39.4,1.0,15.6983861246,17.4213,19.4937,17.4213,5.4346e-20,1.0,15.6983861246,,390.046775986,100,0.0025
8.90242e-34,2.41547e+26,0.1,500,20.3339498194,1,0.002,,3.18362875201e-06,1.57053e+08,199.00949663,53.66,4.83094e+24,20.3339498194,66.026,7.70829e-08,66.026,0.000196393,1.0,20.3339498194,inf,199.00949663,100,
1.0,1.0,0.01,500,7.22787906563,2,0.01,100.0,500.0,1.0,662.617712579,35.32,1.0,7.22787906563,7.22788,25.6123,7.22788,3.50449e-18,1.0,7.22787906563,,662.617712579,100,0.01
1.0,1.0,0.005,500,9.16421409589,2,0.005,200.000000102,500.0,1.0,3246.40550439,44.46,1.0,9.16421409589,8.19605,43.9989,8.19605,2.1793e-19,1.0,9.16421409589,,3246.40550439,100,0.005
1.0,1.0,0.00333333,500,16.8269913799,2,0.00333333,299.999969474,500.0,1.0,295.01444019,40.86,1.0,16.8269913799,11.073,37.4768,11.073,5.43914e-20,1.0,16.8269913799,,295.01444019,100,0.00333333
1.0,1.0,0.0025,500,8.64786856959,2,0.0025,400.0,500.0,1.0,250.762283996,32.78,1.0,8.64786856959,10.4667,33.4148,10.4667,5.4346e-20,1.0,8.64786856959,,250.762283996,100,0.0025
,2.69866e+23,0.1,500,8.77409365038,1,0.002,,5.9614903225e-05,8.38716e+06,3829.67674647,66.18,5.39732e+21,8.77409365038,119.782,5.3948e-05,119.782,0.000196393,1.0,8.77409365038,inf,3829.67674647,100,
1.0,1.0,0.01,500,15.3259006099,2,0.01,100.0,500.0,1.0,157.408675843,32.9,1.0,15.3259006099,15.3259,12.4834,15.3259,3.50449e-18,1.0,15.3259006099,,157.408675843,100,0.01
1.0,1.0,0.005,500,31.1769333689,2,0.005,200.000000102,500.0,1.0,2952.71795988,40.9,1.0,31.1769333689,23.2514,40.0291,23.2514,2.1793e-19,1.0,31.1769333689,,2952.71795988,100,0.005
1.0,1.0,0.00333333,500,29.1586124847,2,0.00333333,299.999969474,500.0,1.0,2156.93820102,48.4,1.0,29.1586124847,25.2205,42.2819,25.2205,5.43914e-20,1.0,29.1586124847,,2156.93820102,100,0.00333333
1.0,1.0,0.0025,500,15.6894190912,2,0.0025,400.0,500.0,1.0,260.487108428,30.9,1.0,15.6894190912,22.8377,37.7137,22.8377,5.4346e-20,1.0,15.6894190912,,260.487108428,100,0.0025
6.73614e-21,5.28315e+36,0.0833333,500,17.0119205282,1,0.002,,6.26300851921e-07,7.98338e+08,896.88138048,47.86,1.26796e+35,17.0119205282,136.17,1.20922e-06,136.17,0.000162993,1.0,17.0119205282,inf,896.88138048,100,
1.0,1.0,0.01,500,21.9062418459,2,0.01,100.0,500.0,1.0,585.420806088,44.78,1.0,21.9062418459,21.9062,24.0742,21.9062,3.50449e-18,1.0,21.9062418459,,585.420806088,100,0.01
1.0,1.0,0.005,500,28.0227142249,2,0.005,200.000000102,500.0,1.0,959.274086582,44.78,1.0,28.0227142249,24.9645,27.8204,24.9645,2.1793e-19,1.0,28.0227142249,,959.274086582,100,0.005
1.0,1.0,0.00333333,500,9.0756359579,2,0.00333333,299.999969474,500.0,1.0,377.83871312,36.76,1.0,9.0756359579,19.6682,26.3964,19.6682,5.43914e-20,1.0,9.0756359579,,377.83871312,100,0.00333333
1.0,1.0,0.0025,500,14.4716516059,2,0.0025,400.0,500.0,1.0,440.514881428,29.22,1.0,14.4716516059,18.3691,25.2323,18.3691,5.4346e-20,1.0,14.4716516059,,440.514881428,100,0.0025
