AvgVanillaIw,BatchSize,IterType,AvgDiscRet,J,ESSRenyi,VarDiscRet,MaxNormIw,eRenyi2,EpsThisIter,AvgEpLen,Bound,VarNormIw,AvgNormIw,VarRet,AvgRet,MinVanillaIw,VarVanillaIw,Delta,VanillaAvgRet,VarJ,MinNormIw,ESSClassic,MaxVanillaIw
1.02111,200,1,-8.406938913189999,-7.4611897,177.16751264639998,54.37628973176189,0.006777078,1.1288751,100,200.0,-9.543222,2.6043122e-06,0.005,54.37628973176189,-8.406938913189999,0.021676743,0.108617075,0.4,-8.406938913189999,7.04736,0.00010614304,181.21661348923845,1.3840284
1.0,200,2,-8.610838295792881,-8.610838,200.0,60.80274779918018,0.01,1.0,100,200.0,-11.431351,3.5044917e-18,0.009999998,60.80274779918018,-8.610838295792881,1.0,,0.4,-8.610838295792881,7.7585254,0.01,100.0,1.0
1.0194176,200,1,-7.228735122622397,-7.592411,177.83915436275902,51.00578953313866,0.0127359675,1.1246117,100,200.0,-9.707431,2.119866e-06,0.005,51.00578953313866,-7.228735122622397,0.8237885,0.08811963,0.4,-7.228735122622397,7.702181,0.0040404857,184.43875748404736,2.596654
1.0,200,2,-8.480199139648942,-8.480199,200.0,51.85795178034956,0.01,1.0,100,200.0,-11.292432,3.5044917e-18,0.009999998,51.85795178034956,-8.480199139648942,1.0,,0.4,-8.480199139648942,7.1651497,0.01,100.0,1.0
0.97410345,200,1,-8.164051030691395,-8.015898,164.83221265508394,51.023953755131664,0.0078054313,1.2133551,100,200.0,-10.233961,5.9949657e-06,0.005,51.023953755131664,-8.164051030691395,0.0015780223,0.22753952,0.4,-8.164051030691395,7.7197337,8.09987e-06,161.47267401011408,1.5206596
1.0,200,2,-8.115609559592874,-8.11561,200.0,50.2018724458162,0.01,1.0,100,200.0,-10.91918,3.5044917e-18,0.009999998,50.2018724458162,-8.115609559592874,1.0,,0.4,-8.115609559592874,7.0498123,0.01,100.0,1.0
1.0427545,200,1,-8.310214637529908,-7.050144,97.62772966573887,56.04119617601098,0.013447389,2.0485983,100,200.0,-9.90469,2.4475727e-05,0.005,56.04119617601098,-8.310214637529908,9.750403e-13,1.0645344,0.4,-8.310214637529908,9.295489,4.6753106e-15,101.31025128240937,2.804465
1.0,200,2,-7.54442828501509,-7.5444283,200.0,46.046535073977736,0.01,1.0,100,200.0,-10.203243,3.5044917e-18,0.009999998,46.046535073977736,-7.54442828501509,1.0,,0.4,-7.54442828501509,6.7517457,0.01,100.0,1.0
1.0022664,200,1,-7.7138060974499885,-7.624608,199.6109676706258,43.48976535192039,0.0060549136,1.001949,100,200.0,-9.618724,4.1538293e-08,0.005,43.48976535192039,-7.7138060974499885,0.9685915,0.0016690714,0.4,-7.7138060974499885,6.664546,0.0048320065,199.66990439646386,1.2137272
1.0,200,2,-7.213834057194292,-7.2138343,200.0,46.66092090755738,0.01,1.0,100,200.0,-9.975774,3.5044917e-18,0.009999998,46.66092090755738,-7.213834057194292,1.0,,0.4,-7.213834057194292,6.7966394,0.01,100.0,1.0
0.9725473,200,1,-8.519155570065108,-7.381358,155.55796626965915,49.70355160072545,0.0084347315,1.2856944,100,200.0,-9.595819,7.336573e-06,0.005,49.70355160072545,-8.519155570065108,0.00079879153,0.27757138,0.4,-8.519155570065108,7.573069,4.1066974e-06,154.79927091950816,1.640635
1.0,200,2,-7.091831232632805,-7.091831,200.0,37.09208289399976,0.01,1.0,100,200.0,-9.90913,3.5044917e-18,0.009999998,37.09208289399976,-7.091831232632805,1.0,,0.4,-7.091831232632805,6.0597982,0.01,100.0,1.0
1.0251137,200,1,-7.618826003703797,-7.264741,190.43700058037305,50.68550608332031,0.006522487,1.0502161,100,200.0,-9.315065,1.0799916e-06,0.005,50.68550608332031,-7.618826003703797,0.42060918,0.045396715,0.4,-7.618826003703797,6.7275434,0.0020515246,191.7575453958296,1.3372581
1.0,200,2,-7.234514574305837,-7.234514,200.0,56.373932237952694,0.01,1.0,100,200.0,-10.068748,3.5044917e-18,0.009999998,56.373932237952694,-7.234514574305837,1.0,,0.4,-7.234514574305837,7.4706216,0.01,100.0,1.0
1.0366055,200,1,-7.27558727253776,-7.0589094,176.31137846882942,50.12443742145241,0.024152266,1.1343567,100,200.0,-9.193407,5.132619e-06,0.005,50.12443742145241,-7.27558727253776,0.7733321,0.22061048,0.4,-7.27558727253776,7.4910364,0.0037301176,166.07457048839473,5.0072746
1.0,200,2,-7.655865028512819,-7.655865,200.0,51.65653227531631,0.01,1.0,100,200.0,-10.484747,3.5044917e-18,0.009999998,51.65653227531631,-7.655865028512819,1.0,,0.4,-7.655865028512819,7.1512213,0.01,100.0,1.0
1.0028615,200,1,-7.9728199262260295,-7.762434,194.3759941265074,49.73759467414087,0.0059311623,1.0289336,100,200.0,-9.791487,6.79611e-07,0.005,49.73759467414087,-7.9728199262260295,0.46022442,0.027340243,0.4,-7.9728199262260295,7.0584188,0.002294556,194.7327907839001,1.1896269
1.0,200,2,-8.384907192684175,-8.384908,200.0,41.78298632747285,0.01,1.0,100,200.0,-11.176485,3.5044917e-18,0.009999998,41.78298632747285,-8.384907192684175,1.0,,0.4,-8.384907192684175,6.431575,0.01,100.0,1.0
0.98236585,200,1,-7.619304586768015,-7.695403,168.4414452385107,48.27004017951188,0.02028907,1.1873562,100,200.0,-9.873665,5.439487e-06,0.005,48.27004017951188,-7.619304586768015,0.67914057,0.2099735,0.4,-7.619304586768015,7.055954,0.003456658,164.40721498327744,3.9862583
1.0,200,2,-7.101302374757877,-7.101302,200.0,48.6125340580376,0.01,1.0,100,200.0,-9.923125,3.5044917e-18,0.009999998,48.6125340580376,-7.101302374757877,1.0,,0.4,-7.101302374757877,6.9373198,0.01,100.0,1.0
0.82878894,200,1,-8.57997558361469,-5.2461953,48.1529393665948,50.17931321792552,0.035195313,4.153433,100,200.0,-9.33668,9.541097e-05,0.005,50.17931321792552,-8.57997558361469,,2.6214778,0.4,-8.57997558361469,11.631386,,41.68962880018237,5.833897
1.0,200,2,-7.453417193493948,-7.453417,200.0,41.36475373343632,0.01,1.0,100,200.0,-10.297827,3.5044917e-18,0.009999998,41.36475373343632,-7.453417193493948,1.0,,0.4,-7.453417193493948,6.3993053,0.01,100.0,1.0
1.0003346,200,1,-7.624197492193264,-7.512459,198.04628795774374,52.72408523948345,0.0072353883,1.0098649,100,200.0,-9.540391,1.7365934e-07,0.005,52.72408523948345,-7.624197492193264,0.93660057,0.006951023,0.4,-7.624197492193264,6.858245,0.0046814363,198.62718150680143,1.4475619
1.0,200,2,-8.256211960007855,-8.256211,200.0,60.664581504856116,0.01,1.0,100,200.0,-11.074984,3.5044917e-18,0.009999998,60.664581504856116,-8.256211960007855,1.0,,0.4,-8.256211960007855,7.7497053,0.01,100.0,1.0
1.0096976,200,1,-7.90213595409498,-8.024589,193.11956660369478,51.0447851962586,0.0057591833,1.0356278,100,200.0,-10.078441,8.317122e-07,0.005,51.0447851962586,-7.90213595409498,0.18816583,0.033916865,0.4,-7.90213595409498,7.5663786,0.000931793,193.59168539660584,1.1630067
1.0,200,2,-7.383982127099184,-7.383982,200.0,48.86001868896768,0.01,1.0,100,200.0,-10.041117,3.5044917e-18,0.009999998,48.86001868896768,-7.383982127099184,1.0,,0.4,-7.383982127099184,6.9549565,0.01,100.0,1.0
1.0151613,200,1,-8.210253609909858,-7.469117,176.18010905237176,45.782305049789095,0.016501473,1.1352019,100,200.0,-9.598768,2.6297034e-06,0.005,45.782305049789095,-8.210253609909858,0.8164401,0.10840189,0.4,-8.210253609909858,6.9589615,0.0040212334,181.05082532556736,3.3503313
1.0,200,2,-6.999164531295243,-6.999164,200.0,44.63636398177056,0.01,1.0,100,200.0,-9.810404,3.5044917e-18,0.009999998,44.63636398177056,-6.999164531295243,1.0,,0.4,-6.999164531295243,6.6475554,0.01,100.0,1.0
0.9851943,200,1,-6.7959341747104896,-6.6838665,178.93990695713924,48.62166826476195,0.006850013,1.1176937,100,200.0,-8.785439,3.3176823e-06,0.005,48.62166826476195,-6.7959341747104896,0.06007443,0.12880673,0.4,-6.7959341747104896,7.1115303,0.0003048862,176.67162768730864,1.3497188
1.0,200,2,-7.0934510068301835,-7.093451,200.0,44.129634863109736,0.01,1.0,100,200.0,-9.928582,3.5044917e-18,0.009999998,44.129634863109736,-7.0934510068301835,1.0,,0.4,-7.0934510068301835,6.6097155,0.01,100.0,1.0
1.0189848,200,1,-7.668758492319382,-7.272746,189.65456003297237,55.34467962553098,0.007060497,1.0545489,100,200.0,-9.345386,1.2943582e-06,0.005,55.34467962553098,-7.668758492319382,0.3625233,0.053758837,0.4,-7.668758492319382,7.1921406,0.0017788453,190.20167554241635,1.4389079
1.0,200,2,-8.398718470859471,-8.398719,200.0,49.29342762548354,0.01,1.0,100,200.0,-11.247364,3.5044917e-18,0.009999998,49.29342762548354,-8.398718470859471,1.0,,0.4,-8.398718470859471,6.985735,0.01,100.0,1.0
0.94621605,200,1,-8.838639707343164,-8.295781,164.10980356866,48.036250069017534,0.0083284825,1.2186962,100,200.0,-10.519455,5.897185e-06,0.005,48.036250069017534,-8.838639707343164,0.011772972,0.21119583,0.4,-8.838639707343164,7.5413985,6.22108e-05,161.98162595239435,1.5761087
1.0,200,2,-6.328107103452144,-6.328107,200.0,41.84788852006691,0.01,1.0,100,200.0,-9.157286,3.5044917e-18,0.009999998,41.84788852006691,-6.328107103452144,1.0,,0.4,-6.328107103452144,6.436568,0.01,100.0,1.0
1.0526481,200,1,-8.347680180415916,-7.048544,172.9163879584874,58.38477765720656,0.027597584,1.1566284,100,200.0,-9.203862,5.657519e-06,0.005000001,58.38477765720656,-8.347680180415916,0.7838131,0.2507566,0.4,-8.347680180415916,7.4772305,0.0037230542,163.24274821215056,5.810108
1.0,200,2,-7.547802672138321,-7.5478024,200.0,47.94636241324741,0.01,1.0,100,200.0,-10.364787,3.5044917e-18,0.009999998,47.94636241324741,-7.547802672138321,1.0,,0.4,-7.547802672138321,6.8896227,0.01,100.0,1.0
1.0401219,200,1,-6.334178062697661,-6.7267528,180.25021549276693,45.47641952985373,0.012725919,1.1095687,100,200.0,-8.824951,2.7258252e-06,0.005,45.47641952985373,-6.334178062697661,0.5081636,0.11795776,0.4,-6.334178062697661,7.1486526,0.0024428077,180.42599389563546,2.6473014
1.0,200,2,-8.54893174068289,-8.548931,200.0,50.48073718199927,0.01,1.0,100,200.0,-11.292366,3.5044917e-18,0.009999998,50.48073718199927,-8.54893174068289,1.0,,0.4,-8.54893174068289,7.0693655,0.01,100.0,1.0
1.0209248,200,1,-8.307790715267078,-8.218468,178.62144813848334,47.52228717314462,0.018321846,1.1196864,100,200.0,-10.343307,2.9776875e-06,0.005,47.52228717314462,-8.307790715267078,0.77737534,0.12414424,0.4,-8.307790715267078,7.080931,0.0038072118,178.80900271538647,3.7410452
1.0,200,2,-7.592473665780444,-7.5924735,200.0,47.84108615715073,0.01,1.0,100,200.0,-10.443272,3.5044917e-18,0.009999998,47.84108615715073,-7.592473665780444,1.0,,0.4,-7.592473665780444,6.8820543,0.01,100.0,1.0
0.997463,200,1,-7.782697908565868,-7.677479,198.83360826621387,48.24698632107057,0.005307624,1.0058662,100,200.0,-9.699202,1.5562844e-07,0.005,48.24698632107057,-7.782697908565868,0.67108434,0.0061935913,0.4,-7.782697908565868,6.886057,0.003363956,198.76882679190072,1.0588317
1.0,200,2,-8.679963723167692,-8.679964,200.0,54.87607805908547,0.01,1.0,100,200.0,-11.526199,3.5044917e-18,0.009999998,54.87607805908547,-8.679963723167692,1.0,,0.4,-8.679963723167692,7.3707066,0.01,100.0,1.0
0.99788606,200,1,-6.957523760405601,-7.812803,199.43447733968745,54.072929795019505,0.0064593554,1.0028356,100,200.0,-9.828247,6.139898e-08,0.005,54.072929795019505,-6.957523760405601,0.96322346,0.0024455872,0.4,-6.957523760405601,7.417824,0.00482632,199.51241333977626,1.2891401
1.0,200,2,-8.320129350036098,-8.320129,200.0,49.0579644971761,0.01,1.0,100,200.0,-11.16045,3.5044917e-18,0.009999998,49.0579644971761,-8.320129350036098,1.0,,0.4,-8.320129350036098,6.9690304,0.01,100.0,1.0
0.9868118,200,1,-8.095509571879296,-8.061467,188.60707425370646,41.552790683558335,0.011433302,1.0604056,100,200.0,-10.129647,1.1060195e-06,0.005,41.552790683558335,-8.095509571879296,0.8655797,0.043081563,0.4,-8.095509571879296,6.562627,0.0043857386,191.56728173267777,2.2565036
1.0,200,2,-7.556464792533985,-7.5564647,200.0,53.313565197847254,0.01,1.0,100,200.0,-10.378662,3.5044917e-18,0.009999998,53.313565197847254,-7.556464792533985,1.0,,0.4,-7.556464792533985,7.2650137,0.01,100.0,1.0
1.023337,200,1,-7.827571022684233,-7.245455,168.59717340835644,40.99562342093175,0.024347404,1.1862595,100,200.0,-9.438877,5.3255512e-06,0.005,40.99562342093175,-7.827571022684233,0.8063552,0.22308066,0.4,-7.827571022684233,6.9474983,0.003939832,165.02237172516607,4.98312
1.0,200,2,-8.173183328169088,-8.173183,200.0,47.555529345535746,0.01,1.0,100,200.0,-10.860296,3.5044917e-18,0.009999998,47.555529345535746,-8.173183328169088,1.0,,0.4,-8.173183328169088,6.861485,0.01,100.0,1.0
0.9675694,200,1,-7.4508305849974805,-7.6617637,186.9326021770677,54.69865937986564,0.006527897,1.0699043,100,200.0,-9.742266,1.8581663e-06,0.005,54.69865937986564,-7.4508305849974805,0.13547792,0.069583915,0.4,-7.4508305849974805,7.128773,0.00070009404,186.22752135427257,1.2632387
1.0,200,2,-6.991714721322796,-6.9917145,200.0,44.085007891524555,0.01,1.0,100,200.0,-9.748183,3.5044917e-18,0.009999998,44.085007891524555,-6.991714721322796,1.0,,0.4,-6.991714721322796,6.6063724,0.01,100.0,1.0
0.99943864,200,1,-8.955787646365032,-7.834424,187.92537071854179,53.14984419379934,0.014281976,1.0642523,100,200.0,-9.91678,1.365259e-06,0.005,53.14984419379934,-8.955787646365032,0.8584449,0.05454906,0.4,-8.955787646365032,7.077482,0.0042946357,189.69261094183375,2.8547916
1.0,200,2,-8.583926466999149,-8.583927,200.0,52.59788060101346,0.01,1.0,100,200.0,-11.4000225,3.5044917e-18,0.009999998,52.59788060101346,-8.583926466999149,1.0,,0.4,-8.583926466999149,7.2160864,0.01,100.0,1.0
0.9921016,200,1,-8.195754435824314,-8.14435,179.49597554170134,52.46557069766267,0.015542992,1.1142311,100,200.0,-10.275286,2.1702401e-06,0.005,52.46557069766267,-8.195754435824314,0.8170539,0.0854437,0.4,-8.195754435824314,7.341851,0.0041177934,184.09838489881886,3.0840454
