AvgEpLen,AvgNormIw,VarJ,eRenyi2,MaxNormIw,Bound,J,VarRet,MaxVanillaIw,VanillaAvgRet,AvgVanillaIw,ESSClassic,ESSRenyi,BatchSize,VarNormIw,AvgRet,AvgDiscRet,VarVanillaIw,MinVanillaIw,VarDiscRet,MinNormIw
156.34,0.009999998,977.2537,1.0,0.01,1204.4786,1552.8623,964671.7671124098,1.0,1552.8624392558743,1.0,100.0,100.0,100,3.5044917e-18,1552.8624392558743,1552.8624392558743,,1.0,964671.7671124098,0.01
167.64,0.009999998,1070.0203,1.0,0.01,1279.6223,1665.8624,1156508.4955938682,1.0,1665.8624754725315,1.0,100.0,100.0,100,3.5044917e-18,1665.8624754725315,1665.8624754725315,,1.0,1156508.4955938682,0.01
151.44,0.009999998,1132.2362,1.0,0.01,1083.1842,1503.9679,1294907.8264937273,1.0,1503.9679634572803,1.0,100.0,100.0,100,3.5044917e-18,1503.9679634572803,1503.9679634572803,,1.0,1294907.8264937273,0.01
162.5,0.009999998,1035.2593,1.0,0.01,1193.7917,1614.5405,1082587.6280160025,1.0,1614.540594720419,1.0,100.0,100.0,100,3.5044917e-18,1614.540594720419,1614.540594720419,,1.0,1082587.6280160025,0.01
164.43,0.009999998,1075.0167,1.0,0.01,1228.146,1633.7607,1167334.3119444444,1.0,1633.7607895914405,1.0,100.0,100.0,100,3.5044917e-18,1633.7607895914405,1633.7607895914405,,1.0,1167334.3119444444,0.01
151.04,0.009999998,971.1349,1.0,0.01,1135.4613,1499.8528,952629.1934558408,1.0,1499.8528147682632,1.0,100.0,100.0,100,3.5044917e-18,1499.8528147682632,1499.8528147682632,,1.0,952629.1934558408,0.01
178.98,0.009999998,1105.6594,1.0,0.01,1358.5764,1779.3668,1234831.072861965,1.0,1779.3668989935607,1.0,100.0,100.0,100,3.5044917e-18,1779.3668989935607,1779.3668989935607,,1.0,1234831.072861965,0.01
164.58,0.009999998,970.9398,1.0,0.01,1236.3572,1635.2457,952246.5706791419,1.0,1635.245754903116,1.0,100.0,100.0,100,3.5044917e-18,1635.245754903116,1635.245754903116,,1.0,952246.5706791419,0.01
164.46,0.009999998,1036.7285,1.0,0.01,1219.1881,1634.0385,1085662.9534193706,1.0,1634.038354371964,1.0,100.0,100.0,100,3.5044917e-18,1634.038354371964,1634.038354371964,,1.0,1085662.9534193706,0.01
156.43,0.009999998,1055.5809,1.0,0.01,1133.0942,1553.8569,1125506.2184334956,1.0,1553.8569828527613,1.0,100.0,100.0,100,3.5044917e-18,1553.8569828527613,1553.8569828527613,,1.0,1125506.2184334956,0.01
178.28,0.009999998,1066.3367,1.0,0.01,1351.5972,1772.3737,1148559.5576268365,1.0,1772.373729857577,1.0,100.0,100.0,100,3.5044917e-18,1772.373729857577,1772.373729857577,,1.0,1148559.5576268365,0.01
165.11,0.009999998,1049.4633,1.0,0.01,1226.5403,1640.556,1112498.0131030036,1.0,1640.5560549611366,1.0,100.0,100.0,100,3.5044917e-18,1640.5560549611366,1640.5560549611366,,1.0,1112498.0131030036,0.01
167.59,0.009999998,1076.0645,1.0,0.01,1244.657,1665.4554,1169610.7686728558,1.0,1665.4554030123563,1.0,100.0,100.0,100,3.5044917e-18,1665.4554030123563,1665.4554030123563,,1.0,1169610.7686728558,0.01
174.16,0.009999998,1077.113,1.0,0.01,1310.3655,1731.1576,1171891.5031412235,1.0,1731.157695823485,1.0,100.0,100.0,100,3.5044917e-18,1731.157695823485,1731.157695823485,,1.0,1171891.5031412235,0.01
169.31,0.009999998,1121.3876,1.0,0.01,1272.7308,1682.5391,1270212.0658656517,1.0,1682.539135992558,1.0,100.0,100.0,100,3.5044917e-18,1682.539135992558,1682.539135992558,,1.0,1270212.0658656517,0.01
165.14,0.009999998,1092.5692,1.0,0.01,1264.6995,1640.8671,1205764.9585441642,1.0,1640.8671569220155,1.0,100.0,100.0,100,3.5044917e-18,1640.8671569220155,1640.8671569220155,,1.0,1205764.9585441642,0.01
158.52,0.009999998,1011.0729,1.0,0.01,1153.9761,1574.7552,1032594.4314720342,1.0,1574.7553323853144,1.0,100.0,100.0,100,3.5044917e-18,1574.7553323853144,1574.7553323853144,,1.0,1032594.4314720342,0.01
157.9,0.009999998,1024.4333,1.0,0.01,1188.9148,1568.4658,1060064.1045813186,1.0,1568.465813100921,1.0,100.0,100.0,100,3.5044917e-18,1568.465813100921,1568.465813100921,,1.0,1060064.1045813186,0.01
166.54,0.009999998,997.8371,1.0,0.01,1287.0764,1654.842,1005736.2760602867,1.0,1654.8421210467554,1.0,100.0,100.0,100,3.5044917e-18,1654.8421210467554,1654.8421210467554,,1.0,1005736.2760602867,0.01
162.89,0.009999998,1103.7017,1.0,0.01,1233.7728,1618.388,1230461.8341694032,1.0,1618.3881103825506,1.0,100.0,100.0,100,3.5044917e-18,1618.3881103825506,1618.3881103825506,,1.0,1230461.8341694032,0.01
169.37,0.009999998,1057.801,1.0,0.01,1262.4631,1683.2533,1130245.427236097,1.0,1683.253209303889,1.0,100.0,100.0,100,3.5044917e-18,1683.253209303889,1683.253209303889,,1.0,1130245.427236097,0.01
148.03,0.009999998,995.42285,1.0,0.01,1060.7296,1469.7467,1000875.3637426427,1.0,1469.7468196223176,1.0,100.0,100.0,100,3.5044917e-18,1469.7468196223176,1469.7468196223176,,1.0,1000875.3637426427,0.01
155.75,0.009999998,1047.3625,1.0,0.01,1126.3298,1547.0775,1108048.7909650654,1.0,1547.0775993222032,1.0,100.0,100.0,100,3.5044917e-18,1547.0775993222032,1547.0775993222032,,1.0,1108048.7909650654,0.01
147.73,0.009999998,1061.7324,1.0,0.01,1046.0765,1466.8647,1138662.4612476025,1.0,1466.8648480407387,1.0,100.0,100.0,100,3.5044917e-18,1466.8648480407387,1466.8648480407387,,1.0,1138662.4612476025,0.01
154.7,0.009999998,949.9325,1.0,0.01,1149.3188,1536.4255,911486.5215805402,1.0,1536.42562184545,1.0,100.0,100.0,100,3.5044917e-18,1536.42562184545,1536.42562184545,,1.0,911486.5215805402,0.01
153.25,0.009999998,958.3234,1.0,0.01,1134.0215,1521.9445,927660.3928250393,1.0,1521.94436818412,1.0,100.0,100.0,100,3.5044917e-18,1521.94436818412,1521.94436818412,,1.0,927660.3928250393,0.01
145.02,0.009999998,886.88794,1.0,0.01,1082.8271,1439.6302,794515.4053635844,1.0,1439.6301963330836,1.0,100.0,100.0,100,3.5044917e-18,1439.6301963330836,1439.6301963330836,,1.0,794515.4053635844,0.01
145.71,0.009999998,1026.9579,1.0,0.01,1025.9042,1446.67,1065295.2444422639,1.0,1446.6699977187225,1.0,100.0,100.0,100,3.5044917e-18,1446.6699977187225,1446.6699977187225,,1.0,1065295.2444422639,0.01
155.22,0.009999998,986.33685,1.0,0.01,1140.2512,1541.6423,982687.2043165194,1.0,1541.6422758153358,1.0,100.0,100.0,100,3.5044917e-18,1541.6422758153358,1541.6422758153358,,1.0,982687.2043165194,0.01
169.13,0.009999998,1040.3865,1.0,0.01,1323.9546,1680.741,1093337.4256065907,1.0,1680.7409578798274,1.0,100.0,100.0,100,3.5044917e-18,1680.7409578798274,1680.7409578798274,,1.0,1093337.4256065907,0.01
173.92,0.009999998,1051.0833,1.0,0.01,1378.6031,1728.6809,1115935.2650576916,1.0,1728.6809833378907,1.0,100.0,100.0,100,3.5044917e-18,1728.6809833378907,1728.6809833378907,,1.0,1115935.2650576916,0.01
168.85,0.009999998,950.63434,1.0,0.01,1332.8801,1677.9365,912833.954748411,1.0,1677.9365460233596,1.0,100.0,100.0,100,3.5044917e-18,1677.9365460233596,1677.9365460233596,,1.0,912833.954748411,0.01
173.55,0.009999998,980.6737,1.0,0.01,1314.2343,1724.9292,971435.2729278952,1.0,1724.9292419178312,1.0,100.0,100.0,100,3.5044917e-18,1724.9292419178312,1724.9292419178312,,1.0,971435.2729278952,0.01
158.88,0.009999998,1039.9766,1.0,0.01,1196.2166,1578.283,1092476.0959855772,1.0,1578.2831845880833,1.0,100.0,100.0,100,3.5044917e-18,1578.2831845880833,1578.2831845880833,,1.0,1092476.0959855772,0.01
158.63,0.009999998,1167.6844,1.0,0.01,1155.1758,1575.9713,1377259.3708352398,1.0,1575.971299713865,1.0,100.0,100.0,100,3.5044917e-18,1575.971299713865,1575.971299713865,,1.0,1377259.3708352398,0.01
169.6,0.009999998,1146.9619,1.0,0.01,1264.776,1685.574,1328809.9759106592,1.0,1685.5740016265124,1.0,100.0,100.0,100,3.5044917e-18,1685.5740016265124,1685.5740016265124,,1.0,1328809.9759106592,0.01
156.09,0.009999998,1056.2533,1.0,0.01,1169.1433,1550.3766,1126940.4365700844,1.0,1550.3767082703987,1.0,100.0,100.0,100,3.5044917e-18,1550.3767082703987,1550.3767082703987,,1.0,1126940.4365700844,0.01
162.23,0.009999998,1104.5023,1.0,0.01,1191.0972,1611.8589,1232247.8588690273,1.0,1611.8589562280256,1.0,100.0,100.0,100,3.5044917e-18,1611.8589562280256,1611.8589562280256,,1.0,1232247.8588690273,0.01
160.46,0.009999998,1120.9335,1.0,0.01,1180.9066,1594.0728,1269183.7217598155,1.0,1594.0728832798895,1.0,100.0,100.0,100,3.5044917e-18,1594.0728832798895,1594.0728832798895,,1.0,1269183.7217598155,0.01
159.92,0.009999998,1100.9689,1.0,0.01,1167.9553,1588.7657,1224376.230713718,1.0,1588.7658455456155,1.0,100.0,100.0,100,3.5044917e-18,1588.7658455456155,1588.7658455456155,,1.0,1224376.230713718,0.01
162.26,0.009999998,976.3478,1.0,0.01,1235.8616,1612.0453,962883.7910214441,1.0,1612.0454703375246,1.0,100.0,100.0,100,3.5044917e-18,1612.0454703375246,1612.0454703375246,,1.0,962883.7910214441,0.01
152.03,0.009999998,1025.8151,1.0,0.01,1118.4526,1509.7852,1062925.9182652675,1.0,1509.785128822591,1.0,100.0,100.0,100,3.5044917e-18,1509.785128822591,1509.785128822591,,1.0,1062925.9182652675,0.01
167.44,0.009999998,998.3828,1.0,0.01,1287.6682,1663.8438,1006836.590142334,1.0,1663.8437803817837,1.0,100.0,100.0,100,3.5044917e-18,1663.8437803817837,1663.8437803817837,,1.0,1006836.590142334,0.01
156.94,0.009999998,1038.0804,1.0,0.01,1142.3069,1558.8522,1088495.9772513404,1.0,1558.8523176942792,1.0,100.0,100.0,100,3.5044917e-18,1558.8523176942792,1558.8523176942792,,1.0,1088495.9772513404,0.01
147.64,0.009999998,897.8913,1.0,0.01,1081.2795,1465.8346,814352.382119733,1.0,1465.834598660778,1.0,100.0,100.0,100,3.5044917e-18,1465.834598660778,1465.834598660778,,1.0,814352.382119733,0.01
149.17,0.009999998,1038.0582,1.0,0.01,1060.5707,1481.361,1088449.4408914659,1.0,1481.3609565201127,1.0,100.0,100.0,100,3.5044917e-18,1481.3609565201127,1481.3609565201127,,1.0,1088449.4408914659,0.01
166.85,0.009999998,1008.7234,1.0,0.01,1254.0079,1657.9359,1027800.870935617,1.0,1657.9359078623995,1.0,100.0,100.0,100,3.5044917e-18,1657.9359078623995,1657.9359078623995,,1.0,1027800.870935617,0.01
169.6,0.009999998,1149.3254,1.0,0.01,1274.8268,1685.4663,1334291.7444531424,1.0,1685.4663164232352,1.0,100.0,100.0,100,3.5044917e-18,1685.4663164232352,1685.4663164232352,,1.0,1334291.7444531424,0.01
134.75,0.009999998,863.0425,1.0,0.01,1048.2866,1336.9474,752366.0179326601,1.0,1336.9474033921415,1.0,100.0,100.0,100,3.5044917e-18,1336.9474033921415,1336.9474033921415,,1.0,752366.0179326601,0.01
140.05,0.009999998,864.71484,1.0,0.01,1073.5281,1389.9454,755284.5943988902,1.0,1389.9454779153282,1.0,100.0,100.0,100,3.5044917e-18,1389.9454779153282,1389.9454779153282,,1.0,755284.5943988902,0.01
163.89,0.009999998,1065.0978,1.0,0.01,1245.44,1628.3667,1145892.1312624705,1.0,1628.3666235507606,1.0,100.0,100.0,100,3.5044917e-18,1628.3666235507606,1628.3666235507606,,1.0,1145892.1312624705,0.01
159.67,0.009999998,1046.5387,1.0,0.01,1165.458,1586.2664,1106306.3662929418,1.0,1586.2662790601971,1.0,100.0,100.0,100,3.5044917e-18,1586.2662790601971,1586.2662790601971,,1.0,1106306.3662929418,0.01
160.13,0.009999998,908.4212,1.0,0.01,1245.6807,1590.7225,833564.7051218116,1.0,1590.7226721206744,1.0,100.0,100.0,100,3.5044917e-18,1590.7226721206744,1590.7226721206744,,1.0,833564.7051218116,0.01
148.87,0.009999998,907.8639,1.0,0.01,1138.1406,1478.1499,832542.1937876199,1.0,1478.149964698493,1.0,100.0,100.0,100,3.5044917e-18,1478.149964698493,1478.149964698493,,1.0,832542.1937876199,0.01
164.53,0.009999998,1120.2822,1.0,0.01,1214.1716,1634.9471,1267709.5264946441,1.0,1634.9471214940004,1.0,100.0,100.0,100,3.5044917e-18,1634.9471214940004,1634.9471214940004,,1.0,1267709.5264946441,0.01
165.26,0.009999998,953.0902,1.0,0.01,1279.3385,1642.054,917556.4399453724,1.0,1642.054043454966,1.0,100.0,100.0,100,3.5044917e-18,1642.054043454966,1642.054043454966,,1.0,917556.4399453724,0.01
166.41,0.009999998,1018.67993,1.0,0.01,1265.5751,1653.5596,1048190.7362882557,1.0,1653.5595476542878,1.0,100.0,100.0,100,3.5044917e-18,1653.5595476542878,1653.5595476542878,,1.0,1048190.7362882557,0.01
161.56,0.009999998,1159.3158,1.0,0.01,1184.4044,1605.1829,1357589.101797035,1.0,1605.1828775847378,1.0,100.0,100.0,100,3.5044917e-18,1605.1828775847378,1605.1828775847378,,1.0,1357589.101797035,0.01
168.68,0.009999998,1028.8324,1.0,0.01,1326.169,1676.2771,1069187.895874755,1.0,1676.2770037027585,1.0,100.0,100.0,100,3.5044917e-18,1676.2770037027585,1676.2770037027585,,1.0,1069187.895874755,0.01
153.64,0.009999998,906.58203,1.0,0.01,1147.9688,1525.8446,830192.9093375911,1.0,1525.8446399311767,1.0,100.0,100.0,100,3.5044917e-18,1525.8446399311767,1525.8446399311767,,1.0,830192.9093375911,0.01
184.43,0.009999998,1199.829,1.0,0.01,1413.1835,1833.9929,1454130.8205177689,1.0,1833.992980407601,1.0,100.0,100.0,100,3.5044917e-18,1833.992980407601,1833.992980407601,,1.0,1454130.8205177689,0.01
155.54,0.009999998,1107.1581,1.0,0.01,1145.9866,1544.8872,1238180.7526114695,1.0,1544.887204687697,1.0,100.0,100.0,100,3.5044917e-18,1544.887204687697,1544.887204687697,,1.0,1238180.7526114695,0.01
177.33,0.009999998,1040.0603,1.0,0.01,1373.0955,1762.746,1092651.873969795,1.0,1762.7460617657607,1.0,100.0,100.0,100,3.5044917e-18,1762.7460617657607,1762.7460617657607,,1.0,1092651.873969795,0.01
156.83,0.009999998,1048.4265,1.0,0.01,1137.0519,1557.8604,1110301.4034902249,1.0,1557.8603532360391,1.0,100.0,100.0,100,3.5044917e-18,1557.8603532360391,1557.8603532360391,,1.0,1110301.4034902249,0.01
165.5,0.009999998,1070.7103,1.0,0.01,1223.7754,1644.5695,1158000.507221774,1.0,1644.569479326199,1.0,100.0,100.0,100,3.5044917e-18,1644.569479326199,1644.569479326199,,1.0,1158000.507221774,0.01
168.06,0.009999998,1072.6554,1.0,0.01,1249.384,1670.1688,1162211.7174259096,1.0,1670.1688548648917,1.0,100.0,100.0,100,3.5044917e-18,1670.1688548648917,1670.1688548648917,,1.0,1162211.7174259096,0.01
153.54,0.009999998,962.1478,1.0,0.01,1149.4993,1524.8568,935079.3229866043,1.0,1524.8567723110793,1.0,100.0,100.0,100,3.5044917e-18,1524.8567723110793,1524.8567723110793,,1.0,935079.3229866043,0.01
157.16,0.009999998,1126.2743,1.0,0.01,1157.9934,1561.0887,1281306.9038246267,1.0,1561.0887437362328,1.0,100.0,100.0,100,3.5044917e-18,1561.0887437362328,1561.0887437362328,,1.0,1281306.9038246267,0.01
167.63,0.009999998,1042.8248,1.0,0.01,1260.9534,1665.7612,1098468.261419597,1.0,1665.761196005532,1.0,100.0,100.0,100,3.5044917e-18,1665.761196005532,1665.761196005532,,1.0,1098468.261419597,0.01
146.22,0.009999998,990.9717,1.0,0.01,1054.4552,1451.6697,991944.2542973132,1.0,1451.6697015472093,1.0,100.0,100.0,100,3.5044917e-18,1451.6697015472093,1451.6697015472093,,1.0,991944.2542973132,0.01
159.47,0.009999998,986.4567,1.0,0.01,1261.8337,1584.1566,982926.148434455,1.0,1584.156722414572,1.0,100.0,100.0,100,3.5044917e-18,1584.156722414572,1584.156722414572,,1.0,982926.148434455,0.01
165.42,0.009999998,1055.053,1.0,0.01,1295.2626,1643.668,1124380.789964399,1.0,1643.6680003304148,1.0,100.0,100.0,100,3.5044917e-18,1643.6680003304148,1643.6680003304148,,1.0,1124380.789964399,0.01
171.5,0.009999998,1188.0494,1.0,0.01,1283.821,1704.595,1425718.5767312946,1.0,1704.594948471031,1.0,100.0,100.0,100,3.5044917e-18,1704.594948471031,1704.594948471031,,1.0,1425718.5767312946,0.01
154.48,0.009999998,922.46387,1.0,0.01,1216.1373,1534.2562,859534.9492493067,1.0,1534.2563685806326,1.0,100.0,100.0,100,3.5044917e-18,1534.2563685806326,1534.2563685806326,,1.0,859534.9492493067,0.01
168.04,0.009999998,1059.8936,1.0,0.01,1296.1877,1669.8655,1134721.5013398232,1.0,1669.865602456491,1.0,100.0,100.0,100,3.5044917e-18,1669.865602456491,1669.865602456491,,1.0,1134721.5013398232,0.01
129.62,0.009999998,797.1673,1.0,0.01,986.0691,1285.6508,641894.6692327954,1.0,1285.65090265128,1.0,100.0,100.0,100,3.5044917e-18,1285.65090265128,1285.65090265128,,1.0,641894.6692327954,0.01
141.76,0.009999998,839.1485,1.0,0.01,1099.8665,1407.0487,711283.136213184,1.0,1407.0488034796163,1.0,100.0,100.0,100,3.5044917e-18,1407.0488034796163,1407.0488034796163,,1.0,711283.136213184,0.01
158.87,0.009999998,936.776,1.0,0.01,1240.6719,1578.1532,886413.4353546296,1.0,1578.1534027628672,1.0,100.0,100.0,100,3.5044917e-18,1578.1534027628672,1578.1534027628672,,1.0,886413.4353546296,0.01
145.69,0.009999998,981.0562,1.0,0.01,1070.171,1446.3489,972193.2361973632,1.0,1446.3489104456642,1.0,100.0,100.0,100,3.5044917e-18,1446.3489104456642,1446.3489104456642,,1.0,972193.2361973632,0.01
163.27,0.009999998,1109.5437,1.0,0.01,1201.4696,1622.2628,1243522.5322137258,1.0,1622.2629937422994,1.0,100.0,100.0,100,3.5044917e-18,1622.2629937422994,1622.2629937422994,,1.0,1243522.5322137258,0.01
160.57,0.009999998,1096.5558,1.0,0.01,1190.3589,1595.1708,1214580.3813022228,1.0,1595.17082497492,1.0,100.0,100.0,100,3.5044917e-18,1595.17082497492,1595.17082497492,,1.0,1214580.3813022228,0.01
166.21,0.009999998,973.7168,1.0,0.01,1260.2122,1651.5323,957701.4273039649,1.0,1651.5325070154734,1.0,100.0,100.0,100,3.5044917e-18,1651.5325070154734,1651.5325070154734,,1.0,957701.4273039649,0.01
173.41,0.009999998,1153.9335,1.0,0.01,1302.9086,1723.7023,1345012.4258336294,1.0,1723.7023187094167,1.0,100.0,100.0,100,3.5044917e-18,1723.7023187094167,1723.7023187094167,,1.0,1345012.4258336294,0.01
165.62,0.009999998,1048.9175,1.0,0.01,1276.2087,1645.6785,1111341.4334963774,1.0,1645.6786712479898,1.0,100.0,100.0,100,3.5044917e-18,1645.6786712479898,1645.6786712479898,,1.0,1111341.4334963774,0.01
175.88,0.009999998,1163.3728,1.0,0.01,1328.3306,1748.256,1367107.3069575396,1.0,1748.256054428619,1.0,100.0,100.0,100,3.5044917e-18,1748.256054428619,1748.256054428619,,1.0,1367107.3069575396,0.01
162.63,0.009999998,1029.9315,1.0,0.01,1279.127,1615.7739,1071473.7451512415,1.0,1615.7739617194807,1.0,100.0,100.0,100,3.5044917e-18,1615.7739617194807,1615.7739617194807,,1.0,1071473.7451512415,0.01
160.2,0.009999998,995.36536,1.0,0.01,1170.7445,1591.5544,1000759.8712910506,1.0,1591.5545006525988,1.0,100.0,100.0,100,3.5044917e-18,1591.5545006525988,1591.5545006525988,,1.0,1000759.8712910506,0.01
149.25,0.009999998,1056.0979,1.0,0.01,1079.7068,1481.9751,1126608.9077822214,1.0,1481.975051278906,1.0,100.0,100.0,100,3.5044917e-18,1481.975051278906,1481.975051278906,,1.0,1126608.9077822214,0.01
159.75,0.009999998,1052.6549,1.0,0.01,1166.3416,1587.1501,1119275.0455611206,1.0,1587.150227341321,1.0,100.0,100.0,100,3.5044917e-18,1587.150227341321,1587.150227341321,,1.0,1119275.0455611206,0.01
168.4,0.009999998,1166.0623,1.0,0.01,1253.0737,1673.859,1373435.4464175485,1.0,1673.858916719846,1.0,100.0,100.0,100,3.5044917e-18,1673.858916719846,1673.858916719846,,1.0,1373435.4464175485,0.01
167.66,0.009999998,979.1497,1.0,0.01,1306.6918,1666.048,968418.4239887856,1.0,1666.0480645538694,1.0,100.0,100.0,100,3.5044917e-18,1666.0480645538694,1666.0480645538694,,1.0,968418.4239887856,0.01
160.53,0.009999998,968.96155,1.0,0.01,1264.0154,1594.7565,948370.1059382944,1.0,1594.7565765892332,1.0,100.0,100.0,100,3.5044917e-18,1594.7565765892332,1594.7565765892332,,1.0,948370.1059382944,0.01
176.8,0.009999998,1203.0745,1.0,0.01,1336.9666,1757.777,1462008.2047108905,1.0,1757.7770631672613,1.0,100.0,100.0,100,3.5044917e-18,1757.7770631672613,1757.7770631672613,,1.0,1462008.2047108905,0.01
160.06,0.009999998,980.8065,1.0,0.01,1169.376,1590.1603,971698.3506899966,1.0,1590.1602986396456,1.0,100.0,100.0,100,3.5044917e-18,1590.1602986396456,1590.1602986396456,,1.0,971698.3506899966,0.01
154.55,0.009999998,989.692,1.0,0.01,1137.7144,1534.9583,989384.0752683482,1.0,1534.9582825729146,1.0,100.0,100.0,100,3.5044917e-18,1534.9582825729146,1534.9582825729146,,1.0,989384.0752683482,0.01
160.53,0.009999998,935.9311,1.0,0.01,1174.0405,1594.8492,884815.1051671255,1.0,1594.8492672962682,1.0,100.0,100.0,100,3.5044917e-18,1594.8492672962682,1594.8492672962682,,1.0,884815.1051671255,0.01
163.0,0.009999998,944.2357,1.0,0.01,1253.3333,1619.4359,900587.1707449002,1.0,1619.4358790137098,1.0,100.0,100.0,100,3.5044917e-18,1619.4358790137098,1619.4358790137098,,1.0,900587.1707449002,0.01
175.71,0.009999998,1128.3707,1.0,0.01,1325.9446,1746.7521,1286081.1685037452,1.0,1746.7520865088236,1.0,100.0,100.0,100,3.5044917e-18,1746.7520865088236,1746.7520865088236,,1.0,1286081.1685037452,0.01
188.71,0.009999998,1235.4362,1.0,0.01,1455.9734,1876.7701,1541719.7415918699,1.0,1876.7701976152468,1.0,100.0,100.0,100,3.5044917e-18,1876.7701976152468,1876.7701976152468,,1.0,1541719.7415918699,0.01
166.1,0.009999998,981.10803,1.0,0.01,1253.2167,1650.4321,972295.9404080489,1.0,1650.4321664009092,1.0,100.0,100.0,100,3.5044917e-18,1650.4321664009092,1650.4321664009092,,1.0,972295.9404080489,0.01
149.76,0.009999998,984.58276,1.0,0.01,1179.0612,1487.0797,979195.3273546963,1.0,1487.0797013224249,1.0,100.0,100.0,100,3.5044917e-18,1487.0797013224249,1487.0797013224249,,1.0,979195.3273546963,0.01
166.58,0.009999998,1052.3052,1.0,0.01,1234.5427,1655.3438,1118531.6349234385,1.0,1655.3438545116535,1.0,100.0,100.0,100,3.5044917e-18,1655.3438545116535,1655.3438545116535,,1.0,1118531.6349234385,0.01
158.67,0.009999998,922.43744,1.0,0.01,1232.7642,1576.1445,859485.6368594652,1.0,1576.1445762865137,1.0,100.0,100.0,100,3.5044917e-18,1576.1445762865137,1576.1445762865137,,1.0,859485.6368594652,0.01
167.55,0.009999998,1209.8269,1.0,0.01,1244.3701,1665.18,1478465.7274611692,1.0,1665.1800224523988,1.0,100.0,100.0,100,3.5044917e-18,1665.1800224523988,1665.1800224523988,,1.0,1478465.7274611692,0.01
157.26,0.009999998,999.62366,1.0,0.01,1173.2327,1562.0593,1009340.9036246507,1.0,1562.0594363149992,1.0,100.0,100.0,100,3.5044917e-18,1562.0594363149992,1562.0594363149992,,1.0,1009340.9036246507,0.01
160.74,0.009999998,1170.3961,1.0,0.01,1176.1923,1596.9987,1383663.721059385,1.0,1596.9987231515433,1.0,100.0,100.0,100,3.5044917e-18,1596.9987231515433,1596.9987231515433,,1.0,1383663.721059385,0.01
147.53,0.009999998,970.4323,1.0,0.01,1044.0725,1464.8572,951251.4560992477,1.0,1464.8572419248383,1.0,100.0,100.0,100,3.5044917e-18,1464.8572419248383,1464.8572419248383,,1.0,951251.4560992477,0.01
150.37,0.009999998,1049.1903,1.0,0.01,1088.3782,1493.1564,1111919.5454836232,1.0,1493.1563358897745,1.0,100.0,100.0,100,3.5044917e-18,1493.1563358897745,1493.1563358897745,,1.0,1111919.5454836232,0.01
152.78,0.009999998,961.1347,1.0,0.01,1157.895,1517.2659,933111.0485442204,1.0,1517.2658924808484,1.0,100.0,100.0,100,3.5044917e-18,1517.2658924808484,1517.2658924808484,,1.0,933111.0485442204,0.01
156.31,0.009999998,988.2755,1.0,0.01,1141.0607,1552.549,986554.0976381256,1.0,1552.5488399841588,1.0,100.0,100.0,100,3.5044917e-18,1552.5488399841588,1552.5488399841588,,1.0,986554.0976381256,0.01
163.21,0.009999998,1006.3421,1.0,0.01,1231.9248,1621.5375,1022953.9896557374,1.0,1621.537491758013,1.0,100.0,100.0,100,3.5044917e-18,1621.537491758013,1621.537491758013,,1.0,1022953.9896557374,0.01
155.47,0.009999998,984.3463,1.0,0.01,1200.8052,1544.1564,978724.8664710972,1.0,1544.1565203466432,1.0,100.0,100.0,100,3.5044917e-18,1544.1565203466432,1544.1565203466432,,1.0,978724.8664710972,0.01
160.38,0.009999998,966.145,1.0,0.01,1232.2081,1593.2542,942864.9123407977,1.0,1593.2541516246586,1.0,100.0,100.0,100,3.5044917e-18,1593.2541516246586,1593.2541516246586,,1.0,942864.9123407977,0.01
152.14,0.009999998,965.76196,1.0,0.01,1169.1716,1510.8655,942117.3238893577,1.0,1510.8655968508892,1.0,100.0,100.0,100,3.5044917e-18,1510.8655968508892,1510.8655968508892,,1.0,942117.3238893577,0.01
154.71,0.009999998,1096.8351,1.0,0.01,1115.9014,1536.6533,1215199.3293029855,1.0,1536.653304370057,1.0,100.0,100.0,100,3.5044917e-18,1536.653304370057,1536.653304370057,,1.0,1215199.3293029855,0.01
174.02,0.009999998,1149.1401,1.0,0.01,1308.9761,1729.7502,1333861.6018311144,1.0,1729.7502206916424,1.0,100.0,100.0,100,3.5044917e-18,1729.7502206916424,1729.7502206916424,,1.0,1333861.6018311144,0.01
155.69,0.009999998,1046.1571,1.0,0.01,1198.8066,1546.3851,1105499.8090416926,1.0,1546.3851925494303,1.0,100.0,100.0,100,3.5044917e-18,1546.3851925494303,1546.3851925494303,,1.0,1105499.8090416926,0.01
163.02,0.009999998,1167.4065,1.0,0.01,1199.0026,1619.7865,1376604.122765232,1.0,1619.7865523744272,1.0,100.0,100.0,100,3.5044917e-18,1619.7865523744272,1619.7865523744272,,1.0,1376604.122765232,0.01
159.29,0.009999998,1037.024,1.0,0.01,1194.398,1582.3663,1086281.5251340463,1.0,1582.3664071219207,1.0,100.0,100.0,100,3.5044917e-18,1582.3664071219207,1582.3664071219207,,1.0,1086281.5251340463,0.01
147.87,0.009999998,919.5251,1.0,0.01,1090.2909,1468.1425,854067.1780642804,1.0,1468.1424391412118,1.0,100.0,100.0,100,3.5044917e-18,1468.1424391412118,1468.1424391412118,,1.0,854067.1780642804,0.01
