AvgDiscRet,EpsThisIter,AvgEpLen,J,ESSRenyi,AvgRet,MaxVanillaIw,MinNormIw,ESSClassic,BatchSize,VanillaAvgRet,VarNormIw,eRenyi2,Delta,VarDiscRet,MaxNormIw,VarJ,IterType,AvgNormIw,MinVanillaIw,VarRet,VarVanillaIw,Bound,AvgVanillaIw
74.8307109182,100,500.0,74.4182,500.0,74.8307109182,1.0,0.00333333,299.999969474,500,74.8307109182,5.43914e-20,1.0,0.9,259.894537385,0.00333333,17.1176,2,0.00333333,1.0,259.894537385,,71.935,1.0
79.4356602871,100,500.0,75.6725,500.0,79.4356602871,1.0,0.0025,400.0,500,79.4356602871,5.4346e-20,1.0,0.9,248.651375329,0.0025,16.9121,2,0.0025,1.0,248.651375329,,73.509,1.0
76.8660524273,100,500.0,75.9113,500.0,76.8660524273,1.0,0.002,500.000006643,500,76.8660524273,5.43187e-20,1.0,0.9,316.207177907,0.002,17.0779,1,0.002,1.0,316.207177907,,73.9761,1.0
76.2737150756,100,500.0,76.2737,500.0,76.2737150756,1.0,0.01,100.0,500,76.2737150756,3.50449e-18,1.0,0.9,343.789358154,0.01,18.4486,2,0.01,1.0,343.789358154,,71.4769,1.0
73.572431994,100,500.0,74.9231,500.0,73.572431994,1.0,0.005,200.000000102,500,73.572431994,2.1793e-19,1.0,0.9,324.883799156,0.005,18.2433,2,0.005,1.0,324.883799156,,71.5312,1.0
75.5889907085,100,500.0,75.1451,500.0,75.5889907085,1.0,0.00333333,299.999969474,500,75.5889907085,5.43914e-20,1.0,0.9,257.390150745,0.00333333,17.519,2,0.00333333,1.0,257.390150745,,72.3756,1.0
75.6802609372,100,500.0,75.2788,500.0,75.6802609372,1.0,0.0025,400.0,500,75.6802609372,5.4346e-20,1.0,0.9,284.891910445,0.0025,17.3422,2,0.0025,1.0,284.891910445,,72.8804,1.0
71.5167866222,100,500.0,74.5265,500.0,71.5167866222,1.0,0.002,500.000006643,500,71.5167866222,5.43187e-20,1.0,0.9,269.944059481,0.002,17.2138,1,0.002,1.0,269.944059481,,72.3812,1.0
76.8525344434,100,500.0,76.8525,500.0,76.8525344434,1.0,0.01,100.0,500,76.8525344434,3.50449e-18,1.0,0.9,259.827376367,0.01,16.0384,2,0.01,1.0,259.827376367,,72.8308,1.0
74.8309846355,100,500.0,75.8418,500.0,74.8309846355,1.0,0.005,200.000000102,500,74.8309846355,2.1793e-19,1.0,0.9,303.965699239,0.005,16.7362,2,0.005,1.0,303.965699239,,72.9776,1.0
74.4194179959,100,500.0,75.3676,500.0,74.4194179959,1.0,0.00333333,299.999969474,500,74.4194179959,5.43914e-20,1.0,0.9,207.833572904,0.00333333,15.9927,2,0.00333333,1.0,207.833572904,,72.9024,1.0
73.7812362551,100,500.0,74.971,500.0,73.7812362551,1.0,0.0025,400.0,500,73.7812362551,5.4346e-20,1.0,0.9,291.910099268,0.0025,16.2648,2,0.0025,1.0,291.910099268,,72.8361,1.0
77.5055434805,100,500.0,75.478,500.0,77.5055434805,1.0,0.002,500.000006643,500,77.5055434805,5.43187e-20,1.0,0.9,304.721623801,0.002,16.5227,1,0.002,1.0,304.721623801,,73.5684,1.0
73.0782651011,100,500.0,73.0783,500.0,73.0782651011,1.0,0.01,100.0,500,73.0782651011,3.50449e-18,1.0,0.9,209.055186518,0.01,14.3863,2,0.01,1.0,209.055186518,,68.9642,1.0
75.1113356195,100,500.0,74.0948,500.0,75.1113356195,1.0,0.005,200.000000102,500,75.1113356195,2.1793e-19,1.0,0.9,257.532522721,0.005,15.2314,2,0.005,1.0,257.532522721,,71.1857,1.0
74.4296282322,100,500.0,74.2064,500.0,74.4296282322,1.0,0.00333333,299.999969474,500,74.4296282322,5.43914e-20,1.0,0.9,353.489323803,0.00333333,16.4724,2,0.00333333,1.0,353.489323803,,71.8031,1.0
75.5389556951,100,500.0,74.5395,500.0,75.5389556951,1.0,0.0025,400.0,500,75.5389556951,5.4346e-20,1.0,0.9,302.223411231,0.0025,16.6924,2,0.0025,1.0,302.223411231,,72.1516,1.0
74.1899280646,100,500.0,74.4696,500.0,74.1899280646,1.0,0.002,500.000006643,500,74.1899280646,5.43187e-20,1.0,0.9,218.390335919,0.002,16.3147,1,0.002,1.0,218.390335919,,72.3338,1.0
72.1479193228,100,500.0,72.1479,500.0,72.1479193228,1.0,0.01,100.0,500,72.1479193228,3.50449e-18,1.0,0.9,287.424356734,0.01,16.8686,2,0.01,1.0,287.424356734,,68.0166,1.0
75.7363148236,100,500.0,73.9421,500.0,75.7363148236,1.0,0.005,200.000000102,500,75.7363148236,2.1793e-19,1.0,0.9,221.146046132,0.005,15.9675,2,0.005,1.0,221.146046132,,71.0209,1.0
70.4685608999,100,500.0,72.7843,500.0,70.4685608999,1.0,0.00333333,299.999969474,500,70.4685608999,5.43914e-20,1.0,0.9,258.87327541,0.00333333,16.065,2,0.00333333,1.0,258.87327541,,70.3991,1.0
74.9802240308,100,500.0,73.3333,500.0,74.9802240308,1.0,0.0025,400.0,500,74.9802240308,5.4346e-20,1.0,0.9,229.294632565,0.0025,15.8498,2,0.0025,1.0,229.294632565,,71.2676,1.0
73.381825501,100,500.0,73.343,500.0,73.381825501,1.0,0.002,500.000006643,500,73.381825501,5.43187e-20,1.0,0.9,334.533049346,0.002,16.3466,1,0.002,1.0,334.533049346,,71.4954,1.0
73.1051199041,100,500.0,73.1051,500.0,73.1051199041,1.0,0.01,100.0,500,73.1051199041,3.50449e-18,1.0,0.9,330.784690777,0.01,18.0963,2,0.01,1.0,330.784690777,,68.726,1.0
75.1565123665,100,500.0,74.1308,500.0,75.1565123665,1.0,0.005,200.000000102,500,75.1565123665,2.1793e-19,1.0,0.9,314.581027747,0.005,17.9027,2,0.005,1.0,314.581027747,,70.6307,1.0
78.235981911,100,500.0,75.4992,500.0,78.235981911,1.0,0.00333333,299.999969474,500,78.235981911,5.43914e-20,1.0,0.9,273.17290105,0.00333333,17.5375,2,0.00333333,1.0,273.17290105,,72.6413,1.0
78.231080624,100,500.0,76.1822,500.0,78.231080624,1.0,0.0025,400.0,500,78.231080624,5.4346e-20,1.0,0.9,333.0730026,0.0025,17.7344,2,0.0025,1.0,333.0730026,,73.7072,1.0
76.4378804876,100,500.0,76.2333,500.0,76.4378804876,1.0,0.002,500.000006643,500,76.4378804876,5.43187e-20,1.0,0.9,280.857232691,0.002,17.5279,1,0.002,1.0,280.857232691,,74.0196,1.0
75.5412192495,100,500.0,75.5412,500.0,75.5412192495,1.0,0.01,100.0,500,75.5412192495,3.50449e-18,1.0,0.9,291.669933322,0.01,16.9927,2,0.01,1.0,291.669933322,,71.2317,1.0
75.0144165132,100,500.0,75.2778,500.0,75.0144165132,1.0,0.005,200.000000102,500,75.0144165132,2.1793e-19,1.0,0.9,227.655567143,0.005,16.0354,2,0.005,1.0,227.655567143,,72.2305,1.0
73.9192428025,100,500.0,74.825,500.0,73.9192428025,1.0,0.00333333,299.999969474,500,73.9192428025,5.43914e-20,1.0,0.9,304.464738704,0.00333333,16.5017,2,0.00333333,1.0,304.464738704,,72.3369,1.0
76.1006997086,100,500.0,75.1439,500.0,76.1006997086,1.0,0.0025,400.0,500,76.1006997086,5.4346e-20,1.0,0.9,345.137997455,0.0025,17.0281,2,0.0025,1.0,345.137997455,,72.9892,1.0
74.8079843654,100,500.0,75.0767,500.0,74.8079843654,1.0,0.002,500.000006643,500,74.8079843654,5.43187e-20,1.0,0.9,246.01418853,0.002,16.7539,1,0.002,1.0,246.01418853,,73.1495,1.0
73.2868855626,100,500.0,73.2869,500.0,73.2868855626,1.0,0.01,100.0,500,73.2868855626,3.50449e-18,1.0,0.9,248.322516439,0.01,15.6793,2,0.01,1.0,248.322516439,,69.6458,1.0
74.3902696657,100,500.0,73.8386,500.0,74.3902696657,1.0,0.005,200.000000102,500,74.3902696657,2.1793e-19,1.0,0.9,288.226374308,0.005,16.3063,2,0.005,1.0,288.226374308,,71.0953,1.0
74.8493350023,100,500.0,74.1755,500.0,74.8493350023,1.0,0.00333333,299.999969474,500,74.8493350023,5.43914e-20,1.0,0.9,322.317782835,0.00333333,16.848,2,0.00333333,1.0,322.317782835,,71.8538,1.0
74.7745900285,100,500.0,74.3253,500.0,74.7745900285,1.0,0.0025,400.0,500,74.7745900285,5.4346e-20,1.0,0.9,249.757835465,0.0025,16.5763,2,0.0025,1.0,249.757835465,,72.3147,1.0
76.3177349628,100,500.0,74.7238,500.0,76.3177349628,1.0,0.002,500.000006643,500,76.3177349628,5.43187e-20,1.0,0.9,275.198367886,0.002,16.5814,1,0.002,1.0,275.198367886,,72.878,1.0
75.6611000913,100,500.0,75.6611,500.0,75.6611000913,1.0,0.01,100.0,500,75.6611000913,3.50449e-18,1.0,0.9,254.115404294,0.01,15.8611,2,0.01,1.0,254.115404294,,71.5643,1.0
75.4950304258,100,500.0,75.5781,500.0,75.4950304258,1.0,0.005,200.000000102,500,75.4950304258,2.1793e-19,1.0,0.9,357.88377689,0.005,17.4054,2,0.005,1.0,357.88377689,,72.3811,1.0
77.5006155732,100,500.0,76.2189,500.0,77.5006155732,1.0,0.00333333,299.999969474,500,77.5006155732,5.43914e-20,1.0,0.9,250.293134272,0.00333333,16.8933,2,0.00333333,1.0,250.293134272,,73.6086,1.0
75.7619932602,100,500.0,76.1047,500.0,75.7619932602,1.0,0.0025,400.0,500,75.7619932602,5.4346e-20,1.0,0.9,275.801843283,0.0025,16.8029,2,0.0025,1.0,275.801843283,,73.8441,1.0
72.6693953254,100,500.0,75.4176,500.0,72.6693953254,1.0,0.002,500.000006643,500,72.6693953254,5.43187e-20,1.0,0.9,211.080762352,0.002,16.418,1,0.002,1.0,211.080762352,,73.3957,1.0
73.815035988,100,500.0,73.815,500.0,73.815035988,1.0,0.01,100.0,500,73.815035988,3.50449e-18,1.0,0.9,235.255055,0.01,15.2611,2,0.01,1.0,235.255055,,69.713,1.0
72.5847809612,100,500.0,73.1999,500.0,72.5847809612,1.0,0.005,200.000000102,500,72.5847809612,2.1793e-19,1.0,0.9,216.88004032,0.005,14.9728,2,0.005,1.0,216.88004032,,70.2993,1.0
75.0705704484,100,500.0,73.8235,500.0,75.0705704484,1.0,0.00333333,299.999969474,500,75.0705704484,5.43914e-20,1.0,0.9,252.1116179,0.00333333,15.2785,2,0.00333333,1.0,252.1116179,,71.4552,1.0
73.822208756,100,500.0,73.8232,500.0,73.822208756,1.0,0.0025,400.0,500,73.822208756,5.4346e-20,1.0,0.9,257.197802501,0.0025,15.4509,2,0.0025,1.0,257.197802501,,71.7673,1.0
71.6081514977,100,500.0,73.3802,499.996185332,71.6081514977,1.00028,0.00199958,500.000281556,500,71.6081514977,1.40034e-14,1.00001,0.9,249.36066826,0.00200057,15.5288,1,0.002,0.999786,249.36066826,3.50112e-09,71.5414,0.999997
73.7138314715,100,500.0,73.7138,500.0,73.7138314715,1.0,0.01,100.0,500,73.7138314715,3.50449e-18,1.0,0.9,270.64433314,0.01,16.3688,2,0.01,1.0,270.64433314,,69.6695,1.0
78.0148705689,100,500.0,75.8643,500.0,78.0148705689,1.0,0.005,200.000000102,500,78.0148705689,2.1793e-19,1.0,0.9,306.964860691,0.005,17.0453,2,0.005,1.0,306.964860691,,72.996,1.0
74.4939253164,100,500.0,75.4075,500.0,74.4939253164,1.0,0.00333333,299.999969474,500,74.4939253164,5.43914e-20,1.0,0.9,267.104991802,0.00333333,16.8005,2,0.00333333,1.0,267.104991802,,73.0377,1.0
73.9240498554,100,500.0,75.0367,500.0,73.9240498554,1.0,0.0025,400.0,500,73.9240498554,5.4346e-20,1.0,0.9,248.732169438,0.0025,16.5429,2,0.0025,1.0,248.732169438,,72.9843,1.0
75.0746445509,100,500.0,75.0443,500.0,75.0746445509,1.0,0.002,500.000006643,500,75.0746445509,5.43187e-20,1.0,0.9,225.630618546,0.002,16.236,1,0.002,1.0,225.630618546,,73.2086,1.0
75.3266465394,100,500.0,75.3266,500.0,75.3266465394,1.0,0.01,100.0,500,75.3266465394,3.50449e-18,1.0,0.9,325.533730898,0.01,17.9521,2,0.01,1.0,325.533730898,,71.2154,1.0
72.508171606,100,500.0,73.9174,500.0,72.508171606,1.0,0.005,200.000000102,500,72.508171606,2.1793e-19,1.0,0.9,305.932533588,0.005,17.7359,2,0.005,1.0,305.932533588,,71.0104,1.0
74.5686172962,100,500.0,74.1345,500.0,74.5686172962,1.0,0.00333333,299.999969474,500,74.5686172962,5.43914e-20,1.0,0.9,413.971685029,0.00333333,18.6122,2,0.00333333,1.0,413.971685029,,71.3697,1.0
77.2757124956,100,500.0,74.9198,500.0,77.2757124956,1.0,0.0025,400.0,500,77.2757124956,5.4346e-20,1.0,0.9,276.521466021,0.0025,18.1686,2,0.0025,1.0,276.521466021,,72.5254,1.0
76.3048615576,100,500.0,75.1968,500.0,76.3048615576,1.00002,0.00199993,500.000188998,500,76.3048615576,1.43362e-16,1.0,0.9,237.189551076,0.00200004,17.6451,1,0.002,0.999967,237.189551076,3.58426e-11,73.0553,1.0
75.4756882114,100,500.0,75.4757,500.0,75.4756882114,1.0,0.01,100.0,500,75.4756882114,3.50449e-18,1.0,0.9,336.80490184,0.01,18.2603,2,0.01,1.0,336.80490184,,71.2919,1.0
72.6243755478,100,500.0,74.05,500.0,72.6243755478,1.0,0.005,200.000000102,500,72.6243755478,2.1793e-19,1.0,0.9,274.325168604,0.005,17.4511,2,0.005,1.0,274.325168604,,71.0916,1.0
73.5933278418,100,500.0,73.8978,500.0,73.5933278418,1.0,0.00333333,299.999969474,500,73.5933278418,5.43914e-20,1.0,0.9,307.954066135,0.00333333,17.4556,2,0.00333333,1.0,307.954066135,,71.4823,1.0
75.0919079704,100,500.0,74.1963,500.0,75.0919079704,1.0,0.0025,400.0,500,75.0919079704,5.4346e-20,1.0,0.9,242.848617877,0.0025,16.997,2,0.0025,1.0,242.848617877,,72.0422,1.0
75.8373363362,100,500.0,74.5245,500.0,75.8373363362,1.0,0.00199999,500.000091942,500,75.8373363362,7.59952e-18,1.0,0.9,282.757125527,0.002,16.9568,1,0.002,0.999994,282.757125527,1.83858e-12,72.5978,1.0
76.369869237,100,500.0,76.3699,500.0,76.369869237,1.0,0.01,100.0,500,76.369869237,3.50449e-18,1.0,0.9,205.996108707,0.01,14.2806,2,0.01,1.0,205.996108707,,72.1761,1.0
75.8565179253,100,500.0,76.1132,500.0,75.8565179253,1.0,0.005,200.000000102,500,75.8565179253,2.1793e-19,1.0,0.9,292.649528901,0.005,15.7129,2,0.005,1.0,292.649528901,,73.1478,1.0
74.4817709239,100,500.0,75.5694,500.0,74.4817709239,1.0,0.00333333,299.999969474,500,74.4817709239,5.43914e-20,1.0,0.9,340.961478145,0.00333333,16.6645,2,0.00333333,1.0,340.961478145,,73.1481,1.0
72.0806044845,100,500.0,74.6972,500.0,72.0806044845,1.0,0.0025,400.0,500,72.0806044845,5.4346e-20,1.0,0.9,244.411958655,0.0025,16.4637,2,0.0025,1.0,244.411958655,,72.6003,1.0
73.5135581938,100,500.0,74.4605,499.996185332,73.5135581938,1.00002,0.00199997,500.00001915,500,73.5135581938,5.834e-17,1.00001,0.9,239.43663534,0.00200004,16.2627,1,0.002,0.999986,239.43663534,1.46125e-11,72.585,1.0
76.4803759989,100,500.0,76.4804,500.0,76.4803759989,1.0,0.01,100.0,500,76.4803759989,3.50449e-18,1.0,0.9,390.430283282,0.01,19.6603,2,0.01,1.0,390.430283282,,72.4301,1.0
72.7583622539,100,500.0,74.6194,500.0,72.7583622539,1.0,0.005,200.000000102,500,72.7583622539,2.1793e-19,1.0,0.9,369.608906896,0.005,19.4854,2,0.005,1.0,369.608906896,,71.7554,1.0
74.8615607706,100,500.0,74.7001,500.0,74.8615607706,1.0,0.00333333,299.999969474,500,74.8615607706,5.43914e-20,1.0,0.9,295.429142107,0.00333333,18.725,2,0.00333333,1.0,295.429142107,,72.3351,1.0
74.35144912,100,500.0,74.6129,500.0,74.35144912,1.0,0.0025,400.0,500,74.35144912,5.4346e-20,1.0,0.9,366.773792505,0.0025,18.8088,2,0.0025,1.0,366.773792505,,72.5648,1.0
75.9057809518,100,500.0,74.8715,500.0,75.9057809518,1.0,0.002,500.000006643,500,75.9057809518,5.43187e-20,1.0,0.9,308.444399162,0.002,18.5568,1,0.002,1.0,308.444399162,,73.0305,1.0
70.9677163556,100,500.0,70.9677,500.0,70.9677163556,1.0,0.01,100.0,500,70.9677163556,3.50449e-18,1.0,0.9,311.662196062,0.01,17.5655,2,0.01,1.0,311.662196062,,67.0105,1.0
74.7991818342,100,500.0,72.8834,500.0,74.7991818342,1.0,0.005,200.000000102,500,74.7991818342,2.1793e-19,1.0,0.9,270.300032193,0.005,17.0804,2,0.005,1.0,270.300032193,,70.0487,1.0
74.6704027371,100,500.0,73.4791,500.0,74.6704027371,1.0,0.00333333,299.999969474,500,74.6704027371,5.43914e-20,1.0,0.9,312.048548993,0.00333333,17.2679,2,0.00333333,1.0,312.048548993,,71.123,1.0
74.3261143639,100,500.0,73.6909,500.0,74.3261143639,1.0,0.0025,400.0,500,74.3261143639,5.4346e-20,1.0,0.9,185.033444577,0.0025,16.4184,2,0.0025,1.0,185.033444577,,71.6504,1.0
74.6030690346,100,500.0,73.8733,500.0,74.6030690346,1.0,0.002,500.000006643,500,74.6030690346,5.43187e-20,1.0,0.9,287.408036468,0.002,16.5134,1,0.002,1.0,287.408036468,,72.0287,1.0
74.1728146324,100,500.0,74.1728,500.0,74.1728146324,1.0,0.01,100.0,500,74.1728146324,3.50449e-18,1.0,0.9,318.285583313,0.01,17.7511,2,0.01,1.0,318.285583313,,70.0986,1.0
74.6576690209,100,500.0,74.4152,500.0,74.6576690209,1.0,0.005,200.000000102,500,74.6576690209,2.1793e-19,1.0,0.9,286.870052819,0.005,17.3093,2,0.005,1.0,286.870052819,,71.5003,1.0
75.2050554854,100,500.0,74.6785,500.0,75.2050554854,1.0,0.00333333,299.999969474,500,75.2050554854,5.43914e-20,1.0,0.9,233.165340199,0.00333333,16.638,2,0.00333333,1.0,233.165340199,,72.2985,1.0
74.7718301968,100,500.0,74.7018,500.0,74.7718301968,1.0,0.0025,400.0,500,74.7718301968,5.4346e-20,1.0,0.9,281.662824454,0.0025,16.6533,2,0.0025,1.0,281.662824454,,72.6406,1.0
74.9438405008,100,500.0,74.7502,500.0,74.9438405008,1.0,0.002,500.000006643,500,74.9438405008,5.43187e-20,1.0,0.9,295.207148184,0.002,16.7429,1,0.002,1.0,295.207148184,,72.9067,1.0
76.2715846106,100,500.0,76.2716,500.0,76.2715846106,1.0,0.01,100.0,500,76.2715846106,3.50449e-18,1.0,0.9,280.871896089,0.01,16.6752,2,0.01,1.0,280.871896089,,72.1533,1.0
71.5886703532,100,500.0,73.9301,500.0,71.5886703532,1.0,0.005,200.000000102,500,71.5886703532,2.1793e-19,1.0,0.9,216.50642059,0.005,15.8646,2,0.005,1.0,216.50642059,,71.0181,1.0
74.8740878942,100,500.0,74.2448,500.0,74.8740878942,1.0,0.00333333,299.999969474,500,74.8740878942,5.43914e-20,1.0,0.9,291.871773121,0.00333333,16.2575,2,0.00333333,1.0,291.871773121,,71.8671,1.0
74.8093995133,100,500.0,74.3859,500.0,74.8093995133,1.0,0.0025,400.0,500,74.8093995133,5.4346e-20,1.0,0.9,233.745825716,0.0025,16.0044,2,0.0025,1.0,233.745825716,,72.3268,1.0
75.3484874851,100,500.0,74.5785,500.0,75.3484874851,1.0,0.002,500.000006643,500,75.3484874851,5.43187e-20,1.0,0.9,266.641103257,0.002,16.0579,1,0.002,1.0,266.641103257,,72.7367,1.0
76.0102526265,100,500.0,76.0102,500.0,76.0102526265,1.0,0.01,100.0,500,76.0102526265,3.50449e-18,1.0,0.9,265.60638438,0.01,16.2157,2,0.01,1.0,265.60638438,,71.9294,1.0
72.9287653602,100,500.0,74.4695,500.0,72.9287653602,1.0,0.005,200.000000102,500,72.9287653602,2.1793e-19,1.0,0.9,210.494121654,0.005,15.4287,2,0.005,1.0,210.494121654,,71.5839,1.0
73.2826603695,100,500.0,74.0739,500.0,73.2826603695,1.0,0.00333333,299.999969474,500,73.2826603695,5.43914e-20,1.0,0.9,200.03001879,0.00333333,15.0006,2,0.00333333,1.0,200.03001879,,71.7178,1.0
75.0567860122,100,500.0,74.3196,500.0,75.0567860122,1.0,0.0025,400.0,500,75.0567860122,5.4346e-20,1.0,0.9,198.873925621,0.0025,14.7705,2,0.0025,1.0,198.873925621,,72.2792,1.0
79.7316217522,100,500.0,75.402,500.0,79.7316217522,1.0,0.002,500.000006643,500,79.7316217522,5.43187e-20,1.0,0.9,238.722777412,0.002,15.0495,1,0.002,1.0,238.722777412,,73.5431,1.0
71.6571031689,100,500.0,71.6571,500.0,71.6571031689,1.0,0.01,100.0,500,71.6571031689,3.50449e-18,1.0,0.9,332.788651008,0.01,18.1511,2,0.01,1.0,332.788651008,,67.6055,1.0
75.573969682,100,500.0,73.6155,500.0,75.573969682,1.0,0.005,200.000000102,500,75.573969682,2.1793e-19,1.0,0.9,188.893138185,0.005,16.1885,2,0.005,1.0,188.893138185,,70.619,1.0
77.856575455,100,500.0,75.0292,500.0,77.856575455,1.0,0.00333333,299.999969474,500,77.856575455,5.43914e-20,1.0,0.9,325.461212946,0.00333333,16.9148,2,0.00333333,1.0,325.461212946,,72.5826,1.0
73.9390741824,100,500.0,74.7567,500.0,73.9390741824,1.0,0.0025,400.0,500,73.9390741824,5.4346e-20,1.0,0.9,236.314203088,0.0025,16.5316,2,0.0025,1.0,236.314203088,,72.6378,1.0
71.3842759692,100,500.0,74.0822,500.0,71.3842759692,1.0,0.002,500.000006643,500,71.3842759692,5.43187e-20,1.0,0.9,312.841811415,0.002,16.8047,1,0.002,1.0,312.841811415,,72.187,1.0
76.6118468327,100,500.0,76.6118,500.0,76.6118468327,1.0,0.01,100.0,500,76.6118468327,3.50449e-18,1.0,0.9,391.021050464,0.01,19.6751,2,0.01,1.0,391.021050464,,70.8828,1.0
74.0121269038,100,500.0,75.312,500.0,74.0121269038,1.0,0.005,200.000000102,500,74.0121269038,2.1793e-19,1.0,0.9,219.519371119,0.005,17.4329,2,0.005,1.0,219.519371119,,71.2609,1.0
77.3175481928,100,500.0,75.9805,500.0,77.3175481928,1.0,0.00333333,299.999969474,500,77.3175481928,5.43914e-20,1.0,0.9,369.04185901,0.00333333,18.0356,2,0.00333333,1.0,369.04185901,,72.6728,1.0
75.66871274,100,500.0,75.9026,500.0,75.66871274,1.0,0.0025,400.0,500,75.66871274,5.4346e-20,1.0,0.9,260.62136535,0.0025,17.5637,2,0.0025,1.0,260.62136535,,73.038,1.0
73.9463766675,100,500.0,75.5113,500.0,73.9463766675,1.0,0.002,500.000006643,500,73.9463766675,5.43187e-20,1.0,0.9,272.479445772,0.002,17.3594,1,0.002,1.0,272.479445772,,72.9492,1.0
74.1719847306,100,500.0,74.172,500.0,74.1719847306,1.0,0.01,100.0,500,74.1719847306,3.50449e-18,1.0,0.9,296.717640784,0.01,17.1392,2,0.01,1.0,296.717640784,,69.831,1.0
78.3690587266,100,500.0,76.2705,500.0,78.3690587266,1.0,0.005,200.000000102,500,78.3690587266,2.1793e-19,1.0,0.9,229.577418004,0.005,16.2764,2,0.005,1.0,229.577418004,,73.201,1.0
75.8736274146,100,500.0,76.1382,500.0,75.8736274146,1.0,0.00333333,299.999969474,500,75.8736274146,5.43914e-20,1.0,0.9,312.497409722,0.00333333,16.7264,2,0.00333333,1.0,312.497409722,,73.449,1.0
75.1291019364,100,500.0,75.8859,500.0,75.1291019364,1.0,0.0025,400.0,500,75.1291019364,5.4346e-20,1.0,0.9,266.753590135,0.0025,16.6145,2,0.0025,1.0,266.753590135,,73.557,1.0
72.8854160836,100,500.0,75.2858,500.0,72.8854160836,1.0,0.002,500.000006643,500,72.8854160836,5.43187e-20,1.0,0.9,225.371556651,0.002,16.337,1,0.002,1.0,225.371556651,,73.2028,1.0
73.1827141556,100,500.0,73.1827,500.0,73.1827141556,1.0,0.01,100.0,500,73.1827141556,3.50449e-18,1.0,0.9,265.139782443,0.01,16.2015,2,0.01,1.0,265.139782443,,69.1717,1.0
76.6394159198,100,500.0,74.9111,500.0,76.6394159198,1.0,0.005,200.000000102,500,76.6394159198,2.1793e-19,1.0,0.9,389.656341042,0.005,18.0862,2,0.005,1.0,389.656341042,,71.9745,1.0
76.545240187,100,500.0,75.4558,500.0,76.545240187,1.0,0.00333333,299.999969474,500,76.545240187,5.43914e-20,1.0,0.9,315.132574954,0.00333333,17.9628,2,0.00333333,1.0,315.132574954,,73.0581,1.0
75.5859588773,100,500.0,75.4883,500.0,75.5859588773,1.0,0.0025,400.0,500,75.5859588773,5.4346e-20,1.0,0.9,250.879331801,0.0025,17.4382,2,0.0025,1.0,250.879331801,,73.4005,1.0
76.1122139256,100,500.0,75.6131,500.0,76.1122139256,1.0,0.002,500.000006643,500,76.1122139256,5.43187e-20,1.0,0.9,308.529399536,0.002,17.4478,1,0.002,1.0,308.529399536,,73.7438,1.0
73.3442938847,100,500.0,73.3443,500.0,73.3442938847,1.0,0.01,100.0,500,73.3442938847,3.50449e-18,1.0,0.9,385.750866834,0.01,19.5421,2,0.01,1.0,385.750866834,,68.8053,1.0
73.3167926946,100,500.0,73.3305,500.0,73.3167926946,1.0,0.005,200.000000102,500,73.3167926946,2.1793e-19,1.0,0.9,283.983521317,0.005,18.2077,2,0.005,1.0,283.983521317,,70.121,1.0
75.7016673306,100,500.0,74.1209,500.0,75.7016673306,1.0,0.00333333,299.999969474,500,75.7016673306,5.43914e-20,1.0,0.9,182.626019448,0.00333333,16.8086,2,0.00333333,1.0,182.626019448,,71.5004,1.0
73.6132880237,100,500.0,73.994,500.0,73.6132880237,1.0,0.0025,400.0,500,73.6132880237,5.4346e-20,1.0,0.9,238.225778941,0.0025,16.4592,2,0.0025,1.0,238.225778941,,71.7245,1.0
77.4495880046,100,500.0,74.6851,500.0,77.4495880046,1.0,0.002,500.000006643,500,77.4495880046,5.43187e-20,1.0,0.9,200.138761376,0.002,16.0705,1,0.002,1.0,200.138761376,,72.6553,1.0
72.4541292626,100,500.0,72.4541,500.0,72.4541292626,1.0,0.01,100.0,500,72.4541292626,3.50449e-18,1.0,0.9,281.392995737,0.01,16.6907,2,0.01,1.0,281.392995737,,68.3749,1.0
77.4950293657,100,500.0,74.9746,500.0,77.4950293657,1.0,0.005,200.000000102,500,77.4950293657,2.1793e-19,1.0,0.9,240.393221753,0.005,16.2677,2,0.005,1.0,240.393221753,,72.0782,1.0
72.8832770617,100,500.0,74.2775,500.0,72.8832770617,1.0,0.00333333,299.999969474,500,72.8832770617,5.43914e-20,1.0,0.9,258.239425627,0.00333333,16.2054,2,0.00333333,1.0,258.239425627,,71.8958,1.0
77.6930415376,100,500.0,75.1314,500.0,77.6930415376,1.0,0.0025,400.0,500,77.6930415376,5.4346e-20,1.0,0.9,318.729628034,0.0025,16.6744,2,0.0025,1.0,318.729628034,,73.0687,1.0
77.4002423485,100,500.0,75.5852,500.0,77.4002423485,1.0,0.002,500.000006643,500,77.4002423485,5.43187e-20,1.0,0.9,320.822772834,0.002,16.9344,1,0.002,1.0,320.822772834,,73.5041,1.0
74.4802588002,100,500.0,74.4803,500.0,74.4802588002,1.0,0.01,100.0,500,74.4802588002,3.50449e-18,1.0,0.9,212.225528263,0.01,14.4949,2,0.01,1.0,212.225528263,,70.6137,1.0
74.7141575285,100,500.0,74.5972,500.0,74.7141575285,1.0,0.005,200.000000102,500,74.7141575285,2.1793e-19,1.0,0.9,396.026106634,0.005,17.3522,2,0.005,1.0,396.026106634,,71.7295,1.0
