EmpiricalD2,MinIW,TimestepsSoFar,InitialReturnMean,TimeElapsed,Itaration,InitialReturnMin,EpThisIter,EpRewMean,InitialReturnMax,MeanIWNorm,Bound,ESSRenyi,Weights,InitialReturnStd,EpLenMean,EpisodesSoFar,MinIWNorm,MaxIW,MaxIWNorm,ReturnMeanIW,ESSClassic,StdIWNorm,MeanIW,StdIW,InitialBound
11279.008,2.1774492e-06,1800000.0,-5.1879883e-06,568.6863799095154,36,-13.666719,100,34.879143,14.14064,0.16874897,210.76361,0.008866028,[-0.091 -0.036  0.083 ...  0.005 -0.193 -0.208],5.014426,500.0,3600,2.1774492e-08,1438.8806,14.388805,225.85701,1.351742,1.4415804,16.874897,144.15805,-0.14212394
41719544.0,2.7156835e-07,1850000.0,-2.2125244e-06,584.5717241764069,37,-15.296799,100,36.399426,9.608463,14.832732,8681.513,2.396958e-06,[-0.091 -0.035  0.082 ...  0.006 -0.207 -0.198],4.622817,500.0,3700,2.7156835e-09,148142.44,1481.4243,9674.5205,1.0024968,147.39807,1483.2733,14739.808,-0.15374073
12233344000.0,2.703996e-10,1900000.0,3.3569336e-06,600.2539904117584,38,-8.150265,100,40.556656,9.001713,51.90211,20253.676,8.174379e-09,[-0.094 -0.035  0.084 ...  0.006 -0.22  -0.218],3.501222,500.0,3800,2.7039959e-12,519020.44,5190.204,30260.129,1.0000027,516.41876,5190.2114,51641.88,-0.090467244
177468.27,2.384063e-05,1950000.0,5.531311e-07,615.4423637390137,39,-10.544294,100,40.09767,10.022945,13.656639,13637.805,0.000563481,[-0.096 -0.036  0.083 ...  0.005 -0.213 -0.23 ],4.368573,500.0,3900,2.384063e-07,136502.81,1365.0281,13682.448,1.0009319,135.81795,1365.664,13581.796,-0.10597359
512743.12,1.7711614e-07,2000000.0,-2.2506713e-06,631.3652589321136,40,-14.2066,100,43.3002,10.547874,13.112391,3385.8442,0.00019502942,[-0.095 -0.033  0.083 ...  0.007 -0.201 -0.232],3.9913251,500.0,4000,1.7711613e-09,130856.75,1308.5675,3488.0847,1.0040833,130.1984,1311.239,13019.839,-0.14278397
869.0098,5.9272388e-05,2050000.0,-2.2888183e-07,647.5312881469727,41,-14.103611,100,45.09183,10.91077,0.09530096,85.00141,0.115073495,[-0.097 -0.033  0.084 ...  0.009 -0.238 -0.228],4.825666,500.0,4100,5.927239e-07,888.0395,8.880395,89.179955,1.1508436,0.8832336,9.530094,88.32335,-0.14174683
920877400.0,7.2015465e-09,2100000.0,-1.1444092e-06,662.2788829803467,42,-11.431984,100,48.78179,9.765797,28.932224,24767.855,1.0859209e-07,[-0.098 -0.035  0.082 ...  0.006 -0.234 -0.204],4.1539087,500.0,4200,7.201546e-11,289320.6,2893.2058,28254.477,1.0000117,287.87033,2893.223,28787.035,-0.11489687
2436666.5,2.5356504e-08,2150000.0,2.1362305e-06,678.1305871009827,43,-10.601334,100,50.24424,10.471252,16.609194,9991.751,4.1039675e-05,[-0.101 -0.035  0.08  ...  0.002 -0.266 -0.186],4.517338,500.0,4300,2.5356503e-10,166089.45,1660.8945,10158.069,1.0000302,165.2569,1660.9196,16525.688,-0.1065453
576802200.0,6.770874e-11,2200000.0,-2.4032593e-06,693.9458892345428,44,-12.608372,100,50.601574,11.476593,34.437717,14610.762,1.7336967e-07,[-0.103 -0.037  0.079 ... -0.    -0.322 -0.228],4.926725,500.0,4400,6.770874e-13,344360.38,3443.6038,17654.133,1.0000979,342.63406,3443.7722,34263.406,-0.12672128
1978.4359,3.2666834e-05,2250000.0,-3.967285e-06,709.8357257843018,45,-15.722618,100,54.6456,10.524689,0.07046682,62.98093,0.050544977,[-0.101 -0.038  0.08  ...  0.001 -0.335 -0.243],5.0652204,500.0,4500,3.2666833e-07,659.3986,6.593986,70.00952,1.1409261,0.65594,7.0466814,65.593994,-0.15802217
14905766.0,6.789533e-08,2300000.0,-8.773804e-07,724.8370192050934,46,-15.624634,100,54.848846,11.281784,9.815869,7814.543,6.708813e-06,[-0.101 -0.037  0.079 ...  0.001 -0.327 -0.269],6.0420012,500.0,4600,6.789533e-10,98146.54,981.4654,8420.817,1.000248,97.65445,981.58704,9765.446,-0.15703443
1182921700.0,1.9174221e-08,2350000.0,-3.7765503e-06,740.8679449558258,47,-16.789944,100,55.11428,10.003754,641.1196,61529.637,8.4536445e-08,[-0.103 -0.041  0.081 ... -0.001 -0.333 -0.255],5.175478,500.0,4700,1.917422e-10,6411195.0,64111.95,67333.4,1.0000005,6379.058,64111.965,637905.9,-0.16874915
2465007000.0,1.8470387e-09,2400000.0,-3.0899048e-06,757.0085580348969,48,-11.58181,100,52.735275,9.384991,38.48179,29084.879,4.0567834e-08,[-1.021e-01 -3.773e-02  7.677e-02 ... -2.772e-04 -3.346e-01 -2.450e-01],4.229876,500.0,4800,1.8470387e-11,384816.66,3848.1665,34864.082,1.0000066,382.88773,3848.179,38288.77,-0.11640464
7804796.0,5.8871134e-08,2450000.0,1.6403199e-06,772.3900582790375,49,-16.487282,100,54.15304,12.275124,5.477338,4758.5415,1.2812635e-05,[-0.102 -0.039  0.079 ... -0.002 -0.341 -0.25 ],5.8218246,500.0,4900,5.887113e-10,54689.95,546.8995,5221.4683,1.0030522,54.414993,547.73376,5441.5,-0.1657018
49699980.0,9.212587e-09,2500000.0,-1.6784668e-06,788.3321387767792,50,-16.532768,100,58.31846,12.536667,25.344322,22821.008,2.0120733e-06,[-0.104 -0.039  0.08  ...  0.002 -0.325 -0.259],5.561906,500.0,5000,9.212587e-11,253436.19,2534.3618,23992.41,1.0000558,252.16576,2534.4326,25216.574,-0.16616231
114016.59,3.8174173e-07,2550000.0,3.0517577e-07,804.0070962905884,51,-10.850281,100,62.997154,9.795845,35.494267,31684.36,0.0008770653,[-0.102 -0.039  0.081 ...  0.001 -0.325 -0.265],4.33384,500.0,5100,3.817417e-09,354770.12,3547.7012,31721.182,1.0009725,352.9901,3549.4263,35299.01,-0.1090491
59407.2,6.281139e-07,2600000.0,-6.1035155e-07,819.692419052124,52,-10.368469,100,64.16392,10.548912,0.2730709,164.80363,0.0016832977,[-0.101 -0.036  0.079 ...  0.002 -0.351 -0.291],3.5831032,500.0,5200,6.281139e-09,1739.6299,17.3963,190.64465,1.9107496,1.9565197,27.307093,195.652,-0.10602116
38558640.0,1.7107651e-09,2650000.0,5.989075e-06,835.1579961776733,53,-12.951534,100,64.27488,7.3722687,18.42405,6242.8604,2.5934526e-06,[-0.102 -0.036  0.079 ...  0.003 -0.368 -0.295],3.8895805,500.0,5300,1.710765e-11,184239.36,1842.3936,7051.145,1.0000123,183.31584,1842.4048,18331.584,-0.13016179
176921.66,7.655118e-06,2700000.0,4.196167e-07,850.6606228351593,54,-13.846333,100,63.574986,11.50082,725.94476,621158.6,0.00056522194,[-0.106 -0.038  0.081 ...  0.002 -0.373 -0.303],5.1841044,500.0,5400,7.6551174e-08,7259331.0,72593.305,621217.2,1.0000322,7222.9414,72594.48,722294.1,-0.13916042
4458594.5,8.613173e-09,2750000.0,1.2588501e-06,865.9415504932404,55,-11.720852,100,62.731335,8.963123,32.43338,27068.848,2.2428592e-05,[-0.103 -0.037  0.082 ...  0.005 -0.367 -0.293],4.729974,500.0,5500,8.6131734e-11,324254.3,3242.543,27317.584,1.0004905,322.62817,3243.3384,32262.816,-0.117797695
11339.32,4.0793625e-06,2800000.0,-5.722046e-07,881.2556581497192,56,-12.714588,100,64.22783,11.086441,1.8023732,871.25024,0.00881887,[-0.105 -0.036  0.08  ...  0.003 -0.359 -0.274],4.940082,500.0,5600,4.0793623e-08,18011.832,180.11832,884.8577,1.0013219,17.921429,180.23732,1792.1426,-0.12778698
272808.38,1.02946736e-07,2850000.0,-3.4713746e-06,896.5851764678955,57,-14.970661,100,66.21534,8.48568,3.989147,1329.3688,0.00036655765,[-0.107 -0.036  0.079 ...  0.003 -0.354 -0.294],5.309711,500.0,5700,1.0294673e-09,39879.832,398.7983,1407.956,1.000584,39.679813,398.91476,3967.9817,-0.15046427
238196.95,1.403927e-06,2900000.0,7.2479247e-07,912.2352697849274,58,-15.973324,100,63.486732,8.897865,2.4742594,1283.8326,0.00041982066,[-0.105 -0.034  0.079 ...  0.006 -0.363 -0.274],4.027872,500.0,5800,1.4039269e-08,24189.242,241.89241,1362.1838,1.0457749,24.068186,247.42596,2406.8186,-0.16053726
17529264.0,1.6867762e-08,2950000.0,-1.7547608e-06,928.1193153858185,59,-11.135185,100,63.74958,8.966202,188.23409,30602.443,5.704746e-06,[-0.105 -0.036  0.08  ...  0.006 -0.352 -0.276],4.0655684,500.0,5900,1.6867761e-10,1882326.4,18823.264,31071.0,1.0000155,1872.891,18823.408,187289.1,-0.11191456
2547128.2,8.3627604e-08,3000000.0,-1.7166137e-06,943.2415163516998,60,-8.547882,100,66.30832,7.3783264,2.9034562,1664.6007,3.92599e-05,[-0.105 -0.037  0.08  ...  0.004 -0.353 -0.278],3.452159,500.0,6000,8.3627605e-10,29001.494,290.01492,1801.7098,1.0022815,28.855797,290.34567,2885.5798,-0.08591113
99.981766,2.2244089e-05,3050000.0,,958.8635745048523,61,-11.221756,100,66.39486,5.619522,0.024756195,7.5413775,1.0001824,[-0.103 -0.036  0.079 ...  0.003 -0.337 -0.27 ],3.2894547,500.0,6100,2.2244087e-07,183.57191,1.8357191,8.669104,1.7958289,0.18306966,2.4756196,18.306969,-0.11278285
142963660.0,3.6129413e-09,3100000.0,-4.4250487e-06,974.1830348968506,62,-16.17517,100,66.80797,9.792946,165.68764,113778.59,6.9947845e-07,[-0.103 -0.037  0.079 ...  0.004 -0.333 -0.277],4.9916286,500.0,6200,3.6129412e-11,1656875.5,16568.754,115722.36,1.0000013,1648.5702,16568.766,164857.03,-0.1625709
20571.934,5.006867e-07,3150000.0,7.6675415e-06,989.0753543376923,63,-12.555702,100,68.32206,10.192078,0.6202583,444.70007,0.0048609916,[-0.101 -0.036  0.08  ...  0.004 -0.348 -0.252],3.8397758,500.0,6300,5.006867e-09,6093.5776,60.935776,462.79935,1.036023,6.062147,62.025826,606.21466,-0.12618187
4777.2793,2.34258e-05,3200000.0,-1.335144e-06,1004.3248860836029,64,-9.646015,100,68.341866,10.351776,0.13551345,58.851143,0.020932417,[-0.101 -0.039  0.08  ...  0.002 -0.369 -0.258],4.649263,500.0,6400,2.34258e-07,1281.9767,12.819767,66.042114,1.1151046,1.2761142,13.551344,127.61142,-0.10404065
2454567.5,1.9727862e-08,3250000.0,9.155273e-07,1019.9348342418671,65,-8.274578,100,70.53355,8.6119,96.356995,66426.4,4.0740375e-05,[-0.102 -0.039  0.08  ...  0.002 -0.378 -0.263],3.4423,500.0,6500,1.9727861e-10,963564.5,9635.645,66562.0,1.0000114,958.73444,9635.7,95873.46,-0.08655193
149245.88,5.934144e-09,3300000.0,1.6021728e-06,1035.389498949051,66,-10.357777,100,71.08182,8.409714,3.9607544,2556.2095,0.00067003525,[-9.905e-02 -4.292e-02  8.064e-02 ... -3.366e-04 -3.855e-01 -2.739e-01],3.633471,500.0,6600,5.9341435e-11,39374.344,393.74344,2596.4255,1.0118494,39.17524,396.0755,3917.524,-0.104098015
9331.213,2.8032251e-05,3350000.0,-1.5258789e-06,1050.73774766922,67,-8.948387,100,74.41533,7.9941025,0.15396406,64.32507,0.0107167205,[-0.101 -0.043  0.08  ... -0.001 -0.381 -0.287],3.998583,500.0,6700,2.803225e-07,1460.5658,14.605658,73.0126,1.1099589,1.4532564,15.396407,145.32565,-0.089936115
38224.805,6.5617934e-07,3400000.0,4.043579e-06,1066.1467945575714,68,-11.621826,100,74.85856,6.636223,16.159086,5753.448,0.0026161023,[-0.1   -0.044  0.08  ... -0.001 -0.381 -0.275],3.607179,500.0,6800,6.5617933e-09,161574.17,1615.7417,5776.2847,1.0002066,160.7641,1615.9086,16076.411,-0.116799735
5050777.5,7.456815e-08,3450000.0,4.7302246e-06,1081.6162955760956,69,-11.440819,100,73.235954,7.802017,5.4398527,3506.3364,1.9798932e-05,[-0.097 -0.041  0.078 ...  0.001 -0.398 -0.307],3.610797,500.0,6900,7.4568146e-10,54343.273,543.43274,3764.752,1.002034,54.07033,543.9852,5407.033,-0.11497985
514689.1,1.4687309e-07,3500000.0,7.743835e-06,1097.417994260788,70,-12.977547,100,71.91373,7.9368744,5.4500313,3656.4773,0.00019429205,[-0.1   -0.041  0.078 ... -0.    -0.406 -0.317],4.0620923,500.0,7000,1.4687309e-09,54490.348,544.90344,3750.0496,1.000366,54.21711,545.0032,5421.711,-0.13042146
6819557400.0,2.5747338e-10,3550000.0,4.043579e-06,1112.9208257198334,71,-7.968025,100,73.826385,9.345917,747.09064,562505.06,1.46637085e-08,[-0.1   -0.043  0.078 ... -0.    -0.414 -0.316],4.1791296,500.0,7100,2.5747336e-12,7470905.0,74709.05,570261.9,1.0000004,7433.456,74709.06,743345.7,-0.09392588
9880.507,1.3041244e-05,3600000.0,-4.4250487e-06,1128.6006050109863,72,-9.287743,100,74.34842,7.3060303,0.15453358,50.267895,0.0101209385,[-0.099 -0.043  0.077 ...  0.002 -0.424 -0.328],4.025133,500.0,7200,1.3041243e-07,1503.0359,15.030358,59.54649,1.0568476,1.4952352,15.453357,149.52353,-0.09334972
8988.935,1.306915e-06,3650000.0,-2.2888183e-07,1143.9433484077454,73,-8.45549,100,73.690735,8.01918,1.4883776,539.8632,0.011124789,[-1.003e-01 -4.418e-02  7.738e-02 ...  2.326e-04 -4.282e-01 -3.248e-01],3.9336429,500.0,7300,1.306915e-08,14848.353,148.48352,547.9202,1.0047756,14.773579,148.83777,1477.3579,-0.08498117
1054.15,3.51683e-05,3700000.0,-3.5095215e-06,1159.0862181186676,74,-14.985588,100,75.82638,6.7818985,0.104005665,46.234623,0.094863154,[-0.105 -0.044  0.076 ...  0.002 -0.438 -0.335],3.5644267,500.0,7400,3.51683e-07,1015.84265,10.158426,51.124607,1.0481719,1.0105379,10.400566,101.053795,-0.15061441
982831.06,1.00281135e-08,3750000.0,-3.5858154e-06,1174.9047479629517,75,-9.5318985,100,76.00124,7.7195053,15.148594,10073.674,0.00010174689,[-0.105 -0.043  0.075 ...  0.001 -0.447 -0.329],4.205017,500.0,7500,1.0028113e-10,151480.94,1514.8093,10168.647,1.0000663,150.72159,1514.8595,15072.159,-0.09580277
16741041.0,6.0856685e-08,3800000.0,-2.5939942e-06,1190.4699161052704,76,-8.800819,100,77.47805,6.7375793,10.9709215,3768.2153,5.9733443e-06,[-0.1   -0.039  0.071 ... -0.003 -0.438 -0.354],3.3441267,500.0,7600,6.0856686e-10,109708.1,1097.0809,4130.122,1.0000207,109.158165,1097.0924,10915.816,-0.088454165
130053.28,2.9363305e-06,3850000.0,-3.5476685e-06,1205.8686301708221,77,-13.873058,100,75.631004,6.6598434,1.0979744,591.5495,0.00076891563,[-0.098 -0.038  0.072 ... -0.004 -0.453 -0.36 ],3.7119377,500.0,7700,2.9363305e-08,10917.637,109.17636,641.8318,1.0114018,10.862328,109.79743,1086.2327,-0.13943301
3989902.5,5.1432196e-09,3900000.0,4.119873e-06,1220.9864773750305,78,-9.110077,100,81.18321,4.908104,1.8021765,652.3357,2.506327e-05,[-0.099 -0.041  0.073 ... -0.004 -0.458 -0.365],3.040084,500.0,7800,5.1432195e-11,18000.055,180.00055,835.2239,1.0024132,17.909615,180.21764,1790.9614,-0.09155557
