ESSRenyi,VarJ,ESSClassic,VarRet,AvgVanillaIw,J,BatchSize,Delta,VanillaAvgRet,IterType,AvgEpLen,VarVanillaIw,VarDiscRet,MinVanillaIw,Bound,VarNormIw,EpsThisIter,MaxVanillaIw,MinNormIw,MaxNormIw,eRenyi2,AvgNormIw,AvgRet,AvgDiscRet
500.0,5.90372,299.999969474,28.308955121,1.0,-105.461,500,1.0,-105.543661815,2,35.71,,28.308955121,1.0,-105.461,5.43914e-20,100,1.0,0.00333333,0.00333333,1.0,0.00333333,-105.543661815,-105.543661815
500.0,5.35695,400.0,10.2255686438,1.0,-105.554,500,1.0,-105.83117801,2,35.27,,10.2255686438,1.0,-105.554,5.4346e-20,100,1.0,0.0025,0.0025,1.0,0.0025,-105.83117801,-105.83117801
500.0,5.31868,500.000311069,26.9214006798,1.0,-105.562,500,1.0,-105.596318553,1,35.83,1.04953e-11,26.9214006798,0.99998,-105.562,4.211e-17,100,1.00001,0.00199996,0.00200002,1.0,0.002,-105.596318553,-105.596318553
500.0,3.43806,100.0,11.9396787547,1.0,-106.319,500,1.0,-106.318830073,2,30.02,,11.9396787547,1.0,-106.319,3.50449e-18,100,1.0,0.01,0.01,1.0,0.01,-106.318830073,-106.318830073
500.0,3.78163,200.000000102,16.9420422706,1.0,-106.384,500,1.0,-106.449523952,2,34.81,,16.9420422706,1.0,-106.384,2.1793e-19,100,1.0,0.005,0.005,1.0,0.005,-106.449523952,-106.449523952
500.0,3.83478,299.999969474,15.6572291081,1.0,-106.433,500,1.0,-106.53139914,2,36.69,,15.6572291081,1.0,-106.433,5.43914e-20,100,1.0,0.00333333,0.00333333,1.0,0.00333333,-106.53139914,-106.53139914
500.0,3.83893,400.0,14.9537907492,1.0,-106.384,500,1.0,-106.237291561,2,36.33,,14.9537907492,1.0,-106.384,5.4346e-20,100,1.0,0.0025,0.0025,1.0,0.0025,-106.237291561,-106.237291561
500.0,3.77076,500.000006643,12.2600281879,1.0,-106.367,500,1.0,-106.297051298,1,32.02,,12.2600281879,1.0,-106.367,5.43187e-20,100,1.0,0.002,0.002,1.0,0.002,-106.297051298,-106.297051298
500.0,4.99486,100.0,25.2006522979,1.0,-105.918,500,1.0,-105.917670181,2,34.87,,25.2006522979,1.0,-105.918,3.50449e-18,100,1.0,0.01,0.01,1.0,0.01,-105.917670181,-105.917670181
500.0,4.51185,200.000000102,15.8835407682,1.0,-105.776,500,1.0,-105.633894134,2,35.8,,15.8835407682,1.0,-105.776,2.1793e-19,100,1.0,0.005,0.005,1.0,0.005,-105.633894134,-105.633894134
500.0,4.54921,299.999969474,21.5268674983,1.0,-105.675,500,1.0,-105.473686684,2,32.94,,21.5268674983,1.0,-105.675,5.43914e-20,100,1.0,0.00333333,0.00333333,1.0,0.00333333,-105.473686684,-105.473686684
500.0,4.32606,400.0,12.8752950631,1.0,-105.628,500,1.0,-105.487192057,2,36.72,,12.8752950631,1.0,-105.628,5.4346e-20,100,1.0,0.0025,0.0025,1.0,0.0025,-105.487192057,-105.487192057
500.0,4.75221,500.000079435,38.4381292133,1.0,-105.613,500,1.0,-105.550397515,1,33.07,2.75656e-11,38.4381292133,0.999967,-105.613,1.10274e-16,100,1.00002,0.00199993,0.00200004,1.0,0.002,-105.550397515,-105.550397515
500.0,4.30356,100.0,18.7076887216,1.0,-105.432,500,1.0,-105.431698074,2,32.98,,18.7076887216,1.0,-105.432,3.50449e-18,100,1.0,0.01,0.01,1.0,0.01,-105.431698074,-105.431698074
500.0,3.90688,200.000000102,11.8063282467,1.0,-105.831,500,1.0,-106.229948773,2,31.71,,11.8063282467,1.0,-105.831,2.1793e-19,100,1.0,0.005,0.005,1.0,0.005,-106.229948773,-106.229948773
500.0,5.59958,299.999969474,64.0926952803,1.0,-105.711,500,1.0,-105.470207205,2,30.76,,64.0926952803,1.0,-105.711,5.43914e-20,100,1.0,0.00333333,0.00333333,1.0,0.00333333,-105.470207205,-105.470207205
500.0,5.17468,400.0,13.1365127074,1.0,-105.767,500,1.0,-105.936274102,2,33.09,,13.1365127074,1.0,-105.767,5.4346e-20,100,1.0,0.0025,0.0025,1.0,0.0025,-105.936274102,-105.936274102
499.996185332,4.96065,499.999713974,16.0808968524,1.0,-105.743,500,1.0,-105.648853183,1,30.16,1.66509e-12,16.0808968524,0.999999,-105.743,6.87349e-18,100,1.00001,0.002,0.00200001,1.00001,0.002,-105.648853183,-105.648853183
500.0,3.37716,100.0,11.5204183934,1.0,-105.48,500,1.0,-105.479696464,2,36.72,,11.5204183934,1.0,-105.48,3.50449e-18,100,1.0,0.01,0.01,1.0,0.01,-105.479696464,-105.479696464
500.0,3.53471,200.000000102,13.3833804276,1.0,-105.888,500,1.0,-106.296589013,2,34.47,,13.3833804276,1.0,-105.888,2.1793e-19,100,1.0,0.005,0.005,1.0,0.005,-106.296589013,-106.296589013
500.0,3.99808,299.999969474,23.0111013068,1.0,-105.713,500,1.0,-105.36216862,2,35.82,,23.0111013068,1.0,-105.713,5.43914e-20,100,1.0,0.00333333,0.00333333,1.0,0.00333333,-105.36216862,-105.36216862
500.0,4.08893,400.0,19.1143523185,1.0,-105.718,500,1.0,-105.731965018,2,33.84,,19.1143523185,1.0,-105.718,5.4346e-20,100,1.0,0.0025,0.0025,1.0,0.0025,-105.731965018,-105.731965018
500.0,4.022,499.999872309,13.9061670276,1.00001,-105.826,500,1.0,-106.261557097,1,33.67,1.46552e-08,13.9061670276,0.999463,-105.826,5.86193e-14,100,1.00041,0.00199891,0.00200081,1.0,0.002,-106.261557097,-106.261557097
500.0,4.24793,100.0,18.2271911904,1.0,-106.049,500,1.0,-106.049130637,2,31.48,,18.2271911904,1.0,-106.049,3.50449e-18,100,1.0,0.01,0.01,1.0,0.01,-106.049130637,-106.049130637
500.0,4.78795,200.000000102,27.7489050265,1.0,-105.641,500,1.0,-105.233428211,2,37.49,,27.7489050265,1.0,-105.641,2.1793e-19,100,1.0,0.005,0.005,1.0,0.005,-105.233428211,-105.233428211
500.0,5.2506,299.999969474,36.674122763,1.0,-105.339,500,1.0,-104.732974942,2,34.36,,36.674122763,1.0,-105.339,5.43914e-20,100,1.0,0.00333333,0.00333333,1.0,0.00333333,-104.732974942,-104.732974942
500.0,5.17133,400.0,24.4002982333,1.0,-105.433,500,1.0,-105.717523968,2,34.46,,24.4002982333,1.0,-105.433,5.4346e-20,100,1.0,0.0025,0.0025,1.0,0.0025,-105.717523968,-105.717523968
500.0,4.95194,500.000006643,15.7337104201,1.0,-105.378,500,1.0,-105.15577166,1,28.2,,15.7337104201,1.0,-105.378,5.43187e-20,100,1.0,0.002,0.002,1.0,0.002,-105.15577166,-105.15577166
500.0,4.04387,100.0,16.5181014511,1.0,-106.135,500,1.0,-106.134819896,2,33.09,,16.5181014511,1.0,-106.135,3.50449e-18,100,1.0,0.01,0.01,1.0,0.01,-106.134819896,-106.134819896
500.0,4.00285,200.000000102,15.7878708915,1.0,-105.958,500,1.0,-105.780650145,2,34.8,,15.7878708915,1.0,-105.958,2.1793e-19,100,1.0,0.005,0.005,1.0,0.005,-105.780650145,-105.780650145
500.0,3.96479,299.999969474,15.2456735692,1.0,-105.9,500,1.0,-105.785053466,2,29.82,,15.2456735692,1.0,-105.9,5.43914e-20,100,1.0,0.00333333,0.00333333,1.0,0.00333333,-105.785053466,-105.785053466
500.0,3.9034,400.0,13.849893963,1.0,-105.821,500,1.0,-105.581753054,2,32.33,,13.849893963,1.0,-105.821,5.4346e-20,100,1.0,0.0025,0.0025,1.0,0.0025,-105.581753054,-105.581753054
500.0,3.76749,499.999799273,9.32265004499,1.0,-106.02,500,1.0,-106.817029757,1,30.62,5.12422e-12,9.32265004499,0.999991,-106.02,2.06627e-17,100,1.00001,0.00199998,0.00200002,1.0,0.002,-106.817029757,-106.817029757
500.0,4.08001,100.0,16.8146240681,1.0,-106.1,500,1.0,-106.100019493,2,38.83,,16.8146240681,1.0,-106.1,3.50449e-18,100,1.0,0.01,0.01,1.0,0.01,-106.100019493,-106.100019493
500.0,3.96625,200.000000102,14.7369609076,1.0,-105.764,500,1.0,-105.427291848,2,34.58,,14.7369609076,1.0,-105.764,2.1793e-19,100,1.0,0.005,0.005,1.0,0.005,-105.427291848,-105.427291848
500.0,3.7929,299.999969474,11.3903205872,1.0,-106.028,500,1.0,-106.556807986,2,31.98,,11.3903205872,1.0,-106.028,5.43914e-20,100,1.0,0.00333333,0.00333333,1.0,0.00333333,-106.556807986,-106.556807986
500.0,3.57665,400.0,7.97097388038,1.0,-105.928,500,1.0,-105.627472571,2,33.89,,7.97097388038,1.0,-105.928,5.4346e-20,100,1.0,0.0025,0.0025,1.0,0.0025,-105.627472571,-105.627472571
500.0,3.78198,499.999872815,20.4617058792,1.0,-105.995,500,1.0,-106.263179893,1,28.59,4.37763e-12,20.4617058792,0.999998,-105.995,1.77244e-17,100,1.00001,0.002,0.00200003,1.0,0.002,-106.263179893,-106.263179893
500.0,5.31102,100.0,28.4918032463,1.0,-105.397,500,1.0,-105.396610611,2,31.58,,28.4918032463,1.0,-105.397,3.50449e-18,100,1.0,0.01,0.01,1.0,0.01,-105.396610611,-105.396610611
500.0,4.32157,200.000000102,8.78461435458,1.0,-105.87,500,1.0,-106.34348497,2,29.63,,8.78461435458,1.0,-105.87,2.1793e-19,100,1.0,0.005,0.005,1.0,0.005,-106.34348497,-106.34348497
500.0,4.37576,299.999969474,20.0044514244,1.0,-105.652,500,1.0,-105.215502517,2,38.75,,20.0044514244,1.0,-105.652,5.43914e-20,100,1.0,0.00333333,0.00333333,1.0,0.00333333,-105.215502517,-105.215502517
500.0,4.59523,400.0,27.2403486271,1.0,-105.584,500,1.0,-105.381728014,2,40.37,,27.2403486271,1.0,-105.584,5.4346e-20,100,1.0,0.0025,0.0025,1.0,0.0025,-105.381728014,-105.381728014
500.0,4.45752,499.999958114,14.8965605538,1.0,-105.666,500,1.0,-105.994360992,1,36.29,1.90905e-10,14.8965605538,0.999936,-105.666,7.63498e-16,100,1.00009,0.00199987,0.00200018,1.0,0.002,-105.994360992,-105.994360992
500.0,4.75577,100.0,22.8458048029,1.0,-105.715,500,1.0,-105.714625214,2,35.71,,22.8458048029,1.0,-105.715,3.50449e-18,100,1.0,0.01,0.01,1.0,0.01,-105.714625214,-105.714625214
500.0,4.35729,200.000000102,15.282714606,1.0,-106.05,500,1.0,-106.385067632,2,33.35,,15.282714606,1.0,-106.05,2.1793e-19,100,1.0,0.005,0.005,1.0,0.005,-106.385067632,-106.385067632
500.0,4.326,299.999969474,18.2187764102,1.0,-106.199,500,1.0,-106.498464063,2,37.18,,18.2187764102,1.0,-106.199,5.43914e-20,100,1.0,0.00333333,0.00333333,1.0,0.00333333,-106.498464063,-106.498464063
500.0,4.49588,400.0,24.6994950303,1.0,-106.053,500,1.0,-105.614417519,2,35.61,,24.6994950303,1.0,-106.053,5.4346e-20,100,1.0,0.0025,0.0025,1.0,0.0025,-105.614417519,-105.614417519
500.0,4.40245,499.999909586,15.9829652378,1.0,-105.945,500,1.0,-105.514669507,1,32.92,7.88659e-11,15.9829652378,0.999989,-105.945,3.15506e-16,100,1.00005,0.00199998,0.0020001,1.0,0.002,-105.514669507,-105.514669507
500.0,4.02497,100.0,16.3640216457,1.0,-105.198,500,1.0,-105.198329949,2,34.94,,16.3640216457,1.0,-105.198,3.50449e-18,100,1.0,0.01,0.01,1.0,0.01,-105.198329949,-105.198329949
500.0,3.8351,200.000000102,13.0880854651,1.0,-105.558,500,1.0,-105.917181828,2,35.68,,13.0880854651,1.0,-105.558,2.1793e-19,100,1.0,0.005,0.005,1.0,0.005,-105.917181828,-105.917181828
500.0,4.10382,299.999969474,20.9020564961,1.0,-105.821,500,1.0,-106.346646156,2,29.07,,20.9020564961,1.0,-105.821,5.43914e-20,100,1.0,0.00333333,0.00333333,1.0,0.00333333,-106.346646156,-106.346646156
500.0,3.87597,400.0,9.66029086278,1.0,-105.841,500,1.0,-105.902465116,2,34.04,,9.66029086278,1.0,-105.841,5.4346e-20,100,1.0,0.0025,0.0025,1.0,0.0025,-105.902465116,-105.902465116
500.0,4.18506,500.000001635,27.2887894096,1.0,-105.688,500,1.0,-105.075807392,1,37.24,1.37427e-08,27.2887894096,0.999794,-105.688,5.49716e-14,100,1.00053,0.00199958,0.00200106,1.0,0.002,-105.075807392,-105.075807392
500.0,4.79092,100.0,23.1847648139,1.0,-105.932,500,1.0,-105.932313096,2,36.44,,23.1847648139,1.0,-105.932,3.50449e-18,100,1.0,0.01,0.01,1.0,0.01,-105.932313096,-105.932313096
500.0,4.33663,200.000000102,14.7593110282,1.0,-105.777,500,1.0,-105.622030832,2,31.17,,14.7593110282,1.0,-105.777,2.1793e-19,100,1.0,0.005,0.005,1.0,0.005,-105.622030832,-105.622030832
500.0,4.15894,299.999969474,14.4022383525,1.0,-105.72,500,1.0,-105.60691215,2,33.58,,14.4022383525,1.0,-105.72,5.43914e-20,100,1.0,0.00333333,0.00333333,1.0,0.00333333,-105.60691215,-105.60691215
500.0,4.4357,400.0,27.0732725182,1.0,-105.693,500,1.0,-105.611443727,2,33.41,,27.0732725182,1.0,-105.693,5.4346e-20,100,1.0,0.0025,0.0025,1.0,0.0025,-105.611443727,-105.611443727
500.0,4.80865,500.000294572,37.2730413709,0.99999,-105.67,500,1.0,-105.577441549,1,40.1,5.54843e-08,37.2730413709,0.998806,-105.67,2.21945e-13,100,1.00078,0.00199763,0.00200157,1.0,0.002,-105.577441549,-105.577441549
500.0,3.03544,100.0,9.30697302853,1.0,-105.639,500,1.0,-105.63943832,2,34.51,,9.30697302853,1.0,-105.639,3.50449e-18,100,1.0,0.01,0.01,1.0,0.01,-105.63943832,-105.63943832
500.0,3.50485,200.000000102,15.3837261444,1.0,-105.889,500,1.0,-106.13773287,2,31.48,,15.3837261444,1.0,-105.889,2.1793e-19,100,1.0,0.005,0.005,1.0,0.005,-106.13773287,-106.13773287
500.0,4.75239,299.999969474,43.5223673334,1.0,-105.759,500,1.0,-105.500041153,2,40.85,,43.5223673334,1.0,-105.759,5.43914e-20,100,1.0,0.00333333,0.00333333,1.0,0.00333333,-105.500041153,-105.500041153
500.0,4.74441,400.0,22.5012370238,1.0,-105.738,500,1.0,-105.672911014,2,35.0,,22.5012370238,1.0,-105.738,5.4346e-20,100,1.0,0.0025,0.0025,1.0,0.0025,-105.672911014,-105.672911014
499.996185332,4.53385,499.999707729,12.8487807357,0.999989,-105.726,500,1.0,-105.679916782,1,35.27,4.30067e-08,12.8487807357,0.999113,-105.726,1.72031e-13,100,1.00075,0.00199825,0.00200151,1.00001,0.002,-105.679916782,-105.679916782
500.0,3.17512,100.0,10.1831936783,1.0,-106.349,500,1.0,-106.348998679,2,26.61,,10.1831936783,1.0,-106.349,3.50449e-18,100,1.0,0.01,0.01,1.0,0.01,-106.348998679,-106.348998679
500.0,3.50201,200.000000102,14.5785526047,1.0,-106.265,500,1.0,-106.181514769,2,30.6,,14.5785526047,1.0,-106.265,2.1793e-19,100,1.0,0.005,0.005,1.0,0.005,-106.181514769,-106.181514769
500.0,3.74164,299.999969474,17.4460868607,1.0,-106.083,500,1.0,-105.717817127,2,37.11,,17.4460868607,1.0,-106.083,5.43914e-20,100,1.0,0.00333333,0.00333333,1.0,0.00333333,-105.717817127,-105.717817127
500.0,3.96295,400.0,20.9955571385,1.0,-106.029,500,1.0,-105.867786268,2,30.22,,20.9955571385,1.0,-106.029,5.4346e-20,100,1.0,0.0025,0.0025,1.0,0.0025,-105.867786268,-105.867786268
500.0,3.84443,500.000006643,11.1713225201,1.0,-105.999,500,1.0,-105.876481106,1,33.22,,11.1713225201,1.0,-105.999,5.43187e-20,100,1.0,0.002,0.002,1.0,0.002,-105.876481106,-105.876481106
500.0,3.68548,100.0,13.719982448,1.0,-105.733,500,1.0,-105.733247134,2,34.67,,13.719982448,1.0,-105.733,3.50449e-18,100,1.0,0.01,0.01,1.0,0.01,-105.733247134,-105.733247134
500.0,3.83235,200.000000102,15.6236201806,1.0,-106.136,500,1.0,-106.537807304,2,29.91,,15.6236201806,1.0,-106.136,2.1793e-19,100,1.0,0.005,0.005,1.0,0.005,-106.537807304,-106.537807304
500.0,3.75321,299.999969474,13.0143021447,1.0,-106.119,500,1.0,-106.084717458,2,34.26,,13.0143021447,1.0,-106.119,5.43914e-20,100,1.0,0.00333333,0.00333333,1.0,0.00333333,-106.084717458,-106.084717458
500.0,3.92856,400.0,19.3374343921,1.0,-105.953,500,1.0,-105.454606433,2,38.64,,19.3374343921,1.0,-105.953,5.4346e-20,100,1.0,0.0025,0.0025,1.0,0.0025,-105.454606433,-105.454606433
500.0,4.07878,500.000006643,21.3446480664,1.0,-105.827,500,1.0,-105.323401662,1,30.48,,21.3446480664,1.0,-105.827,5.43187e-20,100,1.0,0.002,0.002,1.0,0.002,-105.323401662,-105.323401662
500.0,4.07142,100.0,16.7439359255,1.0,-105.519,500,1.0,-105.519319807,2,42.59,,16.7439359255,1.0,-105.519,3.50449e-18,100,1.0,0.01,0.01,1.0,0.01,-105.519319807,-105.519319807
500.0,3.70116,200.000000102,10.9005928303,1.0,-105.64,500,1.0,-105.760764405,2,34.03,,10.9005928303,1.0,-105.64,2.1793e-19,100,1.0,0.005,0.005,1.0,0.005,-105.760764405,-105.760764405
500.0,4.41958,299.999969474,31.3103555062,1.0,-105.456,500,1.0,-105.08755643,2,32.69,,31.3103555062,1.0,-105.456,5.43914e-20,100,1.0,0.00333333,0.00333333,1.0,0.00333333,-105.08755643,-105.08755643
500.0,4.44436,400.0,20.4031013113,1.0,-105.589,500,1.0,-105.988039952,2,35.3,,20.4031013113,1.0,-105.589,5.4346e-20,100,1.0,0.0025,0.0025,1.0,0.0025,-105.988039952,-105.988039952
500.0,4.41449,500.000091942,18.5609844798,1.0,-105.641,500,1.0,-105.847393644,1,34.14,2.05962e-11,18.5609844798,0.999981,-105.641,8.25538e-17,100,1.00003,0.00199996,0.00200005,1.0,0.002,-105.847393644,-105.847393644
500.0,2.93527,100.0,8.70282845121,1.0,-105.858,500,1.0,-105.857925524,2,35.98,,8.70282845121,1.0,-105.858,3.50449e-18,100,1.0,0.01,0.01,1.0,0.01,-105.857925524,-105.857925524
500.0,3.69115,200.000000102,18.8052810696,1.0,-105.948,500,1.0,-106.037927097,2,30.75,,18.8052810696,1.0,-105.948,2.1793e-19,100,1.0,0.005,0.005,1.0,0.005,-106.037927097,-106.037927097
500.0,3.75604,299.999969474,15.1274872287,1.0,-105.82,500,1.0,-105.564579957,2,30.61,,15.1274872287,1.0,-105.82,5.43914e-20,100,1.0,0.00333333,0.00333333,1.0,0.00333333,-105.564579957,-105.564579957
500.0,3.62006,400.0,10.1834495767,1.0,-105.785,500,1.0,-105.681479041,2,37.46,,10.1834495767,1.0,-105.785,5.4346e-20,100,1.0,0.0025,0.0025,1.0,0.0025,-105.681479041,-105.681479041
500.0,3.58305,500.000006643,11.7346045791,1.0,-105.873,500,1.0,-106.225015142,1,33.05,,11.7346045791,1.0,-105.873,5.43187e-20,100,1.0,0.002,0.002,1.0,0.002,-106.225015142,-106.225015142
500.0,5.17973,100.0,27.1006183096,1.0,-104.511,500,1.0,-104.511466241,2,39.32,,27.1006183096,1.0,-104.511,3.50449e-18,100,1.0,0.01,0.01,1.0,0.01,-104.511466241,-104.511466241
500.0,4.32729,200.000000102,9.41335490897,1.0,-105.318,500,1.0,-106.125190721,2,28.6,,9.41335490897,1.0,-105.318,2.1793e-19,100,1.0,0.005,0.005,1.0,0.005,-106.125190721,-106.125190721
500.0,4.21313,299.999969474,15.8689712835,1.0,-105.441,500,1.0,-105.686115873,2,37.64,,15.8689712835,1.0,-105.441,5.43914e-20,100,1.0,0.00333333,0.00333333,1.0,0.00333333,-105.686115873,-105.686115873
500.0,4.11857,400.0,14.396590311,1.0,-105.611,500,1.0,-106.120696976,2,36.72,,14.396590311,1.0,-105.611,5.4346e-20,100,1.0,0.0025,0.0025,1.0,0.0025,-106.120696976,-106.120696976
500.0,4.27542,500.000006643,23.7394549217,1.0,-105.657,500,1.0,-105.843908452,1,30.46,,23.7394549217,1.0,-105.657,5.43187e-20,100,1.0,0.002,0.002,1.0,0.002,-105.843908452,-105.843908452
500.0,5.03316,100.0,25.5885544426,1.0,-105.427,500,1.0,-105.426901167,2,32.81,,25.5885544426,1.0,-105.427,3.50449e-18,100,1.0,0.01,0.01,1.0,0.01,-105.426901167,-105.426901167
500.0,4.81116,200.000000102,20.9910368797,1.0,-105.728,500,1.0,-106.028230045,2,37.67,,20.9910368797,1.0,-105.728,2.1793e-19,100,1.0,0.005,0.005,1.0,0.005,-106.028230045,-106.028230045
500.0,4.48359,299.999969474,14.146472697,1.0,-105.764,500,1.0,-105.838241639,2,36.11,,14.146472697,1.0,-105.764,5.43914e-20,100,1.0,0.00333333,0.00333333,1.0,0.00333333,-105.838241639,-105.838241639
500.0,4.49028,400.0,20.5325088366,1.0,-105.728,500,1.0,-105.62056828,2,33.21,,20.5325088366,1.0,-105.728,5.4346e-20,100,1.0,0.0025,0.0025,1.0,0.0025,-105.62056828,-105.62056828
500.0,4.29949,500.000006643,11.8698347399,1.0,-105.692,500,1.0,-105.546738582,1,28.07,,11.8698347399,1.0,-105.692,5.43187e-20,100,1.0,0.002,0.002,1.0,0.002,-105.546738582,-105.546738582
500.0,2.79152,100.0,7.87127680903,1.0,-106.439,500,1.0,-106.439276832,2,30.89,,7.87127680903,1.0,-106.439,3.50449e-18,100,1.0,0.01,0.01,1.0,0.01,-106.439276832,-106.439276832
500.0,4.60166,200.000000102,34.0125048748,1.0,-105.774,500,1.0,-105.108423858,2,36.12,,34.0125048748,1.0,-105.774,2.1793e-19,100,1.0,0.005,0.005,1.0,0.005,-105.108423858,-105.108423858
500.0,4.44169,299.999969474,16.8714363342,1.0,-105.625,500,1.0,-105.327919332,2,40.62,,16.8714363342,1.0,-105.625,5.43914e-20,100,1.0,0.00333333,0.00333333,1.0,0.00333333,-105.327919332,-105.327919332
500.0,4.4997,400.0,22.0192626506,1.0,-105.644,500,1.0,-105.700187694,2,40.76,,22.0192626506,1.0,-105.644,5.4346e-20,100,1.0,0.0025,0.0025,1.0,0.0025,-105.700187694,-105.700187694
500.0,4.99143,500.000006643,44.006455184,1.0,-105.615,500,1.0,-105.501108408,1,36.22,,44.006455184,1.0,-105.615,5.43187e-20,100,1.0,0.002,0.002,1.0,0.002,-105.501108408,-105.501108408
500.0,3.42132,100.0,11.8236684534,1.0,-106.24,500,1.0,-106.240490504,2,29.23,,11.8236684534,1.0,-106.24,3.50449e-18,100,1.0,0.01,0.01,1.0,0.01,-106.240490504,-106.240490504
500.0,3.73772,200.000000102,16.2416702224,1.0,-105.961,500,1.0,-105.681076428,2,33.94,,16.2416702224,1.0,-105.961,2.1793e-19,100,1.0,0.005,0.005,1.0,0.005,-105.681076428,-105.681076428
500.0,3.72962,299.999969474,13.8769781553,1.0,-105.869,500,1.0,-105.68467143,2,32.21,,13.8769781553,1.0,-105.869,5.43914e-20,100,1.0,0.00333333,0.00333333,1.0,0.00333333,-105.68467143,-105.68467143
500.0,4.12524,400.0,26.4073546444,1.0,-105.741,500,1.0,-105.356363407,2,32.16,,26.4073546444,1.0,-105.741,5.4346e-20,100,1.0,0.0025,0.0025,1.0,0.0025,-105.356363407,-105.356363407
500.0,4.06905,500.000006643,14.3264613381,1.0,-105.904,500,1.0,-106.55632015,1,32.35,,14.3264613381,1.0,-105.904,5.43187e-20,100,1.0,0.002,0.002,1.0,0.002,-106.55632015,-106.55632015
500.0,3.79667,100.0,14.5602885516,1.0,-105.601,500,1.0,-105.600967447,2,32.82,,14.5602885516,1.0,-105.601,3.50449e-18,100,1.0,0.01,0.01,1.0,0.01,-105.600967447,-105.600967447
500.0,3.63879,200.000000102,12.1311164953,1.0,-105.432,500,1.0,-105.263075262,2,44.7,,12.1311164953,1.0,-105.432,2.1793e-19,100,1.0,0.005,0.005,1.0,0.005,-105.263075262,-105.263075262
500.0,3.46065,299.999969474,9.32670989262,1.0,-105.621,500,1.0,-105.997520365,2,33.35,,9.32670989262,1.0,-105.621,5.43914e-20,100,1.0,0.00333333,0.00333333,1.0,0.00333333,-105.997520365,-105.997520365
500.0,3.68285,400.0,18.3211095216,1.0,-105.746,500,1.0,-106.120496267,2,34.78,,18.3211095216,1.0,-105.746,5.4346e-20,100,1.0,0.0025,0.0025,1.0,0.0025,-106.120496267,-106.120496267
500.0,3.72688,500.000006643,15.3319899905,1.0,-105.774,500,1.0,-105.886580144,1,34.2,,15.3319899905,1.0,-105.774,5.43187e-20,100,1.0,0.002,0.002,1.0,0.002,-105.886580144,-105.886580144
500.0,4.12159,100.0,17.1591012784,1.0,-106.347,500,1.0,-106.347167381,2,37.43,,17.1591012784,1.0,-106.347,3.50449e-18,100,1.0,0.01,0.01,1.0,0.01,-106.347167381,-106.347167381
500.0,4.05014,200.000000102,15.7497304411,1.0,-106.01,500,1.0,-105.672562764,2,35.15,,15.7497304411,1.0,-106.01,2.1793e-19,100,1.0,0.005,0.005,1.0,0.005,-105.672562764,-105.672562764
500.0,3.94418,299.999969474,13.9514454389,1.0,-105.918,500,1.0,-105.734469964,2,29.4,,13.9514454389,1.0,-105.918,5.43914e-20,100,1.0,0.00333333,0.00333333,1.0,0.00333333,-105.734469964,-105.734469964
500.0,4.51902,400.0,34.8804211308,1.0,-105.717,500,1.0,-105.114212573,2,40.14,,34.8804211308,1.0,-105.717,5.4346e-20,100,1.0,0.0025,0.0025,1.0,0.0025,-105.114212573,-105.114212573
500.0,4.37438,500.000006643,13.5605808842,1.0,-105.885,500,1.0,-106.557329534,1,36.22,,13.5605808842,1.0,-105.885,5.43187e-20,100,1.0,0.002,0.002,1.0,0.002,-106.557329534,-106.557329534
500.0,3.9041,100.0,15.3959716712,1.0,-105.242,500,1.0,-105.242297729,2,32.99,,15.3959716712,1.0,-105.242,3.50449e-18,100,1.0,0.01,0.01,1.0,0.01,-105.242297729,-105.242297729
500.0,4.39346,200.000000102,23.1262506571,1.0,-105.726,500,1.0,-106.2097747,2,32.03,,23.1262506571,1.0,-105.726,2.1793e-19,100,1.0,0.005,0.005,1.0,0.005,-106.2097747,-106.2097747
500.0,3.96448,299.999969474,8.58894635093,1.0,-105.811,500,1.0,-105.980494161,2,28.68,,8.58894635093,1.0,-105.811,5.43914e-20,100,1.0,0.00333333,0.00333333,1.0,0.00333333,-105.980494161,-105.980494161
500.0,4.03268,400.0,17.1541481775,1.0,-106.087,500,1.0,-106.916145743,2,32.14,,17.1541481775,1.0,-106.087,5.4346e-20,100,1.0,0.0025,0.0025,1.0,0.0025,-106.916145743,-106.916145743
500.0,4.19883,500.000006643,23.0035847935,1.0,-105.959,500,1.0,-105.447765844,1,30.37,,23.0035847935,1.0,-105.959,5.43187e-20,100,1.0,0.002,0.002,1.0,0.002,-105.447765844,-105.447765844
500.0,4.05554,100.0,16.6134997618,1.0,-105.935,500,1.0,-105.934612219,2,31.38,,16.6134997618,1.0,-105.935,3.50449e-18,100,1.0,0.01,0.01,1.0,0.01,-105.934612219,-105.934612219
500.0,4.00124,200.000000102,15.4959937742,1.0,-105.594,500,1.0,-105.25432732,2,38.76,,15.4959937742,1.0,-105.594,2.1793e-19,100,1.0,0.005,0.005,1.0,0.005,-105.25432732,-105.25432732
500.0,3.87188,299.999969474,12.962033822,1.0,-105.737,500,1.0,-106.022436169,2,30.78,,12.962033822,1.0,-105.737,5.43914e-20,100,1.0,0.00333333,0.00333333,1.0,0.00333333,-106.022436169,-106.022436169
500.0,4.14702,400.0,23.9880720311,1.0,-105.813,500,1.0,-106.039818352,2,36.61,,23.9880720311,1.0,-105.813,5.4346e-20,100,1.0,0.0025,0.0025,1.0,0.0025,-106.039818352,-106.039818352
