Bound,VarVanillaIw,AvgDiscRet,EpsThisIter,BatchSize,ESSRenyi,MinNormIw,AvgRet,MinVanillaIw,MaxNormIw,AvgEpLen,VarDiscRet,VarNormIw,VarJ,AvgVanillaIw,VarRet,AvgNormIw,delta,SamplesThisIter,renyi2,J,IterType,VanillaAvgRet,MaxVanillaIw,ESSClassic
76.901,0.222392,84.3582670076,100,100,nan,4.71144e-07,84.3582670076,0.00862915,0.000154881,500.0,38.0020978268,6.62964e-10,61.3449,1.0119,38.0020978268,5.52486e-05,0.5,50000,nan,15626.3,1,84.3582670076,2.8367,0.838396687089
76.7156,0.135874,85.1293013524,100,100,nan,2.10291e-06,85.1293013524,0.0372228,0.000146757,500.0,20.9905509254,4.3367e-10,55.7333,0.977935,20.9905509254,5.52486e-05,0.5,50000,nan,15642.8,1,85.1293013524,2.59768,0.758439053605
76.7518,0.196471,84.8643122901,100,100,nan,1.7888e-06,84.8643122901,0.0325725,0.00014342,500.0,24.0219097721,5.9254e-10,61.9521,1.00603,24.0219097721,5.52486e-05,0.5,50000,nan,15660.2,1,84.8643122901,2.61155,0.757413141469
77.1305,0.185916,84.8579798066,100,100,nan,5.03585e-07,84.8579798066,0.00905349,0.000138368,500.0,31.1561267775,5.75214e-10,55.2104,0.993265,31.1561267775,5.52486e-05,0.5,50000,nan,15668.3,1,84.8579798066,2.48759,0.83212827569
76.8948,0.209494,84.6220525443,100,100,nan,6.78055e-07,84.6220525443,0.0125666,0.000150925,500.0,37.4043960471,6.09915e-10,61.0726,1.02394,37.4043960471,5.52486e-05,0.5,50000,nan,15652.2,1,84.6220525443,2.79713,0.843971250346
77.1758,0.165745,85.1332173302,100,100,nan,1.63256e-06,85.1332173302,0.0297494,0.000135386,500.0,25.2276059629,4.9914e-10,54.5915,1.00677,25.2276059629,5.52486e-05,0.5,50000,nan,15680.5,1,85.1332173302,2.46709,0.789471488445
77.2024,0.209949,84.9733036075,100,100,nan,1.26028e-06,84.9733036075,0.0221146,0.000147305,500.0,31.4222083745,6.81847e-10,67.3139,0.96947,31.4222083745,5.52486e-05,0.5,50000,nan,15740.8,1,84.9733036075,2.58481,0.750248194729
77.5284,0.186523,85.3068982681,100,100,nan,1.2737e-06,85.3068982681,0.0227822,0.000129672,500.0,28.7441021248,5.83008e-10,57.2307,0.988213,28.7441021248,5.52486e-05,0.5,50000,nan,15751.5,1,85.3068982681,2.3194,0.740511605018
76.6461,0.137861,85.0355343873,100,100,nan,9.39322e-07,85.0355343873,0.0168801,0.000141306,500.0,19.4940718486,4.26895e-10,55.8635,0.992847,19.4940718486,5.52486e-05,0.5,50000,nan,15616.2,1,85.0355343873,2.53935,0.74278429316
77.2442,0.164264,85.5829784333,100,100,nan,2.97818e-06,85.5829784333,0.0546629,0.000137943,500.0,21.4070912932,4.87594e-10,59.7866,1.01406,21.4070912932,5.52486e-05,0.5,50000,nan,15746.6,1,85.5829784333,2.53186,0.730386301055
77.2578,0.189876,84.6949744767,100,100,nan,1.71117e-07,84.6949744767,0.00293989,0.000131855,500.0,33.6479673379,6.43276e-10,58.4824,0.9492,33.6479673379,5.52486e-05,0.5,50000,nan,15686.4,1,84.6949744767,2.26534,0.847646650551
76.4809,0.159526,84.5135094796,100,100,nan,2.72082e-06,84.5135094796,0.0484952,0.000128766,500.0,22.9358047499,5.02151e-10,58.0599,0.984736,22.9358047499,5.52486e-05,0.5,50000,nan,15558.1,1,84.5135094796,2.29509,0.680224729471
77.1299,0.117992,85.6255224523,100,100,nan,3.45341e-06,85.6255224523,0.0634042,0.000127134,500.0,16.2676870496,3.50036e-10,50.0227,1.01436,16.2676870496,5.52486e-05,0.5,50000,nan,15684.1,1,85.6255224523,2.33417,0.742494406558
76.9747,0.142519,85.1855999887,100,100,nan,1.37206e-06,85.1855999887,0.0248987,0.000145909,500.0,22.0562664092,4.32776e-10,52.263,1.0026,22.0562664092,5.52486e-05,0.5,50000,nan,15654.1,1,85.1855999887,2.64781,0.790468174977
77.2159,0.181914,85.2576418044,100,100,nan,5.41542e-07,85.2576418044,0.00977975,0.000146733,500.0,27.3823063635,5.57796e-10,60.5847,0.997739,27.3823063635,5.52486e-05,0.5,50000,nan,15735.2,1,85.2576418044,2.64987,0.735307189427
77.5597,0.168398,85.4730836487,100,100,nan,6.69807e-07,85.4730836487,0.0119507,0.000147787,500.0,33.1282348782,5.28991e-10,56.7871,0.985747,33.1282348782,5.52486e-05,0.5,50000,nan,15774.4,1,85.4730836487,2.63682,0.852877208447
77.8155,0.203658,85.7715701609,100,100,nan,6.68757e-07,85.7715701609,0.0122006,0.000150653,500.0,34.6859594225,6.11896e-10,61.3807,1.00794,34.6859594225,5.52486e-05,0.5,50000,nan,15867.4,1,85.7715701609,2.74846,0.780854433537
78.3923,0.122989,86.833901262,100,100,nan,1.19105e-06,86.833901262,0.0216051,0.000132542,500.0,20.3428060441,3.73775e-10,51.9075,1.00219,20.3428060441,5.52486e-05,0.5,50000,nan,15927.8,1,86.833901262,2.40426,0.82761567948
76.9683,0.166639,85.2627950242,100,100,nan,1.95961e-06,85.2627950242,0.0359178,0.000140082,500.0,22.5301661924,4.96016e-10,57.6926,1.01266,22.5301661924,5.52486e-05,0.5,50000,nan,15695.2,1,85.2627950242,2.56758,0.700571871085
76.3489,0.202275,84.4123723135,100,100,nan,8.59355e-07,84.4123723135,0.0155804,0.00016001,500.0,29.3523087369,6.15363e-10,67.5624,1.00167,29.3523087369,5.52486e-05,0.5,50000,nan,15605.1,1,84.4123723135,2.90102,0.726966444792
77.417,0.207728,85.4869445324,100,100,nan,1.05532e-06,85.4869445324,0.01922,0.000167131,500.0,31.2669260276,6.26262e-10,67.9037,1.00622,31.2669260276,5.52486e-05,0.5,50000,nan,15808.7,1,85.4869445324,3.04387,0.852257216881
77.512,0.163022,85.604026976,100,100,nan,8.14534e-07,85.604026976,0.0149637,0.000143147,500.0,25.7670924321,4.83043e-10,55.034,1.01497,25.7670924321,5.52486e-05,0.5,50000,nan,15759.2,1,85.604026976,2.62975,0.799958177109
77.7544,0.237915,85.5936463206,100,100,nan,6.43378e-07,85.5936463206,0.011709,0.000155539,500.0,31.4540822545,7.1831e-10,66.9682,1.00549,31.4540822545,5.52486e-05,0.5,50000,nan,15863.5,1,85.5936463206,2.83071,0.847696473355
76.9529,0.1515,85.3591688317,100,100,nan,2.20806e-06,85.3591688317,0.0393554,0.000146092,500.0,21.7451351208,4.769e-10,57.3187,0.984724,21.7451351208,5.52486e-05,0.5,50000,nan,15701.6,1,85.3591688317,2.60388,0.722581366392
78.2951,0.114292,86.9839957515,100,100,nan,2.72501e-06,86.9839957515,0.0495355,0.000127317,500.0,17.0821816169,3.45876e-10,48.872,1.00431,17.0821816169,5.52486e-05,0.5,50000,nan,15935.2,1,86.9839957515,2.31438,0.695396073939
77.1245,0.149395,85.6744848128,100,100,nan,2.8615e-06,85.6744848128,0.0509922,0.000153794,500.0,22.4873808025,4.70455e-10,62.189,0.984535,22.4873808025,5.52486e-05,0.5,50000,nan,15762.2,1,85.6744848128,2.74063,0.726516097962
76.5725,0.153459,84.6707591229,100,100,nan,9.44065e-07,84.6707591229,0.0168175,0.000137687,500.0,25.1113078692,4.83586e-10,55.3759,0.984196,25.1113078692,5.52486e-05,0.5,50000,nan,15594.8,1,84.6707591229,2.45275,0.724221236352
77.4263,0.210758,84.9265209799,100,100,nan,1.67646e-07,84.9265209799,0.0030143,0.000140162,500.0,40.5037306936,6.51926e-10,58.8529,0.993379,40.5037306936,5.52486e-05,0.5,50000,nan,15733.7,1,84.9265209799,2.52013,0.877212174155
77.3622,0.215035,85.0663107744,100,100,nan,6.40957e-07,85.0663107744,0.0115477,0.000144089,500.0,31.3878264375,6.62481e-10,62.7848,0.995382,31.3878264375,5.52486e-05,0.5,50000,nan,15745.3,1,85.0663107744,2.59596,0.759109756139
77.3124,0.198018,85.307027611,100,100,nan,1.76081e-06,85.307027611,0.0320103,0.000138913,500.0,27.2886584069,5.99167e-10,60.5521,1.00438,27.2886584069,5.52486e-05,0.5,50000,nan,15752.2,1,85.307027611,2.52534,0.731475798217
78.0235,0.153975,86.3171061795,100,100,nan,2.5479e-06,86.3171061795,0.0464311,0.000127951,500.0,20.9776769595,4.6366e-10,55.4171,1.00681,20.9776769595,5.52486e-05,0.5,50000,nan,15866.9,1,86.3171061795,2.33168,0.723522147866
77.7571,0.151715,85.6925223538,100,100,nan,7.77381e-07,85.6925223538,0.0135712,0.000132934,500.0,43.3225232065,4.97804e-10,58.5038,0.964509,43.3225232065,5.52486e-05,0.5,50000,nan,15806.9,1,85.6925223538,2.32071,0.777838442694
77.6416,0.215331,85.2986510971,100,100,nan,8.75505e-07,85.2986510971,0.015746,0.00014669,500.0,34.6706131573,6.65708e-10,60.6532,0.993649,34.6706131573,5.52486e-05,0.5,50000,nan,15802.1,1,85.2986510971,2.63823,0.755486368432
78.4682,0.145651,86.4383335677,100,100,nan,8.36647e-07,86.4383335677,0.0149854,0.000121914,500.0,30.0762043296,4.54005e-10,51.2412,0.989575,30.0762043296,5.52486e-05,0.5,50000,nan,15911.1,1,86.4383335677,2.18363,0.761957381122
77.7552,0.136142,85.8663261247,100,100,nan,6.32939e-07,85.8663261247,0.0113285,0.000138856,500.0,29.5182438941,4.24979e-10,54.6981,0.988857,29.5182438941,5.52486e-05,0.5,50000,nan,15787.9,1,85.8663261247,2.48528,0.828689846981
78.1329,0.171389,86.0955442503,100,100,nan,5.92489e-07,86.0955442503,0.0108543,0.000132063,500.0,32.5476735287,5.10669e-10,53.7047,1.01215,32.5476735287,5.52486e-05,0.5,50000,nan,15884.5,1,86.0955442503,2.41937,0.745236251341
78.1292,0.188562,86.0554127953,100,100,nan,9.95793e-07,86.0554127953,0.0178393,0.000145412,500.0,30.4746177613,5.8754e-10,61.4625,0.989761,30.4746177613,5.52486e-05,0.5,50000,nan,15906.5,1,86.0554127953,2.60501,0.828743293604
77.7243,0.140426,85.8827557066,100,100,nan,9.20953e-07,85.8827557066,0.016576,0.000138262,500.0,25.7233568171,4.33475e-10,52.8898,0.994405,25.7233568171,5.52486e-05,0.5,50000,nan,15790.3,1,85.8827557066,2.48854,0.75097068592
78.5587,0.157344,85.9480805775,100,100,nan,3.03443e-07,85.9480805775,0.0052685,0.000129448,500.0,85.0022191249,5.21951e-10,53.6981,0.959249,85.0022191249,5.52486e-05,0.5,50000,nan,15942.4,1,85.9480805775,2.24753,0.773059257349
78.0805,0.149279,86.2186292113,100,100,nan,6.32657e-07,86.2186292113,0.0114605,0.000136815,500.0,25.7366863312,4.54914e-10,52.676,1.00082,25.7366863312,5.52486e-05,0.5,50000,nan,15863.3,1,86.2186292113,2.47839,0.788347381584
78.3254,0.114037,86.8300590228,100,100,nan,3.23248e-06,86.8300590228,0.0589952,0.000118389,500.0,17.2067937256,3.42359e-10,47.0126,1.00833,17.2067937256,5.52486e-05,0.5,50000,nan,15903.6,1,86.8300590228,2.1607,0.720775110816
77.0398,0.202699,84.3897224246,100,100,nan,6.42442e-07,84.3897224246,0.0111107,0.000144039,500.0,42.6627997419,6.77699e-10,63.8458,0.955495,42.6627997419,5.52486e-05,0.5,50000,nan,15676.4,1,84.3897224246,2.49107,0.769576819501
77.4343,0.136254,85.4991455954,100,100,nan,6.02126e-07,85.4991455954,0.0106376,0.000129549,500.0,32.68553232,4.36551e-10,53.7276,0.976066,32.68553232,5.52486e-05,0.5,50000,nan,15745.5,1,85.4991455954,2.28871,0.697278603309
77.701,0.112934,86.0520926757,100,100,nan,3.15016e-06,86.0520926757,0.0562872,0.000111883,500.0,15.9389959116,3.5373e-10,45.8138,0.987183,15.9389959116,5.52486e-05,0.5,50000,nan,15763.8,1,86.0520926757,1.99913,0.706020273901
77.222,0.149203,85.2711850521,100,100,nan,1.24668e-06,85.2711850521,0.0219879,0.000139872,500.0,28.1169301691,4.79642e-10,52.551,0.974433,28.1169301691,5.52486e-05,0.5,50000,nan,15712.9,1,85.2711850521,2.46695,0.743975079578
78.2536,0.135801,86.491800462,100,100,nan,6.608e-07,86.491800462,0.0118325,0.000137907,500.0,32.8309340857,4.23536e-10,57.3008,0.9893,32.8309340857,5.52486e-05,0.5,50000,nan,15917.2,1,86.491800462,2.4694,0.786900999385
76.9566,0.14418,84.8751561231,100,100,nan,3.39734e-07,84.8751561231,0.0059881,0.000131555,500.0,28.8310184389,4.64094e-10,52.4888,0.973804,28.8310184389,5.52486e-05,0.5,50000,nan,15640.5,1,84.8751561231,2.31876,0.746079491476
77.8443,0.184851,85.7274368113,100,100,nan,1.14698e-06,85.7274368113,0.0203055,0.000139251,500.0,28.0370746638,5.89804e-10,59.7526,0.978089,28.0370746638,5.52486e-05,0.5,50000,nan,15830.1,1,85.7274368113,2.46522,0.830574145605
77.1344,0.137043,85.4505043684,100,100,nan,1.9797e-06,85.4505043684,0.0356905,0.00013771,500.0,19.4872636512,4.21648e-10,53.7289,0.996037,19.4872636512,5.52486e-05,0.5,50000,nan,15691.0,1,85.4505043684,2.48266,0.776211932914
78.0512,0.152194,85.9535438004,100,100,nan,5.33825e-07,85.9535438004,0.00968678,0.000126914,500.0,29.4725926373,4.62206e-10,49.9423,1.00254,29.4725926373,5.52486e-05,0.5,50000,nan,15827.4,1,85.9535438004,2.30298,0.804695661747
78.8424,0.156784,86.8092863712,100,100,nan,2.96521e-07,86.8092863712,0.00533622,0.00012309,500.0,33.6750241662,4.84112e-10,51.8271,0.99426,33.6750241662,5.52486e-05,0.5,50000,nan,15996.8,1,86.8092863712,2.21515,0.749938336676
78.4701,0.110514,86.9969180389,100,100,nan,2.75984e-06,86.9969180389,0.0480723,0.00012185,500.0,17.3633283684,3.64249e-10,49.8338,0.962347,17.3633283684,5.52486e-05,0.5,50000,nan,15946.6,1,86.9969180389,2.12243,0.711117835997
77.5524,0.145069,85.6021414372,100,100,nan,3.47947e-07,85.6021414372,0.00609634,0.000131981,500.0,25.2571118179,4.72566e-10,53.7609,0.968005,25.2571118179,5.52486e-05,0.5,50000,nan,15761.3,1,85.6021414372,2.31242,0.779504221403
77.9723,0.154801,86.1704600833,100,100,nan,1.81986e-06,86.1704600833,0.0330408,0.000130165,500.0,22.7999682559,4.69625e-10,54.1124,1.00308,22.7999682559,5.52486e-05,0.5,50000,nan,15848.3,1,86.1704600833,2.36323,0.757986514188
77.0507,0.163424,85.3053167424,100,100,nan,1.51755e-06,85.3053167424,0.0272661,0.00015104,500.0,25.4817480187,5.06238e-10,62.0783,0.992662,25.4817480187,5.52486e-05,0.5,50000,nan,15719.8,1,85.3053167424,2.71376,0.755540589202
77.5538,0.183888,85.6735752119,100,100,nan,1.00978e-06,85.6735752119,0.018105,0.000149887,500.0,27.110948898,5.72016e-10,66.2767,0.99059,27.110948898,5.52486e-05,0.5,50000,nan,15810.9,1,85.6735752119,2.68743,0.809281514058
77.8292,0.137609,85.5632296421,100,100,nan,2.64111e-07,85.5632296421,0.00463092,0.000122918,500.0,47.3060758512,4.47596e-10,49.793,0.968728,47.3060758512,5.52486e-05,0.5,50000,nan,15790.3,1,85.5632296421,2.15525,0.742702068645
78.5589,0.146629,86.9110218395,100,100,nan,1.82416e-06,86.9110218395,0.0336252,0.000119859,500.0,20.8731231981,4.31536e-10,53.691,1.01841,20.8731231981,5.52486e-05,0.5,50000,nan,15964.4,1,86.9110218395,2.20939,0.696621035722
77.4245,0.115878,85.6982178614,100,100,nan,3.39814e-07,85.6982178614,0.00601576,0.000134864,500.0,24.065235198,3.69745e-10,49.8292,0.978071,24.065235198,5.52486e-05,0.5,50000,nan,15736.6,1,85.6982178614,2.3875,0.779219530833
79.658,0.150427,88.1993047708,100,100,nan,2.99485e-06,88.1993047708,0.0548986,0.000136045,500.0,20.6623564308,4.47664e-10,55.443,1.01276,20.6623564308,5.52486e-05,0.5,50000,nan,16205.0,1,88.1993047708,2.49385,0.671761057501
78.2638,0.159926,86.4207838347,100,100,nan,9.29394e-07,86.4207838347,0.0164525,0.000134994,500.0,25.2426438637,5.10334e-10,58.7224,0.978034,25.2426438637,5.52486e-05,0.5,50000,nan,15921.5,1,86.4207838347,2.38972,0.734159616623
77.67,0.138491,86.1017450579,100,100,nan,1.70818e-06,86.1017450579,0.0301332,0.000143346,500.0,20.2432589793,4.45037e-10,57.7682,0.974616,20.2432589793,5.52486e-05,0.5,50000,nan,15824.5,1,86.1017450579,2.5287,0.803216680995
78.6602,0.111721,87.1465981845,100,100,nan,1.14115e-06,87.1465981845,0.0207069,0.000113438,500.0,16.4793727192,3.39305e-10,46.6924,1.00252,16.4793727192,5.52486e-05,0.5,50000,nan,15958.7,1,87.1465981845,2.05841,0.71187067505
78.5289,0.157438,86.7375456971,100,100,nan,1.36928e-06,86.7375456971,0.0245213,0.000125926,500.0,23.5706540437,4.90919e-10,56.5188,0.989399,23.5706540437,5.52486e-05,0.5,50000,nan,15966.8,1,86.7375456971,2.2551,0.703358154754
78.9273,0.134095,87.3544225868,100,100,nan,2.59184e-07,87.3544225868,0.00472301,0.000123914,500.0,23.1335029538,4.03822e-10,48.6194,1.00678,23.1335029538,5.52486e-05,0.5,50000,nan,16041.4,1,87.3544225868,2.25804,0.740119003588
78.4721,0.134675,87.0859275149,100,100,nan,3.22411e-06,87.0859275149,0.0581914,0.000137694,500.0,19.2473458355,4.13417e-10,54.8282,0.997174,19.2473458355,5.52486e-05,0.5,50000,nan,15985.4,1,87.0859275149,2.48522,0.685186534529
79.0799,0.129472,87.4873952935,100,100,nan,1.60706e-06,87.4873952935,0.0291664,0.000123622,500.0,24.1638218792,3.93072e-10,55.6239,1.00271,24.1638218792,5.52486e-05,0.5,50000,nan,16059.8,1,87.4873952935,2.24362,0.715232498272
77.3758,0.140454,85.8967291554,100,100,nan,4.39943e-06,85.8967291554,0.0802172,0.000137672,500.0,19.359559099,4.22465e-10,55.8758,1.00738,19.359559099,5.52486e-05,0.5,50000,nan,15774.5,1,85.8967291554,2.51024,0.698701842596
77.9434,0.227331,85.5823074288,100,100,nan,1.63555e-06,85.5823074288,0.0293938,0.000140334,500.0,31.1612693971,7.03842e-10,62.0986,0.992917,31.1612693971,5.52486e-05,0.5,50000,nan,15855.2,1,85.5823074288,2.52205,0.85132052781
78.6427,0.104956,87.0524150485,100,100,nan,3.74642e-06,87.0524150485,0.0670091,0.000107623,500.0,15.4498299065,3.28073e-10,42.0976,0.988186,15.4498299065,5.52486e-05,0.5,50000,nan,15935.1,1,87.0524150485,1.92496,0.745592555179
78.7691,0.0916758,87.4860468547,100,100,nan,2.983e-06,87.4860468547,0.0535991,0.000112565,500.0,14.1188566177,2.83953e-10,44.6896,0.992716,14.1188566177,5.52486e-05,0.5,50000,nan,15990.5,1,87.4860468547,2.02258,0.687686307134
78.735,0.12172,87.2336217471,100,100,nan,1.13966e-06,87.2336217471,0.0204677,0.000130679,500.0,22.248786449,3.77377e-10,52.1141,0.992237,22.248786449,5.52486e-05,0.5,50000,nan,16011.5,1,87.2336217471,2.34692,0.768920734299
78.3351,0.160122,86.4467341708,100,100,nan,1.84177e-06,86.4467341708,0.0329118,0.000139511,500.0,29.8458109356,5.01443e-10,60.6817,0.987271,29.8458109356,5.52486e-05,0.5,50000,nan,15929.9,1,86.4467341708,2.49301,0.836005404577
78.6892,0.0938308,87.3658260678,100,100,nan,3.3328e-06,87.3658260678,0.0604205,0.000115202,500.0,13.8281286855,2.85493e-10,44.0609,1.0016,13.8281286855,5.52486e-05,0.5,50000,nan,15969.2,1,87.3658260678,2.08851,0.745394365724
79.3781,0.130424,87.7099928067,100,100,nan,1.2202e-06,87.7099928067,0.0220525,0.000118002,500.0,21.7602209225,3.99309e-10,46.8175,0.998496,21.7602209225,5.52486e-05,0.5,50000,nan,16102.8,1,87.7099928067,2.13263,0.770462838181
78.6649,0.146941,86.9315164342,100,100,nan,3.22808e-06,86.9315164342,0.0574687,0.000117209,500.0,20.3695872334,4.63626e-10,52.3318,0.98358,20.3695872334,5.52486e-05,0.5,50000,nan,15980.4,1,86.9315164342,2.08665,0.692052726138
78.7774,0.0954949,87.7779001605,100,100,nan,3.62755e-06,87.7779001605,0.0665643,0.00012537,500.0,13.7149509613,2.83611e-10,49.6684,1.01379,13.7149509613,5.52486e-05,0.5,50000,nan,16044.6,1,87.7779001605,2.30049,0.664311014002
78.2917,0.13591,86.3585552049,100,100,nan,8.49154e-07,86.3585552049,0.0151078,0.000124483,500.0,24.0512999487,4.2936e-10,48.9034,0.982962,24.0512999487,5.52486e-05,0.5,50000,nan,15873.5,1,86.3585552049,2.21476,0.72611514121
79.23,0.0918728,87.7364457674,100,100,nan,1.983e-06,87.7364457674,0.036288,0.000109194,500.0,15.162620084,2.74352e-10,40.6141,1.01102,15.162620084,5.52486e-05,0.5,50000,nan,16036.7,1,87.7364457674,1.9982,0.729545605579
78.4664,0.1775,86.7607029056,100,100,nan,1.23061e-06,86.7607029056,0.0220818,0.000157946,500.0,28.826105301,5.51282e-10,63.2269,0.991366,28.826105301,5.52486e-05,0.5,50000,nan,16013.8,1,86.7607029056,2.83415,0.785256411059
78.885,0.125333,87.1047841101,100,100,nan,6.67822e-07,87.1047841101,0.0118632,0.000116946,500.0,21.993034622,3.97173e-10,48.2153,0.981441,21.993034622,5.52486e-05,0.5,50000,nan,15994.2,1,87.1047841101,2.07743,0.779889215982
79.0291,0.140731,87.337363164,100,100,nan,1.43949e-06,87.337363164,0.0258091,0.000140586,500.0,24.1024867147,4.37787e-10,51.7966,0.990568,24.1024867147,5.52486e-05,0.5,50000,nan,16059.0,1,87.337363164,2.52061,0.815143538245
78.2584,0.104555,86.8050955776,100,100,nan,1.42742e-06,86.8050955776,0.0252501,0.000126995,500.0,18.8013976437,3.34132e-10,47.1657,0.977313,18.8013976437,5.52486e-05,0.5,50000,nan,15904.2,1,86.8050955776,2.24646,0.76544022172
79.2603,0.113377,87.5454421699,100,100,nan,7.18095e-07,87.5454421699,0.0127745,0.00012919,500.0,26.5574595363,3.58263e-10,49.5952,0.98284,26.5574595363,5.52486e-05,0.5,50000,nan,16063.9,1,87.5454421699,2.29821,0.719187959562
78.6372,0.164528,86.6819490883,100,100,nan,9.65259e-07,86.6819490883,0.0173298,0.000125926,500.0,27.906584288,5.10437e-10,56.8555,0.991907,27.906584288,5.52486e-05,0.5,50000,nan,15972.8,1,86.6819490883,2.26082,0.689436985838
78.6289,0.14836,87.1280123135,100,100,nan,4.78125e-06,87.1280123135,0.0886346,0.00012756,500.0,19.2953142223,4.3171e-10,53.7183,1.0242,19.2953142223,5.52486e-05,0.5,50000,nan,15998.0,1,87.1280123135,2.3647,0.713778530184
79.6141,0.125961,88.1413021681,100,100,nan,4.84707e-06,88.1413021681,0.0889014,0.000112651,500.0,16.6135099653,3.74435e-10,47.3165,1.01333,16.6135099653,5.52486e-05,0.5,50000,nan,16151.8,1,88.1413021681,2.06616,0.685182781398
78.5941,0.0978986,87.1807322149,100,100,nan,1.2486e-06,87.1807322149,0.0225188,0.000110611,500.0,16.008542147,3.00976e-10,43.981,0.996423,16.008542147,5.52486e-05,0.5,50000,nan,15952.3,1,87.1807322149,1.99489,0.661361755777
79.7106,0.0767248,88.5748690125,100,100,nan,3.9112e-06,88.5748690125,0.0704923,0.000109249,500.0,11.4532099044,2.36196e-10,40.0994,0.995756,11.4532099044,5.52486e-05,0.5,50000,nan,16162.0,1,88.5748690125,1.96902,0.663547730766
78.8552,0.118285,87.3894925955,100,100,nan,3.74323e-06,87.3894925955,0.0673484,0.000119263,500.0,17.8174676645,3.65399e-10,49.0942,0.994037,17.8174676645,5.52486e-05,0.5,50000,nan,16015.9,1,87.3894925955,2.14578,0.716551421936
78.2403,0.140566,86.7588430345,100,100,nan,1.2267e-06,86.7588430345,0.0221479,0.000142032,500.0,23.9801541012,4.31215e-10,57.0895,0.997504,23.9801541012,5.52486e-05,0.5,50000,nan,15949.1,1,86.7588430345,2.56437,0.718771027483
79.5114,0.0757691,88.6121623607,100,100,nan,5.23448e-06,88.6121623607,0.0929847,0.000121839,500.0,11.9177190481,2.40113e-10,44.0546,0.98143,11.9177190481,5.52486e-05,0.5,50000,nan,16173.5,1,88.6121623607,2.16433,0.692388862176
79.4204,0.16597,87.3675113751,100,100,nan,8.50045e-07,87.3675113751,0.0151122,0.00013424,500.0,30.3904711772,5.2512e-10,54.9168,0.982217,30.3904711772,5.52486e-05,0.5,50000,nan,16114.1,1,87.3675113751,2.38653,0.732168851046
78.7683,0.105608,87.1988642677,100,100,nan,1.28453e-06,87.1988642677,0.0228691,0.000107104,500.0,16.4173503777,3.33188e-10,43.7551,0.983614,16.4173503777,5.52486e-05,0.5,50000,nan,15966.5,1,87.1988642677,1.90681,0.679125375061
78.5492,0.106543,87.0002333431,100,100,nan,1.36403e-06,87.0002333431,0.0247992,0.000115028,500.0,19.0132493506,3.22328e-10,44.4665,1.00446,19.0132493506,5.52486e-05,0.5,50000,nan,15928.2,1,87.0002333431,2.0913,0.769270159715
78.4532,0.127004,86.8756305604,100,100,nan,1.27456e-06,86.8756305604,0.0229096,0.000122773,500.0,20.8473305387,3.931e-10,52.8249,0.993068,20.8473305387,5.52486e-05,0.5,50000,nan,15943.0,1,86.8756305604,2.20678,0.732055314682
79.0996,0.105743,87.822246671,100,100,nan,2.33143e-06,87.822246671,0.0420226,0.000121932,500.0,15.9071195263,3.25486e-10,48.9239,0.995822,15.9071195263,5.52486e-05,0.5,50000,nan,16074.1,1,87.822246671,2.19776,0.706309751377
79.8199,0.098182,88.7519079607,100,100,nan,2.09852e-06,88.7519079607,0.038148,0.000121521,500.0,15.67466139,2.97109e-10,50.334,1.00434,15.67466139,5.52486e-05,0.5,50000,nan,16232.1,1,88.7519079607,2.20907,0.692967673987
79.3602,0.0891768,87.9487124939,100,100,nan,9.14004e-07,87.9487124939,0.0162047,0.000106641,500.0,17.0422873489,2.83703e-10,42.4487,0.979525,17.0422873489,5.52486e-05,0.5,50000,nan,16090.0,1,87.9487124939,1.89069,0.65034625932
78.3913,0.157504,86.5095833938,100,100,nan,4.53246e-07,86.5095833938,0.00808645,0.000126097,500.0,24.5135177623,4.94816e-10,55.1185,0.985701,24.5135177623,5.52486e-05,0.5,50000,nan,15926.8,1,86.5095833938,2.24972,0.716385426521
79.3378,0.149935,87.6418618553,100,100,nan,1.6507e-06,87.6418618553,0.0301477,0.00012188,500.0,23.8435662198,4.49502e-10,52.1632,1.00904,23.8435662198,5.52486e-05,0.5,50000,nan,16113.3,1,87.6418618553,2.22597,0.74130552502
79.6924,0.113919,87.9808362778,100,100,nan,9.55792e-07,87.9808362778,0.0171863,0.000114985,500.0,26.6931148745,3.52339e-10,47.8296,0.993436,26.6931148745,5.52486e-05,0.5,50000,nan,16145.1,1,87.9808362778,2.06757,0.732237284874
78.6269,0.064106,87.5879981656,100,100,nan,3.93149e-06,87.5879981656,0.0702319,0.000115714,500.0,10.5609488197,2.00883e-10,40.0644,0.986959,10.5609488197,5.52486e-05,0.5,50000,nan,15967.5,1,87.5879981656,2.06711,0.689201223135
79.3192,0.144365,87.3796287249,100,100,nan,6.49617e-07,87.3796287249,0.0115319,0.000128016,500.0,35.8503810509,4.58115e-10,53.9587,0.980764,35.8503810509,5.52486e-05,0.5,50000,nan,16106.4,1,87.3796287249,2.27253,0.759262571299
79.034,0.0958208,87.8721653823,100,100,nan,4.0539e-06,87.8721653823,0.0719517,0.000116895,500.0,14.1836497273,3.04175e-10,47.243,0.980594,14.1836497273,5.52486e-05,0.5,50000,nan,16072.9,1,87.8721653823,2.07474,0.652080106464
78.8564,0.124233,87.6158629784,100,100,nan,3.70958e-06,87.6158629784,0.0660362,0.00014874,500.0,19.1088419856,3.92031e-10,57.1733,0.983511,19.1088419856,5.52486e-05,0.5,50000,nan,16077.7,1,87.6158629784,2.64781,0.701423694247
