StdIWNorm,LearnableVariance,MinIWNorm,InitialReturnMax,ReturnStepMaxmin,Bound,EpRewMean,InitialReturnMean,MaxIW,MinIW,StdIW,ReturnStepMax,MeanEntropy,OptimizationReturnMin,ESSClassic,MaxIWNorm,ESSRenyi,EpLenMean,ReturnMeanIW,MeanIWNorm,EmpiricalD2,InitialReturnStd,VarianceInit,TimestepsSoFar,InitialBound,TimeElapsed,OptimizationReturnMean,Iteration,EpThisIter,InitialReturnMin,MeanIW,OptimizationReturnMax,EpisodesSoFar,J_sample_variance
10.566137,True,4.848169e-09,52.258034,0.10326436,3271.142,44.07922362278305,44.079224,10619.85,4.848169e-07,1056.6136,0.2876133,2.1381536,,1.0095427,106.198494,0.000637035,500.0,4306.383,1.0670428,156977.25,4.3390102,-1,3850000,41.466316,18546.070511579514,14.713341,77,100,29.365883,106.7043,22.89215,7700,145992740.0
1.6925246,True,4.046455e-08,50.542023,0.0044610053,627.4597,43.266644133114525,43.266647,1701.532,4.046455e-06,169.25246,0.24975333,2.1097436,,1.0944195,17.01532,0.015027095,500.0,833.61053,0.17803957,6654.6465,4.3193245,-1,3900000,40.73954,18846.73185300827,11.572363,78,100,31.69428,17.803955,18.847742,7800,6937885.5
9.058776,True,1.3035765e-08,54.09699,0.0016775429,2555.241,43.819443904359495,43.819443,9104.853,1.3035766e-06,905.8777,0.25877723,2.1263504,,1.010449,91.04852,0.0005506582,500.0,3707.903,0.91523385,181600.84,4.3721046,-1,3950000,41.114597,19109.501972675323,11.60104,79,100,32.218403,91.52339,21.878586,7900,65740504.0
3.8796701,True,2.0247921e-06,49.386578,0.10590197,1590.4807,41.21198877298221,41.211987,3898.4836,0.00020247922,387.967,0.29332444,2.1184368,,1.0951576,38.984837,0.13324398,500.0,1658.1288,0.4082483,750.503,4.338753,-1,4000000,38.742657,19346.797344446182,13.553398,80,100,27.65859,40.824825,21.727987,8000,27045712.0
0.5072564,True,1.539266e-06,48.741585,0.0865338,167.53699,41.82460053417301,41.8246,510.17465,0.00015392661,50.725643,0.2954476,2.1005838,,1.2140851,5.1017466,0.12623455,500.0,236.1301,0.05623472,792.17615,3.7113307,-1,4050000,39.387524,19585.628638982773,12.321217,81,100,29.503384,5.6234727,19.238201,8100,436162.94
18.891819,True,3.827526e-09,47.890514,0.005168855,7570.465,40.285387823185935,40.28539,18988.363,3.827526e-07,1889.182,0.25687775,2.1119385,,1.0182482,189.88362,0.00042093516,500.0,8737.575,1.9161215,237566.28,3.6357975,-1,4100000,37.89086,19832.772992372513,8.791701,82,100,31.493687,191.61217,16.396828,8200,755422660.0
66.50555,True,1.8161544e-10,49.566765,0.051440924,23908.234,41.98249702639601,41.982494,66844.39,1.8161545e-08,6650.5557,0.2652062,2.0874383,,1.0261867,668.4439,3.285403e-05,500.0,28232.041,6.771905,3043766.5,4.119965,-1,4150000,39.504158,20045.978734493256,12.846343,83,100,29.136154,677.19055,20.43061,8300,7474091000.0
176.56288,True,6.4870595e-11,51.988148,0.023256615,67480.84,41.354957500786995,41.354958,177452.83,6.48706e-09,17656.29,0.2682914,2.0690084,,1.0004861,1774.5282,1.6363087e-05,500.0,73906.86,17.749596,6111316.5,3.327128,-1,4200000,38.755554,20216.895704746246,8.125389,84,100,33.22957,1774.9595,18.75858,8400,25775677000.0
130.34824,True,1.1194666e-09,48.51974,0.0004236251,58270.773,40.977837161990685,40.977837,131004.96,1.1194666e-07,13034.823,0.24678703,2.0629027,,1.0000961,1310.0496,0.00016385602,500.0,60165.984,13.101123,610291.9,3.2432728,-1,4250000,38.551846,20379.620841264725,8.679581,85,100,32.298256,1310.1125,16.221485,8500,33674695000.0
0.51592696,True,5.427383e-07,50.631756,0.02502802,212.49182,41.06582673420007,41.065826,518.32367,5.427383e-05,51.592693,0.27162668,2.0822392,,1.325043,5.1832366,0.25432855,500.0,262.69086,0.05978603,393.1922,3.4317887,-1,4300000,38.534233,20527.102792978287,10.220501,86,100,30.845325,5.9786034,19.78643,8600,514645.53
4.6717186,True,9.674977e-09,48.259895,0.08094217,1567.8187,41.38136790369485,41.381367,4695.465,9.674977e-07,467.1719,0.27769232,2.0277932,,1.0090889,46.954647,0.0022208728,500.0,2079.8477,0.47167578,45027.344,2.9667912,-1,4350000,38.968372,20705.603375196457,8.190919,87,100,33.19045,47.1676,15.069447,8700,28781796.0
16.85806,True,1.6783106e-08,46.213367,0.052249,4951.2627,39.99537525107026,39.995377,16943.418,1.6783107e-06,1685.8063,0.25494885,2.0151763,,1.0050528,169.43417,0.00057178567,500.0,5917.5825,1.6986176,174890.7,3.1545508,-1,4400000,37.684704,20920.721987962723,7.968815,88,100,32.02656,169.86176,14.186806,8800,52369004.0
399.16132,True,3.5895581e-12,47.232624,0.02038163,141264.31,39.20342814674197,39.20343,401172.3,3.589558e-10,39916.133,0.2880632,1.9746988,,1.0000362,4011.7231,3.1447782e-06,500.0,154581.64,40.117958,31798744.0,3.4588087,-1,4450000,36.841793,21133.248302698135,6.9565253,89,100,32.246902,4011.796,14.985722,8900,80474970000.0
0.51092196,True,9.179044e-07,47.043236,0.06057392,189.58852,41.286501375959915,41.286503,513.8784,9.179044e-05,51.0922,0.24207078,1.942871,,1.2929374,5.138784,0.225493,500.0,239.12221,0.05847487,443.47275,2.965498,-1,4500000,38.93434,21325.891473293304,7.966577,90,100,33.319923,5.8474865,13.723312,9000,185051.5
13.284622,True,1.2237755e-09,47.553898,0.019385591,5588.366,41.40811213649081,41.408115,13351.779,1.2237756e-07,1328.462,0.23121597,1.963511,,1.0035287,133.51779,0.0010575232,500.0,6319.524,1.3375319,94560.57,3.0862038,-1,4550000,39.03042,21547.71598982811,7.2285852,91,100,34.179527,133.75322,13.374371,9100,325919460.0
61.51448,True,1.3820733e-09,55.10048,0.022818536,24433.883,43.56793498596717,43.567936,61824.55,1.3820734e-07,6151.448,0.2585306,2.0262468,,1.0005478,618.2455,0.00016723979,500.0,26564.256,6.184148,597943.8,3.4468887,-1,4600000,40.812912,21780.45468735695,13.38893,92,100,30.179005,618.4148,24.921474,9200,6590933000.0
82.76007,True,4.2262815e-09,51.94932,0.047123685,32470.895,41.99054790567975,41.990547,83178.164,4.2262818e-07,8276.008,0.28723776,1.9945375,,1.0028701,831.7816,0.0020535267,500.0,33044.086,8.32975,48696.71,3.3536987,-1,4650000,39.39308,22075.930688619614,8.782754,93,100,33.207794,832.975,18.741528,9300,3661587500.0
199.4846,True,7.0995553e-12,49.83835,0.10202153,41862.402,40.45208333735225,40.452084,200490.06,7.0995554e-10,19948.463,0.34224316,1.9373462,,1.0004776,2004.9006,2.0122454e-07,500.0,97413.57,20.053791,496957280.0,3.5479238,-1,4700000,37.960167,22371.823658943176,7.6979485,94,100,32.754135,2005.3793,17.084213,9400,105013040000.0
0.68578494,True,1.1981188e-06,50.026646,0.028586462,296.17432,41.751282557346485,41.751286,689.2812,0.00011981188,68.5785,0.27007392,1.8990898,,1.2463412,6.892812,0.17025532,500.0,356.795,0.07704241,587.35315,3.6073742,-1,4750000,39.249954,22674.053760051727,12.001229,95,100,29.750053,7.704241,20.276592,9500,1438340.9
27.797901,True,5.4988374e-09,52.71836,0.025295734,9976.614,41.291725627158,41.29173,27938.223,5.4988374e-07,2779.79,0.2633092,1.9338069,,1.0020579,279.38223,6.816566e-05,500.0,13169.248,2.7966962,1467014.2,3.9624968,-1,4800000,38.655807,22955.686428785324,9.339,96,100,31.952726,279.66962,20.765635,9600,1871021000.0
49.25429,True,3.1982905e-10,48.472805,0.07488124,19329.75,41.04895286288038,41.048954,49502.773,3.1982907e-08,4925.4297,0.3214441,1.8771178,,1.0013921,495.0277,0.00032016498,500.0,20684.258,4.953722,312338.97,3.1693196,-1,4850000,38.625313,23186.576989650726,7.4840846,97,100,33.56487,495.37225,14.907936,9700,1922531200.0
21.14812,True,7.340987e-09,47.933895,0.03739105,5788.6045,39.93441708811183,39.934418,21255.07,7.340987e-07,2114.8123,0.22557606,1.891684,,1.0039165,212.5507,0.00012023673,500.0,7974.3228,2.1296663,831692.6,3.258468,-1,4900000,37.537724,23416.76965522766,10.509108,98,100,29.42531,212.96664,18.508585,9800,330561440.0
145.72285,True,1.6210691e-09,47.11472,0.07097933,59722.78,40.42406302847211,40.42406,146457.03,1.6210691e-07,14572.284,0.2779904,1.8626603,,1.0000981,1464.5703,2.1119826e-05,500.0,64848.812,14.6464205,4734887.5,3.284898,-1,4950000,38.068325,23650.76621389389,8.2220125,99,100,32.20205,1464.6422,14.91267,9900,33519448000.0
92.01969,True,3.5749195e-10,46.909912,0.016740844,33530.3,41.045055167572684,41.045055,92483.53,3.5749196e-08,9201.97,0.26612,1.8600197,,1.0005331,924.83527,1.0781053e-05,500.0,40673.684,9.250818,9275532.0,3.4895236,-1,5000000,38.69956,23940.303812026978,9.107702,100,100,31.937353,925.0818,14.972559,10000,13261006000.0
5.7897997,True,7.9126865e-09,50.15031,0.05882661,2290.2527,42.890545932313316,42.89054,5817.544,7.912687e-07,578.97986,0.24341662,1.8494893,,1.092536,58.175438,0.0015930113,500.0,2918.5051,0.60850877,62774.19,3.3728387,-1,5050000,40.383034,24176.31153512001,8.363927,101,100,34.52662,60.85087,15.623692,10100,67973820.0
31.2685,True,4.6044973e-12,53.939644,0.11572932,11382.08,44.280412133834645,44.280415,31426.23,4.6044973e-10,3126.8496,0.2864198,1.8300755,,1.0013179,314.2623,6.64242e-05,500.0,14691.218,3.144693,1505475.4,3.9086008,-1,5100000,41.58343,24403.13102197647,8.527669,102,100,35.752743,314.46933,18.186901,10200,1315316700.0
55.277325,True,1.2666934e-10,52.42131,0.038187698,19768.908,43.038865328970225,43.038868,55556.17,1.2666934e-08,5527.7324,0.25766438,1.7987864,,1.001327,555.5617,2.433756e-05,500.0,25081.902,5.5593023,4108875.5,4.1430173,-1,5150000,40.417793,24616.037274599075,13.07659,103,100,29.962276,555.93024,22.459034,10300,7371480000.0
7.389868,True,4.4778366e-07,49.954052,0.03225565,3326.562,41.926111702628575,41.926113,7427.4873,4.4778368e-05,738.98676,0.26770663,1.8125006,,1.0108837,74.27487,0.017073737,500.0,3517.713,0.7467813,5856.9487,3.6233706,-1,5200000,39.42841,24833.69929933548,10.344719,104,100,31.581392,74.67815,18.37266,10400,139202080.0
4.059225,True,2.6797673e-08,47.947803,0.0480925,1449.8665,41.04851358341313,41.048515,4053.3447,2.6797675e-06,405.92255,0.24814098,1.7852359,,1.2578248,40.533447,0.0026416448,500.0,1916.3126,0.45814392,37855.203,3.7165735,-1,5250000,38.651123,25076.01698255539,10.012509,105,100,31.036005,45.81439,16.911798,10500,20287394.0
7.1052895,True,6.8732554e-08,49.42264,0.08453119,2057.847,40.71776595042488,40.71777,7142.3384,6.8732556e-06,710.529,0.27170184,1.7609771,,1.060694,71.423386,0.0036182348,500.0,2468.663,0.73568606,27637.787,4.1699204,-1,5300000,38.24663,25318.414230823517,11.139687,106,100,29.57808,73.56859,19.844563,10600,12201241.0
1.7317951,True,2.9549625e-07,53.447155,0.0025974512,682.8656,40.577192350913094,40.577194,1740.7892,2.9549625e-05,173.17952,0.27684116,1.7441778,,1.0923918,17.407892,0.029631648,500.0,838.1103,0.18199983,3374.77,4.9643264,-1,5350000,37.904835,25595.535357236862,13.960407,107,100,26.616785,18.19998,26.83037,10700,11753781.0
38.442738,True,6.8605765e-08,52.818256,0.04278502,17934.807,42.0795134387183,42.079517,38636.79,6.860577e-06,3844.2744,0.28920582,1.8112797,,1.0019767,386.3679,0.00015524334,500.0,20054.375,3.8674955,644150.0,4.920181,-1,5400000,39.438606,25887.210234880447,12.609676,108,100,29.469835,386.7496,23.348421,10800,7617289700.0
10.034894,True,5.494649e-07,51.201008,0.06665838,3804.0413,42.375155641429735,42.375156,10085.874,5.4946493e-05,1003.48944,0.26554835,1.7945195,,1.008552,100.85874,0.017390348,500.0,3998.172,1.0128918,5750.3164,4.5136304,-1,5450000,39.815105,26161.02844643593,9.266693,109,100,33.108463,101.2892,18.092545,10900,52486464.0
246.98587,True,8.504895e-10,50.515533,0.077558875,87588.22,40.847256740126134,40.847256,248231.06,8.504895e-08,24698.588,0.2749138,1.8293431,,1.0007272,2482.3105,1.7814082e-05,500.0,93572.516,24.832127,5613536.5,4.483065,-1,5500000,38.321476,26382.420207500458,11.231018,110,100,29.616238,2483.213,20.899296,11000,45540420000.0
3.9314933,True,3.390984e-07,52.073696,0.10997094,1374.1378,40.67080628162372,40.670807,3952.1719,3.390984e-05,393.14935,0.2830476,1.8460667,,1.1178637,39.521717,0.005191862,500.0,1735.4868,0.41801608,19260.912,4.0665607,-1,5550000,38.06712,26536.845017910004,10.028984,111,100,30.641823,41.801613,21.431873,11100,21195514.0
56.60075,True,1.3857984e-10,46.457554,0.033269644,20610.084,38.14061665995625,38.140617,56885.965,1.3857985e-08,5660.074,0.27054983,1.8823267,,1.0002618,568.8596,5.5129465e-05,500.0,23738.572,5.6893406,1813912.0,3.9679294,-1,5600000,35.81774,26688.0264544487,12.657168,112,100,25.48345,568.9341,20.974104,11200,8748654000.0
11.406839,True,3.67765e-09,52.241844,0.020889804,4146.479,40.99273670190615,40.99274,11464.817,3.67765e-07,1140.684,0.2341553,1.9261787,,1.0093207,114.64817,0.0003052269,500.0,5641.6025,1.1518153,327625.12,3.9694428,-1,5650000,38.380642,26855.587558984756,9.866118,113,100,31.126617,115.181526,21.115227,11300,432380580.0
0.21643347,True,7.1498057e-06,54.652958,0.022235468,139.54695,43.34290507819871,43.342907,197.86902,0.0007149806,21.643347,0.24216968,1.96048,,3.4882898,1.9786901,0.4541171,500.0,180.09778,0.041147243,220.20752,5.082412,-1,5700000,40.61026,27019.863362550735,13.070316,114,100,30.272589,4.1147237,24.38037,11400,127331.34
38.682865,True,5.3627737e-08,53.590565,0.08120863,12979.38,41.24513654756745,41.245136,38878.08,5.3627737e-06,3868.287,0.23532397,1.9790442,,1.0017163,388.78076,0.00017699503,500.0,14993.465,3.8911436,564987.6,4.2768073,-1,5750000,38.565613,27207.044638633728,9.186143,115,100,32.058994,389.1143,21.53157,11500,789890050.0
0.03801313,True,3.446481e-05,57.198307,0.034035638,53.81745,43.6097807591666,43.60978,30.264193,0.003446481,3.801313,0.22736953,1.9856794,,12.877795,0.30264193,8.723788,500.0,63.500244,0.014614701,11.46291,4.0337954,-1,5800000,40.749863,27452.97442293167,8.584166,116,100,35.025616,1.46147,22.172691,11600,3532.8743
6.5049577,True,1.2966222e-08,55.551918,0.06578247,2631.561,44.18214596301673,44.182148,6538.4644,1.2966223e-06,650.4958,0.24608573,1.9781797,,1.0257419,65.38464,0.0068020863,500.0,2968.3423,0.6622203,14701.372,4.811801,-1,5850000,41.404552,27632.64949655533,10.377432,117,100,33.804714,66.222015,21.747204,11700,57061052.0
1.4101623,True,2.3829583e-07,51.686535,0.00037764013,679.4133,43.40642089341708,43.40642,1415.6538,2.3829583e-05,141.01622,0.23961844,1.9807948,,1.2193167,14.156538,0.08993584,500.0,765.58826,0.15667197,1111.9038,4.1675763,-1,5900000,40.822094,27831.11232829094,8.472934,118,100,34.933487,15.667198,16.753048,11800,4643453.5
27.238863,True,2.4337857e-10,49.97663,0.02147001,11121.037,41.604902987921015,41.604904,27376.822,2.4337856e-08,2723.8865,0.25347218,1.9191916,,1.005745,273.76822,0.00046445185,500.0,12280.526,2.745541,215307.58,4.228986,-1,5950000,39.10607,28059.883019208908,11.14032,119,100,30.464582,274.5541,19.512049,11900,1599532500.0
8.212831,True,8.44955e-08,55.90296,0.08678919,2594.5781,43.96914427161465,43.96914,8254.522,8.44955e-06,821.28314,0.3382635,1.9124676,,1.0077455,82.54522,0.0008951191,500.0,3528.831,0.82864356,111716.98,4.527513,-1,6000000,41.173996,28316.219716072083,10.523157,120,100,33.445988,82.86436,22.456974,12000,64782910.0
147.72975,True,2.2731894e-10,49.879856,0.052351594,58117.477,41.57461030138158,41.574608,148474.27,2.2731895e-08,14772.977,0.30650407,1.8818278,,1.0003645,1484.7427,1.066519e-05,500.0,65754.266,14.850132,9376298.0,4.076068,-1,6050000,39.08062,28605.828847885132,10.305615,121,100,31.268995,1485.0133,18.61086,12100,39488287000.0
3.5402455,True,9.849418e-08,54.284985,0.05509253,1080.3815,42.63839085338513,42.638393,3529.542,9.849418e-06,354.02457,0.2778586,1.8600197,,1.3459376,35.295418,0.005795476,500.0,1436.919,0.4135122,17254.838,4.755896,-1,6100000,39.92414,28893.586990594864,16.174644,122,100,26.463747,41.351227,27.821238,12200,8193290.5
6.04659,True,1.1378398e-09,54.82789,0.011394173,2064.515,41.79021193059845,41.79021,6078.2725,1.1378398e-07,604.659,0.25157377,1.8629574,,1.0770121,60.782722,0.005286397,500.0,2441.5586,0.630917,18916.477,4.1866074,-1,6150000,39.048813,29189.548468351364,10.240928,123,100,31.549284,63.091698,23.278605,12300,22497812.0
0.1172865,True,9.496882e-06,50.01996,0.036221102,102.199554,41.86267474263828,41.862675,108.99581,0.0009496882,11.728651,0.24679622,1.8592422,,6.488971,1.0899581,1.5726383,500.0,122.14294,0.030896163,63.587414,4.6258445,-1,6200000,39.361675,29461.82091140747,16.846777,124,100,25.0159,3.0896163,25.004059,12400,31517.094
7.46212,True,9.67595e-10,51.1152,0.03819877,1657.3435,41.17791009105941,41.17791,7500.348,9.675951e-08,746.21204,0.26620618,1.8273922,,1.023723,75.00348,0.0006539318,500.0,2656.7769,0.7589059,152921.14,4.4002285,-1,6250000,38.62215,29697.80587220192,10.711744,125,100,30.466166,75.890594,20.649035,12500,17121860.0
80.50794,True,1.3655607e-10,51.529175,0.13216089,30795.775,40.740591914943195,40.74059,80914.05,1.3655607e-08,8050.7944,0.38122803,1.8302431,,1.001267,809.14044,2.1648322e-05,500.0,36333.242,8.096529,4619295.5,5.374221,-1,6300000,38.16413,29930.96794271469,12.76988,126,100,27.97071,809.65295,23.558464,12600,19238920000.0
36.37469,True,2.4184259e-11,52.50816,0.011996582,12583.902,41.56178817798543,41.561787,36558.258,2.418426e-09,3637.469,0.2039917,1.8197808,,1.0017507,365.58258,7.275301e-05,500.0,15661.921,3.6590252,1374513.5,5.331917,-1,6350000,38.936382,30161.38837146759,14.699655,127,100,26.862133,365.9025,25.646027,12700,3493560600.0
14.930979,True,7.5796365e-09,51.859516,0.0020760298,5032.898,42.033949498948644,42.033947,15007.156,7.579637e-07,1493.0977,0.25249314,1.805655,,1.0164063,150.07156,0.0013796213,500.0,5730.9995,1.5130048,72483.66,4.9500427,-1,6400000,39.44097,30430.428189992905,13.912301,128,100,28.121649,151.30048,23.737867,12800,230906500.0
37.29256,True,9.432015e-10,52.292034,0.031144604,12278.381,42.324555146490546,42.324554,37482.254,9.432016e-08,3729.2556,0.2699649,1.7971194,,1.0134661,374.82254,0.0001327071,500.0,14548.029,3.7734513,753539.2,5.260791,-1,6450000,39.709953,30657.815741300583,15.575727,129,100,26.748827,377.34512,25.543207,12900,2057529300.0
0.5960294,True,4.915611e-06,49.46857,0.035489187,249.43018,38.666921245295676,38.66692,599.57104,0.00049156114,59.602943,0.26082608,1.7926903,,1.2520355,5.9957104,1.4777251,500.0,269.77728,0.06711382,67.671585,4.2694554,-1,6500000,36.19349,30886.70251393318,11.088937,130,100,27.577984,6.711382,21.890587,13000,646245.0
2.0223708,True,3.817263e-08,47.038277,0.024026275,739.33295,39.68106833007551,39.68107,2025.8782,3.817263e-06,202.23709,0.22471862,1.7753799,,1.2179477,20.258781,0.016230786,500.0,923.9414,0.22456188,6161.131,4.3129883,-1,6550000,37.329155,31089.275985717773,13.954241,131,100,25.726828,22.456192,21.31145,13100,9937301.0
30.249071,True,1.8577099e-08,48.55573,0.04431382,9100.713,38.94992803489573,38.94993,30402.523,1.85771e-06,3024.9067,0.26099595,1.8406197,,1.0079765,304.02524,7.028915e-05,500.0,11996.498,3.0523689,1422694.8,4.786563,-1,6600000,36.52214,31322.13835501671,16.251009,132,100,22.69892,305.23694,25.85681,13200,2593162500.0
29.408567,True,1.3642364e-09,44.793953,0.012311056,8550.773,35.55542242657924,35.555424,29556.975,1.3642364e-07,2940.8572,0.20388058,1.7431273,,1.0016876,295.56973,2.6399444e-05,500.0,12909.825,2.9581902,3787958.5,4.1290383,-1,6650000,33.315723,31568.041456222534,10.052433,133,100,25.502989,295.81906,19.290964,13300,2932688600.0
18.242802,True,2.532422e-08,47.38195,0.011874095,7311.6274,38.90188416758119,38.901882,18335.252,2.532422e-06,1824.2803,0.2375232,1.7114611,,1.0062357,183.35251,0.0011539918,500.0,8009.027,1.8392361,86655.73,4.430295,-1,6700000,36.532784,31806.63190793991,13.591274,134,100,25.31061,183.92363,22.07134,13400,1141005700.0
7.7265368,True,1.8843508e-07,46.355774,0.023178771,2558.984,38.48345708118615,38.483456,7766.5957,1.8843508e-05,772.6537,0.22621109,1.7367038,,1.0372056,77.665955,0.0016240574,500.0,3134.1233,0.791009,61574.176,4.1739874,-1,6750000,36.16567,32053.159700155258,13.041507,135,100,25.44195,79.10089,20.913824,13500,127063416.0
0.61781585,True,7.3194037e-06,46.852745,0.0043792725,286.9767,38.63090378364832,38.630905,597.2039,0.0007319404,61.781593,0.24490796,1.7246118,,1.8236412,5.972039,0.16473542,500.0,344.69476,0.084202565,607.034,3.7682467,-1,6800000,36.288265,32285.767847776413,9.557925,136,100,29.072979,8.420257,17.779766,13600,662959.6
3.6014235,True,1.7743415e-09,45.958138,0.028064936,1121.9994,38.620530696718745,38.620533,3619.8818,1.7743415e-07,360.14236,0.27661437,1.7086153,,1.037272,36.19882,0.0064809127,500.0,1407.4391,0.3687098,15429.926,3.5370398,-1,6850000,36.322624,32529.494132995605,8.66255,137,100,29.957981,36.870983,16.000156,13700,9945912.0
28.831436,True,9.4842285e-09,48.569584,0.032261536,12579.495,39.41298207447905,39.41298,28977.027,9.4842284e-07,2883.144,0.25601244,1.7333632,,1.0023617,289.77026,0.0010090523,500.0,13343.995,2.901123,99102.9,3.6672802,-1,6900000,36.984505,32722.88235783577,8.568859,138,100,30.844124,290.11227,17.72546,13800,2009716200.0
973.3251,True,1.2201478e-09,47.71473,0.039169386,400481.84,40.865718697078066,40.86572,978228.94,1.2201478e-07,97332.516,0.24217138,1.7285148,,1.0000672,9782.289,5.3380954e-05,500.0,403747.2,97.82618,1873327.4,3.565035,-1,6950000,38.47998,32874.03673291206,8.894674,139,100,31.971045,9782.618,15.743685,13900,926641000000.0
0.78045535,True,7.3898086e-08,51.41516,0.056475475,208.91194,41.388233575036956,41.388233,784.77734,7.3898086e-06,78.04555,0.28536707,1.7304682,,1.2123798,7.847773,0.05341178,500.0,320.14725,0.0864602,1872.2461,3.7737575,-1,7000000,38.817474,33043.91177558899,11.250558,140,100,30.137676,8.646018,21.277485,14000,315774.8
1.4276649,True,1.8181328e-09,48.463978,0.025152564,566.0801,41.32714307191211,41.327145,1431.7355,1.8181328e-07,142.76648,0.27177498,1.737429,,1.420609,14.317354,0.023487201,500.0,724.1952,0.17138408,4257.638,4.183602,-1,7050000,38.903942,33244.09220814705,12.117284,141,100,29.20986,17.138409,19.254118,14100,3601661.8
62.830223,True,1.3807474e-08,51.997612,0.037683263,21082.855,42.791854293768964,42.791855,63147.37,1.3807474e-06,6283.022,0.2677541,1.7812501,,1.002042,631.4737,3.661566e-05,500.0,25379.406,6.321184,2731072.0,4.697645,-1,7100000,40.191975,33440.79390621185,17.535343,142,100,25.256512,632.1184,26.7411,14200,9097222000.0
8.180354,True,1.0807303e-07,51.14926,0.12468462,3738.9912,42.82201531715912,42.82201,8221.55,1.0807304e-05,818.0356,0.31890026,1.8178601,,1.052989,82.2155,0.0033038836,500.0,4183.927,0.8438839,30267.41,4.0337734,-1,7150000,40.26455,33728.34664487839,12.36491,143,100,30.457106,84.38839,20.692156,14300,258317820.0
3.532078,True,2.4713992e-07,52.32438,0.0069391727,1221.761,42.26759047833347,42.26759,3550.4224,2.4713994e-05,353.20782,0.29383257,1.8092017,,1.0461527,35.504223,0.005012819,500.0,1591.2769,0.3631713,19948.855,4.59935,-1,7200000,39.65137,33995.52485370636,18.107386,144,100,24.160204,36.317127,28.164175,14400,50283796.0
7.9963827,True,1.5572226e-07,51.78396,0.12357482,3570.6382,42.589170526711584,42.589176,8035.265,1.5572226e-05,799.6383,0.39829266,1.8139645,,1.1064124,80.352646,0.0035919491,500.0,4002.6545,0.8458006,27840.037,4.530304,-1,7250000,39.99997,34234.973821640015,17.712486,145,100,24.876686,84.58007,26.907272,14500,338696030.0
5.780083,True,2.9400654e-08,52.721138,0.13055392,1923.7955,42.467235695131656,42.467236,5809.799,2.9400655e-06,578.0083,0.3514704,1.823039,,1.02521,58.09799,0.0023232005,500.0,2470.7,0.5882722,43044.07,4.1692157,-1,7300000,39.831177,34465.696815252304,11.012969,146,100,31.454268,58.827213,21.26687,14600,41210710.0
42.14035,True,2.0848037e-09,46.571945,0.03705573,15541.348,39.47919848778588,39.4792,42353.234,2.0848037e-07,4214.0347,0.26377207,1.7686775,,1.0028669,423.53235,4.6839352e-05,500.0,18943.775,4.2413926,2134957.0,4.460742,-1,7350000,37.150597,34701.79353260994,12.15542,147,100,27.323778,424.13925,19.248167,14700,5533219300.0
13.251463,True,1.4542178e-07,51.5586,0.017741606,5111.751,41.34195570062103,41.341957,13318.828,1.4542178e-05,1325.1461,0.2504255,1.7547957,,1.0097177,133.18828,0.0005327551,500.0,6228.6333,1.3383429,187703.5,3.9932077,-1,7400000,38.764027,34997.91577172279,9.156226,148,100,32.18573,133.83432,19.372871,14800,385262750.0
1.5314928,True,1.1940124e-08,54.53255,0.04109426,748.4512,43.424097456703365,43.424095,1539.6519,1.1940124e-06,153.14928,0.26190773,1.7455287,,1.0728693,15.396518,0.055737913,500.0,863.94275,0.15948896,1794.111,4.129721,-1,7450000,40.697468,35292.84409093857,13.412919,149,100,30.011179,15.948896,24.521372,14900,14480124.0
95.33302,True,1.4866874e-09,56.983658,0.03996876,26529.75,45.8100366923503,45.810036,95815.02,1.4866875e-07,9533.305,0.24785161,1.7434106,,1.0038131,958.1502,6.130956e-06,500.0,38036.594,9.599765,16310670.0,4.647549,-1,7500000,42.960857,35586.22157382965,11.1591835,150,100,34.650852,959.97656,22.332806,15000,3393944800.0
8.928037,True,3.588145e-08,53.77007,0.01202172,3019.2168,41.87351018300011,41.873512,8973.865,3.588145e-06,892.8036,0.29642045,1.6775756,,1.0322073,89.73865,0.000953813,500.0,3889.7373,0.9117849,104842.35,5.322025,-1,7550000,39.185005,35869.97392964363,12.252442,151,100,29.621067,91.178505,24.149002,15100,144002200.0
59.19745,True,9.275719e-09,50.322018,0.03883542,17777.402,39.69213073093659,39.69213,59496.65,9.275719e-07,5919.7446,0.27436313,1.7098478,,1.0034738,594.9665,4.370648e-05,500.0,21583.283,5.959997,2287990.2,4.3525233,-1,7600000,37.176025,36101.99463915825,12.477893,152,100,27.214237,595.9997,23.10778,15200,3127952000.0
96.22065,True,5.182115e-09,45.504604,0.031986713,34993.344,37.80296881277959,37.80297,96705.766,5.1821155e-07,9622.066,0.29399213,1.6894419,,1.000745,967.0576,0.000102706836,500.0,37238.39,9.674178,973645.06,3.719901,-1,7650000,35.527737,36304.71910905838,8.7577095,153,100,29.04526,967.4178,16.459345,15300,9143769000.0
0.36971915,True,9.236821e-06,49.858723,0.008280814,188.02495,39.72172860764992,39.72173,363.71545,0.0009236821,36.971916,0.2684884,1.6799675,,2.2537491,3.6371543,0.55189574,500.0,221.58191,0.056140285,181.19365,3.911695,-1,7700000,37.228798,36491.31550383568,12.3003845,154,100,27.421345,5.614029,22.437378,15400,212621.1
