Bound,EpLenMean,MaxIWNorm,OptimizationReturnMean,InitialReturnMean,ReturnStepMaxmin,InitialReturnStd,StdIW,InitialBound,MeanIWNorm,TimestepsSoFar,EpThisIter,InitialReturnMax,StdIWNorm,MinIW,ReturnStepMax,MeanEntropy,Iteration,InitialReturnMin,MinIWNorm,MeanIW,J_sample_variance,VarianceInit,ReturnMeanIW,OptimizationReturnMax,TimeElapsed,EpisodesSoFar,ESSClassic,MaxIW,OptimizationReturnMin,EpRewMean,LearnableVariance,EmpiricalD2,ESSRenyi
7403.5527,500.0,177.37779,12.596027,44.43508,0.0970719,3.9292758,1765.1062,41.694443,1.829739,7550000,100,54.812744,17.651062,8.858683e-08,0.32049575,1.6665064,151,31.839056,8.8586827e-10,182.9739,795779260.0,-1,8663.801,22.973688,36221.34108996391,15100,1.0631503,17737.78,,44.43508246885563,True,211450.52,0.0004729239
4024.3142,500.0,117.48322,10.6841955,45.297184,0.08406296,4.228547,1168.9177,42.584957,1.1774256,7600000,100,54.24453,11.689179,1.0135607e-06,0.27278966,1.66378,152,34.61299,1.0135606e-08,117.74256,249262580.0,-1,5602.2793,19.631538,36412.44212412834,15200,1.0044186,11748.322,,45.297186174923944,True,338487.72,0.0002954317
2555.7463,500.0,70.51396,11.082202,44.128345,0.0050152987,3.9502175,701.553,41.445896,0.7118912,7650000,100,53.64891,7.01553,2.1588958e-06,0.2517822,1.6549922,153,33.046143,2.1588956e-08,71.18912,129170780.0,-1,3471.2732,20.602768,36608.63789463043,15300,1.0191948,7051.3965,,44.128344549205295,True,116487.79,0.0008584591
22558.018,500.0,527.0633,9.670993,43.818798,0.039319634,4.661503,5244.133,40.983032,5.27911,7700000,100,56.715385,52.44133,4.8554263e-08,0.26577634,1.6588255,154,34.147808,4.855426e-10,527.9111,9142429000.0,-1,27428.525,22.567577,36799.315656900406,15400,1.003218,52706.332,,43.818800097588436,True,2949896.0,3.38995e-05
3037.8545,500.0,100.69008,11.932268,43.738358,0.17062187,3.6142993,1001.78424,41.11511,1.0180148,7750000,100,52.46487,10.017843,1.0143884e-06,0.35549176,1.6716422,155,31.80609,1.0143884e-08,101.80149,121396970.0,-1,4302.724,20.658781,36979.18053126335,15500,1.0221107,10069.008,,43.73835702298952,True,232495.38,0.00043011608
509.7586,500.0,13.701536,9.05929,42.12511,0.0618923,3.2126944,136.28513,39.67422,0.14200866,7800000,100,49.01779,1.362851,1.6306034e-05,0.2337917,1.6494256,156,33.065826,1.6306034e-07,14.200867,2163102.2,-1,613.562,15.951965,37187.968507528305,15600,1.0740954,1370.1537,,42.12511556891442,True,1793.8075,0.05574734
2864.733,500.0,72.76578,9.06171,41.54165,0.04748343,3.6021986,723.95996,39.096584,0.734884,7850000,100,48.90128,7.239599,3.3325333e-07,0.29656607,1.6311153,157,32.47994,3.3325331e-09,73.488396,148522430.0,-1,3588.691,16.42134,37429.87135887146,15700,1.019897,7276.578,,41.541649810894235,True,87669.02,0.0011406537
26005.578,500.0,709.4306,10.321812,43.345306,0.0013389885,3.562096,7058.7344,40.74434,7.0954037,7900000,100,52.019245,70.58734,8.8694534e-08,0.23464303,1.625965,158,33.023495,8.8694535e-10,709.5403,2786682000.0,-1,28156.986,18.99575,37672.778130054474,15800,1.0003092,70943.06,,43.34530601489395,True,684191.2,0.00014615798
969.79785,500.0,25.425198,8.605995,43.840244,0.04772161,3.3617735,252.92697,41.285133,0.25999048,7950000,100,51.102077,2.5292697,3.0935817e-06,0.24033685,1.5776397,159,35.234245,3.0935816e-08,25.99905,7664369.0,-1,1181.3562,15.867832,37916.966136693954,15900,1.0455862,2542.5198,,43.84024041396134,True,6855.5654,0.014586689
284.83115,500.0,10.360064,8.794923,43.90061,0.035015166,3.4821053,103.035034,41.273582,0.110800356,8000000,100,52.540512,1.0303502,2.5578702e-05,0.2185043,1.584269,160,35.105686,2.55787e-07,11.080036,154834.81,-1,397.55573,17.434826,38151.458075761795,16000,1.1431922,1036.0063,,43.90060933748363,True,1841.2328,0.05431144
1411.7148,500.0,41.811626,9.149299,43.315746,0.007402897,3.3166656,415.90564,40.79607,0.43609998,8050000,100,50.393547,4.1590567,2.2067197e-05,0.19017202,1.6265047,161,34.166447,2.2067196e-07,43.610004,8773660.0,-1,1762.1664,16.2271,38392.14710330963,16100,1.0875114,4181.1626,,43.31574480840735,True,19344.883,0.0051693255
14294.462,500.0,494.70206,10.492627,42.19988,0.04446353,3.2735267,4922.208,39.70158,4.948574,8100000,100,49.96594,49.222076,8.034641e-09,0.25449392,1.6678469,162,31.70725,8.034641e-11,494.85742,3398282500.0,-1,21303.777,18.258688,38631.922422647476,16200,1.0006281,49470.207,,42.19987668475378,True,7871603.0,1.2703893e-05
2536.6802,500.0,70.64953,15.378069,41.581314,0.059579596,3.8281343,702.8879,39.12656,0.71398443,8150000,100,49.095043,7.0288796,7.565911e-08,0.25782222,1.6378938,163,26.203247,7.5659107e-10,71.39845,158380620.0,-1,3124.7834,22.891796,38829.08820080757,16300,1.0212857,7064.953,,41.581315515315865,True,57397.37,0.00174224
731.1714,500.0,18.307068,9.506255,39.809235,0.04879138,3.278872,182.1378,37.49738,0.19104105,8200000,100,46.237106,1.821378,3.7141446e-05,0.24080403,1.5818375,164,30.30298,3.7141444e-07,19.104103,6562555.0,-1,833.9322,15.934126,38988.715374708176,16400,1.0881815,1830.7068,,39.80923606285199,True,1975.7563,0.05061353
72039.83,500.0,2055.9246,13.2086525,40.451527,0.13548473,3.5468595,20456.182,38.036446,20.560326,8250000,100,48.301605,204.56181,2.8095517e-09,0.30607304,1.5830581,165,27.242876,2.8095517e-11,2056.0327,103914250000.0,-1,87754.04,21.05873,39146.76961684227,16500,1.000105,205592.47,,40.451528584570234,True,42337210.0,2.3619884e-06
1020.5442,500.0,32.504936,7.271462,39.545345,0.08574109,3.3651185,323.37192,37.134567,0.33116665,8300000,100,48.215435,3.233719,1.6946643e-06,0.28938076,1.62096,166,32.27388,1.6946643e-08,33.11667,10464171.0,-1,1377.2333,15.941555,39302.01232624054,16600,1.0379049,3250.4937,,39.54534137273979,True,21891.098,0.004568067
5807.8584,500.0,173.84251,9.003013,39.009663,0.0023330748,3.7394457,1729.656,36.68291,1.7440174,8350000,100,46.53507,17.296564,1.7652787e-06,0.22523509,1.6267188,167,30.00665,1.7652788e-08,174.40178,301214850.0,-1,6891.6465,16.528418,39459.65163445473,16700,1.0064424,17384.252,,39.00966403203042,True,216964.06,0.00046090584
1527.1602,500.0,45.939392,9.838755,38.74547,0.045657158,3.3645525,457.02023,36.46727,0.4684383,8400000,100,45.56395,4.570202,3.4417756e-06,0.2619705,1.6138914,168,28.906717,3.4417756e-08,46.84385,41520540.0,-1,1993.7881,16.657232,39681.39973592758,16800,1.0396698,4593.9395,,38.74547165129298,True,41952.594,0.0023836428
679.00665,500.0,22.135006,15.015604,38.62246,0.07887809,4.0249114,221.3843,36.283043,0.25765973,8450000,100,46.788292,2.2138426,1.7003288e-06,0.3150722,1.6400609,169,23.606855,1.7003288e-08,25.765982,4628583.0,-1,859.62915,23.181437,39927.96214604378,16900,1.3364617,2213.5007,,38.62245975052747,True,5961.139,0.016775317
1751.0859,500.0,35.910645,11.595848,39.950943,0.027241677,3.850408,361.265,37.539154,0.4272225,8500000,100,48.23577,3.61265,6.357365e-06,0.31512246,1.5855714,170,28.355095,6.3573644e-08,42.72225,52624804.0,-1,1985.6566,19.880676,40138.70768046379,17000,1.379193,3591.0645,,39.950942805114884,True,9459.513,0.010571369
2562.4717,500.0,79.00685,10.321354,39.050396,0.047654092,3.850773,786.058,36.60257,0.79534775,8550000,100,48.95649,7.8605804,4.9842884e-06,0.31545898,1.589368,171,28.72904,4.9842882e-08,79.53477,59707908.0,-1,3028.8486,20.22745,40321.527787446976,17100,1.0134007,7900.685,,39.050394063706726,True,36300.58,0.002754777
1057.4885,500.0,22.017004,8.908791,39.684635,0.0039388835,3.6247234,246.12756,37.273598,0.34512544,8600000,100,48.22066,2.4612756,6.757712e-06,0.25130308,1.629275,172,30.775845,6.757712e-08,34.51254,4703016.0,-1,1314.0112,17.444817,40551.748762607574,17200,1.9283105,2201.7004,,39.6846347353842,True,11319.964,0.00883395
4039.5278,500.0,129.90721,8.429744,38.867126,0.050412387,3.0987628,1292.5355,36.61805,1.3017111,8650000,100,44.98148,12.925356,2.0681891e-07,0.2490206,1.6178004,173,30.437382,2.068189e-09,130.17111,210491440.0,-1,5360.4243,14.544098,40797.02282166481,17300,1.0040646,12990.721,,38.867125822488845,True,344929.3,0.00028991446
20185.36,500.0,562.0998,8.12431,40.811836,0.06460518,3.2405598,5592.8,38.418846,5.6232777,8700000,100,47.859795,55.927994,2.1431401e-07,0.31058186,1.5917591,174,32.687527,2.14314e-09,562.32776,3165750800.0,-1,23697.39,15.172268,41096.012732982635,17400,1.0008111,56209.98,,40.81183587177362,True,2153948.8,4.642636e-05
3699.2673,500.0,106.98162,8.462688,40.294292,0.025083035,3.3314955,1064.3676,37.873447,1.0790282,8750000,100,48.41682,10.643676,2.725165e-06,0.245363,1.560191,175,31.831604,2.7251648e-08,107.90284,86162820.0,-1,4305.0073,16.585217,41387.48478913307,17500,1.0172832,10698.162,,40.29429274475936,True,62609.46,0.0015972027
5802.3823,500.0,179.72746,10.357311,42.044468,0.02391845,3.6429222,1788.1813,39.59605,1.8072784,8800000,100,48.96828,17.881811,8.684948e-06,0.2584255,1.5805768,176,31.687155,8.6849475e-08,180.72783,247544350.0,-1,7199.643,17.281126,41682.56628203392,17600,1.0111446,17972.746,,42.04446611399297,True,325675.53,0.00030705408
30332.24,500.0,1109.5695,9.078823,41.725903,0.009541199,3.6898365,11040.071,39.193237,11.09627,8850000,100,50.653267,110.40071,9.733982e-08,0.23433587,1.5889058,177,32.64708,9.733981e-10,1109.6271,14272394000.0,-1,47604.844,18.006187,41927.85775065422,17700,1.0001036,110956.95,,41.72590185102684,True,46511530.0,2.1500045e-06
7006.2803,500.0,205.17769,12.511531,39.924713,0.08470796,3.679729,2041.4656,37.580456,2.0544665,8900000,100,46.885155,20.414656,7.3234323e-06,0.27758482,1.5932145,178,27.413185,7.323432e-08,205.44666,486174140.0,-1,7766.5034,19.47197,42123.117448329926,17800,1.002623,20517.77,,39.924714677136514,True,105165.11,0.0009508857
3504.7495,500.0,104.367836,5.5614433,38.77304,0.03386201,2.9613416,1038.3595,36.509563,1.0549676,8950000,100,45.269558,10.383595,6.9954626e-06,0.28034428,1.6078726,179,33.211597,6.995462e-08,105.49676,77323970.0,-1,4318.7085,12.0579605,42314.17392396927,17900,1.0216981,10436.784,,38.77304089720128,True,129316.07,0.0007732991
622.83356,500.0,21.161201,7.023592,38.005436,0.018894345,2.8231208,210.48656,35.851643,0.2192002,9000000,100,43.07579,2.1048653,3.2860512e-06,0.27237347,1.5772228,180,30.98184,3.2860513e-08,21.920015,1901837.8,-1,802.8657,12.09395,42479.781408786774,18000,1.0728732,2116.12,,38.005432658991964,True,6987.0483,0.014312196
2352.8706,500.0,82.372696,7.3057466,38.08463,0.054854825,2.6938713,819.5389,35.833767,0.83363944,9050000,100,45.017258,8.195389,1.5156982e-06,0.2787039,1.5872084,181,30.778883,1.5156981e-08,83.36397,67240280.0,-1,3345.4312,14.238375,42658.59171295166,18100,1.0241109,8237.27,,38.08462975954219,True,194453.6,0.00051426154
1900.2996,500.0,64.05301,7.6116896,36.426125,0.01816824,3.1828473,637.299,34.08452,0.6426246,9100000,100,46.832153,6.37299,7.402625e-08,0.3026254,1.5355642,182,28.814432,7.4026246e-10,64.26244,29851426.0,-1,2366.866,18.017721,42840.83760094643,18200,1.0065479,6405.301,,36.426122204376135,True,39700.74,0.0025188448
12437.352,500.0,337.6282,6.724603,36.28012,0.005023688,3.2499254,3359.301,34.006638,3.3822563,9150000,100,45.469692,33.59301,7.4137205e-07,0.2661921,1.5325432,183,29.555517,7.4137203e-09,338.2256,1980075500.0,-1,14336.132,15.914175,43033.428071022034,18300,1.0035399,33762.82,,36.28012047614317,True,697533.75,0.00014336224
6676.618,500.0,200.56491,8.992075,37.373512,0.089925185,3.5083923,1995.5917,34.988495,2.0060663,9200000,100,47.700264,19.955915,2.1196085e-09,0.28862846,1.49707,184,28.381435,2.1196085e-11,200.60667,1047071200.0,-1,8878.717,19.318829,43270.510387182236,18400,1.0004164,20056.492,,37.3735095261744,True,852495.44,0.00011730268
37459.086,500.0,1226.1533,7.4881487,38.791245,0.051690787,2.9474845,12200.066,36.543457,12.262005,9250000,100,44.95571,122.00068,2.9158864e-10,0.28559598,1.5252162,185,31.303095,2.9158863e-12,1226.2007,7105903000.0,-1,45879.344,13.6526165,43520.321150541306,18500,1.0000771,122615.336,,38.79124380933585,True,14032701.0,7.126212e-06
394.343,500.0,10.366522,8.391237,39.392693,0.052278742,3.112286,104.11156,36.907276,0.12785491,9300000,100,49.708282,1.0411155,0.00021229073,0.27929854,1.5404152,186,31.001453,2.1229073e-06,12.785492,726683.6,-1,491.43787,18.70683,43753.85536432266,18600,1.4857172,1036.6522,,39.39269132935585,True,1526.1428,0.06552467
16239.723,500.0,406.322,7.002663,39.334328,0.05408737,2.9801412,4042.7698,36.979824,4.0717406,9350000,100,47.09001,40.4277,6.778683e-06,0.23305169,1.5484108,187,32.331665,6.778683e-08,407.174,1972152300.0,-1,17410.418,14.758347,44005.32685017586,18700,1.0041966,40632.2,,39.33432742396925,True,247223.84,0.00040449173
12882.915,500.0,373.6405,15.388269,39.589237,0.012112945,3.5516882,3717.6294,37.306446,3.7410965,9400000,100,45.655727,37.176304,6.490374e-06,0.219441,1.5480834,188,24.200966,6.490374e-08,374.10968,2809713000.0,-1,14283.163,21.454762,44244.404656648636,18800,1.0025123,37364.05,,39.589234398115785,True,376252.56,0.00026577892
24717.629,500.0,686.7498,9.632713,38.30956,0.01578015,3.1279771,6833.0244,36.066593,6.8726716,9450000,100,44.85928,68.33022,3.1223362e-07,0.3109379,1.5472904,189,28.676847,3.1223362e-09,687.2671,5583718400.0,-1,26919.252,16.182432,44481.384283065796,18900,1.0015064,68674.984,,38.309561051126494,True,963476.75,0.00010379078
41064.7,500.0,1060.787,5.7854295,38.25169,0.031047136,2.8008587,10554.691,35.879715,10.608437,9500000,100,47.439503,105.54691,4.1418726e-08,0.23223686,1.5375872,190,32.46626,4.1418724e-10,1060.8439,15861001000.0,-1,46550.953,14.973244,44715.75515437126,19000,1.000107,106078.7,,38.25168872197659,True,5349729.5,1.8692534e-05
3049.3638,500.0,92.097885,8.246949,40.283268,0.04186064,2.8712294,916.3241,37.93529,0.9249628,9550000,100,46.95955,9.163241,2.9980487e-07,0.24686815,1.4981163,191,32.03632,2.9980487e-09,92.4963,59218964.0,-1,3676.0837,14.923229,44868.20898270607,19100,1.0086665,9209.789,,40.283269177012905,True,71245.8,0.0014035916
129.0488,500.0,2.9408388,6.7955437,39.562695,0.048309743,2.8684196,29.927511,37.220764,0.04322788,9600000,100,46.8386,0.2992751,4.6058703e-05,0.28367612,1.498944,192,32.76715,4.6058702e-07,4.3227882,70948.93,-1,173.07718,14.071449,45030.29384446144,19200,2.0437086,294.0839,,39.562694543132324,True,353.44144,0.2829323
1943.3765,500.0,58.100475,7.4427943,39.34933,0.0098089725,3.1329474,578.0487,37.019314,0.5859997,9650000,100,46.600246,5.780487,1.7748281e-06,0.23681188,1.5193397,193,31.906538,1.7748281e-08,58.59997,47512000.0,-1,2538.3584,14.693708,45182.06187868118,19300,1.0172447,5810.048,,39.34933231753176,True,65206.54,0.0015335885
442.4618,500.0,12.819112,6.485097,41.361584,0.026674181,2.8387454,127.50211,38.961823,0.13441743,9700000,100,47.995308,1.2750212,4.6695142e-05,0.23392332,1.5216091,194,34.876488,4.669514e-07,13.441743,1373772.1,-1,580.5206,13.11882,45345.29247736931,19400,1.0991987,1281.9113,,41.361584483773996,True,3309.7175,0.030214058
10282.602,500.0,324.19446,9.145962,41.22908,0.057729825,3.0000768,3225.6526,38.868225,3.2461805,9750000,100,47.21715,32.256523,7.888203e-08,0.22291534,1.5209142,195,32.083122,7.888203e-10,324.61804,1314108300.0,-1,13889.998,15.134029,45533.085584163666,19500,1.0026145,32419.445,,41.22908368629204,True,2334791.5,4.2830376e-05
15462.814,500.0,561.44885,7.4012885,42.030872,0.008310869,2.9862714,5586.3335,39.56709,5.6156573,9800000,100,49.275658,55.863335,2.1063784e-08,0.247159,1.5101743,196,34.629585,2.1063783e-10,561.56573,2076257200.0,-1,23564.025,14.646072,45742.09945821762,19600,1.0004164,56144.887,,42.03087414364706,True,10811726.0,9.249217e-06
1717.8373,500.0,49.30025,7.3628755,43.72644,0.049871206,2.9782581,490.50403,41.217594,0.4958849,9850000,100,50.176952,4.90504,3.5010403e-06,0.22521646,1.5329688,197,36.363564,3.50104e-08,49.588497,31661768.0,-1,2338.0298,13.813389,45981.45262312889,19700,1.0117208,4930.0254,,43.72643954846684,True,61108.895,0.0016364229
411.79297,500.0,6.1133847,8.839917,43.678146,0.043044835,2.8390996,84.66255,41.15769,0.12838347,9900000,100,50.40918,0.8466255,1.4359795e-05,0.23477061,1.5068461,198,34.838226,1.4359794e-07,12.838347,741444.5,-1,552.0927,15.570953,46200.84696793556,19800,2.2478223,611.3385,,43.678143797832966,True,3098.5212,0.03227346
442.37082,500.0,10.832111,7.0014935,42.921104,0.16384362,2.973097,108.111626,40.434574,0.12759548,9950000,100,49.73058,1.0811162,5.7501995e-05,0.3410953,1.4822563,199,35.919613,5.7501995e-07,12.759544,1083837.2,-1,561.2685,13.8109665,46392.899654865265,19900,1.3737823,1083.2112,,42.92110618453984,True,2286.439,0.043736134
11275.66,500.0,391.12662,6.9565687,41.647594,0.05900529,2.8158784,3891.641,39.24783,3.9132385,10000000,100,47.995247,38.916412,1.1399051e-08,0.25887084,1.4696038,200,34.691025,1.13990505e-10,391.32385,424960320.0,-1,15122.277,13.304222,46577.17430615425,20000,1.0010089,39112.664,,41.647593933679474,True,2569339.2,3.8920512e-05
20438.332,500.0,604.1399,6.178979,41.372433,0.028024748,2.4546828,6011.101,39.022697,6.042866,10050000,100,46.994694,60.111023,3.9574374e-08,0.2077286,1.4621553,201,35.193455,3.9574374e-10,604.2867,2928831000.0,-1,26239.93,11.801239,46763.19599199295,20100,1.0004859,60413.992,,41.372433309050564,True,6096177.5,1.6403721e-05
39314.7,500.0,958.13464,5.4269524,42.20907,0.007474035,2.37557,9533.284,39.840427,9.584825,10100000,100,47.37273,95.33285,1.1242956e-08,0.21464363,1.3918313,202,36.782112,1.1242956e-10,958.4825,5719647700.0,-1,41938.5,10.590618,46980.75710582733,20200,1.0007261,95813.47,,42.209064578819564,True,1227057.4,8.149578e-05
28110.84,500.0,1154.0448,8.223011,42.214596,0.040658265,2.7255652,11482.597,39.855145,11.5408745,10150000,100,47.18896,114.82596,3.1949433e-08,0.2942855,1.3761768,203,33.991585,3.1949432e-10,1154.0874,5798456300.0,-1,45744.09,13.197376,47223.42675113678,20300,1.0000738,115404.484,,42.2145963827776,True,55852660.0,1.790425e-06
761.91595,500.0,17.753813,7.2395325,40.990444,0.106220216,2.673813,178.67683,38.569916,0.21578573,10200000,100,48.41067,1.7867684,1.5870655e-05,0.38245726,1.4008925,204,33.750916,1.5870656e-07,21.578571,3393029.5,-1,931.1927,14.659756,47467.35734415054,20400,1.4375414,1775.3813,,40.99044744000908,True,4890.7134,0.020446915
708.2174,500.0,24.383318,9.775753,40.743404,0.041860074,2.9752476,242.57611,38.398125,0.24834764,10250000,100,46.90551,2.425761,3.4618758e-06,0.27007234,1.4056833,205,30.96765,3.4618758e-08,24.834763,8021301.5,-1,1046.9584,15.9378605,47709.11511850357,20500,1.037279,2438.3318,,40.743401267491066,True,20861.6,0.0047934963
5710.7285,500.0,177.48203,5.9561243,42.198082,0.037207544,2.6179857,1765.8866,39.805023,1.7786696,10300000,100,47.861206,17.658865,1.3323028e-08,0.2902836,1.4204873,206,36.24196,1.3323027e-10,177.86697,257833010.0,-1,7917.1045,11.619247,47902.98069643974,20600,1.0043411,17748.203,,42.19808254286244,True,850064.56,0.00011763813
10410.912,500.0,298.734,5.488245,42.240215,0.06298375,2.5045693,2972.28,39.84241,2.9971082,10350000,100,47.956085,29.722803,2.191202e-08,0.26093516,1.3988147,207,36.751972,2.1912021e-10,299.71082,980373700.0,-1,13949.653,11.204113,48093.55962228775,20700,1.0065417,29873.4,,42.24021844818848,True,2178061.5,4.5912388e-05
3392.7656,500.0,106.47789,8.574431,42.206432,0.0011022091,3.0016077,1059.4298,39.774197,1.0659615,10400000,100,48.644634,10.594297,4.45668e-07,0.27916288,1.4121065,208,33.632,4.45668e-09,106.59616,161996850.0,-1,4806.7144,15.012634,48251.58457970619,20800,1.0022228,10647.789,,42.20643096625457,True,337953.8,0.0002958984
14546.935,500.0,413.85733,5.1317816,42.15651,0.06288676,2.4824097,4117.8228,39.802185,4.139185,10450000,100,47.08645,41.178223,7.124274e-09,0.2761425,1.4032125,209,37.02473,7.124274e-11,413.91855,433807260.0,-1,16727.533,10.061718,48407.45662641525,20900,1.0002959,41385.734,,42.15651333849639,True,857866.0,0.00011656832
4464.38,500.0,113.83172,6.953875,42.390114,0.047495008,2.740926,1132.58,39.889366,1.1415766,10500000,100,50.014954,11.325798,1.3799707e-06,0.34548146,1.3901366,210,35.436237,1.3799707e-08,114.15765,114657624.0,-1,5038.119,14.578716,48587.19851207733,21000,1.0057324,11383.172,,42.39011213617805,True,52636.79,0.0018998119
85.171745,500.0,0.8564252,9.64668,41.71823,0.019943252,2.8890333,9.379788,39.324265,0.023378914,10550000,100,47.879414,0.09379788,0.000598604,0.24750952,1.4138069,211,32.071556,5.9860395e-06,2.337891,24487.432,-1,103.8064,15.8078575,48806.00606203079,21100,5.8490744,85.642525,,41.71823579316023,True,60.59054,1.6504226
14930.276,500.0,715.3603,7.721508,42.725067,0.008850753,3.0821068,7117.725,40.271862,7.1555114,10600000,100,49.06406,71.17725,5.1898674e-10,0.31144744,1.4227182,212,35.00356,5.189867e-12,715.5513,1523316100.0,-1,28030.775,14.060501,49041.228862285614,21200,1.0005338,71536.03,,42.72506682424335,True,28517324.0,3.5066405e-06
2549.2676,500.0,71.74041,7.6105475,43.239613,0.068747416,2.4804358,713.79517,40.820503,0.71871203,10650000,100,48.382103,7.1379514,1.3139085e-06,0.24138324,1.4164476,213,35.629066,1.31390845e-08,71.87121,66103850.0,-1,3332.982,12.7530365,49283.52828145027,21300,1.0036492,7174.041,,43.239613998595026,True,104955.73,0.0009527827
1791.7029,500.0,54.113007,8.105809,43.43822,0.046771213,2.6836646,538.39233,40.891346,0.5437187,10700000,100,50.937397,5.3839235,3.275171e-07,0.2960847,1.4254816,214,35.33241,3.275171e-09,54.371876,15731748.0,-1,2269.5884,15.604988,49524.18540453911,21400,1.0095876,5411.301,,43.43821802318897,True,35207.418,0.0028403106
20488.854,500.0,538.92255,5.463207,43.63208,0.053388983,2.4589942,5362.187,41.126152,5.391696,10750000,100,50.118458,53.621864,1.2199971e-06,0.2867754,1.4398192,215,38.16887,1.2199971e-08,539.1697,850721400.0,-1,22637.514,11.949589,49766.78374528885,21500,1.0009171,53892.254,,43.63207567518856,True,735190.94,0.00013601908
3813.4287,500.0,97.55355,8.28397,44.39502,0.12593013,2.9453523,970.5942,41.815323,0.9809638,10800000,100,51.59395,9.705941,3.063363e-06,0.3838769,1.4438503,216,36.11105,3.063363e-08,98.0964,98576260.0,-1,4472.6094,15.482899,50010.13599586487,21600,1.0111532,9755.355,,44.3950196484214,True,65293.74,0.0015315404
266.2082,500.0,6.019039,6.566305,44.070538,0.008042648,2.7148912,60.236847,41.623413,0.07465248,10850000,100,48.942463,0.6023685,6.695663e-05,0.23601918,1.4420192,217,37.504234,6.6956625e-07,7.465249,182701.44,-1,317.742,11.438229,50251.92500257492,21700,1.5126708,601.90393,,44.07053951734646,True,443.47888,0.22548988
1575.0591,500.0,46.779125,7.048238,43.00386,0.01121515,2.6302123,465.4299,40.53474,0.46947506,10900000,100,49.38243,4.6542993,1.6044684e-06,0.24985746,1.4349891,218,35.955624,1.6044684e-08,46.947506,11343849.0,-1,1980.5378,13.426807,50479.768253088,21800,1.0072103,4677.9126,,43.00386247476361,True,26968.164,0.003708076
1343.7393,500.0,38.796204,7.0560737,44.118484,0.0066384077,2.5647838,385.99548,41.615406,0.39024726,10950000,100,50.06146,3.859955,2.1176559e-06,0.30065125,1.4486083,219,37.06241,2.1176557e-08,39.024727,15781748.0,-1,1817.6423,12.99905,50661.53589320183,21900,1.0118095,3879.6204,,44.11848185485453,True,35845.297,0.0027897663
877.3022,500.0,37.10453,7.7770553,45.23246,0.021099523,2.8655214,369.12463,42.572006,0.38052487,11000000,100,53.20912,3.6912465,2.9713935e-06,0.26417798,1.4533828,220,37.45541,2.9713934e-08,38.052486,8214535.5,-1,1682.6832,15.753712,50820.37289381027,22000,1.0515476,3710.4531,,45.232465225055584,True,91641.17,0.0010912126
2532.3728,500.0,59.25206,6.842146,45.111725,0.024657413,2.680755,589.48004,42.5462,0.6015026,11050000,100,51.310448,5.8948,5.618011e-06,0.2453087,1.426201,221,38.269577,5.618011e-08,60.15027,41153804.0,-1,2904.3064,13.040871,50984.98865246773,22100,1.0304774,5925.206,,45.11172311544575,True,21017.408,0.004757961
150.6914,500.0,2.1936584,7.9698086,45.983654,0.04173535,2.865633,22.797205,43.37688,0.04025728,11100000,100,52.135483,0.22797203,0.00037433233,0.3164445,1.4247599,222,38.013844,3.7433233e-06,4.0257273,64303.523,-1,186.26083,14.121639,51149.32753157616,22200,3.0240538,219.36584,,45.98365179927568,True,186.18599,0.53709733
3408.08,500.0,95.80976,7.8899884,46.37925,0.04058239,2.619606,953.26483,43.756546,0.96133834,11150000,100,52.454052,9.532647,2.2009061e-07,0.30215058,1.3905783,223,38.48926,2.2009061e-09,96.133835,40999870.0,-1,4224.0,13.96479,51357.006351947784,22300,1.0067714,9580.977,,46.379249920695344,True,96782.52,0.0010332444
1382.9075,500.0,42.829292,5.254629,45.197773,0.110549524,2.4254358,426.12683,42.598873,0.4302476,11200000,100,51.978016,4.261268,1.542132e-05,0.3141788,1.3922559,224,39.943146,1.542132e-07,43.024757,6440424.5,-1,1905.37,12.03487,51597.33523058891,22400,1.0091466,4282.929,,45.197774613174225,True,40413.92,0.0024743949
804.11035,500.0,15.810264,7.4732924,45.069405,0.007893056,2.7963228,162.9443,42.476555,0.22548537,11250000,100,51.856976,1.6294433,1.0828236e-05,0.25466084,1.376329,225,37.596115,1.0828236e-07,22.54854,3555488.2,-1,1049.5802,14.26086,51838.79723787308,22500,1.878973,1581.0264,,45.069406885610675,True,8962.761,0.011157276
1102.7719,500.0,22.92797,6.0767837,45.254017,0.010000765,2.6757336,228.23323,42.59377,0.2461009,11300000,100,53.205025,2.2823322,0.0002327603,0.25989,1.3812933,226,39.17724,2.327603e-06,24.61009,11280537.0,-1,1293.9846,14.027786,52062.132813215256,22600,1.1493393,2292.797,,45.2540222552818,True,5166.405,0.01935582
5337.4663,500.0,142.16934,9.037955,45.8704,0.060094833,2.8442152,1414.4998,43.22119,1.4291071,11350000,100,52.98406,14.144999,2.4874402e-07,0.29300514,1.3439169,227,36.832443,2.48744e-09,142.9107,201067180.0,-1,6583.2515,16.151615,52247.86357307434,22700,1.010446,14216.935,,45.870398468011096,True,221134.1,0.0004522143
11657.867,500.0,329.04987,6.6409545,44.695614,0.0016746074,2.6487145,3273.9902,42.22676,3.29197,11400000,100,49.377106,32.739902,2.9878063e-08,0.23721404,1.3394635,228,38.054665,2.987806e-10,329.197,275637950.0,-1,13610.943,11.322441,52430.08380508423,22800,1.0008943,32904.99,,44.6956184971505,True,625816.6,0.00015979122
