InitialBound,MeanEntropy,MeanIW,EpThisIter,EpisodesSoFar,MinIWNorm,ESSClassic,MinIW,MaxIW,InitialReturnMean,InitialReturnStd,EpRewMean,TimeElapsed,J_sample_variance,EmpiricalD2,VarianceInit,InitialReturnMax,EpLenMean,OptimizationReturnMean,Iteration,Bound,ESSRenyi,TimestepsSoFar,ReturnStepMax,OptimizationReturnMax,LearnableVariance,MaxIWNorm,StdIWNorm,ReturnMeanIW,MeanIWNorm,StdIW,OptimizationReturnMin,InitialReturnMin,ReturnStepMaxmin
38.45351,1.724741,844.9397,100,15500,1.854828e-08,1.0019885,1.8548279e-06,84410.07,40.85067,3.156366,40.85067309027166,36347.0346531868,3550193000.0,3323106.0,-1,47.94328,500.0,9.880287,155,27151.768,3.009233e-05,7750000,0.24180269,16.972893,True,844.1007,83.98613,31521.65,8.449396,8398.613,,30.970387,0.03699492
38.31278,1.7406443,4.02545,100,15600,1.6368441e-06,2.1829066,0.00016368441,266.3026,40.626034,3.0666614,40.62603541676184,36534.349799633026,51623.074,183.22148,-1,46.26515,500.0,8.404146,156,129.03728,0.5457875,7800000,0.26786444,14.043259,True,2.663026,0.26946616,160.34938,0.040254496,26.946617,,32.22189,0.029368743
38.390694,1.7440975,117.999626,100,15700,8.404925e-09,1.0117278,8.404925e-07,11731.304,40.713985,2.7460299,40.71398406678432,36724.220861673355,65391160.0,427632.3,-1,46.465775,500.0,8.635497,157,2986.1875,0.00023384576,7850000,0.26063254,14.387287,True,117.313034,11.671876,4505.4697,1.1799964,1167.1874,,32.078487,0.06189795
37.21138,1.7591546,21.53971,100,15800,1.4801806e-06,1.0221153,0.00014801807,2130.5195,39.478806,3.0477998,39.47880072551964,36911.25310134888,8492459.0,8121.496,-1,45.348354,500.0,10.337045,158,710.36615,0.012313003,7900000,0.27131093,16.206598,True,21.305195,2.1196249,914.70435,0.21539706,211.96246,,29.141756,0.07009652
37.358673,1.7617536,113.43335,100,15900,7.644182e-10,1.0060402,7.644182e-08,11309.225,39.62105,2.7402093,39.62105028481491,37095.97366929054,158262560.0,316640.28,-1,45.247505,500.0,8.375057,159,3481.0225,0.0003158158,7950000,0.24155903,14.001513,True,113.09225,11.252201,4754.079,1.1343337,1125.22,,31.245993,0.00491108
37.235203,1.7541391,114.297264,100,16000,3.469524e-08,1.0081432,3.469524e-06,11383.455,39.603203,3.1308186,39.60320139506688,37273.91202878952,182856180.0,90766.21,-1,47.360027,500.0,7.1755934,160,4296.2217,0.0011017316,8000000,0.27114177,14.932419,True,113.83455,11.325945,5009.6396,1.1429727,1132.5946,,32.42761,0.027442873
37.880024,1.7102047,58.482887,100,16100,1.9518165e-09,1.0193981,1.9518166e-07,5792.283,40.316303,3.1442876,40.31630519320903,37501.66653752327,33588916.0,45920.414,-1,48.725582,500.0,8.194467,161,1909.9297,0.0021776806,8050000,0.28566775,16.603745,True,57.922832,5.7627788,2432.0012,0.58482885,576.2779,,32.121838,0.10253881
37.233753,1.6974628,47.209984,100,16200,2.9603622e-10,1.0412024,2.9603623e-08,4626.3022,39.683403,3.1265635,39.6834024548812,37731.91749334335,11043955.0,26313.885,-1,48.993095,500.0,7.0721245,162,1444.3031,0.003800275,8100000,0.3453858,16.381817,True,46.26302,4.602496,1841.6752,0.47209984,460.24963,,32.61128,0.093698025
37.47052,1.7397469,34.28065,100,16300,4.5284386e-07,1.0274367,4.528439e-05,3381.955,39.823708,3.2010288,39.82370903816648,37970.83666682243,2358419.2,1862.0984,-1,47.063766,500.0,8.195948,163,1094.7008,0.053702854,8150000,0.24997719,15.436005,True,33.81955,3.364565,1196.2457,0.34280652,336.4565,,31.627762,0.04173954
37.320835,1.7436436,662.99835,100,16400,7.0911443e-10,1.0007837,7.091145e-08,66273.875,39.600307,2.8975406,39.6003099108202,38215.749428510666,4702638600.0,3257854.8,-1,45.58942,500.0,9.693031,164,22278.291,3.0695046e-05,8200000,0.2658788,15.682142,True,662.7387,65.941414,26392.629,6.6299853,6594.143,,29.907278,0.07211393
38.12822,1.7464607,26.070786,100,16500,1.7090288e-07,1.026589,1.7090288e-05,2573.0496,40.42908,3.3320856,40.429078427192195,38454.79200410843,10741904.0,13094.237,-1,46.01716,500.0,10.251199,165,845.0562,0.007636947,8250000,0.29125857,15.839279,True,25.730495,2.5598533,1108.3435,0.26070783,255.98532,,30.17788,0.050503314
37.097534,1.7412963,6.717844,100,16600,3.672239e-07,1.2772536,3.672239e-05,593.52045,39.418636,3.0516982,39.418638561213164,38694.20632266998,447830.88,1634.9656,-1,46.421974,500.0,8.028277,166,188.42268,0.061163366,8300000,0.29052782,15.031612,True,5.9352045,0.5906089,282.27563,0.06717844,59.060886,,31.390362,0.052505866
37.04231,1.7513422,14.396655,100,16700,1.0690541e-06,1.6916467,0.00010690541,1088.6544,39.34459,3.0865338,39.34458977263329,38929.50123214722,321716.44,1384.886,-1,46.04562,500.0,7.9686527,167,419.39096,0.072208114,8350000,0.2626291,14.669683,True,10.886544,1.0974934,505.06818,0.14396654,109.74935,,31.375937,0.0038603246
37.363922,1.7734284,7.0344777,100,16800,1.157537e-06,2.205547,0.0001157537,440.6589,39.686924,3.0898912,39.686922310099014,39108.0621509552,814534.06,1827.1099,-1,46.459927,500.0,12.521769,168,214.55713,0.054731246,8400000,0.25166005,19.294773,True,4.406589,0.468415,313.85294,0.070344776,46.8415,,27.165154,0.028002545
38.285873,1.7764468,441.74997,100,16900,5.192618e-09,1.0007306,5.192618e-07,44158.867,40.711754,2.8868074,40.71175531158726,39266.15028142929,2223353300.0,83266.19,-1,48.51761,500.0,7.357034,169,18512.145,0.0012009677,8450000,0.27065837,15.162888,True,441.58865,43.93735,19212.154,4.4174995,4393.7354,,33.35472,0.037058026
38.534214,1.7565825,95.35557,100,17000,9.334825e-08,1.1195952,9.334825e-06,8999.499,40.950314,3.1210554,40.950308735129255,39428.026398181915,67903730.0,13126.501,-1,48.321815,500.0,8.365996,170,3634.0537,0.0076181763,8500000,0.33657864,15.737503,True,89.99499,8.961292,3910.8674,0.9535556,896.1293,,32.584312,0.09427287
36.844795,1.7683537,1918.2004,100,17100,3.4855122e-10,1.0000604,3.4855123e-08,191814.25,39.085567,2.7241242,39.08556880854368,39584.02655386925,32575621000.0,8294373.0,-1,44.815502,500.0,8.329434,171,69590.5,1.2056366e-05,8550000,0.23049918,14.059368,True,1918.1425,190.8527,76043.92,19.182001,19085.27,,30.756134,0.0018613786
37.646996,1.7858894,15.088915,100,17200,1.0686341e-06,1.1499116,0.000106863416,1406.2583,40.008995,2.8586388,40.00899796248821,39761.72100234032,919689.75,1064.1117,-1,47.239975,500.0,6.8043585,172,513.3771,0.0939751,8600000,0.29395112,14.035336,True,14.062583,1.398989,590.4272,0.15088916,139.89891,,33.20464,0.11032282
38.089577,1.7299781,436.974,100,17300,2.8342972e-09,1.0011634,2.8342973e-07,43672.004,40.434174,2.9889336,40.434171926458106,39999.0447781086,1628985300.0,157573.62,-1,46.891964,500.0,8.136973,173,16961.98,0.000634624,8650000,0.2660003,14.594765,True,436.72003,43.452843,17892.682,4.3697405,4345.2847,,32.2972,0.03533405
36.815865,1.7275414,4532.937,100,17400,5.913411e-11,1.0001653,5.913411e-09,453256.22,39.100914,2.7435496,39.1009138039286,40237.74717569351,149636270000.0,90337310.0,-1,45.700962,500.0,8.992858,174,150931.89,1.1069623e-06,8700000,0.24150814,15.592907,True,4532.562,450.9838,172650.34,45.329365,45098.383,,30.108055,0.017664582
35.729588,1.722691,1.6343237,100,17500,0.000108669425,17.383808,0.010866943,20.037228,38.07331,3.5777931,38.073310311746994,40434.38502931595,3599.2305,9.750045,-1,46.874443,500.0,10.354558,175,54.078213,10.256363,8750000,0.30254462,19.155691,True,0.20037228,0.035628553,61.3965,0.016343238,3.5628552,,27.718752,0.03064999
35.497025,1.7296491,35.28813,100,17600,6.6539434e-07,1.0372785,6.653943e-05,3464.7224,37.74285,3.054907,37.742852344852196,40631.75632071495,4317424.0,8448.197,-1,44.916573,500.0,8.607846,176,1007.2878,0.0118368445,8800000,0.25778008,15.781567,True,34.647224,3.4468055,1213.711,0.3528813,344.68054,,29.135006,0.06444129
35.202717,1.7080107,679.5796,100,17700,3.020737e-10,1.0002888,3.020737e-08,67948.15,37.358448,2.812668,37.358449839868356,40854.348972797394,5693520000.0,7117212.0,-1,43.114643,500.0,6.674478,177,22350.463,1.4050445e-05,8850000,0.214017,12.430672,True,679.48145,67.60745,28101.547,6.7957945,6760.7456,,30.683971,0.0155707
35.101254,1.688432,260.74792,100,17800,1.3349381e-08,1.0359164,1.3349381e-06,25615.754,37.33076,3.1585915,37.330760727519326,41111.6688015461,558405200.0,137536.88,-1,44.59018,500.0,8.407566,178,9003.869,0.0007270777,8900000,0.2663959,15.666985,True,256.15753,25.485743,9830.704,2.6074786,2548.574,,28.923195,0.013807476
35.91234,1.6568239,106.839455,100,17900,3.987959e-08,1.0157862,3.987959e-06,10600.523,38.14593,2.7127872,38.14592937482755,41404.04649758339,42133668.0,30421.39,-1,44.67182,500.0,7.1876717,179,3481.9233,0.0032871608,8950000,0.23605505,13.713564,True,106.00523,10.546623,3871.5002,1.0683944,1054.6624,,30.958258,0.0067509413
35.278774,1.661329,104.51419,100,18000,6.1931044e-10,1.00338,6.193105e-08,10433.799,37.496933,3.0369334,37.49693357407949,41693.20430636406,125684950.0,372522.2,-1,44.363075,500.0,7.788845,180,2829.211,0.00026844037,9000000,0.28911945,14.654987,True,104.33798,10.381323,4183.0522,1.0451419,1038.1323,,29.708088,0.028482497
34.77531,1.6362425,97.27556,100,18100,1.2036985e-08,1.067341,1.2036985e-06,9413.566,36.95394,2.7654512,36.95394340848137,41980.1218829155,54029220.0,107012.37,-1,43.572598,500.0,8.624233,181,2748.5278,0.00093447143,9050000,0.23150346,15.2428875,True,94.13566,9.365304,3461.2175,0.9727556,936.5306,,28.32971,0.046333104
34.560818,1.651047,3.5605054,100,18200,5.527806e-06,3.960805,0.00055278064,128.2338,36.69292,2.8660576,36.69292078477974,42202.800654411316,19715.63,125.54673,-1,42.642082,500.0,8.558496,182,98.297066,0.7965162,9100000,0.28606287,14.507658,True,1.2823379,0.17532513,122.18679,0.035605058,17.532513,,28.134424,0.03591034
34.516907,1.6443719,17.566875,100,18300,6.699926e-08,1.0425977,6.6999264e-06,1720.3762,36.81419,3.2606807,36.81418986551168,42399.71652340889,1551818.0,3218.7563,-1,45.945644,500.0,9.213148,183,473.1384,0.0310679,9150000,0.26294613,18.344603,True,17.203762,1.7114344,603.4726,0.17566872,171.14345,,27.601042,0.04780948
35.980804,1.6506231,875.4783,100,18400,7.055864e-10,1.000867,7.055864e-08,87509.89,38.197697,2.7801626,38.19769775961957,42585.21069121361,6264313000.0,7740464.0,-1,44.33782,500.0,7.454233,184,28188.27,1.2919122e-05,9200000,0.2759168,13.594355,True,875.0989,87.07086,34356.035,8.754782,8707.087,,30.743464,0.05272402
37.20998,1.6684662,37.75272,100,18500,4.6029125e-08,1.3018982,4.6029127e-06,3278.3315,39.49434,3.026259,39.49434294659402,42743.35022044182,23117560.0,9026.938,-1,45.687183,500.0,8.877365,185,1472.5541,0.011077953,9250000,0.269576,15.070206,True,32.783314,3.2871096,1689.5916,0.37752712,328.71094,,30.616978,0.02164407
37.825726,1.6466525,6.083625,100,18600,2.5779502e-06,2.3997676,0.00025779504,309.68927,40.146557,3.1164546,40.146557465755365,42920.15572142601,231194.19,363.2651,-1,46.416607,500.0,10.602207,186,200.04346,0.27528104,9300000,0.26672164,16.872255,True,3.0968926,0.38797453,244.27736,0.060836233,38.797455,,29.544352,0.013956815
37.236603,1.6305778,45.64836,100,18700,5.7542064e-08,1.0142337,5.7542065e-06,4532.67,39.61567,3.5173454,39.61566626841457,43100.22960686684,13682555.0,19361.164,-1,47.581238,500.0,10.2054405,187,1359.1575,0.0051649786,9350000,0.2693167,18.171011,True,45.3267,4.5096474,1690.1907,0.45648366,450.96472,,29.410227,0.04413809
36.47003,1.6245023,608.81573,100,18800,5.2535337e-10,1.0003899,5.2535338e-08,60869.707,38.88003,3.6559732,38.880031956782545,43285.044204711914,3003047000.0,7236439.0,-1,48.200066,500.0,9.921767,188,16334.277,1.3818952e-05,9400000,0.31519994,19.2418,True,608.6971,60.564476,22817.338,6.088157,6056.4473,,28.958265,0.047626168
38.201862,1.6268188,25.140783,100,18900,9.363678e-08,1.0432259,9.363678e-06,2461.265,40.610367,3.2485447,40.61036825156934,43512.3890683651,8582465.0,5861.838,-1,48.17018,500.0,9.085174,189,894.9448,0.017059496,9450000,0.35900798,16.644987,True,24.612648,2.448569,1079.3467,0.25140783,244.85692,,31.525194,0.13627
38.556396,1.6456306,17.39753,100,19000,9.631338e-08,1.1860745,9.631338e-06,1596.062,40.990536,3.362059,40.990540083755405,43754.04152059555,3715403.2,7238.3525,-1,48.682755,500.0,8.2831,190,556.73535,0.013815299,9500000,0.2578874,15.975315,True,15.96062,1.5879643,763.8281,0.17397532,158.79642,,32.70744,0.03401275
38.061604,1.6276028,937.4596,100,19100,1.7501102e-10,1.0003046,1.7501103e-08,93731.69,40.36866,2.98103,40.3686608520855,43985.38263607025,16540730000.0,27324934.0,-1,46.141068,500.0,9.254518,191,29632.68,3.6596612e-06,9550000,0.22707112,15.026924,True,937.31683,93.26171,41692.4,9.374596,9326.17,,31.114143,0.021297842
39.531097,1.6467656,38.21696,100,19200,2.4219392e-07,1.0935464,2.4219393e-05,3652.2068,42.034637,3.4912937,42.0346372975174,44230.54241371155,37132876.0,14338.487,-1,50.07071,500.0,9.678077,192,1546.6531,0.0069742366,9600000,0.24393806,17.71415,True,36.522068,3.6345434,1846.435,0.38216963,363.4543,,32.35656,0.03224507
40.558365,1.6381861,10.3552685,100,19300,1.0957412e-07,1.0970562,1.0957412e-05,988.567,42.999664,3.2862234,42.99966412526905,44454.46786355972,793575.7,1480.995,-1,48.825974,500.0,9.655327,193,337.75864,0.067522176,9650000,0.2905757,15.481636,True,9.88567,0.9832219,431.70883,0.10355269,98.32219,,33.344337,0.001490444
39.820335,1.6519773,174.90088,100,19400,3.6190868e-09,1.0019153,3.619087e-07,17473.36,42.24773,2.7957807,42.247730572961984,44697.20914530754,209746340.0,361170.53,-1,48.547836,500.0,6.3631787,194,6122.2383,0.00027687752,9700000,0.19561605,12.663284,True,174.7336,17.385607,7581.039,1.7490089,1738.5607,,35.884552,0.02152057
38.618008,1.6279181,36.608788,100,19500,4.067547e-09,1.0281881,4.0675474e-07,3610.208,41.046215,3.8411136,41.046214608981536,44929.629987716675,18748360.0,17406.295,-1,48.56417,500.0,11.409645,195,1190.789,0.005745048,9750000,0.2473067,18.9276,True,36.102077,3.5917392,1511.1495,0.36608782,359.17395,,29.63657,0.0039588213
37.604435,1.6002595,53.000366,100,19600,7.3761104e-09,1.0080569,7.3761106e-07,5278.8047,40.079086,3.361395,40.079086422892466,45086.242911577225,36673450.0,72812.914,-1,49.492958,500.0,9.015269,196,1563.5685,0.0013733828,9800000,0.24795924,18.42914,True,52.788044,5.2521396,2231.3242,0.5300036,525.214,,31.063818,0.011748314
37.85629,1.5818588,397.10767,100,19700,5.558368e-11,1.0004832,5.558368e-09,39701.176,40.332382,3.3975818,40.33238063821047,45245.551043987274,5188971500.0,858432.25,-1,49.52187,500.0,8.673405,197,17370.549,0.00011649143,9850000,0.21820469,17.862894,True,397.01175,39.50207,19664.69,3.9710763,3950.2073,,31.658976,0.012741059
39.696926,1.5843911,187.7384,100,19800,2.6888449e-08,1.0026256,2.688845e-06,18749.234,42.148876,2.909763,42.14887982330908,45397.62204813957,485931500.0,392803.03,-1,49.039078,500.0,6.49781,198,7257.773,0.00025458052,9900000,0.22620837,13.388008,True,187.49234,18.655012,8794.511,1.8773837,1865.5016,,35.65107,0.0001951456
40.06861,1.5930927,1.8972381,100,19900,3.9500308e-05,8.339159,0.003950031,43.534733,42.62207,3.3963451,42.6220689688329,45565.082280159,6656.567,27.023466,-1,51.06904,500.0,8.694235,199,66.25984,3.7004876,9950000,0.32014674,17.141205,True,0.43534732,0.06290028,79.53373,0.018972384,6.290029,,33.927834,0.09515311
39.07612,1.5844003,458.93274,100,20000,6.9922845e-09,1.0005441,6.9922845e-07,45880.793,41.58433,3.5349195,41.58433373979086,45744.610112428665,4255888000.0,1511310.1,-1,50.16425,500.0,9.422503,200,18030.773,6.6167755e-05,10000000,0.23682027,18.002419,True,458.80792,45.65069,21114.254,4.589328,4565.0684,,32.16183,0.06604254
40.993908,1.5283195,332.01678,100,20100,1.2237393e-09,1.0066019,1.2237393e-07,33092.49,43.466515,3.6432567,43.466514838541386,45957.52723360062,2024343700.0,552399.06,-1,49.452026,500.0,11.119381,201,13277.88,0.00018102855,10050000,0.26964155,17.104893,True,330.92487,32.925644,15115.605,3.3201673,3292.5645,,32.347134,0.073813066
42.592644,1.5301121,11.209757,100,20200,7.556649e-07,1.4152329,7.5566495e-05,931.0334,45.24938,3.0926104,45.24937950756593,46199.011197805405,688504.8,2186.862,-1,53.13467,500.0,7.270334,202,378.5442,0.04572762,10100000,0.19775721,15.155624,True,9.310333,0.9355933,502.7834,0.11209757,93.55933,,37.979046,0.018973753
41.965446,1.5244015,269.7939,100,20300,2.6172198e-09,1.0087056,2.61722e-07,26862.494,44.602013,3.2990978,44.60201530958697,46421.108768463135,427809000.0,1147611.0,-1,52.7313,500.0,9.06735,203,8598.95,8.713754e-05,10150000,0.3426252,17.196636,True,268.62494,26.726894,11423.413,2.6979392,2672.6892,,35.534664,0.12625566
42.704975,1.4897351,75.11821,100,20400,2.3695595e-08,1.0459073,2.3695595e-06,7343.6084,45.33594,3.4185824,45.33594728709042,46607.69261646271,52749364.0,67848.56,-1,52.619453,500.0,8.093097,204,2793.9294,0.0014738706,10200000,0.25879225,15.376602,True,73.43608,7.3066034,3479.2388,0.75118196,730.66034,,37.24285,0.007602155
42.550545,1.49232,587.5193,100,20500,2.3140518e-09,1.0005765,2.3140518e-07,58735.0,45.195423,3.5796487,45.19542287512016,46793.527837753296,4471090700.0,432783.38,-1,52.897545,500.0,9.031449,205,25845.02,0.00023106248,10250000,0.26946324,16.73357,True,587.35,58.440422,27584.986,5.875192,5844.0415,,36.163975,0.021238372
42.15867,1.5081266,652.11926,100,20600,2.364974e-10,1.0390782,2.3649742e-08,63961.96,44.767452,3.321547,44.767452963072586,46976.5083425045,1453069700.0,4258627.0,-1,52.17564,500.0,7.3759923,206,22005.084,2.3481747e-05,10300000,0.2695788,14.78418,True,639.61957,63.64067,27388.682,6.521192,6364.0674,,37.39146,0.06447023
41.123592,1.5277,93.32642,100,20700,2.5952545e-08,1.0052546,2.5952545e-06,9308.208,43.638706,3.263667,43.63870776277881,47199.57065629959,58908268.0,287827.47,-1,50.302307,500.0,7.3590827,207,2725.968,0.00034743035,10350000,0.2660221,14.022682,True,93.08208,9.261313,4075.3162,0.9332641,926.1315,,36.279625,0.06567897
41.455055,1.4844279,82.0037,100,20800,1.3716012e-08,1.0097651,1.3716012e-06,8160.5957,44.03338,3.1039822,44.03337866687116,47436.08959412575,118457300.0,11785.64,-1,51.566402,500.0,7.775936,208,3744.0999,0.008484902,10400000,0.26248193,15.30896,True,81.60596,8.119316,4024.0066,0.8200371,811.9316,,36.257442,0.03487873
41.56882,1.4322934,612.5158,100,20900,1.44473895e-11,1.0007532,1.444739e-09,61228.523,44.13293,3.161762,44.13292842818517,47676.58173727989,5879255000.0,2192718.2,-1,51.282116,500.0,7.1735926,209,26165.633,4.5605495e-05,10450000,0.22710049,14.322781,True,612.2852,60.92138,29962.518,6.125159,6092.1387,,36.959335,0.007774025
42.57121,1.4345572,723.60345,100,21000,4.1815137e-10,1.004588,4.1815138e-08,72194.734,45.13329,2.8609436,45.133288491233685,47918.10660934448,5138427000.0,9180248.0,-1,51.241497,500.0,6.9512205,210,26484.955,1.0892952e-05,10500000,0.20105703,13.059429,True,721.9473,71.831375,34247.766,7.2360353,7183.138,,38.182068,0.01608394
42.563602,1.439344,1696.3733,100,21100,2.599675e-09,1.0002252,2.599675e-07,169618.23,45.231068,3.4934669,45.23106748008873,48112.9239385128,25495278000.0,2054086.9,-1,53.349262,500.0,10.447346,211,70010.32,4.8683432e-05,10550000,0.28027496,18.56554,True,1696.1823,168.7678,73833.35,16.96373,16876.781,,34.783722,0.085054204
42.93958,1.4350133,190.19717,100,21200,1.6021167e-08,1.0034783,1.6021168e-06,18986.715,45.62611,3.4796128,45.626107253990206,48302.78330159187,762481200.0,463940.62,-1,53.730473,500.0,9.714135,212,7678.8115,0.00021554482,10600000,0.25639394,17.8185,True,189.86714,18.891218,9508.688,1.901972,1889.1218,,35.911972,0.041886136
43.10397,1.455929,27.848228,100,21300,1.4829321e-07,1.0941533,1.4829322e-05,2660.3193,45.84382,3.1788876,45.84382099418612,48463.77980923653,9841243.0,39028.086,-1,54.797092,500.0,7.940807,213,821.17017,0.0025622575,10650000,0.30286476,16.894077,True,26.603193,2.647704,1362.4429,0.27848226,264.77042,,37.903015,0.05343935
43.604588,1.4577647,10.933014,100,21400,6.9261986e-08,1.2268435,6.9261987e-06,986.05963,46.279675,3.3651145,46.27967341288306,48618.000240564346,1153046.4,4141.306,-1,53.50173,500.0,10.453413,214,328.25903,0.02414697,10700000,0.3405726,17.675472,True,9.860596,0.9809904,500.40884,0.10933013,98.099045,,35.82626,0.12716906
44.504414,1.4557666,49.259884,100,21500,5.2753634e-08,1.0095516,5.2753635e-06,4902.6255,47.31929,3.1522868,47.3192874428059,48798.01687669754,12511404.0,19470.928,-1,56.29749,500.0,7.721161,215,1854.0332,0.005135862,10750000,0.37855586,16.699364,True,49.026253,4.8778195,2246.816,0.4925988,487.782,,39.598125,0.13800803
44.509983,1.4489744,68.83146,100,21600,5.4335874e-09,1.0134407,5.4335874e-07,6837.3296,47.33639,3.479563,47.336393727861854,48993.370523929596,60911040.0,56332.363,-1,56.5282,500.0,8.083888,216,2766.8696,0.0017751785,10800000,0.26301822,17.275692,True,68.37329,6.8026156,3437.7021,0.6883145,680.2616,,39.252506,0.06000203
45.48438,1.456979,8.238368,100,21700,4.612411e-07,1.1973933,4.612411e-05,752.6742,48.37474,3.5437374,48.37474411421019,49224.67063522339,1754788.0,984.02374,-1,57.807243,500.0,13.340675,217,336.15994,0.101623565,10850000,0.28562534,22.773174,True,7.526742,0.74835384,426.82816,0.08238368,74.83539,,35.03407,0.06284177
44.781944,1.4743625,2.3357255,100,21800,2.4392943e-05,2.7122583,0.0024392942,140.47028,47.595936,3.652347,47.59593533674518,49462.810765981674,84925.555,34.832,-1,56.279797,500.0,11.1772585,218,106.08436,2.8709233,10900000,0.2859214,19.861118,True,1.4047028,0.13988957,122.69215,0.023357257,13.988957,,36.41868,0.065503046
45.021954,1.4836415,4.677697,100,21900,5.1743255e-06,2.588981,0.0005174326,228.65356,47.763966,3.3669357,47.76396746369357,49695.69849348068,96984.35,241.37558,-1,54.840256,500.0,8.485076,219,181.66016,0.41429213,10950000,0.20267978,15.561363,True,2.2865355,0.2869272,224.2608,0.046776965,28.692719,,39.278893,0.0024611205
45.090866,1.5140254,7.7749453,100,22000,2.1507128e-06,2.394616,0.0002150713,366.28436,47.846508,3.6406448,47.84650404856178,49925.28673887253,326472.84,676.97437,-1,55.112785,500.0,7.993374,220,310.96716,0.14771608,11000000,0.25494868,15.259655,True,3.6628435,0.49638227,382.6654,0.077749446,49.63823,,39.85313,0.023349464
45.327656,1.5093888,8.01439,100,22100,3.1260697e-07,1.3930137,3.1260697e-05,674.595,48.06833,3.478696,48.06833412817657,50163.25040769577,460088.97,1287.747,-1,54.813503,500.0,12.932801,221,256.18945,0.07765501,11050000,0.22289525,19.67797,True,6.7459497,0.6742899,354.53912,0.080143884,67.42898,,35.135532,0.016505897
44.338623,1.5343838,8.981785,100,22200,2.1732183e-07,1.1003848,2.1732183e-05,856.1105,47.141308,3.8630874,47.14130839497063,50399.099375486374,1417465.9,1364.8818,-1,56.053726,500.0,10.1635,222,346.65485,0.07326642,11100000,0.2633191,19.075916,True,8.561105,0.85150594,450.19815,0.08981787,85.15059,,36.97781,0.058532417
43.18728,1.5352287,30.50127,100,22300,1.10282645e-08,1.0759716,1.1028264e-06,2940.159,45.842087,3.3188896,45.84208591329658,50636.93964886665,17059406.0,8394.974,-1,53.096077,500.0,12.617246,223,1181.901,0.01191189,11150000,0.19976674,19.871239,True,29.401588,2.9246132,1425.145,0.30501267,292.4613,,33.22484,0.025997132
42.865936,1.5413091,25.367212,100,22400,7.580182e-10,2.040869,7.580182e-08,1467.0599,45.53904,3.604748,45.539037561443756,50828.65320301056,8642011.0,5026.195,-1,53.462048,500.0,9.051724,224,1129.8269,0.019895766,11200000,0.26798633,16.974735,True,14.670599,1.757469,1319.3383,0.25367212,175.7469,,36.487312,0.071459904
44.44572,1.5496856,430.624,100,22500,2.6364266e-09,1.0004696,2.6364268e-07,43052.293,47.19308,3.8626802,47.19308643528002,50985.781984090805,2126202500.0,733869.06,-1,54.94737,500.0,8.300329,225,18688.256,0.00013626409,11250000,0.3249285,16.054611,True,430.52292,42.83639,21041.82,4.30624,4283.6387,,38.892757,0.105770215
44.678844,1.5844852,68.39691,100,22600,3.1176068e-08,1.007953,3.1176069e-06,6812.6484,47.376923,3.5917192,47.3769186685158,51150.99342894554,18234952.0,120648.45,-1,53.961494,500.0,10.000581,226,1962.4023,0.0008288544,11300000,0.23204087,16.585155,True,68.12648,6.7782326,2899.5647,0.68396914,677.8233,,37.37634,0.031775564
43.638355,1.5511087,358.37915,100,22700,4.2992906e-10,1.0014058,4.299291e-08,35812.746,46.404423,3.4067683,46.404422052956605,51303.05097031593,1909478900.0,232929.19,-1,55.321327,500.0,10.1381645,227,15834.616,0.00042931503,11350000,0.2367518,19.055069,True,358.12744,35.63298,17169.596,3.5837905,3563.298,,36.26626,0.01518935
42.795845,1.5432256,591.87085,100,22800,3.6908768e-10,1.0014961,3.690877e-08,59142.848,45.445267,3.8807738,45.44527328279443,51478.35675859451,2249294600.0,5648639.5,-1,52.988476,500.0,12.840768,228,17335.906,1.7703378e-05,11400000,0.2908851,20.383972,True,591.42847,58.845963,23632.756,5.918708,5884.595,,32.604504,0.07506631
43.523354,1.5480859,2.6605697,100,22900,2.8743514e-06,5.110887,0.00028743513,97.96646,46.1515,3.224427,46.15150032732553,51708.58132100105,19714.217,123.22729,-1,52.562836,500.0,7.5953064,229,94.311035,0.8115086,11450000,0.20638613,14.006641,True,0.97966456,0.114639595,123.48545,0.026605697,11.463962,,38.556194,0.035988793
42.6022,1.5720956,436.99567,100,23000,1.599622e-08,1.0009018,1.599622e-06,43679.875,45.142544,3.2340012,45.14254592719249,51943.57829785347,2871528400.0,221479.44,-1,50.80692,500.0,9.568591,230,19478.223,0.00045150917,11500000,0.23160017,15.232964,True,436.79874,43.460728,20673.75,4.369956,4346.073,,35.573956,0.0059405714
41.3706,1.5750606,19.45173,100,23100,1.7512733e-07,1.0967704,1.7512733e-05,1856.9816,43.96517,3.6503065,43.965171021455255,52188.47359609604,6913571.0,4465.2974,-1,51.89137,500.0,9.741271,231,755.5496,0.022394925,11550000,0.234913,17.667469,True,18.569815,1.8471645,928.92615,0.19451728,184.71645,,34.2239,0.006668493
40.761806,1.5703627,698.5209,100,23200,4.3758517e-09,1.0013403,4.375852e-07,69805.305,43.304867,3.3650212,43.30486763321776,52382.39208316803,3199369200.0,6942145.5,-1,50.86118,500.0,8.86294,232,22477.441,1.4404769e-05,11600000,0.29448566,16.41925,True,698.05304,69.45493,29177.88,6.9852085,6945.494,,34.44193,0.061966956
