EmpiricalD2,OptimizationReturnMax,EpRewMean,OptimizationReturnMin,InitialReturnMin,VarianceInit,EpThisIter,MeanEntropy,MaxIWNorm,TimeElapsed,ESSRenyi,MeanIW,ReturnMeanIW,InitialReturnMax,EpLenMean,OptimizationReturnMean,Iteration,ReturnStepMax,LearnableVariance,ESSClassic,StdIWNorm,MeanIWNorm,J_sample_variance,MinIWNorm,InitialReturnStd,MaxIW,Bound,ReturnStepMaxmin,EpisodesSoFar,InitialBound,InitialReturnMean,MinIW,TimestepsSoFar,StdIW
1037.2137,15.600666,47.01810008632707,,40.583973,-1,100,2.0826435,6.4744506,17466.314361572266,0.096412145,6.988737,320.15466,56.18464,500.0,6.4341273,77,0.2584987,True,1.164482,0.64385617,0.06988738,186988.36,3.4964942e-06,3.1996603,647.44507,229.68109,0.060363963,7700,44.208866,47.018105,0.00034964943,3850000,64.38562
3367833.2,14.716354,47.75641495273635,,39.717194,-1,100,2.0276728,347.3584,17806.871205091476,2.9692681e-05,347.92847,15039.414,54.433548,500.0,8.039221,78,0.24488977,True,1.0032836,34.561172,3.4792852,340651360.0,4.6034344e-12,3.1661415,34735.84,10044.685,0.046848744,7800,45.034737,47.756413,4.6034346e-10,3900000,3456.1177
123500.58,15.697376,47.33978502876587,,38.752182,-1,100,2.0235915,143.1665,18054.213142871857,0.0008097128,144.09702,7375.1934,54.44956,500.0,8.587604,79,0.29560712,True,1.0130249,14.244065,1.4409703,348601060.0,1.0770688e-08,3.5134284,14316.651,6418.4424,0.09251471,7900,44.617306,47.339787,1.0770689e-06,3950000,1424.4066
258862.44,17.566597,47.55486902931153,,37.945923,-1,100,2.0397115,126.31449,18287.487776517868,0.00038630556,126.552284,6576.4106,55.51252,500.0,9.608945,80,0.24880524,True,1.003767,12.567905,1.2655227,337114460.0,2.6769678e-08,3.5457165,12631.449,5164.213,0.01889135,8000,44.77924,47.554874,2.6769678e-06,4000000,1256.7904
173696.98,20.004204,47.28477170011034,,36.631954,-1,100,2.0211275,667.88696,18527.7095682621,0.0005757152,668.38495,34266.082,56.636158,500.0,10.652818,81,0.26680332,True,1.0014914,66.45342,6.6838493,10166255000.0,5.885115e-10,3.5083594,66788.695,33085.87,0.0672192,8100,44.452965,47.28477,5.8851153e-08,4050000,6645.3433
1480324.8,16.109306,48.6283249515203,,39.417717,-1,100,2.0040662,987.4411,18820.84117627144,6.755275e-05,987.6736,46900.37,55.527023,500.0,9.210608,82,0.25323996,True,1.000471,98.24892,9.876737,7878039000.0,6.4962746e-10,3.4999895,98744.11,43522.42,0.051581994,8200,45.85197,48.62832,6.496275e-08,4100000,9824.893
5864.0513,15.016006,49.04775196982642,,40.854355,-1,100,1.9624022,8.802758,19103.134159088135,0.017053057,9.164919,494.88577,55.87036,500.0,8.1933975,83,0.22759067,True,1.0838178,0.87555647,0.09164918,1529891.2,2.4843525e-08,3.061492,880.2758,280.96628,0.0027638227,8300,46.254234,49.047752,2.4843525e-06,4150000,87.55564
301272.16,17.94664,50.59879273204776,,42.81364,-1,100,1.9402763,200.00623,19349.843377828598,0.00033192578,200.49042,10807.456,60.76028,500.0,7.785152,84,0.27705452,True,1.0048463,19.899893,2.0049038,567077200.0,4.293671e-09,3.732198,20000.623,9139.943,0.033329204,8400,47.560772,50.59879,4.2936713e-07,4200000,1989.9891
16802.363,16.771965,51.66112263573132,,42.476562,-1,100,1.9460547,32.462837,19599.718507289886,0.005951544,32.845516,1682.6294,59.248528,500.0,9.184561,85,0.24052532,True,1.0236982,3.2296517,0.32845515,9967686.0,2.7485902e-08,3.4522114,3246.2837,1298.628,0.02571316,8500,48.698692,51.66112,2.7485903e-06,4250000,322.96518
19051.15,15.866905,52.59925143653196,,45.342113,-1,100,1.9323632,31.95019,19836.43685913086,0.0052490267,33.060402,1733.9515,61.20902,500.0,7.2571373,86,0.25774086,True,1.0703496,3.1783996,0.33060414,7313969.0,2.0412742e-08,3.4995096,3195.019,1311.53,0.0045515,8600,49.5388,52.599247,2.0412742e-06,4300000,317.84003
682.4194,16.485157,52.68396994522502,,44.83268,-1,100,1.9365338,5.880466,20081.755652189255,0.14653745,6.632992,342.36417,61.317837,500.0,7.85129,87,0.2896312,True,1.2696207,0.58492184,0.06632991,236776.12,6.706115e-06,3.3389785,588.04663,262.27338,0.06577203,8700,49.618073,52.683975,0.0006706115,4350000,58.492195
34231.77,18.266235,52.909750118173896,,44.147686,-1,100,1.8835428,76.400925,20270.39316534996,0.002921263,76.76287,4398.3755,62.41392,500.0,8.762064,88,0.32826978,True,1.0094938,7.6014457,0.7676287,112836230.0,3.86009e-10,3.4193745,7640.0923,3820.9897,0.030660868,8800,49.78905,52.909744,3.8600902e-08,4400000,760.1445
164804.02,23.075459,52.76761777369587,,35.836548,-1,100,1.8774087,144.07776,20433.86026120186,0.00060678134,145.71736,5253.1416,58.912006,500.0,16.931068,89,0.25699407,True,1.0228579,14.334123,1.4571738,27567080.0,5.758974e-09,3.340295,14407.776,4057.3438,0.0024951696,8900,49.822018,52.767616,5.7589745e-07,4450000,1433.4124
42947.703,16.18665,52.30383324901939,,43.68887,-1,100,1.8939625,45.260048,20593.557030439377,0.0023284133,45.70616,2539.274,59.87552,500.0,8.614964,90,0.2779631,True,1.0197616,4.5029764,0.45706165,33107582.0,5.798275e-08,3.752995,4526.005,1918.8489,0.06416467,9000,49.31006,52.303833,5.798275e-06,4500000,450.29767
13434602.0,24.900742,53.70316495468951,,38.197548,-1,100,1.8829322,588.925,20750.462709903717,7.4434656e-06,589.20776,31558.473,63.09829,500.0,15.505618,91,0.28981555,True,1.0009605,58.59702,5.8920774,8698471000.0,1.0013797e-10,3.996466,58892.5,19994.688,0.07795267,9100,50.548252,53.70317,1.0013797e-08,4550000,5859.7017
4441390.5,21.52523,52.90454236536568,,41.29679,-1,100,1.8780419,1024.6838,20942.92666387558,2.251547e-05,1030.5237,54649.758,62.82202,500.0,11.607752,92,0.25392216,True,1.0113988,101.95049,10.305238,16345073000.0,1.5895344e-09,3.9799569,102468.39,48030.01,0.0527786,9200,49.76344,52.904545,1.5895344e-07,4600000,10195.05
604259.3,21.190895,54.94472587238304,,43.386337,-1,100,1.8765867,227.0023,21171.754020690918,0.00016549186,229.92354,12184.241,64.57723,500.0,11.558389,93,0.27811733,True,1.0257725,22.584942,2.2992353,564877900.0,2.39292e-10,3.846211,22700.23,9674.314,0.069348276,9300,51.715862,54.944725,2.3929202e-08,4650000,2258.4941
12567.255,16.324314,56.054947431523715,,47.92728,-1,100,1.9067066,16.70846,21372.070346593857,0.0079571875,17.015251,985.2452,64.251595,500.0,8.127666,94,0.25878173,True,1.0370357,1.6621795,0.17015253,3465838.0,2.956211e-07,3.6865106,1670.846,625.1029,0.036873937,9400,52.84237,56.054947,2.956211e-05,4700000,166.21791
4302.2715,17.38366,56.31706806940169,,45.297504,-1,100,1.8990878,17.181456,21571.80935382843,0.023243535,17.772852,1033.3989,62.681164,500.0,11.019563,95,0.21136932,True,1.0698762,1.7090493,0.1777285,5576640.5,6.203413e-08,3.5384183,1718.1455,827.8307,0.0050940067,9500,53.183006,56.317066,6.2034137e-06,4750000,170.90494
2010.096,16.057465,58.23081232943881,,49.92401,-1,100,1.8990397,7.563118,21802.819284439087,0.049748868,12.011711,722.8821,65.981476,500.0,8.306802,96,0.27977768,True,2.304726,0.78204554,0.12011711,1061691.5,2.4033401e-08,3.6435432,756.3118,574.97107,0.0657576,9600,54.93174,58.230812,2.4033402e-06,4800000,78.20455
1112.7457,15.691605,57.277957728006164,,50.120728,-1,100,1.8912355,5.5168505,22073.75226855278,0.08986779,8.726871,494.67056,65.81233,500.0,7.157231,97,0.25725323,True,2.2231622,0.57875,0.0872687,336161.4,8.787117e-07,3.4001713,551.68506,384.9027,0.011924803,9700,53.987347,57.277958,8.787117e-05,4850000,57.875004
958464.2,24.744682,56.8738712624854,,43.548897,-1,100,1.9232261,188.685,22369.427671194077,0.00010433358,193.2481,11927.971,68.29358,500.0,13.324974,98,0.2839702,True,1.0483803,18.77445,1.9324805,1257725600.0,6.178226e-10,4.149715,18868.5,8584.959,0.05779551,9800,53.459187,56.87387,6.1782266e-08,4900000,1877.445
262188.25,19.228455,58.63102493964122,,48.216736,-1,100,1.8825691,156.39702,22663.128447532654,0.00038140535,157.20111,9973.656,67.44519,500.0,10.414289,99,0.3093064,True,1.0103025,15.560547,1.5720111,627499100.0,9.952015e-10,4.249161,15639.702,8246.914,0.04471135,9900,55.258766,58.631027,9.952015e-08,4950000,1556.0548
5986.817,22.06464,58.31341851393522,,47.893497,-1,100,1.8376137,20.836535,22958.905601978302,0.016703367,21.38584,1355.4541,69.95814,500.0,10.419921,100,0.2890853,True,1.0533053,2.072764,0.21385838,11620776.0,4.4541179e-07,4.4576845,2083.6536,1084.8052,0.042164505,10000,54.81551,58.31342,4.454118e-05,5000000,207.2764
20963.86,29.970886,58.572786202972765,,39.99186,-1,100,1.8242184,27.131578,23215.332325458527,0.004770114,28.224434,1772.2823,69.962746,500.0,18.580927,101,0.36189023,True,1.0818319,2.6988788,0.2822443,39749220.0,8.209951e-09,4.560815,2713.158,1265.7905,0.11662127,10100,55.074646,58.57279,8.2099507e-07,5050000,269.88788
1267.3796,21.08627,60.95084243396969,,48.583828,-1,100,1.7907372,31.852682,23454.72756576538,0.07890296,32.747787,2193.5566,69.6701,500.0,12.367014,102,0.25722837,True,1.0568899,3.1685448,0.32747784,37574976.0,1.1894009e-07,4.3544507,3185.2683,2069.543,0.017435208,10200,57.46734,60.950844,1.189401e-05,5100000,316.8545
9310.046,19.574947,60.64642071028522,,49.818264,-1,100,1.8046097,45.93221,23692.458993673325,0.010741086,46.60344,2661.7888,69.39321,500.0,10.828156,103,0.25023714,True,1.029374,4.569666,0.46603435,16699177.0,1.5455514e-06,3.7059894,4593.221,2327.006,0.039415374,10300,57.176758,60.64642,0.00015455515,5150000,456.96667
985.5772,19.573532,58.03189674506004,,48.80768,-1,100,1.8055066,5.9344916,23952.18191933632,0.101463385,8.187837,476.81372,68.38121,500.0,9.224218,104,0.25280786,True,1.8715624,0.59287685,0.08187838,447757.7,2.6735657e-07,4.030186,593.44916,369.47607,0.024938062,10400,54.612835,58.031895,2.6735657e-05,5200000,59.28768
63610.76,20.95139,58.84887759084049,,47.45801,-1,100,1.7865764,68.04415,24224.147990703583,0.001572061,68.984055,4425.4644,68.4094,500.0,11.390866,105,0.2515236,True,1.0277417,6.769609,0.6898406,140634800.0,2.8637269e-08,4.179862,6804.415,3562.7817,0.0425411,10500,55.428406,58.848877,2.8637269e-06,5250000,676.9608
21433.998,24.772697,57.986252875225645,,42.28031,-1,100,1.774125,18.634657,24460.38808465004,0.004665485,20.05927,1234.5194,67.05301,500.0,15.705942,106,0.35131133,True,1.1559486,1.8549027,0.20059273,13566741.0,1.3417211e-07,4.6274076,1863.4657,743.6795,0.14278181,10600,54.633602,57.98625,1.3417211e-05,5300000,185.49023
216628290.0,20.498108,60.46806077977333,,48.579063,-1,100,1.7637146,2893.2722,24688.180597543716,4.6162023e-07,2893.6562,166969.5,69.07717,500.0,11.888998,107,0.32575807,True,1.0002655,287.8766,28.93656,89626820000.0,3.1436152e-11,3.8991792,289327.22,116134.58,0.10535693,10700,57.014202,60.468056,3.1436154e-09,5350000,28787.654
100402.57,18.205048,57.263211276508216,,47.998688,-1,100,1.7875183,63.99067,24889.83463191986,0.0009959905,64.32562,3269.5127,66.203735,500.0,9.2645235,108,0.2619905,True,1.0104917,6.366668,0.6432561,12843454.0,8.692098e-08,4.057927,6399.067,2220.6348,0.019361109,10800,53.953022,57.263214,8.692098e-06,5400000,636.66675
127161.79,20.566006,58.4537638385134,,47.164806,-1,100,1.7602651,123.312416,25128.73607301712,0.00078639976,124.054825,7364.0635,67.73081,500.0,11.288958,109,0.25686383,True,1.0120552,12.268818,1.2405481,260359780.0,2.4754222e-08,3.6567461,12331.242,6156.4316,0.006750226,10900,55.067226,58.45377,2.4754222e-06,5450000,1226.8818
25123.158,13.66008,57.356122282323305,,50.213966,-1,100,1.7482125,27.887363,25372.402391195297,0.003980391,29.214977,1665.5948,63.874046,500.0,7.1421556,110,0.27213404,True,1.0962309,2.774987,0.29214978,5745560.5,1.8165262e-09,2.8883793,2788.7363,1159.3838,0.055892736,11000,54.162422,57.356125,1.8165262e-07,5500000,277.4987
147615.7,15.391762,56.24423760769764,,48.77182,-1,100,1.7097162,115.53261,25617.6142244339,0.0006774347,115.65375,6580.018,64.16358,500.0,7.472418,111,0.2642777,True,1.0020981,11.495229,1.1565373,120229140.0,4.054786e-09,3.042372,11553.261,5347.41,0.00058078766,11100,53.03606,56.24424,4.0547857e-07,5550000,1149.5228
78221.43,17.853775,55.84145838926696,,45.976982,-1,100,1.7076509,145.33344,25910.088020324707,0.0012784221,146.16559,8580.784,63.830757,500.0,9.864477,112,0.30226526,True,1.011478,14.459704,1.4616562,389212540.0,4.8682143e-08,3.0921118,14533.344,7688.172,0.037127346,11200,52.649918,55.841454,4.8682145e-06,5600000,1445.9702
494849.97,17.95428,55.04582552421678,,47.19013,-1,100,1.6501834,551.0617,26198.46452307701,0.00020208146,551.3894,31788.584,65.14441,500.0,7.855697,113,0.22006705,True,1.0011894,54.829617,5.5138936,4009526500.0,5.808278e-11,3.4936817,55106.17,29497.273,0.015722662,11300,51.7886,55.045822,5.8082783e-09,5650000,5482.9624
262707.34,16.321358,53.29526512770725,,43.468197,-1,100,1.6289059,186.06839,26449.65208387375,0.0003806517,188.5546,9288.134,59.789555,500.0,9.827068,114,0.2677676,True,1.026753,18.512413,1.8855454,182138820.0,9.330295e-08,3.1245644,18606.84,7755.8774,0.015937895,11400,50.305786,53.29527,9.330295e-06,5700000,1851.2413
2863477.0,12.220863,54.34014976862708,,46.997223,-1,100,1.6058731,302.47137,26629.05138373375,3.4922577e-05,302.5176,16275.696,59.218086,500.0,7.3429265,115,0.32668898,True,1.0003057,30.095472,3.025176,627643000.0,8.10327e-10,2.2800255,30247.137,11265.31,0.11733559,11500,51.379242,54.340145,8.10327e-08,5750000,3009.5474
1376543.4,14.870815,54.82785966720231,,46.8876,-1,100,1.5988768,368.38275,26773.902037620544,7.264573e-05,368.6539,21262.768,61.758415,500.0,7.9402595,116,0.22143927,True,1.0014724,36.653347,3.6865394,1881836900.0,9.299203e-10,3.2588427,36838.277,17639.828,0.013277099,11600,51.73994,54.827858,9.299203e-08,5800000,3665.3352
2927.6404,17.75729,54.70022500525809,,45.505444,-1,100,1.5991937,11.1882715,26938.254491090775,0.0341572,11.700898,650.3319,63.262733,500.0,9.194781,117,0.2536312,True,1.0935618,1.1127813,0.11700899,1582114.9,2.1333888e-07,3.0828218,1118.8271,479.18195,0.007244751,11700,51.537086,54.700226,2.1333888e-05,5850000,111.27813
1045.2991,16.869354,53.58081902759868,,43.305782,-1,100,1.5953394,9.207298,27096.474464654922,0.0956664,11.3801565,621.6576,60.175137,500.0,10.275037,118,0.32075298,True,1.4842914,0.92713153,0.113801554,1324958.9,4.5265304e-07,2.8153613,920.72986,524.3812,0.112575576,11800,50.57206,53.580822,4.5265304e-05,5900000,92.713165
7132.4463,19.569809,54.51535374444777,,44.908722,-1,100,1.5977659,22.42479,27260.59046936035,0.0140204355,26.10246,1419.3718,64.47853,500.0,9.606632,119,0.24784498,True,1.3372788,2.2420588,0.26102462,6080146.0,9.799064e-09,3.5498707,2242.479,1147.0989,0.0014119297,11900,51.29143,54.51535,9.799064e-07,5950000,224.20587
3734462.8,15.196281,53.31406986981742,,44.264454,-1,100,1.6008303,870.1183,27489.247032165527,2.6777614e-05,870.21857,42978.656,59.460735,500.0,9.049616,120,0.34307724,True,1.0002306,86.575584,8.702187,3486030000.0,8.2803686e-10,3.1438775,87011.83,37233.336,0.07877451,12000,50.34103,53.31407,8.280369e-08,6000000,8657.558
330.3196,13.989086,52.97472546927673,,45.53832,-1,100,1.6025491,2.9439523,27698.090571165085,0.3027371,4.448263,227.25624,59.527405,500.0,7.436407,121,0.24738634,True,2.143617,0.30054635,0.044482637,61345.46,4.0356995e-06,3.1182144,294.39523,173.16162,0.062183276,12100,49.99835,52.974728,0.00040356995,6050000,30.054632
616992.3,15.584755,52.3631588995616,,45.09566,-1,100,1.6146238,168.99118,27883.731320142746,0.00016207657,172.76135,8582.686,60.680416,500.0,7.2674975,122,0.2489501,True,1.0447974,16.813177,1.7276136,119151040.0,3.9445154e-09,3.1688366,16899.12,6199.497,0.017795593,12200,49.32914,52.36316,3.9445155e-07,6100000,1681.318
19822228.0,12.702862,55.24172510376392,,48.841465,-1,100,1.6304928,763.84204,28095.162554979324,5.0448416e-06,764.0086,38899.742,61.544327,500.0,6.40026,123,0.24022736,True,1.0004362,76.00117,7.640087,1657215500.0,2.3395533e-10,2.9458995,76384.2,25199.309,0.015858635,12300,52.164513,55.24173,2.3395534e-08,6150000,7600.1157
497812.0,15.1970215,52.63731984859973,,44.35702,-1,100,1.6176265,450.7244,28327.9339056015,0.00020087905,451.04327,23003.162,59.554043,500.0,8.280298,124,0.30634397,True,1.0014153,44.84619,4.5104327,1300490200.0,5.2304756e-09,3.1078808,45072.44,20902.22,0.07251248,12400,49.659615,52.637318,5.2304756e-07,6200000,4484.619
20799.592,14.893684,51.769781095450455,,43.636444,-1,100,1.5908103,60.344345,28607.86602663994,0.0048077866,60.758846,3553.3208,58.53013,500.0,8.133336,125,0.24668384,True,1.0137764,6.003794,0.60758847,87869784.0,1.2036026e-07,2.8783495,6034.4346,3131.2583,0.005893141,12500,48.84327,51.76978,1.2036026e-05,6250000,600.3795
8062471.5,14.859974,51.70604484294546,,43.10275,-1,100,1.5891615,402.67007,28894.518582344055,1.2403145e-05,402.87723,20172.627,57.962723,500.0,8.603296,126,0.25823176,True,1.0010291,40.064964,4.028772,1091804400.0,9.26388e-11,3.2143092,40267.008,11943.517,0.022863492,12600,48.807907,51.706043,9.26388e-09,6300000,4006.4963
82359620.0,14.892189,49.1209983683526,,40.005955,-1,100,1.5871578,1654.8975,29180.320114850998,1.2141873e-06,1655.3645,82874.016,54.898144,500.0,9.115044,127,0.23702253,True,1.0005646,164.65976,16.553646,32138210000.0,1.2158505e-10,3.2064695,165489.75,57963.38,0.036245137,12700,46.37609,49.120995,1.2158505e-08,6350000,16465.977
5145.158,14.360985,48.43580494615233,,40.689415,-1,100,1.5728042,742.8801,29473.041511058807,0.019435748,743.06323,36151.348,55.0504,500.0,7.7463903,128,0.32072604,True,1.0004928,73.91544,7.4306316,4422298000.0,8.820163e-09,2.800224,74288.016,35953.91,0.09605445,12800,45.68328,48.435802,8.820163e-07,6400000,7391.5454
78463.24,14.303013,48.781770567508836,,40.230938,-1,100,1.547322,129.23906,29716.93932366371,0.0012744821,130.35522,6655.815,54.53395,500.0,8.550833,129,0.21237677,True,1.0173244,12.858143,1.3035523,224691280.0,8.382894e-09,2.7695425,12923.906,5892.0317,0.011583582,12900,46.055073,48.781773,8.3828945e-07,6450000,1285.8143
10333.686,14.558186,49.51670564035092,,42.31991,-1,100,1.5535918,43.659946,29951.735211372375,0.00967709,44.308525,2226.2422,56.878094,500.0,7.1967974,130,0.25947922,True,1.0298702,4.3435826,0.44308528,15667472.0,4.0335428e-07,2.837861,4365.9946,1937.1458,0.057190612,13000,46.6728,49.516705,4.0335428e-05,6500000,434.35834
1397863.6,16.779781,49.6317161645903,,41.79405,-1,100,1.5009633,273.99832,30176.909129858017,7.153774e-05,274.10037,13988.61,58.57383,500.0,7.8376675,131,0.26966834,True,1.0007449,27.26239,2.7410035,773632700.0,4.956511e-10,3.031208,27399.834,10525.98,0.060072303,13100,46.703026,49.631714,4.956511e-08,6550000,2726.239
136019.61,17.288887,49.92725206418328,,40.903927,-1,100,1.5036494,114.80802,30449.47998356819,0.00073518814,115.93695,5700.647,58.192814,500.0,9.023325,132,0.3049056,True,1.0197209,11.422351,1.1593695,111986150.0,1.4559502e-08,3.1399686,11480.803,4627.547,0.105704576,13200,47.01761,49.92725,1.4559503e-06,6600000,1142.2354
107666.38,15.368504,51.5458624219382,,44.6405,-1,100,1.5175385,81.611946,30688.23031258583,0.000928795,81.73419,4401.582,60.009003,500.0,6.905363,133,0.30156928,True,1.0029979,8.120164,0.8173419,70022504.0,3.1972508e-08,2.621879,8161.195,3417.0576,0.07102963,13300,48.545406,51.545864,3.1972509e-06,6650000,812.01636
189485.84,15.498745,50.45080040439861,,42.34474,-1,100,1.546631,82.18092,30916.24715924263,0.0005277439,82.53097,4530.427,57.843487,500.0,8.106058,134,0.29848337,True,1.0085343,8.176558,0.8253097,119052790.0,1.9135111e-08,2.6913257,8218.093,3271.464,0.04614055,13400,47.558624,50.4508,1.9135111e-06,6700000,817.65576
29361.4,15.641983,51.40555172762643,,41.24549,-1,100,1.5424677,62.575665,31137.835638284683,0.003405832,78.37121,4149.772,56.887474,500.0,10.160061,135,0.2335524,True,1.4802426,6.393693,0.7837121,75922264.0,2.1340247e-08,3.016054,6257.5664,3662.3838,0.010676101,13500,48.56118,51.405556,2.1340247e-06,6750000,639.3693
1404.0406,15.367134,50.46493564437913,,42.56213,-1,100,1.5603856,23.633842,31357.316478967667,0.071223006,25.707424,1245.747,57.929264,500.0,7.9028053,136,0.24506538,True,1.1786301,2.353939,0.25707427,3069399.5,3.5836347e-06,2.6763413,2363.3843,1137.215,0.07390989,13600,47.56847,50.464935,0.00035836347,6800000,235.39392
19750.102,15.174118,50.06345576876428,,42.63521,-1,100,1.5706043,23.564638,31597.304266929626,0.005063265,25.089878,1207.0151,57.809326,500.0,7.4282484,137,0.31892082,True,1.1308054,2.346038,0.25089875,2769247.0,2.0233935e-09,2.6954129,2356.4639,800.8033,0.08742398,13700,47.17299,50.063457,2.0233935e-07,6850000,234.60385
15339713000.0,17.251781,48.21646216911732,,37.90483,-1,100,1.5670139,25652.377,31837.573600292206,6.519027e-09,25652.65,1153452.4,55.156612,500.0,10.311631,138,0.23815364,True,1.0000212,2552.3784,256.52652,4234440900000.0,4.2152843e-13,2.7016704,2565237.8,811885.1,0.0060961396,13800,45.45863,48.216465,4.2152844e-11,6900000,255237.89
368439.16,14.695301,48.1914132424441,,41.521458,-1,100,1.5381377,370.49988,32079.206149339676,0.00027141522,370.75558,18075.67,56.21676,500.0,6.6699553,139,0.3096502,True,1.0013808,36.86402,3.7075558,957668800.0,2.4439009e-08,2.4161403,37049.99,16369.514,0.11146569,13900,45.380577,48.191418,2.443901e-06,6950000,3686.402
1559.1672,10.390659,48.48025292484427,,42.935074,-1,100,1.5475339,9.941953,32322.72830247879,0.0641368,11.197607,528.725,53.325733,500.0,5.545179,140,0.2786443,True,1.2651174,0.9892251,0.11197608,397877.56,1.4883196e-06,2.159298,994.1953,423.4432,0.07854405,14000,45.813965,48.480247,0.00014883197,7000000,98.92251
367082750.0,12.772823,47.90166956315693,,41.961308,-1,100,1.543296,5021.6987,32560.610228061676,2.7241813e-07,5021.7183,215685.95,54.73413,500.0,5.940362,141,0.31119657,True,1.0000077,499.6527,50.21718,47318622000.0,4.092742e-11,2.4924827,502169.88,163252.28,0.05710587,14100,45.164963,47.90167,4.092742e-09,7050000,49965.27
16075.249,12.440598,47.84452608884001,,40.920994,-1,100,1.5453683,109.211464,32795.74415612221,0.0062207435,110.06643,5087.251,53.36159,500.0,6.923532,142,0.273957,True,1.0157043,10.865617,1.1006641,53734916.0,4.2368974e-08,2.629546,10921.146,4748.9697,0.07610276,14200,45.176445,47.84453,4.2368974e-06,7100000,1086.5616
3646.5264,12.487804,47.58480566316386,,40.06126,-1,100,1.532401,18.186241,32959.43208551407,0.02742336,20.459787,918.1839,52.549065,500.0,7.523546,143,0.27591643,True,1.2584623,1.8123039,0.20459794,1270175.9,1.6935576e-08,2.4726555,1818.6241,759.52124,0.022603601,14300,44.957355,47.584805,1.6935577e-06,7150000,181.23036
185.13335,12.422485,47.87173631140178,,40.39237,-1,100,1.5137116,7.1444054,33110.65850734711,0.5401512,8.822773,429.73474,52.814854,500.0,7.4793677,144,0.25705838,True,1.4939833,0.7164133,0.08822774,484755.4,2.233802e-06,2.8611207,714.44055,393.8038,0.05011633,14400,45.23099,47.871742,0.00022338021,7200000,71.641335
66701.72,14.643589,49.51516235697084,,42.76339,-1,100,1.4913328,138.9564,33300.52067446709,0.0014992118,139.38348,6689.6665,57.40698,500.0,6.751773,145,0.28533453,True,1.0061544,13.825572,1.393835,88498640.0,2.233461e-08,2.9668899,13895.641,5948.3506,0.04783851,14500,46.64481,49.515167,2.2334611e-06,7250000,1382.5571
884854.56,10.618134,49.996079366392976,,43.530693,-1,100,1.4724903,150.26202,33494.215030908585,0.000113012924,150.46361,7303.499,54.148827,500.0,6.4653864,146,0.3081605,True,1.0026838,14.950686,1.5046359,99964216.0,2.6474194e-09,2.2450268,15026.203,4756.698,0.094450265,14600,47.288635,49.99608,2.6474194e-07,7300000,1495.0688
52864.23,13.141071,49.72251102681334,,41.299683,-1,100,1.4692411,55.933544,33741.953691244125,0.0018916383,56.296215,2736.4775,54.440754,500.0,8.422829,147,0.266367,True,1.0129999,5.56498,0.5629621,22109228.0,1.6365911e-08,2.4091427,5593.3545,2110.6206,0.037071586,14700,47.00047,49.72251,1.6365912e-06,7350000,556.498
1287927.8,11.471161,48.62148948465071,,42.441265,-1,100,1.440019,413.8104,34037.860291957855,7.764411e-05,413.97028,20124.686,53.912426,500.0,6.1802235,148,0.2851078,True,1.000773,41.173454,4.139703,964096700.0,3.4586864e-09,2.48975,41381.04,17065.508,0.06603117,14800,45.925865,48.62149,3.4586864e-07,7400000,4117.345
57122820.0,12.853035,49.20176132216375,,42.30804,-1,100,1.4721171,2657.3665,34270.2542886734,1.7506138e-06,2657.43,124726.34,55.161076,500.0,6.8937206,149,0.2487933,True,1.0000477,264.40454,26.574303,27886143000.0,9.9874935e-11,2.8800712,265736.66,103881.07,0.03959252,14900,46.443707,49.201763,9.9874935e-09,7450000,26440.457
119.34597,13.614422,49.10734981333738,,41.53406,-1,100,1.4611006,1.6653743,34511.751034259796,0.8379001,3.5175881,168.27905,55.148483,500.0,7.573288,150,0.36484623,True,3.2080739,0.19321568,0.035175882,33565.082,1.5124429e-05,2.9306037,166.53743,138.15541,0.14293428,15000,46.349926,49.10735,0.001512443,7500000,19.321568
21764.668,14.29554,49.50148293563486,,41.506313,-1,100,1.4469669,46.447723,34741.12274193764,0.0045946026,46.768734,2365.9514,55.801853,500.0,7.9951696,151,0.36236864,True,1.0138508,4.621211,0.46768746,21584510.0,8.09591e-08,2.6501305,4644.7725,1954.3331,0.12148413,15100,46.71139,49.50148,8.09591e-06,7550000,462.12112
5223.4604,13.68959,49.55077302170346,,41.22732,-1,100,1.4315882,11.752932,35012.51115322113,0.019144397,13.331562,651.16974,54.916912,500.0,8.323452,152,0.3161694,True,1.2768126,1.1722683,0.13331561,1130188.5,9.132369e-08,2.4505403,1175.2932,452.71783,0.04833591,15200,46.804928,49.55077,9.132369e-06,7600000,117.226845
56412290.0,10.317238,49.02372560371536,,43.95246,-1,100,1.4134947,953.2959,35308.450645685196,1.7726634e-06,953.31976,44204.07,54.2697,500.0,5.071264,153,0.23311011,True,1.00005,94.85172,9.533197,2303879400.0,1.3138733e-10,2.3925166,95329.59,23823.598,0.03226915,15300,46.310238,49.023727,1.3138733e-08,7650000,9485.173
692.3094,12.24432,48.08203922313486,,41.618557,-1,100,1.4330254,44.078857,35597.803200006485,0.1444441,44.907154,2138.8823,53.862877,500.0,6.4634814,154,0.3054257,True,1.0379043,4.3850174,0.4490716,10606614.0,1.9874137e-06,2.278336,4407.8857,2068.021,0.033239067,15400,45.388893,48.082035,0.00019874139,7700000,438.50174
