InitialReturnMin,EpisodesSoFar,ESSClassic,ReturnStepMaxmin,EmpiricalD2,MaxIWNorm,InitialBound,ESSRenyi,Bound,VarianceInit,OptimizationReturnMean,TimeElapsed,MeanEntropy,TimestepsSoFar,OptimizationReturnMin,MinIWNorm,MeanIW,InitialReturnStd,J_sample_variance,MaxIW,EpRewMean,LearnableVariance,StdIWNorm,MinIW,InitialReturnMean,EpThisIter,ReturnMeanIW,ReturnStepMax,OptimizationReturnMax,Iteration,EpLenMean,MeanIWNorm,StdIW,InitialReturnMax
49.184647,7700,4.716594,0.04218276,251.27164,1.200435,55.243195,0.39797568,156.45801,-1,9.573676,18947.495084762573,1.8822103,3850000,,1.247813e-06,3.836493,3.8670788,44236.254,120.0435,58.75832239328811,True,0.17243636,0.0001247813,58.75832,100,212.17816,0.22685063,21.11782,77,500.0,0.038364936,17.243633,70.30247
42.000404,7800,1.0000736,0.006936133,16074501.0,642.66394,54.56266,6.221033e-06,25074.275,-1,15.921352,19191.755091667175,1.8383876,3900000,,8.4379853e-10,642.6876,4.3052325,14072527000.0,64266.4,57.921757137788056,True,63.944237,8.4379856e-08,57.921753,100,38541.902,0.24046528,25.181503,78,500.0,6.4268756,6394.423,67.18191
46.3899,7900,1.0293322,0.005608648,11954.324,27.517252,55.46324,0.008365174,1192.5125,-1,12.438633,19436.230665922165,1.843175,3950000,,1.3069295e-07,27.918465,4.6481786,8510686.0,2751.7253,58.8285328306483,True,2.737581,1.3069295e-05,58.82853,100,1560.459,0.26034367,20.915855,79,500.0,0.27918458,273.75812,67.305756
46.619003,8000,7.0237803,0.06028284,60.37852,0.694673,53.22032,1.6562182,100.93417,-1,10.046162,19678.742491722107,1.8416644,4000000,,7.268358e-06,2.2422438,4.597092,18766.248,69.4673,56.665165203417736,True,0.08157992,0.0007268358,56.66516,100,127.70181,0.25653014,22.277763,80,500.0,0.022422435,8.157992,68.89677
45.43964,8100,1.000575,0.011144638,5715344.0,456.71548,52.421352,1.7496759e-05,15811.846,-1,10.296238,19904.940658807755,1.82552,4050000,,2.3883057e-10,456.8468,4.6202226,1320389500.0,45671.55,55.73587767721701,True,45.442482,2.3883057e-08,55.735878,100,23735.824,0.27420443,20.850979,81,500.0,4.5684676,4544.249,66.29062
45.6795,8200,1.0075406,0.050945804,1116602.1,325.7229,54.38189,8.955741e-05,15090.225,-1,12.065866,20086.235767126083,1.8000909,4100000,,1.062561e-10,326.94946,4.8814936,1588891900.0,32572.291,57.74536739050267,True,32.40786,1.0625611e-08,57.745373,100,18644.39,0.25216103,21.590054,82,500.0,3.2694943,3240.7864,67.269554
42.274063,8300,1.1126994,0.0085491985,11184.352,27.69166,53.874367,0.008941064,1474.814,-1,14.917213,20249.734613895416,1.804965,4150000,,7.2173364e-08,29.229897,3.930715,34072984.0,2769.166,57.19127687350362,True,2.7555518,7.2173366e-06,57.19128,100,1825.5972,0.23490185,24.06408,83,500.0,0.29229897,275.55518,66.33814
48.29167,8400,1.0025762,0.08189094,9631645.0,771.91125,55.4405,1.0382442e-05,34582.203,-1,10.570568,20411.173711776733,1.8126332,4200000,,8.887081e-10,772.90546,4.108273,7590117400.0,77191.125,58.86223858351586,True,76.80326,8.887081e-08,58.862236,100,45201.53,0.27217788,20.143105,84,500.0,7.729054,7680.325,68.43478
46.465343,8500,1.002111,0.03305918,568598.56,186.43875,55.03079,0.000175871,9056.971,-1,12.00388,20566.91762161255,1.8378035,4250000,,2.1589976e-09,186.63545,4.451197,961241000.0,18643.875,58.469223652491216,True,18.550228,2.1589976e-07,58.469223,100,11649.739,0.24919277,22.303364,85,500.0,1.8663542,1855.0226,68.76871
40.06668,8600,1.0170416,0.007031381,112707.04,93.56017,51.15374,0.00088725606,4400.049,-1,14.537503,20786.230980157852,1.8703188,4300000,,5.8402417e-08,94.3554,4.596507,324633020.0,9356.018,54.60418466638699,True,9.308456,5.840242e-06,54.604183,100,5558.4272,0.23412022,28.942184,86,500.0,0.943554,930.8457,69.008865
43.76531,8700,1.0282786,0.058041826,53946.516,67.94325,53.026672,0.0018536878,3284.782,-1,12.56688,21024.871094465256,1.8947747,4350000,,1.2072054e-07,68.89999,4.6550465,114933470.0,6794.325,56.33218737336484,True,6.759573,1.2072054e-05,56.33219,100,4052.5337,0.2572065,22.34499,87,500.0,0.6889997,675.9574,66.1103
36.736145,8800,1.0125468,0.06587991,19088.924,34.460182,53.12682,0.00523864,1439.6194,-1,19.643518,21215.61896586418,1.8567325,4400000,,1.4677943e-07,34.675797,4.609953,38941770.0,3446.0183,56.37966435191347,True,3.428538,1.4677943e-05,56.37966,100,1889.0413,0.26592147,28.32077,88,500.0,0.346758,342.85385,65.056915
42.242676,8900,1.0452465,0.010169715,63977.586,54.907166,50.236145,0.0015630474,2137.4294,-1,11.126625,21434.19167470932,1.8846091,4450000,,2.2532497e-07,56.140568,4.252303,35493388.0,5490.717,53.369300036776124,True,5.4624286,2.2532497e-05,53.3693,100,2929.923,0.27391165,20.420425,89,500.0,0.5614055,546.24286,62.6631
34.932083,9000,1.021253,0.05546269,70156.76,115.445595,46.29208,0.0014253794,5551.759,-1,14.407174,21670.236683130264,1.9178569,4500000,,6.4605796e-09,116.66885,4.925492,530069120.0,11544.56,49.339257427372466,True,11.485748,6.4605797e-07,49.339256,100,6358.869,0.26047665,26.01152,90,500.0,1.1666887,1148.5747,60.943604
40.10327,9100,1.1201184,0.092013106,119155.59,274.23413,48.28548,0.0008392388,13872.345,-1,11.275211,21972.453745126724,1.9521075,4550000,,1.6462433e-08,290.73215,3.7710693,1126702100.0,27423.414,51.37848250595364,True,27.315876,1.6462433e-06,51.378483,100,14940.015,0.30171597,21.756725,91,500.0,2.9073215,2731.5872,61.859997
40.825104,9200,1.0003521,0.049359754,4552365.0,351.52502,49.41835,2.1966604e-05,13277.456,-1,11.813817,22270.126852989197,1.9528906,4600000,,8.9398355e-10,351.5869,4.1337657,3565938000.0,35152.504,52.63891935403077,True,34.97624,8.9398355e-08,52.638916,100,20148.95,0.24315423,23.586273,92,500.0,3.5158682,3497.624,64.41138
43.46189,9300,1.0060097,0.0139779,39790.094,75.07189,51.512157,0.0025131884,3143.602,-1,11.345442,22558.55112338066,1.9390538,4650000,,6.8782455e-08,75.297165,5.1062827,38456524.0,7507.1895,54.807332526014605,True,7.469336,6.8782456e-06,54.807335,100,3800.906,0.247345,22.441643,93,500.0,0.75297165,746.93353,65.903534
40.52378,9400,1.0166813,0.041621506,99252.39,62.682518,49.349445,0.0010075324,2188.19,-1,12.114035,22858.423154592514,1.9331135,4700000,,5.192296e-09,63.204002,5.011343,49804132.0,6268.252,52.63781610894334,True,6.236388,5.192296e-07,52.637814,100,3224.17,0.28145432,25.243645,94,500.0,0.63203996,623.63885,65.767426
42.263718,9500,1.0254235,0.07358608,90153.42,45.535007,51.89447,0.0011092202,1837.8943,-1,12.859259,23082.35617995262,1.930379,4750000,,1.8465256e-08,46.11245,4.338809,76191170.0,4553.501,55.12297662433438,True,4.5303144,1.8465257e-06,55.12298,100,2807.2708,0.28316337,22.306366,95,500.0,0.46112454,453.03146,64.57008
46.069126,9600,1.0491474,0.063708365,4383.98,27.82292,52.863514,0.022810323,1369.709,-1,10.411649,23317.878124952316,1.9286716,4800000,,2.191913e-06,28.500044,4.1980205,10125234.0,2782.292,56.48077623864922,True,2.767815,0.0002191913,56.480778,100,1609.2137,0.3443898,26.276081,96,500.0,0.28500044,276.78152,72.34521
44.434494,9700,1.0076077,0.06241402,57770.31,36.297028,51.68465,0.001730993,1329.2267,-1,10.460248,23553.09554696083,1.9475412,4850000,,9.349343e-09,36.43486,4.4802184,25746714.0,3629.703,54.89474180983771,True,3.6113725,9.349343e-07,54.89474,100,2100.7866,0.31441465,19.767326,97,500.0,0.3643486,361.13724,64.20182
43.849773,9800,1.0043701,0.020930141,192863.45,96.00211,54.40853,0.00051850156,4556.5874,-1,13.987086,23835.5847094059,1.9341209,4900000,,2.3161626e-09,96.211716,4.3767443,356922240.0,9600.212,57.83685871641753,True,9.551886,2.3161626e-07,57.836857,100,6062.1777,0.23631956,24.71671,98,500.0,0.96211725,955.1885,68.56648
48.394352,9900,1.0010312,0.033333927,966408.4,543.6878,53.395466,0.000103475926,27574.75,-1,8.277506,24085.432133436203,1.9384744,4950000,,1.14087295e-10,543.968,3.7511554,2696806400.0,54368.78,56.67185758584193,True,54.09597,1.140873e-08,56.671856,100,30795.639,0.28756976,17.133427,99,500.0,5.43968,5409.5977,65.52778
42.011353,10000,1.1668304,0.106270194,29781.023,38.62454,54.005886,0.003357843,1843.2845,-1,15.520587,24305.741493701935,1.9098234,5000000,,1.4137039e-08,41.828854,4.3277526,40591300.0,3862.4539,57.53193986516787,True,3.8496695,1.4137039e-06,57.531937,100,2451.7815,0.30938637,28.509666,100,500.0,0.41828853,384.96695,70.52102
46.225662,10100,1.0062065,0.015406311,25304.12,55.347206,56.29431,0.003951926,2846.45,-1,13.4654455,24523.626448631287,1.874755,5050000,,2.2629003e-08,55.518723,4.3948703,73606664.0,5534.7207,59.69110844255989,True,5.506807,2.2629004e-06,59.691113,100,3386.7869,0.22376892,21.710197,101,500.0,0.55518717,550.6808,67.93586
42.35637,10200,1.004928,0.011189371,87288.21,267.52512,53.817326,0.00114563,13453.472,-1,14.742542,24738.494111061096,1.8478922,5100000,,7.105608e-09,268.18365,4.367316,1065206400.0,26752.512,57.09891106307588,True,26.617773,7.105608e-07,57.098915,100,14423.004,0.24488829,23.275436,102,500.0,2.6818361,2661.777,65.631805
44.57804,10300,1.0264372,0.07025866,120329.41,63.612507,51.77096,0.0008310521,2755.5674,-1,10.395566,24974.9797539711,1.825152,5150000,,9.011598e-09,64.44885,4.033281,104988910.0,6361.251,54.97360718031262,True,6.3286138,9.0115975e-07,54.973602,100,3866.519,0.300844,19.474922,103,500.0,0.6444886,632.8614,64.05296
39.834675,10400,1.0065479,0.19383378,140582.33,169.8127,52.526443,0.00071132695,9252.485,-1,16.036034,25213.273532629013,1.8408307,5200000,,1.731178e-08,170.36804,4.6203423,1424272400.0,16981.27,55.87070485823821,True,16.895622,1.7311781e-06,55.870705,100,10506.392,0.39081314,27.050465,104,500.0,1.7036804,1689.5621,66.88514
43.553406,10500,1.0099344,0.0378986,69643.99,48.658882,53.42758,0.001435874,1903.7795,-1,13.089259,25487.46027946472,1.8206354,5250000,,6.759529e-10,48.90004,4.1434903,42921016.0,4865.888,56.642664320977104,True,4.8412595,6.7595295e-08,56.642666,100,2752.2441,0.2503325,20.748207,105,500.0,0.48900035,484.12604,64.30161
45.75185,10600,1.0019268,0.01687479,135859.52,156.39821,51.620514,0.00073605444,8556.608,-1,8.966586,25787.434987306595,1.7931334,5300000,,1.2967044e-09,156.54883,4.0106673,694270340.0,15639.821,54.71843610416991,True,15.561275,1.2967044e-07,54.718437,100,9698.475,0.26799247,16.206566,106,500.0,1.5654883,1556.1276,61.958416
46.352173,10700,1.0013905,0.074718595,1749611.6,906.82104,53.76417,5.7155543e-05,43246.773,-1,10.706329,26059.210074663162,1.7410122,5350000,,5.3669685e-10,907.4515,4.3129573,4848634000.0,90682.11,57.058502488038165,True,90.22694,5.3669687e-08,57.058502,100,47604.28,0.34044126,19.534454,107,500.0,9.074514,9022.693,65.88663
44.6595,10800,2.9639654,0.028924823,477.50974,3.1878588,52.284252,0.20941982,260.75122,-1,10.884229,26294.172042369843,1.7296032,5400000,,5.7384186e-06,6.1499324,4.0327964,187368.75,318.7859,55.54372809159279,True,0.35188457,0.00057384185,55.54373,100,331.97726,0.22573863,20.529999,108,500.0,0.0614993,35.18846,65.1895
41.88865,10900,3.4682333,0.056435004,34.35343,1.1544663,51.61665,2.9109173,94.140305,-1,13.059713,26446.310560703278,1.7530862,5450000,,3.9787417e-05,2.1860583,4.5271997,18867.05,115.44663,54.94836222762132,True,0.11533009,0.003978742,54.948364,100,113.668076,0.2573957,24.745613,109,500.0,0.02186058,11.53301,66.63426
42.263134,11000,1.0770664,0.026228324,6660.893,27.693495,50.893078,0.015013002,1480.5691,-1,11.743773,26599.13268494606,1.6995072,5500000,,6.755521e-08,28.745459,4.4284973,27376518.0,2769.3496,54.00690790951414,True,2.7548409,6.755521e-06,54.006905,100,1734.7019,0.2571569,20.013401,110,500.0,0.28745458,275.48407,62.276535
44.31094,11100,1.0297022,0.06627977,17409.72,62.582466,51.138405,0.0057439175,2873.8896,-1,9.932738,26755.94814825058,1.7733519,5550000,,4.5667335e-07,63.505722,3.8974166,29185420.0,6258.2466,54.24367748108258,True,6.226005,4.5667337e-05,54.243675,100,3283.6172,0.30346018,17.794445,111,500.0,0.6350572,622.60046,62.105385
41.104263,11200,1.1543416,0.022823364,4854467.0,419.03897,48.68473,2.0599584e-05,15912.817,-1,10.619215,26908.818439483643,1.7750236,5600000,,2.4197364e-09,451.55063,4.054649,1698139300.0,41903.9,51.72347942161362,True,41.784775,2.4197365e-07,51.723476,100,22608.043,0.30706686,19.670662,112,500.0,4.515506,4178.4775,60.774925
39.85836,11300,1.2425582,0.008079931,1494.0107,8.290518,47.31277,0.06693392,359.29694,-1,10.423136,27087.274909496307,1.7953236,5650000,,4.443581e-06,9.256216,3.5746171,1017384.5,829.05176,50.28149636693173,True,0.82520163,0.00044435813,50.281494,100,474.0455,0.22427648,19.516201,113,500.0,0.09256217,82.52016,59.37456
41.150394,11400,1.0014414,0.038567916,1024261.8,380.45547,47.6947,9.763129e-05,14635.197,-1,9.548111,27326.61512207985,1.8067287,5700000,,3.2215728e-09,380.7296,3.9819765,650423100.0,38045.547,50.698505820880456,True,37.854572,3.221573e-07,50.698505,100,17675.22,0.27727184,18.925663,114,500.0,3.8072958,3785.4563,60.076057
39.183,11500,1.0076722,0.010258287,76162.12,89.97963,45.031284,0.0013129887,3571.4028,-1,8.779699,27521.375078201294,1.7961766,5750000,,2.2183173e-08,90.32423,4.2034006,82992000.0,8997.963,47.962697294968805,True,8.952522,2.2183174e-06,47.9627,100,4380.399,0.2691817,19.445244,115,500.0,0.90324247,895.25226,58.628242
36.35685,11600,1.0047954,0.006833479,77490.74,117.18803,46.015244,0.0012904768,5272.063,-1,12.505985,27721.024458885193,1.7881969,5800000,,5.7101013e-10,117.46876,3.9613352,339319100.0,11718.803,48.86283540232982,True,11.659786,5.7101015e-08,48.86283,100,6064.751,0.24216536,20.594952,116,500.0,1.1746874,1165.9784,56.9518
34.576145,11700,1.1154219,0.060063645,4198.4346,14.620429,43.447212,0.023818402,533.05237,-1,11.756356,27952.270038604736,1.7832458,5850000,,1.7645013e-08,15.454332,3.9783194,3140771.0,1462.043,46.33250186956116,True,1.4551067,1.7645012e-06,46.332504,100,720.0057,0.25760692,23.129658,117,500.0,0.15454331,145.51068,57.705803
38.04937,11800,1.0209267,0.085574046,189317.19,365.09338,47.016296,0.00052821403,18529.293,-1,11.890875,28205.967128038406,1.7010856,5900000,,5.550883e-09,368.91187,4.3541217,3447525600.0,36509.34,49.94024427427598,True,36.324284,5.550883e-07,49.940243,100,19801.521,0.27409223,20.42966,118,500.0,3.6891181,3632.4285,58.47903
41.23123,11900,1.0693707,0.007136628,35125.67,58.743484,46.350006,0.0028469206,2268.0786,-1,8.106343,28499.079823493958,1.6914039,5950000,,7.694385e-08,60.75942,3.8404827,16126187.0,5874.3486,49.33757500524082,True,5.844062,7.694385e-06,49.337578,100,2828.0032,0.21776125,18.520061,119,500.0,0.60759413,584.4062,59.751293
36.84423,12000,1.6009554,0.07895121,367.33344,4.2864614,44.770103,0.27223223,215.73615,-1,10.822323,28797.136315584183,1.6955594,6000000,,3.885431e-06,5.5065784,3.8176465,320416.38,428.64615,47.6665525776109,True,0.4317056,0.0003885431,47.666553,100,271.24933,0.26590288,21.084751,120,500.0,0.05506578,43.17055,57.92898
40.568237,12100,1.2310283,0.04473394,810.0325,6.1586804,47.772316,0.123451844,299.48187,-1,10.215223,29092.144811868668,1.7172947,6050000,,2.7703354e-06,6.8383207,4.0557146,1082108.9,615.86804,50.783460596674125,True,0.6125277,0.00027703354,50.783463,100,385.18237,0.25287342,19.654732,121,500.0,0.06838322,61.25277,60.22297
41.90612,12200,1.2344245,0.07451022,2417.5886,10.995659,48.008446,0.04136353,546.8381,-1,9.248659,29370.162006139755,1.7221686,6100000,,7.620286e-08,12.227852,4.0899196,3178361.0,1099.5659,51.15477899070979,True,1.0937567,7.6202864e-06,51.15478,100,701.54004,0.2790599,21.020538,122,500.0,0.12227849,109.375656,62.92666
44.65111,12300,1.058137,0.031427473,3805.3225,21.707663,52.389263,0.026278982,1083.957,-1,11.034109,29611.18359565735,1.7607869,6150000,,4.1700986e-07,22.33076,4.384084,9078353.0,2170.7664,55.68522162647859,True,2.1593475,4.1700987e-05,55.68522,100,1287.2756,0.28019887,21.267994,123,500.0,0.22330755,215.93477,65.919106
42.891388,12400,3.202354,0.07107842,1989.1477,3.5389001,49.522034,0.05027279,398.31702,-1,9.832522,29842.050716638565,1.7709514,6200000,,7.905552e-07,9.376352,4.3234053,806622.6,353.89,52.72390966452905,True,0.5155035,7.905552e-05,52.72391,100,541.1201,0.29394847,21.14608,124,500.0,0.09376352,51.550354,64.03747
46.734867,12500,1.0305488,0.005416319,12328.175,23.57455,54.01901,0.008111501,985.53674,-1,10.587588,30083.194916963577,1.7725828,6250000,,2.5654666e-08,23.932201,4.241357,6519133.5,2357.455,57.322455729320424,True,2.3453028,2.5654667e-06,57.322456,100,1352.3258,0.24483281,19.334026,125,500.0,0.239322,234.5303,66.06889
43.373394,12600,1.0089493,0.07223508,28503.39,50.653477,56.60038,0.0035083545,2450.5168,-1,16.799839,30351.594777345657,1.7738461,6300000,,1.2635077e-07,50.879692,4.543671,76010530.0,5065.3477,60.17323265031604,True,5.039736,1.2635078e-05,60.173237,100,3053.7197,0.27208883,28.08366,126,500.0,0.50879693,503.97357,71.457054
47.53752,12700,1.0012842,0.07133593,7479782.5,280.28424,56.006363,1.3369373e-05,9559.028,-1,11.96769,30579.35631775856,1.723133,6350000,,1.1258256e-10,280.46417,4.7720613,3535669200.0,28028.424,59.505211763366646,True,27.88775,1.12582565e-08,59.505215,100,19128.098,0.27474916,22.43946,127,500.0,2.804642,2788.7751,69.97698
45.616695,12800,1.0037338,0.029717222,2198519.8,400.5211,57.748352,4.548515e-05,20486.61,-1,15.7692995,30807.9003200531,1.7150122,6400000,,3.0174507e-09,401.2683,5.1886683,6063191600.0,40052.11,61.38599426141467,True,39.850613,3.0174508e-07,61.38599,100,25880.29,0.25436163,27.136166,128,500.0,4.012683,3985.0615,72.75286
47.41945,12900,1.2090222,0.023338497,58166.93,34.32413,58.73424,0.0017191899,1223.1013,-1,14.954286,31013.166684150696,1.7656342,6450000,,3.6204902e-08,37.870724,5.0508204,9924980.0,3432.4133,62.373734630027414,True,3.423301,3.6204904e-06,62.373734,100,2100.8667,0.30154964,25.37033,129,500.0,0.3787073,342.3301,72.78978
47.47676,13000,1.0128071,0.00046683848,55625.86,57.39632,55.666283,0.001797725,2904.1016,-1,11.775553,31247.61208343506,1.7620964,6500000,,1.0007168e-07,57.762867,5.237791,108275650.0,5739.6323,59.25231277919765,True,5.710509,1.0007168e-05,59.252308,100,3749.8723,0.22866488,24.243904,130,500.0,0.5776286,571.05096,71.720665
49.059048,13100,1.8345411,0.032018498,636.6565,5.2354198,57.66612,0.15707058,329.53995,-1,12.198806,31498.487104654312,1.7734461,6550000,,2.2733924e-07,7.3213863,4.4407797,290728.3,523.542,61.25785321635563,True,0.53556097,2.2733924e-05,61.25786,100,420.16672,0.25971514,22.775593,131,500.0,0.07321385,53.556095,71.83464
40.233704,13200,1.0386227,0.002744466,94701.31,50.878506,55.576527,0.0010559516,1583.1163,-1,18.91177,31738.01350927353,1.7515504,6600000,,2.7415414e-09,51.853863,5.3698936,38295640.0,5087.8506,59.14547385086435,True,5.0615673,2.7415416e-07,59.145473,100,2681.4077,0.24101906,31.14515,132,500.0,0.51853865,506.1567,71.37885
39.67595,13300,1.0464864,0.07425007,13875.397,44.964783,48.329647,0.0072070006,2352.9736,-1,11.846706,31980.494787216187,1.7205906,6650000,,4.8818527e-09,46.00298,5.4691863,82401010.0,4496.4785,51.52265683568913,True,4.4733686,4.8818526e-07,51.522655,100,2729.091,0.27091137,24.18431,133,500.0,0.46002978,447.33688,63.86026
37.769806,13400,1.0170436,0.053256437,63203.797,93.311646,50.740475,0.0015821834,4670.02,-1,16.39484,32219.473380327225,1.6727319,6700000,,1.19298225e-08,94.105194,6.34641,397844670.0,9331.165,54.16464581227037,True,9.283762,1.1929823e-06,54.16465,100,5530.869,0.2605518,30.71363,134,500.0,0.94105184,928.3763,68.48344
43.93438,13500,1.2995572,0.06685607,2243.658,9.216897,53.27466,0.044570073,420.4305,-1,12.790017,32465.276059150696,1.6792853,6750000,,2.762135e-07,10.535017,5.0579453,1213306.6,921.6897,56.72439681437349,True,0.91811496,2.762135e-05,56.724396,100,583.83496,0.2839298,25.060287,135,500.0,0.10535017,91.8115,68.99467
46.679688,13600,1.0119361,0.05408539,193427.02,104.8818,52.537155,0.00051699084,4597.664,-1,9.168275,32658.277604818344,1.6149784,6800000,,5.504291e-10,105.506096,4.4983315,150879400.0,10488.18,55.84796295383212,True,10.435,5.504291e-08,55.847958,100,6053.7705,0.25690618,19.536545,136,500.0,1.055061,1043.4999,66.21623
41.09367,13700,1.0235208,0.13815247,39792.69,38.918266,52.012833,0.0025130243,1535.0828,-1,14.188674,32808.28822684288,1.6145022,6850000,,1.31113955e-08,39.373825,4.596731,34356076.0,3891.827,55.28234285702284,True,3.8719094,1.3111396e-06,55.28235,100,2187.2876,0.28268275,24.29649,137,500.0,0.39373824,387.19098,65.39016
39.819653,13800,1.3291476,0.019415945,543.33496,6.47925,53.11461,0.18404853,406.54324,-1,16.596874,32981.69426012039,1.5941564,6900000,,3.5120843e-07,7.4975457,4.8720427,2737432.2,647.925,56.41652747190613,True,0.6459918,3.5120844e-05,56.416527,100,483.5095,0.20894147,26.218746,138,500.0,0.07497545,64.599174,66.0384
43.5465,13900,1.0214363,0.019069165,13222.27,46.186405,56.004658,0.007562998,2837.427,-1,15.928189,33184.616238594055,1.6333739,6950000,,7.453257e-07,46.679058,5.348699,146741380.0,4618.6406,59.47469142450971,True,4.595015,7.453257e-05,59.474693,100,3236.4397,0.22937645,25.854164,139,500.0,0.46679056,459.5015,69.400665
51.76082,14000,1.0123882,0.074773744,29319.08,53.0393,59.54998,0.0034107482,2479.9937,-1,11.467717,33389.57348561287,1.6132432,7000000,,5.2468398e-08,53.366966,4.489537,19544568.0,5303.93,63.22853591082991,True,5.277028,5.24684e-06,63.22853,100,3109.8657,0.28015572,21.810257,140,500.0,0.53366965,527.7028,73.571075
41.83401,14100,1.001106,0.01630114,137346.27,216.07356,59.229313,0.0007280868,13239.433,-1,21.05155,33684.74768733978,1.64335,7050000,,1.4843528e-09,216.19302,5.0581055,3160136200.0,21607.357,62.88555986328074,True,21.49893,1.4843528e-07,62.885555,100,14594.445,0.2469152,31.290829,141,500.0,2.1619308,2149.893,73.12484
52.16098,14200,1.0007274,0.06347133,1250178.1,522.9567,59.29946,7.9988604e-05,30733.898,-1,10.838832,33944.73535633087,1.6148798,7100000,,5.883134e-12,523.14685,4.0772786,6499275300.0,52295.67,62.99981203361713,True,52.03335,5.883134e-10,62.999813,100,34871.312,0.2820843,21.846046,142,500.0,5.2314687,5203.335,74.00703
49.24539,14300,1.0007923,0.043572783,4050531.5,735.6208,59.18948,2.4688117e-05,40519.305,-1,13.530966,34190.542484760284,1.6169435,7150000,,2.2001632e-09,735.9121,4.4060097,14536699000.0,73562.08,62.7763566008284,True,73.193054,2.2001632e-07,62.776356,100,47738.22,0.2467091,22.492065,143,500.0,7.3591213,7319.305,71.73746
48.53008,14400,5.4119263,0.049538717,16.806492,0.7697829,59.467754,5.950082,96.5108,-1,14.553256,34432.34228825569,1.6083983,7200000,,3.3915796e-05,1.8941824,4.329462,12097.802,76.978294,63.08333366764091,True,0.079188846,0.0033915795,63.08333,100,111.33312,0.25519457,23.781467,144,500.0,0.018941822,7.918885,72.31155
52.649372,14500,1.1170365,0.044651046,5481.7007,14.220947,58.557953,0.018242514,682.11176,-1,9.496982,34676.15179491043,1.5986227,7250000,,1.1638314e-07,15.034528,4.146601,2833380.5,1422.0947,62.146354226506446,True,1.4145453,1.1638314e-05,62.14635,100,947.7917,0.24402487,19.118664,145,500.0,0.15034528,141.45453,71.768036
50.608887,14600,1.1082798,0.049460962,1653.1042,8.845246,60.447544,0.06049225,515.6438,-1,13.491756,34974.3324906826,1.5673827,7300000,,2.0639222e-08,9.312504,4.5523076,3665233.5,884.52466,64.10064388084818,True,0.87967396,2.0639222e-06,64.10065,100,664.1727,0.2521993,22.453018,146,500.0,0.093125045,87.96739,73.061905
50.001045,14700,1.0277525,0.036215365,104763.3,57.78446,61.469746,0.00095453276,2658.6968,-1,15.158003,35267.18599152565,1.5708421,7350000,,6.8336634e-09,58.584663,4.641467,92633790.0,5778.446,65.15904773926991,True,5.7490544,6.8336635e-07,65.15905,100,3852.8196,0.24214262,23.785034,147,500.0,0.58584654,574.90546,73.78608
51.18659,14800,1.0281229,0.035876006,21931.725,39.442986,61.472855,0.004559605,2198.8083,-1,13.9395895,35571.99457359314,1.5701516,7400000,,2.6063032e-07,39.994827,4.3367844,51120496.0,3944.2986,65.1261783228915,True,3.9240744,2.6063031e-05,65.126175,100,2739.8418,0.29208225,21.879803,148,500.0,0.39994827,392.40744,73.06639
55.45522,14900,1.0548946,0.039726824,789554.2,284.13824,62.01951,0.00012665376,17240.32,-1,10.319183,35855.408474206924,1.5681256,7450000,,3.594282e-10,291.92303,3.479679,2136410900.0,28413.824,65.7744031477635,True,28.272293,3.5942822e-08,65.7744,100,20576.797,0.25081223,19.642551,149,500.0,2.9192297,2827.229,75.09777
54.125633,15000,1.0037415,0.0127192885,360979.75,89.20084,63.3996,0.00027702385,4015.9458,-1,13.010816,36087.37990140915,1.55648,7500000,,1.8092889e-09,89.367584,4.1229773,225748480.0,8920.085,67.13644806579494,True,8.875206,1.809289e-07,67.13645,100,6261.106,0.23080488,20.611404,150,500.0,0.893676,887.5207,74.73704
56.167183,15100,1.2225736,0.06560941,467.7585,4.795738,63.907818,0.21378553,256.95773,-1,11.557189,36283.05740404129,1.5548604,7550000,,4.418413e-06,5.3049207,4.095058,219575.05,479.57382,67.72437242717993,True,0.4768374,0.00044184132,67.72437,100,339.50095,0.29125866,20.163742,151,500.0,0.053049218,47.68374,76.330925
55.144234,15200,1.002219,0.052561194,1648905.1,283.4489,63.684525,6.0646304e-05,10608.404,-1,12.466375,36471.44117617607,1.5425922,7600000,,5.4218807e-10,283.76324,4.4109793,247330370.0,28344.89,67.61060911239058,True,28.2025,5.421881e-08,67.61061,100,15649.883,0.3240358,23.377533,152,500.0,2.837632,2820.2498,78.52177
55.362995,15300,1.062691,0.12513874,7973.7974,20.7055,61.23752,0.012541076,1017.7338,-1,9.8062935,36667.7854218483,1.5203357,7650000,,1.1348521e-07,21.346153,4.1234274,4720325.0,2070.55,65.16928833987969,True,2.0596628,1.1348521e-05,65.16929,100,1368.8258,0.3314227,23.272442,153,500.0,0.21346153,205.96628,78.63544
50.530487,15400,6.523691,0.013531148,15.226819,0.6615329,58.421497,6.56736,98.18798,-1,11.551813,36856.83045172691,1.5112205,7700000,,1.160247e-05,1.7971148,4.347597,14937.38,66.15329,62.08230014158559,True,0.06802678,0.001160247,62.082306,100,112.473,0.30529922,22.68554,154,500.0,0.01797115,6.802679,73.21603
