VarJ,VarNormIw,ESSClassic,VarVanillaIw,Bound,BatchSize,J,eRenyi2,VanillaAvgRet,VarDiscRet,Delta,ESSRenyi,MaxNormIw,MinNormIw,AvgNormIw,IterType,EpsThisIter,MinVanillaIw,AvgEpLen,AvgRet,VarRet,AvgVanillaIw,AvgDiscRet,MaxVanillaIw
37.1173,2.1793e-19,200.000000102,,-12.8693,500,6.67921,1.0,6.84389208677,510.884460951,0.1,500.0,0.005,0.005,0.005,2,100,1.0,40.96,6.84389208677,510.884460951,1.0,6.84389208677,1.0
38.6707,5.43914e-20,299.999969474,,-12.9574,500,9.60159,1.0,15.4463277656,1696.60233216,0.1,500.0,0.00333333,0.00333333,0.00333333,2,100,1.0,44.52,15.4463277656,1696.60233216,1.0,15.4463277656,1.0
37.1183,5.4346e-20,400.0,,-13.7571,500,5.77954,1.0,-5.68660304368,858.087965143,0.1,500.0,0.0025,0.0025,0.0025,2,100,1.0,35.32,-5.68660304368,858.087965143,1.0,-5.68660304368,1.0
0.271906,0.000196262,10.0065224867,2.90346e+08,111.973,500,130.206,1.08872,11.1132805723,656.380057305,0.1,459.255674309,0.0999674,1.50539e-07,0.002,1,100,0.1831,51.42,11.1132805723,656.380057305,2432.59,11.1132805723,121590.0
48.3057,3.50449e-18,100.0,,-20.7246,500,23.2539,1.0,23.253928772,2357.00915221,0.1,500.0,0.01,0.01,0.01,2,100,1.0,69.16,23.253928772,2357.00915221,1.0,23.253928772,1.0
44.0241,2.1793e-19,200.000000102,,-14.8606,500,16.2369,1.0,9.21994797254,1458.92456077,0.1,500.0,0.005,0.005,0.005,2,100,1.0,44.64,9.21994797254,1458.92456077,1.0,9.21994797254,1.0
45.7815,5.43914e-20,299.999969474,,-19.5062,500,5.88485,1.0,-14.8193222111,1786.45515647,0.1,500.0,0.00333333,0.00333333,0.00333333,2,100,1.0,41.28,-14.8193222111,1786.45515647,1.0,-14.8193222111,1.0
42.4627,5.4346e-20,400.0,,-18.9497,500,3.03958,1.0,-5.4962445041,835.70130351,0.1,500.0,0.0025,0.0025,0.0025,2,100,1.0,93.54,-5.4962445041,835.70130351,1.0,-5.4962445041,1.0
0.528902,0.000162797,12.0140703217,7.08177e+07,126.178,500,146.514,1.06916,8.01624189734,1903.83174988,0.1,467.658005995,0.0832845,5.89472e-07,0.002,1,100,0.388786,41.38,8.01624189734,1903.83174988,1319.1,8.01624189734,54930.3
35.0594,3.50449e-18,100.0,,-24.0227,500,-3.61038,1.0,-3.61037616515,1241.57837233,0.1,500.0,0.01,0.01,0.01,2,100,1.0,97.42,-3.61037616515,1241.57837233,1.0,-3.61037616515,1.0
30.9571,2.1793e-19,200.000000102,,-17.5137,500,-3.07995,1.0,-2.54951446319,693.902569146,0.1,500.0,0.005,0.005,0.005,2,100,1.0,46.02,-2.54951446319,693.902569146,1.0,-2.54951446319,1.0
31.3564,5.43914e-20,299.999969474,,-19.976,500,-7.80355,1.0,-17.2507569007,908.194728793,0.1,500.0,0.00333333,0.00333333,0.00333333,2,100,1.0,55.38,-17.2507569007,908.194728793,1.0,-17.2507569007,1.0
33.8135,5.4346e-20,400.0,,-12.6634,500,-1.9757,1.0,15.5078459358,1228.44103935,0.1,500.0,0.0025,0.0025,0.0025,2,100,1.0,45.36,15.5078459358,1228.44103935,1.0,15.5078459358,1.0
0.22083,0.000196198,10.0097288946,1.28761e+08,61.298,500,71.2201,1.07734,0.101894286671,501.194934279,0.1,464.103930501,0.0999514,4.0855e-07,0.002,1,100,0.330971,43.74,0.101894286671,501.194934279,1620.22,0.101894286671,80971.9
15.3682,3.50449e-18,100.0,,-8.72452,500,0.76204,1.0,0.762039967177,238.566167273,0.1,500.0,0.01,0.01,0.01,2,100,1.0,56.64,0.762039967177,238.566167273,1.0,0.762039967177,1.0
13.6426,2.1793e-19,200.000000102,,-8.40661,500,-1.6986,1.0,-4.1592434914,125.20216824,0.1,500.0,0.005,0.005,0.005,2,100,1.0,34.58,-4.1592434914,125.20216824,1.0,-4.1592434914,1.0
24.7156,5.43914e-20,299.999969474,,-20.0848,500,-2.6701,1.0,-4.61309866254,1469.3782468,0.1,500.0,0.00333333,0.00333333,0.00333333,2,100,1.0,50.02,-4.61309866254,1469.3782468,1.0,-4.61309866254,1.0
24.8758,5.4346e-20,400.0,,-18.6787,500,-3.59712,1.0,-6.37816897744,638.701141066,0.1,500.0,0.0025,0.0025,0.0025,2,100,1.0,38.78,-6.37816897744,638.701141066,1.0,-6.37816897744,1.0
0.489293,0.00019579,10.030150024,1.30459e+07,28.7147,500,42.5754,1.05581,-4.00615575772,375.820558775,0.1,473.572258852,0.0998496,1.91975e-06,0.002,1,100,0.495547,39.32,-4.00615575772,375.820558775,516.263,-4.00615575772,25774.3
23.1321,3.50449e-18,100.0,,-26.8293,500,-12.1336,1.0,-12.1335939102,540.500283257,0.1,500.0,0.01,0.01,0.01,2,100,1.0,32.9,-12.1335939102,540.500283257,1.0,-12.1335939102,1.0
54.9996,2.1793e-19,200.000000102,,-34.742,500,5.85952,1.0,23.8526414729,4916.47397732,0.1,500.0,0.005,0.005,0.005,2,100,1.0,104.22,23.8526414729,4916.47397732,1.0,23.8526414729,1.0
51.3924,5.43914e-20,299.999969474,,-29.1715,500,3.97947,1.0,0.219364851796,1871.12205819,0.1,500.0,0.00333333,0.00333333,0.00333333,2,100,1.0,99.26,0.219364851796,1871.12205819,1.0,0.219364851796,1.0
49.4727,5.4346e-20,400.0,,-30.3259,500,-1.61631,1.0,-18.4036378355,1505.96115938,0.1,500.0,0.0025,0.0025,0.0025,2,100,1.0,84.32,-18.4036378355,1505.96115938,1.0,-18.4036378355,1.0
0.690533,0.000162811,12.013035937,6.52136e+07,164.791,500,191.292,1.06505,-0.361014803306,684.681290958,0.1,469.462628491,0.0832881,7.28024e-07,0.002,1,100,0.460757,51.56,-0.361014803306,684.681290958,1265.78,-0.361014803306,52712.0
17.8759,3.50449e-18,100.0,,-7.24433,500,1.75833,1.0,1.7583279246,322.775164257,0.1,500.0,0.01,0.01,0.01,2,100,1.0,31.18,1.7583279246,322.775164257,1.0,1.7583279246,1.0
32.8729,2.1793e-19,200.000000102,,-27.5897,500,-4.77412,1.0,-11.3065676664,1774.10321998,0.1,500.0,0.005,0.005,0.005,2,100,1.0,65.62,-11.3065676664,1774.10321998,1.0,-11.3065676664,1.0
28.2449,5.43914e-20,299.999969474,,-23.7962,500,-5.16738,1.0,-5.95389440888,233.481671879,0.1,500.0,0.00333333,0.00333333,0.00333333,2,100,1.0,36.58,-5.95389440888,233.481671879,1.0,-5.95389440888,1.0
28.9745,5.4346e-20,400.0,,-21.541,500,-5.40795,1.0,-6.12968432119,973.80143754,0.1,500.0,0.0025,0.0025,0.0025,2,100,1.0,64.54,-6.12968432119,973.80143754,1.0,-6.12968432119,1.0
0.298464,0.00019605,10.0171112143,3.95784e+07,39.212,500,54.1319,1.06907,5.79356165478,418.399770001,0.1,467.695082678,0.0999146,1.23972e-07,0.002,1,100,0.0557016,44.82,5.79356165478,418.399770001,898.618,5.79356165478,44892.5
16.2702,3.50449e-18,100.0,,-2.8959,500,4.93197,1.0,4.93197242307,267.394824188,0.1,500.0,0.01,0.01,0.01,2,100,1.0,35.98,4.93197242307,267.394824188,1.0,4.93197242307,1.0
16.7551,2.1793e-19,200.000000102,,-9.39593,500,-1.31972,1.0,-7.57141553297,220.783061372,0.1,500.0,0.005,0.005,0.005,2,100,1.0,33.82,-7.57141553297,220.783061372,1.0,-7.57141553297,1.0
24.818,5.43914e-20,299.999969474,,-25.2789,500,-7.72691,1.0,-20.5412910107,1050.52288225,0.1,500.0,0.00333333,0.00333333,0.00333333,2,100,1.0,46.74,-20.5412910107,1050.52288225,1.0,-20.5412910107,1.0
29.929,5.4346e-20,400.0,,-17.4547,500,-2.25423,1.0,14.1638279187,1389.67700895,0.1,500.0,0.0025,0.0025,0.0025,2,100,1.0,43.02,14.1638279187,1389.67700895,1.0,14.1638279187,1.0
0.390778,0.000162741,12.0181032889,3.9932e+07,74.0785,500,88.1534,1.07174,10.3289609803,1044.92695276,0.1,466.530165874,0.0832705,2.60318e-07,0.002,1,100,0.128948,50.26,10.3289609803,1044.92695276,990.699,10.3289609803,41248.0
36.9587,3.50449e-18,100.0,,-27.4043,500,-6.53884,1.0,-6.53883509043,1379.7403446,0.1,500.0,0.01,0.01,0.01,2,100,1.0,39.18,-6.53883509043,1379.7403446,1.0,-6.53883509043,1.0
36.6026,2.1793e-19,200.000000102,,-14.6789,500,6.15833,1.0,18.8554988474,1001.129425,0.1,500.0,0.005,0.005,0.005,2,100,1.0,47.66,18.8554988474,1001.129425,1.0,18.8554988474,1.0
37.8436,5.43914e-20,299.999969474,,-8.79048,500,8.22302,1.0,12.3523931766,1607.42355444,0.1,500.0,0.00333333,0.00333333,0.00333333,2,100,1.0,48.22,12.3523931766,1607.42355444,1.0,12.3523931766,1.0
36.1365,5.4346e-20,400.0,,-7.01229,500,7.72183,1.0,6.21827513708,933.265626483,0.1,500.0,0.0025,0.0025,0.0025,2,100,1.0,59.8,6.21827513708,933.265626483,1.0,6.21827513708,1.0
0.255962,0.000162819,12.0125213011,9.35205e+07,84.4996,500,98.1883,1.07891,11.6984369307,1572.44740879,0.1,463.429253879,0.0832899,3.42209e-07,0.002,1,100,0.259354,64.5,11.6984369307,1572.44740879,1515.76,11.6984369307,63123.9
26.2406,3.50449e-18,100.0,,-15.9698,500,-0.530449,1.0,-0.530448346794,695.524598755,0.1,500.0,0.01,0.01,0.01,2,100,1.0,35.48,-0.530448346794,695.524598755,1.0,-0.530448346794,1.0
32.6858,2.1793e-19,200.000000102,,-9.81928,500,10.9028,1.0,22.3359840774,1198.69872057,0.1,500.0,0.005,0.005,0.005,2,100,1.0,99.18,22.3359840774,1198.69872057,1.0,22.3359840774,1.0
28.5353,5.43914e-20,299.999969474,,-10.8393,500,6.08016,1.0,-3.56507039995,168.204764372,0.1,500.0,0.00333333,0.00333333,0.00333333,2,100,1.0,30.94,-3.56507039995,168.204764372,1.0,-3.56507039995,1.0
29.2939,5.4346e-20,400.0,,-11.8391,500,2.81361,1.0,-6.98602825724,870.402778337,0.1,500.0,0.0025,0.0025,0.0025,2,100,1.0,35.4,-6.98602825724,870.402778337,1.0,-6.98602825724,1.0
0.369275,0.000162799,12.0139130802,7.81772e+07,84.117,500,97.6282,1.06282,-16.1451298468,1424.92664337,0.1,470.448044047,0.0832851,6.10444e-07,0.002,1,100,0.423019,53.58,-16.1451298468,1424.92664337,1385.94,-16.1451298468,57714.0
74.5184,3.50449e-18,100.0,,-95.7083,500,-27.9363,1.0,-27.9362934183,5609.0856517,0.1,500.0,0.01,0.01,0.01,2,100,1.0,60.06,-27.9362934183,5609.0856517,1.0,-27.9362934183,1.0
56.1709,2.1793e-19,200.000000102,,-61.9617,500,-14.0396,1.0,-0.142981569283,374.860883595,0.1,500.0,0.005,0.005,0.005,2,100,1.0,48.36,-0.142981569283,374.860883595,1.0,-0.142981569283,1.0
48.1165,5.43914e-20,299.999969474,,-46.2657,500,-7.13758,1.0,6.66653494061,352.951036833,0.1,500.0,0.00333333,0.00333333,0.00333333,2,100,1.0,39.24,6.66653494061,352.951036833,1.0,6.66653494061,1.0
44.1935,5.4346e-20,400.0,,-40.5392,500,-6.65325,1.0,-5.20026605582,872.580674252,0.1,500.0,0.0025,0.0025,0.0025,2,100,1.0,52.62,-5.20026605582,872.580674252,1.0,-5.20026605582,1.0
0.61141,0.000162183,12.0584281814,4.66878e+06,9.52628,500,40.6295,1.05313,-2.33841057866,649.571207248,0.1,474.775986272,0.0831312,4.80731e-07,0.002,1,100,0.0815644,36.34,-2.33841057866,649.571207248,339.335,-2.33841057866,14104.7
26.1147,3.50449e-18,100.0,,-16.1901,500,5.08747,1.0,5.08746665806,688.868539985,0.1,500.0,0.01,0.01,0.01,2,100,1.0,39.54,5.08746665806,688.868539985,1.0,5.08746665806,1.0
71.0535,2.1793e-19,200.000000102,,-38.46,500,18.527,1.0,31.9664960141,9145.42486854,0.1,500.0,0.005,0.005,0.005,2,100,1.0,57.66,31.9664960141,9145.42486854,1.0,31.9664960141,1.0
59.239,5.43914e-20,299.999969474,,-30.8381,500,15.6915,1.0,10.0205600569,386.221917034,0.1,500.0,0.00333333,0.00333333,0.00333333,2,100,1.0,42.92,10.0205600569,386.221917034,1.0,10.0205600569,1.0
52.1202,5.4346e-20,400.0,,-28.2681,500,12.0278,1.0,1.036570165,178.98131571,0.1,500.0,0.0025,0.0025,0.0025,2,100,1.0,30.82,1.036570165,178.98131571,1.0,1.036570165,1.0
1.50927,0.000162696,12.0213616353,2.86668e+07,231.291,500,268.408,1.06057,11.3142133912,344.583777486,0.1,471.445394698,0.0832593,1.13691e-06,0.002,1,100,0.47723,45.0,11.3142133912,344.583777486,839.521,11.3142133912,34948.9
14.1843,3.50449e-18,100.0,,-2.54304,500,4.65163,1.0,4.65163163974,203.226848365,0.1,500.0,0.01,0.01,0.01,2,100,1.0,38.9,4.65163163974,203.226848365,1.0,4.65163163974,1.0
13.5744,2.1793e-19,200.000000102,,-1.73618,500,3.77881,1.0,2.90599593239,167.4830882,0.1,500.0,0.005,0.005,0.005,2,100,1.0,27.36,2.90599593239,167.4830882,1.0,2.90599593239,1.0
14.7911,5.43914e-20,299.999969474,,-0.767039,500,3.97053,1.0,4.35395894166,290.489351114,0.1,500.0,0.00333333,0.00333333,0.00333333,2,100,1.0,41.04,4.35395894166,290.489351114,1.0,4.35395894166,1.0
14.8578,5.4346e-20,400.0,,-0.661873,500,3.44098,1.0,1.85233498341,225.580666541,0.1,500.0,0.0025,0.0025,0.0025,2,100,1.0,40.64,1.85233498341,225.580666541,1.0,1.85233498341,1.0
0.491469,0.000162752,12.0172933508,4.07175e+07,92.949,500,107.864,1.06075,12.5148379884,1936.74807086,0.1,471.363219836,0.0832734,8.35475e-07,0.002,1,100,0.417889,49.82,12.5148379884,1936.74807086,1000.36,12.5148379884,41651.7
22.8252,3.50449e-18,100.0,,-9.2777,500,6.89535,1.0,6.8953538851,526.250322098,0.1,500.0,0.01,0.01,0.01,2,100,1.0,45.68,6.8953538851,526.250322098,1.0,6.8953538851,1.0
23.7928,2.1793e-19,200.000000102,,-7.99652,500,5.01229,1.0,3.12923254639,610.218832291,0.1,500.0,0.005,0.005,0.005,2,100,1.0,36.62,3.12923254639,610.218832291,1.0,3.12923254639,1.0
32.7141,5.43914e-20,299.999969474,,-23.4068,500,-1.87723,1.0,-15.6562871522,1811.771906,0.1,500.0,0.00333333,0.00333333,0.00333333,2,100,1.0,42.8,-15.6562871522,1811.771906,1.0,-15.6562871522,1.0
29.6807,5.4346e-20,400.0,,-21.6285,500,-2.98327,1.0,-6.30139232851,301.455498127,0.1,500.0,0.0025,0.0025,0.0025,2,100,1.0,37.66,-6.30139232851,301.455498127,1.0,-6.30139232851,1.0
0.610675,0.000195942,10.0225481864,2.44352e+07,63.2362,500,80.4332,1.06337,12.8452790171,665.392131068,0.1,470.202330416,0.0998874,5.72425e-07,0.002,1,100,0.202145,58.22,12.8452790171,665.392131068,706.275,12.8452790171,35274.0
33.6025,3.50449e-18,100.0,,-16.0373,500,4.60515,1.0,4.60514899026,1140.53189095,0.1,500.0,0.01,0.01,0.01,2,100,1.0,35.88,4.60514899026,1140.53189095,1.0,4.60514899026,1.0
27.6519,2.1793e-19,200.000000102,,-9.08881,500,5.50761,1.0,6.4100715501,402.520612868,0.1,500.0,0.005,0.005,0.005,2,100,1.0,32.46,6.4100715501,402.520612868,1.0,6.4100715501,1.0
27.2318,5.43914e-20,299.999969474,,-8.57907,500,3.33885,1.0,-0.998659398932,673.980440979,0.1,500.0,0.00333333,0.00333333,0.00333333,2,100,1.0,53.62,-0.998659398932,673.980440979,1.0,-0.998659398932,1.0
25.8589,5.4346e-20,400.0,,-9.13826,500,1.18297,1.0,-5.28466528445,398.232005662,0.1,500.0,0.0025,0.0025,0.0025,2,100,1.0,62.78,-5.28466528445,398.232005662,1.0,-5.28466528445,1.0
0.25294,0.000162794,12.0143086439,5.70571e+07,59.2217,500,68.7695,1.06969,0.0796824424093,480.980962981,0.1,467.425875909,0.0832837,6.28324e-07,0.002,1,100,0.37198,47.3,0.0796824424093,480.980962981,1184.04,0.0796824424093,49305.5
31.5406,3.50449e-18,100.0,,-13.5829,500,5.98068,1.0,5.98067885901,1004.85695983,0.1,500.0,0.01,0.01,0.01,2,100,1.0,46.18,5.98067885901,1004.85695983,1.0,5.98067885901,1.0
30.355,2.1793e-19,200.000000102,,-15.3285,500,-1.49497,1.0,-8.97062736391,743.712648577,0.1,500.0,0.005,0.005,0.005,2,100,1.0,44.24,-8.97062736391,743.712648577,1.0,-8.97062736391,1.0
26.9026,5.43914e-20,299.999969474,,-15.083,500,-3.788,1.0,-8.37405426224,299.849603805,0.1,500.0,0.00333333,0.00333333,0.00333333,2,100,1.0,42.62,-8.37405426224,299.849603805,1.0,-8.37405426224,1.0
24.5124,5.4346e-20,400.0,,-15.2225,500,-5.44077,1.0,-10.3990691821,201.407278742,0.1,500.0,0.0025,0.0025,0.0025,2,100,1.0,44.04,-10.3990691821,201.407278742,1.0,-10.3990691821,1.0
0.200285,0.000162848,12.0104377807,1.31369e+08,67.0558,500,77.846,1.06652,24.7199204134,1012.52496824,0.1,468.815311109,0.0832971,2.93915e-07,0.002,1,100,0.263984,55.32,24.7199204134,1012.52496824,1796.33,24.7199204134,74814.6
35.5622,3.50449e-18,100.0,,-40.2512,500,-19.0628,1.0,-19.0627815657,1277.44165866,0.1,500.0,0.01,0.01,0.01,2,100,1.0,49.72,-19.0627815657,1277.44165866,1.0,-19.0627815657,1.0
31.9065,2.1793e-19,200.000000102,,-23.5971,500,-8.61461,1.0,1.83356039329,558.643557443,0.1,500.0,0.005,0.005,0.005,2,100,1.0,40.94,1.83356039329,558.643557443,1.0,1.83356039329,1.0
27.8842,5.43914e-20,299.999969474,,-18.5994,500,-6.36632,1.0,-1.86972959436,268.892738201,0.1,500.0,0.00333333,0.00333333,0.00333333,2,100,1.0,37.44,-1.86972959436,268.892738201,1.0,-1.86972959436,1.0
38.4297,5.4346e-20,400.0,,-24.0698,500,0.630049,1.0,21.6191474928,3017.57204077,0.1,500.0,0.0025,0.0025,0.0025,2,100,1.0,40.06,21.6191474928,3017.57204077,1.0,21.6191474928,1.0
0.524988,0.00016283,12.011681955,1.01276e+08,141.664,500,164.586,1.07652,19.5584210369,1365.15133934,0.1,464.460135233,0.0832928,5.77089e-07,0.002,1,100,0.455122,44.6,19.5584210369,1365.15133934,1577.3,19.5584210369,65689.1
14.3143,3.50449e-18,100.0,,-14.8139,500,-4.36737,1.0,-4.36736566796,206.969187926,0.1,500.0,0.01,0.01,0.01,2,100,1.0,43.02,-4.36736566796,206.969187926,1.0,-4.36736566796,1.0
19.96,2.1793e-19,200.000000102,,-19.1265,500,-7.77056,1.0,-11.1737561908,574.485833411,0.1,500.0,0.005,0.005,0.005,2,100,1.0,43.98,-11.1737561908,574.485833411,1.0,-11.1737561908,1.0
26.3277,5.43914e-20,299.999969474,,-17.0583,500,-0.72464,1.0,13.3672016831,994.71237473,0.1,500.0,0.00333333,0.00333333,0.00333333,2,100,1.0,33.98,13.3672016831,994.71237473,1.0,13.3672016831,1.0
30.1115,5.4346e-20,400.0,,-15.2838,500,-1.13844,1.0,-2.3798568656,1560.92587252,0.1,500.0,0.0025,0.0025,0.0025,2,100,1.0,81.76,-2.3798568656,1560.92587252,1.0,-2.3798568656,1.0
0.423682,0.000162762,12.0165752577,4.24211e+07,81.1851,500,94.2376,1.06431,0.416950489132,603.087979298,0.1,469.786168701,0.0832758,8.85492e-07,0.002,1,100,0.452062,45.58,0.416950489132,603.087979298,1021.04,0.416950489132,42514.1
58.3709,3.50449e-18,100.0,,-28.4641,500,22.9896,1.0,22.9896249653,3441.58008948,0.1,500.0,0.01,0.01,0.01,2,100,1.0,100.3,22.9896249653,3441.58008948,1.0,22.9896249653,1.0
48.4816,2.1793e-19,200.000000102,,-28.665,500,7.71824,1.0,-7.55315255367,835.693732579,0.1,500.0,0.005,0.005,0.005,2,100,1.0,34.72,-7.55315255367,835.693732579,1.0,-7.55315255367,1.0
40.7621,5.43914e-20,299.999969474,,-24.934,500,4.77283,1.0,-1.11798514238,233.989832375,0.1,500.0,0.00333333,0.00333333,0.00333333,2,100,1.0,29.96,-1.11798514238,233.989832375,1.0,-1.11798514238,1.0
40.892,5.4346e-20,400.0,,-25.0775,500,0.649361,1.0,-11.7210465111,1515.09983645,0.1,500.0,0.0025,0.0025,0.0025,2,100,1.0,58.36,-11.7210465111,1515.09983645,1.0,-11.7210465111,1.0
0.677277,0.000196167,10.0112924413,8.40129e+07,147.581,500,171.417,1.07309,5.34934218304,395.333914725,0.1,465.944419992,0.0999436,5.41292e-07,0.002,1,100,0.354235,38.28,5.34934218304,395.333914725,1308.85,5.34934218304,65405.6
48.8786,3.50449e-18,100.0,,-34.3232,500,2.63985,1.0,2.63985305201,2413.25022434,0.1,500.0,0.01,0.01,0.01,2,100,1.0,49.76,2.63985305201,2413.25022434,1.0,2.63985305201,1.0
42.7054,2.1793e-19,200.000000102,,-20.876,500,5.26086,1.0,7.88186640102,1257.21203355,0.1,500.0,0.005,0.005,0.005,2,100,1.0,56.68,7.88186640102,1257.21203355,1.0,7.88186640102,1.0
36.4029,5.43914e-20,299.999969474,,-18.9608,500,2.37984,1.0,-3.38220767607,281.035940111,0.1,500.0,0.00333333,0.00333333,0.00333333,2,100,1.0,34.02,-3.38220767607,281.035940111,1.0,-3.38220767607,1.0
32.607,5.4346e-20,400.0,,-17.2649,500,1.21661,1.0,-2.27309207215,263.739564523,0.1,500.0,0.0025,0.0025,0.0025,2,100,1.0,44.8,-2.27309207215,263.739564523,1.0,-2.27309207215,1.0
0.487857,0.000196156,10.0118533936,8.14757e+07,106.104,500,123.142,1.06231,17.8846290907,541.964940873,0.1,470.671302118,0.0999408,3.59418e-07,0.002,1,100,0.23164,34.78,17.8846290907,541.964940873,1288.97,17.8846290907,64410.5
20.0797,3.50449e-18,100.0,,-10.258,500,2.24726,1.0,2.2472638895,407.265250565,0.1,500.0,0.01,0.01,0.01,2,100,1.0,33.88,2.2472638895,407.265250565,1.0,2.2472638895,1.0
35.1589,2.1793e-19,200.000000102,,-36.5958,500,-13.9999,1.0,-30.247147229,1556.7275112,0.1,500.0,0.005,0.005,0.005,2,100,1.0,47.92,-30.247147229,1556.7275112,1.0,-30.247147229,1.0
34.8943,5.43914e-20,299.999969474,,-32.4664,500,-14.0169,1.0,-14.0508964783,1192.45290912,0.1,500.0,0.00333333,0.00333333,0.00333333,2,100,1.0,98.66,-14.0508964783,1192.45290912,1.0,-14.0508964783,1.0
35.0232,5.4346e-20,400.0,,-22.4112,500,-6.43352,1.0,16.3166881436,569.263358189,0.1,500.0,0.0025,0.0025,0.0025,2,100,1.0,62.48,16.3166881436,569.263358189,1.0,16.3166881436,1.0
0.241403,0.000162799,12.0139368802,9.05586e+07,50.8047,500,65.5642,1.06666,4.99728572403,655.800787508,0.1,468.752647299,0.083285,4.78563e-07,0.002,1,100,0.356926,58.94,4.99728572403,655.800787508,1491.66,4.99728572403,62116.3
25.2876,3.50449e-18,100.0,,-32.0777,500,-12.4398,1.0,-12.4397964446,645.923325619,0.1,500.0,0.01,0.01,0.01,2,100,1.0,39.86,-12.4397964446,645.923325619,1.0,-12.4397964446,1.0
22.4256,2.1793e-19,200.000000102,,-16.5264,500,-2.64029,1.0,7.15921712348,176.055384116,0.1,500.0,0.005,0.005,0.005,2,100,1.0,44.1,7.15921712348,176.055384116,1.0,7.15921712348,1.0
23.7855,5.43914e-20,299.999969474,,-9.99522,500,1.34272,1.0,9.30874139617,602.26552605,0.1,500.0,0.00333333,0.00333333,0.00333333,2,100,1.0,67.74,9.30874139617,602.26552605,1.0,9.30874139617,1.0
24.5873,5.4346e-20,400.0,,-9.53533,500,0.283608,1.0,-2.89373169307,714.587140426,0.1,500.0,0.0025,0.0025,0.0025,2,100,1.0,41.9,-2.89373169307,714.587140426,1.0,-2.89373169307,1.0
0.265145,0.000196125,10.0133927585,5.97297e+07,50.5596,500,59.6417,1.06943,1.52331538317,1183.42070072,0.1,467.53967111,0.0999331,5.78485e-07,0.002,1,100,0.319242,71.06,1.52331538317,1183.42070072,1103.72,1.52331538317,55149.1
15.7376,3.50449e-18,100.0,,-4.85215,500,4.08139,1.0,4.08138595551,250.175007591,0.1,500.0,0.01,0.01,0.01,2,100,1.0,45.56,4.08138595551,250.175007591,1.0,4.08138595551,1.0
32.2284,2.1793e-19,200.000000102,,-14.4651,500,4.2088,1.0,4.33621610587,1848.11487823,0.1,500.0,0.005,0.005,0.005,2,100,1.0,107.64,4.33621610587,1848.11487823,1.0,4.33621610587,1.0
27.5917,5.43914e-20,299.999969474,,-13.6089,500,1.63828,1.0,-3.5027774189,168.612610907,0.1,500.0,0.00333333,0.00333333,0.00333333,2,100,1.0,35.74,-3.5027774189,168.612610907,1.0,-3.5027774189,1.0
26.6528,5.4346e-20,400.0,,-7.85131,500,5.35315,1.0,16.4977854617,395.928839349,0.1,500.0,0.0025,0.0025,0.0025,2,100,1.0,56.0,16.4977854617,395.928839349,1.0,16.4977854617,1.0
0.244105,0.000196206,10.0093380972,1.30823e+08,75.7291,500,87.9956,1.07871,13.2298251507,501.014673639,0.1,463.515190736,0.0999533,2.45083e-07,0.002,1,100,0.200125,49.12,13.2298251507,501.014673639,1633.12,13.2298251507,81617.7
33.418,3.50449e-18,100.0,,-25.5096,500,3.4454,1.0,3.44540425196,1128.04648754,0.1,500.0,0.01,0.01,0.01,2,100,1.0,40.96,3.44540425196,1128.04648754,1.0,3.44540425196,1.0
31.2427,2.1793e-19,200.000000102,,-7.22229,500,13.252,1.0,23.0585569578,649.601820469,0.1,500.0,0.005,0.005,0.005,2,100,1.0,47.58,23.0585569578,649.601820469,1.0,23.0585569578,1.0
32.2486,5.43914e-20,299.999969474,,-6.36225,500,10.3549,1.0,4.56082368,1128.62718889,0.1,500.0,0.00333333,0.00333333,0.00333333,2,100,1.0,46.18,4.56082368,1128.62718889,1.0,4.56082368,1.0
29.1083,5.4346e-20,400.0,,-3.88749,500,10.59,1.0,11.2952296821,271.305946772,0.1,500.0,0.0025,0.0025,0.0025,2,100,1.0,35.26,11.2952296821,271.305946772,1.0,11.2952296821,1.0
0.280988,0.000196196,10.0098312769,1.05734e+08,83.089,500,96.4773,1.06899,4.42690256425,329.601457047,0.1,467.730443978,0.0999509,4.14154e-07,0.002,1,100,0.304035,41.54,4.42690256425,329.601457047,1468.22,4.42690256425,73375.0
43.995,3.50449e-18,100.0,,-16.2169,500,23.7163,1.0,23.7162892363,1955.10983347,0.1,500.0,0.01,0.01,0.01,2,100,1.0,47.5,23.7162892363,1955.10983347,1.0,23.7162892363,1.0
37.2505,2.1793e-19,200.000000102,,-11.6967,500,16.5403,1.0,9.36426454369,744.095931745,0.1,500.0,0.005,0.005,0.005,2,100,1.0,52.24,9.36426454369,744.095931745,1.0,9.36426454369,1.0
43.443,5.43914e-20,299.999969474,,-18.4029,500,4.65251,1.0,-19.1230380451,2059.36649942,0.1,500.0,0.00333333,0.00333333,0.00333333,2,100,1.0,47.6,-19.1230380451,2059.36649942,1.0,-19.1230380451,1.0
38.777,5.4346e-20,400.0,,-16.7286,500,3.23797,1.0,-1.00565281065,332.035779072,0.1,500.0,0.0025,0.0025,0.0025,2,100,1.0,44.14,-1.00565281065,332.035779072,1.0,-1.00565281065,1.0
