VarJ,J,VarNormIw,BatchSize,IterType,MaxVanillaIw,ESSRenyi,AvgNormIw,ESSClassic,MinNormIw,AvgVanillaIw,VanillaAvgRet,VarVanillaIw,Delta,AvgEpLen,Bound,AvgRet,AvgDiscRet,MinVanillaIw,eRenyi2,EpsThisIter,VarRet,VarDiscRet,MaxNormIw
18.9208,78.0473,2.1793e-19,500,2,1.0,500.0,0.005,200.000000102,0.005,1.0,76.6760669114,,0.8,500.0,73.584,76.6760669114,76.6760669114,1.0,1.0,100,344.559964191,344.559964191,0.005
18.7669,76.9069,5.43914e-20,500,2,1.0,500.0,0.00333333,299.999969474,0.00333333,1.0,74.6263100341,,0.8,500.0,72.8932,74.6263100341,74.6263100341,1.0,1.0,100,336.15879717,336.15879717,0.00333333
19.2455,75.6387,5.4346e-20,500,2,1.0,500.0,0.0025,400.0,0.0025,1.0,71.8339101163,,0.8,500.0,72.1626,71.8339101163,71.8339101163,1.0,1.0,100,409.758114299,409.758114299,0.0025
64.25,89.6611,5.43441e-05,500,1,66.5102,48.6671369191,0.002,34.3433919948,8.43313e-20,1.06981,78.9718126286,15.549,0.8,500.0,79.0289,78.9718126286,78.9718126286,4.51091e-17,10.2739,100,417.706443875,417.706443875,0.124341
21.8839,82.9577,3.50449e-18,500,2,1.0,500.0,0.01,100.0,0.01,1.0,82.9577084594,,0.8,500.0,76.685,82.9577084594,82.9577084594,1.0,1.0,100,483.74143734,483.74143734,0.01
20.4471,81.9067,2.1793e-19,500,2,1.0,500.0,0.005,200.000000102,0.005,1.0,80.8556156084,,0.8,500.0,77.0969,80.8556156084,80.8556156084,1.0,1.0,100,358.637744957,358.637744957,0.005
20.1126,81.6141,5.43914e-20,500,2,1.0,500.0,0.00333333,299.999969474,0.00333333,1.0,81.0288842632,,0.8,500.0,77.6869,81.0288842632,81.0288842632,1.0,1.0,100,380.68343585,380.68343585,0.00333333
19.2627,80.7409,5.4346e-20,500,2,1.0,500.0,0.0025,400.0,0.0025,1.0,78.1212486293,,0.8,500.0,77.3398,78.1212486293,78.1212486293,1.0,1.0,100,264.149695815,264.149695815,0.0025
38.0279,86.1004,1.09048e-05,500,1,9.3096,138.008841928,0.002,134.38160165,2.61393e-09,1.02492,80.154472981,2.86379,0.8,500.0,80.3103,80.154472981,80.154472981,1.33954e-06,3.62296,100,379.180961527,379.180961527,0.0181664
20.1215,87.2457,3.50449e-18,500,2,1.0,500.0,0.01,100.0,0.01,1.0,87.2456768767,,0.8,500.0,79.9868,87.2456768767,87.2456768767,1.0,1.0,100,408.963923298,408.963923298,0.01
20.0128,85.205,2.1793e-19,500,2,1.0,500.0,0.005,200.000000102,0.005,1.0,83.1643225236,,0.8,500.0,80.0722,83.1643225236,83.1643225236,1.0,1.0,100,391.73708414,391.73708414,0.005
18.7158,82.8307,5.43914e-20,500,2,1.0,500.0,0.00333333,299.999969474,0.00333333,1.0,78.0821917387,,0.8,500.0,78.6398,78.0821917387,78.0821917387,1.0,1.0,100,218.176383887,218.176383887,0.00333333
19.3291,82.9497,5.4346e-20,500,2,1.0,500.0,0.0025,400.0,0.0025,1.0,83.3067349694,,0.8,500.0,79.3203,83.3067349694,83.3067349694,1.0,1.0,100,447.929179728,447.929179728,0.0025
52.2979,87.1297,2.00444e-05,500,1,49.196,166.961009986,0.002,83.3183186986,7.06411e-07,1.1132,82.3667121265,6.20986,0.8,500.0,81.512,82.3667121265,82.3667121265,0.000393189,2.99471,100,293.668513188,293.668513188,0.0883864
18.2222,80.8248,3.50449e-18,500,2,1.0,500.0,0.01,100.0,0.01,1.0,80.8247886746,,0.8,500.0,74.638,80.8247886746,80.8247886746,1.0,1.0,100,335.404092892,335.404092892,0.01
18.1907,82.0065,2.1793e-19,500,2,1.0,500.0,0.005,200.000000102,0.005,1.0,83.1882817644,,0.8,500.0,76.8693,83.1882817644,83.1882817644,1.0,1.0,100,330.260384029,330.260384029,0.005
18.2653,82.0256,5.43914e-20,500,2,1.0,500.0,0.00333333,299.999969474,0.00333333,1.0,82.063593476,,0.8,500.0,77.831,82.063593476,82.063593476,1.0,1.0,100,342.486880009,342.486880009,0.00333333
18.5816,82.6924,5.4346e-20,500,2,1.0,500.0,0.0025,400.0,0.0025,1.0,84.6931406555,,0.8,500.0,79.0598,84.6931406555,84.6931406555,1.0,1.0,100,378.681238886,378.681238886,0.0025
21.365,83.5133,1.43138e-06,500,1,4.35205,356.127552349,0.002,368.425273475,4.07152e-05,1.00721,82.3439393313,0.363022,0.8,500.0,79.6634,82.3439393313,82.3439393313,0.0205043,1.40399,100,303.980085013,303.980085013,0.0086418
15.9883,79.8123,3.50449e-18,500,2,1.0,500.0,0.01,100.0,0.01,1.0,79.8123090375,,0.8,500.0,73.7034,79.8123090375,79.8123090375,1.0,1.0,100,258.207744311,258.207744311,0.01
17.8057,81.7042,2.1793e-19,500,2,1.0,500.0,0.005,200.000000102,0.005,1.0,83.5960109793,,0.8,500.0,77.2676,83.5960109793,83.5960109793,1.0,1.0,100,375.054702978,375.054702978,0.005
17.548,81.6785,5.43914e-20,500,2,1.0,500.0,0.00333333,299.999969474,0.00333333,1.0,81.6270235409,,0.8,500.0,78.0374,81.6270235409,81.6270235409,1.0,1.0,100,292.627763897,292.627763897,0.00333333
17.886,81.4526,5.4346e-20,500,2,1.0,500.0,0.0025,400.0,0.0025,1.0,80.7749538901,,0.8,500.0,78.0559,80.7749538901,80.7749538901,1.0,1.0,100,358.815474151,358.815474151,0.0025
39.7992,87.2782,1.37207e-05,500,1,26.6457,146.1937823,0.002,113.037601732,7.62925e-06,1.07236,84.7446484244,3.94455,0.8,500.0,81.6597,84.7446484244,84.7446484244,0.00409065,3.42012,100,396.087259827,396.087259827,0.0496954
18.7071,81.9748,3.50449e-18,500,2,1.0,500.0,0.01,100.0,0.01,1.0,81.9747800071,,0.8,500.0,75.7289,81.9747800071,81.9747800071,1.0,1.0,100,353.48974276,353.48974276,0.01
18.7124,83.5731,2.1793e-19,500,2,1.0,500.0,0.005,200.000000102,0.005,1.0,85.1713671665,,0.8,500.0,79.1546,85.1713671665,85.1713671665,1.0,1.0,100,348.729306792,348.729306792,0.005
18.9046,83.1691,5.43914e-20,500,2,1.0,500.0,0.00333333,299.999969474,0.00333333,1.0,82.3612614975,,0.8,500.0,79.5615,82.3612614975,82.3612614975,1.0,1.0,100,374.614044336,374.614044336,0.00333333
18.5857,82.7847,5.4346e-20,500,2,1.0,500.0,0.0025,400.0,0.0025,1.0,81.631237596,,0.8,500.0,79.6604,81.631237596,81.631237596,1.0,1.0,100,310.890596887,310.890596887,0.0025
26.0737,84.9638,3.43031e-06,500,1,5.04387,264.320630835,0.002,269.416317905,8.32333e-07,0.938516,81.6700741358,0.755366,0.8,500.0,81.1203,81.6700741358,81.6700741358,0.000390579,1.89164,100,365.988211544,365.988211544,0.0107486
17.6663,81.579,3.50449e-18,500,2,1.0,500.0,0.01,100.0,0.01,1.0,81.5790314504,,0.8,500.0,74.743,81.5790314504,81.5790314504,1.0,1.0,100,315.250276108,315.250276108,0.01
18.3842,81.8696,2.1793e-19,500,2,1.0,500.0,0.005,200.000000102,0.005,1.0,82.1601768377,,0.8,500.0,77.0358,82.1601768377,82.1601768377,1.0,1.0,100,367.365771666,367.365771666,0.005
18.5847,82.0198,5.43914e-20,500,2,1.0,500.0,0.00333333,299.999969474,0.00333333,1.0,82.32030867,,0.8,500.0,78.073,82.32030867,82.32030867,1.0,1.0,100,363.721224103,363.721224103,0.00333333
19.1091,82.0787,5.4346e-20,500,2,1.0,500.0,0.0025,400.0,0.0025,1.0,82.2553363754,,0.8,500.0,78.2953,82.2553363754,82.2553363754,1.0,1.0,100,428.702573145,428.702573145,0.0025
63.857,87.6872,1.49298e-05,500,1,41.9112,194.168119813,0.002,105.820363615,3.85896e-05,1.13832,86.530885705,4.83638,0.8,500.0,82.2569,86.530885705,86.530885705,0.0219636,2.57509,100,446.301509849,446.301509849,0.0736372
17.4148,76.9503,3.50449e-18,500,2,1.0,500.0,0.01,100.0,0.01,1.0,76.9503170399,,0.8,500.0,70.7774,76.9503170399,76.9503170399,1.0,1.0,100,306.337769599,306.337769599,0.01
18.736,78.885,2.1793e-19,500,2,1.0,500.0,0.005,200.000000102,0.005,1.0,80.8197524829,,0.8,500.0,74.4397,80.8197524829,80.8197524829,1.0,1.0,100,395.267725492,395.267725492,0.005
18.1995,79.5457,5.43914e-20,500,2,1.0,500.0,0.00333333,299.999969474,0.00333333,1.0,80.8669658417,,0.8,500.0,75.538,80.8669658417,80.8669658417,1.0,1.0,100,291.892821323,291.892821323,0.00333333
18.2937,80.2706,5.4346e-20,500,2,1.0,500.0,0.0025,400.0,0.0025,1.0,82.4451913261,,0.8,500.0,76.7998,82.4451913261,82.4451913261,1.0,1.0,100,342.091799503,342.091799503,0.0025
56.6631,87.0246,1.41562e-05,500,1,29.7415,141.440203389,0.002,110.327109107,3.52379e-11,1.1001,82.6484849582,4.28307,0.8,500.0,81.0465,82.6484849582,82.6484849582,1.93827e-08,3.53506,100,514.665562191,514.665562191,0.0540702
17.0146,79.6704,3.50449e-18,500,2,1.0,500.0,0.01,100.0,0.01,1.0,79.6704336267,,0.8,500.0,73.2133,79.6704336267,79.6704336267,1.0,1.0,100,292.421421724,292.421421724,0.01
17.7597,81.7398,2.1793e-19,500,2,1.0,500.0,0.005,200.000000102,0.005,1.0,83.8091643882,,0.8,500.0,76.8576,83.8091643882,83.8091643882,1.0,1.0,100,336.114763689,336.114763689,0.005
17.8887,80.6147,5.43914e-20,500,2,1.0,500.0,0.00333333,299.999969474,0.00333333,1.0,78.3645801483,,0.8,500.0,76.6284,78.3645801483,78.3645801483,1.0,1.0,100,324.853093228,324.853093228,0.00333333
18.6933,80.4557,5.4346e-20,500,2,1.0,500.0,0.0025,400.0,0.0025,1.0,79.9784230154,,0.8,500.0,76.8091,79.9784230154,79.9784230154,1.0,1.0,100,441.857781049,441.857781049,0.0025
29.6886,83.9611,5.3112e-06,500,1,7.02024,202.407890575,0.002,215.040462499,2.38222e-06,0.942968,82.8855870373,1.18066,0.8,500.0,78.8349,82.8855870373,82.8855870373,0.00112318,2.47026,100,321.821011623,321.821011623,0.0148897
18.3492,84.2236,3.50449e-18,500,2,1.0,500.0,0.01,100.0,0.01,1.0,84.2235885659,,0.8,500.0,77.9581,84.2235885659,84.2235885659,1.0,1.0,100,340.094320887,340.094320887,0.01
19.5953,83.6434,2.1793e-19,500,2,1.0,500.0,0.005,200.000000102,0.005,1.0,83.0632812541,,0.8,500.0,78.0054,83.0632812541,83.0632812541,1.0,1.0,100,434.934804553,434.934804553,0.005
19.3728,83.1611,5.43914e-20,500,2,1.0,500.0,0.00333333,299.999969474,0.00333333,1.0,82.1963338238,,0.8,500.0,78.5576,82.1963338238,82.1963338238,1.0,1.0,100,360.168337916,360.168337916,0.00333333
18.9326,82.7883,5.4346e-20,500,2,1.0,500.0,0.0025,400.0,0.0025,1.0,81.6700727942,,0.8,500.0,78.8016,81.6700727942,81.6700727942,1.0,1.0,100,309.285286176,309.285286176,0.0025
169.874,94.533,0.000115577,500,1,145.765,61.8819336971,0.002,16.7580106696,3.83113e-09,1.23713,79.1461737485,44.2222,0.8,500.0,84.3971,79.1461737485,79.1461737485,2.3698e-06,8.0799,100,213.352845344,213.352845344,0.235651
18.6273,80.8146,3.50449e-18,500,2,1.0,500.0,0.01,100.0,0.01,1.0,80.8146435788,,0.8,500.0,74.4929,80.8146435788,80.8146435788,1.0,1.0,100,350.482535929,350.482535929,0.01
18.0437,80.7138,2.1793e-19,500,2,1.0,500.0,0.005,200.000000102,0.005,1.0,80.6128797688,,0.8,500.0,76.2436,80.6128797688,80.6128797688,1.0,1.0,100,307.223324851,307.223324851,0.005
18.4957,80.6786,5.43914e-20,500,2,1.0,500.0,0.00333333,299.999969474,0.00333333,1.0,80.6081813584,,0.8,500.0,77.0287,80.6081813584,80.6081813584,1.0,1.0,100,378.909994837,378.909994837,0.00333333
19.1991,81.0217,5.4346e-20,500,2,1.0,500.0,0.0025,400.0,0.0025,1.0,82.0512845304,,0.8,500.0,77.245,82.0512845304,82.0512845304,1.0,1.0,100,451.243234269,451.243234269,0.0025
185.795,101.777,0.000671196,500,1,482.838,27.258450443,0.002,2.96800323289,6.07431e-23,1.66919,80.6455399705,467.523,0.8,500.0,87.3099,80.6455399705,80.6455399705,5.0696e-20,18.3429,100,286.282046727,286.282046727,0.578528
21.4369,81.346,3.50449e-18,500,2,1.0,500.0,0.01,100.0,0.01,1.0,81.3460190737,,0.8,500.0,74.7665,81.3460190737,81.3460190737,1.0,1.0,100,464.18131572,464.18131572,0.01
20.2883,81.4301,2.1793e-19,500,2,1.0,500.0,0.005,200.000000102,0.005,1.0,81.5141692163,,0.8,500.0,76.2288,81.5141692163,81.5141692163,1.0,1.0,100,367.353067977,367.353067977,0.005
19.8161,82.4602,5.43914e-20,500,2,1.0,500.0,0.00333333,299.999969474,0.00333333,1.0,84.5204422184,,0.8,500.0,78.2134,84.5204422184,84.5204422184,1.0,1.0,100,351.956133021,351.956133021,0.00333333
19.7551,82.4762,5.4346e-20,500,2,1.0,500.0,0.0025,400.0,0.0025,1.0,82.5240513165,,0.8,500.0,78.7983,82.5240513165,82.5240513165,1.0,1.0,100,386.878159614,386.878159614,0.0025
75.2713,93.2466,3.91068e-05,500,1,26.9185,57.2496373906,0.002,46.4807805133,2.07246e-23,0.905735,78.6793183891,8.02037,0.8,500.0,83.5249,78.6793183891,78.6793183891,9.38551e-21,8.73368,100,386.780051835,386.780051835,0.05944
20.4258,83.3604,3.50449e-18,500,2,1.0,500.0,0.01,100.0,0.01,1.0,83.3604087451,,0.8,500.0,77.1957,83.3604087451,83.3604087451,1.0,1.0,100,421.428045257,421.428045257,0.01
19.7054,82.0508,2.1793e-19,500,2,1.0,500.0,0.005,200.000000102,0.005,1.0,80.7412513512,,0.8,500.0,77.6917,80.7412513512,80.7412513512,1.0,1.0,100,359.560218022,359.560218022,0.005
19.149,81.3409,5.43914e-20,500,2,1.0,500.0,0.00333333,299.999969474,0.00333333,1.0,79.9210068638,,0.8,500.0,77.6742,79.9210068638,79.9210068638,1.0,1.0,100,323.65674151,323.65674151,0.00333333
18.9846,82.0154,5.4346e-20,500,2,1.0,500.0,0.0025,400.0,0.0025,1.0,84.0390711438,,0.8,500.0,78.4278,84.0390711438,84.0390711438,1.0,1.0,100,339.549980617,339.549980617,0.0025
188.705,94.7259,0.000172707,500,1,193.143,67.0683783076,0.002,11.3403467502,7.47817e-05,1.3212,79.9669933507,75.368,0.8,500.0,85.9643,79.9669933507,79.9669933507,0.0494008,7.45508,100,421.679797524,421.679797524,0.292375
19.7734,83.4318,3.50449e-18,500,2,1.0,500.0,0.01,100.0,0.01,1.0,83.4318401089,,0.8,500.0,77.0975,83.4318401089,83.4318401089,1.0,1.0,100,394.938500092,394.938500092,0.01
19.8158,85.2397,2.1793e-19,500,2,1.0,500.0,0.005,200.000000102,0.005,1.0,87.0475110007,,0.8,500.0,80.7606,87.0475110007,87.0475110007,1.0,1.0,100,391.725290212,391.725290212,0.005
20.1165,84.4101,5.43914e-20,500,2,1.0,500.0,0.00333333,299.999969474,0.00333333,1.0,82.7508609808,,0.8,500.0,80.7529,82.7508609808,82.7508609808,1.0,1.0,100,428.840015562,428.840015562,0.00333333
19.7271,84.1158,5.4346e-20,500,2,1.0,500.0,0.0025,400.0,0.0025,1.0,83.2329351105,,0.8,500.0,80.9486,83.2329351105,83.2329351105,1.0,1.0,100,345.030521036,345.030521036,0.0025
48.0826,88.9173,1.86015e-05,500,1,38.6328,130.366618817,0.002,88.635511573,2.45153e-08,1.12913,82.281290159,5.92888,0.8,500.0,82.6938,82.281290159,82.281290159,1.38404e-05,3.83534,100,394.878587754,394.878587754,0.0684297
19.7045,81.6938,3.50449e-18,500,2,1.0,500.0,0.01,100.0,0.01,1.0,81.6938542114,,0.8,500.0,75.3528,81.6938542114,81.6938542114,1.0,1.0,100,392.188398147,392.188398147,0.01
19.7059,83.9987,2.1793e-19,500,2,1.0,500.0,0.005,200.000000102,0.005,1.0,86.3035709497,,0.8,500.0,79.5149,86.3035709497,86.3035709497,1.0,1.0,100,381.56689528,381.56689528,0.005
19.2291,82.1223,5.43914e-20,500,2,1.0,500.0,0.00333333,299.999969474,0.00333333,1.0,78.3694489378,,0.8,500.0,78.4613,78.3694489378,78.3694489378,1.0,1.0,100,314.65136552,314.65136552,0.00333333
19.7203,82.3525,5.4346e-20,500,2,1.0,500.0,0.0025,400.0,0.0025,1.0,83.0429336909,,0.8,500.0,78.8956,83.0429336909,83.0429336909,1.0,1.0,100,450.160270365,450.160270365,0.0025
56.1924,93.2611,4.62342e-05,500,1,45.3751,54.8924212698,0.002,39.886956704,2.14642e-18,1.00861,85.214460496,11.7584,0.8,500.0,83.9297,85.214460496,85.214460496,1.08245e-15,9.10873,100,381.799418274,381.799418274,0.0899757
18.1882,79.5441,3.50449e-18,500,2,1.0,500.0,0.01,100.0,0.01,1.0,79.5440610584,,0.8,500.0,72.796,79.5440610584,79.5440610584,1.0,1.0,100,334.152000137,334.152000137,0.01
18.1461,79.056,2.1793e-19,500,2,1.0,500.0,0.005,200.000000102,0.005,1.0,78.5678479397,,0.8,500.0,73.9227,78.5678479397,78.5678479397,1.0,1.0,100,330.582559801,330.582559801,0.005
17.7319,80.5797,5.43914e-20,500,2,1.0,500.0,0.00333333,299.999969474,0.00333333,1.0,83.6271869887,,0.8,500.0,76.3884,83.6271869887,83.6271869887,1.0,1.0,100,273.497913255,273.497913255,0.00333333
18.2035,81.4184,5.4346e-20,500,2,1.0,500.0,0.0025,400.0,0.0025,1.0,83.9346781439,,0.8,500.0,77.7887,83.9346781439,83.9346781439,1.0,1.0,100,377.547442837,377.547442837,0.0025
28.6937,85.4182,5.51341e-06,500,1,5.79106,206.779448776,0.002,210.473545171,1.17485e-13,0.979416,85.4575549769,1.32219,0.8,500.0,80.3698,85.4575549769,85.4575549769,5.75334e-11,2.41804,100,318.151832378,318.151832378,0.0118255
20.3356,82.0802,3.50449e-18,500,2,1.0,500.0,0.01,100.0,0.01,1.0,82.080159861,,0.8,500.0,75.714,82.080159861,82.080159861,1.0,1.0,100,417.712372674,417.712372674,0.01
18.954,80.982,2.1793e-19,500,2,1.0,500.0,0.005,200.000000102,0.005,1.0,79.8839096289,,0.8,500.0,76.4805,79.8839096289,79.8839096289,1.0,1.0,100,305.613984844,305.613984844,0.005
18.5983,82.073,5.43914e-20,500,2,1.0,500.0,0.00333333,299.999969474,0.00333333,1.0,84.2548047228,,0.8,500.0,77.8904,84.2548047228,84.2548047228,1.0,1.0,100,315.199190861,315.199190861,0.00333333
18.6302,82.2815,5.4346e-20,500,2,1.0,500.0,0.0025,400.0,0.0025,1.0,82.9070720981,,0.8,500.0,78.6593,82.9070720981,82.9070720981,1.0,1.0,100,353.655648081,353.655648081,0.0025
53.3952,88.252,0.000286507,500,1,320.607,133.224669184,0.002,6.89812873873,1.10166e-05,1.69681,83.1101059063,206.225,0.8,500.0,81.9756,83.1101059063,83.1101059063,0.00934658,3.75306,100,388.347649038,388.347649038,0.377893
18.3195,82.6118,3.50449e-18,500,2,1.0,500.0,0.01,100.0,0.01,1.0,82.6117845898,,0.8,500.0,76.3174,82.6117845898,82.6117845898,1.0,1.0,100,338.993682239,338.993682239,0.01
19.4677,83.314,2.1793e-19,500,2,1.0,500.0,0.005,200.000000102,0.005,1.0,84.0162140935,,0.8,500.0,78.4622,84.0162140935,84.0162140935,1.0,1.0,100,425.649338133,425.649338133,0.005
19.9674,83.1691,5.43914e-20,500,2,1.0,500.0,0.00333333,299.999969474,0.00333333,1.0,82.8793223927,,0.8,500.0,79.2076,82.8793223927,82.8793223927,1.0,1.0,100,442.404157137,442.404157137,0.00333333
19.2771,82.8538,5.4346e-20,500,2,1.0,500.0,0.0025,400.0,0.0025,1.0,81.9079044362,,0.8,500.0,79.4231,81.9079044362,81.9079044362,1.0,1.0,100,292.059454732,292.059454732,0.0025
28.9317,85.0244,2.95266e-06,500,1,4.5952,289.003198649,0.002,287.90432515,1.58948e-08,0.964663,84.100800758,0.686918,0.8,500.0,80.7976,84.100800758,84.100800758,7.66657e-06,1.73008,100,409.959313653,409.959313653,0.00952705
18.7167,83.3566,3.50449e-18,500,2,1.0,500.0,0.01,100.0,0.01,1.0,83.3566263848,,0.8,500.0,76.1841,83.3566263848,83.3566263848,1.0,1.0,100,353.852702007,353.852702007,0.01
18.8077,83.7753,2.1793e-19,500,2,1.0,500.0,0.005,200.000000102,0.005,1.0,84.1940393853,,0.8,500.0,78.2427,84.1940393853,84.1940393853,1.0,1.0,100,360.396010579,360.396010579,0.005
18.7069,82.2495,5.43914e-20,500,2,1.0,500.0,0.00333333,299.999969474,0.00333333,1.0,79.1979762873,,0.8,500.0,77.7322,79.1979762873,79.1979762873,1.0,1.0,100,331.733960391,331.733960391,0.00333333
19.3708,82.2989,5.4346e-20,500,2,1.0,500.0,0.0025,400.0,0.0025,1.0,82.4470054434,,0.8,500.0,78.3867,82.4470054434,82.4470054434,1.0,1.0,100,455.593735712,455.593735712,0.0025
30.1058,84.4258,4.58265e-06,500,1,5.9439,237.442043488,0.002,233.277347516,2.69628e-11,0.964707,79.9950159335,1.06622,0.8,500.0,79.3481,79.9950159335,79.9950159335,1.30056e-08,2.10578,100,305.627775046,305.627775046,0.0123227
19.1995,82.1342,3.50449e-18,500,2,1.0,500.0,0.01,100.0,0.01,1.0,82.1341633044,,0.8,500.0,75.8994,82.1341633044,82.1341633044,1.0,1.0,100,372.342846887,372.342846887,0.01
19.1083,82.7247,2.1793e-19,500,2,1.0,500.0,0.005,200.000000102,0.005,1.0,83.3151484976,,0.8,500.0,78.1168,83.3151484976,83.3151484976,1.0,1.0,100,364.584672094,364.584672094,0.005
19.342,82.01,5.43914e-20,500,2,1.0,500.0,0.00333333,299.999969474,0.00333333,1.0,80.5807089403,,0.8,500.0,78.2477,80.5807089403,80.5807089403,1.0,1.0,100,392.947378091,392.947378091,0.00333333
19.1538,81.8264,5.4346e-20,500,2,1.0,500.0,0.0025,400.0,0.0025,1.0,81.2755684326,,0.8,500.0,77.5926,81.2755684326,81.2755684326,1.0,1.0,100,348.209997621,348.209997621,0.0025
23.0993,83.482,2.26371e-06,500,1,7.80148,322.074544179,0.002,319.530771266,3.6771e-07,1.05505,81.337594581,0.62995,0.8,500.0,78.7637,81.337594581,81.337594581,0.000193976,1.55244,100,321.817866532,321.817866532,0.0147888
17.7709,81.3799,3.50449e-18,500,2,1.0,500.0,0.01,100.0,0.01,1.0,81.3799163964,,0.8,500.0,75.0934,81.3799163964,81.3799163964,1.0,1.0,100,318.993621806,318.993621806,0.01
19.724,81.7348,2.1793e-19,500,2,1.0,500.0,0.005,200.000000102,0.005,1.0,82.0897137374,,0.8,500.0,77.2512,82.0897137374,82.0897137374,1.0,1.0,100,466.684168811,466.684168811,0.005
19.7857,82.3913,5.43914e-20,500,2,1.0,500.0,0.00333333,299.999969474,0.00333333,1.0,83.7043254303,,0.8,500.0,78.2537,83.7043254303,83.7043254303,1.0,1.0,100,397.739909893,397.739909893,0.00333333
19.7213,83.2723,5.4346e-20,500,2,1.0,500.0,0.0025,400.0,0.0025,1.0,85.9151859172,,0.8,500.0,79.451,85.9151859172,85.9151859172,1.0,1.0,100,375.736312344,375.736312344,0.0025
28.4267,84.8508,2.86424e-06,500,1,6.48398,296.135444257,0.002,291.608524248,5.31889e-07,1.00087,81.1387395022,0.717303,0.8,500.0,80.4097,81.1387395022,81.1387395022,0.000266175,1.68842,100,445.088632435,445.088632435,0.0129567
19.4098,81.8107,3.50449e-18,500,2,1.0,500.0,0.01,100.0,0.01,1.0,81.8106752013,,0.8,500.0,75.6048,81.8106752013,81.8106752013,1.0,1.0,100,380.545700261,380.545700261,0.01
18.7939,82.2242,2.1793e-19,500,2,1.0,500.0,0.005,200.000000102,0.005,1.0,82.6376452325,,0.8,500.0,77.8359,82.6376452325,82.6376452325,1.0,1.0,100,332.668386922,332.668386922,0.005
18.6994,82.5322,5.43914e-20,500,2,1.0,500.0,0.00333333,299.999969474,0.00333333,1.0,83.1482148978,,0.8,500.0,78.9003,83.1482148978,83.1482148978,1.0,1.0,100,345.467350842,345.467350842,0.00333333
19.0849,82.2415,5.4346e-20,500,2,1.0,500.0,0.0025,400.0,0.0025,1.0,81.3693632313,,0.8,500.0,78.5687,81.3693632313,81.3693632313,1.0,1.0,100,411.031136944,411.031136944,0.0025
49.6192,86.7083,9.07871e-06,500,1,14.9498,154.759464254,0.002,153.132801218,1.1756e-29,1.07092,79.0942005649,2.60303,0.8,500.0,80.8036,79.0942005649,79.0942005649,6.29487e-27,3.23082,100,459.551483106,459.551483106,0.0279196
20.5957,81.4757,3.50449e-18,500,2,1.0,500.0,0.01,100.0,0.01,1.0,81.4757140557,,0.8,500.0,75.2288,81.4757140557,81.4757140557,1.0,1.0,100,428.469597145,428.469597145,0.01
20.464,82.5973,2.1793e-19,500,2,1.0,500.0,0.005,200.000000102,0.005,1.0,83.7188113752,,0.8,500.0,78.18,83.7188113752,83.7188113752,1.0,1.0,100,415.000370467,415.000370467,0.005
19.9641,81.939,5.43914e-20,500,2,1.0,500.0,0.00333333,299.999969474,0.00333333,1.0,80.6224074825,,0.8,500.0,77.7733,80.6224074825,80.6224074825,1.0,1.0,100,359.141353371,359.141353371,0.00333333
19.0169,81.6768,5.4346e-20,500,2,1.0,500.0,0.0025,400.0,0.0025,1.0,80.8902925266,,0.8,500.0,78.0692,80.8902925266,80.8902925266,1.0,1.0,100,252.576544585,252.576544585,0.0025
51.1554,86.4346,1.24176e-05,500,1,10.045,129.962824155,0.002,122.004825554,2.15751e-09,0.996724,81.1569791853,3.0841,0.8,500.0,80.1055,81.1569791853,81.1569791853,1.07522e-06,3.84725,100,392.782578009,392.782578009,0.0201561
22.2369,84.8833,3.50449e-18,500,2,1.0,500.0,0.01,100.0,0.01,1.0,84.8833064364,,0.8,500.0,77.814,84.8833064364,84.8833064364,1.0,1.0,100,499.474065336,499.474065336,0.01
20.4281,83.3169,2.1793e-19,500,2,1.0,500.0,0.005,200.000000102,0.005,1.0,81.7504548783,,0.8,500.0,78.3181,81.7504548783,81.7504548783,1.0,1.0,100,338.611288032,338.611288032,0.005
19.9295,81.8569,5.43914e-20,500,2,1.0,500.0,0.00333333,299.999969474,0.00333333,1.0,78.936848224,,0.8,500.0,77.7754,78.936848224,78.936848224,1.0,1.0,100,347.62361559,347.62361559,0.00333333
19.4254,81.8507,5.4346e-20,500,2,1.0,500.0,0.0025,400.0,0.0025,1.0,81.832053078,,0.8,500.0,78.316,81.832053078,81.832053078,1.0,1.0,100,321.043880166,321.043880166,0.0025
22.679,83.3351,1.66183e-06,500,1,2.78904,352.113869099,0.002,353.449912638,3.2363e-05,1.04059,82.0644193733,0.449869,0.8,500.0,79.5677,82.0644193733,82.0644193733,0.0168383,1.42,100,372.343444216,372.343444216,0.0053605
18.9979,78.4699,3.50449e-18,500,2,1.0,500.0,0.01,100.0,0.01,1.0,78.4698985724,,0.8,500.0,72.2124,78.4698985724,78.4698985724,1.0,1.0,100,364.564022585,364.564022585,0.01
19.6443,80.4227,2.1793e-19,500,2,1.0,500.0,0.005,200.000000102,0.005,1.0,82.3756172198,,0.8,500.0,75.977,82.3756172198,82.3756172198,1.0,1.0,100,407.327375799,407.327375799,0.005
20.1425,81.0743,5.43914e-20,500,2,1.0,500.0,0.00333333,299.999969474,0.00333333,1.0,82.3774164289,,0.8,500.0,77.1572,82.3774164289,82.3774164289,1.0,1.0,100,447.290630654,447.290630654,0.00333333
