AvgRet,BatchSize,VarDiscRet,MinVanillaIw,AvgVanillaIw,ESSClassic,VarRet,AvgEpLen,Delta,AvgNormIw,MaxVanillaIw,EpsThisIter,VarVanillaIw,AvgDiscRet,VanillaAvgRet,VarJ,MaxNormIw,J,ESSRenyi,IterType,Bound,MinNormIw,VarNormIw,eRenyi2
-396.676134681,300,1799.06038654,1.0,1.0,100.0,1799.06038654,500.0,0.2,0.01,1.0,100,,-396.676134681,-396.676134681,42.2027,0.01,-396.676,300.0,2,-505.423,0.01,3.50449e-18,1.0
-399.165550907,300,1395.53608413,1.0,1.0,200.000000102,1395.53608413,500.0,0.2,0.005,1.0,100,,-399.165550907,-399.165550907,39.7854,0.005,-397.921,300.0,2,-474.816,0.005,2.1793e-19,1.0
-400.769402754,300,2183.46709842,0.620486,0.995002,296.13510114,2183.46709842,500.0,0.2,0.00333333,1.39149,100,0.0129636,-400.769402754,-400.769402754,42.164,0.00466159,-398.034,296.105513418,1,-461.23,0.00207868,1.45491e-07,1.01315
-392.998129303,300,1609.4129634,1.0,1.0,100.0,1609.4129634,500.0,0.2,0.01,1.0,100,,-392.998129303,-392.998129303,39.9164,0.01,-392.998,300.0,2,-493.919,0.01,3.50449e-18,1.0
-393.074819931,300,2321.56228211,1.0,1.0,200.000000102,2321.56228211,500.0,0.2,0.005,1.0,100,,-393.074819931,-393.074819931,44.1116,0.005,-393.036,300.0,2,-465.533,0.005,2.1793e-19,1.0
-395.961478408,300,1735.85249417,0.637599,1.00568,293.678607384,1735.85249417,500.0,0.2,0.00333333,1.40481,100,0.0218429,-395.961478408,-395.961478408,43.782,0.00465624,-392.753,293.67228996,1,-452.58,0.00211333,2.39965e-07,1.02155
-395.627747596,300,1928.98846848,1.0,1.0,100.0,1928.98846848,500.0,0.2,0.01,1.0,100,,-395.627747596,-395.627747596,43.7001,0.01,-395.628,300.0,2,-506.874,0.01,3.50449e-18,1.0
-393.688661279,300,1870.77175275,1.0,1.0,200.000000102,1870.77175275,500.0,0.2,0.005,1.0,100,,-393.688661279,-393.688661279,43.38,0.005,-394.658,300.0,2,-473.321,0.005,2.1793e-19,1.0
-409.125428463,300,2595.68817959,0.525148,1.00131,291.847845152,2595.68817959,500.0,0.2,0.00333333,1.46222,100,0.0280997,-409.125428463,-409.125428463,46.1572,0.00486772,-397.91,293.061363282,1,-462.893,0.00174821,3.11404e-07,1.02368
-397.63964981,300,2344.19051129,1.0,1.0,100.0,2344.19051129,500.0,0.2,0.01,1.0,100,,-397.63964981,-397.63964981,48.1742,0.01,-397.64,300.0,2,-512.685,0.01,3.50449e-18,1.0
-402.544456548,300,2552.35286196,1.0,1.0,200.000000102,2552.35286196,500.0,0.2,0.005,1.0,100,,-402.544456548,-402.544456548,49.293,0.005,-400.092,300.0,2,-481.442,0.005,2.1793e-19,1.0
-396.236561921,300,2307.60474629,0.296667,1.00833,294.447891677,2307.60474629,500.0,0.2,0.00333333,1.57467,100,0.0192363,-396.236561921,-396.236561921,48.2933,0.00520551,-397.319,293.446384326,1,-464.479,0.000980719,2.10219e-07,1.02233
-394.713519509,300,1541.24571211,1.0,1.0,100.0,1541.24571211,500.0,0.2,0.01,1.0,100,,-394.713519509,-394.713519509,39.0619,0.01,-394.714,300.0,2,-496.113,0.01,3.50449e-18,1.0
-393.392317693,300,1442.69982342,1.0,1.0,200.000000102,1442.69982342,500.0,0.2,0.005,1.0,100,,-393.392317693,-393.392317693,38.4381,0.005,-394.053,300.0,2,-465.753,0.005,2.1793e-19,1.0
-396.375046568,300,2084.87786453,0.553618,1.00514,293.184441054,2084.87786453,500.0,0.2,0.00333333,1.48751,100,0.0235646,-396.375046568,-396.375046568,40.4841,0.004933,-393.437,293.559345048,1,-457.871,0.00183596,2.59159e-07,1.02194
-396.600988229,300,2152.96595176,1.0,1.0,100.0,2152.96595176,500.0,0.2,0.01,1.0,100,,-396.600988229,-396.600988229,46.1675,0.01,-396.601,300.0,2,-506.052,0.01,3.50449e-18,1.0
-397.434842866,300,2012.12682686,1.0,1.0,200.000000102,2012.12682686,500.0,0.2,0.005,1.0,100,,-397.434842866,-397.434842866,45.4081,0.005,-397.018,300.0,2,-474.411,0.005,2.1793e-19,1.0
-395.36009408,300,2250.93179369,0.617905,0.994712,294.363894464,2250.93179369,500.0,0.2,0.00333333,1.54039,100,0.0190082,-395.36009408,-395.36009408,46.251,0.00516193,-395.055,293.623223442,1,-460.961,0.00207063,2.13454e-07,1.02172
-404.492690591,300,2144.25752237,1.0,1.0,100.0,2144.25752237,500.0,0.2,0.01,1.0,100,,-404.492690591,-404.492690591,46.074,0.01,-404.493,300.0,2,-523.569,0.01,3.50449e-18,1.0
-394.412596586,300,2057.13049238,1.0,1.0,200.000000102,2057.13049238,500.0,0.2,0.005,1.0,100,,-394.412596586,-394.412596586,45.8812,0.005,-399.453,300.0,2,-483.652,0.005,2.1793e-19,1.0
-392.983867923,300,2138.43234688,0.630293,1.01038,296.056539915,2138.43234688,500.0,0.2,0.00333333,1.4227,100,0.0136432,-392.983867923,-392.983867923,45.651,0.00469363,-396.309,295.849067251,1,-465.539,0.00207939,1.48492e-07,1.01403
-393.649580755,300,1735.61193974,1.0,1.0,100.0,1735.61193974,500.0,0.2,0.01,1.0,100,,-393.649580755,-393.649580755,41.4519,0.01,-393.65,300.0,2,-493.29,0.01,3.50449e-18,1.0
-397.042493803,300,1731.84506135,1.0,1.0,200.000000102,1731.84506135,500.0,0.2,0.005,1.0,100,,-397.042493803,-397.042493803,41.4641,0.005,-395.346,300.0,2,-470.436,0.005,2.1793e-19,1.0
-389.884453237,300,1800.6791581,0.3677,1.002,282.255040907,1800.6791581,500.0,0.2,0.00333333,1.61724,100,0.0633309,-389.884453237,-389.884453237,40.274,0.00538004,-390.107,284.364380824,1,-455.627,0.00122322,7.00872e-07,1.05498
-394.81169752,300,1586.90637063,1.0,1.0,100.0,1586.90637063,500.0,0.2,0.01,1.0,100,,-394.81169752,-394.81169752,39.6363,0.01,-394.812,300.0,2,-497.316,0.01,3.50449e-18,1.0
-395.514473167,300,1755.59706766,1.0,1.0,200.000000102,1755.59706766,500.0,0.2,0.005,1.0,100,,-395.514473167,-395.514473167,40.6775,0.005,-395.163,300.0,2,-467.645,0.005,2.1793e-19,1.0
-388.487273668,300,2081.08961239,0.601952,1.01626,285.284377199,2081.08961239,500.0,0.2,0.00333333,2.12312,100,0.0534523,-388.487273668,-388.487273668,42.9383,0.00696379,-390.132,286.869882977,1,-454.252,0.00197439,5.75056e-07,1.04577
-391.769958807,300,1883.40096407,1.0,1.0,100.0,1883.40096407,500.0,0.2,0.01,1.0,100,,-391.769958807,-391.769958807,43.1806,0.01,-391.77,300.0,2,-501.178,0.01,3.50449e-18,1.0
-389.597258877,300,1833.9245744,1.0,1.0,200.000000102,1833.9245744,500.0,0.2,0.005,1.0,100,,-389.597258877,-389.597258877,42.9099,0.005,-390.684,300.0,2,-468.047,0.005,2.1793e-19,1.0
-403.342191315,300,1915.45271335,0.454342,0.988898,290.425018395,1915.45271335,500.0,0.2,0.00333333,1.46897,100,0.0323491,-403.342191315,-403.342191315,44.0108,0.00495154,-392.897,291.547034734,1,-458.35,0.00153148,3.6755e-07,1.02899
-396.168071178,300,1702.72472065,1.0,1.0,100.0,1702.72472065,500.0,0.2,0.01,1.0,100,,-396.168071178,-396.168071178,41.0572,0.01,-396.168,300.0,2,-496.763,0.01,3.50449e-18,1.0
-393.610302848,300,1863.2821466,1.0,1.0,200.000000102,1863.2821466,500.0,0.2,0.005,1.0,100,,-393.610302848,-393.610302848,42.0334,0.005,-394.889,300.0,2,-467.099,0.005,2.1793e-19,1.0
-389.32595026,300,2062.2250707,0.284754,0.980229,284.961558422,2062.2250707,500.0,0.2,0.00333333,1.43141,100,0.050877,-389.32595026,-389.32595026,43.0621,0.00486761,-389.811,285.873625162,1,-458.041,0.000968324,5.88335e-07,1.04941
-400.059448282,300,2748.67980342,1.0,1.0,100.0,2748.67980342,500.0,0.2,0.01,1.0,100,,-400.059448282,-400.059448282,52.1651,0.01,-400.059,300.0,2,-511.534,0.01,3.50449e-18,1.0
-390.939154225,300,2474.95402635,1.0,1.0,200.000000102,2474.95402635,500.0,0.2,0.005,1.0,100,,-390.939154225,-390.939154225,51.0538,0.005,-395.499,300.0,2,-474.324,0.005,2.1793e-19,1.0
-390.405104032,300,1934.43081854,0.403481,0.985898,282.887883582,1934.43081854,500.0,0.2,0.00333333,1.9327,100,0.0589939,-390.405104032,-390.405104032,48.0928,0.00653446,-390.547,285.16343188,1,-456.56,0.00136417,6.74373e-07,1.05203
-389.034875355,300,1889.86523202,1.0,1.0,100.0,1889.86523202,500.0,0.2,0.01,1.0,100,,-389.034875355,-389.034875355,43.2547,0.01,-389.035,300.0,2,-497.891,0.01,3.50449e-18,1.0
-385.701408474,300,1529.48649786,1.0,1.0,200.000000102,1529.48649786,500.0,0.2,0.005,1.0,100,,-385.701408474,-385.701408474,41.1747,0.005,-387.368,300.0,2,-464.341,0.005,2.1793e-19,1.0
-392.898923194,300,1860.49583164,0.288369,1.03719,284.517745053,1860.49583164,500.0,0.2,0.00333333,2.29291,100,0.0587345,-392.898923194,-392.898923194,42.2745,0.00736896,-386.404,286.889275879,1,-450.672,0.000926762,6.06641e-07,1.0457
-392.484994096,300,1766.18871926,1.0,1.0,100.0,1766.18871926,500.0,0.2,0.01,1.0,100,,-392.484994096,-392.484994096,41.8154,0.01,-392.485,300.0,2,-495.908,0.01,3.50449e-18,1.0
-390.730028999,300,2172.0185043,1.0,1.0,200.000000102,2172.0185043,500.0,0.2,0.005,1.0,100,,-390.730028999,-390.730028999,44.1609,0.005,-391.608,300.0,2,-467.51,0.005,2.1793e-19,1.0
-394.506959686,300,2319.41790435,0.496101,1.00424,293.112484589,2319.41790435,500.0,0.2,0.00333333,1.35123,100,0.0237762,-394.506959686,-394.506959686,44.3123,0.00448509,-391.094,293.860141399,1,-457.804,0.00164669,2.61956e-07,1.02089
-388.578833322,300,2407.25396128,1.0,1.0,100.0,2407.25396128,500.0,0.2,0.01,1.0,100,,-388.578833322,-388.578833322,48.8178,0.01,-388.579,300.0,2,-495.159,0.01,3.50449e-18,1.0
-395.87535755,300,2481.75194729,1.0,1.0,200.000000102,2481.75194729,500.0,0.2,0.005,1.0,100,,-395.87535755,-395.87535755,49.3292,0.005,-392.227,300.0,2,-468.814,0.005,2.1793e-19,1.0
-387.825826168,300,1803.85798755,0.507053,0.998208,289.992798341,1803.85798755,500.0,0.2,0.00333333,1.75428,100,0.0345003,-387.825826168,-387.825826168,47.4115,0.00585811,-388.643,289.583016412,1,-452.29,0.00169321,3.84714e-07,1.03597
-392.130817587,300,2194.13390336,1.0,1.0,100.0,2194.13390336,500.0,0.2,0.01,1.0,100,,-392.130817587,-392.130817587,46.6068,0.01,-392.131,300.0,2,-498.554,0.01,3.50449e-18,1.0
-390.891984036,300,1847.84231645,1.0,1.0,200.000000102,1847.84231645,500.0,0.2,0.005,1.0,100,,-390.891984036,-390.891984036,44.7343,0.005,-391.511,300.0,2,-467.336,0.005,2.1793e-19,1.0
-387.600103629,300,1794.72559353,0.645775,1.00493,297.342032921,1794.72559353,500.0,0.2,0.00333333,1.38343,100,0.00905748,-387.600103629,-387.600103629,43.9845,0.0045888,-389.626,297.171618696,1,-451.83,0.00214202,9.96532e-08,1.00952
-384.017388801,300,1822.89533041,1.0,1.0,100.0,1822.89533041,500.0,0.2,0.01,1.0,100,,-384.017388801,-384.017388801,42.4814,0.01,-384.017,300.0,2,-483.439,0.01,3.50449e-18,1.0
-392.83672272,300,2130.17714234,1.0,1.0,200.000000102,2130.17714234,500.0,0.2,0.005,1.0,100,,-392.83672272,-392.83672272,44.4547,0.005,-388.427,300.0,2,-464.226,0.005,2.1793e-19,1.0
-391.155156129,300,1695.83378986,0.540472,1.00317,291.508557336,1695.83378986,500.0,0.2,0.00333333,1.69297,100,0.0294122,-391.155156129,-391.155156129,43.3861,0.00562541,-387.604,291.649208656,1,-450.373,0.00179589,3.24743e-07,1.02863
-392.818698434,300,1822.57447596,1.0,1.0,100.0,1822.57447596,500.0,0.2,0.01,1.0,100,,-392.818698434,-392.818698434,42.4776,0.01,-392.819,300.0,2,-494.075,0.01,3.50449e-18,1.0
-387.171943284,300,2035.8256153,1.0,1.0,200.000000102,2035.8256153,500.0,0.2,0.005,1.0,100,,-387.171943284,-387.171943284,43.7936,0.005,-389.995,300.0,2,-468.164,0.005,2.1793e-19,1.0
-391.245626126,300,1672.46987814,0.0989855,0.978964,279.306677673,1672.46987814,500.0,0.2,0.00333333,2.13311,100,0.0712413,-391.245626126,-391.245626126,44.0062,0.00726314,-386.448,281.731689159,1,-452.309,0.000337041,8.25954e-07,1.06484
-387.370752717,300,1814.58177418,1.0,1.0,100.0,1814.58177418,500.0,0.2,0.01,1.0,100,,-387.370752717,-387.370752717,42.3844,0.01,-387.371,300.0,2,-488.911,0.01,3.50449e-18,1.0
-389.598723276,300,2076.59606861,1.0,1.0,200.000000102,2076.59606861,500.0,0.2,0.005,1.0,100,,-389.598723276,-389.598723276,43.9019,0.005,-388.485,300.0,2,-460.285,0.005,2.1793e-19,1.0
-389.544901707,300,1909.54283812,0.551527,1.02379,294.059167795,1909.54283812,500.0,0.2,0.00333333,1.68904,100,0.0212467,-389.544901707,-389.544901707,44.3902,0.00549931,-387.656,294.247781609,1,-451.142,0.0017957,2.2523e-07,1.01955
-384.729735364,300,1926.58365004,1.0,1.0,100.0,1926.58365004,500.0,0.2,0.01,1.0,100,,-384.729735364,-384.729735364,43.6728,0.01,-384.73,300.0,2,-482.502,0.01,3.50449e-18,1.0
-391.449356107,300,1825.24751408,1.0,1.0,200.000000102,1825.24751408,500.0,0.2,0.005,1.0,100,,-391.449356107,-391.449356107,43.2255,0.005,-388.09,300.0,2,-459.405,0.005,2.1793e-19,1.0
-392.640763042,300,2080.41041113,0.616388,0.993563,292.99965509,2080.41041113,500.0,0.2,0.00333333,1.7597,100,0.0236644,-392.640763042,-392.640763042,43.9968,0.00590365,-388.056,292.758895554,1,-452.001,0.00206794,2.66356e-07,1.02473
-383.265863945,300,1823.1533324,1.0,1.0,100.0,1823.1533324,500.0,0.2,0.01,1.0,100,,-383.265863945,-383.265863945,42.4844,0.01,-383.266,300.0,2,-485.918,0.01,3.50449e-18,1.0
-378.053487903,300,1689.14072478,1.0,1.0,200.000000102,1689.14072478,500.0,0.2,0.005,1.0,100,,-378.053487903,-378.053487903,41.7777,0.005,-380.66,300.0,2,-453.245,0.005,2.1793e-19,1.0
-379.76709896,300,1538.7979339,0.627487,0.994483,295.742606739,1538.7979339,500.0,0.2,0.00333333,1.37086,100,0.0142851,-379.76709896,-379.76709896,40.3822,0.00459488,-379.393,295.520900036,1,-443.299,0.00210323,1.60489e-07,1.01516
-392.414919627,300,2215.46343475,1.0,1.0,100.0,2215.46343475,500.0,0.2,0.01,1.0,100,,-392.414919627,-392.414919627,46.8328,0.01,-392.415,300.0,2,-503.473,0.01,3.50449e-18,1.0
-383.579043893,300,1441.87486978,1.0,1.0,200.000000102,1441.87486978,500.0,0.2,0.005,1.0,100,,-383.579043893,-383.579043893,42.7773,0.005,-387.997,300.0,2,-466.527,0.005,2.1793e-19,1.0
-381.350505851,300,1776.56190347,0.670126,1.00362,295.319855907,1776.56190347,500.0,0.2,0.00333333,1.32949,100,0.0160158,-381.350505851,-381.350505851,42.8275,0.00441568,-384.603,294.453388847,1,-449.324,0.0022257,1.76673e-07,1.01884
-384.211096588,300,1800.00580003,1.0,1.0,100.0,1800.00580003,500.0,0.2,0.01,1.0,100,,-384.211096588,-384.211096588,42.2138,0.01,-384.211,300.0,2,-490.448,0.01,3.50449e-18,1.0
-387.346807234,300,2136.70564088,1.0,1.0,200.000000102,2136.70564088,500.0,0.2,0.005,1.0,100,,-387.346807234,-387.346807234,44.1716,0.005,-385.779,300.0,2,-460.9,0.005,2.1793e-19,1.0
-378.907753324,300,1778.10722154,0.311798,1.00228,293.817766212,1778.10722154,500.0,0.2,0.00333333,1.30301,100,0.0212081,-378.907753324,-378.907753324,43.1401,0.00433348,-382.401,295.269033317,1,-444.226,0.00103696,2.34573e-07,1.01602
-390.378711575,300,1641.03915206,1.0,1.0,100.0,1641.03915206,500.0,0.2,0.01,1.0,100,,-390.378711575,-390.378711575,40.3067,0.01,-390.379,300.0,2,-490.136,0.01,3.50449e-18,1.0
-371.97952356,300,1280.84328038,1.0,1.0,200.000000102,1280.84328038,500.0,0.2,0.005,1.0,100,,-371.97952356,-371.97952356,39.1275,0.005,-381.179,300.0,2,-451.718,0.005,2.1793e-19,1.0
-376.426043034,300,1636.76035771,0.476964,1.0013,292.468020531,1636.76035771,500.0,0.2,0.00333333,1.60591,100,0.0259066,-376.426043034,-376.426043034,40.5226,0.00534609,-378.256,293.153878323,1,-438.31,0.00158781,2.87103e-07,1.02335
-389.052461221,300,2148.89663738,1.0,1.0,100.0,2148.89663738,500.0,0.2,0.01,1.0,100,,-389.052461221,-389.052461221,46.1238,0.01,-389.052,300.0,2,-499.796,0.01,3.50449e-18,1.0
-381.674989196,300,1890.75677058,1.0,1.0,200.000000102,1890.75677058,500.0,0.2,0.005,1.0,100,,-381.674989196,-381.674989196,44.8691,0.005,-385.364,300.0,2,-463.671,0.005,2.1793e-19,1.0
-386.276146101,300,2149.13144881,0.556338,0.997632,292.43452715,2149.13144881,500.0,0.2,0.00333333,1.87691,100,0.0258341,-386.276146101,-386.276146101,43.4339,0.00627123,-384.031,293.489881024,1,-455.598,0.00185886,2.8841e-07,1.02218
-386.820288261,300,1801.94480642,1.0,1.0,100.0,1801.94480642,500.0,0.2,0.01,1.0,100,,-386.820288261,-386.820288261,42.2365,0.01,-386.82,300.0,2,-492.693,0.01,3.50449e-18,1.0
-385.040600253,300,1896.10038074,1.0,1.0,200.000000102,1896.10038074,500.0,0.2,0.005,1.0,100,,-385.040600253,-385.040600253,42.794,0.005,-385.93,300.0,2,-461.249,0.005,2.1793e-19,1.0
-384.370820042,300,2054.36386794,0.431469,1.00912,290.214977682,2054.36386794,500.0,0.2,0.00333333,2.18463,100,0.0344486,-384.370820042,-384.370820042,42.4656,0.00721632,-383.628,291.007520272,1,-446.068,0.00142524,3.75877e-07,1.0309
-384.663226773,300,1604.3018862,1.0,1.0,100.0,1604.3018862,500.0,0.2,0.01,1.0,100,,-384.663226773,-384.663226773,39.853,0.01,-384.663,300.0,2,-482.749,0.01,3.50449e-18,1.0
-387.032188224,300,1924.37836478,1.0,1.0,200.000000102,1924.37836478,500.0,0.2,0.005,1.0,100,,-387.032188224,-387.032188224,41.8103,0.005,-385.848,300.0,2,-461.238,0.005,2.1793e-19,1.0
-387.159104733,300,1918.51311419,0.54899,0.993944,294.02537894,1918.51311419,500.0,0.2,0.00333333,1.60023,100,0.0201421,-387.159104733,-387.159104733,43.4041,0.0053666,-385.145,294.826845715,1,-448.592,0.00184112,2.26537e-07,1.01755
-388.136743715,300,2028.17995754,1.0,1.0,100.0,2028.17995754,500.0,0.2,0.01,1.0,100,,-388.136743715,-388.136743715,44.8096,0.01,-388.137,300.0,2,-487.026,0.01,3.50449e-18,1.0
-391.151000457,300,2142.88613013,1.0,1.0,200.000000102,2142.88613013,500.0,0.2,0.005,1.0,100,,-391.151000457,-391.151000457,45.4637,0.005,-389.644,300.0,2,-468.483,0.005,2.1793e-19,1.0
-387.754754625,300,1893.92702094,0.41243,1.00478,289.803038561,1893.92702094,500.0,0.2,0.00333333,1.98724,100,0.0356412,-387.754754625,-387.754754625,43.9909,0.00659262,-387.199,291.674661911,1,-452.483,0.00136823,3.92255e-07,1.02854
-379.672801152,300,1174.07192743,1.0,1.0,100.0,1174.07192743,500.0,0.2,0.01,1.0,100,,-379.672801152,-379.672801152,34.093,0.01,-379.673,300.0,2,-472.744,0.01,3.50449e-18,1.0
-387.105952167,300,2634.92061184,1.0,1.0,200.000000102,2634.92061184,500.0,0.2,0.005,1.0,100,,-387.105952167,-387.105952167,43.5805,0.005,-383.389,300.0,2,-459.247,0.005,2.1793e-19,1.0
-391.052194462,300,1855.30608891,0.680009,0.993764,296.478981747,1855.30608891,500.0,0.2,0.00333333,1.33893,100,0.0117678,-391.052194462,-391.052194462,43.2978,0.00449111,-385.267,296.680237393,1,-447.55,0.00228092,1.324e-07,1.01119
-391.018480914,300,2204.93310394,1.0,1.0,100.0,2204.93310394,500.0,0.2,0.01,1.0,100,,-391.018480914,-391.018480914,46.7213,0.01,-391.018,300.0,2,-509.987,0.01,3.50449e-18,1.0
-380.450762607,300,1886.08215039,1.0,1.0,200.000000102,1886.08215039,500.0,0.2,0.005,1.0,100,,-380.450762607,-380.450762607,45.3097,0.005,-385.735,300.0,2,-469.858,0.005,2.1793e-19,1.0
-394.253273558,300,2403.43484297,0.509098,1.01428,289.26157886,2403.43484297,500.0,0.2,0.00333333,2.15395,100,0.0383193,-394.253273558,-394.253273558,46.2988,0.00707874,-385.877,288.589864102,1,-455.908,0.0016731,4.13863e-07,1.03954
-381.115820984,300,1902.03593763,1.0,1.0,100.0,1902.03593763,500.0,0.2,0.01,1.0,100,,-381.115820984,-381.115820984,43.3937,0.01,-381.116,300.0,2,-482.157,0.01,3.50449e-18,1.0
-385.727073004,300,1697.35274484,1.0,1.0,200.000000102,1697.35274484,500.0,0.2,0.005,1.0,100,,-385.727073004,-385.727073004,42.2731,0.005,-383.421,300.0,2,-454.869,0.005,2.1793e-19,1.0
-383.831031637,300,1854.32666068,0.526597,0.990044,291.408251882,1854.32666068,500.0,0.2,0.00333333,1.62788,100,0.0289962,-383.831031637,-383.831031637,42.8709,0.00548083,-381.899,291.693256073,1,-441.06,0.00177298,3.28692e-07,1.02848
-389.566678482,300,2385.57179678,1.0,1.0,100.0,2385.57179678,500.0,0.2,0.01,1.0,100,,-389.566678482,-389.566678482,48.5975,0.01,-389.567,300.0,2,-503.183,0.01,3.50449e-18,1.0
-386.890381323,300,1535.46191079,1.0,1.0,200.000000102,1535.46191079,500.0,0.2,0.005,1.0,100,,-386.890381323,-386.890381323,44.0761,0.005,-388.229,300.0,2,-468.567,0.005,2.1793e-19,1.0
-384.489426759,300,2006.17298203,0.251077,0.981935,293.318458181,2006.17298203,500.0,0.2,0.00333333,1.31058,100,0.022037,-384.489426759,-384.489426759,43.915,0.00444897,-385.399,293.372527661,1,-451.732,0.000852322,2.53948e-07,1.02259
-381.759474969,300,2463.10843387,1.0,1.0,100.0,2463.10843387,500.0,0.2,0.01,1.0,100,,-381.759474969,-381.759474969,49.3809,0.01,-381.759,300.0,2,-488.594,0.01,3.50449e-18,1.0
-385.518235902,300,2154.40467244,1.0,1.0,200.000000102,2154.40467244,500.0,0.2,0.005,1.0,100,,-385.518235902,-385.518235902,47.8456,0.005,-383.639,300.0,2,-459.182,0.005,2.1793e-19,1.0
-384.865001583,300,1882.92106378,0.573658,0.994052,293.162688524,1882.92106378,500.0,0.2,0.00333333,1.45321,100,0.023123,-384.865001583,-384.865001583,45.6667,0.00487303,-382.631,292.906812593,1,-445.054,0.00192364,2.60006e-07,1.02422
-381.74003781,300,1524.48186138,1.0,1.0,100.0,1524.48186138,500.0,0.2,0.01,1.0,100,,-381.74003781,-381.74003781,38.8489,0.01,-381.74,300.0,2,-485.447,0.01,3.50449e-18,1.0
-384.792931768,300,1379.6235466,1.0,1.0,200.000000102,1379.6235466,500.0,0.2,0.005,1.0,100,,-384.792931768,-384.792931768,37.9455,0.005,-383.266,300.0,2,-456.599,0.005,2.1793e-19,1.0
-387.291786818,300,2148.3538855,0.462139,1.00611,295.197823493,2148.3538855,500.0,0.2,0.00333333,1.39698,100,0.016522,-387.291786818,-387.291786818,40.6038,0.00462831,-383.523,295.188266237,1,-446.994,0.00153111,1.81354e-07,1.0163
-376.866752014,300,1446.75117669,1.0,1.0,100.0,1446.75117669,500.0,0.2,0.01,1.0,100,,-376.866752014,-376.866752014,37.8455,0.01,-376.867,300.0,2,-479.261,0.01,3.50449e-18,1.0
-384.52012478,300,1609.20268795,1.0,1.0,200.000000102,1609.20268795,500.0,0.2,0.005,1.0,100,,-384.52012478,-384.52012478,39.0812,0.005,-380.693,300.0,2,-453.097,0.005,2.1793e-19,1.0
-383.879182012,300,1895.03778052,0.722361,1.00626,296.504586342,1895.03778052,500.0,0.2,0.00333333,1.40502,100,0.0119763,-383.879182012,-383.879182012,39.6981,0.00465428,-380.997,296.262133665,1,-440.568,0.0023929,1.31421e-07,1.01262
-385.727305831,300,1602.41494787,1.0,1.0,100.0,1602.41494787,500.0,0.2,0.01,1.0,100,,-385.727305831,-385.727305831,39.8295,0.01,-385.727,300.0,2,-482.724,0.01,3.50449e-18,1.0
-379.92959119,300,1548.18610623,1.0,1.0,200.000000102,1548.18610623,500.0,0.2,0.005,1.0,100,,-379.92959119,-379.92959119,39.5974,0.005,-382.828,300.0,2,-454.848,0.005,2.1793e-19,1.0
-378.094457097,300,1710.47827565,0.457033,0.999235,291.032442209,1710.47827565,500.0,0.2,0.00333333,1.52483,100,0.0308685,-378.094457097,-378.094457097,40.5762,0.00508667,-379.262,290.240722952,1,-439.046,0.00152461,3.43509e-07,1.03362
-382.226803248,300,1517.92432158,1.0,1.0,100.0,1517.92432158,500.0,0.2,0.01,1.0,100,,-382.226803248,-382.226803248,38.7653,0.01,-382.227,300.0,2,-477.86,0.01,3.50449e-18,1.0
-383.508147281,300,2105.35010156,1.0,1.0,200.000000102,2105.35010156,500.0,0.2,0.005,1.0,100,,-383.508147281,-383.508147281,42.3548,0.005,-382.867,300.0,2,-459.567,0.005,2.1793e-19,1.0
-384.709775326,300,2070.99205057,0.386962,0.996072,289.203100573,2070.99205057,500.0,0.2,0.00333333,2.17523,100,0.0371646,-384.709775326,-384.709775326,43.6525,0.00727936,-381.283,289.533408001,1,-445.029,0.00129496,4.16203e-07,1.03615
-385.723779808,300,1949.75597013,1.0,1.0,100.0,1949.75597013,500.0,0.2,0.01,1.0,100,,-385.723779808,-385.723779808,43.9347,0.01,-385.724,300.0,2,-488.344,0.01,3.50449e-18,1.0
-383.21153807,300,1487.97344176,1.0,1.0,200.000000102,1487.97344176,500.0,0.2,0.005,1.0,100,,-383.21153807,-383.21153807,41.2705,0.005,-384.468,300.0,2,-457.031,0.005,2.1793e-19,1.0
-391.083485214,300,2010.10276262,0.280898,0.989918,289.086050659,2010.10276262,500.0,0.2,0.00333333,1.36761,100,0.0371197,-391.083485214,-391.083485214,42.6324,0.00460513,-384.7,290.395856655,1,-444.919,0.000945862,4.20885e-07,1.03307
-388.876585305,300,2305.78177239,1.0,1.0,100.0,2305.78177239,500.0,0.2,0.01,1.0,100,,-388.876585305,-388.876585305,47.7779,0.01,-388.877,300.0,2,-498.195,0.01,3.50449e-18,1.0
-379.667750182,300,1979.29302425,1.0,1.0,200.000000102,1979.29302425,500.0,0.2,0.005,1.0,100,,-379.667750182,-379.667750182,46.2851,0.005,-384.272,300.0,2,-461.572,0.005,2.1793e-19,1.0
-381.023832207,300,1661.38400107,0.640712,0.994993,294.521226107,1661.38400107,500.0,0.2,0.00333333,1.54043,100,0.0184785,-381.023832207,-381.023832207,44.7455,0.00516062,-382.014,294.499149005,1,-445.716,0.00214645,2.07388e-07,1.01868
-384.453950111,300,1813.52708029,1.0,1.0,100.0,1813.52708029,500.0,0.2,0.01,1.0,100,,-384.453950111,-384.453950111,42.3721,0.01,-384.454,300.0,2,-495.441,0.01,3.50449e-18,1.0
-385.044703292,300,1721.18298317,1.0,1.0,200.000000102,1721.18298317,500.0,0.2,0.005,1.0,100,,-385.044703292,-385.044703292,41.8302,0.005,-384.749,300.0,2,-463.229,0.005,2.1793e-19,1.0
